,Concept_ID,ro,se
1964,Nachricht::N,veste,diededibme
1965,Nachricht::N,veste,sáhka
1966,Nachricht::N,veste,saahâ
1967,Nachricht::N,veste,a'lmottâs
1968,Nachricht::N,veste,saakk
1969,Nachricht::N,veste,i´lmmtõs
1970,Nachricht::N,veste,со̄а̄гк
1971,Neuigkeit::N,noutate,saernie
1972,Neuigkeit::N,noutate,ådås
1973,Neuigkeit::N,noutate,sáhka
1974,Neuigkeit::N,noutate,sáhka
1975,Neuigkeit::N,noutate,uuđâs
1976,Neuigkeit::N,noutate,saakk
1977,Neuigkeit::N,noutate,о̄дтс
1978,Neuigkeit::N,noutate,со̄а̄гк
1979,Neuigkeit::N,actualitate,saernie
1980,Neuigkeit::N,actualitate,ådås
1981,Neuigkeit::N,actualitate,sáhka
1982,Neuigkeit::N,actualitate,sáhka
1983,Neuigkeit::N,actualitate,uuđâs
1984,Neuigkeit::N,actualitate,saakk
1985,Neuigkeit::N,actualitate,о̄дтс
1986,Neuigkeit::N,actualitate,со̄а̄гк
1987,Name::N,nume,nomme
1988,Name::N,nume,namma
1989,Name::N,nume,namma
1990,Name::N,nume,nommâ
1991,Name::N,nume,nõmm
1992,Name::N,nume,нэ̄мм
1993,Rätsel::N,ghicitoare,mojnestimmie
1994,Rätsel::N,ghicitoare,árvvádus
1995,Rätsel::N,ghicitoare,árvádus
1996,Rätsel::N,ghicitoare,arvâdâs
1997,Rätsel::N,ghicitoare,a´rvvtõs
1998,Rätsel::N,ghicitoare,а̄ррьв
1999,Rede::N,discurs,håaleme
2000,Rede::N,discurs,hålla
2001,Rede::N,discurs,sáhka
2002,Rede::N,discurs,hástu
2003,Rede::N,discurs,са̄ррнмушш
2004,Sprache::N,limbă,gïele
2005,Sprache::N,limbă,giella
2006,Sprache::N,limbă,giella
2007,Sprache::N,limbă,kieḷâ
2008,Sprache::N,limbă,ǩiõll
2009,Sprache::N,limbă,кӣлл
2010,Sprache::N,limbaj,gïele
2011,Sprache::N,limbaj,giella
2012,Sprache::N,limbaj,giella
2013,Sprache::N,limbaj,kieḷâ
2014,Sprache::N,limbaj,ǩiõll
2015,Sprache::N,limbaj,кӣлл
2016,Stimme::N,glas,tjoeje
2017,Stimme::N,glas,jiedna
2018,Stimme::N,glas,giella
2019,Stimme::N,glas,jietna
2020,Stimme::N,glas,jieṇâ
2021,Stimme::N,glas,jiõnn
2022,Stimme::N,glas,ӣнн
2023,Wort::N,cuvânt,baakoe
2024,Wort::N,cuvânt,báhko
2025,Wort::N,cuvânt,sátni
2026,Wort::N,cuvânt,pááhu
2027,Wort::N,cuvânt,sää´nn
2028,Wort::N,cuvânt,са̄ннҍ
2029,Zeichen::N,semn,væhta
2030,Zeichen::N,semn,mærkka
2031,Zeichen::N,semn,mearka
2032,Zeichen::N,semn,merkkâ
2033,Zeichen::N,semn,meârkk
2034,Zeichen::N,semn,тӣххт
2035,Zeichen::N,semnal,væhta
2036,Zeichen::N,semnal,mærkka
2037,Zeichen::N,semnal,mearka
2038,Zeichen::N,semnal,merkkâ
2039,Zeichen::N,semnal,meârkk
2040,Zeichen::N,semnal,тӣххт
2041,Ruf::N,chemare,ruodja
2042,Ruf::N,chemare,tjuorvas
2043,Ruf::N,chemare,čurvestat
2044,Ruf::N,chemare,koččom
2045,Ruf::N,chemare,pákkum
2046,Ruf::N,chemare,čuârvvmoš
2047,Lärm::N,zgomot,stujmie
2048,Lärm::N,zgomot,juhtsa
2049,Lärm::N,zgomot,šlápma
2050,Lärm::N,zgomot,ruojâ
2051,Lärm::N,zgomot,šlaaṃâ
2052,Lärm::N,zgomot,šuumm'mõš
2053,Lärm::N,zgomot,шэҏҏ
2054,Lärm::N,zgomot,ё̄афф
2055,Lärm::N,tărăboi,stujmie
2056,Lärm::N,tărăboi,juhtsa
2057,Lärm::N,tărăboi,šlápma
2058,Lärm::N,tărăboi,ruojâ
2059,Lärm::N,tărăboi,šlaaṃâ
2060,Lärm::N,tărăboi,šuumm'mõš
2061,Lärm::N,tărăboi,шэҏҏ
2062,Lärm::N,tărăboi,ё̄афф
2063,Laut::N,sunet,tjoeje
2064,Laut::N,sunet,jiedna
2065,Laut::N,sunet,jietna
2066,Laut::N,sunet,jieṇâ
2067,Laut::N,sunet,jiõnn
2068,Laut::N,sunet,ӣнн
2069,Ton::N,ton,tjoeje
2070,Ton::N,ton,tåvnnå
2071,Ton::N,ton,tjuodja
2072,Ton::N,ton,šuokŋa
2073,Ton::N,ton,nuot'tâ
2074,Ton::N,ton,suõmm
2075,Ton::N,ton,ӣнн
2076,Lied::N,cântec,laavloe
2077,Lied::N,cântec,lávla
2078,Lied::N,cântec,lávlla
2079,Lied::N,cântec,laavlâ
2080,Lied::N,cântec,laaul
2081,Lied::N,cântec,ла̄ввл
2082,Ruhe::N,odihnă,frïere
2083,Ruhe::N,odihnă,raeffie
2084,Ruhe::N,odihnă,vuojŋadibme
2085,Ruhe::N,odihnă,vuojŋadallam
2086,Ruhe::N,odihnă,ráfi
2087,Ruhe::N,odihnă,máššu
2088,Ruhe::N,odihnă,vuo'iŋâstus
2089,Ruhe::N,odihnă,ráávhu
2090,Ruhe::N,odihnă,rääuh
2091,Ruhe::N,odihnă,vuâŋŋmõš
2092,Ruhe::N,odihnă,юэв
2093,Ruhe::N,odihnă,вуэӈӈмушш
2094,Ruhe::N,liniște,frïere
2095,Ruhe::N,liniște,raeffie
2096,Ruhe::N,liniște,vuojŋadibme
2097,Ruhe::N,liniște,vuojŋadallam
2098,Ruhe::N,liniște,ráfi
2099,Ruhe::N,liniște,máššu
2100,Ruhe::N,liniște,vuo'iŋâstus
2101,Ruhe::N,liniște,ráávhu
2102,Ruhe::N,liniște,rääuh
2103,Ruhe::N,liniște,vuâŋŋmõš
2104,Ruhe::N,liniște,юэв
2105,Ruhe::N,liniște,вуэӈӈмушш
2106,Leute::N,lume,aalmoge
2107,Leute::N,lume,ulmutja
2108,Leute::N,lume,álbmot
2109,Leute::N,lume,viehâ
2110,Leute::N,lume,aalmi
2111,Leute::N,lume,о̄ллмэ
2112,Leute::N,oameni,aalmoge
2113,Leute::N,oameni,ulmutja
2114,Leute::N,oameni,álbmot
2115,Leute::N,oameni,viehâ
2116,Leute::N,oameni,aalmi
2117,Leute::N,oameni,о̄ллмэ
2118,Volk::N,popor,aalmoge
2119,Volk::N,popor,álmmuk
2120,Volk::N,popor,fuolkke
2121,Volk::N,popor,álbmot
2122,Volk::N,popor,aalmug
2123,Volk::N,popor,aalmi
2124,Volk::N,popor,нарэдт
2125,Volk::N,națiune,aalmoge
2126,Volk::N,națiune,álmmuk
2127,Volk::N,națiune,fuolkke
2128,Volk::N,națiune,álbmot
2129,Volk::N,națiune,aalmug
2130,Volk::N,națiune,aalmi
2131,Volk::N,națiune,нарэдт
2132,Arbeit::N,lucru,barkoe
2133,Arbeit::N,lucru,barggo
2134,Arbeit::N,lucru,rahtjam
2135,Arbeit::N,lucru,bargu
2136,Arbeit::N,lucru,pargo
2137,Arbeit::N,lucru,tyej̣i
2138,Arbeit::N,lucru,likk
2139,Arbeit::N,lucru,tue´jj
2140,Arbeit::N,lucru,лыххк
2141,Gast::N,musafir,guessie
2142,Gast::N,musafir,guosse
2143,Gast::N,musafir,guossi
2144,Gast::N,musafir,kyes'si
2145,Gast::N,musafir,kue´s's
2146,Gast::N,musafir,кӯссь
2147,Geschenk::N,dar,daevere
2148,Geschenk::N,dar,sjielege
2149,Geschenk::N,dar,vadda
2150,Geschenk::N,dar,vattáldahka
2151,Geschenk::N,dar,skeaŋka
2152,Geschenk::N,dar,adaldâh
2153,Geschenk::N,dar,sǩiâŋkk
2154,Geschenk::N,dar,тӯмаш
2155,Geschenk::N,cadou,daevere
2156,Geschenk::N,cadou,sjielege
2157,Geschenk::N,cadou,vadda
2158,Geschenk::N,cadou,vattáldahka
2159,Geschenk::N,cadou,skeaŋka
2160,Geschenk::N,cadou,adaldâh
2161,Geschenk::N,cadou,sǩiâŋkk
2162,Geschenk::N,cadou,тӯмаш
2163,Spiel::N,joc,spïele
2164,Spiel::N,joc,stååkedimmie
2165,Spiel::N,joc,spella
2166,Spiel::N,joc,stoagos
2167,Spiel::N,joc,speallu
2168,Spiel::N,joc,leikkâ
2169,Spiel::N,joc,siõrr
2170,Spiel::N,joc,сӣрр
2171,Gesellschaft::N,societate,sïelte
2172,Gesellschaft::N,societate,rádnastallam
2173,Gesellschaft::N,societate,searvi
2174,Gesellschaft::N,societate,servi
2175,Gesellschaft::N,societate,seä´brr
2176,Gesellschaft::N,societate,се̄ббр
2177,Hilfe::N,ajutor,viehkie
2178,Hilfe::N,ajutor,viehkke
2179,Hilfe::N,ajutor,veahkki
2180,Hilfe::N,ajutor,iše
2181,Hilfe::N,ajutor,veä´ǩ'ǩ
2182,Hilfe::N,ajutor,ве̄ххьк
2183,Freund::N,amic,voelpe
2184,Freund::N,amic,ráddna
2185,Freund::N,amic,venak
2186,Freund::N,amic,ustit
2187,Freund::N,amic,verdde
2188,Freund::N,amic,veerdi
2189,Freund::N,amic,na´zvan
2190,Freund::N,amic,ка̄ннҌц
2191,Freund::N,prieten,voelpe
2192,Freund::N,prieten,ráddna
2193,Freund::N,prieten,venak
2194,Freund::N,prieten,ustit
2195,Freund::N,prieten,verdde
2196,Freund::N,prieten,veerdi
2197,Freund::N,prieten,na´zvan
2198,Freund::N,prieten,ка̄ннҌц
2199,Kamerad::N,tovarăș,guejmie
2200,Kamerad::N,tovarăș,ráddna
2201,Kamerad::N,tovarăș,guojmme
2202,Kamerad::N,tovarăș,guoibmi
2203,Kamerad::N,tovarăș,kyei'mi
2204,Kamerad::N,tovarăș,taaurõš
2205,Kamerad::N,tovarăș,то̄а̄врэшш
2206,Angelegenheit::N,afacere,aate
2207,Angelegenheit::N,afacere,saake
2208,Angelegenheit::N,afacere,ássje
2209,Angelegenheit::N,afacere,ášši
2210,Angelegenheit::N,afacere,äšši
2211,Angelegenheit::N,afacere,ä´šš
2212,Angelegenheit::N,afacere,тӯйй
2213,Anzahl::N,număr,taale
2214,Anzahl::N,număr,låhkoe
2215,Anzahl::N,număr,låhko
2216,Anzahl::N,număr,mierre
2217,Anzahl::N,număr,mearri
2218,Anzahl::N,număr,lohkomearra
2219,Anzahl::N,număr,meeṛi
2220,Anzahl::N,număr,mie´rr
2221,Anzahl::N,număr,чӣссел
2222,Anzahl::N,cantitate,taale
2223,Anzahl::N,cantitate,låhkoe
2224,Anzahl::N,cantitate,låhko
2225,Anzahl::N,cantitate,mierre
2226,Anzahl::N,cantitate,mearri
2227,Anzahl::N,cantitate,lohkomearra
2228,Anzahl::N,cantitate,meeṛi
2229,Anzahl::N,cantitate,mie´rr
2230,Anzahl::N,cantitate,чӣссел
2231,Art::N,fel,aarhte
2232,Art::N,fel,sládja
2233,Art::N,fel,tjærdda
2234,Art::N,fel,čearda
2235,Art::N,fel,šlaaj̣â
2236,Art::N,fel,nää´ll
2237,Art::N,fel,на̄лль
2238,Art::N,specie,aarhte
2239,Art::N,specie,sládja
2240,Art::N,specie,tjærdda
2241,Art::N,specie,čearda
2242,Art::N,specie,šlaaj̣â
2243,Art::N,specie,nää´ll
2244,Art::N,specie,на̄лль
2245,Stück::N,bucată,bæhta
2246,Stück::N,bucată,biehkie
2247,Stück::N,bucată,biehkke
2248,Stück::N,bucată,bihttá
2249,Stück::N,bucată,pittá
2250,Stück::N,bucată,káppálâh
2251,Stück::N,bucată,ku´sǩǩ
2252,Stück::N,bucată,кусськ
2253,Teil::N,parte,stuhtje
2254,Teil::N,parte,oasse
2255,Teil::N,parte,bielle
2256,Teil::N,parte,guovllo
2257,Teil::N,parte,oassi
2258,Teil::N,parte,bihttá
2259,Teil::N,parte,uási
2260,Teil::N,parte,vuâ´ss
2261,Teil::N,parte,pie´ǩ'ǩ
2262,Teil::N,parte,кусськ
2263,Teil::N,porție,stuhtje
2264,Teil::N,porție,oasse
2265,Teil::N,porție,bielle
2266,Teil::N,porție,guovllo
2267,Teil::N,porție,oassi
2268,Teil::N,porție,bihttá
2269,Teil::N,porție,uási
2270,Teil::N,porție,vuâ´ss
2271,Teil::N,porție,pie´ǩ'ǩ
2272,Teil::N,porție,кусськ
2273,Hälfte::N,jumătate,lehkie
2274,Hälfte::N,jumătate,lahkke
2275,Hälfte::N,jumătate,bealli
2276,Hälfte::N,jumătate,peeḷi
2277,Hälfte::N,jumătate,lâ´ǩǩ
2278,Hälfte::N,jumătate,pie´ll
2279,Hälfte::N,jumătate,пе̄лль
2280,Kreis::N,cerc,rïngke
2281,Kreis::N,cerc,gievlle
2282,Kreis::N,cerc,gierdu
2283,Kreis::N,cerc,riggee
2284,Kreis::N,cerc,kruugg
2285,Kreis::N,cerc,круг
2286,Kreuz::N,cruce,kroesse
2287,Kreuz::N,cruce,ruossa
2288,Kreuz::N,cruce,rista
2289,Kreuz::N,cruce,ristâ
2290,Kreuz::N,cruce,ristt
2291,Kreuz::N,cruce,рысст
2292,Linie::N,linie,sïeve
2293,Linie::N,linie,linnja
2294,Linie::N,linie,linjá
2295,Linie::N,linie,linnjá
2296,Linie::N,linie,njuálgus
2297,Linie::N,linie,certldõk
2298,Linie::N,linie,це̄кесь
2299,Strich::N,linie,sïeve
2300,Strich::N,linie,sáhtso
2301,Strich::N,linie,sárggis
2302,Strich::N,linie,čálástâh
2303,Strich::N,linie,certldõk
2304,Strich::N,linie,ця̄кас
2305,Strich::N,linie,це̄кесь
2306,Strich::N,trăsătură,sïeve
2307,Strich::N,trăsătură,sáhtso
2308,Strich::N,trăsătură,sárggis
2309,Strich::N,trăsătură,čálástâh
2310,Strich::N,trăsătură,certldõk
2311,Strich::N,trăsătură,ця̄кас
2312,Strich::N,trăsătură,це̄кесь
2313,Abstand::N,distanță,gåhkoe
2314,Abstand::N,distanță,gåhkaldahke
2315,Abstand::N,distanță,lahka
2316,Abstand::N,distanță,gasska
2317,Abstand::N,distanță,gaska
2318,Abstand::N,distanță,koskâ
2319,Abstand::N,distanță,kõskk
2320,Abstand::N,distanță,кэ̄сск
2321,Abstand::N,depărtare,gåhkoe
2322,Abstand::N,depărtare,gåhkaldahke
2323,Abstand::N,depărtare,lahka
2324,Abstand::N,depărtare,gasska
2325,Abstand::N,depărtare,gaska
2326,Abstand::N,depărtare,koskâ
2327,Abstand::N,depărtare,kõskk
2328,Abstand::N,depărtare,кэ̄сск
2329,Entfernung::N,distanță,gåhkoe
2330,Entfernung::N,distanță,gåhkaldahke
2331,Entfernung::N,distanță,gasska
2332,Entfernung::N,distanță,mælggat
2333,Entfernung::N,distanță,gaska
2334,Entfernung::N,distanță,mátkegaska
2335,Entfernung::N,distanță,koskâ
2336,Entfernung::N,distanță,kõskk
2337,Entfernung::N,distanță,jäämkõskk
2338,Entfernung::N,distanță,кэ̄сск
2339,Entfernung::N,depărtare,gåhkoe
2340,Entfernung::N,depărtare,gåhkaldahke
2341,Entfernung::N,depărtare,gasska
2342,Entfernung::N,depărtare,mælggat
2343,Entfernung::N,depărtare,gaska
2344,Entfernung::N,depărtare,mátkegaska
2345,Entfernung::N,depărtare,koskâ
2346,Entfernung::N,depărtare,kõskk
2347,Entfernung::N,depărtare,jäämkõskk
2348,Entfernung::N,depărtare,кэ̄сск
2349,Gegend::N,regiune,haerie
2350,Gegend::N,regiune,guovvlo
2351,Gegend::N,regiune,bájkke
2352,Gegend::N,regiune,guovlu
2353,Gegend::N,regiune,duovdda
2354,Gegend::N,regiune,kuáv'lu
2355,Gegend::N,regiune,vu´vdd
2356,Gegend::N,regiune,па̄йхьк
2357,Platz::N,loc,sijjie
2358,Platz::N,loc,sadje
2359,Platz::N,loc,sadji
2360,Platz::N,loc,tááḷu
2361,Platz::N,loc,tääll
2362,Platz::N,loc,сайй
2363,Ort::N,loc,sijjie
2364,Ort::N,loc,bájkke
2365,Ort::N,loc,sadje
2366,Ort::N,loc,báiki
2367,Ort::N,loc,päikki
2368,Ort::N,loc,pâi´ǩǩ
2369,Ort::N,loc,сайй
2370,Ort::N,loc,па̄йхьк
2371,Seite::N,latură,bielie
2372,Seite::N,latură,sijddo
2373,Seite::N,latură,bealli
2374,Seite::N,latură,ertti
2375,Seite::N,latură,jeä´rtt
2376,Seite::N,latură,пе̄лль
2377,Seite::N,latură,е̄ммьне
2378,Mitte::N,centru,gaske
2379,Mitte::N,centru,jarnge
2380,Mitte::N,centru,gasska
2381,Mitte::N,centru,guovddaš
2382,Mitte::N,centru,gaskamuddu
2383,Mitte::N,centru,koskâ
2384,Mitte::N,centru,kõskk
2385,Mitte::N,centru,кэ̄сск
2386,Gegenstand::N,obiect,daevere
2387,Gegenstand::N,obiect,oabme
2388,Gegenstand::N,obiect,gávnne
2389,Gegenstand::N,obiect,bierggas
2390,Gegenstand::N,obiect,ettâ
2391,Gegenstand::N,obiect,kápulâh
2392,Gegenstand::N,obiect,käu´nn
2393,Gegenstand::N,obiect,ка̄ввьн
2394,Sache::N,lucru,aate
2395,Sache::N,lucru,saake
2396,Sache::N,lucru,ássje
2397,Sache::N,lucru,ášši
2398,Sache::N,lucru,äšši
2399,Sache::N,lucru,ä´šš
2400,Sache::N,lucru,ве̄шш
2401,Sache::N,chestie,aate
2402,Sache::N,chestie,saake
2403,Sache::N,chestie,ássje
2404,Sache::N,chestie,ášši
2405,Sache::N,chestie,äšši
2406,Sache::N,chestie,ä´šš
2407,Sache::N,chestie,ве̄шш
2408,Rand::N,bordură,raedtie
2409,Rand::N,bordură,rabdda
2410,Rand::N,bordură,ravda
2411,Rand::N,bordură,robdâ
2412,Rand::N,bordură,čårr
2413,Rand::N,bordură,ruõbdd
2414,Rand::N,bordură,рӯммт
2415,Rand::N,bordură,ре̄ввьн
2416,Kante::N,muchie,raedtie
2417,Kante::N,muchie,rabdda
2418,Kante::N,muchie,ravda
2419,Kante::N,muchie,robdâ
2420,Kante::N,muchie,å´rdd
2421,Kante::N,muchie,ruõbdd
2422,Kante::N,muchie,рӯммт
2423,Kante::N,muchie,ре̄ввьн
2424,Kante::N,bordură,raedtie
2425,Kante::N,bordură,rabdda
2426,Kante::N,bordură,ravda
2427,Kante::N,bordură,robdâ
2428,Kante::N,bordură,å´rdd
2429,Kante::N,bordură,ruõbdd
2430,Kante::N,bordură,рӯммт
2431,Kante::N,bordură,ре̄ввьн
2432,Ecke::N,colț,roene
2433,Ecke::N,colț,kråane
2434,Ecke::N,colț,náhpo
2435,Ecke::N,colț,nusske
2436,Ecke::N,colț,nurki
2437,Ecke::N,colț,čiehka
2438,Ecke::N,colț,čiehâ
2439,Ecke::N,colț,čiõkk
2440,Ecke::N,colț,suåp'p
2441,Ecke::N,colț,уггл
2442,Spitze::N,vârf,gietjie
2443,Spitze::N,vârf,snjuhtje
2444,Spitze::N,vârf,gihttje
2445,Spitze::N,vârf,geahči
2446,Spitze::N,vârf,picci
2447,Spitze::N,vârf,keeči
2448,Spitze::N,vârf,ǩie´čč
2449,Spitze::N,vârf,кя̄женч
2450,Spitze::N,creștet,gietjie
2451,Spitze::N,creștet,snjuhtje
2452,Spitze::N,creștet,gihttje
2453,Spitze::N,creștet,geahči
2454,Spitze::N,creștet,picci
2455,Spitze::N,creștet,keeči
2456,Spitze::N,creștet,ǩie´čč
2457,Spitze::N,creștet,кя̄женч
2458,Ende::N,capăt,gietjie
2459,Ende::N,capăt,giehtje
2460,Ende::N,capăt,geahči
2461,Ende::N,capăt,keeči
2462,Ende::N,capăt,puäš'š
2463,Ende::N,capăt,ке̄джь
2464,Loch::N,gaură,raejkie
2465,Loch::N,gaură,rájgge
2466,Loch::N,gaură,ráigi
2467,Loch::N,gaură,räigi
2468,Loch::N,gaură,loikk
2469,Loch::N,gaură,râi´ǧǧ
2470,Loch::N,gaură,ра̄ййк
2471,Winkel::N,colț,skaavhte
2472,Winkel::N,colț,tjiehka
2473,Winkel::N,colț,soahppa
2474,Winkel::N,colț,čiehka
2475,Winkel::N,colț,sogge
2476,Winkel::N,colț,suåp'p
2477,Winkel::N,colț,уггл
2478,Muster::N,desen,goere
2479,Muster::N,desen,girjja
2480,Muster::N,desen,girjjit
2481,Muster::N,desen,kovos
2482,Muster::N,desen,кыррьй
2483,Muster::N,desen,кырьйнесс
2484,Größe::N,mărime,ståaroe
2485,Größe::N,mărime,stuorrudahka
2486,Größe::N,mărime,stūrrodat
2487,Größe::N,mărime,mahtodat
2488,Größe::N,mărime,allodat
2489,Größe::N,mărime,stuá'ṛudâh
2490,Größe::N,mărime,роаӈӈьк
2491,Länge::N,lungime,gåhkoe
2492,Länge::N,lungime,guhkkudahka
2493,Länge::N,lungime,guhkkodat
2494,Länge::N,lungime,kukkodâh
2495,Länge::N,lungime,õllâdvuõtt
2496,Länge::N,lungime,куххьквӯдт
2497,Höhe::N,înălțime,jalloe
2498,Höhe::N,înălțime,jalladahke
2499,Höhe::N,înălțime,alludahka
2500,Höhe::N,înălțime,allatvuohta
2501,Höhe::N,înălțime,allodat
2502,Höhe::N,înălțime,aḷodâh
2503,Höhe::N,înălțime,âlladvuõtt
2504,Höhe::N,înălțime,э̄ллвӯдт
2505,Gewicht::N,greutate,leavloe
2506,Gewicht::N,greutate,dædda
2507,Gewicht::N,greutate,låssudahka
2508,Gewicht::N,greutate,deaddu
2509,Gewicht::N,greutate,tiäd'du
2510,Gewicht::N,greutate,teäd'd
2511,Gewicht::N,greutate,тя̄ннт
2512,Gewicht::N,greutate,вӣссь
2513,Menge::N,cantitate,mierie
2514,Menge::N,cantitate,ållo
2515,Menge::N,cantitate,mearri
2516,Menge::N,cantitate,doahkki
2517,Menge::N,cantitate,meeṛi
2518,Menge::N,cantitate,tukk
2519,Menge::N,cantitate,mie´rr
2520,Menge::N,cantitate,туххк
2521,Menge::N,cantitate,ла̄ннҍт
2522,Haufen::N,grămadă,deava
2523,Haufen::N,grămadă,håevkie
2524,Haufen::N,grămadă,hårre
2525,Haufen::N,grămadă,látna
2526,Haufen::N,grămadă,laaṇâ
2527,Haufen::N,grămadă,laađđ
2528,Haufen::N,grămadă,поанн
2529,Reihe::N,șir,raajroe
2530,Reihe::N,șir,rájddo
2531,Reihe::N,șir,gurgadas
2532,Reihe::N,șir,kuáḷus
2533,Reihe::N,șir,riâd'd
2534,Reihe::N,șir,по̄ллт
2535,Reihe::N,rând,raajroe
2536,Reihe::N,rând,rájddo
2537,Reihe::N,rând,gurgadas
2538,Reihe::N,rând,kuáḷus
2539,Reihe::N,rând,riâd'd
2540,Reihe::N,rând,по̄ллт
2541,Boot::N,barcă,vïnhtse
2542,Boot::N,barcă,vanás
2543,Boot::N,barcă,vanntsa
2544,Boot::N,barcă,fanas
2545,Boot::N,barcă,voonâs
2546,Boot::N,barcă,käärbis
2547,Boot::N,barcă,võõnâs
2548,Boot::N,barcă,вэнс
2549,Boot::N,luntre,vïnhtse
2550,Boot::N,luntre,vanás
2551,Boot::N,luntre,vanntsa
2552,Boot::N,luntre,fanas
2553,Boot::N,luntre,voonâs
2554,Boot::N,luntre,käärbis
2555,Boot::N,luntre,võõnâs
2556,Boot::N,luntre,вэнс
2557,Ruder::N,vâslă,aajroe
2558,Ruder::N,vâslă,ájrro
2559,Ruder::N,vâslă,áiru
2560,Ruder::N,vâslă,áiru
2561,Ruder::N,vâslă,äirr
2562,Ruder::N,vâslă,а̄ррьй
2563,Ruder::N,lopată,aajroe
2564,Ruder::N,lopată,ájrro
2565,Ruder::N,lopată,áiru
2566,Ruder::N,lopată,áiru
2567,Ruder::N,lopată,äirr
2568,Ruder::N,lopată,а̄ррьй
2569,Schlitten::N,sanie,slærra
2570,Schlitten::N,sanie,tjïelhke
2571,Schlitten::N,sanie,gieris
2572,Schlitten::N,sanie,tjielkká
2573,Schlitten::N,sanie,gielká
2574,Schlitten::N,sanie,kiäl'kká
2575,Schlitten::N,sanie,saan
2576,Schlitten::N,sanie,ǩeâlkk
2577,Schlitten::N,sanie,со̄а̄н
2578,Ski::N,schi,treavka
2579,Ski::N,schi,sabek
2580,Ski::N,schi,sabet
2581,Ski::N,schi,saaveeh
2582,Ski::N,schi,koolâs
2583,Ski::N,schi,коаллас
2584,Ski::N,schi,са̄вехь
2585,Lagerfeuer::N,foc de tabără,dålle
2586,Lagerfeuer::N,foc de tabără,sajijdållå
2587,Lagerfeuer::N,foc de tabără,dolla
2588,Lagerfeuer::N,foc de tabără,tullâ
2589,Lagerfeuer::N,foc de tabără,toll
2590,Lagerfeuer::N,foc de tabără,то̄лл
2591,Last::N,povară,maajsoe
2592,Last::N,povară,noade
2593,Last::N,povară,guorbmi
2594,Last::N,povară,kye'rmi
2595,Last::N,povară,nue´đđ
2596,Last::N,povară,kue´rmm
2597,Last::N,povară,нуэдът
2598,Last::N,sarcină,maajsoe
2599,Last::N,sarcină,noade
2600,Last::N,sarcină,guorbmi
2601,Last::N,sarcină,kye'rmi
2602,Last::N,sarcină,nue´đđ
2603,Last::N,sarcină,kue´rmm
2604,Last::N,sarcină,нуэдът
2605,Gang::N,mers,vaedtseme
2606,Gang::N,mers,mannulahka
2607,Gang::N,mers,johtu
2608,Gang::N,mers,jotteem
2609,Gang::N,mers,joto
2610,Gang::N,mers,jäl'lmõš
2611,Gang::N,mers,ёадтмушш
2612,Gang::N,mers,ёадтҌмушш
2613,Gang::N,umblet,vaedtseme
2614,Gang::N,umblet,mannulahka
2615,Gang::N,umblet,johtu
2616,Gang::N,umblet,jotteem
2617,Gang::N,umblet,joto
2618,Gang::N,umblet,jäl'lmõš
2619,Gang::N,umblet,ёадтмушш
2620,Gang::N,umblet,ёадтҌмушш
2621,Schritt::N,pas,sïlle
2622,Schritt::N,pas,lávkke
2623,Schritt::N,pas,lávki
2624,Schritt::N,pas,lävkki
2625,Schritt::N,pas,läu´ǩǩ
2626,Schritt::N,pas,ла̄ффьк
2627,Norden::N,nord,noerhte
2628,Norden::N,nord,nuortta
2629,Norden::N,nord,davvi
2630,Norden::N,nord,taṿe
2631,Norden::N,nord,tâ´vv
2632,Norden::N,nord,таввял
2633,Norden::N,miazănoapte,noerhte
2634,Norden::N,miazănoapte,nuortta
2635,Norden::N,miazănoapte,davvi
2636,Norden::N,miazănoapte,taṿe
2637,Norden::N,miazănoapte,tâ´vv
2638,Norden::N,miazănoapte,таввял
2639,Süden::N,sud,åarjel
2640,Süden::N,sud,oarjje
2641,Süden::N,sud,lulli
2642,Süden::N,sud,mäddi
2643,Süden::N,sud,kesipieg'gâ
2644,Süden::N,sud,saujj
2645,Süden::N,sud,со̄а̄ййв
2646,Süden::N,miazăzi,åarjel
2647,Süden::N,miazăzi,oarjje
2648,Süden::N,miazăzi,lulli
2649,Süden::N,miazăzi,mäddi
2650,Süden::N,miazăzi,kesipieg'gâ
2651,Süden::N,miazăzi,saujj
2652,Süden::N,miazăzi,со̄а̄ййв
2653,Westen::N,apus,jillie
2654,Westen::N,apus,alle
2655,Westen::N,apus,oarji
2656,Westen::N,apus,uár'ji
2657,Westen::N,apus,viõstâr
2658,Westen::N,apus,вуэрьял
2659,Osten::N,est,luvlie
2660,Osten::N,est,lulle
2661,Osten::N,est,nuorta
2662,Osten::N,est,nuor'ttâ
2663,Osten::N,est,nuõrti
2664,Osten::N,est,нуҏҏьт
2665,Osten::N,răsărit,luvlie
2666,Osten::N,răsărit,lulle
2667,Osten::N,răsărit,nuorta
2668,Osten::N,răsărit,nuor'ttâ
2669,Osten::N,răsărit,nuõrti
2670,Osten::N,răsărit,нуҏҏьт
2671,Holz::N,lemn,moere
2672,Holz::N,lemn,muorra
2673,Holz::N,lemn,muorra
2674,Holz::N,lemn,muoṛâ
2675,Holz::N,lemn,muõrr
2676,Holz::N,lemn,мӯрр
2677,Brett::N,scândură,fealloe
2678,Brett::N,scândură,fiello
2679,Brett::N,scândură,lávdi
2680,Brett::N,scândură,lyev'di
