,Concept_ID,fi,bg
843,zuerst::ADV,ensiksi,най-напред
844,einmal::ADV,kerran,веднъж
845,einmal::ADV,kerran,един път
846,manchmal::ADV,joskus,понякога
847,oft::ADV,usein,често
848,immer::ADV,aina,винаги
849,niemals::ADV,ei koskaan,никога
850,hier::ADV,tässä,тук
851,hier::ADV,tässä,тука
852,hier::ADV,täällä,тук
853,hier::ADV,täällä,тука
854,hierhin::ADV,tähän,насам
855,von hier::ADV,tästä,оттук
856,von hier::ADV,tästä,оттука
857,von hier::ADV,täältä,оттук
858,von hier::ADV,täältä,оттука
859,dort::ADV,siinä,там
860,dort::ADV,siellä,там
861,dorthin::ADV,sinne,натам
862,dorthin::ADV,sinne,нататък
863,dorthin::ADV,tuonne,натам
864,dorthin::ADV,tuonne,нататък
865,geradeaus::ADV,suoraan,направо
866,vorwärts::ADV,eteenpäin,напред
867,rückwärts::ADV,taaksepäin,назад
868,zurück::ADV,takaisin,обратно
869,unten::ADV,alhaalla,долу
870,hinab::ADV,alas,надолу
871,oben::ADV,ylhäällä,горе
872,hinauf::ADV,ylös,нагоре
873,überall::ADV,kaikkialla,навсякъде
874,nicht::ADV,ei,не
875,ein wenig::ADV,vähän,малко
876,kaum::ADV,tuskin,едва
877,kaum::ADV,tuskin,едвам
878,sehr::ADV,kovin,много
879,sehr::ADV,kovin,твърде
880,sehr::ADV,oikein,много
881,sehr::ADV,oikein,твърде
882,so::ADV,näin,тъй
883,so::ADV,näin,така
884,noch::ADV,vielä,още
885,nur::ADV,vain,само
886,nur::ADV,ainoastaan,само
887,schon::ADV,jo,вече
888,wieder::ADV,taas,пак
889,wieder::ADV,taas,отново
890,wieder::ADV,jälleen,пак
891,wieder::ADV,jälleen,отново
892,vergebens::ADV,turhaan,напразно
893,vor::PRP,edessä,пред
894,hinter::PRP,takana,зад
895,unter::PRP,alla,под
896,durch::PRP,läpi,през
897,durch::PRP,kautta,през
898,neben::PRP,vieressä,до
899,neben::PRP,vieressä,при
900,zwischen::PRP,välillä,между
901,zwischen::PRP,välillä,помежду
902,wegen::PRP,takia,заради
903,wegen::PRP,vuoksi,заради
904,dies::PRN,tämä,този
905,das::PRN,se,туй
906,das::PRN,se,това
907,alles::PRN,kaikki,всичко
908,ich::PRN,minä,аз
909,du::PRN,sinä,ти
910,er::PRN,hän,той
911,wir::PRN,me,ние
912,ihr::PRN,te,вие
913,sie::PRN,he,те
914,was::FPRN,mikä,що
915,was::FPRN,mikä,какво
916,wer::FPRN,ken,кой
917,wer::FPRN,kuka,кой
918,wo::FADV,missä,къде
919,wohin::FADV,mihin,накъде
920,wohin::FADV,mihin,накъдето
921,wie::FADV,miten,как
922,wie::FADV,kuinka,как
923,warum::FADV,miksi,защо
924,wieviel::FNUM,paljonko,колко
925,wieviel::FNUM,kuinka paljon,колко
926,eins::NUM,yksi,един
927,zwei::NUM,kaksi,два
928,drei::NUM,kolme,три
929,vier::NUM,neljä,четири
930,fünf::NUM,viisi,пет
931,sechs::NUM,kuusi,шест
932,sieben::NUM,seitsemän,седем
933,acht::NUM,kahdeksan,осем
934,neun::NUM,yhdeksän,девет
935,zehn::NUM,kymmenen,десет
936,elf::NUM,yksitoista,единайсет
937,elf::NUM,yksitoista,единадесет
938,zwölf::NUM,kaksitoista,дванайсет
939,zwölf::NUM,kaksitoista,дванадесет
940,zwanzig::NUM,kaksikymmentä,двайсет
941,zwanzig::NUM,kaksikymmentä,двадесет
942,dreißig::NUM,kolmekymmentä,тридесет
943,vierzig::NUM,neljäkymmentä,четиридесет
944,fünfzig::NUM,viisikymmentä,петдесет
945,sechzig::NUM,kuusikymmentä,шестдесет
946,siebzig::NUM,seitsemänkymmentä,седемдесет
947,achtzig::NUM,kahdeksankymmentä,осемдесет
948,neunzig::NUM,yhdeksänkymmentä,деветдесет
949,hundert::NUM,sata,сто
950,tausend::NUM,tuhat,хиляда
951,und::CNJ,ja,а
952,und::CNJ,ja,та
953,oder::CNJ,tai,или
954,stehen::V,seisoa,стоя
955,sitzen::V,istua,седя
956,liegen::V,maata,лежа
957,hängen::V,riippua,вися
958,werden::V,tulla,бъда
959,werden::V,tulla,стана
960,werden::V,joutua,бъда
961,werden::V,joutua,стана
962,passieren::V,sattua,случа се
963,passieren::V,tapahtua,случа се
964,beginnen::V,alkaa,започна
965,enden::V,loppua,свърша
966,enden::V,päättyä,свърша
967,wechseln::V,vaihtua,променям
968,wechseln::V,vaihdella,променям
969,aufgehen[Sonne]::V,nousta,изгрея
970,untergehen[Sonne]::V,laskea,заляза
971,scheinen[Sonne]::V,paistaa,грея
972,scheinen[Sonne]::V,paistaa,светя
973,donnern::V,jyristä,гърмя
974,wehen::V,tuulla,вея
975,wehen::V,tuulla,духам
976,wehen::V,puhaltaa,вея
977,wehen::V,puhaltaa,духам
978,strömen::V,virrata,тека
979,strömen::V,virrata,лея се
980,fließen::V,valua,тека
981,fließen::V,juosta,тека
982,sich drehen::V,pyöriä,въртя се
983,schwanken::V,horjua,клатя се
984,schwingen::V,heilua,трептя
985,schwingen::V,värähdellä,трептя
986,fallen::V,pudota,падам
987,fallen::V,langeta,падам
988,brennen::V,palaa,горя
989,rauchen::V,savuta,димя
990,regnen::V,sataa,вали дъжд
991,gefrieren::V,jäätyä,замръзна
992,tauen::V,sulaa,топя се
993,schmelzen::V,sulaa,разтопя се
994,trocknen::V,kuivua,съхна
995,sieden::V,kiehua,вря
996,sieden::V,kiehua,кипя
997,faulen::V,mädätä,гния
998,verfaulen::V,mädätä,изгния
999,verfaulen::V,mädäntyä,изгния
1000,reißen::V,revetä,напукам се
1001,versinken::V,upota,потъна
1002,versinken::V,vajota,потъна
1003,vergehen::V,kulua,минавам
1004,erscheinen::V,ilmestyä,явя се
1005,verschwinden::V,kadota,изчезна
1006,sinken::V,vajota,падна
1007,abnehmen::V,vähetä,отслабна
1008,zunehmen::V,kasvaa,нарасна
1009,zunehmen::V,lisääntyä,нарасна
1010,steigen::V,nousta,увелича се
1011,steigen::V,nousta,покачвам се
1012,wachsen::V,kasvaa,раста
1013,glänzen::V,kiiltää,лъщя
1014,glänzen::V,kiiltää,блестя
1015,funkeln::V,kipinöidä,искря
1016,lärmen::V,meluta,шумя
1017,läuten::V,soida,звъня
1018,klingeln::V,soida,звъня
1019,klirren::V,kalista,звънтя
1020,klirren::V,kalista,дрънкам
1021,brausen::V,kohista,буча
1022,rauschen::V,kohista,шумя
1023,klingen::V,soida,звуча
1024,bellen::V,haukkua,лая
1025,heulen::V,ulvoa,вия
1026,heulen::V,ulvoa,рева
1027,blasen::V,puhaltaa,духна
1028,pfeifen::V,viheltää,свиря
1029,schreien::V,kirkua,крещя
1030,stöhnen::V,voihkia,стена
1031,stöhnen::V,voihkia,пъшкам
1032,zittern::V,vapista,треперя
1033,leben::V,elää,живея
1034,geboren werden::V,syntyä,родя се
1035,atmen::V,hengittää,дишам
1036,trinken::V,juoda,пия
1037,essen::V,syödä,ям
1038,schlucken::V,niellä,гълтам
1039,müde werden::V,uupua,уморя се
1040,einschlafen::V,uinahtaa,заспя
1041,schlafen::V,maata,спя
1042,schlafen::V,nukkua,спя
1043,aufwachen::V,herätä,събудя се
1044,aufstehen::V,nousta,стана
1045,aufstehen::V,nousta ylös,стана
1046,sich erholen::V,levätä,отдъхвам си
1047,krank werden::V,sairastua,заболея
1048,krank sein::V,potea,боледувам
1049,krank sein::V,sairastaa,боледувам
1050,schmerzen::V,särkeä,боля
1051,schmerzen::V,kivistää,боля
1052,husten::V,yskiä,кашлям
1053,genesen::V,toipua,оздравея
1054,sterben::V,kuolla,умра
1055,umkommen::V,saada surmansa,загина
1056,umkommen::V,kuolla,загина
1057,sich bewegen::V,liikkua,движа се
1058,sich bewegen::V,liikkua,мърдам се
1059,sich rühren::V,liikahtaa,движа се
1060,sich erheben::V,nousta,стана
1061,sich setzen::V,istuutua,седна
1062,hinfallen::V,kaatua,падна
1063,laufen::V,kävellä,ходя
1064,schreiten::V,astua,крача
1065,schreiten::V,astella,крача
1066,spazierengehen::V,kävellä,разхождам се
1067,eilen::V,kiirehtiä,бързам
1068,sich beeilen::V,kiirehtiä,побързам
1069,sich beeilen::V,olla kiireissään,побързам
1070,sausen::V,rynnätä,тичам
1071,sausen::V,viilettää,тичам
1072,rennen::V,juosta,бягам
1073,springen::V,hypätä,скачам
1074,klettern::V,kiivetä,катеря се
1075,schaukeln::V,kiikkua,люлея се
1076,kriechen::V,ryömiä,лазя
1077,kriechen::V,ryömiä,пълзя
1078,schwimmen::V,uida,плувам
1079,tauchen::V,sukeltaa,гмуркам се
1080,rudern::V,soutaa,греба
1081,fahren::V,ajaa,пътувам
1082,fahren::V,kulkea,пътувам
1083,fliegen::V,lentää,летя
1084,fliegen::V,lentää,хвърча
1085,gehen::V,käydä,ида
1086,gehen::V,käydä,вървя
1087,weggehen::V,lähteä,отида си
1088,weggehen::V,poistua,отида си
1089,abfahren::V,lähteä,отпътувам
1090,anhalten::V,pysähtyä,спра се
1091,anhalten::V,seisahtua,спра се
1092,hineingehen::V,mennä sisään,влизам
1093,eintreten::V,astua sisään,вляза
1094,kommen::V,tulla,ида
1095,kommen::V,tulla,дойда
1096,ankommen::V,saapua,пристигна
1097,zurückkommen::V,palata,върна се
1098,bleiben::V,jäädä,остана
1099,bleiben::V,viipyä,остана
1100,warten::V,odottaa,чакам
1101,erwarten::V,odottaa,очаквам
1102,suchen::V,etsiä,търся
1103,finden::V,löytää,намеря
1104,versuchen::V,yrittää,опитам
1105,vorbereiten::V,valmistaa,подготвя
1106,lieben::V,pitää,любя
1107,lieben::V,rakastaa,любя
1108,mögen::V,pitää,обичам
1109,mögen::V,tykätä,обичам
1110,lachen::V,nauraa,смея се
1111,rühren::V,liikuttaa,трогна
1112,weinen::V,itkeä,плача
1113,schimpfen::V,haukkua,ругая
1114,schimpfen::V,haukkua,псувам
1115,sich ärgern::V,suuttua,ядосам се
1116,sich fürchten::V,pelätä,боя се
1117,sich fürchten::V,pelätä,страхувам се
1118,fürchten::V,pelätä,боя се от
1119,fürchten::V,pelätä,страхувам се от
1120,fliehen::V,paeta,бягам
1121,flüchten::V,paeta,бягам
1122,flüchten::V,paeta,избягам
1123,sehen::V,nähdä,видя
1124,anschauen::V,katsoa,гледам
1125,ansehen::V,katsoa,поглеждам
1126,hören::V,kuulla,чувам
1127,zuhören::V,kuunnella,слушам
1128,probieren::V,maistaa,опитам
1129,riechen::V,haistaa,подуша
1130,fühlen::V,tuntea,усещам
1131,fühlen::V,tuntea,чувствувам
1132,scheinen::V,tuntua,изглеждам
1133,zu sehen sein::V,näkyä,виждам се
1134,vernehmen::V,kuulla,доловя
1135,frieren::V,palella,мръзна
1136,tun::V,tehdä,правя
1137,können::V,osata,мога
1138,wollen::V,tahtoa,ща
1139,wollen::V,tahtoa,искам
1140,anfangen::V,ruveta,започна
1141,anfangen::V,aloittaa,започна
1142,beenden::V,lopettaa,свърша
1143,beenden::V,lopettaa,завърша
1144,aufhören::V,loppua,престана
1145,gelingen::V,onnistua,успея
1146,gelingen::V,onnistua,сполуча
1147,geraten::V,sujua,удам се
1148,geraten::V,joutua,удам се
1149,öffnen::V,avata,отворя
1150,öffnen::V,aukaista,отворя
1151,schließen::V,sulkea,затворя
1152,stellen::V,panna,поставя
1153,stellen::V,asettaa,поставя
1154,setzen::V,panna,туря
1155,setzen::V,istuttaa,туря
1156,legen::V,panna,сложа
1157,legen::V,panna,слагам
1158,legen::V,asettaa,сложа
1159,legen::V,asettaa,слагам
1160,berühren::V,koskea,докосна
1161,berühren::V,koskettaa,докосна
1162,verbinden::V,liittää,свържа
1163,verbinden::V,yhdistää,свържа
1164,bedecken::V,kattaa,покрия
1165,bedecken::V,peittää,покрия
1166,aufhängen::V,ripustaa,закача
1167,anzünden::V,sytyttää,запаля
1168,aufheben::V,ylös nostaa,вдигна
1169,aufheben::V,ylös nostaa,повдигна
1170,aufheben::V,nostaa,вдигна
1171,aufheben::V,nostaa,повдигна
1172,zurücklassen::V,jättää,оставя
1173,verlieren::V,kadottaa,загубя
1174,fallen lassen::V,pudottaa,изпусна
1175,machen::V,tehdä,направя
1176,herstellen::V,tuottaa,произведа
1177,herstellen::V,valmistaa,произведа
1178,bauen::V,rakentaa,строя
1179,reparieren::V,korjata,поправя
1180,verbessern::V,parantaa,подобря
1181,ändern::V,muuttaa,променя
1182,graben::V,kaivaa,копая
1183,beugen::V,taivuttaa,прегъна
1184,biegen::V,taivuttaa,прегъна
1185,drehen::V,kääntää,въртя
1186,wenden::V,kääntää,обърна
1187,umdrehen::V,kääntää,обърна
1188,heben::V,nostaa,вдигам
1189,heben::V,kohottaa,вдигам
1190,hochheben::V,nostaa,издигна
1191,ergreifen::V,tarttua,хвана
1192,ergreifen::V,tarttua,обхвана
1193,halten::V,pitää,държа
1194,drücken::V,painaa,натискам
1195,drücken::V,painaa,притискам
1196,drücken::V,puristaa,натискам
1197,drücken::V,puristaa,притискам
1198,schieben::V,työntää,тикам
1199,kratzen::V,raapia,одраскам
1200,lecken::V,nuolla,лижа
1201,lecken::V,nuolla,ближа
1202,beißen::V,purra,хапя
1203,beißen::V,purra,ухапя
1204,abreißen::V,repiä,откъсна
1205,abschneiden::V,leikata poikki,отрежа
1206,abschneiden::V,leikata,отрежа
1207,binden::V,sitoa,вържа
1208,stecken::V,pistää,пъхна
1209,brechen::V,murtaa,троша
1210,klopfen::V,koputtaa,чукам
1211,klopfen::V,kolkuttaa,чукам
1212,hauen::V,lyödä,бия
1213,kleben::V,liimata,лепя
1214,kleben::V,liimata,залепя
1215,reiben::V,hieroa,трия
1216,reiben::V,hieroa,търкам
1217,reiben::V,hangata,трия
1218,reiben::V,hangata,търкам
1219,streichen::V,sivellä,намажа
1220,schleifen::V,hioa,остря
1221,schneiden::V,leikata,режа
1222,rütteln::V,ravistaa,разтърсвам
1223,schütteln::V,pudistaa,клатя
1224,schütteln::V,pudistaa,друсам
1225,schwenken::V,heiluttaa,размахам
1226,schütten::V,kaataa,сипя
1227,füllen::V,täyttää,напълня
1228,einwickeln::V,kääriä,увия
1229,einwickeln::V,kääriä,завия
1230,tragen::V,kantaa,нося
1231,schleppen::V,raahata,влача
1232,ziehen::V,vetää,тегля
1233,ziehen::V,vetää,дръпна
1234,aufbewahren::V,säilyttää,съхраня
1235,werfen::V,viskata,хвърля
1236,fangen::V,napata,ловя
1237,fangen::V,napata,уловя
1238,fangen::V,ottaa kiinni,ловя
1239,fangen::V,ottaa kiinni,уловя
1240,packen::V,tarttua,хвана
1241,verstecken::V,kätkeä,крия
1242,verstecken::V,kätkeä,скрия
1243,verstecken::V,piilottaa,крия
1244,verstecken::V,piilottaa,скрия
1245,teilen::V,jakaa,разделя
1246,schicken::V,lähettää,изпращам
1247,bringen::V,viedä,донеса
1248,hinzufügen::V,lisätä,прибавя
1249,bekommen::V,saada,сдобия се
1250,erhalten::V,saada,получа
1251,nehmen::V,ottaa,взема
1252,wählen::V,valita,избирам
1253,auswählen::V,valikoida,избера
1254,bewahren::V,säilyttää,пазя
1255,behindern::V,estää,преча
1256,behindern::V,estää,спъвам
1257,verderben::V,pilata,разваля
1258,verderben::V,turmella,разваля
1259,beschädigen::V,vioittaa,повредя
1260,beschädigen::V,vahingoittaa,повредя
1261,zerbrechen::V,rikkoa,счупя
1262,zerreißen::V,repiä rikki,скъсам
1263,zerreißen::V,repiä palasiksi,скъсам
1264,zerstören::V,hävittää,разруша
1265,verbrennen::V,polttaa,изгоря
1266,geben::V,antaa,дам
1267,reichen::V,ojentaa,подам
1268,schenken::V,lahjoittaa,подаря
1269,versprechen::V,luvata,обещая
1270,wünschen::V,toivottaa,желая
1271,loben::V,ylistää,хваля
1272,küssen::V,suudella,целувам
1273,wiegen::V,tuudittaa,люлея
1274,wiegen::V,keinuttaa,люлея
1275,zudecken::V,peittää,покрия
1276,wecken::V,herättää,събудя
1277,zeigen::V,näyttää,покажа
1278,zeigen::V,osoittaa,покажа
1279,führen::V,johdattaa,водя
1280,führen::V,johdattaa,заведа
1281,lehren::V,opettaa,уча
1282,unterrichten::V,opettaa,преподавам
1283,aufziehen::V,kasvattaa,отгледам
1284,leiten::V,johtaa,ръководя
1285,leiten::V,johtaa,управлявам
1286,antreiben::V,hoputtaa,подкарвам
1287,lassen::V,antaa,накарам
1288,einladen::V,kutsua,поканя
1289,vereinigen::V,yhdistää,съединя
1290,besuchen::V,vierailla,посетя
1291,treffen::V,tavata,срещна
1292,sich versammeln::V,kokoontua,събера се
1293,spielen::V,pelata,играя
1294,spielen::V,leikkiä,играя
1295,singen::V,laulaa,пея
1296,tanzen::V,tanssia,танцувам
1297,sich trennen::V,erota,разделя се
1298,verlassen::V,jättää,напусна
1299,retten::V,pelastaa,спася
1300,bewachen::V,vartioida,охранявам
1301,schützen::V,suojella,запазя
1302,verteidigen::V,puolustaa,защитя
1303,sich schlagen::V,tapella,бия се
1304,schießen::V,ampua,стрелям
1305,siegen::V,voittaa,победя
1306,ärgern::V,ärsyttää,ядосам
1307,schlagen::V,lyödä,бия
1308,schlagen::V,lyödä,ударя
1309,treten::V,potkaista,ритам
1310,stechen::V,pistää,бодна
1311,stoßen::V,sysätä,бутна
1312,stoßen::V,sysätä,блъсна
1313,stoßen::V,työntää,бутна
1314,stoßen::V,työntää,блъсна
1315,stehlen::V,varastaa,
1316,stören::V,häiritä,смутя
1317,belästigen::V,häiritä,отегча
1318,belästigen::V,häiritä,безпокоя
1319,verbergen::V,kätkeä,скрия
1320,täuschen::V,harhauttaa,измамя
1321,betrügen::V,pettää,измамя
1322,betrügen::V,petkuttaa,измамя
1323,töten::V,tappaa,убия
1324,töten::V,tappaa,умъртвя
1325,wohnen::V,asua,живея
1326,arbeiten::V,tehdä työtä,работя
1327,arbeiten::V,työskennellä,работя
1328,sammeln::V,koota,събера
1329,sammeln::V,kerätä,събера
1330,pflücken::V,poimia,бера
1331,pflücken::V,poimia,откъсна
1332,jagen::V,metsästää,ловувам
1333,fischen::V,kalastaa,ловя риба
1334,fassen::V,pyydystää,хвана
1335,fassen::V,saalistaa,хвана
1336,hüten::V,paimentaa,пазя
1337,treiben::V,ajaa,карам
1338,anbinden::V,kytkeä,завържа
1339,füttern::V,ruokkia,храня
1340,melken::V,lypsää,доя
1341,hacken::V,hakata,сека
1342,gießen::V,kastella,полея
1343,reifen::V,kypsyä,узрея
1344,zubereiten::V,valmistaa,приготвя
1345,kochen::V,keittää,варя
1346,backen::V,leipoa,пека
1347,braten::V,paistaa,пържа
1348,umrühren::V,hämmentää,разбъркам
1349,stricken::V,kutoa,плета
1350,stricken::V,neuloa,плета
1351,nähen::V,ommella,шия
1352,färben::V,värjätä,боядисам
1353,färben::V,värittää,боядисам
1354,reinigen::V,puhdistaa,почистя
1355,waschen::V,pestä,мия
1356,waschen::V,pestä,пера
1357,abwischen::V,pyyhkiä,избърша
1358,spülen::V,huuhtoa,плакна
1359,fegen::V,pyyhkäistä,измета
1360,kehren::V,lakaista,мета
1361,baden::V,kylpeä,къпя се
1362,sich waschen::V,peseytyä,мия се
1363,ausziehen::V,riisua,съблека
1364,anziehen::V,pukea ylleen,облека
1365,sich anziehen::V,pukeutua,облека се
1366,kämmen::V,kammata,реша
1367,kämmen::V,kammata,вчеша
1368,schmücken::V,koristaa,накича
1369,schmücken::V,kaunistaa,накича
1370,sagen::V,sanoa,кажа
1371,sprechen::V,puhua,говоря
1372,reden::V,keskustella,говоря
1373,sich unterhalten::V,jutella,разговарям
1374,fragen::V,kysyä,запитам
1375,bitten::V,pyytää,моля
1376,erzählen::V,kertoa,разкажа
1377,mitteilen::V,ilmoittaa,съобщя
1378,nennen::V,kutsua,нарека
1379,nennen::V,nimittää,нарека
1380,rufen::V,kutsua,викам
1381,rufen::V,kutsua,повикам
1382,prahlen::V,kerskailla,хваля се
1383,übersetzen::V,kääntää,преведа
1384,denken::V,miettiä,мисля
1385,denken::V,ajatella,мисля
1386,glauben::V,uskoa,вярвам
1387,bemerken::V,huomata,забележа
1388,erkennen::V,tunnistaa,позная
1389,begreifen::V,ymmärtää,схвана
1390,verstehen::V,ymmärtää,разбера
1391,lernen::V,oppia,уча се
1392,wissen::V,tietää,зная
1393,sich erinnern an::V,muistaa,спомня си за
1394,vergessen::V,unohtaa,забравя
1395,messen::V,mitata,меря
1396,zählen::V,laskea,броя
1397,rechnen::V,laskea,сметна
1398,lesen::V,lukea,чета
1399,malen::V,maalata,рисувам
1400,zeichnen::V,piirtää,рисувам
1401,zeichnen::V,piirustaa,рисувам
1402,schreiben::V,kirjoittaa,пиша
1403,besitzen::V,omistaa,имам
1404,besitzen::V,omistaa,притежавам
1405,kaufen::V,ostaa,купя
1406,kaufen::V,ostaa,купувам
1407,verkaufen::V,myydä,продам
1408,bezahlen::V,maksaa,заплатя
1409,zahlen::V,maksaa,платя
1410,beherrschen::V,hallita,владея
1411,ertragen::V,kestää,понеса
