,Concept_ID,kn,fr
579,Sonntag::N,ಭಾನುವಾರ,dimanche
580,groß::A,ದೊಡ್ಡ,grand
581,klein::A,ಪುಟ್ಟ,petit
582,lang::A,ದೀರ್ಘ,long
583,kurz::A,ಚಕ್ಕ,court
584,breit::A,ಅಗಲವಾದ,large
585,schmal::A,ಇಕ್ಕಟ್ಟಾದ,étroit
586,dicht::A,ದಟ್ಟ,dense
587,dick[Gegenstand]::A,ದಟ್ಟ,épais
588,dünn::A,ತೆಳು,mince
589,fein::A,ಕೋಮಲ,fin
590,fein::A,ಕೋಮಲ,menu
591,fest::A,ಘನ,ferme
592,fest::A,ಘನ,solide
593,flach::A,ಚಪ್ಪಟೆ,plat
594,glatt::A,ನಯ,poli
595,glatt::A,ನಯ,lisse
596,hart::A,ಗಟ್ಟಿ,dur
597,weich::A,ಮೃದುವಾದ,mou
598,rund::A,ವರ್ತುಳ,rond
599,spitz::A,ಮೊನಚಾದ,aigu
600,spitz::A,ಮೊನಚಾದ,pointu
601,scharf::A,ತೀಕ್ಷ್ಣ,tranchant
602,stumpf::A,ಮೊಂಡು,mousse
603,stumpf::A,ಮೊಂಡು,émoussé
604,schwer::A,ಭಾರಿ,lourd
605,schwer::A,ಭಾರಿ,pesant
606,schön::A,ಸುಂದರ,beau
607,heiß::A,ಬಿಸಿ,chaud
608,heiß::A,ಬಿಸಿ,très chaud
609,warm::A,ಬಿಸಿ,chaud
610,kalt::A,ತಣ್ಣನೆಯ,froid
611,kühl::A,ತಂಪಾದ,frais
612,frisch::A,ನಿರ್ಮಲ,frais
613,feucht::A,ಒದ್ದೆಯಾದ,humide
614,nass::A,ಒದ್ದೆಯಾದ,mouillé
615,trocken::A,ಶುಷ್ಕ,sec
616,voll::A,ತುಂಬಿದ,plein
617,voll::A,ತುಂಬಿದ,rempli
618,leer::A,ಖಾಲಿ,vide
619,offen::A,ಮುಚ್ಚಲ್ಲದ,ouvert
620,geschlossen::A,ಮುಚ್ಚಿದ,clos
621,geschlossen::A,ಮುಚ್ಚಿದ,fermé
622,sauber::A,ಶುದ್ಧ,net
623,sauber::A,ಶುದ್ಧ,propre
624,schmutzig::A,ಅಶುದ್ಧ,sale
625,schmutzig::A,ಅಶುದ್ಧ,crasseux
626,roh::A,ಹಸಿ,cru
627,roh::A,ಹಸಿ,brut
628,reif::A,ಹಣ್ಣಾದ,mûr
629,lecker::A,ಗುಚಿಕರ,délicieux
630,lecker::A,ಗುಚಿಕರ,appétissant
631,süß::A,ಸಿಹಿ,doux
632,bitter::A,ಕಹಿ,amer
633,sauer::A,ಹುಳಿಯಾದ,aigre
634,hell::A,ಹೊಳೆಯುವ,clair
635,dunkel::A,ಮಬ್ಬಾದ,sombre
636,schwarz::A,ಕಪ್ಪು,noir
637,weiß::A,ಬಿಳಿಯ,blanc
638,rot::A,ಕೆಂಪು,rouge
639,gelb::A,ಹಳದಯ,jaune
640,blau::A,ನೀಲ,bleu
641,grün::A,ಕಾಯಾದ,vert
642,grau::A,ಬೂದುಬಣ್ಣದ,gris
643,bunt::A,ವರ್ಣರಂಜಿತ,multicolore
644,billig::A,ಅಗ್ಗ,bon marché
645,teuer::A,ದುಬಾರಿಯಾದ,cher
646,wertvoll::A,ಅಮೂಲ್ಯ,précieux
647,blind::A,ಅಂಧ,aveugle
648,taub::A,ಕಿವುಡಾದ,sourd
649,kräftig::A,ಪ್ರಬಲ,fort
650,kräftig::A,ಪ್ರಬಲ,vigoureux
651,stark::A,ಶಕ್ತಿವಂತ,fort
652,stark::A,ಶಕ್ತಿವಂತ,puissant
653,schwach::A,ದುರ್ಬಲ,faible
654,fett::A,ಕೊಬ್ಬಿದ,gras
655,schlank::A,ತೆಳ್ಳಗಿನ,svelte
656,hübsch::A,ಅಂದವಾದ,joli
657,böse::A,ಕೆಟ್ಟ,mauvais
658,dumm::A,ಮಂದ,sot
659,dumm::A,ಮಂದ,bête
660,faul::A,ಆಲಸ,fainéant
661,faul::A,ಆಲಸ,paresseux
662,fleißig::A,ಕಡಗುವ,appliqué
663,geizig::A,ಜುಗ್ಗ,avare
664,klug::A,ಚತುರ,intelligent
665,geschickt::A,ದಕ್ಷ,habile
666,lieb::A,ಪ್ರಿಯ,cher
667,lieb::A,ಪ್ರಿಯ,gentil
668,lustig::A,ಖುಷಿಯಾದ,gai
669,lustig::A,ಖುಷಿಯಾದ,joyeux
670,sanft::A,ಸೌಮ್ಯ,doux
671,hungrig::A,ಹಸಿದ,affamé
672,krank::A,ಅಸ್ವಸ್ಥ,malade
673,nackt::A,ನಗ್ನ,nu
674,traurig::A,ದುಃಖಿತ,triste
675,lebendig::A,ಜೀವಂತ,vivant
676,gut::A,ಒಳ್ಳೆಯ,bon
677,schlecht::A,ದುಷ್ಟ,mauvais
678,richtig::A,ಸರಿ,juste
679,richtig::A,ಸರಿ,correct
680,schlimm::A,ಅಸಹ್ಯ,grave
681,schlimm::A,ಅಸಹ್ಯ,mauvais
682,wahr::A,ನಿಜ,vrai
683,wahr::A,ನಿಜ,véritable
684,alt::A,ಮುದಿ,vieux
685,neu::A,ಹೊಸ,neuf
686,neu::A,ಹೊಸ,nouveau
687,ehemalig::A,ಮಾಜೀ,ancien
688,alt[Lebewesen]::A,ವೃದ್ಧ,âgé
689,alt[Lebewesen]::A,ವೃದ್ಧ,vieux
690,jung::A,ಎಳ,jeune
691,arm::A,ಬಡ,pauvre
692,reich::A,ಶ್ರೀಮಂತ,riche
693,bekannt::A,ಅಪ್ತ,connu
694,berühmt::A,ಪ್ರಸಿದ್ಧ,fameux
695,berühmt::A,ಪ್ರಸಿದ್ಧ,célèbre
696,fremd::A,ಪರಕೀಯ,étranger
697,verschieden::A,ಬೇರೆ,différent
698,nah::A,ಹತ್ತಿರವಾದ,lié
699,nah::A,ಹತ್ತಿರವಾದ,proche
700,fern::A,ದೂರದ,éloigné
701,fern::A,ದೂರದ,lointain
702,linker::A,ಎಡ,gauche
703,rechter::A,ಬಲ,droit
704,anderer::A,ಇತರ,autre
705,erster::A,ಪ್ರಥಮ,premier
706,zweiter::A,ದ್ವಿತೀಯ,second
707,zweiter::A,ದ್ವಿತೀಯ,deuxième
708,dritter::A,ಮೂರನೆಯಜಗತ್ತು,troisième
709,letzter::A,ಅಂತ್ಯ,dernier
710,allein::ADV,ಒಬ್ಬನೇ,seul
711,auf einmal::ADV,ಒಡನೆ,à la fois
712,zusammen::ADV,ಒಟ್ಟಿಗೆ,ensemble
713,lange::ADV,ದೀರ್ಘ,longtemps
714,plötzlich::ADV,ಅನಾಮತ್ತು,tout à coup
715,sofort::ADV,ಜಾಗ್ರತೆ,immédiatement
716,später::ADV,ತರುವಾಯ,plus tard
717,jetzt::ADV,ಈಗ,maintenant
718,heute::ADV,ಇಂದು,aujourd'hui
719,morgen::ADV,ನಾಳೆ,demain
720,bald::ADV,ಬೇಗ,bientôt
721,dann::ADV,ಆಗ,puis
722,dann::ADV,ಆಗ,ensuite
723,gestern::ADV,ನಿನ್ನೆ,hier
724,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,jadis
725,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,autrefois
726,damals::ADV,ಆಗ,alors
727,damals::ADV,ಆಗ,à l'époque
728,danach::ADV,ಆಮೇಲೆ,après
729,danach::ADV,ಆಮೇಲೆ,ensuite
730,vorher::ADV,ಮುಂಚೆ,auparavant
731,zuerst::ADV,ಮೊದಲಿಗೆ,d'abord
732,zuerst::ADV,ಮೊದಲಿಗೆ,premièrement
733,einmal::ADV,ಒಮ್ಮೆ,une fois
734,manchmal::ADV,ಆಗಾಗ,parfois
735,manchmal::ADV,ಆಗಾಗ,quelquefois
736,oft::ADV,ಅನೇಕಸಲ,souvent
737,immer::ADV,ಯಾವಾಗಲೂ,toujours
738,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,ne ... jamais
739,hier::ADV,ಇಲ್ಲಿ,ici
740,hierhin::ADV,ಇತ್ತ,par ici
741,von hier::ADV,ಇಲ್ಲಿಂದ,d'ici
742,dort::ADV,ಅಲ್ಲಿ,là
743,dort::ADV,ಅಲ್ಲಿ,là-bas
744,dorthin::ADV,ಅಲ್ಲಿಗೆ,y
745,dorthin::ADV,ಅಲ್ಲಿಗೆ,par là
746,geradeaus::ADV,ಸೀದಾ,tout droit
747,vorwärts::ADV,ಮುನ್ನೆಡೆವ,en avant
748,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,en arrière
749,zurück::ADV,ಹಿಂದಕ್ಕೆ,de retour
750,unten::ADV,ಕೆಳಗೆ,en bas
751,unten::ADV,ಕೆಳಗೆ,au-dessous
752,hinab::ADV,ಕೆಳಕ್ಕೆ,en bas
753,hinab::ADV,ಕೆಳಕ್ಕೆ,vers le bas
754,oben::ADV,ಮೇಲೆ,dessus
755,oben::ADV,ಮೇಲೆ,en haut
756,hinauf::ADV,ಮೇಲಕ್ಕೆ,en haut
757,hinauf::ADV,ಮೇಲಕ್ಕೆ,vers le haut
758,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,partout
759,nicht::ADV,ಇಲ್ಲ,ne ... pas
760,nicht::ADV,ಅಲ್ಲ,ne ... pas
761,ein wenig::ADV,ತುಸು,un peu
762,kaum::ADV,ಕಠಿನವಾಗಿ,à peine
763,sehr::ADV,ಬಹು,très
764,so::ADV,ಅಷ್ಟು,si
765,so::ADV,ಅಷ್ಟು,ainsi
766,noch::ADV,ಇನ್ನು,encore
767,nur::ADV,ಕೇವಲ,seulement
768,nur::ADV,ಕೇವಲ,ne ... que
769,schon::ADV,ಆಗಲೇ,déjà
770,wieder::ADV,ಪುನಃ,de nouveau
771,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,en vain
772,vor::PRP,ಮುಂದೆ,devant
773,hinter::PRP,ಹಿಂದ,derrière
774,unter::PRP,ಕೆಳ,sous
775,unter::PRP,ಕೆಳ,au-dessous de
776,durch::PRP,ನೇರವಾಗಿ,par
777,durch::PRP,ನೇರವಾಗಿ,à travers
778,neben::PRP,ಅಧರ ಬಲಿಕ,à côté de
779,zwischen::PRP,ನಡುವೆ,entre
780,wegen::PRP,ಅಧಕ್ಕಗಿ,à cause de
781,dies::PRN,ಈ,ceci
782,das::PRN,ಅದು,ce
783,das::PRN,ಅದು,cela
784,alles::PRN,ಎಲ್ಲ,tout
785,ich::PRN,ನಾನು,je
786,ich::PRN,ನಾನು,moi
787,du::PRN,ನೀನು,tu
788,du::PRN,ನೀನು,toi
789,er::PRN,ಅವನು,il
790,er::PRN,ಅವನು,lui
791,er::PRN,ಇವನು,il
792,er::PRN,ಇವನು,lui
793,wir::PRN,ನಾವು,nous
794,ihr::PRN,ನೀವು,vous
795,sie::PRN,ಅವರು,ils
796,sie::PRN,ಅವರು,elles
797,was::FPRN,ಏನು,que
798,was::FPRN,ಏನು,quoi
799,wer::FPRN,ಯಾರಿಗೆ,qui
800,wo::FADV,ಎಲ್ಲಿ,où
801,wohin::FADV,ಎಲ್ಲಿಗೆ,où
802,wie::FADV,ಹೇಗೆ,comment
803,warum::FADV,ಏಕೆ,pourquoi
804,wieviel::FNUM,ಎಷ್ಟು,combien
805,eins::NUM,ಒಂದು,un
806,zwei::NUM,ಎರಡು,deux
807,drei::NUM,ಮೂರು,trois
808,vier::NUM,ನಾಲ್ಕು,quatre
809,fünf::NUM,ಅಯ್ದು,cinq
810,sechs::NUM,ಆರು,six
811,sieben::NUM,ಏಳು,sept
812,acht::NUM,ಎಂಟು,huit
813,neun::NUM,ಒಂಭಬತ್ತು,neuf
814,zehn::NUM,ಹತ್ತು,dix
815,elf::NUM,ಹನ್ನೊಂದು,onze
816,zwölf::NUM,ಹನ್ನೆರಡು,douze
817,zwanzig::NUM,ಇಪ್ಪತ್ತು,vingt
818,dreißig::NUM,ಮೂವತ್ತು,trente
819,vierzig::NUM,ನಲವತ್ತು,quarante
820,fünfzig::NUM,ಐವತ್ತು,cinquante
821,sechzig::NUM,ಅರುವತ್ತು,soixante
822,siebzig::NUM,ಎಪ್ಪತ್ತು,soixante-dix
823,achtzig::NUM,ಎಂಬತ್ತು,quatre-vingt
824,neunzig::NUM,ತೊಂಬತ್ತು,quatre-vingt-dix
825,hundert::NUM,ನೂರು,cent
826,tausend::NUM,ಸಾವಿರ,mille
827,und::CNJ,ಮತ್ತು,et
828,oder::CNJ,ಅಥವಾ,ou
829,stehen::V,ನಿಲ್ಲು,être debout
830,sitzen::V,ಕುಳ್ಳಿರು,être assis
831,liegen::V,ಮಲಗಿಕೊ,être couché
832,hängen::V,ಇಳಿಯಬಿಡು,pendre
833,werden::V,ಆಗು,devenir
834,passieren::V,ಆಗು,se passer
835,beginnen::V,ಆರಂಭಿಸು,commencer
836,enden::V,ಕೊನೆಗಾಣು,finir
837,enden::V,ಕೊನೆಗಾಣು,se terminer
838,wechseln::V,ಮಾರ್ಪಡಿಸು,changer
839,wechseln::V,ಮಾರ್ಪಡಿಸು,alterner
840,aufgehen[Sonne]::V,ಮೂಡು,se lever
841,untergehen[Sonne]::V,ಮುಳುಗು,se coucher
842,scheinen[Sonne]::V,ಹೊಳೆ,briller
843,donnern::V,ಗುಡುಗಾಗು,tonner
844,wehen::V,ತೀಡು,souffler
845,strömen::V,ಹರಿ,affluer
846,fließen::V,ಹರಿ,couler
847,sich drehen::V,ಸುತ್ತು,tourner
848,schwanken::V,ಓಲಾಡು,osciller
849,schwanken::V,ಓಲಾಡು,chanceler
850,schwingen::V,ತೂಗು,vibrer
851,schwingen::V,ತೂಗು,osciller
852,fallen::V,ಉದುರು,tomber
853,brennen::V,ಉರಿ,brûler
854,brennen::V,ಉರಿ,flamber
855,rauchen::V,ಹೊಗೆಬಿಡು,fumer
856,regnen::V,ಸುರಿ,pleuvoir
857,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,geler
858,tauen::V,ಬೆಚ್ಚಗಾಗು,dégeler
859,schmelzen::V,ಕರಗು,fondre
860,trocknen::V,ಒಣಗು,sécher
861,sieden::V,ಕುದಿ,bouillir
862,faulen::V,ಕೊಳೆ,pourrir
863,faulen::V,ಕೊಳೆ,se putréfier
864,verfaulen::V,ನಶಿಸು,pourrir
865,reißen::V,ಒಡೆ,rompre
866,reißen::V,ಒಡೆ,se déchirer
867,versinken::V,ಮುಳುಗು,s'enfoncer
868,vergehen::V,ಸಾಗು,passer
869,erscheinen::V,ತೋರು,apparaître
870,verschwinden::V,ಮಾಯವಾಗು,disparaître
871,sinken::V,ಕುಸಿ,descendre
872,sinken::V,ಕುಸಿ,s'abaisser
873,abnehmen::V,ತಗ್ಗು,diminuer
874,zunehmen::V,ಬೆಳೆ,augmenter
875,steigen::V,ಉಬ್ಬು,monter
876,wachsen::V,ಬೆಳೆ,croître
877,glänzen::V,ಮಿರುಗು,briller
878,funkeln::V,ಮಿನುಗು,étinceler
879,lärmen::V,ಶಬ್ದ ಮಾಡಲು,faire du bruit
880,läuten::V,ಬಾರಿಸು,sonner
881,klingeln::V,ಅನುರಣಿಸು,sonner
882,klirren::V,ಕಿಣಿಕಿಣಿಸು,cliqueter
883,brausen::V,ಅಬ್ಬರಿಸು,mugir
884,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,bruire
885,klingen::V,ಉಸಿರು,sonner
886,bellen::V,ಬಗುಳು,aboyer
887,heulen::V,ಅರಚು,hurler
888,blasen::V,ಗಾಳಿ ಊದು,souffler
889,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,siffler
890,schreien::V,ಕರೆ,crier
891,stöhnen::V,ನರಳು,gémir
892,zittern::V,ನಡುಗು,trembler
893,leben::V,ಇರು,vivre
894,geboren werden::V,ಉಂಟಾಗು,naître
895,atmen::V,ಉಸಿರು,respirer
896,trinken::V,ಕುಡಿ,boire
897,essen::V,ತಿನ್ನು,manger
898,schlucken::V,ನುಂಗು,avaler
899,müde werden::V,ಬಳಲು,se lasser
900,müde werden::V,ಬಳಲು,se fatiguer
901,einschlafen::V,ನಿದ್ಧೆಹೋಗು,s'endormir
902,schlafen::V,ನಿದ್ರಿಸು,dormir
903,aufwachen::V,ಏಳು,se réveiller
904,aufstehen::V,ಏಳು,se lever
905,sich erholen::V,ಸುಧಾರಿಸು,se reposer
906,sich erholen::V,ಸುಧಾರಿಸು,se détendre
907,krank werden::V,ಬೇನೆಬೀಳು,tomber malade
908,krank sein::V,ಕೆಟ್ಟ ಎಂದು,être malade
909,schmerzen::V,ಕಚ್ಚು,faire mal
910,husten::V,ಕೆಮ್ಮು,tousser
911,genesen::V,ಮತ್ತೆಹೊದಿಸು,guérir
912,genesen::V,ಮತ್ತೆಹೊದಿಸು,se remettre
913,sterben::V,ಮೃತಪಡು,mourir
914,umkommen::V,ಹಾಳಾಗು,périr
915,sich bewegen::V,ಚಲಿಸು,bouger
916,sich rühren::V,ಕದಲು,broncher
917,sich erheben::V,ಏಳು,se lever
918,sich setzen::V,ಕೂರು,s'asseoir
919,hinfallen::V,ಬೀಳು,tomber
920,laufen::V,ನಡೆ,marcher
921,laufen::V,ನಡೆ,aller à pied
922,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,marcher
923,spazierengehen::V,ವಿಹರಿಸು,se promener
924,eilen::V,ಮುನ್ನುಗ್ಗು,courir
925,sich beeilen::V,ಆತುರಪಡು,se hâter
926,sich beeilen::V,ಆತುರಪಡು,se dépêcher
927,sausen::V,ಒಗೆ,filer
928,rennen::V,ಓಡು,courir
929,springen::V,ಜಿಗಿ,sauter
930,klettern::V,ಏರು,grimper
931,schaukeln::V,ತೂಗು,se balancer
932,kriechen::V,ತೆವಳು,ramper
933,schwimmen::V,ಈಜು,nager
934,tauchen::V,ಕೆಳಗಿಳಿ,plonger
935,rudern::V,ಸಾಗಿಸು,ramer
936,fahren::V,ನಡೆಸು,aller
937,fahren::V,ನಡೆಸು,rouler
938,fliegen::V,ಹಾರು,voler
939,gehen::V,ಹೋಗು,aller
940,weggehen::V,ಹೊರಡು,s'en aller
941,abfahren::V,ತೆರಳು,partir
942,anhalten::V,ನಿಲ್ಲು,s'arrêter
943,hineingehen::V,ಒಳಹೊಗು,entrer
944,eintreten::V,ಒಳಹೊಗು,entrer
945,kommen::V,ಬರು,venir
946,ankommen::V,ಬರು,arriver
947,zurückkommen::V,ಹಿಂದಿರುಗು,revenir
948,bleiben::V,ಇರು,rester
949,bleiben::V,ಇರು,demeurer
950,warten::V,ಇರು,attendre
951,erwarten::V,ನಿರೀಕ್ಷಿಸು,attendre
952,suchen::V,ಹುಡುಕು,chercher
953,finden::V,ಕಂಡುಕೊ,trouver
954,versuchen::V,ಪ್ರಯತ್ನಿಸು,essayer
955,vorbereiten::V,ಸಿದ್ಧವಾಗು,préparer
956,lieben::V,ಪ್ರೀತಿಸು,aimer
957,mögen::V,ಇಷ್ಟಪಡು,aimer
958,mögen::V,ಇಷ್ಟಪಡು,vouloir
959,lachen::V,ನಗು,rire
960,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,toucher
961,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,attendrir
962,weinen::V,ಅಳು,pleurer
963,schimpfen::V,ಗೊಣಗು,gronder
964,sich ärgern::V,ಗಣಗಾಡು,se fâcher
965,sich fürchten::V,ನಡುಗು,avoir peur
966,fürchten::V,ಹೆದರು,craindre
967,fürchten::V,ಹೆದರು,avoir peur de
968,fliehen::V,ಓಡಿಹೋಗು,fuir
969,flüchten::V,ಪಾರಾಗು,s'enfuir
970,sehen::V,ಕಾಣು,voir
971,anschauen::V,ನೋಡು,regarder
972,ansehen::V,ನಿರೀಕ್ಷಿಸು,regarder
973,hören::V,ಕೇಳು,entendre
974,zuhören::V,ಆಲಿಸು,écouter
975,probieren::V,ರುಚಿ ನೋಡು,goûter
976,riechen::V,ಮೂಸು,sentir
977,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,sentir
978,scheinen::V,ತೋರು,sembler
979,scheinen::V,ತೋರು,paraître
980,zu sehen sein::V,ಕಾಣಿಸು,se voir
981,zu sehen sein::V,ಕಾಣಿಸು,être visible
982,vernehmen::V,ಕೇಳು,entendre
983,vernehmen::V,ಕೇಳು,percevoir
984,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,avoir froid
985,tun::V,ಮಾಡು,faire
986,können::V,ಮಾಡಬಲ್ಲ,savoir
987,können::V,ಮಾಡಬಲ್ಲ,pouvoir
988,wollen::V,ಬಯಸು,vouloir
989,anfangen::V,ಪ್ರಾರಂಭಿಸು,commencer
990,beenden::V,ನಿಲ್ಲಿಸು,finir
991,beenden::V,ನಿಲ್ಲಿಸು,terminer
992,aufhören::V,ಮುಗಿಸು,cesser
993,aufhören::V,ಮುಗಿಸು,arrêter
994,gelingen::V,ಯಶಸ್ವಿಯಾಗು,réussir
995,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,réussir
996,öffnen::V,ತೆರೆ,ouvrir
997,schließen::V,ಮುಚ್ಚು,fermer
998,stellen::V,ಇಕ್ಕು,poser
999,stellen::V,ಇಕ್ಕು,mettre
1000,setzen::V,ಇಡು,placer
1001,legen::V,ಇಡು,placer
1002,berühren::V,ತಾಕು,toucher
1003,verbinden::V,ಕೂಡಿಸು,lier
1004,bedecken::V,ಮುಚ್ಚು,couvrir
1005,aufhängen::V,ತೂಗುಹಾಕು,accrocher
1006,anzünden::V,ಹತ್ತಿಸು,allumer
1007,aufheben::V,ಆಯಿ,ramasser
1008,zurücklassen::V,ಬಿಡು,laisser
1009,verlieren::V,ಕಳೆ,perdre
1010,fallen lassen::V,ಬೀಳಿಸು,lâcher
1011,fallen lassen::V,ಬೀಳಿಸು,laisser tomber
1012,machen::V,ಮಾಡು,faire
1013,herstellen::V,ತಯಾರಿಸು,produire
1014,herstellen::V,ತಯಾರಿಸು,fabriquer
1015,bauen::V,ಕಟ್ಟು,bâtir
1016,bauen::V,ಕಟ್ಟು,construire
1017,reparieren::V,ಸರಿಪಡಿಸು,réparer
1018,verbessern::V,ತಿದ್ದು,améliorer
1019,ändern::V,ಬದಲಾಯಿಸು,changer
1020,ändern::V,ಬದಲಾಯಿಸು,modifier
1021,graben::V,ಅಗೆ,creuser
1022,beugen::V,ಬಗ್ಗಿಸು,plier
1023,beugen::V,ಬಗ್ಗಿಸು,ployer
1024,biegen::V,ಬಗ್ಗಿಸು,courber
1025,drehen::V,ತಿರುಗು,tordre
1026,drehen::V,ತಿರುಗು,tourner
1027,wenden::V,ತಿರುಗು,retourner
1028,umdrehen::V,ತಿರುಗಿಸು,tourner
1029,heben::V,ಎತ್ತು,soulever
1030,hochheben::V,ಎತ್ತು,lever
1031,ergreifen::V,ಆಕ್ರಮಿಸು,saisir
1032,ergreifen::V,ಆಕ್ರಮಿಸು,prendre
1033,halten::V,ಹಿಡಿ,tenir
1034,drücken::V,ಒತ್ತು,presser
1035,schieben::V,ನೂಕು,pousser
1036,kratzen::V,ತರಚಿಕೊಳ್ಳು,gratter
1037,kratzen::V,ತರಚಿಕೊಳ್ಳು,égratigner
1038,lecken::V,ನೆಕ್ಕು,lécher
1039,beißen::V,ಕಚ್ಚು,mordre
1040,abreißen::V,ಹರಿ,arracher
1041,abschneiden::V,ಕತ್ತರಿಸು,couper
1042,binden::V,ಕಟ್ಟು,lier
1043,binden::V,ಕಟ್ಟು,attacher
1044,stecken::V,ಸಿಕ್ಕಿಸು,enfoncer
1045,brechen::V,ಮುರಿ,rompre
1046,klopfen::V,ತಟ್ಟು,frapper
1047,hauen::V,ಹೊಡೆ,frapper
1048,kleben::V,ಅಂಟಿಸು,coller
1049,reiben::V,ಉಜ್ಜು,frotter
1050,streichen::V,ಹರಡು,empâter
1051,schleifen::V,ಮಸೆ,affiler
1052,schleifen::V,ಮಸೆ,aiguiser
1053,schneiden::V,ಕತ್ತರಿಸು,couper
1054,schneiden::V,ಕತ್ತರಿಸು,trancher
1055,rütteln::V,ಕುಲುಕಿಸು,cahoter
1056,schütteln::V,ಅಲುಗಿಸು,secouer
1057,schwenken::V,ತೂಗಾಡು,agiter
1058,schütten::V,ಎರೆ,verser
1059,füllen::V,ತುಂಬಿಸು,remplir
1060,einwickeln::V,ಹೊದಿಸು,envelopper
1061,tragen::V,ಹೊರು,porter
1062,schleppen::V,ಜಗ್ಗು,traîner
1063,ziehen::V,ಎಳೆ,tirer
1064,aufbewahren::V,ಇಟ್ಟುಕೊ,garder
1065,aufbewahren::V,ಇಟ್ಟುಕೊ,conserver
1066,werfen::V,ಎಸೆ,jeter
1067,werfen::V,ಎಸೆ,lancer
1068,fangen::V,ಹಿಡಿ,attraper
1069,packen::V,ಸೆಳೆ,agripper
1070,verstecken::V,ಮುಚ್ಚಿಡು,cacher
1071,teilen::V,ವಿಭಜಿಸು,diviser
1072,schicken::V,ಕಳುಹಿಸು,envoyer
1073,bringen::V,ತರು,apporter
1074,hinzufügen::V,ಕೂಡಿಸು,ajouter
1075,bekommen::V,ಸಂಪಾದಿಸು,obtenir
1076,erhalten::V,ಪಡೆ,recevoir
1077,nehmen::V,ಹಿಡಿ,prendre
1078,wählen::V,ಆರಿಸು,choisir
1079,auswählen::V,ಆಯಿ,choisir
1080,auswählen::V,ಆಯಿ,sélectionner
1081,bewahren::V,ರಕ್ಷಿಸಿಡು,préserver
1082,behindern::V,ಅಡ್ಡಿಮಾಡು,gêner
1083,verderben::V,ಕೆಡಿಸು,gâter
1084,verderben::V,ಕೆಡಿಸು,corrompre
1085,beschädigen::V,ಹಾಳುಮಾಡು,endommager
1086,zerbrechen::V,ಮುರಿ,casser
1087,zerreißen::V,ಸೀಳು,déchirer
1088,zerstören::V,ಅಳಿಸು,détruire
1089,verbrennen::V,ಸುಡು,brûler
1090,geben::V,ಕೊಡು,donner
1091,reichen::V,ಕೊಡು,tendre
1092,schenken::V,ಅರ್ಪಿಸು,offrir
1093,versprechen::V,ವಾಗ್ದಾನಮಾಡು,promettre
1094,wünschen::V,ಬಯಸು,souhaiter
1095,loben::V,ಹೊಗಳು,louer
1096,küssen::V,ಚುಂಬಿಸು,embrasser
1097,wiegen::V,ತೂಗು,bercer
1098,zudecken::V,ಹಾಸು,couvrir
1099,wecken::V,ಎಬ್ಬಿಸು,éveiller
1100,wecken::V,ಎಬ್ಬಿಸು,réveiller
1101,zeigen::V,ತೋರಿಸು,montrer
1102,zeigen::V,ತೋರಿಸು,faire voir
1103,führen::V,ದಾರಿತೋರಿಸು,guider
1104,lehren::V,ಕಲಿಸು,apprendre
1105,unterrichten::V,ಬೋಧಿಸು,instruire
1106,aufziehen::V,ಸಲಹು,élever
1107,leiten::V,ಮುಂದಾಳಾಗಿರು ,diriger
1108,leiten::V,ಮುಂದಾಳಾಗಿರು ,conduire
1109,antreiben::V,ಓಡಿಸು,pousser
1110,lassen::V,ಮಾಡಲುಬಿಡು,faire
1111,einladen::V,ಆಹ್ವಾನಿಸು,inviter
1112,vereinigen::V,ಒಂದಾಗು,unir
1113,vereinigen::V,ಒಂದಾಗು,réunir
1114,besuchen::V,ಭೇಟಿಯಾಗು,visiter
1115,besuchen::V,ಭೇಟಿಯಾಗು,aller voir
1116,treffen::V,ಸಂಧಿಸು,rencontrer
1117,sich versammeln::V,ನೆರೆ,s'assembler
1118,spielen::V,ಆಡು,jouer
1119,singen::V,ಹಾಡು,chanter
1120,tanzen::V,ಕುಣಿ,danser
1121,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,se séparer
1122,verlassen::V,ಕಳೆ,quitter
1123,retten::V,ರಕ್ಷಿಸು,sauver
1124,bewachen::V,ಕಾಪಾಡು,garder
1125,schützen::V,ಸಂರಕ್ಷಿಸು,protéger
1126,verteidigen::V,ಕಾಪಿಡು,défendre
