,Concept_ID,mn,tt
792,schlecht::A,өөдгүй,начар
793,richtig::A,зөв,дөрес
794,richtig::A,зүйтэй,дөрес
795,schlimm::A,муухай,әшәкә
796,wahr::A,үнэн,чып-чын
797,wahr::A,жинхэнэ,чып-чын
798,alt::A,хуучин,иске
799,neu::A,шинэ,яңа
800,ehemalig::A,агсан,элекке
801,ehemalig::A,байсан,элекке
802,alt[Lebewesen]::A,өвгөн,карт
803,alt[Lebewesen]::A,хижээл,карт
804,jung::A,залуу,яшь
805,arm::A,ядуу,фәкыйрь
806,reich::A,баян,бай
807,reich::A,баялаг,бай
808,bekannt::A,танил,таныш
809,berühmt::A,цуутай,атаклы
810,berühmt::A,алдартай,атаклы
811,fremd::A,харь,ят
812,fremd::A,гадаад,ят
813,verschieden::A,ондоо,төрле
814,verschieden::A,янз янзын,төрле
815,nah::A,ойрын,якын
816,nah::A,дөтийн,якын
817,fern::A,холын,ерак
818,linker::A,буруу,сул
819,rechter::A,баруун,уң
820,anderer::A,өөр,бүтән
821,anderer::A,нөгөө,бүтән
822,erster::A,нэгдэх,беренче
823,erster::A,нэгдүгээр,беренче
824,zweiter::A,хоёрдугаар,икенче
825,dritter::A,гуравдугаар,өченче
826,letzter::A,сүүлийн,ахыргы
827,allein::ADV,ганцаараа,ялгыз
828,auf einmal::ADV,нэгмөсөн,бердән
829,zusammen::ADV,цуг,бергә
830,zusammen::ADV,хамт,бергә
831,lange::ADV,удаан,озак
832,plötzlich::ADV,гэнэт,искәрмәстән
833,sofort::ADV,дороо,хәзер
834,später::ADV,дараа,соңрак
835,jetzt::ADV,өнөө,хәзер
836,heute::ADV,өнөө,бүген
837,heute::ADV,өнөөдөр,бүген
838,morgen::ADV,маргааш,иртәгә
839,morgen::ADV,маргаадар,иртәгә
840,bald::ADV,түргэн,тиздән
841,bald::ADV,удахгүй,тиздән
842,dann::ADV,хожим,аннары
843,dann::ADV,тэгээд,аннары
844,gestern::ADV,өчигдөр,кичә
845,einst::ADV,нэг,берчак
846,damals::ADV,тэгэхэд,ул вакытта
847,damals::ADV,тэгэхэд,ул чакта
848,danach::ADV,тэгээд,да
849,danach::ADV,дараа нь,да
850,vorher::ADV,урьд,элек
851,zuerst::ADV,анх,башта
852,zuerst::ADV,эхлээд,башта
853,einmal::ADV,нэг удаа,бер
854,einmal::ADV,нэг удаа,бер мәртәбә
855,manchmal::ADV,хааяа,кайчакта
856,manchmal::ADV,заримдаа,кайчакта
857,oft::ADV,олонтоо,еш
858,immer::ADV,байнга,һәркайчан
859,niemals::ADV,хэзээ ч,hичбер вакыт
860,niemals::ADV,хэдийд ч,hичбер вакыт
861,hier::ADV,энд,монда
862,hier::ADV,энд,биредә
863,hierhin::ADV,нааш,монда
864,von hier::ADV,эндээс,моннан
865,dort::ADV,тэнд,анда
866,dorthin::ADV,тийш,тегеләй
867,geradeaus::ADV,шулуун,турыдан-туры
868,vorwärts::ADV,урагшаа,алга
869,rückwärts::ADV,буцаан,кире
870,rückwärts::ADV,сөөргөө,кире
871,zurück::ADV,буцаж,кире
872,zurück::ADV,гэдрэг,кире
873,unten::ADV,дор,түбәндә
874,hinab::ADV,уруу,аска
875,oben::ADV,дээр,өстә
876,oben::ADV,дээр,югарыда
877,hinauf::ADV,өөд,өскә
878,hinauf::ADV,дээш,өскә
879,überall::ADV,хааяагүй,hәркайда
880,überall::ADV,энд тэндгүй,hәркайда
881,nicht::ADV,эс,түгел
882,nicht::ADV,-гүй,түгел
883,ein wenig::ADV,жаахан,бераз
884,kaum::ADV,арай,көчкә
885,kaum::ADV,арай гэж,көчкә
886,sehr::ADV,тун,бик
887,so::ADV,тэгж,алай
888,so::ADV,ингээд,алай
889,noch::ADV,дахин,янә
890,noch::ADV,дахин,тагын
891,noch::ADV,дахиад,янә
892,noch::ADV,дахиад,тагын
893,nur::ADV,зөвхөн,фәкать
894,nur::ADV,гагцхүү,фәкать
895,schon::ADV,нэгэнт,инде
896,wieder::ADV,дахин,янә
897,wieder::ADV,дахин,тагын
898,wieder::ADV,дахиад,янә
899,wieder::ADV,дахиад,тагын
900,vergebens::ADV,хий,юкка
901,vor::PRP,өмнө,алдыннан
902,hinter::PRP,ард,арттан
903,unter::PRP,доор,астында
904,durch::PRP,дундуур,аша
905,neben::PRP,хажууд,тирәсендә
906,zwischen::PRP,завсар,арасында
907,zwischen::PRP,хооронд,арасында
908,wegen::PRP,төлөө,сәбәпле
909,wegen::PRP,дээрээс,сәбәпле
910,dies::PRN,энэ,бу
911,das::PRN,тэр,ул
912,alles::PRN,цөм,һәммә
913,alles::PRN,бүгд,һәммә
914,ich::PRN,би,мин
915,du::PRN,чи,син
916,er::PRN,тэр,ул
917,er::PRN,тэр хүн,ул
918,wir::PRN,бид,без
919,ihr::PRN,та нар,сез
920,sie::PRN,тэд,ул
921,was::FPRN,юу,ни
922,was::FPRN,юу,нәрсә
923,wer::FPRN,хэн,кем
924,wo::FADV,хаа,кайда
925,wo::FADV,хаана,кайда
926,wohin::FADV,хааш,кая
927,wohin::FADV,хаана,кая
928,wie::FADV,яаж,ничек
929,wie::FADV,хэрхэн,ничек
930,warum::FADV,юунд,нигә
931,warum::FADV,яагаад,нигә
932,wieviel::FNUM,хэдий,ничә
933,wieviel::FNUM,хэд,ничә
934,eins::NUM,нэг,бер
935,zwei::NUM,хоёр,ике
936,drei::NUM,гурав,өч
937,vier::NUM,дөрөв,дүрт
938,fünf::NUM,тав,биш
939,sechs::NUM,зургаа,алты
940,sieben::NUM,долоо,җиде
941,acht::NUM,найм,сигез
942,neun::NUM,ес,тугыз
943,zehn::NUM,арав,ун
944,elf::NUM,арван нэг,унбер
945,zwölf::NUM,арван хоёр,унике
946,zwanzig::NUM,хорь,егерме
947,dreißig::NUM,гуч,утыз
948,vierzig::NUM,дөч,кырык
949,fünfzig::NUM,тавь,илле
950,sechzig::NUM,жар,алтмыш
951,siebzig::NUM,дал,җитмеш
952,achtzig::NUM,ная,сиксән
953,neunzig::NUM,ер,туксан
954,hundert::NUM,зуу,йөз
955,tausend::NUM,мянга,мең
956,und::CNJ,ч,вә
957,und::CNJ,болон,вә
958,oder::CNJ,буюу,яки
959,oder::CNJ,буюу,яисә
960,stehen::V,зогсох,тору
961,sitzen::V,суух,утыру
962,liegen::V,хэвтэх,яту
963,hängen::V,өлгөөтэй байх,эленү
964,hängen::V,дүүжлээтэй байх,эленү
965,werden::V,болох,булу
966,passieren::V,тохиох,булу
967,beginnen::V,эхлэх,башлану
968,enden::V,дүүрэх,бетү
969,wechseln::V,хувирах,үзгәртү
970,aufgehen[Sonne]::V,мандах,чыгу
971,untergehen[Sonne]::V,жаргах,бату
972,scheinen[Sonne]::V,гэрэлтэх,яктырту
973,donnern::V,дуугарах,күкрәү
974,wehen::V,салхилах,исү
975,wehen::V,хөөрөгдөх,исү
976,strömen::V,гүйх,агу
977,strömen::V,урсах,агу
978,fließen::V,урсах,агу
979,sich drehen::V,эргэлдэх,бөтерелү
980,schwanken::V,хэлбэлзэх,икеләнү
981,schwingen::V,ганхах,тирбәлү
982,schwingen::V,хэлбэлзэх,тирбәлү
983,fallen::V,унах,егылу
984,brennen::V,шатах,яну
985,rauchen::V,баагих,төтәү
986,rauchen::V,баагих,төтенләү
987,regnen::V,бороо орно,яву
988,gefrieren::V,хөлдөх,кату
989,tauen::V,хайлах,эрү
990,tauen::V,хайлах,эретү
991,schmelzen::V,уярах,эрү
992,schmelzen::V,уярах,эретү
993,trocknen::V,хатах,кибү
994,sieden::V,буцлах,ургылу
995,sieden::V,даргилах,ургылу
996,faulen::V,үжрэх,черү
997,faulen::V,өмхийрөх,черү
998,verfaulen::V,бээх,черү
999,verfaulen::V,өгрөх,черү
1000,reißen::V,цуурах,өзелү
1001,versinken::V,живэх,бату
1002,vergehen::V,нөгчих,авышу
1003,vergehen::V,өнгөрөх,авышу
1004,erscheinen::V,гарах,пәйда булу
1005,erscheinen::V,бултайх,пәйда булу
1006,verschwinden::V,далд орох,югалу
1007,verschwinden::V,далд орох,юк булу
1008,verschwinden::V,алга болох,югалу
1009,verschwinden::V,алга болох,юк булу
1010,sinken::V,татрах,кимү
1011,sinken::V,татрах,кайту
1012,sinken::V,доошлох,кимү
1013,sinken::V,доошлох,кайту
1014,abnehmen::V,багасах,азаю
1015,abnehmen::V,хорогдох,азаю
1016,zunehmen::V,ихсэх,арту
1017,zunehmen::V,ихсэх,күбәю
1018,zunehmen::V,ихсэх,ишәю
1019,steigen::V,нэмэгдэх,үсү
1020,wachsen::V,өсөх,үсү
1021,wachsen::V,ургах,үсү
1022,glänzen::V,гилгэнэх,ялкылдау
1023,glänzen::V,гилбэгнэх,ялкылдау
1024,funkeln::V,гялжах,ялтырау
1025,funkeln::V,гялалзах,ялтырау
1026,lärmen::V,шуугих,шаулау
1027,läuten::V,цохих,шалтырату
1028,klingeln::V,хонхдох,шалтырату
1029,klingeln::V,дуугарах,шалтырату
1030,klirren::V,хангир жингэр хийх,чылтырау
1031,brausen::V,бургилах,давыллау
1032,brausen::V,бургилах,дулау
1033,rauschen::V,сэржигнэх,кыштырдау
1034,klingen::V,хангинах,ишетелү
1035,bellen::V,хуцах,өрү
1036,heulen::V,улих,улау
1037,blasen::V,үлзэх,өрү
1038,pfeifen::V,исгэрэх,сызгырту
1039,schreien::V,хашгирах,кычкыру
1040,stöhnen::V,ёолох,ыңгырашу
1041,stöhnen::V,гэнгэнэх,ыңгырашу
1042,zittern::V,дагжих,калтырау
1043,zittern::V,дагжих,калтырану
1044,leben::V,амьдрах,яшәү
1045,leben::V,амьдрах,гомер итү
1046,geboren werden::V,төрөх,туу
1047,atmen::V,амьсгалах,сулау
1048,trinken::V,уух,эчү
1049,essen::V,идэх,ашау
1050,schlucken::V,залгих,йоту
1051,müde werden::V,ядрах,ялыгу
1052,müde werden::V,ядрах,йөгенү
1053,einschlafen::V,унтчих,йокыга китү
1054,schlafen::V,унтах,йоклау
1055,aufwachen::V,сэрэх,уяну
1056,aufstehen::V,босох,тору
1057,sich erholen::V,амрах,ял алу
1058,sich erholen::V,амрах,истирахәт итү
1059,krank werden::V,өвдөж эхлэх,чирләү
1060,krank sein::V,өвдөх,чирләү
1061,schmerzen::V,өвдөх,авырту
1062,schmerzen::V,шархирах,авырту
1063,husten::V,ханиах,ютәлләү
1064,genesen::V,засрах,савыгу
1065,genesen::V,засрах,сәламәтләнү
1066,sterben::V,үхэх,үлү
1067,sterben::V,үхэх,дөнья кую
1068,sterben::V,үхэх,вафат булу
1069,sterben::V,нас барах,үлү
1070,sterben::V,нас барах,дөнья кую
1071,sterben::V,нас барах,вафат булу
1072,umkommen::V,үхэх,үлү
1073,sich bewegen::V,хөдлөх,йөрү
1074,sich rühren::V,хөдлөх,кыймылдау
1075,sich erheben::V,босох,басу
1076,sich setzen::V,суух,утыру
1077,hinfallen::V,ойчих,егылу
1078,laufen::V,явган явах,җәяүләү
1079,schreiten::V,алхах,атлау
1080,spazierengehen::V,зугаалах,йөрү
1081,spazierengehen::V,зугаалах,йөргенү
1082,eilen::V,хурдлах,ашыгу
1083,sich beeilen::V,яарах,ашыгу
1084,sich beeilen::V,яарах,кызулау
1085,sich beeilen::V,шамдах,ашыгу
1086,sich beeilen::V,шамдах,кызулау
1087,sausen::V,давхих,җилдерү
1088,rennen::V,гүйх,йөгерү
1089,springen::V,харайх,сикерү
1090,springen::V,дэвхрэх,сикерү
1091,klettern::V,авирах,үрмәләү
1092,schaukeln::V,ганхалзах,атыну
1093,kriechen::V,мөлхөх,шуышу
1094,kriechen::V,мөлхөх,үрмәләү
1095,schwimmen::V,сэлэх,йөзү
1096,tauchen::V,шунгах,чуму
1097,rudern::V,сэлүүрдэх,ишү
1098,fahren::V,явах,бару
1099,fliegen::V,нисэх,очу
1100,gehen::V,явах,йөрү
1101,weggehen::V,явах,китү
1102,abfahren::V,одох,кузгалу
1103,abfahren::V,хөдлөх,кузгалу
1104,anhalten::V,зогсох,тукталу
1105,hineingehen::V,орох,инү
1106,eintreten::V,орох,инү
1107,kommen::V,ирэх,килү
1108,ankommen::V,хүрэх,бару
1109,zurückkommen::V,харих,кире кайту
1110,zurückkommen::V,буцаж ирэх,кире кайту
1111,bleiben::V,үлдэх,калу
1112,warten::V,хүлээх,көтү
1113,erwarten::V,хүлээх,көтү
1114,suchen::V,эрэх,эзләү
1115,suchen::V,бэдрэх,эзләү
1116,finden::V,олох,табу
1117,versuchen::V,оролдох,маташу
1118,vorbereiten::V,бэлтгэх,хәзерләү
1119,lieben::V,янаглах,сөю
1120,lieben::V,янаглах,ярату
1121,mögen::V,таалах,өнәү
1122,lachen::V,инээх,көлү
1123,rühren::V,сэтгэл уяруулах,дулкынландыру
1124,weinen::V,уйлах,елау
1125,schimpfen::V,хараах,сүгү
1126,schimpfen::V,хараах,сүгенү
1127,sich ärgern::V,уурлах,ачулану
1128,sich fürchten::V,айх,курку
1129,fürchten::V,айх,калтырау
1130,fürchten::V,айх,калтырану
1131,fliehen::V,зугтах,арка бирү
1132,fliehen::V,гүйж очих,арка бирү
1133,flüchten::V,оргох,качу
1134,sehen::V,үзэх,күрү
1135,anschauen::V,харах,карау
1136,ansehen::V,харах,карау
1137,ansehen::V,харах,күзәтү
1138,hören::V,дуулах,ишетү
1139,zuhören::V,чагнах,тыңлау
1140,probieren::V,амсаж үзэх,тату
1141,riechen::V,үнэрлэх,иснәү
1142,fühlen::V,мэдрэх,тою
1143,fühlen::V,мэдрэх,сизү
1144,scheinen::V,шиг үзэгдэх,күренү
1145,zu sehen sein::V,үзэгдэх,күренү
1146,zu sehen sein::V,харагдах,күренү
1147,vernehmen::V,дуулах,ишетү
1148,frieren::V,даарах,өшү
1149,frieren::V,даарах,күшегү
1150,tun::V,хийх,итү
1151,tun::V,үйлдэх,итү
1152,können::V,болох,алу
1153,wollen::V,хүсэх,теләү
1154,anfangen::V,эхлэх,керешү
1155,beenden::V,дуусгах,бетерү
1156,beenden::V,дуусгах,тәмамлау
1157,aufhören::V,болих,бетү
1158,aufhören::V,зогсох,бетү
1159,gelingen::V,бүтэх,уңу
1160,geraten::V,илрэх,сабышу
1161,öffnen::V,нээх,ачу
1162,öffnen::V,тайлах,ачу
1163,schließen::V,хаах,ябу
1164,stellen::V,тавих,кую
1165,stellen::V,босгох,кую
1166,setzen::V,суулгах,утырту
1167,legen::V,хийх,яткыру
1168,legen::V,тавих,яткыру
1169,berühren::V,шүргэх,тию
1170,verbinden::V,залгах,ялгау
1171,bedecken::V,бүрэх,өрту
1172,bedecken::V,бүрэх,каплау
1173,bedecken::V,бүрэх,томалау
1174,aufhängen::V,өлгөх,асу
1175,aufhängen::V,дүүжлэх,асу
1176,anzünden::V,асаах,кабызу
1177,anzünden::V,ноцоох,кабызу
1178,aufheben::V,өргөх,күтәрү
1179,zurücklassen::V,орхих,калдыру
1180,zurücklassen::V,үлдээх,калдыру
1181,verlieren::V,гээх,югалту
1182,fallen lassen::V,унагах,төшерү
1183,machen::V,хийх,ясау
1184,machen::V,хийх,эшләү
1185,machen::V,гаргах,ясау
1186,machen::V,гаргах,эшләү
1187,herstellen::V,бүтээх,ясау
1188,bauen::V,барих,кору
1189,reparieren::V,засах,төзәтү
1190,reparieren::V,сэлбэх,төзәтү
1191,verbessern::V,засах,яхшырту
1192,verbessern::V,сайжруулах,яхшырту
1193,ändern::V,өөрчлөх,үзгәртү
1194,graben::V,малтах,казу
1195,beugen::V,бөгтийлгөх,ию
1196,biegen::V,матах,бөгү
1197,biegen::V,муруйлгах,бөгү
1198,drehen::V,эргүүлэх,бору
1199,drehen::V,эргүүлэх,бөтерү
1200,wenden::V,эргүүлэх,бору
1201,umdrehen::V,хөрвүүлэх,түнтәрү
1202,heben::V,өргөх,күтәрү
1203,hochheben::V,өргөх,күтәрү
1204,ergreifen::V,атгах,эләктерү
1205,halten::V,барих,тоту
1206,drücken::V,дарах,кысу
1207,schieben::V,түлхэх,кузгату
1208,kratzen::V,хусах,тырнау
1209,kratzen::V,маажих,тырнау
1210,lecken::V,долоох,ялау
1211,beißen::V,зуух,тешләү
1212,beißen::V,хазах,тешләү
1213,abreißen::V,таслах,өзү
1214,abschneiden::V,тайрах,кыю
1215,abschneiden::V,тайрах,кисү
1216,binden::V,боох,бәйләү
1217,binden::V,хүлэх,бәйләү
1218,stecken::V,шаах,төртү
1219,stecken::V,шаах,тыгу
1220,stecken::V,шигтгэх,төртү
1221,stecken::V,шигтгэх,тыгу
1222,brechen::V,хугалах,сындыру
1223,klopfen::V,цохих,шаку
1224,klopfen::V,цохих,шакылдау
1225,klopfen::V,тогших,шаку
1226,klopfen::V,тогших,шакылдау
1227,hauen::V,дэлдэх,кыйнау
1228,kleben::V,наах,ябыштыру
1229,reiben::V,нухах,ышку
1230,reiben::V,нидчих,ышку
1231,streichen::V,нялах,ягу
1232,streichen::V,түрхэх,ягу
1233,schleifen::V,билүүдэх,кайрау
1234,schleifen::V,гуранздах,кайрау
1235,schneiden::V,огтлох,кисү
1236,rütteln::V,холхнулах,селкетү
1237,schütteln::V,сэгсрэх,селкетү
1238,schwenken::V,дэвэх,болгау
1239,schwenken::V,даллах,болгау
1240,schütten::V,цутгах,кою
1241,schütten::V,аягалах,кою
1242,füllen::V,дүүргэх,тутыру
1243,einwickeln::V,боох,төрү
1244,einwickeln::V,ороох,төрү
1245,tragen::V,авчрах,ташу
1246,schleppen::V,чирэх,сөйрәү
1247,schleppen::V,чирэх,өстерәү
1248,ziehen::V,татах,тарту
1249,aufbewahren::V,хадгалах,саклау
1250,werfen::V,хаях,ыргыту
1251,werfen::V,шидэх,ыргыту
1252,fangen::V,барих,тоту
1253,packen::V,шүүрэх,эләктерү
1254,verstecken::V,нуух,яшерү
1255,teilen::V,хуваах,бүлү
1256,schicken::V,илгээх,җибәрү
1257,schicken::V,явуулах,җибәрү
1258,bringen::V,авчрах,китерү
1259,bringen::V,аваачих,китерү
1260,hinzufügen::V,нэмэх,өстәү
1261,bekommen::V,хүлээн авах,алу
1262,erhalten::V,хүлээн авах,алу
1263,nehmen::V,авах,алу
1264,wählen::V,сонгох,сайлау
1265,auswählen::V,шилэх,сайлау
1266,bewahren::V,гамнах,саклау
1267,behindern::V,саад хийх,комачаулау
1268,behindern::V,тотгор болох,комачаулау
1269,verderben::V,эвдэх,бозу
1270,beschädigen::V,гэмтээх,бозу
1271,zerbrechen::V,хагалах,вату
1272,zerbrechen::V,хага цохих,вату
1273,zerreißen::V,урах,өзү
1274,zerreißen::V,урах,ерту
1275,zerstören::V,эвдэх,җимерү
1276,zerstören::V,сүйтгэх,җимерү
1277,verbrennen::V,шатаах,яндыру
1278,verbrennen::V,шатаах,көйдерү
1279,geben::V,өгөх,бирү
1280,reichen::V,өгөх,тапшыру
1281,reichen::V,дамжуулах,тапшыру
1282,schenken::V,бэлэглэх,бүләкләү
1283,versprechen::V,амлах,вәгъдә бирү
1284,wünschen::V,ерөөх,котлау
1285,loben::V,магтах,мактау
1286,loben::V,сайшаах,мактау
1287,küssen::V,озох,үбү
1288,küssen::V,үнсэх,үбү
1289,wiegen::V,бүүвэйлэх,тирбәтү
1290,zudecken::V,хучих,ябу
1291,zudecken::V,хучих,бөркәү
1292,zudecken::V,бүтээх,ябу
1293,zudecken::V,бүтээх,бөркәү
1294,wecken::V,сэрээх,уяту
1295,zeigen::V,үзүүлэх,күрсәтү
1296,führen::V,хөтлөх,йөртү
1297,lehren::V,заах,өйрәтү
1298,unterrichten::V,сургах,укыту
1299,aufziehen::V,өсгөх,асрау
1300,aufziehen::V,хүмүүжүүлэх,асрау
1301,leiten::V,удирдах,җитәкләү
1302,antreiben::V,шамдуулах,куалау
1303,antreiben::V,шамдуулах,әйдәләү
1304,antreiben::V,шамдуулах,ашыктыру
1305,lassen::V,-уулах,мәҗбүр итү
1306,einladen::V,залах,чакыру
1307,vereinigen::V,нэгтгэх,берләштерү
1308,vereinigen::V,хамтруулах,берләштерү
1309,besuchen::V,зочлох,керешү
1310,treffen::V,учрах,очрату
1311,treffen::V,дайралдах,очрату
1312,sich versammeln::V,хуралдах,җыелышу
1313,spielen::V,наадах,уйнау
1314,singen::V,дуулах,җырлау
1315,tanzen::V,бүжиглэх,бию
1316,sich trennen::V,салах,аерылу
1317,sich trennen::V,салах,ташлашу
1318,verlassen::V,хаях,ташлау
1319,verlassen::V,хаях,калдыру
1320,retten::V,гэтэлгэх,коткару
1321,bewachen::V,сахих,каравыллау
1322,schützen::V,хамгаалах,ышыклау
1323,verteidigen::V,хамгаалах,яклау
1324,verteidigen::V,хамгаалах,саклау
1325,sich schlagen::V,зодолдох,сугышу
1326,schießen::V,харвах,ату
1327,schießen::V,буу буудах,ату
1328,siegen::V,ялах,җиңү
1329,ärgern::V,уурлуулах,ачуландыру
1330,ärgern::V,уур хүргэх,ачуландыру
1331,schlagen::V,цохих,ору
1332,schlagen::V,цохих,бәрү
1333,schlagen::V,цохих,тукмау
1334,treten::V,өшиглөх,тибү
1335,stechen::V,хатгах,кадау
1336,stoßen::V,ёврох,этү
1337,stoßen::V,нудрах,этү
1338,stehlen::V,хулгайлах,урлау
1339,stören::V,саад болох,комачаулау
1340,belästigen::V,зовоох,борчу
1341,belästigen::V,зовоох,билмазалау
1342,belästigen::V,амраахгүй байх,борчу
1343,belästigen::V,амраахгүй байх,билмазалау
1344,verbergen::V,нуух,яшерү
1345,verbergen::V,далдлах,яшерү
1346,täuschen::V,мэхлэх,алдату
1347,betrügen::V,хуурах,хәрәмләшү
1348,töten::V,алах,үтерү
1349,wohnen::V,суух,яшәү
1350,wohnen::V,амьдрах,яшәү
1351,arbeiten::V,ажиллах,эшләү
1352,arbeiten::V,хөдөлмөрлөх,эшләү
1353,sammeln::V,түүх,туплау
1354,sammeln::V,хураах,туплау
1355,pflücken::V,түүх,өзү
1356,jagen::V,агнах,аулау
1357,jagen::V,гөрөөлөх,аулау
1358,fischen::V,загасчлах,балык тоту
1359,fischen::V,загас барих,балык тоту
1360,fassen::V,барих,тоту
1361,hüten::V,маллах,көтү
1362,hüten::V,хариулах,көтү
1363,treiben::V,туух,куалау
1364,anbinden::V,уях,бәйләү
1365,füttern::V,тэжээх,туйдыру
1366,melken::V,саах,саву
1367,hacken::V,цавчих,чабу
1368,gießen::V,услах,сугару
1369,reifen::V,боловсрох,җитешү
1370,zubereiten::V,бэлдэх,пешеренү
1371,kochen::V,чанах,пешерү
1372,kochen::V,чанах,кайнату
1373,backen::V,жигнэх,пешерү
1374,braten::V,шарах,куыру
1375,braten::V,шарах,кыздыру
1376,braten::V,хайрах,куыру
1377,braten::V,хайрах,кыздыру
1378,umrühren::V,хутгах,бутау
1379,umrühren::V,хутгах,болгату
1380,stricken::V,нэхэх,бәйләү
1381,stricken::V,сүлжих,бәйләү
1382,nähen::V,оёх,тегү
1383,färben::V,будах,ману
1384,reinigen::V,арилгах,чистарту
1385,reinigen::V,цэвэрлэх,чистарту
1386,waschen::V,угаах,юу
1387,abwischen::V,арчих,сөртү
1388,spülen::V,зайлах,чайкау
1389,fegen::V,хамах,себерү
1390,fegen::V,шүүрдэх,себерү
1391,kehren::V,шүүрдэх,себерү
1392,kehren::V,туужуудах,себерү
1393,baden::V,усанд орох,коену
1394,sich waschen::V,биеэ угаах,юыну
1395,ausziehen::V,тайлах,чишенү
1396,anziehen::V,өмсөх,кию
1397,sich anziehen::V,хувцаслах,киенү
1398,kämmen::V,самнах,тарау
1399,schmücken::V,гоёх,бизәү
1400,schmücken::V,гоёх,бизәкләү
1401,schmücken::V,чимэх,бизәү
1402,schmücken::V,чимэх,бизәкләү
1403,sagen::V,гэх,дию
1404,sagen::V,гэх,әйтү
1405,sagen::V,хэлэх,дию
1406,sagen::V,хэлэх,әйтү
1407,sprechen::V,ярих,сөйләү
1408,sprechen::V,ярих,сөйләшү
1409,sprechen::V,өгүүлэх,сөйләү
1410,sprechen::V,өгүүлэх,сөйләшү
1411,reden::V,хэлэх,сөйләү
1412,reden::V,хөөрөлдөх,сөйләү
1413,sich unterhalten::V,ярилцах,сөйләшү
1414,fragen::V,асуух,сорау
1415,fragen::V,асуух,сорашу
1416,bitten::V,гуйх,үтенү
1417,erzählen::V,өгүүлэх,сөйләү
1418,mitteilen::V,дуулгах,белдерү
1419,mitteilen::V,мэдээлэх,белдерү
1420,nennen::V,нэрлэх,дию
1421,rufen::V,дуудах,дәшү
1422,prahlen::V,бардах,мактану
1423,prahlen::V,бардах,шапырыну
1424,prahlen::V,сайрхах,мактану
1425,prahlen::V,сайрхах,шапырыну
1426,übersetzen::V,орчуулах,күчерү
1427,denken::V,санах,уйлау
1428,glauben::V,итгэх,инану
1429,bemerken::V,ажих,искәрү
1430,bemerken::V,ажиглах,искәрү
1431,erkennen::V,таних,тану
1432,begreifen::V,ойлгох,аңлау
1433,begreifen::V,ойлгох,төшенү
1434,verstehen::V,мэдэж авах,аңлау
1435,verstehen::V,мэдэж авах,төшенү
1436,lernen::V,сурах,уку
1437,lernen::V,сурах,өйрәнү
1438,wissen::V,мэдэх,белү
1439,sich erinnern an::V,дурсах,хәтерләү
1440,vergessen::V,мартах,оныту
1441,messen::V,хэмжих,үлчәү
1442,zählen::V,тоолох,санау
1443,rechnen::V,тооцоох,исәпләү
1444,lesen::V,унших,уку
1445,malen::V,зурах,рәсем ясау
1446,malen::V,зурах,сурәт ясау
1447,malen::V,зурах,сурәтләү
1448,zeichnen::V,дүрслэн бичих,язу-сызу
1449,zeichnen::V,дүрслэн бичих,сурәт ясау
1450,schreiben::V,бичих,язу
1451,besitzen::V,эзэмших,биләү
1452,kaufen::V,худалдан авах,алу
1453,verkaufen::V,худалдах,сату
1454,bezahlen::V,төлөх,түләү
1455,zahlen::V,төлөх,түләү
1456,beherrschen::V,эзэмших,ия булу
1457,ertragen::V,тэсэх,чыдау
