,Concept_ID,eu,az
809,arm::A,txiro,yoxsul
810,arm::A,behartsu,kasıb
811,arm::A,behartsu,yoxsul
812,reich::A,dirudun,zəngin
813,bekannt::A,ezagun,tanış
814,berühmt::A,entzun,məşhur
815,berühmt::A,ospetsu,məşhur
816,fremd::A,arrotz,yad
817,verschieden::A,ezberdin,dürlü
818,verschieden::A,desberdin,dürlü
819,nah::A,hurre,yaxın
820,nah::A,hurbil,yaxın
821,fern::A,urrun,uzaq
822,linker::A,ezker,sol
823,rechter::A,eskuin,sağ
824,anderer::A,beste,başqa
825,erster::A,lehen,birinci
826,erster::A,aurren,birinci
827,zweiter::A,bigarren,ikinci
828,dritter::A,hirugarren,üçüncü
829,letzter::A,azken,sonuncu
830,letzter::A,azken,axırıncı
831,letzter::A,hondar,sonuncu
832,letzter::A,hondar,axırıncı
833,allein::ADV,bakarrik,tək
834,allein::ADV,bakarrik,yalqız
835,auf einmal::ADV,batera,birdən
836,zusammen::ADV,elkarrekin,birlikdə
837,lange::ADV,luzaro,uzun
838,plötzlich::ADV,bat-batean,qəfildən
839,sofort::ADV,berehala,həmən
840,sofort::ADV,berehala,dərhal
841,später::ADV,gero,sonra
842,jetzt::ADV,orain,indi
843,heute::ADV,gaur,bugün
844,morgen::ADV,bihar,sabah
845,bald::ADV,aurki,yaxında
846,bald::ADV,aurki,tezliklə
847,bald::ADV,laster,yaxında
848,bald::ADV,laster,tezliklə
849,dann::ADV,ondoren,onda
850,gestern::ADV,atzo,dünən
851,einst::ADV,antzina,əvvəllər
852,damals::ADV,orduan,o vaxt
853,danach::ADV,gerora,sonra
854,danach::ADV,ondoren,sonra
855,vorher::ADV,lehenago,qabaqcadan
856,zuerst::ADV,aurrena,əvvəl
857,zuerst::ADV,lehenbizi,əvvəl
858,einmal::ADV,behin,bir dəfə
859,einmal::ADV,aldi bat,bir dəfə
860,manchmal::ADV,batzuetan,hərdənbir
861,manchmal::ADV,zenbaitetan,hərdənbir
862,oft::ADV,maiz,tez-tez
863,oft::ADV,maiz,çox vaxt
864,oft::ADV,askotan,tez-tez
865,oft::ADV,askotan,çox vaxt
866,immer::ADV,beti,daimi
867,immer::ADV,beti,həmişə
868,niemals::ADV,inoiz ez,əsla
869,niemals::ADV,inoiz ez,heç bir zaman
870,niemals::ADV,sekula ez,əsla
871,niemals::ADV,sekula ez,heç bir zaman
872,hier::ADV,hemen,bura
873,hier::ADV,hemen,burada
874,hierhin::ADV,hona,buraya
875,von hier::ADV,hemendik,buradan
876,von hier::ADV,honetatik,buradan
877,dort::ADV,han,ora
878,dort::ADV,han,orada
879,dorthin::ADV,hara,oraya
880,geradeaus::ADV,artez,düz
881,vorwärts::ADV,aurrera,irəli
882,rückwärts::ADV,atzera,geri
883,rückwärts::ADV,atzerantz,geri
884,zurück::ADV,atzera,geriyə
885,unten::ADV,behean,aşağıda
886,hinab::ADV,behera,aşağı
887,hinab::ADV,beherantz,aşağı
888,oben::ADV,goian,yuxarıda
889,hinauf::ADV,gora,yuxarı
890,hinauf::ADV,gorantz,yuxarı
891,überall::ADV,edonon,hər yerdə
892,nicht::ADV,ez,-ma-
893,ein wenig::ADV,apur bat,bir az
894,ein wenig::ADV,pixka bat,bir az
895,kaum::ADV,ozta,güclə
896,kaum::ADV,nekez,güclə
897,sehr::ADV,oso,çox
898,so::ADV,hala,belə
899,so::ADV,honela,belə
900,noch::ADV,oraindik,hələ
901,nur::ADV,bakarrik,yalnız
902,schon::ADV,ja,artıq
903,schon::ADV,jada,artıq
904,wieder::ADV,berriro,yenə
905,vergebens::ADV,alferrik,boş yerə
906,vor::PRP,aurrean,önündə
907,hinter::PRP,ostean,arxasında
908,hinter::PRP,gibelean,arxasında
909,unter::PRP,pean,altında
910,unter::PRP,azpian,altında
911,durch::PRP,zehar,içindən
912,neben::PRP,ondoan,yanında
913,neben::PRP,aldamenean,yanında
914,zwischen::PRP,artean,arasında
915,wegen::PRP,-gatik,üçün
916,wegen::PRP,-gatik,ötəri
917,dies::PRN,hau,bu
918,das::PRN,hura,o
919,alles::PRN,dena,hər şey
920,ich::PRN,ni,mən
921,du::PRN,zu,sən
922,er::PRN,bera,o
923,wir::PRN,gu,biz
924,ihr::PRN,zuek,siz
925,sie::PRN,berak,onlar
926,was::FPRN,zer,nə
927,wer::FPRN,nor,kim
928,wo::FADV,non,harada
929,wohin::FADV,nora,haraya
930,wie::FADV,nola,necə
931,wie::FADV,zelan,necə
932,warum::FADV,zeren,niyə
933,warum::FADV,zeren,nə üçün
934,warum::FADV,zergatik,niyə
935,warum::FADV,zergatik,nə üçün
936,wieviel::FNUM,zenbat,neçə
937,wieviel::FNUM,zenbat,nə qədər
938,eins::NUM,bat,bir
939,zwei::NUM,bi,iki
940,zwei::NUM,biga,iki
941,drei::NUM,hiru,üç
942,vier::NUM,lau,dörd
943,fünf::NUM,bost,beş
944,sechs::NUM,sei,altı
945,sieben::NUM,zazpi,yeddi
946,acht::NUM,zortzi,səkkiz
947,neun::NUM,bederatzi,doqquz
948,zehn::NUM,hamar,on
949,elf::NUM,hamaika,on bir
950,zwölf::NUM,hamabi,on iki
951,zwanzig::NUM,hogei,iyirmi
952,dreißig::NUM,hogeita hamar,otuz
953,vierzig::NUM,berrogei,qırx
954,fünfzig::NUM,berrogeita hamar,əlli
955,sechzig::NUM,hirurogei,altmış
956,siebzig::NUM,hirurogeita hamar,yetmiş
957,achtzig::NUM,laurogei,səksən
958,neunzig::NUM,laurogeita hamar,doxsan
959,hundert::NUM,ehun,yüz
960,tausend::NUM,mila,min
961,und::CNJ,eta,və
962,oder::CNJ,edo,ya
963,stehen::V,zutik egon,durmaq
964,sitzen::V,eserita egon,oturmaq
965,liegen::V,etzan,uzanmaq
966,hängen::V,eskegita egon,asılmaq
967,hängen::V,zintzilik egon,asılmaq
968,werden::V,bihurtu,olmaq
969,werden::V,bilakatu,olmaq
970,passieren::V,pasatu,olmaq
971,passieren::V,pasatu,baş vermək
972,passieren::V,gertatu,olmaq
973,passieren::V,gertatu,baş vermək
974,beginnen::V,hasi,başlamaq
975,enden::V,bukatu,bitmək
976,wechseln::V,aldatu,dəyişmək
977,aufgehen[Sonne]::V,ilki,doğmaq
978,aufgehen[Sonne]::V,sortu,doğmaq
979,untergehen[Sonne]::V,sartu,batmaq
980,scheinen[Sonne]::V,eguzkia egon,parlamaq
981,donnern::V,trumoia jo,guruldamaq
982,wehen::V,haizea ibili,əsmək
983,strömen::V,zorrotadaka isuri,axmaq
984,fließen::V,isuri,axmaq
985,sich drehen::V,biratu,dönmək
986,schwanken::V,zabuka ibili,yellənmək
987,schwingen::V,kulunkatu,yellənmək
988,fallen::V,erori,düşmek
989,brennen::V,sutan egon,yanmaq
990,rauchen::V,kea bota,tüstüləmək
991,regnen::V,euria ari izan,yağmaq
992,gefrieren::V,izoztu,donmaq
993,gefrieren::V,hormatu,donmaq
994,tauen::V,gesaldu,ərimək
995,schmelzen::V,urtu,ərimək
996,trocknen::V,idortu,qurumaq
997,trocknen::V,lehortu,qurumaq
998,sieden::V,irakin,qaynamaq
999,faulen::V,hirotu,çürümək
1000,faulen::V,usteldu,çürümək
1001,verfaulen::V,hirotu,çürümək
1002,verfaulen::V,usteldu,çürümək
1003,reißen::V,eten,yırtılmaq
1004,reißen::V,tarrat egin,yırtılmaq
1005,versinken::V,urperatu,batmaq
1006,vergehen::V,iragan,ötmək
1007,erscheinen::V,agertu,görünmək
1008,verschwinden::V,desagertu,yox olmaq
1009,sinken::V,beheititu,enmək
1010,abnehmen::V,gutxitu,azalmaq
1011,abnehmen::V,beheratu,azalmaq
1012,zunehmen::V,gora egin,artmaq
1013,steigen::V,igo,yüksəlmək
1014,wachsen::V,hazi,böyümək
1015,glänzen::V,distiratu,parlamaq
1016,funkeln::V,izarniatu,parıldamaq
1017,lärmen::V,zarata atera,səs-küy etmək
1018,läuten::V,jo,çalmaq
1019,läuten::V,hots egin,çalmaq
1020,klingeln::V,txirrina jo,zəng etmək
1021,klirren::V,tintin egin,cingildəmək
1022,brausen::V,marru egin,gurlamaq
1023,rauschen::V,fir-fir egin,xışıldamaq
1024,klingen::V,soinu egin,səslənmək
1025,bellen::V,zaunkatu,hürmək
1026,heulen::V,ulu egin,ulamaq
1027,heulen::V,uhuri egin,ulamaq
1028,blasen::V,ufa egin,üfləmək
1029,blasen::V,putz egin,üfləmək
1030,pfeifen::V,txistu egin,fit vermek
1031,schreien::V,oihu egin,bağırmaq
1032,schreien::V,oihu egin,qışqırmaq
1033,schreien::V,garrasi egin,bağırmaq
1034,schreien::V,garrasi egin,qışqırmaq
1035,stöhnen::V,intziri egin,inləmək
1036,zittern::V,ikara egin,titrəmək
1037,zittern::V,dar-dar egin,titrəmək
1038,leben::V,bizi izan,yaşamaq
1039,geboren werden::V,jaio,doğmaq
1040,atmen::V,hats egin,nəfəs almaq
1041,atmen::V,arnasa egin,nəfəs almaq
1042,trinken::V,edan,içmek
1043,essen::V,jan,yemək
1044,schlucken::V,irentsi,udmaq
1045,müde werden::V,unatu,yorulmaq
1046,müde werden::V,nekatu,yorulmaq
1047,einschlafen::V,lokartu,yuxuya getmək
1048,schlafen::V,lo egin,uyumaq
1049,aufwachen::V,esnatu,oyanmaq
1050,aufwachen::V,atzarri,oyanmaq
1051,aufstehen::V,jaiki,yuxudan durmaq
1052,sich erholen::V,atseden egin,dincəlmək
1053,krank werden::V,gaixotu,xəstə olmaq
1054,krank sein::V,eri izan,azarlanmaq
1055,krank sein::V,eri izan,xəstələnmək
1056,krank sein::V,gaixo izan,azarlanmaq
1057,krank sein::V,gaixo izan,xəstələnmək
1058,schmerzen::V,min egin,ağrimaq
1059,husten::V,eztul egin,öksürmək
1060,genesen::V,osatu,sağalmaq
1061,sterben::V,hil,ölmək
1062,sterben::V,hil,vəfat etmək
1063,sterben::V,zendu,ölmək
1064,sterben::V,zendu,vəfat etmək
1065,umkommen::V,istripuz hil,həlak olmaq
1066,sich bewegen::V,higitu,hərəkət etmək
1067,sich rühren::V,zirkin egin,tərpənmək
1068,sich erheben::V,zutitu,qalxmaq
1069,sich erheben::V,altxatu,qalxmaq
1070,sich setzen::V,eseri,oturmaq
1071,sich setzen::V,jesarri,oturmaq
1072,hinfallen::V,erori,yıxılmaq
1073,laufen::V,ibili,yerimək
1074,schreiten::V,oinkatu,addım atmaq
1075,spazierengehen::V,paseatu,gəzmək
1076,spazierengehen::V,ostera bat egin,gəzmək
1077,eilen::V,lasterkatu,atılmaq
1078,sich beeilen::V,lehiatu,tələsmək
1079,sausen::V,ziztu bizian joan,çırpmaq
1080,rennen::V,lasterka egin,qaçmaq
1081,springen::V,jauzi egin,sıçramaq
1082,klettern::V,igo,dırmanmaq
1083,schaukeln::V,zabu egin,sallanmaq
1084,schaukeln::V,zanbulu egin,sallanmaq
1085,kriechen::V,narras egin,sürünmək
1086,schwimmen::V,igerikatu,üzmek
1087,schwimmen::V,igeri egin,üzmek
1088,tauchen::V,murgildu,dalmaq
1089,tauchen::V,pulunpatu,dalmaq
1090,rudern::V,bogatu,avarlamaq
1091,rudern::V,arraun egin,avarlamaq
1092,fahren::V,joan,sürmək
1093,fliegen::V,hegaldatu,uçmaq
1094,fliegen::V,hegan egin,uçmaq
1095,gehen::V,joan,getmək
1096,weggehen::V,alde egin,getmək
1097,abfahren::V,abiatu,yola düşmək
1098,anhalten::V,geratu,saxlamaq
1099,anhalten::V,gelditu,saxlamaq
1100,hineingehen::V,sartu,girmək
1101,eintreten::V,sartu,girmək
1102,eintreten::V,sartu,daxil olmaq
1103,kommen::V,etorri,gəlmək
1104,ankommen::V,heldu,gəlib çatmaq
1105,ankommen::V,iritsi,gəlib çatmaq
1106,zurückkommen::V,itzuli,qayıtmaq
1107,bleiben::V,gelditu,qalmaq
1108,warten::V,itxaron,gözləmək
1109,warten::V,zain egon,gözləmək
1110,erwarten::V,iguriki,bəkləmək
1111,suchen::V,bilatu,aramaq
1112,suchen::V,bilatu,axtarmaq
1113,finden::V,idoro,tapmaq
1114,finden::V,aurkitu,tapmaq
1115,versuchen::V,saiatu,çalışmaq
1116,versuchen::V,ahalegindu,çalışmaq
1117,vorbereiten::V,gertatu,hazırlamaq
1118,lieben::V,maitatu,sevmək
1119,lieben::V,maite izan,sevmək
1120,mögen::V,laket izan,xoşlamaq
1121,mögen::V,atsegin izan,xoşlamaq
1122,lachen::V,irri egin,gülmək
1123,lachen::V,barre egin,gülmək
1124,rühren::V,hunkitu,həyəcanlandırmaq
1125,weinen::V,negar egin,ağlamaq
1126,schimpfen::V,erneguka ari izan,küfr etmək
1127,sich ärgern::V,ernegatu,acıqlanmaq
1128,sich ärgern::V,haserretu,acıqlanmaq
1129,sich fürchten::V,beldur izan,qorxmaq
1130,fürchten::V,beldur izan,qorxmaq
1131,fliehen::V,ihes egin,qaçmaq
1132,flüchten::V,ihes egin,qaçmaq
1133,sehen::V,ikusi,görmək
1134,anschauen::V,begietsi,baxmaq
1135,ansehen::V,begiratu,baxmaq
1136,hören::V,aditu,duymaq
1137,hören::V,aditu,eşitmək
1138,zuhören::V,entzun,dinləmək
1139,probieren::V,dastatu,dadına baxmaq
1140,riechen::V,usnatu,qoxlamaq
1141,riechen::V,usaindu,qoxlamaq
1142,fühlen::V,sentitu,duymaq
1143,scheinen::V,iruditu,görünmək
1144,scheinen::V,begitandu,görünmək
1145,zu sehen sein::V,azaldu,görünmək
1146,vernehmen::V,aditu,eşitmək
1147,frieren::V,hotz izan,üşümək
1148,tun::V,egin,etmək
1149,können::V,ahal izan,bilmək
1150,können::V,ahal izan,bacarmaq
1151,wollen::V,nahi izan,istəmək
1152,anfangen::V,hasi,başlamaq
1153,beenden::V,bukatu,bitirmək
1154,aufhören::V,utzi,bitmək
1155,aufhören::V,utzi,qurtarmaq
1156,gelingen::V,lortu,müvəffəq olmaq
1157,geraten::V,heldu,düşmək
1158,öffnen::V,ireki,açmaq
1159,öffnen::V,zabaldu,açmaq
1160,schließen::V,itxi,qapamaq
1161,stellen::V,ipini,qoymaq
1162,setzen::V,jesarri,oturtmaq
1163,legen::V,jarri,qoymaq
1164,berühren::V,ukitu,toxunmaq
1165,verbinden::V,uztartu,bağlamaq
1166,bedecken::V,estali,örtmək
1167,aufhängen::V,eseki,asmaq
1168,aufhängen::V,eskegi,asmaq
1169,anzünden::V,piztu,yandırmaq
1170,aufheben::V,jaso,qaldırmaq
1171,zurücklassen::V,atzean utzi,buraxmaq
1172,verlieren::V,galdu,itirmək
1173,fallen lassen::V,erortzen utzi,düşürmək
1174,machen::V,egin,etmək
1175,herstellen::V,ekoiztu,istehsal etmək
1176,bauen::V,eraiki,tikmək
1177,reparieren::V,konpondu,təmir etmək
1178,verbessern::V,hobetu,düzəltmək
1179,ändern::V,mudatu,dəyişdirmək
1180,graben::V,aitzurtu,qazımaq
1181,beugen::V,makurtu,əymək
1182,biegen::V,malgutu,bükmək
1183,biegen::V,makolatu,bükmək
1184,drehen::V,jiratu,döndərmək
1185,wenden::V,bihurtu,çevirmək
1186,umdrehen::V,biratu,çevirmək
1187,umdrehen::V,alderantzikatu,çevirmək
1188,heben::V,jaso,qaldırmaq
1189,heben::V,goratu,qaldırmaq
1190,hochheben::V,goratu,qaldırmaq
1191,hochheben::V,altxatu,qaldırmaq
1192,ergreifen::V,oratu,tutmaq
1193,halten::V,eutsi,saxlamaq
1194,drücken::V,sakatu,sıxmaq
1195,schieben::V,bultzatu,sürmək
1196,kratzen::V,hatz egin,qaşımaq
1197,kratzen::V,hazka egin,qaşımaq
1198,lecken::V,miaztu,yalamaq
1199,lecken::V,lamikatu,yalamaq
1200,beißen::V,hozka egin,dişləmək
1201,beißen::V,ausiki egin,dişləmək
1202,abreißen::V,kendu,qoparmaq
1203,abschneiden::V,moztu,ayırmaq
1204,abschneiden::V,pikatu,ayırmaq
1205,binden::V,lotu,bağlamaq
1206,binden::V,estekatu,bağlamaq
1207,stecken::V,sartu,soxmaq
1208,brechen::V,apurtu,qırmaq
1209,klopfen::V,jo,sındırmaq
1210,hauen::V,jo,vurmaq
1211,kleben::V,itsatsi,apışdırmaq
1212,reiben::V,igurtzi,ovmaq
1213,streichen::V,igurtzi,sürtmək
1214,schleifen::V,zorroztu,bülövləmək
1215,schneiden::V,moztu,kəsmək
1216,rütteln::V,astindu,sirkələmək
1217,rütteln::V,inarrosi,sirkələmək
1218,schütteln::V,astindu,çalxalamaq
1219,schütteln::V,inarrosi,çalxalamaq
1220,schwenken::V,zabukatu,yelləmək
1221,schütten::V,isuri,tökmək
1222,füllen::V,bete,doldurmaq
1223,einwickeln::V,bildu,sarımaq
1224,tragen::V,eroan,daşımaq
1225,tragen::V,eraman,daşımaq
1226,schleppen::V,narrastu,sürükləmək
1227,schleppen::V,herrestatu,sürükləmək
1228,ziehen::V,tira egin,çəkmək
1229,aufbewahren::V,gorde,gizlətmək
1230,werfen::V,jaurti,atmaq
1231,werfen::V,aurtiki,atmaq
1232,fangen::V,atzeman,tutmaq
1233,packen::V,heldu,yaxalamaq
1234,verstecken::V,ostendu,gizlətmək
1235,verstecken::V,ezkutatu,gizlətmək
1236,teilen::V,zatitu,bölmək
1237,schicken::V,bidali,yollamaq
1238,schicken::V,bidali,göndərmək
1239,bringen::V,ekarri,gətirmək
1240,hinzufügen::V,eratxiki,əlavə etmək
1241,hinzufügen::V,gaineratu,əlavə etmək
1242,bekommen::V,jaso,almaq
1243,bekommen::V,jaso,əldə etmək
1244,erhalten::V,jaso,almaq
1245,nehmen::V,hartu,almaq
1246,wählen::V,hautatu,seçmək
1247,wählen::V,aukeratu,seçmək
1248,auswählen::V,hautatu,arımaq
1249,auswählen::V,aukeratu,arımaq
1250,bewahren::V,begiratu,qorumaq
1251,behindern::V,oztopatu,mane olmaq
1252,verderben::V,hondatu,pozmaq
1253,beschädigen::V,akastu,zədələmək
1254,zerbrechen::V,apurtu,qırmaq
1255,zerbrechen::V,apurtu,sındırmaq
1256,zerreißen::V,zarratatu,yırtmaq
1257,zerstören::V,suntsitu,dağıtmaq
1258,verbrennen::V,erre,yandırmaq
1259,verbrennen::V,kiskali,yandırmaq
1260,geben::V,eman,vermək
1261,reichen::V,luzatu,uzatmaq
1262,reichen::V,helarazi,uzatmaq
1263,schenken::V,oparitu,vermək
1264,versprechen::V,agindu,vəd vermək
1265,wünschen::V,opatu,arzulamaq
1266,wünschen::V,opetsi,arzulamaq
1267,loben::V,laudatu,tərifləmək
1268,loben::V,goraipatu,tərifləmək
1269,küssen::V,musu eman,öpmək
1270,wiegen::V,kulunkatu,tərpətmək
1271,zudecken::V,estali,örtmək
1272,wecken::V,esnatu,oyatmaq
1273,wecken::V,iratzartu,oyatmaq
1274,zeigen::V,erakutsi,göstərmək
1275,führen::V,gidatu,rəhbərlik etmək
1276,lehren::V,irakatsi,öyrətmək
1277,unterrichten::V,eskolak eman,öyrətmək
1278,unterrichten::V,eskolak eman,dərs vermək
1279,aufziehen::V,hazi,tərbiyə etmək
1280,leiten::V,arteztu,idarə etmək
1281,antreiben::V,bulkatu,bizləmək
1282,lassen::V,-arazi,-tırmaq
1283,einladen::V,gonbidatu,dəvət etmək
1284,vereinigen::V,batu,birləşdirmək
1285,vereinigen::V,bateratu,birləşdirmək
1286,besuchen::V,ikustatu,baş çəkmək
1287,besuchen::V,ikustatu,ziyarət etmək
1288,treffen::V,topatu,rastlaşmaq
1289,treffen::V,topatu,rast gəlmək
1290,sich versammeln::V,bildu,toplanmaq
1291,spielen::V,jolastu,oynamaq
1292,singen::V,abestu,oxumaq
1293,singen::V,kantatu,oxumaq
1294,tanzen::V,dantzatu,oynamaq
1295,tanzen::V,dantzatu,rəqs etmək
1296,tanzen::V,dantzan egin,oynamaq
1297,tanzen::V,dantzan egin,rəqs etmək
1298,sich trennen::V,banandu,ayrılmaq
1299,verlassen::V,utzietsi,tərk etmək
1300,retten::V,salbatu,xilas etmək
1301,retten::V,gaizkatu,xilas etmək
1302,bewachen::V,jagon,gözətmək
1303,bewachen::V,zaindu,gözətmək
1304,schützen::V,babestu,qorumaq
1305,schützen::V,gerizatu,qorumaq
1306,verteidigen::V,aldeztu,qorumaq
1307,sich schlagen::V,elkar jo,döyüşmək
1308,sich schlagen::V,elkar borrokatu,döyüşmək
1309,schießen::V,tiro egin,atmaq
1310,schießen::V,tiro egin,atəş açmaq
1311,siegen::V,irabazi,yenmək
1312,ärgern::V,ernegatu,acışdırmaq
1313,ärgern::V,haserretu,acışdırmaq
1314,schlagen::V,jo,döymək
1315,schlagen::V,erauntsi,döymək
1316,treten::V,zapaldu,təpmək
1317,treten::V,ostiaktu,təpmək
1318,stechen::V,sastatu,soxmaq
1319,stoßen::V,bultzatu,itələmək
1320,stehlen::V,ostu,çalmaq
1321,stehlen::V,ostu,oğurlamaq
1322,stehlen::V,lapurtu,çalmaq
1323,stehlen::V,lapurtu,oğurlamaq
1324,stören::V,galarazi,pozmaq
1325,belästigen::V,gohaindu,narahat etmək
1326,belästigen::V,alamena eman,narahat etmək
1327,verbergen::V,ezkutatu,gizləmək
1328,täuschen::V,tronpatu,aldatmaq
1329,täuschen::V,engainatu,aldatmaq
1330,betrügen::V,iruzurtu,aldatmaq
1331,töten::V,hil,öldürmək
1332,töten::V,heriotza eman,öldürmək
1333,wohnen::V,bizi izan,yaşamaq
1334,arbeiten::V,lan egin,işləmək
1335,arbeiten::V,lan egin,çalışmaq
1336,arbeiten::V,behar egin,işləmək
1337,arbeiten::V,behar egin,çalışmaq
1338,sammeln::V,bildu,yığmaq
1339,sammeln::V,bildu,toplamaq
1340,sammeln::V,bildumatu,yığmaq
1341,sammeln::V,bildumatu,toplamaq
1342,pflücken::V,batu,qoparmaq
1343,pflücken::V,bildu,qoparmaq
1344,jagen::V,ehizatu,ovlamaq
1345,fischen::V,arrantzatu,balıq tutmaq
1346,fischen::V,arrantza egin,balıq tutmaq
1347,fassen::V,harrapatu,tutmaq
1348,hüten::V,begiratu,güdmək
1349,treiben::V,bultza egin,haylamaq
1350,anbinden::V,estekatu,bağlamaq
1351,füttern::V,bazkatu,bəsləmək
1352,melken::V,jetzi,sağmaq
1353,hacken::V,xehatu,yarmaq
1354,gießen::V,isuri,sulamaq
1355,reifen::V,heldu,dəymək
1356,reifen::V,zoritu,dəymək
1357,zubereiten::V,prestatu,bişirmək
1358,kochen::V,egosi,qaynatmaq
1359,backen::V,labean egin,bişirmək
1360,braten::V,erregosi,qızartmaq
1361,umrühren::V,eragin,qarışdırmaq
1362,stricken::V,trikotatu,hörmək
1363,stricken::V,puntu egin,hörmək
1364,nähen::V,josi,tikmək
1365,färben::V,tindatu,boyamaq
1366,reinigen::V,ikuzi,təmizləmək
1367,reinigen::V,garbitu,təmizləmək
1368,waschen::V,xahutu,yumaq
1369,waschen::V,garbitu,yumaq
1370,abwischen::V,xukatu,silmək
1371,spülen::V,irakutzi,çalxamaq
1372,fegen::V,erraztatu,süpürmək
1373,kehren::V,isastu,süpürmək
1374,baden::V,bainatu,çimmək
1375,baden::V,bainua hartu,çimmək
1376,sich waschen::V,burua garbitu,yuyunmaq
1377,ausziehen::V,erantzi,soyunmaq
1378,anziehen::V,jantzi,geymək
1379,sich anziehen::V,jantzi,geyinmək
1380,kämmen::V,orraztu,daramaq
1381,schmücken::V,apaindu,bəzəmək
1382,sagen::V,esan,demək
1383,sagen::V,esan,söymek
1384,sprechen::V,mintzatu,danışmaq
1385,sprechen::V,hitz egin,danışmaq
1386,reden::V,hitz egin,danışmaq
1387,sich unterhalten::V,solastu,söhbət etmək
1388,sich unterhalten::V,solas egin,söhbət etmək
1389,fragen::V,galdetu,soruşmaq
1390,bitten::V,eskatu,diləmək
1391,bitten::V,eskatu,xahiş etmək
1392,bitten::V,galdegin,diləmək
1393,bitten::V,galdegin,xahiş etmək
1394,erzählen::V,edestu,bəhs etmək
1395,erzählen::V,kontatu,bəhs etmək
1396,mitteilen::V,jakinarazi,bildirmək
1397,nennen::V,izena eman,adlandırmaq
1398,rufen::V,dei egin,çağırmaq
1399,prahlen::V,harrokerian ibili,öyünmək
1400,prahlen::V,ahoberokeriak esan,öyünmək
1401,übersetzen::V,itzuli,tərcümə etmək
1402,denken::V,pentsatu,düşünmək
1403,denken::V,pentsatu,fikirləşmək
1404,denken::V,gogoeta egin,düşünmək
1405,denken::V,gogoeta egin,fikirləşmək
1406,glauben::V,sinetsi,inanmaq
1407,bemerken::V,ohartu,qeyd etmək
1408,bemerken::V,konturatu,qeyd etmək
1409,erkennen::V,ezagutu,tanımaq
1410,erkennen::V,antzeman,tanımaq
1411,begreifen::V,ulertu,anlamaq
1412,verstehen::V,aditu,duymaq
1413,lernen::V,ikasi,öyrənmək
1414,wissen::V,jakin,bilmək
1415,sich erinnern an::V,gogoratu,xatırlamaq
1416,sich erinnern an::V,gogoan izan,xatırlamaq
1417,vergessen::V,ahaztu,unutmaq
1418,vergessen::V,ahantzi,unutmaq
1419,messen::V,neurtu,ölçmək
1420,zählen::V,zenbatu,saymaq
1421,zählen::V,kopuratu,saymaq
1422,rechnen::V,kalkulatu,hesablamaq
1423,lesen::V,irakurri,oxumaq
1424,malen::V,margotu,şəkil çəkmək
1425,zeichnen::V,marraztu,cızmaq
1426,schreiben::V,idatzi,yazmaq
1427,besitzen::V,ukan,yiyələnmək
1428,besitzen::V,ukan,malik olmaq
1429,besitzen::V,eduki,yiyələnmək
1430,besitzen::V,eduki,malik olmaq
1431,kaufen::V,erosi,satın almaq
1432,verkaufen::V,saldu,satmaq
1433,bezahlen::V,ordaindu,ödəmək
1434,zahlen::V,ordaindu,ödəmək
1435,beherrschen::V,menpean izan,idarə etmək
1436,ertragen::V,jasan,dözmək
1437,ertragen::V,pairatu,dözmək
