,Concept_ID,udm,az
790,zurück::ADV,берен,geriyə
791,zurück::ADV,берлань,geriyə
792,unten::ADV,улын,aşağıda
793,hinab::ADV,улэ,aşağı
794,oben::ADV,вылын,yuxarıda
795,oben::ADV,вылӥын,yuxarıda
796,hinauf::ADV,вылэ,yuxarı
797,hinauf::ADV,вылӥе,yuxarı
798,hinauf::ADV,выллань,yuxarı
799,überall::ADV,котькытын,hər yerdə
800,überall::ADV,пасьтана,hər yerdə
801,nicht::ADV,уз,-ma-
802,ein wenig::ADV,ичи,bir az
803,ein wenig::ADV,ӧжыт,bir az
804,ein wenig::ADV,огшап,bir az
805,kaum::ADV,муртса,güclə
806,sehr::ADV,туж,çox
807,sehr::ADV,лекос,çox
808,so::ADV,озьы,belə
809,so::ADV,тазьы,belə
810,noch::ADV,на,hələ
811,nur::ADV,гинэ,yalnız
812,schon::ADV,ни,artıq
813,schon::ADV,ини,artıq
814,wieder::ADV,нош,yenə
815,wieder::ADV,кайта,yenə
816,vergebens::ADV,юнме,boş yerə
817,vor::PRP,азьын,önündə
818,hinter::PRP,берын,arxasında
819,hinter::PRP,бӧрсьы,arxasında
820,unter::PRP,улын,altında
821,durch::PRP,пыр,içindən
822,durch::PRP,пыртӥ,içindən
823,neben::PRP,бордын,yanında
824,zwischen::PRP,вискын,arasında
825,wegen::PRP,сэрен,üçün
826,wegen::PRP,сэрен,ötəri
827,dies::PRN,та,bu
828,das::PRN,со,o
829,alles::PRN,ваньмыз,hər şey
830,ich::PRN,мон,mən
831,du::PRN,тон,sən
832,er::PRN,со,o
833,wir::PRN,ми,biz
834,ihr::PRN,тӥ,siz
835,sie::PRN,соос,onlar
836,was::FPRN,ма,nə
837,wer::FPRN,кин,kim
838,wo::FADV,кытын,harada
839,wohin::FADV,кытчы,haraya
840,wie::FADV,кызьы,necə
841,warum::FADV,малы,niyə
842,warum::FADV,малы,nə üçün
843,wieviel::FNUM,кӧня,neçə
844,wieviel::FNUM,кӧня,nə qədər
845,eins::NUM,одӥг,bir
846,zwei::NUM,кык,iki
847,drei::NUM,куинь,üç
848,vier::NUM,ньыль,dörd
849,fünf::NUM,вить,beş
850,sechs::NUM,куать,altı
851,sieben::NUM,сизьым,yeddi
852,acht::NUM,тямыс,səkkiz
853,neun::NUM,укмыс,doqquz
854,zehn::NUM,дас,on
855,elf::NUM,дас одӥг,on bir
856,zwölf::NUM,дас кык,on iki
857,zwanzig::NUM,кызь,iyirmi
858,dreißig::NUM,куамын,otuz
859,vierzig::NUM,ньыльдон,qırx
860,fünfzig::NUM,витьтон,əlli
861,sechzig::NUM,куатьтон,altmış
862,siebzig::NUM,сизьымдон,yetmiş
863,achtzig::NUM,тямыстон,səksən
864,neunzig::NUM,укмыстон,doxsan
865,hundert::NUM,сю,yüz
866,tausend::NUM,сюрс,min
867,und::CNJ,и,və
868,und::CNJ,но,və
869,oder::CNJ,яке,ya
870,stehen::V,сылыны,durmaq
871,sitzen::V,пукыны,oturmaq
872,liegen::V,кылльыны,uzanmaq
873,hängen::V,ошкыса улыны,asılmaq
874,werden::V,луыны,olmaq
875,passieren::V,луыны,olmaq
876,passieren::V,луыны,baş vermək
877,beginnen::V,кутскыны,başlamaq
878,enden::V,бырыны,bitmək
879,wechseln::V,воштӥськыны,dəyişmək
880,aufgehen[Sonne]::V,ӝужаны,doğmaq
881,untergehen[Sonne]::V,пуксьыны,batmaq
882,scheinen[Sonne]::V,пиштыны,parlamaq
883,scheinen[Sonne]::V,чиляны,parlamaq
884,donnern::V,гудыръяны,guruldamaq
885,wehen::V,пелляськыны,əsmək
886,strömen::V,киськыны,axmaq
887,strömen::V,исьтӥськыны,axmaq
888,fließen::V,бызьыны,axmaq
889,sich drehen::V,берганы,dönmək
890,schwanken::V,вошъяськыны,yellənmək
891,schwingen::V,шонаськыны,yellənmək
892,fallen::V,усьыны,düşmek
893,brennen::V,ӝуаны,yanmaq
894,rauchen::V,ӵындыны,tüstüləmək
895,regnen::V,зорыны,yağmaq
896,gefrieren::V,кынмыны,donmaq
897,tauen::V,шунаны,ərimək
898,schmelzen::V,шунаны,ərimək
899,trocknen::V,куасьмыны,qurumaq
900,sieden::V,пӧзьыны,qaynamaq
901,faulen::V,сисьмыны,çürümək
902,verfaulen::V,сисьмыны,çürümək
903,reißen::V,кеськыны,yırtılmaq
904,versinken::V,выйыны,batmaq
905,vergehen::V,ортчыны,ötmək
906,erscheinen::V,адскыны,görünmək
907,verschwinden::V,бырыны,yox olmaq
908,sinken::V,усьыны,enmək
909,abnehmen::V,синыны,azalmaq
910,zunehmen::V,йылыны,artmaq
911,steigen::V,лӧпкыны,yüksəlmək
912,wachsen::V,будыны,böyümək
913,glänzen::V,чиляны,parlamaq
914,glänzen::V,пиштыны,parlamaq
915,funkeln::V,чилекъяны,parıldamaq
916,lärmen::V,уретыны,səs-küy etmək
917,lärmen::V,ӵашетыны,səs-küy etmək
918,läuten::V,жингыртыны,çalmaq
919,klingeln::V,жингыртыны,zəng etmək
920,klirren::V,жильккетыны,cingildəmək
921,brausen::V,лекъяськыны,gurlamaq
922,rauschen::V,ӵашетыны,xışıldamaq
923,klingen::V,кылӥськыны,səslənmək
924,bellen::V,утыны,hürmək
925,heulen::V,вузыны,ulamaq
926,blasen::V,пельтыны,üfləmək
927,pfeifen::V,шуланы,fit vermek
928,schreien::V,черекъяны,bağırmaq
929,schreien::V,черекъяны,qışqırmaq
930,schreien::V,кесяськыны,bağırmaq
931,schreien::V,кесяськыны,qışqırmaq
932,stöhnen::V,ӝуштыны,inləmək
933,zittern::V,дырекъяны,titrəmək
934,zittern::V,куалекъяны,titrəmək
935,leben::V,улыны,yaşamaq
936,geboren werden::V,вордӥськыны,doğmaq
937,atmen::V,шоканы,nəfəs almaq
938,trinken::V,юыны,içmek
939,essen::V,сиыны,yemək
940,schlucken::V,ньылыны,udmaq
941,müde werden::V,жадьыны,yorulmaq
942,einschlafen::V,умме усьыны,yuxuya getmək
943,schlafen::V,кӧлыны,uyumaq
944,aufwachen::V,сайканы,oyanmaq
945,aufstehen::V,султыны,yuxudan durmaq
946,sich erholen::V,шутэтскыны,dincəlmək
947,krank werden::V,висьыны,xəstə olmaq
948,krank sein::V,висьыны,azarlanmaq
949,krank sein::V,висьыны,xəstələnmək
950,schmerzen::V,висьыны,ağrimaq
951,husten::V,кызыны,öksürmək
952,genesen::V,юнматскыны,sağalmaq
953,genesen::V,бурмытскылыны,sağalmaq
954,sterben::V,кулыны,ölmək
955,sterben::V,кулыны,vəfat etmək
956,umkommen::V,бырыны,həlak olmaq
957,sich bewegen::V,вырыны,hərəkət etmək
958,sich rühren::V,вырӟыны,tərpənmək
959,sich rühren::V,вырӟылыны,tərpənmək
960,sich erheben::V,султыны,qalxmaq
961,sich setzen::V,пуксьыны,oturmaq
962,hinfallen::V,усьыны,yıxılmaq
963,laufen::V,мыныны,yerimək
964,schreiten::V,вамышъяны,addım atmaq
965,spazierengehen::V,мыныны,gəzmək
966,spazierengehen::V,ветлыны,gəzmək
967,eilen::V,дыртыны,atılmaq
968,sich beeilen::V,дыртыны,tələsmək
969,sausen::V,туж ӝог мыныны,çırpmaq
970,rennen::V,бызьылыны,qaçmaq
971,springen::V,тэтчаны,sıçramaq
972,klettern::V,тубаны,dırmanmaq
973,schaukeln::V,лэйканы,sallanmaq
974,schaukeln::V,шонаськыны,sallanmaq
975,kriechen::V,нюж ветлыны,sürünmək
976,schwimmen::V,уяны,üzmek
977,tauchen::V,зумылыны,dalmaq
978,rudern::V,полсаны,avarlamaq
979,fahren::V,ветлыны,sürmək
980,fliegen::V,лобаны,uçmaq
981,gehen::V,мыныны,getmək
982,weggehen::V,кошкыны,getmək
983,abfahren::V,кошкыны,yola düşmək
984,anhalten::V,дугдыны,saxlamaq
985,hineingehen::V,пырыны,girmək
986,eintreten::V,пырыны,girmək
987,eintreten::V,пырыны,daxil olmaq
988,kommen::V,вуыны,gəlmək
989,kommen::V,лыктыны,gəlmək
990,ankommen::V,вуыны,gəlib çatmaq
991,zurückkommen::V,берытскыны,qayıtmaq
992,bleiben::V,кыльыны,qalmaq
993,warten::V,витьыны,gözləmək
994,erwarten::V,витьыны,bəkləmək
995,erwarten::V,возьманы,bəkləmək
996,suchen::V,утчаны,aramaq
997,suchen::V,утчаны,axtarmaq
998,finden::V,шедьтыны,tapmaq
999,versuchen::V,турттыны,çalışmaq
1000,vorbereiten::V,дасяны,hazırlamaq
1001,lieben::V,гажаны,sevmək
1002,mögen::V,яратыны,xoşlamaq
1003,lachen::V,серекъяны,gülmək
1004,rühren::V,сюлме йӧтыны,həyəcanlandırmaq
1005,weinen::V,бӧрдыны,ağlamaq
1006,schimpfen::V,даллашыны,küfr etmək
1007,sich ärgern::V,лекъяськыны,acıqlanmaq
1008,sich fürchten::V,кышканы,qorxmaq
1009,sich fürchten::V,курданы,qorxmaq
1010,fürchten::V,курданы,qorxmaq
1011,fürchten::V,кышканы,qorxmaq
1012,fliehen::V,пегӟыны,qaçmaq
1013,flüchten::V,пегӟыны,qaçmaq
1014,sehen::V,адӟыны,görmək
1015,anschauen::V,учкыны,baxmaq
1016,ansehen::V,учкыны,baxmaq
1017,hören::V,кылыны,duymaq
1018,hören::V,кылыны,eşitmək
1019,zuhören::V,кылзыны,dinləmək
1020,probieren::V,веръяны,dadına baxmaq
1021,riechen::V,зынъяны,qoxlamaq
1022,fühlen::V,шӧдыны,duymaq
1023,scheinen::V,адскыны,görünmək
1024,zu sehen sein::V,адӟиськыны,görünmək
1025,vernehmen::V,кылыны,eşitmək
1026,frieren::V,кынмыны,üşümək
1027,tun::V,карыны,etmək
1028,können::V,быгатыны,bilmək
1029,können::V,быгатыны,bacarmaq
1030,wollen::V,потыны,istəmək
1031,anfangen::V,кутскыны,başlamaq
1032,beenden::V,быдтыны,bitirmək
1033,beenden::V,быдэстыны,bitirmək
1034,aufhören::V,дугдыны,bitmək
1035,aufhören::V,дугдыны,qurtarmaq
1036,gelingen::V,быгатыны,müvəffəq olmaq
1037,gelingen::V,луыны,müvəffəq olmaq
1038,geraten::V,лэсяны,düşmək
1039,öffnen::V,усьтыны,açmaq
1040,schließen::V,пытсаны,qapamaq
1041,stellen::V,пуктыны,qoymaq
1042,setzen::V,пуктыны,oturtmaq
1043,legen::V,поныны,qoymaq
1044,berühren::V,исаны,toxunmaq
1045,verbinden::V,герӟаны,bağlamaq
1046,bedecken::V,пытсаны,örtmək
1047,aufhängen::V,ошыны,asmaq
1048,anzünden::V,ӝуатыны,yandırmaq
1049,aufheben::V,ӝутыны,qaldırmaq
1050,zurücklassen::V,кельтыны,buraxmaq
1051,verlieren::V,ыштыны,itirmək
1052,fallen lassen::V,уськытыны,düşürmək
1053,machen::V,лэсьтыны,etmək
1054,herstellen::V,лэсьтыны,istehsal etmək
1055,bauen::V,пуктыны,tikmək
1056,reparieren::V,тупатыны,təmir etmək
1057,verbessern::V,умоятыны,düzəltmək
1058,ändern::V,воштыны,dəyişdirmək
1059,graben::V,копаны,qazımaq
1060,beugen::V,губыртыны,əymək
1061,biegen::V,куасаны,bükmək
1062,drehen::V,бергатыны,döndərmək
1063,wenden::V,берыктыны,çevirmək
1064,umdrehen::V,берыктыны,çevirmək
1065,heben::V,ӝутыны,qaldırmaq
1066,hochheben::V,ӝутъяны,qaldırmaq
1067,ergreifen::V,кутыны,tutmaq
1068,ergreifen::V,кырмыны,tutmaq
1069,halten::V,возьыны,saxlamaq
1070,drücken::V,зӥбыны,sıxmaq
1071,drücken::V,пачкатыны,sıxmaq
1072,schieben::V,донганы,sürmək
1073,kratzen::V,вуштыны,qaşımaq
1074,lecken::V,нюлыны,yalamaq
1075,beißen::V,куртчыны,dişləmək
1076,abreißen::V,ишкалтыны,qoparmaq
1077,abschneiden::V,шорыны,ayırmaq
1078,abschneiden::V,вандыны,ayırmaq
1079,binden::V,керттыны,bağlamaq
1080,stecken::V,мертчытыны,soxmaq
1081,brechen::V,тӥяны,qırmaq
1082,klopfen::V,йыганы,sındırmaq
1083,klopfen::V,шарккетыны,sındırmaq
1084,hauen::V,жугыны,vurmaq
1085,hauen::V,тышканы,vurmaq
1086,kleben::V,лякыны,apışdırmaq
1087,reiben::V,зыраны,ovmaq
1088,reiben::V,вуштыны,ovmaq
1089,streichen::V,зыраны,sürtmək
1090,schleifen::V,шерыны,bülövləmək
1091,schneiden::V,вандыны,kəsmək
1092,rütteln::V,зуркатыны,sirkələmək
1093,schütteln::V,куалекъятыны,çalxalamaq
1094,schwenken::V,шонаны,yelləmək
1095,schütten::V,лэзьыны,tökmək
1096,füllen::V,тырмытыны,doldurmaq
1097,einwickeln::V,биньыны,sarımaq
1098,tragen::V,нуыны,daşımaq
1099,schleppen::V,кыскыны,sürükləmək
1100,ziehen::V,кыскыны,çəkmək
1101,aufbewahren::V,возьыны,gizlətmək
1102,werfen::V,куяны,atmaq
1103,werfen::V,лэзяны,atmaq
1104,fangen::V,кутыны,tutmaq
1105,packen::V,кутыны,yaxalamaq
1106,packen::V,кырмыны,yaxalamaq
1107,verstecken::V,ватыны,gizlətmək
1108,teilen::V,люкыны,bölmək
1109,schicken::V,ыстыны,yollamaq
1110,schicken::V,ыстыны,göndərmək
1111,bringen::V,вайыны,gətirmək
1112,hinzufügen::V,ватсаны,əlavə etmək
1113,bekommen::V,басьтыны,almaq
1114,bekommen::V,басьтыны,əldə etmək
1115,erhalten::V,басьтыны,almaq
1116,nehmen::V,кутыны,almaq
1117,nehmen::V,басьтыны,almaq
1118,wählen::V,бырйыны,seçmək
1119,auswählen::V,бырйыны,arımaq
1120,bewahren::V,возьыны,qorumaq
1121,behindern::V,могӟытыны,mane olmaq
1122,verderben::V,сӧрыны,pozmaq
1123,beschädigen::V,урод лэсьтыны,zədələmək
1124,zerbrechen::V,сӧрыны,qırmaq
1125,zerbrechen::V,сӧрыны,sındırmaq
1126,zerreißen::V,кесяны,yırtmaq
1127,zerstören::V,куашкатыны,dağıtmaq
1128,verbrennen::V,сутыны,yandırmaq
1129,geben::V,сётыны,vermək
1130,reichen::V,сётыны,uzatmaq
1131,schenken::V,кузьманы,vermək
1132,versprechen::V,кыл сётыны,vəd vermək
1133,wünschen::V,сӥзьыны,arzulamaq
1134,loben::V,ушъяны,tərifləmək
1135,küssen::V,чупаны,öpmək
1136,wiegen::V,веттаны,tərpətmək
1137,wiegen::V,лэйкатыны,tərpətmək
1138,zudecken::V,шобыртыны,örtmək
1139,wecken::V,сайкатыны,oyatmaq
1140,zeigen::V,возьматыны,göstərmək
1141,führen::V,нуыны,rəhbərlik etmək
1142,lehren::V,дышетыны,öyrətmək
1143,unterrichten::V,дышетыны,öyrətmək
1144,unterrichten::V,дышетыны,dərs vermək
1145,aufziehen::V,будэтыны,tərbiyə etmək
1146,leiten::V,кивалтыны,idarə etmək
1147,antreiben::V,дыртытыны,bizləmək
1148,lassen::V,-ытыны,-tırmaq
1149,einladen::V,ӧтьыны,dəvət etmək
1150,vereinigen::V,огазеяны,birləşdirmək
1151,besuchen::V,адӟыськыны,baş çəkmək
1152,besuchen::V,адӟыськыны,ziyarət etmək
1153,treffen::V,пумитаны,rastlaşmaq
1154,treffen::V,пумитаны,rast gəlmək
1155,sich versammeln::V,люкаськыны,toplanmaq
1156,spielen::V,шудыны,oynamaq
1157,singen::V,кырӟаны,oxumaq
1158,tanzen::V,эктыны,oynamaq
1159,tanzen::V,эктыны,rəqs etmək
1160,sich trennen::V,люкиськыны,ayrılmaq
1161,verlassen::V,куштыны,tərk etmək
1162,retten::V,утьыны,xilas etmək
1163,bewachen::V,возьманы,gözətmək
1164,schützen::V,утялтыны,qorumaq
1165,verteidigen::V,возьманы,qorumaq
1166,sich schlagen::V,жугиськыны,döyüşmək
1167,schießen::V,ыбылӥськны,atmaq
1168,schießen::V,ыбылӥськны,atəş açmaq
1169,siegen::V,вормыны,yenmək
1170,ärgern::V,вожпоттыны,acışdırmaq
1171,schlagen::V,жуккыны,döymək
1172,treten::V,лёганы,təpmək
1173,stechen::V,бышкалтыны,soxmaq
1174,stoßen::V,донгыны,itələmək
1175,stehlen::V,вораны,çalmaq
1176,stehlen::V,вораны,oğurlamaq
1177,stehlen::V,лушканы,çalmaq
1178,stehlen::V,лушканы,oğurlamaq
1179,stören::V,люкетыны,pozmaq
1180,belästigen::V,акыльтыны,narahat etmək
1181,belästigen::V,вукылмыны,narahat etmək
1182,verbergen::V,ватыны,gizləmək
1183,täuschen::V,алданы,aldatmaq
1184,betrügen::V,пӧяны,aldatmaq
1185,töten::V,виыны,öldürmək
1186,wohnen::V,улыны,yaşamaq
1187,arbeiten::V,ужаны,işləmək
1188,arbeiten::V,ужаны,çalışmaq
1189,sammeln::V,бичаны,yığmaq
1190,sammeln::V,бичаны,toplamaq
1191,pflücken::V,ишкыны,qoparmaq
1192,jagen::V,пӧйшураны,ovlamaq
1193,fischen::V,чорыганы,balıq tutmaq
1194,fassen::V,кутыны,tutmaq
1195,hüten::V,возьманы,güdmək
1196,treiben::V,улляны,haylamaq
1197,anbinden::V,думыны,bağlamaq
1198,füttern::V,сюдыны,bəsləmək
1199,melken::V,кыскыны,sağmaq
1200,hacken::V,кораны,yarmaq
1201,gießen::V,киськаны,sulamaq
1202,reifen::V,вуыны,dəymək
1203,reifen::V,кисьманы,dəymək
1204,zubereiten::V,лесьтыны,bişirmək
1205,kochen::V,пӧзьтыны,qaynatmaq
1206,backen::V,пыжыны,bişirmək
1207,braten::V,пыжыны,qızartmaq
1208,umrühren::V,сураны,qarışdırmaq
1209,stricken::V,керттыны,hörmək
1210,nähen::V,вурыны,tikmək
1211,färben::V,буяны,boyamaq
1212,reinigen::V,сузяны,təmizləmək
1213,waschen::V,мисьтаськыны,yumaq
1214,abwischen::V,ӵушылыны,silmək
1215,spülen::V,гылъяны,çalxamaq
1216,fegen::V,ӵужыны,süpürmək
1217,kehren::V,ӵужыны,süpürmək
1218,baden::V,пыласькыны,çimmək
1219,sich waschen::V,пыласькыны,yuyunmaq
1220,ausziehen::V,кыльыны,soyunmaq
1221,anziehen::V,дӥсяны,geymək
1222,sich anziehen::V,дӥсьяськыны,geyinmək
1223,kämmen::V,сынаны,daramaq
1224,schmücken::V,чеберъяны,bəzəmək
1225,sagen::V,шуыны,demək
1226,sagen::V,шуыны,söymek
1227,sagen::V,вераны,demək
1228,sagen::V,вераны,söymek
1229,sprechen::V,вераськыны,danışmaq
1230,reden::V,вераськыны,danışmaq
1231,sich unterhalten::V,вераськыны,söhbət etmək
1232,fragen::V,юаны,soruşmaq
1233,bitten::V,курыны,diləmək
1234,bitten::V,курыны,xahiş etmək
1235,erzählen::V,вераны,bəhs etmək
1236,erzählen::V,мадьыны,bəhs etmək
1237,mitteilen::V,ивортыны,bildirmək
1238,nennen::V,шуыны,adlandırmaq
1239,rufen::V,ӧтьыны,çağırmaq
1240,prahlen::V,ушъяськыны,öyünmək
1241,übersetzen::V,берыктыны,tərcümə etmək
1242,denken::V,малпаны,düşünmək
1243,denken::V,малпаны,fikirləşmək
1244,glauben::V,оскыны,inanmaq
1245,bemerken::V,адӟыны,qeyd etmək
1246,erkennen::V,тодыны,tanımaq
1247,begreifen::V,валаны,anlamaq
1248,verstehen::V,валаны,duymaq
1249,lernen::V,дышетскыны,öyrənmək
1250,wissen::V,тодыны,bilmək
1251,sich erinnern an::V,тодэ вайыны,xatırlamaq
1252,vergessen::V,вунэтыны,unutmaq
1253,messen::V,мертаны,ölçmək
1254,zählen::V,лыдъяны,saymaq
1255,rechnen::V,лыдъяны,hesablamaq
1256,lesen::V,лыдӟыны,oxumaq
1257,malen::V,суреданы,şəkil çəkmək
1258,zeichnen::V,суреданы,cızmaq
1259,schreiben::V,гожъяны,yazmaq
1260,besitzen::V,луыны,yiyələnmək
1261,besitzen::V,луыны,malik olmaq
1262,kaufen::V,басьтыны,satın almaq
1263,verkaufen::V,вузаны,satmaq
1264,bezahlen::V,тырыны,ödəmək
1265,zahlen::V,тырыны,ödəmək
1266,beherrschen::V,кузёяськыны,idarə etmək
1267,ertragen::V,чиданы,dözmək
