,Concept_ID,hi,cv
683,Wolle::N,ऊन,ҫӑм
684,Stoff::N,कपड़ा,тӗртӗм
685,Nadel::N,सूई,йӗп
686,Faden::N,डोरा,ҫип
687,Knopf::N,बटन,тӳме
688,Knopf::N,घुंडी,тӳме
689,Knoten::N,गाँठ,йӑлӑ
690,Knoten::N,गुत्थी,йӑлӑ
691,Farbe::N,रंग,сӑрӑ
692,Farbe::N,वर्ण,сӑрӑ
693,Kleidung::N,पहनावा,тум
694,Kleidung::N,पहनावा,ҫипуҫ
695,Kleidung::N,पहनावा,тум-тир
696,Hemd::N,कुरता,кӗпе
697,Hemd::N,क़मीज़,кӗпе
698,Kragen::N,गरदनी,ҫуха
699,Kragen::N,गरेबान,ҫуха
700,Ärmel::N,आस्तीन,ҫанӑ
701,Hose::N,पैंट,шӑлавар
702,Hose::N,पतलून,шӑлавар
703,Gürtel::N,पेटी,пиҫиххи
704,Gürtel::N,मेखला,пиҫиххи
705,Mütze::N,टोपी,ҫӗлӗк
706,Schuh::N,जूता,пушмак
707,Schuh::N,जूता,ботинок
708,Stiefel::N,बूट,атӑ
709,Ring::N,अँगूठी,ҫӗрӗ
710,Band::N,पट्टी,хаю
711,Band::N,पट्टी,йӗсме
712,Kamm::N,कंघी,тура
713,Spiegel::N,आईना,тӗкӗр
714,Spiegel::N,आईना,куҫ кӗски
715,Spiegel::N,दर्पण,тӗкӗр
716,Spiegel::N,दर्पण,куҫ кӗски
717,Riemen::N,तसमा,чӗн
718,Riemen::N,पट्टा,чӗн
719,Schnur::N,डोरी,кантра
720,Schnur::N,सुतली,кантра
721,Leine::N,रस्सी,касмӑк
722,Decke::N,रज़ाई,утиял
723,Kissen::N,तकिया,ҫытар
724,Kissen::N,तकिया,минтер
725,Kissen::N,गाद्दा,ҫытар
726,Kissen::N,गाद्दा,минтер
727,Tuch::N,रूमाल,тутӑр
728,Tuch::N,वस्त्र,тутӑр
729,Handtuch::N,अँगोछा,ал шӑлли
730,Kraft::N,ज़ोर,вӑй
731,Kraft::N,ज़ोर,хӑват
732,Kraft::N,शक्ति,вӑй
733,Kraft::N,शक्ति,хӑват
734,Stärke::N,बल,хал
735,Stärke::N,बल,хӑват
736,Stärke::N,ताक़त,хал
737,Stärke::N,ताक़त,хӑват
738,Gesundheit::N,स्वास्थ्य,хал
739,Gesundheit::N,स्वास्थ्य,сывлӑх
740,Gesundheit::N,तंदुरुस्ती,хал
741,Gesundheit::N,तंदुरुस्ती,сывлӑх
742,Krankheit::N,रोग,чир
743,Krankheit::N,बीमारी,чир
744,Schmerz::N,दर्द,ырату
745,Schmerz::N,पीड़ा,ырату
746,Wunde::N,घाव,суран
747,Wunde::N,ज़ख़्म,суран
748,Fieber::N,ज्वर,сив чир
749,Fieber::N,बुख़ार,сив чир
750,Arznei::N,दवा,эмел
751,Arznei::N,औषाधि,эмел
752,Brücke::N,पुल,кӗпер
753,Brücke::N,सेतु,кӗпер
754,Brunnen::N,कुआँ,ҫӑл
755,Brunnen::N,कुआँ,пусӑ
756,Weide::N,चरागाह,ҫаран
757,Pfad::N,पथ,йӗр
758,Pfad::N,पथ,сукмак
759,Pfad::N,पगडंडी,йӗр
760,Pfad::N,पगडंडी,сукмак
761,Weg::N,मार्ग,ҫул
762,Weg::N,मार्ग,ҫул-йӗр
763,Straße::N,राह,ҫӳрев
764,Straße::N,राह,ҫул ҫӳрени
765,Straße::N,रास्ता,ҫӳрев
766,Straße::N,रास्ता,ҫул ҫӳрени
767,Dorf::N,गाँव,ял
768,Dorf::N,ग्राम,ял
769,Stadt::N,शहर,хула
770,Brief::N,ख़त,ҫыру
771,Brief::N,पत्र,ҫыру
772,Brief::N,चिट्ठी,ҫыру
773,Buch::N,किताब,кӗнеке
774,Buch::N,पुस्तक,кӗнеке
775,Buchstabe::N,अक्षर,сас палли
776,Zeitung::N,अख़बार,хаҫат
777,Zeitung::N,समाचार-पत्र,хаҫат
778,Leben::N,जीवन,пурнӑҫ
779,Leben::N,ज़िंदगी,пурнӑҫ
780,Tod::N,मौत,вилӗм
781,Tod::N,मृत्यु,вилӗм
782,Grab::N,क़ब्र,масар шӑтӑкӗ
783,Kirche::N,चर्च,чиркӳ
784,Kirche::N,गिरजा,чиркӳ
785,Sünde::N,पाप,ҫылӑх
786,Sünde::N,गुनाह,ҫылӑх
787,Gott::N,देव,турӑ
788,Gott::N,ईश्वर,турӑ
789,Arbeiter::N,मज़दूर,рабочи
790,Chef::N,अध्यक्ष,пуҫлӑх
791,Meister::N,शिल्पज्ञ,ӑста
792,Meister::N,शिल्पज्ञ,мастер
793,Arzt::N,वैद्य,врач
794,Arzt::N,वैद्य,тухтӑр
795,Arzt::N,डॉक्टर,врач
796,Arzt::N,डॉक्टर,тухтӑр
797,Arzt::N,चिकित्सक,врач
798,Arzt::N,चिकित्सक,тухтӑр
799,Lehrer::N,शिक्षक,учитель
800,Lehrer::N,शिक्षक,вӗрентекен
801,Lehrer::N,अध्यापक,учитель
802,Lehrer::N,अध्यापक,вӗрентекен
803,Geld::N,धन,укҫа
804,Geld::N,पैसा,укҫа
805,Geschäft::N,सौदा,бизнес
806,Geschäft::N,व्यापार,бизнес
807,Laden::N,दुकान,магазин
808,Preis::N,दाम,хак
809,Preis::N,मूल्य,хак
810,Ware::N,माल,тавар
811,Ware::N,पण्य,тавар
812,Nutzen::N,लाभ,пайта
813,Nutzen::N,फ़ायदा,пайта
814,Reichtum::N,धन,мул
815,Reichtum::N,दौलत,мул
816,Welt::N,विश्व,тӗнче
817,Welt::N,दुनिया,тӗнче
818,Land::N,देश,ҫӗр-шыв
819,Land::N,मुल्क,ҫӗр-шыв
820,Staat::N,राज्य,патшàлӑх
821,Staat::N,राष्ट्र,патшàлӑх
822,König::N,राजा,король
823,König::N,बादशाह,король
824,Macht::N,शासन,власть
825,Macht::N,सत्ता,власть
826,Grenze::N,सरहद,чикӗ
827,Krieg::N,जंग,вӑрҫӑ
828,Krieg::N,युद्ध,вӑрҫӑ
829,Feind::N,शत्रु,тӑшман
830,Feind::N,दुश्मन,тӑшман
831,Gewalt::N,हिंसा,ирӗксӗрлӳ
832,Kampf::N,लड़ाई,кӗрешӳ
833,Kampf::N,संघर्ष,кӗрешӳ
834,Bogen[Waffe]::N,कमान,ухӑ
835,Pfeil::N,बान,ҫӗмрен
836,Pfeil::N,बान,ухӑ йӗппи
837,Gewehr::N,बंदूक़,пӑшал
838,Fehler::N,भूल,йӑнӑш
839,Fehler::N,ग़लती,йӑнӑш
840,Lüge::N,झूठ,суя
841,Lüge::N,झूठ,ултав
842,Lüge::N,असत्य,суя
843,Lüge::N,असत्य,ултав
844,Schaden::N,हानि,сиен
845,Schaden::N,नुक़सान,сиен
846,Unglück::N,मुसीबत,шар
847,Unglück::N,मुसीबत,инкек
848,Unglück::N,विपात्ति,шар
849,Unglück::N,विपात्ति,инкек
850,Schuld::N,दोष,айӑп
851,Schuld::N,क़सूर,айӑп
852,Alter::N,आयु,ҫул шучӗ
853,Alter::N,उम्र,ҫул шучӗ
854,Schluss::N,अंत,пӗтни
855,Schluss::N,अंत,пӗтмӗш
856,Schluss::N,समाप्ति,пӗтни
857,Schluss::N,समाप्ति,пӗтмӗш
858,Zeit::N,काल,вӑхӑт
859,Zeit::N,वक़्त,вӑхӑт
860,Tag::N,दिन,кун
861,Tag::N,रोज़,кун
862,Morgen::N,सुबह,ир
863,Mittag::N,दोपहर,кӑнтӑрла
864,Mittag::N,मध्याह्न,кӑнтӑрла
865,Abend::N,शाम,каҫ
866,Abend::N,संध्या,каҫ
867,Nacht::N,रात,каҫ
868,Nacht::N,रात्रि,каҫ
869,Woche::N,हफ़्ता,эрне
870,Monat::N,मास,уйӑх
871,Monat::N,महीना,уйӑх
872,Jahr::N,बरस,ҫулталӑк
873,Jahr::N,वर्ष,ҫулталӑк
874,Frühling::N,वसंत,ҫур
875,Frühling::N,वसंत,ҫуркунне
876,Sommer::N,गरमी,ҫу
877,Sommer::N,गरमी,ҫулла
878,Sommer::N,ग्रीष्म,ҫу
879,Sommer::N,ग्रीष्म,ҫулла
880,Herbst::N,शरत्,кӗр
881,Herbst::N,शरत्,кӗркунне
882,Herbst::N,पतझड़,кӗр
883,Herbst::N,पतझड़,кӗркунне
884,Winter::N,जाड़ा,хӗл
885,Winter::N,जाड़ा,хӗлле
886,Winter::N,सर्दियाँ,хӗл
887,Winter::N,सर्दियाँ,хӗлле
888,Januar::N,जनवरी,январь
889,Februar::N,फ़रवरी,февраль
890,Februar::N,फ़रवरी,кӗҫӗн кӑрлач
891,März::N,मार्च,март
892,März::N,मार्च,пуш уйӑхӗ
893,April::N,अप्रैल,апрель
894,Mai::N,मई,май
895,Juni::N,जून,июнь
896,Juli::N,जुलाई,июль
897,August::N,अगस्त,август
898,September::N,सितंबर,сентябрь
899,September::N,सितंबर,авӑн уйӑхӗ
900,Oktober::N,अक्तूबर,октябрь
901,November::N,नवंबर,ноябрь
902,Dezember::N,दिसंबर,раштав
903,Dezember::N,दिसंबर,декабрь
904,Montag::N,पीर,тунти кун
905,Montag::N,सोमवार,тунти кун
906,Dienstag::N,मंगलवार,ытлари кун
907,Mittwoch::N,बुधवार,юн кун
908,Donnerstag::N,गुरुवार,кӗҫнерни кун
909,Donnerstag::N,बृहस्पतिवार,кӗҫнерни кун
910,Freitag::N,शुक्रवार,эрне кун
911,Samstag::N,सनीचर,шӑмат кун
912,Samstag::N,शनिवार,шӑмат кун
913,Sonntag::N,इतवार,вырсарни кун
914,Sonntag::N,रविवार,вырсарни кун
915,groß::A,बड़ा,пысӑк
916,klein::A,कम,пӗчӗк
917,klein::A,छोटा,пӗчӗк
918,lang::A,लंबा,вӑрӑм
919,lang::A,दीर्घ,вӑрӑм
920,kurz::A,लधु,кӗске
921,kurz::A,छोटा,кӗске
922,breit::A,चौड़ा,сарлака
923,schmal::A,तंग,ансӑр
924,schmal::A,सँकरा,ансӑр
925,dicht::A,सघन,йӑвӑ
926,dick[Gegenstand]::A,मोटा,хулӑн
927,dünn::A,महीन,ҫинҫе
928,dünn::A,महीन,ҫӳхе
929,dünn::A,बारीक,ҫинҫе
930,dünn::A,बारीक,ҫӳхе
931,fein::A,कोमल,тарай
932,fein::A,कोमल,вӗлтӗрти
933,fein::A,सूक्ष्म,тарай
934,fein::A,सूक्ष्म,вӗлтӗрти
935,fest::A,दृढ़,тӗреклӗ
936,fest::A,मज़बूत,тӗреклӗ
937,flach::A,चपटा,лаптак
938,glatt::A,चौरस,такӑр
939,glatt::A,चिकना,такӑр
940,hart::A,कठोर,хытӑ
941,hart::A,सख़्त,хытӑ
942,weich::A,नरम,ҫемҫе
943,weich::A,मुलायम,ҫемҫе
944,rund::A,गोल,ҫавра
945,rund::A,वर्तुल,ҫавра
946,spitz::A,नुकीला,шӗвӗр
947,scharf::A,पैना,ҫивӗч
948,stumpf::A,भोथरा,мӑка
949,stumpf::A,भोथरा,пуклак
950,stumpf::A,भोथरा,тӗрӗнчӗк
951,stumpf::A,भोथरा,ӑнкарусӑр
952,schwer::A,भारी,йывӑр
953,schwer::A,वज़नी,йывӑр
954,schön::A,सुंदर,илемлӗ
955,heiß::A,उष्ण,вӗри
956,warm::A,गरम,ӑшӑ
957,kalt::A,सर्द,сивӗ
958,kühl::A,ठंडा,уҫӑ
959,frisch::A,तर,уҫӑ
960,frisch::A,ताज़ा,уҫӑ
961,feucht::A,नम,йӗпе
962,feucht::A,भीगा,йӗпе
963,nass::A,गीला,нӳрӗ
964,trocken::A,सूखा,типӗ
965,trocken::A,ख़ुश्क,типӗ
966,voll::A,भरा,тулли
967,voll::A,पूरा,тулли
968,leer::A,ख़ाली,пушӑ
969,offen::A,खुला,уҫӑ
970,geschlossen::A,बंद,хупӑ
971,sauber::A,साफ़,таса
972,sauber::A,सुथरा,таса
973,schmutzig::A,गंदा,пылчӑклӑ
974,schmutzig::A,गंदा,вараланчӑк
975,roh::A,कच्चा,чӗрӗ
976,reif::A,पक्व,пулнӑ
977,reif::A,पक्व,пиҫӗхнӗ
978,reif::A,पक्व,аталаннӑ
979,reif::A,पक्व,пиҫсе ҫитнӗ
980,reif::A,पक्का,пулнӑ
981,reif::A,पक्का,пиҫӗхнӗ
982,reif::A,पक्का,аталаннӑ
983,reif::A,पक्का,пиҫсе ҫитнӗ
984,lecker::A,मज़ेदार,тутлӑ
985,lecker::A,मज़ेदार,техӗмлӗ
986,lecker::A,स्वादिष्ट,тутлӑ
987,lecker::A,स्वादिष्ट,техӗмлӗ
988,süß::A,मीठा,пылак
989,bitter::A,कटु,йӳҫӗ
990,bitter::A,कड़वा,йӳҫӗ
991,sauer::A,खट्टा,йӳҫӗ
992,sauer::A,खट्टा,йӳҫек
993,sauer::A,खट्टा,кӑвасак
994,hell::A,रोशन,ҫутӑ
995,dunkel::A,अँधेरा,тӗттӗм
996,schwarz::A,काला,хура
997,schwarz::A,स्याह,хура
998,weiß::A,सफ़ेद,шурӑ
999,rot::A,लाल,хӗрлӗ
1000,rot::A,सुर्ख़,хӗрлӗ
1001,gelb::A,पीला,сарӑ
1002,gelb::A,ज़र्द,сарӑ
1003,blau::A,नीला,кӑвак
1004,blau::A,आसमानी,кӑвак
1005,grün::A,हरा,симӗс
1006,grün::A,हरा,пиҫмен
1007,grün::A,हरा,ӑс пухман
1008,grau::A,धूसर,кӑвак
1009,bunt::A,रंगीन,чӑпар
1010,bunt::A,बहुरंगा,чӑпар
1011,billig::A,सस्ता,йӳнӗ
1012,teuer::A,महँगा,хаклӑ
1013,wertvoll::A,क़ीमती,паха
1014,wertvoll::A,मूल्यवान्,паха
1015,blind::A,अंधा,суккӑр
1016,taub::A,बहरा,хӑлхасӑр
1017,kräftig::A,ताक़तवर,хӑватлӑ
1018,kräftig::A,शक्तिशाली,хӑватлӑ
1019,stark::A,प्रबल,вирлӗ
1020,stark::A,बलवान्,вирлӗ
1021,schwach::A,कमज़ोर,халсӑр
1022,fett::A,मोटा,самӑр
1023,fett::A,मोटा,мӑнтӑр
1024,fett::A,मांसल,самӑр
1025,fett::A,मांसल,мӑнтӑр
1026,schlank::A,पतला,йӑрӑс
1027,schlank::A,पतला,яштака
1028,schlank::A,छरहरा,йӑрӑс
1029,schlank::A,छरहरा,яштака
1030,hübsch::A,सुंदर,хитре
1031,hübsch::A,ख़ूबसूरत,хитре
1032,böse::A,पापी,усал
1033,böse::A,दुष्ट,усал
1034,dumm::A,मूर्ख,ухмах
1035,dumm::A,बुद्धू,ухмах
1036,faul::A,आलसी,наян
1037,faul::A,आलसी,юлхав
1038,faul::A,आलसी,ӳркенчӗк
1039,faul::A,सुस्त,наян
1040,faul::A,सुस्त,юлхав
1041,faul::A,सुस्त,ӳркенчӗк
1042,fleißig::A,मेहनती,хастар
1043,fleißig::A,परिश्रमी,хастар
1044,geizig::A,कृपण,хытӑ
1045,geizig::A,कंजूस,хытӑ
1046,klug::A,समझदार,ӑслӑ
1047,klug::A,होशियार,ӑслӑ
1048,klug::A,अक़्लमंद,ӑслӑ
1049,geschickt::A,किशल,ӑста
1050,lieb::A,प्रिय,савнӑ
1051,lieb::A,प्यारा,савнӑ
1052,lustig::A,हँसमुख,хаваслӑ
1053,lustig::A,ख़ुशदिल,хаваслӑ
1054,sanft::A,नम्र,ачаш
1055,hungrig::A,भूखा,выҫӑ
1056,krank::A,बीमार,чирлӗ
1057,krank::A,अस्वस्थ,чирлӗ
1058,nackt::A,नग्न,ҫара
1059,traurig::A,उदास,салхуллӑ
1060,traurig::A,रंजीदा,салхуллӑ
1061,lebendig::A,जीता,чӗрӗ
1062,lebendig::A,ज़िंदा,чӗрӗ
1063,gut::A,अच्छा,аван
1064,gut::A,अच्छा,лайӑх
1065,schlecht::A,बुरा,япӑх
1066,schlecht::A,बुरा,начар
1067,schlecht::A,ख़राब,япӑх
1068,schlecht::A,ख़राब,начар
1069,richtig::A,ठीक,тӗрӗс
1070,schlimm::A,बुरा,йӗрӗнчӗк
1071,schlimm::A,अप्रिय,йӗрӗнчӗк
1072,wahr::A,सच,чӑн
1073,alt::A,पुराना,кивӗ
1074,neu::A,नया,ҫӗнӗ
1075,ehemalig::A,भूतपूर्व,пулнӑ
1076,alt[Lebewesen]::A,बूढ़ा,ватӑ
1077,alt[Lebewesen]::A,वृद्ध,ватӑ
1078,jung::A,जवान,яш
1079,jung::A,जवान,ҫамрӑк
1080,arm::A,ग़रीब,чухӑн
1081,reich::A,धनी,пуян
1082,reich::A,अमीर,пуян
1083,bekannt::A,मालूम,пӗлӗш
1084,berühmt::A,मशहूर,чаплӑ
1085,berühmt::A,प्रसिद्ध,чаплӑ
1086,fremd::A,विदेशी,ют
1087,fremd::A,अपरिचित,ют
1088,verschieden::A,अलग,расна
1089,verschieden::A,भिन्न,расна
1090,nah::A,नज़दीकी,ҫывӑх
1091,nah::A,नज़दीकी,ҫывӑхри
1092,fern::A,दूर,инҫе
1093,fern::A,दूर,аякри
1094,fern::A,दूरस्थ,инҫе
1095,fern::A,दूरस्थ,аякри
1096,linker::A,बायाँ,сулахай
1097,rechter::A,दायाँ,сылтӑм
1098,rechter::A,दाहिना,сылтӑм
1099,anderer::A,अन्य,урӑх
1100,anderer::A,दूसरा,урӑх
1101,erster::A,पहला,пӗрремӗш
1102,erster::A,प्रथम,пӗрремӗш
1103,zweiter::A,दूसरा,иккӗмӗш
1104,zweiter::A,द्वितीय,иккӗмӗш
1105,dritter::A,तीसरा,виҫҫӗмӗш
1106,letzter::A,अंतिम,юлашки
1107,letzter::A,आख़िरी,юлашки
1108,allein::ADV,तनहा,пӗччен
1109,allein::ADV,अकेले,пӗччен
1110,auf einmal::ADV,वक़्त में,кӗмӗрккен
1111,zusammen::ADV,एक साथ,пӗрле
1112,zusammen::ADV,साथ साथ,пӗрле
1113,lange::ADV,देर तक,вӑрах
1114,plötzlich::ADV,सहसा,сасартӑк
1115,plötzlich::ADV,अचानक,сасартӑк
1116,sofort::ADV,तुरंत,тӳрех
1117,später::ADV,बाद को,кайран
1118,später::ADV,बाद में,кайран
1119,jetzt::ADV,अब,халь
1120,jetzt::ADV,अब,халӗ
1121,jetzt::ADV,अभी,халь
1122,jetzt::ADV,अभी,халӗ
1123,heute::ADV,आज,паян
1124,morgen::ADV,कल,ыран
1125,bald::ADV,जल्दी,халех
1126,bald::ADV,जल्दी,кӗҫех
1127,dann::ADV,तब,унтан
1128,gestern::ADV,कल,ӗнер
1129,einst::ADV,एक दिन,пӗррехинче
1130,einst::ADV,पहले कभी,пӗррехинче
1131,damals::ADV,उस समय,ун чухне
1132,damals::ADV,उस समय,апла пулсан
1133,damals::ADV,उन दिनों,ун чухне
1134,damals::ADV,उन दिनों,апла пулсан
1135,danach::ADV,इसके बाद,унтан
1136,danach::ADV,इसके पश्चात्,унтан
1137,vorher::ADV,पहले,малтан
1138,vorher::ADV,पेशतर,малтан
1139,zuerst::ADV,पहले,пирвай
1140,einmal::ADV,एक बार,пӗррехинче
1141,einmal::ADV,एक दफ़ा,пӗррехинче
1142,manchmal::ADV,कभी कभी,хӑш чухне
1143,oft::ADV,अक्सर,тӑтӑш
1144,immer::ADV,सदा,ялан
1145,immer::ADV,हमेशा,ялан
1146,niemals::ADV,कभी नहीं,нихӑҫан та
1147,niemals::ADV,कदापि नहीं,нихӑҫан та
1148,hier::ADV,इधर,кунта
1149,hier::ADV,यहाँ,кунта
1150,hierhin::ADV,इधर को,кунта
1151,hierhin::ADV,यहाँ को,кунта
1152,von hier::ADV,यहाँ से,кунтан
1153,dort::ADV,उधर,унта
1154,dort::ADV,उधर,ҫавӑнта
1155,dort::ADV,वहाँ,унта
1156,dort::ADV,वहाँ,ҫавӑнта
1157,dorthin::ADV,उधर को,унта
1158,dorthin::ADV,उधर को,ҫавӑнта
1159,dorthin::ADV,वहाँ को,унта
1160,dorthin::ADV,वहाँ को,ҫавӑнта
1161,geradeaus::ADV,सीधे,тикӗс
1162,vorwärts::ADV,आगे,малалла
1163,vorwärts::ADV,आगे को,малалла
1164,rückwärts::ADV,पीछे को,хыҫала
1165,zurück::ADV,वापस,каялла
1166,unten::ADV,नीचे,аялта
1167,hinab::ADV,नीचे को,аялта
1168,oben::ADV,ऊपर,ҫӳлте
1169,hinauf::ADV,ऊपर को,ҫӳле
1170,überall::ADV,हर जगह,таҫта та
1171,überall::ADV,हर जगह,пур ҫӗрте те
1172,überall::ADV,हर जगह,кирек ӑҫта та
1173,überall::ADV,हर स्थान,таҫта та
1174,überall::ADV,हर स्थान,пур ҫӗрте те
1175,überall::ADV,हर स्थान,кирек ӑҫта та
1176,nicht::ADV,न,мар
1177,nicht::ADV,नहीं,мар
1178,ein wenig::ADV,कुछ,пӑртак
1179,ein wenig::ADV,ज़रा,пӑртак
1180,ein wenig::ADV,थोड़ा,пӑртак
1181,kaum::ADV,लगभग नहीं,аран
1182,kaum::ADV,बराबर नहीं,аран
1183,sehr::ADV,बहुत,питӗ
1184,so::ADV,ऐसा,апла
1185,noch::ADV,अभी तक,татах
1186,nur::ADV,केवल,ҫех
1187,nur::ADV,सिर्फ़,ҫех
1188,schon::ADV,चुकना,ӗнтӗ
1189,wieder::ADV,फिर,каллех
1190,wieder::ADV,दुबारा,каллех
1191,vergebens::ADV,व्यर्थ,харам
1192,vor::PRP,के आगे,умӗнче
1193,vor::PRP,के सामने,умӗнче
1194,hinter::PRP,के पीछे,кайра
1195,unter::PRP,के तले,айне
1196,unter::PRP,के तले,айӗпе
1197,unter::PRP,के तले,айӗнче
1198,unter::PRP,के तले,ҫитеспе
1199,unter::PRP,के नीचे,айне
1200,unter::PRP,के नीचे,айӗпе
1201,unter::PRP,के नीचे,айӗнче
1202,unter::PRP,के नीचे,ҫитеспе
1203,durch::PRP,के पार,витӗр
1204,neben::PRP,के पास,патӗнче
1205,neben::PRP,की बग़ल में,патӗнче
1206,zwischen::PRP,के बीच,хушшинче
1207,wegen::PRP,के कारण,пула
1208,wegen::PRP,के कारण,пирки
1209,wegen::PRP,की वजह से,пула
1210,wegen::PRP,की वजह से,пирки
1211,dies::PRN,यह,ку
1212,dies::PRN,यह,ҫак
1213,das::PRN,वह,ҫав
1214,alles::PRN,सब,пурте
1215,alles::PRN,सब,йӑлт
1216,alles::PRN,सब कुछ,пурте
1217,alles::PRN,सब कुछ,йӑлт
1218,ich::PRN,मैं,эп
1219,du::PRN,तू,эс
1220,er::PRN,यह,вӑл
1221,wir::PRN,हम,эпир
1222,ihr::PRN,तुम,эсир
1223,sie::PRN,ये,вӗсем
1224,was::FPRN,क्या,мӗн
1225,was::FPRN,क्या,мӗскер
1226,was::FPRN,क्या,мӗн те пулин
1227,wer::FPRN,कौन,кам
1228,wo::FADV,किधर,ӑҫта
1229,wohin::FADV,किधर,ӑҫта
1230,wie::FADV,कैसे,епле
1231,wie::FADV,कैसे,мӗнле
1232,warum::FADV,क्यों,ма
1233,warum::FADV,क्यों,мӗншӗн
1234,wieviel::FNUM,कितना,миҫе
1235,eins::NUM,एक,пӗр
1236,eins::NUM,एक,пӗрре
1237,zwei::NUM,दो,ик
1238,zwei::NUM,दो,икӗ
1239,zwei::NUM,दो,иккӗ
1240,drei::NUM,तीन,виҫ
1241,drei::NUM,तीन,виҫӗ
1242,drei::NUM,तीन,виҫҫӗ
1243,vier::NUM,चार,тӑват
1244,fünf::NUM,पाँच,пилӗк
1245,fünf::NUM,पाँच,пиллӗк
1246,sechs::NUM,छह,улт
1247,sechs::NUM,छह,ултӑ
1248,sechs::NUM,छह,улттӑ
1249,sieben::NUM,सात,ҫич
1250,sieben::NUM,सात,ҫичӗ
1251,sieben::NUM,सात,ҫиччӗ
1252,acht::NUM,आठ,сакӑр
1253,acht::NUM,आठ,саккӑр
1254,neun::NUM,नौ,тӑхӑр
1255,neun::NUM,नौ,тӑххӑр
1256,zehn::NUM,दस,вунӑ
1257,zehn::NUM,दस,вуннӑ
1258,elf::NUM,ग्यारह,вун пӗр
1259,zwölf::NUM,बारह,вун ик
1260,zwölf::NUM,बारह,вун икӗ
1261,zwölf::NUM,बारह,вун иккӗ
1262,zwanzig::NUM,बीस,ҫирӗм
1263,dreißig::NUM,तीस,вӑтӑр
1264,vierzig::NUM,चालीस,хӗрӗх
1265,fünfzig::NUM,पचास,аллӑ
1266,sechzig::NUM,साठ,утмӑл
1267,siebzig::NUM,सत्तर,ҫитмӗл
1268,achtzig::NUM,अस्सी,сакӑр вунӑ
1269,achtzig::NUM,अस्सी,сакӑр вуннӑ
1270,neunzig::NUM,नव्वे,тӑхӑр вун
1271,neunzig::NUM,नव्वे,тӑхӑр вунӑ
1272,neunzig::NUM,नव्वे,тӑхӑр вуннӑ
1273,hundert::NUM,सौ,ҫӗр
1274,tausend::NUM,हज़ार,пин
1275,und::CNJ,और,та
1276,oder::CNJ,या,е
1277,stehen::V,खड़ा होना,тӑр
1278,sitzen::V,बैठना,лар
1279,liegen::V,लेटना,вырт
1280,hängen::V,लटकना,усӑнса тӑр
1281,hängen::V,लटकना,ҫакӑнса тӑр
1282,werden::V,बनना,пул
1283,passieren::V,होना,пул
1284,beginnen::V,आरंभ होना,пуҫлан
1285,beginnen::V,प्रारंभ होना,пуҫлан
1286,enden::V,अंत होना,пӗт
1287,enden::V,अंत होना,вӗҫлен
1288,enden::V,ख़तम होना,пӗт
1289,enden::V,ख़तम होना,вӗҫлен
1290,wechseln::V,बदलना,улшӑн
1291,aufgehen[Sonne]::V,चढ़ना,тух
1292,aufgehen[Sonne]::V,उदित होना,тух
1293,untergehen[Sonne]::V,अस्त हो जाना,анса лар
1294,scheinen[Sonne]::V,रोशनी देना,пӑх
1295,donnern::V,गरजना,кӗмсӗртет
1296,donnern::V,गरजना,авӑт
1297,wehen::V,चलना,варкӑш
1298,strömen::V,बहना,тӑкӑн
1299,strömen::V,प्रवाहित होना,тӑкӑн
1300,fließen::V,बहना,юх
1301,fließen::V,प्रवाहित होना,юх
1302,sich drehen::V,घूमना,ҫаврӑн
1303,schwanken::V,हिलना,чӳхен
1304,schwingen::V,हिलना,суллан
1305,fallen::V,गिरना,кип
1306,fallen::V,गिरना,тӳр кип
1307,fallen::V,गिरना,татӑлса ан
1308,brennen::V,जलना,ҫун
1309,rauchen::V,धुआँ उड़ाना,мӑкӑрлан
1310,rauchen::V,धुआँ उड़ाना,тӗтӗм кӑлар
1311,regnen::V,बरसना,ҫумӑр ҫӑвать
1312,gefrieren::V,जमना,шӑн
1313,tauen::V,गलना,ирӗл
1314,tauen::V,पिघलना,ирӗл
1315,schmelzen::V,गलना,ирӗл
1316,schmelzen::V,पिघलना,ирӗл
1317,trocknen::V,सूखना,тип
1318,sieden::V,उबलना,вӗре
1319,faulen::V,गलना,ҫӗр
1320,faulen::V,सड़ना,ҫӗр
1321,verfaulen::V,गलना,ҫӗр
1322,verfaulen::V,सड़ना,ҫӗр
1323,reißen::V,फटना,ҫурӑл
1324,versinken::V,डूबना,пут
1325,vergehen::V,बीतना,ирт
1326,vergehen::V,गुज़रना,ирт
1327,erscheinen::V,दिखाई देना,курӑн
1328,erscheinen::V,दिखाई देना,курӑнса кай
1329,verschwinden::V,ग़ायब होना,ҫухал
1330,sinken::V,घटना,чак
1331,sinken::V,उतरना,чак
1332,abnehmen::V,घटना,чак
1333,zunehmen::V,बढ़ना,пысӑклан
1334,steigen::V,बढ़ना,ҫӗклен
1335,wachsen::V,उगना,ӳс
1336,glänzen::V,चमकना,ҫиҫ
1337,funkeln::V,जगमगाना,ялкӑш
1338,funkeln::V,जगमगाना,йӑлтӑртат
1339,funkeln::V,टिमटिमाना,ялкӑш
1340,funkeln::V,टिमटिमाना,йӑлтӑртат
1341,lärmen::V,शोर मचाना,шавла
1342,läuten::V,बजना,шӑнкӑравла
1343,klingeln::V,बजना,шӑнкӑравла
