,Concept_ID,lv,cs
228,Moor::N,нюр,bažina
229,Moor::N,нюр,slatina
230,Moor::N,purvs,bažina
231,Moor::N,purvs,slatina
232,Moor::N,muklājs,bažina
233,Moor::N,muklājs,slatina
234,Wiese::N,видз,louka
235,Wiese::N,pļava,louka
236,Wald::N,вӧр,les
237,Wald::N,mežs,les
238,Hügel::N,дзиб,kopec
239,Hügel::N,мыльк,kopec
240,Hügel::N,нӧрыс,kopec
241,Hügel::N,paugurs,kopec
242,Anhöhe::N,мыльк,pahorek
243,Anhöhe::N,нӧрыс,pahorek
244,Anhöhe::N,paugurs,pahorek
245,Berg::N,чой,hora
246,Berg::N,керӧс,hora
247,Berg::N,kalns,hora
248,Gipfel::N,чук,vrchol
249,Gipfel::N,virsotne,vrchol
250,Höhle::N,рудӧг,jeskyně
251,Höhle::N,ala,jeskyně
252,Abhang::N,ньывк,svah
253,Abhang::N,ньывк,stráň
254,Abhang::N,бокша,svah
255,Abhang::N,бокша,stráň
256,Abhang::N,nogāze,svah
257,Abhang::N,nogāze,stráň
258,Quelle::N,ӧшмӧс,pramen
259,Quelle::N,avots,pramen
260,Bach::N,шор,potok
261,Bach::N,urga,potok
262,Bach::N,strauts,potok
263,Fluss::N,ю,řeka
264,Fluss::N,upe,řeka
265,Ufer::N,вадор,břeh
266,Ufer::N,krasts,břeh
267,Küste::N,вадор,pobřeží
268,Küste::N,piekraste,pobřeží
269,Festland::N,му,souš
270,Festland::N,му,pevnina
271,Festland::N,sauszeme,souš
272,Festland::N,sauszeme,pevnina
273,Meer::N,саридз,moře
274,Meer::N,jūra,moře
275,Bucht::N,куръя,záliv
276,Bucht::N,куръя,zátoka
277,Bucht::N,līcis,záliv
278,Bucht::N,līcis,zátoka
279,Insel::N,ді,ostrov
280,Insel::N,sala,ostrov
281,Blume::N,дзоридз,květina
282,Blume::N,puķe,květina
283,Blume::N,zieds,květina
284,Gras::N,турун,tráva
285,Gras::N,zāle,tráva
286,Wurzel::N,вуж,kořen
287,Wurzel::N,sakne,kořen
288,Baum::N,пу,strom
289,Baum::N,koks,strom
290,Stamm::N,пучер,kmen
291,Stamm::N,stumbrs,kmen
292,Rinde::N,кырсь,kůra
293,Rinde::N,miza,kůra
294,Ast::N,ув,větev
295,Ast::N,zars,větev
296,Zweig::N,вож,větev
297,Zweig::N,nozare,větev
298,Blatt::N,кор,lupen
299,Blatt::N,lapa,lupen
300,Birke::N,кыдз,bříza
301,Birke::N,bērzs,bříza
302,Kiefer[Baum]::N,пожӧм,sosna
303,Kiefer[Baum]::N,пожӧм,borovice
304,Kiefer[Baum]::N,priede,sosna
305,Kiefer[Baum]::N,priede,borovice
306,Weide[Baum]::N,бадь,vrba
307,Weide[Baum]::N,kārkls,vrba
308,Tanne::N,коз,jedle
309,Tanne::N,egle,jedle
310,Horn::N,сюр,roh
311,Horn::N,rags,roh
312,Feder::N,гӧн,pero
313,Feder::N,тывборд,pero
314,Feder::N,spalva,pero
315,Fell::N,ку,srst
316,Fell::N,āda,srst
317,Flügel::N,борд,křídlo
318,Flügel::N,spārns,křídlo
319,Klaue::N,гыж,dráp
320,Klaue::N,гыж,pazneht
321,Klaue::N,nags,dráp
322,Klaue::N,nags,pazneht
323,Kralle::N,гыж,dráp
324,Kralle::N,nags,dráp
325,Schwanz::N,бӧж,ocas
326,Schwanz::N,ļipa,ocas
327,Ei::N,кольк,vejce
328,Ei::N,ola,vejce
329,Nest::N,поз,hnízdo
330,Nest::N,ligzda,hnízdo
331,Bau::N,горс,nora
332,Bau::N,пырмӧс,nora
333,Bau::N,гу,nora
334,Bau::N,ala,nora
335,Tier::N,пемӧс,zvíře
336,Tier::N,dzīvnieks,zvíře
337,Herde::N,стада,stádo
338,Herde::N,кельӧб,stádo
339,Herde::N,ganāmpulks,stádo
340,Kuh::N,мӧс,kráva
341,Kuh::N,govs,kráva
342,Bulle::N,ӧш,býk
343,Bulle::N,bullis,býk
344,Pferd::N,вӧв,kůň
345,Pferd::N,zirgs,kůň
346,Schaf::N,ыж,ovce
347,Schaf::N,aita,ovce
348,Schwein::N,порсь,vepř
349,Schwein::N,порсь,prase
350,Schwein::N,cūka,vepř
351,Schwein::N,cūka,prase
352,Hund::N,пон,pes
353,Hund::N,suns,pes
354,Katze::N,кань,kočka
355,Katze::N,kaķis,kočka
356,Bär::N,ош,medvěd
357,Bär::N,lācis,medvěd
358,Eichhörnchen::N,ур,veverka
359,Eichhörnchen::N,vāvere,veverka
360,Elch::N,йӧра,los
361,Elch::N,alnis,los
362,Fuchs::N,руч,liška
363,Fuchs::N,lapsa,liška
364,Hase::N,кӧч,zajíc
365,Hase::N,zaķis,zajíc
366,Maus::N,шыр,myš
367,Maus::N,pele,myš
368,Wolf::N,кӧин,vlk
369,Wolf::N,vilks,vlk
370,Vogel::N,кай,pták
371,Vogel::N,лэбач,pták
372,Vogel::N,putns,pták
373,Schwarm::N,чукӧр,roj
374,Schwarm::N,чукӧр,hejno
375,Schwarm::N,spiets,roj
376,Schwarm::N,spiets,hejno
377,Huhn::N,курӧг,kuře
378,Huhn::N,курӧг,slepice
379,Huhn::N,vista,kuře
380,Huhn::N,vista,slepice
381,Hahn::N,петук,kohout
382,Hahn::N,gailis,kohout
383,Gans::N,дзодзӧг,husa
384,Gans::N,zoss,husa
385,Adler::N,кутш,orel
386,Adler::N,ērglis,orel
387,Ente::N,утка,kachna
388,Ente::N,pīle,kachna
389,Eule::N,сюзь,sova
390,Eule::N,pūce,sova
391,Kranich::N,тури,jeřáb
392,Kranich::N,dzērve,jeřáb
393,Krähe::N,рака,vrána
394,Krähe::N,vārna,vrána
395,Kuckuck::N,кӧк,kukačka
396,Kuckuck::N,dzeguze,kukačka
397,Schwan::N,юсь,labuť
398,Schwan::N,gulbis,labuť
399,Fisch::N,чери,ryba
400,Fisch::N,zivs,ryba
401,Barsch::N,ёкыш,okoun
402,Barsch::N,asaris,okoun
403,Hecht::N,сир,štika
404,Hecht::N,līdaka,štika
405,Schlange[Tier]::N,кый,had
406,Schlange[Tier]::N,čūska,had
407,Wurm::N,номыр,červ
408,Wurm::N,tārps,červ
409,Spinne::N,черань,pavouk
410,Spinne::N,zirneklis,pavouk
411,Ameise::N,кодзувкот,mravenec
412,Ameise::N,skudra,mravenec
413,Laus::N,той,veš
414,Laus::N,uts,veš
415,Mücke::N,ном,komár
416,Mücke::N,ods,komár
417,Fliege::N,гут,moucha
418,Fliege::N,muša,moucha
419,Schmetterling::N,бобув,motýl
420,Schmetterling::N,tauriņš,motýl
421,Beere::N,тусь,bobule
422,Beere::N,вотӧс,bobule
423,Beere::N,oga,bobule
424,Apfel::N,яблӧг,jablko
425,Apfel::N,ābols,jablko
426,Pilz::N,тшак,houba
427,Pilz::N,sēne,houba
428,Zwiebel::N,луккок,cibule
429,Zwiebel::N,йӧнгыль,cibule
430,Zwiebel::N,sīpols,cibule
431,Saat::N,тусь,osivo
432,Saat::N,кӧйдыс,osivo
433,Saat::N,sēkla,osivo
434,Korn::N,тусь,zrno
435,Korn::N,grauds,zrno
436,Heu::N,турун,seno
437,Heu::N,siens,seno
438,Schale::N,кор,slupka
439,Schale::N,кор,skořápka
440,Schale::N,čaula,slupka
441,Schale::N,čaula,skořápka
442,Schale::N,čaumala,slupka
443,Schale::N,čaumala,skořápka
444,Grube::N,гу,jáma
445,Grube::N,bedre,jáma
446,Falle::N,лэч,past
447,Falle::N,лэч,léčka
448,Falle::N,slazds,past
449,Falle::N,slazds,léčka
450,Falle::N,lamatas,past
451,Falle::N,lamatas,léčka
452,Schlinge::N,лэч,smyčka
453,Schlinge::N,cilpa,smyčka
454,Spur::N,туй,stopa
455,Spur::N,pēda,stopa
456,Asche::N,пӧм,popel
457,Asche::N,pelni,popel
458,Dreck::N,няйт,špína
459,Dreck::N,dubļi,špína
460,Eisen::N,кӧрт,železo
461,Eisen::N,dzelzs,železo
462,Gold::N,зарни,zlato
463,Gold::N,zelts,zlato
464,Silber::N,эзысь,stříbro
465,Silber::N,sudrabs,stříbro
466,Kohle::N,шом,uhlí
467,Kohle::N,ogle,uhlí
468,Glas::N,стеклӧ,sklo
469,Glas::N,stikls,sklo
470,Lehm::N,сёй,jíl
471,Lehm::N,сёй,hlína
472,Lehm::N,māls,jíl
473,Lehm::N,māls,hlína
474,Sand::N,лыа,písek
475,Sand::N,smiltis,písek
476,Mensch::N,морт,člověk
477,Mensch::N,cilvēks,člověk
478,Mann::N,аймӧрт,muž
479,Mann::N,мужичӧй,muž
480,Mann::N,vīrietis,muž
481,Frau::N,ань,žena
482,Frau::N,нывбаба,žena
483,Frau::N,sieviete,žena
484,Kind::N,кага,dítě
485,Kind::N,bērns,dítě
486,Junge::N,пи,hoch
487,Junge::N,пи,chlapec
488,Junge::N,zēns,hoch
489,Junge::N,zēns,chlapec
490,Junge::N,puika,hoch
491,Junge::N,puika,chlapec
492,Junge::N,puisis,hoch
493,Junge::N,puisis,chlapec
494,Mädchen::N,ныв,děvče
495,Mädchen::N,meiča,děvče
496,Mädchen::N,skuķis,děvče
497,Mädchen::N,meitene,děvče
498,Familie::N,семья,rodina
499,Familie::N,ģimene,rodina
500,Großvater::N,пӧль,děd
501,Großvater::N,пӧль,dědeček
502,Großvater::N,vecaistēvs,děd
503,Großvater::N,vecaistēvs,dědeček
504,Großmutter::N,баб,babička
505,Großmutter::N,vecāmāte,babička
506,Eltern::N,ай-мам,rodiče
507,Eltern::N,бать-мам,rodiče
508,Eltern::N,vecāki,rodiče
509,Vater::N,бать,otec
510,Vater::N,ай,otec
511,Vater::N,tēvs,otec
512,Mutter::N,мам,matka
513,Mutter::N,māte,matka
514,Sohn::N,пи,syn
515,Sohn::N,dēls,syn
516,Tochter::N,ныв,dcera
517,Tochter::N,meita,dcera
518,Bruder::N,вок,bratr
519,Bruder::N,brālis,bratr
520,Schwester::N,чой,sestra
521,Schwester::N,māsa,sestra
522,Onkel::N,дядь,strýc
523,Onkel::N,tēvocis,strýc
524,Tante::N,тьӧт,teta
525,Tante::N,tante,teta
526,Ehemann::N,верӧс,choť
527,Ehemann::N,верӧс,manžel
528,Ehemann::N,vīrs,choť
529,Ehemann::N,vīrs,manžel
530,Ehefrau::N,гӧтыр,choť
531,Ehefrau::N,гӧтыр,manželka
532,Ehefrau::N,sieva,choť
533,Ehefrau::N,sieva,manželka
534,Freude::N,радлун,radost
535,Freude::N,prieks,radost
536,Gelächter::N,серам,smích
537,Gelächter::N,smiekli,smích
538,Glück::N,шуд,štěstí
539,Glück::N,laime,štěstí
540,Kummer::N,шог,žal
541,Kummer::N,шог,trápení
542,Kummer::N,bēdas,žal
543,Kummer::N,bēdas,trápení
544,Kummer::N,raizes,žal
545,Kummer::N,raizes,trápení
546,Wunsch::N,кӧсйӧм,přání
547,Wunsch::N,vēlme,přání
548,Wunsch::N,vēlējums,přání
549,Lust::N,кыскӧм,chuť
550,Lust::N,радейтӧм,chuť
551,Lust::N,kāre,chuť
552,Geist::N,лов,duch
553,Geist::N,gars,duch
554,Gedanke::N,мӧвп,myšlenka
555,Gedanke::N,doma,myšlenka
556,Gedächtnis::N,паметь,paměť
557,Gedächtnis::N,atmiņa,paměť
558,Verstand::N,вежӧр,rozum
559,Verstand::N,prāts,rozum
560,Sinn::N,мог,smysl
561,Sinn::N,вежӧртас,smysl
562,Sinn::N,nozīme,smysl
563,Grund::N,помка,důvod
564,Grund::N,pamats,důvod
565,Grund::N,iemesls,důvod
566,Wahrheit::N,збыль,pravda
567,Wahrheit::N,збыльтор,pravda
568,Wahrheit::N,taisnība,pravda
569,Wahrheit::N,patiesība,pravda
570,Gespräch::N,сёрни,rozhovor
571,Gespräch::N,saruna,rozhovor
572,Märchen::N,мойд,pohádka
573,Märchen::N,pasaka,pohádka
574,Erzählung::N,висьт,povídka
575,Erzählung::N,stāsts,povídka
576,Erzählung::N,nostāsts,povídka
577,Nachricht::N,юӧртӧм,zpráva
578,Nachricht::N,ziņa,zpráva
579,Neuigkeit::N,выльтор,novina
580,Neuigkeit::N,выльтор,novinka
581,Neuigkeit::N,jaunums,novina
582,Neuigkeit::N,jaunums,novinka
583,Name::N,ним,jméno
584,Name::N,vārds,jméno
585,Rätsel::N,нӧдкыв,hádanka
586,Rätsel::N,mīkla,hádanka
587,Rede::N,сёрни,řeč
588,Rede::N,сёрни,proslov
589,Rede::N,runa,řeč
590,Rede::N,runa,proslov
591,Sprache::N,кыв,řeč
592,Sprache::N,кыв,jazyk
593,Sprache::N,valoda,řeč
594,Sprache::N,valoda,jazyk
595,Stimme::N,гӧлӧс,hlas
596,Stimme::N,вом шы,hlas
597,Stimme::N,balss,hlas
598,Wort::N,кыв,slovo
599,Wort::N,vārds,slovo
600,Zeichen::N,пас,znamení
601,Zeichen::N,zīme,znamení
602,Ruf::N,чукӧстчӧм,zavolání
603,Ruf::N,корӧм,zavolání
604,Ruf::N,sauciens,zavolání
605,Lärm::N,шы,hluk
606,Lärm::N,зык,hluk
607,Lärm::N,зычитӧм,hluk
608,Lärm::N,troksnis,hluk
609,Laut::N,шы,zvuk
610,Laut::N,skaņa,zvuk
611,Ton::N,шы,tón
612,Ton::N,tonis,tón
613,Lied::N,сьылан,píseň
614,Lied::N,сьыланкыв,píseň
615,Lied::N,dziesma,píseň
616,Ruhe::N,чӧв,klid
617,Ruhe::N,чӧв,pokoj
618,Ruhe::N,miers,klid
619,Ruhe::N,miers,pokoj
620,Leute::N,йӧз,lidé
621,Leute::N,войтыр,lidé
622,Leute::N,ļaudis,lidé
623,Leute::N,cilvēki,lidé
624,Volk::N,йӧз,národ
625,Volk::N,войтыр,národ
626,Volk::N,tauta,národ
627,Arbeit::N,удж,práce
628,Arbeit::N,darbs,práce
629,Gast::N,гӧсть,host
630,Gast::N,viešņa,host
631,Gast::N,ciemiņš,host
632,Geschenk::N,козин,dar
633,Geschenk::N,dāvana,dar
634,Spiel::N,ворсан,hra
635,Spiel::N,rotaļa,hra
636,Gesellschaft::N,котыр,společnost
637,Gesellschaft::N,biedrība,společnost
638,Gesellschaft::N,kompānija,společnost
639,Hilfe::N,отсӧг,pomoc
640,Hilfe::N,palīdzība,pomoc
641,Freund::N,ёрт,přítel
642,Freund::N,draugs,přítel
643,Kamerad::N,ёрт,kamarád
644,Kamerad::N,biedrs,kamarád
645,Angelegenheit::N,мог,záležitost
646,Angelegenheit::N,делӧ,záležitost
647,Angelegenheit::N,darīšana,záležitost
648,Anzahl::N,лыд,počet
649,Anzahl::N,тшӧт,počet
650,Anzahl::N,skaits,počet
651,Anzahl::N,daudzums,počet
652,Art::N,сикас,druh
653,Art::N,suga,druh
654,Art::N,šķira,druh
655,Stück::N,тор,kus
656,Stück::N,тор,kousek
657,Stück::N,gabals,kus
658,Stück::N,gabals,kousek
659,Teil::N,юкӧн,díl
660,Teil::N,юкӧн,část
661,Teil::N,daļa,díl
662,Teil::N,daļa,část
663,Hälfte::N,пӧв,půl
664,Hälfte::N,джын,půl
665,Hälfte::N,puse,půl
666,Kreis::N,кытш,kruh
667,Kreis::N,aplis,kruh
668,Kreis::N,riņķis,kruh
669,Kreuz::N,перна,kříž
670,Kreuz::N,крест,kříž
671,Kreuz::N,krusts,kříž
672,Linie::N,визь,linka
673,Linie::N,līnija,linka
674,Strich::N,визь,čára
675,Strich::N,визь,čárka
676,Strich::N,svītra,čára
677,Strich::N,svītra,čárka
678,Abstand::N,кост,vzdálenost
679,Abstand::N,коласт,vzdálenost
680,Abstand::N,atstarpe,vzdálenost
681,Entfernung::N,ылна,vzdálenost
682,Entfernung::N,attālums,vzdálenost
683,Entfernung::N,atstatums,vzdálenost
684,Gegend::N,му-ва,krajina
685,Gegend::N,apvidus,krajina
686,Gegend::N,apgabals,krajina
687,Platz::N,ылдӧс,prostor
688,Platz::N,йир,prostor
689,Platz::N,гӧгӧртас,prostor
690,Platz::N,vieta,prostor
691,Ort::N,ин,místo
692,Ort::N,места,místo
693,Ort::N,vieta,místo
694,Seite::N,бок,strana
695,Seite::N,ӧтарладор,strana
696,Seite::N,sāns,strana
697,Mitte::N,шӧр,střed
698,Mitte::N,шӧр,prostředek
699,Mitte::N,vidus,střed
700,Mitte::N,vidus,prostředek
701,Gegenstand::N,кӧлуй,předmět
702,Gegenstand::N,priekšmets,předmět
703,Sache::N,добра,věc
704,Sache::N,lieta,věc
705,Rand::N,дор,kraj
706,Rand::N,дор,okraj
707,Rand::N,mala,kraj
708,Rand::N,mala,okraj
709,Rand::N,apmale,kraj
710,Rand::N,apmale,okraj
711,Kante::N,дор,hrana
712,Kante::N,šķautne,hrana
713,Ecke::N,пельӧс,roh
714,Ecke::N,kakts,roh
715,Ecke::N,stūris,roh
716,Spitze::N,йыв,hrot
717,Spitze::N,йыв,špička
718,Spitze::N,smaile,hrot
719,Spitze::N,smaile,špička
720,Spitze::N,galotne,hrot
721,Spitze::N,galotne,špička
722,Ende::N,пом,konec
723,Ende::N,gals,konec
724,Ende::N,uzgalis,konec
725,Loch::N,розь,díra
726,Loch::N,caurums,díra
727,Winkel::N,пельӧс,kout
728,Winkel::N,leņķis,kout
729,Muster::N,сер,vzor
730,Muster::N,piemērs,vzor
731,Größe::N,ыджда,velikost
732,Größe::N,lielums,velikost
733,Länge::N,кузьта,délka
734,Länge::N,garums,délka
735,Höhe::N,джуджда,výška
736,Höhe::N,augstums,výška
737,Gewicht::N,сьӧкта,váha
738,Gewicht::N,сьӧкталун,váha
739,Gewicht::N,svars,váha
740,Gewicht::N,smagums,váha
741,Menge::N,лун,množství
742,Menge::N,числӧ,množství
743,Menge::N,masa,množství
744,Menge::N,daudzums,množství
745,Haufen::N,чукӧр,kupa
746,Haufen::N,чукӧр,hromada
747,Haufen::N,čupa,kupa
748,Haufen::N,čupa,hromada
749,Haufen::N,grēda,kupa
750,Haufen::N,grēda,hromada
751,Haufen::N,kaudze,kupa
752,Haufen::N,kaudze,hromada
753,Reihe::N,рад,řada
754,Reihe::N,рад,řádek
755,Reihe::N,rinda,řada
756,Reihe::N,rinda,řádek
757,Reihe::N,virkne,řada
758,Reihe::N,virkne,řádek
759,Boot::N,пыж,člun
760,Boot::N,laiva,člun
761,Ruder::N,пелыс,veslo
762,Ruder::N,ӧпаснӧй,veslo
763,Ruder::N,airis,veslo
764,Ruder::N,irklis,veslo
765,Schlitten::N,дадь,sáně
766,Schlitten::N,ragavas,sáně
767,Ski::N,лызь,lyže
768,Ski::N,slēpe,lyže
769,Lagerfeuer::N,бипур,táborák
770,Lagerfeuer::N,ugunskurs,táborák
771,Last::N,сьӧкыдтор,náklad
772,Last::N,сьӧкыдтор,břemeno
773,Last::N,krava,náklad
774,Last::N,krava,břemeno
775,Gang::N,мунӧм,chůze
776,Gang::N,мунӧм,chodba
777,Gang::N,ветлӧм,chůze
778,Gang::N,ветлӧм,chodba
779,Gang::N,eja,chůze
780,Gang::N,eja,chodba
781,Gang::N,gājums,chůze
782,Gang::N,gājums,chodba
783,Schritt::N,воськов,krok
784,Schritt::N,воськовтӧм,krok
785,Schritt::N,solis,krok
786,Norden::N,войвыв,sever
787,Norden::N,ziemeļi,sever
788,Süden::N,лунвыв,jih
789,Süden::N,dienvidi,jih
790,Westen::N,рытыв,západ
791,Westen::N,rietumi,západ
792,Osten::N,асыв,východ
793,Osten::N,austrumi,východ
794,Holz::N,пу,dřevo
795,Holz::N,koks,dřevo
796,Holz::N,koksne,dřevo
797,Brett::N,пӧв,prkno
798,Brett::N,dēlis,prkno
799,Platte::N,плита,deska
800,Platte::N,plate,deska
801,Platte::N,plāksne,deska
802,Stütze::N,пыкӧд,opěra
803,Stütze::N,мыджӧд,opěra
804,Stütze::N,balsts,opěra
805,Stütze::N,atspaids,opěra
806,Stange::N,потш,tyč
807,Stange::N,потш,tyčka
808,Stange::N,maikste,tyč
809,Stange::N,maikste,tyčka
810,Stock::N,бедь,hůlka
811,Stock::N,boze,hůlka
812,Stock::N,spieķis,hůlka
