,Concept_ID,ja,hi
186,Ufer::N,岸,तट
187,Ufer::N,岸,किनारा
188,Küste::N,海岸,समुद्र-तट
189,Festland::N,陸,महाद्वीप
190,Meer::N,海,सागर
191,Meer::N,海,समुद्र
192,Bucht::N,湾,खाड़ी
193,Insel::N,島,टापू
194,Insel::N,島,द्वीप
195,Blume::N,花,फूल
196,Blume::N,花,पुष्प
197,Gras::N,草,घास
198,Wurzel::N,根,मूल
199,Baum::N,木,पेड़
200,Baum::N,木,वृक्ष
201,Stamm::N,幹,धड़
202,Rinde::N,皮層,छाल
203,Rinde::N,皮層,वल्कल
204,Ast::N,枝,डाल
205,Ast::N,枝,शाखा
206,Zweig::N,小枝,टहनी
207,Blatt::N,葉,पत्र
208,Blatt::N,葉,पत्ता
209,Birke::N,樺,भूर्ज
210,Kiefer[Baum]::N,松,पाइन-वृक्ष
211,Weide[Baum]::N,柳,बेंत
212,Tanne::N,樅,फ़र
213,Horn::N,角,सींग
214,Horn::N,角,विषाण
215,Feder::N,羽根,पर
216,Feder::N,羽根,पंख
217,Fell::N,毛皮,खाल
218,Fell::N,毛皮,पशु-चर्म
219,Flügel::N,羽,पंख
220,Flügel::N,羽,डैना
221,Klaue::N,鉤爪,पंजा
222,Kralle::N,爪,पंजा
223,Kralle::N,爪,नाख़ून
224,Schwanz::N,尻尾,पूँछ
225,Ei::N,卵,अंडा
226,Nest::N,巣,नीड़
227,Nest::N,巣,घोंसला
228,Bau::N,穴,बिल
229,Bau::N,穴,माँद
230,Tier::N,動物,पशु
231,Tier::N,動物,जानवर
232,Herde::N,群れ,गल्ला
233,Kuh::N,牛,गौ
234,Kuh::N,牛,गाय
235,Bulle::N,雄牛,साँड़
236,Pferd::N,馬,अश्व
237,Pferd::N,馬,घोड़ा
238,Schaf::N,羊,भेड़
239,Schwein::N,豚,शूकर
240,Hund::N,犬,श्वान
241,Hund::N,犬,कुत्ता
242,Katze::N,猫,बिल्ली
243,Bär::N,熊,रीछ
244,Bär::N,熊,भालू
245,Eichhörnchen::N,栗鼠,गिलहरी
246,Elch::N,ヘラジカ,एल्क
247,Fuchs::N,狐,लोमड़ी
248,Hase::N,兎,खरहा
249,Hase::N,兎,ख़रगोश
250,Maus::N,鼠,मूष
251,Maus::N,鼠,चूहा
252,Wolf::N,狼,वृक
253,Wolf::N,狼,भेड़िया
254,Vogel::N,鳥,पक्षी
255,Vogel::N,鳥,चिड़िया
256,Schwarm::N,群れ,झुंड
257,Huhn::N,鶏,मुर्ग़ी
258,Hahn::N,雄鶏,मुर्ग़ा
259,Gans::N,ガチョウ,हंस
260,Gans::N,ガチョウ,हंसिनी
261,Adler::N,鷲,उक़ाब
262,Ente::N,鴨,बतख़
263,Ente::N,鴨,बत्तक
264,Eule::N,フクロウ,उल्लू
265,Kranich::N,鶴,सारस
266,Kranich::N,鶴,क्रौंंच
267,Krähe::N,烏,काक
268,Kuckuck::N,郭公,कोयल
269,Kuckuck::N,郭公,कोकिल
270,Schwan::N,白鳥,हंस
271,Schwan::N,白鳥,मराल
272,Fisch::N,魚,मछली
273,Fisch::N,魚,मत्स्य
274,Barsch::N,鱸,पर्च
275,Hecht::N,川魳,पाइक
276,Schlange[Tier]::N,蛇,सर्प
277,Wurm::N,虫,कृमि
278,Wurm::N,虫,कीड़ा
279,Spinne::N,蜘蛛,लूता
280,Spinne::N,蜘蛛,मकड़ी
281,Ameise::N,蟻,चींटी
282,Laus::N,虱,जूँ
283,Mücke::N,蚊,डाँस
284,Fliege::N,蝿,मक्खी
285,Fliege::N,蝿,मक्षिका
286,Schmetterling::N,蝶,तितली
287,Beere::N,漿果,बेरी
288,Apfel::N,林檎,सेब
289,Pilz::N,茸,खुंबी
290,Zwiebel::N,玉葱,प्याज़
291,Saat::N,種,बीज
292,Korn::N,粒,दाना
293,Heu::N,干し草,मूखी घास
294,Schale::N,皮,बकला
295,Schale::N,皮,छिलका
296,Grube::N,穴,गड्ढा
297,Falle::N,わな,जाल
298,Falle::N,わな,फँदा
299,Schlinge::N,輪,फँदा
300,Spur::N,跡,सुराग़
301,Spur::N,跡,पद-चिह्न
302,Asche::N,灰,राख
303,Dreck::N,泥,मैल
304,Dreck::N,泥,गंदगी
305,Eisen::N,鉄,लोहा
306,Gold::N,金,सोना
307,Gold::N,金,स्वर्ण
308,Silber::N,銀,रजत
309,Silber::N,銀,चाँदी
310,Kohle::N,炭,कोयला
311,Glas::N,ガラス,काँच
312,Lehm::N,ローム,चिकनी मिट्टी
313,Sand::N,砂,रेत
314,Sand::N,砂,बालू
315,Mensch::N,人,मानव
316,Mensch::N,人,इनसान
317,Mensch::N,人,मनुष्य
318,Mann::N,男,आदमी
319,Mann::N,男,पुरुष
320,Mann::N,男性,आदमी
321,Mann::N,男性,पुरुष
322,Frau::N,女,औरत
323,Frau::N,女,महिला
324,Frau::N,女,स्त्री
325,Frau::N,女性,औरत
326,Frau::N,女性,महिला
327,Frau::N,女性,स्त्री
328,Kind::N,子,बाल
329,Kind::N,子,बच्चा
330,Kind::N,子供,बाल
331,Kind::N,子供,बच्चा
332,Junge::N,男の子,लड़का
333,Mädchen::N,女の子,लड़की
334,Mädchen::N,女の子,कुमारी
335,Familie::N,家族,परिवार
336,Großvater::N,祖父,दादा
337,Großvater::N,おじいさん,दादा
338,Großmutter::N,祖母,नानी
339,Großmutter::N,おばあさん,नानी
340,Eltern::N,親,माँ-बाप
341,Eltern::N,親,माता-पिता
342,Eltern::N,両親,माँ-बाप
343,Eltern::N,両親,माता-पिता
344,Vater::N,父,बाप
345,Vater::N,父,पिता
346,Vater::N,お父さん,बाप
347,Vater::N,お父さん,पिता
348,Mutter::N,母,माँ
349,Mutter::N,母,माता
350,Mutter::N,お母さん,माँ
351,Mutter::N,お母さん,माता
352,Sohn::N,息子,बेटा
353,Sohn::N,息子,पुत्र
354,Sohn::N,息子さん,बेटा
355,Sohn::N,息子さん,पुत्र
356,Tochter::N,娘,बेटी
357,Tochter::N,娘,पुत्री
358,Tochter::N,お嬢さん,बेटी
359,Tochter::N,お嬢さん,पुत्री
360,Bruder::N,弟,भाई
361,Bruder::N,弟,भ्राता
362,Schwester::N,妹,बहन
363,Schwester::N,妹,भगिनी
364,Onkel::N,伯父,ताऊ
365,Onkel::N,伯父,काका
366,Onkel::N,伯父さん,ताऊ
367,Onkel::N,伯父さん,काका
368,Tante::N,叔母,बूआ
369,Tante::N,叔母,फूफी
370,Tante::N,叔母,ख़ाला
371,Tante::N,叔母さん,बूआ
372,Tante::N,叔母さん,फूफी
373,Tante::N,叔母さん,ख़ाला
374,Ehemann::N,夫,पति
375,Ehemann::N,夫,शौहर
376,Ehemann::N,主人,पति
377,Ehemann::N,主人,शौहर
378,Ehefrau::N,妻,बीवी
379,Ehefrau::N,奥さん,बीवी
380,Freude::N,喜び,आनंद
381,Freude::N,喜び,प्रसन्नता
382,Gelächter::N,笑い,हँसी
383,Gelächter::N,笑い,क़हक़हा
384,Glück::N,幸せ,आनंद
385,Glück::N,幸せ,ख़ुशी
386,Kummer::N,悩み,शोक
387,Kummer::N,悩み,दुःख
388,Wunsch::N,希望,इच्छा
389,Wunsch::N,希望,अभिलाषा
390,Lust::N,気,चाह
391,Lust::N,気,कामना
392,Geist::N,精神,जान
393,Geist::N,精神,प्राण
394,Gedanke::N,考え,विचार
395,Gedächtnis::N,記憶,याददाश्त
396,Gedächtnis::N,記憶,स्मरण-शक्ति
397,Verstand::N,理解力,समझ
398,Verstand::N,理解力,अक़्ल
399,Verstand::N,理解力,बुद्धि
400,Sinn::N,意味,अर्थ
401,Grund::N,理由,वजह
402,Grund::N,理由,कारण
403,Wahrheit::N,真実,सत्य
404,Wahrheit::N,真実,सच्चाई
405,Gespräch::N,会話,चर्चा
406,Gespräch::N,会話,वार्ता
407,Gespräch::N,会話,बात-चीत
408,Märchen::N,童話,क़िस्सा
409,Erzählung::N,物語,कथा
410,Erzählung::N,物語,कहानी
411,Nachricht::N,報告,सूचना
412,Nachricht::N,報告,समाचार
413,Neuigkeit::N,ニュース,ख़बर
414,Neuigkeit::N,ニュース,समाचार
415,Name::N,名前,नाम
416,Rätsel::N,謎,पहेली
417,Rede::N,演説,वचन
418,Rede::N,演説,भाषण
419,Sprache::N,言語,भाषा
420,Sprache::N,言語,ज़बान
421,Stimme::N,声,स्वर
422,Stimme::N,声,आवाज़
423,Wort::N,言葉,शब्द
424,Wort::N,言葉,लफ़्ज़
425,Zeichen::N,記号,निशान
426,Ruf::N,呼び声,पुकार
427,Ruf::N,呼び声,आह्वान
428,Lärm::N,騒音,शोर
429,Lärm::N,騒音,हुल्लड़
430,Laut::N,音,स्वर
431,Laut::N,音,ध्वनि
432,Ton::N,音,सुर
433,Ton::N,音,स्वर
434,Lied::N,歌,गीत
435,Ruhe::N,静けさ,आराम
436,Ruhe::N,静けさ,ख़ामोशी
437,Leute::N,人々,लोग
438,Volk::N,民族,क़ौम
439,Volk::N,民族,प्रजा
440,Arbeit::N,仕事,काम
441,Gast::N,客,अतिथि
442,Gast::N,客,मेहमान
443,Geschenk::N,贈り物,उपहार
444,Geschenk::N,贈り物,तोहफ़ा
445,Spiel::N,遊び,खेल
446,Spiel::N,遊び,क्रीड़ा
447,Gesellschaft::N,社会,साथ
448,Hilfe::N,援助,मदद
449,Hilfe::N,援助,सहायता
450,Freund::N,友達,मित्र
451,Kamerad::N,同志,साथी
452,Kamerad::N,同志,कामरेड
453,Angelegenheit::N,件,बात
454,Angelegenheit::N,件,मामला
455,Anzahl::N,数,तादाद
456,Anzahl::N,数,संख्या
457,Art::N,種類,तरह
458,Art::N,種類,क़िस्म
459,Stück::N,部分,फाँक
460,Stück::N,部分,टुकड़ा
461,Teil::N,部分,भाग
462,Teil::N,部分,हिस्सा
463,Hälfte::N,半分,अर्धभाग
464,Kreis::N,円,चक्कर
465,Kreuz::N,十字,सलीब
466,Kreuz::N,十字,क्रूस
467,Linie::N,線,लाइन
468,Strich::N,線,लकीर
469,Abstand::N,距離,अंतर
470,Abstand::N,距離,फ़ासला
471,Entfernung::N,距離,दूरी
472,Entfernung::N,距離,फ़ासला
473,Gegend::N,辺,इलाक़ा
474,Gegend::N,地域,इलाक़ा
475,Platz::N,ゆとり,जगह
476,Platz::N,ゆとり,स्थान
477,Ort::N,所,स्थल
478,Ort::N,所,स्थान
479,Ort::N,場所,स्थल
480,Ort::N,場所,स्थान
481,Seite::N,横,ओर
482,Seite::N,横,तरफ़
483,Mitte::N,真ん中,बीच
484,Mitte::N,真ん中,मध्य
485,Gegenstand::N,物件,चीज़
486,Gegenstand::N,物件,पदार्थ
487,Sache::N,物,चीज़
488,Sache::N,物,वस्तु
489,Rand::N,端,छोर
490,Rand::N,端,उपांत
491,Kante::N,縁,कोर
492,Kante::N,縁,किनारा
493,Ecke::N,角,कोना
494,Ecke::N,角,नुक्कड़
495,Spitze::N,先頭,नोक
496,Ende::N,端,छोर
497,Ende::N,端,सिरा
498,Loch::N,穴,छेद
499,Loch::N,穴,सूराख़
500,Winkel::N,片隅,कोण
501,Winkel::N,片隅,कोना
502,Muster::N,模様,नमूना
503,Muster::N,模様,डिज़ाइन
504,Größe::N,大きさ,परिमाण
505,Größe::N,大きさ,विस्तार
506,Länge::N,長さ,लंबाई
507,Höhe::N,高さ,ऊँचाई
508,Höhe::N,高さ,उच्चता
509,Gewicht::N,重さ,भार
510,Gewicht::N,重さ,वज़न
511,Menge::N,量,मात्रा
512,Haufen::N,堆積,ढेर
513,Haufen::N,堆積,अंबार
514,Reihe::N,並び,क़तार
515,Reihe::N,並び,पंक्ति
516,Boot::N,ボート,नाव
517,Boot::N,ボート,नौका
518,Ruder::N,オール,चप्पू
519,Schlitten::N,そり,बर्फ़-गाड़ी
520,Ski::N,スキー,स्की
521,Lagerfeuer::N,篝火,अलाव
522,Lagerfeuer::N,篝火,कैंप-फ़ायर
523,Last::N,荷物,भार
524,Gang::N,歩み,चाल
525,Schritt::N,歩,डग
526,Schritt::N,歩,क़दम
527,Norden::N,北,उत्तर
528,Süden::N,南,दक्खिन
529,Westen::N,西,पश्चिम
530,Osten::N,東,पूरब
531,Holz::N,木,काठ
532,Holz::N,木,काष्ठ
533,Holz::N,木材,काठ
534,Holz::N,木材,काष्ठ
535,Brett::N,板,पटरा
536,Brett::N,板,तख़्ता
537,Platte::N,盤,फलक
538,Platte::N,盤,तख़्ता
539,Stütze::N,支柱,टेक
540,Stütze::N,支柱,थूनी
541,Stange::N,棒,छड़
542,Stange::N,棒,बाँस
543,Stock::N,杖,लाठी
544,Stab::N,棒,लग्गा
545,Rohr::N,管,नल
546,Haus::N,家,घर
547,Haus::N,家,मकान
548,Heim::N,家,घर
549,Heim::N,家,गृह
550,Ofen::N,ストーブ,चूल्हा
551,Fußboden::N,床,फ़र्श
552,Tisch::N,机,मेज़
553,Stuhl::N,椅子,कुरसी
554,Wiege::N,揺籃,पालना
555,Wiege::N,揺籃,हिंडोला
556,Bett::N,ベッド,खाट
557,Bett::N,ベッド,पलंग
558,Regal::N,棚,शेल्फ़
559,Kiste::N,箱,पेटी
560,Kiste::N,箱,डिब्बा
561,Fenster::N,窓,खिड़की
562,Tür::N,戸,द्वार
563,Tür::N,戸,दरवाज़ा
564,Tür::N,ドア,द्वार
565,Tür::N,ドア,दरवाज़ा
566,Tor::N,門,फाटक
567,Zaun::N,垣根,बाड़ा
568,Dach::N,屋根,छत
569,Dach::N,屋根,छप्पर
570,Leiter::N,梯子,सीढ़ी
571,Besen::N,ほうき,झाड़ू
572,Besen::N,ほうき,बुहारी
573,Spaten::N,スコップ,कुदाल
574,Schaufel::N,シャベル,बेलचा
575,Schaufel::N,シャベル,फावड़ा
576,Gabel::N,フォーク,काँटा
577,Löffel::N,スプーン,चम्मच
578,Messer::N,ナイフ,छुरा
579,Messer::N,ナイフ,चाक़ू
580,Nagel::N,釘,कील
581,Nagel::N,釘,मेख़
582,Netz::N,網,जाल
583,Haken::N,鉤,अंकुश
584,Haken::N,フック,अंकुश
585,Griff::N,取っ手,मूठ
586,Griff::N,取っ手,हत्था
587,Schloss::N,錠,ताला
588,Bild::N,絵,चित्र
589,Figur::N,像,मूर्ति
590,Puppe::N,人形,पुतली
591,Puppe::N,人形,गुड़िया
592,Beutel::N,袋,झोला
593,Bündel::N,束,पुलिंदा
594,Bündel::N,包み,पुलिंदा
595,Tasche::N,かばん,बेग
596,Tasche::N,かばん,बस्ता
597,Eimer::N,バケツ,बाल्टी
598,Deckel::N,蓋,ढक्कन
599,Geschirr::N,食器,बरतन-भाँड़े
600,Sack::N,袋,बोरा
601,Tasse::N,カップ,प्याला
602,Topf::N,鍋,देग़चा
603,Kessel::N,釜,देग़
604,Kessel::N,釜,बटलोई
605,Essen::N,食事,खाना
606,Nahrung::N,食物,भोजन
607,Speise::N,料理,खाना
608,Speise::N,料理,व्यंजन
609,Fleisch::N,肉,मांस
610,Fleisch::N,肉,गोश्त
611,Getreide::N,麦,अनाज
612,Getreide::N,穀物,अनाज
613,Brei::N,粥,भरता
614,Brei::N,粥,दलिया
615,Brot::N,パン,रोटी
616,Scheibe::N,枚,कतला
617,Scheibe::N,切れ,कतला
618,Fett::N,脂肪,वसा
619,Fett::N,脂肪,चरबी
620,Butter::N,バター,मक्खन
621,Öl::N,油,तेल
622,Salz::N,塩,नमक
623,Suppe::N,スープ,सूप
624,Suppe::N,スープ,शोरबा
625,Honig::N,蜂蜜,शहद
626,Milch::N,牛乳,दूध
627,Tee::N,茶,चाय
628,Tee::N,お茶,चाय
629,Leder::N,革,चमड़ा
630,Wolle::N,毛糸,ऊन
631,Stoff::N,布,कपड़ा
632,Nadel::N,針,सूई
633,Faden::N,糸,डोरा
634,Knopf::N,ボタン,बटन
635,Knopf::N,ボタン,घुंडी
636,Knoten::N,結び目,गाँठ
637,Knoten::N,結び目,गुत्थी
638,Farbe::N,ペンキ,रंग
639,Farbe::N,ペンキ,वर्ण
640,Kleidung::N,衣服,पहनावा
641,Hemd::N,シャツ,कुरता
642,Hemd::N,シャツ,क़मीज़
643,Kragen::N,襟,गरदनी
644,Kragen::N,襟,गरेबान
645,Ärmel::N,袖,आस्तीन
646,Hose::N,ズボン,पैंट
647,Hose::N,ズボン,पतलून
648,Gürtel::N,帯,पेटी
649,Gürtel::N,帯,मेखला
650,Gürtel::N,ベルト,पेटी
651,Gürtel::N,ベルト,मेखला
652,Mütze::N,帽子,टोपी
653,Schuh::N,靴,जूता
654,Stiefel::N,ブーツ,बूट
655,Ring::N,輪,अँगूठी
656,Band::N,リボン,पट्टी
657,Kamm::N,櫛,कंघी
658,Spiegel::N,鏡,आईना
659,Spiegel::N,鏡,दर्पण
660,Riemen::N,緒,तसमा
661,Riemen::N,緒,पट्टा
662,Schnur::N,紐,डोरी
663,Schnur::N,紐,सुतली
664,Leine::N,綱,रस्सी
665,Decke::N,掛け布団,रज़ाई
666,Kissen::N,枕,तकिया
667,Kissen::N,枕,गाद्दा
668,Tuch::N,スカーフ,रूमाल
669,Tuch::N,スカーフ,वस्त्र
670,Handtuch::N,タオル,अँगोछा
671,Kraft::N,力,ज़ोर
672,Kraft::N,力,शक्ति
673,Stärke::N,強さ,बल
674,Stärke::N,強さ,ताक़त
675,Gesundheit::N,健康,स्वास्थ्य
676,Gesundheit::N,健康,तंदुरुस्ती
677,Krankheit::N,病気,रोग
678,Krankheit::N,病気,बीमारी
679,Schmerz::N,痛み,दर्द
680,Schmerz::N,痛み,पीड़ा
681,Wunde::N,傷,घाव
682,Wunde::N,傷,ज़ख़्म
683,Fieber::N,熱,ज्वर
684,Fieber::N,熱,बुख़ार
685,Arznei::N,薬,दवा
686,Arznei::N,薬,औषाधि
687,Brücke::N,橋,पुल
688,Brücke::N,橋,सेतु
689,Brunnen::N,井戸,कुआँ
690,Weide::N,牧場,चरागाह
691,Pfad::N,小路,पथ
692,Pfad::N,小路,पगडंडी
693,Weg::N,道,मार्ग
694,Straße::N,街道,राह
695,Straße::N,街道,रास्ता
696,Dorf::N,村,गाँव
697,Dorf::N,村,ग्राम
698,Stadt::N,町,शहर
699,Stadt::N,都市,शहर
700,Brief::N,手紙,ख़त
701,Brief::N,手紙,पत्र
702,Brief::N,手紙,चिट्ठी
703,Buch::N,本,किताब
704,Buch::N,本,पुस्तक
705,Buchstabe::N,文字,अक्षर
706,Zeitung::N,新聞,अख़बार
707,Zeitung::N,新聞,समाचार-पत्र
708,Leben::N,生活,जीवन
709,Leben::N,生活,ज़िंदगी
710,Tod::N,死,मौत
711,Tod::N,死,मृत्यु
712,Grab::N,墓,क़ब्र
713,Kirche::N,教会,चर्च
714,Kirche::N,教会,गिरजा
715,Sünde::N,罪,पाप
716,Sünde::N,罪,गुनाह
717,Gott::N,神,देव
718,Gott::N,神,ईश्वर
719,Arbeiter::N,労働者,मज़दूर
720,Chef::N,上司,अध्यक्ष
721,Meister::N,達人,शिल्पज्ञ
722,Meister::N,マイスター,शिल्पज्ञ
723,Arzt::N,医者,वैद्य
724,Arzt::N,医者,डॉक्टर
725,Arzt::N,医者,चिकित्सक
726,Lehrer::N,先生,शिक्षक
727,Lehrer::N,先生,अध्यापक
728,Geld::N,金,धन
729,Geld::N,金,पैसा
730,Geschäft::N,取り引き,सौदा
731,Geschäft::N,取り引き,व्यापार
732,Laden::N,店,दुकान
733,Preis::N,値段,दाम
734,Preis::N,値段,मूल्य
735,Ware::N,商品,माल
736,Ware::N,商品,पण्य
737,Nutzen::N,利益,लाभ
738,Nutzen::N,利益,फ़ायदा
739,Reichtum::N,豊かさ,धन
740,Reichtum::N,豊かさ,दौलत
741,Welt::N,世界,विश्व
742,Welt::N,世界,दुनिया
743,Land::N,国,देश
744,Land::N,国,मुल्क
745,Staat::N,国家,राज्य
746,Staat::N,国家,राष्ट्र
747,König::N,国王,राजा
748,König::N,国王,बादशाह
749,Macht::N,権力,शासन
750,Macht::N,権力,सत्ता
751,Grenze::N,国境,सरहद
752,Krieg::N,戦争,जंग
753,Krieg::N,戦争,युद्ध
754,Feind::N,敵,शत्रु
755,Feind::N,敵,दुश्मन
756,Gewalt::N,暴力,हिंसा
757,Kampf::N,戦い,लड़ाई
758,Kampf::N,戦い,संघर्ष
759,Bogen[Waffe]::N,弓,कमान
760,Pfeil::N,矢,बान
761,Gewehr::N,銃,बंदूक़
762,Fehler::N,間違い,भूल
763,Fehler::N,間違い,ग़लती
764,Lüge::N,嘘,झूठ
765,Lüge::N,嘘,असत्य
766,Schaden::N,損害,हानि
767,Schaden::N,損害,नुक़सान
768,Unglück::N,不幸,मुसीबत
769,Unglück::N,不幸,विपात्ति
770,Schuld::N,罪,दोष
771,Schuld::N,罪,क़सूर
772,Alter::N,年,आयु
773,Alter::N,年,उम्र
774,Alter::N,年齢,आयु
775,Alter::N,年齢,उम्र
776,Schluss::N,終わり,अंत
777,Schluss::N,終わり,समाप्ति
778,Zeit::N,時,काल
779,Zeit::N,時,वक़्त
780,Zeit::N,時間,काल
781,Zeit::N,時間,वक़्त
782,Tag::N,日,दिन
783,Tag::N,日,रोज़
784,Morgen::N,朝,सुबह
785,Mittag::N,昼,दोपहर
786,Mittag::N,昼,मध्याह्न
787,Abend::N,晩,शाम
788,Abend::N,晩,संध्या
789,Abend::N,夕方,शाम
790,Abend::N,夕方,संध्या
791,Nacht::N,夜,रात
792,Nacht::N,夜,रात्रि
793,Woche::N,週,हफ़्ता
794,Monat::N,月,मास
