,Concept_ID,cy,ps
782,verschieden::A,gwahanol,مختلف
783,nah::A,agos,نژدې
784,fern::A,pell,لیری
785,linker::A,aswy,چپ
786,linker::A,aswy,کیڼ
787,linker::A,chwith,چپ
788,linker::A,chwith,کیڼ
789,rechter::A,de,ښی
790,rechter::A,deau,ښی
791,anderer::A,arall,بل
792,erster::A,cyntaf,لومړی
793,zweiter::A,ail,دوهم
794,dritter::A,trydydd,درېم
795,letzter::A,olaf,آخرنی
796,letzter::A,olaf,وروستی
797,allein::ADV,unig,یوازې
798,allein::ADV,ar ei ben ei hun,یوازې
799,auf einmal::ADV,ar yr un pryd,په یوه وخت کی
800,zusammen::ADV,ynghyd,یو ځای
801,zusammen::ADV,gyda'i gilydd,یو ځای
802,lange::ADV,amser hir,ډېر وخت
803,lange::ADV,amser hir,ډېره موده
804,plötzlich::ADV,yn sydyn,ناببره
805,plötzlich::ADV,yn sydyn,یوناڅاپه
806,sofort::ADV,ar unwaith,فوراً
807,sofort::ADV,ar unwaith,سمدلاسه
808,später::ADV,yn ddiweddarach,وروسته
809,jetzt::ADV,yn awr,اوس
810,heute::ADV,heddiw,نن
811,morgen::ADV,yfory,سبا
812,bald::ADV,yn fuan,ژر
813,bald::ADV,gyda hyn,ژر
814,dann::ADV,yna,پس
815,dann::ADV,yna,وروسته
816,dann::ADV,y pryd hwnnw,پس
817,dann::ADV,y pryd hwnnw,وروسته
818,gestern::ADV,ddoe,پرون
819,einst::ADV,gynt,پخوا
820,damals::ADV,ar y pryd,هغه وخت
821,damals::ADV,bryd hynny,هغه وخت
822,danach::ADV,wedyn,بیا
823,vorher::ADV,o'r blaen,دمخه
824,zuerst::ADV,yn gyntaf,لومړی
825,einmal::ADV,unwaith,یو ځل
826,manchmal::ADV,weithiau,ګاهی ګاهی
827,manchmal::ADV,ar brydiau,ګاهی ګاهی
828,oft::ADV,yn aml,ډېر ځله
829,oft::ADV,yn fynych,ډېر ځله
830,immer::ADV,bob amser,تل
831,immer::ADV,bob amser,همېشه
832,niemals::ADV,ni ... byth,هیڅکله نه
833,niemals::ADV,ni ... erioed,هیڅکله نه
834,hier::ADV,yma,دلته
835,hierhin::ADV,hyd yma,دلته
836,hierhin::ADV,hyd yma,دې ځای ته
837,von hier::ADV,oddi yma,د دې ځای نه
838,dort::ADV,acw,هلته
839,dorthin::ADV,tuag yno,هلته
840,dorthin::ADV,tuag yno,هغه ځای ته
841,geradeaus::ADV,syth ymlaen,مخامخ
842,vorwärts::ADV,ymlaen,مخ پهٔ وړاندې
843,rückwärts::ADV,yn ôl,بېرته
844,zurück::ADV,yn ôl,بېرته
845,unten::ADV,isod,لاندي
846,unten::ADV,oddi tanodd,لاندي
847,hinab::ADV,i lawr,ښکته
848,hinab::ADV,i waered,ښکته
849,oben::ADV,fry,پورته
850,hinauf::ADV,i fyny,پاس
851,hinauf::ADV,i'r lan,پاس
852,überall::ADV,ym mhobman,هره خوا
853,nicht::ADV,ni,نه
854,nicht::ADV,nid,نه
855,ein wenig::ADV,tipyn,یو څه
856,ein wenig::ADV,ychydig,یو څه
857,kaum::ADV,prin,ایله
858,sehr::ADV,iawn,ډېر
859,sehr::ADV,iawn,زيات
860,so::ADV,fel,داسې
861,so::ADV,fel,دومره
862,so::ADV,felly,داسې
863,so::ADV,felly,دومره
864,noch::ADV,eto,نور
865,nur::ADV,yn unig,تش
866,nur::ADV,yn unig,صرف
867,schon::ADV,eisoes,دمخه
868,schon::ADV,yn barod,دمخه
869,wieder::ADV,drachefn,بیا
870,vergebens::ADV,yn ofer,عبث
871,vor::PRP,o flaen,دمخه
872,hinter::PRP,ar ôl,شاته
873,unter::PRP,islaw,لاندي
874,durch::PRP,trwy,د مینځ نه
875,neben::PRP,ar bwys,نژدې
876,zwischen::PRP,rhwng,ترمینځ
877,zwischen::PRP,cydrhwng,ترمینځ
878,wegen::PRP,o achos,د ... له لاسه
879,wegen::PRP,oherwydd,د ... له لاسه
880,dies::PRN,hyn,دا
881,das::PRN,hynny,دا
882,alles::PRN,popeth,هرڅهٔ
883,ich::PRN,fi,زه
884,du::PRN,ti,ته
885,er::PRN,fe,دی
886,wir::PRN,ni,مونږ
887,ihr::PRN,chi,تاسې
888,sie::PRN,hwy,هغوی
889,was::FPRN,pa beth,څهٔ
890,wer::FPRN,pwy,چا
891,wer::FPRN,pwy,څوک
892,wo::FADV,ble,چيری
893,wo::FADV,ble,چېرته
894,wo::FADV,ym mha le,چيری
895,wo::FADV,ym mha le,چېرته
896,wohin::FADV,i ble,چېرته
897,wohin::FADV,i ba le,چېرته
898,wie::FADV,sut,څنګه
899,warum::FADV,pam,ولې
900,wieviel::FNUM,faint,څو
901,wieviel::FNUM,faint,څومره
902,eins::NUM,un,یو
903,zwei::NUM,dau,دوه
904,drei::NUM,tri,درې
905,vier::NUM,pedwar,څلور
906,fünf::NUM,pump,پنځه
907,sechs::NUM,chwech,شپږ
908,sieben::NUM,saith,اوه
909,acht::NUM,wyth,اته
910,neun::NUM,naw,نهه
911,zehn::NUM,deg,لس
912,elf::NUM,un ar ddeg,یوولس
913,zwölf::NUM,deuddeg,دولس
914,zwölf::NUM,un deg dau,دولس
915,zwanzig::NUM,ugain,شل
916,dreißig::NUM,tri deg,دېرش
917,dreißig::NUM,deg ar hugain,دېرش
918,vierzig::NUM,deugain,څلوېښت
919,fünfzig::NUM,hanner cant,پنځوس
920,sechzig::NUM,chwe deg,شپېته
921,siebzig::NUM,saith deg,اویا
922,siebzig::NUM,deg a thrigain,اویا
923,achtzig::NUM,wyth deg,اتیا
924,achtzig::NUM,pedar ugain,اتیا
925,neunzig::NUM,naw deg,نوي
926,neunzig::NUM,deg a phedwar ugain,نوي
927,hundert::NUM,cant,سل
928,tausend::NUM,mil,زر
929,und::CNJ,a,او
930,oder::CNJ,neu,ېا
931,stehen::V,sefyll,درېدل
932,sitzen::V,eistedd,کښېنستل
933,liegen::V,gorwedd,ملاستل
934,hängen::V,hongian,ځړېدل
935,werden::V,dod yn,کېدل
936,werden::V,mynd yn,کېدل
937,passieren::V,digwydd,پېښېدل
938,beginnen::V,cychwyn,شروع کېدل
939,enden::V,gorffen,خلاصدل
940,enden::V,gorffen,تمامېدل
941,wechseln::V,newid,تغییر موندل
942,aufgehen[Sonne]::V,codi,ختل
943,untergehen[Sonne]::V,machlud,لوېدل
944,untergehen[Sonne]::V,machlud,پرېوتل
945,scheinen[Sonne]::V,tywynnu,رڼا کول
946,donnern::V,taranu,تنېدل
947,donnern::V,taranu,غړمبېدل
948,wehen::V,chwythu,چلېدل
949,strömen::V,ffrydio,بهېدل
950,fließen::V,llifo,بهېدل
951,fließen::V,llifo,تویېدل
952,sich drehen::V,troi,ګرځېدل
953,sich drehen::V,troi,چورلېدل
954,sich drehen::V,cylchdroi,ګرځېدل
955,sich drehen::V,cylchdroi,چورلېدل
956,schwanken::V,siglo,زنګېدل
957,schwingen::V,siglo,زنګېدل
958,fallen::V,cwympo,ولېدل
959,brennen::V,llosgi,سوځېدل
960,rauchen::V,mygu,لوګی کول
961,regnen::V,glawio,باران اورېدل
962,gefrieren::V,rhewi,کنګل نيول
963,tauen::V,toddi,وېلې کېدل
964,tauen::V,meirioli,وېلې کېدل
965,schmelzen::V,toddi,وېلې کېدل
966,trocknen::V,sychu,وچېدل
967,sieden::V,berwi,اېشېدل
968,faulen::V,pydru,خرابېدل
969,faulen::V,braenu,خرابېدل
970,verfaulen::V,pydru,ورستېدل
971,verfaulen::V,dadfeilio,ورستېدل
972,reißen::V,clecian,شلېدل
973,reißen::V,torri'n glats,شلېدل
974,versinken::V,suddo,ډوېېدل
975,vergehen::V,myned heibio,تېرېدل
976,vergehen::V,pasio,تېرېدل
977,erscheinen::V,ymddangos,ښکارېدل
978,verschwinden::V,diflannu,ورکېدل
979,sinken::V,syrthio,ښکته کېدل
980,abnehmen::V,lleihau,کمېدل
981,zunehmen::V,cynyddu,زیاتېدل
982,steigen::V,codi,جګېدل
983,steigen::V,codi,پورته کېدل
984,wachsen::V,tyfu,وده کول
985,glänzen::V,disgleirio,ځلېدل
986,funkeln::V,pefrio,پړکېدل
987,lärmen::V,cadw sŵn,غال و غول کول
988,lärmen::V,gwneud twrw,غال و غول کول
989,läuten::V,canu,زنګ وهل
990,klingeln::V,canu,زنګ وهل
991,klingeln::V,seinio,زنګ وهل
992,klirren::V,tincian,کړنګېدل
993,brausen::V,rhuo,تلاطم کول
994,rauschen::V,siffrwd,شڼهار کول
995,rauschen::V,chwithrwd,شڼهار کول
996,klingen::V,seinio,آواز کول
997,bellen::V,cyfarth,غپېدل
998,heulen::V,udo,انګلل
999,heulen::V,oernadu,انګلل
1000,blasen::V,chwythu,پو کول
1001,pfeifen::V,chwibanu,شپېلک وهل
1002,schreien::V,gweiddi,ناره کول
1003,schreien::V,bloeddio,ناره کول
1004,stöhnen::V,griddfan,زګېروی کول
1005,zittern::V,crynu,لړزېدل
1006,leben::V,byw,ژوند کول
1007,geboren werden::V,cael eich geni,زېږېدل
1008,atmen::V,anadlu,ساه کښل
1009,atmen::V,anadlu,تنفس کول
1010,trinken::V,yfed,څښل
1011,essen::V,bwyta,خوړل
1012,schlucken::V,llyncu,غړپول
1013,müde werden::V,blino,ستړی کېدل
1014,einschlafen::V,mynd i gysgu,ویده کېدل
1015,einschlafen::V,syrthio i gysgu,ویده کېدل
1016,schlafen::V,huno,خوب کول
1017,schlafen::V,cysgu,خوب کول
1018,aufwachen::V,dihuno,ویښېدل
1019,aufstehen::V,codi,پاڅېدل
1020,sich erholen::V,ymlacio,استراحت کول
1021,sich erholen::V,dadflino,استراحت کول
1022,krank werden::V,mynd yn sâl,رنځورېدل
1023,krank werden::V,mynd yn wael,رنځورېدل
1024,krank sein::V,gwaelu,ناجوړېدل
1025,schmerzen::V,brifo,خوږېدل
1026,schmerzen::V,brifo,درد کول
1027,husten::V,pesychu,ټوخېدل
1028,genesen::V,gwella,رغېدل
1029,genesen::V,cael yn ôl,رغېدل
1030,sterben::V,marw,مړل
1031,umkommen::V,trengi,تلفېدل
1032,sich bewegen::V,symud,چلېدل
1033,sich bewegen::V,symud,حرکت کول
1034,sich rühren::V,syflyd,ښورېدل
1035,sich erheben::V,codi,درېدل
1036,sich setzen::V,eistedd,کښېنستل
1037,hinfallen::V,cwympo,لوېدل
1038,laufen::V,cerdded,منډې وهل
1039,schreiten::V,camu,قدم ایښودل
1040,spazierengehen::V,mynd am dro,چکر وهل
1041,eilen::V,rhuthro,بېړه کول
1042,sich beeilen::V,brysio,عجله کول
1043,sausen::V,rhuthro,ځغستل
1044,rennen::V,rhedeg,زغلېدل
1045,springen::V,llamu,ټوپ وهل
1046,springen::V,neidio,ټوپ وهل
1047,klettern::V,dringo,ختل
1048,schaukeln::V,siglo,زنګېدل
1049,kriechen::V,cropian,خاپوړی وهل
1050,schwimmen::V,nofio,لامبو وهل
1051,tauchen::V,plymio,غوټه وهل
1052,tauchen::V,ymsuddo,غوټه وهل
1053,rudern::V,rhwyfo,پارو وهل
1054,fahren::V,gyrru,تلل
1055,fahren::V,dreifio,تلل
1056,fliegen::V,hedfan,الوتل
1057,gehen::V,mynd,تلل
1058,weggehen::V,mynd,بهر وتل
1059,weggehen::V,ymadael,بهر وتل
1060,abfahren::V,ymadael,تلل
1061,anhalten::V,stopio,ودرېدل
1062,hineingehen::V,mynd i mewn,داخلېدل
1063,eintreten::V,mynd i,ننوتل
1064,kommen::V,dod,راتلل
1065,ankommen::V,cyrraedd,رسېدل
1066,zurückkommen::V,dychwelyd,بېرته راتلل
1067,bleiben::V,aros,پاتې کېدل
1068,bleiben::V,sefyll,پاتې کېدل
1069,warten::V,aros,انتظار وېستل
1070,warten::V,disgwyl,انتظار وېستل
1071,erwarten::V,disgwyl,انتظار کول
1072,suchen::V,chwilio am,لټول
1073,finden::V,darganfod,میندل
1074,finden::V,darganfod,پیدا کول
1075,versuchen::V,profi,هڅه کول
1076,versuchen::V,ceisio,هڅه کول
1077,vorbereiten::V,paratoi,چمتوکول
1078,lieben::V,caru,مینه لرل
1079,mögen::V,hoffi,خوښول
1080,mögen::V,hoffi,علاقه لرل
1081,lachen::V,chwerthin,خندېدل
1082,rühren::V,cynhyrfu,اغېزه کول
1083,weinen::V,wylo,ژړل
1084,weinen::V,llefain,ژړل
1085,schimpfen::V,grwgnach,ښکنځا کول
1086,sich ärgern::V,gofidio,قهر راتلل
1087,sich fürchten::V,ofni,ډارېدل
1088,fürchten::V,arswydo,ډارېدل
1089,fliehen::V,ffoi,تښتېدل
1090,flüchten::V,dianc,تښتېدل
1091,sehen::V,gweld,لیدل
1092,anschauen::V,syllu,کتل
1093,anschauen::V,edrych,کتل
1094,ansehen::V,gwylio,ننداره کول
1095,hören::V,clywed,اورېدل
1096,zuhören::V,gwrando,غوږ نیول
1097,probieren::V,profi,څکه کول
1098,probieren::V,profi,چاشنی کول
1099,riechen::V,arogli,بويول
1100,fühlen::V,teimlo,حسول
1101,fühlen::V,clywed,حسول
1102,scheinen::V,ymddangos,ښکارېدل
1103,zu sehen sein::V,dod i'r golwg,ښکارېدل
1104,vernehmen::V,clywed sôn am,خبرېدل
1105,frieren::V,bod yn oer,ساړه کېتل
1106,tun::V,gwneud,کول
1107,können::V,gallu,کولای شول
1108,können::V,gallu,د لاسه کېدل
1109,wollen::V,bod mewn angen,غوښتل
1110,anfangen::V,dechrau,شروع کول
1111,beenden::V,darfod,ختمول
1112,beenden::V,darfod,پای ته رسول
1113,beenden::V,gorffen,ختمول
1114,beenden::V,gorffen,پای ته رسول
1115,aufhören::V,peidio,بس کول
1116,gelingen::V,llwyddo,موفق کېدل
1117,gelingen::V,llwyddo,بریالی کېدل
1118,geraten::V,diweddu,کېدل
1119,öffnen::V,agor,خلاصول
1120,öffnen::V,agor,پرانیستل
1121,schließen::V,cau,تړل
1122,stellen::V,gosod,ایښودل
1123,setzen::V,gosod,کښېنول
1124,legen::V,gosod,ایښودل
1125,berühren::V,cyffwrdd,لاس وهل
1126,verbinden::V,cysylltu,تړل
1127,bedecken::V,gorchuddio,پوښول
1128,aufhängen::V,crogi,ځوړندول
1129,aufhängen::V,hongian,ځوړندول
1130,anzünden::V,cynnau,بلول
1131,aufheben::V,codi,پورته کول
1132,zurücklassen::V,gadael,پرېښودل
1133,verlieren::V,colli,ورکول
1134,fallen lassen::V,gollwng,له لاسه لوېدل
1135,machen::V,gwneud,کول
1136,herstellen::V,cynhyrchu,جوړول
1137,herstellen::V,cynhyrchu,توليدول
1138,bauen::V,adeiladu,جوړول
1139,reparieren::V,trwsio,ترمیمول
1140,reparieren::V,atgyweirio,ترمیمول
1141,verbessern::V,diwygio,اصلاح کول
1142,ändern::V,altro,تغیر ورکول
1143,graben::V,palu,کيندل
1144,graben::V,cloddio,کيندل
1145,beugen::V,plygu,ټیټول
1146,biegen::V,plygu,کږول
1147,drehen::V,troelli,ګرځول
1148,wenden::V,troi,اړول
1149,umdrehen::V,troi,اړول
1150,heben::V,codi,جګول
1151,heben::V,codi,پورته کول
1152,hochheben::V,dyrchafu,جګول
1153,ergreifen::V,gafael,نیول
1154,halten::V,dal,نیول
1155,drücken::V,pwyso,کښېکښل
1156,drücken::V,gwasgu,کښېکښل
1157,schieben::V,gwthio,پوری وهل
1158,kratzen::V,crafu,ګرول
1159,lecken::V,llyfu,څټل
1160,beißen::V,cnoi,چیچل
1161,beißen::V,brathu,چیچل
1162,abreißen::V,tynnu ymaith,شکول
1163,abschneiden::V,torri,پرېکول
1164,binden::V,clymu,تړل
1165,stecken::V,plannu,ټومبل
1166,brechen::V,torri,ماتول
1167,klopfen::V,taro,ټکول
1168,hauen::V,taro,ټکول
1169,kleben::V,gludio,نښلول
1170,kleben::V,gludio,سرېښول
1171,reiben::V,rhwbio,مږل
1172,streichen::V,taenu,مښل
1173,schleifen::V,hogi,تېره کول
1174,schneiden::V,torri,غوڅول
1175,schneiden::V,torri,پرېکول
1176,rütteln::V,ysgytio,خوڅول
1177,schütteln::V,siglo,ښورول
1178,schütteln::V,ysgwyd,ښورول
1179,schwenken::V,siglo,خوڅول
1180,schütten::V,tywallt,اچول
1181,schütten::V,tywallt,تویول
1182,füllen::V,llenwi,ډکول
1183,einwickeln::V,lapio,پېچل
1184,einwickeln::V,lapio,نغښتل
1185,tragen::V,cludo,وړل
1186,schleppen::V,llusgo,وړل
1187,ziehen::V,tynnu,کښل
1188,aufbewahren::V,cadw,ساتل
1189,werfen::V,taflu,اچول
1190,werfen::V,taflu,غورځول
1191,fangen::V,dal,نیول
1192,fangen::V,dal,ګیرول
1193,packen::V,cipio,نیول
1194,packen::V,crafangu,نیول
1195,verstecken::V,celu,پټول
1196,verstecken::V,cuddio,پټول
1197,teilen::V,rhannu,وېشل
1198,teilen::V,rhannu,تقسیمول
1199,schicken::V,anfon,لېږل
1200,schicken::V,anfon,استول
1201,bringen::V,dod â,راوړل
1202,hinzufügen::V,chwanegu,زیاتول
1203,bekommen::V,cael,حاصلول
1204,erhalten::V,derbyn,اخیستل
1205,nehmen::V,cymryd,نیول
1206,nehmen::V,cymryd,اخيستل
1207,wählen::V,dewis,خوښول
1208,auswählen::V,dethol,چنده کول
1209,bewahren::V,cadw,ساتل
1210,behindern::V,atal,مانع کېدل
1211,behindern::V,atal,ممانعت کول
1212,behindern::V,rhwystro,مانع کېدل
1213,behindern::V,rhwystro,ممانعت کول
1214,verderben::V,difetha,خرابېدل
1215,beschädigen::V,niweidio,ورانول
1216,zerbrechen::V,torri,ماتول
1217,zerreißen::V,rhwygo,څیرې کول
1218,zerstören::V,dinistrio,ړنګول
1219,zerstören::V,dinistrio,ورانول
1220,verbrennen::V,llosgi,سوځول
1221,geben::V,rhoi,ورکول
1222,reichen::V,estyn,ورکول
1223,schenken::V,rhoddi,بښل
1224,versprechen::V,addo,لوز کول
1225,wünschen::V,dymuno,غوښتل
1226,loben::V,canmol,ستایل
1227,loben::V,canmol,تمجید کول
1228,küssen::V,cusanu,ښکلول
1229,wiegen::V,siglo,زنګول
1230,zudecken::V,gorchuddio,پوښول
1231,wecken::V,deffro,ويښول
1232,zeigen::V,dangos,ښودل
1233,führen::V,arwain,بیول
1234,lehren::V,dysgu,درس ورکول
1235,lehren::V,dysgu,تعلیم ورکول
1236,unterrichten::V,hyfforddi,درس ورکول
1237,aufziehen::V,dod i fyny,روزل
1238,leiten::V,arwain,رهبری کول
1239,leiten::V,arwain,لارښوونه کول
1240,antreiben::V,annog,چټک کول
1241,lassen::V,gadael,اړکول
1242,einladen::V,gwahodd,بلل
1243,vereinigen::V,uno,متحد کول
1244,vereinigen::V,uno,یوځای کول
1245,vereinigen::V,cyfuno,متحد کول
1246,vereinigen::V,cyfuno,یوځای کول
1247,besuchen::V,ymweld â,کتنه کول
1248,treffen::V,cwrdd,ليدل
1249,treffen::V,cwrdd,تلقی کول
1250,treffen::V,cyfarfod,ليدل
1251,treffen::V,cyfarfod,تلقی کول
1252,sich versammeln::V,casglu,راغونډېدل
1253,sich versammeln::V,cynnull,راغونډېدل
1254,spielen::V,chwarae,لوبه کول
1255,singen::V,canu,سندرې وېل
1256,tanzen::V,dawnsio,ګډېدل
1257,sich trennen::V,ymwahanu,بېلېدل
1258,verlassen::V,gadael,ترک کول
1259,retten::V,achub,نجات ورکول
1260,bewachen::V,gwarchod,ساتل
1261,bewachen::V,gwarchod,حفاظت کول
1262,schützen::V,noddi,ژغورل
1263,verteidigen::V,amddiffyn,دفاع کول
1264,sich schlagen::V,ffraeo,جنګېدل
1265,sich schlagen::V,terfysgu,جنګېدل
1266,schießen::V,saethu,ویشتل
1267,siegen::V,ennill,غالبېدل
1268,ärgern::V,cythruddo,خپه کول
1269,schlagen::V,curo,وهل
1270,treten::V,cicio,په لغته وهل
1271,stechen::V,pigo,ټومبل
1272,stoßen::V,gwthio,ټېل وهل
1273,stoßen::V,gwthio,پوری وهل
1274,stehlen::V,dwyn,تښتول
1275,stehlen::V,dwyn,غلا کول
1276,stehlen::V,lladrata,تښتول
1277,stehlen::V,lladrata,غلا کول
1278,stören::V,aflonyddu,ماتول
1279,belästigen::V,trafferthu,ځورول
1280,belästigen::V,trafferthu,تکلیف ورکول
1281,verbergen::V,cuddio,پټول
1282,täuschen::V,twyllo,تېرایستل
1283,täuschen::V,twyllo,خطا ایستل
1284,betrügen::V,hocedu,غولول
1285,töten::V,lladd,وژل
1286,töten::V,lladd,مړ کول
1287,wohnen::V,byw,اوسېدل
1288,arbeiten::V,gweithio,کار کول
1289,sammeln::V,casglu,راټولول
1290,sammeln::V,casglu,راغونډول
1291,pflücken::V,casglu,شکول
1292,jagen::V,hela,ښکار کول
1293,fischen::V,pysgota,کب نيول
1294,fassen::V,dal,نیول
1295,fassen::V,dal,ګیرول
1296,hüten::V,bugeilio,پوول
1297,treiben::V,gyrru,بیول
1298,anbinden::V,clymu,تړل
1299,füttern::V,porthi,خوراک ورکول
1300,melken::V,godro,لوشل
1301,hacken::V,torri,پی کول
1302,gießen::V,dyfrhau,اوبه کول
1303,reifen::V,aeddfedu,رسېدل
1304,zubereiten::V,coginio,تیارول
1305,kochen::V,berwi,پخول
1306,backen::V,pobi,پخول
1307,backen::V,crasu,پخول
1308,braten::V,ffrio,وريتول
1309,umrühren::V,cyffroi,لړل
1310,stricken::V,gwau,اوبدل
1311,nähen::V,gwnïo,ګنډل
1312,färben::V,lliwio,رنګول
1313,reinigen::V,glanhau,صافول
1314,waschen::V,golchi,مینځل
1315,abwischen::V,sychu,وچول
1316,spülen::V,streulio,کنګالول
1317,fegen::V,ysgubo,جارو کول
1318,kehren::V,ysgubo,جارو کول
1319,baden::V,cael bath,لمبېدل
1320,sich waschen::V,ymolchi,ځان مينځل
1321,ausziehen::V,tynnu,کښل
1322,ausziehen::V,tynnu,ایستل
1323,anziehen::V,gwisgo,اغوستل
1324,sich anziehen::V,ymwisgo,کالی اغوستل
1325,kämmen::V,cribo,ګمنځول
1326,schmücken::V,harddu,ښکلی کول
1327,schmücken::V,addurno,ښکلی کول
1328,sagen::V,dweud,وېل
1329,sprechen::V,llefaru,وېل
1330,sprechen::V,llefaru,غږېدل
1331,reden::V,siarad,ګړېدل
1332,reden::V,siarad,خبرې کول
1333,sich unterhalten::V,sgwrsio,خبری کول
1334,fragen::V,gofyn,پوښتنه کول
1335,bitten::V,gofyn am,غوښتل
1336,erzählen::V,dweud,کيسه کول
1337,erzählen::V,dweud,حکايت کول
1338,mitteilen::V,cyfleu,خبرول
1339,mitteilen::V,cyfleu,خبر ورکول
1340,nennen::V,enwi,نوم ايښودل
1341,rufen::V,galw,بلل
1342,prahlen::V,brolio,لاپې وهل
1343,prahlen::V,ymffrostio,لاپې وهل
1344,übersetzen::V,cyfieithu,ژباړل
1345,übersetzen::V,cyfieithu,ترجمه کول
1346,denken::V,meddwl,فکر کول
1347,glauben::V,credu,باور کول
1348,glauben::V,coelio,باور کول
1349,bemerken::V,sylwi,لیدل
1350,erkennen::V,adnabod,پېژندل
1351,begreifen::V,amgyffred,رسېدل
1352,begreifen::V,amgyffred,پوهېدل
1353,verstehen::V,deall,پوهېدل
1354,lernen::V,dysgu,زده کول
1355,lernen::V,dysgu,درس لوستل
1356,wissen::V,gwybod,پوهېدل
1357,sich erinnern an::V,cofio,یادول
1358,sich erinnern an::V,cofio,په یاد راوړل
1359,vergessen::V,anghofio,هېرول
1360,messen::V,mesur,اندازه کول
1361,zählen::V,cyfrif,شمارل
1362,rechnen::V,cyfrifo,حسابول
1363,lesen::V,darllen,لوستل
1364,malen::V,peintio,رسمول
1365,zeichnen::V,tynnu,رسمول
1366,schreiben::V,ysgrifennu,لیکل
1367,besitzen::V,meddu,لرل
1368,kaufen::V,prynu,رانیول
1369,verkaufen::V,gwerthu,خرڅول
1370,bezahlen::V,talu am,تأدیه کول
1371,zahlen::V,talu,کسات اخيستل
1372,beherrschen::V,rheoli,تسلط لرل
1373,beherrschen::V,llywodraethu,تسلط لرل
1374,ertragen::V,dioddef,زغمل
