,Concept_ID,pt,ml
653,stark::A,robusto,ബലമുള്ള
654,schwach::A,débil,ക്ഷീണിച്ച
655,fett::A,gordo,കൊഴുപ്പുള്ള
656,schlank::A,esbelto,മെലിഞ്ഞ
657,hübsch::A,giro,മനോഹരമായ
658,hübsch::A,bonito,മനോഹരമായ
659,böse::A,mau,പാപിയായ
660,dumm::A,parvo,വിവരംകെട്ട
661,dumm::A,estúpido,വിവരംകെട്ട
662,faul::A,preguiçoso,അലസനായ
663,fleißig::A,aplicado,അദ്ധ്വാനശീലമുള്ള
664,fleißig::A,diligente,അദ്ധ്വാനശീലമുള്ള
665,geizig::A,avarento,പിശുക്കനായ
666,klug::A,prudente,ബുദ്ധിസാമർഥ്യമുള്ള
667,klug::A,inteligente,ബുദ്ധിസാമർഥ്യമുള്ള
668,geschickt::A,hábil,പ്രതിഭാശാലി
669,lieb::A,caro,പ്രിയപ്പെട്ട
670,lieb::A,querido,പ്രിയപ്പെട്ട
671,lustig::A,alegre,ആനന്ദകരമായ
672,sanft::A,suave,സൌമ്യമായ
673,sanft::A,brando,സൌമ്യമായ
674,hungrig::A,faminto,വിശപ്പുള്ള
675,krank::A,doente,അസുഖമുള്ള
676,krank::A,enfermo,അസുഖമുള്ള
677,nackt::A,nu,നഡമായ
678,nackt::A,despido,നഡമായ
679,traurig::A,triste,വിഷമമുള്ള
680,lebendig::A,vivo,ഉപജീവനം
681,gut::A,bom,നല്ല
682,schlecht::A,mau,മോശമായ
683,schlecht::A,ruim,മോശമായ
684,richtig::A,justo,ശരിയായ
685,richtig::A,correcto,ശരിയായ
686,schlimm::A,mau,വൃത്തികെട്ട
687,schlimm::A,grave,വൃത്തികെട്ട
688,wahr::A,verdadeiro,ശരിയായ
689,alt::A,velho,പഴയ
690,alt::A,antigo,പഴയ
691,neu::A,novo,പുതിയ
692,ehemalig::A,antigo,മുൻ
693,alt[Lebewesen]::A,velho,വയസ്സുള്ള
694,jung::A,jovem,കൌമാരമായ
695,arm::A,pobre,പാവപ്പെട്ട
696,reich::A,rico,സമ്പന്നമായ
697,bekannt::A,conhecido,പരിചിതമായ
698,berühmt::A,famoso,പ്രശസ്തനായ
699,berühmt::A,célebre,പ്രശസ്തനായ
700,fremd::A,alheio,വൈദേശികമായ
701,fremd::A,estranho,വൈദേശികമായ
702,verschieden::A,diverso,വ്യത്യസ്തമായ
703,verschieden::A,diferente,വ്യത്യസ്തമായ
704,nah::A,próximo,അരികത്തുള്ള
705,fern::A,remoto,അകലെയുള്ള
706,fern::A,distante,അകലെയുള്ള
707,linker::A,esquerdo,അവശേഷിച്ച
708,rechter::A,direito,വലത്തേ
709,anderer::A,outro,മറ്റുള്ള
710,erster::A,primeiro,ആദ്യത്തെ
711,zweiter::A,segundo,രണ്ടാം
712,dritter::A,terceiro,മൂന്നാമത്
713,letzter::A,final,അവസാനത്തെ
714,letzter::A,último,അവസാനത്തെ
715,allein::ADV,só,തനിച്ചുള്ള
716,auf einmal::ADV,de vez,ഉടന്
717,zusammen::ADV,juntos,ഒരുമിച്ച
718,lange::ADV,muito tempo,നീണ്ട_കാലത്തേയ്ക്ക്
719,plötzlich::ADV,de repente,പെട്ടെന്ന്
720,sofort::ADV,imediatamente,തത്ക്ഷണം
721,später::ADV,mais tarde,പിന്നീട്
722,jetzt::ADV,agora,ഇപ്പോൾ
723,heute::ADV,hoje,ഇന്ന്
724,morgen::ADV,amanhã,നാളെ
725,bald::ADV,logo,ഉടനെ
726,bald::ADV,breve,ഉടനെ
727,dann::ADV,então,അപ്പോൾ
728,dann::ADV,depois,അപ്പോൾ
729,gestern::ADV,ontem,ഇന്നലെ
730,einst::ADV,antigamente,പണ്ടൊരിക്കല്
731,damals::ADV,então,അപ്പോൾ
732,danach::ADV,logo,പിന്നീട്
733,danach::ADV,depois,പിന്നീട്
734,vorher::ADV,antes,മുൻപ്
735,zuerst::ADV,primeiro,ആദ്യം
736,einmal::ADV,uma vez,ഒരിക്കൽ
737,manchmal::ADV,às vezes,ചിലപ്പോൾ
738,oft::ADV,muitas vezes,പലപ്പോഴും
739,immer::ADV,sempre,എപ്പോഴും
740,niemals::ADV,nunca,ഒരിക്കലും
741,hier::ADV,cá,ഇവിടെ
742,hier::ADV,aqui,ഇവിടെ
743,hierhin::ADV,para cá,ഇവിടേക്ക്
744,von hier::ADV,daqui,ഇവിടെനിന്ന്
745,dort::ADV,lá,അവിടെ
746,dort::ADV,ali,അവിടെ
747,dorthin::ADV,lá,അവിടേക്ക്
748,dorthin::ADV,para lá,അവിടേക്ക്
749,geradeaus::ADV,em frente,മുമ്പിൽ
750,geradeaus::ADV,em frente,മുമന്നോട്ട്
751,vorwärts::ADV,avante,മുന്നോട്ട്
752,rückwärts::ADV,para trás,തലതിരിച്ച്
753,zurück::ADV,atrás,പുറകിലേക്ക്
754,unten::ADV,debaixo,താഴെ
755,unten::ADV,em baixo,താഴെ
756,hinab::ADV,para baixo,താഴേക്ക്
757,oben::ADV,em cima,മുകളിൽ
758,hinauf::ADV,para cima,മുകളിൽ
759,überall::ADV,em toda parte,എല്ലായിടത്തും
760,nicht::ADV,não,ഇല്ല
761,ein wenig::ADV,um pouco,കുറച്ച്
762,ein wenig::ADV,um bocado,കുറച്ച്
763,kaum::ADV,apenas,കഷ്ടിച്ച്
764,sehr::ADV,muito,വളരെ
765,so::ADV,tão,അങ്ങനെ
766,so::ADV,assim,അങ്ങനെ
767,noch::ADV,ainda,ഇപ്പോഴും
768,nur::ADV,só,മാത്രം
769,nur::ADV,apenas,മാത്രം
770,nur::ADV,somente,മാത്രം
771,schon::ADV,já,നേരത്തേ തന്നെ
772,wieder::ADV,outra vez,വീണ്ടും
773,vergebens::ADV,em vão,വിഫല
774,vor::PRP,diante de,മുമ്പിൽ
775,hinter::PRP,atrás de,പുറകിൽ
776,unter::PRP,sob,കീഴിൽ
777,unter::PRP,debaixo de,കീഴിൽ
778,durch::PRP,por,ഉള്ളിലൂടെ
779,durch::PRP,através de,ഉള്ളിലൂടെ
780,neben::PRP,junto de,അടുത്ത്
781,neben::PRP,ao lado de,അടുത്ത്
782,zwischen::PRP,entre,ഇടയ്ക്ക്
783,wegen::PRP,por,നിമിത്തം
784,wegen::PRP,por causa de,നിമിത്തം
785,dies::PRN,isto,ഇത്
786,das::PRN,isso,അത്
787,das::PRN,aquilo,അത്
788,alles::PRN,todo,എല്ലാം
789,ich::PRN,eu,ഞാൻ
790,du::PRN,tu,നിങ്ങൾ
791,er::PRN,ele,അദ്ദേഹം
792,er::PRN,ele,അയാൾ
793,er::PRN,ele,അവൻ
794,er::PRN,ele,അവർ
795,er::PRN,ele,അവൾ
796,wir::PRN,nós,നമ്മൾ
797,ihr::PRN,vós,നിങ്ങൾ
798,ihr::PRN,vocês,നിങ്ങൾ
799,sie::PRN,eles,അവർ
800,was::FPRN,quê,എന്ത്
801,wer::FPRN,quem,ആര്
802,wo::FADV,onde,എവിടെ
803,wohin::FADV,aonde,എവിടേക്ക്
804,wohin::FADV,para onde,എവിടേക്ക്
805,wie::FADV,como,എങ്ങനെ
806,warum::FADV,porquê,എന്തുകൊണ്ട്
807,warum::FADV,por que,എന്തുകൊണ്ട്
808,wieviel::FNUM,quanto,എത്ര
809,eins::NUM,um,ഒന്ന്
810,zwei::NUM,dois,രണ്ട്
811,drei::NUM,três,മൂന്ന്
812,vier::NUM,quatro,നാല്
813,fünf::NUM,cinco,അഞ്ച്
814,sechs::NUM,seis,ആറ്
815,sieben::NUM,sete,ഏഴ്
816,acht::NUM,oito,എട്ട്
817,neun::NUM,nove,ഒമ്പത്
818,zehn::NUM,dez,പത്ത്
819,elf::NUM,onze,പതിനൊന്ന്
820,zwölf::NUM,doze,പന്ത്രണ്ട്
821,zwanzig::NUM,vinte,ഇരുപത്
822,dreißig::NUM,trinta,മുപ്പത്
823,vierzig::NUM,quarenta,നാൽപ്പത്
824,fünfzig::NUM,cinquenta,അൻപത്
825,sechzig::NUM,sessenta,അറുപത്
826,siebzig::NUM,setenta,എഴുപത്
827,achtzig::NUM,oitenta,എൺപത്
828,neunzig::NUM,noventa,തൊണ്ണൂറ്
829,hundert::NUM,cem,നൂറ്
830,hundert::NUM,cento,നൂറ്
831,tausend::NUM,mil,ആയിരം
832,und::CNJ,e,ഉം
833,oder::CNJ,ou,അഥവാ
834,stehen::V,estar em pé,നിൽക്കുക
835,sitzen::V,estar sentado,ഇരിക്കുക
836,liegen::V,jazer,കിടക്കുക
837,liegen::V,estar deitado,കിടക്കുക
838,hängen::V,pender,തൂങ്ങുക
839,hängen::V,estar pendurado,തൂങ്ങുക
840,werden::V,tornar-se,ആയിത്തീരുക
841,passieren::V,acontecer,സംഭവിക്കുക
842,beginnen::V,começar,ആരംഭിക്കുക
843,enden::V,acabar,അവസാനിപ്പിക്കുക
844,enden::V,terminar,അവസാനിപ്പിക്കുക
845,wechseln::V,variar,മാറ്റുക
846,wechseln::V,alternar,മാറ്റുക
847,aufgehen[Sonne]::V,nascer,ഉയരുക
848,untergehen[Sonne]::V,pôr-se,അടുക്കി_വയ്ക്കുക
849,scheinen[Sonne]::V,brilhar,പ്രകാശിക്കുക
850,donnern::V,trovejar,ഇടിവെട്ടുക
851,wehen::V,soprar,വീശുക
852,strömen::V,correr,ഒഴുകുക
853,fließen::V,fluir,ഒഴുകുക
854,sich drehen::V,girar,ചുറ്റുക
855,sich drehen::V,girar,കറക്കുക
856,schwanken::V,oscilar,ഇരുവശത്തേയ്ക്കും_ആടുക
857,schwingen::V,vibrar,ആടുക
858,fallen::V,cair,വീഴുക
859,brennen::V,arder,കത്തുക
860,rauchen::V,fumegar,പുകയുക
861,regnen::V,chover,മഴ_പെയ്യുക
862,gefrieren::V,gelar,തണത്ത്_മരവിക്കുക
863,gefrieren::V,congelar,തണത്ത്_മരവിക്കുക
864,tauen::V,derreter,അലിയുക
865,tauen::V,descongelar,അലിയുക
866,schmelzen::V,fundir-se,ഉരുകുക
867,trocknen::V,secar,വരളുക
868,sieden::V,ferver,തിളപ്പിക്കുക
869,faulen::V,estragar-se,ചീയുക
870,verfaulen::V,apodrecer,അഴുകുക
871,reißen::V,romper-se,ശബ്ദത്തോടെ_മുറിയുക
872,versinken::V,afundar-se,മുക്കുക
873,vergehen::V,passar,കടന്നുപോകുക
874,erscheinen::V,aparecer,പ്രത്യക്ഷപ്പെടുക
875,verschwinden::V,desaparecer,അദൃശ്യമാകുക
876,sinken::V,descer,താഴുക
877,abnehmen::V,diminuir,കുറിയുക
878,abnehmen::V,decrescer,കുറിയുക
879,zunehmen::V,crescer,വർദ്ധിക്കുക
880,zunehmen::V,aumentar,വർദ്ധിക്കുക
881,steigen::V,subir,ഉയരുക
882,wachsen::V,crescer,വളരുക
883,glänzen::V,brilhar,മിന്നുക
884,funkeln::V,cintilar,തിളങ്ങുക
885,lärmen::V,fazer barulho,ശബ്ദമുണ്ടാക്കുക
886,läuten::V,chocalhar,മണിമുഴങ്ങുക
887,klingeln::V,tocar,ചിലമ്പുക
888,klirren::V,tinir,കിലുക്കുക
889,brausen::V,bramar,മുഴങ്ങുക
890,rauschen::V,murmurar,അനങ്ങുക
891,rauschen::V,rumorejar,അനങ്ങുക
892,klingen::V,soar,മുഴക്കുക
893,bellen::V,ladrar,കുരയ്ക്കുക
894,heulen::V,uivar,ഓരിയിടുക
895,blasen::V,soprar,ഊതുക
896,pfeifen::V,assobiar,വിസിലടിക്കുക
897,schreien::V,gritar,ആക്രോശിക്കുക
898,stöhnen::V,gemer,അരക്കം
899,stöhnen::V,gemer,ആർത്തനാദം
900,zittern::V,tremer,വിറയ്ക്കുക
901,leben::V,viver,താമസിക്കുക
902,geboren werden::V,nascer,ജനിക്കുക
903,atmen::V,respirar,ശ്വസിക്കുക
904,trinken::V,beber,കുടിക്കുക
905,essen::V,comer,കഴിക്കുക
906,schlucken::V,engolir,വിഴുങ്ങുക
907,müde werden::V,cansar-se,ക്ഷീണിക്കുക
908,einschlafen::V,adormecer,നിദ്രിക്കുക
909,schlafen::V,dormir,ഉറങ്ങുക
910,aufwachen::V,acordar,ഉണരുക
911,aufstehen::V,levantar-se,എഴുന്നേൽക്കുക
912,sich erholen::V,descansar,വിശ്രമിക്കുക
913,krank werden::V,adoecer,ദീനംപിടിക്കുക
914,krank werden::V,ficar doente,ദീനംപിടിക്കുക
915,krank sein::V,estar doente,രോഗികളാകുക
916,schmerzen::V,doer,വേദനിക്കുക
917,husten::V,tossir,ചുമയ്ക്കുക
918,genesen::V,convalescer,സുഖപ്പെടുക
919,sterben::V,morrer,മരിക്കുക
920,umkommen::V,perecer,മരിക്കുക
921,sich bewegen::V,mover-se,സ്ഥലം_മാറുക
922,sich rühren::V,mexer-se,ചലിക്കുക
923,sich erheben::V,levantar-se,നിൽക്കുക
924,sich setzen::V,sentar-se,ഇരിക്കുക
925,hinfallen::V,cair,വീഴുക
926,laufen::V,andar,നടക്കുക
927,laufen::V,caminhar,നടക്കുക
928,schreiten::V,andar,നടക്കുക
929,schreiten::V,caminhar,നടക്കുക
930,spazierengehen::V,passear,ഉലാത്തുക
931,eilen::V,apressar-se,പാഞ്ഞെത്തുക
932,sich beeilen::V,apressar-se,തിരിക്കുകൂട്ടുക
933,sich beeilen::V,apressar-se,തിടുക്കം_കാട്ടുക
934,sich beeilen::V,despachar-se,തിരിക്കുകൂട്ടുക
935,sich beeilen::V,despachar-se,തിടുക്കം_കാട്ടുക
936,sausen::V,correr,കുതിക്കുക
937,rennen::V,correr,ഓടുക
938,springen::V,saltar,ചാടുക
939,klettern::V,trepar,കയറുക
940,schaukeln::V,baloiçar,ഇളകുക
941,kriechen::V,rastejar,പതുങ്ങികയറുക
942,kriechen::V,arrastar-se,പതുങ്ങികയറുക
943,schwimmen::V,nadar,നീന്തുക
944,tauchen::V,mergulhar,വെള്ളത്തിലേക്ക് ചാടുക
945,rudern::V,remar,തുഴയുക
946,fahren::V,ir,വാഹനം ഓടിക്കുക
947,fliegen::V,voar,പറക്കുക
948,gehen::V,ir,പോകുക
949,gehen::V,andar,പോകുക
950,weggehen::V,partir,വിടുക
951,weggehen::V,ir-se embora,വിടുക
952,abfahren::V,sair,പുറപ്പെടുക
953,abfahren::V,partir,പുറപ്പെടുക
954,anhalten::V,parar,നിർത്തുക
955,hineingehen::V,entrar,പ്രവേശിക്കുക
956,eintreten::V,entrar,പ്രവേശിക്കുക
957,kommen::V,vir,വരുക
958,ankommen::V,chegar,എത്തിച്ചേരുക
959,zurückkommen::V,voltar,തിരിച്ചു വരുക
960,zurückkommen::V,regressar,തിരിച്ചു വരുക
961,bleiben::V,ficar,തുടരുക
962,bleiben::V,permanecer,തുടരുക
963,warten::V,esperar,കാത്തിരിക്കുക
964,erwarten::V,esperar,പ്രതീക്ഷിക്കുക
965,erwarten::V,aguardar,പ്രതീക്ഷിക്കുക
966,suchen::V,buscar,തിരയുക
967,suchen::V,procurar,തിരയുക
968,finden::V,achar,കണ്ടെത്തുക
969,finden::V,encontrar,കണ്ടെത്തുക
970,versuchen::V,tentar,ശ്രമിക്കുക
971,vorbereiten::V,preparar,തയ്യാറെടുക്കുക
972,lieben::V,amar,സ്നേഹിക്കുക
973,lieben::V,querer,സ്നേഹിക്കുക
974,mögen::V,gostar de,ഇഷ്ടപ്പെടുക
975,lachen::V,rir,ചിരിക്കുക
976,lachen::V,rir-se,ചിരിക്കുക
977,rühren::V,comover,ഹൃദയം സ്പർശിക്കുക
978,weinen::V,chorar,തേങ്ങുക
979,schimpfen::V,ralhar,പിറുപിറുക്കുക
980,sich ärgern::V,zangar-se,കോപിക്കുക
981,sich fürchten::V,ter medo de,പേടിക്കുക
982,sich fürchten::V,ter receio de,പേടിക്കുക
983,fürchten::V,temer,പേടിക്കുക
984,fürchten::V,recear,പേടിക്കുക
985,fliehen::V,fugir,രക്ഷപ്പെടുക
986,flüchten::V,refugiar-se,രക്ഷപ്പെടുക
987,sehen::V,ver,കാണുക
988,anschauen::V,olhar,നോക്കുക
989,ansehen::V,mirar,നോക്കുക
990,hören::V,ouvir,കേൾക്കുക
991,zuhören::V,escutar,ശ്രദ്ധിക്കുക
992,probieren::V,provar,രുചിയുള്ളതായി_തോന്നുക
993,probieren::V,saborear,രുചിയുള്ളതായി_തോന്നുക
994,riechen::V,cheirar,മണത്തു_നോക്കുക
995,fühlen::V,sentir,സ്പർശിച്ചറിയുക
996,scheinen::V,parecer,കാണപ്പെടുക
997,zu sehen sein::V,estar à vista,വെളിച്ചപ്പെടുക
998,vernehmen::V,ouvir,കേൾക്കുക
999,frieren::V,ter frio,വിറയ്ക്കുക
1000,tun::V,fazer,ചെയ്യുക
1001,können::V,saber,കഴിയുക
1002,wollen::V,querer,വേണുക
1003,anfangen::V,iniciar,തുടങ്ങുക
1004,beenden::V,acabar,പൂർത്തിയാക്കുക
1005,beenden::V,terminar,പൂർത്തിയാക്കുക
1006,aufhören::V,cessar,നിർത്തുക
1007,aufhören::V,desistir,നിർത്തുക
1008,gelingen::V,sair bem,വിജയിക്കുക
1009,gelingen::V,dar bom resultado,വിജയിക്കുക
1010,geraten::V,sair,പരിണമിക്കുക
1011,geraten::V,dar resultado,പരിണമിക്കുക
1012,öffnen::V,abrir,തുറക്കുക
1013,schließen::V,fechar,അടയ്ക്കുക
1014,stellen::V,pôr,വയ്ക്കുക
1015,stellen::V,colocar,വയ്ക്കുക
1016,setzen::V,pôr,വയ്ക്കുക
1017,setzen::V,meter,വയ്ക്കുക
1018,legen::V,pôr,ഇടുക
1019,legen::V,meter,ഇടുക
1020,berühren::V,tocar,തൊടുക
1021,verbinden::V,unir,ഘടിപ്പിക്കുക
1022,verbinden::V,ligar,ഘടിപ്പിക്കുക
1023,bedecken::V,cobrir,മുടുക
1024,aufhängen::V,pendurar,കെട്ടിതൂക്കുക
1025,anzünden::V,acender,കത്തിക്കുക
1026,aufheben::V,apanhar,പെറുക്കിയെടുക്കുക
1027,aufheben::V,levantar,പെറുക്കിയെടുക്കുക
1028,zurücklassen::V,deixar,വച്ചുപോരുക
1029,verlieren::V,perder,നഷ്ടപ്പെടുക
1030,fallen lassen::V,deixar cair,വീഴ്ത്തുക
1031,machen::V,fazer,ഉണ്ടാക്കുക
1032,herstellen::V,produzir,ഉൽപാദിപ്പിക്കുക
1033,bauen::V,edificar,നിർമ്മിക്കുക
1034,bauen::V,construir,നിർമ്മിക്കുക
1035,reparieren::V,reparar,നന്നാക്കുക
1036,reparieren::V,consertar,നന്നാക്കുക
1037,verbessern::V,melhorar,മെച്ചപ്പെടുക
1038,ändern::V,mudar,മാറ്റംവരുത്തുക
1039,ändern::V,alterar,മാറ്റംവരുത്തുക
1040,graben::V,cavar,കുഴിക്കുക
1041,beugen::V,curvar,വണങ്ങുക
1042,biegen::V,vergar,കുനിയുക
1043,drehen::V,girar,തിരിക്കുക
1044,wenden::V,virar,തിരിയുക
1045,wenden::V,voltar,തിരിയുക
1046,umdrehen::V,virar,തിരിയുക
1047,umdrehen::V,revolver,തിരിയുക
1048,heben::V,levantar,ഉയർത്തുക
1049,hochheben::V,erguer,ഉയർത്തുക
1050,hochheben::V,levantar,ഉയർത്തുക
1051,ergreifen::V,apanhar,ബലമായി_പിടിക്കുക
1052,halten::V,segurar,പിടിക്കുക
1053,drücken::V,apertar,അമർത്തുക
1054,schieben::V,empurrar,തള്ളുക
1055,kratzen::V,raspar,ചുരണ്ടുക
1056,lecken::V,lamber,നക്കുക
1057,beißen::V,morder,കടിക്കുക
1058,abreißen::V,arrancar,കീറിക്കളയുക
1059,abschneiden::V,talhar,മുറിച്ചുമാറ്റുക
1060,binden::V,ligar,കെട്ടുക
1061,stecken::V,meter,തുളയ്ക്കുക
1062,stecken::V,enfiar,തുളയ്ക്കുക
1063,brechen::V,romper,ഉടയുക
1064,brechen::V,quebrar,ഉടയുക
1065,klopfen::V,bater,തട്ടുക
1066,hauen::V,bater,അടിക്കുക
1067,kleben::V,colar,ഒട്ടിക്കുക
1068,reiben::V,esfregar,തിരുമ്മിത്തുടയ്ക്കുക
1069,streichen::V,barrar,പടർത്തുക
1070,schleifen::V,afiar,പൊടിക്കുക
1071,schneiden::V,cortar,മുറിക്കുക
1072,rütteln::V,sacudir,മുട്ടുക
1073,schütteln::V,abanar,കുലുക്കുക
1074,schütteln::V,sacudir,കുലുക്കുക
1075,schwenken::V,agitar,ആടുക
1076,schütten::V,deitar,ഒഴിക്കുക
1077,füllen::V,encher,നിറയ്ക്കുക
1078,einwickeln::V,envolver,പൊതിയുക
1079,einwickeln::V,embrulhar,പൊതിയുക
1080,tragen::V,levar,വഹിക്കുക
1081,tragen::V,trazer,വഹിക്കുക
1082,schleppen::V,arrastar,വലിച്ചിഴയ്ക്കുക
1083,ziehen::V,puxar,വലിക്കുക
1084,aufbewahren::V,guardar,വയ്ക്കുക
1085,aufbewahren::V,conservar,വയ്ക്കുക
1086,werfen::V,lançar,എറിയുക
1087,fangen::V,apanhar,പിടിക്കുക
1088,packen::V,agarrar,തട്ടിപ്പറിക്കുക
1089,verstecken::V,esconder,മറയ്ക്കുക
1090,teilen::V,partir,വിഭജിക്കുക
1091,teilen::V,dividir,വിഭജിക്കുക
1092,schicken::V,enviar,അയയ്ക്കുക
1093,bringen::V,trazer,കൊണ്ടുവരുക
1094,hinzufügen::V,acrescentar,കൂട്ടുക
1095,bekommen::V,obter,കിട്ടുക
1096,erhalten::V,receber,സ്വീകരിക്കുക
1097,nehmen::V,tomar,എടുക്കുക
1098,wählen::V,eleger,തിരഞ്ഞെടുക്കുക
1099,wählen::V,escolher,തിരഞ്ഞെടുക്കുക
1100,auswählen::V,escolher,തിരഞ്ഞെടുക്കുക
1101,auswählen::V,seleccionar,തിരഞ്ഞെടുക്കുക
1102,bewahren::V,guardar,പുലർത്തുക
1103,bewahren::V,conservar,പുലർത്തുക
1104,behindern::V,impedir,തടയിടുക
1105,verderben::V,estragar,നശിപ്പിക്കുക
1106,verderben::V,corromper,നശിപ്പിക്കുക
1107,beschädigen::V,danificar,ക്ഷതമേൽപ്പിക്കുക
1108,zerbrechen::V,romper,ഉടയുക
1109,zerbrechen::V,quebrar,ഉടയുക
1110,zerreißen::V,rasgar,കീറുക
1111,zerstören::V,destruir,നശിപ്പിക്കുക
1112,verbrennen::V,queimar,കത്തിനശിക്കുക
1113,verbrennen::V,queimar,കത്തിച്ചുകളയുക
1114,geben::V,dar,കൊടുക്കുക
1115,geben::V,dar,തരുക
1116,reichen::V,passar,കൈമാറുക
1117,schenken::V,oferecer,സമ്മാനം കൊടുക്കുക
1118,versprechen::V,prometer,വാഗ്ദാനം_നൽകുക
1119,wünschen::V,desejar,ആഗ്രഹിക്കുക
1120,loben::V,louvar,പുകഴ്ത്തുക
1121,küssen::V,beijar,ഉമ്മവയ്ക്കുക
1122,wiegen::V,embalar,ഇളകുക
1123,zudecken::V,tapar,മുടുക
1124,zudecken::V,cobrir,മുടുക
1125,wecken::V,acordar,ഉണർത്തുക
1126,wecken::V,despertar,ഉണർത്തുക
1127,zeigen::V,mostrar,കാണിക്കുക
1128,führen::V,guiar,നടത്തുക
1129,führen::V,conduzir,നടത്തുക
1130,lehren::V,ensinar,പഠിപ്പിക്കുക
1131,unterrichten::V,instruir,പരിശീലിപ്പിക്കുക
1132,aufziehen::V,criar,വളർത്തിക്കൊണ്ടുവരുക
1133,leiten::V,dirigir,നയിക്കുക
1134,leiten::V,conduzir,നയിക്കുക
1135,antreiben::V,impelir,പ്രേരിപ്പിക്കുക
1136,lassen::V,fazer,അനുവദിക്കുക
1137,einladen::V,convidar,ക്ഷണിക്കുക
1138,vereinigen::V,unir,കൂടിച്ചേരുക
1139,vereinigen::V,reunir,കൂടിച്ചേരുക
1140,besuchen::V,ir ver,സന്ദർശിക്കുക
1141,besuchen::V,visitar,സന്ദർശിക്കുക
1142,treffen::V,encontrar,തമ്മിൽ കാണുക
1143,sich versammeln::V,reunir-se,സംയോജിപ്പിക്കുക
1144,spielen::V,jogar,കളിക്കുക
1145,spielen::V,brincar,കളിക്കുക
1146,singen::V,cantar,പാടുക
1147,tanzen::V,bailar,നൃത്തം ചെയ്യുക
1148,sich trennen::V,apartar-se,നേർപെടുത്തുക
1149,verlassen::V,deixar,പിൻവാങ്ങുക
1150,verlassen::V,abandonar,പിൻവാങ്ങുക
1151,retten::V,salvar,രക്ഷിക്കുക
1152,bewachen::V,vigiar,കാവൽനിൽക്കുക
1153,bewachen::V,guardar,കാവൽനിൽക്കുക
1154,schützen::V,proteger,പരിരക്ഷിക്കുക
1155,verteidigen::V,defender,പ്രതിരോധിക്കുക
1156,sich schlagen::V,brigar,കലഹിക്കുക
1157,sich schlagen::V,bater-se,കലഹിക്കുക
1158,schießen::V,disparar,വെടിവെക്കുക
1159,siegen::V,vencer,വിജയിക്കുക
1160,ärgern::V,irritar,വിഷമിപ്പിക്കുക
1161,ärgern::V,aborrecer,വിഷമിപ്പിക്കുക
1162,schlagen::V,bater,അടിക്കുക
1163,treten::V,pisar,തൊഴിക്കുക
1164,stechen::V,picar,കുത്തുക
1165,stoßen::V,empurrar,തള്ളുക
1166,stehlen::V,furtar,മോഷ്ടിക്കുക
1167,stören::V,perturbar,ശല്യപ്പെടുത്തുക
1168,belästigen::V,incomodar,മെനക്കെടുക
1169,belästigen::V,importunar,മെനക്കെടുക
1170,verbergen::V,ocultar,മറയ്ക്കുക
1171,verbergen::V,ocultar,ഒളിക്കുക
1172,verbergen::V,esconder,മറയ്ക്കുക
1173,verbergen::V,esconder,ഒളിക്കുക
1174,täuschen::V,iludir,കബളിപ്പിക്കുക
1175,täuschen::V,enganar,കബളിപ്പിക്കുക
1176,betrügen::V,burlar,ചതിക്കുക
1177,betrügen::V,enganar,ചതിക്കുക
1178,töten::V,matar,കൊല്ലുക
1179,wohnen::V,morar,താമസിക്കുക
1180,arbeiten::V,trabalhar,ജോലിചെയ്യുക
1181,sammeln::V,recolher,സഞ്ചയിക്കുക
1182,sammeln::V,coleccionar,സഞ്ചയിക്കുക
1183,pflücken::V,colher,പറിച്ചെടുക്കുക
1184,jagen::V,caçar,വേട്ടയാടുക
1185,fischen::V,pescar,മീൻ പിടിക്കുക
1186,fassen::V,apanhar,പിടിക്കുക
1187,hüten::V,guardar,ചേർക്കുക
1188,treiben::V,conduzir,വാഹനം_ഓടിക്കുക
1189,anbinden::V,atar,കെട്ടിയിടുക
1190,füttern::V,dar de comer a,തീറ്റുക
1191,melken::V,ordenhar,പാലുകറക്കുക
1192,hacken::V,rachar,വെട്ടിമുറിക്കുക
1193,gießen::V,regar,നനയ്ക്കുക
1194,reifen::V,amadurecer,പാകമാകുക
1195,zubereiten::V,preparar,പാചകം_ചെയ്യുക
1196,kochen::V,cozer,വേവിക്കുക
1197,backen::V,cozer,ബേക്ക് ചെയ്യുക
1198,braten::V,assar,പോരിക്കുക
1199,braten::V,fritar,പോരിക്കുക
1200,umrühren::V,remexer,ഇളക്കുക
1201,stricken::V,tricotar,മെടയുക
1202,stricken::V,fazer malha,മെടയുക
1203,nähen::V,coser,തുന്നുക
1204,nähen::V,costurar,തുന്നുക
1205,färben::V,tingir,ചായം പൂശുക
1206,färben::V,colorir,ചായം പൂശുക
1207,reinigen::V,limpar,വൃത്തിയാക്കുക
1208,reinigen::V,purificar,വൃത്തിയാക്കുക
1209,waschen::V,lavar,കഴുകുക
1210,abwischen::V,limpar,തുടയ്ക്കുക
1211,abwischen::V,esfregar,തുടയ്ക്കുക
1212,spülen::V,lavar,കഴുകുക
1213,spülen::V,enxaguar,കഴുകുക
1214,fegen::V,varrer,അടിച്ചുവാരുക
1215,kehren::V,varrer,അടിച്ചുവാരുക
1216,baden::V,banhar,നീന്തിത്തുടിക്കുക
1217,baden::V,tomar banho,നീന്തിത്തുടിക്കുക
