,Concept_ID,de,ta
674,neunzig::NUM,neunzig,தொன்னூறு
675,hundert::NUM,hundert,நூறு
676,tausend::NUM,tausend,ஆயிரம்
677,und::CNJ,und,மற்றும்
678,oder::CNJ,oder,அல்லது
679,stehen::V,stehen,நில்
680,sitzen::V,sitzen,உட்கார்
681,liegen::V,liegen,படு
682,hängen::V,hängen,தொங்கச் செய்
683,werden::V,werden,ஆகு
684,passieren::V,passieren,நிகழ்
685,beginnen::V,beginnen,ஆரம்பி
686,enden::V,enden,முடி
687,wechseln::V,wechseln,மாற்று
688,aufgehen[Sonne]::V,aufgehen,உயர எழு
689,untergehen[Sonne]::V,untergehen,பொறுத்து
690,scheinen[Sonne]::V,scheinen,பிரகாசி
691,donnern::V,donnern,இடி
692,wehen::V,wehen,வீசு
693,strömen::V,strömen,பாயதல்
694,fließen::V,fließen,நீரோட்டம் போக்கில் போ
695,sich drehen::V,sich drehen,சுழல்
696,schwanken::V,schwanken,தள்ளாடு
697,schwingen::V,schwingen,ஆடு
698,fallen::V,fallen,விழு
699,brennen::V,brennen,எரி
700,rauchen::V,rauchen,பகை பிடி
701,regnen::V,regnen,மழை பெய்
702,gefrieren::V,gefrieren,உறைந்துவிடு
703,tauen::V,tauen,உருகு
704,schmelzen::V,schmelzen,உருகு
705,trocknen::V,trocknen,உலர்த்து
706,sieden::V,sieden,கொதிக்க வை
707,faulen::V,faulen,அழுகச் செய்
708,verfaulen::V,verfaulen,அழுகச் செய்
709,reißen::V,reißen,திடீரென அறு
710,versinken::V,versinken,மூழ்கு
711,vergehen::V,vergehen,கடந்துசெல்
712,erscheinen::V,erscheinen,தோன்றச்
713,verschwinden::V,verschwinden,மறைந்து போ
714,sinken::V,sinken,பதைவுறு
715,abnehmen::V,abnehmen,குறை
716,zunehmen::V,zunehmen,உயர்த்து
717,steigen::V,steigen,உயர எழு
718,wachsen::V,wachsen,வளர்
719,glänzen::V,glänzen,மிளிர்
720,funkeln::V,funkeln,பிரகாசி
721,lärmen::V,lärmen,கொம்பு
722,läuten::V,läuten,மணியொலியிசை
723,klingeln::V,klingeln,மணி அடி
724,klirren::V,klirren,கிலுங்கு
725,brausen::V,brausen,இரைதல்
726,rauschen::V,rauschen,சலசலப்பு
727,klingen::V,klingen,சிலம்புதல்
728,bellen::V,bellen,குரை
729,heulen::V,heulen,ஊளையிடு
730,blasen::V,blasen,ஊது
731,pfeifen::V,pfeifen,சீழ்க்கை எழப்பு
732,schreien::V,schreien,கூச்சலிடு
733,stöhnen::V,stöhnen,வேதனை
734,zittern::V,zittern,நடுங்கு
735,leben::V,leben,உயிருடனிரு
736,geboren werden::V,geboren werden,பிற
737,atmen::V,atmen,சுவாசி
738,trinken::V,trinken,குடி
739,essen::V,essen,சாப்பிடு
740,schlucken::V,schlucken,முழுங்கு
741,müde werden::V,müde werden,கையயர்தல்
742,einschlafen::V,einschlafen,தூங்க
743,schlafen::V,schlafen,தூங்கு
744,aufwachen::V,aufwachen,எழுப்பு
745,aufstehen::V,aufstehen,எழுந்திரு
746,sich erholen::V,sich erholen,இளைப்பாறு
747,krank werden::V,krank werden,விழுதல்
748,krank sein::V,krank sein,நருக்கலாயிருக்க
749,schmerzen::V,schmerzen,நோவுறு
750,husten::V,husten,இருமு
751,genesen::V,genesen,குணம் அடை
752,sterben::V,sterben,மரணமடை
753,umkommen::V,umkommen,நசி
754,sich bewegen::V,sich bewegen,நகர்த்து
755,sich rühren::V,sich rühren,அசை
756,sich erheben::V,sich erheben,எழுந்து நில்
757,sich setzen::V,sich setzen,உட்கார்
758,hinfallen::V,hinfallen,விழு
759,laufen::V,laufen,நட
760,schreiten::V,schreiten,கவடுவைத்தல்
761,spazierengehen::V,spazierengehen,உலவு
762,eilen::V,eilen,விரைந்து
763,sich beeilen::V,sich beeilen,அவசரப்படுத்து
764,sausen::V,sausen,விரைந்து செல்
765,rennen::V,rennen,ஓடு
766,springen::V,springen,குதி
767,klettern::V,klettern,ஏறு
768,schaukeln::V,schaukeln,தள்ளாடு
769,kriechen::V,kriechen,மெதுவாக நடந்து செல்
770,schwimmen::V,schwimmen,நீந்து
771,tauchen::V,tauchen,மூழ்கி நீச்சலடி
772,rudern::V,rudern,துடுப்புப் போடு
773,fahren::V,fahren,ஓட்டு
774,fliegen::V,fliegen,பற
775,gehen::V,gehen,போ
776,weggehen::V,weggehen,விலகிச் செல்
777,abfahren::V,abfahren,புறப்பட்டுச் செல்
778,anhalten::V,anhalten,நின்றுவிடு
779,hineingehen::V,hineingehen,மறையச் செய்
780,eintreten::V,eintreten,நுழை
781,kommen::V,kommen,வா
782,ankommen::V,ankommen,வநது சேர்
783,zurückkommen::V,zurückkommen,திரும்பி வா
784,bleiben::V,bleiben,இரு
785,warten::V,warten,தாமதி
786,erwarten::V,erwarten,எதிர்நோக்கு
787,suchen::V,suchen,தேடு
788,finden::V,finden,கண்டுபிடி
789,versuchen::V,versuchen,முயற்சி செய்
790,vorbereiten::V,vorbereiten,ஆயத்தம் செய்
791,lieben::V,lieben,அன்பு செலுத்து
792,mögen::V,mögen,விரும்பு
793,lachen::V,lachen,சிரி
794,rühren::V,rühren,இதயத்தைத் தொடு
795,weinen::V,weinen,அழு
796,schimpfen::V,schimpfen,சாபமிடு
797,sich ärgern::V,sich ärgern,கோப்பபடு
798,sich fürchten::V,sich fürchten,பயப்படு
799,fürchten::V,fürchten,பயப்படுத்து
800,fliehen::V,fliehen,ஓடு
801,flüchten::V,flüchten,தப்பிவிடு
802,sehen::V,sehen,பார்
803,anschauen::V,anschauen,கூர்ந்து கவனி
804,ansehen::V,ansehen,கவனி
805,hören::V,hören,கேள்
806,zuhören::V,zuhören,சுவைத்துப் பார்
807,probieren::V,probieren,ருசி
808,riechen::V,riechen,முகர்ந்து பார்
809,fühlen::V,fühlen,தொட்டுணர்
810,scheinen::V,scheinen,காணப்படு
811,zu sehen sein::V,zu sehen sein,தோன்றுதல்
812,vernehmen::V,vernehmen,கேள்
813,frieren::V,frieren,குதுகுதுகு
814,tun::V,tun,செய்
815,können::V,können,இயல்வது
816,wollen::V,wollen,விரும்பு
817,anfangen::V,anfangen,தொடங்கு
818,beenden::V,beenden,முடி
819,aufhören::V,aufhören,நிறுத்து
820,gelingen::V,gelingen,வெற்றி
821,geraten::V,geraten,ஏற்படுத்து
822,öffnen::V,öffnen,திற
823,schließen::V,schließen,மூடு
824,stellen::V,stellen,வை
825,setzen::V,setzen,வை
826,legen::V,legen,பரப்பி வை
827,berühren::V,berühren,பதி
828,verbinden::V,verbinden,சேர்
829,bedecken::V,bedecken,உறைபோடு
830,aufhängen::V,aufhängen,தொங்கவிடு
831,anzünden::V,anzünden,எரியூட்டு
832,aufheben::V,aufheben,பொறுக்கி எடு
833,zurücklassen::V,zurücklassen,விட்டுச் செல்
834,verlieren::V,verlieren,இழ
835,fallen lassen::V,fallen lassen,அளவில் குறைவு
836,machen::V,machen,தயார்செய்
837,herstellen::V,herstellen,உற்பத்தி செய்
838,bauen::V,bauen,கட்டு
839,reparieren::V,reparieren,பழுது பார்
840,verbessern::V,verbessern,மேம்படுத்து
841,ändern::V,ändern,மாற்றி அமை
842,graben::V,graben,குழி வெட்டு
843,beugen::V,beugen,வனை
844,biegen::V,biegen,வனை
845,drehen::V,drehen,சுழல்
846,wenden::V,wenden,குடைகவிழு
847,umdrehen::V,umdrehen,சுற்றும் முற்றும் பார்
848,heben::V,heben,தூக்கு
849,hochheben::V,hochheben,தூக்கு
850,ergreifen::V,ergreifen,பறி
851,halten::V,halten,பிடித்துக் கொள்
852,drücken::V,drücken,அழுத்து
853,schieben::V,schieben,தள்ளு
854,kratzen::V,kratzen,கீறு
855,lecken::V,lecken,நக்கு
856,beißen::V,beißen,கடி
857,abreißen::V,abreißen,கிழி
858,abschneiden::V,abschneiden,வெட்டி எடு
859,binden::V,binden,கட்டு
860,stecken::V,stecken,பதிய வை
861,brechen::V,brechen,உடை
862,klopfen::V,klopfen,தட்டு
863,hauen::V,hauen,அடி
864,kleben::V,kleben,ஒட்டு
865,reiben::V,reiben,தேய்
866,streichen::V,streichen,பரவச்செய்
867,schleifen::V,schleifen,அரை
868,schneiden::V,schneiden,துண்டாக்கு
869,rütteln::V,rütteln,மெல்ல தள்ளு
870,schütteln::V,schütteln,குலுக்கு
871,schwenken::V,schwenken,ஊஞ்சலாடு
872,schütten::V,schütten,ஊற்று
873,füllen::V,füllen,நிரப்பு
874,einwickeln::V,einwickeln,சுற்று
875,tragen::V,tragen,எடுத்துச் செல்
876,schleppen::V,schleppen,இழுத்துச் செல்
877,ziehen::V,ziehen,இழு
878,aufbewahren::V,aufbewahren,வைத்துக் கொள்
879,werfen::V,werfen,வீசி எறி
880,fangen::V,fangen,பிடி
881,packen::V,packen,பிடித்துக்கொள்
882,verstecken::V,verstecken,மறை
883,teilen::V,teilen,பாகங்களாகப் பிரி
884,schicken::V,schicken,அனுப்பு
885,bringen::V,bringen,கொண்டு வா
886,hinzufügen::V,hinzufügen,சேர்
887,bekommen::V,bekommen,பெறு
888,erhalten::V,erhalten,பெறு
889,nehmen::V,nehmen,எடு
890,wählen::V,wählen,தேர்ந்தெடு
891,auswählen::V,auswählen,தேர்ல்தெடு
892,bewahren::V,bewahren,கெடாது பேணு
893,behindern::V,behindern,தடங்கல் செய்
894,verderben::V,verderben,நாசமாக்கு
895,beschädigen::V,beschädigen,சேதப்படுத்து
896,zerbrechen::V,zerbrechen,உடை
897,zerreißen::V,zerreißen,கிழி
898,zerstören::V,zerstören,அழி
899,verbrennen::V,verbrennen,எரியூட்டு
900,geben::V,geben,கொடு
901,reichen::V,reichen,வழங்கு
902,schenken::V,schenken,மொயத்தல்
903,versprechen::V,versprechen,உறுதியளி
904,wünschen::V,wünschen,ஆசைப்படு
905,loben::V,loben,புகழ்ச்சி கூறு
906,küssen::V,küssen,முத்தமிடு
907,wiegen::V,wiegen,ஆட்டுத்தல்
908,zudecken::V,zudecken,உறைபோடு
909,wecken::V,wecken,எழுப்பு
910,zeigen::V,zeigen,காட்டு
911,führen::V,führen,வழிகாட்டி
912,lehren::V,lehren,சொல்லிக் கொடு
913,unterrichten::V,unterrichten,அறிவுரை கூறு
914,aufziehen::V,aufziehen,வளர்
915,leiten::V,leiten,அழைத்துச் செல்
916,antreiben::V,antreiben,தூண்டு
917,lassen::V,lassen,விடு
918,einladen::V,einladen,அழை
919,vereinigen::V,vereinigen,ஒன்றாகச் சேர்
920,besuchen::V,besuchen,வருகை புரி
921,treffen::V,treffen,சந்தி
922,sich versammeln::V,sich versammeln,தொகுப்பு
923,spielen::V,spielen,விளையாடு
924,singen::V,singen,பாடு
925,tanzen::V,tanzen,நடனமாடு
926,sich trennen::V,sich trennen,தனிப்படடுத்து
927,verlassen::V,verlassen,கைவிடு
928,retten::V,retten,காப்பாற்று
929,bewachen::V,bewachen,காவல் செய்
930,schützen::V,schützen,பாதுகாப்பு செய்
931,verteidigen::V,verteidigen,எதிர்த்து நில்
932,sich schlagen::V,sich schlagen,பூசலிடு
933,schießen::V,schießen,சுட்டுக் கொல்
934,siegen::V,siegen,வெற்றி பெறு
935,ärgern::V,ärgern,எரிச்சலூட்டு
936,schlagen::V,schlagen,அடி
937,treten::V,treten,உதை
938,stechen::V,stechen,கொட்டு
939,stoßen::V,stoßen,நெருக்கு
940,stehlen::V,stehlen,திருடு
941,stören::V,stören,தொல்லைகொடு
942,belästigen::V,belästigen,தொல்லை கொடு
943,verbergen::V,verbergen,மறை
944,täuschen::V,täuschen,ஏமாற்று
945,betrügen::V,betrügen,ஏமாற்று
946,töten::V,töten,கொல்
947,wohnen::V,wohnen,தங்கியிரு
948,arbeiten::V,arbeiten,வேலை செய்
949,sammeln::V,sammeln,ஒன்றுசேர்
950,pflücken::V,pflücken,கொய்து எடு
951,jagen::V,jagen,வேட்டையாடு
952,fischen::V,fischen,மீன் பிடி
953,fassen::V,fassen,பிடி
954,hüten::V,hüten,காவல் செய்
955,treiben::V,treiben,ஓட்டு
956,anbinden::V,anbinden,கட்டு
957,füttern::V,füttern,உணவளி
958,melken::V,melken,பால் கற
959,hacken::V,hacken,வெட்டி எடு
960,gießen::V,gießen,நீர்ப் பாய்ச்சு
961,reifen::V,reifen,பழு
962,zubereiten::V,zubereiten,சமையல் செய்
963,kochen::V,kochen,வேகவை
964,backen::V,backen,வெப்பத்தில் வாட்டு
965,braten::V,braten,பொரியச் செய்
966,umrühren::V,umrühren,கலக்கு
967,stricken::V,stricken,பின்னியிழை
968,nähen::V,nähen,தையல் வேலை செய்
969,färben::V,färben,வண்ணம் பெறச் செய்
970,reinigen::V,reinigen,சுத்தம் செய்
971,waschen::V,waschen,கழுவு
972,abwischen::V,abwischen,துடை
973,spülen::V,spülen,அலசு
974,fegen::V,fegen,பெறுக்கு
975,kehren::V,kehren,பெறுக்கு
976,baden::V,baden,குளி
977,sich waschen::V,sich waschen,கழுவு
978,ausziehen::V,ausziehen,கழற்று
979,anziehen::V,anziehen,புனைதல்
980,sich anziehen::V,sich anziehen,உடுத்துதல்
981,kämmen::V,kämmen,தலை வாரிக் கொள்
982,schmücken::V,schmücken,அழகுபடுத்து
983,sagen::V,sagen,சொல்
984,sprechen::V,sprechen,பேசு
985,reden::V,reden,பெசு
986,sich unterhalten::V,sich unterhalten,இயல்பாக பேசிக்கொண்டிரு
987,fragen::V,fragen,கேள்
988,bitten::V,bitten,வேண்டு
989,erzählen::V,erzählen,சொல்
990,mitteilen::V,mitteilen,சொல்
991,nennen::V,nennen,பெயரிடுதல்
992,rufen::V,rufen,கூச்சலிடு
993,prahlen::V,prahlen,தற்பெருமை பேசு
994,übersetzen::V,übersetzen,மொழிபெயர்ப்பு செய்
995,denken::V,denken,யோசி
996,glauben::V,glauben,நம்பு
997,bemerken::V,bemerken,கவனி
998,erkennen::V,erkennen,அடையாளம் கண்டுகொள்
999,begreifen::V,begreifen,பற்றிக்கொள்
1000,verstehen::V,verstehen,புரிந்து கொள்
1001,lernen::V,lernen,கற்றுக்கொள்
1002,wissen::V,wissen,தெரிந்திரு
1003,sich erinnern an::V,sich erinnern an,நினைவு கூர்
1004,vergessen::V,vergessen,மற
1005,messen::V,messen,அளவிடு
1006,zählen::V,zählen,எண்ணு
1007,rechnen::V,rechnen,கணக்கிடு
1008,lesen::V,lesen,படி
1009,malen::V,malen,வண்ணச்சித்திரம்
1010,zeichnen::V,zeichnen,வரை
1011,schreiben::V,schreiben,எழுது
1012,besitzen::V,besitzen,உடைமையாகக் கொண்டிரு
1013,kaufen::V,kaufen,வாங்கு
1014,verkaufen::V,verkaufen,விற்பனை செய்
1015,bezahlen::V,bezahlen,இறுத்தல்
1016,zahlen::V,zahlen,பணம் செலுத்து
1017,beherrschen::V,beherrschen,ஆட்சிசெய்
1018,ertragen::V,ertragen,தாங்கு
