,Concept_ID,ro,ku
830,oft::ADV,deseori,gelek çaran
831,immer::ADV,mereu,daîm
832,immer::ADV,întotdeauna,daîm
833,niemals::ADV,niciodată,tu çar
834,hier::ADV,aci,li vir
835,hier::ADV,aici,li vir
836,hierhin::ADV,încoace,vir
837,von hier::ADV,de aici,ji vir
838,dort::ADV,acolo,li wê derê
839,dorthin::ADV,dincolo,wêda
840,geradeaus::ADV,drept înainte,rastê rast
841,vorwärts::ADV,înainte,ber bi pêş
842,rückwärts::ADV,îndărăt,paşpê
843,zurück::ADV,înapoi,paşdo
844,zurück::ADV,înapoi,paşvê
845,unten::ADV,jos,jêrî
846,unten::ADV,dedesubt,jêrî
847,hinab::ADV,în jos,berjêr
848,hinab::ADV,de vale,berjêr
849,oben::ADV,sus,banî
850,oben::ADV,deasupra,banî
851,hinauf::ADV,în sus,banî
852,überall::ADV,peste tot,li her derê
853,überall::ADV,pretutindeni,li her derê
854,nicht::ADV,nu,ne
855,nicht::ADV,nu,nîn
856,nicht::ADV,nu,tine
857,ein wenig::ADV,puțin,hebkî
858,kaum::ADV,cu greu,tema
859,kaum::ADV,cu greu,himangi
860,kaum::ADV,cu anevoie,tema
861,kaum::ADV,cu anevoie,himangi
862,sehr::ADV,mult,gelek
863,sehr::ADV,foarte,gelek
864,so::ADV,așa,weha
865,so::ADV,atât,weha
866,noch::ADV,încă,hêj
867,noch::ADV,încă,dîsa
868,nur::ADV,doar,tenê
869,nur::ADV,doar,bes
870,schon::ADV,și,hew
871,schon::ADV,deja,hew
872,wieder::ADV,iar,jar din
873,wieder::ADV,iar,dîsa
874,wieder::ADV,iarăși,jar din
875,wieder::ADV,iarăși,dîsa
876,vergebens::ADV,în zadar,deya çun
877,vergebens::ADV,în zadar,îfleh bûn
878,vor::PRP,înainte de,li ber
879,hinter::PRP,după,li pişt
880,hinter::PRP,în spatele,li pişt
881,unter::PRP,sub,li bin
882,durch::PRP,prin,kura
883,neben::PRP,lângă,li ba
884,neben::PRP,alături de,li ba
885,zwischen::PRP,între,nabeyne
886,zwischen::PRP,între,di nav...da
887,zwischen::PRP,dintre,nabeyne
888,zwischen::PRP,dintre,di nav...da
889,wegen::PRP,pentru,ji bo
890,wegen::PRP,pentru,ji ber
891,dies::PRN,acesta,ev
892,das::PRN,asta,ev
893,alles::PRN,tot,hemû
894,ich::PRN,eu,ez
895,du::PRN,tu,tu
896,er::PRN,el,wî
897,er::PRN,dânsul,wî
898,wir::PRN,noi,êm
899,ihr::PRN,voi,hûn
900,sie::PRN,ei,we
901,sie::PRN,dânșii,we
902,was::FPRN,ce,çi
903,wer::FPRN,cine,ki
904,wo::FADV,unde,li ku dere
905,wohin::FADV,încotro,li ku dere
906,wie::FADV,cum,çawa
907,warum::FADV,de ce,çima
908,warum::FADV,pentru ce,çima
909,wieviel::FNUM,cât,çend
910,eins::NUM,unu,yek
911,zwei::NUM,doi,didu
912,drei::NUM,trei,sisê
913,vier::NUM,patru,çar
914,fünf::NUM,cinci,penç
915,sechs::NUM,șase,şeş
916,sieben::NUM,șapte,heft
917,acht::NUM,opt,heşt
918,neun::NUM,nouă,neh
919,zehn::NUM,zece,deh
920,elf::NUM,unsprezece,yazdeh
921,zwölf::NUM,douăsprezece,diwazdeh
922,zwanzig::NUM,douăzeci,bîst
923,dreißig::NUM,treizeci,sih
924,vierzig::NUM,patruzeci,çil
925,fünfzig::NUM,cincizeci,pençi
926,sechzig::NUM,șaizeci,şêst
927,siebzig::NUM,șaptezeci,heftê
928,achtzig::NUM,optzeci,heştê
929,neunzig::NUM,nouăzeci,nod
930,hundert::NUM,sută,sêd
931,tausend::NUM,mie,hezar
932,und::CNJ,și,û
933,oder::CNJ,ori,an
934,oder::CNJ,ori,yan
935,stehen::V,sta,sekinîn
936,sitzen::V,ședea,rûniştin
937,liegen::V,zăcea,paldan
938,liegen::V,fi culcat,paldan
939,hängen::V,atârna,darve kirin
940,werden::V,deveni,bûn
941,werden::V,se face,bûn
942,passieren::V,se întâmpla,hatin holê
943,passieren::V,se întâmpla,hatin serê kesî
944,beginnen::V,începe,li dest pêkirin
945,enden::V,se sfârși,xalas bû
946,enden::V,se termina,xalas bû
947,wechseln::V,se schimba,guherandin
948,wechseln::V,se schimba,dêgiş kirin
949,aufgehen[Sonne]::V,răsări,hilatin
950,untergehen[Sonne]::V,apune,çun ava
951,scheinen[Sonne]::V,străluci,şewk de
952,donnern::V,tuna,gire-gir
953,wehen::V,bate,ba le de
954,strömen::V,curge în șiroaie,xwe girtin
955,fließen::V,curge,herikîn
956,sich drehen::V,se învârti,xwe zivirandin
957,schwanken::V,se clătina,hejandin
958,schwingen::V,vibra,libakirin
959,schwingen::V,flutura,libakirin
960,fallen::V,cădea,ketin
961,brennen::V,arde,şewitîn
962,rauchen::V,fuma,kişandin
963,regnen::V,ploua,bahran tê
964,gefrieren::V,îngheța,qefilandin
965,tauen::V,se dezgheța,helandin
966,schmelzen::V,se topi,helandin
967,trocknen::V,se usca,zuwabûn
968,sieden::V,fierbe,kelîn
969,sieden::V,clocoti,kelîn
970,faulen::V,se împuți,xerabûn
971,verfaulen::V,putrezi,xerabûn
972,reißen::V,se rupe,jêkirin
973,reißen::V,se sfâșia,jêkirin
974,versinken::V,se scufunda,xerq bûn
975,vergehen::V,trece,derbas bûn
976,vergehen::V,se scurge,derbas bûn
977,erscheinen::V,apărea,peyda bûn
978,verschwinden::V,dispărea,wendabûn
979,sinken::V,cădea,noq bûn
980,sinken::V,coborî,noq bûn
981,abnehmen::V,scădea,kêm bûn
982,abnehmen::V,descrește,kêm bûn
983,zunehmen::V,spori,qelew bûn
984,zunehmen::V,crește,qelew bûn
985,zunehmen::V,augmenta,qelew bûn
986,steigen::V,urca,hildan
987,wachsen::V,crește,mezin bûn
988,glänzen::V,luci,biriqîn
989,glänzen::V,străluci,biriqîn
990,funkeln::V,scânteia,çikisîn
991,lärmen::V,face larmă,guşîn
992,läuten::V,suna,lê de
993,klingeln::V,suna,sîl dan
994,klingeln::V,suna,ringerin
995,klirren::V,zăngăni,zingzing hat
996,brausen::V,vui,guşîn
997,rauschen::V,vâjâi,guşîn
998,klingen::V,suna,deng pe ketin
999,bellen::V,lătra,kewtîn
1000,heulen::V,urla,ûrîn
1001,blasen::V,sufla,puf kirin
1002,pfeifen::V,fluiera,fîkandin
1003,schreien::V,țipa,qîrîn
1004,stöhnen::V,geme,nalîn
1005,zittern::V,tremura,hejîn
1006,leben::V,trăi,jihîn
1007,geboren werden::V,se naște,hatin dinyê
1008,geboren werden::V,se naște,bûn
1009,atmen::V,respira,hilmijîn
1010,trinken::V,bea,vexwarin
1011,essen::V,mânca,xwarin
1012,schlucken::V,înghiți,daqulbandin
1013,müde werden::V,se obosi,betilîln
1014,müde werden::V,se obosi,qerimîn
1015,einschlafen::V,adormi,razan
1016,schlafen::V,dormi,razan
1017,schlafen::V,dormi,razandin
1018,aufwachen::V,se deștepta,şiyarbûn
1019,aufstehen::V,fi se scula,rabûn
1020,sich erholen::V,se relaxa,baş bûn
1021,sich erholen::V,se destinde,baş bûn
1022,krank werden::V,se îmbolnăvi,nexweş kêt
1023,krank sein::V,zăcea,nexweş bû
1024,krank sein::V,fi bolnav,nexweş bû
1025,schmerzen::V,durea,êşandin
1026,husten::V,tuși,kuxin
1027,genesen::V,se însănătoși,baş bûn
1028,sterben::V,muri,mirin
1029,umkommen::V,pieri,mirin
1030,sich bewegen::V,se mișca,leqîn
1031,sich rühren::V,se mișca,leqîn
1032,sich erheben::V,se ridica,rabûn
1033,sich setzen::V,lua loc,runiştin
1034,sich setzen::V,se așeza,runiştin
1035,hinfallen::V,cădea jos,kêtin
1036,laufen::V,merge,meşîn
1037,laufen::V,merge pe jos,meşîn
1038,schreiten::V,păși,meşkirin
1039,spazierengehen::V,se plimba,gerandin
1040,eilen::V,fi se grăbi,lezandin
1041,sich beeilen::V,se grăbi,zûkirin
1042,sausen::V,țâșni,fîzîn
1043,rennen::V,fugi,baz dan
1044,rennen::V,alerga,baz dan
1045,springen::V,sări,hilpekîn
1046,klettern::V,urca,hilperikîn
1047,klettern::V,se cățăra,hilperikîn
1048,schaukeln::V,legăna,lorandin
1049,kriechen::V,se târî,xuşandin
1050,schwimmen::V,înota,avjenîn
1051,tauchen::V,se scufunda,qutxuyardin
1052,tauchen::V,se scufunda,noqîn
1053,rudern::V,vâsli,qaîq ajotin
1054,rudern::V,lopăta,qaîq ajotin
1055,fahren::V,merge,ajotin
1056,fliegen::V,zbura,firîn
1057,gehen::V,merge,çûn
1058,weggehen::V,se duce,çûn
1059,abfahren::V,pleca,çûyin
1060,anhalten::V,se opri,rawestîn
1061,hineingehen::V,intra,ketin hundir
1062,eintreten::V,intra,têketin
1063,kommen::V,veni,hatin
1064,ankommen::V,sosi,gihan
1065,ankommen::V,sosi,gihîştin
1066,ankommen::V,ajunge,gihan
1067,ankommen::V,ajunge,gihîştin
1068,zurückkommen::V,se întoarce,vegerandin
1069,bleiben::V,rămâne,sekinîn
1070,warten::V,aștepta,payîn
1071,erwarten::V,aștepta,payîn
1072,suchen::V,căuta,lêgerîn
1073,finden::V,găsi,peyda kirin
1074,versuchen::V,încerca,çeribandin
1075,vorbereiten::V,pregăti,amade kirin
1076,lieben::V,iubi,hez kirin
1077,mögen::V,plăcea a,dil kirin
1078,lachen::V,râde,kenîn
1079,rühren::V,mișca,hêjan
1080,rühren::V,înduioșa,hêjan
1081,weinen::V,plânge,girîn
1082,schimpfen::V,înjura,pevçûn
1083,sich ärgern::V,se supăra,enirîn
1084,sich fürchten::V,se teme,tirsîn
1085,sich fürchten::V,fi teamă a,tirsîn
1086,fürchten::V,se teme de,tirsin
1087,fliehen::V,fugi,bazdan
1088,flüchten::V,evada,revîn
1089,sehen::V,vedea,dîtin
1090,anschauen::V,privi,sêr kirin
1091,ansehen::V,privi,hesibandin
1092,hören::V,auzi,guhdar jirin
1093,zuhören::V,asculta,guhdarî kirin
1094,probieren::V,gusta,tehm kirin
1095,riechen::V,mirosi,bihn kirin
1096,fühlen::V,simți,hîs kirin
1097,fühlen::V,resimți,hîs kirin
1098,scheinen::V,părea,xoyer kir
1099,zu sehen sein::V,se vedea,diyar bûn
1100,vernehmen::V,auzi,bihîstin
1101,frieren::V,fi frig,qerişîn
1102,tun::V,face,kirin
1103,können::V,ști,karin
1104,können::V,putea,karin
1105,wollen::V,dori,xwestîn
1106,anfangen::V,începe,dest pêkirin
1107,beenden::V,sfârși,xelas kirin
1108,beenden::V,termina,xelas kirin
1109,aufhören::V,înceta,xelas kirin
1110,gelingen::V,reuși,çe bûn
1111,gelingen::V,izbuti,çe bûn
1112,geraten::V,reuși,qewîmîn
1113,öffnen::V,deschide,vekirin
1114,schließen::V,închide,girtin
1115,stellen::V,pune,danîn
1116,stellen::V,așeza,danîn
1117,setzen::V,pune,rûniştin
1118,setzen::V,așeza,rûniştin
1119,legen::V,pune,danîn
1120,legen::V,pune,razandin
1121,berühren::V,atinge,lêketin
1122,verbinden::V,lega,anîn pê
1123,bedecken::V,acoperi,sergirtin
1124,aufhängen::V,atârna,aliqandin
1125,aufhängen::V,spânzura,aliqandin
1126,anzünden::V,aprinde,pêxistin
1127,aufheben::V,ridica,hildan
1128,aufheben::V,lua de jos,hildan
1129,zurücklassen::V,lăsa,hiştin
1130,zurücklassen::V,lăsa,vehiştin
1131,zurücklassen::V,lăsa în urmă,hiştin
1132,zurücklassen::V,lăsa în urmă,vehiştin
1133,verlieren::V,pierde,wendakirin
1134,fallen lassen::V,scăpa,xistin bixe
1135,fallen lassen::V,scăpa,xistin
1136,fallen lassen::V,arunca,xistin bixe
1137,fallen lassen::V,arunca,xistin
1138,machen::V,face,kirin
1139,machen::V,face,çêkirin
1140,herstellen::V,fabrica,çê kirin
1141,herstellen::V,fabrica,peyda kirin
1142,herstellen::V,confecționa,çê kirin
1143,herstellen::V,confecționa,peyda kirin
1144,bauen::V,clădi,lêkirin
1145,bauen::V,construi,lêkirin
1146,reparieren::V,repara,veherînerîn
1147,verbessern::V,ameliora,sererastkirin
1148,verbessern::V,îmbunătăți,sererastkirin
1149,ändern::V,schimba,degiş kirin
1150,ändern::V,modifica,degiş kirin
1151,graben::V,săpa,kolandin
1152,beugen::V,curba,tewîn
1153,beugen::V,curba,xwar kirin
1154,biegen::V,îndoi,tewandin
1155,biegen::V,îndoi,xwarkirin
1156,biegen::V,încovoia,tewandin
1157,biegen::V,încovoia,xwarkirin
1158,drehen::V,învârti,fitilandin
1159,wenden::V,întoarce,zivîrin
1160,umdrehen::V,învârti,vegerandin
1161,umdrehen::V,întoarce,vegerandin
1162,heben::V,ridica,hildan
1163,hochheben::V,ridica,hildan
1164,ergreifen::V,lua,dest avêtin
1165,ergreifen::V,apuca,dest avêtin
1166,halten::V,ține,hîştin
1167,halten::V,ține,sekinîn
1168,drücken::V,apăsa,pêl kirin
1169,drücken::V,strânge,pêl kirin
1170,schieben::V,împinge,damdan
1171,kratzen::V,zgâria,xurandin
1172,lecken::V,linge,alastin
1173,beißen::V,mușca,gez kirin
1174,abreißen::V,rupe,hilşandin
1175,abreißen::V,smulge,hilşandin
1176,abschneiden::V,scurta,jêkirin
1177,binden::V,lega,girêdan
1178,stecken::V,pune,têxistin
1179,brechen::V,rupe,şikandin
1180,brechen::V,frânge,şikandin
1181,klopfen::V,ciocăni,kutandin
1182,hauen::V,lovi,li dan
1183,kleben::V,lipi,zeliqîn
1184,kleben::V,lipi,şirêz kirin
1185,reiben::V,freca,firikandin
1186,reiben::V,fricționa,firikandin
1187,streichen::V,unge,bax dan
1188,schleifen::V,ascuți,çarkirin
1189,schneiden::V,tăia,jêkirin
1190,rütteln::V,zgâlțâi,hejandin
1191,schütteln::V,scutura,daweşîn
1192,schwenken::V,agita,têwdan
1193,schütten::V,vărsa,rijandin
1194,füllen::V,umple,dagirtin
1195,einwickeln::V,înveli,pêçandin
1196,einwickeln::V,înfășura,pêçandin
1197,tragen::V,căra,kişandin
1198,tragen::V,căra,rajtin
1199,schleppen::V,târî,kişandin
1200,ziehen::V,trage,kişandin
1201,aufbewahren::V,păstra,hilandin
1202,aufbewahren::V,conserva,hilandin
1203,werfen::V,arunca,avêtin
1204,fangen::V,prinde,sem kirin
1205,fangen::V,prinde,girtin
1206,packen::V,apuca,pê girtin
1207,verstecken::V,ascunde,hîlanin
1208,teilen::V,împărți,parvekirin
1209,schicken::V,trimite,şandin
1210,bringen::V,aduce,anîn
1211,bringen::V,aduce,birin
1212,hinzufügen::V,adăuga,dan ser
1213,hinzufügen::V,adăuga,li tiştekî zêde kirin
1214,bekommen::V,obține,standin
1215,bekommen::V,dobândi,standin
1216,erhalten::V,primi,standin
1217,erhalten::V,căpăta,standin
1218,nehmen::V,lua,girtin
1219,wählen::V,opta,ray dan
1220,wählen::V,alege,ray dan
1221,auswählen::V,selecta,bijartin
1222,bewahren::V,păstra,rê li ber girtin
1223,bewahren::V,păstra,lê xwedî derketin
1224,behindern::V,stingheri,bara wi
1225,verderben::V,strica,heram bûn
1226,beschädigen::V,strica,xerab kirin
1227,zerbrechen::V,rupe,şikênandin
1228,zerbrechen::V,rupe,perçe kirin
1229,zerbrechen::V,frânge,şikênandin
1230,zerbrechen::V,frânge,perçe kirin
1231,zerreißen::V,rupe,qelişandin
1232,zerreißen::V,sfâșia,qelişandin
1233,zerstören::V,distruge,hilşandin
1234,verbrennen::V,arde,şewitandin
1235,verbrennen::V,incendia,şewitandin
1236,geben::V,da,dan
1237,geben::V,da,dayin
1238,reichen::V,întinde,besbûn
1239,reichen::V,întinde,têrkirin
1240,schenken::V,dărui,diyarî kirin
1241,versprechen::V,făgădui,soz dan
1242,wünschen::V,ura,dil kirin
1243,loben::V,lăuda,pesinandin
1244,küssen::V,săruta,maçkirin
1245,wiegen::V,legăna,lorandin
1246,wiegen::V,legăna,wezinandin
1247,zudecken::V,acoperi,nixumandin
1248,wecken::V,trezi,bixwe hesandin
1249,wecken::V,deștepta,bixwe hesandin
1250,zeigen::V,arăta,şanîdan
1251,führen::V,călăuzi,raber kirin
1252,lehren::V,preda,hîn kirin
1253,lehren::V,învăța,hîn kirin
1254,unterrichten::V,învăța,ders dan
1255,unterrichten::V,instrui,ders dan
1256,aufziehen::V,crește,mesinkirin
1257,leiten::V,duce,rêberî kirin
1258,leiten::V,conduce,rêberî kirin
1259,antreiben::V,împinge,bezandin
1260,antreiben::V,încuraja,bezandin
1261,lassen::V,pune pe să,berdan
1262,lassen::V,pune pe să,hiştin
1263,einladen::V,invita,dawet kirin
1264,vereinigen::V,uni,bi yek kirin
1265,vereinigen::V,întruni,bi yek kirin
1266,besuchen::V,vizita,mêvan bûn
1267,besuchen::V,face o vizită,mêvan bûn
1268,treffen::V,întâlni,rast hatin
1269,sich versammeln::V,se aduna,li hev çivîn
1270,spielen::V,se juca,listin
1271,singen::V,cânta,stran
1272,tanzen::V,dansa,reqisîn
1273,sich trennen::V,se separa,hew berdan
1274,sich trennen::V,se despărți,hew berdan
1275,verlassen::V,părăsi,tanê hişt
1276,verlassen::V,părăsi,bêkes
1277,verlassen::V,abandona,tanê hişt
1278,verlassen::V,abandona,bêkes
1279,retten::V,salva,rihakirin
1280,bewachen::V,păzi,raçavkirin
1281,schützen::V,ocroti,hemet kirin
1282,schützen::V,proteja,hemet kirin
1283,verteidigen::V,apăra,paraztin
1284,sich schlagen::V,se bate,li hev bezîn
1285,schießen::V,trage,agir kirin
1286,siegen::V,birui,biser ketin
1287,siegen::V,învinge,biser ketin
1288,ärgern::V,supăra,xeyirandin
1289,schlagen::V,lovi,lêdan
1290,schlagen::V,lovi,lêxistin
1291,treten::V,călca,têlekirin
1292,stechen::V,înțepa,têrekirin
1293,stechen::V,împunge,têrekirin
1294,stoßen::V,împinge,lêketin
1295,stehlen::V,fura,dizîn
1296,stehlen::V,fura,dizî birin
1297,stören::V,deranja,aciz kirin
1298,belästigen::V,importuna,li tela yeki ketin
1299,verbergen::V,ascunde,veşartin
1300,verbergen::V,ascunde,kemîndanîn
1301,täuschen::V,amăgi,xapandin
1302,täuschen::V,amăgi,lê zexeli kirin
1303,betrügen::V,înșela,xapandin
1304,töten::V,omorî,kûştin
1305,wohnen::V,sta,rûniştin
1306,wohnen::V,locui,rûniştin
1307,arbeiten::V,lucra,kar kirin
1308,arbeiten::V,lucra,şêxulin
1309,sammeln::V,aduna,komkirin
1310,sammeln::V,colecționa,komkirin
1311,pflücken::V,culege,çinîn
1312,jagen::V,vâna,nêçîr kirin
1313,fischen::V,pescui,masî girtin
1314,fassen::V,prinde,pê girtin
1315,fassen::V,prinde,sêm kirin
1316,hüten::V,paște,hei jê man
1317,treiben::V,mână,bêherandin
1318,anbinden::V,lega,tewilandin
1319,füttern::V,da de mâncare,xwarine dan lê
1320,melken::V,mulge,dotin
1321,hacken::V,toca,kolandin
1322,hacken::V,sparge,kolandin
1323,gießen::V,uda,av dan
1324,reifen::V,pârgui,kemilîn
1325,zubereiten::V,găti,çe kirin
1326,kochen::V,găti,xwarin çe kirin
1327,kochen::V,găti,kelandin
1328,backen::V,coace,pijandin
1329,braten::V,coace,qelandin
1330,braten::V,coace,sor kirin
1331,umrühren::V,mesteca,têvdan
1332,stricken::V,împleti,hûnan
1333,nähen::V,coase,kêl kirin
1334,färben::V,vopsi,boyax kirin
1335,färben::V,colora,boyax kirin
1336,reinigen::V,curăți,paqijkirin
1337,waschen::V,spăla,şuştin
1338,abwischen::V,șterge,pakîj kirin
1339,spülen::V,clăti,şuştin
1340,fegen::V,mătura,maliştin
1341,kehren::V,mătura,maliştin
1342,baden::V,se scălda,serîşûştin
1343,sich waschen::V,se spăla,serîşûştin
1344,ausziehen::V,și scoate,jê kirin
1345,anziehen::V,îmbrăca,pê kirin
1346,sich anziehen::V,se îmbrăca,xwe kirin
1347,kämmen::V,pieptăna,şeh kirin
1348,schmücken::V,împodobi,xemilandin
1349,sagen::V,zice,gotin
1350,sagen::V,zice,peyivîn
1351,sagen::V,spune,gotin
1352,sagen::V,spune,peyivîn
1353,sprechen::V,vorbi,peyivîn
1354,reden::V,vorbi,axaftin
1355,reden::V,discuta,axaftin
1356,sich unterhalten::V,conversa,hev biştaxilin
1357,sich unterhalten::V,sta de vorbă,hev biştaxilin
1358,fragen::V,întreba,pirsîn
1359,fragen::V,întreba,pirs kirin
1360,bitten::V,ruga,tika kirin
1361,erzählen::V,spune,behs kirin
1362,erzählen::V,povesti,behs kirin
1363,mitteilen::V,comunica,vegotin
1364,mitteilen::V,înștiința,vegotin
1365,nennen::V,numi,bi nav kirin
1366,nennen::V,chema,bi nav kirin
1367,rufen::V,chema,bakirin
1368,prahlen::V,se făli,pesnê xwe dan
1369,übersetzen::V,traduce,qulibandin
1370,übersetzen::V,traduce,derbas kirin
1371,denken::V,gândi,fikirîn
1372,glauben::V,crede,bawer bûn
1373,bemerken::V,observa,bala xwe dan
1374,bemerken::V,observa,çac lê ketin
1375,erkennen::V,cunoaște,pêhesîn
1376,erkennen::V,recunoaște,pêhesîn
1377,begreifen::V,pricepe,fêmkirin
1378,begreifen::V,înțelege,fêmkirin
1379,verstehen::V,înțelege,fêmkirin
1380,lernen::V,învăța,halmandin
1381,lernen::V,învăța,fêrbun
1382,wissen::V,ști,zanîn
1383,sich erinnern an::V,a-și aminti de,bir bûn
1384,vergessen::V,uita,ji bir kirin
1385,messen::V,măsura,pê kanîn
1386,zählen::V,număra,hejmardin
1387,rechnen::V,calcula,hesibandin
1388,lesen::V,citi,xwendin
1389,malen::V,picta,rengandin
1390,malen::V,picta,boyax kirin
1391,zeichnen::V,desena,işaret kirin
1392,schreiben::V,scrie,nivîsandin
1393,besitzen::V,avea,hebûn
1394,besitzen::V,poseda,hebûn
1395,kaufen::V,cumpăra,kirîn
1396,verkaufen::V,vinde,firotin
1397,bezahlen::V,plăti,pere dan
1398,bezahlen::V,achita,pere dan
1399,zahlen::V,plăti,pere dan
1400,zahlen::V,plăti,dayin
1401,beherrschen::V,stăpâni,zebt kirin
1402,beherrschen::V,stăpâni,hukim kirin
1403,ertragen::V,răbda,bihêzkirin
1404,ertragen::V,suporta,bihêzkirin
