,Concept_ID,mn,lez
774,schlecht::A,муу,пис
775,schlecht::A,өөдгүй,пис
776,richtig::A,зөв,дуьз
777,richtig::A,зүйтэй,дуьз
778,schlimm::A,муухай,нифретлу
779,wahr::A,үнэн,гьакъикъи
780,wahr::A,жинхэнэ,гьакъикъи
781,alt::A,хуучин,эски
782,alt::A,хуучин,куьгьне
783,neu::A,шинэ,цӏийи
784,ehemalig::A,агсан,виликан
785,ehemalig::A,байсан,виликан
786,alt[Lebewesen]::A,өвгөн,кьуьзуь
787,alt[Lebewesen]::A,хижээл,кьуьзуь
788,jung::A,залуу,жегьил
789,arm::A,ядуу,кесиб
790,reich::A,баян,девлетлу
791,reich::A,баялаг,девлетлу
792,bekannt::A,танил,чидай
793,berühmt::A,цуутай,машгьур
794,berühmt::A,алдартай,машгьур
795,fremd::A,харь,ччара
796,fremd::A,гадаад,ччара
797,verschieden::A,ондоо,жуьреба-жуьре
798,verschieden::A,янз янзын,жуьреба-жуьре
799,nah::A,ойрын,мукьвал
800,nah::A,дөтийн,мукьвал
801,fern::A,холын,яргъал
802,linker::A,буруу,чапла
803,rechter::A,баруун,эрчӏи
804,anderer::A,өөр,маса
805,anderer::A,өөр,муькуь
806,anderer::A,нөгөө,маса
807,anderer::A,нөгөө,муькуь
808,erster::A,нэгдэх,сад лагьай
809,erster::A,нэгдүгээр,сад лагьай
810,zweiter::A,хоёрдугаар,кьвед лагьай
811,dritter::A,гуравдугаар,пуд лагьай
812,letzter::A,сүүлийн,эхиримжи
813,allein::ADV,ганцаараа,кьилди
814,auf einmal::ADV,нэгмөсөн,
815,zusammen::ADV,цуг,санал
816,zusammen::ADV,хамт,санал
817,lange::ADV,удаан,яргъалди
818,plötzlich::ADV,гэнэт,садлагьана
819,sofort::ADV,дороо,гьасятда
820,später::ADV,дараа,гуьгъуьнлай
821,jetzt::ADV,өнөө,гила
822,heute::ADV,өнөө,къе
823,heute::ADV,өнөөдөр,къе
824,morgen::ADV,маргааш,пака
825,morgen::ADV,маргаадар,пака
826,bald::ADV,түргэн,мукьва
827,bald::ADV,түргэн,мукьвара
828,bald::ADV,удахгүй,мукьва
829,bald::ADV,удахгүй,мукьвара
830,dann::ADV,хожим,ахпа
831,dann::ADV,тэгээд,ахпа
832,gestern::ADV,өчигдөр,накь
833,einst::ADV,нэг,садра
834,damals::ADV,тэгэхэд,а чӏавуз
835,danach::ADV,тэгээд,ахпа
836,danach::ADV,дараа нь,ахпа
837,vorher::ADV,урьд,вилик
838,zuerst::ADV,анх,сифте
839,zuerst::ADV,эхлээд,сифте
840,einmal::ADV,нэг удаа,садра
841,manchmal::ADV,хааяа,гагь-гагь
842,manchmal::ADV,заримдаа,гагь-гагь
843,oft::ADV,олонтоо,гзаф вахтара
844,immer::ADV,байнга,гьамиша
845,niemals::ADV,хэзээ ч,са чӏавузни
846,niemals::ADV,хэзээ ч,са вахтундани
847,niemals::ADV,хэдийд ч,са чӏавузни
848,niemals::ADV,хэдийд ч,са вахтундани
849,hier::ADV,энд,ина
850,hierhin::ADV,нааш,иниз
851,von hier::ADV,эндээс,инай
852,dort::ADV,тэнд,ана
853,dorthin::ADV,тийш,аниз
854,geradeaus::ADV,шулуун,дуьз
855,vorwärts::ADV,урагшаа,вилик
856,vorwärts::ADV,урагшаа,виликди
857,rückwärts::ADV,буцаан,кьулухъ
858,rückwärts::ADV,сөөргөө,кьулухъ
859,zurück::ADV,буцаж,
860,zurück::ADV,гэдрэг,
861,unten::ADV,дор,агъада
862,hinab::ADV,уруу,агъуз
863,oben::ADV,дээр,винел
864,hinauf::ADV,өөд,виниз
865,hinauf::ADV,дээш,виниз
866,überall::ADV,хааяагүй,вирина
867,überall::ADV,энд тэндгүй,вирина
868,nicht::ADV,эс,ваъ
869,nicht::ADV,-гүй,ваъ
870,ein wenig::ADV,жаахан,са тӏимил
871,kaum::ADV,арай,жизви
872,kaum::ADV,арай гэж,жизви
873,sehr::ADV,тун,лап
874,so::ADV,тэгж,икӏ
875,so::ADV,ингээд,икӏ
876,noch::ADV,дахин,гьеле
877,noch::ADV,дахиад,гьеле
878,nur::ADV,зөвхөн,анжах
879,nur::ADV,гагцхүү,анжах
880,schon::ADV,нэгэнт,хъувуна
881,schon::ADV,нэгэнт,мадни дардиз
882,schon::ADV,нэгэнт,мадни гуьтӏуьз
883,schon::ADV,нэгэнт,мадни гуьтӏуь я
884,wieder::ADV,дахин,
885,wieder::ADV,дахиад,
886,vergebens::ADV,хий,нагьакь
887,vergebens::ADV,хий,нагьакьа
888,vor::PRP,өмнө,вилик
889,hinter::PRP,ард,кьулухъ
890,unter::PRP,доор,кӏаник
891,durch::PRP,дундуур,арадай
892,durch::PRP,дундуур,-кай хкатна
893,neben::PRP,хажууд,патав
894,neben::PRP,хажууд,мукьув
895,zwischen::PRP,завсар,ара
896,zwischen::PRP,завсар,арада
897,zwischen::PRP,хооронд,ара
898,zwischen::PRP,хооронд,арада
899,wegen::PRP,төлөө,гъиляй
900,wegen::PRP,дээрээс,гъиляй
901,dies::PRN,энэ,и
902,dies::PRN,энэ,им
903,das::PRN,тэр,а
904,das::PRN,тэр,ам
905,alles::PRN,цөм,вири
906,alles::PRN,цөм,михьиз
907,alles::PRN,бүгд,вири
908,alles::PRN,бүгд,михьиз
909,ich::PRN,би,за
910,ich::PRN,би,зун
911,du::PRN,чи,вун
912,er::PRN,тэр,ам
913,er::PRN,тэр,гьа
914,er::PRN,тэр хүн,ам
915,er::PRN,тэр хүн,гьа
916,wir::PRN,бид,чун
917,ihr::PRN,та нар,куьн
918,sie::PRN,тэд,абур
919,was::FPRN,юу,вуч
920,wer::FPRN,хэн,вуж
921,wo::FADV,хаа,гьина
922,wo::FADV,хаана,гьина
923,wohin::FADV,хааш,гьиниз
924,wohin::FADV,хаана,гьиниз
925,wie::FADV,яаж,гьикӏ
926,wie::FADV,хэрхэн,гьикӏ
927,warum::FADV,юунд,вучиз
928,warum::FADV,яагаад,вучиз
929,wieviel::FNUM,хэдий,шумуд
930,wieviel::FNUM,хэд,шумуд
931,eins::NUM,нэг,са
932,zwei::NUM,хоёр,кьвед
933,drei::NUM,гурав,пуд
934,vier::NUM,дөрөв,кьуд
935,fünf::NUM,тав,вад
936,sechs::NUM,зургаа,ругуд
937,sieben::NUM,долоо,ирид
938,acht::NUM,найм,муьжуьд
939,neun::NUM,ес,кӏуьд
940,zehn::NUM,арав,цӏуд
941,elf::NUM,арван нэг,цӏусад
942,zwölf::NUM,арван хоёр,цӏикьвед
943,zwanzig::NUM,хорь,къад
944,dreißig::NUM,гуч,къанницӏуд
945,vierzig::NUM,дөч,яхцӏур
946,fünfzig::NUM,тавь,яхцӏурни цӏуд
947,sechzig::NUM,жар,пудкъад
948,siebzig::NUM,дал,пудкъанни цӏуд
949,achtzig::NUM,ная,кьудкъад
950,neunzig::NUM,ер,кьудкъанни цӏуд
951,hundert::NUM,зуу,виш
952,tausend::NUM,мянга,агъзур
953,und::CNJ,ч,ва
954,und::CNJ,болон,ва
955,oder::CNJ,буюу,я
956,stehen::V,зогсох,акъвазун
957,sitzen::V,суух,ацукьун
958,liegen::V,хэвтэх,къаткун
959,hängen::V,өлгөөтэй байх,куьрс хьун
960,hängen::V,дүүжлээтэй байх,куьрс хьун
961,werden::V,болох,хьун
962,passieren::V,тохиох,хьун
963,beginnen::V,эхлэх,башламиш хьун
964,enden::V,дүүрэх,куьтягь хьун
965,wechseln::V,хувирах,дегиш хьун
966,aufgehen[Sonne]::V,мандах,экъечӏун
967,untergehen[Sonne]::V,жаргах,акӏун
968,scheinen[Sonne]::V,гэрэлтэх,ишигь гун
969,donnern::V,дуугарах,къукърумар авун
970,wehen::V,салхилах,
971,wehen::V,хөөрөгдөх,
972,strömen::V,гүйх,авахьун
973,strömen::V,урсах,авахьун
974,fließen::V,урсах,авахьун
975,sich drehen::V,эргэлдэх,элкъуьн
976,schwanken::V,хэлбэлзэх,юзун
977,schwingen::V,ганхах,галтад хьун
978,schwingen::V,хэлбэлзэх,галтад хьун
979,fallen::V,унах,аватун
980,brennen::V,шатах,кун
981,brennen::V,шатах,ккун
982,rauchen::V,баагих,
983,regnen::V,бороо орно,къун
984,gefrieren::V,хөлдөх,муркӏади кьун
985,tauen::V,хайлах,цӏурун
986,schmelzen::V,уярах,цӏурун
987,trocknen::V,хатах,кьурун
988,sieden::V,буцлах,ругун
989,sieden::V,даргилах,ругун
990,faulen::V,үжрэх,кутӏун
991,faulen::V,өмхийрөх,кутӏун
992,verfaulen::V,бээх,чуьруьтмиш хьун
993,verfaulen::V,бээх,кутӏун
994,verfaulen::V,өгрөх,чуьруьтмиш хьун
995,verfaulen::V,өгрөх,кутӏун
996,reißen::V,цуурах,атӏун
997,reißen::V,цуурах,къазунун
998,versinken::V,живэх,батмиш хьун
999,vergehen::V,нөгчих,алатун
1000,vergehen::V,өнгөрөх,алатун
1001,erscheinen::V,гарах,майдандиз акъатун
1002,erscheinen::V,бултайх,майдандиз акъатун
1003,verschwinden::V,далд орох,квахьун
1004,verschwinden::V,алга болох,квахьун
1005,sinken::V,татрах,элекьун
1006,sinken::V,доошлох,элекьун
1007,abnehmen::V,багасах,тӏимил хьун
1008,abnehmen::V,багасах,гъвечӏи хьун
1009,abnehmen::V,хорогдох,тӏимил хьун
1010,abnehmen::V,хорогдох,гъвечӏи хьун
1011,zunehmen::V,ихсэх,артух хьун
1012,steigen::V,нэмэгдэх,хкаж хьун
1013,wachsen::V,өсөх,экъечӏун
1014,wachsen::V,ургах,экъечӏун
1015,glänzen::V,гилгэнэх,цӏарцӏар гун
1016,glänzen::V,гилбэгнэх,цӏарцӏар гун
1017,funkeln::V,гялжах,нур гун
1018,funkeln::V,гялалзах,нур гун
1019,lärmen::V,шуугих,ван авун
1020,läuten::V,цохих,зенг ягъун
1021,klingeln::V,хонхдох,зенг ягъун
1022,klingeln::V,дуугарах,зенг ягъун
1023,klirren::V,хангир жингэр хийх,зигринг авун
1024,brausen::V,бургилах,къати хьун
1025,rauschen::V,сэржигнэх,вишриш авун
1026,klingen::V,хангинах,ван авун
1027,bellen::V,хуцах,элуькьун
1028,heulen::V,улих,къув ягъун
1029,blasen::V,үлзэх,уф гун
1030,pfeifen::V,исгэрэх,уьфт ягъун
1031,schreien::V,хашгирах,гьараюн
1032,stöhnen::V,ёолох,суза авун
1033,stöhnen::V,гэнгэнэх,суза авун
1034,zittern::V,дагжих,зурзун
1035,leben::V,амьдрах,яшамиш хьун
1036,geboren werden::V,төрөх,хьун
1037,atmen::V,амьсгалах,нефес чӏугун
1038,trinken::V,уух,хъун
1039,essen::V,идэх,тӏуьн
1040,schlucken::V,залгих,туькьуьнун
1041,müde werden::V,ядрах,галатун
1042,müde werden::V,ядрах,юргъун хьун
1043,einschlafen::V,унтчих,ксун
1044,schlafen::V,унтах,ксун
1045,aufwachen::V,сэрэх,ахварай аватун
1046,aufstehen::V,босох,къарагъун
1047,sich erholen::V,амрах,ял ягъун
1048,krank werden::V,өвдөж эхлэх,кефсуз хьун
1049,krank sein::V,өвдөх,тӏа хьун
1050,schmerzen::V,өвдөх,тӏа хьун
1051,schmerzen::V,шархирах,тӏа хьун
1052,husten::V,ханиах,уьгьуь ягъун
1053,genesen::V,засрах,сагъ хъхьун
1054,sterben::V,үхэх,кьин
1055,sterben::V,нас барах,кьин
1056,umkommen::V,үхэх,терг хьун
1057,sich bewegen::V,хөдлөх,юзун
1058,sich rühren::V,хөдлөх,юзун
1059,sich erheben::V,босох,къарагъун
1060,sich setzen::V,суух,ацукьун
1061,hinfallen::V,ойчих,алукьун
1062,laufen::V,явган явах,къекъуьн
1063,schreiten::V,алхах,ккамар къачун
1064,spazierengehen::V,зугаалах,сейр авун
1065,eilen::V,хурдлах,тади авун
1066,sich beeilen::V,яарах,гьерекатун
1067,sich beeilen::V,шамдах,гьерекатун
1068,sausen::V,давхих,чкурун
1069,rennen::V,гүйх,катун
1070,rennen::V,гүйх,зверун
1071,springen::V,харайх,хкадарун
1072,springen::V,дэвхрэх,хкадарун
1073,klettern::V,авирах,акьахун
1074,schaukeln::V,ганхалзах,
1075,kriechen::V,мөлхөх,капаралди фин
1076,schwimmen::V,сэлэх,сирнав авун
1077,tauchen::V,шунгах,кьилихъди циз вегьин
1078,rudern::V,сэлүүрдэх,кьусуйралди лодка гьалун
1079,rudern::V,сэлүүрдэх,цуьруьгъуьлдалди кӏватӏун
1080,fahren::V,явах,фин
1081,fliegen::V,нисэх,лув гун
1082,fliegen::V,нисэх,цавай фин
1083,gehen::V,явах,фин
1084,weggehen::V,явах,хъфин
1085,abfahren::V,одох,фин
1086,abfahren::V,одох,рекье гьатун
1087,abfahren::V,хөдлөх,фин
1088,abfahren::V,хөдлөх,рекье гьатун
1089,anhalten::V,зогсох,акъвазун
1090,hineingehen::V,орох,гьахьун
1091,eintreten::V,орох,гьахьун
1092,kommen::V,ирэх,атун
1093,ankommen::V,хүрэх,атун
1094,zurückkommen::V,харих,хтун
1095,zurückkommen::V,буцаж ирэх,хтун
1096,bleiben::V,үлдэх,амукьун
1097,warten::V,хүлээх,гуьзлемишун
1098,erwarten::V,хүлээх,вил алаз акъвазун
1099,suchen::V,эрэх,къекъуьн
1100,suchen::V,бэдрэх,къекъуьн
1101,finden::V,олох,жугъун
1102,versuchen::V,оролдох,алахъун
1103,vorbereiten::V,бэлтгэх,гьазурун
1104,lieben::V,янаглах,кӏан хьун
1105,mögen::V,таалах,рикӏ ацукьун
1106,lachen::V,инээх,хъуьруьн
1107,rühren::V,сэтгэл уяруулах,
1108,weinen::V,уйлах,шехьун
1109,schimpfen::V,хараах,сеперар гун
1110,schimpfen::V,хараах,экъуьгъунар авун
1111,sich ärgern::V,уурлах,хъел акатун
1112,sich fürchten::V,айх,кичӏе хьун
1113,fürchten::V,айх,къурхутмиш хьун
1114,fliehen::V,зугтах,катун
1115,fliehen::V,гүйж очих,катун
1116,flüchten::V,оргох,катун
1117,sehen::V,үзэх,акун
1118,anschauen::V,харах,вил вегьин
1119,ansehen::V,харах,килигун
1120,hören::V,дуулах,ван хьун
1121,zuhören::V,чагнах,яб гун
1122,probieren::V,амсаж үзэх,дад акун
1123,riechen::V,үнэрлэх,ни чӏугун
1124,fühlen::V,мэдрэх,гьисс авун
1125,scheinen::V,шиг үзэгдэх,
1126,zu sehen sein::V,үзэгдэх,
1127,zu sehen sein::V,харагдах,
1128,vernehmen::V,дуулах,
1129,frieren::V,даарах,кьун
1130,frieren::V,даарах,мекьи хьун
1131,tun::V,хийх,авун
1132,tun::V,үйлдэх,авун
1133,können::V,болох,хьун
1134,können::V,болох,акъакьун
1135,wollen::V,хүсэх,кӏан хьун
1136,anfangen::V,эхлэх,башламишун
1137,beenden::V,дуусгах,куьтягьун
1138,aufhören::V,болих,акъвазун
1139,aufhören::V,зогсох,акъвазун
1140,gelingen::V,бүтэх,арадал атун
1141,geraten::V,илрэх,акъатун
1142,öffnen::V,нээх,ахъаюн
1143,öffnen::V,тайлах,ахъаюн
1144,schließen::V,хаах,акьалун
1145,stellen::V,тавих,эцигун
1146,stellen::V,босгох,эцигун
1147,setzen::V,суулгах,ацукьарун
1148,legen::V,хийх,эцигун
1149,legen::V,тавих,эцигун
1150,berühren::V,шүргэх,хкӏурун
1151,verbinden::V,залгах,гилигун
1152,bedecken::V,бүрэх,кӏевун
1153,aufhängen::V,өлгөх,куьрсарун
1154,aufhängen::V,дүүжлэх,куьрсарун
1155,anzünden::V,асаах,куькӏуьрун
1156,anzünden::V,ноцоох,куькӏуьрун
1157,aufheben::V,өргөх,хкажун
1158,zurücklassen::V,орхих,тун
1159,zurücklassen::V,үлдээх,тун
1160,verlieren::V,гээх,квадарун
1161,fallen lassen::V,унагах,авадрун
1162,machen::V,хийх,авун
1163,machen::V,хийх,кар авун
1164,machen::V,гаргах,авун
1165,machen::V,гаргах,кар авун
1166,herstellen::V,бүтээх,расун
1167,bauen::V,барих,туькӏуьрун
1168,reparieren::V,засах,расун
1169,reparieren::V,сэлбэх,расун
1170,verbessern::V,засах,хъсанрун
1171,verbessern::V,сайжруулах,хъсанрун
1172,ändern::V,өөрчлөх,табдил авун
1173,graben::V,малтах,эгъуьнун
1174,beugen::V,бөгтийлгөх,акӏажарун
1175,beugen::V,бөгтийлгөх,кангур авун
1176,biegen::V,матах,патахъарун
1177,biegen::V,муруйлгах,патахъарун
1178,drehen::V,эргүүлэх,алчударун
1179,wenden::V,эргүүлэх,
1180,umdrehen::V,хөрвүүлэх,элкъуьрун
1181,heben::V,өргөх,хкажун
1182,hochheben::V,өргөх,хкажун
1183,ergreifen::V,атгах,агалчна кьун
1184,halten::V,барих,кьун
1185,drücken::V,дарах,чуькьуьн
1186,schieben::V,түлхэх,хуртӏ гун
1187,kratzen::V,хусах,къадгъунун
1188,kratzen::V,маажих,къадгъунун
1189,lecken::V,долоох,мез гун
1190,beißen::V,зуух,кӏасун
1191,beißen::V,хазах,кӏасун
1192,abreißen::V,таслах,галудун
1193,abschneiden::V,тайрах,атӏун
1194,binden::V,боох,
1195,binden::V,хүлэх,
1196,stecken::V,шаах,сухун
1197,stecken::V,шигтгэх,сухун
1198,brechen::V,хугалах,хун
1199,brechen::V,хугалах,кукӏварун
1200,klopfen::V,цохих,тахъ-тахъ авун
1201,klopfen::V,тогших,тахъ-тахъ авун
1202,hauen::V,дэлдэх,ягъун
1203,kleben::V,наах,алкӏурун
1204,kleben::V,наах,кукӏурун
1205,reiben::V,нухах,тӏушунун
1206,reiben::V,нидчих,тӏушунун
1207,streichen::V,нялах,алтадун
1208,streichen::V,түрхэх,алтадун
1209,schleifen::V,билүүдэх,кӏвенкӏв авун
1210,schleifen::V,гуранздах,кӏвенкӏв авун
1211,schneiden::V,огтлох,атӏун
1212,rütteln::V,холхнулах,къарсурун
1213,schütteln::V,сэгсрэх,къарсурун
1214,schwenken::V,дэвэх,элягъун
1215,schwenken::V,дэвэх,галтадун
1216,schwenken::V,даллах,элягъун
1217,schwenken::V,даллах,галтадун
1218,schütten::V,цутгах,цун
1219,schütten::V,аягалах,цун
1220,füllen::V,дүүргэх,ацӏурун
1221,einwickeln::V,боох,кутун
1222,einwickeln::V,боох,элкъуьрун
1223,einwickeln::V,ороох,кутун
1224,einwickeln::V,ороох,элкъуьрун
1225,tragen::V,авчрах,тухун
1226,schleppen::V,чирэх,галчӏурун
1227,ziehen::V,татах,ялун
1228,ziehen::V,татах,чӏугун
1229,aufbewahren::V,хадгалах,хуьн
1230,werfen::V,хаях,гадрун
1231,werfen::V,шидэх,гадрун
1232,fangen::V,барих,кьун
1233,packen::V,шүүрэх,кьун
1234,verstecken::V,нуух,кӏевун
1235,teilen::V,хуваах,паюн
1236,schicken::V,илгээх,ракъурун
1237,schicken::V,явуулах,ракъурун
1238,bringen::V,авчрах,гъун
1239,bringen::V,аваачих,гъун
1240,hinzufügen::V,нэмэх,алава авун
1241,bekommen::V,хүлээн авах,къачун
1242,bekommen::V,хүлээн авах,жугъурун
1243,erhalten::V,хүлээн авах,къачун
1244,nehmen::V,авах,къачун
1245,wählen::V,сонгох,хкягъун
1246,auswählen::V,шилэх,хкягъун
1247,bewahren::V,гамнах,хуьн
1248,behindern::V,саад хийх,манийвал авун
1249,behindern::V,тотгор болох,манийвал авун
1250,verderben::V,эвдэх,чӏурун
1251,beschädigen::V,гэмтээх,нукьсанвал гун
1252,zerbrechen::V,хагалах,хун
1253,zerbrechen::V,хага цохих,хун
1254,zerreißen::V,урах,къазунун
1255,zerstören::V,эвдэх,чӏурун
1256,zerstören::V,эвдэх,барбатӏун
1257,zerstören::V,сүйтгэх,чӏурун
1258,zerstören::V,сүйтгэх,барбатӏун
1259,verbrennen::V,шатаах,ккун
1260,geben::V,өгөх,гун
1261,reichen::V,өгөх,вугун
1262,reichen::V,өгөх,гун
1263,reichen::V,дамжуулах,вугун
1264,reichen::V,дамжуулах,гун
1265,schenken::V,бэлэглэх,пишкеш авун
1266,versprechen::V,амлах,гаф гун
1267,wünschen::V,ерөөх,дуьа авун
1268,loben::V,магтах,тариф авун
1269,loben::V,сайшаах,тариф авун
1270,küssen::V,озох,темен гун
1271,küssen::V,үнсэх,темен гун
1272,wiegen::V,бүүвэйлэх,эчӏягъун
1273,zudecken::V,хучих,гьалдун
1274,zudecken::V,бүтээх,гьалдун
1275,wecken::V,сэрээх,ахварай авудун
1276,zeigen::V,үзүүлэх,къалурун
1277,führen::V,хөтлөх,тухун
1278,lehren::V,заах,кӏелиз тун
1279,unterrichten::V,сургах,тарс гун
1280,aufziehen::V,өсгөх,тербия гун
1281,aufziehen::V,өсгөх,тербияламишун
1282,aufziehen::V,хүмүүжүүлэх,тербия гун
1283,aufziehen::V,хүмүүжүүлэх,тербияламишун
1284,leiten::V,удирдах,идара авун
1285,antreiben::V,шамдуулах,тади кутун
1286,lassen::V,-уулах,
1287,einladen::V,залах,теклиф авун
1288,vereinigen::V,нэгтгэх,сад авун
1289,vereinigen::V,хамтруулах,сад авун
1290,besuchen::V,зочлох,кьилив атун
1291,treffen::V,учрах,гьалтун
1292,treffen::V,дайралдах,гьалтун
1293,sich versammeln::V,хуралдах,алтӏушун
1294,spielen::V,наадах,къугъун
1295,singen::V,дуулах,лугьун
1296,singen::V,дуулах,мани лугьун
1297,tanzen::V,бүжиглэх,кьуьл авун
1298,sich trennen::V,салах,къакъатун
1299,verlassen::V,хаях,гъил къачун
1300,retten::V,гэтэлгэх,къутармишун
1301,bewachen::V,сахих,хуьн
1302,schützen::V,хамгаалах,хуьн
1303,verteidigen::V,хамгаалах,хуьн
1304,sich schlagen::V,зодолдох,кукӏун
1305,schießen::V,харвах,акъатун
1306,schießen::V,буу буудах,акъатун
1307,siegen::V,ялах,гъалиб хьун
1308,ärgern::V,уурлуулах,хъел гъун
1309,ärgern::V,уурлуулах,хъел кутун
1310,ärgern::V,уур хүргэх,хъел гъун
1311,ärgern::V,уур хүргэх,хъел кутун
1312,schlagen::V,цохих,ягъун
1313,schlagen::V,цохих,галукьарун
1314,treten::V,өшиглөх,кьуьл къекъягъун
1315,treten::V,өшиглөх,кьуьл эцягъун
1316,stechen::V,хатгах,акьадарун
1317,stoßen::V,ёврох,эцягъун
1318,stoßen::V,нудрах,эцягъун
1319,stehlen::V,хулгайлах,чуьнуьхун
1320,stören::V,саад болох,хкуьрун
1321,belästigen::V,зовоох,хкуьрун
1322,belästigen::V,зовоох,азият гун
1323,belästigen::V,амраахгүй байх,хкуьрун
1324,belästigen::V,амраахгүй байх,азият гун
1325,verbergen::V,нуух,далдаламишун
1326,verbergen::V,далдлах,далдаламишун
1327,täuschen::V,мэхлэх,алцурарун
1328,täuschen::V,мэхлэх,алцуррун
1329,betrügen::V,хуурах,алцурарун
1330,betrügen::V,хуурах,гьарамзадавал авун
1331,töten::V,алах,яна кьин
1332,wohnen::V,суух,дуланмиш хьун
1333,wohnen::V,амьдрах,дуланмиш хьун
1334,arbeiten::V,ажиллах,кӏвалахун
1335,arbeiten::V,ажиллах,кӏвалах авун
1336,arbeiten::V,хөдөлмөрлөх,кӏвалахун
1337,arbeiten::V,хөдөлмөрлөх,кӏвалах авун
1338,sammeln::V,түүх,кӏватӏун
1339,sammeln::V,хураах,кӏватӏун
1340,pflücken::V,түүх,атӏун
1341,jagen::V,агнах,гъуьрч авун
1342,jagen::V,гөрөөлөх,гъуьрч авун
1343,fischen::V,загасчлах,гъетер кьун
1344,fischen::V,загас барих,гъетер кьун
1345,fassen::V,барих,кьун
1346,hüten::V,маллах,чӏура хуьн
1347,hüten::V,хариулах,чӏура хуьн
1348,treiben::V,туух,гьалун
1349,anbinden::V,уях,акалун
1350,füttern::V,тэжээх,ем гун
1351,melken::V,саах,ацун
1352,hacken::V,цавчих,куьткуьнун
1353,gießen::V,услах,яд гун
1354,reifen::V,боловсрох,чурун
1355,reifen::V,боловсрох,агакьун
1356,zubereiten::V,бэлдэх,гьазурун
1357,kochen::V,чанах,ругун
1358,backen::V,жигнэх,чурун
1359,braten::V,шарах,чурун
1360,braten::V,хайрах,чурун
1361,umrühren::V,хутгах,какадарун
1362,stricken::V,нэхэх,хурун
1363,stricken::V,сүлжих,хурун
1364,nähen::V,оёх,цун
1365,färben::V,будах,шир ягъун
1366,reinigen::V,арилгах,михьун
1367,reinigen::V,цэвэрлэх,михьун
1368,waschen::V,угаах,чуьхуьн
1369,abwischen::V,арчих,гуьцӏун
1370,spülen::V,зайлах,экъуьрун
1371,fegen::V,хамах,шуткун
1372,fegen::V,шүүрдэх,шуткун
1373,kehren::V,шүүрдэх,кул алтадун
1374,kehren::V,туужуудах,кул алтадун
1375,baden::V,усанд орох,эхъуьн
1376,sich waschen::V,биеэ угаах,жендек чуьхуьн
1377,ausziehen::V,тайлах,хутӏунун
1378,ausziehen::V,тайлах,галудун
1379,anziehen::V,өмсөх,алукӏун
1380,sich anziehen::V,хувцаслах,алукӏун
1381,sich anziehen::V,хувцаслах,парталар алукӏун
1382,kämmen::V,самнах,эвягъун
1383,schmücken::V,гоёх,безетмишун
1384,schmücken::V,гоёх,гуьрчегарун
1385,schmücken::V,чимэх,безетмишун
1386,schmücken::V,чимэх,гуьрчегарун
1387,sagen::V,гэх,лугьун
1388,sagen::V,хэлэх,лугьун
1389,sprechen::V,ярих,рахун
1390,sprechen::V,өгүүлэх,рахун
1391,reden::V,хэлэх,рахун
1392,reden::V,хөөрөлдөх,рахун
1393,sich unterhalten::V,ярилцах,ихтилат авун
1394,fragen::V,асуух,жузун
1395,bitten::V,гуйх,тӏалабун
1396,erzählen::V,өгүүлэх,ахъаюн
1397,mitteilen::V,дуулгах,хабар гун
1398,mitteilen::V,мэдээлэх,хабар гун
1399,nennen::V,нэрлэх,тӏвар гун
1400,rufen::V,дуудах,эверун
1401,prahlen::V,бардах,яцӏу гафар авун
1402,prahlen::V,сайрхах,яцӏу гафар авун
1403,übersetzen::V,орчуулах,таржума авун
1404,übersetzen::V,орчуулах,гафладун
1405,denken::V,санах,фикир авун
1406,glauben::V,итгэх,агъун
1407,bemerken::V,ажих,фикир гун
1408,bemerken::V,ажиглах,фикир гун
1409,erkennen::V,таних,
1410,begreifen::V,ойлгох,гъавурда акьун
1411,verstehen::V,мэдэж авах,
1412,lernen::V,сурах,кӏелун
1413,wissen::V,мэдэх,чир хьун
1414,wissen::V,мэдэх,чирхьун
1415,sich erinnern an::V,дурсах,рикӏел хуьн
1416,vergessen::V,мартах,рикӏелай фин
1417,vergessen::V,мартах,рикӏелай алатун
1418,messen::V,хэмжих,алцумун
1419,zählen::V,тоолох,гьисабун
1420,rechnen::V,тооцоох,гьисабун
1421,lesen::V,унших,кӏелун
1422,malen::V,зурах,кхьин
1423,malen::V,зурах,шикилар чӏугун
1424,zeichnen::V,дүрслэн бичих,чӏугун
1425,schreiben::V,бичих,кхьин
1426,besitzen::V,эзэмших,иеси хьун
1427,kaufen::V,худалдан авах,къачун
1428,kaufen::V,худалдан авах,маса къачун
1429,verkaufen::V,худалдах,гун
1430,verkaufen::V,худалдах,маса гун
1431,bezahlen::V,төлөх,къимет гун
1432,bezahlen::V,төлөх,эвезда авун
1433,bezahlen::V,төлөх,гьакъи агакьрун
1434,zahlen::V,төлөх,къимет гун
1435,zahlen::V,төлөх,эвезда авун
1436,zahlen::V,төлөх,гьакъи агакьрун
1437,beherrschen::V,эзэмших,иеси хьун
1438,ertragen::V,тэсэх,таб гун
