,Concept_ID,se,ko
97,Kiefer[Anatomie]::N,vuâl'lõš,턱
98,Kiefer[Anatomie]::N,вуаллнешш,턱
99,Kehle::N,gealoe,인후
100,Kehle::N,tjåttå,인후
101,Kehle::N,njiello,인후
102,Kehle::N,čotta,인후
103,Kehle::N,čuudâ,인후
104,Kehle::N,čoodd,인후
105,Kehle::N,чонт,인후
106,Kehle::N,кэ̄ҏс,인후
107,Hals::N,tjeapohke,목
108,Hals::N,tjiebet,목
109,Hals::N,čeabet,목
110,Hals::N,čiäppát,목
111,Hals::N,čeäppat,목
112,Hals::N,ча̄пэх,목
113,Genick::N,tjovrese,먹덜이
114,Genick::N,nisske,먹덜이
115,Genick::N,niehkki,먹덜이
116,Genick::N,niski,먹덜이
117,Genick::N,niek'ki,먹덜이
118,Genick::N,nji´šǩǩmaadd,먹덜이
119,Genick::N,нышшькмоант,먹덜이
120,Kopf::N,åejjie,머리
121,Kopf::N,oajvve,머리
122,Kopf::N,oaivi,머리
123,Kopf::N,uái'vi,머리
124,Kopf::N,vuei´vv,머리
125,Kopf::N,вуэййв,머리
126,Rücken::N,rudtje,든
127,Rücken::N,hárddo,든
128,Rücken::N,tjavelk,든
129,Rücken::N,sealgi,든
130,Rücken::N,selgi,든
131,Rücken::N,čielgi,든
132,Rücken::N,seä´lǧǧ,든
133,Rücken::N,се̄лльк,든
134,Bauch::N,tjåejjie,배
135,Bauch::N,tjoajvve,배
136,Bauch::N,čoavji,배
137,Bauch::N,čuáv'ji,배
138,Bauch::N,čåu´jj,배
139,Bauch::N,чо̄ввьй,배
140,Nabel::N,naepie,배꼽
141,Nabel::N,náhpe,배꼽
142,Nabel::N,náhpi,배꼽
143,Nabel::N,nääpi,배꼽
144,Nabel::N,nää´pp,배꼽
145,Nabel::N,на̄бпь,배꼽
146,Busen::N,boenge,가슴속
147,Busen::N,bållå,가슴속
148,Busen::N,čižži,가슴속
149,Busen::N,njamma,가슴속
150,Busen::N,njižže,가슴속
151,Busen::N,nje´ǯǯ,가슴속
152,Busen::N,раннҍт,가슴속
153,Brust::N,mïelke,가슴
154,Brust::N,radde,가슴
155,Brust::N,mielgga,가슴
156,Brust::N,raddi,가슴
157,Brust::N,radde,가슴
158,Brust::N,râ´dd,가슴
159,Brust::N,раннҍт,가슴
160,Schulter::N,åelkie,어깨
161,Schulter::N,oalgge,어깨
162,Schulter::N,hárdu,어깨
163,Schulter::N,ärdee,어깨
164,Schulter::N,uál'gi,어깨
165,Schulter::N,a´rddi,어깨
166,Schulter::N,vuä´lǧǧ,어깨
167,Schulter::N,вуэллык,어깨
168,Arm::N,gïete,팔
169,Arm::N,giehta,팔
170,Arm::N,giehta,팔
171,Arm::N,kietâ,팔
172,Arm::N,kie'tâkaaṿâ,팔
173,Arm::N,ǩiõtt,팔
174,Arm::N,кӣдт,팔
175,Ellenbogen::N,gernjere,팔쿰치
176,Ellenbogen::N,garŋŋel,팔쿰치
177,Ellenbogen::N,gargŋil,팔쿰치
178,Ellenbogen::N,käŋŋir,팔쿰치
179,Ellenbogen::N,kõõnjâr,팔쿰치
180,Ellenbogen::N,карьнэль,팔쿰치
181,Hand::N,gïete,손
182,Hand::N,giehta,손
183,Hand::N,giehta,손
184,Hand::N,kietâ,손
185,Hand::N,ǩiõtt,손
186,Hand::N,кӣдт,손
187,Handfläche::N,gïeten-låapoe,손바닥
188,Handfläche::N,giehtavuodo,손바닥
189,Handfläche::N,tjårmmåvuodo,손바닥
190,Handfläche::N,giehtaloahpu,손바닥
191,Handfläche::N,kiämád,손바닥
192,Handfläche::N,kuámmir,손바닥
193,Handfläche::N,kuä´m'mer,손바닥
194,Handfläche::N,ǩiõttǩeä´m'men,손바닥
195,Handfläche::N,ко̄а̄ллдэгк,손바닥
196,Handfläche::N,кӣдткоалдэгк,손바닥
197,Finger::N,soerme,속가락
198,Finger::N,tjuvdde,속가락
199,Finger::N,suorbma,속가락
200,Finger::N,čuvde,속가락
201,Finger::N,suor'mâ,속가락
202,Finger::N,suõrmm,속가락
203,Finger::N,це̄ххп,속가락
204,Fingernagel::N,gadtse,손톱
205,Fingernagel::N,guehpere,손톱
206,Fingernagel::N,gadtsa,손톱
207,Fingernagel::N,gazza,손톱
208,Fingernagel::N,kozzâ,손톱
209,Fingernagel::N,kõʒʒ,손톱
210,Fingernagel::N,кэ̄ннц,손톱
211,Nagel[Anatomie]::N,gadtse,손톱
212,Nagel[Anatomie]::N,guehpere,손톱
213,Nagel[Anatomie]::N,gadtsa,손톱
214,Nagel[Anatomie]::N,gazza,손톱
215,Nagel[Anatomie]::N,kozzâ,손톱
216,Nagel[Anatomie]::N,kõʒʒ,손톱
217,Nagel[Anatomie]::N,кэ̄ннц,손톱
218,Zeh::N,tjiehtjere,발가락
219,Zeh::N,juolggetjuvdde,발가락
220,Zeh::N,juolgesuorbma,발가락
221,Zeh::N,jyel'gisuor'mâ,발가락
222,Zeh::N,jue´lǧǧsuõrmm,발가락
223,Zeh::N,ю̄лльк-це̄һп,발가락
224,Fuß::N,juelkie,발
225,Fuß::N,juolgge,발
226,Fuß::N,juolgi,발
227,Fuß::N,jyel'gi,발
228,Fuß::N,jue´lǧǧ,발
229,Fuß::N,ла̄бпь,발
230,Ferse::N,båetskie,발꿈치
231,Ferse::N,boasske,발꿈치
232,Ferse::N,šušmi,발꿈치
233,Ferse::N,šušme,발꿈치
234,Ferse::N,jue´lǧǧkädd,발꿈치
235,Ferse::N,ка̄ннт,발꿈치
236,Knie::N,boelve,무릎
237,Knie::N,buolvva,무릎
238,Knie::N,čibbi,무릎
239,Knie::N,veaŋki,무릎
240,Knie::N,iidâ,무릎
241,Knie::N,puõlvv,무릎
242,Knie::N,пуллв,무릎
243,Oberschenkel::N,ruaksja,허벅다리
244,Oberschenkel::N,tjibbe,허벅다리
245,Oberschenkel::N,gassaváhkká,허벅다리
246,Oberschenkel::N,badjeváhkáa,허벅다리
247,Oberschenkel::N,čuár'bpeeḷi,허벅다리
248,Oberschenkel::N,če´bb,허벅다리
249,Oberschenkel::N,чуаррбе̄лль,허벅다리
250,Bein::N,juelkie,다리
251,Bein::N,juolgge,다리
252,Bein::N,juolgi,다리
253,Bein::N,jyel'gi,다리
254,Bein::N,jue´lǧǧ,다리
255,Bein::N,ю̄лльк,다리
256,Körper::N,kråahpe,구간
257,Körper::N,rumáj,구간
258,Körper::N,rumaš,구간
259,Körper::N,ruumâš,구간
260,Körper::N,rå´pp,구간
261,Körper::N,лышшьк,구간
262,Körper::N,роаӈӈьк,구간
263,Haut::N,njaltja,살갗
264,Haut::N,lijkke,살갗
265,Haut::N,tjuobma,살갗
266,Haut::N,liiki,살갗
267,Haut::N,liške,살갗
268,Haut::N,le´šǩǩ,살갗
269,Haut::N,лышшьк,살갗
270,Blut::N,vïrre,피
271,Blut::N,maelie,피
272,Blut::N,varra,피
273,Blut::N,varra,피
274,Blut::N,vorrâ,피
275,Blut::N,võrr,피
276,Blut::N,вэ̄рр,피
277,Ader::N,åerie,정맥
278,Ader::N,aajroe,정맥
279,Ader::N,suodna,정맥
280,Ader::N,varrasuotna,정맥
281,Ader::N,suoṇâ,정맥
282,Ader::N,suõnn,정맥
283,Ader::N,сӯнн,정맥
284,Sehne::N,soene,현
285,Sehne::N,gåårtenje,현
286,Sehne::N,suodna,현
287,Sehne::N,suotna,현
288,Sehne::N,suoṇâ,현
289,Sehne::N,suõnn,현
290,Sehne::N,сӯнн,현
291,Knochen::N,måara,뼈
292,Knochen::N,måaroe,뼈
293,Knochen::N,dákte,뼈
294,Knochen::N,dákti,뼈
295,Knochen::N,tähti,뼈
296,Knochen::N,tä´htt,뼈
297,Knochen::N,та̄ххт,뼈
298,Knochen::N,та̄ффьт,뼈
299,Gehirn::N,aajla,뇌
300,Gehirn::N,aajla,뇌수
301,Gehirn::N,vuojŋam,뇌
302,Gehirn::N,vuojŋam,뇌수
303,Gehirn::N,vuoigŋašat,뇌
304,Gehirn::N,vuoigŋašat,뇌수
305,Gehirn::N,vuoi'ŋâšeh,뇌
306,Gehirn::N,vuoi'ŋâšeh,뇌수
307,Gehirn::N,vuo'ivâšneh,뇌
308,Gehirn::N,vuo'ivâšneh,뇌수
309,Gehirn::N,vuõivâšn,뇌
310,Gehirn::N,vuõivâšn,뇌수
311,Gehirn::N,вуэййвэшна,뇌
312,Gehirn::N,вуэййвэшна,뇌수
313,Herz::N,vaajmoe,염통
314,Herz::N,tsåhke,염통
315,Herz::N,váibmu,염통
316,Herz::N,váimu,염통
317,Herz::N,čââ´đ,염통
318,Herz::N,кӯттҌк,염통
319,Magen::N,tjåejjie,위
320,Magen::N,tjoajvve,위
321,Magen::N,čoavji,위
322,Magen::N,čuáv'ji,위
323,Magen::N,čåu´jj,위
324,Magen::N,чо̄ввьй,위
325,Leber::N,mueksie,간
326,Leber::N,librre,간
327,Leber::N,vuoivvas,간
328,Leber::N,vuoivâs,간
329,Leber::N,vuõivâs,간
330,Leber::N,вуйвас,간
331,Atem::N,voejngehtasse,기식
332,Atem::N,båssånis,기식
333,Atem::N,vuojŋadahka,기식
334,Atem::N,vuoiŋŋahat,기식
335,Atem::N,vuo'iŋâstim,기식
336,Atem::N,jiõg'g,기식
337,Atem::N,вӯйнас,기식
338,Atem::N,вӯййнмушш,기식
339,Hunger::N,nielkie,공복
340,Hunger::N,nielgge,공복
341,Hunger::N,nealgi,공복
342,Hunger::N,nelgi,공복
343,Hunger::N,neä´lǧǧ,공복
344,Hunger::N,не̄лльк,공복
345,Träne::N,gïknjele,눈물
346,Träne::N,ganjál,눈물
347,Träne::N,ganjal,눈물
348,Träne::N,koonjâl,눈물
349,Träne::N,kõõnjâl,눈물
350,Träne::N,кэ̄нял,눈물
351,Geschmack::N,aelmie,기호
352,Geschmack::N,muosse,기호
353,Geschmack::N,smáhkka,기호
354,Geschmack::N,máhku,기호
355,Geschmack::N,smáhkka,기호
356,Geschmack::N,mááhu,기호
357,Geschmack::N,smakkâ,기호
358,Geschmack::N,njõõd,기호
359,Geschmack::N,smääkk,기호
360,Geschmack::N,ня̄лльк,기호
361,Geruch::N,haaje,냄새
362,Geruch::N,habjja,냄새
363,Geruch::N,hádja,냄새
364,Geruch::N,opsâ,냄새
365,Geruch::N,haajâ,냄새
366,Geruch::N,õpss,냄새
367,Geruch::N,haajj,냄새
368,Geruch::N,апс,냄새
369,Geruch::N,лэ̄гк,냄새
370,Schlaf::N,nahkerh,수면
371,Schlaf::N,nager,수면
372,Schlaf::N,oados,수면
373,Schlaf::N,nagir,수면
374,Schlaf::N,naṿer,수면
375,Schlaf::N,nââ´er,수면
376,Schlaf::N,нагерь,수면
377,Traum::N,nahkere,쿰
378,Traum::N,niehko,쿰
379,Traum::N,niehku,쿰
380,Traum::N,naṿer,쿰
381,Traum::N,nââ´er,쿰
382,Traum::N,нагерь,쿰
383,Himmel::N,elmie,하늘
384,Himmel::N,almme,하늘
385,Himmel::N,albmi,하늘
386,Himmel::N,alme,하늘
387,Himmel::N,â´lmm,하늘
388,Himmel::N,алльм,하늘
389,Sonne::N,biejjie,해
390,Sonne::N,bæjvásj,해
391,Sonne::N,beaivváš,해
392,Sonne::N,peivi,해
393,Sonne::N,piäiváš,해
394,Sonne::N,pei´vv,해
395,Sonne::N,пе̄ййв,해
396,Mond::N,aske,달
397,Mond::N,mánno,달
398,Mond::N,mánnu,달
399,Mond::N,máánu,달
400,Mond::N,mään,달
401,Mond::N,ма̄нн,달
402,Stern::N,daasta,별
403,Stern::N,naestie,별
404,Stern::N,násste,별
405,Stern::N,násti,별
406,Stern::N,täsni,별
407,Stern::N,tä´snn,별
408,Stern::N,та̄ссьт,별
409,Luft::N,elmie,동준
410,Luft::N,elmie,가스채
411,Luft::N,ájmmo,동준
412,Luft::N,ájmmo,가스채
413,Luft::N,áibmu,동준
414,Luft::N,áibmu,가스채
415,Luft::N,áimu,동준
416,Luft::N,áimu,가스채
417,Luft::N,šõŋŋ,동준
418,Luft::N,šõŋŋ,가스채
419,Luft::N,вӯйнас,동준
420,Luft::N,вӯйнас,가스채
421,Wind::N,bïegke,바람
422,Wind::N,biegga,바람
423,Wind::N,biegga,바람
424,Wind::N,pieg'gâ,바람
425,Wind::N,piõg'g,바람
426,Wind::N,пӣӈӈк,바람
427,Welle::N,baaroe,물결
428,Welle::N,bárro,물결
429,Welle::N,bárru,물결
430,Welle::N,pááṛu,물결
431,Welle::N,päärr,물결
432,Welle::N,нэ̄ммп,물결
433,Wasser::N,tjaetsie,물
434,Wasser::N,tjáhtje,물
435,Wasser::N,čáhci,물
436,Wasser::N,čääci,물
437,Wasser::N,čää´cc,물
438,Wasser::N,ча̄дзь,물
439,Stein::N,gierkie,돌
440,Stein::N,giergge,돌
441,Stein::N,geađgi,돌
442,Stein::N,keđgi,돌
443,Stein::N,ǩeä´dǧǧ,돌
444,Stein::N,ке̄ддҌк,돌
445,Boden::N,betnie,바닥
446,Boden::N,ednam,바닥
447,Boden::N,bodni,바닥
448,Boden::N,vuođđu,바닥
449,Boden::N,ponne,바닥
450,Boden::N,vuáđ̣u,바닥
451,Boden::N,vuâđđ,바닥
452,Boden::N,лаввьн,바닥
453,Boden::N,е̄ммьне,바닥
454,Erde::N,jåarta,흙
455,Erde::N,mueltie,흙
456,Erde::N,ednam,흙
457,Erde::N,mållde,흙
458,Erde::N,eana,흙
459,Erde::N,eennâm,흙
460,Erde::N,mädd,흙
461,Erde::N,jânnam,흙
462,Erde::N,е̄ммьне,흙
463,Staub::N,heblie,먼지
464,Staub::N,tsumhtsie,먼지
465,Staub::N,dubme,먼지
466,Staub::N,dopmu,먼지
467,Staub::N,kovjâ,먼지
468,Staub::N,põõ´l,먼지
469,Staub::N,кэ̄ббьй,먼지
470,Rauch::N,soeve,연기
471,Rauch::N,suovva,연기
472,Rauch::N,suovva,연기
473,Rauch::N,suoṿâ,연기
474,Rauch::N,suõvv,연기
475,Rauch::N,сӯвв,연기
476,Funke::N,naestie,불티
477,Funke::N,tjuonam,불티
478,Funke::N,čuotnan,불티
479,Funke::N,čuođâlm,불티
480,Funke::N,iiskâr,불티
481,Funke::N,čuõzzâm,불티
482,Funke::N,чӯссэм,불티
483,Feuer::N,dålle,불
484,Feuer::N,dållå,불
485,Feuer::N,dolla,불
486,Feuer::N,tullâ,불
487,Feuer::N,toll,불
488,Feuer::N,то̄лл,불
489,Licht::N,tjoevke,불
490,Licht::N,tjuovgga,불
491,Licht::N,čuovga,불
492,Licht::N,čuovggas,불
493,Licht::N,čuoṿâ,불
494,Licht::N,toll,불
495,Licht::N,čuõvv,불
496,Licht::N,то̄лл,불
497,Schatten::N,skugkie,어스레함
498,Schatten::N,soejvene,어스레함
499,Schatten::N,irkes,어스레함
500,Schatten::N,sieges,어스레함
501,Schatten::N,itku,어스레함
502,Schatten::N,suoivâ,어스레함
503,Schatten::N,õõtt,어스레함
504,Schatten::N,ǩeeu´niǩ,어스레함
505,Schatten::N,кывьнэхь,어스레함
506,Wetter::N,vïerhtse,기상
507,Wetter::N,dálkke,기상
508,Wetter::N,dálki,기상
509,Wetter::N,šoŋŋâ,기상
510,Wetter::N,šõŋŋ,기상
511,Wetter::N,шэ̄ӈӈ,기상
512,Nebel::N,såavla,안개
513,Nebel::N,mearhka,안개
514,Nebel::N,murkko,안개
515,Nebel::N,mierkká,안개
516,Nebel::N,mierká,안개
517,Nebel::N,miär'kká,안개
518,Nebel::N,oṃo,안개
519,Nebel::N,sue´lnn,안개
520,Nebel::N,цӣгк,안개
521,Nebel::N,сулльн,안개
522,Wolke::N,balve,구름
523,Wolke::N,balvva,구름
524,Wolke::N,balva,구름
525,Wolke::N,polvâ,구름
526,Wolke::N,põlvv,구름
527,Wolke::N,пэллв,구름
528,Regen::N,ebrie,비
529,Regen::N,harvve,비
530,Regen::N,arvi,비
531,Regen::N,arve,비
532,Regen::N,â´brr,비
533,Regen::N,аббьр,비
534,Schnee::N,lopme,눈
535,Schnee::N,moehtege,눈
536,Schnee::N,muohta,눈
537,Schnee::N,muohta,눈
538,Schnee::N,muotâ,눈
539,Schnee::N,muõtt,눈
540,Schnee::N,вэ̄дз,눈
541,Schnee::N,куэллт,눈
542,Eis::N,jïenge,얼음
543,Eis::N,jiegŋa,얼음
544,Eis::N,jiekŋa,얼음
545,Eis::N,jieŋ̣â,얼음
546,Eis::N,jiõŋŋ,얼음
547,Eis::N,ӣӈӈ,얼음
548,Frost::N,baajkoe,혹한
549,Frost::N,tjoasskem,혹한
550,Frost::N,buolaš,혹한
551,Frost::N,puolâš,혹한
552,Frost::N,puõlâš,혹한
553,Frost::N,мӯнь,혹한
554,Kälte::N,jueskie,추위
555,Kälte::N,jueskie,차가움
556,Kälte::N,tjåetskeme,추위
557,Kälte::N,tjåetskeme,차가움
558,Kälte::N,tjoasskem,추위
559,Kälte::N,tjoasskem,차가움
560,Kälte::N,čoaskin,추위
561,Kälte::N,čoaskin,차가움
562,Kälte::N,ko'lmâsvuotâ,추위
563,Kälte::N,ko'lmâsvuotâ,차가움
564,Kälte::N,ijss,추위
565,Kälte::N,ijss,차가움
566,Kälte::N,čuä´cǩǩem,추위
567,Kälte::N,čuä´cǩǩem,차가움
568,Kälte::N,tuârggnjõs,추위
569,Kälte::N,tuârggnjõs,차가움
570,Kälte::N,кэ̄лмас,추위
571,Kälte::N,кэ̄лмас,차가움
572,Hitze::N,baahke,고온
573,Hitze::N,baahke,더위
574,Hitze::N,báhkka,고온
575,Hitze::N,báhkka,더위
576,Hitze::N,báhkka,고온
577,Hitze::N,báhkka,더위
578,Hitze::N,pakkâ,고온
579,Hitze::N,pakkâ,더위
580,Hitze::N,kuṃe,고온
581,Hitze::N,kuṃe,더위
582,Hitze::N,paašt,고온
583,Hitze::N,paašt,더위
584,Hitze::N,жоарр,고온
585,Hitze::N,жоарр,더위
586,Raureif::N,jyjse,
587,Raureif::N,ridne,
588,Raureif::N,goarre,
589,Raureif::N,ritni,
590,Raureif::N,suhči,
591,Raureif::N,riṇe,
592,Raureif::N,ай,
593,Regenbogen::N,aatjan goengere,무지개
594,Regenbogen::N,aatjan joekse,무지개
595,Regenbogen::N,ádjájuoksa,무지개
596,Regenbogen::N,arvedávgi,무지개
597,Regenbogen::N,bajándávgi,무지개
598,Regenbogen::N,äijihtävgi,무지개
599,Regenbogen::N,teârmmazjohss,무지개
600,Regenbogen::N,тӣрмесью̄ккс,무지개
601,Donner::N,raejrie,뇌명
602,Donner::N,átjek,뇌명
603,Donner::N,átjárájdde,뇌명
604,Donner::N,áddjá,뇌명
605,Donner::N,baján,뇌명
606,Donner::N,juuṛâ,뇌명
607,Donner::N,tie´rmes,뇌명
608,Donner::N,тӣрмесь,뇌명
609,Donner::N,ча̄ркнэгк,뇌명
610,Strömung::N,njuvvie,유동
611,Strömung::N,ájggedáhpe,유동
612,Strömung::N,rávdnji,유동
613,Strömung::N,virde,유동
614,Strömung::N,ve´rdd,유동
615,Strömung::N,выррьт,유동
616,Tropfen::N,gåajhkohts,물방울
617,Tropfen::N,gåjkudis,물방울
618,Tropfen::N,goaikkanas,물방울
619,Tropfen::N,čalme,물방울
620,Tropfen::N,čâ´lmm,물방울
621,Tropfen::N,ча̄лльм,물방울
622,Schaum::N,sapte,포말
623,Schaum::N,såpptå,포말
624,Schaum::N,sokta,포말
625,Schaum::N,suptâ,포말
626,Schaum::N,soptt,포말
627,Schaum::N,со̄ппт,포말
628,Schmutz::N,haaskoe,때
629,Schmutz::N,duolvva,때
630,Schmutz::N,duolva,때
631,Schmutz::N,durdi,때
632,Schmutz::N,stänži,때
633,Schmutz::N,sähss,때
634,Schmutz::N,са̄ккьс,때
635,Schmutz::N,не̄шшь,때
636,See::N,jaevrie,호수
637,See::N,jávrre,호수
638,See::N,jávri,호수
639,See::N,jävri,호수
640,See::N,jâu´rr,호수
641,See::N,я̄ввьр,호수
642,Sumpf::N,pluevie,습지
643,Sumpf::N,áhpe,습지
644,Sumpf::N,sæmssa,습지
645,Sumpf::N,jeaggi,습지
646,Sumpf::N,jeggi,습지
647,Sumpf::N,jeä´ǧ'ǧ,습지
648,Sumpf::N,ла̄ммьп,습지
649,Moor::N,pluevie,저습지
650,Moor::N,jiegge,저습지
651,Moor::N,suotnju,저습지
652,Moor::N,karrii,저습지
653,Moor::N,kä´rev,저습지
654,Moor::N,veättaǩ,저습지
655,Moor::N,ла̄ммьп,저습지
656,Wiese::N,ïentje,목초지
657,Wiese::N,giedde,목초지
658,Wiese::N,gieddi,목초지
659,Wiese::N,nijtto,목초지
660,Wiese::N,пуэшенҍ,목초지
661,Wald::N,skåake,숲
662,Wald::N,skåajje,숲
663,Wald::N,miehtsie,숲
664,Wald::N,vuovdde,숲
665,Wald::N,miehttse,숲
666,Wald::N,vuovdi,숲
667,Wald::N,meahcci,숲
668,Wald::N,mecci,숲
669,Wald::N,vyemi,숲
670,Wald::N,vue´mm,숲
671,Wald::N,meä´c'c,숲
672,Wald::N,ля̄ммт,숲
673,Hügel::N,deava,언덕
674,Hügel::N,dievvá,언덕
675,Hügel::N,dievvá,언덕
676,Hügel::N,čummâ,언덕
677,Hügel::N,pä´rcc,언덕
678,Hügel::N,teä´rmm,언덕
679,Hügel::N,ка̄ннҌт,언덕
680,Anhöhe::N,deava,언덕
681,Anhöhe::N,jalladahke,언덕
682,Anhöhe::N,dievásj,언덕
683,Anhöhe::N,aláš,언덕
684,Anhöhe::N,luohkká,언덕
685,Anhöhe::N,tiävá,언덕
686,Anhöhe::N,poorááš,언덕
687,Anhöhe::N,ču´lpp,언덕
688,Anhöhe::N,škâu´ŋŋ,언덕
689,Anhöhe::N,ка̄ннҌт,언덕
690,Berg::N,bïerje,산
691,Berg::N,várre,산
692,Berg::N,várri,산
693,Berg::N,vääṛi,산
694,Berg::N,vää´rr,산
695,Berg::N,те̄ррьм,산
696,Gipfel::N,dalvese,졀졍
697,Gipfel::N,tjåhkkå,졀졍
698,Gipfel::N,čohkka,졀졍
699,Gipfel::N,čokke,졀졍
700,Gipfel::N,čå´ǩǩ,졀졍
701,Gipfel::N,ла̄ддҍв,졀졍
702,Höhle::N,beajoe,공동
703,Höhle::N,rájgge,공동
704,Höhle::N,sluoggo,공동
705,Höhle::N,biedju,공동
706,Höhle::N,kuovđâšm,공동
707,Höhle::N,skuõrr,공동
708,Höhle::N,вуэӈӈк,공동
709,Abhang::N,boelte,몰매
710,Abhang::N,brijrie,몰매
711,Abhang::N,bállte,몰매
712,Abhang::N,vielti,몰매
713,Abhang::N,luohkká,몰매
714,Abhang::N,viel'tti,몰매
715,Abhang::N,vie´ltt,몰매
716,Abhang::N,луэххк,몰매
717,Quelle::N,aajege,근원
718,Quelle::N,gaaltije,근원
719,Quelle::N,ája,근원
720,Quelle::N,ája,근원
721,Quelle::N,gáldu,근원
722,Quelle::N,aajâ,근원
723,Quelle::N,käldee,근원
724,Quelle::N,lädd,근원
725,Quelle::N,käivv,근원
726,Quelle::N,ка̄ййв,근원
727,Bach::N,johketje,내
728,Bach::N,jåhkå,내
729,Bach::N,jågåsj,내
730,Bach::N,jogaš,내
731,Bach::N,aajâ,내
732,Bach::N,vuäjj,내
733,Bach::N,вуэйй,내
734,Fluss::N,johke,강
735,Fluss::N,ædno,강
736,Fluss::N,jåhkå,강
737,Fluss::N,johka,강
738,Fluss::N,juuhâ,강
739,Fluss::N,jokk,강
740,Fluss::N,jeänn,강
741,Fluss::N,ё̄гк,강
742,Ufer::N,beala,강변
743,Ufer::N,beala,바닷가
744,Ufer::N,gádde,강변
745,Ufer::N,gádde,바닷가
746,Ufer::N,gáddi,강변
747,Ufer::N,gáddi,바닷가
748,Ufer::N,riddo,강변
749,Ufer::N,riddo,바닷가
750,Ufer::N,redd,강변
751,Ufer::N,redd,바닷가
752,Ufer::N,рыннт,강변
753,Ufer::N,рыннт,바닷가
754,Küste::N,mïere,해변
755,Küste::N,mïere,해변가
756,Küste::N,gaedtie,해변
757,Küste::N,gaedtie,해변가
758,Küste::N,merragádde,해변
759,Küste::N,merragádde,해변가
760,Küste::N,merraguovllo,해변
761,Küste::N,merraguovllo,해변가
