,Concept_ID,se,is
217,Fingernagel::N,кэ̄ннц,fingurnögl
218,Nagel[Anatomie]::N,gadtse,nögl
219,Nagel[Anatomie]::N,guehpere,nögl
220,Nagel[Anatomie]::N,gadtsa,nögl
221,Nagel[Anatomie]::N,gazza,nögl
222,Nagel[Anatomie]::N,kozzâ,nögl
223,Nagel[Anatomie]::N,kõʒʒ,nögl
224,Nagel[Anatomie]::N,кэ̄ннц,nögl
225,Zeh::N,tjiehtjere,tá
226,Zeh::N,juolggetjuvdde,tá
227,Zeh::N,juolgesuorbma,tá
228,Zeh::N,jyel'gisuor'mâ,tá
229,Zeh::N,jue´lǧǧsuõrmm,tá
230,Zeh::N,ю̄лльк-це̄һп,tá
231,Fuß::N,juelkie,fótur
232,Fuß::N,juolgge,fótur
233,Fuß::N,juolgi,fótur
234,Fuß::N,jyel'gi,fótur
235,Fuß::N,jue´lǧǧ,fótur
236,Fuß::N,ла̄бпь,fótur
237,Ferse::N,båetskie,hæll
238,Ferse::N,boasske,hæll
239,Ferse::N,šušmi,hæll
240,Ferse::N,šušme,hæll
241,Ferse::N,jue´lǧǧkädd,hæll
242,Ferse::N,ка̄ннт,hæll
243,Knie::N,boelve,kné
244,Knie::N,buolvva,kné
245,Knie::N,čibbi,kné
246,Knie::N,veaŋki,kné
247,Knie::N,iidâ,kné
248,Knie::N,puõlvv,kné
249,Knie::N,пуллв,kné
250,Oberschenkel::N,ruaksja,læri
251,Oberschenkel::N,tjibbe,læri
252,Oberschenkel::N,gassaváhkká,læri
253,Oberschenkel::N,badjeváhkáa,læri
254,Oberschenkel::N,čuár'bpeeḷi,læri
255,Oberschenkel::N,če´bb,læri
256,Oberschenkel::N,чуаррбе̄лль,læri
257,Bein::N,juelkie,fótleggur
258,Bein::N,juolgge,fótleggur
259,Bein::N,juolgi,fótleggur
260,Bein::N,jyel'gi,fótleggur
261,Bein::N,jue´lǧǧ,fótleggur
262,Bein::N,ю̄лльк,fótleggur
263,Körper::N,kråahpe,búkur
264,Körper::N,kråahpe,líkami
265,Körper::N,rumáj,búkur
266,Körper::N,rumáj,líkami
267,Körper::N,rumaš,búkur
268,Körper::N,rumaš,líkami
269,Körper::N,ruumâš,búkur
270,Körper::N,ruumâš,líkami
271,Körper::N,rå´pp,búkur
272,Körper::N,rå´pp,líkami
273,Körper::N,лышшьк,búkur
274,Körper::N,лышшьк,líkami
275,Körper::N,роаӈӈьк,búkur
276,Körper::N,роаӈӈьк,líkami
277,Haut::N,njaltja,húð
278,Haut::N,njaltja,skinn
279,Haut::N,lijkke,húð
280,Haut::N,lijkke,skinn
281,Haut::N,tjuobma,húð
282,Haut::N,tjuobma,skinn
283,Haut::N,liiki,húð
284,Haut::N,liiki,skinn
285,Haut::N,liške,húð
286,Haut::N,liške,skinn
287,Haut::N,le´šǩǩ,húð
288,Haut::N,le´šǩǩ,skinn
289,Haut::N,лышшьк,húð
290,Haut::N,лышшьк,skinn
291,Blut::N,vïrre,blóð
292,Blut::N,maelie,blóð
293,Blut::N,varra,blóð
294,Blut::N,varra,blóð
295,Blut::N,vorrâ,blóð
296,Blut::N,võrr,blóð
297,Blut::N,вэ̄рр,blóð
298,Ader::N,åerie,æð
299,Ader::N,aajroe,æð
300,Ader::N,suodna,æð
301,Ader::N,varrasuotna,æð
302,Ader::N,suoṇâ,æð
303,Ader::N,suõnn,æð
304,Ader::N,сӯнн,æð
305,Sehne::N,soene,sin
306,Sehne::N,gåårtenje,sin
307,Sehne::N,suodna,sin
308,Sehne::N,suotna,sin
309,Sehne::N,suoṇâ,sin
310,Sehne::N,suõnn,sin
311,Sehne::N,сӯнн,sin
312,Knochen::N,måara,bein
313,Knochen::N,måaroe,bein
314,Knochen::N,dákte,bein
315,Knochen::N,dákti,bein
316,Knochen::N,tähti,bein
317,Knochen::N,tä´htt,bein
318,Knochen::N,та̄ххт,bein
319,Knochen::N,та̄ффьт,bein
320,Gehirn::N,aajla,heili
321,Gehirn::N,vuojŋam,heili
322,Gehirn::N,vuoigŋašat,heili
323,Gehirn::N,vuoi'ŋâšeh,heili
324,Gehirn::N,vuo'ivâšneh,heili
325,Gehirn::N,vuõivâšn,heili
326,Gehirn::N,вуэййвэшна,heili
327,Herz::N,vaajmoe,hjarta
328,Herz::N,tsåhke,hjarta
329,Herz::N,váibmu,hjarta
330,Herz::N,váimu,hjarta
331,Herz::N,čââ´đ,hjarta
332,Herz::N,кӯттҌк,hjarta
333,Magen::N,tjåejjie,magi
334,Magen::N,tjoajvve,magi
335,Magen::N,čoavji,magi
336,Magen::N,čuáv'ji,magi
337,Magen::N,čåu´jj,magi
338,Magen::N,чо̄ввьй,magi
339,Leber::N,mueksie,lifur
340,Leber::N,librre,lifur
341,Leber::N,vuoivvas,lifur
342,Leber::N,vuoivâs,lifur
343,Leber::N,vuõivâs,lifur
344,Leber::N,вуйвас,lifur
345,Atem::N,voejngehtasse,andi
346,Atem::N,voejngehtasse,andardráttur
347,Atem::N,båssånis,andi
348,Atem::N,båssånis,andardráttur
349,Atem::N,vuojŋadahka,andi
350,Atem::N,vuojŋadahka,andardráttur
351,Atem::N,vuoiŋŋahat,andi
352,Atem::N,vuoiŋŋahat,andardráttur
353,Atem::N,vuo'iŋâstim,andi
354,Atem::N,vuo'iŋâstim,andardráttur
355,Atem::N,jiõg'g,andi
356,Atem::N,jiõg'g,andardráttur
357,Atem::N,вӯйнас,andi
358,Atem::N,вӯйнас,andardráttur
359,Atem::N,вӯййнмушш,andi
360,Atem::N,вӯййнмушш,andardráttur
361,Hunger::N,nielkie,hungur
362,Hunger::N,nielgge,hungur
363,Hunger::N,nealgi,hungur
364,Hunger::N,nelgi,hungur
365,Hunger::N,neä´lǧǧ,hungur
366,Hunger::N,не̄лльк,hungur
367,Träne::N,gïknjele,tár
368,Träne::N,ganjál,tár
369,Träne::N,ganjal,tár
370,Träne::N,koonjâl,tár
371,Träne::N,kõõnjâl,tár
372,Träne::N,кэ̄нял,tár
373,Geschmack::N,aelmie,smekkur
374,Geschmack::N,muosse,smekkur
375,Geschmack::N,smáhkka,smekkur
376,Geschmack::N,máhku,smekkur
377,Geschmack::N,smáhkka,smekkur
378,Geschmack::N,mááhu,smekkur
379,Geschmack::N,smakkâ,smekkur
380,Geschmack::N,njõõd,smekkur
381,Geschmack::N,smääkk,smekkur
382,Geschmack::N,ня̄лльк,smekkur
383,Geruch::N,haaje,lykt
384,Geruch::N,habjja,lykt
385,Geruch::N,hádja,lykt
386,Geruch::N,opsâ,lykt
387,Geruch::N,haajâ,lykt
388,Geruch::N,õpss,lykt
389,Geruch::N,haajj,lykt
390,Geruch::N,апс,lykt
391,Geruch::N,лэ̄гк,lykt
392,Schlaf::N,nahkerh,svefn
393,Schlaf::N,nager,svefn
394,Schlaf::N,oados,svefn
395,Schlaf::N,nagir,svefn
396,Schlaf::N,naṿer,svefn
397,Schlaf::N,nââ´er,svefn
398,Schlaf::N,нагерь,svefn
399,Traum::N,nahkere,draumur
400,Traum::N,niehko,draumur
401,Traum::N,niehku,draumur
402,Traum::N,naṿer,draumur
403,Traum::N,nââ´er,draumur
404,Traum::N,нагерь,draumur
405,Himmel::N,elmie,himinn
406,Himmel::N,almme,himinn
407,Himmel::N,albmi,himinn
408,Himmel::N,alme,himinn
409,Himmel::N,â´lmm,himinn
410,Himmel::N,алльм,himinn
411,Sonne::N,biejjie,sól
412,Sonne::N,bæjvásj,sól
413,Sonne::N,beaivváš,sól
414,Sonne::N,peivi,sól
415,Sonne::N,piäiváš,sól
416,Sonne::N,pei´vv,sól
417,Sonne::N,пе̄ййв,sól
418,Mond::N,aske,tungl
419,Mond::N,mánno,tungl
420,Mond::N,mánnu,tungl
421,Mond::N,máánu,tungl
422,Mond::N,mään,tungl
423,Mond::N,ма̄нн,tungl
424,Stern::N,daasta,stjarna
425,Stern::N,naestie,stjarna
426,Stern::N,násste,stjarna
427,Stern::N,násti,stjarna
428,Stern::N,täsni,stjarna
429,Stern::N,tä´snn,stjarna
430,Stern::N,та̄ссьт,stjarna
431,Luft::N,elmie,loft
432,Luft::N,ájmmo,loft
433,Luft::N,áibmu,loft
434,Luft::N,áimu,loft
435,Luft::N,šõŋŋ,loft
436,Luft::N,вӯйнас,loft
437,Wind::N,bïegke,vindur
438,Wind::N,biegga,vindur
439,Wind::N,biegga,vindur
440,Wind::N,pieg'gâ,vindur
441,Wind::N,piõg'g,vindur
442,Wind::N,пӣӈӈк,vindur
443,Welle::N,baaroe,alda
444,Welle::N,baaroe,bylgja
445,Welle::N,bárro,alda
446,Welle::N,bárro,bylgja
447,Welle::N,bárru,alda
448,Welle::N,bárru,bylgja
449,Welle::N,pááṛu,alda
450,Welle::N,pááṛu,bylgja
451,Welle::N,päärr,alda
452,Welle::N,päärr,bylgja
453,Welle::N,нэ̄ммп,alda
454,Welle::N,нэ̄ммп,bylgja
455,Wasser::N,tjaetsie,vatn
456,Wasser::N,tjáhtje,vatn
457,Wasser::N,čáhci,vatn
458,Wasser::N,čääci,vatn
459,Wasser::N,čää´cc,vatn
460,Wasser::N,ча̄дзь,vatn
461,Stein::N,gierkie,steinn
462,Stein::N,giergge,steinn
463,Stein::N,geađgi,steinn
464,Stein::N,keđgi,steinn
465,Stein::N,ǩeä´dǧǧ,steinn
466,Stein::N,ке̄ддҌк,steinn
467,Boden::N,betnie,botn
468,Boden::N,ednam,botn
469,Boden::N,bodni,botn
470,Boden::N,vuođđu,botn
471,Boden::N,ponne,botn
472,Boden::N,vuáđ̣u,botn
473,Boden::N,vuâđđ,botn
474,Boden::N,лаввьн,botn
475,Boden::N,е̄ммьне,botn
476,Erde::N,jåarta,jörð
477,Erde::N,mueltie,jörð
478,Erde::N,ednam,jörð
479,Erde::N,mållde,jörð
480,Erde::N,eana,jörð
481,Erde::N,eennâm,jörð
482,Erde::N,mädd,jörð
483,Erde::N,jânnam,jörð
484,Erde::N,е̄ммьне,jörð
485,Staub::N,heblie,ryk
486,Staub::N,heblie,duft
487,Staub::N,tsumhtsie,ryk
488,Staub::N,tsumhtsie,duft
489,Staub::N,dubme,ryk
490,Staub::N,dubme,duft
491,Staub::N,dopmu,ryk
492,Staub::N,dopmu,duft
493,Staub::N,kovjâ,ryk
494,Staub::N,kovjâ,duft
495,Staub::N,põõ´l,ryk
496,Staub::N,põõ´l,duft
497,Staub::N,кэ̄ббьй,ryk
498,Staub::N,кэ̄ббьй,duft
499,Rauch::N,soeve,reykur
500,Rauch::N,suovva,reykur
501,Rauch::N,suovva,reykur
502,Rauch::N,suoṿâ,reykur
503,Rauch::N,suõvv,reykur
504,Rauch::N,сӯвв,reykur
505,Funke::N,naestie,neisti
506,Funke::N,tjuonam,neisti
507,Funke::N,čuotnan,neisti
508,Funke::N,čuođâlm,neisti
509,Funke::N,iiskâr,neisti
510,Funke::N,čuõzzâm,neisti
511,Funke::N,чӯссэм,neisti
512,Feuer::N,dålle,eldur
513,Feuer::N,dållå,eldur
514,Feuer::N,dolla,eldur
515,Feuer::N,tullâ,eldur
516,Feuer::N,toll,eldur
517,Feuer::N,то̄лл,eldur
518,Licht::N,tjoevke,ljós
519,Licht::N,tjuovgga,ljós
520,Licht::N,čuovga,ljós
521,Licht::N,čuovggas,ljós
522,Licht::N,čuoṿâ,ljós
523,Licht::N,toll,ljós
524,Licht::N,čuõvv,ljós
525,Licht::N,то̄лл,ljós
526,Schatten::N,skugkie,skuggi
527,Schatten::N,soejvene,skuggi
528,Schatten::N,irkes,skuggi
529,Schatten::N,sieges,skuggi
530,Schatten::N,itku,skuggi
531,Schatten::N,suoivâ,skuggi
532,Schatten::N,õõtt,skuggi
533,Schatten::N,ǩeeu´niǩ,skuggi
534,Schatten::N,кывьнэхь,skuggi
535,Wetter::N,vïerhtse,veður
536,Wetter::N,dálkke,veður
537,Wetter::N,dálki,veður
538,Wetter::N,šoŋŋâ,veður
539,Wetter::N,šõŋŋ,veður
540,Wetter::N,шэ̄ӈӈ,veður
541,Nebel::N,såavla,þoka
542,Nebel::N,mearhka,þoka
543,Nebel::N,murkko,þoka
544,Nebel::N,mierkká,þoka
545,Nebel::N,mierká,þoka
546,Nebel::N,miär'kká,þoka
547,Nebel::N,oṃo,þoka
548,Nebel::N,sue´lnn,þoka
549,Nebel::N,цӣгк,þoka
550,Nebel::N,сулльн,þoka
551,Wolke::N,balve,ský
552,Wolke::N,balvva,ský
553,Wolke::N,balva,ský
554,Wolke::N,polvâ,ský
555,Wolke::N,põlvv,ský
556,Wolke::N,пэллв,ský
557,Regen::N,ebrie,regn
558,Regen::N,harvve,regn
559,Regen::N,arvi,regn
560,Regen::N,arve,regn
561,Regen::N,â´brr,regn
562,Regen::N,аббьр,regn
563,Schnee::N,lopme,snjór
564,Schnee::N,moehtege,snjór
565,Schnee::N,muohta,snjór
566,Schnee::N,muohta,snjór
567,Schnee::N,muotâ,snjór
568,Schnee::N,muõtt,snjór
569,Schnee::N,вэ̄дз,snjór
570,Schnee::N,куэллт,snjór
571,Eis::N,jïenge,ís
572,Eis::N,jiegŋa,ís
573,Eis::N,jiekŋa,ís
574,Eis::N,jieŋ̣â,ís
575,Eis::N,jiõŋŋ,ís
576,Eis::N,ӣӈӈ,ís
577,Frost::N,baajkoe,frost
578,Frost::N,tjoasskem,frost
579,Frost::N,buolaš,frost
580,Frost::N,puolâš,frost
581,Frost::N,puõlâš,frost
582,Frost::N,мӯнь,frost
583,Kälte::N,jueskie,kuldi
584,Kälte::N,tjåetskeme,kuldi
585,Kälte::N,tjoasskem,kuldi
586,Kälte::N,čoaskin,kuldi
587,Kälte::N,ko'lmâsvuotâ,kuldi
588,Kälte::N,ijss,kuldi
589,Kälte::N,čuä´cǩǩem,kuldi
590,Kälte::N,tuârggnjõs,kuldi
591,Kälte::N,кэ̄лмас,kuldi
592,Hitze::N,baahke,hiti
593,Hitze::N,báhkka,hiti
594,Hitze::N,báhkka,hiti
595,Hitze::N,pakkâ,hiti
596,Hitze::N,kuṃe,hiti
597,Hitze::N,paašt,hiti
598,Hitze::N,жоарр,hiti
599,Raureif::N,jyjse,hrím
600,Raureif::N,ridne,hrím
601,Raureif::N,goarre,hrím
602,Raureif::N,ritni,hrím
603,Raureif::N,suhči,hrím
604,Raureif::N,riṇe,hrím
605,Raureif::N,ай,hrím
606,Regenbogen::N,aatjan goengere,regnbogi
607,Regenbogen::N,aatjan joekse,regnbogi
608,Regenbogen::N,ádjájuoksa,regnbogi
609,Regenbogen::N,arvedávgi,regnbogi
610,Regenbogen::N,bajándávgi,regnbogi
611,Regenbogen::N,äijihtävgi,regnbogi
612,Regenbogen::N,teârmmazjohss,regnbogi
613,Regenbogen::N,тӣрмесью̄ккс,regnbogi
614,Donner::N,raejrie,þruma
615,Donner::N,átjek,þruma
616,Donner::N,átjárájdde,þruma
617,Donner::N,áddjá,þruma
618,Donner::N,baján,þruma
619,Donner::N,juuṛâ,þruma
620,Donner::N,tie´rmes,þruma
621,Donner::N,тӣрмесь,þruma
622,Donner::N,ча̄ркнэгк,þruma
623,Strömung::N,njuvvie,straumur
624,Strömung::N,ájggedáhpe,straumur
625,Strömung::N,rávdnji,straumur
626,Strömung::N,virde,straumur
627,Strömung::N,ve´rdd,straumur
628,Strömung::N,выррьт,straumur
629,Tropfen::N,gåajhkohts,dropi
630,Tropfen::N,gåjkudis,dropi
631,Tropfen::N,goaikkanas,dropi
632,Tropfen::N,čalme,dropi
633,Tropfen::N,čâ´lmm,dropi
634,Tropfen::N,ча̄лльм,dropi
635,Schaum::N,sapte,froða
636,Schaum::N,såpptå,froða
637,Schaum::N,sokta,froða
638,Schaum::N,suptâ,froða
639,Schaum::N,soptt,froða
640,Schaum::N,со̄ппт,froða
641,Schmutz::N,haaskoe,óhreinindi
642,Schmutz::N,duolvva,óhreinindi
643,Schmutz::N,duolva,óhreinindi
644,Schmutz::N,durdi,óhreinindi
645,Schmutz::N,stänži,óhreinindi
646,Schmutz::N,sähss,óhreinindi
647,Schmutz::N,са̄ккьс,óhreinindi
648,Schmutz::N,не̄шшь,óhreinindi
649,See::N,jaevrie,stöðuvatn
650,See::N,jávrre,stöðuvatn
651,See::N,jávri,stöðuvatn
652,See::N,jävri,stöðuvatn
653,See::N,jâu´rr,stöðuvatn
654,See::N,я̄ввьр,stöðuvatn
655,Sumpf::N,pluevie,fen
656,Sumpf::N,áhpe,fen
657,Sumpf::N,sæmssa,fen
658,Sumpf::N,jeaggi,fen
659,Sumpf::N,jeggi,fen
660,Sumpf::N,jeä´ǧ'ǧ,fen
661,Sumpf::N,ла̄ммьп,fen
662,Moor::N,pluevie,mýri
663,Moor::N,jiegge,mýri
664,Moor::N,suotnju,mýri
665,Moor::N,karrii,mýri
666,Moor::N,kä´rev,mýri
667,Moor::N,veättaǩ,mýri
668,Moor::N,ла̄ммьп,mýri
669,Wiese::N,ïentje,engi
670,Wiese::N,giedde,engi
671,Wiese::N,gieddi,engi
672,Wiese::N,nijtto,engi
673,Wiese::N,пуэшенҍ,engi
674,Wald::N,skåake,skógur
675,Wald::N,skåajje,skógur
676,Wald::N,miehtsie,skógur
677,Wald::N,vuovdde,skógur
678,Wald::N,miehttse,skógur
679,Wald::N,vuovdi,skógur
680,Wald::N,meahcci,skógur
681,Wald::N,mecci,skógur
682,Wald::N,vyemi,skógur
683,Wald::N,vue´mm,skógur
684,Wald::N,meä´c'c,skógur
685,Wald::N,ля̄ммт,skógur
686,Hügel::N,deava,hæð
687,Hügel::N,deava,hóll
688,Hügel::N,dievvá,hæð
689,Hügel::N,dievvá,hóll
690,Hügel::N,dievvá,hæð
691,Hügel::N,dievvá,hóll
692,Hügel::N,čummâ,hæð
693,Hügel::N,čummâ,hóll
694,Hügel::N,pä´rcc,hæð
695,Hügel::N,pä´rcc,hóll
696,Hügel::N,teä´rmm,hæð
697,Hügel::N,teä´rmm,hóll
698,Hügel::N,ка̄ннҌт,hæð
699,Hügel::N,ка̄ннҌт,hóll
700,Anhöhe::N,deava,hæð
701,Anhöhe::N,deava,hóll
702,Anhöhe::N,jalladahke,hæð
703,Anhöhe::N,jalladahke,hóll
704,Anhöhe::N,dievásj,hæð
705,Anhöhe::N,dievásj,hóll
706,Anhöhe::N,aláš,hæð
707,Anhöhe::N,aláš,hóll
708,Anhöhe::N,luohkká,hæð
709,Anhöhe::N,luohkká,hóll
710,Anhöhe::N,tiävá,hæð
711,Anhöhe::N,tiävá,hóll
712,Anhöhe::N,poorááš,hæð
713,Anhöhe::N,poorááš,hóll
714,Anhöhe::N,ču´lpp,hæð
715,Anhöhe::N,ču´lpp,hóll
716,Anhöhe::N,škâu´ŋŋ,hæð
717,Anhöhe::N,škâu´ŋŋ,hóll
718,Anhöhe::N,ка̄ннҌт,hæð
719,Anhöhe::N,ка̄ннҌт,hóll
720,Berg::N,bïerje,fell
721,Berg::N,bïerje,fjall
722,Berg::N,várre,fell
723,Berg::N,várre,fjall
724,Berg::N,várri,fell
725,Berg::N,várri,fjall
726,Berg::N,vääṛi,fell
727,Berg::N,vääṛi,fjall
728,Berg::N,vää´rr,fell
729,Berg::N,vää´rr,fjall
730,Berg::N,те̄ррьм,fell
731,Berg::N,те̄ррьм,fjall
732,Gipfel::N,dalvese,tindur
733,Gipfel::N,tjåhkkå,tindur
