,Concept_ID,se,uz
217,Zeh::N,ю̄лльк-це̄һп,oyoq barmog'i
218,Fuß::N,juelkie,oyoq
219,Fuß::N,juolgge,oyoq
220,Fuß::N,juolgi,oyoq
221,Fuß::N,jyel'gi,oyoq
222,Fuß::N,jue´lǧǧ,oyoq
223,Fuß::N,ла̄бпь,oyoq
224,Ferse::N,båetskie,tovon
225,Ferse::N,boasske,tovon
226,Ferse::N,šušmi,tovon
227,Ferse::N,šušme,tovon
228,Ferse::N,jue´lǧǧkädd,tovon
229,Ferse::N,ка̄ннт,tovon
230,Knie::N,boelve,tiz
231,Knie::N,buolvva,tiz
232,Knie::N,čibbi,tiz
233,Knie::N,veaŋki,tiz
234,Knie::N,iidâ,tiz
235,Knie::N,puõlvv,tiz
236,Knie::N,пуллв,tiz
237,Oberschenkel::N,ruaksja,son
238,Oberschenkel::N,tjibbe,son
239,Oberschenkel::N,gassaváhkká,son
240,Oberschenkel::N,badjeváhkáa,son
241,Oberschenkel::N,čuár'bpeeḷi,son
242,Oberschenkel::N,če´bb,son
243,Oberschenkel::N,чуаррбе̄лль,son
244,Bein::N,juelkie,oyoq
245,Bein::N,juolgge,oyoq
246,Bein::N,juolgi,oyoq
247,Bein::N,jyel'gi,oyoq
248,Bein::N,jue´lǧǧ,oyoq
249,Bein::N,ю̄лльк,oyoq
250,Körper::N,kråahpe,badna
251,Körper::N,rumáj,badna
252,Körper::N,rumaš,badna
253,Körper::N,ruumâš,badna
254,Körper::N,rå´pp,badna
255,Körper::N,лышшьк,badna
256,Körper::N,роаӈӈьк,badna
257,Haut::N,njaltja,teri
258,Haut::N,lijkke,teri
259,Haut::N,tjuobma,teri
260,Haut::N,liiki,teri
261,Haut::N,liške,teri
262,Haut::N,le´šǩǩ,teri
263,Haut::N,лышшьк,teri
264,Blut::N,vïrre,qon
265,Blut::N,maelie,qon
266,Blut::N,varra,qon
267,Blut::N,varra,qon
268,Blut::N,vorrâ,qon
269,Blut::N,võrr,qon
270,Blut::N,вэ̄рр,qon
271,Ader::N,åerie,qon tomir
272,Ader::N,aajroe,qon tomir
273,Ader::N,suodna,qon tomir
274,Ader::N,varrasuotna,qon tomir
275,Ader::N,suoṇâ,qon tomir
276,Ader::N,suõnn,qon tomir
277,Ader::N,сӯнн,qon tomir
278,Sehne::N,soene,tomir
279,Sehne::N,gåårtenje,tomir
280,Sehne::N,suodna,tomir
281,Sehne::N,suotna,tomir
282,Sehne::N,suoṇâ,tomir
283,Sehne::N,suõnn,tomir
284,Sehne::N,сӯнн,tomir
285,Knochen::N,måara,suyak
286,Knochen::N,måaroe,suyak
287,Knochen::N,dákte,suyak
288,Knochen::N,dákti,suyak
289,Knochen::N,tähti,suyak
290,Knochen::N,tä´htt,suyak
291,Knochen::N,та̄ххт,suyak
292,Knochen::N,та̄ффьт,suyak
293,Gehirn::N,aajla,miya
294,Gehirn::N,vuojŋam,miya
295,Gehirn::N,vuoigŋašat,miya
296,Gehirn::N,vuoi'ŋâšeh,miya
297,Gehirn::N,vuo'ivâšneh,miya
298,Gehirn::N,vuõivâšn,miya
299,Gehirn::N,вуэййвэшна,miya
300,Herz::N,vaajmoe,qalb
301,Herz::N,tsåhke,qalb
302,Herz::N,váibmu,qalb
303,Herz::N,váimu,qalb
304,Herz::N,čââ´đ,qalb
305,Herz::N,кӯттҌк,qalb
306,Magen::N,tjåejjie,oshqozon
307,Magen::N,tjoajvve,oshqozon
308,Magen::N,čoavji,oshqozon
309,Magen::N,čuáv'ji,oshqozon
310,Magen::N,čåu´jj,oshqozon
311,Magen::N,чо̄ввьй,oshqozon
312,Leber::N,mueksie,bag'ir
313,Leber::N,librre,bag'ir
314,Leber::N,vuoivvas,bag'ir
315,Leber::N,vuoivâs,bag'ir
316,Leber::N,vuõivâs,bag'ir
317,Leber::N,вуйвас,bag'ir
318,Atem::N,voejngehtasse,dam
319,Atem::N,båssånis,dam
320,Atem::N,vuojŋadahka,dam
321,Atem::N,vuoiŋŋahat,dam
322,Atem::N,vuo'iŋâstim,dam
323,Atem::N,jiõg'g,dam
324,Atem::N,вӯйнас,dam
325,Atem::N,вӯййнмушш,dam
326,Hunger::N,nielkie,ochlik
327,Hunger::N,nielgge,ochlik
328,Hunger::N,nealgi,ochlik
329,Hunger::N,nelgi,ochlik
330,Hunger::N,neä´lǧǧ,ochlik
331,Hunger::N,не̄лльк,ochlik
332,Träne::N,gïknjele,yosh
333,Träne::N,ganjál,yosh
334,Träne::N,ganjal,yosh
335,Träne::N,koonjâl,yosh
336,Träne::N,kõõnjâl,yosh
337,Träne::N,кэ̄нял,yosh
338,Geschmack::N,aelmie,tam
339,Geschmack::N,muosse,tam
340,Geschmack::N,smáhkka,tam
341,Geschmack::N,máhku,tam
342,Geschmack::N,smáhkka,tam
343,Geschmack::N,mááhu,tam
344,Geschmack::N,smakkâ,tam
345,Geschmack::N,njõõd,tam
346,Geschmack::N,smääkk,tam
347,Geschmack::N,ня̄лльк,tam
348,Geruch::N,haaje,jid
349,Geruch::N,habjja,jid
350,Geruch::N,hádja,jid
351,Geruch::N,opsâ,jid
352,Geruch::N,haajâ,jid
353,Geruch::N,õpss,jid
354,Geruch::N,haajj,jid
355,Geruch::N,апс,jid
356,Geruch::N,лэ̄гк,jid
357,Schlaf::N,nahkerh,uyqu
358,Schlaf::N,nager,uyqu
359,Schlaf::N,oados,uyqu
360,Schlaf::N,nagir,uyqu
361,Schlaf::N,naṿer,uyqu
362,Schlaf::N,nââ´er,uyqu
363,Schlaf::N,нагерь,uyqu
364,Traum::N,nahkere,tush
365,Traum::N,niehko,tush
366,Traum::N,niehku,tush
367,Traum::N,naṿer,tush
368,Traum::N,nââ´er,tush
369,Traum::N,нагерь,tush
370,Himmel::N,elmie,osmon
371,Himmel::N,almme,osmon
372,Himmel::N,albmi,osmon
373,Himmel::N,alme,osmon
374,Himmel::N,â´lmm,osmon
375,Himmel::N,алльм,osmon
376,Sonne::N,biejjie,quyosh
377,Sonne::N,bæjvásj,quyosh
378,Sonne::N,beaivváš,quyosh
379,Sonne::N,peivi,quyosh
380,Sonne::N,piäiváš,quyosh
381,Sonne::N,pei´vv,quyosh
382,Sonne::N,пе̄ййв,quyosh
383,Mond::N,aske,oy
384,Mond::N,mánno,oy
385,Mond::N,mánnu,oy
386,Mond::N,máánu,oy
387,Mond::N,mään,oy
388,Mond::N,ма̄нн,oy
389,Stern::N,daasta,yulduz
390,Stern::N,naestie,yulduz
391,Stern::N,násste,yulduz
392,Stern::N,násti,yulduz
393,Stern::N,täsni,yulduz
394,Stern::N,tä´snn,yulduz
395,Stern::N,та̄ссьт,yulduz
396,Luft::N,elmie,havo
397,Luft::N,ájmmo,havo
398,Luft::N,áibmu,havo
399,Luft::N,áimu,havo
400,Luft::N,šõŋŋ,havo
401,Luft::N,вӯйнас,havo
402,Wind::N,bïegke,el
403,Wind::N,biegga,el
404,Wind::N,biegga,el
405,Wind::N,pieg'gâ,el
406,Wind::N,piõg'g,el
407,Wind::N,пӣӈӈк,el
408,Welle::N,baaroe,to'lqin
409,Welle::N,bárro,to'lqin
410,Welle::N,bárru,to'lqin
411,Welle::N,pááṛu,to'lqin
412,Welle::N,päärr,to'lqin
413,Welle::N,нэ̄ммп,to'lqin
414,Wasser::N,tjaetsie,suv
415,Wasser::N,tjáhtje,suv
416,Wasser::N,čáhci,suv
417,Wasser::N,čääci,suv
418,Wasser::N,čää´cc,suv
419,Wasser::N,ча̄дзь,suv
420,Stein::N,gierkie,tosh
421,Stein::N,giergge,tosh
422,Stein::N,geađgi,tosh
423,Stein::N,keđgi,tosh
424,Stein::N,ǩeä´dǧǧ,tosh
425,Stein::N,ке̄ддҌк,tosh
426,Boden::N,betnie,tuproq
427,Boden::N,ednam,tuproq
428,Boden::N,bodni,tuproq
429,Boden::N,vuođđu,tuproq
430,Boden::N,ponne,tuproq
431,Boden::N,vuáđ̣u,tuproq
432,Boden::N,vuâđđ,tuproq
433,Boden::N,лаввьн,tuproq
434,Boden::N,е̄ммьне,tuproq
435,Erde::N,jåarta,er
436,Erde::N,mueltie,er
437,Erde::N,ednam,er
438,Erde::N,mållde,er
439,Erde::N,eana,er
440,Erde::N,eennâm,er
441,Erde::N,mädd,er
442,Erde::N,jânnam,er
443,Erde::N,е̄ммьне,er
444,Staub::N,heblie,chang
445,Staub::N,tsumhtsie,chang
446,Staub::N,dubme,chang
447,Staub::N,dopmu,chang
448,Staub::N,kovjâ,chang
449,Staub::N,põõ´l,chang
450,Staub::N,кэ̄ббьй,chang
451,Rauch::N,soeve,tutun
452,Rauch::N,suovva,tutun
453,Rauch::N,suovva,tutun
454,Rauch::N,suoṿâ,tutun
455,Rauch::N,suõvv,tutun
456,Rauch::N,сӯвв,tutun
457,Funke::N,naestie,yalt
458,Funke::N,tjuonam,yalt
459,Funke::N,čuotnan,yalt
460,Funke::N,čuođâlm,yalt
461,Funke::N,iiskâr,yalt
462,Funke::N,čuõzzâm,yalt
463,Funke::N,чӯссэм,yalt
464,Feuer::N,dålle,o't
465,Feuer::N,dållå,o't
466,Feuer::N,dolla,o't
467,Feuer::N,tullâ,o't
468,Feuer::N,toll,o't
469,Feuer::N,то̄лл,o't
470,Licht::N,tjoevke,yorug'
471,Licht::N,tjuovgga,yorug'
472,Licht::N,čuovga,yorug'
473,Licht::N,čuovggas,yorug'
474,Licht::N,čuoṿâ,yorug'
475,Licht::N,toll,yorug'
476,Licht::N,čuõvv,yorug'
477,Licht::N,то̄лл,yorug'
478,Schatten::N,skugkie,soya
479,Schatten::N,soejvene,soya
480,Schatten::N,irkes,soya
481,Schatten::N,sieges,soya
482,Schatten::N,itku,soya
483,Schatten::N,suoivâ,soya
484,Schatten::N,õõtt,soya
485,Schatten::N,ǩeeu´niǩ,soya
486,Schatten::N,кывьнэхь,soya
487,Wetter::N,vïerhtse,havo
488,Wetter::N,dálkke,havo
489,Wetter::N,dálki,havo
490,Wetter::N,šoŋŋâ,havo
491,Wetter::N,šõŋŋ,havo
492,Wetter::N,шэ̄ӈӈ,havo
493,Nebel::N,såavla,tuman
494,Nebel::N,mearhka,tuman
495,Nebel::N,murkko,tuman
496,Nebel::N,mierkká,tuman
497,Nebel::N,mierká,tuman
498,Nebel::N,miär'kká,tuman
499,Nebel::N,oṃo,tuman
500,Nebel::N,sue´lnn,tuman
501,Nebel::N,цӣгк,tuman
502,Nebel::N,сулльн,tuman
503,Wolke::N,balve,bulut
504,Wolke::N,balvva,bulut
505,Wolke::N,balva,bulut
506,Wolke::N,polvâ,bulut
507,Wolke::N,põlvv,bulut
508,Wolke::N,пэллв,bulut
509,Regen::N,ebrie,yomg'ir
510,Regen::N,harvve,yomg'ir
511,Regen::N,arvi,yomg'ir
512,Regen::N,arve,yomg'ir
513,Regen::N,â´brr,yomg'ir
514,Regen::N,аббьр,yomg'ir
515,Schnee::N,lopme,qor
516,Schnee::N,moehtege,qor
517,Schnee::N,muohta,qor
518,Schnee::N,muohta,qor
519,Schnee::N,muotâ,qor
520,Schnee::N,muõtt,qor
521,Schnee::N,вэ̄дз,qor
522,Schnee::N,куэллт,qor
523,Eis::N,jïenge,muz
524,Eis::N,jiegŋa,muz
525,Eis::N,jiekŋa,muz
526,Eis::N,jieŋ̣â,muz
527,Eis::N,jiõŋŋ,muz
528,Eis::N,ӣӈӈ,muz
529,Frost::N,baajkoe,ajoz
530,Frost::N,tjoasskem,ajoz
531,Frost::N,buolaš,ajoz
532,Frost::N,puolâš,ajoz
533,Frost::N,puõlâš,ajoz
534,Frost::N,мӯнь,ajoz
535,Kälte::N,jueskie,ajoz
536,Kälte::N,tjåetskeme,ajoz
537,Kälte::N,tjoasskem,ajoz
538,Kälte::N,čoaskin,ajoz
539,Kälte::N,ko'lmâsvuotâ,ajoz
540,Kälte::N,ijss,ajoz
541,Kälte::N,čuä´cǩǩem,ajoz
542,Kälte::N,tuârggnjõs,ajoz
543,Kälte::N,кэ̄лмас,ajoz
544,Hitze::N,baahke,issiq
545,Hitze::N,báhkka,issiq
546,Hitze::N,báhkka,issiq
547,Hitze::N,pakkâ,issiq
548,Hitze::N,kuṃe,issiq
549,Hitze::N,paašt,issiq
550,Hitze::N,жоарр,issiq
551,Raureif::N,jyjse,qirov
552,Raureif::N,ridne,qirov
553,Raureif::N,goarre,qirov
554,Raureif::N,ritni,qirov
555,Raureif::N,suhči,qirov
556,Raureif::N,riṇe,qirov
557,Raureif::N,ай,qirov
558,Regenbogen::N,aatjan goengere,kamalak
559,Regenbogen::N,aatjan joekse,kamalak
560,Regenbogen::N,ádjájuoksa,kamalak
561,Regenbogen::N,arvedávgi,kamalak
562,Regenbogen::N,bajándávgi,kamalak
563,Regenbogen::N,äijihtävgi,kamalak
564,Regenbogen::N,teârmmazjohss,kamalak
565,Regenbogen::N,тӣрмесью̄ккс,kamalak
566,Donner::N,raejrie,guldur
567,Donner::N,átjek,guldur
568,Donner::N,átjárájdde,guldur
569,Donner::N,áddjá,guldur
570,Donner::N,baján,guldur
571,Donner::N,juuṛâ,guldur
572,Donner::N,tie´rmes,guldur
573,Donner::N,тӣрмесь,guldur
574,Donner::N,ча̄ркнэгк,guldur
575,Strömung::N,njuvvie,oqim
576,Strömung::N,ájggedáhpe,oqim
577,Strömung::N,rávdnji,oqim
578,Strömung::N,virde,oqim
579,Strömung::N,ve´rdd,oqim
580,Strömung::N,выррьт,oqim
581,Tropfen::N,gåajhkohts,tomchi
582,Tropfen::N,gåjkudis,tomchi
583,Tropfen::N,goaikkanas,tomchi
584,Tropfen::N,čalme,tomchi
585,Tropfen::N,čâ´lmm,tomchi
586,Tropfen::N,ча̄лльм,tomchi
587,Schaum::N,sapte,ko'pik
588,Schaum::N,såpptå,ko'pik
589,Schaum::N,sokta,ko'pik
590,Schaum::N,suptâ,ko'pik
591,Schaum::N,soptt,ko'pik
592,Schaum::N,со̄ппт,ko'pik
593,Schmutz::N,haaskoe,gard
594,Schmutz::N,duolvva,gard
595,Schmutz::N,duolva,gard
596,Schmutz::N,durdi,gard
597,Schmutz::N,stänži,gard
598,Schmutz::N,sähss,gard
599,Schmutz::N,са̄ккьс,gard
600,Schmutz::N,не̄шшь,gard
601,See::N,jaevrie,ko'l
602,See::N,jávrre,ko'l
603,See::N,jávri,ko'l
604,See::N,jävri,ko'l
605,See::N,jâu´rr,ko'l
606,See::N,я̄ввьр,ko'l
607,Sumpf::N,pluevie,botqoq
608,Sumpf::N,áhpe,botqoq
609,Sumpf::N,sæmssa,botqoq
610,Sumpf::N,jeaggi,botqoq
611,Sumpf::N,jeggi,botqoq
612,Sumpf::N,jeä´ǧ'ǧ,botqoq
613,Sumpf::N,ла̄ммьп,botqoq
614,Moor::N,pluevie,qir-adir
615,Moor::N,jiegge,qir-adir
616,Moor::N,suotnju,qir-adir
617,Moor::N,karrii,qir-adir
618,Moor::N,kä´rev,qir-adir
619,Moor::N,veättaǩ,qir-adir
620,Moor::N,ла̄ммьп,qir-adir
621,Wiese::N,ïentje,o'tzor
622,Wiese::N,giedde,o'tzor
623,Wiese::N,gieddi,o'tzor
624,Wiese::N,nijtto,o'tzor
625,Wiese::N,пуэшенҍ,o'tzor
626,Wald::N,skåake,o'rmon
627,Wald::N,skåajje,o'rmon
628,Wald::N,miehtsie,o'rmon
629,Wald::N,vuovdde,o'rmon
630,Wald::N,miehttse,o'rmon
631,Wald::N,vuovdi,o'rmon
632,Wald::N,meahcci,o'rmon
633,Wald::N,mecci,o'rmon
634,Wald::N,vyemi,o'rmon
635,Wald::N,vue´mm,o'rmon
636,Wald::N,meä´c'c,o'rmon
637,Wald::N,ля̄ммт,o'rmon
638,Hügel::N,deava,tepa
639,Hügel::N,dievvá,tepa
640,Hügel::N,dievvá,tepa
641,Hügel::N,čummâ,tepa
642,Hügel::N,pä´rcc,tepa
643,Hügel::N,teä´rmm,tepa
644,Hügel::N,ка̄ннҌт,tepa
645,Anhöhe::N,deava,adir
646,Anhöhe::N,jalladahke,adir
647,Anhöhe::N,dievásj,adir
648,Anhöhe::N,aláš,adir
649,Anhöhe::N,luohkká,adir
650,Anhöhe::N,tiävá,adir
651,Anhöhe::N,poorááš,adir
652,Anhöhe::N,ču´lpp,adir
653,Anhöhe::N,škâu´ŋŋ,adir
654,Anhöhe::N,ка̄ннҌт,adir
655,Berg::N,bïerje,tog'
656,Berg::N,várre,tog'
657,Berg::N,várri,tog'
658,Berg::N,vääṛi,tog'
659,Berg::N,vää´rr,tog'
660,Berg::N,те̄ррьм,tog'
661,Gipfel::N,dalvese,cho'qqi
662,Gipfel::N,tjåhkkå,cho'qqi
663,Gipfel::N,čohkka,cho'qqi
664,Gipfel::N,čokke,cho'qqi
665,Gipfel::N,čå´ǩǩ,cho'qqi
666,Gipfel::N,ла̄ддҍв,cho'qqi
667,Höhle::N,beajoe,kavak
668,Höhle::N,rájgge,kavak
669,Höhle::N,sluoggo,kavak
670,Höhle::N,biedju,kavak
671,Höhle::N,kuovđâšm,kavak
672,Höhle::N,skuõrr,kavak
673,Höhle::N,вуэӈӈк,kavak
674,Abhang::N,boelte,to'sh
675,Abhang::N,brijrie,to'sh
676,Abhang::N,bállte,to'sh
677,Abhang::N,vielti,to'sh
678,Abhang::N,luohkká,to'sh
679,Abhang::N,viel'tti,to'sh
680,Abhang::N,vie´ltt,to'sh
681,Abhang::N,луэххк,to'sh
682,Quelle::N,aajege,buloq
683,Quelle::N,gaaltije,buloq
684,Quelle::N,ája,buloq
685,Quelle::N,ája,buloq
686,Quelle::N,gáldu,buloq
687,Quelle::N,aajâ,buloq
688,Quelle::N,käldee,buloq
689,Quelle::N,lädd,buloq
690,Quelle::N,käivv,buloq
691,Quelle::N,ка̄ййв,buloq
692,Bach::N,johketje,o'zan
693,Bach::N,jåhkå,o'zan
694,Bach::N,jågåsj,o'zan
695,Bach::N,jogaš,o'zan
696,Bach::N,aajâ,o'zan
697,Bach::N,vuäjj,o'zan
698,Bach::N,вуэйй,o'zan
699,Fluss::N,johke,daryo
700,Fluss::N,ædno,daryo
701,Fluss::N,jåhkå,daryo
702,Fluss::N,johka,daryo
703,Fluss::N,juuhâ,daryo
704,Fluss::N,jokk,daryo
705,Fluss::N,jeänn,daryo
706,Fluss::N,ё̄гк,daryo
707,Ufer::N,beala,sohil
708,Ufer::N,gádde,sohil
709,Ufer::N,gáddi,sohil
710,Ufer::N,riddo,sohil
711,Ufer::N,redd,sohil
712,Ufer::N,рыннт,sohil
713,Küste::N,mïere,qirg'oq
714,Küste::N,gaedtie,qirg'oq
715,Küste::N,merragádde,qirg'oq
716,Küste::N,merraguovllo,qirg'oq
717,Küste::N,gáddi,qirg'oq
718,Küste::N,riddo,qirg'oq
719,Küste::N,miârr'redd,qirg'oq
720,Küste::N,рыннт,qirg'oq
721,Festland::N,gaedtie,materik
722,Festland::N,gádde,materik
723,Festland::N,nannán,materik
724,Festland::N,kušknjâs,materik
725,Festland::N,eennâm,materik
726,Festland::N,jânnam,materik
727,Festland::N,ма̄ннтэр,materik
728,Meer::N,mearoe,dengiz
