,Concept_ID,kk,hu
816,nackt::A,жалаңаш,csupasz
817,nackt::A,жалаңаш,meztelen
818,traurig::A,қапа,bús
819,traurig::A,қапа,szomorú
820,lebendig::A,тірі,élő
821,lebendig::A,жанды,élő
822,gut::A,жақсы,jó
823,schlecht::A,жаман,rossz
824,richtig::A,дұрыс,helyes
825,schlimm::A,жаман,rossz
826,wahr::A,нағыз,igaz
827,alt::A,ескі,ó
828,alt::A,ескі,régi
829,neu::A,жаңа,új
830,ehemalig::A,өткен,volt
831,ehemalig::A,өткен,egykori
832,ehemalig::A,бұрынғы,volt
833,ehemalig::A,бұрынғы,egykori
834,alt[Lebewesen]::A,кексе,öreg
835,jung::A,науша,fiatal
836,arm::A,кедей,szegény
837,arm::A,дәулетсіз,szegény
838,reich::A,малды,gazdag
839,bekannt::A,таныс,ismert
840,bekannt::A,таныс,ismeretes
841,bekannt::A,көзтаныс,ismert
842,bekannt::A,көзтаныс,ismeretes
843,berühmt::A,атақты,híres
844,fremd::A,бөтен,idegen
845,verschieden::A,түрлі,különböző
846,nah::A,жуық,közeli
847,nah::A,етене,közeli
848,fern::A,алыс,távoli
849,fern::A,алыстағы,távoli
850,linker::A,сол,bal
851,linker::A,солшыл,bal
852,rechter::A,оң,jobb
853,anderer::A,өзге,más
854,anderer::A,өзге,másik
855,anderer::A,былайғы,más
856,anderer::A,былайғы,másik
857,erster::A,алғашқы,első
858,zweiter::A,екінші,második
859,dritter::A,үшінші,harmadik
860,letzter::A,артқы,utolsó
861,letzter::A,кейінгі,utolsó
862,allein::ADV,серіксіз,egyedül
863,auf einmal::ADV,бірден,egyszerre
864,zusammen::ADV,бірлесіп,együtt
865,zusammen::ADV,бірлесіп,összesen
866,lange::ADV,ұзақ,sokáig
867,lange::ADV,ұзақ,hosszan
868,plötzlich::ADV,кенет,hirtelen
869,plötzlich::ADV,кенет,egyszerre
870,sofort::ADV,әне-міне дегенше,rögtön
871,sofort::ADV,әне-міне дегенше,tüstént
872,später::ADV,артынан,későn
873,jetzt::ADV,енді,most
874,jetzt::ADV,қазір,most
875,heute::ADV,бүгін,ma
876,morgen::ADV,ертең,holnap
877,bald::ADV,тез,majd
878,bald::ADV,тез,nemsokára
879,dann::ADV,онан соң,akkor
880,dann::ADV,сонан соң,akkor
881,gestern::ADV,кеше,tegnap
882,einst::ADV,бірде,hajdan
883,einst::ADV,бір кезде,hajdan
884,damals::ADV,анада,akkor
885,damals::ADV,анада,akkoriban
886,danach::ADV,онан соң,azután
887,danach::ADV,сонан соң,azután
888,vorher::ADV,бұрын,előbb
889,zuerst::ADV,әуелі,először
890,zuerst::ADV,алдымен,először
891,einmal::ADV,бір жолы,egyszer
892,manchmal::ADV,кейде,néha
893,manchmal::ADV,кейде,olykor
894,oft::ADV,ылғи,sokszor
895,immer::ADV,өнебойы,mindig
896,niemals::ADV,ешуақытта,sohasem
897,hier::ADV,бұнда,itt
898,hier::ADV,осында,itt
899,hierhin::ADV,бермен,erre
900,von hier::ADV,бер жақтан,innen
901,dort::ADV,анда,ott
902,dorthin::ADV,әрі,oda
903,geradeaus::ADV,тура,egyenesen
904,vorwärts::ADV,ілгері,előre
905,rückwärts::ADV,артқа,hátrafelé
906,zurück::ADV,кейін қарай,hátra
907,zurück::ADV,кейін қарай,vissza
908,unten::ADV,төменде,alul
909,hinab::ADV,астына,le
910,hinab::ADV,астына,lefelé
911,hinab::ADV,төмен,le
912,hinab::ADV,төмен,lefelé
913,oben::ADV,жоғарыда,fenn
914,oben::ADV,жоғарыда,felül
915,hinauf::ADV,өрге,fel
916,hinauf::ADV,өрге,felfelé
917,überall::ADV,әрқайда,mindenütt
918,nicht::ADV,емес,nem
919,ein wenig::ADV,азырақ,egy kicsit
920,ein wenig::ADV,аздаған,egy kicsit
921,ein wenig::ADV,азғантай,egy kicsit
922,kaum::ADV,зорға,alig
923,sehr::ADV,орасан,nagyon
924,so::ADV,бұлай,úgy
925,so::ADV,былайша,úgy
926,noch::ADV,әлі,még
927,nur::ADV,ғана,csak
928,nur::ADV,ғана,csupán
929,schon::ADV,түге,már
930,wieder::ADV,жаңа,ismét
931,wieder::ADV,жаңа,megint
932,wieder::ADV,қайта,ismét
933,wieder::ADV,қайта,megint
934,wieder::ADV,жаңадан,ismét
935,wieder::ADV,жаңадан,megint
936,vergebens::ADV,бекер,hiába
937,vor::PRP,алды,előtt
938,hinter::PRP,артынан,mögött
939,unter::PRP,түп,alatt
940,unter::PRP,маңында,alatt
941,durch::PRP,арқылы,át
942,durch::PRP,арқылы,keresztül
943,neben::PRP,іргеде,mellett
944,neben::PRP,жанында,mellett
945,zwischen::PRP,арада,között
946,wegen::PRP,үшін,miatt
947,wegen::PRP,үшін,végett
948,dies::PRN,бұ,ez
949,dies::PRN,осы,ez
950,das::PRN,сол,az
951,alles::PRN,дүйім,minden
952,alles::PRN,күллі,minden
953,ich::PRN,мен,én
954,du::PRN,сен,te
955,er::PRN,ол,ő
956,wir::PRN,біз,mi
957,ihr::PRN,сіз,ti
958,sie::PRN,олар,ők
959,was::FPRN,не,mi
960,wer::FPRN,кім,ki
961,wo::FADV,кәні,hol
962,wo::FADV,қайда,hol
963,wohin::FADV,қайда,hova
964,wie::FADV,калай,hogy
965,wie::FADV,калай,hogyan
966,warum::FADV,неғып,miért
967,wieviel::FNUM,неше,hány
968,wieviel::FNUM,неше,mennyi
969,wieviel::FNUM,қанша,hány
970,wieviel::FNUM,қанша,mennyi
971,eins::NUM,бір,egy
972,zwei::NUM,екі,kettő
973,drei::NUM,үш,három
974,vier::NUM,төрт,négy
975,fünf::NUM,бес,öt
976,sechs::NUM,алты,hat
977,sieben::NUM,жеті,hét
978,acht::NUM,сегіз,nyolc
979,neun::NUM,тоғыз,kilenc
980,zehn::NUM,он,tíz
981,elf::NUM,он бір,tizenegy
982,zwölf::NUM,он екі,tizenkettő
983,zwanzig::NUM,жиырма,húsz
984,dreißig::NUM,отыз,harminc
985,vierzig::NUM,қырық,negyven
986,fünfzig::NUM,елу,ötven
987,sechzig::NUM,алпыс,hatvan
988,siebzig::NUM,жетпіс,hetven
989,achtzig::NUM,сексен,nyolcvan
990,neunzig::NUM,тоқсан,kilencven
991,hundert::NUM,жүз,száz
992,tausend::NUM,мың,ezer
993,und::CNJ,та,és
994,und::CNJ,та,meg
995,oder::CNJ,әлде,vagy
996,oder::CNJ,немесе,vagy
997,stehen::V,тұру,áll
998,sitzen::V,отыру,ül
999,liegen::V,жату,fekszik
1000,hängen::V,ілу,függ
1001,werden::V,болу,lesz
1002,werden::V,түрегелу,lesz
1003,passieren::V,болу,történik
1004,beginnen::V,басталу,kezdődik
1005,enden::V,ада болу,végződik
1006,enden::V,ада болу,befejeződik
1007,wechseln::V,құбылу,változik
1008,wechseln::V,өзгеру,változik
1009,aufgehen[Sonne]::V,шығу,kel
1010,untergehen[Sonne]::V,батыру,lemegy
1011,scheinen[Sonne]::V,жылтырау,süt
1012,donnern::V,күркіреу,dörög
1013,wehen::V,огып тур,fúj
1014,strömen::V,сорғалау,áramlik
1015,fließen::V,ағу,folyik
1016,sich drehen::V,айналу,forog
1017,schwanken::V,толықсу,inog
1018,schwanken::V,толықсу,ingadozik
1019,schwingen::V,тербелу,leng
1020,fallen::V,құлау,esik
1021,fallen::V,жығылу,esik
1022,fallen::V,төмендеу,esik
1023,brennen::V,жану,ég
1024,rauchen::V,түтету,füstöl
1025,regnen::V,жауу,esik
1026,gefrieren::V,мұздай қату,megfagy
1027,gefrieren::V,мұз боп қату,megfagy
1028,tauen::V,жібу,olvad
1029,schmelzen::V,еру,olvad
1030,schmelzen::V,еру,elolvad
1031,trocknen::V,курау,szárad
1032,sieden::V,қайнау,forr
1033,faulen::V,иістену,rothad
1034,verfaulen::V,шіру,elrothad
1035,verfaulen::V,шіру,megrothad
1036,reißen::V,жыртылу,szakad
1037,versinken::V,малтығу,süllyed
1038,versinken::V,малтығу,elsüllyed
1039,vergehen::V,өту,múlik
1040,vergehen::V,өту,elmúlik
1041,erscheinen::V,көріну,feltűnik
1042,erscheinen::V,көріну,megjelenik
1043,erscheinen::V,көрініп қалу,feltűnik
1044,erscheinen::V,көрініп қалу,megjelenik
1045,verschwinden::V,ғайып_болу,letűnik
1046,sinken::V,ылдилау,süllyed
1047,sinken::V,төмендеу,süllyed
1048,abnehmen::V,кемітілу,apad
1049,abnehmen::V,кемітілу,csökken
1050,zunehmen::V,көбею,növekszik
1051,zunehmen::V,көбею,gyarapszik
1052,steigen::V,қобу,emelkedik
1053,steigen::V,көтерілу,emelkedik
1054,steigen::V,жоғарылау,emelkedik
1055,wachsen::V,өсу,nő
1056,wachsen::V,өсу,terem
1057,wachsen::V,өсу,növekszik
1058,glänzen::V,жалтырау,ragyog
1059,glänzen::V,жалтырау,fénylik
1060,funkeln::V,жарқырау,csillog
1061,funkeln::V,жарқырау,tündöklik
1062,funkeln::V,нұрлану,csillog
1063,funkeln::V,нұрлану,tündöklik
1064,funkeln::V,жылтылдау,csillog
1065,funkeln::V,жылтылдау,tündöklik
1066,lärmen::V,шулау,lármázik
1067,lärmen::V,шуылдау,lármázik
1068,läuten::V,қоңыраулату,cseng
1069,klingeln::V,дыңғырлау,csenget
1070,klirren::V,дыңылдату,csörömpöl
1071,brausen::V,тасу,zúg
1072,brausen::V,тасу,morajlik
1073,rauschen::V,сусылдау,zúg
1074,rauschen::V,сыбдырлау,zúg
1075,klingen::V,дыбыс шығару,hangzik
1076,bellen::V,үру,ugat
1077,heulen::V,ұлу,bőg
1078,heulen::V,ұлу,üvölt
1079,blasen::V,үру,fúj
1080,pfeifen::V,ысқыру,fütyül
1081,schreien::V,шыңғыру,kiált
1082,schreien::V,шыңғыру,kiabál
1083,schreien::V,айғайлау,kiált
1084,schreien::V,айғайлау,kiabál
1085,schreien::V,байбайлау,kiált
1086,schreien::V,байбайлау,kiabál
1087,schreien::V,бажалақтау,kiált
1088,schreien::V,бажалақтау,kiabál
1089,stöhnen::V,ыңырсу,nyög
1090,stöhnen::V,ыңкылдау,nyög
1091,zittern::V,қалш,remeg
1092,zittern::V,қалш,reszket
1093,zittern::V,қалшылдату,remeg
1094,zittern::V,қалшылдату,reszket
1095,leben::V,жасау,él
1096,leben::V,күнелту,él
1097,leben::V,күн көру,él
1098,leben::V,тіршілік ету,él
1099,geboren werden::V,туу,születik
1100,atmen::V,дем алу,lélegzik
1101,atmen::V,ауа жұту,lélegzik
1102,trinken::V,ішу,iszik
1103,trinken::V,ұрттау,iszik
1104,essen::V,жеу,eszik
1105,essen::V,тамақтану,eszik
1106,schlucken::V,жұту,nyel
1107,müde werden::V,болдыру,elfárad
1108,müde werden::V,болдыру,kifárad
1109,einschlafen::V,үйыктап калу,elalszik
1110,schlafen::V,ұйықтау,alszik
1111,aufwachen::V,ояну,felébred
1112,aufstehen::V,ояну,felkel
1113,sich erholen::V,тынығу,pihen
1114,krank werden::V,кеселдену,megbetegedik
1115,krank werden::V,кеселдену,belebetegszik
1116,krank werden::V,сырқаттану,megbetegedik
1117,krank werden::V,сырқаттану,belebetegszik
1118,krank werden::V,ауырып қалу,megbetegedik
1119,krank werden::V,ауырып қалу,belebetegszik
1120,krank werden::V,ауыра бастау,megbetegedik
1121,krank werden::V,ауыра бастау,belebetegszik
1122,krank werden::V,кеселге ұшырау,megbetegedik
1123,krank werden::V,кеселге ұшырау,belebetegszik
1124,krank werden::V,сырқаттанып қалу,megbetegedik
1125,krank werden::V,сырқаттанып қалу,belebetegszik
1126,krank sein::V,ауыру,betegeskedik
1127,krank sein::V,сырқаттану,betegeskedik
1128,schmerzen::V,ауырады,fáj
1129,husten::V,жөтелу,köhög
1130,genesen::V,айығу,meggyógyul
1131,sterben::V,өлу,hal
1132,sterben::V,қайтыс,hal
1133,sterben::V,жантапсыру,hal
1134,umkommen::V,өлу,elpusztul
1135,umkommen::V,қаза табу,elpusztul
1136,sich bewegen::V,жылжу,mozog
1137,sich rühren::V,қыбырлау,mozdul
1138,sich erheben::V,тұру,feláll
1139,sich erheben::V,тұру,felemelkedik
1140,sich setzen::V,отыру,ül
1141,sich setzen::V,отыру,leül
1142,hinfallen::V,жығылу,bukik
1143,hinfallen::V,жығылу,elesik
1144,laufen::V,жояу жүру,jár
1145,schreiten::V,кадамдау,lép
1146,spazierengehen::V,қыдыру,sétál
1147,eilen::V,асығу,siet
1148,eilen::V,жеделдену,siet
1149,eilen::V,жедепдеу,siet
1150,sich beeilen::V,асығу,siet
1151,sich beeilen::V,жеделдену,siet
1152,sausen::V,заулау,robog
1153,rennen::V,жүгіру,fut
1154,rennen::V,жүгіру,szalad
1155,springen::V,секіру,ugrik
1156,klettern::V,өрмелеп шығу,kúszik
1157,schaukeln::V,тербелу,hintázik
1158,kriechen::V,еңбектеу,kúszik
1159,schwimmen::V,жүзу,úszik
1160,schwimmen::V,малту,úszik
1161,schwimmen::V,қалықтау,úszik
1162,tauchen::V,сүңгу,merül
1163,rudern::V,есу,evez
1164,fahren::V,бару,jár
1165,fahren::V,бару,megy
1166,fahren::V,бару,utazik
1167,fliegen::V,ұшу,száll
1168,gehen::V,бару,megy
1169,weggehen::V,кету,elmegy
1170,abfahren::V,жөнелу,indul
1171,anhalten::V,тоқтау,megáll
1172,hineingehen::V,кіру,bemegy
1173,eintreten::V,ену,belép
1174,kommen::V,жету,jön
1175,ankommen::V,келу,érkezik
1176,ankommen::V,келу,megérkezik
1177,zurückkommen::V,қайту,visszajön
1178,bleiben::V,қалу,marad
1179,bleiben::V,қалу,megmarad
1180,warten::V,тосу,vár
1181,warten::V,тосу,várakozik
1182,erwarten::V,күту,vár
1183,erwarten::V,күту,megvár
1184,suchen::V,іздеу,kutat
1185,finden::V,табу,talál
1186,versuchen::V,талпыну,megpróbál
1187,versuchen::V,талпыну,megkísérel
1188,vorbereiten::V,әзірлеу,előkészít
1189,lieben::V,сүю,szeret
1190,mögen::V,жарату,szeret
1191,mögen::V,жақсы_көру,szeret
1192,lachen::V,күлу,nevet
1193,lachen::V,күлісу,nevet
1194,rühren::V,көңілін бұзу,mozdít
1195,weinen::V,жылау,sír
1196,schimpfen::V,ақырып-бақыру,szid
1197,schimpfen::V,ақырып-бақыру,szitkozódik
1198,sich ärgern::V,ашулану,mérgelődik
1199,sich ärgern::V,ашулану,bosszankodik
1200,sich fürchten::V,сескену,fél
1201,sich fürchten::V,сескену,retteg
1202,fürchten::V,қауіптену,fél
1203,fürchten::V,сақсыну,fél
1204,fliehen::V,қашу,menekül
1205,fliehen::V,қашып кету,menekül
1206,flüchten::V,қашу,elmenekül
1207,flüchten::V,қашып кету,elmenekül
1208,sehen::V,көру,néz
1209,anschauen::V,назар салу,megnéz
1210,ansehen::V,тамашалау,néz
1211,ansehen::V,тамашалау,ránéz
1212,ansehen::V,тамашалау,megnéz
1213,hören::V,есту,hall
1214,zuhören::V,тыңдау,hallgat
1215,zuhören::V,тыңдау,meghallgat
1216,zuhören::V,құлақ қою,hallgat
1217,zuhören::V,құлақ қою,meghallgat
1218,probieren::V,тату,kóstol
1219,probieren::V,тату,megkóstol
1220,probieren::V,дәм тату,kóstol
1221,probieren::V,дәм тату,megkóstol
1222,riechen::V,иіскеу,szagol
1223,fühlen::V,сезу,érez
1224,fühlen::V,сезіну,érez
1225,scheinen::V,болып көріну,tűnik
1226,scheinen::V,болып көріну,látszik
1227,zu sehen sein::V,көріну,mutatkozik
1228,vernehmen::V,есту,hall
1229,vernehmen::V,есітіп қалу,hall
1230,frieren::V,тоңу,fázik
1231,frieren::V,жаурау,fázik
1232,tun::V,ету,csinál
1233,tun::V,ету,cselekszik
1234,tun::V,істеу,csinál
1235,tun::V,істеу,cselekszik
1236,können::V,білу,tud
1237,wollen::V,қалау,akar
1238,anfangen::V,бастау,kezd
1239,beenden::V,бітіру,befejez
1240,beenden::V,адақтау,befejez
1241,beenden::V,тамамдау,befejez
1242,beenden::V,аяқтап шығу,befejez
1243,aufhören::V,доғару,megszűnik
1244,gelingen::V,жолы түсу,sikerül
1245,geraten::V,калу,kerül
1246,geraten::V,калу,jut
1247,öffnen::V,ашу,nyit
1248,öffnen::V,ашу,kinyit
1249,öffnen::V,ашып қою,nyit
1250,öffnen::V,ашып қою,kinyit
1251,schließen::V,жабу,csuk
1252,schließen::V,жабу,becsuk
1253,stellen::V,қою,állít
1254,stellen::V,қою,helyez
1255,stellen::V,қойдыру,állít
1256,stellen::V,қойдыру,helyez
1257,setzen::V,отырғызу,ültet
1258,setzen::V,отырғызу,helyez
1259,legen::V,салу,tesz
1260,legen::V,салу,fektet
1261,legen::V,калау,tesz
1262,legen::V,калау,fektet
1263,berühren::V,тию,érint
1264,verbinden::V,байлап алу,beköt
1265,verbinden::V,байлап алу,összeköt
1266,verbinden::V,сабақтастыру,beköt
1267,verbinden::V,сабақтастыру,összeköt
1268,bedecken::V,бүркеу,betakar
1269,bedecken::V,бүркеу,beborít
1270,aufhängen::V,ілу,felakaszt
1271,aufhängen::V,асып қою,felakaszt
1272,anzünden::V,тұтату,gyújt
1273,anzünden::V,тұтату,meggyújt
1274,aufheben::V,көтеру,felemel
1275,zurücklassen::V,қалдыру,hátrahagy
1276,verlieren::V,жоғалту,veszít
1277,verlieren::V,жоғалту,elveszít
1278,fallen lassen::V,құлатып алу,elejt
1279,fallen lassen::V,қолдан түсіріп алу,elejt
1280,machen::V,ету,tesz
1281,machen::V,ету,csinál
1282,machen::V,жасау,tesz
1283,machen::V,жасау,csinál
1284,machen::V,жасап шығару,tesz
1285,machen::V,жасап шығару,csinál
1286,herstellen::V,жасап шығару,gyárt
1287,herstellen::V,жасап шығару,előállít
1288,bauen::V,тұрғызу,épít
1289,reparieren::V,оңдау,javít
1290,reparieren::V,оңдау,kijavít
1291,reparieren::V,оңдау,megjavít
1292,verbessern::V,дұрыстау,megjavít
1293,ändern::V,өзгерту,változtat
1294,ändern::V,өзгерту,megváltoztat
1295,graben::V,үңгу,ás
1296,beugen::V,буғу,meghajt
1297,biegen::V,ию,hajlít
1298,biegen::V,майыстыру,hajlít
1299,drehen::V,айналдыру,forgat
1300,wenden::V,екінші жағын айналдыру,fordít
1301,wenden::V,екінші жағын айналдыру,megfordít
1302,umdrehen::V,бұру,megfordít
1303,umdrehen::V,бұру,megforgat
1304,heben::V,көтеру,emel
1305,hochheben::V,жоғарылату,felemel
1306,hochheben::V,көтеру,felemel
1307,ergreifen::V,бас_салу,megfog
1308,ergreifen::V,шап_беріп_ұстап_алу,megfog
1309,ergreifen::V,шап_беру,megfog
1310,ergreifen::V,шап_ете_түсу,megfog
1311,halten::V,тұту,tart
1312,halten::V,ұстау,tart
1313,drücken::V,басу,nyom
1314,drücken::V,басу,megnyom
1315,schieben::V,итеру,tol
1316,kratzen::V,қыру,vakar
1317,lecken::V,жалау,nyal
1318,beißen::V,қабу,harap
1319,beißen::V,тістеу,harap
1320,beißen::V,қауып алу,harap
1321,abreißen::V,үзу,letép
1322,abschneiden::V,қырқу,levág
1323,binden::V,байланыстыру,köt
1324,binden::V,байланыстыру,kötöz
1325,binden::V,байлап_алу,köt
1326,binden::V,байлап_алу,kötöz
1327,binden::V,байластыру,köt
1328,binden::V,байластыру,kötöz
1329,binden::V,байлау,köt
1330,binden::V,байлау,kötöz
1331,binden::V,буу,köt
1332,binden::V,буу,kötöz
1333,binden::V,матау,köt
1334,binden::V,матау,kötöz
1335,binden::V,сабақтастыру,köt
1336,binden::V,сабақтастыру,kötöz
1337,binden::V,ұштастыру,köt
1338,binden::V,ұштастыру,kötöz
1339,stecken::V,сұғу,dug
1340,brechen::V,сындыру,tör
1341,brechen::V,сындыру,eltör
1342,klopfen::V,қағу,kopogtat
1343,hauen::V,соғу,vág
1344,hauen::V,соғу,levág
1345,kleben::V,желімдеу,tapaszt
1346,reiben::V,үйкеу,dörzsöl
1347,reiben::V,үйкеу,súrol
1348,streichen::V,сүйкеу,simít
1349,schleifen::V,егеу,fen
1350,schleifen::V,егеу,csiszol
1351,schleifen::V,егеу,köszörül
1352,schleifen::V,қайрау,fen
1353,schleifen::V,қайрау,csiszol
1354,schleifen::V,қайрау,köszörül
1355,schleifen::V,егеулеу,fen
1356,schleifen::V,егеулеу,csiszol
1357,schleifen::V,егеулеу,köszörül
1358,schneiden::V,кесу,vág
1359,schneiden::V,кесу,szel
1360,schneiden::V,кесу,metsz
1361,rütteln::V,қозғау,ráz
1362,rütteln::V,жұлмалау,ráz
1363,schütteln::V,дірілдету,ráz
1364,schütteln::V,дірілдету,megráz
1365,schütteln::V,селкілдету,ráz
1366,schütteln::V,селкілдету,megráz
1367,schwenken::V,бұлғау,lóbál
1368,schwenken::V,бұлғау,lobogtat
1369,schwenken::V,сермеу,lóbál
1370,schwenken::V,сермеу,lobogtat
1371,schütten::V,құю,önt
1372,füllen::V,толтыру,tölt
1373,füllen::V,толтыру,megtölt
1374,einwickeln::V,орау,becsavar
1375,tragen::V,алып жүру,hord
1376,schleppen::V,тарту,vonszol
1377,ziehen::V,тарту,húz
1378,aufbewahren::V,сақтау,megőriz
1379,werfen::V,лақтыру,dob
1380,werfen::V,лақтыру,hajít
1381,fangen::V,қармау,fog
1382,fangen::V,қағып алу,fog
1383,packen::V,шап беру,megragad
1384,packen::V,шап ете түсу,megragad
1385,packen::V,шап беріп ұстап алу,megragad
1386,verstecken::V,тығу,eldug
1387,verstecken::V,тығу,elrejt
1388,verstecken::V,жасыру,eldug
1389,verstecken::V,жасыру,elrejt
1390,teilen::V,бөлу,oszt
1391,teilen::V,бөлу,megoszt
1392,schicken::V,жіберу,küld
1393,bringen::V,әкелу,hoz
1394,bringen::V,әкелу,visz
1395,bringen::V,алып келу,hoz
1396,bringen::V,алып келу,visz
1397,hinzufügen::V,қосу,hozzáad
1398,hinzufügen::V,үстеу,hozzáad
1399,bekommen::V,алу,kap
1400,bekommen::V,алу,megkap
1401,erhalten::V,алмақ,kap
1402,erhalten::V,алмақ,megkap
1403,nehmen::V,алу,vesz
1404,nehmen::V,алмақ,vesz
1405,wählen::V,таңдау,választ
1406,auswählen::V,екшеу,kiválaszt
1407,auswählen::V,саралау,kiválaszt
1408,auswählen::V,сұрыптау,kiválaszt
1409,auswählen::V,сайлап алу,kiválaszt
1410,bewahren::V,сақтау,megtart
1411,behindern::V,оралғы болу,akadályoz
1412,behindern::V,оралғы болу,gátol
1413,verderben::V,бүлдіру,elront
1414,beschädigen::V,бұзу,rongál
1415,zerbrechen::V,уату,eltör
1416,zerbrechen::V,уату,széttör
1417,zerbrechen::V,уату,kettétör
1418,zerreißen::V,жырту,eltép
1419,zerreißen::V,жырту,széttép
1420,zerstören::V,қирату,elpusztít
1421,zerstören::V,талқандау,elpusztít
1422,verbrennen::V,өртеу,éget
1423,verbrennen::V,өртеу,eléget
1424,verbrennen::V,жандыру,éget
1425,verbrennen::V,жандыру,eléget
1426,verbrennen::V,өртеп жіберу,éget
1427,verbrennen::V,өртеп жіберу,eléget
1428,verbrennen::V,жандырып жіберу,éget
1429,verbrennen::V,жандырып жіберу,eléget
1430,geben::V,беру,ad
1431,reichen::V,беру,nyújt
1432,schenken::V,тарту,ajándékoz
1433,versprechen::V,уәде беру,ígér
1434,wünschen::V,тілеу,kíván
1435,loben::V,мақтау,dicsér
1436,loben::V,дәріптеу,dicsér
1437,küssen::V,сүю,csókol
1438,wiegen::V,тербеу,ringat
1439,zudecken::V,бүркеу,betakar
1440,wecken::V,ояту,kelt
1441,wecken::V,ояту,ébreszt
1442,zeigen::V,көрсету,mutat
1443,führen::V,ерту,visz
1444,führen::V,ерту,vezet
1445,führen::V,жетектеу,visz
1446,führen::V,жетектеу,vezet
1447,lehren::V,оқыту,tanít
1448,unterrichten::V,оқыту,tanít
1449,aufziehen::V,бағу,felnevel
1450,leiten::V,басқару,vezet
1451,leiten::V,басқару,vezérel
1452,leiten::V,жетекшілік ету,vezet
1453,leiten::V,жетекшілік ету,vezérel
1454,antreiben::V,асықтыру,hajt
1455,lassen::V,-ткізу,-tat
1456,lassen::V,-ткізу,-at
1457,lassen::V,мәжбүр ету,-tat
1458,lassen::V,мәжбүр ету,-at
1459,einladen::V,шақыру,meghív
1460,vereinigen::V,біріктіру,egyesít
1461,vereinigen::V,біріктіріп қою,egyesít
1462,besuchen::V,кіріп шығу,látogat
1463,besuchen::V,барып шығу,látogat
1464,treffen::V,кездесу,talál
1465,sich versammeln::V,топталу,gyülekezik
1466,sich versammeln::V,топталу,összegyűlik
1467,spielen::V,ойнау,játszik
1468,singen::V,сайрау,énekel
1469,tanzen::V,билеу,táncol
1470,sich trennen::V,айрылысу,elválik
1471,verlassen::V,тастау,elhagy
1472,retten::V,құтқару,ment
1473,bewachen::V,күзету,őriz
1474,schützen::V,жақтау,óv
1475,schützen::V,жақтау,véd
1476,schützen::V,жақтасу,óv
1477,schützen::V,жақтасу,véd
1478,verteidigen::V,қорғау,véd
1479,sich schlagen::V,алысу,verekszik
1480,schießen::V,ату,lő
1481,siegen::V,жеңу,győz
1482,ärgern::V,ашуландыру,bosszant
1483,schlagen::V,ұру,üt
1484,schlagen::V,ұру,ver
1485,treten::V,тебу,rúg
1486,stechen::V,шаншу,döf
1487,stechen::V,шаншу,szúr
1488,stoßen::V,түрту,lök
1489,stehlen::V,ұрлау,lop
1490,stören::V,кесірлен,zavar
1491,belästigen::V,мазасын алу,zaklat
1492,verbergen::V,сездірмеу,rejt
1493,verbergen::V,сездірмеу,elrejt
1494,täuschen::V,жалған айту,megtéveszt
1495,betrügen::V,алдау,csal
1496,betrügen::V,алдап кету,csal
1497,betrügen::V,ақымақ қылу,csal
1498,töten::V,құрту,öl
1499,töten::V,өлтіру,öl
1500,wohnen::V,мекендеу,lakik
1501,wohnen::V,өмір сүру,lakik
1502,arbeiten::V,істеу,dolgozik
1503,arbeiten::V,еңбектену,dolgozik
1504,sammeln::V,жыю,szed
1505,sammeln::V,жыю,gyűjt
1506,pflücken::V,жұлу,szed
1507,jagen::V,аулау,vadászik
1508,fischen::V,балык_аулау,halászik
1509,fassen::V,ұстау,fog
1510,hüten::V,жаю,őriz
1511,hüten::V,жаю,legeltet
1512,hüten::V,бағу,őriz
1513,hüten::V,бағу,legeltet
1514,treiben::V,айдау,hajt
1515,anbinden::V,байлау,köt
1516,füttern::V,ас ішкізу,etet
1517,füttern::V,азықтандыру,etet
1518,füttern::V,қоректендіру,etet
1519,melken::V,сауу,fej
1520,hacken::V,турау,vág
1521,gießen::V,суару,öntöz
1522,reifen::V,жетілу,érik
1523,zubereiten::V,даяр ету,elkészít
1524,kochen::V,асу,főz
1525,backen::V,пісіру,süt
1526,braten::V,қуыру,süt
1527,umrühren::V,былғалау,megkever
1528,umrühren::V,сапырылыстыру,megkever
1529,stricken::V,торлау,köt
1530,stricken::V,тоқу,köt
1531,nähen::V,тігу,varr
1532,färben::V,бояу,fest
1533,färben::V,сырлау,fest
1534,reinigen::V,аршу,tisztít
1535,reinigen::V,тазалау,tisztít
1536,waschen::V,жуу,mos
1537,abwischen::V,сүрту,letöröl
1538,spülen::V,шаю,mosogat
1539,fegen::V,сыпыру,söpör
1540,kehren::V,сыпыру,söpör
1541,baden::V,шомылу,fürdik
1542,sich waschen::V,жуыну,mosdik
1543,sich waschen::V,жуыну,mosakszik
1544,ausziehen::V,шешу,levesz
1545,anziehen::V,кигізу,felölt
1546,anziehen::V,кигізу,felvesz
1547,sich anziehen::V,киіну,öltözik
1548,sich anziehen::V,киіну,felöltözik
1549,kämmen::V,тарау,fésül
1550,schmücken::V,әсемдеу,díszít
1551,schmücken::V,мәнерлеу,díszít
1552,schmücken::V,көріктендіру,díszít
1553,sagen::V,деу,mond
1554,sagen::V,айту,mond
1555,sprechen::V,деу,beszél
1556,sprechen::V,айту,beszél
1557,reden::V,сөйлеу,beszél
