,Concept_ID,kk,uz
784,hinauf::ADV,өрге,yuqorida
785,überall::ADV,әрқайда,har erda
786,nicht::ADV,емес,ämas
787,ein wenig::ADV,азырақ,biroz
788,ein wenig::ADV,аздаған,biroz
789,ein wenig::ADV,азғантай,biroz
790,kaum::ADV,зорға,arang
791,sehr::ADV,орасан,ancha
792,so::ADV,бұлай,shunday
793,so::ADV,былайша,shunday
794,noch::ADV,әлі,hali
795,nur::ADV,ғана,yolg'iz
796,schon::ADV,түге,endi
797,wieder::ADV,жаңа,yana
798,wieder::ADV,қайта,yana
799,wieder::ADV,жаңадан,yana
800,vergebens::ADV,бекер,bekorga
801,vor::PRP,алды,burun
802,hinter::PRP,артынан,ketida
803,unter::PRP,түп,ostida
804,unter::PRP,маңында,ostida
805,durch::PRP,арқылы,bo'ylab
806,neben::PRP,іргеде,yonida
807,neben::PRP,жанында,yonida
808,zwischen::PRP,арада,orada
809,wegen::PRP,үшін,sababli
810,dies::PRN,бұ,o'sha
811,dies::PRN,осы,o'sha
812,das::PRN,сол,narigi
813,alles::PRN,дүйім,har nima
814,alles::PRN,күллі,har nima
815,ich::PRN,мен,men
816,du::PRN,сен,sen
817,er::PRN,ол,u
818,wir::PRN,біз,biz
819,ihr::PRN,сіз,siz
820,sie::PRN,олар,ular
821,was::FPRN,не,nima
822,wer::FPRN,кім,kim
823,wo::FADV,кәні,qaerda
824,wo::FADV,қайда,qaerda
825,wohin::FADV,қайда,qayerga
826,wie::FADV,калай,qanday
827,warum::FADV,неғып,nega
828,wieviel::FNUM,неше,qancha
829,wieviel::FNUM,қанша,qancha
830,eins::NUM,бір,bir
831,zwei::NUM,екі,ikki
832,drei::NUM,үш,uch
833,vier::NUM,төрт,to'rt
834,fünf::NUM,бес,besh
835,sechs::NUM,алты,olti
836,sieben::NUM,жеті,etti
837,acht::NUM,сегіз,sakkiz
838,neun::NUM,тоғыз,to'qqiz
839,zehn::NUM,он,o'n
840,elf::NUM,он бір,o'n bir
841,zwölf::NUM,он екі,o'n ikki
842,zwanzig::NUM,жиырма,yigirma
843,dreißig::NUM,отыз,o'ttiz
844,vierzig::NUM,қырық,qirq
845,fünfzig::NUM,елу,ällik
846,sechzig::NUM,алпыс,oltmish
847,siebzig::NUM,жетпіс,etmish
848,achtzig::NUM,сексен,sakson
849,neunzig::NUM,тоқсан,to'qson
850,hundert::NUM,жүз,yuz
851,tausend::NUM,мың,ming
852,und::CNJ,та,va
853,oder::CNJ,әлде,yo
854,oder::CNJ,немесе,yo
855,stehen::V,тұру,turmoq
856,sitzen::V,отыру,o'tirmoq
857,liegen::V,жату,yotmoq
858,hängen::V,ілу,osilmoq
859,werden::V,болу,bo'lmoq
860,werden::V,түрегелу,bo'lmoq
861,passieren::V,болу,bo'lib o'tmoq
862,beginnen::V,басталу,boshlanmoq
863,enden::V,ада болу,bitmoq
864,wechseln::V,құбылу,o'zgarmoq
865,wechseln::V,өзгеру,o'zgarmoq
866,aufgehen[Sonne]::V,шығу,chiqmoq
867,untergehen[Sonne]::V,батыру,botmoq
868,scheinen[Sonne]::V,жылтырау,yaraqlamoq
869,donnern::V,күркіреу,gulduramoq
870,wehen::V,огып тур,elpimoq
871,strömen::V,сорғалау,oqmoq
872,fließen::V,ағу,oqmoq
873,sich drehen::V,айналу,aylanmoq
874,schwanken::V,толықсу,qoqilmoq
875,schwingen::V,тербелу,lopillamoq
876,fallen::V,құлау,tushmoq
877,fallen::V,жығылу,tushmoq
878,fallen::V,төмендеу,tushmoq
879,brennen::V,жану,yonmoq
880,rauchen::V,түтету,tutamoq
881,regnen::V,жауу,yomg'ir yog'moq
882,gefrieren::V,мұздай қату,muzlamoq
883,gefrieren::V,мұз боп қату,muzlamoq
884,tauen::V,жібу,ärimoq
885,schmelzen::V,еру,ärimoq
886,trocknen::V,курау,qurimoq
887,sieden::V,қайнау,qaynamoq
888,faulen::V,иістену,chirimoq
889,verfaulen::V,шіру,chirimoq
890,reißen::V,жыртылу,qayt qilmoq
891,versinken::V,малтығу,g'arq bo'lmoq
892,vergehen::V,өту,o'tmoq
893,erscheinen::V,көріну,zuhur ätmoq
894,erscheinen::V,көрініп қалу,zuhur ätmoq
895,verschwinden::V,ғайып_болу,yo'qolmoq
896,sinken::V,ылдилау,pasaymoq
897,sinken::V,төмендеу,pasaymoq
898,abnehmen::V,кемітілу,kamaymoq
899,zunehmen::V,көбею,urchimoq
900,steigen::V,қобу,oshmoq
901,steigen::V,көтерілу,oshmoq
902,steigen::V,жоғарылау,oshmoq
903,wachsen::V,өсу,o'smoq
904,glänzen::V,жалтырау,porlamoq
905,funkeln::V,жарқырау,yalt ätmoq
906,funkeln::V,нұрлану,yalt ätmoq
907,funkeln::V,жылтылдау,yalt ätmoq
908,lärmen::V,шулау,taraq ätmoq
909,lärmen::V,шуылдау,taraq ätmoq
910,läuten::V,қоңыраулату,jiringlamoq
911,klingeln::V,дыңғырлау,jiringlamoq
912,klirren::V,дыңылдату,sharaqlamoq
913,brausen::V,тасу,vag'illamoq
914,rauschen::V,сусылдау,shitirlamoq
915,rauschen::V,сыбдырлау,shitirlamoq
916,klingen::V,дыбыс шығару,yangramoq
917,bellen::V,үру,hurmoq
918,heulen::V,ұлу,uvlamoq
919,blasen::V,үру,puflamoq
920,pfeifen::V,ысқыру,xushtak chalmoq 
921,schreien::V,шыңғыру,qiyqirmoq
922,schreien::V,айғайлау,qiyqirmoq
923,schreien::V,байбайлау,qiyqirmoq
924,schreien::V,бажалақтау,qiyqirmoq
925,stöhnen::V,ыңырсу,nola qilmoq
926,stöhnen::V,ыңкылдау,nola qilmoq
927,zittern::V,қалш,titramoq
928,zittern::V,қалшылдату,titramoq
929,leben::V,жасау,yashamoq
930,leben::V,күнелту,yashamoq
931,leben::V,күн көру,yashamoq
932,leben::V,тіршілік ету,yashamoq
933,geboren werden::V,туу,tug'ilmoq
934,atmen::V,дем алу,nafas chiqarmoq
935,atmen::V,ауа жұту,nafas chiqarmoq
936,trinken::V,ішу,ichmoq
937,trinken::V,ұрттау,ichmoq
938,essen::V,жеу,emoq
939,essen::V,тамақтану,emoq
940,schlucken::V,жұту,yutmoq
941,müde werden::V,болдыру,horimoq
942,einschlafen::V,үйыктап калу,uxlab qolmoq
943,schlafen::V,ұйықтау,uxlamoq
944,aufwachen::V,ояну,uyg'onmoq
945,aufstehen::V,ояну,qo'pmoq
946,sich erholen::V,тынығу,dam olmoq
947,krank werden::V,кеселдену,kasallanmoq
948,krank werden::V,сырқаттану,kasallanmoq
949,krank werden::V,ауырып қалу,kasallanmoq
950,krank werden::V,ауыра бастау,kasallanmoq
951,krank werden::V,кеселге ұшырау,kasallanmoq
952,krank werden::V,сырқаттанып қалу,kasallanmoq
953,krank sein::V,ауыру,betob yotmoq
954,krank sein::V,сырқаттану,betob yotmoq
955,schmerzen::V,ауырады,og'rimoq
956,husten::V,жөтелу,yo'talmoq
957,genesen::V,айығу,tuzalmoq
958,sterben::V,өлу,o'lmoq
959,sterben::V,қайтыс,o'lmoq
960,sterben::V,жантапсыру,o'lmoq
961,umkommen::V,өлу,halok bo'lmoq
962,umkommen::V,қаза табу,halok bo'lmoq
963,sich bewegen::V,жылжу,harakat qilmoq
964,sich rühren::V,қыбырлау,qimirlamoq
965,sich erheben::V,тұру,qo'pmoq
966,sich setzen::V,отыру,o'tirmoq
967,hinfallen::V,жығылу,yiqilmoq
968,laufen::V,жояу жүру,yurmoq
969,schreiten::V,кадамдау,yurmoq
970,spazierengehen::V,қыдыру,sayr ätmoq
971,eilen::V,асығу,tezlamoq
972,eilen::V,жеделдену,tezlamoq
973,eilen::V,жедепдеу,tezlamoq
974,sich beeilen::V,асығу,shoshmoq
975,sich beeilen::V,жеделдену,shoshmoq
976,sausen::V,заулау,chopqillamoq
977,rennen::V,жүгіру,yugurmoq
978,springen::V,секіру,sakramoq
979,klettern::V,өрмелеп шығу,yuqorilamoq
980,schaukeln::V,тербелу,irg'amoq
981,kriechen::V,еңбектеу,ämaklamoq
982,schwimmen::V,жүзу,suzmoq
983,schwimmen::V,малту,suzmoq
984,schwimmen::V,қалықтау,suzmoq
985,tauchen::V,сүңгу,chu'mmoq
986,rudern::V,есу,eshkak eshmoq
987,fahren::V,бару,haydamoq
988,fliegen::V,ұшу,uchmoq
989,gehen::V,бару,bormoq
990,weggehen::V,кету,ketoq
991,abfahren::V,жөнелу,jo'namoq
992,anhalten::V,тоқтау,to'xtamoq
993,hineingehen::V,кіру,kirmoq
994,eintreten::V,ену,kirmoq
995,kommen::V,жету,kelmoq
996,ankommen::V,келу,etib kelmoq
997,zurückkommen::V,қайту,qaytib kelmoq
998,bleiben::V,қалу,qolmoq
999,warten::V,тосу,poylamoq
1000,erwarten::V,күту,kutmoq
1001,suchen::V,іздеу,izlamoq
1002,finden::V,табу,topmoq
1003,versuchen::V,талпыну,chalishmoq
1004,vorbereiten::V,әзірлеу,hozirlamoq
1005,lieben::V,сүю,sevmoq
1006,mögen::V,жарату,ardoqlamoq
1007,mögen::V,жақсы_көру,ardoqlamoq
1008,lachen::V,күлу,kulmoq
1009,lachen::V,күлісу,kulmoq
1010,rühren::V,көңілін бұзу,ta'sirlantirmoq
1011,weinen::V,жылау,yig'lamoq
1012,schimpfen::V,ақырып-бақыру,koyinmoq
1013,sich ärgern::V,ашулану,g'azab qilmoq
1014,sich fürchten::V,сескену,hurkmoq
1015,fürchten::V,қауіптену,qo'rqmoq
1016,fürchten::V,сақсыну,qo'rqmoq
1017,fliehen::V,қашу,qochmoq
1018,fliehen::V,қашып кету,qochmoq
1019,flüchten::V,қашу,qochmoq
1020,flüchten::V,қашып кету,qochmoq
1021,sehen::V,көру,ko'rmoq
1022,anschauen::V,назар салу,razm solmoq
1023,ansehen::V,тамашалау,razm qilmoq
1024,hören::V,есту,äshitmoq
1025,zuhören::V,тыңдау,tinglamoq
1026,zuhören::V,құлақ қою,tinglamoq
1027,probieren::V,тату,tatib ko'rmoq
1028,probieren::V,дәм тату,tatib ko'rmoq
1029,riechen::V,иіскеу,iskamoq
1030,fühlen::V,сезу,sezmoq
1031,fühlen::V,сезіну,sezmoq
1032,scheinen::V,болып көріну,tuyilmoq
1033,zu sehen sein::V,көріну,ko'rinmoq
1034,vernehmen::V,есту,äshitmoq
1035,vernehmen::V,есітіп қалу,äshitmoq
1036,frieren::V,тоңу,sovuq qotmoq
1037,frieren::V,жаурау,sovuq qotmoq
1038,tun::V,ету,ätmoq
1039,tun::V,істеу,ätmoq
1040,können::V,білу,-a olmoq
1041,können::V,білу,-y olmoq
1042,wollen::V,қалау,istamoq
1043,anfangen::V,бастау,boshlamoq
1044,beenden::V,бітіру,bitirmoq
1045,beenden::V,адақтау,bitirmoq
1046,beenden::V,тамамдау,bitirmoq
1047,beenden::V,аяқтап шығу,bitirmoq
1048,aufhören::V,доғару,tinmoq
1049,gelingen::V,жолы түсу,muvaffaqiyat qozonmoq
1050,geraten::V,калу,bo'lmoq
1051,öffnen::V,ашу,ochmoq
1052,öffnen::V,ашып қою,ochmoq
1053,schließen::V,жабу,yopmoq
1054,stellen::V,қою,qo'ymoq
1055,stellen::V,қойдыру,qo'ymoq
1056,setzen::V,отырғызу,o'tqazmoq
1057,legen::V,салу,yotqizmoq
1058,legen::V,калау,yotqizmoq
1059,berühren::V,тию,tegmoq
1060,verbinden::V,байлап алу,ulamoq
1061,verbinden::V,сабақтастыру,ulamoq
1062,bedecken::V,бүркеу,bekitmoq
1063,aufhängen::V,ілу,ildirmoq
1064,aufhängen::V,асып қою,ildirmoq
1065,anzünden::V,тұтату,yondirmoq
1066,aufheben::V,көтеру,ko'tarmoq
1067,zurücklassen::V,қалдыру,ayrilmoq
1068,verlieren::V,жоғалту,yo'qotmoq
1069,fallen lassen::V,құлатып алу,tushirmoq
1070,fallen lassen::V,қолдан түсіріп алу,tushirmoq
1071,machen::V,ету,qilmoq
1072,machen::V,жасау,qilmoq
1073,machen::V,жасап шығару,qilmoq
1074,herstellen::V,жасап шығару,chiqarmoq
1075,bauen::V,тұрғызу,solmoq
1076,reparieren::V,оңдау,tuzatmoq
1077,verbessern::V,дұрыстау,isloh qilmoq
1078,ändern::V,өзгерту,o'zgartirmoq
1079,graben::V,үңгу,qazimoq
1080,beugen::V,буғу,bukmoq
1081,biegen::V,ию,bukmoq
1082,biegen::V,майыстыру,bukmoq
1083,drehen::V,айналдыру,aylantirmoq
1084,wenden::V,екінші жағын айналдыру,burmoq
1085,umdrehen::V,бұру,ag'darmoq
1086,heben::V,көтеру,yuksaltirmoq
1087,hochheben::V,жоғарылату,ko'tarmoq
1088,hochheben::V,көтеру,ko'tarmoq
1089,ergreifen::V,бас_салу,tutamlamoq
1090,ergreifen::V,шап_беріп_ұстап_алу,tutamlamoq
1091,ergreifen::V,шап_беру,tutamlamoq
1092,ergreifen::V,шап_ете_түсу,tutamlamoq
1093,halten::V,тұту,tutmoq
1094,halten::V,ұстау,tutmoq
1095,drücken::V,басу,bosmoq
1096,schieben::V,итеру,surmoq
1097,kratzen::V,қыру,qashimoq
1098,lecken::V,жалау,mijimoq
1099,beißen::V,қабу,tishlamoq
1100,beißen::V,тістеу,tishlamoq
1101,beißen::V,қауып алу,tishlamoq
1102,abreißen::V,үзу,emirmoq
1103,abschneiden::V,қырқу,cho'rt kesmoq
1104,binden::V,байланыстыру,bog'lamoq
1105,binden::V,байлап_алу,bog'lamoq
1106,binden::V,байластыру,bog'lamoq
1107,binden::V,байлау,bog'lamoq
1108,binden::V,буу,bog'lamoq
1109,binden::V,матау,bog'lamoq
1110,binden::V,сабақтастыру,bog'lamoq
1111,binden::V,ұштастыру,bog'lamoq
1112,stecken::V,сұғу,suqmoq
1113,brechen::V,сындыру,sindirmoq
1114,klopfen::V,қағу,dukurlamoq
1115,hauen::V,соғу,urmoq
1116,kleben::V,желімдеу,yopishtirmoq
1117,reiben::V,үйкеу,surkamoq
1118,streichen::V,сүйкеу,surkamoq
1119,schleifen::V,егеу,qayramoq
1120,schleifen::V,қайрау,qayramoq
1121,schleifen::V,егеулеу,qayramoq
1122,schneiden::V,кесу,kesmoq
1123,rütteln::V,қозғау,chayqamoq
1124,rütteln::V,жұлмалау,chayqamoq
1125,schütteln::V,дірілдету,chayqamoq
1126,schütteln::V,селкілдету,chayqamoq
1127,schwenken::V,бұлғау,chayqatmoq
1128,schwenken::V,сермеу,chayqatmoq
1129,schütten::V,құю,quymoq
1130,füllen::V,толтыру,to'ldirmoq
1131,einwickeln::V,орау,chulg'amoq
1132,tragen::V,алып жүру,tashimoq
1133,schleppen::V,тарту,sudramoq
1134,ziehen::V,тарту,tortmoq
1135,aufbewahren::V,сақтау,tutmoq
1136,werfen::V,лақтыру,tashlamoq
1137,fangen::V,қармау,tutmoq
1138,fangen::V,қағып алу,tutmoq
1139,packen::V,шап беру,opqochmoq
1140,packen::V,шап ете түсу,opqochmoq
1141,packen::V,шап беріп ұстап алу,opqochmoq
1142,verstecken::V,тығу,yashirmoq
1143,verstecken::V,жасыру,yashirmoq
1144,teilen::V,бөлу,bo'lmoq
1145,schicken::V,жіберу,yubormoq
1146,bringen::V,әкелу,keltirmoq
1147,bringen::V,алып келу,keltirmoq
1148,hinzufügen::V,қосу,tirkamoq
1149,hinzufügen::V,үстеу,tirkamoq
1150,bekommen::V,алу,olmoq
1151,erhalten::V,алмақ,olmoq
1152,nehmen::V,алу,olmoq
1153,nehmen::V,алмақ,olmoq
1154,wählen::V,таңдау,saylamoq
1155,auswählen::V,екшеу,saylamoq
1156,auswählen::V,саралау,saylamoq
1157,auswählen::V,сұрыптау,saylamoq
1158,auswählen::V,сайлап алу,saylamoq
1159,bewahren::V,сақтау,saqlamoq
1160,behindern::V,оралғы болу,xalal bermoq
1161,verderben::V,бүлдіру,xazon qilmoq
1162,beschädigen::V,бұзу,buzmoq
1163,zerbrechen::V,уату,sindirmoq
1164,zerreißen::V,жырту,yirtmoq
1165,zerstören::V,қирату,vayron qilmoq
1166,zerstören::V,талқандау,vayron qilmoq
1167,verbrennen::V,өртеу,kuydirmoq
1168,verbrennen::V,жандыру,kuydirmoq
1169,verbrennen::V,өртеп жіберу,kuydirmoq
1170,verbrennen::V,жандырып жіберу,kuydirmoq
1171,geben::V,беру,bermoq
1172,reichen::V,беру,bermoq
1173,schenken::V,тарту,sovg'a qilmoq
1174,versprechen::V,уәде беру,va'da bermoq
1175,wünschen::V,тілеу,orziqmoq
1176,loben::V,мақтау,maqtamoq
1177,loben::V,дәріптеу,maqtamoq
1178,küssen::V,сүю,o'pmoq
1179,wiegen::V,тербеу,tebratmoq
1180,zudecken::V,бүркеу,yopmoq
1181,wecken::V,ояту,uyg'otmoq
1182,zeigen::V,көрсету,ko'rsatmoq
1183,führen::V,ерту,boshlik bo'lmoq
1184,führen::V,жетектеу,boshlik bo'lmoq
1185,lehren::V,оқыту,o'rgatmoq
1186,unterrichten::V,оқыту,dars bermoq
1187,aufziehen::V,бағу,o'stirmoq
1188,leiten::V,басқару,boshqarmoq
1189,leiten::V,жетекшілік ету,boshqarmoq
1190,antreiben::V,асықтыру,shoshiltirmoq
1191,lassen::V,-ткізу,ruxsat bermoq
1192,lassen::V,мәжбүр ету,ruxsat bermoq
1193,einladen::V,шақыру,taklif kilmoq
1194,vereinigen::V,біріктіру,qo'shmoq
1195,vereinigen::V,біріктіріп қою,qo'shmoq
1196,besuchen::V,кіріп шығу,mehmonga bormoq
1197,besuchen::V,барып шығу,mehmonga bormoq
1198,treffen::V,кездесу,duchor bo'lmoq
1199,sich versammeln::V,топталу,to'planmoq
1200,spielen::V,ойнау,o'ynamoq
1201,singen::V,сайрау,yalla qilmoq
1202,tanzen::V,билеу,raqs qilmoq
1203,sich trennen::V,айрылысу,yakkalanmoq
1204,verlassen::V,тастау,qoldirmoq
1205,retten::V,құтқару,qutqazmoq
1206,bewachen::V,күзету,qo'rimoq
1207,schützen::V,жақтау,yoniga olmoq
1208,schützen::V,жақтасу,yoniga olmoq
1209,verteidigen::V,қорғау,yoqlamoq
1210,sich schlagen::V,алысу,yoqalashmoq
1211,schießen::V,ату,otmoq
1212,siegen::V,жеңу,engmoq
1213,ärgern::V,ашуландыру,jahl chiqarmoq
1214,schlagen::V,ұру,urmoq
1215,treten::V,тебу,tepmoq
1216,stechen::V,шаншу,qadamoq
1217,stoßen::V,түрту,turtmoq
1218,stehlen::V,ұрлау,o'g'rilamoq
1219,stören::V,кесірлен,tebratmoq
1220,belästigen::V,мазасын алу,g'ashini keltirmoq
1221,verbergen::V,сездірмеу,berkitmoq
1222,täuschen::V,жалған айту,aldamoq
1223,betrügen::V,алдау,tirriq qilmoq
1224,betrügen::V,алдап кету,tirriq qilmoq
1225,betrügen::V,ақымақ қылу,tirriq qilmoq
1226,töten::V,құрту,o'ldirmoq
1227,töten::V,өлтіру,o'ldirmoq
1228,wohnen::V,мекендеу,istiqomat qilmoq
1229,wohnen::V,өмір сүру,istiqomat qilmoq
1230,arbeiten::V,істеу,ishlamoq
1231,arbeiten::V,еңбектену,ishlamoq
1232,sammeln::V,жыю,yig'moq
1233,pflücken::V,жұлу,termoq
1234,jagen::V,аулау,ov qilmoq
1235,fischen::V,балык_аулау,baliq ovlamoq
1236,fassen::V,ұстау,ilinmoq
1237,hüten::V,жаю,boqtirmoq
1238,hüten::V,бағу,boqtirmoq
1239,treiben::V,айдау,haydamoq
1240,anbinden::V,байлау,bog'lamoq
1241,füttern::V,ас ішкізу,edirmoq
1242,füttern::V,азықтандыру,edirmoq
1243,füttern::V,қоректендіру,edirmoq
1244,melken::V,сауу,sog'moq
1245,hacken::V,турау,chopmoq
1246,gießen::V,суару,oqizmoq
1247,reifen::V,жетілу,qizarmoq
1248,zubereiten::V,даяр ету,pishirmoq
1249,kochen::V,асу,qaynatmoq
1250,backen::V,пісіру,yopmoq
1251,braten::V,қуыру,qovurmoq
1252,umrühren::V,былғалау,atalamoq
1253,umrühren::V,сапырылыстыру,atalamoq
1254,stricken::V,торлау,to'qimoq
1255,stricken::V,тоқу,to'qimoq
1256,nähen::V,тігу,tikmoq
1257,färben::V,бояу,bo'yoqlamoq
1258,färben::V,сырлау,bo'yoqlamoq
1259,reinigen::V,аршу,tozalamoq
1260,reinigen::V,тазалау,tozalamoq
1261,waschen::V,жуу,yuvmoq
1262,abwischen::V,сүрту,surkamoq
1263,spülen::V,шаю,chaymoq
1264,fegen::V,сыпыру,cho'tkalamoq
1265,kehren::V,сыпыру,supurmoq
1266,baden::V,шомылу,cho'milmoq
1267,sich waschen::V,жуыну,yuvinmoq
1268,ausziehen::V,шешу,echintirmoq
1269,anziehen::V,кигізу,kiymoq
1270,sich anziehen::V,киіну,kiyinmoq
1271,kämmen::V,тарау,taramoq
1272,schmücken::V,әсемдеу,yasatmoq
1273,schmücken::V,мәнерлеу,yasatmoq
1274,schmücken::V,көріктендіру,yasatmoq
1275,sagen::V,деу,aytmoq
1276,sagen::V,айту,aytmoq
1277,sprechen::V,деу,so'zlamoq
1278,sprechen::V,айту,so'zlamoq
1279,reden::V,сөйлеу,gapirmoq
1280,reden::V,сөйлесу,gapirmoq
1281,reden::V,тіл қатысу,gapirmoq
1282,sich unterhalten::V,сұхбаттасу,suhbatlashmoq
1283,fragen::V,сұрау,so'ramoq
1284,bitten::V,өтіну,iltimos qilmoq
1285,bitten::V,жалыну,iltimos qilmoq
1286,erzählen::V,айту,aytib bermoq
1287,mitteilen::V,білдіру,bildirmoq
1288,nennen::V,атау,atamoq
1289,rufen::V,шақыру,chaqirmoq
1290,prahlen::V,бөсу,gerdaymoq
1291,übersetzen::V,аудару,tarjima qilmoq
1292,denken::V,ойлау,o'ylamoq
1293,glauben::V,нану,ishonmoq
1294,glauben::V,илану,ishonmoq
1295,bemerken::V,аңғару,payqamoq
1296,erkennen::V,тану,tanimoq
1297,begreifen::V,ұғу,tushunmoq
1298,begreifen::V,аңғарып алу,tushunmoq
1299,verstehen::V,пайым,anglamoq
1300,verstehen::V,түсіну,anglamoq
1301,lernen::V,оқу,o'qimoq
1302,wissen::V,хабардар болу,bilmoq
1303,sich erinnern an::V,еске түсіру,äsni tanimoq
1304,vergessen::V,ұмыту,unutmoq
1305,messen::V,өлшеу,o'lchamoq
1306,zählen::V,санау,raqamlamoq
1307,rechnen::V,санап шығару,cho'tlamoq
1308,rechnen::V,санап шығу,cho'tlamoq
1309,rechnen::V,санау,cho'tlamoq
1310,lesen::V,оқу,o'qimoq
1311,malen::V,сурет салу,rasm solmoq
1312,zeichnen::V,сурет салу,chizmoq
1313,schreiben::V,жазу,yozmoq
1314,besitzen::V,болу,ägalamoq
1315,kaufen::V,алу,olmoq
1316,kaufen::V,әперу,olmoq
1317,verkaufen::V,сату,sotmoq
1318,bezahlen::V,төлеу,to'lamoq
1319,bezahlen::V,ақы беру,to'lamoq
1320,bezahlen::V,ақы төлеу,to'lamoq
1321,zahlen::V,төлеу,to'lamoq
1322,beherrschen::V,билеу,ägalamoq
1323,ertragen::V,төзу,chidamoq
1324,ertragen::V,шыдау,chidamoq
