,Concept_ID,ml,hy
605,wertvoll::A,വിലപിടിപ്പുള്ള,թանկարժեք
606,blind::A,അന്ധനായ,կույր
607,taub::A,കേൾവിക്കുറവുള്ള,խուլ
608,kräftig::A,ശക്തിയുള്ള,հզոր
609,stark::A,ബലമുള്ള,ուժեղ
610,schwach::A,ക്ഷീണിച്ച,տկար
611,schwach::A,ക്ഷീണിച്ച,թույլ
612,fett::A,കൊഴുപ്പുള്ള,գեր
613,schlank::A,മെലിഞ്ഞ,նիհար
614,hübsch::A,മനോഹരമായ,գրավիչ
615,hübsch::A,മനോഹരമായ,սիրունիկ
616,böse::A,പാപിയായ,չար
617,dumm::A,വിവരംകെട്ട,հիմար
618,faul::A,അലസനായ,ծույլ
619,fleißig::A,അദ്ധ്വാനശീലമുള്ള,ջանասեր
620,fleißig::A,അദ്ധ്വാനശീലമുള്ള,փութաջան
621,geizig::A,പിശുക്കനായ,ագահ
622,geizig::A,പിശുക്കനായ,կծծի
623,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,խելոք
624,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,ընդունակ
625,geschickt::A,പ്രതിഭാശാലി,ճարտար
626,lieb::A,പ്രിയപ്പെട്ട,սիրելի
627,lustig::A,ആനന്ദകരമായ,զվարթ
628,sanft::A,സൌമ്യമായ,հեզ
629,hungrig::A,വിശപ്പുള്ള,քաղցած
630,krank::A,അസുഖമുള്ള,հիվանդ
631,nackt::A,നഡമായ,մերկ
632,traurig::A,വിഷമമുള്ള,տխուր
633,lebendig::A,ഉപജീവനം,կենդանի
634,gut::A,നല്ല,լավ
635,schlecht::A,മോശമായ,վատ
636,richtig::A,ശരിയായ,ձիշտ
637,schlimm::A,വൃത്തികെട്ട,լղրճուկ
638,wahr::A,ശരിയായ,ճիշտ
639,wahr::A,ശരിയായ,իրական
640,alt::A,പഴയ,հին
641,neu::A,പുതിയ,նոր
642,ehemalig::A,മുൻ,նախկին
643,alt[Lebewesen]::A,വയസ്സുള്ള,ծեր
644,alt[Lebewesen]::A,വയസ്സുള്ള,պառավ
645,jung::A,കൌമാരമായ,մատաղ
646,arm::A,പാവപ്പെട്ട,աղքատ
647,reich::A,സമ്പന്നമായ,հարուստ
648,bekannt::A,പരിചിതമായ,ծանոթ
649,berühmt::A,പ്രശസ്തനായ,հայտնի
650,berühmt::A,പ്രശസ്തനായ,հռչակավոր
651,fremd::A,വൈദേശികമായ,օտար
652,verschieden::A,വ്യത്യസ്തമായ,տարբեր
653,nah::A,അരികത്തുള്ള,մոտ
654,nah::A,അരികത്തുള്ള,մերձ
655,fern::A,അകലെയുള്ള,հեռավոր
656,linker::A,അവശേഷിച്ച,ձախ
657,rechter::A,വലത്തേ,աջ
658,anderer::A,മറ്റുള്ള,այլ
659,anderer::A,മറ്റുള്ള,ուրիշ
660,erster::A,ആദ്യത്തെ,առաջին
661,zweiter::A,രണ്ടാം,երկրորդ
662,dritter::A,മൂന്നാമത്,երրորդ
663,letzter::A,അവസാനത്തെ,վերջին
664,allein::ADV,തനിച്ചുള്ള,միայնակ
665,auf einmal::ADV,ഉടന്,միասնաբար
666,zusammen::ADV,ഒരുമിച്ച,միասին
667,zusammen::ADV,ഒരുമിച്ച,իրար հետ
668,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,երկար ժամանակ
669,plötzlich::ADV,പെട്ടെന്ന്,հանկարծ
670,sofort::ADV,തത്ക്ഷണം,իսկույն
671,später::ADV,പിന്നീട്,ավելի ուշ
672,später::ADV,പിന്നീട്,հետո
673,jetzt::ADV,ഇപ്പോൾ,այժմ
674,heute::ADV,ഇന്ന്,այսօր
675,morgen::ADV,നാളെ,վաղը
676,bald::ADV,ഉടനെ,շուտով
677,dann::ADV,അപ്പോൾ,ապա
678,dann::ADV,അപ്പോൾ,հետո
679,gestern::ADV,ഇന്നലെ,երեկ
680,einst::ADV,പണ്ടൊരിക്കല്,հին ատեն
681,damals::ADV,അപ്പോൾ,ատէնին
682,danach::ADV,പിന്നീട്,ապա
683,danach::ADV,പിന്നീട്,այն ժամանակ
684,vorher::ADV,മുൻപ്,առաջ
685,zuerst::ADV,ആദ്യം,նախ
686,einmal::ADV,ഒരിക്കൽ,մի անգամ
687,manchmal::ADV,ചിലപ്പോൾ,երբեմն
688,oft::ADV,പലപ്പോഴും,հաճախ
689,immer::ADV,എപ്പോഴും,միշտ
690,niemals::ADV,ഒരിക്കലും,երբեք
691,hier::ADV,ഇവിടെ,այստեղ
692,hierhin::ADV,ഇവിടേക്ക്,այստեղ
693,von hier::ADV,ഇവിടെനിന്ന്,այդտեղից
694,dort::ADV,അവിടെ,այնտեղ
695,dorthin::ADV,അവിടേക്ക്,այնտեղ
696,geradeaus::ADV,മുമ്പിൽ,ուղիղ
697,geradeaus::ADV,മുമന്നോട്ട്,ուղիղ
698,vorwärts::ADV,മുന്നോട്ട്,առաջ
699,rückwärts::ADV,തലതിരിച്ച്,դեպի ետ
700,zurück::ADV,പുറകിലേക്ക്,ետ
701,unten::ADV,താഴെ,ներքեւում
702,hinab::ADV,താഴേക്ക്,ներքեւ
703,oben::ADV,മുകളിൽ,վերեւում
704,hinauf::ADV,മുകളിൽ,վերեւ
705,überall::ADV,എല്ലായിടത്തും,ամենուր
706,nicht::ADV,ഇല്ല,չէ
707,ein wenig::ADV,കുറച്ച്,մի քիչ
708,kaum::ADV,കഷ്ടിച്ച്,հազիվ
709,sehr::ADV,വളരെ,շատ
710,so::ADV,അങ്ങനെ,այդպես
711,noch::ADV,ഇപ്പോഴും,դեռ
712,nur::ADV,മാത്രം,միայն
713,schon::ADV,നേരത്തേ തന്നെ,արդեն
714,wieder::ADV,വീണ്ടും,նորից
715,wieder::ADV,വീണ്ടും,դարձյալ
716,vergebens::ADV,വിഫല,իզուր
717,vor::PRP,മുമ്പിൽ,դիմացը
718,hinter::PRP,പുറകിൽ,ետեւը
719,unter::PRP,കീഴിൽ,տակ
720,durch::PRP,ഉള്ളിലൂടെ,միջով
721,neben::PRP,അടുത്ത്,քովը
722,zwischen::PRP,ഇടയ്ക്ക്,միջեւ
723,wegen::PRP,നിമിത്തം,պատճառով
724,wegen::PRP,നിമിത്തം,շնորհից
725,dies::PRN,ഇത്,սա
726,dies::PRN,ഇത്,այս
727,das::PRN,അത്,դա
728,das::PRN,അത്,այդ
729,alles::PRN,എല്ലാം,ամեն ինչ
730,ich::PRN,ഞാൻ,ես
731,du::PRN,നിങ്ങൾ,դու
732,er::PRN,അദ്ദേഹം,նա
733,er::PRN,അയാൾ,նա
734,er::PRN,അവൻ,նա
735,er::PRN,അവർ,նա
736,er::PRN,അവൾ,նա
737,wir::PRN,നമ്മൾ,մենք
738,ihr::PRN,നിങ്ങൾ,դուք
739,sie::PRN,അവർ,նրանք
740,was::FPRN,എന്ത്,ինչ
741,wer::FPRN,ആര്,ով
742,wo::FADV,എവിടെ,ուր
743,wo::FADV,എവിടെ,որտեղ
744,wohin::FADV,എവിടേക്ക്,դեպի ուր
745,wie::FADV,എങ്ങനെ,ինչպես
746,warum::FADV,എന്തുകൊണ്ട്,ինչու
747,wieviel::FNUM,എത്ര,որչափ
748,eins::NUM,ഒന്ന്,մեկ
749,zwei::NUM,രണ്ട്,երկու
750,drei::NUM,മൂന്ന്,երեք
751,vier::NUM,നാല്,չորս
752,fünf::NUM,അഞ്ച്,հինգ
753,sechs::NUM,ആറ്,վեց
754,sieben::NUM,ഏഴ്,յոթ
755,acht::NUM,എട്ട്,ութ
756,neun::NUM,ഒമ്പത്,ինը
757,zehn::NUM,പത്ത്,տասը
758,elf::NUM,പതിനൊന്ന്,տասնմեկ
759,zwölf::NUM,പന്ത്രണ്ട്,տասներկու
760,zwanzig::NUM,ഇരുപത്,քսան
761,dreißig::NUM,മുപ്പത്,երեսուն
762,vierzig::NUM,നാൽപ്പത്,քառասուն
763,fünfzig::NUM,അൻപത്,հիսուն
764,sechzig::NUM,അറുപത്,վաթսուն
765,siebzig::NUM,എഴുപത്,յոթանասուն
766,achtzig::NUM,എൺപത്,ութսուն
767,neunzig::NUM,തൊണ്ണൂറ്,իննսուն
768,hundert::NUM,നൂറ്,հարյուր
769,tausend::NUM,ആയിരം,հազար
770,und::CNJ,ഉം,ու
771,oder::CNJ,അഥവാ,կամ
772,stehen::V,നിൽക്കുക,կանգնել
773,sitzen::V,ഇരിക്കുക,նստել
774,liegen::V,കിടക്കുക,ստել
775,hängen::V,തൂങ്ങുക,կախվել
776,werden::V,ആയിത്തീരുക,դառնալ
777,passieren::V,സംഭവിക്കുക,պատահել
778,beginnen::V,ആരംഭിക്കുക,սկսվել
779,enden::V,അവസാനിപ്പിക്കുക,վերջանալ
780,wechseln::V,മാറ്റുക,փոխվել
781,aufgehen[Sonne]::V,ഉയരുക,բարձրանալ
782,aufgehen[Sonne]::V,ഉയരുക,ելնել 
783,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,մտնել
784,scheinen[Sonne]::V,പ്രകാശിക്കുക,շողալ
785,scheinen[Sonne]::V,പ്രകാശിക്കുക,փայլել
786,donnern::V,ഇടിവെട്ടുക,որոտալ
787,wehen::V,വീശുക,փչել
788,strömen::V,ഒഴുകുക,հոսել
789,fließen::V,ഒഴുകുക,հոսել
790,sich drehen::V,ചുറ്റുക,պտտվել
791,sich drehen::V,കറക്കുക,պտտվել
792,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,տատանվել
793,schwingen::V,ആടുക,ճոճվել
794,fallen::V,വീഴുക,ընկնել
795,brennen::V,കത്തുക,այրվել
796,rauchen::V,പുകയുക,ծխել
797,regnen::V,മഴ_പെയ്യുക,անձրեւ գալ
798,gefrieren::V,തണത്ത്_മരവിക്കുക,սառչել
799,tauen::V,അലിയുക,լկիլ
800,schmelzen::V,ഉരുകുക,հալիլ
801,trocknen::V,വരളുക,չորանալ
802,sieden::V,തിളപ്പിക്കുക,եռալ
803,faulen::V,ചീയുക,փտել
804,verfaulen::V,അഴുകുക,նեխել
805,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,պատռվել
806,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,ճղվել
807,versinken::V,മുക്കുക,սուզվել
808,vergehen::V,കടന്നുപോകുക,անցնել 
809,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,հայտնվել
810,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,երեւալ
811,verschwinden::V,അദൃശ്യമാകുക,անհետանալ
812,sinken::V,താഴുക,ընկնել
813,abnehmen::V,കുറിയുക,փոքրանալ
814,zunehmen::V,വർദ്ധിക്കുക,մեծանալ
815,steigen::V,ഉയരുക,բարձրանալ
816,wachsen::V,വളരുക,աճել
817,glänzen::V,മിന്നുക,նշուլել
818,glänzen::V,മിന്നുക,փայլիլ
819,funkeln::V,തിളങ്ങുക,փայլատակել
820,lärmen::V,ശബ്ദമുണ്ടാക്കുക,աղմուկ հանել
821,läuten::V,മണിമുഴങ്ങുക,զնգալ
822,klingeln::V,ചിലമ്പുക,զնգալ
823,klirren::V,കിലുക്കുക,զնգզնգալ
824,brausen::V,മുഴങ്ങുക,մոլեգնել
825,rauschen::V,അനങ്ങുക,սոսափել
826,klingen::V,മുഴക്കുക,հնչել
827,bellen::V,കുരയ്ക്കുക,հաչել
828,heulen::V,ഓരിയിടുക,ոռնալ 
829,blasen::V,ഊതുക,փչել 
830,pfeifen::V,വിസിലടിക്കുക,սուլել
831,schreien::V,ആക്രോശിക്കുക,գոռալ 
832,stöhnen::V,അരക്കം,տնքալ
833,stöhnen::V,ആർത്തനാദം,տնքալ
834,zittern::V,വിറയ്ക്കുക,դողալ
835,leben::V,താമസിക്കുക,ապրել
836,geboren werden::V,ജനിക്കുക,ծնվել
837,atmen::V,ശ്വസിക്കുക,շնչել
838,trinken::V,കുടിക്കുക,խմել
839,essen::V,കഴിക്കുക,ուտել
840,schlucken::V,വിഴുങ്ങുക,կլանել
841,schlucken::V,വിഴുങ്ങുക,կուլ տալ
842,müde werden::V,ക്ഷീണിക്കുക,հոգնել
843,einschlafen::V,നിദ്രിക്കുക,քուն մտնել
844,schlafen::V,ഉറങ്ങുക,քնել
845,aufwachen::V,ഉണരുക,արթննալ
846,aufstehen::V,എഴുന്നേൽക്കുക,ելլել
847,sich erholen::V,വിശ്രമിക്കുക,հանգստանալ
848,krank werden::V,ദീനംപിടിക്കുക,հիւանդանալ
849,krank sein::V,രോഗികളാകുക,հիվանդ լինել
850,schmerzen::V,വേദനിക്കുക,ցավել
851,husten::V,ചുമയ്ക്കുക,հազալ
852,genesen::V,സുഖപ്പെടുക,ապաքինվել
853,sterben::V,മരിക്കുക,մեռնել
854,sterben::V,മരിക്കുക,վախճանվել
855,umkommen::V,മരിക്കുക,կործանվել
856,sich bewegen::V,സ്ഥലം_മാറുക,ընթանալ
857,sich rühren::V,ചലിക്കുക,շարժվել
858,sich erheben::V,നിൽക്കുക,կանգնել
859,sich erheben::V,നിൽക്കുക,վեր կենալ
860,sich setzen::V,ഇരിക്കുക,նստել
861,hinfallen::V,വീഴുക,ընկնել
862,laufen::V,നടക്കുക,քայլել
863,schreiten::V,നടക്കുക,ճեմել
864,spazierengehen::V,ഉലാത്തുക,շրջագայել
865,eilen::V,പാഞ്ഞെത്തുക,շտապել
866,sich beeilen::V,തിരിക്കുകൂട്ടുക,շտապել 
867,sich beeilen::V,തിടുക്കം_കാട്ടുക,շտապել 
868,sausen::V,കുതിക്കുക,սլանալ
869,rennen::V,ഓടുക,վազել
870,springen::V,ചാടുക,ցատկել
871,klettern::V,കയറുക,մագլցել
872,schaukeln::V,ഇളകുക,ճոճվել
873,schaukeln::V,ഇളകുക,օրորվել
874,kriechen::V,പതുങ്ങികയറുക,սողալ
875,schwimmen::V,നീന്തുക,լողալ
876,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,սուզվել
877,rudern::V,തുഴയുക,թիավարել
878,fahren::V,വാഹനം ഓടിക്കുക,ընթանալ
879,fliegen::V,പറക്കുക,թռչել
880,gehen::V,പോകുക,գնալ
881,weggehen::V,വിടുക,հեռանալ
882,abfahren::V,പുറപ്പെടുക,ճանապարհվել
883,anhalten::V,നിർത്തുക,կանգնել
884,hineingehen::V,പ്രവേശിക്കുക,մտնել
885,eintreten::V,പ്രവേശിക്കുക,մտնել
886,kommen::V,വരുക,գալ
887,ankommen::V,എത്തിച്ചേരുക,ժամանել
888,zurückkommen::V,തിരിച്ചു വരുക,վերադառնալ
889,bleiben::V,തുടരുക,մնալ
890,warten::V,കാത്തിരിക്കുക,սպասել
891,erwarten::V,പ്രതീക്ഷിക്കുക,սպասել
892,suchen::V,തിരയുക,որոնել
893,finden::V,കണ്ടെത്തുക,գտնել
894,versuchen::V,ശ്രമിക്കുക,փորձել
895,vorbereiten::V,തയ്യാറെടുക്കുക,պատրաստել
896,lieben::V,സ്നേഹിക്കുക,սիրել
897,mögen::V,ഇഷ്ടപ്പെടുക,հավանել
898,mögen::V,ഇഷ്ടപ്പെടുക,սիրել
899,lachen::V,ചിരിക്കുക,ծիծաղել
900,rühren::V,ഹൃദയം സ്പർശിക്കുക,հուզել
901,weinen::V,തേങ്ങുക,լալ
902,schimpfen::V,പിറുപിറുക്കുക,տրտնջալ
903,schimpfen::V,പിറുപിറുക്കുക,քրթմնջել
904,sich ärgern::V,കോപിക്കുക,զայրանալ
905,sich fürchten::V,പേടിക്കുക,վախնալ
906,fürchten::V,പേടിക്കുക,վախենալ
907,fliehen::V,രക്ഷപ്പെടുക,փախչել
908,flüchten::V,രക്ഷപ്പെടുക,փախչել
909,sehen::V,കാണുക,տեսնել
910,anschauen::V,നോക്കുക,դիտել
911,ansehen::V,നോക്കുക,նայել
912,hören::V,കേൾക്കുക,լսել
913,zuhören::V,ശ്രദ്ധിക്കുക,ունկնդրել
914,probieren::V,രുചിയുള്ളതായി_തോന്നുക,համը տեսել
915,riechen::V,മണത്തു_നോക്കുക,հոտ առնել
916,fühlen::V,സ്പർശിച്ചറിയുക,զգալ
917,scheinen::V,കാണപ്പെടുക,երեւալ
918,zu sehen sein::V,വെളിച്ചപ്പെടുക,երեւալ
919,vernehmen::V,കേൾക്കുക,իմանալ 
920,frieren::V,വിറയ്ക്കുക,մրսել
921,tun::V,ചെയ്യുക,անել
922,können::V,കഴിയുക,կարողանալ
923,wollen::V,വേണുക,ուզել
924,wollen::V,വേണുക,ցանկանալ
925,anfangen::V,തുടങ്ങുക,սկսել
926,beenden::V,പൂർത്തിയാക്കുക,վերջացնել
927,aufhören::V,നിർത്തുക,դադարել
928,gelingen::V,വിജയിക്കുക,հաջողվել
929,gelingen::V,വിജയിക്കുക,գլուխ գալ
930,geraten::V,പരിണമിക്കുക,ստացվել
931,öffnen::V,തുറക്കുക,բաց անել
932,schließen::V,അടയ്ക്കുക,փակել 
933,stellen::V,വയ്ക്കുക,դնել
934,setzen::V,വയ്ക്കുക,նստեցնել
935,legen::V,ഇടുക,դնել
936,berühren::V,തൊടുക,դիպչել
937,berühren::V,തൊടുക,շոշափել
938,verbinden::V,ഘടിപ്പിക്കുക,շաղկապել
939,bedecken::V,മുടുക,ծածկել
940,aufhängen::V,കെട്ടിതൂക്കുക,կախել
941,anzünden::V,കത്തിക്കുക,վառել
942,aufheben::V,പെറുക്കിയെടുക്കുക,վերցնել
943,zurücklassen::V,വച്ചുപോരുക,թողնել
944,verlieren::V,നഷ്ടപ്പെടുക,կորցնել
945,fallen lassen::V,വീഴ്ത്തുക,գցել
946,machen::V,ഉണ്ടാക്കുക,անել
947,herstellen::V,ഉൽപാദിപ്പിക്കുക,արտադրել
948,bauen::V,നിർമ്മിക്കുക,կառուցել
949,reparieren::V,നന്നാക്കുക,նորոգել
950,verbessern::V,മെച്ചപ്പെടുക,բարելավել
951,ändern::V,മാറ്റംവരുത്തുക,փոխել
952,graben::V,കുഴിക്കുക,փորել
953,beugen::V,വണങ്ങുക,ծռել
954,biegen::V,കുനിയുക,թեքել
955,drehen::V,തിരിക്കുക,ոլորել
956,wenden::V,തിരിയുക,պտտել
957,umdrehen::V,തിരിയുക,շրջել
958,heben::V,ഉയർത്തുക,բարձրացնել
959,hochheben::V,ഉയർത്തുക,բարձրացնել
960,ergreifen::V,ബലമായി_പിടിക്കുക,վարակվել
961,halten::V,പിടിക്കുക,բռնել
962,drücken::V,അമർത്തുക,ճնշել
963,schieben::V,തള്ളുക,հրել
964,kratzen::V,ചുരണ്ടുക,քերել
965,lecken::V,നക്കുക,լիզել
966,beißen::V,കടിക്കുക,կծել
967,abreißen::V,കീറിക്കളയുക,պոկել
968,abschneiden::V,മുറിച്ചുമാറ്റുക,կտրել 
969,binden::V,കെട്ടുക,կապել
970,stecken::V,തുളയ്ക്കുക,խրել
971,brechen::V,ഉടയുക,կոտրել 
972,klopfen::V,തട്ടുക,թակել
973,hauen::V,അടിക്കുക,ծեծել
974,kleben::V,ഒട്ടിക്കുക,կպցնել
975,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,շփել
976,streichen::V,പടർത്തുക,վրան քսել
977,schleifen::V,പൊടിക്കുക,սրել 
978,schneiden::V,മുറിക്കുക,կտրել
979,rütteln::V,മുട്ടുക,ցնցել
980,schütteln::V,കുലുക്കുക,թափահարել
981,schwenken::V,ആടുക,ճոճել
982,schütten::V,ഒഴിക്കുക,լցնել
983,füllen::V,നിറയ്ക്കുക,լիքը լցնել
984,einwickeln::V,പൊതിയുക,փաթաթել
985,tragen::V,വഹിക്കുക,կրել
986,tragen::V,വഹിക്കുക,տանել
987,schleppen::V,വലിച്ചിഴയ്ക്കുക,քաշել
988,ziehen::V,വലിക്കുക,ձգել
989,ziehen::V,വലിക്കുക,քաշել
990,aufbewahren::V,വയ്ക്കുക,պահել 
991,werfen::V,എറിയുക,նետել
992,fangen::V,പിടിക്കുക,
993,packen::V,തട്ടിപ്പറിക്കുക,հափշտակել
994,verstecken::V,മറയ്ക്കുക,ծածկել
995,teilen::V,വിഭജിക്കുക,բաժանել
996,schicken::V,അയയ്ക്കുക,ուղարկել
997,bringen::V,കൊണ്ടുവരുക,բերել
998,hinzufügen::V,കൂട്ടുക,ավելացնել
999,bekommen::V,കിട്ടുക,հայթայթել
1000,erhalten::V,സ്വീകരിക്കുക,ստանալ
1001,nehmen::V,എടുക്കുക,վերցնել
1002,wählen::V,തിരഞ്ഞെടുക്കുക,ընտրել
1003,auswählen::V,തിരഞ്ഞെടുക്കുക,գերադասել
1004,bewahren::V,പുലർത്തുക,պահպանել
1005,behindern::V,തടയിടുക,խոչընդոտել
1006,verderben::V,നശിപ്പിക്കുക,փչացնել
1007,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,վնասել
1008,zerbrechen::V,ഉടയുക,ջարդել
1009,zerbrechen::V,ഉടയുക,կոտրել
1010,zerreißen::V,കീറുക,պատռել
1011,zerstören::V,നശിപ്പിക്കുക,քանդել
1012,verbrennen::V,കത്തിനശിക്കുക,այրել
1013,verbrennen::V,കത്തിച്ചുകളയുക,այրել
1014,geben::V,കൊടുക്കുക,տալ
1015,geben::V,തരുക,տալ
1016,reichen::V,കൈമാറുക,հանձնել
1017,schenken::V,സമ്മാനം കൊടുക്കുക,նվիրել
1018,versprechen::V,വാഗ്ദാനം_നൽകുക,խոստանալ
1019,wünschen::V,ആഗ്രഹിക്കുക,մաղթել
1020,loben::V,പുകഴ്ത്തുക,գովել
1021,küssen::V,ഉമ്മവയ്ക്കുക,համբուրել
1022,wiegen::V,ഇളകുക,օրորել
1023,zudecken::V,മുടുക,վրան գցել
1024,wecken::V,ഉണർത്തുക,զարթնեցնել
1025,zeigen::V,കാണിക്കുക,ցույց տալ
1026,führen::V,നടത്തുക,ուղեկցել
1027,lehren::V,പഠിപ്പിക്കുക,սովորեցնել
1028,unterrichten::V,പരിശീലിപ്പിക്കുക,ավանդել
1029,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,դաստիարակել
1030,leiten::V,നയിക്കുക,ղեկավարել
1031,leiten::V,നയിക്കുക,կառավարել
1032,antreiben::V,പ്രേരിപ്പിക്കുക,շտապեցնել
1033,lassen::V,അനുവദിക്കുക,ստիպել
1034,einladen::V,ക്ഷണിക്കുക,հրավիրել
1035,vereinigen::V,കൂടിച്ചേരുക,միացնել
1036,besuchen::V,സന്ദർശിക്കുക,այցելել
1037,treffen::V,തമ്മിൽ കാണുക,հանդիպել
1038,sich versammeln::V,സംയോജിപ്പിക്കുക,հավաքվել
1039,spielen::V,കളിക്കുക,խաղալ
1040,singen::V,പാടുക,երգել
1041,tanzen::V,നൃത്തം ചെയ്യുക,պարել
1042,sich trennen::V,നേർപെടുത്തുക,ցրվել
1043,verlassen::V,പിൻവാങ്ങുക,լքել
1044,retten::V,രക്ഷിക്കുക,փրկել
1045,bewachen::V,കാവൽനിൽക്കുക,պահել
1046,schützen::V,പരിരക്ഷിക്കുക,պաշտպանել
1047,verteidigen::V,പ്രതിരോധിക്കുക,պաշտպանել
1048,sich schlagen::V,കലഹിക്കുക,կռվել
1049,schießen::V,വെടിവെക്കുക,կրակել
1050,siegen::V,വിജയിക്കുക,հաղթել
1051,ärgern::V,വിഷമിപ്പിക്കുക,ձանձրացնել
1052,schlagen::V,അടിക്കുക,խփել
1053,treten::V,തൊഴിക്കുക,քացի տալ
1054,stechen::V,കുത്തുക,խայթել
1055,stoßen::V,തള്ളുക,մղել
1056,stehlen::V,മോഷ്ടിക്കുക,գողանալ
1057,stören::V,ശല്യപ്പെടുത്തുക,խանգարել
1058,belästigen::V,മെനക്കെടുക,անհանգստացնել
1059,verbergen::V,മറയ്ക്കുക,թաքցնել
1060,verbergen::V,ഒളിക്കുക,թաքցնել
1061,täuschen::V,കബളിപ്പിക്കുക,խաբել
1062,betrügen::V,ചതിക്കുക,խաբել
1063,töten::V,കൊല്ലുക,սպանել 
1064,wohnen::V,താമസിക്കുക,բնակվել
1065,arbeiten::V,ജോലിചെയ്യുക,աշխատել
1066,sammeln::V,സഞ്ചയിക്കുക,հավաքել
1067,pflücken::V,പറിച്ചെടുക്കുക,քաղել
1068,jagen::V,വേട്ടയാടുക,որս անել
1069,fischen::V,മീൻ പിടിക്കുക,ձուկ բռնել
1070,fassen::V,പിടിക്കുക,բռնել
1071,hüten::V,ചേർക്കുക,արածեցնել
1072,treiben::V,വാഹനം_ഓടിക്കുക,հովուել
1073,anbinden::V,കെട്ടിയിടുക,չուանել
1074,füttern::V,തീറ്റുക,կերակրել
1075,melken::V,പാലുകറക്കുക,կթել
1076,hacken::V,വെട്ടിമുറിക്കുക,կոտորել
1077,gießen::V,നനയ്ക്കുക,ջրել
1078,reifen::V,പാകമാകുക,հասունանալ 
1079,zubereiten::V,പാചകം_ചെയ്യുക,պատրաստել
1080,kochen::V,വേവിക്കുക,եփել
1081,backen::V,ബേക്ക് ചെയ്യുക,թխել
1082,braten::V,പോരിക്കുക,տապակել
1083,umrühren::V,ഇളക്കുക,խառնել
1084,stricken::V,മെടയുക,գործել
1085,nähen::V,തുന്നുക,կարել
1086,färben::V,ചായം പൂശുക,ներկել
1087,reinigen::V,വൃത്തിയാക്കുക,մաքրել
1088,waschen::V,കഴുകുക,լվանալ
1089,abwischen::V,തുടയ്ക്കുക,սրբել
1090,spülen::V,കഴുകുക,ողողել
1091,spülen::V,കഴുകുക,պարզաջրել
1092,fegen::V,അടിച്ചുവാരുക,ավլել
1093,kehren::V,അടിച്ചുവാരുക,ավլել
1094,baden::V,നീന്തിത്തുടിക്കുക,լողանալ
1095,sich waschen::V,കഴുകുക,լվացվել
1096,ausziehen::V,ഇഴുക്കുക,հանել
1097,anziehen::V,ഉടുക്കുക,հագնել
1098,sich anziehen::V,ധരിച്ച നേടുകയുക,հագնվել
1099,kämmen::V,മുടിചീകുക,սանրել
1100,schmücken::V,അലങ്കരിക്കുക,զարդարել
1101,sagen::V,പറയുക,ասել
1102,sprechen::V,സംസാരിക്കുക,խոսել
1103,reden::V,സംസാരിക്കുക,զրուցել
1104,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,խոսակցել
1105,fragen::V,ചോദിക്കുക,հարցնել
1106,bitten::V,അപേക്ഷിക്കുക,խնդրել
1107,erzählen::V,പറയുക,պատմել
1108,mitteilen::V,അറിയിക്കുക,հաղորդել
1109,nennen::V,പേരിടുക,անվանել
1110,rufen::V,വിളിക്കുക,կանչել
1111,prahlen::V,പൊങ്ങച്ചം പറയുക,պարծենալ
1112,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,թարգմանել
1113,denken::V,ചിന്തിക്കുക,մտածել
1114,glauben::V,വിശ്വസിക്കുക,հավատալ
1115,bemerken::V,ശ്രദ്ധിക്കുക,նկատել
1116,erkennen::V,തിരിചറിയുക,ճանաչել
1117,begreifen::V,കൈപ്പിടിയിലാക്കുക,հասկանալ
1118,verstehen::V,മനസ്സിലാക്കുക,ըմբռնել
1119,lernen::V,പഠിക്കുക,սովորել
1120,wissen::V,അറിയുക,իմանալ
1121,sich erinnern an::V,ഓർമിക്കുക,հիշել
1122,sich erinnern an::V,ഓർമിക്കുക,մտաբերել
1123,vergessen::V,മറക്കുക,մոռանալ
1124,messen::V,അളക്കുക,չափել
1125,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,թվել
1126,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,հաշվել
1127,rechnen::V,ഗണിക്കുക,հաշվել
1128,rechnen::V,ഗണിക്കുക,հաշվարկել
1129,lesen::V,വായിക്കുക,կարդալ
1130,malen::V,ചിത്രം വരയ്ക്കുക,նկարել
1131,zeichnen::V,വരയ്ക്കുക,գծել
1132,schreiben::V,എഴുതുക,գրել
1133,besitzen::V,സ്വന്തമാക്കുക,ունենալ
1134,besitzen::V,സ്വന്തമാക്കുക,տեր լինել
