,Concept_ID,fa,eu
806,grau::A,خاکستری,urdin
807,grau::A,خاکستری,urdinabar
808,bunt::A,رنگارنگ,koloretsu
809,billig::A,ارزان,merke
810,teuer::A,گران,garesti
811,wertvoll::A,قیمتی,baliotsu
812,wertvoll::A,گرانبها,baliotsu
813,blind::A,کور,itsu
814,blind::A,نابینا,itsu
815,taub::A,کر,gor
816,taub::A,ناشنوا,gor
817,kräftig::A,قوی,kementsu
818,stark::A,قوی,bizkor
819,stark::A,قوی,indartsu
820,stark::A,نیرومند,bizkor
821,stark::A,نیرومند,indartsu
822,schwach::A,ضعیف,ahul
823,schwach::A,ضعیف,indargabe
824,fett::A,چرب,gizen
825,schlank::A,باریک‌اندام,lerden
826,hübsch::A,قشنگ,polit
827,hübsch::A,خوشگل,polit
828,böse::A,بد,tzar
829,böse::A,بد,gaizto
830,dumm::A,احمق,lelo
831,dumm::A,احمق,pello
832,faul::A,لش,nagi
833,faul::A,لش,alfer
834,faul::A,تنبل,nagi
835,faul::A,تنبل,alfer
836,fleißig::A,زرنگ,maratz
837,fleißig::A,زرنگ,lanzale
838,geizig::A,خسیس,zeken
839,geizig::A,خسیس,zikoitz
840,klug::A,عاقل,zuhur
841,klug::A,باهوش,zuhur
842,geschickt::A,ماهر,trebe
843,geschickt::A,ماهر,antzetsu
844,lieb::A,عزیز,maite
845,lieb::A,عزیز,laztan
846,lustig::A,شاد,alaitsu
847,lustig::A,خوشحال,alaitsu
848,sanft::A,لطیف,eme
849,sanft::A,لطیف,ezti
850,hungrig::A,گرسنه,gose
851,krank::A,مریض,eri
852,krank::A,مریض,gaixo
853,krank::A,بیمار,eri
854,krank::A,بیمار,gaixo
855,nackt::A,لخت,biluzi
856,nackt::A,برهنه,biluzi
857,traurig::A,غمگین,itun
858,traurig::A,غمگین,betilun
859,lebendig::A,زنده,bizirik
860,gut::A,خوب,on
861,schlecht::A,بد,txar
862,richtig::A,درست,zuzen
863,schlimm::A,وخيم,larri
864,wahr::A,درست,egiazko
865,wahr::A,حقیقی,egiazko
866,alt::A,کهنه,zahar
867,neu::A,نو,berri
868,ehemalig::A,قبلی,lehengo
869,alt[Lebewesen]::A,پیر,adindun
870,jung::A,جوان,gazte
871,arm::A,فقیر,txiro
872,arm::A,فقیر,behartsu
873,reich::A,پولدار,dirudun
874,reich::A,ثروتمند,dirudun
875,bekannt::A,آشنا,ezagun
876,bekannt::A,معلوم,ezagun
877,berühmt::A,مشهور,entzun
878,berühmt::A,مشهور,ospetsu
879,fremd::A,خارجی,arrotz
880,fremd::A,بیگانه,arrotz
881,verschieden::A,مختلف,ezberdin
882,verschieden::A,مختلف,desberdin
883,verschieden::A,متفاوت,ezberdin
884,verschieden::A,متفاوت,desberdin
885,nah::A,نزدیک,hurre
886,nah::A,نزدیک,hurbil
887,fern::A,دور,urrun
888,linker::A,چپ,ezker
889,rechter::A,راست,eskuin
890,anderer::A,دیگر,beste
891,erster::A,اول,lehen
892,erster::A,اول,aurren
893,zweiter::A,دوم,bigarren
894,dritter::A,سوم,hirugarren
895,letzter::A,آخر,azken
896,letzter::A,آخر,hondar
897,allein::ADV,تنها,bakarrik
898,auf einmal::ADV,همزمان,batera
899,zusammen::ADV,باهم,elkarrekin
900,lange::ADV,مدت‌ها,luzaro
901,lange::ADV,مدت زیادی,luzaro
902,plötzlich::ADV,ناگهان,bat-batean
903,sofort::ADV,فوراً,berehala
904,später::ADV,بعدها,gero
905,jetzt::ADV,حالا,orain
906,jetzt::ADV,اکنون,orain
907,heute::ADV,امروز,gaur
908,morgen::ADV,فردا,bihar
909,bald::ADV,زود,aurki
910,bald::ADV,زود,laster
911,bald::ADV,بزودی,aurki
912,bald::ADV,بزودی,laster
913,dann::ADV,سپس,ondoren
914,dann::ADV,آنوقت,ondoren
915,gestern::ADV,دیروز,atzo
916,einst::ADV,وقتی,antzina
917,einst::ADV,زمانی,antzina
918,damals::ADV,آنوقت,orduan
919,damals::ADV,آنزمان,orduan
920,danach::ADV,بعد,gerora
921,danach::ADV,بعد,ondoren
922,vorher::ADV,قبلاً,lehenago
923,zuerst::ADV,اول,aurrena
924,zuerst::ADV,اول,lehenbizi
925,zuerst::ADV,ابتداء,aurrena
926,zuerst::ADV,ابتداء,lehenbizi
927,einmal::ADV,یکدفعه,behin
928,einmal::ADV,یکدفعه,aldi bat
929,manchmal::ADV,گاهی,batzuetan
930,manchmal::ADV,گاهی,zenbaitetan
931,manchmal::ADV,بعضی اوقات,batzuetan
932,manchmal::ADV,بعضی اوقات,zenbaitetan
933,oft::ADV,اغلب,maiz
934,oft::ADV,اغلب,askotan
935,immer::ADV,همیشه,beti
936,niemals::ADV,هرگز,inoiz ez
937,niemals::ADV,هرگز,sekula ez
938,hier::ADV,اینجا,hemen
939,hierhin::ADV,به اینجا,hona
940,von hier::ADV,از اینجا,hemendik
941,von hier::ADV,از اینجا,honetatik
942,dort::ADV,آنجا,han
943,dorthin::ADV,به آنجا,hara
944,geradeaus::ADV,راست,artez
945,vorwärts::ADV,جلو,aurrera
946,vorwärts::ADV,به پیش,aurrera
947,rückwärts::ADV,عقب,atzera
948,rückwärts::ADV,عقب,atzerantz
949,zurück::ADV,پس,atzera
950,zurück::ADV,عقب,atzera
951,zurück::ADV,بالعکس,atzera
952,unten::ADV,زیر,behean
953,unten::ADV,پایین,behean
954,hinab::ADV,به پایین,behera
955,hinab::ADV,به پایین,beherantz
956,oben::ADV,بالا,goian
957,hinauf::ADV,به بالا,gora
958,hinauf::ADV,به بالا,gorantz
959,überall::ADV,همه‌جا,edonon
960,nicht::ADV,نه,ez
961,ein wenig::ADV,کمی,apur bat
962,ein wenig::ADV,کمی,pixka bat
963,kaum::ADV,به سختی,ozta
964,kaum::ADV,به سختی,nekez
965,sehr::ADV,خیلی,oso
966,sehr::ADV,بسیار,oso
967,so::ADV,چنین,hala
968,so::ADV,چنین,honela
969,so::ADV,اینطور,hala
970,so::ADV,اینطور,honela
971,noch::ADV,هنوز,oraindik
972,nur::ADV,فقط,bakarrik
973,nur::ADV,تنها,bakarrik
974,schon::ADV,قبلاً,ja
975,schon::ADV,قبلاً,jada
976,schon::ADV,به این زودی,ja
977,schon::ADV,به این زودی,jada
978,wieder::ADV,باز,berriro
979,wieder::ADV,دوباره,berriro
980,vergebens::ADV,بیهوده,alferrik
981,vor::PRP,در جلوی,aurrean
982,hinter::PRP,پشت,ostean
983,hinter::PRP,پشت,gibelean
984,unter::PRP,تحت,pean
985,unter::PRP,تحت,azpian
986,durch::PRP,از وسط,zehar
987,durch::PRP,از ميان,zehar
988,neben::PRP,کنار,ondoan
989,neben::PRP,کنار,aldamenean
990,neben::PRP,پهلوی,ondoan
991,neben::PRP,پهلوی,aldamenean
992,zwischen::PRP,بین,artean
993,zwischen::PRP,میان,artean
994,wegen::PRP,برای,-gatik
995,wegen::PRP,بخاطر,-gatik
996,dies::PRN,این,hau
997,das::PRN,آن,hura
998,alles::PRN,تمام,dena
999,alles::PRN,همه‌چیر,dena
1000,ich::PRN,من,ni
1001,du::PRN,تو,zu
1002,er::PRN,او,bera
1003,wir::PRN,ما,gu
1004,ihr::PRN,شما,zuek
1005,sie::PRN,آنها,berak
1006,was::FPRN,چه,zer
1007,wer::FPRN,کی,nor
1008,wo::FADV,کجا,non
1009,wohin::FADV,بکجا,nora
1010,wie::FADV,چطور,nola
1011,wie::FADV,چطور,zelan
1012,wie::FADV,چگونه,nola
1013,wie::FADV,چگونه,zelan
1014,warum::FADV,چرا,zeren
1015,warum::FADV,چرا,zergatik
1016,warum::FADV,برای چه,zeren
1017,warum::FADV,برای چه,zergatik
1018,wieviel::FNUM,چند,zenbat
1019,wieviel::FNUM,چقدر,zenbat
1020,eins::NUM,یک,bat
1021,zwei::NUM,دو,bi
1022,zwei::NUM,دو,biga
1023,drei::NUM,سه,hiru
1024,vier::NUM,چهار,lau
1025,fünf::NUM,پنج,bost
1026,sechs::NUM,شش,sei
1027,sieben::NUM,هفت,zazpi
1028,acht::NUM,هشت,zortzi
1029,neun::NUM,نه,bederatzi
1030,zehn::NUM,ده,hamar
1031,elf::NUM,یازده,hamaika
1032,zwölf::NUM,دوازده,hamabi
1033,zwanzig::NUM,بیست,hogei
1034,dreißig::NUM,سی,hogeita hamar
1035,vierzig::NUM,چهل,berrogei
1036,fünfzig::NUM,پنجاه,berrogeita hamar
1037,sechzig::NUM,شصت,hirurogei
1038,siebzig::NUM,هفتاد,hirurogeita hamar
1039,achtzig::NUM,هشتاد,laurogei
1040,neunzig::NUM,نود,laurogeita hamar
1041,hundert::NUM,صد,ehun
1042,tausend::NUM,هزار,mila
1043,und::CNJ,و,eta
1044,oder::CNJ,یا,edo
1045,stehen::V,ایستادن,zutik egon
1046,sitzen::V,نشستن,eserita egon
1047,liegen::V,خوابیدن,etzan
1048,liegen::V,دراز کشیدن,etzan
1049,hängen::V,آویزان بودن,eskegita egon
1050,hängen::V,آویزان بودن,zintzilik egon
1051,werden::V,شدن,bihurtu
1052,werden::V,شدن,bilakatu
1053,passieren::V,گذشتن,pasatu
1054,passieren::V,گذشتن,gertatu
1055,passieren::V,اتفاق افتادن,pasatu
1056,passieren::V,اتفاق افتادن,gertatu
1057,beginnen::V,شروع شدن,hasi
1058,enden::V,تمام شدن,bukatu
1059,wechseln::V,عوض شدن,aldatu
1060,aufgehen[Sonne]::V,برآمدن,ilki
1061,aufgehen[Sonne]::V,برآمدن,sortu
1062,aufgehen[Sonne]::V,طلوع کردن,ilki
1063,aufgehen[Sonne]::V,طلوع کردن,sortu
1064,untergehen[Sonne]::V,غروب کردن,sartu
1065,scheinen[Sonne]::V,تابیدن,eguzkia egon
1066,donnern::V,رعد زدن,trumoia jo
1067,wehen::V,دمیدن,haizea ibili
1068,strömen::V,روان شدن,zorrotadaka isuri
1069,fließen::V,روان شدن,isuri
1070,sich drehen::V,چرخیدن,biratu
1071,schwanken::V,خم و راست شدن,zabuka ibili
1072,schwingen::V,تاب خوردن,kulunkatu
1073,schwingen::V,نوسان کردن,kulunkatu
1074,fallen::V,افتادن,erori
1075,fallen::V,سقوط کردن,erori
1076,brennen::V,سوزاندن,sutan egon
1077,rauchen::V,دود کردن,kea bota
1078,regnen::V,باران آمدن,euria ari izan
1079,gefrieren::V,یخ بستن,izoztu
1080,gefrieren::V,یخ بستن,hormatu
1081,tauen::V,آب شدن,gesaldu
1082,schmelzen::V,آب شدن,urtu
1083,trocknen::V,خشک شدن,idortu
1084,trocknen::V,خشک شدن,lehortu
1085,sieden::V,جوشیدن,irakin
1086,faulen::V,فاسد شدن,hirotu
1087,faulen::V,فاسد شدن,usteldu
1088,verfaulen::V,پوسیدن,hirotu
1089,verfaulen::V,پوسیدن,usteldu
1090,reißen::V,پاره شدن,eten
1091,reißen::V,پاره شدن,tarrat egin
1092,versinken::V,غرق شدن,urperatu
1093,vergehen::V,گذشتن,iragan
1094,erscheinen::V,ظاهر شدن,agertu
1095,verschwinden::V,گم شدن,desagertu
1096,verschwinden::V,از بین رفتن,desagertu
1097,sinken::V,پایین آمدن,beheititu
1098,abnehmen::V,کم شدن,gutxitu
1099,abnehmen::V,کم شدن,beheratu
1100,zunehmen::V,زیاد شدن,gora egin
1101,steigen::V,بالا رفتن,igo
1102,wachsen::V,قد کشیدن,hazi
1103,glänzen::V,برق زدن,distiratu
1104,funkeln::V,جرقه زدن,izarniatu
1105,lärmen::V,شلوغ کردن,zarata atera
1106,läuten::V,زنگ زدن,jo
1107,läuten::V,زنگ زدن,hots egin
1108,klingeln::V,زنگ زدن,txirrina jo
1109,klirren::V,جرنگ جرنگ صدا کردن,tintin egin
1110,brausen::V,طوفانی بودن,marru egin
1111,rauschen::V,خش‌خش کردن,fir-fir egin
1112,klingen::V,صدا دادن,soinu egin
1113,bellen::V,عوعو کردن,zaunkatu
1114,heulen::V,زوزه کشیدن,ulu egin
1115,heulen::V,زوزه کشیدن,uhuri egin
1116,blasen::V,فوت کردن,ufa egin
1117,blasen::V,فوت کردن,putz egin
1118,pfeifen::V,سوت زدن,txistu egin
1119,schreien::V,فریاد زدن,oihu egin
1120,schreien::V,فریاد زدن,garrasi egin
1121,stöhnen::V,نالیدن,intziri egin
1122,zittern::V,لرزیدن,ikara egin
1123,zittern::V,لرزیدن,dar-dar egin
1124,leben::V,زیستن,bizi izan
1125,leben::V,زندگی کردن,bizi izan
1126,geboren werden::V,متولد شدن,jaio
1127,atmen::V,تنفس کردن,hats egin
1128,atmen::V,تنفس کردن,arnasa egin
1129,trinken::V,نوشیدن,edan
1130,essen::V,خوردن,jan
1131,schlucken::V,بلعیدن,irentsi
1132,schlucken::V,قورت دادن,irentsi
1133,müde werden::V,خسته شدن,unatu
1134,müde werden::V,خسته شدن,nekatu
1135,einschlafen::V,خواب رفتن,lokartu
1136,schlafen::V,خوابیدن,lo egin
1137,aufwachen::V,از خواب بیدار شدن,esnatu
1138,aufwachen::V,از خواب بیدار شدن,atzarri
1139,aufstehen::V,بیدار شدن,jaiki
1140,sich erholen::V,استراحت کردن,atseden egin
1141,krank werden::V,مریض شدن,gaixotu
1142,krank sein::V,بیمار بودن,eri izan
1143,krank sein::V,بیمار بودن,gaixo izan
1144,schmerzen::V,درد کردن,min egin
1145,husten::V,سرفه کردن,eztul egin
1146,genesen::V,بهبود یافتن,osatu
1147,sterben::V,مردن,hil
1148,sterben::V,مردن,zendu
1149,umkommen::V,کشته شدن,istripuz hil
1150,sich bewegen::V,حرکت کردن,higitu
1151,sich rühren::V,تکان خوردن,zirkin egin
1152,sich erheben::V,برخواستن,zutitu
1153,sich erheben::V,برخواستن,altxatu
1154,sich setzen::V,نشستن,eseri
1155,sich setzen::V,نشستن,jesarri
1156,hinfallen::V,زمین خوردن,erori
1157,laufen::V,پیاده رفتن,ibili
1158,schreiten::V,قدم زدن,oinkatu
1159,spazierengehen::V,گردش رفتن,paseatu
1160,spazierengehen::V,گردش رفتن,ostera bat egin
1161,eilen::V,شتاب کردن,lasterkatu
1162,sich beeilen::V,عجله کردن,lehiatu
1163,sausen::V,صفیر کشیدن,ziztu bizian joan
1164,rennen::V,دویدن,lasterka egin
1165,springen::V,پریدن,jauzi egin
1166,klettern::V,بالا رفتن,igo
1167,schaukeln::V,تاب خوردن,zabu egin
1168,schaukeln::V,تاب خوردن,zanbulu egin
1169,kriechen::V,خزیدن,narras egin
1170,schwimmen::V,شنا کردن,igerikatu
1171,schwimmen::V,شنا کردن,igeri egin
1172,tauchen::V,غواصی کردن,murgildu
1173,tauchen::V,غواصی کردن,pulunpatu
1174,rudern::V,پارو زدن,bogatu
1175,rudern::V,پارو زدن,arraun egin
1176,fahren::V,سواره رفتن,joan
1177,fliegen::V,پریدن,hegaldatu
1178,fliegen::V,پریدن,hegan egin
1179,gehen::V,رفتن,joan
1180,weggehen::V,رفتن,alde egin
1181,abfahren::V,حرکت کردن,abiatu
1182,anhalten::V,ایست کردن,geratu
1183,anhalten::V,ایست کردن,gelditu
1184,hineingehen::V,داخل شدن,sartu
1185,eintreten::V,وارد شدن,sartu
1186,kommen::V,آمدن,etorri
1187,ankommen::V,رسیدن,heldu
1188,ankommen::V,رسیدن,iritsi
1189,zurückkommen::V,برگشتن,itzuli
1190,bleiben::V,ماندن,gelditu
1191,warten::V,منتظر بودن,itxaron
1192,warten::V,منتظر بودن,zain egon
1193,erwarten::V,انتظار داشتن,iguriki
1194,suchen::V,جستجو کردن,bilatu
1195,finden::V,یافتن,idoro
1196,finden::V,یافتن,aurkitu
1197,finden::V,پیدا کردن,idoro
1198,finden::V,پیدا کردن,aurkitu
1199,versuchen::V,سعی کردن,saiatu
1200,versuchen::V,سعی کردن,ahalegindu
1201,versuchen::V,کوشش کردن,saiatu
1202,versuchen::V,کوشش کردن,ahalegindu
1203,vorbereiten::V,آماده کردن,gertatu
1204,lieben::V,عاشق بودن,maitatu
1205,lieben::V,عاشق بودن,maite izan
1206,mögen::V,میل داشتن,laket izan
1207,mögen::V,میل داشتن,atsegin izan
1208,mögen::V,دوست داشتن,laket izan
1209,mögen::V,دوست داشتن,atsegin izan
1210,lachen::V,خندیدن,irri egin
1211,lachen::V,خندیدن,barre egin
1212,rühren::V,به رقت آوردن,hunkitu
1213,weinen::V,گریه کردن,negar egin
1214,schimpfen::V,فحاشی کردن,erneguka ari izan
1215,sich ärgern::V,ناراحت شدن,ernegatu
1216,sich ärgern::V,ناراحت شدن,haserretu
1217,sich fürchten::V,واهمه کردن,beldur izan
1218,fürchten::V,ترسیدن,beldur izan
1219,fliehen::V,گریختن,ihes egin
1220,flüchten::V,فرار کردن,ihes egin
1221,sehen::V,دیدن,ikusi
1222,anschauen::V,نگاه کردن,begietsi
1223,ansehen::V,تماشا کردن,begiratu
1224,hören::V,شنیدن,aditu
1225,zuhören::V,گوش دادن,entzun
1226,probieren::V,چشیدن,dastatu
1227,riechen::V,بوییدن,usnatu
1228,riechen::V,بوییدن,usaindu
1229,riechen::V,بو کردن,usnatu
1230,riechen::V,بو کردن,usaindu
1231,fühlen::V,احساس کردن,sentitu
1232,scheinen::V,بنظر آمدن,iruditu
1233,scheinen::V,بنظر آمدن,begitandu
1234,zu sehen sein::V,دیده شدن,azaldu
1235,vernehmen::V,شنیدن,aditu
1236,frieren::V,سرد بودن,hotz izan
1237,tun::V,کردن,egin
1238,können::V,توانستن,ahal izan
1239,wollen::V,خواستن,nahi izan
1240,anfangen::V,شروع کردن,hasi
1241,beenden::V,تمام کردن,bukatu
1242,beenden::V,پایان دادن,bukatu
1243,aufhören::V,دست کشیدن,utzi
1244,gelingen::V,موفق شدن,lortu
1245,geraten::V,نتیجه دادن,heldu
1246,öffnen::V,گشودن,ireki
1247,öffnen::V,گشودن,zabaldu
1248,öffnen::V,باز کردن,ireki
1249,öffnen::V,باز کردن,zabaldu
1250,schließen::V,بستن,itxi
1251,schließen::V,قفل کردن,itxi
1252,stellen::V,گذاردن,ipini
1253,setzen::V,نشاندن,jesarri
1254,legen::V,گذاشتن,jarri
1255,berühren::V,دست زدن,ukitu
1256,berühren::V,لمس کردن,ukitu
1257,verbinden::V,وصل کردن,uztartu
1258,bedecken::V,پوشاندن,estali
1259,aufhängen::V,آویختن,eseki
1260,aufhängen::V,آویختن,eskegi
1261,anzünden::V,سوزاندن,piztu
1262,aufheben::V,برداشتن,jaso
1263,aufheben::V,بلند کردن,jaso
1264,zurücklassen::V,گذاشتن,atzean utzi
1265,verlieren::V,گم کردن,galdu
1266,fallen lassen::V,انداختن,erortzen utzi
1267,machen::V,کردن,egin
1268,machen::V,ساختن,egin
1269,herstellen::V,ساختن,ekoiztu
1270,herstellen::V,تولید کردن,ekoiztu
1271,bauen::V,ساختن,eraiki
1272,bauen::V,بنا کردن,eraiki
1273,reparieren::V,درست کردن,konpondu
1274,reparieren::V,تعمیر کردن,konpondu
1275,verbessern::V,بهتر کردن,hobetu
1276,ändern::V,تغییر دادن,mudatu
1277,graben::V,کندن,aitzurtu
1278,graben::V,گود کردن,aitzurtu
1279,beugen::V,کج کردن,makurtu
1280,biegen::V,خم کردن,malgutu
1281,biegen::V,خم کردن,makolatu
1282,drehen::V,چرخاندن,jiratu
1283,wenden::V,برگرداندن,bihurtu
1284,umdrehen::V,برگرداندن,biratu
1285,umdrehen::V,برگرداندن,alderantzikatu
1286,heben::V,برداشتن,jaso
1287,heben::V,برداشتن,goratu
1288,hochheben::V,برآوردن,goratu
1289,hochheben::V,برآوردن,altxatu
1290,hochheben::V,بلند کردن,goratu
1291,hochheben::V,بلند کردن,altxatu
1292,ergreifen::V,گرفتن,oratu
1293,halten::V,نگاه داشتن,eutsi
1294,drücken::V,فشار دادن,sakatu
1295,drücken::V,فشار آوردن,sakatu
1296,schieben::V,هل دادن,bultzatu
1297,kratzen::V,خاریدن,hatz egin
1298,kratzen::V,خاریدن,hazka egin
1299,lecken::V,لیسیدن,miaztu
1300,lecken::V,لیسیدن,lamikatu
1301,beißen::V,گاز زدن,hozka egin
1302,beißen::V,گاز زدن,ausiki egin
1303,abreißen::V,پاره کردن,kendu
1304,abschneiden::V,بریدن,moztu
1305,abschneiden::V,بریدن,pikatu
1306,abschneiden::V,قطع کردن,moztu
1307,abschneiden::V,قطع کردن,pikatu
1308,binden::V,بستن,lotu
1309,binden::V,بستن,estekatu
1310,stecken::V,فرو کردن,sartu
1311,brechen::V,شکستن,apurtu
1312,klopfen::V,کوبیدن,jo
1313,hauen::V,زدن,jo
1314,kleben::V,چسباندن,itsatsi
1315,reiben::V,مالش دادن,igurtzi
1316,streichen::V,مالیدن,igurtzi
1317,schleifen::V,تیز کردن,zorroztu
1318,schneiden::V,چیدن,moztu
1319,schneiden::V,بریدن,moztu
1320,rütteln::V,لرزاندن,astindu
1321,rütteln::V,لرزاندن,inarrosi
1322,rütteln::V,تکان دادن,astindu
1323,rütteln::V,تکان دادن,inarrosi
1324,schütteln::V,تکان دادن,astindu
1325,schütteln::V,تکان دادن,inarrosi
1326,schwenken::V,تاب دادن,zabukatu
1327,schütten::V,ریختن,isuri
1328,füllen::V,پر کردن,bete
1329,einwickeln::V,پیچیدن,bildu
1330,tragen::V,بردن,eroan
1331,tragen::V,بردن,eraman
1332,tragen::V,حمل کردن,eroan
1333,tragen::V,حمل کردن,eraman
1334,schleppen::V,کشیدن,narrastu
1335,schleppen::V,کشیدن,herrestatu
1336,ziehen::V,کشیدن,tira egin
1337,aufbewahren::V,نگهداری کردن,gorde
1338,werfen::V,انداختن,jaurti
1339,werfen::V,انداختن,aurtiki
1340,werfen::V,پرتاب کردن,jaurti
1341,werfen::V,پرتاب کردن,aurtiki
1342,fangen::V,گرفتن,atzeman
1343,packen::V,گرفتن,heldu
1344,verstecken::V,قایم کردن,ostendu
1345,verstecken::V,قایم کردن,ezkutatu
1346,verstecken::V,پنهان کردن,ostendu
1347,verstecken::V,پنهان کردن,ezkutatu
1348,teilen::V,قسمت کردن,zatitu
1349,teilen::V,تقسیم کردن,zatitu
1350,schicken::V,فرستادن,bidali
1351,schicken::V,ارسال کردن,bidali
1352,bringen::V,آوردن,ekarri
1353,hinzufügen::V,افزودن,eratxiki
1354,hinzufügen::V,افزودن,gaineratu
1355,hinzufügen::V,اضافه کردن,eratxiki
1356,hinzufügen::V,اضافه کردن,gaineratu
1357,bekommen::V,گرفتن,jaso
1358,erhalten::V,دریافت کردن,jaso
1359,nehmen::V,گرفتن,hartu
1360,nehmen::V,برداشتن,hartu
1361,wählen::V,انتخاب کردن,hautatu
1362,wählen::V,انتخاب کردن,aukeratu
1363,auswählen::V,برگزیدن,hautatu
1364,auswählen::V,برگزیدن,aukeratu
1365,bewahren::V,حفظ کردن,begiratu
1366,bewahren::V,حفاظت کردن,begiratu
1367,behindern::V,مانع بودن,oztopatu
1368,verderben::V,از بین بردن,hondatu
1369,beschädigen::V,صدمه زدن,akastu
1370,zerbrechen::V,شکستن,apurtu
1371,zerreißen::V,دریدن,zarratatu
1372,zerreißen::V,پاره کردن,zarratatu
1373,zerstören::V,خراب کردن,suntsitu
1374,zerstören::V,ویران کردن,suntsitu
1375,verbrennen::V,سوزاندن,erre
1376,verbrennen::V,سوزاندن,kiskali
1377,geben::V,دادن,eman
1378,reichen::V,دادن,luzatu
1379,reichen::V,دادن,helarazi
1380,schenken::V,هدیه دادن,oparitu
1381,versprechen::V,قول دادن,agindu
1382,versprechen::V,وعده دادن,agindu
1383,wünschen::V,آرزو کردن,opatu
1384,wünschen::V,آرزو کردن,opetsi
1385,loben::V,ستایش کردن,laudatu
1386,loben::V,ستایش کردن,goraipatu
1387,küssen::V,بوسیدن,musu eman
1388,wiegen::V,نوسان کردن,kulunkatu
1389,zudecken::V,پوشاندن,estali
1390,wecken::V,بیدار کردن,esnatu
1391,wecken::V,بیدار کردن,iratzartu
1392,zeigen::V,نشان دادن,erakutsi
1393,führen::V,رهنمائی کردن,gidatu
1394,lehren::V,آموختن,irakatsi
1395,lehren::V,یاد دادن,irakatsi
1396,unterrichten::V,درس دادن,eskolak eman
1397,unterrichten::V,تدریس کردن,eskolak eman
1398,aufziehen::V,تربیت کردن,hazi
1399,leiten::V,اداره کردن,arteztu
1400,antreiben::V,عجله دادن,bulkatu
1401,lassen::V,وادار کردن,-arazi
1402,einladen::V,دعوت کردن,gonbidatu
1403,einladen::V,مهمان کردن,gonbidatu
1404,vereinigen::V,یکی کردن,batu
1405,vereinigen::V,یکی کردن,bateratu
1406,vereinigen::V,متحد کردن,batu
1407,vereinigen::V,متحد کردن,bateratu
1408,besuchen::V,دیدار کردن,ikustatu
1409,treffen::V,ملاقات کردن,topatu
1410,sich versammeln::V,جمع شدن,bildu
1411,spielen::V,بازی کردن,jolastu
1412,singen::V,آواز خواندن,abestu
1413,singen::V,آواز خواندن,kantatu
1414,tanzen::V,رقصیدن,dantzatu
1415,tanzen::V,رقصیدن,dantzan egin
1416,sich trennen::V,جدا شدن,banandu
1417,verlassen::V,ترک کردن,utzietsi
1418,retten::V,نجات دادن,salbatu
1419,retten::V,نجات دادن,gaizkatu
1420,bewachen::V,حراست کردن,jagon
1421,bewachen::V,حراست کردن,zaindu
1422,schützen::V,حفظ کردن,babestu
1423,schützen::V,حفظ کردن,gerizatu
1424,verteidigen::V,دفاع کردن,aldeztu
1425,sich schlagen::V,کتک‌کاری کردن,elkar jo
1426,sich schlagen::V,کتک‌کاری کردن,elkar borrokatu
1427,schießen::V,تیر زدن,tiro egin
1428,siegen::V,پیروز شدن,irabazi
1429,ärgern::V,ناراحت کردن,ernegatu
1430,ärgern::V,ناراحت کردن,haserretu
1431,schlagen::V,زدن,jo
1432,schlagen::V,زدن,erauntsi
1433,schlagen::V,کوبیدن,jo
1434,schlagen::V,کوبیدن,erauntsi
1435,treten::V,لگد زدن,zapaldu
1436,treten::V,لگد زدن,ostiaktu
1437,stechen::V,چاقو زدن,sastatu
1438,stoßen::V,هل دادن,bultzatu
1439,stehlen::V,دزدیدن,ostu
1440,stehlen::V,دزدیدن,lapurtu
1441,stören::V,مزاحم شدن,galarazi
1442,belästigen::V,زحمت دادن,gohaindu
1443,belästigen::V,زحمت دادن,alamena eman
1444,verbergen::V,پنهان کردن,ezkutatu
1445,täuschen::V,گول زدن,tronpatu
1446,täuschen::V,گول زدن,engainatu
1447,täuschen::V,فریب دادن,tronpatu
1448,täuschen::V,فریب دادن,engainatu
1449,betrügen::V,گول زدن,iruzurtu
1450,betrügen::V,فریب دادن,iruzurtu
1451,töten::V,کشتن,hil
1452,töten::V,کشتن,heriotza eman
1453,wohnen::V,منزل داشتن,bizi izan
1454,wohnen::V,سکونت داشتن,bizi izan
1455,arbeiten::V,کار کردن,lan egin
1456,arbeiten::V,کار کردن,behar egin
1457,sammeln::V,جمع کردن,bildu
1458,sammeln::V,جمع کردن,bildumatu
1459,pflücken::V,چیدن,batu
1460,pflücken::V,چیدن,bildu
1461,jagen::V,شکار کردن,ehizatu
1462,fischen::V,صید کردن,arrantzatu
1463,fischen::V,صید کردن,arrantza egin
1464,fischen::V,ماهی‌گیری کردن,arrantzatu
1465,fischen::V,ماهی‌گیری کردن,arrantza egin
1466,fassen::V,گرفتن,harrapatu
1467,hüten::V,چراندن,begiratu
1468,hüten::V,مراقبت کردن,begiratu
1469,treiben::V,راندن,bultza egin
1470,anbinden::V,متصل کردن,estekatu
1471,füttern::V,غذا دادن,bazkatu
1472,melken::V,دوشیدن,jetzi
1473,hacken::V,خرد کردن,xehatu
1474,gießen::V,ریختن,isuri
1475,reifen::V,رسیدن,heldu
1476,reifen::V,رسیدن,zoritu
1477,zubereiten::V,طبخ کردن,prestatu
1478,zubereiten::V,آماده کردن,prestatu
1479,kochen::V,پختن,egosi
1480,kochen::V,آشپزی کردن,egosi
1481,backen::V,پختن,labean egin
1482,braten::V,سرخ کردن,erregosi
