,Concept_ID,eu,hu
836,wahr::A,egiazko,igaz
837,alt::A,zahar,ó
838,alt::A,zahar,régi
839,neu::A,berri,új
840,ehemalig::A,lehengo,volt
841,ehemalig::A,lehengo,egykori
842,alt[Lebewesen]::A,adindun,öreg
843,jung::A,gazte,fiatal
844,arm::A,txiro,szegény
845,arm::A,behartsu,szegény
846,reich::A,dirudun,gazdag
847,bekannt::A,ezagun,ismert
848,bekannt::A,ezagun,ismeretes
849,berühmt::A,entzun,híres
850,berühmt::A,ospetsu,híres
851,fremd::A,arrotz,idegen
852,verschieden::A,ezberdin,különböző
853,verschieden::A,desberdin,különböző
854,nah::A,hurre,közeli
855,nah::A,hurbil,közeli
856,fern::A,urrun,távoli
857,linker::A,ezker,bal
858,rechter::A,eskuin,jobb
859,anderer::A,beste,más
860,anderer::A,beste,másik
861,erster::A,lehen,első
862,erster::A,aurren,első
863,zweiter::A,bigarren,második
864,dritter::A,hirugarren,harmadik
865,letzter::A,azken,utolsó
866,letzter::A,hondar,utolsó
867,allein::ADV,bakarrik,egyedül
868,auf einmal::ADV,batera,egyszerre
869,zusammen::ADV,elkarrekin,együtt
870,zusammen::ADV,elkarrekin,összesen
871,lange::ADV,luzaro,sokáig
872,lange::ADV,luzaro,hosszan
873,plötzlich::ADV,bat-batean,hirtelen
874,plötzlich::ADV,bat-batean,egyszerre
875,sofort::ADV,berehala,rögtön
876,sofort::ADV,berehala,tüstént
877,später::ADV,gero,későn
878,jetzt::ADV,orain,most
879,heute::ADV,gaur,ma
880,morgen::ADV,bihar,holnap
881,bald::ADV,aurki,majd
882,bald::ADV,aurki,nemsokára
883,bald::ADV,laster,majd
884,bald::ADV,laster,nemsokára
885,dann::ADV,ondoren,akkor
886,gestern::ADV,atzo,tegnap
887,einst::ADV,antzina,hajdan
888,damals::ADV,orduan,akkor
889,damals::ADV,orduan,akkoriban
890,danach::ADV,gerora,azután
891,danach::ADV,ondoren,azután
892,vorher::ADV,lehenago,előbb
893,zuerst::ADV,aurrena,először
894,zuerst::ADV,lehenbizi,először
895,einmal::ADV,behin,egyszer
896,einmal::ADV,aldi bat,egyszer
897,manchmal::ADV,batzuetan,néha
898,manchmal::ADV,batzuetan,olykor
899,manchmal::ADV,zenbaitetan,néha
900,manchmal::ADV,zenbaitetan,olykor
901,oft::ADV,maiz,sokszor
902,oft::ADV,askotan,sokszor
903,immer::ADV,beti,mindig
904,niemals::ADV,inoiz ez,sohasem
905,niemals::ADV,sekula ez,sohasem
906,hier::ADV,hemen,itt
907,hierhin::ADV,hona,erre
908,von hier::ADV,hemendik,innen
909,von hier::ADV,honetatik,innen
910,dort::ADV,han,ott
911,dorthin::ADV,hara,oda
912,geradeaus::ADV,artez,egyenesen
913,vorwärts::ADV,aurrera,előre
914,rückwärts::ADV,atzera,hátrafelé
915,rückwärts::ADV,atzerantz,hátrafelé
916,zurück::ADV,atzera,hátra
917,zurück::ADV,atzera,vissza
918,unten::ADV,behean,alul
919,hinab::ADV,behera,le
920,hinab::ADV,behera,lefelé
921,hinab::ADV,beherantz,le
922,hinab::ADV,beherantz,lefelé
923,oben::ADV,goian,fenn
924,oben::ADV,goian,felül
925,hinauf::ADV,gora,fel
926,hinauf::ADV,gora,felfelé
927,hinauf::ADV,gorantz,fel
928,hinauf::ADV,gorantz,felfelé
929,überall::ADV,edonon,mindenütt
930,nicht::ADV,ez,nem
931,ein wenig::ADV,apur bat,egy kicsit
932,ein wenig::ADV,pixka bat,egy kicsit
933,kaum::ADV,ozta,alig
934,kaum::ADV,nekez,alig
935,sehr::ADV,oso,nagyon
936,so::ADV,hala,úgy
937,so::ADV,honela,úgy
938,noch::ADV,oraindik,még
939,nur::ADV,bakarrik,csak
940,nur::ADV,bakarrik,csupán
941,schon::ADV,ja,már
942,schon::ADV,jada,már
943,wieder::ADV,berriro,ismét
944,wieder::ADV,berriro,megint
945,vergebens::ADV,alferrik,hiába
946,vor::PRP,aurrean,előtt
947,hinter::PRP,ostean,mögött
948,hinter::PRP,gibelean,mögött
949,unter::PRP,pean,alatt
950,unter::PRP,azpian,alatt
951,durch::PRP,zehar,át
952,durch::PRP,zehar,keresztül
953,neben::PRP,ondoan,mellett
954,neben::PRP,aldamenean,mellett
955,zwischen::PRP,artean,között
956,wegen::PRP,-gatik,miatt
957,wegen::PRP,-gatik,végett
958,dies::PRN,hau,ez
959,das::PRN,hura,az
960,alles::PRN,dena,minden
961,ich::PRN,ni,én
962,du::PRN,zu,te
963,er::PRN,bera,ő
964,wir::PRN,gu,mi
965,ihr::PRN,zuek,ti
966,sie::PRN,berak,ők
967,was::FPRN,zer,mi
968,wer::FPRN,nor,ki
969,wo::FADV,non,hol
970,wohin::FADV,nora,hova
971,wie::FADV,nola,hogy
972,wie::FADV,nola,hogyan
973,wie::FADV,zelan,hogy
974,wie::FADV,zelan,hogyan
975,warum::FADV,zeren,miért
976,warum::FADV,zergatik,miért
977,wieviel::FNUM,zenbat,hány
978,wieviel::FNUM,zenbat,mennyi
979,eins::NUM,bat,egy
980,zwei::NUM,bi,kettő
981,zwei::NUM,biga,kettő
982,drei::NUM,hiru,három
983,vier::NUM,lau,négy
984,fünf::NUM,bost,öt
985,sechs::NUM,sei,hat
986,sieben::NUM,zazpi,hét
987,acht::NUM,zortzi,nyolc
988,neun::NUM,bederatzi,kilenc
989,zehn::NUM,hamar,tíz
990,elf::NUM,hamaika,tizenegy
991,zwölf::NUM,hamabi,tizenkettő
992,zwanzig::NUM,hogei,húsz
993,dreißig::NUM,hogeita hamar,harminc
994,vierzig::NUM,berrogei,negyven
995,fünfzig::NUM,berrogeita hamar,ötven
996,sechzig::NUM,hirurogei,hatvan
997,siebzig::NUM,hirurogeita hamar,hetven
998,achtzig::NUM,laurogei,nyolcvan
999,neunzig::NUM,laurogeita hamar,kilencven
1000,hundert::NUM,ehun,száz
1001,tausend::NUM,mila,ezer
1002,und::CNJ,eta,és
1003,und::CNJ,eta,meg
1004,oder::CNJ,edo,vagy
1005,stehen::V,zutik egon,áll
1006,sitzen::V,eserita egon,ül
1007,liegen::V,etzan,fekszik
1008,hängen::V,eskegita egon,függ
1009,hängen::V,zintzilik egon,függ
1010,werden::V,bihurtu,lesz
1011,werden::V,bilakatu,lesz
1012,passieren::V,pasatu,történik
1013,passieren::V,gertatu,történik
1014,beginnen::V,hasi,kezdődik
1015,enden::V,bukatu,végződik
1016,enden::V,bukatu,befejeződik
1017,wechseln::V,aldatu,változik
1018,aufgehen[Sonne]::V,ilki,kel
1019,aufgehen[Sonne]::V,sortu,kel
1020,untergehen[Sonne]::V,sartu,lemegy
1021,scheinen[Sonne]::V,eguzkia egon,süt
1022,donnern::V,trumoia jo,dörög
1023,wehen::V,haizea ibili,fúj
1024,strömen::V,zorrotadaka isuri,áramlik
1025,fließen::V,isuri,folyik
1026,sich drehen::V,biratu,forog
1027,schwanken::V,zabuka ibili,inog
1028,schwanken::V,zabuka ibili,ingadozik
1029,schwingen::V,kulunkatu,leng
1030,fallen::V,erori,esik
1031,brennen::V,sutan egon,ég
1032,rauchen::V,kea bota,füstöl
1033,regnen::V,euria ari izan,esik
1034,gefrieren::V,izoztu,megfagy
1035,gefrieren::V,hormatu,megfagy
1036,tauen::V,gesaldu,olvad
1037,schmelzen::V,urtu,olvad
1038,schmelzen::V,urtu,elolvad
1039,trocknen::V,idortu,szárad
1040,trocknen::V,lehortu,szárad
1041,sieden::V,irakin,forr
1042,faulen::V,hirotu,rothad
1043,faulen::V,usteldu,rothad
1044,verfaulen::V,hirotu,elrothad
1045,verfaulen::V,hirotu,megrothad
1046,verfaulen::V,usteldu,elrothad
1047,verfaulen::V,usteldu,megrothad
1048,reißen::V,eten,szakad
1049,reißen::V,tarrat egin,szakad
1050,versinken::V,urperatu,süllyed
1051,versinken::V,urperatu,elsüllyed
1052,vergehen::V,iragan,múlik
1053,vergehen::V,iragan,elmúlik
1054,erscheinen::V,agertu,feltűnik
1055,erscheinen::V,agertu,megjelenik
1056,verschwinden::V,desagertu,letűnik
1057,sinken::V,beheititu,süllyed
1058,abnehmen::V,gutxitu,apad
1059,abnehmen::V,gutxitu,csökken
1060,abnehmen::V,beheratu,apad
1061,abnehmen::V,beheratu,csökken
1062,zunehmen::V,gora egin,növekszik
1063,zunehmen::V,gora egin,gyarapszik
1064,steigen::V,igo,emelkedik
1065,wachsen::V,hazi,nő
1066,wachsen::V,hazi,terem
1067,wachsen::V,hazi,növekszik
1068,glänzen::V,distiratu,ragyog
1069,glänzen::V,distiratu,fénylik
1070,funkeln::V,izarniatu,csillog
1071,funkeln::V,izarniatu,tündöklik
1072,lärmen::V,zarata atera,lármázik
1073,läuten::V,jo,cseng
1074,läuten::V,hots egin,cseng
1075,klingeln::V,txirrina jo,csenget
1076,klirren::V,tintin egin,csörömpöl
1077,brausen::V,marru egin,zúg
1078,brausen::V,marru egin,morajlik
1079,rauschen::V,fir-fir egin,zúg
1080,klingen::V,soinu egin,hangzik
1081,bellen::V,zaunkatu,ugat
1082,heulen::V,ulu egin,bőg
1083,heulen::V,ulu egin,üvölt
1084,heulen::V,uhuri egin,bőg
1085,heulen::V,uhuri egin,üvölt
1086,blasen::V,ufa egin,fúj
1087,blasen::V,putz egin,fúj
1088,pfeifen::V,txistu egin,fütyül
1089,schreien::V,oihu egin,kiált
1090,schreien::V,oihu egin,kiabál
1091,schreien::V,garrasi egin,kiált
1092,schreien::V,garrasi egin,kiabál
1093,stöhnen::V,intziri egin,nyög
1094,zittern::V,ikara egin,remeg
1095,zittern::V,ikara egin,reszket
1096,zittern::V,dar-dar egin,remeg
1097,zittern::V,dar-dar egin,reszket
1098,leben::V,bizi izan,él
1099,geboren werden::V,jaio,születik
1100,atmen::V,hats egin,lélegzik
1101,atmen::V,arnasa egin,lélegzik
1102,trinken::V,edan,iszik
1103,essen::V,jan,eszik
1104,schlucken::V,irentsi,nyel
1105,müde werden::V,unatu,elfárad
1106,müde werden::V,unatu,kifárad
1107,müde werden::V,nekatu,elfárad
1108,müde werden::V,nekatu,kifárad
1109,einschlafen::V,lokartu,elalszik
1110,schlafen::V,lo egin,alszik
1111,aufwachen::V,esnatu,felébred
1112,aufwachen::V,atzarri,felébred
1113,aufstehen::V,jaiki,felkel
1114,sich erholen::V,atseden egin,pihen
1115,krank werden::V,gaixotu,megbetegedik
1116,krank werden::V,gaixotu,belebetegszik
1117,krank sein::V,eri izan,betegeskedik
1118,krank sein::V,gaixo izan,betegeskedik
1119,schmerzen::V,min egin,fáj
1120,husten::V,eztul egin,köhög
1121,genesen::V,osatu,meggyógyul
1122,sterben::V,hil,hal
1123,sterben::V,zendu,hal
1124,umkommen::V,istripuz hil,elpusztul
1125,sich bewegen::V,higitu,mozog
1126,sich rühren::V,zirkin egin,mozdul
1127,sich erheben::V,zutitu,feláll
1128,sich erheben::V,zutitu,felemelkedik
1129,sich erheben::V,altxatu,feláll
1130,sich erheben::V,altxatu,felemelkedik
1131,sich setzen::V,eseri,ül
1132,sich setzen::V,eseri,leül
1133,sich setzen::V,jesarri,ül
1134,sich setzen::V,jesarri,leül
1135,hinfallen::V,erori,bukik
1136,hinfallen::V,erori,elesik
1137,laufen::V,ibili,jár
1138,schreiten::V,oinkatu,lép
1139,spazierengehen::V,paseatu,sétál
1140,spazierengehen::V,ostera bat egin,sétál
1141,eilen::V,lasterkatu,siet
1142,sich beeilen::V,lehiatu,siet
1143,sausen::V,ziztu bizian joan,robog
1144,rennen::V,lasterka egin,fut
1145,rennen::V,lasterka egin,szalad
1146,springen::V,jauzi egin,ugrik
1147,klettern::V,igo,kúszik
1148,schaukeln::V,zabu egin,hintázik
1149,schaukeln::V,zanbulu egin,hintázik
1150,kriechen::V,narras egin,kúszik
1151,schwimmen::V,igerikatu,úszik
1152,schwimmen::V,igeri egin,úszik
1153,tauchen::V,murgildu,merül
1154,tauchen::V,pulunpatu,merül
1155,rudern::V,bogatu,evez
1156,rudern::V,arraun egin,evez
1157,fahren::V,joan,jár
1158,fahren::V,joan,megy
1159,fahren::V,joan,utazik
1160,fliegen::V,hegaldatu,száll
1161,fliegen::V,hegan egin,száll
1162,gehen::V,joan,megy
1163,weggehen::V,alde egin,elmegy
1164,abfahren::V,abiatu,indul
1165,anhalten::V,geratu,megáll
1166,anhalten::V,gelditu,megáll
1167,hineingehen::V,sartu,bemegy
1168,eintreten::V,sartu,belép
1169,kommen::V,etorri,jön
1170,ankommen::V,heldu,érkezik
1171,ankommen::V,heldu,megérkezik
1172,ankommen::V,iritsi,érkezik
1173,ankommen::V,iritsi,megérkezik
1174,zurückkommen::V,itzuli,visszajön
1175,bleiben::V,gelditu,marad
1176,bleiben::V,gelditu,megmarad
1177,warten::V,itxaron,vár
1178,warten::V,itxaron,várakozik
1179,warten::V,zain egon,vár
1180,warten::V,zain egon,várakozik
1181,erwarten::V,iguriki,vár
1182,erwarten::V,iguriki,megvár
1183,suchen::V,bilatu,kutat
1184,finden::V,idoro,talál
1185,finden::V,aurkitu,talál
1186,versuchen::V,saiatu,megpróbál
1187,versuchen::V,saiatu,megkísérel
1188,versuchen::V,ahalegindu,megpróbál
1189,versuchen::V,ahalegindu,megkísérel
1190,vorbereiten::V,gertatu,előkészít
1191,lieben::V,maitatu,szeret
1192,lieben::V,maite izan,szeret
1193,mögen::V,laket izan,szeret
1194,mögen::V,atsegin izan,szeret
1195,lachen::V,irri egin,nevet
1196,lachen::V,barre egin,nevet
1197,rühren::V,hunkitu,mozdít
1198,weinen::V,negar egin,sír
1199,schimpfen::V,erneguka ari izan,szid
1200,schimpfen::V,erneguka ari izan,szitkozódik
1201,sich ärgern::V,ernegatu,mérgelődik
1202,sich ärgern::V,ernegatu,bosszankodik
1203,sich ärgern::V,haserretu,mérgelődik
1204,sich ärgern::V,haserretu,bosszankodik
1205,sich fürchten::V,beldur izan,fél
1206,sich fürchten::V,beldur izan,retteg
1207,fürchten::V,beldur izan,fél
1208,fliehen::V,ihes egin,menekül
1209,flüchten::V,ihes egin,elmenekül
1210,sehen::V,ikusi,néz
1211,anschauen::V,begietsi,megnéz
1212,ansehen::V,begiratu,néz
1213,ansehen::V,begiratu,ránéz
1214,ansehen::V,begiratu,megnéz
1215,hören::V,aditu,hall
1216,zuhören::V,entzun,hallgat
1217,zuhören::V,entzun,meghallgat
1218,probieren::V,dastatu,kóstol
1219,probieren::V,dastatu,megkóstol
1220,riechen::V,usnatu,szagol
1221,riechen::V,usaindu,szagol
1222,fühlen::V,sentitu,érez
1223,scheinen::V,iruditu,tűnik
1224,scheinen::V,iruditu,látszik
1225,scheinen::V,begitandu,tűnik
1226,scheinen::V,begitandu,látszik
1227,zu sehen sein::V,azaldu,mutatkozik
1228,vernehmen::V,aditu,hall
1229,frieren::V,hotz izan,fázik
1230,tun::V,egin,csinál
1231,tun::V,egin,cselekszik
1232,können::V,ahal izan,tud
1233,wollen::V,nahi izan,akar
1234,anfangen::V,hasi,kezd
1235,beenden::V,bukatu,befejez
1236,aufhören::V,utzi,megszűnik
1237,gelingen::V,lortu,sikerül
1238,geraten::V,heldu,kerül
1239,geraten::V,heldu,jut
1240,öffnen::V,ireki,nyit
1241,öffnen::V,ireki,kinyit
1242,öffnen::V,zabaldu,nyit
1243,öffnen::V,zabaldu,kinyit
1244,schließen::V,itxi,csuk
1245,schließen::V,itxi,becsuk
1246,stellen::V,ipini,állít
1247,stellen::V,ipini,helyez
1248,setzen::V,jesarri,ültet
1249,setzen::V,jesarri,helyez
1250,legen::V,jarri,tesz
1251,legen::V,jarri,fektet
1252,berühren::V,ukitu,érint
1253,verbinden::V,uztartu,beköt
1254,verbinden::V,uztartu,összeköt
1255,bedecken::V,estali,betakar
1256,bedecken::V,estali,beborít
1257,aufhängen::V,eseki,felakaszt
1258,aufhängen::V,eskegi,felakaszt
1259,anzünden::V,piztu,gyújt
1260,anzünden::V,piztu,meggyújt
1261,aufheben::V,jaso,felemel
1262,zurücklassen::V,atzean utzi,hátrahagy
1263,verlieren::V,galdu,veszít
1264,verlieren::V,galdu,elveszít
1265,fallen lassen::V,erortzen utzi,elejt
1266,machen::V,egin,tesz
1267,machen::V,egin,csinál
1268,herstellen::V,ekoiztu,gyárt
1269,herstellen::V,ekoiztu,előállít
1270,bauen::V,eraiki,épít
1271,reparieren::V,konpondu,javít
1272,reparieren::V,konpondu,kijavít
1273,reparieren::V,konpondu,megjavít
1274,verbessern::V,hobetu,megjavít
1275,ändern::V,mudatu,változtat
1276,ändern::V,mudatu,megváltoztat
1277,graben::V,aitzurtu,ás
1278,beugen::V,makurtu,meghajt
1279,biegen::V,malgutu,hajlít
1280,biegen::V,makolatu,hajlít
1281,drehen::V,jiratu,forgat
1282,wenden::V,bihurtu,fordít
1283,wenden::V,bihurtu,megfordít
1284,umdrehen::V,biratu,megfordít
1285,umdrehen::V,biratu,megforgat
1286,umdrehen::V,alderantzikatu,megfordít
1287,umdrehen::V,alderantzikatu,megforgat
1288,heben::V,jaso,emel
1289,heben::V,goratu,emel
1290,hochheben::V,goratu,felemel
1291,hochheben::V,altxatu,felemel
1292,ergreifen::V,oratu,megfog
1293,halten::V,eutsi,tart
1294,drücken::V,sakatu,nyom
1295,drücken::V,sakatu,megnyom
1296,schieben::V,bultzatu,tol
1297,kratzen::V,hatz egin,vakar
1298,kratzen::V,hazka egin,vakar
1299,lecken::V,miaztu,nyal
1300,lecken::V,lamikatu,nyal
1301,beißen::V,hozka egin,harap
1302,beißen::V,ausiki egin,harap
1303,abreißen::V,kendu,letép
1304,abschneiden::V,moztu,levág
1305,abschneiden::V,pikatu,levág
1306,binden::V,lotu,köt
1307,binden::V,lotu,kötöz
1308,binden::V,estekatu,köt
1309,binden::V,estekatu,kötöz
1310,stecken::V,sartu,dug
1311,brechen::V,apurtu,tör
1312,brechen::V,apurtu,eltör
1313,klopfen::V,jo,kopogtat
1314,hauen::V,jo,vág
1315,hauen::V,jo,levág
1316,kleben::V,itsatsi,tapaszt
1317,reiben::V,igurtzi,dörzsöl
1318,reiben::V,igurtzi,súrol
1319,streichen::V,igurtzi,simít
1320,schleifen::V,zorroztu,fen
1321,schleifen::V,zorroztu,csiszol
1322,schleifen::V,zorroztu,köszörül
1323,schneiden::V,moztu,vág
1324,schneiden::V,moztu,szel
1325,schneiden::V,moztu,metsz
1326,rütteln::V,astindu,ráz
1327,rütteln::V,inarrosi,ráz
1328,schütteln::V,astindu,ráz
1329,schütteln::V,astindu,megráz
1330,schütteln::V,inarrosi,ráz
1331,schütteln::V,inarrosi,megráz
1332,schwenken::V,zabukatu,lóbál
1333,schwenken::V,zabukatu,lobogtat
1334,schütten::V,isuri,önt
1335,füllen::V,bete,tölt
1336,füllen::V,bete,megtölt
1337,einwickeln::V,bildu,becsavar
1338,tragen::V,eroan,hord
1339,tragen::V,eraman,hord
1340,schleppen::V,narrastu,vonszol
1341,schleppen::V,herrestatu,vonszol
1342,ziehen::V,tira egin,húz
1343,aufbewahren::V,gorde,megőriz
1344,werfen::V,jaurti,dob
1345,werfen::V,jaurti,hajít
1346,werfen::V,aurtiki,dob
1347,werfen::V,aurtiki,hajít
1348,fangen::V,atzeman,fog
1349,packen::V,heldu,megragad
1350,verstecken::V,ostendu,eldug
1351,verstecken::V,ostendu,elrejt
1352,verstecken::V,ezkutatu,eldug
1353,verstecken::V,ezkutatu,elrejt
1354,teilen::V,zatitu,oszt
1355,teilen::V,zatitu,megoszt
1356,schicken::V,bidali,küld
1357,bringen::V,ekarri,hoz
1358,bringen::V,ekarri,visz
1359,hinzufügen::V,eratxiki,hozzáad
1360,hinzufügen::V,gaineratu,hozzáad
1361,bekommen::V,jaso,kap
1362,bekommen::V,jaso,megkap
1363,erhalten::V,jaso,kap
1364,erhalten::V,jaso,megkap
1365,nehmen::V,hartu,vesz
1366,wählen::V,hautatu,választ
1367,wählen::V,aukeratu,választ
1368,auswählen::V,hautatu,kiválaszt
1369,auswählen::V,aukeratu,kiválaszt
1370,bewahren::V,begiratu,megtart
1371,behindern::V,oztopatu,akadályoz
1372,behindern::V,oztopatu,gátol
1373,verderben::V,hondatu,elront
1374,beschädigen::V,akastu,rongál
1375,zerbrechen::V,apurtu,eltör
1376,zerbrechen::V,apurtu,széttör
1377,zerbrechen::V,apurtu,kettétör
1378,zerreißen::V,zarratatu,eltép
1379,zerreißen::V,zarratatu,széttép
1380,zerstören::V,suntsitu,elpusztít
1381,verbrennen::V,erre,éget
1382,verbrennen::V,erre,eléget
1383,verbrennen::V,kiskali,éget
1384,verbrennen::V,kiskali,eléget
1385,geben::V,eman,ad
1386,reichen::V,luzatu,nyújt
1387,reichen::V,helarazi,nyújt
1388,schenken::V,oparitu,ajándékoz
1389,versprechen::V,agindu,ígér
1390,wünschen::V,opatu,kíván
1391,wünschen::V,opetsi,kíván
1392,loben::V,laudatu,dicsér
1393,loben::V,goraipatu,dicsér
1394,küssen::V,musu eman,csókol
1395,wiegen::V,kulunkatu,ringat
1396,zudecken::V,estali,betakar
1397,wecken::V,esnatu,kelt
1398,wecken::V,esnatu,ébreszt
1399,wecken::V,iratzartu,kelt
1400,wecken::V,iratzartu,ébreszt
1401,zeigen::V,erakutsi,mutat
1402,führen::V,gidatu,visz
1403,führen::V,gidatu,vezet
1404,lehren::V,irakatsi,tanít
1405,unterrichten::V,eskolak eman,tanít
1406,aufziehen::V,hazi,felnevel
1407,leiten::V,arteztu,vezet
1408,leiten::V,arteztu,vezérel
1409,antreiben::V,bulkatu,hajt
1410,lassen::V,-arazi,-tat
1411,lassen::V,-arazi,-at
1412,einladen::V,gonbidatu,meghív
1413,vereinigen::V,batu,egyesít
1414,vereinigen::V,bateratu,egyesít
1415,besuchen::V,ikustatu,látogat
1416,treffen::V,topatu,talál
1417,sich versammeln::V,bildu,gyülekezik
1418,sich versammeln::V,bildu,összegyűlik
1419,spielen::V,jolastu,játszik
1420,singen::V,abestu,énekel
1421,singen::V,kantatu,énekel
1422,tanzen::V,dantzatu,táncol
1423,tanzen::V,dantzan egin,táncol
1424,sich trennen::V,banandu,elválik
1425,verlassen::V,utzietsi,elhagy
1426,retten::V,salbatu,ment
1427,retten::V,gaizkatu,ment
1428,bewachen::V,jagon,őriz
1429,bewachen::V,zaindu,őriz
1430,schützen::V,babestu,óv
1431,schützen::V,babestu,véd
1432,schützen::V,gerizatu,óv
1433,schützen::V,gerizatu,véd
1434,verteidigen::V,aldeztu,véd
1435,sich schlagen::V,elkar jo,verekszik
1436,sich schlagen::V,elkar borrokatu,verekszik
1437,schießen::V,tiro egin,lő
1438,siegen::V,irabazi,győz
1439,ärgern::V,ernegatu,bosszant
1440,ärgern::V,haserretu,bosszant
1441,schlagen::V,jo,üt
1442,schlagen::V,jo,ver
1443,schlagen::V,erauntsi,üt
1444,schlagen::V,erauntsi,ver
1445,treten::V,zapaldu,rúg
1446,treten::V,ostiaktu,rúg
1447,stechen::V,sastatu,döf
1448,stechen::V,sastatu,szúr
1449,stoßen::V,bultzatu,lök
1450,stehlen::V,ostu,lop
1451,stehlen::V,lapurtu,lop
1452,stören::V,galarazi,zavar
1453,belästigen::V,gohaindu,zaklat
1454,belästigen::V,alamena eman,zaklat
1455,verbergen::V,ezkutatu,rejt
1456,verbergen::V,ezkutatu,elrejt
1457,täuschen::V,tronpatu,megtéveszt
1458,täuschen::V,engainatu,megtéveszt
1459,betrügen::V,iruzurtu,csal
1460,töten::V,hil,öl
1461,töten::V,heriotza eman,öl
1462,wohnen::V,bizi izan,lakik
1463,arbeiten::V,lan egin,dolgozik
1464,arbeiten::V,behar egin,dolgozik
1465,sammeln::V,bildu,szed
1466,sammeln::V,bildu,gyűjt
1467,sammeln::V,bildumatu,szed
1468,sammeln::V,bildumatu,gyűjt
1469,pflücken::V,batu,szed
1470,pflücken::V,bildu,szed
1471,jagen::V,ehizatu,vadászik
1472,fischen::V,arrantzatu,halászik
1473,fischen::V,arrantza egin,halászik
1474,fassen::V,harrapatu,fog
1475,hüten::V,begiratu,őriz
1476,hüten::V,begiratu,legeltet
1477,treiben::V,bultza egin,hajt
1478,anbinden::V,estekatu,köt
1479,füttern::V,bazkatu,etet
1480,melken::V,jetzi,fej
1481,hacken::V,xehatu,vág
1482,gießen::V,isuri,öntöz
1483,reifen::V,heldu,érik
1484,reifen::V,zoritu,érik
1485,zubereiten::V,prestatu,elkészít
1486,kochen::V,egosi,főz
1487,backen::V,labean egin,süt
1488,braten::V,erregosi,süt
1489,umrühren::V,eragin,megkever
1490,stricken::V,trikotatu,köt
1491,stricken::V,puntu egin,köt
1492,nähen::V,josi,varr
1493,färben::V,tindatu,fest
1494,reinigen::V,ikuzi,tisztít
1495,reinigen::V,garbitu,tisztít
1496,waschen::V,xahutu,mos
1497,waschen::V,garbitu,mos
1498,abwischen::V,xukatu,letöröl
1499,spülen::V,irakutzi,mosogat
1500,fegen::V,erraztatu,söpör
1501,kehren::V,isastu,söpör
1502,baden::V,bainatu,fürdik
1503,baden::V,bainua hartu,fürdik
1504,sich waschen::V,burua garbitu,mosdik
1505,sich waschen::V,burua garbitu,mosakszik
1506,ausziehen::V,erantzi,levesz
1507,anziehen::V,jantzi,felölt
1508,anziehen::V,jantzi,felvesz
1509,sich anziehen::V,jantzi,öltözik
1510,sich anziehen::V,jantzi,felöltözik
1511,kämmen::V,orraztu,fésül
1512,schmücken::V,apaindu,díszít
1513,sagen::V,esan,mond
1514,sprechen::V,mintzatu,beszél
1515,sprechen::V,hitz egin,beszél
1516,reden::V,hitz egin,beszél
1517,sich unterhalten::V,solastu,beszélget
1518,sich unterhalten::V,solas egin,beszélget
1519,fragen::V,galdetu,kérdez
1520,bitten::V,eskatu,kér
1521,bitten::V,galdegin,kér
1522,erzählen::V,edestu,mesél
1523,erzählen::V,edestu,elbeszél
1524,erzählen::V,kontatu,mesél
1525,erzählen::V,kontatu,elbeszél
1526,mitteilen::V,jakinarazi,közöl
1527,nennen::V,izena eman,hív
1528,nennen::V,izena eman,nevez
1529,rufen::V,dei egin,hív
1530,prahlen::V,harrokerian ibili,dicsekszik
1531,prahlen::V,ahoberokeriak esan,dicsekszik
1532,übersetzen::V,itzuli,fordít
1533,denken::V,pentsatu,gondol
1534,denken::V,gogoeta egin,gondol
1535,glauben::V,sinetsi,hisz
1536,bemerken::V,ohartu,észrevesz
1537,bemerken::V,konturatu,észrevesz
1538,erkennen::V,ezagutu,ráismer
1539,erkennen::V,ezagutu,felismer
1540,erkennen::V,antzeman,ráismer
1541,erkennen::V,antzeman,felismer
1542,begreifen::V,ulertu,felfog
1543,verstehen::V,aditu,ért
1544,verstehen::V,aditu,megért
1545,lernen::V,ikasi,tanul
1546,lernen::V,ikasi,megtanul
1547,wissen::V,jakin,tud
1548,sich erinnern an::V,gogoratu,emlékszik
1549,sich erinnern an::V,gogoan izan,emlékszik
1550,vergessen::V,ahaztu,felejt
1551,vergessen::V,ahaztu,elfelejt
1552,vergessen::V,ahantzi,felejt
1553,vergessen::V,ahantzi,elfelejt
1554,messen::V,neurtu,mér
1555,messen::V,neurtu,megmér
1556,zählen::V,zenbatu,számol
1557,zählen::V,zenbatu,megszámol
1558,zählen::V,kopuratu,számol
1559,zählen::V,kopuratu,megszámol
1560,rechnen::V,kalkulatu,számít
1561,lesen::V,irakurri,olvas
1562,malen::V,margotu,fest
1563,zeichnen::V,marraztu,rajzol
1564,schreiben::V,idatzi,ír
1565,besitzen::V,ukan,birtokol
1566,besitzen::V,eduki,birtokol
1567,kaufen::V,erosi,vesz
1568,kaufen::V,erosi,megvesz
1569,verkaufen::V,saldu,elad
1570,bezahlen::V,ordaindu,fizet
1571,bezahlen::V,ordaindu,kifizet
1572,zahlen::V,ordaindu,fizet
1573,zahlen::V,ordaindu,megfizet
1574,beherrschen::V,menpean izan,ural
1575,ertragen::V,jasan,elbír
