,Concept_ID,eu,sk
825,hungrig::A,gose,hladný
826,krank::A,eri,chorý
827,krank::A,eri,nemocný
828,krank::A,gaixo,chorý
829,krank::A,gaixo,nemocný
830,nackt::A,biluzi,nahý
831,traurig::A,itun,smutný
832,traurig::A,betilun,smutný
833,lebendig::A,bizirik,živý
834,gut::A,on,dobrý
835,schlecht::A,txar,zlý
836,richtig::A,zuzen,správny
837,schlimm::A,larri,zlý
838,schlimm::A,larri,nepríjemný
839,wahr::A,egiazko,pravý
840,wahr::A,egiazko,pravdivý
841,alt::A,zahar,starý
842,neu::A,berri,nový
843,ehemalig::A,lehengo,bývalý
844,alt[Lebewesen]::A,adindun,starý
845,jung::A,gazte,mladý
846,arm::A,txiro,chudobný
847,arm::A,behartsu,chudobný
848,reich::A,dirudun,bohatý
849,bekannt::A,ezagun,známy
850,berühmt::A,entzun,slávny
851,berühmt::A,entzun,povestný
852,berühmt::A,ospetsu,slávny
853,berühmt::A,ospetsu,povestný
854,fremd::A,arrotz,cudzí
855,verschieden::A,ezberdin,rôzny
856,verschieden::A,ezberdin,rozličný
857,verschieden::A,desberdin,rôzny
858,verschieden::A,desberdin,rozličný
859,nah::A,hurre,blízky
860,nah::A,hurbil,blízky
861,fern::A,urrun,ďaleký
862,linker::A,ezker,ľavý
863,rechter::A,eskuin,pravý
864,anderer::A,beste,iný
865,anderer::A,beste,druhý
866,erster::A,lehen,prvý
867,erster::A,aurren,prvý
868,zweiter::A,bigarren,druhý
869,dritter::A,hirugarren,tretí
870,letzter::A,azken,ostatný
871,letzter::A,azken,posledný
872,letzter::A,hondar,ostatný
873,letzter::A,hondar,posledný
874,allein::ADV,bakarrik,sám
875,auf einmal::ADV,batera,zároveň
876,zusammen::ADV,elkarrekin,spolu
877,zusammen::ADV,elkarrekin,spoločne
878,lange::ADV,luzaro,dlho
879,plötzlich::ADV,bat-batean,náhle
880,sofort::ADV,berehala,hneď
881,sofort::ADV,berehala,ihneď
882,später::ADV,gero,neskoršie
883,jetzt::ADV,orain,teraz
884,heute::ADV,gaur,dnes
885,morgen::ADV,bihar,zajtra
886,bald::ADV,aurki,skoro
887,bald::ADV,laster,skoro
888,dann::ADV,ondoren,nato
889,dann::ADV,ondoren,potom
890,gestern::ADV,atzo,včera
891,einst::ADV,antzina,kedysi
892,einst::ADV,antzina,niekedy
893,damals::ADV,orduan,vtedy
894,danach::ADV,gerora,potom
895,danach::ADV,gerora,podľa toho
896,danach::ADV,ondoren,potom
897,danach::ADV,ondoren,podľa toho
898,vorher::ADV,lehenago,napred
899,vorher::ADV,lehenago,predtým
900,zuerst::ADV,aurrena,najprv
901,zuerst::ADV,lehenbizi,najprv
902,einmal::ADV,behin,raz
903,einmal::ADV,behin,jedenkrát
904,einmal::ADV,aldi bat,raz
905,einmal::ADV,aldi bat,jedenkrát
906,manchmal::ADV,batzuetan,občas
907,manchmal::ADV,batzuetan,niekedy
908,manchmal::ADV,zenbaitetan,občas
909,manchmal::ADV,zenbaitetan,niekedy
910,oft::ADV,maiz,často
911,oft::ADV,askotan,často
912,immer::ADV,beti,vždy
913,immer::ADV,beti,ustavične
914,niemals::ADV,inoiz ez,nikdy
915,niemals::ADV,sekula ez,nikdy
916,hier::ADV,hemen,tu
917,hierhin::ADV,hona,sem
918,hierhin::ADV,hona,tade
919,von hier::ADV,hemendik,odtiaľto
920,von hier::ADV,honetatik,odtiaľto
921,dort::ADV,han,tam
922,dorthin::ADV,hara,ta
923,dorthin::ADV,hara,tam
924,geradeaus::ADV,artez,rovno
925,geradeaus::ADV,artez,priamo
926,vorwärts::ADV,aurrera,napred
927,rückwärts::ADV,atzera,nazad
928,rückwärts::ADV,atzerantz,nazad
929,zurück::ADV,atzera,späť
930,zurück::ADV,atzera,naspäť
931,unten::ADV,behean,dolu
932,unten::ADV,behean,naspodku
933,hinab::ADV,behera,dolu
934,hinab::ADV,beherantz,dolu
935,oben::ADV,goian,hore
936,oben::ADV,goian,navrchu
937,hinauf::ADV,gora,hore
938,hinauf::ADV,gora,navrch
939,hinauf::ADV,gorantz,hore
940,hinauf::ADV,gorantz,navrch
941,überall::ADV,edonon,všade
942,nicht::ADV,ez,nie
943,ein wenig::ADV,apur bat,trocha
944,ein wenig::ADV,pixka bat,trocha
945,kaum::ADV,ozta,ledva
946,kaum::ADV,nekez,ledva
947,sehr::ADV,oso,veľmi
948,so::ADV,hala,tak
949,so::ADV,hala,takto
950,so::ADV,honela,tak
951,so::ADV,honela,takto
952,noch::ADV,oraindik,ešte
953,nur::ADV,bakarrik,len
954,schon::ADV,ja,už
955,schon::ADV,jada,už
956,wieder::ADV,berriro,zasa
957,vergebens::ADV,alferrik,márne
958,vergebens::ADV,alferrik,nadarmo
959,vor::PRP,aurrean,pred
960,hinter::PRP,ostean,za
961,hinter::PRP,gibelean,za
962,unter::PRP,pean,pod
963,unter::PRP,azpian,pod
964,durch::PRP,zehar,cez
965,neben::PRP,ondoan,pri
966,neben::PRP,ondoan,vedľa
967,neben::PRP,aldamenean,pri
968,neben::PRP,aldamenean,vedľa
969,zwischen::PRP,artean,medzi
970,wegen::PRP,-gatik,pre
971,wegen::PRP,-gatik,kvôli
972,dies::PRN,hau,to
973,dies::PRN,hau,táto
974,das::PRN,hura,to
975,alles::PRN,dena,všetko
976,ich::PRN,ni,ja
977,du::PRN,zu,ty
978,er::PRN,bera,on
979,wir::PRN,gu,my
980,ihr::PRN,zuek,vy
981,sie::PRN,berak,oni
982,was::FPRN,zer,čo
983,wer::FPRN,nor,kto
984,wo::FADV,non,kde
985,wohin::FADV,nora,kam
986,wie::FADV,nola,ako
987,wie::FADV,zelan,ako
988,warum::FADV,zeren,prečo
989,warum::FADV,zergatik,prečo
990,wieviel::FNUM,zenbat,koľko
991,eins::NUM,bat,jeden
992,zwei::NUM,bi,dva
993,zwei::NUM,biga,dva
994,drei::NUM,hiru,tri
995,vier::NUM,lau,štyri
996,fünf::NUM,bost,päť
997,sechs::NUM,sei,šesť
998,sieben::NUM,zazpi,sedem
999,acht::NUM,zortzi,osem
1000,neun::NUM,bederatzi,deväť
1001,zehn::NUM,hamar,desať
1002,elf::NUM,hamaika,jedenásť
1003,zwölf::NUM,hamabi,dvanásť
1004,zwanzig::NUM,hogei,dvadsať
1005,dreißig::NUM,hogeita hamar,tridsať
1006,vierzig::NUM,berrogei,štyridsať
1007,fünfzig::NUM,berrogeita hamar,päťdesiat
1008,sechzig::NUM,hirurogei,šesťdesiat
1009,siebzig::NUM,hirurogeita hamar,sedemdesiat
1010,achtzig::NUM,laurogei,osemdesiat
1011,neunzig::NUM,laurogeita hamar,deväťdesiat
1012,hundert::NUM,ehun,sto
1013,tausend::NUM,mila,tisíc
1014,und::CNJ,eta,i
1015,oder::CNJ,edo,alebo
1016,stehen::V,zutik egon,stáť
1017,sitzen::V,eserita egon,sedieť
1018,liegen::V,etzan,ležať
1019,hängen::V,eskegita egon,visieť
1020,hängen::V,zintzilik egon,visieť
1021,werden::V,bihurtu,stať sa
1022,werden::V,bilakatu,stať sa
1023,passieren::V,pasatu,stať sa
1024,passieren::V,gertatu,stať sa
1025,beginnen::V,hasi,začať sa
1026,enden::V,bukatu,končiť sa
1027,wechseln::V,aldatu,meniť sa
1028,aufgehen[Sonne]::V,ilki,vychádzať
1029,aufgehen[Sonne]::V,sortu,vychádzať
1030,untergehen[Sonne]::V,sartu,zapadnúť
1031,scheinen[Sonne]::V,eguzkia egon,svietiť
1032,donnern::V,trumoia jo,hrmieť
1033,wehen::V,haizea ibili,viať
1034,strömen::V,zorrotadaka isuri,prúdiť
1035,fließen::V,isuri,tiecť
1036,sich drehen::V,biratu,točiť sa
1037,sich drehen::V,biratu,krútiť sa
1038,schwanken::V,zabuka ibili,kolísať
1039,schwanken::V,zabuka ibili,klátiť sa
1040,schwingen::V,kulunkatu,kývať sa
1041,schwingen::V,kulunkatu,chvieť sa
1042,fallen::V,erori,padať
1043,brennen::V,sutan egon,páliť
1044,brennen::V,sutan egon,horieť
1045,rauchen::V,kea bota,dymiť sa
1046,regnen::V,euria ari izan,pršať
1047,gefrieren::V,izoztu,zamrznút
1048,gefrieren::V,hormatu,zamrznút
1049,tauen::V,gesaldu,taviť sa
1050,schmelzen::V,urtu,taviť sa
1051,trocknen::V,idortu,schnúť
1052,trocknen::V,lehortu,schnúť
1053,sieden::V,irakin,vrieť
1054,faulen::V,hirotu,hniť
1055,faulen::V,usteldu,hniť
1056,verfaulen::V,hirotu,zhniť
1057,verfaulen::V,usteldu,zhniť
1058,reißen::V,eten,pretrhnúť sa
1059,reißen::V,tarrat egin,pretrhnúť sa
1060,versinken::V,urperatu,zapadnúť
1061,versinken::V,urperatu,potopiť sa
1062,vergehen::V,iragan,plynúť
1063,erscheinen::V,agertu,objaviť sa
1064,verschwinden::V,desagertu,zmiznúť
1065,sinken::V,beheititu,klesať
1066,abnehmen::V,gutxitu,ubúdať
1067,abnehmen::V,beheratu,ubúdať
1068,zunehmen::V,gora egin,pribúdať
1069,steigen::V,igo,stúpať
1070,wachsen::V,hazi,rásť
1071,glänzen::V,distiratu,jagať sa
1072,glänzen::V,distiratu,lesknúť sa
1073,funkeln::V,izarniatu,iskriť sa
1074,lärmen::V,zarata atera,lomoziť
1075,läuten::V,jo,cengať
1076,läuten::V,hots egin,cengať
1077,klingeln::V,txirrina jo,zvoniť
1078,klirren::V,tintin egin,rinčať
1079,brausen::V,marru egin,hučať
1080,rauschen::V,fir-fir egin,šumieť
1081,klingen::V,soinu egin,znieť
1082,klingen::V,soinu egin,zvoniť
1083,bellen::V,zaunkatu,štekať
1084,bellen::V,zaunkatu,brechať
1085,heulen::V,ulu egin,vyť
1086,heulen::V,uhuri egin,vyť
1087,blasen::V,ufa egin,duť
1088,blasen::V,ufa egin,fúkať
1089,blasen::V,putz egin,duť
1090,blasen::V,putz egin,fúkať
1091,pfeifen::V,txistu egin,pískať
1092,pfeifen::V,txistu egin,hvízdať
1093,schreien::V,oihu egin,kričať
1094,schreien::V,garrasi egin,kričať
1095,stöhnen::V,intziri egin,stenať
1096,zittern::V,ikara egin,triasť sa
1097,zittern::V,dar-dar egin,triasť sa
1098,leben::V,bizi izan,žiť
1099,geboren werden::V,jaio,narodiť sa
1100,atmen::V,hats egin,dýchať
1101,atmen::V,arnasa egin,dýchať
1102,trinken::V,edan,piť
1103,essen::V,jan,jesť
1104,schlucken::V,irentsi,zhltnuť
1105,müde werden::V,unatu,unaviť sa
1106,müde werden::V,nekatu,unaviť sa
1107,einschlafen::V,lokartu,usnúť
1108,einschlafen::V,lokartu,zaspať
1109,schlafen::V,lo egin,spať
1110,aufwachen::V,esnatu,zobudiť sa
1111,aufwachen::V,atzarri,zobudiť sa
1112,aufstehen::V,jaiki,vstať
1113,sich erholen::V,atseden egin,zotavovať sa
1114,sich erholen::V,atseden egin,oddýchovať si
1115,krank werden::V,gaixotu,ochorieť
1116,krank sein::V,eri izan,chorieť
1117,krank sein::V,eri izan,byť chorý
1118,krank sein::V,gaixo izan,chorieť
1119,krank sein::V,gaixo izan,byť chorý
1120,schmerzen::V,min egin,bolieť
1121,husten::V,eztul egin,kašľať
1122,genesen::V,osatu,uzdraviť sa
1123,sterben::V,hil,umrieť
1124,sterben::V,hil,zomrieť
1125,sterben::V,zendu,umrieť
1126,sterben::V,zendu,zomrieť
1127,umkommen::V,istripuz hil,zahynúť
1128,sich bewegen::V,higitu,pohybovať sa
1129,sich rühren::V,zirkin egin,hnúť sa
1130,sich erheben::V,zutitu,zdvihnúť sa
1131,sich erheben::V,altxatu,zdvihnúť sa
1132,sich setzen::V,eseri,sadnúť si
1133,sich setzen::V,jesarri,sadnúť si
1134,hinfallen::V,erori,spadnúť
1135,laufen::V,ibili,bežať
1136,schreiten::V,oinkatu,kráčať
1137,spazierengehen::V,paseatu,prechádzať sa
1138,spazierengehen::V,ostera bat egin,prechádzať sa
1139,eilen::V,lasterkatu,súriť
1140,sich beeilen::V,lehiatu,ponáhľať sa
1141,sausen::V,ziztu bizian joan,hučať
1142,rennen::V,lasterka egin,bežať
1143,springen::V,jauzi egin,skákať
1144,klettern::V,igo,liezť
1145,schaukeln::V,zabu egin,húpať
1146,schaukeln::V,zabu egin,hojdať
1147,schaukeln::V,zanbulu egin,húpať
1148,schaukeln::V,zanbulu egin,hojdať
1149,kriechen::V,narras egin,liezť
1150,kriechen::V,narras egin,plaziť sa
1151,schwimmen::V,igerikatu,plávať
1152,schwimmen::V,igeri egin,plávať
1153,tauchen::V,murgildu,ponoriť sa
1154,tauchen::V,pulunpatu,ponoriť sa
1155,rudern::V,bogatu,veslovať
1156,rudern::V,arraun egin,veslovať
1157,fahren::V,joan,ísť
1158,fahren::V,joan,jazdiť
1159,fliegen::V,hegaldatu,letieť
1160,fliegen::V,hegan egin,letieť
1161,gehen::V,joan,ísť
1162,weggehen::V,alde egin,odísť
1163,weggehen::V,alde egin,odchádzať
1164,abfahren::V,abiatu,odcestovať
1165,anhalten::V,geratu,zadržať sa
1166,anhalten::V,geratu,zastaviť sa
1167,anhalten::V,gelditu,zadržať sa
1168,anhalten::V,gelditu,zastaviť sa
1169,hineingehen::V,sartu,vchádzať
1170,eintreten::V,sartu,vojsť
1171,eintreten::V,sartu,vstúpiť
1172,kommen::V,etorri,prísť
1173,ankommen::V,heldu,prísť
1174,ankommen::V,heldu,doraziť
1175,ankommen::V,iritsi,prísť
1176,ankommen::V,iritsi,doraziť
1177,zurückkommen::V,itzuli,vrátiť sa
1178,bleiben::V,gelditu,ostať
1179,bleiben::V,gelditu,zostať
1180,warten::V,itxaron,čakať
1181,warten::V,zain egon,čakať
1182,erwarten::V,iguriki,očakávať
1183,suchen::V,bilatu,hľadať
1184,finden::V,idoro,nájsť
1185,finden::V,aurkitu,nájsť
1186,versuchen::V,saiatu,skúsiť
1187,versuchen::V,saiatu,pokúsiť sa
1188,versuchen::V,ahalegindu,skúsiť
1189,versuchen::V,ahalegindu,pokúsiť sa
1190,vorbereiten::V,gertatu,pripraviť
1191,lieben::V,maitatu,ľúbiť
1192,lieben::V,maitatu,milovať
1193,lieben::V,maite izan,ľúbiť
1194,lieben::V,maite izan,milovať
1195,mögen::V,laket izan,mať rád
1196,mögen::V,atsegin izan,mať rád
1197,lachen::V,irri egin,smiať sa
1198,lachen::V,barre egin,smiať sa
1199,rühren::V,hunkitu,dojať
1200,weinen::V,negar egin,plakať
1201,schimpfen::V,erneguka ari izan,nadávať
1202,sich ärgern::V,ernegatu,hnevať sa
1203,sich ärgern::V,ernegatu,zlostiť sa
1204,sich ärgern::V,haserretu,hnevať sa
1205,sich ärgern::V,haserretu,zlostiť sa
1206,sich fürchten::V,beldur izan,báť sa
1207,fürchten::V,beldur izan,báť sa
1208,fliehen::V,ihes egin,utekať
1209,flüchten::V,ihes egin,utiecť
1210,sehen::V,ikusi,vidieť
1211,anschauen::V,begietsi,pozrieť sa na
1212,ansehen::V,begiratu,pozrieť
1213,hören::V,aditu,počúvať
1214,zuhören::V,entzun,počúvať
1215,probieren::V,dastatu,ochutnať
1216,riechen::V,usnatu,ňuchať
1217,riechen::V,usaindu,ňuchať
1218,fühlen::V,sentitu,cítiť
1219,fühlen::V,sentitu,pociťovať
1220,scheinen::V,iruditu,zdať sa
1221,scheinen::V,begitandu,zdať sa
1222,zu sehen sein::V,azaldu,byť vidieť
1223,vernehmen::V,aditu,počuť
1224,frieren::V,hotz izan,mrznúť
1225,frieren::V,hotz izan,oziabať
1226,tun::V,egin,robiť
1227,können::V,ahal izan,môcť
1228,wollen::V,nahi izan,chcieť
1229,anfangen::V,hasi,začať
1230,beenden::V,bukatu,skončiť
1231,aufhören::V,utzi,prestať
1232,gelingen::V,lortu,podariť sa
1233,geraten::V,heldu,dariť sa
1234,öffnen::V,ireki,otvoriť
1235,öffnen::V,zabaldu,otvoriť
1236,schließen::V,itxi,zavrieť
1237,stellen::V,ipini,postaviť
1238,setzen::V,jesarri,posadiť
1239,legen::V,jarri,klásť
1240,legen::V,jarri,položiť
1241,berühren::V,ukitu,dotykať sa
1242,verbinden::V,uztartu,spojiť
1243,bedecken::V,estali,pokryť
1244,aufhängen::V,eseki,zavesiť
1245,aufhängen::V,eskegi,zavesiť
1246,anzünden::V,piztu,zapáliť
1247,aufheben::V,jaso,zdvihnúť
1248,zurücklassen::V,atzean utzi,zanechať
1249,verlieren::V,galdu,stratiť
1250,fallen lassen::V,erortzen utzi,pustiť
1251,machen::V,egin,robiť
1252,herstellen::V,ekoiztu,vyrobiť
1253,bauen::V,eraiki,stavať
1254,bauen::V,eraiki,budovať
1255,reparieren::V,konpondu,opraviť
1256,verbessern::V,hobetu,zlepšiť
1257,ändern::V,mudatu,zmeniť
1258,ändern::V,mudatu,preinačiť
1259,graben::V,aitzurtu,ryť
1260,graben::V,aitzurtu,kopať
1261,beugen::V,makurtu,ohnúť
1262,biegen::V,malgutu,ohnúť
1263,biegen::V,makolatu,ohnúť
1264,drehen::V,jiratu,točiť
1265,drehen::V,jiratu,krútiť
1266,wenden::V,bihurtu,obrátiť
1267,wenden::V,bihurtu,prevrátiť
1268,umdrehen::V,biratu,otočiť
1269,umdrehen::V,biratu,obrátiť
1270,umdrehen::V,alderantzikatu,otočiť
1271,umdrehen::V,alderantzikatu,obrátiť
1272,heben::V,jaso,dvíhať
1273,heben::V,jaso,povzniesť
1274,heben::V,goratu,dvíhať
1275,heben::V,goratu,povzniesť
1276,hochheben::V,goratu,zdvihnúť
1277,hochheben::V,altxatu,zdvihnúť
1278,ergreifen::V,oratu,uchopiť sa
1279,halten::V,eutsi,držať
1280,drücken::V,sakatu,tisnúť
1281,schieben::V,bultzatu,posunovať
1282,kratzen::V,hatz egin,škrabať
1283,kratzen::V,hazka egin,škrabať
1284,lecken::V,miaztu,lízať
1285,lecken::V,lamikatu,lízať
1286,beißen::V,hozka egin,kúsať
1287,beißen::V,ausiki egin,kúsať
1288,abreißen::V,kendu,odtrhnúť
1289,abschneiden::V,moztu,odrezať
1290,abschneiden::V,moztu,odkrojiť
1291,abschneiden::V,pikatu,odrezať
1292,abschneiden::V,pikatu,odkrojiť
1293,binden::V,lotu,zaviazať
1294,binden::V,lotu,priviazať
1295,binden::V,estekatu,zaviazať
1296,binden::V,estekatu,priviazať
1297,stecken::V,sartu,strčiť
1298,brechen::V,apurtu,zlomiť
1299,klopfen::V,jo,tĺcť
1300,klopfen::V,jo,klopať
1301,hauen::V,jo,nabiť
1302,kleben::V,itsatsi,lepiť
1303,kleben::V,itsatsi,nalepiť
1304,reiben::V,igurtzi,trieť
1305,streichen::V,igurtzi,namazať
1306,schleifen::V,zorroztu,ostríť
1307,schneiden::V,moztu,rezať
1308,schneiden::V,moztu,strihať
1309,rütteln::V,astindu,triasť
1310,rütteln::V,astindu,lomcovať
1311,rütteln::V,inarrosi,triasť
1312,rütteln::V,inarrosi,lomcovať
1313,schütteln::V,astindu,triasť
1314,schütteln::V,astindu,potriasť
1315,schütteln::V,inarrosi,triasť
1316,schütteln::V,inarrosi,potriasť
1317,schwenken::V,zabukatu,mávať
1318,schütten::V,isuri,sypať
1319,füllen::V,bete,plniť
1320,einwickeln::V,bildu,zabaliť
1321,tragen::V,eroan,niesť
1322,tragen::V,eraman,niesť
1323,schleppen::V,narrastu,vliecť
1324,schleppen::V,herrestatu,vliecť
1325,ziehen::V,tira egin,ťahať
1326,aufbewahren::V,gorde,uložiť
1327,aufbewahren::V,gorde,uschovať
1328,werfen::V,jaurti,hodiť
1329,werfen::V,jaurti,vrhnúť
1330,werfen::V,aurtiki,hodiť
1331,werfen::V,aurtiki,vrhnúť
1332,fangen::V,atzeman,chytať
1333,packen::V,heldu,baliť
1334,packen::V,heldu,chytiť
1335,verstecken::V,ostendu,skryť
1336,verstecken::V,ostendu,schovať
1337,verstecken::V,ezkutatu,skryť
1338,verstecken::V,ezkutatu,schovať
1339,teilen::V,zatitu,podeliť
1340,teilen::V,zatitu,rozdeliť
1341,schicken::V,bidali,posielať
1342,bringen::V,ekarri,priniesť
1343,hinzufügen::V,eratxiki,pripojiť
1344,hinzufügen::V,gaineratu,pripojiť
1345,bekommen::V,jaso,dostať
1346,erhalten::V,jaso,prijať
1347,nehmen::V,hartu,vziať
1348,wählen::V,hautatu,voliť
1349,wählen::V,aukeratu,voliť
1350,auswählen::V,hautatu,vybrať
1351,auswählen::V,hautatu,vyvoliť
1352,auswählen::V,aukeratu,vybrať
1353,auswählen::V,aukeratu,vyvoliť
1354,bewahren::V,begiratu,zachovať
1355,behindern::V,oztopatu,zavadzať
1356,behindern::V,oztopatu,byť v ceste
1357,verderben::V,hondatu,skaziť
1358,beschädigen::V,akastu,ublížiť
1359,beschädigen::V,akastu,poškodiť
1360,zerbrechen::V,apurtu,rozbiť
1361,zerbrechen::V,apurtu,prelomiť
1362,zerreißen::V,zarratatu,pretrhnúť
1363,zerstören::V,suntsitu,zničiť
1364,verbrennen::V,erre,spáliť
1365,verbrennen::V,kiskali,spáliť
1366,geben::V,eman,dať
1367,reichen::V,luzatu,podať
1368,reichen::V,helarazi,podať
1369,schenken::V,oparitu,darovať
1370,versprechen::V,agindu,sľúbiť
1371,wünschen::V,opatu,želať
1372,wünschen::V,opetsi,želať
1373,loben::V,laudatu,chváliť
1374,loben::V,goraipatu,chváliť
1375,küssen::V,musu eman,bozkať
1376,wiegen::V,kulunkatu,kolísať
1377,zudecken::V,estali,prikryť
1378,wecken::V,esnatu,zobudiť
1379,wecken::V,iratzartu,zobudiť
1380,zeigen::V,erakutsi,ukázať
1381,führen::V,gidatu,viesť
1382,lehren::V,irakatsi,učiť
1383,unterrichten::V,eskolak eman,vyučovať
1384,aufziehen::V,hazi,vychovať
1385,leiten::V,arteztu,viesť
1386,antreiben::V,bulkatu,popudiť
1387,lassen::V,-arazi,dať
1388,einladen::V,gonbidatu,pozvať
1389,einladen::V,gonbidatu,povolať
1390,vereinigen::V,batu,spojiť
1391,vereinigen::V,batu,zjednotiť
1392,vereinigen::V,bateratu,spojiť
1393,vereinigen::V,bateratu,zjednotiť
1394,besuchen::V,ikustatu,navštíviť
1395,treffen::V,topatu,stretnúť
1396,sich versammeln::V,bildu,zhromaždiť sa
1397,spielen::V,jolastu,hrať
1398,singen::V,abestu,spievať
1399,singen::V,kantatu,spievať
1400,tanzen::V,dantzatu,tancovať
1401,tanzen::V,dantzan egin,tancovať
1402,sich trennen::V,banandu,rozísť sa
1403,verlassen::V,utzietsi,opustiť
1404,retten::V,salbatu,zachrániť
1405,retten::V,gaizkatu,zachrániť
1406,bewachen::V,jagon,strážiť
1407,bewachen::V,zaindu,strážiť
1408,schützen::V,babestu,chrániť
1409,schützen::V,gerizatu,chrániť
1410,verteidigen::V,aldeztu,brániť
1411,sich schlagen::V,elkar jo,biť sa
1412,sich schlagen::V,elkar borrokatu,biť sa
1413,schießen::V,tiro egin,streliť
1414,schießen::V,tiro egin,strieľať
1415,siegen::V,irabazi,zvíťaziť
1416,ärgern::V,ernegatu,hnevať
1417,ärgern::V,ernegatu,zlostiť
1418,ärgern::V,haserretu,hnevať
1419,ärgern::V,haserretu,zlostiť
1420,schlagen::V,jo,biť
1421,schlagen::V,jo,udrieť
1422,schlagen::V,erauntsi,biť
1423,schlagen::V,erauntsi,udrieť
1424,treten::V,zapaldu,kopnúť
1425,treten::V,ostiaktu,kopnúť
1426,stechen::V,sastatu,bodnúť
1427,stechen::V,sastatu,pichnúť
1428,stoßen::V,bultzatu,udrieť
1429,stehlen::V,ostu,kradnúť
1430,stehlen::V,lapurtu,kradnúť
1431,stören::V,galarazi,vyrušiť
1432,belästigen::V,gohaindu,obťažovať
1433,belästigen::V,alamena eman,obťažovať
1434,verbergen::V,ezkutatu,skryť
1435,täuschen::V,tronpatu,sklamať
1436,täuschen::V,engainatu,sklamať
1437,betrügen::V,iruzurtu,klamať
1438,betrügen::V,iruzurtu,podvádzať
1439,töten::V,hil,zabiť
1440,töten::V,hil,usmrtiť
1441,töten::V,heriotza eman,zabiť
1442,töten::V,heriotza eman,usmrtiť
1443,wohnen::V,bizi izan,bývať
1444,arbeiten::V,lan egin,pracovať
1445,arbeiten::V,behar egin,pracovať
1446,sammeln::V,bildu,zbierať
1447,sammeln::V,bildumatu,zbierať
1448,pflücken::V,batu,trhať
1449,pflücken::V,batu,oberať
1450,pflücken::V,bildu,trhať
1451,pflücken::V,bildu,oberať
1452,jagen::V,ehizatu,poľovať
1453,fischen::V,arrantzatu,loviť ryby
1454,fischen::V,arrantzatu,chytať ryby
1455,fischen::V,arrantza egin,loviť ryby
1456,fischen::V,arrantza egin,chytať ryby
1457,fassen::V,harrapatu,uloviť
1458,hüten::V,begiratu,pásť
1459,treiben::V,bultza egin,hnať
1460,anbinden::V,estekatu,priviazať
1461,füttern::V,bazkatu,kŕmiť
1462,melken::V,jetzi,dojiť
1463,hacken::V,xehatu,seknúť
1464,gießen::V,isuri,polievať
1465,reifen::V,heldu,dozrieť
1466,reifen::V,zoritu,dozrieť
1467,zubereiten::V,prestatu,pripraviť
1468,kochen::V,egosi,variť
1469,backen::V,labean egin,piecť
1470,backen::V,labean egin,smažiť
1471,braten::V,erregosi,piecť
1472,braten::V,erregosi,pražiť
1473,umrühren::V,eragin,pomiešať
1474,stricken::V,trikotatu,pliesť
1475,stricken::V,puntu egin,pliesť
1476,nähen::V,josi,šiť
1477,färben::V,tindatu,zafarbiť
1478,reinigen::V,ikuzi,čistiť
1479,reinigen::V,garbitu,čistiť
1480,waschen::V,xahutu,myť
1481,waschen::V,garbitu,myť
1482,abwischen::V,xukatu,utrieť
1483,spülen::V,irakutzi,vyplachovať
1484,fegen::V,erraztatu,zametať
1485,kehren::V,isastu,zametať
1486,baden::V,bainatu,kúpať sa
1487,baden::V,bainua hartu,kúpať sa
1488,sich waschen::V,burua garbitu,umývať sa
1489,ausziehen::V,erantzi,zobliecť
1490,anziehen::V,jantzi,obliecť
1491,sich anziehen::V,jantzi,obliecť sa
1492,kämmen::V,orraztu,česať
1493,schmücken::V,apaindu,ozdobiť
1494,sagen::V,esan,povedať
1495,sprechen::V,mintzatu,hovoriť
1496,sprechen::V,hitz egin,hovoriť
1497,reden::V,hitz egin,rozprávať
1498,sich unterhalten::V,solastu,rozprávať sa
1499,sich unterhalten::V,solas egin,rozprávať sa
1500,fragen::V,galdetu,spýtať sa
1501,bitten::V,eskatu,prosiť
1502,bitten::V,galdegin,prosiť
1503,erzählen::V,edestu,rozprávať
1504,erzählen::V,kontatu,rozprávať
1505,mitteilen::V,jakinarazi,oznámiť
1506,nennen::V,izena eman,nazvať
1507,nennen::V,izena eman,menovať
1508,rufen::V,dei egin,volať
1509,rufen::V,dei egin,zavolať
1510,prahlen::V,harrokerian ibili,vystatovať sa
1511,prahlen::V,ahoberokeriak esan,vystatovať sa
1512,übersetzen::V,itzuli,preložiť
1513,denken::V,pentsatu,myslieť
1514,denken::V,gogoeta egin,myslieť
1515,glauben::V,sinetsi,veriť
1516,bemerken::V,ohartu,podotknuť
1517,bemerken::V,ohartu,spozorovať
1518,bemerken::V,konturatu,podotknuť
1519,bemerken::V,konturatu,spozorovať
1520,erkennen::V,ezagutu,poznať
1521,erkennen::V,antzeman,poznať
1522,begreifen::V,ulertu,pochopiť
1523,begreifen::V,ulertu,porozumieť
1524,verstehen::V,aditu,rozumieť
1525,lernen::V,ikasi,učiť sa
1526,wissen::V,jakin,vedieť
1527,sich erinnern an::V,gogoratu,pamätať si na
1528,sich erinnern an::V,gogoan izan,pamätať si na
1529,vergessen::V,ahaztu,zabudnuť
1530,vergessen::V,ahantzi,zabudnuť
1531,messen::V,neurtu,merať
1532,zählen::V,zenbatu,počítať
1533,zählen::V,kopuratu,počítať
1534,rechnen::V,kalkulatu,rátať
1535,rechnen::V,kalkulatu,počítať
