,Concept_ID,el,tr
738,teuer::A,ακριβός,pahalı
739,wertvoll::A,πολύτιμος,değerli
740,blind::A,τυφλός,kör
741,taub::A,κουφός,sağır
742,kräftig::A,δυνατός,dinç
743,kräftig::A,δυνατός,kuvvetli
744,stark::A,γερός,güçlü
745,stark::A,γερός,kuvvetli
746,schwach::A,αδύνατος,zayıf
747,schwach::A,αδύνατος,güçsüz
748,fett::A,παχύς,şişman
749,schlank::A,λεπτός,narin
750,schlank::A,λυγερός,narin
751,hübsch::A,όμορφος,güzel
752,hübsch::A,όμορφος,sevimli
753,hübsch::A,χαριτωμένος,güzel
754,hübsch::A,χαριτωμένος,sevimli
755,böse::A,κακός,kötü
756,dumm::A,κουτός,aptal
757,dumm::A,ανόητος,aptal
758,faul::A,τεμπέλης,tembel
759,fleißig::A,εργατικός,çalışkan
760,geizig::A,τσιγγούνης,cimri
761,klug::A,έξυπνος,zekî
762,klug::A,έξυπνος,akıllı
763,geschickt::A,επιδέξιος,becerikli
764,lieb::A,φίλος,sevimli
765,lieb::A,αγαπητός,sevimli
766,lustig::A,εύθυμος,neşeli
767,lustig::A,χαρούμενος,neşeli
768,sanft::A,ήπιος,nazik
769,hungrig::A,πεινασμένος,aç
770,krank::A,άρρωστος,hasta
771,krank::A,άρρωστος,rahatsız
772,nackt::A,γυμνός,çıplak
773,traurig::A,λυπημένος,kederli
774,traurig::A,λυπημένος,üzüntülü
775,lebendig::A,ζωντανός,canlı
776,gut::A,καλός,iyi
777,schlecht::A,κακός,kötü
778,richtig::A,σωστός,doğru
779,schlimm::A,άσχημος,kötü
780,wahr::A,αληθής,doğru
781,wahr::A,αληθής,gerçek
782,wahr::A,αληθινός,doğru
783,wahr::A,αληθινός,gerçek
784,alt::A,παλιός,eski
785,neu::A,νέος,yeni
786,neu::A,καινούργιος,yeni
787,ehemalig::A,παλιός,önceki
788,alt[Lebewesen]::A,γέρος,yaşlı
789,jung::A,νέος,genç
790,arm::A,φτωχός,fakir
791,reich::A,πλούσιος,zengin
792,bekannt::A,γνωστός,bilinen
793,berühmt::A,περίφημος,ünlü
794,berühmt::A,περίφημος,meşhur
795,berühmt::A,ξακουσμένος,ünlü
796,berühmt::A,ξακουσμένος,meşhur
797,fremd::A,ξένος,yabancı
798,verschieden::A,διαφορετικός,ayrı
799,verschieden::A,διαφορετικός,farklı
800,nah::A,κοντινός,yakın
801,nah::A,κοντινός,bitişik
802,fern::A,μακριά,uzak
803,linker::A,αριστερός,sol
804,rechter::A,δεξιός,sağ
805,anderer::A,άλλος,diğer
806,erster::A,πρώτος,ilk
807,erster::A,πρώτος,birinci
808,zweiter::A,δεύτερος,ikinci
809,dritter::A,τρίτος,üçüncü
810,letzter::A,τελευταίος,son
811,letzter::A,τελευταίος,sonuncu
812,allein::ADV,μόνος,yalnız
813,allein::ADV,μόνος,tek başına
814,auf einmal::ADV,εφάπαξ,birden
815,zusammen::ADV,μαζί,beraber
816,zusammen::ADV,μαζί,birlikte
817,lange::ADV,πολύν καιρό,çok
818,lange::ADV,πολύν καιρό,uzun
819,plötzlich::ADV,έξαφνα,ansızın
820,plötzlich::ADV,έξαφνα,birdenbire
821,sofort::ADV,αμέσως,hemen
822,sofort::ADV,αμέσως,derhal
823,später::ADV,αργότερα,daha sonra
824,jetzt::ADV,τώρα,şimdi
825,heute::ADV,σήμερα,bugün
826,morgen::ADV,αύριο,yarın
827,bald::ADV,σε λίγο,yakında
828,bald::ADV,εντός ολίγου,yakında
829,dann::ADV,ύστερα,sonra
830,gestern::ADV,χτες,dün
831,einst::ADV,ποτέ,eskiden
832,einst::ADV,άλλοτε,eskiden
833,damals::ADV,τότε,o zamanlar
834,danach::ADV,μετά,sonradan
835,danach::ADV,μετά,ondan sonra
836,danach::ADV,ύστερα,sonradan
837,danach::ADV,ύστερα,ondan sonra
838,vorher::ADV,πριν,önce
839,vorher::ADV,πριν,önceden
840,vorher::ADV,προηγουμένως,önce
841,vorher::ADV,προηγουμένως,önceden
842,zuerst::ADV,πρώτα,ilk önce
843,einmal::ADV,μία φορά,bir defa
844,manchmal::ADV,κάποτε,bazan
845,oft::ADV,συχνά,sık sık
846,oft::ADV,συχνά,çok defa
847,oft::ADV,πολλές φορές,sık sık
848,oft::ADV,πολλές φορές,çok defa
849,immer::ADV,πάντα,daima
850,immer::ADV,πάντα,her zaman
851,immer::ADV,πάντοτε,daima
852,immer::ADV,πάντοτε,her zaman
853,niemals::ADV,ποτέ,asla değil
854,niemals::ADV,ποτέ,hiçbir zaman
855,hier::ADV,εδώ,burada
856,hierhin::ADV,εδώ,buraya
857,von hier::ADV,από δω,buradan
858,dort::ADV,εκεί,orada
859,dort::ADV,εκεί,şurada
860,dorthin::ADV,προς τα κει,oraya
861,dorthin::ADV,προς τα κει,şuraya
862,geradeaus::ADV,κατευθείαν,doğru
863,vorwärts::ADV,εμπρός,ileri
864,rückwärts::ADV,πίσω,geri
865,zurück::ADV,πίσω,geriye
866,unten::ADV,κάτω,aşağıda
867,hinab::ADV,προς τα κάτω,aşağıya
868,oben::ADV,πάνω,yukarıda
869,oben::ADV,επάνω,yukarıda
870,hinauf::ADV,προς τα πάνω,yukarı
871,hinauf::ADV,προς τα πάνω,yukarıya
872,überall::ADV,παντού,her yerde
873,nicht::ADV,δεν,-mi-
874,nicht::ADV,δεν,değil
875,ein wenig::ADV,λιγάκι,biraz
876,kaum::ADV,μόλις,dar
877,kaum::ADV,μόλις,hemen hemen değil
878,sehr::ADV,πολύ,pek
879,sehr::ADV,πολύ,gayet
880,so::ADV,έτσι,öyle
881,so::ADV,έτσι,böyle
882,noch::ADV,ακόμα,hâlâ
883,noch::ADV,ακόμα,henüz
884,nur::ADV,μόνο,ancak
885,nur::ADV,μόνο,yalnız
886,schon::ADV,ήδη,çoktan
887,schon::ADV,κιόλας,çoktan
888,wieder::ADV,ξανά,tekrar
889,wieder::ADV,ξανά,yeniden
890,vergebens::ADV,μάταια,boşuna
891,vor::PRP,μπροστά σε,önünde
892,vor::PRP,μπροστά από,önünde
893,hinter::PRP,πίσω από ,arkasında
894,unter::PRP,υπό,altında
895,unter::PRP,κάτω από,altında
896,durch::PRP,διά,sayesinde
897,durch::PRP,διά,ortasından
898,durch::PRP,διά μέσου,sayesinde
899,durch::PRP,διά μέσου,ortasından
900,neben::PRP,δίπλα σε,yanında
901,zwischen::PRP,μεταξύ,arasında
902,zwischen::PRP,ανάμεσα σε,arasında
903,wegen::PRP,για,dolayı
904,wegen::PRP,λόγω,dolayı
905,dies::PRN,αυτό,bu
906,das::PRN,το,o
907,das::PRN,το,şu
908,alles::PRN,όλα,hepsi
909,alles::PRN,όλα,her şey
910,ich::PRN,εγώ,ben
911,du::PRN,σύ,sen
912,du::PRN,εσύ,sen
913,er::PRN,αυτός,o
914,wir::PRN,εμείς,biz
915,ihr::PRN,εσείς,siz
916,sie::PRN,αυτοί,onlar
917,was::FPRN,τι,ne
918,wer::FPRN,ποιος,kim
919,wo::FADV,πού,nerede
920,wohin::FADV,πού,nereye
921,wohin::FADV,για πού,nereye
922,wie::FADV,πώς,nasıl
923,warum::FADV,γιατί,neden
924,wieviel::FNUM,πόσος,kaç
925,wieviel::FNUM,πόσος,ne kadar
926,eins::NUM,ένα,bir
927,zwei::NUM,δύο,iki
928,drei::NUM,τρία,üç
929,drei::NUM,τρεις,üç
930,vier::NUM,τέσσερα,dört
931,vier::NUM,τέσσερις,dört
932,fünf::NUM,πέντε,beş
933,sechs::NUM,έξι,altı
934,sieben::NUM,εφτά,yedi
935,acht::NUM,οχτώ,sekiz
936,neun::NUM,εννιά,dokuz
937,zehn::NUM,δέκα,on
938,elf::NUM,έντεκα,on bir
939,zwölf::NUM,δώδεκα,on iki
940,zwanzig::NUM,είκοσι,yirmi
941,dreißig::NUM,τριάντα,otuz
942,vierzig::NUM,σαράντα,kırk
943,fünfzig::NUM,πενήντα,elli
944,sechzig::NUM,εξήντα,altmış
945,siebzig::NUM,εβδομήντα,yetmiş
946,achtzig::NUM,ογδόντα,seksen
947,neunzig::NUM,ενενήντα,doksan
948,hundert::NUM,εκατό,yüz
949,tausend::NUM,χίλιοι,bin
950,und::CNJ,και,ve
951,und::CNJ,και,ile
952,oder::CNJ,ή,ya
953,oder::CNJ,ή,yahut
954,stehen::V,στέκομαι,durmak
955,stehen::V,είμαι όρθιος,durmak
956,sitzen::V,κάθομαι,oturmak
957,liegen::V,είμαι ξαπλωμένος,yatmak
958,hängen::V,κρέμομαι,asılı olmak
959,werden::V,γίνομαι,olmak
960,werden::V,γίνομαι,olunmak
961,passieren::V,συμβαίνω,olmak
962,beginnen::V,αρχίζω,başlamak
963,enden::V,τελειώνω,bitmek
964,enden::V,τελειώνω,sona ermek
965,wechseln::V,αλλάζω,değişmek
966,aufgehen[Sonne]::V,βγαίνω,doğmak
967,aufgehen[Sonne]::V,ανατέλλω,doğmak
968,untergehen[Sonne]::V,δύω,batmak
969,untergehen[Sonne]::V,βασιλεύω,batmak
970,scheinen[Sonne]::V,λάμπω,parlamak
971,donnern::V,βροντώ,gök gürlemek
972,wehen::V,φυσώ,esmek
973,strömen::V,ρέω,akmak
974,strömen::V,τρέχω,akmak
975,fließen::V,ρέω,akmak
976,sich drehen::V,γυρίζω,dönmek
977,sich drehen::V,στρέφομαι,dönmek
978,schwanken::V,ταλαντεύομαι,sallanmak
979,schwingen::V,αιωρούμαι,titremek
980,schwingen::V,ταλαντεύομαι,titremek
981,fallen::V,πέφτω,düşmek
982,brennen::V,καίω,yanmak
983,rauchen::V,καπνίζω,tütmek
984,regnen::V,βρέχω,yağmak
985,gefrieren::V,παγώνω,donmak
986,tauen::V,λειώνω,erimek
987,schmelzen::V,λειώνω,erimek
988,trocknen::V,στεγνώνω,kurumak
989,sieden::V,βράζω,kaynamak
990,faulen::V,σαπίζω,çürümek
991,verfaulen::V,σαπίζω,çürümek
992,reißen::V,σχίζω,yırtılmak
993,versinken::V,βουλιάζω,batmak
994,versinken::V,βυθίζομαι,batmak
995,vergehen::V,περνώ,geçmek
996,erscheinen::V,εμφανίζομαι,görünmek
997,verschwinden::V,χάνομαι,kaybolmak
998,verschwinden::V,εξαφανίζομαι,kaybolmak
999,sinken::V,κατεβαίνω,inmek
1000,abnehmen::V,μειώνομαι ,azalmak
1001,zunehmen::V,αυξάνω,artmak
1002,zunehmen::V,αυξάνω,çoğalmak
1003,zunehmen::V,μεγαλώνω,artmak
1004,zunehmen::V,μεγαλώνω,çoğalmak
1005,steigen::V,ανεβαίνω,artmak
1006,steigen::V,ανεβαίνω,yükselmek
1007,wachsen::V,μεγαλώνω,büyümek
1008,wachsen::V,μεγαλώνω,gelişmek
1009,glänzen::V,γυαλίζω,parlamak
1010,funkeln::V,αστράφτω,parıldamak
1011,funkeln::V,σπιθοβολώ,parıldamak
1012,lärmen::V,θορυβώ,gürültü yapmak
1013,läuten::V,χτυπώ ,çalmak
1014,klingeln::V,κουδουνίζω,zil çalmak
1015,klirren::V,κουδουνίζω,şakırdamak
1016,klirren::V,κουδουνίζω,zangırdamak
1017,brausen::V,βουΐζω,köpürmek
1018,brausen::V,βουΐζω,kükremek
1019,rauschen::V,βουΐζω,fışırdamak
1020,klingen::V,ηχώ,tınlamak
1021,bellen::V,γαυγίζω,havlamak
1022,heulen::V,ουρλιάζω,ulumak
1023,blasen::V,φυσώ,üflemek
1024,pfeifen::V,σφυρίζω,düdük çalmak
1025,schreien::V,κραυγάζω,bağırmak
1026,schreien::V,κραυγάζω,haykırmak
1027,stöhnen::V,βογγώ,inlemek
1028,zittern::V,τρέμω,titremek
1029,leben::V,ζω,yaşamak
1030,leben::V,ζω,hayatta olmak
1031,geboren werden::V,γεννιέμαι,doğmak
1032,atmen::V,αναπνέω,solunmak
1033,atmen::V,αναπνέω,nefes almak
1034,trinken::V,πίνω,içmek
1035,essen::V,τρώω,yemek
1036,schlucken::V,καταπίνω,yutmak
1037,müde werden::V,κουράζομαι,yorulmak
1038,einschlafen::V,αποκοιμιέμαι,uykuya dalmak
1039,schlafen::V,κοιμάμαι,uyumak
1040,aufwachen::V,ξυπνώ,uyanmak
1041,aufstehen::V,σηκώνομαι,kalkmak
1042,aufstehen::V,σηκώνομαι,yataktan kalkmak
1043,sich erholen::V,ξεκουράζομαι,dinlenmek
1044,krank werden::V,αρρωσταίνω,hastalanmak
1045,krank sein::V,ασθενώ,hasta olmak
1046,schmerzen::V,πονώ,ağrımak
1047,husten::V,βήχω,öksürmek
1048,genesen::V,θεραπεύομαι,şifa bulmak
1049,sterben::V,πεθαίνω,ölmek
1050,sterben::V,πεθαίνω,vefat etmek
1051,umkommen::V,πεθαίνω,ölmek
1052,sich bewegen::V,κουνιέμαι,hareket etmek
1053,sich rühren::V,σαλεύω,kımıldanmak
1054,sich erheben::V,επαναστατώ,kalkmak
1055,sich erheben::V,επαναστατώ,ayağa kalkmak
1056,sich setzen::V,κάθομαι,oturmak
1057,hinfallen::V,πέφτω κάτω,yere düşmek
1058,laufen::V,τρέχω,yürümek
1059,schreiten::V,βαδίζω,yürümek
1060,schreiten::V,βαδίζω,adım atmak
1061,spazierengehen::V,κάνω βόλτα,gezmek
1062,spazierengehen::V,κάνω βόλτα,dolaşmak
1063,spazierengehen::V,πηγαίνω περίπατο,gezmek
1064,spazierengehen::V,πηγαίνω περίπατο,dolaşmak
1065,eilen::V,σπεύδω,seğirtmek
1066,sich beeilen::V,βιάζομαι,acele etmek
1067,sausen::V,τρέχω γρήγορα,hızla gitmek
1068,rennen::V,τρέχω,koşmak
1069,springen::V,πηδώ,atlamak
1070,springen::V,πηδώ,sıçramak
1071,klettern::V,σκαρφαλώνω,tırmanmak
1072,schaukeln::V,κουνιέμαι,sallanmak
1073,kriechen::V,έρπω,sürünmek
1074,kriechen::V,σέρνομαι,sürünmek
1075,schwimmen::V,κολυμπώ,yüzmek
1076,tauchen::V,βουτώ,dalmak
1077,rudern::V,κωπηλατώ,kürek çekmek
1078,fahren::V,πηγαίνω,gitmek
1079,fliegen::V,πετώ,uçmak
1080,gehen::V,βαδίζω,gitmek
1081,gehen::V,πηγαίνω,gitmek
1082,weggehen::V,φεύγω,gitmek
1083,abfahren::V,ξεκινώ,kalkmak
1084,abfahren::V,αναχωρώ,kalkmak
1085,anhalten::V,σταματώ,durmak
1086,hineingehen::V,μπαίνω,içeri girmek
1087,eintreten::V,μπαίνω,girmek
1088,eintreten::V,εισέρχομαι,girmek
1089,kommen::V,έρχομαι,gelmek
1090,ankommen::V,φτάνω,varmak
1091,zurückkommen::V,επιστρέφω,dönmek
1092,bleiben::V,μένω,kalmak
1093,warten::V,περιμένω,beklemek
1094,erwarten::V,αναμένω,beklemek
1095,erwarten::V,περιμένω,beklemek
1096,suchen::V,ψάχνω,aramak
1097,finden::V,βρίσκω,bulmak
1098,versuchen::V,προσπαθώ,denemek
1099,vorbereiten::V,προετοιμάζω,hazırlamak
1100,lieben::V,αγαπώ,sevmek
1101,mögen::V,μου αρέσει,beğenmek
1102,lachen::V,γελώ,gülmek
1103,rühren::V,συγκινώ,dokunmak
1104,rühren::V,συγκινώ,duygulandırmak
1105,weinen::V,κλαίω,ağlamak
1106,schimpfen::V,βρίζω,küfretmek
1107,sich ärgern::V,θυμώνω,kızmak
1108,sich fürchten::V,φοβάμαι,korkmak
1109,fürchten::V,φοβάμαι,korkmak
1110,fliehen::V,φεύγω,kaçmak
1111,flüchten::V,δραπετεύω,kaçmak
1112,sehen::V,βλέπω,görmek
1113,anschauen::V,κοιτάζω,seyretmek
1114,ansehen::V,βλέπω,bakmak
1115,hören::V,ακούω,duymak
1116,hören::V,ακούω,işitmek
1117,zuhören::V,ακούω,dinlemek
1118,probieren::V,δοκιμάζω,denemek
1119,probieren::V,δοκιμάζω,tadına bakmak
1120,riechen::V,μυρίζω,kokusunu almak
1121,riechen::V,οσφραίνομαι,kokusunu almak
1122,fühlen::V,αισθάνομαι,duymak
1123,fühlen::V,αισθάνομαι,hissetmek
1124,scheinen::V,φαίνομαι,görünmek
1125,zu sehen sein::V,φαίνομαι,görünmek
1126,vernehmen::V,ακούω,haber almak
1127,vernehmen::V,μαθαίνω,haber almak
1128,frieren::V,κρυώνω,üşümek
1129,tun::V,κάνω,etmek
1130,tun::V,κάνω,yapmak
1131,können::V,ξέρω,bilmek
1132,können::V,μπορώ,bilmek
1133,wollen::V,θέλω,istemek
1134,anfangen::V,αρχίζω,başlamak
1135,beenden::V,τελειώνω,bitirmek
1136,aufhören::V,παύω,bitmek
1137,gelingen::V,πετυχαίνω,başarmak
1138,geraten::V,γίνομαι,düşmek
1139,öffnen::V,ανοίγω,açmak
1140,schließen::V,κλείνω,kapamak
1141,stellen::V,θέτω,koymak
1142,setzen::V,θέτω,koymak
1143,setzen::V,θέτω,oturtmak
1144,legen::V,θέτω,koymak
1145,legen::V,θέτω,yatırmak
1146,berühren::V,εγγίζω,dokunmak
1147,verbinden::V,συνδέω,bağlamak
1148,verbinden::V,συνδέω,birleştirmek
1149,bedecken::V,σκεπάζω,örtmek
1150,bedecken::V,σκεπάζω,kaplamak
1151,aufhängen::V,κρεμώ,asmak
1152,anzünden::V,ανάβω,yakmak
1153,anzünden::V,ανάβω,ateşlemek
1154,aufheben::V,σηκώνω,kaldırmak
1155,zurücklassen::V,εγκαταλείπω,geride bırakmak
1156,verlieren::V,χάνω,yitirmek
1157,verlieren::V,χάνω,kaybetmek
1158,fallen lassen::V,αφήνω να πέσει,düşürmek
1159,machen::V,κάνω,yapmak
1160,machen::V,φτιάχνω,yapmak
1161,herstellen::V,κατασκευάζω,yapmak
1162,herstellen::V,κατασκευάζω,imal etmek
1163,bauen::V,χτίζω,kurmak
1164,bauen::V,χτίζω,inşa etmek
1165,bauen::V,οικοδομώ,kurmak
1166,bauen::V,οικοδομώ,inşa etmek
1167,reparieren::V,επισκευάζω,onarmak
1168,reparieren::V,επισκευάζω,tamir etmek
1169,reparieren::V,επιδιορθώνω,onarmak
1170,reparieren::V,επιδιορθώνω,tamir etmek
1171,verbessern::V,βελτιώνω,düzeltmek
1172,verbessern::V,καλυτερεύω,düzeltmek
1173,ändern::V,αλλάζω,değiştirmek
1174,graben::V,σκάβω,kazmak
1175,beugen::V,λυγίζω,eğmek
1176,biegen::V,κάμπτω,bükmek
1177,drehen::V,στρέφω,çevirmek
1178,drehen::V,στρέφω,döndürmek
1179,wenden::V,γυρίζω,çevirmek
1180,umdrehen::V,γυρίζω,çevirmek
1181,heben::V,υψώνω,kaldırmak
1182,heben::V,σηκώνω,kaldırmak
1183,hochheben::V,υψώνω,yukarı kaldırmak
1184,hochheben::V,σηκώνω,yukarı kaldırmak
1185,ergreifen::V,πιάνω,tutmak
1186,ergreifen::V,πιάνω,yakalamak
1187,ergreifen::V,αρπάζω,tutmak
1188,ergreifen::V,αρπάζω,yakalamak
1189,halten::V,βαστώ,tutmak
1190,drücken::V,πιέζω,sıkmak
1191,schieben::V,σπρώχνω,itmek
1192,schieben::V,σπρώχνω,sürmek
1193,kratzen::V,γρατσουνίζω,kaşımak
1194,lecken::V,γλείφω,yalamak
1195,beißen::V,δαγκάνω,ısırmak
1196,abreißen::V,κόβω,koparmak
1197,abreißen::V,σχίζω,koparmak
1198,abschneiden::V,αποκόπτω,keserek ayırmak
1199,binden::V,δένω,bağlamak
1200,stecken::V,χώνω,sokmak
1201,brechen::V,σπάζω,kırmak
1202,klopfen::V,χτυπώ,çalmak
1203,klopfen::V,τινάζω,çalmak
1204,hauen::V,χτυπώ,vurmak
1205,kleben::V,κολλώ,yapıştırmak
1206,reiben::V,τρίβω,ovmak
1207,reiben::V,τρίβω,sürtmek
1208,streichen::V,αλείφω,sürmek
1209,schleifen::V,ακονίζω,bilemek
1210,schneiden::V,κόβω,kesmek
1211,rütteln::V,σείω,sallamak
1212,rütteln::V,τινάζω,sallamak
1213,schütteln::V,σείω,sarsmak
1214,schütteln::V,σείω,çalkamak
1215,schütteln::V,κουνώ,sarsmak
1216,schütteln::V,κουνώ,çalkamak
1217,schwenken::V,κουνώ,sallamak
1218,schütten::V,χύνω,dökmek
1219,schütten::V,χύνω,akıtmak
1220,füllen::V,γεμίζω,doldurmak
1221,einwickeln::V,τυλίγω,sarmak
1222,tragen::V,φέρνω,taşımak
1223,schleppen::V,κουβαλώ,sürüklemek
1224,ziehen::V,τραβώ,çekmek
1225,aufbewahren::V,φυλάω,saklamak
1226,werfen::V,ρίχνω,atmak
1227,fangen::V,πιάνω,tutmak
1228,fangen::V,πιάνω,yakalamak
1229,packen::V,τσακώνω,tutmak
1230,packen::V,τσακώνω,yakalamak
1231,verstecken::V,κρύβω,saklamak
1232,teilen::V,μερίζω,bölmek
1233,teilen::V,μερίζω,ayırmak
1234,schicken::V,στέλνω,yollamak
1235,schicken::V,στέλνω,göndermek
1236,bringen::V,φέρνω,getirmek
1237,hinzufügen::V,προσθέτω,katmak
1238,hinzufügen::V,προσθέτω,eklemek
1239,bekommen::V,προσκομίζω,almak
1240,bekommen::V,προσκομίζω,eline geçmek
1241,erhalten::V,παίρνω,almak
1242,erhalten::V,λαμβάνω,almak
1243,nehmen::V,πιάνω,almak
1244,nehmen::V,παίρνω,almak
1245,wählen::V,εκλέγω,seçmek
1246,auswählen::V,διαλέγω,seçmek
1247,auswählen::V,διαλέγω,ayırmak
1248,bewahren::V,διατηρώ,korumak
1249,behindern::V,εμποδίζω,engellemek
1250,verderben::V,χαλώ,bozmak
1251,beschädigen::V,ζημιώνω,zedelemek
1252,beschädigen::V,ζημιώνω,ziyan vermek
1253,zerbrechen::V,σπάζω,kırmak
1254,zerreißen::V,σχίζω,yırtmak
1255,zerstören::V,καταστρέφω,yıkmak
1256,zerstören::V,καταστρέφω,tahrip etmek
1257,verbrennen::V,καίω,yakmak
1258,geben::V,δίνω,vermek
1259,reichen::V,δίνω,uzatmak
1260,schenken::V,χαρίζω,hediye etmek
1261,versprechen::V,υπόσχομαι,vaat etmek
1262,wünschen::V,εύχομαι,kutlamak
1263,loben::V,επαινώ,övmek
1264,küssen::V,φιλώ,öpmek
1265,wiegen::V,κουνώ,sallamak
1266,wiegen::V,νανουρίζω,sallamak
1267,zudecken::V,σκεπάζω,örtmek
1268,wecken::V,ξυπνώ,uyandırmak
1269,zeigen::V,δείχνω,göstermek
1270,führen::V,οδηγώ,gezdirmek
1271,führen::V,οδηγώ,yol göstermek
1272,lehren::V,διδάσκω,okutmak
1273,lehren::V,διδάσκω,öğretmek
1274,unterrichten::V,διδάσκω,öğretmek
1275,aufziehen::V,ανατρέφω,yetiştirmek
1276,leiten::V,ηγούμαι,yönetmek
1277,leiten::V,ηγούμαι,idare etmek
1278,leiten::V,διευθύνω,yönetmek
1279,leiten::V,διευθύνω,idare etmek
1280,antreiben::V,σπρώχνω,teşvik etmek
1281,antreiben::V,παρακινώ,teşvik etmek
1282,lassen::V,αφήνω,-tırmak
1283,einladen::V,προσκαλώ,davet etmek
1284,vereinigen::V,ενώνω,birleştirmek
1285,besuchen::V,επισκέπτομαι,uğramak
1286,besuchen::V,επισκέπτομαι,ziyaret etmek
1287,besuchen::V,επισκέπτομαι,görmeye gitmek
1288,treffen::V,συναντώ,rastlamak
1289,treffen::V,συναντώ,isabet etmek
1290,sich versammeln::V,μαζεύομαι,toplanmak
1291,spielen::V,παίζω,oynamak
1292,singen::V,τραγουδώ,söylemek
1293,singen::V,τραγουδώ,şarkı söylemek
1294,tanzen::V,χορεύω,oynamak
1295,tanzen::V,χορεύω,dans etmek
1296,sich trennen::V,αποχωρίζομαι,ayrılmak
1297,verlassen::V,εγκαταλείπω,bırakmak
1298,verlassen::V,εγκαταλείπω,terk etmek
1299,retten::V,σώζω,kurtarmak
1300,bewachen::V,φρουρώ,gözetmek
1301,schützen::V,προστατεύω,korumak
1302,verteidigen::V,υπερασπίζω,savunmak
1303,sich schlagen::V,χτυπιέμαι,dövüşmek
1304,schießen::V,πυροβολώ,ateş etmek
1305,siegen::V,νικώ,yenmek
1306,ärgern::V,τσαντίζω,kızdırmak
1307,schlagen::V,χτυπώ,dövmek
1308,treten::V,κλοτσώ,tepmek
1309,stechen::V,τρυπώ,sokmak
1310,stechen::V,τρυπώ,batırmak
1311,stoßen::V,ωθώ,itmek
1312,stoßen::V,σπρώχνω,itmek
1313,stehlen::V,κλέβω,çalmak
1314,stören::V,διαταράσσω,bozmak
1315,stören::V,διαταράσσω,etkilemek
1316,belästigen::V,ενοχλώ,rahatsız etmek
1317,verbergen::V,κρύβω,saklamak
1318,täuschen::V,παραπλανώ,aldatmak
1319,betrügen::V,απατώ,aldatmak
1320,betrügen::V,απατώ,dolandırmak
1321,töten::V,σκοτώνω,öldürmek
1322,töten::V,θανατώνω,öldürmek
1323,wohnen::V,μένω,oturmak
1324,wohnen::V,κατοικώ,oturmak
1325,arbeiten::V,δουλεύω,çalışmak
1326,arbeiten::V,εργάζομαι,çalışmak
1327,sammeln::V,μαζεύω,toplamak
1328,sammeln::V,συλλέγω,toplamak
1329,pflücken::V,κόβω,koparmak
1330,jagen::V,κυνηγώ,avlanmak
1331,fischen::V,ψαρεύω,balık tutmak
1332,fassen::V,πιάνω,tutmak
1333,fassen::V,πιάνω,yakalamak
1334,hüten::V,φυλάγω,otlatmak
1335,hüten::V,προσέχω,otlatmak
1336,treiben::V,οδηγώ,gütmek
1337,anbinden::V,δένω,bağlamak
1338,füttern::V,ταΐζω,beslemek
1339,melken::V,αρμέγω,sağmak
1340,hacken::V,κόβω,yarmak
1341,gießen::V,ποτίζω,sulamak
1342,reifen::V,ωριμάζω,olgunlaşmak
1343,zubereiten::V,ετοιμάζω,hazırlamak
1344,kochen::V,βράζω,pişirmek
1345,kochen::V,βράζω,kaynatmak
1346,backen::V,ψήνω,pişirmek
1347,backen::V,ψήνω,fırında pişirmek
1348,braten::V,τηγανίζω,kızartmak
1349,umrühren::V,ανακατεύω,karıştırmak
1350,stricken::V,πλέκω,örmek
1351,nähen::V,ράβω,dikmek
1352,färben::V,βάφω,boyamak
1353,färben::V,χρωματίζω,boyamak
1354,reinigen::V,καθαρίζω,temizlemek
1355,waschen::V,πλένω,yıkamak
1356,abwischen::V,σφουγγίζω,silmek
1357,spülen::V,ξεπλένω,çalkamak
1358,fegen::V,σκουπίζω,süpürmek
1359,kehren::V,σκουπίζω,süpürmek
1360,baden::V,κάνω μπάνιο,yıkanmak
1361,baden::V,κάνω μπάνιο,banyo yapmak
1362,sich waschen::V,πλένομαι,yıkanmak
1363,ausziehen::V,βγάζω,çıkarmak
1364,anziehen::V,φορώ,giymek
1365,sich anziehen::V,ντύνομαι,giyinmek
1366,kämmen::V,χτενίζω,taramak
1367,schmücken::V,στολίζω,süslemek
1368,sagen::V,λέω,demek
1369,sagen::V,λέω,söylemek
1370,sprechen::V,μιλώ,konuşmak
1371,reden::V,μιλώ,konuşmak
1372,reden::V,κουβεντιάζω,konuşmak
1373,sich unterhalten::V,συνομιλώ,sohbet etmek
1374,sich unterhalten::V,κουβεντιάζω,sohbet etmek
1375,fragen::V,ρωτώ,sormak
1376,bitten::V,ζητώ,dilemek
1377,bitten::V,ζητώ,rica etmek
1378,bitten::V,παρακαλώ,dilemek
1379,bitten::V,παρακαλώ,rica etmek
1380,erzählen::V,διηγούμαι,bahsetmek
1381,erzählen::V,διηγούμαι,hikâye etmek
1382,mitteilen::V,πληροφορώ,bildirmek
1383,nennen::V,ονομάζω,adlandırmak
1384,rufen::V,φωνάζω,çağırmak
1385,prahlen::V,καυχιέμαι,övünmek
1386,übersetzen::V,μεταφράζω,çevirmek
1387,übersetzen::V,μεταφράζω,tercüme etmek
1388,denken::V,σκέφτομαι,düşünmek
1389,glauben::V,πιστεύω,inanmak
1390,glauben::V,πιστεύω,zannetmek
1391,bemerken::V,παρατηρώ,farkına varmak
