,Concept_ID,os,ko
766,hinauf::ADV,уӕлӕмӕ,위쪽으로
767,überall::ADV,алыран,도처에
768,überall::ADV,алкæм,도처에
769,überall::ADV,кæмдæриддæр,도처에
770,nicht::ADV,нӕ,안
771,ein wenig::ADV,чысыл,적음
772,kaum::ADV,цъус,가의
773,sehr::ADV,тынг,자주
774,sehr::ADV,иттӕг,자주
775,so::ADV,афтӕ,그와같이
776,noch::ADV,ма,아직
777,nur::ADV,канд,다만
778,nur::ADV,ӕрмӕст,다만
779,schon::ADV,нырид,이미
780,wieder::ADV,ногӕй,다시
781,vergebens::ADV,дзæгъæлы,헛되이
782,vergebens::ADV,уæгъды,헛되이
783,vergebens::ADV,æнæхъуаджы,헛되이
784,vor::PRP,разы,앞에
785,hinter::PRP,фӕстӕ,뒤에
786,unter::PRP,бын,잍에
787,durch::PRP,æхсæнты,통고하여
788,neben::PRP,цур,와나란히
789,zwischen::PRP,астӕу,의사이로
790,wegen::PRP,тыххай,때문에
791,dies::PRN,ай,이
792,das::PRN,уый,저
793,alles::PRN,алцы,모든것
794,alles::PRN,æппæтдæр,모든것
795,alles::PRN,иууылдӕр,모든것
796,ich::PRN,æз,나
797,du::PRN,ды,너
798,er::PRN,уый,그
799,wir::PRN,мах,우리
800,ihr::PRN,сымах,너희들
801,sie::PRN,уыдон,그들
802,was::FPRN,цы,뭣
803,wer::FPRN,чи,누구
804,wo::FADV,кӕм,어디
805,wohin::FADV,кӕдӕм,어디로
806,wie::FADV,куыд,어떻게
807,warum::FADV,цӕмӕн,왜
808,wieviel::FNUM,цал,얼마만큰
809,eins::NUM,иу,하나
810,zwei::NUM,дыууӕ,둘
811,drei::NUM,ӕртӕ,셋
812,vier::NUM,цыппар,넷
813,fünf::NUM,фондз,다섯
814,sechs::NUM,ӕхсӕз,여섯
815,sieben::NUM,авд,일곱
816,acht::NUM,аст,여덟
817,neun::NUM,фараст,아홉
818,zehn::NUM,дӕс,열
819,elf::NUM,иуæндæс,열하나
820,zwölf::NUM,дыууадæс,열둘
821,zwanzig::NUM,дыууын,스물
822,dreißig::NUM,æртын,서름
823,dreißig::NUM,дæсæмæссæдз,서름
824,vierzig::NUM,цыппор,마흔
825,vierzig::NUM,цыппур,마흔
826,vierzig::NUM,дыууиссæдзы,마흔
827,fünfzig::NUM,фӕндзай,숸
828,sechzig::NUM,æхсай,에순
829,sechzig::NUM,æртиссæдзы,에순
830,siebzig::NUM,æвдай,일흔
831,siebzig::NUM,дæс æмæ æртиссæдзы,일흔
832,achtzig::NUM,цыппарыссæдзы,여든
833,achtzig::NUM,æстай,여든
834,neunzig::NUM,нæуæдз,아흔
835,neunzig::NUM,дæс æмæ цыппарыссæдзы,아흔
836,hundert::NUM,сӕдӕ,백
837,tausend::NUM,мин,천
838,und::CNJ,ӕмӕ,와
839,oder::CNJ,кӕнӕ,아니면
840,stehen::V,лӕууын,서다
841,sitzen::V,бадын,앉다
842,liegen::V,хуыссын,눕다
843,hängen::V,ауыгъд уын,달다
844,werden::V,суӕвын,되다
845,passieren::V,æрцæуын,지장옶다
846,beginnen::V,райдайын,시작되다
847,enden::V,фæуын,큳내다
848,wechseln::V,ивын,병경하다
849,aufgehen[Sonne]::V,скæсын,뜨다
850,untergehen[Sonne]::V, аныгуылын,지다
851,scheinen[Sonne]::V,рухс кӕнын,빛나다
852,donnern::V,нæрын,천둥치다
853,wehen::V,дымын,풀다
854,strömen::V,кӕлын,흐르다
855,fließen::V,цæуын,흐르다
856,fließen::V,уайын,흐르다
857,fließen::V,кæлын,흐르다
858,sich drehen::V,зилын,돌다
859,schwanken::V,æнкъуысын,동요하다
860,schwingen::V,æнкъуысын,흔들다
861,schwingen::V,змæлын,흔들다
862,fallen::V,хауын,떨어지다
863,brennen::V,судзын,타다
864,rauchen::V,фæздæг кæнын,김이나다
865,regnen::V,уарын,비가오다
866,gefrieren::V,сӕлын,얼다
867,tauen::V,стайын,녹다
868,schmelzen::V,тайын,녹다
869,trocknen::V,хус кæнын,홈치다
870,sieden::V,фыцын,끓다
871,faulen::V,ӕмбийын,부패하다
872,verfaulen::V,бамбийын,썩다
873,reißen::V,скъуийын,지바찢다
874,versinken::V,дӕлдон_кӕнын,가라앉다
875,vergehen::V,аивгъуийын,지나가다
876,erscheinen::V,разынын,나타나다
877,verschwinden::V,фæтары уын,사라지다
878,verschwinden::V,фæдæлдзæх уын,사라지다
879,verschwinden::V,фесæфын,사라지다
880,verschwinden::V,æрбайсæфын,사라지다
881,sinken::V,дæлæмæ æрхауын,가라앉다
882,abnehmen::V,фæкъаддæр уын,떼어내다
883,abnehmen::V,фæцух уын,떼어내다
884,zunehmen::V,фæфылдæр уын,증가하다
885,zunehmen::V,сбирæ уын,증가하다
886,zunehmen::V,сахадын,증가하다
887,steigen::V,сыстын,상승하다
888,wachsen::V,рӕзын,생기하다
889,glänzen::V,ӕрттивын,뛰오나다
890,funkeln::V,тыбар-тыбур_кӕнын,불티가잍어나다
891,lärmen::V,хъæлæба кæнын,떠들다
892,läuten::V,цæгъдын,울시다
893,klingeln::V,цæгъдын,초닌총을울리다
894,klirren::V,дзыгъал-мыгъул кæнын,탁탁울리다
895,klirren::V,дзæгъ-дзæгъ кæнын,탁탁울리다
896,brausen::V,абухын,쏴쏴소리내다
897,klingen::V,зæлын,반향하다
898,klingen::V,азæлын,반향하다
899,klingen::V,хъуысын,반향하다
900,bellen::V,рæйын,짖다
901,heulen::V,ниуын,포효하다
902,blasen::V,фу кӕнын,불다
903,pfeifen::V,æхситт кæнын,피리를불다
904,pfeifen::V,къуыззитт кæнын,피리를불다
905,schreien::V,хъӕр кӕнын,절규하다
906,stöhnen::V,хъæрзын,신음하다
907,stöhnen::V,дзыназын,신음하다
908,zittern::V,ризын,저뉼하다
909,leben::V,цӕрын,살다
910,geboren werden::V,райгуырын,태어난
911,atmen::V,улӕфын,숨쉬다
912,trinken::V,нуазын,마시다
913,essen::V,хӕрын,먹다
914,schlucken::V,ныхъуырын,들이켜다
915,müde werden::V,бафæллайын,
916,müde werden::V,бафæлмæцын,
917,müde werden::V,сфæлмæцын,
918,einschlafen::V,бафынæй уын,잠들다
919,schlafen::V,хуыссын,자다
920,schlafen::V,фынӕй кӕнын,자다
921,aufwachen::V,райхъал уын,눈트다
922,aufstehen::V,стын,서다
923,sich erholen::V,фæллад уадзын,회복하다
924,sich erholen::V,улæфын,회복하다
925,krank werden::V,фӕрынчын уын,
926,krank sein::V,сӕйын,
927,schmerzen::V,риссын,아프다
928,husten::V,хуыфын,잔기침하다
929,genesen::V,сдзæбæх уын,낫다
930,genesen::V,рандидзын,낫다
931,genesen::V,сæндидзын,낫다
932,sterben::V,мӕлын,죽다
933,umkommen::V,фесæфын,못쓰게되다
934,umkommen::V,байсæфын,못쓰게되다
935,umkommen::V,бабын уын,못쓰게되다
936,umkommen::V,мард фæуын,못쓰게되다
937,sich bewegen::V,тæлфын,움직이다
938,sich bewegen::V,цæуын,움직이다
939,sich rühren::V,змӕлын,움직이다
940,sich erheben::V,стын,이러서다
941,sich setzen::V,сбадын,앉히다
942,hinfallen::V,ӕрхауын,넘어지다
943,laufen::V,цӕуын,걷다
944,laufen::V,рацу-бацу_кӕнын,걷다
945,schreiten::V,къахдзæф кæнын,보행하다
946,schreiten::V,санчъех кæнын,보행하다
947,schreiten::V,цæуын,보행하다
948,spazierengehen::V,озер кæнын,산보하다
949,spazierengehen::V,тезгъо кæнын,산보하다
950,eilen::V,тагъд кæнын,서둘다
951,eilen::V,тындзын,서둘다
952,sich beeilen::V,тагъд кæнын,서둘게하다
953,sich beeilen::V,тындзын,서둘게하다
954,sausen::V,уайын,서들러 떠나다
955,sausen::V,тæхын,서들러 떠나다
956,rennen::V,згъорын,달리다
957,springen::V,гæпп кæнын,도약하다
958,springen::V,сæррæтт кæнын,도약하다
959,springen::V,лиуырын,도약하다
960,klettern::V,хилын,갑겨오르다
961,schaukeln::V,хецъро кæнын,흔들리게하다
962,schaukeln::V,херыйыл бадын,흔들리게하다
963,kriechen::V,бырын,기다
964,schwimmen::V,ленк кӕнын,헤엄치다
965,tauchen::V,ныгъуылын,잠기다
966,rudern::V,бæлæгъ тæрын,물을헤치다
967,rudern::V,чема тæрын,물을헤치다
968,fahren::V,цӕуын,가다
969,fahren::V,цӕуын,나르다
970,fliegen::V,тӕхын,날다
971,gehen::V,цӕуын,가다
972,weggehen::V,ацӕуын,팔리다
973,abfahren::V,араст уын,출발하다
974,anhalten::V,æрлæууын,멈추다
975,hineingehen::V,мидæмæ цæуын,(그리로)가다
976,eintreten::V,бацӕуын,들러가다
977,kommen::V,æрцæуын,오다
978,ankommen::V,æрцæуын,고챀하다
979,zurückkommen::V,раздæхын,보기
980,zurückkommen::V,фæстæмæ_раздæхын,보기
981,zurückkommen::V,æрбаздæхын,보기
982,zurückkommen::V,аздæхын,보기
983,bleiben::V,лӕууын,체류
984,warten::V,ӕнхъӕлмӕ кӕсын,기다리다
985,erwarten::V,ӕнхъӕлмӕ кӕсын,기대하다
986,suchen::V,агурын,찾다
987,suchen::V,агурын,구하다
988,finden::V,ссарын,찾아내다
989,versuchen::V,фӕлварын,시험하다
990,vorbereiten::V,бацаттæ кæнын,재비하다
991,vorbereiten::V,æрæввонг кæнын,재비하다
992,lieben::V,уарзын,사랑하다
993,mögen::V,зæрдæмæ цæуын,줗아하다
994,lachen::V,худын,웃다
995,rühren::V,зæрдæ суынгæг кæнын,건드리다
996,weinen::V,кӕуын,울다
997,schimpfen::V,æлгъитын,꾸짖다
998,sich ärgern::V,мæсты кæнын,화를내게 하다
999,sich fürchten::V,тæрсын,두려원하다
1000,fürchten::V,тæрсын,두려원하다
1001,fliehen::V,лидзын,도망치다
1002,flüchten::V,алидзын,도주하다
1003,sehen::V,уынын,보다
1004,anschauen::V,акӕсын,바라보다
1005,ansehen::V,кӕсын,바라보다
1006,hören::V,хъусын,듣다
1007,zuhören::V,хъусын,듣다
1008,probieren::V,уынын,시식하다
1009,probieren::V,аходын,시식하다
1010,riechen::V,смудын,내새를맡다
1011,fühlen::V,ӕнкъарын,느끼다
1012,scheinen::V,зынын,...것같다
1013,zu sehen sein::V,зынын,보이는
1014,vernehmen::V,фехъусын,듣다
1015,vernehmen::V,фехъусын,들어서일다
1016,frieren::V,сийын,춥다
1017,tun::V,кӕнын,하다
1018,können::V,фӕразын,할주릴다
1019,wollen::V,фӕндын,바라다
1020,anfangen::V,райдайын,시작하다
1021,beenden::V,фӕуын,다하다
1022,aufhören::V,банцайын,그만두다
1023,aufhören::V,фенцайын,그만두다
1024,gelingen::V,бантысын,성국하다
1025,geraten::V,разынын,잘되어가다
1026,öffnen::V,гом кӕнын,열다
1027,schließen::V,ӕхгӕнын,추측하다
1028,stellen::V,ӕвӕрын,세우다
1029,setzen::V,сбадын кӕнын,놓다
1030,legen::V,ӕрӕвӕрын,눕히다
1031,berühren::V,агайын,대다
1032,verbinden::V,бӕттын,옝열하다
1033,bedecken::V,ӕмбӕрзын,덮다
1034,aufhängen::V,ауындзын,매달다
1035,anzünden::V,ссудзын,점화하다
1036,aufheben::V,сисын,위로올리다
1037,zurücklassen::V,ныууадзын,튀에남기다
1038,verlieren::V,фесафын,잃다
1039,fallen lassen::V,ӕрӕппарын,떨어뜨리다
1040,fallen lassen::V,къухтӕй феуӕгъд кӕнын,떨어뜨리다
1041,machen::V,саразын,하다
1042,herstellen::V,сцæттæ кæнын,제조하다
1043,herstellen::V,саразын,제조하다
1044,bauen::V,амайын,짓다
1045,reparieren::V,æмпъузын,수셩자다
1046,reparieren::V,цалцæг кæнын,수셩자다
1047,verbessern::V,фæхуыздæр кæнын,정정하다
1048,ändern::V,аивын,바꾸다
1049,graben::V,къахын,파다
1050,beugen::V,æркъæдз кæнын,구부리다
1051,beugen::V,æртасын кæнын,구부리다
1052,biegen::V,тасын кӕнын,굽히다
1053,drehen::V,здухын,회전
1054,wenden::V,афæлдахын,회전시키다
1055,wenden::V,рафæлдахын,회전시키다
1056,umdrehen::V,афæлдахын,회전시키다
1057,heben::V,сдарын,일으아키다
1058,heben::V,схæцын,일으아키다
1059,hochheben::V,уæлæмæ хæцын,틀어올리다
1060,ergreifen::V,фӕлӕбурын,잡다
1061,halten::V,дарын,잡다
1062,drücken::V,æлхъивын,누르다
1063,drücken::V,хæцын,누르다
1064,schieben::V,схойын,밀다
1065,kratzen::V,хафын,긁다
1066,lecken::V,сдæрын,핥다
1067,beißen::V,хæцын,물다
1068,abreißen::V,ратонын,
1069,abschneiden::V,ралыг кӕнын,귾어내다
1070,binden::V,бабӕттын,매다
1071,stecken::V,ныссадзын,찌르다
1072,brechen::V,асæттын,금
1073,brechen::V,басæттын,금
1074,brechen::V,ныссæттын,금
1075,klopfen::V,хойын,치다
1076,klopfen::V,гуыпп-гуыпп кæнын,치다
1077,klopfen::V,къуырцц-къуырцц кæнын,치다
1078,hauen::V,цӕвын,때리다
1079,hauen::V,нӕмын,때리다
1080,kleben::V,ныхасын,들러붙다
1081,kleben::V,æндадзын,들러붙다
1082,reiben::V,сӕрфын,문지르다
1083,reiben::V,хафын,문지르다
1084,streichen::V,байсæрдын,쓰다듬다
1085,streichen::V,сахорын,쓰다듬다
1086,schleifen::V,ссын,갈다
1087,schleifen::V,цыргъ кӕнын,갈다
1088,schneiden::V,кӕрдын,베다
1089,rütteln::V,æнкъусын,흔들다
1090,schütteln::V,уигъын,흔들다
1091,schwenken::V,тилын,흔들다
1092,schwenken::V,уигъын,흔들다
1093,schütten::V,ныккӕнын,따르다
1094,füllen::V,байдзаг кæнын,담다
1095,einwickeln::V,батухын,싸다
1096,tragen::V,хӕссын,지우다
1097,schleppen::V,ласын,끌다
1098,ziehen::V,ласын,당기다
1099,aufbewahren::V,æвæрын,간직하다
1100,werfen::V,зыввытт кӕнын,던지다
1101,fangen::V,ӕрцахсын,밥다
1102,packen::V,рацахсын,쥐다
1103,verstecken::V,æмбæхсын,숨기다
1104,verstecken::V,нымæхсын,숨기다
1105,teilen::V,уарын,나누다
1106,schicken::V,ӕрвитын,보내다
1107,bringen::V,æрхæссын,가겨
1108,bringen::V,æрбахæссын,가겨
1109,hinzufügen::V,ӕфтауын,부가하다
1110,bekommen::V,ссарын,얻다
1111,bekommen::V,сфæрæз кæнын,얻다
1112,bekommen::V,самал кæнын,얻다
1113,erhalten::V,райсын,지니다
1114,nehmen::V,райсын,잡다
1115,wählen::V,равзарын,선거하다
1116,auswählen::V,авзарын,선출하다
1117,bewahren::V,бавæрын,저장보종
1118,bewahren::V,нывæрын,저장보종
1119,behindern::V,цæлхдур æвæрын,훼방하다
1120,behindern::V,ныхдур æвæрын,훼방하다
1121,behindern::V,къуылымпы кæнын,훼방하다
1122,behindern::V,хъыг дарын,훼방하다
1123,verderben::V,фесафын,못쓰게 되다
1124,beschädigen::V,халын,상하게하다
1125,zerbrechen::V,асӕттын,깨뜨리다
1126,zerreißen::V,аскъуынын,잡아쫓다
1127,zerstören::V,фехалын,파괴하다
1128,verbrennen::V,басудзын,소실하다
1129,geben::V,дӕттын,주다
1130,reichen::V,адæттын,내일다
1131,schenken::V,лæвар кæнын,주다
1132,versprechen::V,дзырд раттын,약속하다
1133,versprechen::V,зӕрдӕ бавӕрын,약속하다
1134,wünschen::V,зæрдæ зæгъы,바라다
1135,loben::V,раппӕлын,칭찬하다
1136,küssen::V,пъа кæнын,키스하다
1137,küssen::V,ба кæнын,키스하다
1138,wiegen::V,узын,어르다
1139,zudecken::V,бамбӕрзын,뚜꺼을하다
1140,wecken::V,райхъал кӕнын,깨우다
1141,zeigen::V,амонын,보이다
1142,führen::V,кӕнын,가게하다
1143,führen::V,фæкæнын,가게하다
1144,lehren::V,ахуыр кæнын,가르치다
1145,unterrichten::V,ахуыр кæнын,가르지다
1146,aufziehen::V,хъомыл кӕнын,사육하다
1147,leiten::V,разамынд дӕттын,이끌다
1148,antreiben::V,тагъд кæнын,몰다
1149,antreiben::V,рог кæнын,몰다
1150,lassen::V,кæнын,내버려두다
1151,einladen::V,ӕрхонын,초청하다
1152,einladen::V,ӕрбахонын,초청하다
1153,vereinigen::V,баиу кӕнын,하나로하다
1154,besuchen::V,абæрæг кæнын,방문하다
1155,besuchen::V,бабæрæг кæнын,방문하다
1156,besuchen::V,бауайын,방문하다
1157,treffen::V,фембæлын,만나다
1158,sich versammeln::V,æрæмбырд уын,조립하다
1159,spielen::V,хъазын,눌다
1160,singen::V,зарын,노래하다
1161,tanzen::V,кафын,춤추하다
1162,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,가르다
1163,verlassen::V,ныууадзын,버림받은
1164,retten::V,фервӕзын кӕнын,구조하다
1165,bewachen::V,хъахъхъӕнын,치키다
1166,schützen::V,хъахъхъӕнын,보호하다
1167,verteidigen::V,бахизын,막다
1168,sich schlagen::V,хыл кæнын,치다
1169,schießen::V,ӕхсын,쏘다
1170,siegen::V,басӕттын,이기다
1171,siegen::V,фӕуӕлахиз уӕвын,이기다
1172,ärgern::V,мӕсты кӕнын,성을내게하다
1173,schlagen::V,ныццæвын,치다
1174,stechen::V,фæрæхойын,찌르다
1175,stoßen::V,риуыгъын,찌르다
1176,stehlen::V,давын,훔치다
1177,stören::V,хъыгдарын,움직이다
1178,belästigen::V,хъыгдарын,괴롭히다
1179,verbergen::V,бамбӕхсын,숨기다
1180,verbergen::V,басусӕг кӕнын,숨기다
1181,täuschen::V,фӕливын,속이다
1182,täuschen::V,асайын,속이다
1183,betrügen::V,асайын,속이다
1184,töten::V,амарын,죽이다
1185,wohnen::V,цӕрын,실다
1186,arbeiten::V,кусын,일하다
1187,sammeln::V,æртонын,모으다
1188,pflücken::V,тонын,꿔다
1189,jagen::V,цуан кæнын,사냥하다
1190,fischen::V,кæсаг ахсын æнгуырæй,고기를잡다
1191,fischen::V,æнгуыр дарын,고기를잡다
1192,fassen::V,ӕрцахсын,움켜쥐다
1193,hüten::V,хизын,망보다
1194,treiben::V,скъӕрын,몰아세우다
1195,anbinden::V,бабæттын,묶다
1196,anbinden::V,æрбæттын,묶다
1197,füttern::V,холлаг дæттын,사료를주다
1198,füttern::V,холлаг æвæрын,사료를주다
1199,füttern::V,дарын,사료를주다
1200,melken::V,дуцын,젖을짜다
1201,hacken::V,кæрдын,자르다
1202,hacken::V,лыгтæ кæнын,자르다
1203,gießen::V,бакалын,물을대다
1204,reifen::V,срæгъæд уын,성숙하다
1205,reifen::V,сцæттæ уын,성숙하다
1206,zubereiten::V,сцӕттӕ кӕнын,조제하다
1207,kochen::V,фыцын,요리하다
1208,backen::V,фыцын,쿱다
1209,braten::V,цурын,굽다
1210,umrühren::V,ахæццæ кæнын,교반하다
1211,umrühren::V,азмæнтын,교반하다
1212,umrühren::V,астауын,교반하다
1213,stricken::V,кæнын,뜨개질하다
1214,stricken::V,бийын,뜨개질하다
1215,nähen::V,хуыйын,꿰매다
1216,färben::V,ахорын,채색하다
1217,reinigen::V,ссыгъдæг кæнын,청소하다
1218,reinigen::V,ныссыгъдæг кæнын,청소하다
1219,reinigen::V,ныссæрфын,청소하다
1220,waschen::V,ӕхсын,씻다
1221,abwischen::V,сӕрфын,닦다
1222,spülen::V,æнхъæвзын,씻다
1223,fegen::V,мӕрзын,소체하다
1224,kehren::V,мӕрзын,청소하다
1225,baden::V,хи найын,감다
1226,sich waschen::V,хи æхсын,모믈 씻다
1227,ausziehen::V,ласын,벗다
1228,anziehen::V,скæнын,끌어움직이다
1229,sich anziehen::V,дзаума скæнын,
1230,sich anziehen::V,дарæс скæнын,
1231,kämmen::V,ныффасын,빗다
1232,kämmen::V,æрфасын,빗다
1233,schmücken::V,фӕлындын,치레하다
1234,sagen::V,зæгъын,말하다
1235,sprechen::V,дзурын,말하다
1236,reden::V,ныхас кӕнын,이야기하다
1237,sich unterhalten::V,ныхас кæнын,
1238,fragen::V,фӕрсын,질문하다
1239,bitten::V,курын,원하다
1240,erzählen::V,радзурын,이야기하다
1241,erzählen::V,ратаурæгъ кæнын,이야기하다
1242,mitteilen::V,фехъусын кæнын,이야기하다
1243,nennen::V,хонын,부르다
1244,rufen::V,сидын,불러내다
1245,prahlen::V,ӕппӕлын,자랑하다
1246,übersetzen::V,ратæлмац кæнын,번역하다
1247,denken::V,ӕнхъӕлын,생각하다
1248,denken::V,хъуыды кӕнын,생각하다
1249,glauben::V,уырнын,믿다
1250,bemerken::V,фенын,인자하다
1251,erkennen::V,базонын,인식하다
1252,begreifen::V,ӕмбарын,파악하다
1253,begreifen::V,бамбарын,파악하다
1254,lernen::V,ахуыр кӕнын,배우다
1255,wissen::V,зонын,알다
1256,sich erinnern an::V,зæрдыл æрлæууын,상기하다
1257,sich erinnern an::V,æрымысын,상기하다
1258,sich erinnern an::V,æрбаймысын,상기하다
1259,sich erinnern an::V,æрхъуыды кæнын,상기하다
1260,vergessen::V,ферох кæнын,잊다
1261,vergessen::V,айрох кæнын,잊다
1262,messen::V,барын,측정하다
1263,zählen::V,нымайын,세다
1264,rechnen::V,хынцын,게산하다
1265,lesen::V,кӕсын,읽다
1266,lesen::V,фӕрсын,읽다
1267,malen::V,ныв кӕнын,그리다
1268,zeichnen::V,ныв кӕнын,소묘하다
1269,schreiben::V,фыссын,쓰다
1270,besitzen::V,хицау уын,소유하다
1271,kaufen::V,балхӕнын,사다
1272,verkaufen::V,уӕй кӕнын,팔다
1273,bezahlen::V,бафидын,지불하다
1274,zahlen::V,фидын,치르다
1275,beherrschen::V,æлдариуæг кæнын,지배하다
1276,ertragen::V,бавзарын,참다
1277,Leine::N,,고삐줄
1278,rauschen::V,,솨솨
1279,treten::V,,디디다
1280,verstehen::V,,이해하다
