,Concept_ID,kn,lbe
534,Montag::N,ಸೋಮುವಾರ,итин
535,Montag::N,ಸೋಮುವಾರ,итин кьини
536,Dienstag::N,ಮಂಗಳವಾರ,тталат
537,Dienstag::N,ಮಂಗಳವಾರ,тталат кьини
538,Mittwoch::N,ಬುಧವಾರ,арвахӏ
539,Donnerstag::N,ಗುರುವಾರ,хамис
540,Freitag::N,ಶುಕ್ರವಾರ,нюжмар
541,Freitag::N,ಶುಕ್ರವಾರ,нюжмар кьини
542,Samstag::N,ಶನಿವಾರ,ххуллун
543,Samstag::N,ಶನಿವಾರ,ххуллун кьини
544,Sonntag::N,ಭಾನುವಾರ,алхӏат
545,Sonntag::N,ಭಾನುವಾರ,алхӏат кьини
546,groß::A,ದೊಡ್ಡ,бугъарасса
547,klein::A,ಪುಟ್ಟ,чӏивисса
548,lang::A,ದೀರ್ಘ,лахъисса
549,kurz::A,ಚಕ್ಕ,кутӏасса
550,breit::A,ಅಗಲವಾದ,уттасса
551,schmal::A,ಇಕ್ಕಟ್ಟಾದ,уттакӏюласса
552,dicht::A,ದಟ್ಟ,ццунсса
553,dick[Gegenstand]::A,ದಟ್ಟ,ганзсса
554,dünn::A,ತೆಳು,кӏюласса
555,fein::A,ಕೋಮಲ,
556,fest::A,ಘನ,цӏакьсса
557,fest::A,ಘನ,кьянкьасса
558,flach::A,ಚಪ್ಪಟೆ,баягъисса
559,flach::A,ಚಪ್ಪಟೆ,цӏубакъасса
560,flach::A,ಚಪ್ಪಟೆ,куртӏ дакъасса
561,glatt::A,ನಯ,дюрчӏусса
562,hart::A,ಗಟ್ಟಿ,кьянкьасса
563,weich::A,ಮೃದುವಾದ,кӏукӏлусса
564,rund::A,ವರ್ತುಳ,ккурккисса
565,spitz::A,ಮೊನಚಾದ,ярксса
566,spitz::A,ಮೊನಚಾದ,дайлсса
567,spitz::A,ಮೊನಚಾದ,мицӏ бусса
568,scharf::A,ತೀಕ್ಷ್ಣ,ярксса
569,scharf::A,ತೀಕ್ಷ್ಣ,дайлсса
570,scharf::A,ತೀಕ್ಷ್ಣ,мицӏ бусса
571,stumpf::A,ಮೊಂಡು,къуркъасса
572,schwer::A,ಭಾರಿ,кӏусса
573,schön::A,ಸುಂದರ,аьнтӏикӏасса
574,heiß::A,ಬಿಸಿ,кӏирисса
575,warm::A,ಬಿಸಿ,гъелисса
576,kalt::A,ತಣ್ಣನೆಯ,дяркъусса
577,kühl::A,ತಂಪಾದ,дюхлулсса
578,frisch::A,ನಿರ್ಮಲ,цӏусса
579,feucht::A,ಒದ್ದೆಯಾದ,атилсса
580,feucht::A,ಒದ್ದೆಯಾದ,хъавтусса
581,nass::A,ಒದ್ದೆಯಾದ,атилсса
582,nass::A,ಒದ್ದೆಯಾದ,хъавтусса
583,trocken::A,ಶುಷ್ಕ,кьавкьсса
584,trocken::A,ಶುಷ್ಕ,кьакьан бувсса
585,voll::A,ತುಂಬಿದ,бувцӏусса
586,leer::A,ಖಾಲಿ,бачӏвасса
587,offen::A,ಮುಚ್ಚಲ್ಲದ,тӏивтӏусса
588,geschlossen::A,ಮುಚ್ಚಿದ,лавкьусса
589,sauber::A,ಶುದ್ಧ,марцӏсса
590,schmutzig::A,ಅಶುದ್ಧ,чапалсса
591,roh::A,ಹಸಿ,шакъавхьсса
592,reif::A,ಹಣ್ಣಾದ,дирсса
593,lecker::A,ಗುಚಿಕರ,нахӏусса
594,lecker::A,ಗುಚಿಕರ,тӏааьнсса
595,süß::A,ಸಿಹಿ,нацӏусса
596,bitter::A,ಕಹಿ,кьурчӏисса
597,sauer::A,ಹುಳಿಯಾದ,туршсса
598,hell::A,ಹೊಳೆಯುವ,чаннасса
599,dunkel::A,ಮಬ್ಬಾದ,цӏансса
600,schwarz::A,ಕಪ್ಪು,лухӏисса
601,weiß::A,ಬಿಳಿಯ,кӏяласса
602,rot::A,ಕೆಂಪು,ятӏулсса
603,gelb::A,ಹಳದಯ,хъахъисса
604,blau::A,ನೀಲ,някӏсса
605,grün::A,ಕಾಯಾದ,щюлисса
606,grau::A,ಬೂದುಬಣ್ಣದ,оьрусса
607,bunt::A,ವರ್ಣರಂಜಿತ,оьрчӏикӏурисса
608,billig::A,ಅಗ್ಗ,кьювкьусса
609,teuer::A,ದುಬಾರಿಯಾದ,ххирасса
610,wertvoll::A,ಅಮೂಲ್ಯ,багьасса
611,blind::A,ಅಂಧ,мурчӏисса
612,taub::A,ಕಿವುಡಾದ,къюкӏсса
613,kräftig::A,ಪ್ರಬಲ,гужсса
614,stark::A,ಶಕ್ತಿವಂತ,кьянкьасса
615,schwach::A,ದುರ್ಬಲ,заэвсса
616,fett::A,ಕೊಬ್ಬಿದ,бучсса
617,schlank::A,ತೆಳ್ಳಗಿನ,бювхъусса
618,hübsch::A,ಅಂದವಾದ,янусса
619,böse::A,ಕೆಟ್ಟ,оьсса
620,dumm::A,ಮಂದ,ахӏмакьсса
621,faul::A,ಆಲಸ,танмалсса
622,faul::A,ಆಲಸ,курчӏилсса
623,fleißig::A,ಕಡಗುವ,хӏарачат бусса
624,geizig::A,ಜುಗ್ಗ,янттарцӏансса
625,klug::A,ಚತುರ,аькьлу бусса
626,geschickt::A,ದಕ್ಷ,паргалсса
627,lieb::A,ಪ್ರಿಯ,аьзизсса
628,lustig::A,ಖುಷಿಯಾದ,тяхъасса
629,sanft::A,ಸೌಮ್ಯ,иминсса
630,hungrig::A,ಹಸಿದ,ккашилсса
631,krank::A,ಅಸ್ವಸ್ಥ,къашавайсса
632,nackt::A,ನಗ್ನ,кӏачӏасса
633,traurig::A,ದುಃಖಿತ,пашмансса
634,lebendig::A,ಜೀವಂತ,уттавасса
635,gut::A,ಒಳ್ಳೆಯ,ххуйсса
636,schlecht::A,ದುಷ್ಟ,оьккисса
637,richtig::A,ಸರಿ,саргъунсса
638,schlimm::A,ಅಸಹ್ಯ,оьккисса
639,wahr::A,ನಿಜ,хӏакьсса
640,alt::A,ಮುದಿ,кугьнасса
641,neu::A,ಹೊಸ,цӏусса
642,ehemalig::A,ಮಾಜೀ,хъхъичӏвасса
643,alt[Lebewesen]::A,ವೃದ್ಧ,агьилсса
644,jung::A,ಎಳ,чӏавасса
645,jung::A,ಎಳ,жагьилсса
646,arm::A,ಬಡ,мискинсса
647,reich::A,ಶ್ರೀಮಂತ,авадансса
648,bekannt::A,ಅಪ್ತ,дусъсса
649,berühmt::A,ಪ್ರಸಿದ್ಧ,машгьурсса
650,fremd::A,ಪರಕೀಯ,чил
651,verschieden::A,ಬೇರೆ,личӏи-личӏисса
652,nah::A,ಹತ್ತಿರವಾದ,гъансса
653,fern::A,ದೂರದ,архсса
654,linker::A,ಎಡ,кияхсса
655,linker::A,ಎಡ,кюччахсса
656,rechter::A,ಬಲ,урчӏахсса
657,anderer::A,ಇತರ,цамур
658,erster::A,ಪ್ರಥಮ,цалчинмур
659,erster::A,ಪ್ರಥಮ,цалчиннсса
660,zweiter::A,ದ್ವಿತೀಯ,кӏилчиимур
661,dritter::A,ಮೂರನೆಯಜಗತ್ತು,шамулчинмур
662,letzter::A,ಅಂತ್ಯ,махъва-махъмур
663,allein::ADV,ಒಬ್ಬನೇ,ялгъузну
664,auf einmal::ADV,ಒಡನೆ,
665,zusammen::ADV,ಒಟ್ಟಿಗೆ,цачӏу
666,zusammen::ADV,ಒಟ್ಟಿಗೆ,архӏал
667,lange::ADV,ದೀರ್ಘ,батӏи къабуклай
668,lange::ADV,ದೀರ್ಘ,хъунмасса хӏаллай
669,plötzlich::ADV,ಅನಾಮತ್ತು,цакуну
670,sofort::ADV,ಜಾಗ್ರತೆ,мугьлат бакъа
671,später::ADV,ತರುವಾಯ,махъ
672,jetzt::ADV,ಈಗ,утти
673,jetzt::ADV,ಈಗ,цӏана
674,heute::ADV,ಇಂದು,хӏакьину
675,morgen::ADV,ನಾಳೆ,гьуит
676,morgen::ADV,ನಾಳೆ,гьунттий
677,bald::ADV,ಬೇಗ,
678,dann::ADV,ಆಗ,яла
679,gestern::ADV,ನಿನ್ನೆ,лахьхьу
680,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,
681,damals::ADV,ಆಗ,та чӏумал
682,danach::ADV,ಆಮೇಲೆ,яла
683,vorher::ADV,ಮುಂಚೆ,хьхьнчӏ
684,vorher::ADV,ಮುಂಚೆ,хьхьичӏва
685,zuerst::ADV,ಮೊದಲಿಗೆ,бакӏрай
686,zuerst::ADV,ಮೊದಲಿಗೆ,цӏу бутӏуй
687,einmal::ADV,ಒಮ್ಮೆ,цал
688,manchmal::ADV,ಆಗಾಗ,ваксса-таксса
689,oft::ADV,ಅನೇಕಸಲ,чӏявуну
690,immer::ADV,ಯಾವಾಗಲೂ,мудан
691,immer::ADV,ಯಾವಾಗಲೂ,даиман
692,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,тачӏав
693,hier::ADV,ಇಲ್ಲಿ,шикку
694,hierhin::ADV,ಇತ್ತ,шиккун
695,von hier::ADV,ಇಲ್ಲಿಂದ,шичча
696,dort::ADV,ಅಲ್ಲಿ,гикку
697,dorthin::ADV,ಅಲ್ಲಿಗೆ,тиккун
698,geradeaus::ADV,ಸೀದಾ,тӏайланм
699,vorwärts::ADV,ಮುನ್ನೆಡೆವ,хьхьичӏунмай
700,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,махъа-хьхьичӏунмай
701,zurück::ADV,ಹಿಂದಕ್ಕೆ,махъунмай
702,unten::ADV,ಕೆಳಗೆ,лув
703,hinab::ADV,ಕೆಳಕ್ಕೆ,бакӏ-ялавай
704,hinab::ADV,ಕೆಳಕ್ಕೆ,бакӏъялавай
705,oben::ADV,ಮೇಲೆ,ялув
706,hinauf::ADV,ಮೇಲಕ್ಕೆ,лавай
707,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,гьариий
708,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,хьу-хьуний
709,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,гьарца кӏанай
710,nicht::ADV,ಇಲ್ಲ,къа-
711,nicht::ADV,ಅಲ್ಲ,къа-
712,ein wenig::ADV,ತುಸು,чанни
713,ein wenig::ADV,ತುಸು,ца чансса
714,kaum::ADV,ಕಠಿನವಾಗಿ,дахьа
715,sehr::ADV,ಬಹು,оьну
716,sehr::ADV,ಬಹು,гужну
717,sehr::ADV,ಬಹು,хъинну
718,so::ADV,ಅಷ್ಟು,укукн
719,noch::ADV,ಇನ್ನು,гьала
720,noch::ADV,ಇನ್ನು,уттигу
721,noch::ADV,ಇನ್ನು,цакьинва
722,noch::ADV,ಇನ್ನು,ттигу-шилагу
723,nur::ADV,ಕೇವಲ,анжагь
724,schon::ADV,ಆಗಲೇ,
725,wieder::ADV,ಪುನಃ,цӏуницӏа
726,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,аьдада
727,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,нахӏакь
728,vor::PRP,ಮುಂದೆ,хьхьичӏ
729,hinter::PRP,ಹಿಂದ,махъ
730,unter::PRP,ಕೆಳ,лув
731,durch::PRP,ನೇರವಾಗಿ,-х
732,neben::PRP,ಅಧರ ಬಲಿಕ,чӏарав
733,zwischen::PRP,ನಡುವೆ,дянив
734,wegen::PRP,ಅಧಕ್ಕಗಿ,цӏаний
735,dies::PRN,ಈ,ва
736,das::PRN,ಅದು,та
737,das::PRN,ಅದು,кӏа
738,das::PRN,ಅದು,га
739,alles::PRN,ಎಲ್ಲ,щала
740,ich::PRN,ನಾನು,на
741,du::PRN,ನೀನು,ина
742,er::PRN,ಅವನು,му
743,er::PRN,ಇವನು,му
744,wir::PRN,ನಾವು,жу
745,ihr::PRN,ನೀವು,зу
746,sie::PRN,ಅವರು,
747,was::FPRN,ಏನು,ци
748,wer::FPRN,ಯಾರಿಗೆ,цу
749,wo::FADV,ಎಲ್ಲಿ,чув
750,wohin::FADV,ಎಲ್ಲಿಗೆ,чун
751,wie::FADV,ಹೇಗೆ,цукун
752,warum::FADV,ಏಕೆ,цан
753,wieviel::FNUM,ಎಷ್ಟು,циксса
754,eins::NUM,ಒಂದು,ца
755,zwei::NUM,ಎರಡು,кӏива
756,drei::NUM,ಮೂರು,шамма
757,vier::NUM,ನಾಲ್ಕು,мукьа
758,vier::NUM,ನಾಲ್ಕು,мукьва
759,fünf::NUM,ಅಯ್ದು,ххюва
760,sechs::NUM,ಆರು,ряхва
761,sieben::NUM,ಏಳು,арула
762,acht::NUM,ಎಂಟು,мяйва
763,neun::NUM,ಒಂಭಬತ್ತು,урчӏва
764,zehn::NUM,ಹತ್ತು,ацӏва
765,elf::NUM,ಹನ್ನೊಂದು,ацӏния цава
766,zwölf::NUM,ಹನ್ನೆರಡು,ацӏиия кӏива
767,zwanzig::NUM,ಇಪ್ಪತ್ತು,кьува
768,dreißig::NUM,ಮೂವತ್ತು,зувира
769,vierzig::NUM,ನಲವತ್ತು,мукьцӏала
770,fünfzig::NUM,ಐವತ್ತು,ххюцӏала
771,sechzig::NUM,ಅರುವತ್ತು,ряхцӏала
772,siebzig::NUM,ಎಪ್ಪತ್ತು,
773,achtzig::NUM,ಎಂಬತ್ತು,мяйцӏала
774,neunzig::NUM,ತೊಂಬತ್ತು,урчӏцӏала
775,hundert::NUM,ನೂರು,ттурш
776,hundert::NUM,ನೂರು,ттуршва
777,tausend::NUM,ಸಾವಿರ,азарва
778,und::CNJ,ಮತ್ತು,-гу
779,oder::CNJ,ಅಥವಾ,я
780,oder::CNJ,ಅಥವಾ,ягу
781,stehen::V,ನಿಲ್ಲು,ацӏан
782,sitzen::V,ಕುಳ್ಳಿರು,щяивкӏун икӏан
783,liegen::V,ಮಲಗಿಕೊ,утту нвхьуну икӏан
784,hängen::V,ಇಳಿಯಬಿಡು,зурчӏай тӏун
785,werden::V,ಆಗು,хьун
786,passieren::V,ಆಗು,хьун
787,beginnen::V,ಆರಂಭಿಸು,дайдишин
788,beginnen::V,ಆರಂಭಿಸು,дайдирхьуну дикӏан
789,enden::V,ಕೊನೆಗಾಣು,къуртал дан
790,wechseln::V,ಮಾರ್ಪಡಿಸು,даххана хьун
791,wechseln::V,ಮಾರ್ಪಡಿಸು,даххана дуллан
792,aufgehen[Sonne]::V,ಮೂಡು,буклай бур
793,untergehen[Sonne]::V,ಮುಳುಗು,лаглай бур
794,scheinen[Sonne]::V,ಹೊಳೆ,битан
795,scheinen[Sonne]::V,ಹೊಳೆ,чани буллан
796,donnern::V,ಗುಡುಗಾಗು,тӏий бур
797,wehen::V,ತೀಡು,бишлай бур
798,strömen::V,ಹರಿ,экьинан
799,fließen::V,ಹರಿ,экьинан
800,sich drehen::V,ಸುತ್ತು,гьанан
801,schwanken::V,ಓಲಾಡು,хъюлчу тӏун
802,schwanken::V,ಓಲಾಡು,хӏуркку тӏун
803,schwingen::V,ತೂಗು,хъюлчай тӏун
804,schwingen::V,ತೂಗು,хъюлчу тӏун
805,fallen::V,ಉದುರು,багьлан
806,brennen::V,ಉರಿ,ччучлан
807,rauchen::V,ಹೊಗೆಬಿಡು,пуркӏу тӏун
808,regnen::V,ಸುರಿ,лачӏун
809,regnen::V,ಸುರಿ,лачIлай дур
810,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,микӏ лачӏун
811,tauen::V,ಬೆಚ್ಚಗಾಗು,баслан
812,schmelzen::V,ಕರಗು,баслан
813,trocknen::V,ಒಣಗು,кьакьан
814,sieden::V,ಕುದಿ,щаран
815,faulen::V,ಕೊಳೆ,аьллан
816,verfaulen::V,ನಶಿಸು,аьллан
817,verfaulen::V,ನಶಿಸು,аьян
818,reißen::V,ಒಡೆ,ххя дукан
819,versinken::V,ಮುಳುಗು,оькьлан
820,versinken::V,ಮುಳುಗು,оькьан
821,vergehen::V,ಸಾಗು,лялиян
822,erscheinen::V,ತೋರು,буккан
823,erscheinen::V,ತೋರು,загьир хьун
824,verschwinden::V,ಮಾಯವಾಗು,бат хьун
825,verschwinden::V,ಮಾಯವಾಗು,акъа хьун
826,sinken::V,ಕುಸಿ,чахь учин
827,abnehmen::V,ತಗ್ಗು,чан хьун
828,abnehmen::V,ತಗ್ಗು,ссуссукьу хьун
829,zunehmen::V,ಬೆಳೆ,гьарза хьун
830,steigen::V,ಉಬ್ಬು,гьаз хьун
831,wachsen::V,ಬೆಳೆ,ххяххан
832,glänzen::V,ಮಿರುಗು,цӏай буккан
833,funkeln::V,ಮಿನುಗು,цӏай-цӏай тӏун
834,lärmen::V,ಶಬ್ದ ಮಾಡಲು,чӏу буллан
835,lärmen::V,ಶಬ್ದ ಮಾಡಲು,аьлагъужа буллан
836,läuten::V,ಬಾರಿಸು,занг ришлан
837,läuten::V,ಬಾರಿಸು,занг дуллан
838,klingeln::V,ಅನುರಣಿಸು,занг ришлан
839,klingeln::V,ಅನುರಣಿಸು,занг дуллан
840,klirren::V,ಕಿಣಿಕಿಣಿಸು,
841,brausen::V,ಅಬ್ಬರಿಸು,никъащилан
842,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,щурщур тӏун
843,klingen::V,ಉಸಿರು,чӏу буклан
844,bellen::V,ಬಗುಳು,хӏап тӏун
845,heulen::V,ಅರಚು,
846,blasen::V,ಗಾಳಿ ಊದು,уф тӏун
847,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,щютӏа тӏун
848,schreien::V,ಕರೆ,чӏу бан
849,stöhnen::V,ನರಳು,угь-къак тӏун
850,zittern::V,ನಡುಗು,зурзу чин
851,zittern::V,ನಡುಗು,зурзу тӏун
852,leben::V,ಇರು,ялапар хъанан
853,geboren werden::V,ಉಂಟಾಗು,ан
854,atmen::V,ಉಸಿರು,ссихӏ ласлан
855,atmen::V,ಉಸಿರು,ссихӏ бигьлан
856,trinken::V,ಕುಡಿ,хӏачӏан
857,trinken::V,ಕುಡಿ,хӏачӏлан
858,essen::V,ತಿನ್ನು,канан
859,schlucken::V,ನುಂಗು,кьюлтӏа тӏун
860,müde werden::V,ಬಳಲು,аьхчӏин
861,einschlafen::V,ನಿದ್ಧೆಹೋಗು,шанан икӏан
862,schlafen::V,ನಿದ್ರಿಸು,шанан
863,aufwachen::V,ಏಳು,чантӏ учин
864,aufstehen::V,ಏಳು,бизан
865,sich erholen::V,ಸುಧಾರಿಸು,бигьалаган
866,krank werden::V,ಬೇನೆಬೀಳು,къашай хьун
867,krank sein::V,ಕೆಟ್ಟ ಎಂದು,къашай хъанан
868,krank sein::V,ಕೆಟ್ಟ ಎಂದು,къашавай икӏан
869,schmerzen::V,ಕಚ್ಚು,цӏун
870,husten::V,ಕೆಮ್ಮು,хъугьу чин
871,husten::V,ಕೆಮ್ಮು,хъугьу тӏун
872,genesen::V,ಮತ್ತೆಹೊದಿಸು,хъин хьун
873,genesen::V,ಮತ್ತೆಹೊದಿಸು,сагъ лаган
874,sterben::V,ಮೃತಪಡು,ивчӏан
875,umkommen::V,ಹಾಳಾಗು,лиллан
876,umkommen::V,ಹಾಳಾಗು,литӏлан
877,umkommen::V,ಹಾಳಾಗು,ажал биян
878,umkommen::V,ಹಾಳಾಗು,личӏи хьун
879,umkommen::V,ಹಾಳಾಗು,иакьлу хьун
880,umkommen::V,ಹಾಳಾಗು,ахир жан хъанан
881,umkommen::V,ಹಾಳಾಗು,рухӏирачӏа икӏан
882,sich bewegen::V,ಚಲಿಸು,сукку хьун
883,sich rühren::V,ಕದಲು,сукку хьун
884,sich erheben::V,ಏಳು,бизан
885,sich setzen::V,ಕೂರು,щяикӏан
886,sich setzen::V,ಕೂರು,щябикӏан
887,hinfallen::V,ಬೀಳು,багьан
888,laufen::V,ನಡೆ,занан
889,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,ша ласлан
890,spazierengehen::V,ವಿಹರಿಸು,сайр буллан
891,eilen::V,ಮುನ್ನುಗ್ಗು,анавар буккан
892,sich beeilen::V,ಆತುರಪಡು,анавар буккан
893,sausen::V,ಒಗೆ,никъа щилан
894,sausen::V,ಒಗೆ,никъа щун
895,rennen::V,ಓಡು,лечлан
896,springen::V,ಜಿಗಿ,тӏанкӏ дан
897,klettern::V,ಏರು,лахълан
898,schaukeln::V,ತೂಗು,гьайжак бигьлан
899,kriechen::V,ತೆವಳು,ххярк тӏун
900,schwimmen::V,ಈಜು,гьузун
901,tauchen::V,ಕೆಳಗಿಳಿ,лултту уккан
902,rudern::V,ಸಾಗಿಸು,бяхлан
903,rudern::V,ಸಾಗಿಸು,батӏлан
904,rudern::V,ಸಾಗಿಸು,ххялаххи дуклан
905,fahren::V,ನಡೆಸು,гьан
906,fliegen::V,ಹಾರು,лехлан
907,gehen::V,ಹೋಗು,нан
908,weggehen::V,ಹೊರಡು,ялагьан
909,abfahren::V,ತೆರಳು,гьан
910,anhalten::V,ನಿಲ್ಲು,бацӏан
911,hineingehen::V,ಒಳಹೊಗು,буххан
912,eintreten::V,ಒಳಹೊಗು,буххан
913,kommen::V,ಬರು,учӏан
914,ankommen::V,ಬರು,биян
915,ankommen::V,ಬರು,бучӏан
916,zurückkommen::V,ಹಿಂದಿರುಗು,зана хъун
917,zurückkommen::V,ಹಿಂದಿರುಗು,зана бикӏан
918,bleiben::V,ಇರು,личӏан
919,warten::V,ಇರು,ялугьлан
920,erwarten::V,ನಿರೀಕ್ಷಿಸು,ялугьлан
921,suchen::V,ಹುಡುಕು,луглан
922,finden::V,ಕಂಡುಕೊ,лякъин
923,versuchen::V,ಪ್ರಯತ್ನಿಸು,ххал буллан
924,vorbereiten::V,ಸಿದ್ಧವಾಗು,хӏадур бан
925,lieben::V,ಪ್ರೀತಿಸು,эшкьи хьуиу бикӏан
926,mögen::V,ಇಷ್ಟಪಡು,ххиран бикӏан
927,lachen::V,ನಗು,хъян
928,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,
929,weinen::V,ಅಳು,аьтӏун
930,schimpfen::V,ಗೊಣಗು,дяъван
931,schimpfen::V,ಗೊಣಗು,ссугайи агьан
932,sich ärgern::V,ಗಣಗಾಡು,ссибизлан
933,sich fürchten::V,ನಡುಗು,ингъауслан
934,fürchten::V,ಹೆದರು,хӏучӏ тӏун
935,fliehen::V,ಓಡಿಹೋಗು,ака бан
936,flüchten::V,ಪಾರಾಗು,лихъан
937,sehen::V,ಕಾಣು,чӏалан
938,anschauen::V,ನೋಡು,урган
939,ansehen::V,ನಿರೀಕ್ಷಿಸು,буруглан
940,hören::V,ಕೇಳು,баллан
941,zuhören::V,ಆಲಿಸು,вичӏи дихьлан
942,probieren::V,ರುಚಿ ನೋಡು,тӏин ххал буллан
943,riechen::V,ಮೂಸು,ссунтӏа тӏун
944,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,дакӏнил буслан
945,scheinen::V,ತೋರು,ххан
946,scheinen::V,ತೋರು,бизан
947,scheinen::V,ತೋರು,ххан бикӏлай бикӏан
948,zu sehen sein::V,ಕಾಣಿಸು,
949,vernehmen::V,ಕೇಳು,баян
950,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,лигьулул хъанан
951,tun::V,ಮಾಡು,бан
952,können::V,ಮಾಡಬಲ್ಲ,хьун
953,wollen::V,ಬಯಸು,
954,anfangen::V,ಪ್ರಾರಂಭಿಸು,дайдишин
955,beenden::V,ನಿಲ್ಲಿಸು,къуртал бан
956,aufhören::V,ಮುಗಿಸು,кьабагьан
957,gelingen::V,ಯಶಸ್ವಿಯಾಗು,бюхъан
958,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,
959,öffnen::V,ತೆರೆ,тӏитӏин
960,schließen::V,ಮುಚ್ಚು,лакьин
961,stellen::V,ಇಕ್ಕು,дацӏан дан
962,stellen::V,ಇಕ್ಕು,бишин
963,setzen::V,ಇಡು,щяитан
964,legen::V,ಇಡು,бишин
965,berühren::V,ತಾಕು,ка щун
966,verbinden::V,ಕೂಡಿಸು,бахӏин
967,verbinden::V,ಕೂಡಿಸು,дахӏин
968,bedecken::V,ಮುಚ್ಚು,ялтту бущин
969,bedecken::V,ಮುಚ್ಚು,ялтту бакьин
970,aufhängen::V,ತೂಗುಹಾಕು,лахъан
971,anzünden::V,ಹತ್ತಿಸು,лахъан
972,aufheben::V,ಆಯಿ,гьаз бан
973,zurücklassen::V,ಬಿಡು,кьаитан
974,zurücklassen::V,ಬಿಡು,битан
975,verlieren::V,ಕಳೆ,дакъа дан
976,fallen lassen::V,ಬೀಳಿಸು,рутан
977,machen::V,ಮಾಡು,дан
978,herstellen::V,ತಯಾರಿಸು,яраг ишла бувиу бан
979,bauen::V,ಕಟ್ಟು,дан
980,reparieren::V,ಸರಿಪಡಿಸು,дакьин дан
981,verbessern::V,ತಿದ್ದು,ххуй дан
982,ändern::V,ಬದಲಾಯಿಸು,баххана бан
983,graben::V,ಅಗೆ,дуклан
984,beugen::V,ಬಗ್ಗಿಸು,лахӏан бан
985,beugen::V,ಬಗ್ಗಿಸು,кьус бикӏан
986,biegen::V,ಬಗ್ಗಿಸು,баччин
987,biegen::V,ಬಗ್ಗಿಸು,лахӏан бан
988,drehen::V,ತಿರುಗು,гьанан
989,wenden::V,ತಿರುಗು,кӏура баен бан
990,umdrehen::V,ತಿರುಗಿಸು,кӏура баен бан
991,heben::V,ಎತ್ತು,гьаз бан
992,hochheben::V,ಎತ್ತು,гьаз бан
993,ergreifen::V,ಆಕ್ರಮಿಸು,хъап дан
994,ergreifen::V,ಆಕ್ರಮಿಸು,хъап увиу угьан
995,halten::V,ಹಿಡಿ,бугьлан
996,drücken::V,ಒತ್ತು,кьюч бигьлан
997,schieben::V,ನೂಕು,щун
998,kratzen::V,ತರಚಿಕೊಳ್ಳು,
999,lecken::V,ನೆಕ್ಕು,ланцӏа тӏун
1000,beißen::V,ಕಚ್ಚು,хъапа тӏун
1001,beißen::V,ಕಚ್ಚು,кьацӏа тӏун
1002,abreißen::V,ಹರಿ,буцан
1003,abschneiden::V,ಕತ್ತರಿಸು,бухъан
1004,abschneiden::V,ಕತ್ತರಿಸು,кьукьин
1005,binden::V,ಕಟ್ಟು,бахӏин
1006,binden::V,ಕಟ್ಟು,дахӏин
1007,stecken::V,ಸಿಕ್ಕಿಸು,
1008,brechen::V,ಮುರಿ,гъагъан
1009,klopfen::V,ತಟ್ಟು,кьутӏа тӏун
1010,hauen::V,ಹೊಡೆ,рищун
1011,kleben::V,ಅಂಟಿಸು,лачӏун буллан
1012,reiben::V,ಉಜ್ಜು,ссуку буллан
1013,streichen::V,ಹರಡು,дугъан
1014,streichen::V,ಹರಡು,аьгъу дан
1015,schleifen::V,ಮಸೆ,
1016,schneiden::V,ಕತ್ತರಿಸು,духълан
1017,schneiden::V,ಕತ್ತರಿಸು,кьукьлан
1018,rütteln::V,ಕುಲುಕಿಸು,
1019,schütteln::V,ಅಲುಗಿಸು,хъюлчу буллан
1020,schwenken::V,ತೂಗಾಡು,палцӏ дуллан
1021,schütten::V,ಎರೆ,рутӏин
1022,füllen::V,ತುಂಬಿಸು,буцӏин бан
1023,einwickeln::V,ಹೊದಿಸು,кай-кай бан
1024,tragen::V,ಹೊರು,ларсун занан
1025,tragen::V,ಹೊರು,ларсун ачин
1026,schleppen::V,ಜಗ್ಗು,ххилан
1027,ziehen::V,ಎಳೆ,
1028,aufbewahren::V,ಇಟ್ಟುಕೊ,ядан
1029,aufbewahren::V,ಇಟ್ಟುಕೊ,ядуллан
1030,werfen::V,ಎಸೆ,личин
1031,fangen::V,ಹಿಡಿ,бугьан
1032,fangen::V,ಹಿಡಿ,бугьлан
1033,packen::V,ಸೆಳೆ,
1034,verstecken::V,ಮುಚ್ಚಿಡು,ладитан
1035,verstecken::V,ಮುಚ್ಚಿಡು,кьюлтӏ дан
