,Concept_ID,ar,tr
809,zusammen::ADV,معا,beraber
810,zusammen::ADV,معا,birlikte
811,lange::ADV,مدة طويلة,çok
812,lange::ADV,مدة طويلة,uzun
813,plötzlich::ADV,فجأة,ansızın
814,plötzlich::ADV,فجأة,birdenbire
815,sofort::ADV,حالا,hemen
816,sofort::ADV,حالا,derhal
817,sofort::ADV,فورا,hemen
818,sofort::ADV,فورا,derhal
819,später::ADV,فيما بعد,daha sonra
820,jetzt::ADV,الآن,şimdi
821,jetzt::ADV,حاليا,şimdi
822,heute::ADV,اليوم,bugün
823,morgen::ADV,غدا,yarın
824,bald::ADV,قريبا,yakında
825,dann::ADV,ثم,sonra
826,gestern::ADV,أمس,dün
827,gestern::ADV,البارحة,dün
828,einst::ADV,قديما,eskiden
829,damals::ADV,حينئذ,o zamanlar
830,danach::ADV,ثم,sonradan
831,danach::ADV,ثم,ondan sonra
832,danach::ADV,بعد ذلك,sonradan
833,danach::ADV,بعد ذلك,ondan sonra
834,vorher::ADV,من قبل,önce
835,vorher::ADV,من قبل,önceden
836,vorher::ADV,قبل ذلك,önce
837,vorher::ADV,قبل ذلك,önceden
838,zuerst::ADV,أولا,ilk önce
839,einmal::ADV,مرة,bir defa
840,manchmal::ADV,أحيانا,bazan
841,oft::ADV,كثيرا,sık sık
842,oft::ADV,كثيرا,çok defa
843,immer::ADV,دائما,daima
844,immer::ADV,دائما,her zaman
845,niemals::ADV,لا أبدا,asla değil
846,niemals::ADV,لا أبدا,hiçbir zaman
847,hier::ADV,هنا,burada
848,hierhin::ADV,إلى هنا,buraya
849,von hier::ADV,من هنا,buradan
850,dort::ADV,هناك,orada
851,dort::ADV,هناك,şurada
852,dorthin::ADV,إلى هناك,oraya
853,dorthin::ADV,إلى هناك,şuraya
854,geradeaus::ADV,إلى الأمام,doğru
855,vorwärts::ADV,إلى الأمام,ileri
856,rückwärts::ADV,إلى الوراء,geri
857,zurück::ADV,عودا,geriye
858,zurück::ADV,إلى الخلف,geriye
859,unten::ADV,تحت,aşağıda
860,unten::ADV,في الأسفل,aşağıda
861,hinab::ADV,إلى تحت,aşağıya
862,oben::ADV,فوق,yukarıda
863,oben::ADV,في الأعلى,yukarıda
864,hinauf::ADV,إلى فوق,yukarı
865,hinauf::ADV,إلى فوق,yukarıya
866,hinauf::ADV,إلى الأعلى,yukarı
867,hinauf::ADV,إلى الأعلى,yukarıya
868,überall::ADV,في كل مكان,her yerde
869,nicht::ADV,لا,-mi-
870,nicht::ADV,لا,değil
871,nicht::ADV,لم,-mi-
872,nicht::ADV,لم,değil
873,ein wenig::ADV,قليلا,biraz
874,kaum::ADV,كاد لا,dar
875,kaum::ADV,كاد لا,hemen hemen değil
876,sehr::ADV,جدا,pek
877,sehr::ADV,جدا,gayet
878,sehr::ADV,كثيرا,pek
879,sehr::ADV,كثيرا,gayet
880,so::ADV,كذا,öyle
881,so::ADV,كذا,böyle
882,so::ADV,كذلك,öyle
883,so::ADV,كذلك,böyle
884,noch::ADV,ما زال,hâlâ
885,noch::ADV,ما زال,henüz
886,nur::ADV,فقط,ancak
887,nur::ADV,فقط,yalnız
888,schon::ADV,قد,çoktan
889,wieder::ADV,من جديد,tekrar
890,wieder::ADV,من جديد,yeniden
891,wieder::ADV,مرة أخرى,tekrar
892,wieder::ADV,مرة أخرى,yeniden
893,vergebens::ADV,عبثا,boşuna
894,vor::PRP,أمام,önünde
895,hinter::PRP,خلف,arkasında
896,hinter::PRP,وراء,arkasında
897,unter::PRP,تحت,altında
898,durch::PRP,عبر,sayesinde
899,durch::PRP,عبر,ortasından
900,durch::PRP,خلال,sayesinde
901,durch::PRP,خلال,ortasından
902,neben::PRP,جنب,yanında
903,neben::PRP,بجانب,yanında
904,zwischen::PRP,بين,arasında
905,wegen::PRP,بسبب,dolayı
906,dies::PRN,هذا,bu
907,das::PRN,ذلك,o
908,das::PRN,ذلك,şu
909,alles::PRN,الكل,hepsi
910,alles::PRN,الكل,her şey
911,ich::PRN,أنا,ben
912,du::PRN,أنت,sen
913,er::PRN,هو,o
914,wir::PRN,نحن,biz
915,ihr::PRN,أنتم,siz
916,ihr::PRN,أنتن,siz
917,sie::PRN,هم,onlar
918,sie::PRN,هن,onlar
919,was::FPRN,ما,ne
920,wer::FPRN,من,kim
921,wo::FADV,أين,nerede
922,wohin::FADV,إلى أين,nereye
923,wie::FADV,كيف,nasıl
924,warum::FADV,لماذا,neden
925,wieviel::FNUM,كم,kaç
926,wieviel::FNUM,كم,ne kadar
927,eins::NUM,واحد,bir
928,zwei::NUM,اثنين,iki
929,drei::NUM,ثلاثة,üç
930,vier::NUM,أربعة,dört
931,fünf::NUM,خمسة,beş
932,sechs::NUM,ستة,altı
933,sieben::NUM,سبعة,yedi
934,acht::NUM,ثمانية,sekiz
935,neun::NUM,تسعة,dokuz
936,zehn::NUM,عشرة,on
937,elf::NUM,أحد عشر,on bir
938,zwölf::NUM,اثنا عشر,on iki
939,zwanzig::NUM,عشرون,yirmi
940,dreißig::NUM,ثلاثون,otuz
941,vierzig::NUM,أربعون,kırk
942,fünfzig::NUM,خمسون,elli
943,sechzig::NUM,ستون,altmış
944,siebzig::NUM,سبعون,yetmiş
945,achtzig::NUM,ثمانون,seksen
946,neunzig::NUM,تسعون,doksan
947,hundert::NUM,مئة,yüz
948,tausend::NUM,ألف,bin
949,und::CNJ,و,ve
950,und::CNJ,و,ile
951,oder::CNJ,أو,ya
952,oder::CNJ,أو,yahut
953,stehen::V,وقف,durmak
954,sitzen::V,جلس,oturmak
955,liegen::V,رقد,yatmak
956,hängen::V,تعلق,asılı olmak
957,werden::V,صار,olmak
958,werden::V,صار,olunmak
959,werden::V,أصبح,olmak
960,werden::V,أصبح,olunmak
961,passieren::V,حدث,olmak
962,beginnen::V,ابتدأ,başlamak
963,enden::V,انتهى,bitmek
964,enden::V,انتهى,sona ermek
965,wechseln::V,تغير,değişmek
966,aufgehen[Sonne]::V,شرق,doğmak
967,untergehen[Sonne]::V,غرب,batmak
968,scheinen[Sonne]::V,أضاء,parlamak
969,donnern::V,رعد,gök gürlemek
970,wehen::V,هب,esmek
971,strömen::V,جرى,akmak
972,fließen::V,سال,akmak
973,sich drehen::V,دار,dönmek
974,schwanken::V,ترنح,sallanmak
975,schwingen::V,ترجح,titremek
976,fallen::V,سقط,düşmek
977,brennen::V,احترق,yanmak
978,rauchen::V,دخن,tütmek
979,regnen::V,أمطر,yağmak
980,gefrieren::V,تجمد,donmak
981,tauen::V,ذاب,erimek
982,schmelzen::V,ذاب,erimek
983,trocknen::V,نشف,kurumak
984,sieden::V,غلى,kaynamak
985,faulen::V,فسد,çürümek
986,verfaulen::V,تعفن,çürümek
987,reißen::V,انقطع,yırtılmak
988,versinken::V,غرق,batmak
989,vergehen::V,مضى,geçmek
990,erscheinen::V,لاح,görünmek
991,erscheinen::V,ظهر,görünmek
992,verschwinden::V,غاب,kaybolmak
993,sinken::V,هبط,inmek
994,abnehmen::V,نقص,azalmak
995,zunehmen::V,ازداد,artmak
996,zunehmen::V,ازداد,çoğalmak
997,steigen::V,صعد,artmak
998,steigen::V,صعد,yükselmek
999,steigen::V,ارتفع,artmak
1000,steigen::V,ارتفع,yükselmek
1001,wachsen::V,نما,büyümek
1002,wachsen::V,نما,gelişmek
1003,wachsen::V,نبت,büyümek
1004,wachsen::V,نبت,gelişmek
1005,glänzen::V,لمع,parlamak
1006,funkeln::V,تلألأ,parıldamak
1007,lärmen::V,ضج,gürültü yapmak
1008,lärmen::V,صخب,gürültü yapmak
1009,läuten::V,قرع,çalmak
1010,klingeln::V,دق,zil çalmak
1011,klirren::V,قعقع,şakırdamak
1012,klirren::V,قعقع,zangırdamak
1013,brausen::V,عج,köpürmek
1014,brausen::V,عج,kükremek
1015,rauschen::V,حف,fışırdamak
1016,klingen::V,رن,tınlamak
1017,bellen::V,نبح,havlamak
1018,heulen::V,عوى,ulumak
1019,blasen::V,نفخ,üflemek
1020,pfeifen::V,صفر,düdük çalmak
1021,schreien::V,صرخ,bağırmak
1022,schreien::V,صرخ,haykırmak
1023,stöhnen::V,أن,inlemek
1024,zittern::V,ارتعش,titremek
1025,leben::V,عاش,yaşamak
1026,leben::V,عاش,hayatta olmak
1027,geboren werden::V,ولد,doğmak
1028,atmen::V,تنفس,solunmak
1029,atmen::V,تنفس,nefes almak
1030,trinken::V,شرب,içmek
1031,essen::V,أكل,yemek
1032,schlucken::V,جرع,yutmak
1033,müde werden::V,تعب,yorulmak
1034,einschlafen::V,نام,uykuya dalmak
1035,schlafen::V,نام,uyumak
1036,aufwachen::V,استيقظ,uyanmak
1037,aufstehen::V,قام,kalkmak
1038,aufstehen::V,قام,yataktan kalkmak
1039,sich erholen::V,استجم,dinlenmek
1040,krank werden::V,مرض,hastalanmak
1041,krank sein::V,مرض,hasta olmak
1042,schmerzen::V,آلم,ağrımak
1043,husten::V,كح,öksürmek
1044,husten::V,سعل,öksürmek
1045,genesen::V,نقه,şifa bulmak
1046,sterben::V,مات,ölmek
1047,sterben::V,مات,vefat etmek
1048,umkommen::V,هلك,ölmek
1049,sich bewegen::V,تحرك,hareket etmek
1050,sich rühren::V,تحرك,kımıldanmak
1051,sich erheben::V,قام,kalkmak
1052,sich erheben::V,قام,ayağa kalkmak
1053,sich setzen::V,جلس,oturmak
1054,hinfallen::V,وقع,yere düşmek
1055,laufen::V,مشى,yürümek
1056,schreiten::V,خطا,yürümek
1057,schreiten::V,خطا,adım atmak
1058,spazierengehen::V,تنزه,gezmek
1059,spazierengehen::V,تنزه,dolaşmak
1060,eilen::V,عجل,seğirtmek
1061,sich beeilen::V,استعجل,acele etmek
1062,sausen::V,أسرع,hızla gitmek
1063,rennen::V,عدا,koşmak
1064,rennen::V,ركض,koşmak
1065,springen::V,قفز,atlamak
1066,springen::V,قفز,sıçramak
1067,klettern::V,تسلق,tırmanmak
1068,schaukeln::V,تأرجح,sallanmak
1069,kriechen::V,دب,sürünmek
1070,kriechen::V,زحف,sürünmek
1071,schwimmen::V,سبح,yüzmek
1072,tauchen::V,غطس,dalmak
1073,rudern::V,جذف,kürek çekmek
1074,fahren::V,ركب,gitmek
1075,fahren::V,سافر,gitmek
1076,fliegen::V,طار,uçmak
1077,gehen::V,سار,gitmek
1078,gehen::V,ذهب,gitmek
1079,weggehen::V,ذهب,gitmek
1080,weggehen::V,انصرف,gitmek
1081,abfahren::V,رحل,kalkmak
1082,anhalten::V,توقف,durmak
1083,hineingehen::V,دخل,içeri girmek
1084,eintreten::V,دخل,girmek
1085,kommen::V,أتى,gelmek
1086,kommen::V,جاء,gelmek
1087,ankommen::V,وصل,varmak
1088,zurückkommen::V,عاد,dönmek
1089,zurückkommen::V,رجع,dönmek
1090,bleiben::V,مكث,kalmak
1091,warten::V,انتظر,beklemek
1092,erwarten::V,ترقب,beklemek
1093,erwarten::V,انتظر,beklemek
1094,suchen::V,بحث,aramak
1095,finden::V,وجد,bulmak
1096,versuchen::V,حاول,denemek
1097,vorbereiten::V,أعد,hazırlamak
1098,vorbereiten::V,حضر,hazırlamak
1099,lieben::V,أحب,sevmek
1100,mögen::V,أحب,beğenmek
1101,lachen::V,ضحك,gülmek
1102,rühren::V,أثر,dokunmak
1103,rühren::V,أثر,duygulandırmak
1104,weinen::V,بكى,ağlamak
1105,schimpfen::V,سب,küfretmek
1106,schimpfen::V,شتم,küfretmek
1107,sich ärgern::V,زعل,kızmak
1108,sich fürchten::V,هاب,korkmak
1109,fürchten::V,خاف,korkmak
1110,fürchten::V,خشي,korkmak
1111,fliehen::V,هرب,kaçmak
1112,flüchten::V,فر,kaçmak
1113,sehen::V,رأى,görmek
1114,anschauen::V,نظر,seyretmek
1115,ansehen::V,نظر,bakmak
1116,hören::V,سمع,duymak
1117,hören::V,سمع,işitmek
1118,zuhören::V,أصغى,dinlemek
1119,probieren::V,ذاق,denemek
1120,probieren::V,ذاق,tadına bakmak
1121,riechen::V,شم,kokusunu almak
1122,riechen::V,استنشق,kokusunu almak
1123,fühlen::V,شعر,duymak
1124,fühlen::V,شعر,hissetmek
1125,scheinen::V,ظهر,görünmek
1126,zu sehen sein::V,ظهر,görünmek
1127,vernehmen::V,سمع,haber almak
1128,frieren::V,بردان,üşümek
1129,tun::V,فعل,etmek
1130,tun::V,فعل,yapmak
1131,können::V,قدر,bilmek
1132,können::V,استطاع,bilmek
1133,wollen::V,شاء,istemek
1134,wollen::V,أراد,istemek
1135,anfangen::V,بدأ,başlamak
1136,beenden::V,أنهى,bitirmek
1137,aufhören::V,توقف,bitmek
1138,aufhören::V,انقطع,bitmek
1139,gelingen::V,نجح,başarmak
1140,geraten::V,طلع,düşmek
1141,öffnen::V,فتح,açmak
1142,schließen::V,أغلق,kapamak
1143,stellen::V,وضع,koymak
1144,stellen::V,أقام,koymak
1145,setzen::V,أجلس,koymak
1146,setzen::V,أجلس,oturtmak
1147,legen::V,وضع,koymak
1148,legen::V,وضع,yatırmak
1149,berühren::V,مس,dokunmak
1150,berühren::V,لمس,dokunmak
1151,verbinden::V,ربط,bağlamak
1152,verbinden::V,ربط,birleştirmek
1153,verbinden::V,وصل,bağlamak
1154,verbinden::V,وصل,birleştirmek
1155,bedecken::V,غطى,örtmek
1156,bedecken::V,غطى,kaplamak
1157,aufhängen::V,علق,asmak
1158,anzünden::V,أوقد,yakmak
1159,anzünden::V,أوقد,ateşlemek
1160,aufheben::V,لقط,kaldırmak
1161,zurücklassen::V,ترك,geride bırakmak
1162,verlieren::V,فقد,yitirmek
1163,verlieren::V,فقد,kaybetmek
1164,fallen lassen::V,أسقط,düşürmek
1165,machen::V,فعل,yapmak
1166,herstellen::V,صنع,yapmak
1167,herstellen::V,صنع,imal etmek
1168,herstellen::V,أنتج,yapmak
1169,herstellen::V,أنتج,imal etmek
1170,bauen::V,بنى,kurmak
1171,bauen::V,بنى,inşa etmek
1172,bauen::V,شيد,kurmak
1173,bauen::V,شيد,inşa etmek
1174,reparieren::V,صلح,onarmak
1175,reparieren::V,صلح,tamir etmek
1176,verbessern::V,صحح,düzeltmek
1177,ändern::V,غير,değiştirmek
1178,graben::V,حفر,kazmak
1179,beugen::V,ثنى,eğmek
1180,beugen::V,أحنى,eğmek
1181,biegen::V,لوى,bükmek
1182,drehen::V,أدار,çevirmek
1183,drehen::V,أدار,döndürmek
1184,drehen::V,دور,çevirmek
1185,drehen::V,دور,döndürmek
1186,wenden::V,قلب,çevirmek
1187,umdrehen::V,قلب,çevirmek
1188,heben::V,رفع,kaldırmak
1189,hochheben::V,رفع,yukarı kaldırmak
1190,ergreifen::V,مسك,tutmak
1191,ergreifen::V,مسك,yakalamak
1192,halten::V,مسك,tutmak
1193,drücken::V,ضغط,sıkmak
1194,schieben::V,حرك,itmek
1195,schieben::V,حرك,sürmek
1196,kratzen::V,خدش,kaşımak
1197,lecken::V,لعق,yalamak
1198,beißen::V,عض,ısırmak
1199,abreißen::V,قلع,koparmak
1200,abschneiden::V,قطع,keserek ayırmak
1201,binden::V,ربط,bağlamak
1202,stecken::V,دس,sokmak
1203,brechen::V,كسر,kırmak
1204,klopfen::V,طرق,çalmak
1205,hauen::V,ضرب,vurmak
1206,kleben::V,ألصق,yapıştırmak
1207,reiben::V,حك,ovmak
1208,reiben::V,حك,sürtmek
1209,streichen::V,نشر,sürmek
1210,schleifen::V,سن,bilemek
1211,schneiden::V,قطع,kesmek
1212,rütteln::V,رج,sallamak
1213,schütteln::V,هز,sarsmak
1214,schütteln::V,هز,çalkamak
1215,schwenken::V,لوح,sallamak
1216,schütten::V,صب,dökmek
1217,schütten::V,صب,akıtmak
1218,füllen::V,ملأ,doldurmak
1219,einwickeln::V,لف,sarmak
1220,tragen::V,حمل,taşımak
1221,schleppen::V,سحب,sürüklemek
1222,ziehen::V,سحب,çekmek
1223,aufbewahren::V,حفظ,saklamak
1224,werfen::V,رمى,atmak
1225,werfen::V,ألقى,atmak
1226,fangen::V,التقط,tutmak
1227,fangen::V,التقط,yakalamak
1228,packen::V,مسك,tutmak
1229,packen::V,مسك,yakalamak
1230,verstecken::V,خبأ,saklamak
1231,teilen::V,قسم,bölmek
1232,teilen::V,قسم,ayırmak
1233,schicken::V,بعث,yollamak
1234,schicken::V,بعث,göndermek
1235,schicken::V,أرسل,yollamak
1236,schicken::V,أرسل,göndermek
1237,bringen::V,جلب,getirmek
1238,hinzufügen::V,أضاف,katmak
1239,hinzufügen::V,أضاف,eklemek
1240,bekommen::V,حصل,almak
1241,bekommen::V,حصل,eline geçmek
1242,erhalten::V,استلم,almak
1243,nehmen::V,أخذ,almak
1244,wählen::V,اختار,seçmek
1245,auswählen::V,انتقى,seçmek
1246,auswählen::V,انتقى,ayırmak
1247,bewahren::V,حافظ,korumak
1248,behindern::V,عاق,engellemek
1249,verderben::V,أفسد,bozmak
1250,beschädigen::V,أضر,zedelemek
1251,beschädigen::V,أضر,ziyan vermek
1252,zerbrechen::V,كسر,kırmak
1253,zerreißen::V,مزق,yırtmak
1254,zerstören::V,دمر,yıkmak
1255,zerstören::V,دمر,tahrip etmek
1256,verbrennen::V,حرق,yakmak
1257,geben::V,أعطى,vermek
1258,reichen::V,ناول,uzatmak
1259,schenken::V,وهب,hediye etmek
1260,versprechen::V,وعد,vaat etmek
1261,wünschen::V,تمنى,kutlamak
1262,loben::V,مدح,övmek
1263,küssen::V,قبل,öpmek
1264,wiegen::V,هدهد,sallamak
1265,zudecken::V,غطى,örtmek
1266,wecken::V,أيقظ,uyandırmak
1267,zeigen::V,أرى,göstermek
1268,führen::V,دل,gezdirmek
1269,führen::V,دل,yol göstermek
1270,lehren::V,علم,okutmak
1271,lehren::V,علم,öğretmek
1272,unterrichten::V,علم,öğretmek
1273,aufziehen::V,ربى,yetiştirmek
1274,leiten::V,دل,yönetmek
1275,leiten::V,دل,idare etmek
1276,leiten::V,أدار,yönetmek
1277,leiten::V,أدار,idare etmek
1278,antreiben::V,حث,teşvik etmek
1279,lassen::V,حدا,-tırmak
1280,einladen::V,دعا,davet etmek
1281,vereinigen::V,وحد,birleştirmek
1282,besuchen::V,زار,uğramak
1283,besuchen::V,زار,ziyaret etmek
1284,besuchen::V,زار,görmeye gitmek
1285,treffen::V,قابل,rastlamak
1286,treffen::V,قابل,isabet etmek
1287,sich versammeln::V,اجتمع,toplanmak
1288,spielen::V,لعب,oynamak
1289,singen::V,غنى,söylemek
1290,singen::V,غنى,şarkı söylemek
1291,tanzen::V,رقص,oynamak
1292,tanzen::V,رقص,dans etmek
1293,sich trennen::V,افترق,ayrılmak
1294,verlassen::V,ترك,bırakmak
1295,verlassen::V,ترك,terk etmek
1296,retten::V,نجى,kurtarmak
1297,retten::V,أنقذ,kurtarmak
1298,bewachen::V,حرس,gözetmek
1299,schützen::V,حمى,korumak
1300,verteidigen::V,دافع,savunmak
1301,sich schlagen::V,تضارب,dövüşmek
1302,schießen::V,أطلق,ateş etmek
1303,siegen::V,انتصر,yenmek
1304,ärgern::V,أزعل,kızdırmak
1305,schlagen::V,ضرب,dövmek
1306,treten::V,رفس,tepmek
1307,stechen::V,شك,sokmak
1308,stechen::V,شك,batırmak
1309,stoßen::V,دفع,itmek
1310,stehlen::V,سرق,çalmak
1311,stören::V,ضايق,bozmak
1312,stören::V,ضايق,etkilemek
1313,belästigen::V,أزعج,rahatsız etmek
1314,verbergen::V,كتم,saklamak
1315,täuschen::V,خدع,aldatmak
1316,betrügen::V,غش,aldatmak
1317,betrügen::V,غش,dolandırmak
1318,töten::V,قتل,öldürmek
1319,wohnen::V,سكن,oturmak
1320,arbeiten::V,عمل,çalışmak
1321,arbeiten::V,اشتغل,çalışmak
1322,sammeln::V,جمع,toplamak
1323,pflücken::V,جنى,koparmak
1324,pflücken::V,قطف,koparmak
1325,jagen::V,صاد,avlanmak
1326,fischen::V,اصطاد,balık tutmak
1327,fassen::V,قبض,tutmak
1328,fassen::V,قبض,yakalamak
1329,hüten::V,رعى,otlatmak
1330,treiben::V,ساق,gütmek
1331,anbinden::V,ربط,bağlamak
1332,füttern::V,علف,beslemek
1333,melken::V,حلب,sağmak
1334,hacken::V,فرم,yarmak
1335,gießen::V,سقى,sulamak
1336,reifen::V,نضج,olgunlaşmak
1337,zubereiten::V,حضر,hazırlamak
1338,kochen::V,طبخ,pişirmek
1339,kochen::V,طبخ,kaynatmak
1340,backen::V,خبز,pişirmek
1341,backen::V,خبز,fırında pişirmek
1342,braten::V,قلى,kızartmak
1343,braten::V,حمر,kızartmak
1344,umrühren::V,قلب,karıştırmak
1345,stricken::V,حاك,örmek
1346,nähen::V,خاط,dikmek
1347,färben::V,صبغ,boyamak
1348,färben::V,لون,boyamak
1349,reinigen::V,نظف,temizlemek
1350,waschen::V,غسل,yıkamak
1351,abwischen::V,مسح,silmek
1352,spülen::V,شطف,çalkamak
1353,fegen::V,كنس,süpürmek
1354,kehren::V,كنس,süpürmek
1355,baden::V,استحم,yıkanmak
1356,baden::V,استحم,banyo yapmak
1357,sich waschen::V,اغتسل,yıkanmak
1358,ausziehen::V,خلع,çıkarmak
1359,anziehen::V,لبس,giymek
1360,sich anziehen::V,اكتسى,giyinmek
1361,kämmen::V,مشط,taramak
1362,schmücken::V,زين,süslemek
1363,sagen::V,قال,demek
1364,sagen::V,قال,söylemek
1365,sprechen::V,تكلم,konuşmak
1366,reden::V,تكلم,konuşmak
1367,sich unterhalten::V,تحادث,sohbet etmek
1368,fragen::V,سأل,sormak
1369,bitten::V,رجا,dilemek
1370,bitten::V,رجا,rica etmek
1371,erzählen::V,حكي,bahsetmek
1372,erzählen::V,حكي,hikâye etmek
1373,mitteilen::V,بلغ,bildirmek
1374,nennen::V,سمى,adlandırmak
1375,rufen::V,نادى,çağırmak
1376,prahlen::V,فشر,övünmek
1377,prahlen::V,تفاخر,övünmek
1378,übersetzen::V,ترجم,çevirmek
1379,übersetzen::V,ترجم,tercüme etmek
1380,denken::V,فكر,düşünmek
1381,glauben::V,اعتقد,inanmak
1382,glauben::V,اعتقد,zannetmek
1383,bemerken::V,لاحظ,farkına varmak
1384,erkennen::V,عرف,tanımak
1385,begreifen::V,فهم,anlamak
1386,begreifen::V,فهم,kavramak
1387,begreifen::V,أدرك,anlamak
1388,begreifen::V,أدرك,kavramak
1389,verstehen::V,فهم,duymak
1390,verstehen::V,فهم,anlamak
1391,lernen::V,درس,öğrenmek
1392,wissen::V,علم,bilmek
1393,sich erinnern an::V,تذكر,hatırlamak
1394,vergessen::V,نسي,unutmak
1395,messen::V,قاس,ölçmek
1396,zählen::V,عد,saymak
1397,zählen::V,أحصى,saymak
1398,rechnen::V,حسب,hesap etmek
1399,lesen::V,قرأ,okumak
1400,malen::V,صور,resmini yapmak
1401,zeichnen::V,رسم,çizmek
1402,schreiben::V,كتب,yazmak
1403,besitzen::V,حاز,haiz olmak
1404,besitzen::V,حاز,sahip olmak
1405,besitzen::V,ملك,haiz olmak
1406,besitzen::V,ملك,sahip olmak
1407,kaufen::V,اشترى,almak
1408,verkaufen::V,باع,satmak
1409,bezahlen::V,دفع,ödemek
1410,zahlen::V,سدد,ödemek
1411,beherrschen::V,حكم,hâkim olmak
1412,ertragen::V,أطاق,dayanmak
1413,ertragen::V,أطاق,katlanmak
1414,ertragen::V,تحمل,dayanmak
1415,ertragen::V,تحمل,katlanmak
