,Concept_ID,hu,az
819,hinab::ADV,lefelé,aşağı
820,oben::ADV,fenn,yuxarıda
821,oben::ADV,felül,yuxarıda
822,hinauf::ADV,fel,yuxarı
823,hinauf::ADV,felfelé,yuxarı
824,überall::ADV,mindenütt,hər yerdə
825,nicht::ADV,nem,-ma-
826,ein wenig::ADV,egy kicsit,bir az
827,kaum::ADV,alig,güclə
828,sehr::ADV,nagyon,çox
829,so::ADV,úgy,belə
830,noch::ADV,még,hələ
831,nur::ADV,csak,yalnız
832,nur::ADV,csupán,yalnız
833,schon::ADV,már,artıq
834,wieder::ADV,ismét,yenə
835,wieder::ADV,megint,yenə
836,vergebens::ADV,hiába,boş yerə
837,vor::PRP,előtt,önündə
838,hinter::PRP,mögött,arxasında
839,unter::PRP,alatt,altında
840,durch::PRP,át,içindən
841,durch::PRP,keresztül,içindən
842,neben::PRP,mellett,yanında
843,zwischen::PRP,között,arasında
844,wegen::PRP,miatt,üçün
845,wegen::PRP,miatt,ötəri
846,wegen::PRP,végett,üçün
847,wegen::PRP,végett,ötəri
848,dies::PRN,ez,bu
849,das::PRN,az,o
850,alles::PRN,minden,hər şey
851,ich::PRN,én,mən
852,du::PRN,te,sən
853,er::PRN,ő,o
854,wir::PRN,mi,biz
855,ihr::PRN,ti,siz
856,sie::PRN,ők,onlar
857,was::FPRN,mi,nə
858,wer::FPRN,ki,kim
859,wo::FADV,hol,harada
860,wohin::FADV,hova,haraya
861,wie::FADV,hogy,necə
862,wie::FADV,hogyan,necə
863,warum::FADV,miért,niyə
864,warum::FADV,miért,nə üçün
865,wieviel::FNUM,hány,neçə
866,wieviel::FNUM,hány,nə qədər
867,wieviel::FNUM,mennyi,neçə
868,wieviel::FNUM,mennyi,nə qədər
869,eins::NUM,egy,bir
870,zwei::NUM,kettő,iki
871,drei::NUM,három,üç
872,vier::NUM,négy,dörd
873,fünf::NUM,öt,beş
874,sechs::NUM,hat,altı
875,sieben::NUM,hét,yeddi
876,acht::NUM,nyolc,səkkiz
877,neun::NUM,kilenc,doqquz
878,zehn::NUM,tíz,on
879,elf::NUM,tizenegy,on bir
880,zwölf::NUM,tizenkettő,on iki
881,zwanzig::NUM,húsz,iyirmi
882,dreißig::NUM,harminc,otuz
883,vierzig::NUM,negyven,qırx
884,fünfzig::NUM,ötven,əlli
885,sechzig::NUM,hatvan,altmış
886,siebzig::NUM,hetven,yetmiş
887,achtzig::NUM,nyolcvan,səksən
888,neunzig::NUM,kilencven,doxsan
889,hundert::NUM,száz,yüz
890,tausend::NUM,ezer,min
891,und::CNJ,és,və
892,und::CNJ,meg,və
893,oder::CNJ,vagy,ya
894,stehen::V,áll,durmaq
895,sitzen::V,ül,oturmaq
896,liegen::V,fekszik,uzanmaq
897,hängen::V,függ,asılmaq
898,werden::V,lesz,olmaq
899,passieren::V,történik,olmaq
900,passieren::V,történik,baş vermək
901,beginnen::V,kezdődik,başlamaq
902,enden::V,végződik,bitmək
903,enden::V,befejeződik,bitmək
904,wechseln::V,változik,dəyişmək
905,aufgehen[Sonne]::V,kel,doğmaq
906,untergehen[Sonne]::V,lemegy,batmaq
907,scheinen[Sonne]::V,süt,parlamaq
908,donnern::V,dörög,guruldamaq
909,wehen::V,fúj,əsmək
910,strömen::V,áramlik,axmaq
911,fließen::V,folyik,axmaq
912,sich drehen::V,forog,dönmək
913,schwanken::V,inog,yellənmək
914,schwanken::V,ingadozik,yellənmək
915,schwingen::V,leng,yellənmək
916,fallen::V,esik,düşmek
917,brennen::V,ég,yanmaq
918,rauchen::V,füstöl,tüstüləmək
919,regnen::V,esik,yağmaq
920,gefrieren::V,megfagy,donmaq
921,tauen::V,olvad,ərimək
922,schmelzen::V,olvad,ərimək
923,schmelzen::V,elolvad,ərimək
924,trocknen::V,szárad,qurumaq
925,sieden::V,forr,qaynamaq
926,faulen::V,rothad,çürümək
927,verfaulen::V,elrothad,çürümək
928,verfaulen::V,megrothad,çürümək
929,reißen::V,szakad,yırtılmaq
930,versinken::V,süllyed,batmaq
931,versinken::V,elsüllyed,batmaq
932,vergehen::V,múlik,ötmək
933,vergehen::V,elmúlik,ötmək
934,erscheinen::V,feltűnik,görünmək
935,erscheinen::V,megjelenik,görünmək
936,verschwinden::V,letűnik,yox olmaq
937,sinken::V,süllyed,enmək
938,abnehmen::V,apad,azalmaq
939,abnehmen::V,csökken,azalmaq
940,zunehmen::V,növekszik,artmaq
941,zunehmen::V,gyarapszik,artmaq
942,steigen::V,emelkedik,yüksəlmək
943,wachsen::V,nő,böyümək
944,wachsen::V,terem,böyümək
945,wachsen::V,növekszik,böyümək
946,glänzen::V,ragyog,parlamaq
947,glänzen::V,fénylik,parlamaq
948,funkeln::V,csillog,parıldamaq
949,funkeln::V,tündöklik,parıldamaq
950,lärmen::V,lármázik,səs-küy etmək
951,läuten::V,cseng,çalmaq
952,klingeln::V,csenget,zəng etmək
953,klirren::V,csörömpöl,cingildəmək
954,brausen::V,zúg,gurlamaq
955,brausen::V,morajlik,gurlamaq
956,rauschen::V,zúg,xışıldamaq
957,klingen::V,hangzik,səslənmək
958,bellen::V,ugat,hürmək
959,heulen::V,bőg,ulamaq
960,heulen::V,üvölt,ulamaq
961,blasen::V,fúj,üfləmək
962,pfeifen::V,fütyül,fit vermek
963,schreien::V,kiált,bağırmaq
964,schreien::V,kiált,qışqırmaq
965,schreien::V,kiabál,bağırmaq
966,schreien::V,kiabál,qışqırmaq
967,stöhnen::V,nyög,inləmək
968,zittern::V,remeg,titrəmək
969,zittern::V,reszket,titrəmək
970,leben::V,él,yaşamaq
971,geboren werden::V,születik,doğmaq
972,atmen::V,lélegzik,nəfəs almaq
973,trinken::V,iszik,içmek
974,essen::V,eszik,yemək
975,schlucken::V,nyel,udmaq
976,müde werden::V,elfárad,yorulmaq
977,müde werden::V,kifárad,yorulmaq
978,einschlafen::V,elalszik,yuxuya getmək
979,schlafen::V,alszik,uyumaq
980,aufwachen::V,felébred,oyanmaq
981,aufstehen::V,felkel,yuxudan durmaq
982,sich erholen::V,pihen,dincəlmək
983,krank werden::V,megbetegedik,xəstə olmaq
984,krank werden::V,belebetegszik,xəstə olmaq
985,krank sein::V,betegeskedik,azarlanmaq
986,krank sein::V,betegeskedik,xəstələnmək
987,schmerzen::V,fáj,ağrimaq
988,husten::V,köhög,öksürmək
989,genesen::V,meggyógyul,sağalmaq
990,sterben::V,hal,ölmək
991,sterben::V,hal,vəfat etmək
992,umkommen::V,elpusztul,həlak olmaq
993,sich bewegen::V,mozog,hərəkət etmək
994,sich rühren::V,mozdul,tərpənmək
995,sich erheben::V,feláll,qalxmaq
996,sich erheben::V,felemelkedik,qalxmaq
997,sich setzen::V,ül,oturmaq
998,sich setzen::V,leül,oturmaq
999,hinfallen::V,bukik,yıxılmaq
1000,hinfallen::V,elesik,yıxılmaq
1001,laufen::V,jár,yerimək
1002,schreiten::V,lép,addım atmaq
1003,spazierengehen::V,sétál,gəzmək
1004,eilen::V,siet,atılmaq
1005,sich beeilen::V,siet,tələsmək
1006,sausen::V,robog,çırpmaq
1007,rennen::V,fut,qaçmaq
1008,rennen::V,szalad,qaçmaq
1009,springen::V,ugrik,sıçramaq
1010,klettern::V,kúszik,dırmanmaq
1011,schaukeln::V,hintázik,sallanmaq
1012,kriechen::V,kúszik,sürünmək
1013,schwimmen::V,úszik,üzmek
1014,tauchen::V,merül,dalmaq
1015,rudern::V,evez,avarlamaq
1016,fahren::V,jár,sürmək
1017,fahren::V,megy,sürmək
1018,fahren::V,utazik,sürmək
1019,fliegen::V,száll,uçmaq
1020,gehen::V,megy,getmək
1021,weggehen::V,elmegy,getmək
1022,abfahren::V,indul,yola düşmək
1023,anhalten::V,megáll,saxlamaq
1024,hineingehen::V,bemegy,girmək
1025,eintreten::V,belép,girmək
1026,eintreten::V,belép,daxil olmaq
1027,kommen::V,jön,gəlmək
1028,ankommen::V,érkezik,gəlib çatmaq
1029,ankommen::V,megérkezik,gəlib çatmaq
1030,zurückkommen::V,visszajön,qayıtmaq
1031,bleiben::V,marad,qalmaq
1032,bleiben::V,megmarad,qalmaq
1033,warten::V,vár,gözləmək
1034,warten::V,várakozik,gözləmək
1035,erwarten::V,vár,bəkləmək
1036,erwarten::V,megvár,bəkləmək
1037,suchen::V,kutat,aramaq
1038,suchen::V,kutat,axtarmaq
1039,finden::V,talál,tapmaq
1040,versuchen::V,megpróbál,çalışmaq
1041,versuchen::V,megkísérel,çalışmaq
1042,vorbereiten::V,előkészít,hazırlamaq
1043,lieben::V,szeret,sevmək
1044,mögen::V,szeret,xoşlamaq
1045,lachen::V,nevet,gülmək
1046,rühren::V,mozdít,həyəcanlandırmaq
1047,weinen::V,sír,ağlamaq
1048,schimpfen::V,szid,küfr etmək
1049,schimpfen::V,szitkozódik,küfr etmək
1050,sich ärgern::V,mérgelődik,acıqlanmaq
1051,sich ärgern::V,bosszankodik,acıqlanmaq
1052,sich fürchten::V,fél,qorxmaq
1053,sich fürchten::V,retteg,qorxmaq
1054,fürchten::V,fél,qorxmaq
1055,fliehen::V,menekül,qaçmaq
1056,flüchten::V,elmenekül,qaçmaq
1057,sehen::V,néz,görmək
1058,anschauen::V,megnéz,baxmaq
1059,ansehen::V,néz,baxmaq
1060,ansehen::V,ránéz,baxmaq
1061,ansehen::V,megnéz,baxmaq
1062,hören::V,hall,duymaq
1063,hören::V,hall,eşitmək
1064,zuhören::V,hallgat,dinləmək
1065,zuhören::V,meghallgat,dinləmək
1066,probieren::V,kóstol,dadına baxmaq
1067,probieren::V,megkóstol,dadına baxmaq
1068,riechen::V,szagol,qoxlamaq
1069,fühlen::V,érez,duymaq
1070,scheinen::V,tűnik,görünmək
1071,scheinen::V,látszik,görünmək
1072,zu sehen sein::V,mutatkozik,görünmək
1073,vernehmen::V,hall,eşitmək
1074,frieren::V,fázik,üşümək
1075,tun::V,csinál,etmək
1076,tun::V,cselekszik,etmək
1077,können::V,tud,bilmək
1078,können::V,tud,bacarmaq
1079,wollen::V,akar,istəmək
1080,anfangen::V,kezd,başlamaq
1081,beenden::V,befejez,bitirmək
1082,aufhören::V,megszűnik,bitmək
1083,aufhören::V,megszűnik,qurtarmaq
1084,gelingen::V,sikerül,müvəffəq olmaq
1085,geraten::V,kerül,düşmək
1086,geraten::V,jut,düşmək
1087,öffnen::V,nyit,açmaq
1088,öffnen::V,kinyit,açmaq
1089,schließen::V,csuk,qapamaq
1090,schließen::V,becsuk,qapamaq
1091,stellen::V,állít,qoymaq
1092,stellen::V,helyez,qoymaq
1093,setzen::V,ültet,oturtmaq
1094,setzen::V,helyez,oturtmaq
1095,legen::V,tesz,qoymaq
1096,legen::V,fektet,qoymaq
1097,berühren::V,érint,toxunmaq
1098,verbinden::V,beköt,bağlamaq
1099,verbinden::V,összeköt,bağlamaq
1100,bedecken::V,betakar,örtmək
1101,bedecken::V,beborít,örtmək
1102,aufhängen::V,felakaszt,asmaq
1103,anzünden::V,gyújt,yandırmaq
1104,anzünden::V,meggyújt,yandırmaq
1105,aufheben::V,felemel,qaldırmaq
1106,zurücklassen::V,hátrahagy,buraxmaq
1107,verlieren::V,veszít,itirmək
1108,verlieren::V,elveszít,itirmək
1109,fallen lassen::V,elejt,düşürmək
1110,machen::V,tesz,etmək
1111,machen::V,csinál,etmək
1112,herstellen::V,gyárt,istehsal etmək
1113,herstellen::V,előállít,istehsal etmək
1114,bauen::V,épít,tikmək
1115,reparieren::V,javít,təmir etmək
1116,reparieren::V,kijavít,təmir etmək
1117,reparieren::V,megjavít,təmir etmək
1118,verbessern::V,megjavít,düzəltmək
1119,ändern::V,változtat,dəyişdirmək
1120,ändern::V,megváltoztat,dəyişdirmək
1121,graben::V,ás,qazımaq
1122,beugen::V,meghajt,əymək
1123,biegen::V,hajlít,bükmək
1124,drehen::V,forgat,döndərmək
1125,wenden::V,fordít,çevirmək
1126,wenden::V,megfordít,çevirmək
1127,umdrehen::V,megfordít,çevirmək
1128,umdrehen::V,megforgat,çevirmək
1129,heben::V,emel,qaldırmaq
1130,hochheben::V,felemel,qaldırmaq
1131,ergreifen::V,megfog,tutmaq
1132,halten::V,tart,saxlamaq
1133,drücken::V,nyom,sıxmaq
1134,drücken::V,megnyom,sıxmaq
1135,schieben::V,tol,sürmək
1136,kratzen::V,vakar,qaşımaq
1137,lecken::V,nyal,yalamaq
1138,beißen::V,harap,dişləmək
1139,abreißen::V,letép,qoparmaq
1140,abschneiden::V,levág,ayırmaq
1141,binden::V,köt,bağlamaq
1142,binden::V,kötöz,bağlamaq
1143,stecken::V,dug,soxmaq
1144,brechen::V,tör,qırmaq
1145,brechen::V,eltör,qırmaq
1146,klopfen::V,kopogtat,sındırmaq
1147,hauen::V,vág,vurmaq
1148,hauen::V,levág,vurmaq
1149,kleben::V,tapaszt,apışdırmaq
1150,reiben::V,dörzsöl,ovmaq
1151,reiben::V,súrol,ovmaq
1152,streichen::V,simít,sürtmək
1153,schleifen::V,fen,bülövləmək
1154,schleifen::V,csiszol,bülövləmək
1155,schleifen::V,köszörül,bülövləmək
1156,schneiden::V,vág,kəsmək
1157,schneiden::V,szel,kəsmək
1158,schneiden::V,metsz,kəsmək
1159,rütteln::V,ráz,sirkələmək
1160,schütteln::V,ráz,çalxalamaq
1161,schütteln::V,megráz,çalxalamaq
1162,schwenken::V,lóbál,yelləmək
1163,schwenken::V,lobogtat,yelləmək
1164,schütten::V,önt,tökmək
1165,füllen::V,tölt,doldurmaq
1166,füllen::V,megtölt,doldurmaq
1167,einwickeln::V,becsavar,sarımaq
1168,tragen::V,hord,daşımaq
1169,schleppen::V,vonszol,sürükləmək
1170,ziehen::V,húz,çəkmək
1171,aufbewahren::V,megőriz,gizlətmək
1172,werfen::V,dob,atmaq
1173,werfen::V,hajít,atmaq
1174,fangen::V,fog,tutmaq
1175,packen::V,megragad,yaxalamaq
1176,verstecken::V,eldug,gizlətmək
1177,verstecken::V,elrejt,gizlətmək
1178,teilen::V,oszt,bölmək
1179,teilen::V,megoszt,bölmək
1180,schicken::V,küld,yollamaq
1181,schicken::V,küld,göndərmək
1182,bringen::V,hoz,gətirmək
1183,bringen::V,visz,gətirmək
1184,hinzufügen::V,hozzáad,əlavə etmək
1185,bekommen::V,kap,almaq
1186,bekommen::V,kap,əldə etmək
1187,bekommen::V,megkap,almaq
1188,bekommen::V,megkap,əldə etmək
1189,erhalten::V,kap,almaq
1190,erhalten::V,megkap,almaq
1191,nehmen::V,vesz,almaq
1192,wählen::V,választ,seçmək
1193,auswählen::V,kiválaszt,arımaq
1194,bewahren::V,megtart,qorumaq
1195,behindern::V,akadályoz,mane olmaq
1196,behindern::V,gátol,mane olmaq
1197,verderben::V,elront,pozmaq
1198,beschädigen::V,rongál,zədələmək
1199,zerbrechen::V,eltör,qırmaq
1200,zerbrechen::V,eltör,sındırmaq
1201,zerbrechen::V,széttör,qırmaq
1202,zerbrechen::V,széttör,sındırmaq
1203,zerbrechen::V,kettétör,qırmaq
1204,zerbrechen::V,kettétör,sındırmaq
1205,zerreißen::V,eltép,yırtmaq
1206,zerreißen::V,széttép,yırtmaq
1207,zerstören::V,elpusztít,dağıtmaq
1208,verbrennen::V,éget,yandırmaq
1209,verbrennen::V,eléget,yandırmaq
1210,geben::V,ad,vermək
1211,reichen::V,nyújt,uzatmaq
1212,schenken::V,ajándékoz,vermək
1213,versprechen::V,ígér,vəd vermək
1214,wünschen::V,kíván,arzulamaq
1215,loben::V,dicsér,tərifləmək
1216,küssen::V,csókol,öpmək
1217,wiegen::V,ringat,tərpətmək
1218,zudecken::V,betakar,örtmək
1219,wecken::V,kelt,oyatmaq
1220,wecken::V,ébreszt,oyatmaq
1221,zeigen::V,mutat,göstərmək
1222,führen::V,visz,rəhbərlik etmək
1223,führen::V,vezet,rəhbərlik etmək
1224,lehren::V,tanít,öyrətmək
1225,unterrichten::V,tanít,öyrətmək
1226,unterrichten::V,tanít,dərs vermək
1227,aufziehen::V,felnevel,tərbiyə etmək
1228,leiten::V,vezet,idarə etmək
1229,leiten::V,vezérel,idarə etmək
1230,antreiben::V,hajt,bizləmək
1231,lassen::V,-tat,-tırmaq
1232,lassen::V,-at,-tırmaq
1233,einladen::V,meghív,dəvət etmək
1234,vereinigen::V,egyesít,birləşdirmək
1235,besuchen::V,látogat,baş çəkmək
1236,besuchen::V,látogat,ziyarət etmək
1237,treffen::V,talál,rastlaşmaq
1238,treffen::V,talál,rast gəlmək
1239,sich versammeln::V,gyülekezik,toplanmaq
1240,sich versammeln::V,összegyűlik,toplanmaq
1241,spielen::V,játszik,oynamaq
1242,singen::V,énekel,oxumaq
1243,tanzen::V,táncol,oynamaq
1244,tanzen::V,táncol,rəqs etmək
1245,sich trennen::V,elválik,ayrılmaq
1246,verlassen::V,elhagy,tərk etmək
1247,retten::V,ment,xilas etmək
1248,bewachen::V,őriz,gözətmək
1249,schützen::V,óv,qorumaq
1250,schützen::V,véd,qorumaq
1251,verteidigen::V,véd,qorumaq
1252,sich schlagen::V,verekszik,döyüşmək
1253,schießen::V,lő,atmaq
1254,schießen::V,lő,atəş açmaq
1255,siegen::V,győz,yenmək
1256,ärgern::V,bosszant,acışdırmaq
1257,schlagen::V,üt,döymək
1258,schlagen::V,ver,döymək
1259,treten::V,rúg,təpmək
1260,stechen::V,döf,soxmaq
1261,stechen::V,szúr,soxmaq
1262,stoßen::V,lök,itələmək
1263,stehlen::V,lop,çalmaq
1264,stehlen::V,lop,oğurlamaq
1265,stören::V,zavar,pozmaq
1266,belästigen::V,zaklat,narahat etmək
1267,verbergen::V,rejt,gizləmək
1268,verbergen::V,elrejt,gizləmək
1269,täuschen::V,megtéveszt,aldatmaq
1270,betrügen::V,csal,aldatmaq
1271,töten::V,öl,öldürmək
1272,wohnen::V,lakik,yaşamaq
1273,arbeiten::V,dolgozik,işləmək
1274,arbeiten::V,dolgozik,çalışmaq
1275,sammeln::V,szed,yığmaq
1276,sammeln::V,szed,toplamaq
1277,sammeln::V,gyűjt,yığmaq
1278,sammeln::V,gyűjt,toplamaq
1279,pflücken::V,szed,qoparmaq
1280,jagen::V,vadászik,ovlamaq
1281,fischen::V,halászik,balıq tutmaq
1282,fassen::V,fog,tutmaq
1283,hüten::V,őriz,güdmək
1284,hüten::V,legeltet,güdmək
1285,treiben::V,hajt,haylamaq
1286,anbinden::V,köt,bağlamaq
1287,füttern::V,etet,bəsləmək
1288,melken::V,fej,sağmaq
1289,hacken::V,vág,yarmaq
1290,gießen::V,öntöz,sulamaq
1291,reifen::V,érik,dəymək
1292,zubereiten::V,elkészít,bişirmək
1293,kochen::V,főz,qaynatmaq
1294,backen::V,süt,bişirmək
1295,braten::V,süt,qızartmaq
1296,umrühren::V,megkever,qarışdırmaq
1297,stricken::V,köt,hörmək
1298,nähen::V,varr,tikmək
1299,färben::V,fest,boyamaq
1300,reinigen::V,tisztít,təmizləmək
1301,waschen::V,mos,yumaq
1302,abwischen::V,letöröl,silmək
1303,spülen::V,mosogat,çalxamaq
1304,fegen::V,söpör,süpürmək
1305,kehren::V,söpör,süpürmək
1306,baden::V,fürdik,çimmək
1307,sich waschen::V,mosdik,yuyunmaq
1308,sich waschen::V,mosakszik,yuyunmaq
1309,ausziehen::V,levesz,soyunmaq
1310,anziehen::V,felölt,geymək
1311,anziehen::V,felvesz,geymək
1312,sich anziehen::V,öltözik,geyinmək
1313,sich anziehen::V,felöltözik,geyinmək
1314,kämmen::V,fésül,daramaq
1315,schmücken::V,díszít,bəzəmək
1316,sagen::V,mond,demək
1317,sagen::V,mond,söymek
1318,sprechen::V,beszél,danışmaq
1319,reden::V,beszél,danışmaq
1320,sich unterhalten::V,beszélget,söhbət etmək
1321,fragen::V,kérdez,soruşmaq
1322,bitten::V,kér,diləmək
1323,bitten::V,kér,xahiş etmək
1324,erzählen::V,mesél,bəhs etmək
1325,erzählen::V,elbeszél,bəhs etmək
1326,mitteilen::V,közöl,bildirmək
1327,nennen::V,hív,adlandırmaq
1328,nennen::V,nevez,adlandırmaq
1329,rufen::V,hív,çağırmaq
1330,prahlen::V,dicsekszik,öyünmək
1331,übersetzen::V,fordít,tərcümə etmək
1332,denken::V,gondol,düşünmək
1333,denken::V,gondol,fikirləşmək
1334,glauben::V,hisz,inanmaq
1335,bemerken::V,észrevesz,qeyd etmək
1336,erkennen::V,ráismer,tanımaq
1337,erkennen::V,felismer,tanımaq
1338,begreifen::V,felfog,anlamaq
1339,verstehen::V,ért,duymaq
1340,verstehen::V,megért,duymaq
1341,lernen::V,tanul,öyrənmək
1342,lernen::V,megtanul,öyrənmək
1343,wissen::V,tud,bilmək
1344,sich erinnern an::V,emlékszik,xatırlamaq
1345,vergessen::V,felejt,unutmaq
1346,vergessen::V,elfelejt,unutmaq
1347,messen::V,mér,ölçmək
1348,messen::V,megmér,ölçmək
1349,zählen::V,számol,saymaq
1350,zählen::V,megszámol,saymaq
1351,rechnen::V,számít,hesablamaq
1352,lesen::V,olvas,oxumaq
1353,malen::V,fest,şəkil çəkmək
1354,zeichnen::V,rajzol,cızmaq
1355,schreiben::V,ír,yazmaq
1356,besitzen::V,birtokol,yiyələnmək
1357,besitzen::V,birtokol,malik olmaq
1358,kaufen::V,vesz,satın almaq
1359,kaufen::V,megvesz,satın almaq
1360,verkaufen::V,elad,satmaq
1361,bezahlen::V,fizet,ödəmək
1362,bezahlen::V,kifizet,ödəmək
1363,zahlen::V,fizet,ödəmək
1364,zahlen::V,megfizet,ödəmək
1365,beherrschen::V,ural,idarə etmək
1366,ertragen::V,elbír,dözmək
1367,ertragen::V,elvisel,dözmək
