,Concept_ID,eu,lt
793,grau::A,urdin,pilkas
794,grau::A,urdinabar,pilkas
795,bunt::A,koloretsu,margas
796,bunt::A,koloretsu,spalvotas
797,billig::A,merke,pigus
798,teuer::A,garesti,brangus
799,wertvoll::A,baliotsu,vertingas
800,blind::A,itsu,aklas
801,taub::A,gor,kurčias
802,kräftig::A,kementsu,stiprus
803,stark::A,bizkor,stiprus
804,stark::A,indartsu,stiprus
805,schwach::A,ahul,silpnas
806,schwach::A,indargabe,silpnas
807,fett::A,gizen,riebus
808,schlank::A,lerden,laibas
809,schlank::A,lerden,lieknas
810,hübsch::A,polit,gražus
811,böse::A,tzar,blogas
812,böse::A,gaizto,blogas
813,dumm::A,lelo,paikas
814,dumm::A,lelo,kvailas
815,dumm::A,pello,paikas
816,dumm::A,pello,kvailas
817,faul::A,nagi,tingus
818,faul::A,alfer,tingus
819,fleißig::A,maratz,stropus
820,fleißig::A,maratz,kruopštus
821,fleißig::A,lanzale,stropus
822,fleißig::A,lanzale,kruopštus
823,geizig::A,zeken,šykštus
824,geizig::A,zikoitz,šykštus
825,klug::A,zuhur,sumanus
826,klug::A,zuhur,protingas
827,geschickt::A,trebe,apsukrus
828,geschickt::A,antzetsu,apsukrus
829,lieb::A,maite,mielas
830,lieb::A,laztan,mielas
831,lustig::A,alaitsu,smagus
832,lustig::A,alaitsu,linksmas
833,sanft::A,eme,švelnus
834,sanft::A,eme,minkštas
835,sanft::A,ezti,švelnus
836,sanft::A,ezti,minkštas
837,hungrig::A,gose,alkanas
838,krank::A,eri,ligotas
839,krank::A,eri,sergantis
840,krank::A,gaixo,ligotas
841,krank::A,gaixo,sergantis
842,nackt::A,biluzi,nuogas
843,traurig::A,itun,liūdnas
844,traurig::A,betilun,liūdnas
845,lebendig::A,bizirik,gyvas
846,gut::A,on,geras
847,schlecht::A,txar,blogas
848,schlecht::A,txar,prastas
849,richtig::A,zuzen,tikras
850,richtig::A,zuzen,teisingas
851,schlimm::A,larri,blogas
852,schlimm::A,larri,prastas
853,wahr::A,egiazko,tikras
854,alt::A,zahar,senas
855,neu::A,berri,naujas
856,ehemalig::A,lehengo,buvęs
857,alt[Lebewesen]::A,adindun,pagyvenęs
858,jung::A,gazte,jaunas
859,arm::A,txiro,neturtingas
860,arm::A,behartsu,neturtingas
861,reich::A,dirudun,turtingas
862,bekannt::A,ezagun,žinomas
863,bekannt::A,ezagun,pažįstamas
864,berühmt::A,entzun,žymus
865,berühmt::A,entzun,garsus
866,berühmt::A,ospetsu,žymus
867,berühmt::A,ospetsu,garsus
868,fremd::A,arrotz,svetimas
869,verschieden::A,ezberdin,įvairus
870,verschieden::A,desberdin,įvairus
871,nah::A,hurre,artimas
872,nah::A,hurbil,artimas
873,fern::A,urrun,tolimas
874,linker::A,ezker,kairys
875,rechter::A,eskuin,dešinys
876,anderer::A,beste,kitas
877,erster::A,lehen,pirmas
878,erster::A,aurren,pirmas
879,zweiter::A,bigarren,antras
880,dritter::A,hirugarren,trečias
881,letzter::A,azken,paskutinis
882,letzter::A,hondar,paskutinis
883,allein::ADV,bakarrik,vienas
884,auf einmal::ADV,batera,iš karto
885,zusammen::ADV,elkarrekin,kartu
886,zusammen::ADV,elkarrekin,drauge
887,lange::ADV,luzaro,ilgai
888,plötzlich::ADV,bat-batean,staiga
889,sofort::ADV,berehala,tuojau
890,später::ADV,gero,vėliau
891,später::ADV,gero,paskiau
892,jetzt::ADV,orain,dabãr
893,heute::ADV,gaur,šiandien
894,morgen::ADV,bihar,rytoj
895,bald::ADV,aurki,greitai
896,bald::ADV,aurki,netrukus
897,bald::ADV,laster,greitai
898,bald::ADV,laster,netrukus
899,dann::ADV,ondoren,po to
900,gestern::ADV,atzo,vakar
901,einst::ADV,antzina,kadaise
902,einst::ADV,antzina,kitą kartą
903,damals::ADV,orduan,anuomet
904,damals::ADV,orduan,anuokart
905,danach::ADV,gerora,po to
906,danach::ADV,gerora,paskui
907,danach::ADV,ondoren,po to
908,danach::ADV,ondoren,paskui
909,vorher::ADV,lehenago,anksčiau
910,zuerst::ADV,aurrena,pirma
911,zuerst::ADV,aurrena,iš pradžių̃
912,zuerst::ADV,lehenbizi,pirma
913,zuerst::ADV,lehenbizi,iš pradžių̃
914,einmal::ADV,behin,kartą
915,einmal::ADV,behin,vieną kartą
916,einmal::ADV,aldi bat,kartą
917,einmal::ADV,aldi bat,vieną kartą
918,manchmal::ADV,batzuetan,kai kada
919,manchmal::ADV,zenbaitetan,kai kada
920,oft::ADV,maiz,dažnai
921,oft::ADV,askotan,dažnai
922,immer::ADV,beti,visada
923,immer::ADV,beti,visuomet
924,niemals::ADV,inoiz ez,niekada
925,niemals::ADV,inoiz ez,niekuomet
926,niemals::ADV,sekula ez,niekada
927,niemals::ADV,sekula ez,niekuomet
928,hier::ADV,hemen,čia
929,hierhin::ADV,hona,šen
930,hierhin::ADV,hona,čionai
931,von hier::ADV,hemendik,iš čia
932,von hier::ADV,honetatik,iš čia
933,dort::ADV,han,ten
934,dort::ADV,han,tenai
935,dorthin::ADV,hara,ten
936,dorthin::ADV,hara,ten link
937,geradeaus::ADV,artez,tiesiai
938,vorwärts::ADV,aurrera,pirmyn
939,rückwärts::ADV,atzera,atbulai
940,rückwärts::ADV,atzerantz,atbulai
941,zurück::ADV,atzera,atgal
942,unten::ADV,behean,žemai
943,unten::ADV,behean,apačioje
944,hinab::ADV,behera,žemyn
945,hinab::ADV,beherantz,žemyn
946,oben::ADV,goian,viršuj
947,hinauf::ADV,gora,aukštyn
948,hinauf::ADV,gora,į viršų
949,hinauf::ADV,gorantz,aukštyn
950,hinauf::ADV,gorantz,į viršų
951,überall::ADV,edonon,visur
952,nicht::ADV,ez,ne
953,ein wenig::ADV,apur bat,truputį
954,ein wenig::ADV,pixka bat,truputį
955,kaum::ADV,ozta,vos
956,kaum::ADV,nekez,vos
957,sehr::ADV,oso,labai
958,sehr::ADV,oso,baisiai
959,so::ADV,hala,taip
960,so::ADV,honela,taip
961,noch::ADV,oraindik,dar
962,nur::ADV,bakarrik,tik
963,nur::ADV,bakarrik,vien
964,schon::ADV,ja,jau
965,schon::ADV,jada,jau
966,wieder::ADV,berriro,vėl
967,wieder::ADV,berriro,iš naujo
968,vergebens::ADV,alferrik,veltui
969,vergebens::ADV,alferrik,bergždžiai
970,vor::PRP,aurrean,prieš
971,hinter::PRP,ostean,už
972,hinter::PRP,gibelean,už
973,unter::PRP,pean,po
974,unter::PRP,azpian,po
975,durch::PRP,zehar,pro
976,durch::PRP,zehar,per
977,neben::PRP,ondoan,prie
978,neben::PRP,ondoan,šalia
979,neben::PRP,aldamenean,prie
980,neben::PRP,aldamenean,šalia
981,zwischen::PRP,artean,tarp
982,wegen::PRP,-gatik,dėl
983,wegen::PRP,-gatik,dėlei
984,dies::PRN,hau,šis
985,dies::PRN,hau,šitas
986,das::PRN,hura,tat
987,alles::PRN,dena,visas
988,ich::PRN,ni,aš
989,du::PRN,zu,tu
990,er::PRN,bera,jis
991,wir::PRN,gu,mes
992,ihr::PRN,zuek,jūs
993,sie::PRN,berak,ji
994,sie::PRN,berak,jos
995,was::FPRN,zer,kas
996,wer::FPRN,nor,kas
997,wo::FADV,non,kur
998,wohin::FADV,nora,kur
999,wohin::FADV,nora,kur link
1000,wie::FADV,nola,kaip
1001,wie::FADV,zelan,kaip
1002,warum::FADV,zeren,kod̃ėl
1003,warum::FADV,zeren,dėl ko
1004,warum::FADV,zergatik,kod̃ėl
1005,warum::FADV,zergatik,dėl ko
1006,wieviel::FNUM,zenbat,kiek
1007,eins::NUM,bat,vienas
1008,zwei::NUM,bi,du
1009,zwei::NUM,biga,du
1010,drei::NUM,hiru,trys
1011,vier::NUM,lau,keturi
1012,fünf::NUM,bost,penki
1013,sechs::NUM,sei,šeši
1014,sieben::NUM,zazpi,septyni
1015,acht::NUM,zortzi,aštuoni
1016,neun::NUM,bederatzi,devyni
1017,zehn::NUM,hamar,dešimt
1018,elf::NUM,hamaika,vienuolika
1019,zwölf::NUM,hamabi,dvylika
1020,zwanzig::NUM,hogei,dvidešimt
1021,dreißig::NUM,hogeita hamar,trisdešimt
1022,vierzig::NUM,berrogei,keturiasdešimt
1023,fünfzig::NUM,berrogeita hamar,penkiasdešimt
1024,sechzig::NUM,hirurogei,šešiasdešimt
1025,siebzig::NUM,hirurogeita hamar,septyniasdešimt
1026,achtzig::NUM,laurogei,aštuoniasdešimt
1027,neunzig::NUM,laurogeita hamar,devyniasdešimt
1028,hundert::NUM,ehun,šimtas
1029,tausend::NUM,mila,tūkstantis
1030,und::CNJ,eta,ĩr
1031,oder::CNJ,edo,ar
1032,oder::CNJ,edo,arba
1033,stehen::V,zutik egon,stovėti
1034,sitzen::V,eserita egon,sėdėti
1035,liegen::V,etzan,gulėti
1036,hängen::V,eskegita egon,kyboti
1037,hängen::V,eskegita egon,kabėti
1038,hängen::V,zintzilik egon,kyboti
1039,hängen::V,zintzilik egon,kabėti
1040,werden::V,bihurtu,taptis
1041,werden::V,bihurtu,darytis
1042,werden::V,bilakatu,taptis
1043,werden::V,bilakatu,darytis
1044,passieren::V,pasatu,atsitikti
1045,passieren::V,pasatu,pasitaikyti
1046,passieren::V,gertatu,atsitikti
1047,passieren::V,gertatu,pasitaikyti
1048,beginnen::V,hasi,prasid́ėti
1049,enden::V,bukatu,baigtis
1050,wechseln::V,aldatu,keistis
1051,wechseln::V,aldatu,pasikeisti
1052,aufgehen[Sonne]::V,ilki,tekėti
1053,aufgehen[Sonne]::V,ilki,patekėti
1054,aufgehen[Sonne]::V,sortu,tekėti
1055,aufgehen[Sonne]::V,sortu,patekėti
1056,untergehen[Sonne]::V,sartu,leistis
1057,untergehen[Sonne]::V,sartu,nusileisti
1058,scheinen[Sonne]::V,eguzkia egon,šviesti
1059,donnern::V,trumoia jo,griausti
1060,donnern::V,trumoia jo,griaudėti
1061,wehen::V,haizea ibili,pūsti
1062,strömen::V,zorrotadaka isuri,lietis
1063,strömen::V,zorrotadaka isuri,plūsti
1064,fließen::V,isuri,tekėti
1065,sich drehen::V,biratu,suktis
1066,sich drehen::V,biratu,pasisukti
1067,schwanken::V,zabuka ibili,svyruoti
1068,schwingen::V,kulunkatu,suptis
1069,fallen::V,erori,pulti
1070,fallen::V,erori,kristi
1071,brennen::V,sutan egon,degti
1072,rauchen::V,kea bota,rūkyti
1073,regnen::V,euria ari izan,lyti
1074,gefrieren::V,izoztu,užšalti
1075,gefrieren::V,hormatu,užšalti
1076,tauen::V,gesaldu,tirpti
1077,schmelzen::V,urtu,lydytis
1078,trocknen::V,idortu,džiūti
1079,trocknen::V,lehortu,džiūti
1080,sieden::V,irakin,virti
1081,faulen::V,hirotu,pūti
1082,faulen::V,usteldu,pūti
1083,verfaulen::V,hirotu,švinkti
1084,verfaulen::V,usteldu,švinkti
1085,reißen::V,eten,plyšti
1086,reißen::V,eten,trūkti
1087,reißen::V,tarrat egin,plyšti
1088,reißen::V,tarrat egin,trūkti
1089,versinken::V,urperatu,skę̃sti
1090,versinken::V,urperatu,grimzti
1091,vergehen::V,iragan,praeiti
1092,erscheinen::V,agertu,pasirodyti
1093,verschwinden::V,desagertu,dingti
1094,verschwinden::V,desagertu,išnykti
1095,verschwinden::V,desagertu,pranykti
1096,sinken::V,beheititu,kristi
1097,abnehmen::V,gutxitu,mažėti
1098,abnehmen::V,gutxitu,silpnėti
1099,abnehmen::V,beheratu,mažėti
1100,abnehmen::V,beheratu,silpnėti
1101,zunehmen::V,gora egin,didėti
1102,zunehmen::V,gora egin,padaugėti
1103,steigen::V,igo,kilti
1104,wachsen::V,hazi,augti
1105,glänzen::V,distiratu,blizgėti
1106,funkeln::V,izarniatu,žibėti
1107,lärmen::V,zarata atera,triukšmauti
1108,läuten::V,jo,skambinti
1109,läuten::V,hots egin,skambinti
1110,klingeln::V,txirrina jo,skambinti
1111,klirren::V,tintin egin,žvangėti
1112,brausen::V,marru egin,šniokšti
1113,rauschen::V,fir-fir egin,ošti
1114,rauschen::V,fir-fir egin,šlamėti
1115,klingen::V,soinu egin,skardėti
1116,bellen::V,zaunkatu,loti
1117,heulen::V,ulu egin,kaukti
1118,heulen::V,ulu egin,staugti
1119,heulen::V,uhuri egin,kaukti
1120,heulen::V,uhuri egin,staugti
1121,blasen::V,ufa egin,pūsti
1122,blasen::V,putz egin,pūsti
1123,pfeifen::V,txistu egin,švilpti
1124,pfeifen::V,txistu egin,švilpauti
1125,schreien::V,oihu egin,šaukti
1126,schreien::V,garrasi egin,šaukti
1127,stöhnen::V,intziri egin,dejuoti
1128,stöhnen::V,intziri egin,aimanuoti
1129,zittern::V,ikara egin,virpėti
1130,zittern::V,dar-dar egin,virpėti
1131,leben::V,bizi izan,gyventi
1132,geboren werden::V,jaio,gimti
1133,atmen::V,hats egin,alsuoti
1134,atmen::V,hats egin,kvėpuoti
1135,atmen::V,arnasa egin,alsuoti
1136,atmen::V,arnasa egin,kvėpuoti
1137,trinken::V,edan,gerti
1138,essen::V,jan,valgyti
1139,schlucken::V,irentsi,praryti
1140,müde werden::V,unatu,nuvargti
1141,müde werden::V,unatu,privargti
1142,müde werden::V,nekatu,nuvargti
1143,müde werden::V,nekatu,privargti
1144,einschlafen::V,lokartu,užmigti
1145,schlafen::V,lo egin,miegoti
1146,aufwachen::V,esnatu,pabusti
1147,aufwachen::V,atzarri,pabusti
1148,aufstehen::V,jaiki,keltis
1149,aufstehen::V,jaiki,atsikelti
1150,sich erholen::V,atseden egin,pailsėti
1151,sich erholen::V,atseden egin,poilsiauti
1152,krank werden::V,gaixotu,susirgti
1153,krank sein::V,eri izan,sirgti
1154,krank sein::V,gaixo izan,sirgti
1155,schmerzen::V,min egin,sopėti
1156,schmerzen::V,min egin,skaudėti
1157,husten::V,eztul egin,kosėti
1158,genesen::V,osatu,sveikti
1159,genesen::V,osatu,taisytis
1160,sterben::V,hil,mirti
1161,sterben::V,hil,numirti
1162,sterben::V,zendu,mirti
1163,sterben::V,zendu,numirti
1164,umkommen::V,istripuz hil,žūti
1165,sich bewegen::V,higitu,judėti
1166,sich bewegen::V,higitu,pasijudinti
1167,sich rühren::V,zirkin egin,krutėti
1168,sich erheben::V,zutitu,pakilti
1169,sich erheben::V,zutitu,atsikelti
1170,sich erheben::V,altxatu,pakilti
1171,sich erheben::V,altxatu,atsikelti
1172,sich setzen::V,eseri,sėstis
1173,sich setzen::V,eseri,atsisėsti
1174,sich setzen::V,jesarri,sėstis
1175,sich setzen::V,jesarri,atsisėsti
1176,hinfallen::V,erori,parkristi
1177,hinfallen::V,erori,pargriūti
1178,laufen::V,ibili,eiti
1179,schreiten::V,oinkatu,žengti
1180,schreiten::V,oinkatu,žingsniuoti
1181,spazierengehen::V,paseatu,pasivaikščioti
1182,spazierengehen::V,ostera bat egin,pasivaikščioti
1183,eilen::V,lasterkatu,skubėti
1184,sich beeilen::V,lehiatu,paskub́ėti
1185,sich beeilen::V,lehiatu,pasiskubinti
1186,sausen::V,ziztu bizian joan,dumti
1187,sausen::V,ziztu bizian joan,lėkti
1188,rennen::V,lasterka egin,bėgti
1189,springen::V,jauzi egin,šokti
1190,klettern::V,igo,kopti
1191,schaukeln::V,zabu egin,supti
1192,schaukeln::V,zabu egin,linguoti
1193,schaukeln::V,zanbulu egin,supti
1194,schaukeln::V,zanbulu egin,linguoti
1195,kriechen::V,narras egin,ropoti
1196,kriechen::V,narras egin,šliaužti
1197,schwimmen::V,igerikatu,plaukti
1198,schwimmen::V,igeri egin,plaukti
1199,tauchen::V,murgildu,nerti
1200,tauchen::V,pulunpatu,nerti
1201,rudern::V,bogatu,irtis
1202,rudern::V,bogatu,irkluoti
1203,rudern::V,arraun egin,irtis
1204,rudern::V,arraun egin,irkluoti
1205,fahren::V,joan,važiuoti
1206,fahren::V,joan,važinėti
1207,fliegen::V,hegaldatu,lėkti
1208,fliegen::V,hegaldatu,skristi
1209,fliegen::V,hegan egin,lėkti
1210,fliegen::V,hegan egin,skristi
1211,gehen::V,joan,eiti
1212,weggehen::V,alde egin,išeiti
1213,abfahren::V,abiatu,išvykti
1214,abfahren::V,abiatu,išvažiuoti
1215,anhalten::V,geratu,sustoti
1216,anhalten::V,gelditu,sustoti
1217,hineingehen::V,sartu,įeiti
1218,eintreten::V,sartu,įžengti
1219,kommen::V,etorri,ateiti
1220,ankommen::V,heldu,ateiti
1221,ankommen::V,iritsi,ateiti
1222,zurückkommen::V,itzuli,grį̃žti
1223,zurückkommen::V,itzuli,sugrį̃žti
1224,bleiben::V,gelditu,likti
1225,bleiben::V,gelditu,pasilikti
1226,warten::V,itxaron,laukti
1227,warten::V,zain egon,laukti
1228,erwarten::V,iguriki,laukti
1229,suchen::V,bilatu,ieškoti
1230,finden::V,idoro,rasti
1231,finden::V,idoro,surasti
1232,finden::V,aurkitu,rasti
1233,finden::V,aurkitu,surasti
1234,versuchen::V,saiatu,mėginti
1235,versuchen::V,ahalegindu,mėginti
1236,vorbereiten::V,gertatu,rengti
1237,lieben::V,maitatu,myĺėti
1238,lieben::V,maite izan,myĺėti
1239,mögen::V,laket izan,ḿėgti
1240,mögen::V,laket izan,patikti
1241,mögen::V,atsegin izan,ḿėgti
1242,mögen::V,atsegin izan,patikti
1243,lachen::V,irri egin,juoktis
1244,lachen::V,barre egin,juoktis
1245,rühren::V,hunkitu,jaudinti
1246,rühren::V,hunkitu,graudinti
1247,weinen::V,negar egin,verkti
1248,schimpfen::V,erneguka ari izan,bartis
1249,sich ärgern::V,ernegatu,pykti
1250,sich ärgern::V,ernegatu,apmaudauti
1251,sich ärgern::V,haserretu,pykti
1252,sich ärgern::V,haserretu,apmaudauti
1253,sich fürchten::V,beldur izan,bijoti
1254,sich fürchten::V,beldur izan,baimintis
1255,fürchten::V,beldur izan,bijoti
1256,fürchten::V,beldur izan,baimintis
1257,fliehen::V,ihes egin,bėgti
1258,fliehen::V,ihes egin,sprukti
1259,flüchten::V,ihes egin,pabėgti
1260,sehen::V,ikusi,žiūŕėti
1261,anschauen::V,begietsi,žiūŕėti
1262,ansehen::V,begiratu,žiūrėti į
1263,ansehen::V,begiratu,pažiūrėti į
1264,hören::V,aditu,girdėti
1265,zuhören::V,entzun,klausytis
1266,probieren::V,dastatu,ragauti
1267,probieren::V,dastatu,paragauti
1268,riechen::V,usnatu,uosti
1269,riechen::V,usnatu,užuosti
1270,riechen::V,usaindu,uosti
1271,riechen::V,usaindu,užuosti
1272,fühlen::V,sentitu,justi
1273,fühlen::V,sentitu,jausti
1274,fühlen::V,sentitu,pajusti
1275,scheinen::V,iruditu,rodytis
1276,scheinen::V,iruditu,atrodyti
1277,scheinen::V,begitandu,rodytis
1278,scheinen::V,begitandu,atrodyti
1279,zu sehen sein::V,azaldu,pasirodyti
1280,vernehmen::V,aditu,išgirsti
1281,frieren::V,hotz izan,šalti
1282,tun::V,egin,daryti
1283,können::V,ahal izan,galėti
1284,können::V,ahal izan,pajėgti
1285,wollen::V,nahi izan,norėti
1286,anfangen::V,hasi,pradėti
1287,anfangen::V,hasi,prasid́ėti
1288,beenden::V,bukatu,baigti
1289,beenden::V,bukatu,užbaigti
1290,aufhören::V,utzi,liautis
1291,gelingen::V,lortu,pavykti
1292,gelingen::V,lortu,pasisekti
1293,geraten::V,heldu,nusisekti
1294,öffnen::V,ireki,atverti
1295,öffnen::V,ireki,atidaryti
1296,öffnen::V,zabaldu,atverti
1297,öffnen::V,zabaldu,atidaryti
1298,schließen::V,itxi,uždaryti
1299,stellen::V,ipini,statyti
1300,stellen::V,ipini,pastatyti
1301,setzen::V,jesarri,sodinti
1302,setzen::V,jesarri,pasodinti
1303,legen::V,jarri,dėti
1304,legen::V,jarri,pad́ėti
1305,berühren::V,ukitu,liesti
1306,berühren::V,ukitu,paliesti
1307,verbinden::V,uztartu,jungti
1308,verbinden::V,uztartu,surišti
1309,bedecken::V,estali,uždengti
1310,aufhängen::V,eseki,pakarti
1311,aufhängen::V,eseki,pakabinti
1312,aufhängen::V,eskegi,pakarti
1313,aufhängen::V,eskegi,pakabinti
1314,anzünden::V,piztu,padegti
1315,aufheben::V,jaso,pakelti
1316,zurücklassen::V,atzean utzi,palikti
1317,verlieren::V,galdu,pamesti
1318,fallen lassen::V,erortzen utzi,atsisakyti
1319,machen::V,egin,dirbti
1320,herstellen::V,ekoiztu,gaminti
1321,bauen::V,eraiki,statyti
1322,bauen::V,eraiki,pastatyti
1323,reparieren::V,konpondu,taisyti
1324,reparieren::V,konpondu,remontuoti
1325,verbessern::V,hobetu,gerinti
1326,verbessern::V,hobetu,ištaisyti
1327,ändern::V,mudatu,keisti
1328,ändern::V,mudatu,pakeisti
1329,graben::V,aitzurtu,kasti
1330,beugen::V,makurtu,lenkti
1331,beugen::V,makurtu,palenkti
1332,biegen::V,malgutu,lenkti
1333,biegen::V,malgutu,palenkti
1334,biegen::V,makolatu,lenkti
1335,biegen::V,makolatu,palenkti
1336,drehen::V,jiratu,sukti
1337,wenden::V,bihurtu,kreipti
1338,wenden::V,bihurtu,pakreipti
1339,umdrehen::V,biratu,sukti
1340,umdrehen::V,biratu,apversti
1341,umdrehen::V,alderantzikatu,sukti
1342,umdrehen::V,alderantzikatu,apversti
1343,heben::V,jaso,kelti
1344,heben::V,jaso,pakelti
1345,heben::V,goratu,kelti
1346,heben::V,goratu,pakelti
1347,hochheben::V,goratu,pakelti
1348,hochheben::V,altxatu,pakelti
1349,ergreifen::V,oratu,čiupti
1350,ergreifen::V,oratu,griebti
1351,halten::V,eutsi,laikyti
1352,halten::V,eutsi,palaikyti
1353,drücken::V,sakatu,spausti
1354,schieben::V,bultzatu,stumti
1355,kratzen::V,hatz egin,kasyti
1356,kratzen::V,hatz egin,grandyti
1357,kratzen::V,hazka egin,kasyti
1358,kratzen::V,hazka egin,grandyti
1359,lecken::V,miaztu,laižyti
1360,lecken::V,lamikatu,laižyti
1361,beißen::V,hozka egin,kandžioti
1362,beißen::V,ausiki egin,kandžioti
1363,abreißen::V,kendu,nuplėšti
1364,abschneiden::V,moztu,atpjauti
1365,abschneiden::V,moztu,atkirpti
1366,abschneiden::V,pikatu,atpjauti
1367,abschneiden::V,pikatu,atkirpti
1368,binden::V,lotu,rišti
1369,binden::V,lotu,surišti
1370,binden::V,estekatu,rišti
1371,binden::V,estekatu,surišti
1372,stecken::V,sartu,kišti
1373,stecken::V,sartu,įkišti
1374,brechen::V,apurtu,lūžti
1375,brechen::V,apurtu,laužyti
1376,klopfen::V,jo,belsti
1377,klopfen::V,jo,barbenti
1378,hauen::V,jo,mušti
1379,kleben::V,itsatsi,lipdyti
1380,kleben::V,itsatsi,klijuoti
1381,reiben::V,igurtzi,trinti
1382,reiben::V,igurtzi,tarkuoti
1383,streichen::V,igurtzi,tepti
1384,streichen::V,igurtzi,užtepti
1385,schleifen::V,zorroztu,galą́sti
1386,schneiden::V,moztu,pjauti
1387,schneiden::V,moztu,kirpti
1388,rütteln::V,astindu,purtyti
1389,rütteln::V,inarrosi,purtyti
1390,schütteln::V,astindu,purtyti
1391,schütteln::V,inarrosi,purtyti
1392,schwenken::V,zabukatu,mojuoti
1393,schütten::V,isuri,pilti
1394,schütten::V,isuri,berti
1395,füllen::V,bete,pildyti
1396,füllen::V,bete,pripildyti
1397,einwickeln::V,bildu,įvynioti
1398,einwickeln::V,bildu,suvynioti
1399,tragen::V,eroan,nešti
1400,tragen::V,eroan,nešioti
1401,tragen::V,eraman,nešti
1402,tragen::V,eraman,nešioti
1403,schleppen::V,narrastu,vilkti
1404,schleppen::V,herrestatu,vilkti
1405,ziehen::V,tira egin,tempti
1406,aufbewahren::V,gorde,laikyti
1407,werfen::V,jaurti,mesti
1408,werfen::V,jaurti,sviesti
1409,werfen::V,aurtiki,mesti
1410,werfen::V,aurtiki,sviesti
1411,fangen::V,atzeman,sugauti
1412,packen::V,heldu,čiupti
1413,packen::V,heldu,griebti
1414,verstecken::V,ostendu,slėpti
1415,verstecken::V,ostendu,slapstyti
1416,verstecken::V,ezkutatu,slėpti
1417,verstecken::V,ezkutatu,slapstyti
1418,teilen::V,zatitu,dalyti
1419,teilen::V,zatitu,padalyti
1420,schicken::V,bidali,sių̃sti
1421,schicken::V,bidali,pasių̃sti
1422,bringen::V,ekarri,atnešti
1423,hinzufügen::V,eratxiki,pridėti
1424,hinzufügen::V,gaineratu,pridėti
1425,bekommen::V,jaso,gauti
1426,erhalten::V,jaso,gauti
1427,nehmen::V,hartu,paimti
1428,wählen::V,hautatu,rinkti
1429,wählen::V,hautatu,išsirinkti
1430,wählen::V,aukeratu,rinkti
1431,wählen::V,aukeratu,išsirinkti
1432,auswählen::V,hautatu,išrinkti
1433,auswählen::V,aukeratu,išrinkti
1434,bewahren::V,begiratu,išsaugoti
1435,behindern::V,oztopatu,trukdyti
1436,verderben::V,hondatu,sugadinti
1437,beschädigen::V,akastu,žaloti
1438,beschädigen::V,akastu,gadinti
1439,zerbrechen::V,apurtu,sukulti
1440,zerbrechen::V,apurtu,sudaužyti
1441,zerreißen::V,zarratatu,perplėšti
1442,zerreißen::V,zarratatu,suplėšyti
1443,zerstören::V,suntsitu,suardyti
1444,zerstören::V,suntsitu,sugriauti
1445,verbrennen::V,erre,deginti
1446,verbrennen::V,erre,sudeginti
1447,verbrennen::V,kiskali,deginti
1448,verbrennen::V,kiskali,sudeginti
1449,geben::V,eman,duoti
1450,geben::V,eman,paduoti
1451,reichen::V,luzatu,paduoti
1452,reichen::V,helarazi,paduoti
1453,schenken::V,oparitu,dovanoti
1454,versprechen::V,agindu,žadėti
1455,versprechen::V,agindu,pažadėti
1456,wünschen::V,opatu,norėti
1457,wünschen::V,opatu,linḱėti
1458,wünschen::V,opetsi,norėti
1459,wünschen::V,opetsi,linḱėti
1460,loben::V,laudatu,girti
1461,loben::V,laudatu,pagirti
1462,loben::V,goraipatu,girti
1463,loben::V,goraipatu,pagirti
1464,küssen::V,musu eman,bučiuoti
1465,wiegen::V,kulunkatu,supti
1466,zudecken::V,estali,užkloti
1467,zudecken::V,estali,uždengti
1468,wecken::V,esnatu,žadinti
1469,wecken::V,iratzartu,žadinti
1470,zeigen::V,erakutsi,rodyti
1471,führen::V,gidatu,vesti
1472,führen::V,gidatu,vadovauti
1473,lehren::V,irakatsi,mokyti
1474,lehren::V,irakatsi,išmokyti
1475,unterrichten::V,eskolak eman,dėstyti
1476,aufziehen::V,hazi,išauginti
1477,leiten::V,arteztu,valdyti
1478,leiten::V,arteztu,vadovauti
1479,antreiben::V,bulkatu,uiti
1480,antreiben::V,bulkatu,raginti
1481,antreiben::V,bulkatu,skubinti
1482,lassen::V,-arazi,paliepti
1483,einladen::V,gonbidatu,kviesti
1484,einladen::V,gonbidatu,pakviesti
1485,vereinigen::V,batu,sujungti
1486,vereinigen::V,batu,suvienyti
1487,vereinigen::V,bateratu,sujungti
1488,vereinigen::V,bateratu,suvienyti
1489,besuchen::V,ikustatu,lankyti
1490,besuchen::V,ikustatu,aplankyti
1491,treffen::V,topatu,sutikti
1492,treffen::V,topatu,pasitikti
1493,sich versammeln::V,bildu,susirinkti
1494,spielen::V,jolastu,groti
1495,spielen::V,jolastu,žaisti
1496,singen::V,abestu,dainuoti
1497,singen::V,kantatu,dainuoti
1498,tanzen::V,dantzatu,šokti
1499,tanzen::V,dantzan egin,šokti
1500,sich trennen::V,banandu,skirtis
1501,sich trennen::V,banandu,išsiskirti
1502,verlassen::V,utzietsi,palikti
1503,retten::V,salbatu,gelbėti
1504,retten::V,gaizkatu,gelbėti
1505,bewachen::V,jagon,sergėti
1506,bewachen::V,zaindu,sergėti
1507,schützen::V,babestu,ginti
1508,schützen::V,babestu,apginti
1509,schützen::V,gerizatu,ginti
1510,schützen::V,gerizatu,apginti
1511,verteidigen::V,aldeztu,ginti
