,Concept_ID,os,se
149,Nabel::N,бикъ,nääpi
150,Nabel::N,бикъ,nää´pp
151,Nabel::N,бикъ,на̄бпь
152,Busen::N,дзидзи,boenge
153,Busen::N,дзидзи,bållå
154,Busen::N,дзидзи,čižži
155,Busen::N,дзидзи,njamma
156,Busen::N,дзидзи,njižže
157,Busen::N,дзидзи,nje´ǯǯ
158,Busen::N,дзидзи,раннҍт
159,Brust::N,риу,mïelke
160,Brust::N,риу,radde
161,Brust::N,риу,mielgga
162,Brust::N,риу,raddi
163,Brust::N,риу,radde
164,Brust::N,риу,râ´dd
165,Brust::N,риу,раннҍт
166,Schulter::N,уӕхск,åelkie
167,Schulter::N,уӕхск,oalgge
168,Schulter::N,уӕхск,hárdu
169,Schulter::N,уӕхск,ärdee
170,Schulter::N,уӕхск,uál'gi
171,Schulter::N,уӕхск,a´rddi
172,Schulter::N,уӕхск,vuä´lǧǧ
173,Schulter::N,уӕхск,вуэллык
174,Arm::N,цонг,gïete
175,Arm::N,цонг,giehta
176,Arm::N,цонг,giehta
177,Arm::N,цонг,kietâ
178,Arm::N,цонг,kie'tâkaaṿâ
179,Arm::N,цонг,ǩiõtt
180,Arm::N,цонг,кӣдт
181,Ellenbogen::N,рæмбын,gernjere
182,Ellenbogen::N,рæмбын,garŋŋel
183,Ellenbogen::N,рæмбын,gargŋil
184,Ellenbogen::N,рæмбын,käŋŋir
185,Ellenbogen::N,рæмбын,kõõnjâr
186,Ellenbogen::N,рæмбын,карьнэль
187,Hand::N,къух,gïete
188,Hand::N,къух,giehta
189,Hand::N,къух,giehta
190,Hand::N,къух,kietâ
191,Hand::N,къух,ǩiõtt
192,Hand::N,къух,кӣдт
193,Handfläche::N,армытъӕпӕн,gïeten-låapoe
194,Handfläche::N,армытъӕпӕн,giehtavuodo
195,Handfläche::N,армытъӕпӕн,tjårmmåvuodo
196,Handfläche::N,армытъӕпӕн,giehtaloahpu
197,Handfläche::N,армытъӕпӕн,kiämád
198,Handfläche::N,армытъӕпӕн,kuámmir
199,Handfläche::N,армытъӕпӕн,kuä´m'mer
200,Handfläche::N,армытъӕпӕн,ǩiõttǩeä´m'men
201,Handfläche::N,армытъӕпӕн,ко̄а̄ллдэгк
202,Handfläche::N,армытъӕпӕн,кӣдткоалдэгк
203,Finger::N,ӕнруылдз,soerme
204,Finger::N,ӕнруылдз,tjuvdde
205,Finger::N,ӕнруылдз,suorbma
206,Finger::N,ӕнруылдз,čuvde
207,Finger::N,ӕнруылдз,suor'mâ
208,Finger::N,ӕнруылдз,suõrmm
209,Finger::N,ӕнруылдз,це̄ххп
210,Fingernagel::N,ных,gadtse
211,Fingernagel::N,ных,guehpere
212,Fingernagel::N,ных,gadtsa
213,Fingernagel::N,ных,gazza
214,Fingernagel::N,ных,kozzâ
215,Fingernagel::N,ных,kõʒʒ
216,Fingernagel::N,ных,кэ̄ннц
217,Nagel[Anatomie]::N,ных,gadtse
218,Nagel[Anatomie]::N,ных,guehpere
219,Nagel[Anatomie]::N,ных,gadtsa
220,Nagel[Anatomie]::N,ных,gazza
221,Nagel[Anatomie]::N,ных,kozzâ
222,Nagel[Anatomie]::N,ных,kõʒʒ
223,Nagel[Anatomie]::N,ных,кэ̄ннц
224,Zeh::N,къух,tjiehtjere
225,Zeh::N,къух,juolggetjuvdde
226,Zeh::N,къух,juolgesuorbma
227,Zeh::N,къух,jyel'gisuor'mâ
228,Zeh::N,къух,jue´lǧǧsuõrmm
229,Zeh::N,къух,ю̄лльк-це̄һп
230,Fuß::N,фад,juelkie
231,Fuß::N,фад,juolgge
232,Fuß::N,фад,juolgi
233,Fuß::N,фад,jyel'gi
234,Fuß::N,фад,jue´lǧǧ
235,Fuß::N,фад,ла̄бпь
236,Ferse::N,зӕвӕт,båetskie
237,Ferse::N,зӕвӕт,boasske
238,Ferse::N,зӕвӕт,šušmi
239,Ferse::N,зӕвӕт,šušme
240,Ferse::N,зӕвӕт,jue´lǧǧkädd
241,Ferse::N,зӕвӕт,ка̄ннт
242,Knie::N,уӕраг,boelve
243,Knie::N,уӕраг,buolvva
244,Knie::N,уӕраг,čibbi
245,Knie::N,уӕраг,veaŋki
246,Knie::N,уӕраг,iidâ
247,Knie::N,уӕраг,puõlvv
248,Knie::N,уӕраг,пуллв
249,Oberschenkel::N,агъд,ruaksja
250,Oberschenkel::N,агъд,tjibbe
251,Oberschenkel::N,агъд,gassaváhkká
252,Oberschenkel::N,агъд,badjeváhkáa
253,Oberschenkel::N,агъд,čuár'bpeeḷi
254,Oberschenkel::N,агъд,če´bb
255,Oberschenkel::N,агъд,чуаррбе̄лль
256,Bein::N,зӕнг,juelkie
257,Bein::N,зӕнг,juolgge
258,Bein::N,зӕнг,juolgi
259,Bein::N,зӕнг,jyel'gi
260,Bein::N,зӕнг,jue´lǧǧ
261,Bein::N,зӕнг,ю̄лльк
262,Körper::N,буар,kråahpe
263,Körper::N,буар,rumáj
264,Körper::N,буар,rumaš
265,Körper::N,буар,ruumâš
266,Körper::N,буар,rå´pp
267,Körper::N,буар,лышшьк
268,Körper::N,буар,роаӈӈьк
269,Haut::N,царм,njaltja
270,Haut::N,царм,lijkke
271,Haut::N,царм,tjuobma
272,Haut::N,царм,liiki
273,Haut::N,царм,liške
274,Haut::N,царм,le´šǩǩ
275,Haut::N,царм,лышшьк
276,Blut::N,туг,vïrre
277,Blut::N,туг,maelie
278,Blut::N,туг,varra
279,Blut::N,туг,varra
280,Blut::N,туг,vorrâ
281,Blut::N,туг,võrr
282,Blut::N,туг,вэ̄рр
283,Ader::N,дадзин,åerie
284,Ader::N,дадзин,aajroe
285,Ader::N,дадзин,suodna
286,Ader::N,дадзин,varrasuotna
287,Ader::N,дадзин,suoṇâ
288,Ader::N,дадзин,suõnn
289,Ader::N,дадзин,сӯнн
290,Ader::N,тугдадзин,åerie
291,Ader::N,тугдадзин,aajroe
292,Ader::N,тугдадзин,suodna
293,Ader::N,тугдадзин,varrasuotna
294,Ader::N,тугдадзин,suoṇâ
295,Ader::N,тугдадзин,suõnn
296,Ader::N,тугдадзин,сӯнн
297,Sehne::N,хъиутæ,soene
298,Sehne::N,хъиутæ,gåårtenje
299,Sehne::N,хъиутæ,suodna
300,Sehne::N,хъиутæ,suotna
301,Sehne::N,хъиутæ,suoṇâ
302,Sehne::N,хъиутæ,suõnn
303,Sehne::N,хъиутæ,сӯнн
304,Sehne::N,нуар,soene
305,Sehne::N,нуар,gåårtenje
306,Sehne::N,нуар,suodna
307,Sehne::N,нуар,suotna
308,Sehne::N,нуар,suoṇâ
309,Sehne::N,нуар,suõnn
310,Sehne::N,нуар,сӯнн
311,Knochen::N,стӕг,måara
312,Knochen::N,стӕг,måaroe
313,Knochen::N,стӕг,dákte
314,Knochen::N,стӕг,dákti
315,Knochen::N,стӕг,tähti
316,Knochen::N,стӕг,tä´htt
317,Knochen::N,стӕг,та̄ххт
318,Knochen::N,стӕг,та̄ффьт
319,Gehirn::N,магъз,aajla
320,Gehirn::N,магъз,vuojŋam
321,Gehirn::N,магъз,vuoigŋašat
322,Gehirn::N,магъз,vuoi'ŋâšeh
323,Gehirn::N,магъз,vuo'ivâšneh
324,Gehirn::N,магъз,vuõivâšn
325,Gehirn::N,магъз,вуэййвэшна
326,Herz::N,зӕрдӕ,vaajmoe
327,Herz::N,зӕрдӕ,tsåhke
328,Herz::N,зӕрдӕ,váibmu
329,Herz::N,зӕрдӕ,váimu
330,Herz::N,зӕрдӕ,čââ´đ
331,Herz::N,зӕрдӕ,кӯттҌк
332,Magen::N,ахсӕн,tjåejjie
333,Magen::N,ахсӕн,tjoajvve
334,Magen::N,ахсӕн,čoavji
335,Magen::N,ахсӕн,čuáv'ji
336,Magen::N,ахсӕн,čåu´jj
337,Magen::N,ахсӕн,чо̄ввьй
338,Leber::N,игæр,mueksie
339,Leber::N,игæр,librre
340,Leber::N,игæр,vuoivvas
341,Leber::N,игæр,vuoivâs
342,Leber::N,игæр,vuõivâs
343,Leber::N,игæр,вуйвас
344,Atem::N,улӕфт,voejngehtasse
345,Atem::N,улӕфт,båssånis
346,Atem::N,улӕфт,vuojŋadahka
347,Atem::N,улӕфт,vuoiŋŋahat
348,Atem::N,улӕфт,vuo'iŋâstim
349,Atem::N,улӕфт,jiõg'g
350,Atem::N,улӕфт,вӯйнас
351,Atem::N,улӕфт,вӯййнмушш
352,Hunger::N,стонг,nielkie
353,Hunger::N,стонг,nielgge
354,Hunger::N,стонг,nealgi
355,Hunger::N,стонг,nelgi
356,Hunger::N,стонг,neä´lǧǧ
357,Hunger::N,стонг,не̄лльк
358,Träne::N,цæссыг,gïknjele
359,Träne::N,цæссыг,ganjál
360,Träne::N,цæссыг,ganjal
361,Träne::N,цæссыг,koonjâl
362,Träne::N,цæссыг,kõõnjâl
363,Träne::N,цæссыг,кэ̄нял
364,Geschmack::N,ад,aelmie
365,Geschmack::N,ад,muosse
366,Geschmack::N,ад,smáhkka
367,Geschmack::N,ад,máhku
368,Geschmack::N,ад,smáhkka
369,Geschmack::N,ад,mááhu
370,Geschmack::N,ад,smakkâ
371,Geschmack::N,ад,njõõd
372,Geschmack::N,ад,smääkk
373,Geschmack::N,ад,ня̄лльк
374,Geruch::N,смаг,haaje
375,Geruch::N,смаг,habjja
376,Geruch::N,смаг,hádja
377,Geruch::N,смаг,opsâ
378,Geruch::N,смаг,haajâ
379,Geruch::N,смаг,õpss
380,Geruch::N,смаг,haajj
381,Geruch::N,смаг,апс
382,Geruch::N,смаг,лэ̄гк
383,Schlaf::N,хуыссӕг,nahkerh
384,Schlaf::N,хуыссӕг,nager
385,Schlaf::N,хуыссӕг,oados
386,Schlaf::N,хуыссӕг,nagir
387,Schlaf::N,хуыссӕг,naṿer
388,Schlaf::N,хуыссӕг,nââ´er
389,Schlaf::N,хуыссӕг,нагерь
390,Traum::N,фын,nahkere
391,Traum::N,фын,niehko
392,Traum::N,фын,niehku
393,Traum::N,фын,naṿer
394,Traum::N,фын,nââ´er
395,Traum::N,фын,нагерь
396,Himmel::N,арв,elmie
397,Himmel::N,арв,almme
398,Himmel::N,арв,albmi
399,Himmel::N,арв,alme
400,Himmel::N,арв,â´lmm
401,Himmel::N,арв,алльм
402,Himmel::N,уӕларв,elmie
403,Himmel::N,уӕларв,almme
404,Himmel::N,уӕларв,albmi
405,Himmel::N,уӕларв,alme
406,Himmel::N,уӕларв,â´lmm
407,Himmel::N,уӕларв,алльм
408,Sonne::N,хур,biejjie
409,Sonne::N,хур,bæjvásj
410,Sonne::N,хур,beaivváš
411,Sonne::N,хур,peivi
412,Sonne::N,хур,piäiváš
413,Sonne::N,хур,pei´vv
414,Sonne::N,хур,пе̄ййв
415,Mond::N,мӕй,aske
416,Mond::N,мӕй,mánno
417,Mond::N,мӕй,mánnu
418,Mond::N,мӕй,máánu
419,Mond::N,мӕй,mään
420,Mond::N,мӕй,ма̄нн
421,Stern::N,стъалы,daasta
422,Stern::N,стъалы,naestie
423,Stern::N,стъалы,násste
424,Stern::N,стъалы,násti
425,Stern::N,стъалы,täsni
426,Stern::N,стъалы,tä´snn
427,Stern::N,стъалы,та̄ссьт
428,Luft::N,уӕлдӕф,elmie
429,Luft::N,уӕлдӕф,ájmmo
430,Luft::N,уӕлдӕф,áibmu
431,Luft::N,уӕлдӕф,áimu
432,Luft::N,уӕлдӕф,šõŋŋ
433,Luft::N,уӕлдӕф,вӯйнас
434,Wind::N,дымгӕ,bïegke
435,Wind::N,дымгӕ,biegga
436,Wind::N,дымгӕ,biegga
437,Wind::N,дымгӕ,pieg'gâ
438,Wind::N,дымгӕ,piõg'g
439,Wind::N,дымгӕ,пӣӈӈк
440,Welle::N,уылӕн,baaroe
441,Welle::N,уылӕн,bárro
442,Welle::N,уылӕн,bárru
443,Welle::N,уылӕн,pááṛu
444,Welle::N,уылӕн,päärr
445,Welle::N,уылӕн,нэ̄ммп
446,Wasser::N,дон,tjaetsie
447,Wasser::N,дон,tjáhtje
448,Wasser::N,дон,čáhci
449,Wasser::N,дон,čääci
450,Wasser::N,дон,čää´cc
451,Wasser::N,дон,ча̄дзь
452,Stein::N,дур,gierkie
453,Stein::N,дур,giergge
454,Stein::N,дур,geađgi
455,Stein::N,дур,keđgi
456,Stein::N,дур,ǩeä´dǧǧ
457,Stein::N,дур,ке̄ддҌк
458,Boden::N,зӕхх,betnie
459,Boden::N,зӕхх,ednam
460,Boden::N,зӕхх,bodni
461,Boden::N,зӕхх,vuođđu
462,Boden::N,зӕхх,ponne
463,Boden::N,зӕхх,vuáđ̣u
464,Boden::N,зӕхх,vuâđđ
465,Boden::N,зӕхх,лаввьн
466,Boden::N,зӕхх,е̄ммьне
467,Erde::N,сыджыт,jåarta
468,Erde::N,сыджыт,mueltie
469,Erde::N,сыджыт,ednam
470,Erde::N,сыджыт,mållde
471,Erde::N,сыджыт,eana
472,Erde::N,сыджыт,eennâm
473,Erde::N,сыджыт,mädd
474,Erde::N,сыджыт,jânnam
475,Erde::N,сыджыт,е̄ммьне
476,Staub::N,рыг,heblie
477,Staub::N,рыг,tsumhtsie
478,Staub::N,рыг,dubme
479,Staub::N,рыг,dopmu
480,Staub::N,рыг,kovjâ
481,Staub::N,рыг,põõ´l
482,Staub::N,рыг,кэ̄ббьй
483,Rauch::N,фӕздӕг,soeve
484,Rauch::N,фӕздӕг,suovva
485,Rauch::N,фӕздӕг,suovva
486,Rauch::N,фӕздӕг,suoṿâ
487,Rauch::N,фӕздӕг,suõvv
488,Rauch::N,фӕздӕг,сӯвв
489,Funke::N,цӕхӕр,naestie
490,Funke::N,цӕхӕр,tjuonam
491,Funke::N,цӕхӕр,čuotnan
492,Funke::N,цӕхӕр,čuođâlm
493,Funke::N,цӕхӕр,iiskâr
494,Funke::N,цӕхӕр,čuõzzâm
495,Funke::N,цӕхӕр,чӯссэм
496,Feuer::N,зынг,dålle
497,Feuer::N,зынг,dållå
498,Feuer::N,зынг,dolla
499,Feuer::N,зынг,tullâ
500,Feuer::N,зынг,toll
501,Feuer::N,зынг,то̄лл
502,Licht::N,рухс,tjoevke
503,Licht::N,рухс,tjuovgga
504,Licht::N,рухс,čuovga
505,Licht::N,рухс,čuovggas
506,Licht::N,рухс,čuoṿâ
507,Licht::N,рухс,toll
508,Licht::N,рухс,čuõvv
509,Licht::N,рухс,то̄лл
510,Schatten::N,аууон,skugkie
511,Schatten::N,аууон,soejvene
512,Schatten::N,аууон,irkes
513,Schatten::N,аууон,sieges
514,Schatten::N,аууон,itku
515,Schatten::N,аууон,suoivâ
516,Schatten::N,аууон,õõtt
517,Schatten::N,аууон,ǩeeu´niǩ
518,Schatten::N,аууон,кывьнэхь
519,Wetter::N,боныхъӕд,vïerhtse
520,Wetter::N,боныхъӕд,dálkke
521,Wetter::N,боныхъӕд,dálki
522,Wetter::N,боныхъӕд,šoŋŋâ
523,Wetter::N,боныхъӕд,šõŋŋ
524,Wetter::N,боныхъӕд,шэ̄ӈӈ
525,Nebel::N,мигъ,såavla
526,Nebel::N,мигъ,mearhka
527,Nebel::N,мигъ,murkko
528,Nebel::N,мигъ,mierkká
529,Nebel::N,мигъ,mierká
530,Nebel::N,мигъ,miär'kká
531,Nebel::N,мигъ,oṃo
532,Nebel::N,мигъ,sue´lnn
533,Nebel::N,мигъ,цӣгк
534,Nebel::N,мигъ,сулльн
535,Wolke::N,ӕврагъ,balve
536,Wolke::N,ӕврагъ,balvva
537,Wolke::N,ӕврагъ,balva
538,Wolke::N,ӕврагъ,polvâ
539,Wolke::N,ӕврагъ,põlvv
540,Wolke::N,ӕврагъ,пэллв
541,Regen::N,уарын,ebrie
542,Regen::N,уарын,harvve
543,Regen::N,уарын,arvi
544,Regen::N,уарын,arve
545,Regen::N,уарын,â´brr
546,Regen::N,уарын,аббьр
547,Schnee::N,мит,lopme
548,Schnee::N,мит,moehtege
549,Schnee::N,мит,muohta
550,Schnee::N,мит,muohta
551,Schnee::N,мит,muotâ
552,Schnee::N,мит,muõtt
553,Schnee::N,мит,вэ̄дз
554,Schnee::N,мит,куэллт
555,Eis::N,их,jïenge
556,Eis::N,их,jiegŋa
557,Eis::N,их,jiekŋa
558,Eis::N,их,jieŋ̣â
559,Eis::N,их,jiõŋŋ
560,Eis::N,их,ӣӈӈ
561,Frost::N,ихæн,baajkoe
562,Frost::N,ихæн,tjoasskem
563,Frost::N,ихæн,buolaš
564,Frost::N,ихæн,puolâš
565,Frost::N,ихæн,puõlâš
566,Frost::N,ихæн,мӯнь
567,Kälte::N,уазал,jueskie
568,Kälte::N,уазал,tjåetskeme
569,Kälte::N,уазал,tjoasskem
570,Kälte::N,уазал,čoaskin
571,Kälte::N,уазал,ko'lmâsvuotâ
572,Kälte::N,уазал,ijss
573,Kälte::N,уазал,čuä´cǩǩem
574,Kälte::N,уазал,tuârggnjõs
575,Kälte::N,уазал,кэ̄лмас
576,Hitze::N,ӕнтӕф,baahke
577,Hitze::N,ӕнтӕф,báhkka
578,Hitze::N,ӕнтӕф,báhkka
579,Hitze::N,ӕнтӕф,pakkâ
580,Hitze::N,ӕнтӕф,kuṃe
581,Hitze::N,ӕнтӕф,paašt
582,Hitze::N,ӕнтӕф,жоарр
583,Raureif::N,халас,jyjse
584,Raureif::N,халас,ridne
585,Raureif::N,халас,goarre
586,Raureif::N,халас,ritni
587,Raureif::N,халас,suhči
588,Raureif::N,халас,riṇe
589,Raureif::N,халас,ай
590,Regenbogen::N,арвырон,aatjan goengere
591,Regenbogen::N,арвырон,aatjan joekse
592,Regenbogen::N,арвырон,ádjájuoksa
593,Regenbogen::N,арвырон,arvedávgi
594,Regenbogen::N,арвырон,bajándávgi
595,Regenbogen::N,арвырон,äijihtävgi
596,Regenbogen::N,арвырон,teârmmazjohss
597,Regenbogen::N,арвырон,тӣрмесью̄ккс
598,Regenbogen::N,арвырдын,aatjan goengere
599,Regenbogen::N,арвырдын,aatjan joekse
600,Regenbogen::N,арвырдын,ádjájuoksa
601,Regenbogen::N,арвырдын,arvedávgi
602,Regenbogen::N,арвырдын,bajándávgi
603,Regenbogen::N,арвырдын,äijihtävgi
604,Regenbogen::N,арвырдын,teârmmazjohss
605,Regenbogen::N,арвырдын,тӣрмесью̄ккс
606,Donner::N,æрвнæрын,raejrie
607,Donner::N,æрвнæрын,átjek
608,Donner::N,æрвнæрын,átjárájdde
609,Donner::N,æрвнæрын,áddjá
610,Donner::N,æрвнæрын,baján
611,Donner::N,æрвнæрын,juuṛâ
612,Donner::N,æрвнæрын,tie´rmes
613,Donner::N,æрвнæрын,тӣрмесь
614,Donner::N,æрвнæрын,ча̄ркнэгк
615,Strömung::N,цыд,njuvvie
616,Strömung::N,цыд,ájggedáhpe
617,Strömung::N,цыд,rávdnji
618,Strömung::N,цыд,virde
619,Strömung::N,цыд,ve´rdd
620,Strömung::N,цыд,выррьт
621,Tropfen::N,æртах,gåajhkohts
622,Tropfen::N,æртах,gåjkudis
623,Tropfen::N,æртах,goaikkanas
624,Tropfen::N,æртах,čalme
625,Tropfen::N,æртах,čâ´lmm
626,Tropfen::N,æртах,ча̄лльм
627,Schaum::N,фынк,sapte
628,Schaum::N,фынк,såpptå
629,Schaum::N,фынк,sokta
630,Schaum::N,фынк,suptâ
631,Schaum::N,фынк,soptt
632,Schaum::N,фынк,со̄ппт
633,Schmutz::N,цъыф,haaskoe
634,Schmutz::N,цъыф,duolvva
635,Schmutz::N,цъыф,duolva
636,Schmutz::N,цъыф,durdi
637,Schmutz::N,цъыф,stänži
638,Schmutz::N,цъыф,sähss
639,Schmutz::N,цъыф,са̄ккьс
640,Schmutz::N,цъыф,не̄шшь
641,See::N,цад,jaevrie
642,See::N,цад,jávrre
643,See::N,цад,jávri
644,See::N,цад,jävri
645,See::N,цад,jâu´rr
646,See::N,цад,я̄ввьр
647,Sumpf::N,цъыфдзаст,pluevie
648,Sumpf::N,цъыфдзаст,áhpe
649,Sumpf::N,цъыфдзаст,sæmssa
650,Sumpf::N,цъыфдзаст,jeaggi
651,Sumpf::N,цъыфдзаст,jeggi
652,Sumpf::N,цъыфдзаст,jeä´ǧ'ǧ
653,Sumpf::N,цъыфдзаст,ла̄ммьп
654,Moor::N,цъыфдзаст,pluevie
655,Moor::N,цъыфдзаст,jiegge
656,Moor::N,цъыфдзаст,suotnju
657,Moor::N,цъыфдзаст,karrii
658,Moor::N,цъыфдзаст,kä´rev
659,Moor::N,цъыфдзаст,veättaǩ
660,Moor::N,цъыфдзаст,ла̄ммьп
661,Wiese::N,уыгӕрдӕн,ïentje
662,Wiese::N,уыгӕрдӕн,giedde
663,Wiese::N,уыгӕрдӕн,gieddi
664,Wiese::N,уыгӕрдӕн,nijtto
665,Wiese::N,уыгӕрдӕн,пуэшенҍ
666,Wald::N,хъӕд,skåake
667,Wald::N,хъӕд,skåajje
668,Wald::N,хъӕд,miehtsie
669,Wald::N,хъӕд,vuovdde
670,Wald::N,хъӕд,miehttse
671,Wald::N,хъӕд,vuovdi
672,Wald::N,хъӕд,meahcci
673,Wald::N,хъӕд,mecci
674,Wald::N,хъӕд,vyemi
675,Wald::N,хъӕд,vue´mm
676,Wald::N,хъӕд,meä´c'c
677,Wald::N,хъӕд,ля̄ммт
678,Hügel::N,обау,deava
679,Hügel::N,обау,dievvá
680,Hügel::N,обау,dievvá
681,Hügel::N,обау,čummâ
682,Hügel::N,обау,pä´rcc
683,Hügel::N,обау,teä´rmm
684,Hügel::N,обау,ка̄ннҌт
685,Hügel::N,къуыбыр,deava
686,Hügel::N,къуыбыр,dievvá
687,Hügel::N,къуыбыр,dievvá
688,Hügel::N,къуыбыр,čummâ
689,Hügel::N,къуыбыр,pä´rcc
