,Concept_ID,te,os
651,faul::A,సోమరియైన,зивӕггӕнаг
652,fleißig::A,శ్రద్దగల,æнæзивæг
653,fleißig::A,శ్రద్దగల,æнувыд
654,geizig::A,పిసినారియైన,чъынды
655,geizig::A,పిసినారియైన,æлгъин
656,geizig::A,పిసినారియైన,мæрддзæст
657,klug::A,తెలివిగల,зондджын
658,geschickt::A,నిపుణతగల,хӕрзарӕхст
659,lieb::A,ప్రియమైన,уарзон
660,lustig::A,ఉల్లాసము గల,хъӕлдзӕг
661,sanft::A,సాధువైన,мынчын
662,hungrig::A,ఆకలిగొనిన,ӕххормаг
663,krank::A,వ్యాధిగల,нӕфӕразгӕ
664,nackt::A,దిగంబరమైన,бӕгънӕг
665,traurig::A,విచారముగల,ӕрхӕндӕг
666,lebendig::A,ప్రాణముతో నున్న,цардӕгас
667,gut::A,మంచి,хорз
668,schlecht::A,చెడ్డ,цауд
669,richtig::A,సరియైన,раст
670,schlimm::A,అసహ్యమైన,ӕвзӕр
671,wahr::A,నిజమైన,ӕцӕг
672,alt::A,ముసలి,зӕронд
673,neu::A,క్రొత్త,ног
674,ehemalig::A,పూర్వపు,раздӕры
675,alt[Lebewesen]::A,ముసలి,ацӕргӕ
676,jung::A,పసి,ӕрыгон
677,arm::A,బీద,мӕгуыр
678,reich::A,ధనవంతుడైన,хъӕздыг
679,bekannt::A,తెలిసిన,зонгӕ
680,berühmt::A,ప్రపిద్దికెక్కివ,номдзыд
681,fremd::A,అన్యమైన,æцæгæлон
682,verschieden::A,భేదమైన,æндæр æмæ æндæр
683,verschieden::A,భేదమైన,алы
684,verschieden::A,భేదమైన,алыхуызон
685,nah::A,దగ్గఱనున్న,хӕстӕг
686,fern::A,దూరమందున్న,дард
687,fern::A,దూరమందున్న,дӕрддаг
688,linker::A,ఎడమప్రక్కగ,галиу
689,rechter::A,కుడి,рахиз
690,anderer::A,వేఱ్తెన,иннӕ
691,anderer::A,వేఱ్తెన,ӕндӕр
692,erster::A,మొదటి,фыццаг
693,erster::A,మొదటి,фыццӕгӕм
694,zweiter::A,రెండన,дыккаг
695,zweiter::A,రెండన,дыккæгæм
696,dritter::A,మూడో,æртыккаг
697,dritter::A,మూడో,æртыккæгæм
698,letzter::A,కడపటి,фӕстаг
699,allein::ADV,ఒంటిగా,иунæг
700,auf einmal::ADV,హరాత్తుగ,уайтагъд
701,auf einmal::ADV,హరాత్తుగ,æвиппайды
702,auf einmal::ADV,హరాత్తుగ,æваст
703,zusammen::ADV,కలిసి,иумӕ
704,lange::ADV,బహుకాలము,бирæ рæстæг
705,plötzlich::ADV,హరాత్తుగ,æвиппайды
706,plötzlich::ADV,హరాత్తుగ,æваст
707,sofort::ADV,తక్షణము,уыцы сахат
708,sofort::ADV,తక్షణము,уайтагъд
709,später::ADV,ఇటీవలి,фæстæдæр
710,jetzt::ADV,ఇప్పుడు,ныр
711,heute::ADV,నేడు,абон
712,morgen::ADV,ఱేపు,райсом
713,bald::ADV,శీఘ్రముగ,тагъд
714,bald::ADV,శీఘ్రముగ,рæхджы
715,dann::ADV,అప్పుడు,стæй
716,gestern::ADV,నిన్నటి దినము,знон
717,einst::ADV,పూర్వమొకప్పుడు,кӕддӕр
718,damals::ADV,అప్పుడు,уæд
719,danach::ADV,అప్పుడు,стæй
720,danach::ADV,అప్పుడు,уый фæстæ
721,vorher::ADV,ఎదుట,раздæр
722,zuerst::ADV,మొదటిలో,фыццаг
723,einmal::ADV,ఒకసారి,иу хатт
724,manchmal::ADV,అప్పటప్పటికి,хатт
725,oft::ADV,తఱచుగా,арæх
726,immer::ADV,ఎల్లప్పుడు,ӕдзух
727,niemals::ADV,ఎప్పుడునులేదు,никуы
728,niemals::ADV,ఎప్పుడునులేదు,никæд
729,hier::ADV,ఇక్కడ,ам
730,hierhin::ADV,ఇక్కడకు,ардӕм
731,von hier::ADV,ఇక్కడనుండి,ардыгæй
732,dort::ADV,అక్కడ,уым
733,dorthin::ADV,అక్కడికి,уырдӕм
734,geradeaus::ADV,సూటిగా,æргом
735,vorwärts::ADV,ముందుకు,размӕ
736,rückwärts::ADV,వెనుకకు,фӕстӕмӕ
737,zurück::ADV,వెనుకభాగము,фӕстӕмӕ
738,unten::ADV,క్రింద,дæлæ
739,unten::ADV,క్రింద,дæлейы
740,unten::ADV,క్రింద,бынæй
741,hinab::ADV,కిందికి,дӕлӕмӕ
742,hinab::ADV,కిందికి,уырдыгмӕ
743,oben::ADV,మీద,уӕле
744,hinauf::ADV,పైకి,уӕлӕмӕ
745,überall::ADV,అంతటా,алыран
746,überall::ADV,అంతటా,алкæм
747,überall::ADV,అంతటా,кæмдæриддæр
748,nicht::ADV,కాదు,нӕ
749,ein wenig::ADV,కొంచెము,чысыл
750,kaum::ADV,చాలిచాలక,цъус
751,sehr::ADV,చాల,тынг
752,sehr::ADV,చాల,иттӕг
753,so::ADV,ఆలాగున,афтӕ
754,noch::ADV,ఇప్పటికిని,ма
755,nur::ADV,మాత్రము,канд
756,nur::ADV,మాత్రము,ӕрмӕст
757,schon::ADV,ఇదివఱకే,нырид
758,wieder::ADV,తిరిగి,ногӕй
759,vergebens::ADV,నిష్ఫలముగా,дзæгъæлы
760,vergebens::ADV,నిష్ఫలముగా,уæгъды
761,vergebens::ADV,నిష్ఫలముగా,æнæхъуаджы
762,vor::PRP,ముందు,разы
763,hinter::PRP,వెనుక,фӕстӕ
764,unter::PRP,క్రింద,бын
765,durch::PRP,ద్వారా,æхсæнты
766,neben::PRP,దగ్గెర,цур
767,zwischen::PRP,మధ్య,астӕу
768,wegen::PRP,కారణంగా,тыххай
769,dies::PRN,ఇది,ай
770,das::PRN,అది,уый
771,alles::PRN,సకలము,алцы
772,alles::PRN,సకలము,æппæтдæр
773,alles::PRN,సకలము,иууылдӕр
774,ich::PRN,నేను,æз
775,du::PRN,నీవు,ды
776,er::PRN,అతడు,уый
777,wir::PRN,మనము,мах
778,ihr::PRN,మీరు,сымах
779,sie::PRN,వారు,уыдон
780,was::FPRN,ఏమి,цы
781,wer::FPRN,ఎవడు,чи
782,wo::FADV,ఎక్కడ,кӕм
783,wohin::FADV,ఎందుకు,кӕдӕм
784,wie::FADV,ఎట్టు,куыд
785,warum::FADV,ఏల,цӕмӕн
786,wieviel::FNUM,ఎంత,цал
787,eins::NUM,ఒకటి,иу
788,zwei::NUM,రెండు,дыууӕ
789,drei::NUM,మూడు,ӕртӕ
790,vier::NUM,నాలుగు,цыппар
791,fünf::NUM,అయిదు,фондз
792,sechs::NUM,ఆఱు,ӕхсӕз
793,sieben::NUM,ఏరు,авд
794,acht::NUM,ఎనిమదు,аст
795,neun::NUM,తొమ్మిది,фараст
796,zehn::NUM,పది,дӕс
797,elf::NUM,పదునొకొండు,иуæндæс
798,zwölf::NUM,పండ్రండు,дыууадæс
799,zwanzig::NUM,ఇరుపది,дыууын
800,dreißig::NUM,ముప్పది,æртын
801,dreißig::NUM,ముప్పది,дæсæмæссæдз
802,vierzig::NUM,నలువది,цыппор
803,vierzig::NUM,నలువది,цыппур
804,vierzig::NUM,నలువది,дыууиссæдзы
805,fünfzig::NUM,ఏబది,фӕндзай
806,sechzig::NUM,అరుపది,æхсай
807,sechzig::NUM,అరుపది,æртиссæдзы
808,siebzig::NUM,డెబ్బది,æвдай
809,siebzig::NUM,డెబ్బది,дæс æмæ æртиссæдзы
810,achtzig::NUM,ఎనుబది,цыппарыссæдзы
811,achtzig::NUM,ఎనుబది,æстай
812,neunzig::NUM,తొంబది,нæуæдз
813,neunzig::NUM,తొంబది,дæс æмæ цыппарыссæдзы
814,hundert::NUM,నూఱు,сӕдӕ
815,tausend::NUM,వేయి,мин
816,und::CNJ,మఱియు,ӕмӕ
817,oder::CNJ,లేక,кӕнӕ
818,stehen::V,నిలుచు,лӕууын
819,sitzen::V,కూర్చుండు,бадын
820,liegen::V,పండుకొనుట,хуыссын
821,hängen::V,వ్రేలాడదీయు,ауыгъд уын
822,werden::V,అగు,суӕвын
823,passieren::V,సంభవించు,æрцæуын
824,beginnen::V,ఆరంభించు,райдайын
825,enden::V,తీరుట,фæуын
826,wechseln::V,మార్చు,ивын
827,aufgehen[Sonne]::V,ఉదయించు,скæсын
828,untergehen[Sonne]::V,అస్తమించు, аныгуылын
829,scheinen[Sonne]::V,ప్రకాశించు,рухс кӕнын
830,donnern::V,ఉరుముట,нæрын
831,wehen::V,దురద్పప్టము,дымын
832,strömen::V,పారుట,кӕлын
833,fließen::V,ప్రవహించు,цæуын
834,fließen::V,ప్రవహించు,уайын
835,fließen::V,ప్రవహించు,кæлын
836,sich drehen::V,తిరుగు,зилын
837,schwanken::V,ఆడించుట,æнкъуысын
838,schwingen::V,ఊగుట,æнкъуысын
839,schwingen::V,ఊగుట,змæлын
840,fallen::V,పడు,хауын
841,brennen::V,కాలుట,судзын
842,rauchen::V,పొగసుట,фæздæг кæнын
843,regnen::V,కురిపించుట,уарын
844,gefrieren::V,గడ్డకట్టు,сӕлын
845,tauen::V,కరగు,стайын
846,schmelzen::V,కరగు,тайын
847,trocknen::V,యెండుట,хус кæнын
848,sieden::V,ఉడుకు,фыцын
849,faulen::V,క్రుళ్లు,ӕмбийын
850,verfaulen::V,క్షిణించు,бамбийын
851,reißen::V,చించు,скъуийын
852,versinken::V,మునుగు,дӕлдон_кӕнын
853,vergehen::V,సంభవించు,аивгъуийын
854,erscheinen::V,కనబడు,разынын
855,verschwinden::V,అదృశ్యమగు,фæтары уын
856,verschwinden::V,అదృశ్యమగు,фæдæлдзæх уын
857,verschwinden::V,అదృశ్యమగు,фесæфын
858,verschwinden::V,అదృశ్యమగు,æрбайсæфын
859,sinken::V,ముణుగుట,дæлæмæ æрхауын
860,abnehmen::V,తగ్గు,фæкъаддæр уын
861,abnehmen::V,తగ్గు,фæцух уын
862,zunehmen::V,పెరుగుట,фæфылдæр уын
863,zunehmen::V,పెరుగుట,сбирæ уын
864,zunehmen::V,పెరుగుట,сахадын
865,steigen::V,లేచు,сыстын
866,wachsen::V,పెరుగు,рӕзын
867,glänzen::V,ప్రకాశించు,ӕрттивын
868,funkeln::V,ప్రకాశించు,тыбар-тыбур_кӕнын
869,lärmen::V,అరుచుట,хъæлæба кæнын
870,läuten::V,మేళవించుట,цæгъдын
871,klingeln::V,వాయించుట,цæгъдын
872,klirren::V,ఘంటానాదము,дзыгъал-мыгъул кæнын
873,klirren::V,ఘంటానాదము,дзæгъ-дзæгъ кæнын
874,brausen::V,గర్జించు,абухын
875,rauschen::V,చటచటమనుట,
876,klingen::V,ధ్వనించుట,зæлын
877,klingen::V,ధ్వనించుట,азæлын
878,klingen::V,ధ్వనించుట,хъуысын
879,bellen::V,అఱచు,рæйын
880,heulen::V,కూయు,ниуын
881,blasen::V,దురద్పప్టము,фу кӕнын
882,pfeifen::V,ఈలవేయు,æхситт кæнын
883,pfeifen::V,ఈలవేయు,къуыззитт кæнын
884,schreien::V,అఱచు,хъӕр кӕнын
885,stöhnen::V,మూలుగు,хъæрзын
886,stöhnen::V,మూలుగు,дзыназын
887,zittern::V,వణకు,ризын
888,leben::V,జీవించుట,цӕрын
889,geboren werden::V,పుట్టుట,райгуырын
890,atmen::V,ఉపిరి తీయు,улӕфын
891,trinken::V,త్రాగు,нуазын
892,essen::V,తిను,хӕрын
893,schlucken::V,మ్రింగు,ныхъуырын
894,müde werden::V,అలయు,бафæллайын
895,müde werden::V,అలయు,бафæлмæцын
896,müde werden::V,అలయు,сфæлмæцын
897,einschlafen::V,నిద్రించు,бафынæй уын
898,schlafen::V,నిద్రురించు,хуыссын
899,schlafen::V,నిద్రురించు,фынӕй кӕнын
900,aufwachen::V,మేలుకొను,райхъал уын
901,aufstehen::V,లేచు,стын
902,sich erholen::V,నడ్డి వాల్చు,фæллад уадзын
903,sich erholen::V,నడ్డి వాల్చు,улæфын
904,krank werden::V,జబ్బుపడు,фӕрынчын уын
905,krank sein::V,జబ్బు చేయు,сӕйын
906,schmerzen::V,నొచ్చుట,риссын
907,husten::V,దగ్గుట,хуыфын
908,genesen::V,కుదురుట,сдзæбæх уын
909,genesen::V,కుదురుట,рандидзын
910,genesen::V,కుదురుట,сæндидзын
911,sterben::V,మరణించు,мӕлын
912,umkommen::V,నశించు,фесæфын
913,umkommen::V,నశించు,байсæфын
914,umkommen::V,నశించు,бабын уын
915,umkommen::V,నశించు,мард фæуын
916,sich bewegen::V,కదలు,тæлфын
917,sich bewegen::V,కదలు,цæуын
918,sich rühren::V,కదలు,змӕлын
919,sich erheben::V,లేచు,стын
920,sich setzen::V,కూర్చుణ్డు,сбадын
921,hinfallen::V,దొర్లు,ӕрхауын
922,laufen::V,నడచు,цӕуын
923,laufen::V,నడచు,рацу-бацу_кӕнын
924,schreiten::V,అడుగుపెట్టుట,къахдзæф кæнын
925,schreiten::V,అడుగుపెట్టుట,санчъех кæнын
926,schreiten::V,అడుగుపెట్టుట,цæуын
927,spazierengehen::V,పచారు చేయు,озер кæнын
928,spazierengehen::V,పచారు చేయు,тезгъо кæнын
929,eilen::V,తొందరపడు,тагъд кæнын
930,eilen::V,తొందరపడు,тындзын
931,sich beeilen::V,త్వరపెట్టు,тагъд кæнын
932,sich beeilen::V,త్వరపెట్టు,тындзын
933,sausen::V,విసరికొట్టు,уайын
934,sausen::V,విసరికొట్టు,тæхын
935,rennen::V,పరుగెత్తు,згъорын
936,springen::V,దుముకు,гæпп кæнын
937,springen::V,దుముకు,сæррæтт кæнын
938,springen::V,దుముకు,лиуырын
939,klettern::V,ఎక్కు,хилын
940,schaukeln::V,ఉయ్యాల ఊగు ,хецъро кæнын
941,schaukeln::V,ఉయ్యాల ఊగు ,херыйыл бадын
942,kriechen::V,ప్రాకు,бырын
943,schwimmen::V,ఈదు,ленк кӕнын
944,tauchen::V,మునుగు,ныгъуылын
945,rudern::V,తెడ్లతోఁగడపు,бæлæгъ тæрын
946,rudern::V,తెడ్లతోఁగడపు,чема тæрын
947,fahren::V,నడపు,цӕуын
948,fliegen::V,ఎగురు,тӕхын
949,gehen::V,పోవు,цӕуын
950,weggehen::V,బయలుదేరు,ацӕуын
951,abfahren::V,విడిచిపోవు,араст уын
952,anhalten::V,నిలుపు,æрлæууын
953,hineingehen::V,ప్రవేశించు,мидæмæ цæуын
954,eintreten::V,ప్రవేశించు,бацӕуын
955,kommen::V,వచ్చు,æрцæуын
956,ankommen::V,వచ్చి చేరు,æрцæуын
957,zurückkommen::V,తిరిగీవచ్చుట,раздæхын
958,zurückkommen::V,తిరిగీవచ్చుట,фæстæмæ_раздæхын
959,zurückkommen::V,తిరిగీవచ్చుట,æрбаздæхын
960,zurückkommen::V,తిరిగీవచ్చుట,аздæхын
961,bleiben::V,ఉండు,лӕууын
962,warten::V,కనిపెట్టు,ӕнхъӕлмӕ кӕсын
963,erwarten::V,నిరిక్షించు,ӕнхъӕлмӕ кӕсын
964,suchen::V,వెదకు,агурын
965,finden::V,కనుగొను,ссарын
966,versuchen::V,ప్రయత్నించు,фӕлварын
967,vorbereiten::V,తయారుచేయు,бацаттæ кæнын
968,vorbereiten::V,తయారుచేయు,æрæввонг кæнын
969,lieben::V,ప్రేమించు,уарзын
970,mögen::V,ఇష్టపడు,зæрдæмæ цæуын
971,lachen::V,నవ్వు,худын
972,rühren::V,గుండె తాకు,зæрдæ суынгæг кæнын
973,weinen::V,వీడ్చు,кӕуын
974,schimpfen::V,గొణుగు,æлгъитын
975,sich ärgern::V,అలుగు,мæсты кæнын
976,sich fürchten::V,భయపడు,тæрсын
977,fürchten::V,భయపడు,тæрсын
978,fliehen::V,పాఱిపోపు,лидзын
979,flüchten::V,తప్పించుకొను,алидзын
980,sehen::V,చూచు,уынын
981,anschauen::V,చూచు,акӕсын
982,ansehen::V,కాచియుండు,кӕсын
983,hören::V,విను,хъусын
984,zuhören::V,విను,хъусын
985,probieren::V,చవిచూచుట,уынын
986,probieren::V,చవిచూచుట,аходын
987,riechen::V,వాసనచూచు,смудын
988,fühlen::V,స్పర్శించుట,ӕнкъарын
989,scheinen::V,కనబడు,зынын
990,zu sehen sein::V,చూవు,зынын
991,vernehmen::V,విను,фехъусын
992,frieren::V,చలికి వడకు,сийын
993,tun::V,చేయు,кӕнын
994,können::V,గల,фӕразын
995,wollen::V,కోరు,фӕндын
996,anfangen::V,ఆరంభించు,райдайын
997,beenden::V,ముగించు,фӕуын
998,aufhören::V,నిలుపు,банцайын
999,aufhören::V,నిలుపు,фенцайын
1000,gelingen::V,గెలుపాందు,бантысын
1001,geraten::V,వెలువడు,разынын
1002,öffnen::V,తెఱచు,гом кӕнын
1003,schließen::V,మూయు,ӕхгӕнын
1004,stellen::V,ఉంచు,ӕвӕрын
1005,setzen::V,ఉంచు,сбадын кӕнын
1006,legen::V,పెట్టు,ӕрӕвӕрын
1007,berühren::V,తాకు,агайын
1008,verbinden::V,చేర్చుట,бӕттын
1009,bedecken::V,మూయు,ӕмбӕрзын
1010,aufhängen::V,వ్రేలాడదీయు,ауындзын
1011,anzünden::V,వెలిగించు,ссудзын
1012,aufheben::V,సేకరించు,сисын
1013,zurücklassen::V,విడుచు,ныууадзын
1014,verlieren::V,పోగొట్టుకొను,фесафын
1015,fallen lassen::V,జాఱవిడుచు,ӕрӕппарын
1016,fallen lassen::V,జాఱవిడుచు,къухтӕй феуӕгъд кӕнын
1017,machen::V,చేయు,саразын
1018,herstellen::V,ఉత్పత్తిచేయు,сцæттæ кæнын
1019,herstellen::V,ఉత్పత్తిచేయు,саразын
1020,bauen::V,నిర్మించు,амайын
1021,reparieren::V,సరిచేయు,æмпъузын
1022,reparieren::V,సరిచేయు,цалцæг кæнын
1023,verbessern::V,వృద్ధి చేయు,фæхуыздæр кæнын
1024,ändern::V,మార్చు,аивын
1025,graben::V,త్రవ్వు,къахын
1026,beugen::V,వంచు,æркъæдз кæнын
1027,beugen::V,వంచు,æртасын кæнын
1028,biegen::V,వంచు,тасын кӕнын
1029,drehen::V,నూలువడుకు,здухын
1030,wenden::V,త్రిప్పు,афæлдахын
1031,wenden::V,త్రిప్పు,рафæлдахын
1032,umdrehen::V,త్రిప్పు,афæлдахын
1033,heben::V,ఎత్తు,сдарын
1034,heben::V,ఎత్తు,схæцын
1035,hochheben::V,ఎత్తు,уæлæмæ хæцын
1036,ergreifen::V,వశపఱచుకొను,фӕлӕбурын
1037,halten::V,ఉంచు,дарын
1038,drücken::V,అణచు,æлхъивын
1039,drücken::V,అణచు,хæцын
1040,schieben::V,నొక్కు,схойын
1041,kratzen::V,గోకు,хафын
1042,lecken::V,నాకు,сдæрын
1043,beißen::V,కఱచు,хæцын
1044,abreißen::V,తెగతెంచు,ратонын
1045,abschneiden::V,తెగకొట్టు,ралыг кӕнын
1046,binden::V,కట్టు,бабӕттын
1047,stecken::V,తగులుకొనివుండుట,ныссадзын
1048,brechen::V,పగులగొట్టు,асæттын
1049,brechen::V,పగులగొట్టు,басæттын
1050,brechen::V,పగులగొట్టు,ныссæттын
1051,klopfen::V,కొట్టు,хойын
1052,klopfen::V,కొట్టు,гуыпп-гуыпп кæнын
1053,klopfen::V,కొట్టు,къуырцц-къуырцц кæнын
1054,hauen::V,కొట్టు,цӕвын
1055,hauen::V,కొట్టు,нӕмын
1056,kleben::V,అంటుకొను,ныхасын
1057,kleben::V,అంటుకొను,æндадзын
1058,reiben::V,రాచు,сӕрфын
1059,reiben::V,రాచు,хафын
1060,streichen::V,వ్యాపింపజేయు,байсæрдын
1061,streichen::V,వ్యాపింపజేయు,сахорын
1062,schleifen::V,రాచు,ссын
1063,schleifen::V,రాచు,цыргъ кӕнын
1064,schneiden::V,కోయు,кӕрдын
1065,rütteln::V,కుదిలించుట,æнкъусын
1066,schütteln::V,కదల్చు,уигъын
1067,schwenken::V,ఊచుట,тилын
1068,schwenken::V,ఊచుట,уигъын
1069,schütten::V,పోయు,ныккӕнын
1070,füllen::V,నింపు,байдзаг кæнын
1071,einwickeln::V,చుట్టు,батухын
1072,tragen::V,మోయు,хӕссын
1073,schleppen::V,ఈడ్చు,ласын
1074,ziehen::V,ఈడ్చు,ласын
1075,aufbewahren::V,కాపాడు,æвæрын
1076,werfen::V,విసరు,зыввытт кӕнын
1077,fangen::V,పట్టుకొను,ӕрцахсын
1078,packen::V,పట్టుకొను,рацахсын
1079,verstecken::V,దాచు,æмбæхсын
1080,verstecken::V,దాచు,нымæхсын
1081,teilen::V,భాగించు,уарын
1082,schicken::V,పంపు,ӕрвитын
1083,bringen::V,తెచ్చు,æрхæссын
1084,bringen::V,తెచ్చు,æрбахæссын
1085,hinzufügen::V,చేర్చు,ӕфтауын
1086,bekommen::V,సంపాదించు,ссарын
1087,bekommen::V,సంపాదించు,сфæрæз кæнын
1088,bekommen::V,సంపాదించు,самал кæнын
1089,erhalten::V,పుచ్చుకొను,райсын
1090,nehmen::V,తీసికొను,райсын
1091,wählen::V,ఇష్టపడు,равзарын
1092,auswählen::V,ఏరుకొను,авзарын
1093,bewahren::V,భద్రపఱుచు,бавæрын
1094,bewahren::V,భద్రపఱుచు,нывæрын
1095,behindern::V,అడ్డగించుట,цæлхдур æвæрын
1096,behindern::V,అడ్డగించుట,ныхдур æвæрын
1097,behindern::V,అడ్డగించుట,къуылымпы кæнын
1098,behindern::V,అడ్డగించుట,хъыг дарын
1099,verderben::V,చెఱచు,фесафын
1100,beschädigen::V,చెరుపుట,халын
1101,zerbrechen::V,పగులగొట్టు,асӕттын
1102,zerreißen::V,చించు,аскъуынын
1103,zerstören::V,వాశనము చేయు,фехалын
1104,verbrennen::V,కాల్చు,басудзын
1105,geben::V,ఇచ్చు,дӕттын
1106,reichen::V,అందుకొనుట,адæттын
1107,schenken::V,అర్పించు,лæвар кæнын
1108,versprechen::V,వాగ్దత్తము చేయు,дзырд раттын
1109,versprechen::V,వాగ్దత్తము చేయు,зӕрдӕ бавӕрын
1110,wünschen::V,కోరు,зæрдæ зæгъы
1111,loben::V,స్తుతించు,раппӕлын
1112,küssen::V,ముద్దుపెట్టుకొను,пъа кæнын
1113,küssen::V,ముద్దుపెట్టుకొను,ба кæнын
1114,wiegen::V,ఊచుట,узын
1115,zudecken::V,మూయు,бамбӕрзын
1116,wecken::V,నిద్రపలేపుట,райхъал кӕнын
1117,zeigen::V,చూవు,амонын
1118,führen::V,దారిచూపు,кӕнын
1119,führen::V,దారిచూపు,фæкæнын
1120,lehren::V,బోధించు,ахуыр кæнын
1121,unterrichten::V,నేర్పు,ахуыр кæнын
1122,aufziehen::V,పెంచు,хъомыл кӕнын
1123,leiten::V,తీసుకపోవుట,разамынд дӕттын
1124,antreiben::V,ప్రేరేపించు,тагъд кæнын
1125,antreiben::V,ప్రేరేపించు,рог кæнын
1126,lassen::V,అనుమతించు,кæнын
1127,einladen::V,ఆహ్వానించు,ӕрхонын
1128,einladen::V,ఆహ్వానించు,ӕрбахонын
1129,vereinigen::V,కూడుట,баиу кӕнын
1130,besuchen::V,పోయి చూచు,абæрæг кæнын
1131,besuchen::V,పోయి చూచు,бабæрæг кæнын
1132,besuchen::V,పోయి చూచు,бауайын
1133,treffen::V,కలియు,фембæлын
1134,sich versammeln::V,కూర్చు,æрæмбырд уын
1135,spielen::V,ఆట లాడు,хъазын
1136,singen::V,పాడు,зарын
1137,tanzen::V,నృత్యముచేయు,кафын
1138,sich trennen::V,ఎడబాయుట,фæйнæрдæм фæцæуын айхæлын
1139,verlassen::V,విడుచు,ныууадзын
1140,retten::V,తప్పించుట,фервӕзын кӕнын
1141,bewachen::V,కాపాడు,хъахъхъӕнын
1142,schützen::V,రక్షించు,хъахъхъӕнын
1143,verteidigen::V,రక్షించు,бахизын
1144,sich schlagen::V,జగడమాడు,хыл кæнын
1145,schießen::V,కాల్చు,ӕхсын
1146,siegen::V,గెలుచు,басӕттын
1147,siegen::V,గెలుచు,фӕуӕлахиз уӕвын
1148,ärgern::V,పీడించుట,мӕсты кӕнын
1149,schlagen::V,కొట్టు,ныццæвын
1150,treten::V,తన్ను,
1151,stechen::V,కుట్టు,фæрæхойын
1152,stoßen::V,గెంటు,риуыгъын
1153,stehlen::V,దొంగిలించు,давын
1154,stören::V,కలతపఱచు,хъыгдарын
1155,belästigen::V,పీడించు,хъыгдарын
1156,verbergen::V,దాచు,бамбӕхсын
1157,verbergen::V,దాచు,басусӕг кӕнын
1158,täuschen::V,మోసము చేయు,фӕливын
1159,täuschen::V,మోసము చేయు,асайын
1160,betrügen::V,మోసపుచ్చు,асайын
1161,töten::V,చంపు,амарын
1162,wohnen::V,నివసించు,цӕрын
1163,arbeiten::V,పనిచేయు,кусын
1164,sammeln::V,ప్రోగుచేయు,æртонын
1165,pflücken::V,యేరుట,тонын
1166,jagen::V,వేటాడు,цуан кæнын
1167,fischen::V,వెదకు,кæсаг ахсын æнгуырæй
1168,fischen::V,వెదకు,æнгуыр дарын
1169,fassen::V,పట్టుకొమ,ӕрцахсын
1170,hüten::V,మందచేరుట,хизын
1171,treiben::V,నడపు,скъӕрын
1172,anbinden::V,కట్టు,бабæттын
1173,anbinden::V,కట్టు,æрбæттын
1174,füttern::V,భోజనము పెట్టు,холлаг дæттын
1175,füttern::V,భోజనము పెట్టు,холлаг æвæрын
1176,füttern::V,భోజనము పెట్టు,дарын
1177,melken::V,పాలు పితుకు,дуцын
1178,hacken::V,నఱకు,кæрдын
1179,hacken::V,నఱకు,лыгтæ кæнын
1180,gießen::V,నీళ్ళుకట్టుట,бакалын
1181,reifen::V,పండుట,срæгъæд уын
1182,reifen::V,పండుట,сцæттæ уын
1183,zubereiten::V,వండు,сцӕттӕ кӕнын
1184,kochen::V,వండు,фыцын
1185,backen::V,రొట్టెకాల్చు,фыцын
1186,braten::V,వేపు,цурын
1187,umrühren::V,కదులుట,ахæццæ кæнын
1188,umrühren::V,కదులుట,азмæнтын
1189,umrühren::V,కదులుట,астауын
1190,stricken::V,అల్లు,кæнын
1191,stricken::V,అల్లు,бийын
1192,nähen::V,కుట్టు,хуыйын
1193,färben::V,రంగు వేయు,ахорын
1194,reinigen::V,శుభ్రము చేయు,ссыгъдæг кæнын
1195,reinigen::V,శుభ్రము చేయు,ныссыгъдæг кæнын
1196,reinigen::V,శుభ్రము చేయు,ныссæрфын
1197,waschen::V,కడుగు,ӕхсын
1198,abwischen::V,తుడుచు,сӕрфын
1199,spülen::V,నీటిలో జడించు,æнхъæвзын
1200,fegen::V,ఊడ్చు,мӕрзын
1201,kehren::V,ఊడ్చు,мӕрзын
1202,baden::V,స్నానము చేయు,хи найын
1203,sich waschen::V,కడుగు,хи æхсын
1204,ausziehen::V,విప్పు,ласын
1205,anziehen::V,ధరించు,скæнын
1206,sich anziehen::V,బట్టలు వేసుకొను,дзаума скæнын
1207,sich anziehen::V,బట్టలు వేసుకొను,дарæс скæнын
1208,sich anziehen::V,తొడుగుకొను,дзаума скæнын
1209,sich anziehen::V,తొడుగుకొను,дарæс скæнын
1210,kämmen::V,దువ్వుట,ныффасын
1211,kämmen::V,దువ్వుట,æрфасын
1212,schmücken::V,అలంకరించు,фӕлындын
1213,sagen::V,చెప్పు,зæгъын
1214,sprechen::V,చెప్పు,дзурын
1215,reden::V,మాటలాడు,ныхас кӕнын
1216,sich unterhalten::V,ముచ్చటలాడు,ныхас кæнын
1217,fragen::V,ప్రశ్నించు,фӕрсын
1218,bitten::V,కోరు,курын
1219,erzählen::V,చెప్పు,радзурын
1220,erzählen::V,చెప్పు,ратаурæгъ кæнын
1221,mitteilen::V,తెలియజేయు,фехъусын кæнын
1222,nennen::V,పేరు వెట్టు,хонын
1223,rufen::V,పిలుచు,сидын
1224,prahlen::V,జల్లి,ӕппӕлын
1225,übersetzen::V,తర్జుమాచేయు,ратæлмац кæнын
1226,denken::V,ఆలోచించు,ӕнхъӕлын
1227,denken::V,ఆలోచించు,хъуыды кӕнын
