,Concept_ID,ca,ku
838,regnen::V,ploure,bahran tê
839,gefrieren::V,gelar-se,qefilandin
840,tauen::V,fondre's,helandin
841,schmelzen::V,fondre's,helandin
842,trocknen::V,assecar-se,zuwabûn
843,sieden::V,bullir,kelîn
844,faulen::V,podrir-se,xerabûn
845,verfaulen::V,podrir-se,xerabûn
846,reißen::V,trencar-se,jêkirin
847,versinken::V,enfonsar-se,xerq bûn
848,vergehen::V,passar,derbas bûn
849,erscheinen::V,aparèixer,peyda bûn
850,verschwinden::V,desaparèixer,wendabûn
851,sinken::V,baixar,noq bûn
852,sinken::V,descendir,noq bûn
853,abnehmen::V,decréixer,kêm bûn
854,zunehmen::V,augmentar,qelew bûn
855,steigen::V,pujar,hildan
856,wachsen::V,créixer,mezin bûn
857,glänzen::V,brillar,biriqîn
858,glänzen::V,resplendir,biriqîn
859,funkeln::V,espurnejar,çikisîn
860,lärmen::V,fer soroll,guşîn
861,läuten::V,sonar,lê de
862,klingeln::V,trucar,sîl dan
863,klingeln::V,trucar,ringerin
864,klirren::V,dringar,zingzing hat
865,brausen::V,rugir,guşîn
866,rauschen::V,murmurar,guşîn
867,klingen::V,sonar,deng pe ketin
868,bellen::V,lladrar,kewtîn
869,heulen::V,udolar,ûrîn
870,blasen::V,bufar,puf kirin
871,pfeifen::V,xiular,fîkandin
872,schreien::V,cridar,qîrîn
873,stöhnen::V,gemegar,nalîn
874,zittern::V,tremolar,hejîn
875,leben::V,vīure,jihîn
876,geboren werden::V,néixer,hatin dinyê
877,geboren werden::V,néixer,bûn
878,atmen::V,respirar,hilmijîn
879,trinken::V,beure,vexwarin
880,essen::V,menjar,xwarin
881,schlucken::V,empassar-se,daqulbandin
882,müde werden::V,cansar-se,betilîln
883,müde werden::V,cansar-se,qerimîn
884,einschlafen::V,adormir-se,razan
885,schlafen::V,dormir,razan
886,schlafen::V,dormir,razandin
887,aufwachen::V,despertar-se,şiyarbûn
888,aufstehen::V,llevar-se,rabûn
889,sich erholen::V,descansar,baş bûn
890,krank werden::V,posar-se malalt,nexweş kêt
891,krank sein::V,estar malalt,nexweş bû
892,schmerzen::V,doldre,êşandin
893,husten::V,tossir,kuxin
894,genesen::V,recuperar-se,baş bûn
895,sterben::V,morir,mirin
896,umkommen::V,perir,mirin
897,sich bewegen::V,moure's,leqîn
898,sich rühren::V,moure's,leqîn
899,sich erheben::V,aixecar-se,rabûn
900,sich setzen::V,asseure's,runiştin
901,hinfallen::V,caure's,kêtin
902,laufen::V,caminar,meşîn
903,schreiten::V,procedir,meşkirin
904,spazierengehen::V,passejar,gerandin
905,eilen::V,anar corrent,lezandin
906,sich beeilen::V,afanyar-se,zûkirin
907,sausen::V,córrer,fîzîn
908,rennen::V,córrer,baz dan
909,springen::V,saltar,hilpekîn
910,klettern::V,escalar,hilperikîn
911,schaukeln::V,gronxar-se,lorandin
912,schaukeln::V,balancejar-se,lorandin
913,kriechen::V,reptar,xuşandin
914,kriechen::V,arrossegar-se,xuşandin
915,schwimmen::V,nadar,avjenîn
916,tauchen::V,bussejar,qutxuyardin
917,tauchen::V,bussejar,noqîn
918,tauchen::V,submergir-se,qutxuyardin
919,tauchen::V,submergir-se,noqîn
920,rudern::V,remar,qaîq ajotin
921,fahren::V,anar,ajotin
922,fliegen::V,volar,firîn
923,gehen::V,caminar,çûn
924,weggehen::V,anar-se'n,çûn
925,abfahren::V,partir,çûyin
926,anhalten::V,aturar-se,rawestîn
927,hineingehen::V,entrar,ketin hundir
928,eintreten::V,entrar,têketin
929,kommen::V,venir,hatin
930,ankommen::V,arribar,gihan
931,ankommen::V,arribar,gihîştin
932,zurückkommen::V,tornar,vegerandin
933,bleiben::V,quedar-se,sekinîn
934,warten::V,esperar,payîn
935,erwarten::V,esperar,payîn
936,suchen::V,buscar,lêgerîn
937,finden::V,trobar,peyda kirin
938,versuchen::V,intentar,çeribandin
939,vorbereiten::V,preparar,amade kirin
940,lieben::V,estimar,hez kirin
941,mögen::V,agradar a,dil kirin
942,lachen::V,riure,kenîn
943,rühren::V,commoure,hêjan
944,rühren::V,emocionar,hêjan
945,weinen::V,plorar,girîn
946,schimpfen::V,renyar,pevçûn
947,sich ärgern::V,enfadar-se,enirîn
948,sich fürchten::V,tenir por,tirsîn
949,fürchten::V,témer,tirsin
950,fliehen::V,fugir,bazdan
951,flüchten::V,refugiar-se,revîn
952,sehen::V,veure,dîtin
953,anschauen::V,mirar,sêr kirin
954,ansehen::V,mirar,hesibandin
955,hören::V,oir,guhdar jirin
956,zuhören::V,escoltar,guhdarî kirin
957,probieren::V,provar,tehm kirin
958,riechen::V,olorar,bihn kirin
959,fühlen::V,sentīr,hîs kirin
960,scheinen::V,semblar,xoyer kir
961,zu sehen sein::V,poder-se veure,diyar bûn
962,vernehmen::V,percebre,bihîstin
963,frieren::V,tenir fred,qerişîn
964,tun::V,fer,kirin
965,können::V,poder,karin
966,wollen::V,voler,xwestîn
967,anfangen::V,iniciar,dest pêkirin
968,beenden::V,acabar,xelas kirin
969,aufhören::V,deixar,xelas kirin
970,gelingen::V,sortir bé,çe bûn
971,geraten::V,sortir,qewîmîn
972,öffnen::V,obrir,vekirin
973,schließen::V,tancar,girtin
974,stellen::V,posar,danîn
975,stellen::V,col·locar,danîn
976,setzen::V,assentar,rûniştin
977,legen::V,posar,danîn
978,legen::V,posar,razandin
979,berühren::V,tocar,lêketin
980,verbinden::V,unir,anîn pê
981,verbinden::V,connectar,anîn pê
982,bedecken::V,tapar,sergirtin
983,bedecken::V,cobrir,sergirtin
984,aufhängen::V,penjar,aliqandin
985,anzünden::V,encendre,pêxistin
986,aufheben::V,aixecar,hildan
987,zurücklassen::V,deixar,hiştin
988,zurücklassen::V,deixar,vehiştin
989,verlieren::V,pērdre,wendakirin
990,fallen lassen::V,deixar caure,xistin bixe
991,fallen lassen::V,deixar caure,xistin
992,machen::V,fer,kirin
993,machen::V,fer,çêkirin
994,herstellen::V,producir,çê kirin
995,herstellen::V,producir,peyda kirin
996,bauen::V,construir,lêkirin
997,reparieren::V,reparar,veherînerîn
998,verbessern::V,millorar,sererastkirin
999,ändern::V,canviar,degiş kirin
1000,graben::V,cavar,kolandin
1001,beugen::V,doblegar,tewîn
1002,beugen::V,doblegar,xwar kirin
1003,biegen::V,corbar,tewandin
1004,biegen::V,corbar,xwarkirin
1005,biegen::V,arquejar,tewandin
1006,biegen::V,arquejar,xwarkirin
1007,drehen::V,girar,fitilandin
1008,wenden::V,girar,zivîrin
1009,umdrehen::V,voltar,vegerandin
1010,heben::V,pujar,hildan
1011,heben::V,aixecar,hildan
1012,hochheben::V,aixecar,hildan
1013,ergreifen::V,agafar,dest avêtin
1014,halten::V,mantenir,hîştin
1015,halten::V,mantenir,sekinîn
1016,drücken::V,prémer,pêl kirin
1017,drücken::V,estrènyer,pêl kirin
1018,schieben::V,empènyer,damdan
1019,kratzen::V,raspar,xurandin
1020,lecken::V,llepar,alastin
1021,beißen::V,mossegar,gez kirin
1022,abreißen::V,arrencar,hilşandin
1023,abschneiden::V,tallar,jêkirin
1024,binden::V,lligar,girêdan
1025,stecken::V,ficar,têxistin
1026,brechen::V,trencar,şikandin
1027,klopfen::V,trucar,kutandin
1028,hauen::V,picar,li dan
1029,hauen::V,colpejar,li dan
1030,kleben::V,enganxar,zeliqîn
1031,kleben::V,enganxar,şirêz kirin
1032,reiben::V,fregar,firikandin
1033,streichen::V,untar,bax dan
1034,schleifen::V,afilar,çarkirin
1035,schleifen::V,esmolar,çarkirin
1036,schneiden::V,tallar,jêkirin
1037,rütteln::V,sacsejar,hejandin
1038,schütteln::V,agitar,daweşîn
1039,schütteln::V,sacsejar,daweşîn
1040,schwenken::V,agitar,têwdan
1041,schütten::V,abocar,rijandin
1042,füllen::V,omplir,dagirtin
1043,einwickeln::V,embolicar,pêçandin
1044,tragen::V,dur,kişandin
1045,tragen::V,dur,rajtin
1046,tragen::V,portar,kişandin
1047,tragen::V,portar,rajtin
1048,schleppen::V,arrossegar,kişandin
1049,ziehen::V,tirar,kişandin
1050,ziehen::V,estirar,kişandin
1051,aufbewahren::V,conservar,hilandin
1052,werfen::V,llançar,avêtin
1053,fangen::V,agafar,sem kirin
1054,fangen::V,agafar,girtin
1055,fangen::V,atrapar,sem kirin
1056,fangen::V,atrapar,girtin
1057,packen::V,engrapar,pê girtin
1058,verstecken::V,amagar,hîlanin
1059,teilen::V,dividir,parvekirin
1060,schicken::V,enviar,şandin
1061,bringen::V,portar,anîn
1062,bringen::V,portar,birin
1063,hinzufügen::V,afegir,dan ser
1064,hinzufügen::V,afegir,li tiştekî zêde kirin
1065,bekommen::V,obtenir,standin
1066,erhalten::V,rebre,standin
1067,nehmen::V,prendre,girtin
1068,wählen::V,triar,ray dan
1069,wählen::V,elegir,ray dan
1070,auswählen::V,escollir,bijartin
1071,auswählen::V,seleccionar,bijartin
1072,bewahren::V,conservar,rê li ber girtin
1073,bewahren::V,conservar,lê xwedî derketin
1074,behindern::V,impedir,bara wi
1075,behindern::V,obstaculitzar,bara wi
1076,verderben::V,espatllar,heram bûn
1077,beschädigen::V,danyar,xerab kirin
1078,beschädigen::V,destrossar,xerab kirin
1079,zerbrechen::V,trencar,şikênandin
1080,zerbrechen::V,trencar,perçe kirin
1081,zerreißen::V,estripar,qelişandin
1082,zerstören::V,destruir,hilşandin
1083,verbrennen::V,cremar,şewitandin
1084,geben::V,donar,dan
1085,geben::V,donar,dayin
1086,reichen::V,passar,besbûn
1087,reichen::V,passar,têrkirin
1088,schenken::V,regalar,diyarî kirin
1089,versprechen::V,prometre,soz dan
1090,wünschen::V,desitjar,dil kirin
1091,loben::V,elogiar,pesinandin
1092,küssen::V,fer un petó a,maçkirin
1093,wiegen::V,bressolar,lorandin
1094,wiegen::V,bressolar,wezinandin
1095,zudecken::V,tapar,nixumandin
1096,zudecken::V,cobrir,nixumandin
1097,wecken::V,despertar,bixwe hesandin
1098,zeigen::V,mostrar,şanîdan
1099,zeigen::V,ensenyar,şanîdan
1100,führen::V,guiar,raber kirin
1101,führen::V,conduir,raber kirin
1102,lehren::V,ensenyar,hîn kirin
1103,unterrichten::V,ensenyar,ders dan
1104,aufziehen::V,criar,mesinkirin
1105,leiten::V,dirigir,rêberî kirin
1106,antreiben::V,impel·lir,bezandin
1107,lassen::V,fer,berdan
1108,lassen::V,fer,hiştin
1109,einladen::V,invitar,dawet kirin
1110,einladen::V,convidar,dawet kirin
1111,vereinigen::V,unir,bi yek kirin
1112,besuchen::V,visitar,mêvan bûn
1113,besuchen::V,anar a veure,mêvan bûn
1114,treffen::V,trobar,rast hatin
1115,sich versammeln::V,reunir-se,li hev çivîn
1116,spielen::V,jugar,listin
1117,singen::V,cantār,stran
1118,tanzen::V,ballar,reqisîn
1119,sich trennen::V,separar-se,hew berdan
1120,verlassen::V,deixar,tanê hişt
1121,verlassen::V,deixar,bêkes
1122,verlassen::V,abandonar,tanê hişt
1123,verlassen::V,abandonar,bêkes
1124,retten::V,salvar,rihakirin
1125,bewachen::V,vigilar,raçavkirin
1126,schützen::V,protegir,hemet kirin
1127,verteidigen::V,defensar,paraztin
1128,sich schlagen::V,barallar-se,li hev bezîn
1129,schießen::V,tirar,agir kirin
1130,schießen::V,disparar,agir kirin
1131,siegen::V,vèncer,biser ketin
1132,ärgern::V,enfadar,xeyirandin
1133,schlagen::V,pegar,lêdan
1134,schlagen::V,pegar,lêxistin
1135,schlagen::V,colpejar,lêdan
1136,schlagen::V,colpejar,lêxistin
1137,treten::V,donar un cop de peu a,têlekirin
1138,stechen::V,punxar,têrekirin
1139,stechen::V,apunyalar,têrekirin
1140,stoßen::V,empènyer,lêketin
1141,stehlen::V,robar,dizîn
1142,stehlen::V,robar,dizî birin
1143,stören::V,molestar,aciz kirin
1144,belästigen::V,importunar,li tela yeki ketin
1145,verbergen::V,amagar,veşartin
1146,verbergen::V,amagar,kemîndanîn
1147,verbergen::V,ocultar,veşartin
1148,verbergen::V,ocultar,kemîndanîn
1149,täuschen::V,enganyar,xapandin
1150,täuschen::V,enganyar,lê zexeli kirin
1151,betrügen::V,estafar,xapandin
1152,töten::V,matar,kûştin
1153,wohnen::V,vīure,rûniştin
1154,wohnen::V,habitar,rûniştin
1155,arbeiten::V,treballar,kar kirin
1156,arbeiten::V,treballar,şêxulin
1157,sammeln::V,col·leccionar,komkirin
1158,pflücken::V,collir,çinîn
1159,jagen::V,caçar,nêçîr kirin
1160,fischen::V,pescar,masî girtin
1161,fassen::V,atrapar,pê girtin
1162,fassen::V,atrapar,sêm kirin
1163,hüten::V,pasturar,hei jê man
1164,treiben::V,arriar,bêherandin
1165,anbinden::V,lligar,tewilandin
1166,füttern::V,donar menjar a,xwarine dan lê
1167,melken::V,munyir,dotin
1168,hacken::V,picar,kolandin
1169,hacken::V,tallar,kolandin
1170,gießen::V,regar,av dan
1171,reifen::V,madurar,kemilîn
1172,zubereiten::V,preparar,çe kirin
1173,kochen::V,coure,xwarin çe kirin
1174,kochen::V,coure,kelandin
1175,backen::V,coure al forn,pijandin
1176,braten::V,rostir,qelandin
1177,braten::V,rostir,sor kirin
1178,umrühren::V,remenar,têvdan
1179,stricken::V,tricotar,hûnan
1180,stricken::V,fer punt de mitja,hûnan
1181,nähen::V,cosir,kêl kirin
1182,färben::V,tenyir,boyax kirin
1183,reinigen::V,netejar,paqijkirin
1184,waschen::V,rentār,şuştin
1185,abwischen::V,eixugar,pakîj kirin
1186,spülen::V,esbandir,şuştin
1187,fegen::V,escombrar,maliştin
1188,kehren::V,escombrar,maliştin
1189,baden::V,banyar-se,serîşûştin
1190,sich waschen::V,rentār-se,serîşûştin
1191,ausziehen::V,treure's,jê kirin
1192,anziehen::V,posar-se,pê kirin
1193,sich anziehen::V,vestir-se,xwe kirin
1194,kämmen::V,pentinar,şeh kirin
1195,schmücken::V,adornar,xemilandin
1196,sagen::V,dir,gotin
1197,sagen::V,dir,peyivîn
1198,sprechen::V,parlar,peyivîn
1199,reden::V,parlar,axaftin
1200,sich unterhalten::V,conversar,hev biştaxilin
1201,fragen::V,preguntar,pirsîn
1202,fragen::V,preguntar,pirs kirin
1203,bitten::V,demanar,tika kirin
1204,erzählen::V,contar,behs kirin
1205,erzählen::V,explicar,behs kirin
1206,mitteilen::V,comunicar,vegotin
1207,nennen::V,nomenar,bi nav kirin
1208,rufen::V,cridar,bakirin
1209,prahlen::V,lloar-se,pesnê xwe dan
1210,prahlen::V,jactar-se,pesnê xwe dan
1211,übersetzen::V,traduir,qulibandin
1212,übersetzen::V,traduir,derbas kirin
1213,denken::V,pensar,fikirîn
1214,glauben::V,creure,bawer bûn
1215,bemerken::V,notar,bala xwe dan
1216,bemerken::V,notar,çac lê ketin
1217,erkennen::V,reconèixer,pêhesîn
1218,begreifen::V,comprendre,fêmkirin
1219,verstehen::V,entendre,fêmkirin
1220,lernen::V,aprendre,halmandin
1221,lernen::V,aprendre,fêrbun
1222,wissen::V,saber,zanîn
1223,sich erinnern an::V,recordar,bir bûn
1224,vergessen::V,oblidar,ji bir kirin
1225,messen::V,mesurar,pê kanîn
1226,zählen::V,comptar,hejmardin
1227,rechnen::V,calcular,hesibandin
1228,lesen::V,llegir,xwendin
1229,malen::V,pintar,rengandin
1230,malen::V,pintar,boyax kirin
1231,zeichnen::V,dibuixar,işaret kirin
1232,schreiben::V,escrīure,nivîsandin
1233,besitzen::V,posseir,hebûn
1234,kaufen::V,comprar,kirîn
1235,verkaufen::V,vendre,firotin
1236,bezahlen::V,pagar,pere dan
1237,zahlen::V,pagar per,pere dan
1238,zahlen::V,pagar per,dayin
1239,beherrschen::V,dominar,zebt kirin
1240,beherrschen::V,dominar,hukim kirin
1241,ertragen::V,aguantar,bihêzkirin
