,Concept_ID,ka,cs
742,fern::A,შორეული,daleký
743,linker::A,მარცხენა,levý
744,rechter::A,მარჯვენა,pravý
745,anderer::A,სხვა,jiný
746,erster::A,პირველი,první
747,zweiter::A,მეორე,druhý
748,dritter::A,მესამე,třetí
749,letzter::A,ბოლო,poslední
750,letzter::A,უკანასკნელი,poslední
751,allein::ADV,მარტო,sám
752,auf einmal::ADV,ერთდროულად,najednou
753,zusammen::ADV,ერთად,spolu
754,zusammen::ADV,ერთად,dohromady
755,lange::ADV,დიდხანს,dlouho
756,plötzlich::ADV,მოულოდნელად,vtom
757,plötzlich::ADV,მოულოდნელად,náhle
758,sofort::ADV,ახლავე,hned
759,sofort::ADV,ახლავე,ihned
760,später::ADV,მოგვიანებით,později
761,jetzt::ADV,ახლა,teď
762,jetzt::ADV,ახლა,nyní
763,heute::ADV,დღეს,dnes
764,heute::ADV,დღეს,dneska
765,morgen::ADV,ხვალ,zítra
766,bald::ADV,მალე,brzo
767,dann::ADV,მერე,pak
768,dann::ADV,მერე,potom
769,gestern::ADV,გუშინ,včera
770,einst::ADV,ოდესღაც,kdysi
771,damals::ADV,მაშინ,tehdy
772,damals::ADV,მაშინ,tenkrát
773,danach::ADV,მერმე,podle toho
774,danach::ADV,შემდეგ,podle toho
775,vorher::ADV,ადრე,dříve
776,vorher::ADV,ადრე,napřed
777,vorher::ADV,წინათ,dříve
778,vorher::ADV,წინათ,napřed
779,zuerst::ADV,ჯერ,nejprve
780,zuerst::ADV,ჯერ,nejdříve
781,einmal::ADV,ერთხელ,jednou
782,manchmal::ADV,ხან,někdy
783,manchmal::ADV,ზოგჯერ,někdy
784,oft::ADV,ხშირად,často
785,immer::ADV,მუდამ,vždy
786,immer::ADV,მუდამ,stále
787,immer::ADV,ყოველთვის,vždy
788,immer::ADV,ყოველთვის,stále
789,niemals::ADV,არასდროს,nikdy
790,hier::ADV,აქ,zde
791,hier::ADV,აქ,tady
792,hierhin::ADV,აქეთ,sem
793,von hier::ADV,აქედან,odtud
794,dort::ADV,იქ,tam
795,dorthin::ADV,იქით,tam
796,geradeaus::ADV,პირდაპირ,rovně
797,vorwärts::ADV,წინ,kupředu
798,rückwärts::ADV,უკან,zpět
799,zurück::ADV,უკანვე,zpět
800,zurück::ADV,უკანვე,nazpět
801,unten::ADV,დაბლა,dole
802,unten::ADV,ქვევით,dole
803,hinab::ADV,ძირს,dolů
804,oben::ADV,ზემოთ,nahoře
805,oben::ADV,ზემოთ,navrchu
806,hinauf::ADV,ზევით,nahoru
807,überall::ADV,ყველგან,všude
808,nicht::ADV,არ,ne
809,ein wenig::ADV,ცოტა,trochu
810,kaum::ADV,ძლივს,sotva
811,sehr::ADV,მეტად,velmi
812,sehr::ADV,მეტად,velice
813,sehr::ADV,ძალიან,velmi
814,sehr::ADV,ძალიან,velice
815,so::ADV,ისე,tak
816,so::ADV,ისე,takto
817,noch::ADV,ჯერ,ještě
818,nur::ADV,მხოლოდ,jen
819,nur::ADV,მხოლოდ,jenom
820,schon::ADV,უკვე,už
821,schon::ADV,უკვე,již
822,wieder::ADV,ისევ,zase
823,wieder::ADV,კიდევ,zase
824,vergebens::ADV,ამაოდ,marně
825,vergebens::ADV,ტყუილად,marně
826,vor::PRP,წინ,před
827,hinter::PRP,უკან,za
828,hinter::PRP,მიღმა,za
829,unter::PRP,ქვეშ,pod
830,unter::PRP,ქვევით,pod
831,durch::PRP,გავლით,skrz
832,neben::PRP,გვერდით,vedle
833,zwischen::PRP,შუა,mezi
834,zwischen::PRP,შორის,mezi
835,wegen::PRP,გამო,pro
836,wegen::PRP,შედეგად,pro
837,dies::PRN,ეს,toto
838,dies::PRN,ეს,tohle
839,das::PRN,ეგ,to
840,alles::PRN,ყველაფერი,všechno
841,ich::PRN,მე,já
842,du::PRN,შენ,ty
843,er::PRN,ის,on
844,er::PRN,იგი,on
845,wir::PRN,ჩვენ,my
846,ihr::PRN,თქვენ,vy
847,sie::PRN,ისინი,oni
848,was::FPRN,რა,co
849,wer::FPRN,ვინ,kdo
850,wo::FADV,სად,kde
851,wohin::FADV,საით,kam
852,wie::FADV,როგორ,jak
853,warum::FADV,რაზე,proč
854,warum::FADV,რატომ,proč
855,wieviel::FNUM,რამდენი,kolik
856,eins::NUM,ერთი,jeden
857,zwei::NUM,ორი,dva
858,drei::NUM,სამი,tři
859,vier::NUM,ოთხი,čtyři
860,fünf::NUM,ხუთი,pět
861,sechs::NUM,ექვსი,šest
862,sieben::NUM,შვიდი,sedm
863,acht::NUM,რვა,osm
864,neun::NUM,ცხრა,devět
865,zehn::NUM,ათი,deset
866,elf::NUM,თერთმეტი,jedenáct
867,zwölf::NUM,თორმეტი,dvanáct
868,zwanzig::NUM,ოცი,dvacet
869,dreißig::NUM,ოცდაათი,třicet
870,vierzig::NUM,ორმოცი,čtyřicet
871,fünfzig::NUM,ორმოცდაათი,padesát
872,sechzig::NUM,სამოცი,šedesát
873,siebzig::NUM,სამოცდაათი,sedmdesát
874,achtzig::NUM,ოთხმოცი,osmdesát
875,neunzig::NUM,ოთხმოცდაათი,devadesát
876,hundert::NUM,ასი,sto
877,tausend::NUM,ათასი,tisíc
878,und::CNJ,და,a
879,oder::CNJ,ან,nebo
880,stehen::V,დგას,stát
881,sitzen::V,ზის,sedět
882,liegen::V,აწევს,ležet
883,hängen::V,კიდია,viset
884,werden::V,გახდება,stát se
885,passieren::V,მოხდება,stát se
886,beginnen::V,იწყება,počít
887,enden::V,გათავდება,končit
888,enden::V,გათავდება,skončit
889,wechseln::V,იცვლება,měnit se
890,aufgehen[Sonne]::V,ამოდის,vyjít
891,untergehen[Sonne]::V,ჩადის,zapadnout
892,scheinen[Sonne]::V,ანათებს,svítit
893,donnern::V,ქუხს,hřmět
894,wehen::V,ქრის,vát
895,wehen::V,ქრის,vanout
896,wehen::V,დაუბერავს,vát
897,wehen::V,დაუბერავს,vanout
898,strömen::V,იღვრება,proudit
899,fließen::V,დის,téct
900,fließen::V,მიედინება,téct
901,sich drehen::V,ტრიალებს,točit se
902,schwanken::V,ირხევა,kolísat
903,schwanken::V,ირხევა,houpat se
904,schwingen::V,ირხევა,kývat se
905,fallen::V,დავარდება,padat
906,brennen::V,იწვის,hořet
907,rauchen::V,ბოლავს,kouřit
908,rauchen::V,აბოლებს,kouřit
909,regnen::V,წვიმს,pršet
910,gefrieren::V,იყინება,zamrznout
911,tauen::V,დნება,tát
912,schmelzen::V,დნება,tavit
913,trocknen::V,გაშრება,schnout
914,sieden::V,დუღს,vřít
915,faulen::V,ლპება,hnít
916,verfaulen::V,ლპება,shnít
917,reißen::V,დაიხევა,roztrhat se
918,versinken::V,ეფლობა,topit se
919,versinken::V,ეფლობა,ponořit se
920,versinken::V,ჩაიძირება,topit se
921,versinken::V,ჩაიძირება,ponořit se
922,vergehen::V,გადის,plynout
923,erscheinen::V,გამოჩნდება,objevit se
924,verschwinden::V,გააქრება,zmizet
925,verschwinden::V,დაიკარგება,zmizet
926,sinken::V,დაიწევს,klesat
927,abnehmen::V,შემცირდება,ubýt
928,zunehmen::V,გასუქდება,přibýt
929,steigen::V,მოიმატებს,stoupat
930,wachsen::V,იზრდება,růst
931,wachsen::V,მრავლდება,růst
932,glänzen::V,ბრწყინავს,lesknout se
933,funkeln::V,კაშკაშებს,jiskřit se
934,lärmen::V,ხმაურობს,dělat hluk
935,läuten::V,დარეკავს,zvonit
936,klingeln::V,დარეკავს,zvonit
937,klirren::V,დააწკარუნებს,řinčet
938,brausen::V,ბობოქრობს,hučet
939,rauschen::V,შრიალებს,šumět
940,klingen::V,ხმას გამოსცემს,znít
941,bellen::V,უყეფს,štěkat
942,heulen::V,ღმუის,výt
943,blasen::V,დაუბერავს,foukat
944,pfeifen::V,უსტვენს,pískat
945,schreien::V,ყვირის,křičet
946,stöhnen::V,კვნესის,sténat
947,zittern::V,აძაგძაგებს,třást se
948,leben::V,ცოცხლობს,žít
949,geboren werden::V,იშვება,rodit se
950,geboren werden::V,იბადება,rodit se
951,atmen::V,სუნთქავს,dýchat
952,trinken::V,სვამს,pít
953,trinken::V,დალევს,pít
954,essen::V,შეჭამს,jíst
955,schlucken::V,ყლაპავს,polykat
956,müde werden::V,დაიქანცება,unavit se
957,einschlafen::V,დაიძინებს,usnout
958,schlafen::V,სძინავს,spát
959,aufwachen::V,გაიღვიძებს,probudit se
960,aufstehen::V,ადგება,vstát
961,sich erholen::V,დაისვენებს,zotavovat se
962,krank werden::V,ავად გახდება,onemocnět
963,krank sein::V,ავადმყოფობს,být nemocný
964,schmerzen::V,სტკივა,bolet
965,husten::V,ახველებს,kašlat
966,genesen::V,მორჩება,uzdravit se
967,sterben::V,კვდება,umřít
968,umkommen::V,დაიღუპება,zahynout
969,sich bewegen::V,იძვრის,pohnout se
970,sich bewegen::V,მოძრაობს,pohnout se
971,sich rühren::V,გაინძრევა,hnout se
972,sich erheben::V,ადგება,zdvihnout se
973,sich setzen::V,დაჯდება,posadit se
974,hinfallen::V,დაეცემა,upadnout
975,laufen::V,დადის,běžet
976,schreiten::V,აბიჯებს,kráčet
977,spazierengehen::V,დასეირნობს,procházet se
978,eilen::V,მიიჩქარის,spěchat
979,sich beeilen::V,აჩქარდება,pospíšit si
980,sausen::V,მიქრის,fičet
981,rennen::V,დარბის,pádit
982,springen::V,ხტის,skákat
983,klettern::V,ძვრება,lézt
984,klettern::V,ძვრება,šplhat
985,schaukeln::V,ქანაობს,houpat
986,kriechen::V,დაბობღავს,lézt
987,kriechen::V,დაბობღავს,plazit se
988,schwimmen::V,ცურავს,plavat
989,tauchen::V,ჩაიძირება,nořit se
990,rudern::V,ნიჩაბს უსვამს,veslovat
991,fahren::V,დადის,jet
992,fahren::V,დადის,jezdit
993,fahren::V,მგზავრობს,jet
994,fahren::V,მგზავრობს,jezdit
995,fliegen::V,იფრენს,létat
996,fliegen::V,გაფრინდება,létat
997,gehen::V,მიდის,jít
998,weggehen::V,წამოდის,odejít
999,abfahren::V,მიემგზავრება,odjet
1000,anhalten::V,ჩერდება,zastavit se
1001,hineingehen::V,შედის,vcházet se
1002,eintreten::V,შედის,vstoupit
1003,kommen::V,მოდის,přijít
1004,ankommen::V,ჩადის,dojít
1005,zurückkommen::V,დაბრუნდება,vrátit se
1006,bleiben::V,დარჩება,zůstat
1007,warten::V,ელოდება,čekat
1008,erwarten::V,ელის,čekat na
1009,erwarten::V,დაიცდის,čekat na
1010,suchen::V,ეძებს,hledat
1011,suchen::V,მოძებნის,hledat
1012,finden::V,მიაგნებს,najít
1013,finden::V,გამოძებნის,najít
1014,versuchen::V,ცდის,zkoušet
1015,versuchen::V,ცდილობს,zkoušet
1016,vorbereiten::V,მოამზადებს,připravit
1017,lieben::V,უყვარს,milovat
1018,mögen::V,ეტრფის,mít rád
1019,lachen::V,იცინის,smát se
1020,rühren::V,გულს აუჩუყებს,dojmout
1021,weinen::V,ტირის,plakat
1022,schimpfen::V,შეიგინება,nadávat
1023,sich ärgern::V,გაბრაზობს,pohoršit se
1024,sich fürchten::V,შიშობს,bát se
1025,fürchten::V,ფრთხილობს,bát se
1026,fliehen::V,გაიქცევა,utéct
1027,flüchten::V,გაიქცევა,prchnout
1028,sehen::V,ხედავს,vidět
1029,anschauen::V,ნახავს,podívat se na
1030,ansehen::V,უყურებს,sledovat
1031,hören::V,ისმენს,slyšet
1032,zuhören::V,მოისმენს,poslouchat
1033,probieren::V,გასინჯავს,ochutnávat
1034,riechen::V,ყნოსავს,cítit
1035,fühlen::V,გრძნობს,cítit
1036,scheinen::V,ეჩვენება,zdát se
1037,zu sehen sein::V,მოჩანს,moci být viděn
1038,vernehmen::V,გაიგებს,uslyšet
1039,frieren::V,იყინება,mrznout
1040,tun::V,აკეთებს,dělat
1041,können::V,შეიძლება,moct
1042,wollen::V,უნდა,chtít
1043,anfangen::V,დაიწყებს,začít
1044,beenden::V,ამთავრებს,ukončit
1045,aufhören::V,შეწყვეტს,přestat
1046,gelingen::V,მოახერხებს,podařit se
1047,geraten::V,გამოდის,dařit se
1048,öffnen::V,გახსნის,otevřít
1049,schließen::V,ხურავს,zavřít
1050,schließen::V,დაკეტავს,zavřít
1051,stellen::V,დადგამს,postavit
1052,setzen::V,დასვამს,posadit
1053,legen::V,დადებს,klást
1054,legen::V,დადებს,položit
1055,berühren::V,შეახებს,dotýkat se
1056,berühren::V,მიაკარებს,dotýkat se
1057,verbinden::V,შეაერთებს,spojit
1058,bedecken::V,გადააფარებს,pokrýt
1059,aufhängen::V,დაკიდებს,oběsit
1060,aufhängen::V,დაკიდებს,pověsit
1061,anzünden::V,დაანთებს,zapálit
1062,anzünden::V,დაანთებს,podpálit
1063,anzünden::V,მოუკიდებს,zapálit
1064,anzünden::V,მოუკიდებს,podpálit
1065,aufheben::V,აიღებს,zvednout
1066,aufheben::V,აიღებს,zdvihnout
1067,aufheben::V,აიყვანს,zvednout
1068,aufheben::V,აიყვანს,zdvihnout
1069,zurücklassen::V,დატოვებს,zanechat
1070,verlieren::V,დაკარგავს,ztratit
1071,fallen lassen::V,გაუვარდება,upustit
1072,machen::V,გააკეთებს,udělat
1073,machen::V,გამოიწვევს,udělat
1074,herstellen::V,დაამზადებს,vyrobit
1075,bauen::V,ააშენებს,stavět
1076,bauen::V,ააშენებს,budovat
1077,reparieren::V,შეაკეთებს,opravit
1078,reparieren::V,გაარემონტებს,opravit
1079,verbessern::V,გამოაკეთებს,zlepšit
1080,verbessern::V,გააუმჯობესებს,zlepšit
1081,ändern::V,შეცვლის,změnit
1082,graben::V,თხრის,rýt
1083,graben::V,თხრის,kopat
1084,beugen::V,ხრის,ohnout
1085,biegen::V,გაღუნავს,ohnout
1086,drehen::V,ატრიალებს,točit
1087,wenden::V,მოაბრუნებს,obrátit
1088,umdrehen::V,შეატრიალებს,obrátit
1089,heben::V,ასწევს,zdvihnout
1090,hochheben::V,აიყვანს,zvednout
1091,ergreifen::V,სტაცებს,chopit se
1092,halten::V,უჭირავს,držet
1093,drücken::V,დააწვება,stisknout
1094,schieben::V,მისწევს,posouvat
1095,kratzen::V,მოფხანს,škrábat
1096,lecken::V,ლოკავს,lízat
1097,beißen::V,უკბენს,kousat
1098,abreißen::V,გლეჯს,utrhat
1099,abreißen::V,გლეჯს,odtrhat
1100,abreißen::V,მოწყვეტს,utrhat
1101,abreißen::V,მოწყვეტს,odtrhat
1102,abschneiden::V,გაჭრის,uřezat
1103,abschneiden::V,გაჭრის,ukrojit
1104,binden::V,შეკრავს,přivázat
1105,binden::V,გადააბამს,přivázat
1106,stecken::V,ჩაასობს,strčit
1107,brechen::V,მოიტეხს,lomit
1108,klopfen::V,აკაკუნებს,ťukat
1109,klopfen::V,აკაკუნებს,klepat
1110,hauen::V,ლეწავს,bít
1111,kleben::V,წებავს,lepit
1112,kleben::V,დააწებებს,lepit
1113,reiben::V,დაზელს,třít
1114,streichen::V,უსვამს,mazat
1115,schleifen::V,ლესავს,brousit
1116,schneiden::V,გაჭრის,řezat
1117,schneiden::V,გაჭრის,střihat
1118,rütteln::V,არხევს,třást
1119,rütteln::V,არხევს,otřást
1120,schütteln::V,არყევს,třást
1121,schütteln::V,არყევს,zatřást
1122,schütteln::V,ანძრევს,třást
1123,schütteln::V,ანძრევს,zatřást
1124,schwenken::V,აქნევს,mávat
1125,schütten::V,ღვრის,nasypat
1126,schütten::V,დააქცევს,nasypat
1127,füllen::V,გაავსებს,naplnit
1128,einwickeln::V,შეახვევს,zavinout
1129,tragen::V,მიიტანს,nést
1130,schleppen::V,მიათრევს,vléct
1131,ziehen::V,წევს,tahat
1132,ziehen::V,წევს,táhnout
1133,ziehen::V,ათრევს,tahat
1134,ziehen::V,ათრევს,táhnout
1135,aufbewahren::V,შეინახავს,schovat
1136,werfen::V,ისვრის,házet
1137,fangen::V,დაიჭერს,chytat
1138,packen::V,სტაცებს,uchvátit
1139,verstecken::V,მალავს,schovat
1140,teilen::V,დაყოფს,rozdělit
1141,schicken::V,გაგზავნის,posílat
1142,bringen::V,მოიტანს,přinést
1143,hinzufügen::V,დაამატებს,připojit
1144,bekommen::V,ამოიღებს,dostat
1145,erhalten::V,იღებს,uchovat
1146,nehmen::V,აიღებს,vzít
1147,wählen::V,გადაარჩევს,zvolit
1148,auswählen::V,ამოარჩევს,vybrat
1149,bewahren::V,ინარჩუნებს,uchránit
1150,behindern::V,აბრკოლებს,překážet
1151,behindern::V,გააძნელებს,překážet
1152,verderben::V,გააფუჭებს,zkazit
1153,beschädigen::V,დააზიანებს,porušit
1154,beschädigen::V,დააზიანებს,poškodit
1155,zerbrechen::V,დაამტვრევს,rozlámat
1156,zerreißen::V,გახევს,roztrhnout
1157,zerstören::V,მოსპობს,zničit
1158,zerstören::V,დაანგრევს,zničit
1159,verbrennen::V,დაწვავს,spálit
1160,geben::V,აძლევს,dát
1161,reichen::V,მიაწოდებს,podat
1162,schenken::V,აჩუქებს,darovat
1163,versprechen::V,აღუთქვამს,slíbit
1164,wünschen::V,უსურვებს,přát
1165,loben::V,აქებს,chválit
1166,loben::V,ამკობს,chválit
1167,küssen::V,აკოცებს,líbat
1168,wiegen::V,არხევს,chovat
1169,wiegen::V,არხევს,kolébat
1170,zudecken::V,გადახურავს,přikrýt
1171,zudecken::V,გადახურავს,přiklopit
1172,wecken::V,გააღვიძებს,vzbudit
1173,zeigen::V,დაანახვებს,ukázat
1174,führen::V,მიჰყავს,vést
1175,lehren::V,ასწავლის,učit
1176,unterrichten::V,ასწავლის,vyučovat
1177,aufziehen::V,აღზრდის,vychovat
1178,leiten::V,აწარმოებს,vodit
1179,leiten::V,ხელმძღვანელობს,vodit
1180,antreiben::V,დააჩქარებს,nutit
1181,lassen::V,ა--ინებს,dát
1182,einladen::V,მოიპატიჟებს,pozvat
1183,vereinigen::V,შეაერთებს,spojit
1184,besuchen::V,სანახავად მიდის,návštívit
1185,treffen::V,შეხვდება,potkat
1186,sich versammeln::V,შეიკრიბება,shromáždit se
1187,spielen::V,ეთამაშება,hrát
1188,singen::V,მღერის,zpívat
1189,tanzen::V,ცეკვავს,tančit
1190,sich trennen::V,მოშორდება,rozejít se
1191,verlassen::V,მიატოვებს,opustit
1192,retten::V,იხსნის,zachránit
1193,retten::V,გადაარჩენს,zachránit
1194,bewachen::V,დარაჯობს,hlídat
1195,bewachen::V,უთვალთვალებს,hlídat
1196,schützen::V,დაიფარავს,chránit
1197,verteidigen::V,დაიცავს,obhájit
1198,sich schlagen::V,იჩხუბებს,bít se
1199,schießen::V,ისვრის,střílet
1200,siegen::V,გაიმარჯვებს,zvítězit
1201,ärgern::V,აჯავრებს,zlobit
1202,ärgern::V,აჯავრებს,pohoršit
1203,schlagen::V,ცემს,udeřit
1204,schlagen::V,ცემს,praštit
1205,treten::V,პანღურს ამოჰკრავს,kopnout
1206,stechen::V,სჩხვლეტს,bodnout
1207,stechen::V,სჩხვლეტს,píchnout
1208,stoßen::V,დაეჯახება,strčit
1209,stehlen::V,ქურდობს,ukrást
1210,stehlen::V,მოიპარავს,ukrást
1211,stören::V,შეაწუხებს,vyrušit
1212,belästigen::V,მობეზრდება,obtěžovat
1213,verbergen::V,დამალავს,skrýt
1214,täuschen::V,შეცდებს,klamat
1215,betrügen::V,მოატყუებს,podvést
1216,töten::V,მოკლავს,zabít
1217,wohnen::V,ცხოვრობს,bydlit
1218,wohnen::V,ბინადრობს,bydlit
1219,arbeiten::V,მუშაობს,pracovat
1220,sammeln::V,შეკრებს,sebrat
1221,pflücken::V,კრეფს,česat
1222,jagen::V,ნადირობს,uhonit
1223,fischen::V,თევზაობს,chytat ryby
1224,fassen::V,დააჭერს,ulovit
1225,hüten::V,მწყემსავს,pást
1226,treiben::V,მიერეკება,hnát
1227,anbinden::V,მიაბამს,přivázat
1228,füttern::V,აჭმევს,krmit
1229,melken::V,წველის,dojit
1230,hacken::V,კეპავს,seknout
1231,gießen::V,რწყავს,zalít
1232,reifen::V,მწიფდება,uzrát
1233,zubereiten::V,მოამზადებს,připravit
1234,kochen::V,მოხარშავს,vařit
1235,backen::V,გამოაცხობს,péct
1236,braten::V,შეწვავს,smažit
1237,umrühren::V,შეურევს,zamíchat
1238,umrühren::V,გათქვეფს,zamíchat
1239,stricken::V,ქსოვს,plést
1240,nähen::V,გაკერავს,šít
1241,färben::V,შეღებავს,nabarvit
1242,reinigen::V,გაწმენდს,očistit
1243,reinigen::V,გასუფთავებს,očistit
1244,waschen::V,გარეცხავს,mýt
1245,abwischen::V,წაშლის,utřít
1246,spülen::V,გაავლებს,spláchnout
1247,fegen::V,დაბლანდავს,zamést
1248,kehren::V,დაგვის,mést
1249,baden::V,ბანაობს,koupat se
1250,sich waschen::V,იბანება,mýt se
1251,ausziehen::V,გაიხდის,svléct
1252,anziehen::V,ჩაიცვამს,obléct
1253,sich anziehen::V,ჩაიცვამს,oblékat se
1254,kämmen::V,დავარცხნის,učesat
1255,schmücken::V,მორთავს,ozdobit
1256,sagen::V,იტყვის,říct
1257,sprechen::V,ლაპარაკობს,mluvit
1258,reden::V,საუბრობს,hovořit
1259,sich unterhalten::V,ბაასობს,povídat se
1260,sich unterhalten::V,მუსაიფობს,povídat se
1261,fragen::V,ჰკითხავს,zeptat se
1262,bitten::V,სთხოვს,prosit
1263,erzählen::V,მოუთხრობს,povídat
1264,mitteilen::V,აუწყებს,sdělit
1265,mitteilen::V,აუწყებს,oznámit
1266,mitteilen::V,აცნობებს,sdělit
1267,mitteilen::V,აცნობებს,oznámit
1268,nennen::V,უწოდებს,nazvat
1269,rufen::V,დაუძახებს,volat
1270,rufen::V,დაუძახებს,zavolat
1271,prahlen::V,ტრაბახობს,chlubit se
1272,übersetzen::V,გადათარგმნის,přeložit
1273,denken::V,ფიქრობს,myslit
1274,denken::V,აზროვნებს,myslit
1275,glauben::V,სჯერა,věřit
1276,bemerken::V,შენიშვნავს,zpozorovat
1277,erkennen::V,გამოიცნობს,poznat
1278,begreifen::V,გაიგებს,pochopit
1279,verstehen::V,გაიგონებს,porozumět
1280,lernen::V,ისწავლის,učit se
1281,wissen::V,ეცოდინება,vědět
1282,sich erinnern an::V,მოიგონებს,vzpomínat si na
1283,sich erinnern an::V,გაიხსენებს,vzpomínat si na
1284,vergessen::V,ივიწყებს,zapomínat
1285,messen::V,ზომავს,měřit
1286,zählen::V,ითვლის,spočítat
1287,rechnen::V,გაიანგარიშებს,počítat
1288,lesen::V,კითხულობს,číst
1289,malen::V,ხატავს,malovat
1290,zeichnen::V,ხაზავს,rýsovat
1291,schreiben::V,დაწერს,psát
1292,besitzen::V,ექნება,mít
1293,besitzen::V,ექნება,vlastnit
1294,kaufen::V,ყიდულობს,koupit
1295,verkaufen::V,გაყიდის,prodat
1296,bezahlen::V,გადაიხდის,zaplatit
1297,zahlen::V,გადაიხდის,platit
1298,beherrschen::V,ფლობს,ovládat
1299,ertragen::V,მოითმენს,snést
