,Concept_ID,el,fr
757,lustig::A,χαρούμενος,gai
758,lustig::A,χαρούμενος,joyeux
759,sanft::A,ήπιος,doux
760,hungrig::A,πεινασμένος,affamé
761,krank::A,άρρωστος,malade
762,nackt::A,γυμνός,nu
763,traurig::A,λυπημένος,triste
764,lebendig::A,ζωντανός,vivant
765,gut::A,καλός,bon
766,schlecht::A,κακός,mauvais
767,richtig::A,σωστός,juste
768,richtig::A,σωστός,correct
769,schlimm::A,άσχημος,grave
770,schlimm::A,άσχημος,mauvais
771,wahr::A,αληθής,vrai
772,wahr::A,αληθής,véritable
773,wahr::A,αληθινός,vrai
774,wahr::A,αληθινός,véritable
775,alt::A,παλιός,vieux
776,neu::A,νέος,neuf
777,neu::A,νέος,nouveau
778,neu::A,καινούργιος,neuf
779,neu::A,καινούργιος,nouveau
780,ehemalig::A,παλιός,ancien
781,alt[Lebewesen]::A,γέρος,âgé
782,alt[Lebewesen]::A,γέρος,vieux
783,jung::A,νέος,jeune
784,arm::A,φτωχός,pauvre
785,reich::A,πλούσιος,riche
786,bekannt::A,γνωστός,connu
787,berühmt::A,περίφημος,fameux
788,berühmt::A,περίφημος,célèbre
789,berühmt::A,ξακουσμένος,fameux
790,berühmt::A,ξακουσμένος,célèbre
791,fremd::A,ξένος,étranger
792,verschieden::A,διαφορετικός,différent
793,nah::A,κοντινός,lié
794,nah::A,κοντινός,proche
795,fern::A,μακριά,éloigné
796,fern::A,μακριά,lointain
797,linker::A,αριστερός,gauche
798,rechter::A,δεξιός,droit
799,anderer::A,άλλος,autre
800,erster::A,πρώτος,premier
801,zweiter::A,δεύτερος,second
802,zweiter::A,δεύτερος,deuxième
803,dritter::A,τρίτος,troisième
804,letzter::A,τελευταίος,dernier
805,allein::ADV,μόνος,seul
806,auf einmal::ADV,εφάπαξ,à la fois
807,zusammen::ADV,μαζί,ensemble
808,lange::ADV,πολύν καιρό,longtemps
809,plötzlich::ADV,έξαφνα,tout à coup
810,sofort::ADV,αμέσως,immédiatement
811,später::ADV,αργότερα,plus tard
812,jetzt::ADV,τώρα,maintenant
813,heute::ADV,σήμερα,aujourd'hui
814,morgen::ADV,αύριο,demain
815,bald::ADV,σε λίγο,bientôt
816,bald::ADV,εντός ολίγου,bientôt
817,dann::ADV,ύστερα,puis
818,dann::ADV,ύστερα,ensuite
819,gestern::ADV,χτες,hier
820,einst::ADV,ποτέ,jadis
821,einst::ADV,ποτέ,autrefois
822,einst::ADV,άλλοτε,jadis
823,einst::ADV,άλλοτε,autrefois
824,damals::ADV,τότε,alors
825,damals::ADV,τότε,à l'époque
826,danach::ADV,μετά,après
827,danach::ADV,μετά,ensuite
828,danach::ADV,ύστερα,après
829,danach::ADV,ύστερα,ensuite
830,vorher::ADV,πριν,auparavant
831,vorher::ADV,προηγουμένως,auparavant
832,zuerst::ADV,πρώτα,d'abord
833,zuerst::ADV,πρώτα,premièrement
834,einmal::ADV,μία φορά,une fois
835,manchmal::ADV,κάποτε,parfois
836,manchmal::ADV,κάποτε,quelquefois
837,oft::ADV,συχνά,souvent
838,oft::ADV,πολλές φορές,souvent
839,immer::ADV,πάντα,toujours
840,immer::ADV,πάντοτε,toujours
841,niemals::ADV,ποτέ,ne ... jamais
842,hier::ADV,εδώ,ici
843,hierhin::ADV,εδώ,par ici
844,von hier::ADV,από δω,d'ici
845,dort::ADV,εκεί,là
846,dort::ADV,εκεί,là-bas
847,dorthin::ADV,προς τα κει,y
848,dorthin::ADV,προς τα κει,par là
849,geradeaus::ADV,κατευθείαν,tout droit
850,vorwärts::ADV,εμπρός,en avant
851,rückwärts::ADV,πίσω,en arrière
852,zurück::ADV,πίσω,de retour
853,unten::ADV,κάτω,en bas
854,unten::ADV,κάτω,au-dessous
855,hinab::ADV,προς τα κάτω,en bas
856,hinab::ADV,προς τα κάτω,vers le bas
857,oben::ADV,πάνω,dessus
858,oben::ADV,πάνω,en haut
859,oben::ADV,επάνω,dessus
860,oben::ADV,επάνω,en haut
861,hinauf::ADV,προς τα πάνω,en haut
862,hinauf::ADV,προς τα πάνω,vers le haut
863,überall::ADV,παντού,partout
864,nicht::ADV,δεν,ne ... pas
865,ein wenig::ADV,λιγάκι,un peu
866,kaum::ADV,μόλις,à peine
867,sehr::ADV,πολύ,très
868,so::ADV,έτσι,si
869,so::ADV,έτσι,ainsi
870,noch::ADV,ακόμα,encore
871,nur::ADV,μόνο,seulement
872,nur::ADV,μόνο,ne ... que
873,schon::ADV,ήδη,déjà
874,schon::ADV,κιόλας,déjà
875,wieder::ADV,ξανά,de nouveau
876,vergebens::ADV,μάταια,en vain
877,vor::PRP,μπροστά σε,devant
878,vor::PRP,μπροστά από,devant
879,hinter::PRP,πίσω από ,derrière
880,unter::PRP,υπό,sous
881,unter::PRP,υπό,au-dessous de
882,unter::PRP,κάτω από,sous
883,unter::PRP,κάτω από,au-dessous de
884,durch::PRP,διά,par
885,durch::PRP,διά,à travers
886,durch::PRP,διά μέσου,par
887,durch::PRP,διά μέσου,à travers
888,neben::PRP,δίπλα σε,à côté de
889,zwischen::PRP,μεταξύ,entre
890,zwischen::PRP,ανάμεσα σε,entre
891,wegen::PRP,για,à cause de
892,wegen::PRP,λόγω,à cause de
893,dies::PRN,αυτό,ceci
894,das::PRN,το,ce
895,das::PRN,το,cela
896,alles::PRN,όλα,tout
897,ich::PRN,εγώ,je
898,ich::PRN,εγώ,moi
899,du::PRN,σύ,tu
900,du::PRN,σύ,toi
901,du::PRN,εσύ,tu
902,du::PRN,εσύ,toi
903,er::PRN,αυτός,il
904,er::PRN,αυτός,lui
905,wir::PRN,εμείς,nous
906,ihr::PRN,εσείς,vous
907,sie::PRN,αυτοί,ils
908,sie::PRN,αυτοί,elles
909,was::FPRN,τι,que
910,was::FPRN,τι,quoi
911,wer::FPRN,ποιος,qui
912,wo::FADV,πού,où
913,wohin::FADV,πού,où
914,wohin::FADV,για πού,où
915,wie::FADV,πώς,comment
916,warum::FADV,γιατί,pourquoi
917,wieviel::FNUM,πόσος,combien
918,eins::NUM,ένα,un
919,zwei::NUM,δύο,deux
920,drei::NUM,τρία,trois
921,drei::NUM,τρεις,trois
922,vier::NUM,τέσσερα,quatre
923,vier::NUM,τέσσερις,quatre
924,fünf::NUM,πέντε,cinq
925,sechs::NUM,έξι,six
926,sieben::NUM,εφτά,sept
927,acht::NUM,οχτώ,huit
928,neun::NUM,εννιά,neuf
929,zehn::NUM,δέκα,dix
930,elf::NUM,έντεκα,onze
931,zwölf::NUM,δώδεκα,douze
932,zwanzig::NUM,είκοσι,vingt
933,dreißig::NUM,τριάντα,trente
934,vierzig::NUM,σαράντα,quarante
935,fünfzig::NUM,πενήντα,cinquante
936,sechzig::NUM,εξήντα,soixante
937,siebzig::NUM,εβδομήντα,soixante-dix
938,achtzig::NUM,ογδόντα,quatre-vingt
939,neunzig::NUM,ενενήντα,quatre-vingt-dix
940,hundert::NUM,εκατό,cent
941,tausend::NUM,χίλιοι,mille
942,und::CNJ,και,et
943,oder::CNJ,ή,ou
944,stehen::V,στέκομαι,être debout
945,stehen::V,είμαι όρθιος,être debout
946,sitzen::V,κάθομαι,être assis
947,liegen::V,είμαι ξαπλωμένος,être couché
948,hängen::V,κρέμομαι,pendre
949,werden::V,γίνομαι,devenir
950,passieren::V,συμβαίνω,se passer
951,beginnen::V,αρχίζω,commencer
952,enden::V,τελειώνω,finir
953,enden::V,τελειώνω,se terminer
954,wechseln::V,αλλάζω,changer
955,wechseln::V,αλλάζω,alterner
956,aufgehen[Sonne]::V,βγαίνω,se lever
957,aufgehen[Sonne]::V,ανατέλλω,se lever
958,untergehen[Sonne]::V,δύω,se coucher
959,untergehen[Sonne]::V,βασιλεύω,se coucher
960,scheinen[Sonne]::V,λάμπω,briller
961,donnern::V,βροντώ,tonner
962,wehen::V,φυσώ,souffler
963,strömen::V,ρέω,affluer
964,strömen::V,τρέχω,affluer
965,fließen::V,ρέω,couler
966,sich drehen::V,γυρίζω,tourner
967,sich drehen::V,στρέφομαι,tourner
968,schwanken::V,ταλαντεύομαι,osciller
969,schwanken::V,ταλαντεύομαι,chanceler
970,schwingen::V,αιωρούμαι,vibrer
971,schwingen::V,αιωρούμαι,osciller
972,schwingen::V,ταλαντεύομαι,vibrer
973,schwingen::V,ταλαντεύομαι,osciller
974,fallen::V,πέφτω,tomber
975,brennen::V,καίω,brûler
976,brennen::V,καίω,flamber
977,rauchen::V,καπνίζω,fumer
978,regnen::V,βρέχω,pleuvoir
979,gefrieren::V,παγώνω,geler
980,tauen::V,λειώνω,dégeler
981,schmelzen::V,λειώνω,fondre
982,trocknen::V,στεγνώνω,sécher
983,sieden::V,βράζω,bouillir
984,faulen::V,σαπίζω,pourrir
985,faulen::V,σαπίζω,se putréfier
986,verfaulen::V,σαπίζω,pourrir
987,reißen::V,σχίζω,rompre
988,reißen::V,σχίζω,se déchirer
989,versinken::V,βουλιάζω,s'enfoncer
990,versinken::V,βυθίζομαι,s'enfoncer
991,vergehen::V,περνώ,passer
992,erscheinen::V,εμφανίζομαι,apparaître
993,verschwinden::V,χάνομαι,disparaître
994,verschwinden::V,εξαφανίζομαι,disparaître
995,sinken::V,κατεβαίνω,descendre
996,sinken::V,κατεβαίνω,s'abaisser
997,abnehmen::V,μειώνομαι ,diminuer
998,zunehmen::V,αυξάνω,augmenter
999,zunehmen::V,μεγαλώνω,augmenter
1000,steigen::V,ανεβαίνω,monter
1001,wachsen::V,μεγαλώνω,croître
1002,glänzen::V,γυαλίζω,briller
1003,funkeln::V,αστράφτω,étinceler
1004,funkeln::V,σπιθοβολώ,étinceler
1005,lärmen::V,θορυβώ,faire du bruit
1006,läuten::V,χτυπώ ,sonner
1007,klingeln::V,κουδουνίζω,sonner
1008,klirren::V,κουδουνίζω,cliqueter
1009,brausen::V,βουΐζω,mugir
1010,rauschen::V,βουΐζω,bruire
1011,klingen::V,ηχώ,sonner
1012,bellen::V,γαυγίζω,aboyer
1013,heulen::V,ουρλιάζω,hurler
1014,blasen::V,φυσώ,souffler
1015,pfeifen::V,σφυρίζω,siffler
1016,schreien::V,κραυγάζω,crier
1017,stöhnen::V,βογγώ,gémir
1018,zittern::V,τρέμω,trembler
1019,leben::V,ζω,vivre
1020,geboren werden::V,γεννιέμαι,naître
1021,atmen::V,αναπνέω,respirer
1022,trinken::V,πίνω,boire
1023,essen::V,τρώω,manger
1024,schlucken::V,καταπίνω,avaler
1025,müde werden::V,κουράζομαι,se lasser
1026,müde werden::V,κουράζομαι,se fatiguer
1027,einschlafen::V,αποκοιμιέμαι,s'endormir
1028,schlafen::V,κοιμάμαι,dormir
1029,aufwachen::V,ξυπνώ,se réveiller
1030,aufstehen::V,σηκώνομαι,se lever
1031,sich erholen::V,ξεκουράζομαι,se reposer
1032,sich erholen::V,ξεκουράζομαι,se détendre
1033,krank werden::V,αρρωσταίνω,tomber malade
1034,krank sein::V,ασθενώ,être malade
1035,schmerzen::V,πονώ,faire mal
1036,husten::V,βήχω,tousser
1037,genesen::V,θεραπεύομαι,guérir
1038,genesen::V,θεραπεύομαι,se remettre
1039,sterben::V,πεθαίνω,mourir
1040,umkommen::V,πεθαίνω,périr
1041,sich bewegen::V,κουνιέμαι,bouger
1042,sich rühren::V,σαλεύω,broncher
1043,sich erheben::V,επαναστατώ,se lever
1044,sich setzen::V,κάθομαι,s'asseoir
1045,hinfallen::V,πέφτω κάτω,tomber
1046,laufen::V,τρέχω,marcher
1047,laufen::V,τρέχω,aller à pied
1048,schreiten::V,βαδίζω,marcher
1049,spazierengehen::V,κάνω βόλτα,se promener
1050,spazierengehen::V,πηγαίνω περίπατο,se promener
1051,eilen::V,σπεύδω,courir
1052,sich beeilen::V,βιάζομαι,se hâter
1053,sich beeilen::V,βιάζομαι,se dépêcher
1054,sausen::V,τρέχω γρήγορα,filer
1055,rennen::V,τρέχω,courir
1056,springen::V,πηδώ,sauter
1057,klettern::V,σκαρφαλώνω,grimper
1058,schaukeln::V,κουνιέμαι,se balancer
1059,kriechen::V,έρπω,ramper
1060,kriechen::V,σέρνομαι,ramper
1061,schwimmen::V,κολυμπώ,nager
1062,tauchen::V,βουτώ,plonger
1063,rudern::V,κωπηλατώ,ramer
1064,fahren::V,πηγαίνω,aller
1065,fahren::V,πηγαίνω,rouler
1066,fliegen::V,πετώ,voler
1067,gehen::V,βαδίζω,aller
1068,gehen::V,πηγαίνω,aller
1069,weggehen::V,φεύγω,s'en aller
1070,abfahren::V,ξεκινώ,partir
1071,abfahren::V,αναχωρώ,partir
1072,anhalten::V,σταματώ,s'arrêter
1073,hineingehen::V,μπαίνω,entrer
1074,eintreten::V,μπαίνω,entrer
1075,eintreten::V,εισέρχομαι,entrer
1076,kommen::V,έρχομαι,venir
1077,ankommen::V,φτάνω,arriver
1078,zurückkommen::V,επιστρέφω,revenir
1079,bleiben::V,μένω,rester
1080,bleiben::V,μένω,demeurer
1081,warten::V,περιμένω,attendre
1082,erwarten::V,αναμένω,attendre
1083,erwarten::V,περιμένω,attendre
1084,suchen::V,ψάχνω,chercher
1085,finden::V,βρίσκω,trouver
1086,versuchen::V,προσπαθώ,essayer
1087,vorbereiten::V,προετοιμάζω,préparer
1088,lieben::V,αγαπώ,aimer
1089,mögen::V,μου αρέσει,aimer
1090,mögen::V,μου αρέσει,vouloir
1091,lachen::V,γελώ,rire
1092,rühren::V,συγκινώ,toucher
1093,rühren::V,συγκινώ,attendrir
1094,weinen::V,κλαίω,pleurer
1095,schimpfen::V,βρίζω,gronder
1096,sich ärgern::V,θυμώνω,se fâcher
1097,sich fürchten::V,φοβάμαι,avoir peur
1098,fürchten::V,φοβάμαι,craindre
1099,fürchten::V,φοβάμαι,avoir peur de
1100,fliehen::V,φεύγω,fuir
1101,flüchten::V,δραπετεύω,s'enfuir
1102,sehen::V,βλέπω,voir
1103,anschauen::V,κοιτάζω,regarder
1104,ansehen::V,βλέπω,regarder
1105,hören::V,ακούω,entendre
1106,zuhören::V,ακούω,écouter
1107,probieren::V,δοκιμάζω,goûter
1108,riechen::V,μυρίζω,sentir
1109,riechen::V,οσφραίνομαι,sentir
1110,fühlen::V,αισθάνομαι,sentir
1111,scheinen::V,φαίνομαι,sembler
1112,scheinen::V,φαίνομαι,paraître
1113,zu sehen sein::V,φαίνομαι,se voir
1114,zu sehen sein::V,φαίνομαι,être visible
1115,vernehmen::V,ακούω,entendre
1116,vernehmen::V,ακούω,percevoir
1117,vernehmen::V,μαθαίνω,entendre
1118,vernehmen::V,μαθαίνω,percevoir
1119,frieren::V,κρυώνω,avoir froid
1120,tun::V,κάνω,faire
1121,können::V,ξέρω,savoir
1122,können::V,ξέρω,pouvoir
1123,können::V,μπορώ,savoir
1124,können::V,μπορώ,pouvoir
1125,wollen::V,θέλω,vouloir
1126,anfangen::V,αρχίζω,commencer
1127,beenden::V,τελειώνω,finir
1128,beenden::V,τελειώνω,terminer
1129,aufhören::V,παύω,cesser
1130,aufhören::V,παύω,arrêter
1131,gelingen::V,πετυχαίνω,réussir
1132,geraten::V,γίνομαι,réussir
1133,öffnen::V,ανοίγω,ouvrir
1134,schließen::V,κλείνω,fermer
1135,stellen::V,θέτω,poser
1136,stellen::V,θέτω,mettre
1137,setzen::V,θέτω,placer
1138,legen::V,θέτω,placer
1139,berühren::V,εγγίζω,toucher
1140,verbinden::V,συνδέω,lier
1141,bedecken::V,σκεπάζω,couvrir
1142,aufhängen::V,κρεμώ,accrocher
1143,anzünden::V,ανάβω,allumer
1144,aufheben::V,σηκώνω,ramasser
1145,zurücklassen::V,εγκαταλείπω,laisser
1146,verlieren::V,χάνω,perdre
1147,fallen lassen::V,αφήνω να πέσει,lâcher
1148,fallen lassen::V,αφήνω να πέσει,laisser tomber
1149,machen::V,κάνω,faire
1150,machen::V,φτιάχνω,faire
1151,herstellen::V,κατασκευάζω,produire
1152,herstellen::V,κατασκευάζω,fabriquer
1153,bauen::V,χτίζω,bâtir
1154,bauen::V,χτίζω,construire
1155,bauen::V,οικοδομώ,bâtir
1156,bauen::V,οικοδομώ,construire
1157,reparieren::V,επισκευάζω,réparer
1158,reparieren::V,επιδιορθώνω,réparer
1159,verbessern::V,βελτιώνω,améliorer
1160,verbessern::V,καλυτερεύω,améliorer
1161,ändern::V,αλλάζω,changer
1162,ändern::V,αλλάζω,modifier
1163,graben::V,σκάβω,creuser
1164,beugen::V,λυγίζω,plier
1165,beugen::V,λυγίζω,ployer
1166,biegen::V,κάμπτω,courber
1167,drehen::V,στρέφω,tordre
1168,drehen::V,στρέφω,tourner
1169,wenden::V,γυρίζω,retourner
1170,umdrehen::V,γυρίζω,tourner
1171,heben::V,υψώνω,soulever
1172,heben::V,σηκώνω,soulever
1173,hochheben::V,υψώνω,lever
1174,hochheben::V,σηκώνω,lever
1175,ergreifen::V,πιάνω,saisir
1176,ergreifen::V,πιάνω,prendre
1177,ergreifen::V,αρπάζω,saisir
1178,ergreifen::V,αρπάζω,prendre
1179,halten::V,βαστώ,tenir
1180,drücken::V,πιέζω,presser
1181,schieben::V,σπρώχνω,pousser
1182,kratzen::V,γρατσουνίζω,gratter
1183,kratzen::V,γρατσουνίζω,égratigner
1184,lecken::V,γλείφω,lécher
1185,beißen::V,δαγκάνω,mordre
1186,abreißen::V,κόβω,arracher
1187,abreißen::V,σχίζω,arracher
1188,abschneiden::V,αποκόπτω,couper
1189,binden::V,δένω,lier
1190,binden::V,δένω,attacher
1191,stecken::V,χώνω,enfoncer
1192,brechen::V,σπάζω,rompre
1193,klopfen::V,χτυπώ,frapper
1194,klopfen::V,τινάζω,frapper
1195,hauen::V,χτυπώ,frapper
1196,kleben::V,κολλώ,coller
1197,reiben::V,τρίβω,frotter
1198,streichen::V,αλείφω,empâter
1199,schleifen::V,ακονίζω,affiler
1200,schleifen::V,ακονίζω,aiguiser
1201,schneiden::V,κόβω,couper
1202,schneiden::V,κόβω,trancher
1203,rütteln::V,σείω,cahoter
1204,rütteln::V,τινάζω,cahoter
1205,schütteln::V,σείω,secouer
1206,schütteln::V,κουνώ,secouer
1207,schwenken::V,κουνώ,agiter
1208,schütten::V,χύνω,verser
1209,füllen::V,γεμίζω,remplir
1210,einwickeln::V,τυλίγω,envelopper
1211,tragen::V,φέρνω,porter
1212,schleppen::V,κουβαλώ,traîner
1213,ziehen::V,τραβώ,tirer
1214,aufbewahren::V,φυλάω,garder
1215,aufbewahren::V,φυλάω,conserver
1216,werfen::V,ρίχνω,jeter
1217,werfen::V,ρίχνω,lancer
1218,fangen::V,πιάνω,attraper
1219,packen::V,τσακώνω,agripper
1220,verstecken::V,κρύβω,cacher
1221,teilen::V,μερίζω,diviser
1222,schicken::V,στέλνω,envoyer
1223,bringen::V,φέρνω,apporter
1224,hinzufügen::V,προσθέτω,ajouter
1225,bekommen::V,προσκομίζω,obtenir
1226,erhalten::V,παίρνω,recevoir
1227,erhalten::V,λαμβάνω,recevoir
1228,nehmen::V,πιάνω,prendre
1229,nehmen::V,παίρνω,prendre
1230,wählen::V,εκλέγω,choisir
1231,auswählen::V,διαλέγω,choisir
1232,auswählen::V,διαλέγω,sélectionner
1233,bewahren::V,διατηρώ,préserver
1234,behindern::V,εμποδίζω,gêner
1235,verderben::V,χαλώ,gâter
1236,verderben::V,χαλώ,corrompre
1237,beschädigen::V,ζημιώνω,endommager
1238,zerbrechen::V,σπάζω,casser
1239,zerreißen::V,σχίζω,déchirer
1240,zerstören::V,καταστρέφω,détruire
1241,verbrennen::V,καίω,brûler
1242,geben::V,δίνω,donner
1243,reichen::V,δίνω,tendre
1244,schenken::V,χαρίζω,offrir
1245,versprechen::V,υπόσχομαι,promettre
1246,wünschen::V,εύχομαι,souhaiter
1247,loben::V,επαινώ,louer
1248,küssen::V,φιλώ,embrasser
1249,wiegen::V,κουνώ,bercer
1250,wiegen::V,νανουρίζω,bercer
1251,zudecken::V,σκεπάζω,couvrir
1252,wecken::V,ξυπνώ,éveiller
1253,wecken::V,ξυπνώ,réveiller
1254,zeigen::V,δείχνω,montrer
1255,zeigen::V,δείχνω,faire voir
1256,führen::V,οδηγώ,guider
1257,lehren::V,διδάσκω,apprendre
1258,unterrichten::V,διδάσκω,instruire
1259,aufziehen::V,ανατρέφω,élever
1260,leiten::V,ηγούμαι,diriger
1261,leiten::V,ηγούμαι,conduire
1262,leiten::V,διευθύνω,diriger
1263,leiten::V,διευθύνω,conduire
1264,antreiben::V,σπρώχνω,pousser
1265,antreiben::V,παρακινώ,pousser
1266,lassen::V,αφήνω,faire
1267,einladen::V,προσκαλώ,inviter
1268,vereinigen::V,ενώνω,unir
1269,vereinigen::V,ενώνω,réunir
1270,besuchen::V,επισκέπτομαι,visiter
1271,besuchen::V,επισκέπτομαι,aller voir
1272,treffen::V,συναντώ,rencontrer
1273,sich versammeln::V,μαζεύομαι,s'assembler
1274,spielen::V,παίζω,jouer
1275,singen::V,τραγουδώ,chanter
1276,tanzen::V,χορεύω,danser
1277,sich trennen::V,αποχωρίζομαι,se séparer
1278,verlassen::V,εγκαταλείπω,quitter
1279,retten::V,σώζω,sauver
1280,bewachen::V,φρουρώ,garder
1281,schützen::V,προστατεύω,protéger
1282,verteidigen::V,υπερασπίζω,défendre
1283,sich schlagen::V,χτυπιέμαι,se taper
1284,schießen::V,πυροβολώ,tirer
1285,siegen::V,νικώ,vaincre
1286,ärgern::V,τσαντίζω,agacer
1287,schlagen::V,χτυπώ,battre
1288,schlagen::V,χτυπώ,frapper
1289,treten::V,κλοτσώ,botter
1290,treten::V,κλοτσώ,donner un coup de pied à
1291,stechen::V,τρυπώ,piquer
1292,stoßen::V,ωθώ,heurter
1293,stoßen::V,σπρώχνω,heurter
1294,stehlen::V,κλέβω,voler
1295,stören::V,διαταράσσω,gêner
1296,stören::V,διαταράσσω,déranger
1297,belästigen::V,ενοχλώ,molester
1298,belästigen::V,ενοχλώ,importuner
1299,verbergen::V,κρύβω,cacher
1300,verbergen::V,κρύβω,dissimuler
1301,täuschen::V,παραπλανώ,abuser
1302,täuschen::V,παραπλανώ,tromper
1303,betrügen::V,απατώ,duper
1304,betrügen::V,απατώ,frauder
1305,töten::V,σκοτώνω,tuer
1306,töten::V,θανατώνω,tuer
1307,wohnen::V,μένω,habiter
1308,wohnen::V,μένω,demeurer
1309,wohnen::V,κατοικώ,habiter
1310,wohnen::V,κατοικώ,demeurer
1311,arbeiten::V,δουλεύω,travailler
1312,arbeiten::V,εργάζομαι,travailler
1313,sammeln::V,μαζεύω,collectionner
1314,sammeln::V,συλλέγω,collectionner
1315,pflücken::V,κόβω,cueillir
1316,jagen::V,κυνηγώ,chasser
1317,fischen::V,ψαρεύω,pêcher
1318,fassen::V,πιάνω,capturer
1319,hüten::V,φυλάγω,garder
1320,hüten::V,προσέχω,garder
1321,treiben::V,οδηγώ,mener
1322,anbinden::V,δένω,attacher
1323,füttern::V,ταΐζω,faire manger
1324,melken::V,αρμέγω,traire
1325,hacken::V,κόβω,fendre
1326,gießen::V,ποτίζω,arroser
1327,reifen::V,ωριμάζω,mûrir
1328,zubereiten::V,ετοιμάζω,préparer
1329,kochen::V,βράζω,cuire
1330,backen::V,ψήνω,cuire
1331,braten::V,τηγανίζω,rôtir
1332,umrühren::V,ανακατεύω,remuer
1333,stricken::V,πλέκω,tricoter
1334,nähen::V,ράβω,coudre
1335,färben::V,βάφω,teindre
1336,färben::V,χρωματίζω,teindre
1337,reinigen::V,καθαρίζω,nettoyer
1338,waschen::V,πλένω,laver
1339,abwischen::V,σφουγγίζω,essuyer
1340,spülen::V,ξεπλένω,rincer
1341,fegen::V,σκουπίζω,balayer
1342,kehren::V,σκουπίζω,balayer
1343,baden::V,κάνω μπάνιο,se baigner
1344,sich waschen::V,πλένομαι,se laver
1345,ausziehen::V,βγάζω,ôter
1346,ausziehen::V,βγάζω,enlever
1347,anziehen::V,φορώ,mettre
1348,sich anziehen::V,ντύνομαι,s'habiller
1349,kämmen::V,χτενίζω,peigner
1350,schmücken::V,στολίζω,orner
1351,schmücken::V,στολίζω,décorer
1352,sagen::V,λέω,dire
1353,sprechen::V,μιλώ,parler
1354,reden::V,μιλώ,parler
1355,reden::V,κουβεντιάζω,parler
1356,sich unterhalten::V,συνομιλώ,bavarder
1357,sich unterhalten::V,συνομιλώ,s'entretenir
1358,sich unterhalten::V,κουβεντιάζω,bavarder
1359,sich unterhalten::V,κουβεντιάζω,s'entretenir
1360,fragen::V,ρωτώ,demander
1361,bitten::V,ζητώ,prier
1362,bitten::V,παρακαλώ,prier
1363,erzählen::V,διηγούμαι,raconter
1364,mitteilen::V,πληροφορώ,communiquer
1365,nennen::V,ονομάζω,nommer
1366,nennen::V,ονομάζω,appeler
1367,rufen::V,φωνάζω,appeler
1368,prahlen::V,καυχιέμαι,se vanter
1369,übersetzen::V,μεταφράζω,traduire
1370,denken::V,σκέφτομαι,penser
1371,glauben::V,πιστεύω,croire
1372,bemerken::V,παρατηρώ,remarquer
1373,bemerken::V,παρατηρώ,apercevoir
1374,erkennen::V,αναγνωρίζω,reconnaître
1375,begreifen::V,καταλαβαίνω,concevoir
1376,verstehen::V,ακούω,entendre
1377,verstehen::V,ακούω,comprendre
1378,lernen::V,μαθαίνω,apprendre
1379,wissen::V,ξέρω,savoir
1380,sich erinnern an::V,θυμάμαι,se souvenir de
1381,vergessen::V,ξεχνώ,oublier
1382,messen::V,μετρώ,mesurer
1383,zählen::V,μετρώ,compter
1384,rechnen::V,λογαριάζω,calculer
1385,lesen::V,διαβάζω,lire
1386,malen::V,ζωγραφίζω,peindre
1387,zeichnen::V,σχεδιάζω,dessiner
1388,schreiben::V,γράφω,écrire
1389,besitzen::V,κατέχω,posséder
1390,kaufen::V,αγοράζω,acheter
1391,verkaufen::V,πουλώ,vendre
1392,bezahlen::V,πληρώνω,payer
1393,zahlen::V,πληρώνω,payer
1394,beherrschen::V,κυριαρχώ,dominer
1395,beherrschen::V,κυριαρχώ,maîtriser
1396,ertragen::V,βαστώ,tolérer
1397,ertragen::V,βαστώ,supporter
1398,ertragen::V,αντέχω,tolérer
1399,ertragen::V,αντέχω,supporter
