,Concept_ID,fi,lt
793,ehemalig::A,entinen,buvęs
794,ehemalig::A,muinainen,buvęs
795,alt[Lebewesen]::A,vanha,pagyvenęs
796,jung::A,nuori,jaunas
797,arm::A,köyhä,neturtingas
798,reich::A,rikas,turtingas
799,bekannt::A,tuttu,žinomas
800,bekannt::A,tuttu,pažįstamas
801,bekannt::A,tunnettu,žinomas
802,bekannt::A,tunnettu,pažįstamas
803,berühmt::A,kuuluisa,žymus
804,berühmt::A,kuuluisa,garsus
805,fremd::A,vieras,svetimas
806,verschieden::A,eri,įvairus
807,verschieden::A,erilainen,įvairus
808,nah::A,läheinen,artimas
809,fern::A,etäinen,tolimas
810,linker::A,vasen,kairys
811,rechter::A,oikea,dešinys
812,anderer::A,muu,kitas
813,anderer::A,toinen,kitas
814,erster::A,ensimmäinen,pirmas
815,zweiter::A,toinen,antras
816,dritter::A,kolmas,trečias
817,letzter::A,viimeinen,paskutinis
818,allein::ADV,yksin,vienas
819,auf einmal::ADV,yhdellä kertaa,iš karto
820,zusammen::ADV,yhdessä,kartu
821,zusammen::ADV,yhdessä,drauge
822,lange::ADV,kauan,ilgai
823,lange::ADV,pitkään,ilgai
824,plötzlich::ADV,äkkiä,staiga
825,sofort::ADV,heti,tuojau
826,später::ADV,myöhemmin,vėliau
827,später::ADV,myöhemmin,paskiau
828,jetzt::ADV,nyt,dabãr
829,heute::ADV,tänään,šiandien
830,morgen::ADV,huomenna,rytoj
831,bald::ADV,pian,greitai
832,bald::ADV,pian,netrukus
833,dann::ADV,sitten,po to
834,gestern::ADV,eilen,vakar
835,einst::ADV,aikanaan,kadaise
836,einst::ADV,aikanaan,kitą kartą
837,damals::ADV,silloin,anuomet
838,damals::ADV,silloin,anuokart
839,damals::ADV,siihen aikaan,anuomet
840,damals::ADV,siihen aikaan,anuokart
841,danach::ADV,sen jälkeen,po to
842,danach::ADV,sen jälkeen,paskui
843,vorher::ADV,ennen,anksčiau
844,zuerst::ADV,ensin,pirma
845,zuerst::ADV,ensin,iš pradžių̃
846,zuerst::ADV,ensiksi,pirma
847,zuerst::ADV,ensiksi,iš pradžių̃
848,einmal::ADV,kerran,kartą
849,einmal::ADV,kerran,vieną kartą
850,manchmal::ADV,joskus,kai kada
851,oft::ADV,usein,dažnai
852,immer::ADV,aina,visada
853,immer::ADV,aina,visuomet
854,niemals::ADV,ei koskaan,niekada
855,niemals::ADV,ei koskaan,niekuomet
856,hier::ADV,tässä,čia
857,hier::ADV,täällä,čia
858,hierhin::ADV,tähän,šen
859,hierhin::ADV,tähän,čionai
860,von hier::ADV,tästä,iš čia
861,von hier::ADV,täältä,iš čia
862,dort::ADV,siinä,ten
863,dort::ADV,siinä,tenai
864,dort::ADV,siellä,ten
865,dort::ADV,siellä,tenai
866,dorthin::ADV,sinne,ten
867,dorthin::ADV,sinne,ten link
868,dorthin::ADV,tuonne,ten
869,dorthin::ADV,tuonne,ten link
870,geradeaus::ADV,suoraan,tiesiai
871,vorwärts::ADV,eteenpäin,pirmyn
872,rückwärts::ADV,taaksepäin,atbulai
873,zurück::ADV,takaisin,atgal
874,unten::ADV,alhaalla,žemai
875,unten::ADV,alhaalla,apačioje
876,hinab::ADV,alas,žemyn
877,oben::ADV,ylhäällä,viršuj
878,hinauf::ADV,ylös,aukštyn
879,hinauf::ADV,ylös,į viršų
880,überall::ADV,kaikkialla,visur
881,nicht::ADV,ei,ne
882,ein wenig::ADV,vähän,truputį
883,kaum::ADV,tuskin,vos
884,sehr::ADV,kovin,labai
885,sehr::ADV,kovin,baisiai
886,sehr::ADV,oikein,labai
887,sehr::ADV,oikein,baisiai
888,so::ADV,näin,taip
889,noch::ADV,vielä,dar
890,nur::ADV,vain,tik
891,nur::ADV,vain,vien
892,nur::ADV,ainoastaan,tik
893,nur::ADV,ainoastaan,vien
894,schon::ADV,jo,jau
895,wieder::ADV,taas,vėl
896,wieder::ADV,taas,iš naujo
897,wieder::ADV,jälleen,vėl
898,wieder::ADV,jälleen,iš naujo
899,vergebens::ADV,turhaan,veltui
900,vergebens::ADV,turhaan,bergždžiai
901,vor::PRP,edessä,prieš
902,hinter::PRP,takana,už
903,unter::PRP,alla,po
904,durch::PRP,läpi,pro
905,durch::PRP,läpi,per
906,durch::PRP,kautta,pro
907,durch::PRP,kautta,per
908,neben::PRP,vieressä,prie
909,neben::PRP,vieressä,šalia
910,zwischen::PRP,välillä,tarp
911,wegen::PRP,takia,dėl
912,wegen::PRP,takia,dėlei
913,wegen::PRP,vuoksi,dėl
914,wegen::PRP,vuoksi,dėlei
915,dies::PRN,tämä,šis
916,dies::PRN,tämä,šitas
917,das::PRN,se,tat
918,alles::PRN,kaikki,visas
919,ich::PRN,minä,aš
920,du::PRN,sinä,tu
921,er::PRN,hän,jis
922,wir::PRN,me,mes
923,ihr::PRN,te,jūs
924,sie::PRN,he,ji
925,sie::PRN,he,jos
926,was::FPRN,mikä,kas
927,wer::FPRN,ken,kas
928,wer::FPRN,kuka,kas
929,wo::FADV,missä,kur
930,wohin::FADV,mihin,kur
931,wohin::FADV,mihin,kur link
932,wie::FADV,miten,kaip
933,wie::FADV,kuinka,kaip
934,warum::FADV,miksi,kod̃ėl
935,warum::FADV,miksi,dėl ko
936,wieviel::FNUM,paljonko,kiek
937,wieviel::FNUM,kuinka paljon,kiek
938,eins::NUM,yksi,vienas
939,zwei::NUM,kaksi,du
940,drei::NUM,kolme,trys
941,vier::NUM,neljä,keturi
942,fünf::NUM,viisi,penki
943,sechs::NUM,kuusi,šeši
944,sieben::NUM,seitsemän,septyni
945,acht::NUM,kahdeksan,aštuoni
946,neun::NUM,yhdeksän,devyni
947,zehn::NUM,kymmenen,dešimt
948,elf::NUM,yksitoista,vienuolika
949,zwölf::NUM,kaksitoista,dvylika
950,zwanzig::NUM,kaksikymmentä,dvidešimt
951,dreißig::NUM,kolmekymmentä,trisdešimt
952,vierzig::NUM,neljäkymmentä,keturiasdešimt
953,fünfzig::NUM,viisikymmentä,penkiasdešimt
954,sechzig::NUM,kuusikymmentä,šešiasdešimt
955,siebzig::NUM,seitsemänkymmentä,septyniasdešimt
956,achtzig::NUM,kahdeksankymmentä,aštuoniasdešimt
957,neunzig::NUM,yhdeksänkymmentä,devyniasdešimt
958,hundert::NUM,sata,šimtas
959,tausend::NUM,tuhat,tūkstantis
960,und::CNJ,ja,ĩr
961,oder::CNJ,tai,ar
962,oder::CNJ,tai,arba
963,stehen::V,seisoa,stovėti
964,sitzen::V,istua,sėdėti
965,liegen::V,maata,gulėti
966,hängen::V,riippua,kyboti
967,hängen::V,riippua,kabėti
968,werden::V,tulla,taptis
969,werden::V,tulla,darytis
970,werden::V,joutua,taptis
971,werden::V,joutua,darytis
972,passieren::V,sattua,atsitikti
973,passieren::V,sattua,pasitaikyti
974,passieren::V,tapahtua,atsitikti
975,passieren::V,tapahtua,pasitaikyti
976,beginnen::V,alkaa,prasid́ėti
977,enden::V,loppua,baigtis
978,enden::V,päättyä,baigtis
979,wechseln::V,vaihtua,keistis
980,wechseln::V,vaihtua,pasikeisti
981,wechseln::V,vaihdella,keistis
982,wechseln::V,vaihdella,pasikeisti
983,aufgehen[Sonne]::V,nousta,tekėti
984,aufgehen[Sonne]::V,nousta,patekėti
985,untergehen[Sonne]::V,laskea,leistis
986,untergehen[Sonne]::V,laskea,nusileisti
987,scheinen[Sonne]::V,paistaa,šviesti
988,donnern::V,jyristä,griausti
989,donnern::V,jyristä,griaudėti
990,wehen::V,tuulla,pūsti
991,wehen::V,puhaltaa,pūsti
992,strömen::V,virrata,lietis
993,strömen::V,virrata,plūsti
994,fließen::V,valua,tekėti
995,fließen::V,juosta,tekėti
996,sich drehen::V,pyöriä,suktis
997,sich drehen::V,pyöriä,pasisukti
998,schwanken::V,horjua,svyruoti
999,schwingen::V,heilua,suptis
1000,schwingen::V,värähdellä,suptis
1001,fallen::V,pudota,pulti
1002,fallen::V,pudota,kristi
1003,fallen::V,langeta,pulti
1004,fallen::V,langeta,kristi
1005,brennen::V,palaa,degti
1006,rauchen::V,savuta,rūkyti
1007,regnen::V,sataa,lyti
1008,gefrieren::V,jäätyä,užšalti
1009,tauen::V,sulaa,tirpti
1010,schmelzen::V,sulaa,lydytis
1011,trocknen::V,kuivua,džiūti
1012,sieden::V,kiehua,virti
1013,faulen::V,mädätä,pūti
1014,verfaulen::V,mädätä,švinkti
1015,verfaulen::V,mädäntyä,švinkti
1016,reißen::V,revetä,plyšti
1017,reißen::V,revetä,trūkti
1018,versinken::V,upota,skę̃sti
1019,versinken::V,upota,grimzti
1020,versinken::V,vajota,skę̃sti
1021,versinken::V,vajota,grimzti
1022,vergehen::V,kulua,praeiti
1023,erscheinen::V,ilmestyä,pasirodyti
1024,verschwinden::V,kadota,dingti
1025,verschwinden::V,kadota,išnykti
1026,verschwinden::V,kadota,pranykti
1027,sinken::V,vajota,kristi
1028,abnehmen::V,vähetä,mažėti
1029,abnehmen::V,vähetä,silpnėti
1030,zunehmen::V,kasvaa,didėti
1031,zunehmen::V,kasvaa,padaugėti
1032,zunehmen::V,lisääntyä,didėti
1033,zunehmen::V,lisääntyä,padaugėti
1034,steigen::V,nousta,kilti
1035,wachsen::V,kasvaa,augti
1036,glänzen::V,kiiltää,blizgėti
1037,funkeln::V,kipinöidä,žibėti
1038,lärmen::V,meluta,triukšmauti
1039,läuten::V,soida,skambinti
1040,klingeln::V,soida,skambinti
1041,klirren::V,kalista,žvangėti
1042,brausen::V,kohista,šniokšti
1043,rauschen::V,kohista,ošti
1044,rauschen::V,kohista,šlamėti
1045,klingen::V,soida,skardėti
1046,bellen::V,haukkua,loti
1047,heulen::V,ulvoa,kaukti
1048,heulen::V,ulvoa,staugti
1049,blasen::V,puhaltaa,pūsti
1050,pfeifen::V,viheltää,švilpti
1051,pfeifen::V,viheltää,švilpauti
1052,schreien::V,kirkua,šaukti
1053,stöhnen::V,voihkia,dejuoti
1054,stöhnen::V,voihkia,aimanuoti
1055,zittern::V,vapista,virpėti
1056,leben::V,elää,gyventi
1057,geboren werden::V,syntyä,gimti
1058,atmen::V,hengittää,alsuoti
1059,atmen::V,hengittää,kvėpuoti
1060,trinken::V,juoda,gerti
1061,essen::V,syödä,valgyti
1062,schlucken::V,niellä,praryti
1063,müde werden::V,uupua,nuvargti
1064,müde werden::V,uupua,privargti
1065,einschlafen::V,uinahtaa,užmigti
1066,schlafen::V,maata,miegoti
1067,schlafen::V,nukkua,miegoti
1068,aufwachen::V,herätä,pabusti
1069,aufstehen::V,nousta,keltis
1070,aufstehen::V,nousta,atsikelti
1071,aufstehen::V,nousta ylös,keltis
1072,aufstehen::V,nousta ylös,atsikelti
1073,sich erholen::V,levätä,pailsėti
1074,sich erholen::V,levätä,poilsiauti
1075,krank werden::V,sairastua,susirgti
1076,krank sein::V,potea,sirgti
1077,krank sein::V,sairastaa,sirgti
1078,schmerzen::V,särkeä,sopėti
1079,schmerzen::V,särkeä,skaudėti
1080,schmerzen::V,kivistää,sopėti
1081,schmerzen::V,kivistää,skaudėti
1082,husten::V,yskiä,kosėti
1083,genesen::V,toipua,sveikti
1084,genesen::V,toipua,taisytis
1085,sterben::V,kuolla,mirti
1086,sterben::V,kuolla,numirti
1087,umkommen::V,saada surmansa,žūti
1088,umkommen::V,kuolla,žūti
1089,sich bewegen::V,liikkua,judėti
1090,sich bewegen::V,liikkua,pasijudinti
1091,sich rühren::V,liikahtaa,krutėti
1092,sich erheben::V,nousta,pakilti
1093,sich erheben::V,nousta,atsikelti
1094,sich setzen::V,istuutua,sėstis
1095,sich setzen::V,istuutua,atsisėsti
1096,hinfallen::V,kaatua,parkristi
1097,hinfallen::V,kaatua,pargriūti
1098,laufen::V,kävellä,eiti
1099,schreiten::V,astua,žengti
1100,schreiten::V,astua,žingsniuoti
1101,schreiten::V,astella,žengti
1102,schreiten::V,astella,žingsniuoti
1103,spazierengehen::V,kävellä,pasivaikščioti
1104,eilen::V,kiirehtiä,skubėti
1105,sich beeilen::V,kiirehtiä,paskub́ėti
1106,sich beeilen::V,kiirehtiä,pasiskubinti
1107,sich beeilen::V,olla kiireissään,paskub́ėti
1108,sich beeilen::V,olla kiireissään,pasiskubinti
1109,sausen::V,rynnätä,dumti
1110,sausen::V,rynnätä,lėkti
1111,sausen::V,viilettää,dumti
1112,sausen::V,viilettää,lėkti
1113,rennen::V,juosta,bėgti
1114,springen::V,hypätä,šokti
1115,klettern::V,kiivetä,kopti
1116,schaukeln::V,kiikkua,supti
1117,schaukeln::V,kiikkua,linguoti
1118,kriechen::V,ryömiä,ropoti
1119,kriechen::V,ryömiä,šliaužti
1120,schwimmen::V,uida,plaukti
1121,tauchen::V,sukeltaa,nerti
1122,rudern::V,soutaa,irtis
1123,rudern::V,soutaa,irkluoti
1124,fahren::V,ajaa,važiuoti
1125,fahren::V,ajaa,važinėti
1126,fahren::V,kulkea,važiuoti
1127,fahren::V,kulkea,važinėti
1128,fliegen::V,lentää,lėkti
1129,fliegen::V,lentää,skristi
1130,gehen::V,käydä,eiti
1131,weggehen::V,lähteä,išeiti
1132,weggehen::V,poistua,išeiti
1133,abfahren::V,lähteä,išvykti
1134,abfahren::V,lähteä,išvažiuoti
1135,anhalten::V,pysähtyä,sustoti
1136,anhalten::V,seisahtua,sustoti
1137,hineingehen::V,mennä sisään,įeiti
1138,eintreten::V,astua sisään,įžengti
1139,kommen::V,tulla,ateiti
1140,ankommen::V,saapua,ateiti
1141,zurückkommen::V,palata,grį̃žti
1142,zurückkommen::V,palata,sugrį̃žti
1143,bleiben::V,jäädä,likti
1144,bleiben::V,jäädä,pasilikti
1145,bleiben::V,viipyä,likti
1146,bleiben::V,viipyä,pasilikti
1147,warten::V,odottaa,laukti
1148,erwarten::V,odottaa,laukti
1149,suchen::V,etsiä,ieškoti
1150,finden::V,löytää,rasti
1151,finden::V,löytää,surasti
1152,versuchen::V,yrittää,mėginti
1153,vorbereiten::V,valmistaa,rengti
1154,lieben::V,pitää,myĺėti
1155,lieben::V,rakastaa,myĺėti
1156,mögen::V,pitää,ḿėgti
1157,mögen::V,pitää,patikti
1158,mögen::V,tykätä,ḿėgti
1159,mögen::V,tykätä,patikti
1160,lachen::V,nauraa,juoktis
1161,rühren::V,liikuttaa,jaudinti
1162,rühren::V,liikuttaa,graudinti
1163,weinen::V,itkeä,verkti
1164,schimpfen::V,haukkua,bartis
1165,sich ärgern::V,suuttua,pykti
1166,sich ärgern::V,suuttua,apmaudauti
1167,sich fürchten::V,pelätä,bijoti
1168,sich fürchten::V,pelätä,baimintis
1169,fürchten::V,pelätä,bijoti
1170,fürchten::V,pelätä,baimintis
1171,fliehen::V,paeta,bėgti
1172,fliehen::V,paeta,sprukti
1173,flüchten::V,paeta,pabėgti
1174,sehen::V,nähdä,žiūŕėti
1175,anschauen::V,katsoa,žiūŕėti
1176,ansehen::V,katsoa,žiūrėti į
1177,ansehen::V,katsoa,pažiūrėti į
1178,hören::V,kuulla,girdėti
1179,zuhören::V,kuunnella,klausytis
1180,probieren::V,maistaa,ragauti
1181,probieren::V,maistaa,paragauti
1182,riechen::V,haistaa,uosti
1183,riechen::V,haistaa,užuosti
1184,fühlen::V,tuntea,justi
1185,fühlen::V,tuntea,jausti
1186,fühlen::V,tuntea,pajusti
1187,scheinen::V,tuntua,rodytis
1188,scheinen::V,tuntua,atrodyti
1189,zu sehen sein::V,näkyä,pasirodyti
1190,vernehmen::V,kuulla,išgirsti
1191,frieren::V,palella,šalti
1192,tun::V,tehdä,daryti
1193,können::V,osata,galėti
1194,können::V,osata,pajėgti
1195,wollen::V,tahtoa,norėti
1196,anfangen::V,ruveta,pradėti
1197,anfangen::V,ruveta,prasid́ėti
1198,anfangen::V,aloittaa,pradėti
1199,anfangen::V,aloittaa,prasid́ėti
1200,beenden::V,lopettaa,baigti
1201,beenden::V,lopettaa,užbaigti
1202,aufhören::V,loppua,liautis
1203,gelingen::V,onnistua,pavykti
1204,gelingen::V,onnistua,pasisekti
1205,geraten::V,sujua,nusisekti
1206,geraten::V,joutua,nusisekti
1207,öffnen::V,avata,atverti
1208,öffnen::V,avata,atidaryti
1209,öffnen::V,aukaista,atverti
1210,öffnen::V,aukaista,atidaryti
1211,schließen::V,sulkea,uždaryti
1212,stellen::V,panna,statyti
1213,stellen::V,panna,pastatyti
1214,stellen::V,asettaa,statyti
1215,stellen::V,asettaa,pastatyti
1216,setzen::V,panna,sodinti
1217,setzen::V,panna,pasodinti
1218,setzen::V,istuttaa,sodinti
1219,setzen::V,istuttaa,pasodinti
1220,legen::V,panna,dėti
1221,legen::V,panna,pad́ėti
1222,legen::V,asettaa,dėti
1223,legen::V,asettaa,pad́ėti
1224,berühren::V,koskea,liesti
1225,berühren::V,koskea,paliesti
1226,berühren::V,koskettaa,liesti
1227,berühren::V,koskettaa,paliesti
1228,verbinden::V,liittää,jungti
1229,verbinden::V,liittää,surišti
1230,verbinden::V,yhdistää,jungti
1231,verbinden::V,yhdistää,surišti
1232,bedecken::V,kattaa,uždengti
1233,bedecken::V,peittää,uždengti
1234,aufhängen::V,ripustaa,pakarti
1235,aufhängen::V,ripustaa,pakabinti
1236,anzünden::V,sytyttää,padegti
1237,aufheben::V,ylös nostaa,pakelti
1238,aufheben::V,nostaa,pakelti
1239,zurücklassen::V,jättää,palikti
1240,verlieren::V,kadottaa,pamesti
1241,fallen lassen::V,pudottaa,atsisakyti
1242,machen::V,tehdä,dirbti
1243,herstellen::V,tuottaa,gaminti
1244,herstellen::V,valmistaa,gaminti
1245,bauen::V,rakentaa,statyti
1246,bauen::V,rakentaa,pastatyti
1247,reparieren::V,korjata,taisyti
1248,reparieren::V,korjata,remontuoti
1249,verbessern::V,parantaa,gerinti
1250,verbessern::V,parantaa,ištaisyti
1251,ändern::V,muuttaa,keisti
1252,ändern::V,muuttaa,pakeisti
1253,graben::V,kaivaa,kasti
1254,beugen::V,taivuttaa,lenkti
1255,beugen::V,taivuttaa,palenkti
1256,biegen::V,taivuttaa,lenkti
1257,biegen::V,taivuttaa,palenkti
1258,drehen::V,kääntää,sukti
1259,wenden::V,kääntää,kreipti
1260,wenden::V,kääntää,pakreipti
1261,umdrehen::V,kääntää,sukti
1262,umdrehen::V,kääntää,apversti
1263,heben::V,nostaa,kelti
1264,heben::V,nostaa,pakelti
1265,heben::V,kohottaa,kelti
1266,heben::V,kohottaa,pakelti
1267,hochheben::V,nostaa,pakelti
1268,ergreifen::V,tarttua,čiupti
1269,ergreifen::V,tarttua,griebti
1270,halten::V,pitää,laikyti
1271,halten::V,pitää,palaikyti
1272,drücken::V,painaa,spausti
1273,drücken::V,puristaa,spausti
1274,schieben::V,työntää,stumti
1275,kratzen::V,raapia,kasyti
1276,kratzen::V,raapia,grandyti
1277,lecken::V,nuolla,laižyti
1278,beißen::V,purra,kandžioti
1279,abreißen::V,repiä,nuplėšti
1280,abschneiden::V,leikata poikki,atpjauti
1281,abschneiden::V,leikata poikki,atkirpti
1282,abschneiden::V,leikata,atpjauti
1283,abschneiden::V,leikata,atkirpti
1284,binden::V,sitoa,rišti
1285,binden::V,sitoa,surišti
1286,stecken::V,pistää,kišti
1287,stecken::V,pistää,įkišti
1288,brechen::V,murtaa,lūžti
1289,brechen::V,murtaa,laužyti
1290,klopfen::V,koputtaa,belsti
1291,klopfen::V,koputtaa,barbenti
1292,klopfen::V,kolkuttaa,belsti
1293,klopfen::V,kolkuttaa,barbenti
1294,hauen::V,lyödä,mušti
1295,kleben::V,liimata,lipdyti
1296,kleben::V,liimata,klijuoti
1297,reiben::V,hieroa,trinti
1298,reiben::V,hieroa,tarkuoti
1299,reiben::V,hangata,trinti
1300,reiben::V,hangata,tarkuoti
1301,streichen::V,sivellä,tepti
1302,streichen::V,sivellä,užtepti
1303,schleifen::V,hioa,galą́sti
1304,schneiden::V,leikata,pjauti
1305,schneiden::V,leikata,kirpti
1306,rütteln::V,ravistaa,purtyti
1307,schütteln::V,pudistaa,purtyti
1308,schwenken::V,heiluttaa,mojuoti
1309,schütten::V,kaataa,pilti
1310,schütten::V,kaataa,berti
1311,füllen::V,täyttää,pildyti
1312,füllen::V,täyttää,pripildyti
1313,einwickeln::V,kääriä,įvynioti
1314,einwickeln::V,kääriä,suvynioti
1315,tragen::V,kantaa,nešti
1316,tragen::V,kantaa,nešioti
1317,schleppen::V,raahata,vilkti
1318,ziehen::V,vetää,tempti
1319,aufbewahren::V,säilyttää,laikyti
1320,werfen::V,viskata,mesti
1321,werfen::V,viskata,sviesti
1322,fangen::V,napata,sugauti
1323,fangen::V,ottaa kiinni,sugauti
1324,packen::V,tarttua,čiupti
1325,packen::V,tarttua,griebti
1326,verstecken::V,kätkeä,slėpti
1327,verstecken::V,kätkeä,slapstyti
1328,verstecken::V,piilottaa,slėpti
1329,verstecken::V,piilottaa,slapstyti
1330,teilen::V,jakaa,dalyti
1331,teilen::V,jakaa,padalyti
1332,schicken::V,lähettää,sių̃sti
1333,schicken::V,lähettää,pasių̃sti
1334,bringen::V,viedä,atnešti
1335,hinzufügen::V,lisätä,pridėti
1336,bekommen::V,saada,gauti
1337,erhalten::V,saada,gauti
1338,nehmen::V,ottaa,paimti
1339,wählen::V,valita,rinkti
1340,wählen::V,valita,išsirinkti
1341,auswählen::V,valikoida,išrinkti
1342,bewahren::V,säilyttää,išsaugoti
1343,behindern::V,estää,trukdyti
1344,verderben::V,pilata,sugadinti
1345,verderben::V,turmella,sugadinti
1346,beschädigen::V,vioittaa,žaloti
1347,beschädigen::V,vioittaa,gadinti
1348,beschädigen::V,vahingoittaa,žaloti
1349,beschädigen::V,vahingoittaa,gadinti
1350,zerbrechen::V,rikkoa,sukulti
1351,zerbrechen::V,rikkoa,sudaužyti
1352,zerreißen::V,repiä rikki,perplėšti
1353,zerreißen::V,repiä rikki,suplėšyti
1354,zerreißen::V,repiä palasiksi,perplėšti
1355,zerreißen::V,repiä palasiksi,suplėšyti
1356,zerstören::V,hävittää,suardyti
1357,zerstören::V,hävittää,sugriauti
1358,verbrennen::V,polttaa,deginti
1359,verbrennen::V,polttaa,sudeginti
1360,geben::V,antaa,duoti
1361,geben::V,antaa,paduoti
1362,reichen::V,ojentaa,paduoti
1363,schenken::V,lahjoittaa,dovanoti
1364,versprechen::V,luvata,žadėti
1365,versprechen::V,luvata,pažadėti
1366,wünschen::V,toivottaa,norėti
1367,wünschen::V,toivottaa,linḱėti
1368,loben::V,ylistää,girti
1369,loben::V,ylistää,pagirti
1370,küssen::V,suudella,bučiuoti
1371,wiegen::V,tuudittaa,supti
1372,wiegen::V,keinuttaa,supti
1373,zudecken::V,peittää,užkloti
1374,zudecken::V,peittää,uždengti
1375,wecken::V,herättää,žadinti
1376,zeigen::V,näyttää,rodyti
1377,zeigen::V,osoittaa,rodyti
1378,führen::V,johdattaa,vesti
1379,führen::V,johdattaa,vadovauti
1380,lehren::V,opettaa,mokyti
1381,lehren::V,opettaa,išmokyti
1382,unterrichten::V,opettaa,dėstyti
1383,aufziehen::V,kasvattaa,išauginti
1384,leiten::V,johtaa,valdyti
1385,leiten::V,johtaa,vadovauti
1386,antreiben::V,hoputtaa,uiti
1387,antreiben::V,hoputtaa,raginti
1388,antreiben::V,hoputtaa,skubinti
1389,lassen::V,antaa,paliepti
1390,einladen::V,kutsua,kviesti
1391,einladen::V,kutsua,pakviesti
1392,vereinigen::V,yhdistää,sujungti
1393,vereinigen::V,yhdistää,suvienyti
1394,besuchen::V,vierailla,lankyti
1395,besuchen::V,vierailla,aplankyti
1396,treffen::V,tavata,sutikti
1397,treffen::V,tavata,pasitikti
1398,sich versammeln::V,kokoontua,susirinkti
1399,spielen::V,pelata,groti
1400,spielen::V,pelata,žaisti
1401,spielen::V,leikkiä,groti
1402,spielen::V,leikkiä,žaisti
1403,singen::V,laulaa,dainuoti
1404,tanzen::V,tanssia,šokti
1405,sich trennen::V,erota,skirtis
1406,sich trennen::V,erota,išsiskirti
1407,verlassen::V,jättää,palikti
1408,retten::V,pelastaa,gelbėti
1409,bewachen::V,vartioida,sergėti
1410,schützen::V,suojella,ginti
1411,schützen::V,suojella,apginti
1412,verteidigen::V,puolustaa,ginti
1413,verteidigen::V,puolustaa,apginti
1414,sich schlagen::V,tapella,muštis
1415,schießen::V,ampua,šauti
1416,schießen::V,ampua,šaudyti
1417,siegen::V,voittaa,nugalėti
1418,ärgern::V,ärsyttää,pykinti
1419,schlagen::V,lyödä,mušti
1420,schlagen::V,lyödä,smogti
1421,schlagen::V,lyödä,trenkti
1422,treten::V,potkaista,mygti
1423,stechen::V,pistää,gelti
1424,stechen::V,pistää,smeigti
1425,stoßen::V,sysätä,stumti
1426,stoßen::V,sysätä,pastumti
1427,stoßen::V,työntää,stumti
1428,stoßen::V,työntää,pastumti
1429,stehlen::V,varastaa,vogti
1430,stören::V,häiritä,trikdyti
1431,belästigen::V,häiritä,apsunkinti
1432,verbergen::V,kätkeä,slėpti
1433,verbergen::V,kätkeä,paslėpti
1434,täuschen::V,harhauttaa,klaidinti
1435,betrügen::V,pettää,apgauti
1436,betrügen::V,petkuttaa,apgauti
1437,töten::V,tappaa,žudyti
1438,töten::V,tappaa,nužudyti
1439,wohnen::V,asua,gyventi
1440,arbeiten::V,tehdä työtä,dirbti
1441,arbeiten::V,tehdä työtä,triūsti
1442,arbeiten::V,työskennellä,dirbti
1443,arbeiten::V,työskennellä,triūsti
1444,sammeln::V,koota,rinkti
1445,sammeln::V,kerätä,rinkti
1446,pflücken::V,poimia,skinti
1447,pflücken::V,poimia,raškyti
1448,jagen::V,metsästää,medžioti
1449,fischen::V,kalastaa,žvejoti
1450,fassen::V,pyydystää,sučiupti
1451,fassen::V,saalistaa,sučiupti
1452,hüten::V,paimentaa,ganyti
1453,treiben::V,ajaa,ginti
1454,anbinden::V,kytkeä,pririšti
1455,füttern::V,ruokkia,šerti
1456,melken::V,lypsää,melžti
1457,hacken::V,hakata,kapoti
1458,gießen::V,kastella,lieti
1459,gießen::V,kastella,laistyti
1460,reifen::V,kypsyä,nokti
1461,reifen::V,kypsyä,sirpti
1462,zubereiten::V,valmistaa,ruošti
1463,zubereiten::V,valmistaa,gaminti
1464,kochen::V,keittää,virti
1465,kochen::V,keittää,virinti
1466,backen::V,leipoa,kepti
1467,braten::V,paistaa,kepti
1468,braten::V,paistaa,kepinti
1469,umrühren::V,hämmentää,maišyti
1470,umrühren::V,hämmentää,pamaišyti
1471,stricken::V,kutoa,megzti
1472,stricken::V,neuloa,megzti
1473,nähen::V,ommella,siūti
1474,färben::V,värjätä,dažyti
1475,färben::V,värjätä,nudažyti
1476,färben::V,värittää,dažyti
1477,färben::V,värittää,nudažyti
1478,reinigen::V,puhdistaa,valyti
1479,reinigen::V,puhdistaa,švarinti
1480,waschen::V,pestä,plauti
1481,waschen::V,pestä,mazgoti
1482,waschen::V,pestä,skalbti
1483,abwischen::V,pyyhkiä,nušluostyti
1484,spülen::V,huuhtoa,plauti
1485,spülen::V,huuhtoa,skalauti
1486,fegen::V,pyyhkäistä,šluoti
1487,kehren::V,lakaista,šluoti
1488,baden::V,kylpeä,maudytis
1489,sich waschen::V,peseytyä,praustis
1490,ausziehen::V,riisua,numauti
1491,ausziehen::V,riisua,nuvilkti
1492,anziehen::V,pukea ylleen,mauti
1493,anziehen::V,pukea ylleen,apsivilkti
1494,sich anziehen::V,pukeutua,rengtis
1495,sich anziehen::V,pukeutua,apsirengti
1496,kämmen::V,kammata,šukuoti
1497,schmücken::V,koristaa,puošti
1498,schmücken::V,koristaa,dabinti
1499,schmücken::V,koristaa,gražinti
1500,schmücken::V,kaunistaa,puošti
1501,schmücken::V,kaunistaa,dabinti
1502,schmücken::V,kaunistaa,gražinti
1503,sagen::V,sanoa,tarti
1504,sprechen::V,puhua,kalbėti
