,Concept_ID,cy,hu
817,manchmal::ADV,weithiau,olykor
818,manchmal::ADV,ar brydiau,néha
819,manchmal::ADV,ar brydiau,olykor
820,oft::ADV,yn aml,sokszor
821,oft::ADV,yn fynych,sokszor
822,immer::ADV,bob amser,mindig
823,niemals::ADV,ni ... byth,sohasem
824,niemals::ADV,ni ... erioed,sohasem
825,hier::ADV,yma,itt
826,hierhin::ADV,hyd yma,erre
827,von hier::ADV,oddi yma,innen
828,dort::ADV,acw,ott
829,dorthin::ADV,tuag yno,oda
830,geradeaus::ADV,syth ymlaen,egyenesen
831,vorwärts::ADV,ymlaen,előre
832,rückwärts::ADV,yn ôl,hátrafelé
833,zurück::ADV,yn ôl,hátra
834,zurück::ADV,yn ôl,vissza
835,unten::ADV,isod,alul
836,unten::ADV,oddi tanodd,alul
837,hinab::ADV,i lawr,le
838,hinab::ADV,i lawr,lefelé
839,hinab::ADV,i waered,le
840,hinab::ADV,i waered,lefelé
841,oben::ADV,fry,fenn
842,oben::ADV,fry,felül
843,hinauf::ADV,i fyny,fel
844,hinauf::ADV,i fyny,felfelé
845,hinauf::ADV,i'r lan,fel
846,hinauf::ADV,i'r lan,felfelé
847,überall::ADV,ym mhobman,mindenütt
848,nicht::ADV,ni,nem
849,nicht::ADV,nid,nem
850,ein wenig::ADV,tipyn,egy kicsit
851,ein wenig::ADV,ychydig,egy kicsit
852,kaum::ADV,prin,alig
853,sehr::ADV,iawn,nagyon
854,so::ADV,fel,úgy
855,so::ADV,felly,úgy
856,noch::ADV,eto,még
857,nur::ADV,yn unig,csak
858,nur::ADV,yn unig,csupán
859,schon::ADV,eisoes,már
860,schon::ADV,yn barod,már
861,wieder::ADV,drachefn,ismét
862,wieder::ADV,drachefn,megint
863,vergebens::ADV,yn ofer,hiába
864,vor::PRP,o flaen,előtt
865,hinter::PRP,ar ôl,mögött
866,unter::PRP,islaw,alatt
867,durch::PRP,trwy,át
868,durch::PRP,trwy,keresztül
869,neben::PRP,ar bwys,mellett
870,zwischen::PRP,rhwng,között
871,zwischen::PRP,cydrhwng,között
872,wegen::PRP,o achos,miatt
873,wegen::PRP,o achos,végett
874,wegen::PRP,oherwydd,miatt
875,wegen::PRP,oherwydd,végett
876,dies::PRN,hyn,ez
877,das::PRN,hynny,az
878,alles::PRN,popeth,minden
879,ich::PRN,fi,én
880,du::PRN,ti,te
881,er::PRN,fe,ő
882,wir::PRN,ni,mi
883,ihr::PRN,chi,ti
884,sie::PRN,hwy,ők
885,was::FPRN,pa beth,mi
886,wer::FPRN,pwy,ki
887,wo::FADV,ble,hol
888,wo::FADV,ym mha le,hol
889,wohin::FADV,i ble,hova
890,wohin::FADV,i ba le,hova
891,wie::FADV,sut,hogy
892,wie::FADV,sut,hogyan
893,warum::FADV,pam,miért
894,wieviel::FNUM,faint,hány
895,wieviel::FNUM,faint,mennyi
896,eins::NUM,un,egy
897,zwei::NUM,dau,kettő
898,drei::NUM,tri,három
899,vier::NUM,pedwar,négy
900,fünf::NUM,pump,öt
901,sechs::NUM,chwech,hat
902,sieben::NUM,saith,hét
903,acht::NUM,wyth,nyolc
904,neun::NUM,naw,kilenc
905,zehn::NUM,deg,tíz
906,elf::NUM,un ar ddeg,tizenegy
907,zwölf::NUM,deuddeg,tizenkettő
908,zwölf::NUM,un deg dau,tizenkettő
909,zwanzig::NUM,ugain,húsz
910,dreißig::NUM,tri deg,harminc
911,dreißig::NUM,deg ar hugain,harminc
912,vierzig::NUM,deugain,negyven
913,fünfzig::NUM,hanner cant,ötven
914,sechzig::NUM,chwe deg,hatvan
915,siebzig::NUM,saith deg,hetven
916,siebzig::NUM,deg a thrigain,hetven
917,achtzig::NUM,wyth deg,nyolcvan
918,achtzig::NUM,pedar ugain,nyolcvan
919,neunzig::NUM,naw deg,kilencven
920,neunzig::NUM,deg a phedwar ugain,kilencven
921,hundert::NUM,cant,száz
922,tausend::NUM,mil,ezer
923,und::CNJ,a,és
924,und::CNJ,a,meg
925,oder::CNJ,neu,vagy
926,stehen::V,sefyll,áll
927,sitzen::V,eistedd,ül
928,liegen::V,gorwedd,fekszik
929,hängen::V,hongian,függ
930,werden::V,dod yn,lesz
931,werden::V,mynd yn,lesz
932,passieren::V,digwydd,történik
933,beginnen::V,cychwyn,kezdődik
934,enden::V,gorffen,végződik
935,enden::V,gorffen,befejeződik
936,wechseln::V,newid,változik
937,aufgehen[Sonne]::V,codi,kel
938,untergehen[Sonne]::V,machlud,lemegy
939,scheinen[Sonne]::V,tywynnu,süt
940,donnern::V,taranu,dörög
941,wehen::V,chwythu,fúj
942,strömen::V,ffrydio,áramlik
943,fließen::V,llifo,folyik
944,sich drehen::V,troi,forog
945,sich drehen::V,cylchdroi,forog
946,schwanken::V,siglo,inog
947,schwanken::V,siglo,ingadozik
948,schwingen::V,siglo,leng
949,fallen::V,cwympo,esik
950,brennen::V,llosgi,ég
951,rauchen::V,mygu,füstöl
952,regnen::V,glawio,esik
953,gefrieren::V,rhewi,megfagy
954,tauen::V,toddi,olvad
955,tauen::V,meirioli,olvad
956,schmelzen::V,toddi,olvad
957,schmelzen::V,toddi,elolvad
958,trocknen::V,sychu,szárad
959,sieden::V,berwi,forr
960,faulen::V,pydru,rothad
961,faulen::V,braenu,rothad
962,verfaulen::V,pydru,elrothad
963,verfaulen::V,pydru,megrothad
964,verfaulen::V,dadfeilio,elrothad
965,verfaulen::V,dadfeilio,megrothad
966,reißen::V,clecian,szakad
967,reißen::V,torri'n glats,szakad
968,versinken::V,suddo,süllyed
969,versinken::V,suddo,elsüllyed
970,vergehen::V,myned heibio,múlik
971,vergehen::V,myned heibio,elmúlik
972,vergehen::V,pasio,múlik
973,vergehen::V,pasio,elmúlik
974,erscheinen::V,ymddangos,feltűnik
975,erscheinen::V,ymddangos,megjelenik
976,verschwinden::V,diflannu,letűnik
977,sinken::V,syrthio,süllyed
978,abnehmen::V,lleihau,apad
979,abnehmen::V,lleihau,csökken
980,zunehmen::V,cynyddu,növekszik
981,zunehmen::V,cynyddu,gyarapszik
982,steigen::V,codi,emelkedik
983,wachsen::V,tyfu,nő
984,wachsen::V,tyfu,terem
985,wachsen::V,tyfu,növekszik
986,glänzen::V,disgleirio,ragyog
987,glänzen::V,disgleirio,fénylik
988,funkeln::V,pefrio,csillog
989,funkeln::V,pefrio,tündöklik
990,lärmen::V,cadw sŵn,lármázik
991,lärmen::V,gwneud twrw,lármázik
992,läuten::V,canu,cseng
993,klingeln::V,canu,csenget
994,klingeln::V,seinio,csenget
995,klirren::V,tincian,csörömpöl
996,brausen::V,rhuo,zúg
997,brausen::V,rhuo,morajlik
998,rauschen::V,siffrwd,zúg
999,rauschen::V,chwithrwd,zúg
1000,klingen::V,seinio,hangzik
1001,bellen::V,cyfarth,ugat
1002,heulen::V,udo,bőg
1003,heulen::V,udo,üvölt
1004,heulen::V,oernadu,bőg
1005,heulen::V,oernadu,üvölt
1006,blasen::V,chwythu,fúj
1007,pfeifen::V,chwibanu,fütyül
1008,schreien::V,gweiddi,kiált
1009,schreien::V,gweiddi,kiabál
1010,schreien::V,bloeddio,kiált
1011,schreien::V,bloeddio,kiabál
1012,stöhnen::V,griddfan,nyög
1013,zittern::V,crynu,remeg
1014,zittern::V,crynu,reszket
1015,leben::V,byw,él
1016,geboren werden::V,cael eich geni,születik
1017,atmen::V,anadlu,lélegzik
1018,trinken::V,yfed,iszik
1019,essen::V,bwyta,eszik
1020,schlucken::V,llyncu,nyel
1021,müde werden::V,blino,elfárad
1022,müde werden::V,blino,kifárad
1023,einschlafen::V,mynd i gysgu,elalszik
1024,einschlafen::V,syrthio i gysgu,elalszik
1025,schlafen::V,huno,alszik
1026,schlafen::V,cysgu,alszik
1027,aufwachen::V,dihuno,felébred
1028,aufstehen::V,codi,felkel
1029,sich erholen::V,ymlacio,pihen
1030,sich erholen::V,dadflino,pihen
1031,krank werden::V,mynd yn sâl,megbetegedik
1032,krank werden::V,mynd yn sâl,belebetegszik
1033,krank werden::V,mynd yn wael,megbetegedik
1034,krank werden::V,mynd yn wael,belebetegszik
1035,krank sein::V,gwaelu,betegeskedik
1036,schmerzen::V,brifo,fáj
1037,husten::V,pesychu,köhög
1038,genesen::V,gwella,meggyógyul
1039,genesen::V,cael yn ôl,meggyógyul
1040,sterben::V,marw,hal
1041,umkommen::V,trengi,elpusztul
1042,sich bewegen::V,symud,mozog
1043,sich rühren::V,syflyd,mozdul
1044,sich erheben::V,codi,feláll
1045,sich erheben::V,codi,felemelkedik
1046,sich setzen::V,eistedd,ül
1047,sich setzen::V,eistedd,leül
1048,hinfallen::V,cwympo,bukik
1049,hinfallen::V,cwympo,elesik
1050,laufen::V,cerdded,jár
1051,schreiten::V,camu,lép
1052,spazierengehen::V,mynd am dro,sétál
1053,eilen::V,rhuthro,siet
1054,sich beeilen::V,brysio,siet
1055,sausen::V,rhuthro,robog
1056,rennen::V,rhedeg,fut
1057,rennen::V,rhedeg,szalad
1058,springen::V,llamu,ugrik
1059,springen::V,neidio,ugrik
1060,klettern::V,dringo,kúszik
1061,schaukeln::V,siglo,hintázik
1062,kriechen::V,cropian,kúszik
1063,schwimmen::V,nofio,úszik
1064,tauchen::V,plymio,merül
1065,tauchen::V,ymsuddo,merül
1066,rudern::V,rhwyfo,evez
1067,fahren::V,gyrru,jár
1068,fahren::V,gyrru,megy
1069,fahren::V,gyrru,utazik
1070,fahren::V,dreifio,jár
1071,fahren::V,dreifio,megy
1072,fahren::V,dreifio,utazik
1073,fliegen::V,hedfan,száll
1074,gehen::V,mynd,megy
1075,weggehen::V,mynd,elmegy
1076,weggehen::V,ymadael,elmegy
1077,abfahren::V,ymadael,indul
1078,anhalten::V,stopio,megáll
1079,hineingehen::V,mynd i mewn,bemegy
1080,eintreten::V,mynd i,belép
1081,kommen::V,dod,jön
1082,ankommen::V,cyrraedd,érkezik
1083,ankommen::V,cyrraedd,megérkezik
1084,zurückkommen::V,dychwelyd,visszajön
1085,bleiben::V,aros,marad
1086,bleiben::V,aros,megmarad
1087,bleiben::V,sefyll,marad
1088,bleiben::V,sefyll,megmarad
1089,warten::V,aros,vár
1090,warten::V,aros,várakozik
1091,warten::V,disgwyl,vár
1092,warten::V,disgwyl,várakozik
1093,erwarten::V,disgwyl,vár
1094,erwarten::V,disgwyl,megvár
1095,suchen::V,chwilio am,kutat
1096,finden::V,darganfod,talál
1097,versuchen::V,profi,megpróbál
1098,versuchen::V,profi,megkísérel
1099,versuchen::V,ceisio,megpróbál
1100,versuchen::V,ceisio,megkísérel
1101,vorbereiten::V,paratoi,előkészít
1102,lieben::V,caru,szeret
1103,mögen::V,hoffi,szeret
1104,lachen::V,chwerthin,nevet
1105,rühren::V,cynhyrfu,mozdít
1106,weinen::V,wylo,sír
1107,weinen::V,llefain,sír
1108,schimpfen::V,grwgnach,szid
1109,schimpfen::V,grwgnach,szitkozódik
1110,sich ärgern::V,gofidio,mérgelődik
1111,sich ärgern::V,gofidio,bosszankodik
1112,sich fürchten::V,ofni,fél
1113,sich fürchten::V,ofni,retteg
1114,fürchten::V,arswydo,fél
1115,fliehen::V,ffoi,menekül
1116,flüchten::V,dianc,elmenekül
1117,sehen::V,gweld,néz
1118,anschauen::V,syllu,megnéz
1119,anschauen::V,edrych,megnéz
1120,ansehen::V,gwylio,néz
1121,ansehen::V,gwylio,ránéz
1122,ansehen::V,gwylio,megnéz
1123,hören::V,clywed,hall
1124,zuhören::V,gwrando,hallgat
1125,zuhören::V,gwrando,meghallgat
1126,probieren::V,profi,kóstol
1127,probieren::V,profi,megkóstol
1128,riechen::V,arogli,szagol
1129,fühlen::V,teimlo,érez
1130,fühlen::V,clywed,érez
1131,scheinen::V,ymddangos,tűnik
1132,scheinen::V,ymddangos,látszik
1133,zu sehen sein::V,dod i'r golwg,mutatkozik
1134,vernehmen::V,clywed sôn am,hall
1135,frieren::V,bod yn oer,fázik
1136,tun::V,gwneud,csinál
1137,tun::V,gwneud,cselekszik
1138,können::V,gallu,tud
1139,wollen::V,bod mewn angen,akar
1140,anfangen::V,dechrau,kezd
1141,beenden::V,darfod,befejez
1142,beenden::V,gorffen,befejez
1143,aufhören::V,peidio,megszűnik
1144,gelingen::V,llwyddo,sikerül
1145,geraten::V,diweddu,kerül
1146,geraten::V,diweddu,jut
1147,öffnen::V,agor,nyit
1148,öffnen::V,agor,kinyit
1149,schließen::V,cau,csuk
1150,schließen::V,cau,becsuk
1151,stellen::V,gosod,állít
1152,stellen::V,gosod,helyez
1153,setzen::V,gosod,ültet
1154,setzen::V,gosod,helyez
1155,legen::V,gosod,tesz
1156,legen::V,gosod,fektet
1157,berühren::V,cyffwrdd,érint
1158,verbinden::V,cysylltu,beköt
1159,verbinden::V,cysylltu,összeköt
1160,bedecken::V,gorchuddio,betakar
1161,bedecken::V,gorchuddio,beborít
1162,aufhängen::V,crogi,felakaszt
1163,aufhängen::V,hongian,felakaszt
1164,anzünden::V,cynnau,gyújt
1165,anzünden::V,cynnau,meggyújt
1166,aufheben::V,codi,felemel
1167,zurücklassen::V,gadael,hátrahagy
1168,verlieren::V,colli,veszít
1169,verlieren::V,colli,elveszít
1170,fallen lassen::V,gollwng,elejt
1171,machen::V,gwneud,tesz
1172,machen::V,gwneud,csinál
1173,herstellen::V,cynhyrchu,gyárt
1174,herstellen::V,cynhyrchu,előállít
1175,bauen::V,adeiladu,épít
1176,reparieren::V,trwsio,javít
1177,reparieren::V,trwsio,kijavít
1178,reparieren::V,trwsio,megjavít
1179,reparieren::V,atgyweirio,javít
1180,reparieren::V,atgyweirio,kijavít
1181,reparieren::V,atgyweirio,megjavít
1182,verbessern::V,diwygio,megjavít
1183,ändern::V,altro,változtat
1184,ändern::V,altro,megváltoztat
1185,graben::V,palu,ás
1186,graben::V,cloddio,ás
1187,beugen::V,plygu,meghajt
1188,biegen::V,plygu,hajlít
1189,drehen::V,troelli,forgat
1190,wenden::V,troi,fordít
1191,wenden::V,troi,megfordít
1192,umdrehen::V,troi,megfordít
1193,umdrehen::V,troi,megforgat
1194,heben::V,codi,emel
1195,hochheben::V,dyrchafu,felemel
1196,ergreifen::V,gafael,megfog
1197,halten::V,dal,tart
1198,drücken::V,pwyso,nyom
1199,drücken::V,pwyso,megnyom
1200,drücken::V,gwasgu,nyom
1201,drücken::V,gwasgu,megnyom
1202,schieben::V,gwthio,tol
1203,kratzen::V,crafu,vakar
1204,lecken::V,llyfu,nyal
1205,beißen::V,cnoi,harap
1206,beißen::V,brathu,harap
1207,abreißen::V,tynnu ymaith,letép
1208,abschneiden::V,torri,levág
1209,binden::V,clymu,köt
1210,binden::V,clymu,kötöz
1211,stecken::V,plannu,dug
1212,brechen::V,torri,tör
1213,brechen::V,torri,eltör
1214,klopfen::V,taro,kopogtat
1215,hauen::V,taro,vág
1216,hauen::V,taro,levág
1217,kleben::V,gludio,tapaszt
1218,reiben::V,rhwbio,dörzsöl
1219,reiben::V,rhwbio,súrol
1220,streichen::V,taenu,simít
1221,schleifen::V,hogi,fen
1222,schleifen::V,hogi,csiszol
1223,schleifen::V,hogi,köszörül
1224,schneiden::V,torri,vág
1225,schneiden::V,torri,szel
1226,schneiden::V,torri,metsz
1227,rütteln::V,ysgytio,ráz
1228,schütteln::V,siglo,ráz
1229,schütteln::V,siglo,megráz
1230,schütteln::V,ysgwyd,ráz
1231,schütteln::V,ysgwyd,megráz
1232,schwenken::V,siglo,lóbál
1233,schwenken::V,siglo,lobogtat
1234,schütten::V,tywallt,önt
1235,füllen::V,llenwi,tölt
1236,füllen::V,llenwi,megtölt
1237,einwickeln::V,lapio,becsavar
1238,tragen::V,cludo,hord
1239,schleppen::V,llusgo,vonszol
1240,ziehen::V,tynnu,húz
1241,aufbewahren::V,cadw,megőriz
1242,werfen::V,taflu,dob
1243,werfen::V,taflu,hajít
1244,fangen::V,dal,fog
1245,packen::V,cipio,megragad
1246,packen::V,crafangu,megragad
1247,verstecken::V,celu,eldug
1248,verstecken::V,celu,elrejt
1249,verstecken::V,cuddio,eldug
1250,verstecken::V,cuddio,elrejt
1251,teilen::V,rhannu,oszt
1252,teilen::V,rhannu,megoszt
1253,schicken::V,anfon,küld
1254,bringen::V,dod â,hoz
1255,bringen::V,dod â,visz
1256,hinzufügen::V,chwanegu,hozzáad
1257,bekommen::V,cael,kap
1258,bekommen::V,cael,megkap
1259,erhalten::V,derbyn,kap
1260,erhalten::V,derbyn,megkap
1261,nehmen::V,cymryd,vesz
1262,wählen::V,dewis,választ
1263,auswählen::V,dethol,kiválaszt
1264,bewahren::V,cadw,megtart
1265,behindern::V,atal,akadályoz
1266,behindern::V,atal,gátol
1267,behindern::V,rhwystro,akadályoz
1268,behindern::V,rhwystro,gátol
1269,verderben::V,difetha,elront
1270,beschädigen::V,niweidio,rongál
1271,zerbrechen::V,torri,eltör
1272,zerbrechen::V,torri,széttör
1273,zerbrechen::V,torri,kettétör
1274,zerreißen::V,rhwygo,eltép
1275,zerreißen::V,rhwygo,széttép
1276,zerstören::V,dinistrio,elpusztít
1277,verbrennen::V,llosgi,éget
1278,verbrennen::V,llosgi,eléget
1279,geben::V,rhoi,ad
1280,reichen::V,estyn,nyújt
1281,schenken::V,rhoddi,ajándékoz
1282,versprechen::V,addo,ígér
1283,wünschen::V,dymuno,kíván
1284,loben::V,canmol,dicsér
1285,küssen::V,cusanu,csókol
1286,wiegen::V,siglo,ringat
1287,zudecken::V,gorchuddio,betakar
1288,wecken::V,deffro,kelt
1289,wecken::V,deffro,ébreszt
1290,zeigen::V,dangos,mutat
1291,führen::V,arwain,visz
1292,führen::V,arwain,vezet
1293,lehren::V,dysgu,tanít
1294,unterrichten::V,hyfforddi,tanít
1295,aufziehen::V,dod i fyny,felnevel
1296,leiten::V,arwain,vezet
1297,leiten::V,arwain,vezérel
1298,antreiben::V,annog,hajt
1299,lassen::V,gadael,-tat
1300,lassen::V,gadael,-at
1301,einladen::V,gwahodd,meghív
1302,vereinigen::V,uno,egyesít
1303,vereinigen::V,cyfuno,egyesít
1304,besuchen::V,ymweld â,látogat
1305,treffen::V,cwrdd,talál
1306,treffen::V,cyfarfod,talál
1307,sich versammeln::V,casglu,gyülekezik
1308,sich versammeln::V,casglu,összegyűlik
1309,sich versammeln::V,cynnull,gyülekezik
1310,sich versammeln::V,cynnull,összegyűlik
1311,spielen::V,chwarae,játszik
1312,singen::V,canu,énekel
1313,tanzen::V,dawnsio,táncol
1314,sich trennen::V,ymwahanu,elválik
1315,verlassen::V,gadael,elhagy
1316,retten::V,achub,ment
1317,bewachen::V,gwarchod,őriz
1318,schützen::V,noddi,óv
1319,schützen::V,noddi,véd
1320,verteidigen::V,amddiffyn,véd
1321,sich schlagen::V,ffraeo,verekszik
1322,sich schlagen::V,terfysgu,verekszik
1323,schießen::V,saethu,lő
1324,siegen::V,ennill,győz
1325,ärgern::V,cythruddo,bosszant
1326,schlagen::V,curo,üt
1327,schlagen::V,curo,ver
1328,treten::V,cicio,rúg
1329,stechen::V,pigo,döf
1330,stechen::V,pigo,szúr
1331,stoßen::V,gwthio,lök
1332,stehlen::V,dwyn,lop
1333,stehlen::V,lladrata,lop
1334,stören::V,aflonyddu,zavar
1335,belästigen::V,trafferthu,zaklat
1336,verbergen::V,cuddio,rejt
1337,verbergen::V,cuddio,elrejt
1338,täuschen::V,twyllo,megtéveszt
1339,betrügen::V,hocedu,csal
1340,töten::V,lladd,öl
1341,wohnen::V,byw,lakik
1342,arbeiten::V,gweithio,dolgozik
1343,sammeln::V,casglu,szed
1344,sammeln::V,casglu,gyűjt
1345,pflücken::V,casglu,szed
1346,jagen::V,hela,vadászik
1347,fischen::V,pysgota,halászik
1348,fassen::V,dal,fog
1349,hüten::V,bugeilio,őriz
1350,hüten::V,bugeilio,legeltet
1351,treiben::V,gyrru,hajt
1352,anbinden::V,clymu,köt
1353,füttern::V,porthi,etet
1354,melken::V,godro,fej
1355,hacken::V,torri,vág
1356,gießen::V,dyfrhau,öntöz
1357,reifen::V,aeddfedu,érik
1358,zubereiten::V,coginio,elkészít
1359,kochen::V,berwi,főz
1360,backen::V,pobi,süt
1361,backen::V,crasu,süt
1362,braten::V,ffrio,süt
1363,umrühren::V,cyffroi,megkever
1364,stricken::V,gwau,köt
1365,nähen::V,gwnïo,varr
1366,färben::V,lliwio,fest
1367,reinigen::V,glanhau,tisztít
1368,waschen::V,golchi,mos
1369,abwischen::V,sychu,letöröl
1370,spülen::V,streulio,mosogat
1371,fegen::V,ysgubo,söpör
1372,kehren::V,ysgubo,söpör
1373,baden::V,cael bath,fürdik
1374,sich waschen::V,ymolchi,mosdik
1375,sich waschen::V,ymolchi,mosakszik
1376,ausziehen::V,tynnu,levesz
1377,anziehen::V,gwisgo,felölt
1378,anziehen::V,gwisgo,felvesz
1379,sich anziehen::V,ymwisgo,öltözik
1380,sich anziehen::V,ymwisgo,felöltözik
1381,kämmen::V,cribo,fésül
1382,schmücken::V,harddu,díszít
1383,schmücken::V,addurno,díszít
1384,sagen::V,dweud,mond
1385,sprechen::V,llefaru,beszél
1386,reden::V,siarad,beszél
1387,sich unterhalten::V,sgwrsio,beszélget
1388,fragen::V,gofyn,kérdez
1389,bitten::V,gofyn am,kér
1390,erzählen::V,dweud,mesél
1391,erzählen::V,dweud,elbeszél
1392,mitteilen::V,cyfleu,közöl
1393,nennen::V,enwi,hív
1394,nennen::V,enwi,nevez
1395,rufen::V,galw,hív
1396,prahlen::V,brolio,dicsekszik
1397,prahlen::V,ymffrostio,dicsekszik
1398,übersetzen::V,cyfieithu,fordít
1399,denken::V,meddwl,gondol
1400,glauben::V,credu,hisz
1401,glauben::V,coelio,hisz
1402,bemerken::V,sylwi,észrevesz
1403,erkennen::V,adnabod,ráismer
1404,erkennen::V,adnabod,felismer
1405,begreifen::V,amgyffred,felfog
1406,verstehen::V,deall,ért
1407,verstehen::V,deall,megért
1408,lernen::V,dysgu,tanul
1409,lernen::V,dysgu,megtanul
1410,wissen::V,gwybod,tud
1411,sich erinnern an::V,cofio,emlékszik
1412,vergessen::V,anghofio,felejt
1413,vergessen::V,anghofio,elfelejt
1414,messen::V,mesur,mér
1415,messen::V,mesur,megmér
1416,zählen::V,cyfrif,számol
1417,zählen::V,cyfrif,megszámol
1418,rechnen::V,cyfrifo,számít
1419,lesen::V,darllen,olvas
1420,malen::V,peintio,fest
1421,zeichnen::V,tynnu,rajzol
1422,schreiben::V,ysgrifennu,ír
1423,besitzen::V,meddu,birtokol
1424,kaufen::V,prynu,vesz
1425,kaufen::V,prynu,megvesz
1426,verkaufen::V,gwerthu,elad
1427,bezahlen::V,talu am,fizet
1428,bezahlen::V,talu am,kifizet
1429,zahlen::V,talu,fizet
1430,zahlen::V,talu,megfizet
1431,beherrschen::V,rheoli,ural
1432,beherrschen::V,llywodraethu,ural
1433,ertragen::V,dioddef,elbír
1434,ertragen::V,dioddef,elvisel
