,Concept_ID,az,pt
825,zuerst::ADV,əvvəl,primeiro
826,einmal::ADV,bir dəfə,uma vez
827,manchmal::ADV,hərdənbir,às vezes
828,oft::ADV,tez-tez,muitas vezes
829,oft::ADV,çox vaxt,muitas vezes
830,immer::ADV,daimi,sempre
831,immer::ADV,həmişə,sempre
832,niemals::ADV,əsla,nunca
833,niemals::ADV,heç bir zaman,nunca
834,hier::ADV,bura,cá
835,hier::ADV,bura,aqui
836,hier::ADV,burada,cá
837,hier::ADV,burada,aqui
838,hierhin::ADV,buraya,para cá
839,von hier::ADV,buradan,daqui
840,dort::ADV,ora,lá
841,dort::ADV,ora,ali
842,dort::ADV,orada,lá
843,dort::ADV,orada,ali
844,dorthin::ADV,oraya,lá
845,dorthin::ADV,oraya,para lá
846,geradeaus::ADV,düz,em frente
847,vorwärts::ADV,irəli,avante
848,rückwärts::ADV,geri,para trás
849,zurück::ADV,geriyə,atrás
850,unten::ADV,aşağıda,debaixo
851,unten::ADV,aşağıda,em baixo
852,hinab::ADV,aşağı,para baixo
853,oben::ADV,yuxarıda,em cima
854,hinauf::ADV,yuxarı,para cima
855,überall::ADV,hər yerdə,em toda parte
856,nicht::ADV,-ma-,não
857,ein wenig::ADV,bir az,um pouco
858,ein wenig::ADV,bir az,um bocado
859,kaum::ADV,güclə,apenas
860,sehr::ADV,çox,muito
861,so::ADV,belə,tão
862,so::ADV,belə,assim
863,noch::ADV,hələ,ainda
864,nur::ADV,yalnız,só
865,nur::ADV,yalnız,apenas
866,nur::ADV,yalnız,somente
867,schon::ADV,artıq,já
868,wieder::ADV,yenə,outra vez
869,vergebens::ADV,boş yerə,em vão
870,vor::PRP,önündə,diante de
871,hinter::PRP,arxasında,atrás de
872,unter::PRP,altında,sob
873,unter::PRP,altında,debaixo de
874,durch::PRP,içindən,por
875,durch::PRP,içindən,através de
876,neben::PRP,yanında,junto de
877,neben::PRP,yanında,ao lado de
878,zwischen::PRP,arasında,entre
879,wegen::PRP,üçün,por
880,wegen::PRP,üçün,por causa de
881,wegen::PRP,ötəri,por
882,wegen::PRP,ötəri,por causa de
883,dies::PRN,bu,isto
884,das::PRN,o,isso
885,das::PRN,o,aquilo
886,alles::PRN,hər şey,todo
887,ich::PRN,mən,eu
888,du::PRN,sən,tu
889,er::PRN,o,ele
890,wir::PRN,biz,nós
891,ihr::PRN,siz,vós
892,ihr::PRN,siz,vocês
893,sie::PRN,onlar,eles
894,was::FPRN,nə,quê
895,wer::FPRN,kim,quem
896,wo::FADV,harada,onde
897,wohin::FADV,haraya,aonde
898,wohin::FADV,haraya,para onde
899,wie::FADV,necə,como
900,warum::FADV,niyə,porquê
901,warum::FADV,niyə,por que
902,warum::FADV,nə üçün,porquê
903,warum::FADV,nə üçün,por que
904,wieviel::FNUM,neçə,quanto
905,wieviel::FNUM,nə qədər,quanto
906,eins::NUM,bir,um
907,zwei::NUM,iki,dois
908,drei::NUM,üç,três
909,vier::NUM,dörd,quatro
910,fünf::NUM,beş,cinco
911,sechs::NUM,altı,seis
912,sieben::NUM,yeddi,sete
913,acht::NUM,səkkiz,oito
914,neun::NUM,doqquz,nove
915,zehn::NUM,on,dez
916,elf::NUM,on bir,onze
917,zwölf::NUM,on iki,doze
918,zwanzig::NUM,iyirmi,vinte
919,dreißig::NUM,otuz,trinta
920,vierzig::NUM,qırx,quarenta
921,fünfzig::NUM,əlli,cinquenta
922,sechzig::NUM,altmış,sessenta
923,siebzig::NUM,yetmiş,setenta
924,achtzig::NUM,səksən,oitenta
925,neunzig::NUM,doxsan,noventa
926,hundert::NUM,yüz,cem
927,hundert::NUM,yüz,cento
928,tausend::NUM,min,mil
929,und::CNJ,və,e
930,oder::CNJ,ya,ou
931,stehen::V,durmaq,estar em pé
932,sitzen::V,oturmaq,estar sentado
933,liegen::V,uzanmaq,jazer
934,liegen::V,uzanmaq,estar deitado
935,hängen::V,asılmaq,pender
936,hängen::V,asılmaq,estar pendurado
937,werden::V,olmaq,tornar-se
938,passieren::V,olmaq,acontecer
939,passieren::V,baş vermək,acontecer
940,beginnen::V,başlamaq,começar
941,enden::V,bitmək,acabar
942,enden::V,bitmək,terminar
943,wechseln::V,dəyişmək,variar
944,wechseln::V,dəyişmək,alternar
945,aufgehen[Sonne]::V,doğmaq,nascer
946,untergehen[Sonne]::V,batmaq,pôr-se
947,scheinen[Sonne]::V,parlamaq,brilhar
948,donnern::V,guruldamaq,trovejar
949,wehen::V,əsmək,soprar
950,strömen::V,axmaq,correr
951,fließen::V,axmaq,fluir
952,sich drehen::V,dönmək,girar
953,schwanken::V,yellənmək,oscilar
954,schwingen::V,yellənmək,vibrar
955,fallen::V,düşmek,cair
956,brennen::V,yanmaq,arder
957,rauchen::V,tüstüləmək,fumegar
958,regnen::V,yağmaq,chover
959,gefrieren::V,donmaq,gelar
960,gefrieren::V,donmaq,congelar
961,tauen::V,ərimək,derreter
962,tauen::V,ərimək,descongelar
963,schmelzen::V,ərimək,fundir-se
964,trocknen::V,qurumaq,secar
965,sieden::V,qaynamaq,ferver
966,faulen::V,çürümək,estragar-se
967,verfaulen::V,çürümək,apodrecer
968,reißen::V,yırtılmaq,romper-se
969,versinken::V,batmaq,afundar-se
970,vergehen::V,ötmək,passar
971,erscheinen::V,görünmək,aparecer
972,verschwinden::V,yox olmaq,desaparecer
973,sinken::V,enmək,descer
974,abnehmen::V,azalmaq,diminuir
975,abnehmen::V,azalmaq,decrescer
976,zunehmen::V,artmaq,crescer
977,zunehmen::V,artmaq,aumentar
978,steigen::V,yüksəlmək,subir
979,wachsen::V,böyümək,crescer
980,glänzen::V,parlamaq,brilhar
981,funkeln::V,parıldamaq,cintilar
982,lärmen::V,səs-küy etmək,fazer barulho
983,läuten::V,çalmaq,chocalhar
984,klingeln::V,zəng etmək,tocar
985,klirren::V,cingildəmək,tinir
986,brausen::V,gurlamaq,bramar
987,rauschen::V,xışıldamaq,murmurar
988,rauschen::V,xışıldamaq,rumorejar
989,klingen::V,səslənmək,soar
990,bellen::V,hürmək,ladrar
991,heulen::V,ulamaq,uivar
992,blasen::V,üfləmək,soprar
993,pfeifen::V,fit vermek,assobiar
994,schreien::V,bağırmaq,gritar
995,schreien::V,qışqırmaq,gritar
996,stöhnen::V,inləmək,gemer
997,zittern::V,titrəmək,tremer
998,leben::V,yaşamaq,viver
999,geboren werden::V,doğmaq,nascer
1000,atmen::V,nəfəs almaq,respirar
1001,trinken::V,içmek,beber
1002,essen::V,yemək,comer
1003,schlucken::V,udmaq,engolir
1004,müde werden::V,yorulmaq,cansar-se
1005,einschlafen::V,yuxuya getmək,adormecer
1006,schlafen::V,uyumaq,dormir
1007,aufwachen::V,oyanmaq,acordar
1008,aufstehen::V,yuxudan durmaq,levantar-se
1009,sich erholen::V,dincəlmək,descansar
1010,krank werden::V,xəstə olmaq,adoecer
1011,krank werden::V,xəstə olmaq,ficar doente
1012,krank sein::V,azarlanmaq,estar doente
1013,krank sein::V,xəstələnmək,estar doente
1014,schmerzen::V,ağrimaq,doer
1015,husten::V,öksürmək,tossir
1016,genesen::V,sağalmaq,convalescer
1017,sterben::V,ölmək,morrer
1018,sterben::V,vəfat etmək,morrer
1019,umkommen::V,həlak olmaq,perecer
1020,sich bewegen::V,hərəkət etmək,mover-se
1021,sich rühren::V,tərpənmək,mexer-se
1022,sich erheben::V,qalxmaq,levantar-se
1023,sich setzen::V,oturmaq,sentar-se
1024,hinfallen::V,yıxılmaq,cair
1025,laufen::V,yerimək,andar
1026,laufen::V,yerimək,caminhar
1027,schreiten::V,addım atmaq,andar
1028,schreiten::V,addım atmaq,caminhar
1029,spazierengehen::V,gəzmək,passear
1030,eilen::V,atılmaq,apressar-se
1031,sich beeilen::V,tələsmək,apressar-se
1032,sich beeilen::V,tələsmək,despachar-se
1033,sausen::V,çırpmaq,correr
1034,rennen::V,qaçmaq,correr
1035,springen::V,sıçramaq,saltar
1036,klettern::V,dırmanmaq,trepar
1037,schaukeln::V,sallanmaq,baloiçar
1038,kriechen::V,sürünmək,rastejar
1039,kriechen::V,sürünmək,arrastar-se
1040,schwimmen::V,üzmek,nadar
1041,tauchen::V,dalmaq,mergulhar
1042,rudern::V,avarlamaq,remar
1043,fahren::V,sürmək,ir
1044,fliegen::V,uçmaq,voar
1045,gehen::V,getmək,ir
1046,gehen::V,getmək,andar
1047,weggehen::V,getmək,partir
1048,weggehen::V,getmək,ir-se embora
1049,abfahren::V,yola düşmək,sair
1050,abfahren::V,yola düşmək,partir
1051,anhalten::V,saxlamaq,parar
1052,hineingehen::V,girmək,entrar
1053,eintreten::V,girmək,entrar
1054,eintreten::V,daxil olmaq,entrar
1055,kommen::V,gəlmək,vir
1056,ankommen::V,gəlib çatmaq,chegar
1057,zurückkommen::V,qayıtmaq,voltar
1058,zurückkommen::V,qayıtmaq,regressar
1059,bleiben::V,qalmaq,ficar
1060,bleiben::V,qalmaq,permanecer
1061,warten::V,gözləmək,esperar
1062,erwarten::V,bəkləmək,esperar
1063,erwarten::V,bəkləmək,aguardar
1064,suchen::V,aramaq,buscar
1065,suchen::V,aramaq,procurar
1066,suchen::V,axtarmaq,buscar
1067,suchen::V,axtarmaq,procurar
1068,finden::V,tapmaq,achar
1069,finden::V,tapmaq,encontrar
1070,versuchen::V,çalışmaq,tentar
1071,vorbereiten::V,hazırlamaq,preparar
1072,lieben::V,sevmək,amar
1073,lieben::V,sevmək,querer
1074,mögen::V,xoşlamaq,gostar de
1075,lachen::V,gülmək,rir
1076,lachen::V,gülmək,rir-se
1077,rühren::V,həyəcanlandırmaq,comover
1078,weinen::V,ağlamaq,chorar
1079,schimpfen::V,küfr etmək,ralhar
1080,sich ärgern::V,acıqlanmaq,zangar-se
1081,sich fürchten::V,qorxmaq,ter medo de
1082,sich fürchten::V,qorxmaq,ter receio de
1083,fürchten::V,qorxmaq,temer
1084,fürchten::V,qorxmaq,recear
1085,fliehen::V,qaçmaq,fugir
1086,flüchten::V,qaçmaq,refugiar-se
1087,sehen::V,görmək,ver
1088,anschauen::V,baxmaq,olhar
1089,ansehen::V,baxmaq,mirar
1090,hören::V,duymaq,ouvir
1091,hören::V,eşitmək,ouvir
1092,zuhören::V,dinləmək,escutar
1093,probieren::V,dadına baxmaq,provar
1094,probieren::V,dadına baxmaq,saborear
1095,riechen::V,qoxlamaq,cheirar
1096,fühlen::V,duymaq,sentir
1097,scheinen::V,görünmək,parecer
1098,zu sehen sein::V,görünmək,estar à vista
1099,vernehmen::V,eşitmək,ouvir
1100,frieren::V,üşümək,ter frio
1101,tun::V,etmək,fazer
1102,können::V,bilmək,saber
1103,können::V,bacarmaq,saber
1104,wollen::V,istəmək,querer
1105,anfangen::V,başlamaq,iniciar
1106,beenden::V,bitirmək,acabar
1107,beenden::V,bitirmək,terminar
1108,aufhören::V,bitmək,cessar
1109,aufhören::V,bitmək,desistir
1110,aufhören::V,qurtarmaq,cessar
1111,aufhören::V,qurtarmaq,desistir
1112,gelingen::V,müvəffəq olmaq,sair bem
1113,gelingen::V,müvəffəq olmaq,dar bom resultado
1114,geraten::V,düşmək,sair
1115,geraten::V,düşmək,dar resultado
1116,öffnen::V,açmaq,abrir
1117,schließen::V,qapamaq,fechar
1118,stellen::V,qoymaq,pôr
1119,stellen::V,qoymaq,colocar
1120,setzen::V,oturtmaq,pôr
1121,setzen::V,oturtmaq,meter
1122,legen::V,qoymaq,pôr
1123,legen::V,qoymaq,meter
1124,berühren::V,toxunmaq,tocar
1125,verbinden::V,bağlamaq,unir
1126,verbinden::V,bağlamaq,ligar
1127,bedecken::V,örtmək,cobrir
1128,aufhängen::V,asmaq,pendurar
1129,anzünden::V,yandırmaq,acender
1130,aufheben::V,qaldırmaq,apanhar
1131,aufheben::V,qaldırmaq,levantar
1132,zurücklassen::V,buraxmaq,deixar
1133,verlieren::V,itirmək,perder
1134,fallen lassen::V,düşürmək,deixar cair
1135,machen::V,etmək,fazer
1136,herstellen::V,istehsal etmək,produzir
1137,bauen::V,tikmək,edificar
1138,bauen::V,tikmək,construir
1139,reparieren::V,təmir etmək,reparar
1140,reparieren::V,təmir etmək,consertar
1141,verbessern::V,düzəltmək,melhorar
1142,ändern::V,dəyişdirmək,mudar
1143,ändern::V,dəyişdirmək,alterar
1144,graben::V,qazımaq,cavar
1145,beugen::V,əymək,curvar
1146,biegen::V,bükmək,vergar
1147,drehen::V,döndərmək,girar
1148,wenden::V,çevirmək,virar
1149,wenden::V,çevirmək,voltar
1150,umdrehen::V,çevirmək,virar
1151,umdrehen::V,çevirmək,revolver
1152,heben::V,qaldırmaq,levantar
1153,hochheben::V,qaldırmaq,erguer
1154,hochheben::V,qaldırmaq,levantar
1155,ergreifen::V,tutmaq,apanhar
1156,halten::V,saxlamaq,segurar
1157,drücken::V,sıxmaq,apertar
1158,schieben::V,sürmək,empurrar
1159,kratzen::V,qaşımaq,raspar
1160,lecken::V,yalamaq,lamber
1161,beißen::V,dişləmək,morder
1162,abreißen::V,qoparmaq,arrancar
1163,abschneiden::V,ayırmaq,talhar
1164,binden::V,bağlamaq,ligar
1165,stecken::V,soxmaq,meter
1166,stecken::V,soxmaq,enfiar
1167,brechen::V,qırmaq,romper
1168,brechen::V,qırmaq,quebrar
1169,klopfen::V,sındırmaq,bater
1170,hauen::V,vurmaq,bater
1171,kleben::V,apışdırmaq,colar
1172,reiben::V,ovmaq,esfregar
1173,streichen::V,sürtmək,barrar
1174,schleifen::V,bülövləmək,afiar
1175,schneiden::V,kəsmək,cortar
1176,rütteln::V,sirkələmək,sacudir
1177,schütteln::V,çalxalamaq,abanar
1178,schütteln::V,çalxalamaq,sacudir
1179,schwenken::V,yelləmək,agitar
1180,schütten::V,tökmək,deitar
1181,füllen::V,doldurmaq,encher
1182,einwickeln::V,sarımaq,envolver
1183,einwickeln::V,sarımaq,embrulhar
1184,tragen::V,daşımaq,levar
1185,tragen::V,daşımaq,trazer
1186,schleppen::V,sürükləmək,arrastar
1187,ziehen::V,çəkmək,puxar
1188,aufbewahren::V,gizlətmək,guardar
1189,aufbewahren::V,gizlətmək,conservar
1190,werfen::V,atmaq,lançar
1191,fangen::V,tutmaq,apanhar
1192,packen::V,yaxalamaq,agarrar
1193,verstecken::V,gizlətmək,esconder
1194,teilen::V,bölmək,partir
1195,teilen::V,bölmək,dividir
1196,schicken::V,yollamaq,enviar
1197,schicken::V,göndərmək,enviar
1198,bringen::V,gətirmək,trazer
1199,hinzufügen::V,əlavə etmək,acrescentar
1200,bekommen::V,almaq,obter
1201,bekommen::V,əldə etmək,obter
1202,erhalten::V,almaq,receber
1203,nehmen::V,almaq,tomar
1204,wählen::V,seçmək,eleger
1205,wählen::V,seçmək,escolher
1206,auswählen::V,arımaq,escolher
1207,auswählen::V,arımaq,seleccionar
1208,bewahren::V,qorumaq,guardar
1209,bewahren::V,qorumaq,conservar
1210,behindern::V,mane olmaq,impedir
1211,verderben::V,pozmaq,estragar
1212,verderben::V,pozmaq,corromper
1213,beschädigen::V,zədələmək,danificar
1214,zerbrechen::V,qırmaq,romper
1215,zerbrechen::V,qırmaq,quebrar
1216,zerbrechen::V,sındırmaq,romper
1217,zerbrechen::V,sındırmaq,quebrar
1218,zerreißen::V,yırtmaq,rasgar
1219,zerstören::V,dağıtmaq,destruir
1220,verbrennen::V,yandırmaq,queimar
1221,geben::V,vermək,dar
1222,reichen::V,uzatmaq,passar
1223,schenken::V,vermək,oferecer
1224,versprechen::V,vəd vermək,prometer
1225,wünschen::V,arzulamaq,desejar
1226,loben::V,tərifləmək,louvar
1227,küssen::V,öpmək,beijar
1228,wiegen::V,tərpətmək,embalar
1229,zudecken::V,örtmək,tapar
1230,zudecken::V,örtmək,cobrir
1231,wecken::V,oyatmaq,acordar
1232,wecken::V,oyatmaq,despertar
1233,zeigen::V,göstərmək,mostrar
1234,führen::V,rəhbərlik etmək,guiar
1235,führen::V,rəhbərlik etmək,conduzir
1236,lehren::V,öyrətmək,ensinar
1237,unterrichten::V,öyrətmək,instruir
1238,unterrichten::V,dərs vermək,instruir
1239,aufziehen::V,tərbiyə etmək,criar
1240,leiten::V,idarə etmək,dirigir
1241,leiten::V,idarə etmək,conduzir
1242,antreiben::V,bizləmək,impelir
1243,lassen::V,-tırmaq,fazer
1244,einladen::V,dəvət etmək,convidar
1245,vereinigen::V,birləşdirmək,unir
1246,vereinigen::V,birləşdirmək,reunir
1247,besuchen::V,baş çəkmək,ir ver
1248,besuchen::V,baş çəkmək,visitar
1249,besuchen::V,ziyarət etmək,ir ver
1250,besuchen::V,ziyarət etmək,visitar
1251,treffen::V,rastlaşmaq,encontrar
1252,treffen::V,rast gəlmək,encontrar
1253,sich versammeln::V,toplanmaq,reunir-se
1254,spielen::V,oynamaq,jogar
1255,spielen::V,oynamaq,brincar
1256,singen::V,oxumaq,cantar
1257,tanzen::V,oynamaq,bailar
1258,tanzen::V,rəqs etmək,bailar
1259,sich trennen::V,ayrılmaq,apartar-se
1260,verlassen::V,tərk etmək,deixar
1261,verlassen::V,tərk etmək,abandonar
1262,retten::V,xilas etmək,salvar
1263,bewachen::V,gözətmək,vigiar
1264,bewachen::V,gözətmək,guardar
1265,schützen::V,qorumaq,proteger
1266,verteidigen::V,qorumaq,defender
1267,sich schlagen::V,döyüşmək,brigar
1268,sich schlagen::V,döyüşmək,bater-se
1269,schießen::V,atmaq,disparar
1270,schießen::V,atəş açmaq,disparar
1271,siegen::V,yenmək,vencer
1272,ärgern::V,acışdırmaq,irritar
1273,ärgern::V,acışdırmaq,aborrecer
1274,schlagen::V,döymək,bater
1275,treten::V,təpmək,pisar
1276,stechen::V,soxmaq,picar
1277,stoßen::V,itələmək,empurrar
1278,stehlen::V,çalmaq,furtar
1279,stehlen::V,oğurlamaq,furtar
1280,stören::V,pozmaq,perturbar
1281,belästigen::V,narahat etmək,incomodar
1282,belästigen::V,narahat etmək,importunar
1283,verbergen::V,gizləmək,ocultar
1284,verbergen::V,gizləmək,esconder
1285,täuschen::V,aldatmaq,iludir
1286,täuschen::V,aldatmaq,enganar
1287,betrügen::V,aldatmaq,burlar
1288,betrügen::V,aldatmaq,enganar
1289,töten::V,öldürmək,matar
1290,wohnen::V,yaşamaq,morar
1291,arbeiten::V,işləmək,trabalhar
1292,arbeiten::V,çalışmaq,trabalhar
1293,sammeln::V,yığmaq,recolher
1294,sammeln::V,yığmaq,coleccionar
1295,sammeln::V,toplamaq,recolher
1296,sammeln::V,toplamaq,coleccionar
1297,pflücken::V,qoparmaq,colher
1298,jagen::V,ovlamaq,caçar
1299,fischen::V,balıq tutmaq,pescar
1300,fassen::V,tutmaq,apanhar
1301,hüten::V,güdmək,guardar
1302,treiben::V,haylamaq,conduzir
1303,anbinden::V,bağlamaq,atar
1304,füttern::V,bəsləmək,dar de comer a
1305,melken::V,sağmaq,ordenhar
1306,hacken::V,yarmaq,rachar
1307,gießen::V,sulamaq,regar
1308,reifen::V,dəymək,amadurecer
1309,zubereiten::V,bişirmək,preparar
1310,kochen::V,qaynatmaq,cozer
1311,backen::V,bişirmək,cozer
1312,braten::V,qızartmaq,assar
1313,braten::V,qızartmaq,fritar
1314,umrühren::V,qarışdırmaq,remexer
1315,stricken::V,hörmək,tricotar
1316,stricken::V,hörmək,fazer malha
1317,nähen::V,tikmək,coser
1318,nähen::V,tikmək,costurar
1319,färben::V,boyamaq,tingir
1320,färben::V,boyamaq,colorir
1321,reinigen::V,təmizləmək,limpar
1322,reinigen::V,təmizləmək,purificar
1323,waschen::V,yumaq,lavar
1324,abwischen::V,silmək,limpar
1325,abwischen::V,silmək,esfregar
1326,spülen::V,çalxamaq,lavar
1327,spülen::V,çalxamaq,enxaguar
1328,fegen::V,süpürmək,varrer
1329,kehren::V,süpürmək,varrer
1330,baden::V,çimmək,banhar
1331,baden::V,çimmək,tomar banho
1332,sich waschen::V,yuyunmaq,lavar-se
1333,ausziehen::V,soyunmaq,despir
1334,anziehen::V,geymək,vestir
1335,sich anziehen::V,geyinmək,vestir-se
1336,kämmen::V,daramaq,pentear
1337,schmücken::V,bəzəmək,adornar
1338,sagen::V,demək,dizer
1339,sagen::V,söymek,dizer
1340,sprechen::V,danışmaq,falar
1341,reden::V,danışmaq,falar
1342,sich unterhalten::V,söhbət etmək,conversar
1343,fragen::V,soruşmaq,perguntar
1344,bitten::V,diləmək,pedir
1345,bitten::V,xahiş etmək,pedir
1346,erzählen::V,bəhs etmək,contar
1347,mitteilen::V,bildirmək,comunicar
1348,mitteilen::V,bildirmək,participar
1349,nennen::V,adlandırmaq,nomear
1350,nennen::V,adlandırmaq,apelidar
1351,rufen::V,çağırmaq,chamar
1352,prahlen::V,öyünmək,gabar-se
1353,prahlen::V,öyünmək,vangloriar-se
1354,übersetzen::V,tərcümə etmək,traduzir
1355,denken::V,düşünmək,pensar
1356,denken::V,fikirləşmək,pensar
1357,glauben::V,inanmaq,crer
1358,bemerken::V,qeyd etmək,notar
1359,bemerken::V,qeyd etmək,observar
1360,erkennen::V,tanımaq,reconhecer
1361,begreifen::V,anlamaq,apreender
1362,begreifen::V,anlamaq,compreender
1363,verstehen::V,duymaq,entender
1364,verstehen::V,duymaq,compreender
1365,lernen::V,öyrənmək,aprender
1366,wissen::V,bilmək,saber
1367,sich erinnern an::V,xatırlamaq,lembrar-se de
1368,sich erinnern an::V,xatırlamaq,recordar-se de
1369,vergessen::V,unutmaq,esquecer
1370,messen::V,ölçmək,medir
1371,zählen::V,saymaq,contar
1372,rechnen::V,hesablamaq,calcular
1373,lesen::V,oxumaq,ler
1374,malen::V,şəkil çəkmək,pintar
1375,zeichnen::V,cızmaq,desenhar
1376,schreiben::V,yazmaq,escrever
1377,besitzen::V,yiyələnmək,possuir
1378,besitzen::V,malik olmaq,possuir
1379,kaufen::V,satın almaq,comprar
1380,verkaufen::V,satmaq,vender
1381,bezahlen::V,ödəmək,pagar
1382,zahlen::V,ödəmək,pagar
1383,beherrschen::V,idarə etmək,imperar
1384,ertragen::V,dözmək,suportar
