,Concept_ID,hi,la
138,Schatten::N,छाया,umbra
139,Schatten::N,परछाई,umbra
140,Wetter::N,ऋतु,caelum
141,Wetter::N,ऋतु,tempestas
142,Wetter::N,मौसम,caelum
143,Wetter::N,मौसम,tempestas
144,Nebel::N,धुँध,nebula
145,Nebel::N,कुहरा,nebula
146,Wolke::N,मेघ,nubes
147,Wolke::N,अभ्र,nubes
148,Regen::N,मेंह,imber
149,Regen::N,मेंह,pluvia
150,Regen::N,बारिश,imber
151,Regen::N,बारिश,pluvia
152,Schnee::N,हिम,nix
153,Schnee::N,बर्फ़,nix
154,Eis::N,हिम,glacies
155,Eis::N,बर्फ़,glacies
156,Frost::N,ठंड,gelu
157,Kälte::N,सर्दी,frigus
158,Kälte::N,शीतलता,frigus
159,Hitze::N,ताप,calor
160,Hitze::N,ताप,aestus
161,Hitze::N,गरमी,calor
162,Hitze::N,गरमी,aestus
163,Raureif::N,पाला,pruina
164,Regenbogen::N,इंद्र-धनुष,arcus
165,Donner::N,गरज,tonitrus
166,Donner::N,मेघ-गर्जन,tonitrus
167,Strömung::N,बहाव,fluctus
168,Strömung::N,प्रवाह,fluctus
169,Tropfen::N,बूँद,gutta
170,Schaum::N,झाग,spuma
171,Schmutz::N,गंद,sordes
172,Schmutz::N,गंद,squalor
173,Schmutz::N,कीचड़,sordes
174,Schmutz::N,कीचड़,squalor
175,See::N,झील,lacus
176,See::N,सरोवर,lacus
177,Sumpf::N,दलदल,palus
178,Sumpf::N,धँसान,palus
179,Moor::N,झाबर,palus
180,Moor::N,धँसान,palus
181,Wiese::N,घास-स्थल,pratum
182,Wald::N,जंगल,silva
183,Hügel::N,टीला,collis
184,Hügel::N,पहाड़,collis
185,Anhöhe::N,टीला,specula
186,Anhöhe::N,पहाड़ी,specula
187,Berg::N,पहाड़,mons
188,Gipfel::N,शिखर,vertex
189,Höhle::N,गुहा,caverna
190,Höhle::N,गुहा,spelunca
191,Höhle::N,गुफ़ा,caverna
192,Höhle::N,गुफ़ा,spelunca
193,Abhang::N,ढाल,declivum
194,Abhang::N,ढलान,declivum
195,Quelle::N,चश्मा,fons
196,Bach::N,सोता,rivus
197,Bach::N,नदिका,rivus
198,Fluss::N,नदी,flumen
199,Fluss::N,सरिता,flumen
200,Ufer::N,तट,ripa
201,Ufer::N,किनारा,ripa
202,Küste::N,समुद्र-तट,litus
203,Festland::N,महाद्वीप,continens
204,Meer::N,सागर,mare
205,Meer::N,समुद्र,mare
206,Bucht::N,खाड़ी,sinus
207,Insel::N,टापू,insula
208,Insel::N,द्वीप,insula
209,Blume::N,फूल,flos
210,Blume::N,पुष्प,flos
211,Gras::N,घास,herba
212,Gras::N,घास,gramen
213,Wurzel::N,मूल,radix
214,Baum::N,पेड़,arbor
215,Baum::N,वृक्ष,arbor
216,Stamm::N,धड़,truncus
217,Rinde::N,छाल,cortex
218,Rinde::N,वल्कल,cortex
219,Ast::N,डाल,ramus
220,Ast::N,शाखा,ramus
221,Zweig::N,टहनी,ramus
222,Blatt::N,पत्र,folium
223,Blatt::N,पत्ता,folium
224,Birke::N,भूर्ज,betulla
225,Kiefer[Baum]::N,पाइन-वृक्ष,pinus
226,Weide[Baum]::N,बेंत,salix
227,Tanne::N,फ़र,abies
228,Horn::N,सींग,cornu
229,Horn::N,विषाण,cornu
230,Feder::N,पर,penna
231,Feder::N,पंख,penna
232,Fell::N,खाल,pellis
233,Fell::N,पशु-चर्म,pellis
234,Flügel::N,पंख,ala
235,Flügel::N,डैना,ala
236,Klaue::N,पंजा,unguis
237,Kralle::N,पंजा,unguis
238,Kralle::N,नाख़ून,unguis
239,Schwanz::N,पूँछ,cauda
240,Ei::N,अंडा,ovum
241,Nest::N,नीड़,nidus
242,Nest::N,घोंसला,nidus
243,Bau::N,बिल,cavum
244,Bau::N,बिल,latibulum
245,Bau::N,माँद,cavum
246,Bau::N,माँद,latibulum
247,Tier::N,पशु,bestia
248,Tier::N,जानवर,bestia
249,Herde::N,गल्ला,grex
250,Kuh::N,गौ,vacca
251,Kuh::N,गाय,vacca
252,Bulle::N,साँड़,taurus
253,Pferd::N,अश्व,equus
254,Pferd::N,घोड़ा,equus
255,Schaf::N,भेड़,ovis
256,Schwein::N,शूकर,sus
257,Schwein::N,शूकर,porcus
258,Hund::N,श्वान,canis
259,Hund::N,कुत्ता,canis
260,Katze::N,बिल्ली,felis
261,Bär::N,रीछ,ursus
262,Bär::N,भालू,ursus
263,Eichhörnchen::N,गिलहरी,sciurus
264,Elch::N,एल्क,alces
265,Fuchs::N,लोमड़ी,vulpes
266,Hase::N,खरहा,lepus
267,Hase::N,ख़रगोश,lepus
268,Maus::N,मूष,mus
269,Maus::N,चूहा,mus
270,Wolf::N,वृक,lupus
271,Wolf::N,भेड़िया,lupus
272,Vogel::N,पक्षी,avis
273,Vogel::N,चिड़िया,avis
274,Schwarm::N,झुंड,examen
275,Huhn::N,मुर्ग़ी,gallina
276,Hahn::N,मुर्ग़ा,gallus
277,Gans::N,हंस,anser
278,Gans::N,हंसिनी,anser
279,Adler::N,उक़ाब,aquila
280,Ente::N,बतख़,anas
281,Ente::N,बत्तक,anas
282,Eule::N,उल्लू,ulula
283,Eule::N,उल्लू,noctua
284,Kranich::N,सारस,grus
285,Kranich::N,क्रौंंच,grus
286,Krähe::N,काक,cornix
287,Kuckuck::N,कोयल,cuculus
288,Kuckuck::N,कोकिल,cuculus
289,Schwan::N,हंस,olor
290,Schwan::N,हंस,cycnus
291,Schwan::N,मराल,olor
292,Schwan::N,मराल,cycnus
293,Fisch::N,मछली,piscis
294,Fisch::N,मत्स्य,piscis
295,Barsch::N,पर्च,perca
296,Hecht::N,पाइक,esox
297,Schlange[Tier]::N,सर्प,serpens
298,Wurm::N,कृमि,vermis
299,Wurm::N,कीड़ा,vermis
300,Spinne::N,लूता,aranea
301,Spinne::N,मकड़ी,aranea
302,Ameise::N,चींटी,formica
303,Laus::N,जूँ,pediculus
304,Mücke::N,डाँस,culex
305,Fliege::N,मक्खी,musca
306,Fliege::N,मक्षिका,musca
307,Schmetterling::N,तितली,papilio
308,Beere::N,बेरी,baca
309,Apfel::N,सेब,malum
310,Pilz::N,खुंबी,fungus
311,Zwiebel::N,प्याज़,cepa
312,Saat::N,बीज,seges
313,Korn::N,दाना,granum
314,Heu::N,मूखी घास,faenum
315,Schale::N,बकला,putamen
316,Schale::N,छिलका,putamen
317,Grube::N,गड्ढा,fovea
318,Falle::N,जाल,pedica
319,Falle::N,फँदा,pedica
320,Schlinge::N,फँदा,laqueus
321,Spur::N,सुराग़,vestigium
322,Spur::N,पद-चिह्न,vestigium
323,Asche::N,राख,cinis
324,Dreck::N,मैल,lutum
325,Dreck::N,गंदगी,lutum
326,Eisen::N,लोहा,ferrum
327,Gold::N,सोना,aurum
328,Gold::N,स्वर्ण,aurum
329,Silber::N,रजत,argentum
330,Silber::N,चाँदी,argentum
331,Kohle::N,कोयला,carbo
332,Glas::N,काँच,vitrum
333,Lehm::N,चिकनी मिट्टी,lutum
334,Sand::N,रेत,arena
335,Sand::N,बालू,arena
336,Mensch::N,मानव,homo
337,Mensch::N,इनसान,homo
338,Mensch::N,मनुष्य,homo
339,Mann::N,आदमी,vir
340,Mann::N,पुरुष,vir
341,Frau::N,औरत,mulier
342,Frau::N,महिला,mulier
343,Frau::N,स्त्री,mulier
344,Kind::N,बाल,puer
345,Kind::N,बाल,infans
346,Kind::N,बच्चा,puer
347,Kind::N,बच्चा,infans
348,Junge::N,लड़का,puer
349,Mädchen::N,लड़की,puella
350,Mädchen::N,कुमारी,puella
351,Familie::N,परिवार,familia
352,Großvater::N,दादा,avus
353,Großmutter::N,नानी,avia
354,Eltern::N,माँ-बाप,parentes
355,Eltern::N,माता-पिता,parentes
356,Vater::N,बाप,pater
357,Vater::N,पिता,pater
358,Mutter::N,माँ,mater
359,Mutter::N,माता,mater
360,Sohn::N,बेटा,filius
361,Sohn::N,पुत्र,filius
362,Tochter::N,बेटी,filia
363,Tochter::N,पुत्री,filia
364,Bruder::N,भाई,frater
365,Bruder::N,भ्राता,frater
366,Schwester::N,बहन,soror
367,Schwester::N,भगिनी,soror
368,Onkel::N,ताऊ,patruus
369,Onkel::N,ताऊ,avunculus
370,Onkel::N,काका,patruus
371,Onkel::N,काका,avunculus
372,Tante::N,बूआ,amita
373,Tante::N,फूफी,amita
374,Tante::N,ख़ाला,amita
375,Ehemann::N,पति,maritus
376,Ehemann::N,शौहर,maritus
377,Ehefrau::N,बीवी,uxor
378,Freude::N,आनंद,gaudium
379,Freude::N,आनंद,laetitia
380,Freude::N,प्रसन्नता,gaudium
381,Freude::N,प्रसन्नता,laetitia
382,Gelächter::N,हँसी,risus
383,Gelächter::N,क़हक़हा,risus
384,Glück::N,आनंद,felicitas
385,Glück::N,ख़ुशी,felicitas
386,Kummer::N,शोक,aegritudo
387,Kummer::N,दुःख,aegritudo
388,Wunsch::N,इच्छा,voluntas
389,Wunsch::N,इच्छा,desiderium
390,Wunsch::N,अभिलाषा,voluntas
391,Wunsch::N,अभिलाषा,desiderium
392,Lust::N,चाह,libido
393,Lust::N,चाह,voluptas
394,Lust::N,कामना,libido
395,Lust::N,कामना,voluptas
396,Geist::N,जान,mens
397,Geist::N,जान,animus
398,Geist::N,प्राण,mens
399,Geist::N,प्राण,animus
400,Gedanke::N,विचार,sententia
401,Gedächtnis::N,याददाश्त,memoria
402,Gedächtnis::N,स्मरण-शक्ति,memoria
403,Verstand::N,समझ,ratio
404,Verstand::N,समझ,ingenium
405,Verstand::N,अक़्ल,ratio
406,Verstand::N,अक़्ल,ingenium
407,Verstand::N,बुद्धि,ratio
408,Verstand::N,बुद्धि,ingenium
409,Sinn::N,अर्थ,sensus
410,Grund::N,वजह,causa
411,Grund::N,कारण,causa
412,Wahrheit::N,सत्य,veritas
413,Wahrheit::N,सच्चाई,veritas
414,Gespräch::N,चर्चा,sermo
415,Gespräch::N,वार्ता,sermo
416,Gespräch::N,बात-चीत,sermo
417,Märchen::N,क़िस्सा,fabula
418,Erzählung::N,कथा,fabula
419,Erzählung::N,कथा,narratio
420,Erzählung::N,कहानी,fabula
421,Erzählung::N,कहानी,narratio
422,Nachricht::N,सूचना,nuntius
423,Nachricht::N,समाचार,nuntius
424,Neuigkeit::N,ख़बर,novitas
425,Neuigkeit::N,समाचार,novitas
426,Name::N,नाम,nomen
427,Rätsel::N,पहेली,aenigma
428,Rede::N,वचन,oratio
429,Rede::N,भाषण,oratio
430,Sprache::N,भाषा,lingua
431,Sprache::N,ज़बान,lingua
432,Stimme::N,स्वर,vox
433,Stimme::N,आवाज़,vox
434,Wort::N,शब्द,verbum
435,Wort::N,शब्द,vocabulum
436,Wort::N,लफ़्ज़,verbum
437,Wort::N,लफ़्ज़,vocabulum
438,Zeichen::N,निशान,signum
439,Ruf::N,पुकार,clamor
440,Ruf::N,आह्वान,clamor
441,Lärm::N,शोर,strepitus
442,Lärm::N,हुल्लड़,strepitus
443,Laut::N,स्वर,sonus
444,Laut::N,ध्वनि,sonus
445,Ton::N,सुर,sonus
446,Ton::N,स्वर,sonus
447,Lied::N,गीत,carmen
448,Ruhe::N,आराम,quies
449,Ruhe::N,ख़ामोशी,quies
450,Leute::N,लोग,homines
451,Volk::N,क़ौम,populus
452,Volk::N,प्रजा,populus
453,Arbeit::N,काम,labor
454,Gast::N,अतिथि,hospes
455,Gast::N,अतिथि,conviva
456,Gast::N,मेहमान,hospes
457,Gast::N,मेहमान,conviva
458,Geschenk::N,उपहार,munus
459,Geschenk::N,तोहफ़ा,munus
460,Spiel::N,खेल,ludus
461,Spiel::N,क्रीड़ा,ludus
462,Gesellschaft::N,साथ,societas
463,Hilfe::N,मदद,auxilium
464,Hilfe::N,मदद,subsidium
465,Hilfe::N,सहायता,auxilium
466,Hilfe::N,सहायता,subsidium
467,Freund::N,मित्र,amicus
468,Kamerad::N,साथी,socius
469,Kamerad::N,कामरेड,socius
470,Angelegenheit::N,बात,res
471,Angelegenheit::N,मामला,res
472,Anzahl::N,तादाद,numerus
473,Anzahl::N,संख्या,numerus
474,Art::N,तरह,genus
475,Art::N,क़िस्म,genus
476,Stück::N,फाँक,frustum
477,Stück::N,फाँक,fragmentum
478,Stück::N,टुकड़ा,frustum
479,Stück::N,टुकड़ा,fragmentum
480,Teil::N,भाग,pars
481,Teil::N,हिस्सा,pars
482,Hälfte::N,अर्धभाग,dimidium
483,Kreis::N,चक्कर,orbis
484,Kreis::N,चक्कर,circus
485,Kreuz::N,सलीब,crux
486,Kreuz::N,क्रूस,crux
487,Linie::N,लाइन,linea
488,Strich::N,लकीर,lineamentum
489,Abstand::N,अंतर,intervallum
490,Abstand::N,फ़ासला,intervallum
491,Entfernung::N,दूरी,spatium
492,Entfernung::N,फ़ासला,spatium
493,Gegend::N,इलाक़ा,loca
494,Gegend::N,इलाक़ा,regio
495,Platz::N,जगह,locus
496,Platz::N,स्थान,locus
497,Ort::N,स्थल,locus
498,Ort::N,स्थान,locus
499,Seite::N,ओर,latus
500,Seite::N,तरफ़,latus
501,Mitte::N,बीच,medium
502,Mitte::N,मध्य,medium
503,Gegenstand::N,चीज़,res
504,Gegenstand::N,पदार्थ,res
505,Sache::N,चीज़,res
506,Sache::N,वस्तु,res
507,Rand::N,छोर,margo
508,Rand::N,उपांत,margo
509,Kante::N,कोर,angulus
510,Kante::N,किनारा,angulus
511,Ecke::N,कोना,angulus
512,Ecke::N,नुक्कड़,angulus
513,Spitze::N,नोक,cacumen
514,Ende::N,छोर,caput
515,Ende::N,सिरा,caput
516,Loch::N,छेद,foramen
517,Loch::N,सूराख़,foramen
518,Winkel::N,कोण,angulus
519,Winkel::N,कोना,angulus
520,Muster::N,नमूना,exemplum
521,Muster::N,डिज़ाइन,exemplum
522,Größe::N,परिमाण,magnitudo
523,Größe::N,विस्तार,magnitudo
524,Länge::N,लंबाई,longitudo
525,Höhe::N,ऊँचाई,altitudo
526,Höhe::N,उच्चता,altitudo
527,Gewicht::N,भार,pondus
528,Gewicht::N,वज़न,pondus
529,Menge::N,मात्रा,copia
530,Haufen::N,ढेर,acervus
531,Haufen::N,अंबार,acervus
532,Reihe::N,क़तार,ordo
533,Reihe::N,पंक्ति,ordo
534,Boot::N,नाव,navicula
535,Boot::N,नौका,navicula
536,Ruder::N,चप्पू,remus
537,Schlitten::N,बर्फ़-गाड़ी,sclodia
538,Ski::N,स्की,narta
539,Lagerfeuer::N,अलाव,ignis
540,Lagerfeuer::N,कैंप-फ़ायर,ignis
541,Last::N,भार,onus
542,Gang::N,चाल,cursus
543,Schritt::N,डग,gradus
544,Schritt::N,क़दम,gradus
545,Norden::N,उत्तर,septentriones
546,Süden::N,दक्खिन,meridies
547,Westen::N,पश्चिम,occidens
548,Osten::N,पूरब,oriens
549,Holz::N,काठ,lignum
550,Holz::N,काष्ठ,lignum
551,Brett::N,पटरा,tabula
552,Brett::N,तख़्ता,tabula
553,Platte::N,फलक,lamina
554,Platte::N,तख़्ता,lamina
555,Stütze::N,टेक,adminiculum
556,Stütze::N,थूनी,adminiculum
557,Stange::N,छड़,pertica
558,Stange::N,बाँस,pertica
559,Stock::N,लाठी,baculum
560,Stab::N,लग्गा,scipio
561,Rohr::N,नल,tubus
562,Haus::N,घर,aedes
563,Haus::N,मकान,aedes
564,Heim::N,घर,domicilium
565,Heim::N,गृह,domicilium
566,Ofen::N,चूल्हा,fornax
567,Fußboden::N,फ़र्श,solum
568,Tisch::N,मेज़,mensa
569,Stuhl::N,कुरसी,sella
570,Wiege::N,पालना,cunae
571,Wiege::N,हिंडोला,cunae
572,Bett::N,खाट,lectus
573,Bett::N,पलंग,lectus
574,Regal::N,शेल्फ़,foruli
575,Kiste::N,पेटी,cista
576,Kiste::N,डिब्बा,cista
577,Fenster::N,खिड़की,fenestra
578,Tür::N,द्वार,ianua
579,Tür::N,दरवाज़ा,ianua
580,Tor::N,फाटक,porta
581,Zaun::N,बाड़ा,saepes
582,Dach::N,छत,tectum
583,Dach::N,छप्पर,tectum
584,Leiter::N,सीढ़ी,scalae
585,Besen::N,झाड़ू,scopae
586,Besen::N,बुहारी,scopae
587,Spaten::N,कुदाल,pala
588,Schaufel::N,बेलचा,pala
589,Schaufel::N,फावड़ा,pala
590,Gabel::N,काँटा,fuscinula
591,Löffel::N,चम्मच,coclear
592,Messer::N,छुरा,culter
593,Messer::N,चाक़ू,culter
594,Nagel::N,कील,clavus
595,Nagel::N,मेख़,clavus
596,Netz::N,जाल,rete
597,Haken::N,अंकुश,hamus
598,Griff::N,मूठ,manubrium
599,Griff::N,हत्था,manubrium
600,Schloss::N,ताला,claustra
601,Bild::N,चित्र,tabula
602,Bild::N,चित्र,pictura
603,Figur::N,मूर्ति,statunculum
604,Puppe::N,पुतली,pupa
605,Puppe::N,गुड़िया,pupa
606,Beutel::N,झोला,sacculus
607,Bündel::N,पुलिंदा,fascis
608,Tasche::N,बेग,sacculus
609,Tasche::N,बस्ता,sacculus
610,Eimer::N,बाल्टी,situla
611,Deckel::N,ढक्कन,operculum
612,Geschirr::N,बरतन-भाँड़े,vasa
613,Sack::N,बोरा,saccus
614,Tasse::N,प्याला,pocillum
615,Topf::N,देग़चा,olla
616,Kessel::N,देग़,aenum
617,Kessel::N,बटलोई,aenum
618,Essen::N,खाना,cena
619,Nahrung::N,भोजन,cibus
620,Nahrung::N,भोजन,alimenta
621,Speise::N,खाना,cibus
622,Speise::N,व्यंजन,cibus
623,Fleisch::N,मांस,caro
624,Fleisch::N,गोश्त,caro
625,Getreide::N,अनाज,frumentum
626,Brei::N,भरता,puls
627,Brei::N,दलिया,puls
628,Brot::N,रोटी,panis
629,Scheibe::N,कतला,frustum
630,Fett::N,वसा,pingue
631,Fett::N,चरबी,pingue
632,Butter::N,मक्खन,butȳrum
633,Öl::N,तेल,oleum
634,Salz::N,नमक,sal
635,Suppe::N,सूप,ius
636,Suppe::N,शोरबा,ius
637,Honig::N,शहद,mel
638,Milch::N,दूध,lac
639,Tee::N,चाय,thea
640,Leder::N,चमड़ा,corium
641,Wolle::N,ऊन,lana
642,Stoff::N,कपड़ा,textum
643,Nadel::N,सूई,acus
644,Faden::N,डोरा,filum
645,Knopf::N,बटन,bulla
646,Knopf::N,घुंडी,bulla
647,Knoten::N,गाँठ,nodus
648,Knoten::N,गुत्थी,nodus
649,Farbe::N,रंग,pigmentum
650,Farbe::N,वर्ण,pigmentum
651,Kleidung::N,पहनावा,vestimenta
652,Hemd::N,कुरता,tunica
653,Hemd::N,क़मीज़,tunica
654,Kragen::N,गरदनी,collare
655,Kragen::N,गरेबान,collare
656,Ärmel::N,आस्तीन,manica
657,Hose::N,पैंट,bracae
658,Hose::N,पतलून,bracae
659,Gürtel::N,पेटी,cingulum
660,Gürtel::N,मेखला,cingulum
661,Mütze::N,टोपी,pilleus
662,Schuh::N,जूता,calceus
663,Stiefel::N,बूट,pero
664,Stiefel::N,बूट,caliga
665,Ring::N,अँगूठी,anulus
666,Band::N,पट्टी,redimiculum
667,Kamm::N,कंघी,pecten
668,Spiegel::N,आईना,speculum
669,Spiegel::N,दर्पण,speculum
670,Riemen::N,तसमा,lorum
671,Riemen::N,पट्टा,lorum
672,Schnur::N,डोरी,linum
673,Schnur::N,सुतली,linum
674,Leine::N,रस्सी,retinaculum
675,Decke::N,रज़ाई,lodix
676,Kissen::N,तकिया,pulvinus
677,Kissen::N,गाद्दा,pulvinus
678,Tuch::N,रूमाल,velum
679,Tuch::N,वस्त्र,velum
680,Handtuch::N,अँगोछा,mantele
681,Kraft::N,ज़ोर,vis
682,Kraft::N,शक्ति,vis
683,Stärke::N,बल,robur
684,Stärke::N,ताक़त,robur
685,Gesundheit::N,स्वास्थ्य,valetudo
686,Gesundheit::N,तंदुरुस्ती,valetudo
687,Krankheit::N,रोग,morbus
688,Krankheit::N,बीमारी,morbus
689,Schmerz::N,दर्द,dolor
690,Schmerz::N,पीड़ा,dolor
691,Wunde::N,घाव,vulnus
692,Wunde::N,ज़ख़्म,vulnus
693,Fieber::N,ज्वर,febris
694,Fieber::N,बुख़ार,febris
695,Arznei::N,दवा,remedium
696,Arznei::N,औषाधि,remedium
697,Brücke::N,पुल,pons
698,Brücke::N,सेतु,pons
699,Brunnen::N,कुआँ,puteus
700,Weide::N,चरागाह,pascua
701,Pfad::N,पथ,semita
702,Pfad::N,पगडंडी,semita
703,Weg::N,मार्ग,iter
704,Straße::N,राह,via
705,Straße::N,रास्ता,via
706,Dorf::N,गाँव,vicus
707,Dorf::N,ग्राम,vicus
708,Stadt::N,शहर,urbs
709,Stadt::N,शहर,oppidum
710,Brief::N,ख़त,epistula
711,Brief::N,पत्र,epistula
712,Brief::N,चिट्ठी,epistula
713,Buch::N,किताब,liber
714,Buch::N,पुस्तक,liber
715,Buchstabe::N,अक्षर,littera
716,Zeitung::N,अख़बार,diurnum
717,Zeitung::N,समाचार-पत्र,diurnum
718,Leben::N,जीवन,vita
719,Leben::N,ज़िंदगी,vita
720,Tod::N,मौत,mors
721,Tod::N,मृत्यु,mors
722,Grab::N,क़ब्र,sepulcrum
723,Kirche::N,चर्च,ecclesia
724,Kirche::N,गिरजा,ecclesia
725,Sünde::N,पाप,peccatum
726,Sünde::N,गुनाह,peccatum
727,Gott::N,देव,deus
728,Gott::N,ईश्वर,deus
729,Arbeiter::N,मज़दूर,operarius
730,Chef::N,अध्यक्ष,praefectus
731,Meister::N,शिल्पज्ञ,magister
732,Arzt::N,वैद्य,medicus
733,Arzt::N,डॉक्टर,medicus
734,Arzt::N,चिकित्सक,medicus
735,Lehrer::N,शिक्षक,magister
736,Lehrer::N,अध्यापक,magister
737,Geld::N,धन,aes
738,Geld::N,धन,pecunia
739,Geld::N,पैसा,aes
740,Geld::N,पैसा,pecunia
741,Geschäft::N,सौदा,negotium
742,Geschäft::N,व्यापार,negotium
743,Laden::N,दुकान,taberna
744,Preis::N,दाम,pretium
745,Preis::N,मूल्य,pretium
746,Ware::N,माल,merx
747,Ware::N,पण्य,merx
748,Nutzen::N,लाभ,utilitas
749,Nutzen::N,फ़ायदा,utilitas
750,Reichtum::N,धन,opes
751,Reichtum::N,धन,divitiae
752,Reichtum::N,दौलत,opes
753,Reichtum::N,दौलत,divitiae
754,Welt::N,विश्व,mundus
755,Welt::N,दुनिया,mundus
756,Land::N,देश,terra
757,Land::N,मुल्क,terra
758,Staat::N,राज्य,res publica
759,Staat::N,राष्ट्र,res publica
760,König::N,राजा,rex
761,König::N,बादशाह,rex
762,Macht::N,शासन,potestas
763,Macht::N,सत्ता,potestas
764,Grenze::N,सरहद,limes
765,Krieg::N,जंग,bellum
766,Krieg::N,युद्ध,bellum
767,Feind::N,शत्रु,inimicus
768,Feind::N,दुश्मन,inimicus
769,Gewalt::N,हिंसा,vis
770,Kampf::N,लड़ाई,pugna
771,Kampf::N,संघर्ष,pugna
