,Concept_ID,fa,sk
319,Lärm::N,هیاهو,hurhaj
320,Laut::N,صدا,zvuk
321,Ton::N,آهنگ,tón
322,Ton::N,آهنگ,zvuk
323,Lied::N,آواز,pieseň
324,Lied::N,ترانه,pieseň
325,Ruhe::N,آرامش,pokoj
326,Leute::N,مردم,ľudia
327,Volk::N,خلق,ľud
328,Volk::N,خلق,národ
329,Arbeit::N,کار,práca
330,Arbeit::N,کار,robota
331,Gast::N,مهمان,hosť
332,Geschenk::N,هدیه,dar
333,Spiel::N,بازی,hra
334,Gesellschaft::N,جمعیت,spoločnosť
335,Hilfe::N,کمک,pomoc
336,Freund::N,دوست,priateľ
337,Kamerad::N,رفیق,kamarát
338,Angelegenheit::N,امر,vec
339,Angelegenheit::N,امر,záležitosť
340,Angelegenheit::N,قضیه,vec
341,Angelegenheit::N,قضیه,záležitosť
342,Anzahl::N,عده,počet
343,Anzahl::N,عده,množstvo
344,Anzahl::N,شمار,počet
345,Anzahl::N,شمار,množstvo
346,Art::N,نوع,druh
347,Stück::N,تکه,kus
348,Stück::N,تکه,kúsok
349,Stück::N,قطعه,kus
350,Stück::N,قطعه,kúsok
351,Teil::N,بخش,časť
352,Teil::N,قسمت,časť
353,Hälfte::N,نیم,polka
354,Hälfte::N,نیم,polovica
355,Kreis::N,حلقه,kruh
356,Kreis::N,دایره,kruh
357,Kreuz::N,صلیب,kríž
358,Linie::N,خط,línia
359,Linie::N,سطر,línia
360,Strich::N,خط,čiara
361,Abstand::N,فاصله,vzdialenosť
362,Entfernung::N,مسافت,vzdialenosť
363,Gegend::N,منطقه,kraj
364,Gegend::N,منطقه,krajina
365,Platz::N,گنجایش,miesto
366,Ort::N,جا,miesto
367,Ort::N,محل,miesto
368,Ort::N,مکان,miesto
369,Seite::N,طرف,bok
370,Seite::N,طرف,strana
371,Mitte::N,وسط,stred
372,Mitte::N,میان,stred
373,Gegenstand::N,چیز,predmet
374,Sache::N,چیز,vec
375,Rand::N,کنار,kraj
376,Rand::N,کنار,okraj
377,Rand::N,حاشیه,kraj
378,Rand::N,حاشیه,okraj
379,Kante::N,لبه,hrana
380,Ecke::N,گوشه,roh
381,Spitze::N,سر,hrot
382,Spitze::N,سر,špička
383,Spitze::N,نوک,hrot
384,Spitze::N,نوک,špička
385,Ende::N,ته,koniec
386,Ende::N,آخر,koniec
387,Loch::N,سوراخ,diera
388,Winkel::N,کنج,kút
389,Muster::N,نقش,vzor
390,Muster::N,نقش,vzorka
391,Größe::N,قد,veľkosť
392,Größe::N,بزرگی,veľkosť
393,Länge::N,طول,dĺžka
394,Höhe::N,بلندی,výška
395,Gewicht::N,وزن,váha
396,Menge::N,مقدار,množstvo
397,Menge::N,اندازه,množstvo
398,Haufen::N,توده,hŕba
399,Reihe::N,ردیف,rad
400,Boot::N,قایق,čln
401,Ruder::N,پارو,veslo
402,Schlitten::N,سورتمه,sane
403,Ski::N,اسکی,lyža
404,Lagerfeuer::N,آتش,táborák
405,Last::N,بار,ťarcha
406,Last::N,بار,bremeno
407,Last::N,سنگینی,ťarcha
408,Last::N,سنگینی,bremeno
409,Gang::N,راه رفتن,chôdza
410,Schritt::N,قدم,krok
411,Norden::N,شمال,sever
412,Süden::N,جنوب,juh
413,Westen::N,غرب,západ
414,Osten::N,شرق,východ
415,Holz::N,چوب,drevo
416,Brett::N,تخته,doska
417,Platte::N,صفحه,doska
418,Platte::N,صفحه,platňa
419,Stütze::N,تکیه,opora
420,Stange::N,میله,tyč
421,Stock::N,چوب,palica
422,Stab::N,عصا,palica
423,Rohr::N,لوله,rúra
424,Haus::N,منزل,dom
425,Heim::N,خانه,domov
426,Heim::N,کاشانه,domov
427,Ofen::N,بخاری,pec
428,Ofen::N,بخاری,kachle
429,Fußboden::N,کف اتاق,dlážka
430,Fußboden::N,کف اتاق,podlaha
431,Tisch::N,میز,stôl
432,Stuhl::N,صندلی,stolička
433,Wiege::N,گهواره,kolíska
434,Bett::N,تختخواب,lôžko
435,Bett::N,تختخواب,posteľ
436,Regal::N,قفسه,regál
437,Regal::N,قفسه,polica
438,Kiste::N,صندوق,debna
439,Fenster::N,پنجره,okno
440,Fenster::N,پنجره,oblok
441,Tür::N,در,dvere
442,Tür::N,درب,dvere
443,Tor::N,دروازه,vráta
444,Zaun::N,حصار,plot
445,Zaun::N,حصار,ohrada
446,Dach::N,بام,krov
447,Dach::N,بام,strecha
448,Leiter::N,نردبان,rebrík
449,Leiter::N,نردبان,rebrina
450,Besen::N,جارو,metla
451,Spaten::N,بیل,rýľ
452,Schaufel::N,بیل,lopata
453,Schaufel::N,پارو,lopata
454,Gabel::N,چنگال,vidlička
455,Löffel::N,قاشق,lyžica
456,Messer::N,کارد,nôž
457,Nagel::N,میخ,klinec
458,Netz::N,تور,sieť
459,Netz::N,شبکه,sieť
460,Haken::N,قلاب,hák
461,Haken::N,قلاب,háčik
462,Griff::N,دسته,rukoväť
463,Schloss::N,قفل,zámka
464,Bild::N,عکس,obraz
465,Bild::N,تصویر,obraz
466,Figur::N,تندیس,figúra
467,Puppe::N,عروسک,bábka
468,Puppe::N,عروسک,bábika
469,Beutel::N,کیسه,vrece
470,Beutel::N,کیسه,vrecko
471,Bündel::N,بسته,uzlík
472,Bündel::N,بسته,zväzok
473,Tasche::N,کیف,taška
474,Tasche::N,کیف,kabelka
475,Eimer::N,سطل,vedro
476,Deckel::N,در,vrchnák
477,Deckel::N,در,pokrývka
478,Geschirr::N,ظرف,nádoba
479,Sack::N,گونی,mech
480,Sack::N,گونی,vrece
481,Tasse::N,فنجان,šálka
482,Topf::N,دیگ,hrniec
483,Topf::N,قابلمه,hrniec
484,Kessel::N,دیگ,kotol
485,Essen::N,خوراک,jedlo
486,Nahrung::N,غذا,strava
487,Nahrung::N,غذا,potrava
488,Speise::N,خوراک,jedlo
489,Fleisch::N,گوشت,mäso
490,Getreide::N,غله,obilie
491,Brei::N,فرنی,kaša
492,Brei::N,حریره,kaša
493,Brot::N,نان,chlieb
494,Scheibe::N,قاچ,kotúč
495,Scheibe::N,قاچ,krajec
496,Scheibe::N,لزگه,kotúč
497,Scheibe::N,لزگه,krajec
498,Fett::N,چربی,tuk
499,Fett::N,چربی,masť
500,Butter::N,کره,maslo
501,Öl::N,روغن,olej
502,Salz::N,نمک,soľ
503,Suppe::N,آش,polievka
504,Suppe::N,سوپ,polievka
505,Honig::N,عسل,med
506,Milch::N,شیر,mlieko
507,Tee::N,چای,čaj
508,Leder::N,چرم,koža
509,Wolle::N,پشم,vlna
510,Stoff::N,پارچه,súkno
511,Nadel::N,سوزن,ihla
512,Faden::N,نخ,niť
513,Faden::N,نخ,vlákno
514,Knopf::N,دکمه,gombík
515,Knoten::N,گره,uzol
516,Farbe::N,رنگ,farba
517,Kleidung::N,لباس,šaty
518,Kleidung::N,لباس,šatstvo
519,Kleidung::N,پوشاک,šaty
520,Kleidung::N,پوشاک,šatstvo
521,Hemd::N,پیراهن,košeľa
522,Kragen::N,یقه,golier
523,Ärmel::N,آستین,rukáv
524,Hose::N,شلوار,nohavice
525,Gürtel::N,کمر‌بند,pás
526,Gürtel::N,کمر‌بند,opasok
527,Mütze::N,کلاه,čiapka
528,Schuh::N,کفش,obuv
529,Schuh::N,کفش,topánka
530,Stiefel::N,چکمه,čižma
531,Ring::N,حلقه,prsteň
532,Ring::N,انگشتر,prsteň
533,Band::N,نوار,stuha
534,Band::N,روبان,stuha
535,Kamm::N,شانه,hrebeň
536,Spiegel::N,آینه,zrkadlo
537,Riemen::N,تسمه,remeň
538,Schnur::N,ریسمان,šnúra
539,Leine::N,قلاده,vodidlo
540,Decke::N,پتو,deka
541,Decke::N,پتو,prikrývka
542,Kissen::N,بالش,poduška
543,Tuch::N,شال,šatka
544,Handtuch::N,حوله,uterák
545,Kraft::N,نیرو,moc
546,Stärke::N,زور,sila
547,Gesundheit::N,سلامتی,zdravie
548,Gesundheit::N,تندرستی,zdravie
549,Krankheit::N,بیماری,nemoc
550,Krankheit::N,بیماری,choroba
551,Schmerz::N,درد,bolesť
552,Wunde::N,زخم,rana
553,Fieber::N,تب,horúčka
554,Arznei::N,دارو,liek
555,Brücke::N,پل,most
556,Brunnen::N,چاه,studňa
557,Weide::N,چراگاه,pastva
558,Pfad::N,راه,chodník
559,Weg::N,راه,cesta
560,Weg::N,طریق,cesta
561,Straße::N,راه,hradská
562,Straße::N,جاده,hradská
563,Dorf::N,ده,dedina
564,Dorf::N,روستا,dedina
565,Stadt::N,شهر,mesto
566,Brief::N,نامه,list
567,Buch::N,کتاب,kniha
568,Buchstabe::N,حرف,litera
569,Buchstabe::N,حرف,písmeno
570,Zeitung::N,روزنامه,noviny
571,Leben::N,عمر,život
572,Leben::N,زندگی,život
573,Tod::N,مرگ,smrť
574,Grab::N,گور,hrob
575,Grab::N,مزار,hrob
576,Kirche::N,کلیسا,kostol
577,Sünde::N,بزه,hriech
578,Sünde::N,گناه,hriech
579,Gott::N,خدا,boh
580,Arbeiter::N,کارگر,robotník
581,Arbeiter::N,کارگر,pracnovík
582,Chef::N,رئیس,šéf
583,Chef::N,رئیس,riaditeľ
584,Meister::N,استاد,majster
585,Arzt::N,پزشک,lekár
586,Lehrer::N,معلم,učiteľ
587,Lehrer::N,آموزگار,učiteľ
588,Geld::N,پول,peniaze
589,Geschäft::N,کار,obchod
590,Geschäft::N,بیزنس,obchod
591,Laden::N,دکان,obchod
592,Laden::N,مغازه,obchod
593,Preis::N,بها,cena
594,Preis::N,قیمت,cena
595,Ware::N,جنس,tovar
596,Ware::N,کالا,tovar
597,Nutzen::N,مزیت,osoh
598,Nutzen::N,مزیت,úžitok
599,Nutzen::N,امتیاز,osoh
600,Nutzen::N,امتیاز,úžitok
601,Reichtum::N,مال,bohatstvo
602,Reichtum::N,ثروت,bohatstvo
603,Welt::N,دنیا,svet
604,Land::N,کشور,územie
605,Land::N,کشور,krajina
606,Land::N,مملکت,územie
607,Land::N,مملکت,krajina
608,Staat::N,دولت,štát
609,König::N,شاه,kráľ
610,König::N,پادشاه,kráľ
611,Macht::N,قدرت,moc
612,Macht::N,قدرت,mocnosť
613,Macht::N,اختیار,moc
614,Macht::N,اختیار,mocnosť
615,Grenze::N,مرز,hranica
616,Krieg::N,جنگ,vojna
617,Feind::N,دشمن,nepriateľ
618,Gewalt::N,زور,násilie
619,Gewalt::N,خشونت,násilie
620,Kampf::N,نبرد,boj
621,Kampf::N,مبارزه,boj
622,Bogen[Waffe]::N,کمان,luk
623,Pfeil::N,تیر,šíp
624,Pfeil::N,تیر,strela
625,Gewehr::N,تفنگ,puška
626,Fehler::N,غلط,omyl
627,Fehler::N,غلط,chyba
628,Fehler::N,اشتباه,omyl
629,Fehler::N,اشتباه,chyba
630,Lüge::N,دروغ,lož
631,Schaden::N,آسیب,ujma
632,Schaden::N,آسیب,škoda
633,Schaden::N,خسارت,ujma
634,Schaden::N,خسارت,škoda
635,Unglück::N,بلا,nešťastie
636,Schuld::N,گناه,vina
637,Schuld::N,گناه,previnenie
638,Schuld::N,تقصیر,vina
639,Schuld::N,تقصیر,previnenie
640,Alter::N,سن,vek
641,Alter::N,عمر,vek
642,Schluss::N,انتها,záver
643,Schluss::N,انتها,koniec
644,Zeit::N,وقت,čas
645,Zeit::N,زمان,čas
646,Tag::N,روز,deň
647,Morgen::N,صبح,ráno
648,Mittag::N,ظهر,poludnie
649,Abend::N,شب,večer
650,Abend::N,عصر,večer
651,Nacht::N,شب,noc
652,Woche::N,هفته,týždeň
653,Monat::N,ماه,mesiac
654,Jahr::N,سال,rok
655,Frühling::N,بهار,jar
656,Sommer::N,تابستان,leto
657,Herbst::N,پاییز,jeseň
658,Winter::N,زمستان,zima
659,Januar::N,ژانویه,január
660,Februar::N,فوریه,február
661,März::N,مارس,marec
662,April::N,آوریل,apríl
663,Mai::N,مه,máj
664,Juni::N,ژوئن,jún
665,Juli::N,ژویه,júl
666,August::N,اوت,august
667,September::N,سپتامبر,september
668,Oktober::N,اکتبر,október
669,November::N,نوامبر,november
670,Dezember::N,دسامبر,december
671,Montag::N,دو‌شنبه,pondelok
672,Dienstag::N,سه‌شنبه,utorok
673,Mittwoch::N,چهار‌شنبه,streda
674,Donnerstag::N,پنج شنبه,štvrtok
675,Freitag::N,جمعه,piatok
676,Samstag::N,شنبه,sobota
677,Sonntag::N,یکشنبه,nedeľa
678,groß::A,بزرگ,veľký
679,klein::A,کوچک,malý
680,lang::A,بلند,dlhý
681,kurz::A,کوتاه,krátky
682,breit::A,پهن,široký
683,schmal::A,تنگ,úzky
684,schmal::A,نازک,úzky
685,dicht::A,چگال,hustý
686,dicht::A,انبوه,hustý
687,dick[Gegenstand]::A,ضخیم,tlstý
688,dünn::A,نازک,tenký
689,fein::A,ریز,jemný
690,fein::A,باریک,jemný
691,fest::A,محکم,pevný
692,flach::A,صاف,rovný
693,flach::A,صاف,plochý
694,flach::A,مسطح,rovný
695,flach::A,مسطح,plochý
696,glatt::A,لیز,hladký
697,hart::A,سفت,tvrdý
698,weich::A,نرم,mäkký
699,weich::A,ملایم,mäkký
700,rund::A,گرد,guľatý
701,rund::A,گرد,okrúhly
702,spitz::A,تیز,končitý
703,spitz::A,نوک‌تیز,končitý
704,scharf::A,تیز,ostrý
705,scharf::A,برنده,ostrý
706,stumpf::A,کند,tupý
707,schwer::A,سنگین,ťažký
708,schön::A,زیبا,pekný
709,schön::A,زیبا,krásny
710,heiß::A,داغ,horúci
711,warm::A,گرم,teplý
712,kalt::A,سرد,studený
713,kühl::A,خنک,chladný
714,frisch::A,تازه,svieži
715,feucht::A,مرطوب,vlhký
716,feucht::A,مرطوب,zvlhnutý
717,nass::A,تر,mokrý
718,nass::A,خیش,mokrý
719,trocken::A,خشک,suchý
720,voll::A,پر,plný
721,leer::A,خالی,prázdny
722,offen::A,باز,otvorený
723,geschlossen::A,بسته,zavretý
724,sauber::A,پاک,čistý
725,sauber::A,تمیز,čistý
726,schmutzig::A,کثیف,špinavý
727,schmutzig::A,آلوده,špinavý
728,roh::A,خام,surový
729,reif::A,رسیده,zrelý
730,lecker::A,لذیذ,chutný
731,lecker::A,خوشمزه,chutný
732,süß::A,شیرین,sladký
733,bitter::A,تلخ,horký
734,sauer::A,ترش,kyslý
735,hell::A,روشن,jasný
736,hell::A,روشن,svetlý
737,dunkel::A,تاریک,temný
738,schwarz::A,سیاه,čierny
739,weiß::A,سفید,biely
740,rot::A,سرخ,červený
741,rot::A,قرمز,červený
742,gelb::A,زرد,žltý
743,blau::A,آبی,modrý
744,blau::A,آبی,belasý
745,grün::A,سبز,zelený
746,grau::A,طوسی,šedý
747,grau::A,خاکستری,šedý
748,bunt::A,رنگارنگ,pestrý
749,billig::A,ارزان,lacný
750,teuer::A,گران,drahý
751,wertvoll::A,قیمتی,cenný
752,wertvoll::A,گرانبها,cenný
753,blind::A,کور,slepý
754,blind::A,نابینا,slepý
755,taub::A,کر,hluchý
756,taub::A,ناشنوا,hluchý
757,kräftig::A,قوی,silný
758,stark::A,قوی,silný
759,stark::A,نیرومند,silný
760,schwach::A,ضعیف,slabý
761,schwach::A,ضعیف,bezvládny
762,fett::A,چرب,tučný
763,schlank::A,باریک‌اندام,štíhly
764,hübsch::A,قشنگ,šumný
765,hübsch::A,قشنگ,švárny
766,hübsch::A,خوشگل,šumný
767,hübsch::A,خوشگل,švárny
768,böse::A,بد,zlý
769,dumm::A,احمق,hlúpy
770,faul::A,لش,lenivý
771,faul::A,تنبل,lenivý
772,fleißig::A,زرنگ,snaživý
773,fleißig::A,زرنگ,usilovný
774,geizig::A,خسیس,skupý
775,geizig::A,خسیس,lakomý
776,klug::A,عاقل,múdry
777,klug::A,عاقل,bystrý
778,klug::A,باهوش,múdry
779,klug::A,باهوش,bystrý
780,geschickt::A,ماهر,zručný
781,geschickt::A,ماهر,šikovný
782,lieb::A,عزیز,milý
783,lustig::A,شاد,veselý
784,lustig::A,خوشحال,veselý
785,sanft::A,لطیف,nežný
786,hungrig::A,گرسنه,lačný
787,hungrig::A,گرسنه,hladný
788,krank::A,مریض,chorý
789,krank::A,مریض,nemocný
790,krank::A,بیمار,chorý
791,krank::A,بیمار,nemocný
792,nackt::A,لخت,nahý
793,nackt::A,برهنه,nahý
794,traurig::A,غمگین,smutný
795,lebendig::A,زنده,živý
796,gut::A,خوب,dobrý
797,schlecht::A,بد,zlý
798,richtig::A,درست,správny
799,schlimm::A,وخيم,zlý
800,schlimm::A,وخيم,nepríjemný
801,wahr::A,درست,pravý
802,wahr::A,درست,pravdivý
803,wahr::A,حقیقی,pravý
804,wahr::A,حقیقی,pravdivý
805,alt::A,کهنه,starý
806,neu::A,نو,nový
807,ehemalig::A,قبلی,bývalý
