,Concept_ID,lv,ca
849,Regal::N,джадж,prestatgeria
850,Regal::N,plaukts,prestatgeria
851,Kiste::N,куд,caixa
852,Kiste::N,ящик,caixa
853,Kiste::N,kaste,caixa
854,Kiste::N,šķirsts,caixa
855,Fenster::N,ӧшинь,finestra
856,Fenster::N,logs,finestra
857,Tür::N,ӧдзӧс,porta
858,Tür::N,durvis,porta
859,Tor::N,дзиръя,portal
860,Tor::N,vārti,portal
861,Zaun::N,потшӧс,tanca
862,Zaun::N,žogs,tanca
863,Dach::N,вевт,teulada
864,Dach::N,jumts,teulada
865,Leiter::N,пос,escala
866,Leiter::N,пос,escala de mà
867,Leiter::N,kāpnes,escala
868,Leiter::N,kāpnes,escala de mà
869,Leiter::N,redeles,escala
870,Leiter::N,redeles,escala de mà
871,Besen::N,рос,escombra
872,Besen::N,slota,escombra
873,Spaten::N,зыр,pala
874,Spaten::N,lāpsta,pala
875,Schaufel::N,тэльӧб,pala
876,Schaufel::N,liekšķere,pala
877,Gabel::N,вилки,forquilla
878,Gabel::N,dakšiņa,forquilla
879,Löffel::N,пань,cullera
880,Löffel::N,karote,cullera
881,Messer::N,пурт,coltell
882,Messer::N,nazis,coltell
883,Nagel::N,тув,clau
884,Nagel::N,кӧрт тув,clau
885,Nagel::N,nagla,clau
886,Netz::N,тыв,filat
887,Netz::N,tīkls,filat
888,Haken::N,крук,ganxo
889,Haken::N,āķis,ganxo
890,Haken::N,kāsis,ganxo
891,Haken::N,krampis,ganxo
892,Griff::N,нуд,puny
893,Griff::N,нуд,mànec
894,Griff::N,kāts,puny
895,Griff::N,kāts,mànec
896,Griff::N,rokturis,puny
897,Griff::N,rokturis,mànec
898,Schloss::N,томан,pany
899,Schloss::N,aizslēgs,pany
900,Bild::N,серпас,imatge
901,Bild::N,glezna,imatge
902,Figur::N,пертас,figura
903,Figur::N,вежньӧг,figura
904,Figur::N,figūra,figura
905,Puppe::N,акань,nina
906,Puppe::N,lelle,nina
907,Beutel::N,мешӧк,bossa
908,Beutel::N,kule,bossa
909,Beutel::N,maisiņš,bossa
910,Bündel::N,кӧртӧд,feix
911,Bündel::N,кӧртӧд,paquet
912,Bündel::N,sainis,feix
913,Bündel::N,sainis,paquet
914,Tasche::N,сумка,bossa
915,Tasche::N,soma,bossa
916,Eimer::N,ведра,galleda
917,Eimer::N,spainis,galleda
918,Deckel::N,пӧдан,tapa
919,Deckel::N,пӧдан,tapadora
920,Deckel::N,тупкӧд,tapa
921,Deckel::N,тупкӧд,tapadora
922,Deckel::N,vāks,tapa
923,Deckel::N,vāks,tapadora
924,Geschirr::N,дозмук,vaixella
925,Geschirr::N,тасьті-пань,vaixella
926,Geschirr::N,trauki,vaixella
927,Sack::N,мешӧк,sac
928,Sack::N,мешӧк,saca
929,Sack::N,maiss,sac
930,Sack::N,maiss,saca
931,Tasse::N,бекар,tassa
932,Tasse::N,тасьті,tassa
933,Tasse::N,tase,tassa
934,Topf::N,гырнич,pot
935,Topf::N,гырнич,olla
936,Topf::N,pods,pot
937,Topf::N,pods,olla
938,Kessel::N,пӧрт,caldera
939,Kessel::N,katls,caldera
940,Essen::N,сёйӧм,àpat
941,Essen::N,сёйӧм,menjada
942,Essen::N,ēdiens,àpat
943,Essen::N,ēdiens,menjada
944,Nahrung::N,сёян,aliment
945,Nahrung::N,barība,aliment
946,Speise::N,сёян,plat
947,Speise::N,сёянтор,plat
948,Speise::N,ēdiens,plat
949,Fleisch::N,яй,carn
950,Fleisch::N,gaļa,carn
951,Getreide::N,нянь,cereals
952,Getreide::N,labība,cereals
953,Brei::N,рок,puré
954,Brei::N,putra,puré
955,Brei::N,biezenis,puré
956,Brot::N,нянь,pa
957,Brot::N,maize,pa
958,Scheibe::N,шӧрӧм,tall
959,Scheibe::N,шӧрӧм,llesca
960,Scheibe::N,чӧлан,tall
961,Scheibe::N,чӧлан,llesca
962,Scheibe::N,šķēle,tall
963,Scheibe::N,šķēle,llesca
964,Scheibe::N,rieciens,tall
965,Scheibe::N,rieciens,llesca
966,Fett::N,гос,greix
967,Fett::N,тшог,greix
968,Fett::N,tauki,greix
969,Butter::N,вый,mantega
970,Butter::N,sviests,mantega
971,Öl::N,вый,oli
972,Öl::N,eļļa,oli
973,Salz::N,сов,sal
974,Salz::N,sāls,sal
975,Suppe::N,шыд,sopa
976,Suppe::N,zupa,sopa
977,Honig::N,ма,mel
978,Honig::N,medus,mel
979,Milch::N,йӧв,llet
980,Milch::N,piens,llet
981,Tee::N,чай,te
982,Tee::N,tēja,te
983,Leder::N,ку,cuir
984,Leder::N,āda,cuir
985,Wolle::N,вурун,llana
986,Wolle::N,vilna,llana
987,Stoff::N,дӧра,tela
988,Stoff::N,drāna,tela
989,Stoff::N,audums,tela
990,Nadel::N,ем,agulla
991,Nadel::N,adata,agulla
992,Faden::N,сунис,fil
993,Faden::N,diegs,fil
994,Faden::N,pavediens,fil
995,Knopf::N,кизь,botó
996,Knopf::N,poga,botó
997,Knoten::N,гӧрӧд,nus
998,Knoten::N,mezgls,nus
999,Farbe::N,краска,pintura
1000,Farbe::N,вап,pintura
1001,Farbe::N,krāsa,pintura
1002,Kleidung::N,паськӧм,roba
1003,Kleidung::N,паськӧм,vestits
1004,Kleidung::N,tērps,roba
1005,Kleidung::N,tērps,vestits
1006,Kleidung::N,drēbes,roba
1007,Kleidung::N,drēbes,vestits
1008,Hemd::N,дӧрӧм,camisa
1009,Hemd::N,krekls,camisa
1010,Kragen::N,воротник,coll
1011,Kragen::N,apkakle,coll
1012,Ärmel::N,сос,màniga
1013,Ärmel::N,piedurkne,màniga
1014,Hose::N,гач,pantalōns
1015,Hose::N,bikses,pantalōns
1016,Gürtel::N,вӧнь,cinturó
1017,Gürtel::N,josta,cinturó
1018,Mütze::N,шапка,gorra
1019,Mütze::N,cepure,gorra
1020,Schuh::N,башмак,sabata
1021,Schuh::N,ботинки,sabata
1022,Schuh::N,kurpe,sabata
1023,Stiefel::N,сапӧг,bota
1024,Stiefel::N,zābaks,bota
1025,Ring::N,кытш,anell
1026,Ring::N,gredzens,anell
1027,Band::N,лента,veta
1028,Band::N,лента,cinta
1029,Band::N,вундас,veta
1030,Band::N,вундас,cinta
1031,Band::N,lente,veta
1032,Band::N,lente,cinta
1033,Kamm::N,сынан,pinta
1034,Kamm::N,ķemme,pinta
1035,Spiegel::N,рӧмпӧштан,mirāll
1036,Spiegel::N,spogulis,mirāll
1037,Riemen::N,тасма,corretja
1038,Riemen::N,siksna,corretja
1039,Schnur::N,гез,corda
1040,Schnur::N,aukla,corda
1041,Leine::N,юргез,corretja
1042,Leine::N,saite,corretja
1043,Decke::N,эшкын,manta
1044,Decke::N,эшкын,flassada
1045,Decke::N,шебрас,manta
1046,Decke::N,шебрас,flassada
1047,Decke::N,sega,manta
1048,Decke::N,sega,flassada
1049,Kissen::N,юрлӧс,coixí
1050,Kissen::N,spilvens,coixí
1051,Tuch::N,чышъян,mocador
1052,Tuch::N,vadmala,mocador
1053,Handtuch::N,ки чышкӧд,tovallola
1054,Handtuch::N,кизьчышъян,tovallola
1055,Handtuch::N,dvielis,tovallola
1056,Kraft::N,этш,força
1057,Kraft::N,эбӧс,força
1058,Kraft::N,spēks,força
1059,Stärke::N,ёнлун,vigor
1060,Stärke::N,чорыдлун,vigor
1061,Stärke::N,stiprums,vigor
1062,Gesundheit::N,дзоньвидзалун,salut
1063,Gesundheit::N,veselība,salut
1064,Krankheit::N,висьӧм,malaltia
1065,Krankheit::N,slimība,malaltia
1066,Schmerz::N,висьӧм,dolor
1067,Schmerz::N,sāpes,dolor
1068,Wunde::N,дой,ferida
1069,Wunde::N,brūce,ferida
1070,Wunde::N,jēlums,ferida
1071,Fieber::N,жар,febre
1072,Fieber::N,drudzis,febre
1073,Fieber::N,karstums,febre
1074,Arznei::N,лекарство,medicament
1075,Arznei::N,зелля,medicament
1076,Arznei::N,zāles,medicament
1077,Arznei::N,medikaments,medicament
1078,Brücke::N,пос,pont
1079,Brücke::N,tilts,pont
1080,Brunnen::N,юкмӧс,pou
1081,Brunnen::N,aka,pou
1082,Weide::N,пӧскӧтина,pastura
1083,Weide::N,ganības,pastura
1084,Pfad::N,туй,senda
1085,Pfad::N,туй,sender
1086,Pfad::N,кыснан,senda
1087,Pfad::N,кыснан,sender
1088,Pfad::N,taka,senda
1089,Pfad::N,taka,sender
1090,Weg::N,туй,camí
1091,Weg::N,ceļš,camí
1092,Straße::N,туй,carretera
1093,Straße::N,iela,carretera
1094,Dorf::N,сикт,poble
1095,Dorf::N,ciems,poble
1096,Stadt::N,кар,ciutāt
1097,Stadt::N,pilsēta,ciutāt
1098,Brief::N,письмӧ,carta
1099,Brief::N,vēstule,carta
1100,Buch::N,небӧг,llibre
1101,Buch::N,grāmata,llibre
1102,Buchstabe::N,шыпас,lletra
1103,Buchstabe::N,burts,lletra
1104,Zeitung::N,газет,diāri
1105,Zeitung::N,avīze,diāri
1106,Zeitung::N,laikraksts,diāri
1107,Leben::N,лов,vida
1108,Leben::N,олӧм,vida
1109,Leben::N,dzīve,vida
1110,Tod::N,кулӧм,mort
1111,Tod::N,nāve,mort
1112,Grab::N,гу,tomba
1113,Grab::N,kaps,tomba
1114,Kirche::N,вичко,església
1115,Kirche::N,baznīca,església
1116,Sünde::N,мыж,pecat
1117,Sünde::N,grēks,pecat
1118,Gott::N,ен,déu
1119,Gott::N,dievs,déu
1120,Arbeiter::N,уджалысь,obrer
1121,Arbeiter::N,strādnieks,obrer
1122,Chef::N,юралысь,cap
1123,Chef::N,веськӧдлысь,cap
1124,Chef::N,šefs,cap
1125,Chef::N,vadītajs,cap
1126,Chef::N,priekšnieks,cap
1127,Meister::N,вӧчысь,mestre
1128,Meister::N,meistars,mestre
1129,Arzt::N,врач,metge
1130,Arzt::N,бурдӧдысь,metge
1131,Arzt::N,ārsts,metge
1132,Lehrer::N,велӧдысь,mestre
1133,Lehrer::N,skolotājs,mestre
1134,Geld::N,сьӧм,dinērs
1135,Geld::N,nauda,dinērs
1136,Geschäft::N,удж,negoci
1137,Geschäft::N,bizness,negoci
1138,Geschäft::N,darījums,negoci
1139,Laden::N,вузасянін,tenda
1140,Laden::N,вузасянін,botiga
1141,Laden::N,bode,tenda
1142,Laden::N,bode,botiga
1143,Laden::N,veikals,tenda
1144,Laden::N,veikals,botiga
1145,Preis::N,дон,preu
1146,Preis::N,cena,preu
1147,Ware::N,тӧвар,mercaderia
1148,Ware::N,prece,mercaderia
1149,Nutzen::N,воӧм,profit
1150,Nutzen::N,выгӧда,profit
1151,Nutzen::N,labums,profit
1152,Reichtum::N,озырлун,riquesa
1153,Reichtum::N,bagātība,riquesa
1154,Welt::N,енкӧла,món
1155,Welt::N,pasaule,món
1156,Land::N,му,país
1157,Land::N,zeme,país
1158,Staat::N,канму,estat
1159,Staat::N,государство,estat
1160,Staat::N,valsts,estat
1161,König::N,кан,rei
1162,König::N,ķēniņš,rei
1163,König::N,karalis,rei
1164,Macht::N,каналӧм,poder
1165,Macht::N,каналӧм,potència
1166,Macht::N,vara,poder
1167,Macht::N,vara,potència
1168,Grenze::N,су,frontera
1169,Grenze::N,суйӧр,frontera
1170,Grenze::N,robeža,frontera
1171,Krieg::N,ожман,guerra
1172,Krieg::N,karš,guerra
1173,Feind::N,враг,enemic
1174,Feind::N,вӧрӧг,enemic
1175,Feind::N,ienaidnieks,enemic
1176,Gewalt::N,мырдöналöм,violència
1177,Gewalt::N,vara,violència
1178,Gewalt::N,vardarbība,violència
1179,Kampf::N,вермасьӧм,lluita
1180,Kampf::N,cīņa,lluita
1181,Bogen[Waffe]::N,ньӧввуж,arc
1182,Bogen[Waffe]::N,loks,arc
1183,Pfeil::N,ньӧв,fletxa
1184,Pfeil::N,bulta,fletxa
1185,Gewehr::N,пишшаль,fusell
1186,Gewehr::N,пишшаль,escopeta
1187,Gewehr::N,šautene,fusell
1188,Gewehr::N,šautene,escopeta
1189,Fehler::N,сорсьӧм,falta
1190,Fehler::N,дзугсьӧм,falta
1191,Fehler::N,kļūda,falta
1192,Lüge::N,пӧръясьӧм,mentida
1193,Lüge::N,ылӧдлӧм,mentida
1194,Lüge::N,meli,mentida
1195,Schaden::N,лёк,dany
1196,Schaden::N,изъян,dany
1197,Schaden::N,пакӧсьт,dany
1198,Schaden::N,bojājums,dany
1199,Schaden::N,kaitējums,dany
1200,Unglück::N,шог,desgràcia
1201,Unglück::N,kļūme,desgràcia
1202,Unglück::N,klizma,desgràcia
1203,Unglück::N,nelaime,desgràcia
1204,Schuld::N,мыж,culpa
1205,Schuld::N,vaina,culpa
1206,Alter::N,арлыд,edat
1207,Alter::N,vecums,edat
1208,Schluss::N,пом,fi
1209,Schluss::N,пом,final
1210,Schluss::N,beigas,fi
1211,Schluss::N,beigas,final
1212,Zeit::N,кад,temps
1213,Zeit::N,laiks,temps
1214,Tag::N,лун,dia
1215,Tag::N,diena,dia
1216,Morgen::N,асыв,matí
1217,Morgen::N,rīts,matí
1218,Mittag::N,лун шӧр,migdia
1219,Mittag::N,pusdiena,migdia
1220,Abend::N,рыт,vespre
1221,Abend::N,vakars,vespre
1222,Nacht::N,вой,nit
1223,Nacht::N,nakts,nit
1224,Woche::N,вежон,setmana
1225,Woche::N,nedēļa,setmana
1226,Monat::N,тӧлысь,mes
1227,Monat::N,mēnesis,mes
1228,Jahr::N,во,any
1229,Jahr::N,gads,any
1230,Frühling::N,тулыс,primavera
1231,Frühling::N,pavasaris,primavera
1232,Sommer::N,гожӧм,estīu
1233,Sommer::N,vasara,estīu
1234,Herbst::N,ар,tardor
1235,Herbst::N,rudens,tardor
1236,Winter::N,тӧв,hivērn
1237,Winter::N,ziema,hivērn
1238,Januar::N,тӧв шӧр,gener
1239,Januar::N,janvāris,gener
1240,Februar::N,урасьӧм,febrer
1241,Februar::N,februāris,febrer
1242,März::N,рака,març
1243,März::N,marts,març
1244,April::N,кос му,abril
1245,April::N,aprīlis,abril
1246,Mai::N,ода-кора,maig
1247,Mai::N,maijs,maig
1248,Juni::N,лӧддза-номъя,juny
1249,Juni::N,jūnijs,juny
1250,Juli::N,сора,juliol
1251,Juli::N,jūlijs,juliol
1252,August::N,моз,agost
1253,August::N,augusts,agost
1254,September::N,кӧч,setembre
1255,September::N,septembris,setembre
1256,Oktober::N,йирым,octubre
1257,Oktober::N,oktobris,octubre
1258,November::N,вӧльгым,novembre
1259,November::N,novembris,novembre
1260,Dezember::N,ӧшым,desembre
1261,Dezember::N,decembris,desembre
1262,Montag::N,выльлун,dilluns
1263,Montag::N,pirmdiena,dilluns
1264,Dienstag::N,воторник,dimarts
1265,Dienstag::N,otrdiena,dimarts
1266,Mittwoch::N,середа,dimecres
1267,Mittwoch::N,trešdiena,dimecres
1268,Donnerstag::N,четверг,dijous
1269,Donnerstag::N,ceturtdiena,dijous
1270,Freitag::N,пекнича,divendres
1271,Freitag::N,piektdiena,divendres
1272,Samstag::N,субӧта,dissabte
1273,Samstag::N,sestdiena,dissabte
1274,Sonntag::N,вӧскресенньӧ,diumenge
1275,Sonntag::N,svētdiena,diumenge
1276,groß::A,ыджыд,gros
1277,groß::A,dižs,gros
1278,groß::A,liels,gros
1279,klein::A,ичӧт,petīt
1280,klein::A,mazs,petīt
1281,lang::A,кузь,llarg
1282,lang::A,garš,llarg
1283,kurz::A,дженьыд,curt
1284,kurz::A,īss,curt
1285,breit::A,ота,ample
1286,breit::A,паськыд,ample
1287,breit::A,plats,ample
1288,schmal::A,оттӧм,estret
1289,schmal::A,tievs,estret
1290,dicht::A,сук,dens
1291,dicht::A,blīvs,dens
1292,dick[Gegenstand]::A,кыз,gruixūt
1293,dick[Gegenstand]::A,biezs,gruixūt
1294,dünn::A,вӧсни,prim
1295,dünn::A,вӧсньыд,prim
1296,dünn::A,plāns,prim
1297,fein::A,посни,fi
1298,fein::A,smalks,fi
1299,fest::A,зумыд,ferm
1300,fest::A,зумыд,sòlid
1301,fest::A,tvirts,ferm
1302,fest::A,tvirts,sòlid
1303,fest::A,noturīgs,ferm
1304,fest::A,noturīgs,sòlid
1305,flach::A,плавкӧс,pla
1306,flach::A,тшӧтшкӧс,pla
1307,flach::A,lēzens,pla
1308,flach::A,līdzens,pla
1309,glatt::A,вольк,llis
1310,glatt::A,мольыд,llis
1311,glatt::A,gluds,llis
1312,glatt::A,slidens,llis
1313,hart::A,зумыд,dur
1314,hart::A,ciets,dur
1315,weich::A,небыд,tou
1316,weich::A,mīksts,tou
1317,rund::A,гӧгрӧс,rodó
1318,rund::A,apaļš,rodó
1319,spitz::A,ёсь йыла,punxegut
1320,spitz::A,smails,punxegut
1321,scharf::A,ёсь,agut
1322,scharf::A,ass,agut
1323,stumpf::A,ныж,rom
1324,stumpf::A,ныж,esmussat
1325,stumpf::A,truls,rom
1326,stumpf::A,truls,esmussat
1327,stumpf::A,strups,rom
1328,stumpf::A,strups,esmussat
1329,schwer::A,сьӧкыд,pesāt
1330,schwer::A,smags,pesāt
1331,schön::A,мича,bonīc
1332,schön::A,лӧсьыд,bonīc
1333,schön::A,daiļš,bonīc
1334,schön::A,skaists,bonīc
1335,heiß::A,пӧсь,calēnt
1336,heiß::A,karsts,calēnt
1337,warm::A,шоныд,càlid
1338,warm::A,silts,càlid
1339,kalt::A,кӧдзыд,fred
1340,kalt::A,salts,fred
1341,kalt::A,auksts,fred
1342,kühl::A,юзыд,fresc
1343,kühl::A,ыркыд,fresc
1344,kühl::A,vēss,fresc
1345,kühl::A,dzestrs,fresc
1346,frisch::A,выль,fresc
1347,frisch::A,svaigs,fresc
1348,feucht::A,уль,humit
1349,feucht::A,mitrs,humit
1350,feucht::A,drēgns,humit
1351,nass::A,ва,mullat
1352,nass::A,slapjš,mullat
1353,trocken::A,кос,sec
1354,trocken::A,sauss,sec
1355,voll::A,кыз,ple
1356,voll::A,pilns,ple
1357,leer::A,куш,buit
1358,leer::A,тыртӧм,buit
1359,leer::A,tukšs,buit
1360,offen::A,восьса,obert
1361,offen::A,vaļējs,obert
1362,offen::A,atvērts,obert
1363,geschlossen::A,пӧдса,tancat
1364,geschlossen::A,slēgts,tancat
1365,sauber::A,сӧстӧм,net
1366,sauber::A,tīrs,net
1367,sauber::A,spodrs,net
1368,schmutzig::A,няйт,brut
1369,schmutzig::A,netīrs,brut
1370,schmutzig::A,dubļains,brut
1371,roh::A,уль,cru
1372,roh::A,jēls,cru
1373,reif::A,кисьмӧм,madur
1374,reif::A,gatavs,madur
1375,reif::A,nobriedis,madur
1376,lecker::A,чӧскыд,deliciós
1377,lecker::A,gards,deliciós
1378,lecker::A,garšīgs,deliciós
1379,süß::A,юмов,dolç
1380,süß::A,чӧскыд,dolç
1381,süß::A,salds,dolç
1382,bitter::A,курыд,amarg
1383,bitter::A,sūrs,amarg
1384,bitter::A,rūgts,amarg
1385,sauer::A,шома,agre
1386,sauer::A,skābs,agre
1387,hell::A,югыд,clar
1388,hell::A,gaišs,clar
1389,dunkel::A,пемыд,fosc
1390,dunkel::A,tumšs,fosc
1391,schwarz::A,сьӧд,negre
1392,schwarz::A,melns,negre
1393,weiß::A,еджыд,blanc
1394,weiß::A,balts,blanc
1395,rot::A,гӧрд,vermēll
1396,rot::A,sarkans,vermēll
1397,gelb::A,виж,groc
1398,gelb::A,dzeltens,groc
1399,blau::A,лӧз,blau
1400,blau::A,zils,blau
1401,grün::A,веж,verd
1402,grün::A,турунвиж,verd
1403,grün::A,zaļš,verd
1404,grau::A,руд,gris
1405,grau::A,pelēks,gris
1406,bunt::A,сера,multicolor
1407,bunt::A,raibs,multicolor
1408,bunt::A,krāsains,multicolor
1409,billig::A,донтӧг,barat
1410,billig::A,lēts,barat
1411,teuer::A,дона,car
1412,teuer::A,dārgs,car
1413,wertvoll::A,дона,preciós
1414,wertvoll::A,vērtīgs,preciós
1415,blind::A,синтӧм,cec
1416,blind::A,akls,cec
1417,taub::A,пельтӧм,sord
1418,taub::A,kurls,sord
1419,kräftig::A,вынйӧра,fort
1420,kräftig::A,вынйӧра,vigorós
1421,kräftig::A,spēcīgs,fort
1422,kräftig::A,spēcīgs,vigorós
1423,stark::A,ён,fort
1424,stark::A,вына,fort
1425,stark::A,stiprs,fort
1426,schwach::A,жеб,feble
1427,schwach::A,vājš,feble
1428,fett::A,госа,gras
1429,fett::A,brangs,gras
1430,schlank::A,веськыд,esvelt
1431,schlank::A,slaids,esvelt
1432,hübsch::A,мича,maco
1433,hübsch::A,лӧсьыд,maco
1434,hübsch::A,glīts,maco
1435,böse::A,лёк,dolent
1436,böse::A,ļauns,dolent
1437,böse::A,negants,dolent
1438,dumm::A,йӧй,ximple
1439,dumm::A,йӧй,estúpid
1440,dumm::A,вежӧртӧм,ximple
1441,dumm::A,вежӧртӧм,estúpid
1442,dumm::A,stulbs,ximple
1443,dumm::A,stulbs,estúpid
1444,dumm::A,muļķīgs,ximple
1445,dumm::A,muļķīgs,estúpid
1446,faul::A,дыш,gandūl
1447,faul::A,дыш,mandrós
1448,faul::A,slinks,gandūl
1449,faul::A,slinks,mandrós
1450,fleißig::A,зільысь,diligēnt
1451,fleißig::A,čakls,diligēnt
1452,fleißig::A,cītīgs,diligēnt
1453,geizig::A,топыд,avar
1454,geizig::A,skops,avar
1455,geizig::A,sīksts,avar
1456,klug::A,юра,intel·ligent
1457,klug::A,вежӧра,intel·ligent
1458,klug::A,gudrs,intel·ligent
1459,geschickt::A,кипода,hàbil
1460,geschickt::A,кужысь,hàbil
1461,geschickt::A,manīgs,hàbil
1462,lieb::A,муса,amat
1463,lieb::A,муса,estimat
1464,lieb::A,мича,amat
1465,lieb::A,мича,estimat
1466,lieb::A,лӧсьыд,amat
1467,lieb::A,лӧсьыд,estimat
1468,lieb::A,mīļš,amat
1469,lieb::A,mīļš,estimat
1470,lustig::A,кыпыд,alegre
1471,lustig::A,jautrs,alegre
1472,sanft::A,мелі,suau
1473,sanft::A,liegs,suau
1474,hungrig::A,тшыг,afamat
1475,hungrig::A,izsalcis,afamat
1476,krank::A,висьысь,malālt
1477,krank::A,slims,malālt
1478,nackt::A,пасьтӧм,nu
1479,nackt::A,pliks,nu
1480,traurig::A,гажтӧм,trist
1481,traurig::A,bēdīgs,trist
1482,traurig::A,skumīgs,trist
1483,lebendig::A,ловъя,viu
1484,lebendig::A,dzīvs,viu
1485,gut::A,бур,bo
1486,gut::A,labs,bo
1487,schlecht::A,лёк,dolēnt
1488,schlecht::A,омӧль,dolēnt
1489,schlecht::A,slikts,dolēnt
1490,richtig::A,инӧд,just
1491,richtig::A,инӧд,correcte
1492,richtig::A,riktīgs,just
1493,richtig::A,riktīgs,correcte
1494,schlimm::A,омӧль,greu
1495,schlimm::A,туйтӧм,greu
1496,schlimm::A,nelāgs,greu
1497,schlimm::A,nejauks,greu
1498,wahr::A,абу ылӧг,vertader
1499,wahr::A,абу ылӧг,veritable
1500,wahr::A,īsts,vertader
1501,wahr::A,īsts,veritable
1502,wahr::A,patiess,vertader
1503,wahr::A,patiess,veritable
1504,alt::A,важ,vell
1505,alt::A,sens,vell
1506,alt::A,vęcs,vell
1507,neu::A,выль,nou
1508,neu::A,jauns,nou
1509,ehemalig::A,вӧвлӧм,antic
1510,ehemalig::A,bijušais,antic
1511,alt[Lebewesen]::A,пӧрысь,vell
1512,alt[Lebewesen]::A,vecs,vell
1513,jung::A,том,jove
1514,jung::A,jauns,jove
1515,arm::A,гӧль,pobre
1516,arm::A,nabags,pobre
1517,reich::A,озыр,ric
1518,reich::A,bagāts,ric
1519,bekannt::A,тӧдса,conegut
1520,bekannt::A,zināms,conegut
1521,bekannt::A,pazīstams,conegut
1522,berühmt::A,нималан,famós
1523,berühmt::A,кывсян,famós
1524,berühmt::A,slavens,famós
1525,fremd::A,йӧз,estrany
1526,fremd::A,svešs,estrany
1527,verschieden::A,абу ӧткодь,diferent
1528,verschieden::A,разнӧй,diferent
1529,verschieden::A,dažāds,diferent
1530,nah::A,матыс,pròxim
1531,nah::A,tuvs,pròxim
1532,fern::A,ылі,llunyà
1533,fern::A,ылі,distant
1534,fern::A,tāls,llunyà
1535,fern::A,tāls,distant
1536,linker::A,шуйга,esquerre
1537,linker::A,kreisais,esquerre
1538,rechter::A,веськыд,dret
1539,rechter::A,labais,dret
1540,anderer::A,мукӧд,altre
1541,anderer::A,otrs,altre
1542,erster::A,медводдза,primer
1543,erster::A,pirmais,primer
1544,zweiter::A,мӧд,segon
1545,zweiter::A,otrais,segon
1546,dritter::A,коймӧд,tercer
1547,dritter::A,trešais,tercer
1548,letzter::A,бӧръя,últim
1549,letzter::A,beidzamais,últim
1550,allein::ADV,ӧтка,sol
1551,allein::ADV,viens pats,sol
1552,auf einmal::ADV,ӧтпырйӧ,d'una vegada
1553,auf einmal::ADV,reizē,d'una vegada
1554,zusammen::ADV,тшӧтш,junt
1555,zusammen::ADV,kopā,junt
1556,zusammen::ADV,vienviet,junt
1557,lange::ADV,дыр,molt de temps
1558,lange::ADV,ilgi,molt de temps
1559,plötzlich::ADV,друг,de cop
1560,plötzlich::ADV,друг,de sobte
1561,plötzlich::ADV,pēkšņi,de cop
1562,plötzlich::ADV,pēkšņi,de sobte
1563,sofort::ADV,дзик пыр,de seguida
1564,sofort::ADV,tūlīt,de seguida
1565,später::ADV,сэсся,més tard
1566,später::ADV,vēlāk,més tard
1567,jetzt::ADV,ӧні,ara
1568,jetzt::ADV,tagad,ara
1569,heute::ADV,талун,avūi
1570,heute::ADV,šodien,avūi
1571,morgen::ADV,аски,demà
1572,morgen::ADV,rīt,demà
1573,bald::ADV,регыд,aviāt
1574,bald::ADV,drīz,aviāt
1575,dann::ADV,бӧрын,després
1576,dann::ADV,бӧрти,després
1577,dann::ADV,tad,després
1578,gestern::ADV,тӧнлун,ahir
1579,gestern::ADV,vakar,ahir
1580,einst::ADV,ӧтчыд,anteriorment
1581,einst::ADV,ӧтпыр,anteriorment
1582,einst::ADV,citreiz,anteriorment
1583,damals::ADV,сэки,llavōrs
1584,damals::ADV,сэки,aleshores
1585,damals::ADV,toreiz,llavōrs
1586,damals::ADV,toreiz,aleshores
1587,danach::ADV,сэсся,després
1588,danach::ADV,pēc tam,després
1589,vorher::ADV,войдӧр,abāns
1590,vorher::ADV,iepriekš,abāns
1591,vorher::ADV,pirms tam,abāns
1592,zuerst::ADV,войдӧр,primer
1593,zuerst::ADV,vis'pirms,primer
1594,einmal::ADV,ӧтчыдысь,una vegada
1595,einmal::ADV,reiz,una vegada
1596,einmal::ADV,vienreiz,una vegada
1597,manchmal::ADV,корсюрӧ,de vegades
1598,manchmal::ADV,dažkārt,de vegades
1599,oft::ADV,тшӧкыда,sovint
1600,oft::ADV,bieži,sovint
1601,immer::ADV,век,sempre
1602,immer::ADV,allaž,sempre
1603,immer::ADV,vien'mēr,sempre
1604,niemals::ADV,оз некор,no ... mai
1605,niemals::ADV,nemūžam,no ... mai
1606,hier::ADV,со,aquí
1607,hier::ADV,тонӧ,aquí
1608,hier::ADV,te,aquí
1609,hier::ADV,šeit,aquí
1610,hierhin::ADV,татчӧ,per aquí
1611,hierhin::ADV,талань,per aquí
1612,hierhin::ADV,šurp,per aquí
1613,hierhin::ADV,uz šejieni,per aquí
1614,von hier::ADV,тасянь,des d'aquí
1615,von hier::ADV,no šejienes,des d'aquí
1616,dort::ADV,сэні,allí
1617,dort::ADV,tur,allí
1618,dorthin::ADV,сэтчӧ,hi
1619,dorthin::ADV,turp,hi
1620,dorthin::ADV,uz turieni,hi
1621,geradeaus::ADV,веськыда,tot dret
1622,geradeaus::ADV,taisni uz priekšu,tot dret
1623,vorwärts::ADV,водзӧ,endavānt
1624,vorwärts::ADV,uz priekšu,endavānt
1625,rückwärts::ADV,бӧрӧ,endarrera
1626,rückwärts::ADV,atmuguriski,endarrera
