,Concept_ID,te,kn
508,warm::A,వెచ్చని,ಬಿಸಿ
509,kalt::A,చల్లని,ತಣ್ಣನೆಯ
510,kühl::A,చల్లని,ತಂಪಾದ
511,frisch::A,తాజాయైన,ನಿರ್ಮಲ
512,feucht::A,చెమ్మగానున్న,ಒದ್ದೆಯಾದ
513,nass::A,తడిగామన్న,ಒದ್ದೆಯಾದ
514,trocken::A,ఎండిన,ಶುಷ್ಕ
515,voll::A,నిండు,ತುಂಬಿದ
516,leer::A,శూన్యమైన,ಖಾಲಿ
517,offen::A,తెఱచియున్న,ಮುಚ್ಚಲ್ಲದ
518,geschlossen::A,మూసిన,ಮುಚ್ಚಿದ
519,sauber::A,పరిశుద్ధమైన,ಶುದ್ಧ
520,schmutzig::A,ముఱికియైన,ಅಶುದ್ಧ
521,roh::A,పచ్చి,ಹಸಿ
522,reif::A,పండివ,ಹಣ್ಣಾದ
523,lecker::A,రుచి గల,ಗುಚಿಕರ
524,süß::A,తియ్యని,ಸಿಹಿ
525,bitter::A,చేదైన,ಕಹಿ
526,sauer::A,పుల్లని,ಹುಳಿಯಾದ
527,hell::A,కాంతిగల,ಹೊಳೆಯುವ
528,dunkel::A,చీకటియైన,ಮಬ್ಬಾದ
529,schwarz::A,నల్లని,ಕಪ್ಪು
530,weiß::A,తెలుపు,ಬಿಳಿಯ
531,rot::A,ఎఱ్ఱని,ಕೆಂಪು
532,gelb::A,పసుపు పచ్చ,ಹಳದಯ
533,blau::A,నీలవర్ణము,ನೀಲ
534,grün::A,ఆకుపచ్చని,ಕಾಯಾದ
535,grau::A,నెరిసిన,ಬೂದುಬಣ್ಣದ
536,bunt::A,రంగేలీ,ವರ್ಣರಂಜಿತ
537,billig::A,చౌకయైన,ಅಗ್ಗ
538,teuer::A,వెలపొడుగైన,ದುಬಾರಿಯಾದ
539,wertvoll::A,విలుప్తెన,ಅಮೂಲ್ಯ
540,blind::A,గ్రుడ్డి,ಅಂಧ
541,taub::A,చెవిటి,ಕಿವುಡಾದ
542,kräftig::A,శక్తి గల,ಪ್ರಬಲ
543,stark::A,బలమైన,ಶಕ್ತಿವಂತ
544,schwach::A,బలహీనమైన,ದುರ್ಬಲ
545,fett::A,క్రొవ్విన,ಕೊಬ್ಬಿದ
546,schlank::A,సన్నని,ತೆಳ್ಳಗಿನ
547,hübsch::A,సాగప్తెన,ಅಂದವಾದ
548,böse::A,చెడ్డ,ಕೆಟ್ಟ
549,dumm::A,తెలివిలేని,ಮಂದ
550,faul::A,సోమరియైన,ಆಲಸ
551,fleißig::A,శ్రద్దగల,ಕಡಗುವ
552,geizig::A,పిసినారియైన,ಜುಗ್ಗ
553,klug::A,తెలివిగల,ಚತುರ
554,geschickt::A,నిపుణతగల,ದಕ್ಷ
555,lieb::A,ప్రియమైన,ಪ್ರಿಯ
556,lustig::A,ఉల్లాసము గల,ಖುಷಿಯಾದ
557,sanft::A,సాధువైన,ಸೌಮ್ಯ
558,hungrig::A,ఆకలిగొనిన,ಹಸಿದ
559,krank::A,వ్యాధిగల,ಅಸ್ವಸ್ಥ
560,nackt::A,దిగంబరమైన,ನಗ್ನ
561,traurig::A,విచారముగల,ದುಃಖಿತ
562,lebendig::A,ప్రాణముతో నున్న,ಜೀವಂತ
563,gut::A,మంచి,ಒಳ್ಳೆಯ
564,schlecht::A,చెడ్డ,ದುಷ್ಟ
565,richtig::A,సరియైన,ಸರಿ
566,schlimm::A,అసహ్యమైన,ಅಸಹ್ಯ
567,wahr::A,నిజమైన,ನಿಜ
568,alt::A,ముసలి,ಮುದಿ
569,neu::A,క్రొత్త,ಹೊಸ
570,ehemalig::A,పూర్వపు,ಮಾಜೀ
571,alt[Lebewesen]::A,ముసలి,ವೃದ್ಧ
572,jung::A,పసి,ಎಳ
573,arm::A,బీద,ಬಡ
574,reich::A,ధనవంతుడైన,ಶ್ರೀಮಂತ
575,bekannt::A,తెలిసిన,ಅಪ್ತ
576,berühmt::A,ప్రపిద్దికెక్కివ,ಪ್ರಸಿದ್ಧ
577,fremd::A,అన్యమైన,ಪರಕೀಯ
578,verschieden::A,భేదమైన,ಬೇರೆ
579,nah::A,దగ్గఱనున్న,ಹತ್ತಿರವಾದ
580,fern::A,దూరమందున్న,ದೂರದ
581,linker::A,ఎడమప్రక్కగ,ಎಡ
582,rechter::A,కుడి,ಬಲ
583,anderer::A,వేఱ్తెన,ಇತರ
584,erster::A,మొదటి,ಪ್ರಥಮ
585,zweiter::A,రెండన,ದ್ವಿತೀಯ
586,dritter::A,మూడో,ಮೂರನೆಯಜಗತ್ತು
587,letzter::A,కడపటి,ಅಂತ್ಯ
588,allein::ADV,ఒంటిగా,ಒಬ್ಬನೇ
589,auf einmal::ADV,హరాత్తుగ,ಒಡನೆ
590,zusammen::ADV,కలిసి,ಒಟ್ಟಿಗೆ
591,lange::ADV,బహుకాలము,ದೀರ್ಘ
592,plötzlich::ADV,హరాత్తుగ,ಅನಾಮತ್ತು
593,sofort::ADV,తక్షణము,ಜಾಗ್ರತೆ
594,später::ADV,ఇటీవలి,ತರುವಾಯ
595,jetzt::ADV,ఇప్పుడు,ಈಗ
596,heute::ADV,నేడు,ಇಂದು
597,morgen::ADV,ఱేపు,ನಾಳೆ
598,bald::ADV,శీఘ్రముగ,ಬೇಗ
599,dann::ADV,అప్పుడు,ಆಗ
600,gestern::ADV,నిన్నటి దినము,ನಿನ್ನೆ
601,einst::ADV,పూర్వమొకప్పుడు,ಪೂರ್ವದಲ್ಲಿ
602,damals::ADV,అప్పుడు,ಆಗ
603,danach::ADV,అప్పుడు,ಆಮೇಲೆ
604,vorher::ADV,ఎదుట,ಮುಂಚೆ
605,zuerst::ADV,మొదటిలో,ಮೊದಲಿಗೆ
606,einmal::ADV,ఒకసారి,ಒಮ್ಮೆ
607,manchmal::ADV,అప్పటప్పటికి,ಆಗಾಗ
608,oft::ADV,తఱచుగా,ಅನೇಕಸಲ
609,immer::ADV,ఎల్లప్పుడు,ಯಾವಾಗಲೂ
610,niemals::ADV,ఎప్పుడునులేదు,ಯಾವಾಗಲೂ ಇಲ್ಲ
611,hier::ADV,ఇక్కడ,ಇಲ್ಲಿ
612,hierhin::ADV,ఇక్కడకు,ಇತ್ತ
613,von hier::ADV,ఇక్కడనుండి,ಇಲ್ಲಿಂದ
614,dort::ADV,అక్కడ,ಅಲ್ಲಿ
615,dorthin::ADV,అక్కడికి,ಅಲ್ಲಿಗೆ
616,geradeaus::ADV,సూటిగా,ಸೀದಾ
617,vorwärts::ADV,ముందుకు,ಮುನ್ನೆಡೆವ
618,rückwärts::ADV,వెనుకకు,ಹಿಂದುಗಡೆಗೆ
619,zurück::ADV,వెనుకభాగము,ಹಿಂದಕ್ಕೆ
620,unten::ADV,క్రింద,ಕೆಳಗೆ
621,hinab::ADV,కిందికి,ಕೆಳಕ್ಕೆ
622,oben::ADV,మీద,ಮೇಲೆ
623,hinauf::ADV,పైకి,ಮೇಲಕ್ಕೆ
624,überall::ADV,అంతటా,ಎಲ್ಲಸ್ಥಳಗಳು
625,nicht::ADV,కాదు,ಇಲ್ಲ
626,nicht::ADV,కాదు,ಅಲ್ಲ
627,ein wenig::ADV,కొంచెము,ತುಸು
628,kaum::ADV,చాలిచాలక,ಕಠಿನವಾಗಿ
629,sehr::ADV,చాల,ಬಹು
630,so::ADV,ఆలాగున,ಅಷ್ಟು
631,noch::ADV,ఇప్పటికిని,ಇನ್ನು
632,nur::ADV,మాత్రము,ಕೇವಲ
633,schon::ADV,ఇదివఱకే,ಆಗಲೇ
634,wieder::ADV,తిరిగి,ಪುನಃ
635,vergebens::ADV,నిష్ఫలముగా,ನಿಷ್ಫಲವಾಗಿ
636,vor::PRP,ముందు,ಮುಂದೆ
637,hinter::PRP,వెనుక,ಹಿಂದ
638,unter::PRP,క్రింద,ಕೆಳ
639,durch::PRP,ద్వారా,ನೇರವಾಗಿ
640,neben::PRP,దగ్గెర,ಅಧರ ಬಲಿಕ
641,zwischen::PRP,మధ్య,ನಡುವೆ
642,wegen::PRP,కారణంగా,ಅಧಕ್ಕಗಿ
643,dies::PRN,ఇది,ಈ
644,das::PRN,అది,ಅದು
645,alles::PRN,సకలము,ಎಲ್ಲ
646,ich::PRN,నేను,ನಾನು
647,du::PRN,నీవు,ನೀನು
648,er::PRN,అతడు,ಅವನು
649,er::PRN,అతడు,ಇವನು
650,wir::PRN,మనము,ನಾವು
651,ihr::PRN,మీరు,ನೀವು
652,sie::PRN,వారు,ಅವರು
653,was::FPRN,ఏమి,ಏನು
654,wer::FPRN,ఎవడు,ಯಾರಿಗೆ
655,wo::FADV,ఎక్కడ,ಎಲ್ಲಿ
656,wohin::FADV,ఎందుకు,ಎಲ್ಲಿಗೆ
657,wie::FADV,ఎట్టు,ಹೇಗೆ
658,warum::FADV,ఏల,ಏಕೆ
659,wieviel::FNUM,ఎంత,ಎಷ್ಟು
660,eins::NUM,ఒకటి,ಒಂದು
661,zwei::NUM,రెండు,ಎರಡು
662,drei::NUM,మూడు,ಮೂರು
663,vier::NUM,నాలుగు,ನಾಲ್ಕು
664,fünf::NUM,అయిదు,ಅಯ್ದು
665,sechs::NUM,ఆఱు,ಆರು
666,sieben::NUM,ఏరు,ಏಳು
667,acht::NUM,ఎనిమదు,ಎಂಟು
668,neun::NUM,తొమ్మిది,ಒಂಭಬತ್ತು
669,zehn::NUM,పది,ಹತ್ತು
670,elf::NUM,పదునొకొండు,ಹನ್ನೊಂದು
671,zwölf::NUM,పండ్రండు,ಹನ್ನೆರಡು
672,zwanzig::NUM,ఇరుపది,ಇಪ್ಪತ್ತು
673,dreißig::NUM,ముప్పది,ಮೂವತ್ತು
674,vierzig::NUM,నలువది,ನಲವತ್ತು
675,fünfzig::NUM,ఏబది,ಐವತ್ತು
676,sechzig::NUM,అరుపది,ಅರುವತ್ತು
677,siebzig::NUM,డెబ్బది,ಎಪ್ಪತ್ತು
678,achtzig::NUM,ఎనుబది,ಎಂಬತ್ತು
679,neunzig::NUM,తొంబది,ತೊಂಬತ್ತು
680,hundert::NUM,నూఱు,ನೂರು
681,tausend::NUM,వేయి,ಸಾವಿರ
682,und::CNJ,మఱియు,ಮತ್ತು
683,oder::CNJ,లేక,ಅಥವಾ
684,stehen::V,నిలుచు,ನಿಲ್ಲು
685,sitzen::V,కూర్చుండు,ಕುಳ್ಳಿರು
686,liegen::V,పండుకొనుట,ಮಲಗಿಕೊ
687,hängen::V,వ్రేలాడదీయు,ಇಳಿಯಬಿಡು
688,werden::V,అగు,ಆಗು
689,passieren::V,సంభవించు,ಆಗು
690,beginnen::V,ఆరంభించు,ಆರಂಭಿಸು
691,enden::V,తీరుట,ಕೊನೆಗಾಣು
692,wechseln::V,మార్చు,ಮಾರ್ಪಡಿಸು
693,aufgehen[Sonne]::V,ఉదయించు,ಮೂಡು
694,untergehen[Sonne]::V,అస్తమించు,ಮುಳುಗು
695,scheinen[Sonne]::V,ప్రకాశించు,ಹೊಳೆ
696,donnern::V,ఉరుముట,ಗುಡುಗಾಗು
697,wehen::V,దురద్పప్టము,ತೀಡು
698,strömen::V,పారుట,ಹರಿ
699,fließen::V,ప్రవహించు,ಹರಿ
700,sich drehen::V,తిరుగు,ಸುತ್ತು
701,schwanken::V,ఆడించుట,ಓಲಾಡು
702,schwingen::V,ఊగుట,ತೂಗು
703,fallen::V,పడు,ಉದುರು
704,brennen::V,కాలుట,ಉರಿ
705,rauchen::V,పొగసుట,ಹೊಗೆಬಿಡು
706,regnen::V,కురిపించుట,ಸುರಿ
707,gefrieren::V,గడ్డకట్టు,ಹೆಪ್ಪುಗಟ್ಟು
708,tauen::V,కరగు,ಬೆಚ್ಚಗಾಗು
709,schmelzen::V,కరగు,ಕರಗು
710,trocknen::V,యెండుట,ಒಣಗು
711,sieden::V,ఉడుకు,ಕುದಿ
712,faulen::V,క్రుళ్లు,ಕೊಳೆ
713,verfaulen::V,క్షిణించు,ನಶಿಸು
714,reißen::V,చించు,ಒಡೆ
715,versinken::V,మునుగు,ಮುಳುಗು
716,vergehen::V,సంభవించు,ಸಾಗು
717,erscheinen::V,కనబడు,ತೋರು
718,verschwinden::V,అదృశ్యమగు,ಮಾಯವಾಗು
719,sinken::V,ముణుగుట,ಕುಸಿ
720,abnehmen::V,తగ్గు,ತಗ್ಗು
721,zunehmen::V,పెరుగుట,ಬೆಳೆ
722,steigen::V,లేచు,ಉಬ್ಬು
723,wachsen::V,పెరుగు,ಬೆಳೆ
724,glänzen::V,ప్రకాశించు,ಮಿರುಗು
725,funkeln::V,ప్రకాశించు,ಮಿನುಗು
726,lärmen::V,అరుచుట,ಶಬ್ದ ಮಾಡಲು
727,läuten::V,మేళవించుట,ಬಾರಿಸು
728,klingeln::V,వాయించుట,ಅನುರಣಿಸು
729,klirren::V,ఘంటానాదము,ಕಿಣಿಕಿಣಿಸು
730,brausen::V,గర్జించు,ಅಬ್ಬರಿಸು
731,rauschen::V,చటచటమనుట,ಮರ್ಮರಗುಟ್ಟಿಸು
732,klingen::V,ధ్వనించుట,ಉಸಿರು
733,bellen::V,అఱచు,ಬಗುಳು
734,heulen::V,కూయు,ಅರಚು
735,blasen::V,దురద్పప్టము,ಗಾಳಿ ಊದು
736,pfeifen::V,ఈలవేయు,ಸಿಳ್ಳೆಯೂದು
737,schreien::V,అఱచు,ಕರೆ
738,stöhnen::V,మూలుగు,ನರಳು
739,zittern::V,వణకు,ನಡುಗು
740,leben::V,జీవించుట,ಇರು
741,geboren werden::V,పుట్టుట,ಉಂಟಾಗು
742,atmen::V,ఉపిరి తీయు,ಉಸಿರು
743,trinken::V,త్రాగు,ಕುಡಿ
744,essen::V,తిను,ತಿನ್ನು
745,schlucken::V,మ్రింగు,ನುಂಗು
746,müde werden::V,అలయు,ಬಳಲು
747,einschlafen::V,నిద్రించు,ನಿದ್ಧೆಹೋಗು
748,schlafen::V,నిద్రురించు,ನಿದ್ರಿಸು
749,aufwachen::V,మేలుకొను,ಏಳು
750,aufstehen::V,లేచు,ಏಳು
751,sich erholen::V,నడ్డి వాల్చు,ಸುಧಾರಿಸು
752,krank werden::V,జబ్బుపడు,ಬೇನೆಬೀಳು
753,krank sein::V,జబ్బు చేయు,ಕೆಟ್ಟ ಎಂದು
754,schmerzen::V,నొచ్చుట,ಕಚ್ಚು
755,husten::V,దగ్గుట,ಕೆಮ್ಮು
756,genesen::V,కుదురుట,ಮತ್ತೆಹೊದಿಸು
757,sterben::V,మరణించు,ಮೃತಪಡು
758,umkommen::V,నశించు,ಹಾಳಾಗು
759,sich bewegen::V,కదలు,ಚಲಿಸು
760,sich rühren::V,కదలు,ಕದಲು
761,sich erheben::V,లేచు,ಏಳು
762,sich setzen::V,కూర్చుణ్డు,ಕೂರು
763,hinfallen::V,దొర్లు,ಬೀಳು
764,laufen::V,నడచు,ನಡೆ
765,schreiten::V,అడుగుపెట్టుట,ಮೆಲ್ಲಗೆ ನಡೆ
766,spazierengehen::V,పచారు చేయు,ವಿಹರಿಸು
767,eilen::V,తొందరపడు,ಮುನ್ನುಗ್ಗು
768,sich beeilen::V,త్వరపెట్టు,ಆತುರಪಡು
769,sausen::V,విసరికొట్టు,ಒಗೆ
770,rennen::V,పరుగెత్తు,ಓಡು
771,springen::V,దుముకు,ಜಿಗಿ
772,klettern::V,ఎక్కు,ಏರು
773,schaukeln::V,ఉయ్యాల ఊగు ,ತೂಗು
774,kriechen::V,ప్రాకు,ತೆವಳು
775,schwimmen::V,ఈదు,ಈಜು
776,tauchen::V,మునుగు,ಕೆಳಗಿಳಿ
777,rudern::V,తెడ్లతోఁగడపు,ಸಾಗಿಸು
778,fahren::V,నడపు,ನಡೆಸು
779,fliegen::V,ఎగురు,ಹಾರು
780,gehen::V,పోవు,ಹೋಗು
781,weggehen::V,బయలుదేరు,ಹೊರಡು
782,abfahren::V,విడిచిపోవు,ತೆರಳು
783,anhalten::V,నిలుపు,ನಿಲ್ಲು
784,hineingehen::V,ప్రవేశించు,ಒಳಹೊಗು
785,eintreten::V,ప్రవేశించు,ಒಳಹೊಗು
786,kommen::V,వచ్చు,ಬರು
787,ankommen::V,వచ్చి చేరు,ಬರು
788,zurückkommen::V,తిరిగీవచ్చుట,ಹಿಂದಿರುಗು
789,bleiben::V,ఉండు,ಇರು
790,warten::V,కనిపెట్టు,ಇರು
791,erwarten::V,నిరిక్షించు,ನಿರೀಕ್ಷಿಸು
792,suchen::V,వెదకు,ಹುಡುಕು
793,finden::V,కనుగొను,ಕಂಡುಕೊ
794,versuchen::V,ప్రయత్నించు,ಪ್ರಯತ್ನಿಸು
795,vorbereiten::V,తయారుచేయు,ಸಿದ್ಧವಾಗು
796,lieben::V,ప్రేమించు,ಪ್ರೀತಿಸು
797,mögen::V,ఇష్టపడు,ಇಷ್ಟಪಡು
798,lachen::V,నవ్వు,ನಗು
799,rühren::V,గుండె తాకు,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
800,weinen::V,వీడ్చు,ಅಳು
801,schimpfen::V,గొణుగు,ಗೊಣಗು
802,sich ärgern::V,అలుగు,ಗಣಗಾಡು
803,sich fürchten::V,భయపడు,ನಡುಗು
804,fürchten::V,భయపడు,ಹೆದರು
805,fliehen::V,పాఱిపోపు,ಓಡಿಹೋಗು
806,flüchten::V,తప్పించుకొను,ಪಾರಾಗು
807,sehen::V,చూచు,ಕಾಣು
808,anschauen::V,చూచు,ನೋಡು
809,ansehen::V,కాచియుండు,ನಿರೀಕ್ಷಿಸು
810,hören::V,విను,ಕೇಳು
811,zuhören::V,విను,ಆಲಿಸು
812,probieren::V,చవిచూచుట,ರುಚಿ ನೋಡು
813,riechen::V,వాసనచూచు,ಮೂಸು
814,fühlen::V,స్పర్శించుట,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
815,scheinen::V,కనబడు,ತೋರು
816,zu sehen sein::V,చూవు,ಕಾಣಿಸು
817,vernehmen::V,విను,ಕೇಳು
818,frieren::V,చలికి వడకు,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
819,tun::V,చేయు,ಮಾಡು
820,können::V,గల,ಮಾಡಬಲ್ಲ
821,wollen::V,కోరు,ಬಯಸು
822,anfangen::V,ఆరంభించు,ಪ್ರಾರಂಭಿಸು
823,beenden::V,ముగించు,ನಿಲ್ಲಿಸು
824,aufhören::V,నిలుపు,ಮುಗಿಸು
825,gelingen::V,గెలుపాందు,ಯಶಸ್ವಿಯಾಗು
826,geraten::V,వెలువడు,ಉತ್ಪತ್ತಿಮಾಡು
827,öffnen::V,తెఱచు,ತೆರೆ
828,schließen::V,మూయు,ಮುಚ್ಚು
829,stellen::V,ఉంచు,ಇಕ್ಕು
830,setzen::V,ఉంచు,ಇಡು
831,legen::V,పెట్టు,ಇಡು
832,berühren::V,తాకు,ತಾಕು
833,verbinden::V,చేర్చుట,ಕೂಡಿಸು
834,bedecken::V,మూయు,ಮುಚ್ಚು
835,aufhängen::V,వ్రేలాడదీయు,ತೂಗುಹಾಕು
836,anzünden::V,వెలిగించు,ಹತ್ತಿಸು
837,aufheben::V,సేకరించు,ಆಯಿ
838,zurücklassen::V,విడుచు,ಬಿಡು
839,verlieren::V,పోగొట్టుకొను,ಕಳೆ
840,fallen lassen::V,జాఱవిడుచు,ಬೀಳಿಸು
841,machen::V,చేయు,ಮಾಡು
842,herstellen::V,ఉత్పత్తిచేయు,ತಯಾರಿಸು
843,bauen::V,నిర్మించు,ಕಟ್ಟು
844,reparieren::V,సరిచేయు,ಸರಿಪಡಿಸು
845,verbessern::V,వృద్ధి చేయు,ತಿದ್ದು
846,ändern::V,మార్చు,ಬದಲಾಯಿಸು
847,graben::V,త్రవ్వు,ಅಗೆ
848,beugen::V,వంచు,ಬಗ್ಗಿಸು
849,biegen::V,వంచు,ಬಗ್ಗಿಸು
850,drehen::V,నూలువడుకు,ತಿರುಗು
851,wenden::V,త్రిప్పు,ತಿರುಗು
852,umdrehen::V,త్రిప్పు,ತಿರುಗಿಸು
853,heben::V,ఎత్తు,ಎತ್ತು
854,hochheben::V,ఎత్తు,ಎತ್ತು
855,ergreifen::V,వశపఱచుకొను,ಆಕ್ರಮಿಸು
856,halten::V,ఉంచు,ಹಿಡಿ
857,drücken::V,అణచు,ಒತ್ತು
858,schieben::V,నొక్కు,ನೂಕು
859,kratzen::V,గోకు,ತರಚಿಕೊಳ್ಳು
860,lecken::V,నాకు,ನೆಕ್ಕು
861,beißen::V,కఱచు,ಕಚ್ಚು
862,abreißen::V,తెగతెంచు,ಹರಿ
863,abschneiden::V,తెగకొట్టు,ಕತ್ತರಿಸು
864,binden::V,కట్టు,ಕಟ್ಟು
865,stecken::V,తగులుకొనివుండుట,ಸಿಕ್ಕಿಸು
866,brechen::V,పగులగొట్టు,ಮುರಿ
867,klopfen::V,కొట్టు,ತಟ್ಟು
868,hauen::V,కొట్టు,ಹೊಡೆ
869,kleben::V,అంటుకొను,ಅಂಟಿಸು
870,reiben::V,రాచు,ಉಜ್ಜು
871,streichen::V,వ్యాపింపజేయు,ಹರಡು
872,schleifen::V,రాచు,ಮಸೆ
873,schneiden::V,కోయు,ಕತ್ತರಿಸು
874,rütteln::V,కుదిలించుట,ಕುಲುಕಿಸು
875,schütteln::V,కదల్చు,ಅಲುಗಿಸು
876,schwenken::V,ఊచుట,ತೂಗಾಡು
877,schütten::V,పోయు,ಎರೆ
878,füllen::V,నింపు,ತುಂಬಿಸು
879,einwickeln::V,చుట్టు,ಹೊದಿಸು
880,tragen::V,మోయు,ಹೊರು
881,schleppen::V,ఈడ్చు,ಜಗ್ಗು
882,ziehen::V,ఈడ్చు,ಎಳೆ
883,aufbewahren::V,కాపాడు,ಇಟ್ಟುಕೊ
884,werfen::V,విసరు,ಎಸೆ
885,fangen::V,పట్టుకొను,ಹಿಡಿ
886,packen::V,పట్టుకొను,ಸೆಳೆ
887,verstecken::V,దాచు,ಮುಚ್ಚಿಡು
888,teilen::V,భాగించు,ವಿಭಜಿಸು
889,schicken::V,పంపు,ಕಳುಹಿಸು
890,bringen::V,తెచ్చు,ತರು
891,hinzufügen::V,చేర్చు,ಕೂಡಿಸು
892,bekommen::V,సంపాదించు,ಸಂಪಾದಿಸು
893,erhalten::V,పుచ్చుకొను,ಪಡೆ
894,nehmen::V,తీసికొను,ಹಿಡಿ
895,wählen::V,ఇష్టపడు,ಆರಿಸು
896,auswählen::V,ఏరుకొను,ಆಯಿ
897,bewahren::V,భద్రపఱుచు,ರಕ್ಷಿಸಿಡು
898,behindern::V,అడ్డగించుట,ಅಡ್ಡಿಮಾಡು
899,verderben::V,చెఱచు,ಕೆಡಿಸು
900,beschädigen::V,చెరుపుట,ಹಾಳುಮಾಡು
901,zerbrechen::V,పగులగొట్టు,ಮುರಿ
902,zerreißen::V,చించు,ಸೀಳು
903,zerstören::V,వాశనము చేయు,ಅಳಿಸು
904,verbrennen::V,కాల్చు,ಸುಡು
905,geben::V,ఇచ్చు,ಕೊಡು
906,reichen::V,అందుకొనుట,ಕೊಡು
907,schenken::V,అర్పించు,ಅರ್ಪಿಸು
908,versprechen::V,వాగ్దత్తము చేయు,ವಾಗ್ದಾನಮಾಡು
909,wünschen::V,కోరు,ಬಯಸು
910,loben::V,స్తుతించు,ಹೊಗಳು
911,küssen::V,ముద్దుపెట్టుకొను,ಚುಂಬಿಸು
912,wiegen::V,ఊచుట,ತೂಗು
913,zudecken::V,మూయు,ಹಾಸು
914,wecken::V,నిద్రపలేపుట,ಎಬ್ಬಿಸು
915,zeigen::V,చూవు,ತೋರಿಸು
916,führen::V,దారిచూపు,ದಾರಿತೋರಿಸು
917,lehren::V,బోధించు,ಕಲಿಸು
918,unterrichten::V,నేర్పు,ಬೋಧಿಸು
919,aufziehen::V,పెంచు,ಸಲಹು
920,leiten::V,తీసుకపోవుట,ಮುಂದಾಳಾಗಿರು 
921,antreiben::V,ప్రేరేపించు,ಓಡಿಸು
922,lassen::V,అనుమతించు,ಮಾಡಲುಬಿಡು
923,einladen::V,ఆహ్వానించు,ಆಹ್ವಾನಿಸು
924,vereinigen::V,కూడుట,ಒಂದಾಗು
925,besuchen::V,పోయి చూచు,ಭೇಟಿಯಾಗು
926,treffen::V,కలియు,ಸಂಧಿಸು
927,sich versammeln::V,కూర్చు,ನೆರೆ
928,spielen::V,ఆట లాడు,ಆಡು
929,singen::V,పాడు,ಹಾಡು
930,tanzen::V,నృత్యముచేయు,ಕುಣಿ
931,sich trennen::V,ఎడబాయుట,ಪ್ರತ್ಯೇಮಾಡು
932,verlassen::V,విడుచు,ಕಳೆ
933,retten::V,తప్పించుట,ರಕ್ಷಿಸು
934,bewachen::V,కాపాడు,ಕಾಪಾಡು
935,schützen::V,రక్షించు,ಸಂರಕ್ಷಿಸು
936,verteidigen::V,రక్షించు,ಕಾಪಿಡು
937,sich schlagen::V,జగడమాడు,ಕಿತ್ತಾಟ
938,schießen::V,కాల్చు,ಎಸೆ
939,siegen::V,గెలుచు,ಗೆಲ್ಲು
940,ärgern::V,పీడించుట,ರೇಗಿಸು
941,schlagen::V,కొట్టు,ಹೊಡೆ
942,treten::V,తన్ను,ಒದೆ
943,stechen::V,కుట్టు,ಚುಚ್ಚು
944,stoßen::V,గెంటు,ತಳ್ಳು
945,stehlen::V,దొంగిలించు,ಕದಿ
946,stören::V,కలతపఱచు,ಕತಕು
947,belästigen::V,పీడించు,ತೊಂದರೆ
948,verbergen::V,దాచు,ಮರೆಮಾಜು
949,täuschen::V,మోసము చేయు,ಠಕ್ಕಿಸು
950,betrügen::V,మోసపుచ్చు,ವಂಚಿಸು
951,töten::V,చంపు,ಕೊಲ್ಲು
952,wohnen::V,నివసించు,ವಾಸಿಸು
953,arbeiten::V,పనిచేయు,ಕೆಲಸ ಮಾಡು
954,sammeln::V,ప్రోగుచేయు,ಸಂಚಯಿಸು
955,pflücken::V,యేరుట,ಬಿಡಿಸು
956,jagen::V,వేటాడు,ಬೇಟೆಯಾಡು
957,fischen::V,వెదకు,ಮೀನು ಹಿಡಿ
958,fassen::V,పట్టుకొమ,ಹಿಡಿ
959,hüten::V,మందచేరుట,ಗುಂಪುಸೇರಿಸು
960,treiben::V,నడపు,ದಬ್ಬು
961,anbinden::V,కట్టు,ಬಿಗಿ
962,füttern::V,భోజనము పెట్టు,ಮೇಯಿಸು
963,melken::V,పాలు పితుకు,ಹಾಲು ಕರೆ
964,hacken::V,నఱకు,ತುಂಡರಿಸು
965,gießen::V,నీళ్ళుకట్టుట,ನೀರುಹಾಕು
966,reifen::V,పండుట,ಕಳಿ
967,zubereiten::V,వండు,ಅಡಿಗೆಮಾಡು
968,kochen::V,వండు,ಅಡು
969,backen::V,రొట్టెకాల్చు,ಬೇಯಿಸು
970,braten::V,వేపు,ಕರಿ
971,umrühren::V,కదులుట,ಕಲಕು
972,stricken::V,అల్లు,ಹೆಣೆ
973,nähen::V,కుట్టు,ಹೊಲಿ
974,färben::V,రంగు వేయు,ಬಣ್ಣ ಹತ್ತು
975,reinigen::V,శుభ్రము చేయు,ಸ್ವಚ್ಛಮಾಡು
976,waschen::V,కడుగు,ತೊಳೆ
977,abwischen::V,తుడుచు,ಒರಸು
978,spülen::V,నీటిలో జడించు,ಗಲಬರಿಸು
979,fegen::V,ఊడ్చు,ಗುಡಿಸು
980,kehren::V,ఊడ్చు,ಗುಡಿಸು
981,baden::V,స్నానము చేయు,ಸ್ನಾನಮಾಡು
982,sich waschen::V,కడుగు,ತೊಳೆ
983,ausziehen::V,విప్పు,ಬಿಚ್ಚು
984,anziehen::V,ధరించు,ಹಾಕು
985,sich anziehen::V,బట్టలు వేసుకొను,ಹಾಕು
986,sich anziehen::V,తొడుగుకొను,ಹಾಕು
987,kämmen::V,దువ్వుట,ಬಾಚು
988,schmücken::V,అలంకరించు,ಅಲಂಕರಿಸು
