,Concept_ID,hy,bg
778,anderer::A,ուրիշ,друг
779,erster::A,առաջին,пръв
780,erster::A,առաջին,първи
781,zweiter::A,երկրորդ,втори
782,dritter::A,երրորդ,трети
783,letzter::A,վերջին,последен
784,allein::ADV,միայնակ,само
785,auf einmal::ADV,միասնաբար,същевременно
786,zusammen::ADV,միասին,заедно
787,zusammen::ADV,իրար հետ,заедно
788,lange::ADV,երկար ժամանակ,дълго
789,plötzlich::ADV,հանկարծ,изведнъж
790,sofort::ADV,իսկույն,веднага
791,später::ADV,ավելի ուշ,по-късно
792,später::ADV,հետո,по-късно
793,jetzt::ADV,այժմ,сега
794,heute::ADV,այսօր,днес
795,morgen::ADV,վաղը,утре
796,bald::ADV,շուտով,скоро
797,dann::ADV,ապա,после
798,dann::ADV,ապա,тогава
799,dann::ADV,հետո,после
800,dann::ADV,հետո,тогава
801,gestern::ADV,երեկ,вчера
802,einst::ADV,հին ատեն,някога
803,damals::ADV,ատէնին,тогава
804,danach::ADV,ապա,после
805,danach::ADV,ապա,след това
806,danach::ADV,այն ժամանակ,после
807,danach::ADV,այն ժամանակ,след това
808,vorher::ADV,առաջ,преди
809,vorher::ADV,առաջ,преди това
810,zuerst::ADV,նախ,най-напред
811,einmal::ADV,մի անգամ,веднъж
812,einmal::ADV,մի անգամ,един път
813,manchmal::ADV,երբեմն,понякога
814,oft::ADV,հաճախ,често
815,immer::ADV,միշտ,винаги
816,niemals::ADV,երբեք,никога
817,hier::ADV,այստեղ,тук
818,hier::ADV,այստեղ,тука
819,hierhin::ADV,այստեղ,насам
820,von hier::ADV,այդտեղից,оттук
821,von hier::ADV,այդտեղից,оттука
822,dort::ADV,այնտեղ,там
823,dorthin::ADV,այնտեղ,натам
824,dorthin::ADV,այնտեղ,нататък
825,geradeaus::ADV,ուղիղ,направо
826,vorwärts::ADV,առաջ,напред
827,rückwärts::ADV,դեպի ետ,назад
828,zurück::ADV,ետ,обратно
829,unten::ADV,ներքեւում,долу
830,hinab::ADV,ներքեւ,надолу
831,oben::ADV,վերեւում,горе
832,hinauf::ADV,վերեւ,нагоре
833,überall::ADV,ամենուր,навсякъде
834,nicht::ADV,չէ,не
835,ein wenig::ADV,մի քիչ,малко
836,kaum::ADV,հազիվ,едва
837,kaum::ADV,հազիվ,едвам
838,sehr::ADV,շատ,много
839,sehr::ADV,շատ,твърде
840,so::ADV,այդպես,тъй
841,so::ADV,այդպես,така
842,noch::ADV,դեռ,още
843,nur::ADV,միայն,само
844,schon::ADV,արդեն,вече
845,wieder::ADV,նորից,пак
846,wieder::ADV,նորից,отново
847,wieder::ADV,դարձյալ,пак
848,wieder::ADV,դարձյալ,отново
849,vergebens::ADV,իզուր,напразно
850,vor::PRP,դիմացը,пред
851,hinter::PRP,ետեւը,зад
852,unter::PRP,տակ,под
853,durch::PRP,միջով,през
854,neben::PRP,քովը,до
855,neben::PRP,քովը,при
856,zwischen::PRP,միջեւ,между
857,zwischen::PRP,միջեւ,помежду
858,wegen::PRP,պատճառով,заради
859,wegen::PRP,շնորհից,заради
860,dies::PRN,սա,този
861,dies::PRN,այս,този
862,das::PRN,դա,туй
863,das::PRN,դա,това
864,das::PRN,այդ,туй
865,das::PRN,այդ,това
866,alles::PRN,ամեն ինչ,всичко
867,ich::PRN,ես,аз
868,du::PRN,դու,ти
869,er::PRN,նա,той
870,wir::PRN,մենք,ние
871,ihr::PRN,դուք,вие
872,sie::PRN,նրանք,те
873,was::FPRN,ինչ,що
874,was::FPRN,ինչ,какво
875,wer::FPRN,ով,кой
876,wo::FADV,ուր,къде
877,wo::FADV,որտեղ,къде
878,wohin::FADV,դեպի ուր,накъде
879,wohin::FADV,դեպի ուր,накъдето
880,wie::FADV,ինչպես,как
881,warum::FADV,ինչու,защо
882,wieviel::FNUM,որչափ,колко
883,eins::NUM,մեկ,един
884,zwei::NUM,երկու,два
885,drei::NUM,երեք,три
886,vier::NUM,չորս,четири
887,fünf::NUM,հինգ,пет
888,sechs::NUM,վեց,шест
889,sieben::NUM,յոթ,седем
890,acht::NUM,ութ,осем
891,neun::NUM,ինը,девет
892,zehn::NUM,տասը,десет
893,elf::NUM,տասնմեկ,единайсет
894,elf::NUM,տասնմեկ,единадесет
895,zwölf::NUM,տասներկու,дванайсет
896,zwölf::NUM,տասներկու,дванадесет
897,zwanzig::NUM,քսան,двайсет
898,zwanzig::NUM,քսան,двадесет
899,dreißig::NUM,երեսուն,тридесет
900,vierzig::NUM,քառասուն,четиридесет
901,fünfzig::NUM,հիսուն,петдесет
902,sechzig::NUM,վաթսուն,шестдесет
903,siebzig::NUM,յոթանասուն,седемдесет
904,achtzig::NUM,ութսուն,осемдесет
905,neunzig::NUM,իննսուն,деветдесет
906,hundert::NUM,հարյուր,сто
907,tausend::NUM,հազար,хиляда
908,und::CNJ,ու,а
909,und::CNJ,ու,та
910,oder::CNJ,կամ,или
911,stehen::V,կանգնել,стоя
912,sitzen::V,նստել,седя
913,liegen::V,ստել,лежа
914,hängen::V,կախվել,вися
915,werden::V,դառնալ,бъда
916,werden::V,դառնալ,стана
917,passieren::V,պատահել,случа се
918,beginnen::V,սկսվել,започна
919,enden::V,վերջանալ,свърша
920,wechseln::V,փոխվել,променям
921,aufgehen[Sonne]::V,բարձրանալ,изгрея
922,aufgehen[Sonne]::V,ելնել ,изгрея
923,untergehen[Sonne]::V,մտնել,заляза
924,scheinen[Sonne]::V,շողալ,грея
925,scheinen[Sonne]::V,շողալ,светя
926,scheinen[Sonne]::V,փայլել,грея
927,scheinen[Sonne]::V,փայլել,светя
928,donnern::V,որոտալ,гърмя
929,wehen::V,փչել,вея
930,wehen::V,փչել,духам
931,strömen::V,հոսել,тека
932,strömen::V,հոսել,лея се
933,fließen::V,հոսել,тека
934,sich drehen::V,պտտվել,въртя се
935,schwanken::V,տատանվել,клатя се
936,schwingen::V,ճոճվել,трептя
937,fallen::V,ընկնել,падам
938,brennen::V,այրվել,горя
939,rauchen::V,ծխել,димя
940,regnen::V,անձրեւ գալ,вали дъжд
941,gefrieren::V,սառչել,замръзна
942,tauen::V,լկիլ,топя се
943,schmelzen::V,հալիլ,разтопя се
944,trocknen::V,չորանալ,съхна
945,sieden::V,եռալ,вря
946,sieden::V,եռալ,кипя
947,faulen::V,փտել,гния
948,verfaulen::V,նեխել,изгния
949,reißen::V,պատռվել,напукам се
950,reißen::V,ճղվել,напукам се
951,versinken::V,սուզվել,потъна
952,vergehen::V,անցնել ,минавам
953,erscheinen::V,հայտնվել,явя се
954,erscheinen::V,երեւալ,явя се
955,verschwinden::V,անհետանալ,изчезна
956,sinken::V,ընկնել,падна
957,abnehmen::V,փոքրանալ,отслабна
958,zunehmen::V,մեծանալ,нарасна
959,steigen::V,բարձրանալ,увелича се
960,steigen::V,բարձրանալ,покачвам се
961,wachsen::V,աճել,раста
962,glänzen::V,նշուլել,лъщя
963,glänzen::V,նշուլել,блестя
964,glänzen::V,փայլիլ,лъщя
965,glänzen::V,փայլիլ,блестя
966,funkeln::V,փայլատակել,искря
967,lärmen::V,աղմուկ հանել,шумя
968,läuten::V,զնգալ,звъня
969,klingeln::V,զնգալ,звъня
970,klirren::V,զնգզնգալ,звънтя
971,klirren::V,զնգզնգալ,дрънкам
972,brausen::V,մոլեգնել,буча
973,rauschen::V,սոսափել,шумя
974,klingen::V,հնչել,звуча
975,bellen::V,հաչել,лая
976,heulen::V,ոռնալ ,вия
977,heulen::V,ոռնալ ,рева
978,blasen::V,փչել ,духна
979,pfeifen::V,սուլել,свиря
980,schreien::V,գոռալ ,крещя
981,stöhnen::V,տնքալ,стена
982,stöhnen::V,տնքալ,пъшкам
983,zittern::V,դողալ,треперя
984,leben::V,ապրել,живея
985,geboren werden::V,ծնվել,родя се
986,atmen::V,շնչել,дишам
987,trinken::V,խմել,пия
988,essen::V,ուտել,ям
989,schlucken::V,կլանել,гълтам
990,schlucken::V,կուլ տալ,гълтам
991,müde werden::V,հոգնել,уморя се
992,einschlafen::V,քուն մտնել,заспя
993,schlafen::V,քնել,спя
994,aufwachen::V,արթննալ,събудя се
995,aufstehen::V,ելլել,стана
996,sich erholen::V,հանգստանալ,отдъхвам си
997,krank werden::V,հիւանդանալ,заболея
998,krank sein::V,հիվանդ լինել,боледувам
999,schmerzen::V,ցավել,боля
1000,husten::V,հազալ,кашлям
1001,genesen::V,ապաքինվել,оздравея
1002,sterben::V,մեռնել,умра
1003,sterben::V,վախճանվել,умра
1004,umkommen::V,կործանվել,загина
1005,sich bewegen::V,ընթանալ,движа се
1006,sich bewegen::V,ընթանալ,мърдам се
1007,sich rühren::V,շարժվել,движа се
1008,sich erheben::V,կանգնել,стана
1009,sich erheben::V,վեր կենալ,стана
1010,sich setzen::V,նստել,седна
1011,hinfallen::V,ընկնել,падна
1012,laufen::V,քայլել,ходя
1013,schreiten::V,ճեմել,крача
1014,spazierengehen::V,շրջագայել,разхождам се
1015,eilen::V,շտապել,бързам
1016,sich beeilen::V,շտապել ,побързам
1017,sausen::V,սլանալ,тичам
1018,rennen::V,վազել,бягам
1019,springen::V,ցատկել,скачам
1020,klettern::V,մագլցել,катеря се
1021,schaukeln::V,ճոճվել,люлея се
1022,schaukeln::V,օրորվել,люлея се
1023,kriechen::V,սողալ,лазя
1024,kriechen::V,սողալ,пълзя
1025,schwimmen::V,լողալ,плувам
1026,tauchen::V,սուզվել,гмуркам се
1027,rudern::V,թիավարել,греба
1028,fahren::V,ընթանալ,пътувам
1029,fliegen::V,թռչել,летя
1030,fliegen::V,թռչել,хвърча
1031,gehen::V,գնալ,ида
1032,gehen::V,գնալ,вървя
1033,weggehen::V,հեռանալ,отида си
1034,abfahren::V,ճանապարհվել,отпътувам
1035,anhalten::V,կանգնել,спра се
1036,hineingehen::V,մտնել,влизам
1037,eintreten::V,մտնել,вляза
1038,kommen::V,գալ,ида
1039,kommen::V,գալ,дойда
1040,ankommen::V,ժամանել,пристигна
1041,zurückkommen::V,վերադառնալ,върна се
1042,bleiben::V,մնալ,остана
1043,warten::V,սպասել,чакам
1044,erwarten::V,սպասել,очаквам
1045,suchen::V,որոնել,търся
1046,finden::V,գտնել,намеря
1047,versuchen::V,փորձել,опитам
1048,vorbereiten::V,պատրաստել,подготвя
1049,lieben::V,սիրել,любя
1050,mögen::V,հավանել,обичам
1051,mögen::V,սիրել,обичам
1052,lachen::V,ծիծաղել,смея се
1053,rühren::V,հուզել,трогна
1054,weinen::V,լալ,плача
1055,schimpfen::V,տրտնջալ,ругая
1056,schimpfen::V,տրտնջալ,псувам
1057,schimpfen::V,քրթմնջել,ругая
1058,schimpfen::V,քրթմնջել,псувам
1059,sich ärgern::V,զայրանալ,ядосам се
1060,sich fürchten::V,վախնալ,боя се
1061,sich fürchten::V,վախնալ,страхувам се
1062,fürchten::V,վախենալ,боя се от
1063,fürchten::V,վախենալ,страхувам се от
1064,fliehen::V,փախչել,бягам
1065,flüchten::V,փախչել,бягам
1066,flüchten::V,փախչել,избягам
1067,sehen::V,տեսնել,видя
1068,anschauen::V,դիտել,гледам
1069,ansehen::V,նայել,поглеждам
1070,hören::V,լսել,чувам
1071,zuhören::V,ունկնդրել,слушам
1072,probieren::V,համը տեսել,опитам
1073,riechen::V,հոտ առնել,подуша
1074,fühlen::V,զգալ,усещам
1075,fühlen::V,զգալ,чувствувам
1076,scheinen::V,երեւալ,изглеждам
1077,zu sehen sein::V,երեւալ,виждам се
1078,vernehmen::V,իմանալ ,доловя
1079,frieren::V,մրսել,мръзна
1080,tun::V,անել,правя
1081,können::V,կարողանալ,мога
1082,wollen::V,ուզել,ща
1083,wollen::V,ուզել,искам
1084,wollen::V,ցանկանալ,ща
1085,wollen::V,ցանկանալ,искам
1086,anfangen::V,սկսել,започна
1087,beenden::V,վերջացնել,свърша
1088,beenden::V,վերջացնել,завърша
1089,aufhören::V,դադարել,престана
1090,gelingen::V,հաջողվել,успея
1091,gelingen::V,հաջողվել,сполуча
1092,gelingen::V,գլուխ գալ,успея
1093,gelingen::V,գլուխ գալ,сполуча
1094,geraten::V,ստացվել,удам се
1095,öffnen::V,բաց անել,отворя
1096,schließen::V,փակել ,затворя
1097,stellen::V,դնել,поставя
1098,setzen::V,նստեցնել,туря
1099,legen::V,դնել,сложа
1100,legen::V,դնել,слагам
1101,berühren::V,դիպչել,докосна
1102,berühren::V,շոշափել,докосна
1103,verbinden::V,շաղկապել,свържа
1104,bedecken::V,ծածկել,покрия
1105,aufhängen::V,կախել,закача
1106,anzünden::V,վառել,запаля
1107,aufheben::V,վերցնել,вдигна
1108,aufheben::V,վերցնել,повдигна
1109,zurücklassen::V,թողնել,оставя
1110,verlieren::V,կորցնել,загубя
1111,fallen lassen::V,գցել,изпусна
1112,machen::V,անել,направя
1113,herstellen::V,արտադրել,произведа
1114,bauen::V,կառուցել,строя
1115,reparieren::V,նորոգել,поправя
1116,verbessern::V,բարելավել,подобря
1117,ändern::V,փոխել,променя
1118,graben::V,փորել,копая
1119,beugen::V,ծռել,прегъна
1120,biegen::V,թեքել,прегъна
1121,drehen::V,ոլորել,въртя
1122,wenden::V,պտտել,обърна
1123,umdrehen::V,շրջել,обърна
1124,heben::V,բարձրացնել,вдигам
1125,hochheben::V,բարձրացնել,издигна
1126,ergreifen::V,վարակվել,хвана
1127,ergreifen::V,վարակվել,обхвана
1128,halten::V,բռնել,държа
1129,drücken::V,ճնշել,натискам
1130,drücken::V,ճնշել,притискам
1131,schieben::V,հրել,тикам
1132,kratzen::V,քերել,одраскам
1133,lecken::V,լիզել,лижа
1134,lecken::V,լիզել,ближа
1135,beißen::V,կծել,хапя
1136,beißen::V,կծել,ухапя
1137,abreißen::V,պոկել,откъсна
1138,abschneiden::V,կտրել ,отрежа
1139,binden::V,կապել,вържа
1140,stecken::V,խրել,пъхна
1141,brechen::V,կոտրել ,троша
1142,klopfen::V,թակել,чукам
1143,hauen::V,ծեծել,бия
1144,kleben::V,կպցնել,лепя
1145,kleben::V,կպցնել,залепя
1146,reiben::V,շփել,трия
1147,reiben::V,շփել,търкам
1148,streichen::V,վրան քսել,намажа
1149,schleifen::V,սրել ,остря
1150,schneiden::V,կտրել,режа
1151,rütteln::V,ցնցել,разтърсвам
1152,schütteln::V,թափահարել,клатя
1153,schütteln::V,թափահարել,друсам
1154,schwenken::V,ճոճել,размахам
1155,schütten::V,լցնել,сипя
1156,füllen::V,լիքը լցնել,напълня
1157,einwickeln::V,փաթաթել,увия
1158,einwickeln::V,փաթաթել,завия
1159,tragen::V,կրել,нося
1160,tragen::V,տանել,нося
1161,schleppen::V,քաշել,влача
1162,ziehen::V,ձգել,тегля
1163,ziehen::V,ձգել,дръпна
1164,ziehen::V,քաշել,тегля
1165,ziehen::V,քաշել,дръпна
1166,aufbewahren::V,պահել ,съхраня
1167,werfen::V,նետել,хвърля
1168,packen::V,հափշտակել,хвана
1169,verstecken::V,ծածկել,крия
1170,verstecken::V,ծածկել,скрия
1171,teilen::V,բաժանել,разделя
1172,schicken::V,ուղարկել,изпращам
1173,bringen::V,բերել,донеса
1174,hinzufügen::V,ավելացնել,прибавя
1175,bekommen::V,հայթայթել,сдобия се
1176,erhalten::V,ստանալ,получа
1177,nehmen::V,վերցնել,взема
1178,wählen::V,ընտրել,избирам
1179,auswählen::V,գերադասել,избера
1180,bewahren::V,պահպանել,пазя
1181,behindern::V,խոչընդոտել,преча
1182,behindern::V,խոչընդոտել,спъвам
1183,verderben::V,փչացնել,разваля
1184,beschädigen::V,վնասել,повредя
1185,zerbrechen::V,ջարդել,счупя
1186,zerbrechen::V,կոտրել,счупя
1187,zerreißen::V,պատռել,скъсам
1188,zerstören::V,քանդել,разруша
1189,verbrennen::V,այրել,изгоря
1190,geben::V,տալ,дам
1191,reichen::V,հանձնել,подам
1192,schenken::V,նվիրել,подаря
1193,versprechen::V,խոստանալ,обещая
1194,wünschen::V,մաղթել,желая
1195,loben::V,գովել,хваля
1196,küssen::V,համբուրել,целувам
1197,wiegen::V,օրորել,люлея
1198,zudecken::V,վրան գցել,покрия
1199,wecken::V,զարթնեցնել,събудя
1200,zeigen::V,ցույց տալ,покажа
1201,führen::V,ուղեկցել,водя
1202,führen::V,ուղեկցել,заведа
1203,lehren::V,սովորեցնել,уча
1204,unterrichten::V,ավանդել,преподавам
1205,aufziehen::V,դաստիարակել,отгледам
1206,leiten::V,ղեկավարել,ръководя
1207,leiten::V,ղեկավարել,управлявам
1208,leiten::V,կառավարել,ръководя
1209,leiten::V,կառավարել,управлявам
1210,antreiben::V,շտապեցնել,подкарвам
1211,lassen::V,ստիպել,накарам
1212,einladen::V,հրավիրել,поканя
1213,vereinigen::V,միացնել,съединя
1214,besuchen::V,այցելել,посетя
1215,treffen::V,հանդիպել,срещна
1216,sich versammeln::V,հավաքվել,събера се
1217,spielen::V,խաղալ,играя
1218,singen::V,երգել,пея
1219,tanzen::V,պարել,танцувам
1220,sich trennen::V,ցրվել,разделя се
1221,verlassen::V,լքել,напусна
1222,retten::V,փրկել,спася
1223,bewachen::V,պահել,охранявам
1224,schützen::V,պաշտպանել,запазя
1225,verteidigen::V,պաշտպանել,защитя
1226,sich schlagen::V,կռվել,бия се
1227,schießen::V,կրակել,стрелям
1228,siegen::V,հաղթել,победя
1229,ärgern::V,ձանձրացնել,ядосам
1230,schlagen::V,խփել,бия
1231,schlagen::V,խփել,ударя
1232,treten::V,քացի տալ,ритам
1233,stechen::V,խայթել,бодна
1234,stoßen::V,մղել,бутна
1235,stoßen::V,մղել,блъсна
1236,stehlen::V,գողանալ,
1237,stören::V,խանգարել,смутя
1238,belästigen::V,անհանգստացնել,отегча
1239,belästigen::V,անհանգստացնել,безпокоя
1240,verbergen::V,թաքցնել,скрия
1241,täuschen::V,խաբել,измамя
1242,betrügen::V,խաբել,измамя
1243,töten::V,սպանել ,убия
1244,töten::V,սպանել ,умъртвя
1245,wohnen::V,բնակվել,живея
1246,arbeiten::V,աշխատել,работя
1247,sammeln::V,հավաքել,събера
1248,pflücken::V,քաղել,бера
1249,pflücken::V,քաղել,откъсна
1250,jagen::V,որս անել,ловувам
1251,fischen::V,ձուկ բռնել,ловя риба
1252,fassen::V,բռնել,хвана
1253,hüten::V,արածեցնել,пазя
1254,treiben::V,հովուել,карам
1255,anbinden::V,չուանել,завържа
1256,füttern::V,կերակրել,храня
1257,melken::V,կթել,доя
1258,hacken::V,կոտորել,сека
1259,gießen::V,ջրել,полея
1260,reifen::V,հասունանալ ,узрея
1261,zubereiten::V,պատրաստել,приготвя
1262,kochen::V,եփել,варя
1263,backen::V,թխել,пека
1264,braten::V,տապակել,пържа
1265,umrühren::V,խառնել,разбъркам
1266,stricken::V,գործել,плета
1267,nähen::V,կարել,шия
1268,färben::V,ներկել,боядисам
1269,reinigen::V,մաքրել,почистя
1270,waschen::V,լվանալ,мия
1271,waschen::V,լվանալ,пера
1272,abwischen::V,սրբել,избърша
1273,spülen::V,ողողել,плакна
1274,spülen::V,պարզաջրել,плакна
1275,fegen::V,ավլել,измета
1276,kehren::V,ավլել,мета
1277,baden::V,լողանալ,къпя се
1278,sich waschen::V,լվացվել,мия се
1279,ausziehen::V,հանել,съблека
1280,anziehen::V,հագնել,облека
1281,sich anziehen::V,հագնվել,облека се
1282,kämmen::V,սանրել,реша
1283,kämmen::V,սանրել,вчеша
1284,schmücken::V,զարդարել,накича
1285,sagen::V,ասել,кажа
1286,sprechen::V,խոսել,говоря
1287,reden::V,զրուցել,говоря
1288,sich unterhalten::V,խոսակցել,разговарям
1289,fragen::V,հարցնել,запитам
1290,bitten::V,խնդրել,моля
1291,erzählen::V,պատմել,разкажа
1292,mitteilen::V,հաղորդել,съобщя
1293,nennen::V,անվանել,нарека
1294,rufen::V,կանչել,викам
1295,rufen::V,կանչել,повикам
1296,prahlen::V,պարծենալ,хваля се
1297,übersetzen::V,թարգմանել,преведа
1298,denken::V,մտածել,мисля
1299,glauben::V,հավատալ,вярвам
1300,bemerken::V,նկատել,забележа
1301,erkennen::V,ճանաչել,позная
1302,begreifen::V,հասկանալ,схвана
1303,verstehen::V,ըմբռնել,разбера
1304,lernen::V,սովորել,уча се
1305,wissen::V,իմանալ,зная
1306,sich erinnern an::V,հիշել,спомня си за
1307,sich erinnern an::V,մտաբերել,спомня си за
1308,vergessen::V,մոռանալ,забравя
1309,messen::V,չափել,меря
1310,zählen::V,թվել,броя
1311,zählen::V,հաշվել,броя
1312,rechnen::V,հաշվել,сметна
1313,rechnen::V,հաշվարկել,сметна
1314,lesen::V,կարդալ,чета
1315,malen::V,նկարել,рисувам
1316,zeichnen::V,գծել,рисувам
1317,schreiben::V,գրել,пиша
1318,besitzen::V,ունենալ,имам
1319,besitzen::V,ունենալ,притежавам
1320,besitzen::V,տեր լինել,имам
1321,besitzen::V,տեր լինել,притежавам
1322,kaufen::V,գնել,купя
1323,kaufen::V,գնել,купувам
1324,verkaufen::V,վաճառել,продам
1325,bezahlen::V,վճարել,заплатя
1326,zahlen::V,վճարել,платя
1327,beherrschen::V,ղեկավարել,владея
1328,ertragen::V,դիմանալ,понеса
1329,Horn::N,,рог
1330,fangen::V,,ловя
1331,fangen::V,,уловя
