,Concept_ID,se,vep
75,Haar::N,vuõpt,tuk
76,Haar::N,vuõpt,hibuz
77,Haar::N,вӯппт,tuk
78,Haar::N,вӯппт,hibuz
79,Schnurrbart::N,bijjie-skaavtjoe,habinod
80,Schnurrbart::N,njunjevuolskávttjá,habinod
81,Schnurrbart::N,seamu,habinod
82,Schnurrbart::N,siämu,habinod
83,Schnurrbart::N,ää´bben,habinod
84,Schnurrbart::N,о̄а̄бпан,habinod
85,Bart::N,skaavtja,bard
86,Bart::N,skaavtjoe,bard
87,Bart::N,skávttjá,bard
88,Bart::N,seamu,bard
89,Bart::N,siämu,bard
90,Bart::N,seäm,bard
91,Bart::N,ся̄м,bard
92,Kinn::N,gaejpie,löug
93,Kinn::N,gájbbe,löug
94,Kinn::N,gáibi,löug
95,Kinn::N,käibi,löug
96,Kinn::N,käi´bb,löug
97,Kinn::N,ка̄ййп,löug
98,Kiefer[Anatomie]::N,gaejpie,hambazlu
99,Kiefer[Anatomie]::N,oalol,hambazlu
100,Kiefer[Anatomie]::N,oaloldákte,hambazlu
101,Kiefer[Anatomie]::N,gáibi,hambazlu
102,Kiefer[Anatomie]::N,uá'lultähti,hambazlu
103,Kiefer[Anatomie]::N,vuâl'lõš,hambazlu
104,Kiefer[Anatomie]::N,вуаллнешш,hambazlu
105,Kehle::N,gealoe,kurk
106,Kehle::N,tjåttå,kurk
107,Kehle::N,njiello,kurk
108,Kehle::N,čotta,kurk
109,Kehle::N,čuudâ,kurk
110,Kehle::N,čoodd,kurk
111,Kehle::N,чонт,kurk
112,Kehle::N,кэ̄ҏс,kurk
113,Hals::N,tjeapohke,kagl
114,Hals::N,tjiebet,kagl
115,Hals::N,čeabet,kagl
116,Hals::N,čiäppát,kagl
117,Hals::N,čeäppat,kagl
118,Hals::N,ча̄пэх,kagl
119,Genick::N,tjovrese,tagarai
120,Genick::N,nisske,tagarai
121,Genick::N,niehkki,tagarai
122,Genick::N,niski,tagarai
123,Genick::N,niek'ki,tagarai
124,Genick::N,nji´šǩǩmaadd,tagarai
125,Genick::N,нышшькмоант,tagarai
126,Kopf::N,åejjie,pä
127,Kopf::N,oajvve,pä
128,Kopf::N,oaivi,pä
129,Kopf::N,uái'vi,pä
130,Kopf::N,vuei´vv,pä
131,Kopf::N,вуэййв,pä
132,Rücken::N,rudtje,sel'g
133,Rücken::N,hárddo,sel'g
134,Rücken::N,tjavelk,sel'g
135,Rücken::N,sealgi,sel'g
136,Rücken::N,selgi,sel'g
137,Rücken::N,čielgi,sel'g
138,Rücken::N,seä´lǧǧ,sel'g
139,Rücken::N,се̄лльк,sel'g
140,Bauch::N,tjåejjie,vac
141,Bauch::N,tjåejjie,koht
142,Bauch::N,tjoajvve,vac
143,Bauch::N,tjoajvve,koht
144,Bauch::N,čoavji,vac
145,Bauch::N,čoavji,koht
146,Bauch::N,čuáv'ji,vac
147,Bauch::N,čuáv'ji,koht
148,Bauch::N,čåu´jj,vac
149,Bauch::N,čåu´jj,koht
150,Bauch::N,чо̄ввьй,vac
151,Bauch::N,чо̄ввьй,koht
152,Nabel::N,naepie,naba
153,Nabel::N,náhpe,naba
154,Nabel::N,náhpi,naba
155,Nabel::N,nääpi,naba
156,Nabel::N,nää´pp,naba
157,Nabel::N,на̄бпь,naba
158,Busen::N,boenge,niža
159,Busen::N,bållå,niža
160,Busen::N,čižži,niža
161,Busen::N,njamma,niža
162,Busen::N,njižže,niža
163,Busen::N,nje´ǯǯ,niža
164,Busen::N,раннҍт,niža
165,Brust::N,mïelke,rind
166,Brust::N,radde,rind
167,Brust::N,mielgga,rind
168,Brust::N,raddi,rind
169,Brust::N,radde,rind
170,Brust::N,râ´dd,rind
171,Brust::N,раннҍт,rind
172,Schulter::N,åelkie,oug
173,Schulter::N,oalgge,oug
174,Schulter::N,hárdu,oug
175,Schulter::N,ärdee,oug
176,Schulter::N,uál'gi,oug
177,Schulter::N,a´rddi,oug
178,Schulter::N,vuä´lǧǧ,oug
179,Schulter::N,вуэллык,oug
180,Arm::N,gïete,käzi
181,Arm::N,giehta,käzi
182,Arm::N,giehta,käzi
183,Arm::N,kietâ,käzi
184,Arm::N,kie'tâkaaṿâ,käzi
185,Arm::N,ǩiõtt,käzi
186,Arm::N,кӣдт,käzi
187,Ellenbogen::N,gernjere,künambruz
188,Ellenbogen::N,garŋŋel,künambruz
189,Ellenbogen::N,gargŋil,künambruz
190,Ellenbogen::N,käŋŋir,künambruz
191,Ellenbogen::N,kõõnjâr,künambruz
192,Ellenbogen::N,карьнэль,künambruz
193,Hand::N,gïete,käzi
194,Hand::N,gïete,käzitera
195,Hand::N,giehta,käzi
196,Hand::N,giehta,käzitera
197,Hand::N,giehta,käzi
198,Hand::N,giehta,käzitera
199,Hand::N,kietâ,käzi
200,Hand::N,kietâ,käzitera
201,Hand::N,ǩiõtt,käzi
202,Hand::N,ǩiõtt,käzitera
203,Hand::N,кӣдт,käzi
204,Hand::N,кӣдт,käzitera
205,Handfläche::N,gïeten-låapoe,kämen
206,Handfläche::N,giehtavuodo,kämen
207,Handfläche::N,tjårmmåvuodo,kämen
208,Handfläche::N,giehtaloahpu,kämen
209,Handfläche::N,kiämád,kämen
210,Handfläche::N,kuámmir,kämen
211,Handfläche::N,kuä´m'mer,kämen
212,Handfläche::N,ǩiõttǩeä´m'men,kämen
213,Handfläche::N,ко̄а̄ллдэгк,kämen
214,Handfläche::N,кӣдткоалдэгк,kämen
215,Finger::N,soerme,sor'm
216,Finger::N,tjuvdde,sor'm
217,Finger::N,suorbma,sor'm
218,Finger::N,čuvde,sor'm
219,Finger::N,suor'mâ,sor'm
220,Finger::N,suõrmm,sor'm
221,Finger::N,це̄ххп,sor'm
222,Fingernagel::N,gadtse,künz'
223,Fingernagel::N,guehpere,künz'
224,Fingernagel::N,gadtsa,künz'
225,Fingernagel::N,gazza,künz'
226,Fingernagel::N,kozzâ,künz'
227,Fingernagel::N,kõʒʒ,künz'
228,Fingernagel::N,кэ̄ннц,künz'
229,Nagel[Anatomie]::N,gadtse,künz'
230,Nagel[Anatomie]::N,guehpere,künz'
231,Nagel[Anatomie]::N,gadtsa,künz'
232,Nagel[Anatomie]::N,gazza,künz'
233,Nagel[Anatomie]::N,kozzâ,künz'
234,Nagel[Anatomie]::N,kõʒʒ,künz'
235,Nagel[Anatomie]::N,кэ̄ннц,künz'
236,Zeh::N,tjiehtjere,barbaz
237,Zeh::N,juolggetjuvdde,barbaz
238,Zeh::N,juolgesuorbma,barbaz
239,Zeh::N,jyel'gisuor'mâ,barbaz
240,Zeh::N,jue´lǧǧsuõrmm,barbaz
241,Zeh::N,ю̄лльк-це̄һп,barbaz
242,Fuß::N,juelkie,jaug
243,Fuß::N,juolgge,jaug
244,Fuß::N,juolgi,jaug
245,Fuß::N,jyel'gi,jaug
246,Fuß::N,jue´lǧǧ,jaug
247,Fuß::N,ла̄бпь,jaug
248,Ferse::N,båetskie,kand
249,Ferse::N,boasske,kand
250,Ferse::N,šušmi,kand
251,Ferse::N,šušme,kand
252,Ferse::N,jue´lǧǧkädd,kand
253,Ferse::N,ка̄ннт,kand
254,Knie::N,boelve,komb
255,Knie::N,boelve,pol'v
256,Knie::N,buolvva,komb
257,Knie::N,buolvva,pol'v
258,Knie::N,čibbi,komb
259,Knie::N,čibbi,pol'v
260,Knie::N,veaŋki,komb
261,Knie::N,veaŋki,pol'v
262,Knie::N,iidâ,komb
263,Knie::N,iidâ,pol'v
264,Knie::N,puõlvv,komb
265,Knie::N,puõlvv,pol'v
266,Knie::N,пуллв,komb
267,Knie::N,пуллв,pol'v
268,Oberschenkel::N,ruaksja,riiže
269,Oberschenkel::N,tjibbe,riiže
270,Oberschenkel::N,gassaváhkká,riiže
271,Oberschenkel::N,badjeváhkáa,riiže
272,Oberschenkel::N,čuár'bpeeḷi,riiže
273,Oberschenkel::N,če´bb,riiže
274,Oberschenkel::N,чуаррбе̄лль,riiže
275,Bein::N,juelkie,jaug
276,Bein::N,juolgge,jaug
277,Bein::N,juolgi,jaug
278,Bein::N,jyel'gi,jaug
279,Bein::N,jue´lǧǧ,jaug
280,Bein::N,ю̄лльк,jaug
281,Körper::N,kråahpe,hibj
282,Körper::N,rumáj,hibj
283,Körper::N,rumaš,hibj
284,Körper::N,ruumâš,hibj
285,Körper::N,rå´pp,hibj
286,Körper::N,лышшьк,hibj
287,Körper::N,роаӈӈьк,hibj
288,Haut::N,njaltja,nahk
289,Haut::N,lijkke,nahk
290,Haut::N,tjuobma,nahk
291,Haut::N,liiki,nahk
292,Haut::N,liške,nahk
293,Haut::N,le´šǩǩ,nahk
294,Haut::N,лышшьк,nahk
295,Blut::N,vïrre,čak
296,Blut::N,vïrre,veri
297,Blut::N,maelie,čak
298,Blut::N,maelie,veri
299,Blut::N,varra,čak
300,Blut::N,varra,veri
301,Blut::N,varra,čak
302,Blut::N,varra,veri
303,Blut::N,vorrâ,čak
304,Blut::N,vorrâ,veri
305,Blut::N,võrr,čak
306,Blut::N,võrr,veri
307,Blut::N,вэ̄рр,čak
308,Blut::N,вэ̄рр,veri
309,Ader::N,åerie,son'
310,Ader::N,aajroe,son'
311,Ader::N,suodna,son'
312,Ader::N,varrasuotna,son'
313,Ader::N,suoṇâ,son'
314,Ader::N,suõnn,son'
315,Ader::N,сӯнн,son'
316,Sehne::N,soene,jände
317,Sehne::N,gåårtenje,jände
318,Sehne::N,suodna,jände
319,Sehne::N,suotna,jände
320,Sehne::N,suoṇâ,jände
321,Sehne::N,suõnn,jände
322,Sehne::N,сӯнн,jände
323,Knochen::N,måara,lu
324,Knochen::N,måaroe,lu
325,Knochen::N,dákte,lu
326,Knochen::N,dákti,lu
327,Knochen::N,tähti,lu
328,Knochen::N,tä´htt,lu
329,Knochen::N,та̄ххт,lu
330,Knochen::N,та̄ффьт,lu
331,Gehirn::N,aajla,aivod
332,Gehirn::N,vuojŋam,aivod
333,Gehirn::N,vuoigŋašat,aivod
334,Gehirn::N,vuoi'ŋâšeh,aivod
335,Gehirn::N,vuo'ivâšneh,aivod
336,Gehirn::N,vuõivâšn,aivod
337,Gehirn::N,вуэййвэшна,aivod
338,Herz::N,vaajmoe,südäin
339,Herz::N,tsåhke,südäin
340,Herz::N,váibmu,südäin
341,Herz::N,váimu,südäin
342,Herz::N,čââ´đ,südäin
343,Herz::N,кӯттҌк,südäin
344,Magen::N,tjåejjie,südäikoht
345,Magen::N,tjoajvve,südäikoht
346,Magen::N,čoavji,südäikoht
347,Magen::N,čuáv'ji,südäikoht
348,Magen::N,čåu´jj,südäikoht
349,Magen::N,чо̄ввьй,südäikoht
350,Leber::N,mueksie,maks
351,Leber::N,librre,maks
352,Leber::N,vuoivvas,maks
353,Leber::N,vuoivâs,maks
354,Leber::N,vuõivâs,maks
355,Leber::N,вуйвас,maks
356,Atem::N,voejngehtasse,hengaiduz
357,Atem::N,båssånis,hengaiduz
358,Atem::N,vuojŋadahka,hengaiduz
359,Atem::N,vuoiŋŋahat,hengaiduz
360,Atem::N,vuo'iŋâstim,hengaiduz
361,Atem::N,jiõg'g,hengaiduz
362,Atem::N,вӯйнас,hengaiduz
363,Atem::N,вӯййнмушш,hengaiduz
364,Hunger::N,nielkie,näl'g
365,Hunger::N,nielgge,näl'g
366,Hunger::N,nealgi,näl'g
367,Hunger::N,nelgi,näl'g
368,Hunger::N,neä´lǧǧ,näl'g
369,Hunger::N,не̄лльк,näl'g
370,Träne::N,gïknjele,kündal'
371,Träne::N,ganjál,kündal'
372,Träne::N,ganjal,kündal'
373,Träne::N,koonjâl,kündal'
374,Träne::N,kõõnjâl,kündal'
375,Träne::N,кэ̄нял,kündal'
376,Geschmack::N,aelmie,magu
377,Geschmack::N,muosse,magu
378,Geschmack::N,smáhkka,magu
379,Geschmack::N,máhku,magu
380,Geschmack::N,smáhkka,magu
381,Geschmack::N,mááhu,magu
382,Geschmack::N,smakkâ,magu
383,Geschmack::N,njõõd,magu
384,Geschmack::N,smääkk,magu
385,Geschmack::N,ня̄лльк,magu
386,Geruch::N,haaje,haju
387,Geruch::N,habjja,haju
388,Geruch::N,hádja,haju
389,Geruch::N,opsâ,haju
390,Geruch::N,haajâ,haju
391,Geruch::N,õpss,haju
392,Geruch::N,haajj,haju
393,Geruch::N,апс,haju
394,Geruch::N,лэ̄гк,haju
395,Schlaf::N,nahkerh,uni
396,Schlaf::N,nager,uni
397,Schlaf::N,oados,uni
398,Schlaf::N,nagir,uni
399,Schlaf::N,naṿer,uni
400,Schlaf::N,nââ´er,uni
401,Schlaf::N,нагерь,uni
402,Traum::N,nahkere,unikuva
403,Traum::N,niehko,unikuva
404,Traum::N,niehku,unikuva
405,Traum::N,naṿer,unikuva
406,Traum::N,nââ´er,unikuva
407,Traum::N,нагерь,unikuva
408,Himmel::N,elmie,taivaz
409,Himmel::N,almme,taivaz
410,Himmel::N,albmi,taivaz
411,Himmel::N,alme,taivaz
412,Himmel::N,â´lmm,taivaz
413,Himmel::N,алльм,taivaz
414,Sonne::N,biejjie,päiväine
415,Sonne::N,bæjvásj,päiväine
416,Sonne::N,beaivváš,päiväine
417,Sonne::N,peivi,päiväine
418,Sonne::N,piäiváš,päiväine
419,Sonne::N,pei´vv,päiväine
420,Sonne::N,пе̄ййв,päiväine
421,Mond::N,aske,kudmaine
422,Mond::N,mánno,kudmaine
423,Mond::N,mánnu,kudmaine
424,Mond::N,máánu,kudmaine
425,Mond::N,mään,kudmaine
426,Mond::N,ма̄нн,kudmaine
427,Stern::N,daasta,tähtaz
428,Stern::N,naestie,tähtaz
429,Stern::N,násste,tähtaz
430,Stern::N,násti,tähtaz
431,Stern::N,täsni,tähtaz
432,Stern::N,tä´snn,tähtaz
433,Stern::N,та̄ссьт,tähtaz
434,Luft::N,elmie,il'm
435,Luft::N,ájmmo,il'm
436,Luft::N,áibmu,il'm
437,Luft::N,áimu,il'm
438,Luft::N,šõŋŋ,il'm
439,Luft::N,вӯйнас,il'm
440,Wind::N,bïegke,döl
441,Wind::N,bïegke,tullei
442,Wind::N,biegga,döl
443,Wind::N,biegga,tullei
444,Wind::N,biegga,döl
445,Wind::N,biegga,tullei
446,Wind::N,pieg'gâ,döl
447,Wind::N,pieg'gâ,tullei
448,Wind::N,piõg'g,döl
449,Wind::N,piõg'g,tullei
450,Wind::N,пӣӈӈк,döl
451,Wind::N,пӣӈӈк,tullei
452,Welle::N,baaroe,ald
453,Welle::N,baaroe,laineh
454,Welle::N,bárro,ald
455,Welle::N,bárro,laineh
456,Welle::N,bárru,ald
457,Welle::N,bárru,laineh
458,Welle::N,pááṛu,ald
459,Welle::N,pááṛu,laineh
460,Welle::N,päärr,ald
461,Welle::N,päärr,laineh
462,Welle::N,нэ̄ммп,ald
463,Welle::N,нэ̄ммп,laineh
464,Wasser::N,tjaetsie,vezi
465,Wasser::N,tjáhtje,vezi
466,Wasser::N,čáhci,vezi
467,Wasser::N,čääci,vezi
468,Wasser::N,čää´cc,vezi
469,Wasser::N,ча̄дзь,vezi
470,Stein::N,gierkie,kivi
471,Stein::N,giergge,kivi
472,Stein::N,geađgi,kivi
473,Stein::N,keđgi,kivi
474,Stein::N,ǩeä´dǧǧ,kivi
475,Stein::N,ке̄ддҌк,kivi
476,Boden::N,betnie,ma
477,Boden::N,betnie,pohj
478,Boden::N,ednam,ma
479,Boden::N,ednam,pohj
480,Boden::N,bodni,ma
481,Boden::N,bodni,pohj
482,Boden::N,vuođđu,ma
483,Boden::N,vuođđu,pohj
484,Boden::N,ponne,ma
485,Boden::N,ponne,pohj
486,Boden::N,vuáđ̣u,ma
487,Boden::N,vuáđ̣u,pohj
488,Boden::N,vuâđđ,ma
489,Boden::N,vuâđđ,pohj
490,Boden::N,лаввьн,ma
491,Boden::N,лаввьн,pohj
492,Boden::N,е̄ммьне,ma
493,Boden::N,е̄ммьне,pohj
494,Erde::N,jåarta,ma
495,Erde::N,mueltie,ma
496,Erde::N,ednam,ma
497,Erde::N,mållde,ma
498,Erde::N,eana,ma
499,Erde::N,eennâm,ma
500,Erde::N,mädd,ma
501,Erde::N,jânnam,ma
502,Erde::N,е̄ммьне,ma
503,Staub::N,heblie,pölü
504,Staub::N,tsumhtsie,pölü
505,Staub::N,dubme,pölü
506,Staub::N,dopmu,pölü
507,Staub::N,kovjâ,pölü
508,Staub::N,põõ´l,pölü
509,Staub::N,кэ̄ббьй,pölü
510,Rauch::N,soeve,savu
511,Rauch::N,suovva,savu
512,Rauch::N,suovva,savu
513,Rauch::N,suoṿâ,savu
514,Rauch::N,suõvv,savu
515,Rauch::N,сӯвв,savu
516,Funke::N,naestie,kibin
517,Funke::N,tjuonam,kibin
518,Funke::N,čuotnan,kibin
519,Funke::N,čuođâlm,kibin
520,Funke::N,iiskâr,kibin
521,Funke::N,čuõzzâm,kibin
522,Funke::N,чӯссэм,kibin
523,Feuer::N,dålle,lämoi
524,Feuer::N,dållå,lämoi
525,Feuer::N,dolla,lämoi
526,Feuer::N,tullâ,lämoi
527,Feuer::N,toll,lämoi
528,Feuer::N,то̄лл,lämoi
529,Licht::N,tjoevke,vauktuz
530,Licht::N,tjuovgga,vauktuz
531,Licht::N,čuovga,vauktuz
532,Licht::N,čuovggas,vauktuz
533,Licht::N,čuoṿâ,vauktuz
534,Licht::N,toll,vauktuz
535,Licht::N,čuõvv,vauktuz
536,Licht::N,то̄лл,vauktuz
537,Schatten::N,skugkie,pil'vez
538,Schatten::N,skugkie,kuvahaine
539,Schatten::N,soejvene,pil'vez
540,Schatten::N,soejvene,kuvahaine
541,Schatten::N,irkes,pil'vez
542,Schatten::N,irkes,kuvahaine
543,Schatten::N,sieges,pil'vez
544,Schatten::N,sieges,kuvahaine
545,Schatten::N,itku,pil'vez
546,Schatten::N,itku,kuvahaine
547,Schatten::N,suoivâ,pil'vez
548,Schatten::N,suoivâ,kuvahaine
549,Schatten::N,õõtt,pil'vez
550,Schatten::N,õõtt,kuvahaine
551,Schatten::N,ǩeeu´niǩ,pil'vez
552,Schatten::N,ǩeeu´niǩ,kuvahaine
553,Schatten::N,кывьнэхь,pil'vez
554,Schatten::N,кывьнэхь,kuvahaine
555,Wetter::N,vïerhtse,sä
556,Wetter::N,dálkke,sä
557,Wetter::N,dálki,sä
558,Wetter::N,šoŋŋâ,sä
559,Wetter::N,šõŋŋ,sä
560,Wetter::N,шэ̄ӈӈ,sä
561,Nebel::N,såavla,sumeg
562,Nebel::N,mearhka,sumeg
563,Nebel::N,murkko,sumeg
564,Nebel::N,mierkká,sumeg
565,Nebel::N,mierká,sumeg
566,Nebel::N,miär'kká,sumeg
567,Nebel::N,oṃo,sumeg
568,Nebel::N,sue´lnn,sumeg
569,Nebel::N,цӣгк,sumeg
570,Nebel::N,сулльн,sumeg
571,Wolke::N,balve,pil'v
572,Wolke::N,balvva,pil'v
573,Wolke::N,balva,pil'v
574,Wolke::N,polvâ,pil'v
575,Wolke::N,põlvv,pil'v
576,Wolke::N,пэллв,pil'v
577,Regen::N,ebrie,vihm
578,Regen::N,harvve,vihm
579,Regen::N,arvi,vihm
580,Regen::N,arve,vihm
581,Regen::N,â´brr,vihm
582,Regen::N,аббьр,vihm
583,Schnee::N,lopme,lumi
584,Schnee::N,moehtege,lumi
585,Schnee::N,muohta,lumi
586,Schnee::N,muohta,lumi
587,Schnee::N,muotâ,lumi
588,Schnee::N,muõtt,lumi
589,Schnee::N,вэ̄дз,lumi
590,Schnee::N,куэллт,lumi
591,Eis::N,jïenge,jä
592,Eis::N,jiegŋa,jä
593,Eis::N,jiekŋa,jä
594,Eis::N,jieŋ̣â,jä
595,Eis::N,jiõŋŋ,jä
596,Eis::N,ӣӈӈ,jä
597,Frost::N,baajkoe,hala
598,Frost::N,baajkoe,pakaine
599,Frost::N,tjoasskem,hala
600,Frost::N,tjoasskem,pakaine
601,Frost::N,buolaš,hala
602,Frost::N,buolaš,pakaine
603,Frost::N,puolâš,hala
604,Frost::N,puolâš,pakaine
605,Frost::N,puõlâš,hala
606,Frost::N,puõlâš,pakaine
607,Frost::N,мӯнь,hala
608,Frost::N,мӯнь,pakaine
609,Kälte::N,jueskie,vilu
610,Kälte::N,tjåetskeme,vilu
611,Kälte::N,tjoasskem,vilu
612,Kälte::N,čoaskin,vilu
613,Kälte::N,ko'lmâsvuotâ,vilu
614,Kälte::N,ijss,vilu
615,Kälte::N,čuä´cǩǩem,vilu
616,Kälte::N,tuârggnjõs,vilu
617,Kälte::N,кэ̄лмас,vilu
618,Hitze::N,baahke,räk
619,Hitze::N,báhkka,räk
620,Hitze::N,báhkka,räk
621,Hitze::N,pakkâ,räk
622,Hitze::N,kuṃe,räk
623,Hitze::N,paašt,räk
624,Hitze::N,жоарр,räk
625,Raureif::N,jyjse,hüde
626,Raureif::N,ridne,hüde
627,Raureif::N,goarre,hüde
628,Raureif::N,ritni,hüde
629,Raureif::N,suhči,hüde
630,Raureif::N,riṇe,hüde
631,Raureif::N,ай,hüde
632,Regenbogen::N,aatjan goengere,jumalanbembel'
633,Regenbogen::N,aatjan joekse,jumalanbembel'
634,Regenbogen::N,ádjájuoksa,jumalanbembel'
635,Regenbogen::N,arvedávgi,jumalanbembel'
636,Regenbogen::N,bajándávgi,jumalanbembel'
637,Regenbogen::N,äijihtävgi,jumalanbembel'
638,Regenbogen::N,teârmmazjohss,jumalanbembel'
639,Regenbogen::N,тӣрмесью̄ккс,jumalanbembel'
640,Donner::N,raejrie,juru
641,Donner::N,raejrie,jumalanjuru
642,Donner::N,átjek,juru
643,Donner::N,átjek,jumalanjuru
644,Donner::N,átjárájdde,juru
645,Donner::N,átjárájdde,jumalanjuru
646,Donner::N,áddjá,juru
647,Donner::N,áddjá,jumalanjuru
648,Donner::N,baján,juru
649,Donner::N,baján,jumalanjuru
650,Donner::N,juuṛâ,juru
651,Donner::N,juuṛâ,jumalanjuru
652,Donner::N,tie´rmes,juru
653,Donner::N,tie´rmes,jumalanjuru
654,Donner::N,тӣрмесь,juru
655,Donner::N,тӣрмесь,jumalanjuru
656,Donner::N,ча̄ркнэгк,juru
657,Donner::N,ча̄ркнэгк,jumalanjuru
658,Strömung::N,njuvvie,joksmuz
659,Strömung::N,ájggedáhpe,joksmuz
660,Strömung::N,rávdnji,joksmuz
661,Strömung::N,virde,joksmuz
662,Strömung::N,ve´rdd,joksmuz
663,Strömung::N,выррьт,joksmuz
664,Tropfen::N,gåajhkohts,tilkuine
665,Tropfen::N,gåjkudis,tilkuine
666,Tropfen::N,goaikkanas,tilkuine
667,Tropfen::N,čalme,tilkuine
668,Tropfen::N,čâ´lmm,tilkuine
669,Tropfen::N,ча̄лльм,tilkuine
670,Schaum::N,sapte,vaht
671,Schaum::N,såpptå,vaht
672,Schaum::N,sokta,vaht
673,Schaum::N,suptâ,vaht
674,Schaum::N,soptt,vaht
675,Schaum::N,со̄ппт,vaht
676,Schmutz::N,haaskoe,redu
677,Schmutz::N,haaskoe,pačak
678,Schmutz::N,duolvva,redu
679,Schmutz::N,duolvva,pačak
680,Schmutz::N,duolva,redu
681,Schmutz::N,duolva,pačak
682,Schmutz::N,durdi,redu
683,Schmutz::N,durdi,pačak
684,Schmutz::N,stänži,redu
685,Schmutz::N,stänži,pačak
686,Schmutz::N,sähss,redu
687,Schmutz::N,sähss,pačak
688,Schmutz::N,са̄ккьс,redu
689,Schmutz::N,са̄ккьс,pačak
690,Schmutz::N,не̄шшь,redu
691,Schmutz::N,не̄шшь,pačak
692,See::N,jaevrie,järv
693,See::N,jávrre,järv
694,See::N,jávri,järv
695,See::N,jävri,järv
696,See::N,jâu´rr,järv
697,See::N,я̄ввьр,järv
698,Sumpf::N,pluevie,so
699,Sumpf::N,áhpe,so
700,Sumpf::N,sæmssa,so
701,Sumpf::N,jeaggi,so
702,Sumpf::N,jeggi,so
703,Sumpf::N,jeä´ǧ'ǧ,so
704,Sumpf::N,ла̄ммьп,so
705,Moor::N,pluevie,so
706,Moor::N,jiegge,so
707,Moor::N,suotnju,so
708,Moor::N,karrii,so
709,Moor::N,kä´rev,so
710,Moor::N,veättaǩ,so
711,Moor::N,ла̄ммьп,so
712,Wiese::N,ïentje,nit
713,Wiese::N,giedde,nit
714,Wiese::N,gieddi,nit
715,Wiese::N,nijtto,nit
716,Wiese::N,пуэшенҍ,nit
717,Wald::N,skåake,mec
718,Wald::N,skåajje,mec
719,Wald::N,miehtsie,mec
720,Wald::N,vuovdde,mec
721,Wald::N,miehttse,mec
722,Wald::N,vuovdi,mec
723,Wald::N,meahcci,mec
724,Wald::N,mecci,mec
725,Wald::N,vyemi,mec
726,Wald::N,vue´mm,mec
727,Wald::N,meä´c'c,mec
728,Wald::N,ля̄ммт,mec
729,Hügel::N,deava,kukaz
730,Hügel::N,dievvá,kukaz
731,Hügel::N,dievvá,kukaz
732,Hügel::N,čummâ,kukaz
733,Hügel::N,pä´rcc,kukaz
734,Hügel::N,teä´rmm,kukaz
735,Hügel::N,ка̄ннҌт,kukaz
736,Anhöhe::N,deava,kukaz
737,Anhöhe::N,jalladahke,kukaz
738,Anhöhe::N,dievásj,kukaz
