,Concept_ID,mhr,cv
270,Gedanke::N,шоныма́ш,шухӑш
271,Gedächtnis::N,шарныма́ш,ас
272,Verstand::N,уш,ӑс
273,Verstand::N,уш,ӑс-тӑн
274,Verstand::N,уш,ӑс-хакӑл
275,Sinn::N,смысл,тупсӑм
276,Sinn::N,смысл,пӗлтерӗш
277,Grund::N,ама́л,сӑлтав
278,Wahrheit::N,чын,чӑнлӑх
279,Gespräch::N,мутланыма́ш,калаҫу
280,Märchen::N,йома́к,юмах
281,Erzählung::N,ойлыма́ш,акалав
282,Erzählung::N,ойлыма́ш,каласа пани
283,Nachricht::N,увертарыма́ш,хыпар
284,Neuigkeit::N,уве́р,ҫӗнӗ хыпар
285,Name::N,лӱм,ят
286,Rätsel::N,ту́што,сутмалли юмах
287,Rede::N,ойлыма́ш,сӑмах
288,Sprache::N,йы́лме,чӗлхе
289,Stimme::N,йӱк,сасӑ
290,Wort::N,ой,сӑмах
291,Wort::N,мут,сӑмах
292,Zeichen::N,ти́ште,паллӑ
293,Zeichen::N,знак,паллӑ
294,Ruf::N,ӱжма́ш,йыхрав
295,Ruf::N,ӱжма́ш,чӗнӳ
296,Lärm::N,лӱшкыма́ш,шав
297,Lärm::N,йӱк-йӱа́н,шав
298,Laut::N,йӱк,сасӑ
299,Ton::N,йӱксе́м,сасӑ
300,Lied::N,му́ро,юрӑ
301,Ruhe::N,ты́мык,канӑҫлӑх
302,Ruhe::N,ты́мык,лӑпкӑлӑх
303,Leute::N,еҥ-влак,ҫамрӑксем
304,Leute::N,еҥ-влак,ҫамрӑк ҫынсем
305,Volk::N,ка́лык,халӑх
306,Arbeit::N,паша́,ӗҫхӗл
307,Arbeit::N,паша́,ӗҫлев
308,Gast::N,уна́,хӑна
309,Geschenk::N,пӧле́к,парне
310,Geschenk::N,пӧле́к,кучченеҫ
311,Spiel::N,мо́дыш,вӑйӑ
312,Spiel::N,модма́ш,вӑйӑ
313,Gesellschaft::N,тӱшка́,общество
314,Hilfe::N,по́лыш,пулӑшу
315,Freund::N,таҥ,тус
316,Freund::N,йолта́ш,тус
317,Kamerad::N,таҥ,юлташ
318,Kamerad::N,таҥ,тус
319,Angelegenheit::N,паша́,ӗҫ
320,Anzahl::N,чот,йыш
321,Anzahl::N,чот,хисеп
322,Art::N,вид,тӗс
323,Stück::N,ка́тыш,татӑк
324,Stück::N,ла́стык,татӑк
325,Teil::N,ужа́ш,пай
326,Hälfte::N,пел,ҫурӑ
327,Hälfte::N,пе́ле,ҫурӑ
328,Kreis::N,ты́ртыш,ункӑ
329,Kreis::N,ты́ртыш,ҫавракӑш
330,Kreuz::N,ыре́с,хӗрес
331,Linie::N,ли́ний,йӗр
332,Strich::N,коре́ш,йӗр
333,Abstand::N,кокла́,хушӑ
334,Entfernung::N,тора́,хушӑ
335,Entfernung::N,ку́жыт,хушӑ
336,Gegend::N,кунде́м,вырӑн
337,Platz::N,ку́мдык,хутлӑх
338,Ort::N,вер,вырӑн
339,Ort::N,о́лмо,вырӑн
340,Seite::N,ӧ́рдыж,ен
341,Seite::N,ӧ́рдыж,аяк
342,Seite::N,ӧ́рдыж,айӑк
343,Mitte::N,покше́л,варӑ
344,Gegenstand::N,наста́,япала
345,Sache::N,наста́,япала
346,Rand::N,тӱр,вӗҫ
347,Rand::N,тӱр,хӗрӗ
348,Rand::N,тӱр,хӗрри
349,Kante::N,тӱр,хайкача
350,Kante::N,тӱр,хысак
351,Ecke::N,лук,кӗтес
352,Spitze::N,вуй,вӗҫ
353,Ende::N,муча́ш,вӗҫ
354,Loch::N,рож,шӑтӑк
355,Winkel::N,лук,кӗтес
356,Muster::N,пеза́к,эреш
357,Muster::N,узо́р,эреш
358,Muster::N,ӱ́лгӧ,эреш
359,Größe::N,кӱ́кшыт,пысӑкӑш
360,Länge::N,ку́тыш,вӑрӑмӑш
361,Höhe::N,кӱ́кшыт,ҫӳллӗш
362,Gewicht::N,не́лыт,виҫе
363,Gewicht::N,не́лыт,йывӑрӑш
364,Menge::N,чот,йыш
365,Haufen::N,кы́шыл,купа
366,Reihe::N,рада́м,рет
367,Boot::N,пуш,кимӗ
368,Ruder::N,эшка́к,кӗсмен
369,Schlitten::N,тер,ҫуна
370,Schlitten::N,изде́р,ҫуна
371,Ski::N,е́че,йӗлтӗр
372,Lagerfeuer::N,туло́то,вут
373,Lagerfeuer::N,туло́то,кӑвайт
374,Last::N,нӧ́лтыш,сулмаклӑх
375,Last::N,нӧ́лтыш,йывӑр япала
376,Gang::N,ошкылма́ш,куҫӑм
377,Schritt::N,о́шкыл,утӑм
378,Schritt::N,о́шкыл,пусӑм
379,Norden::N,йӱдйыма́л,ҫурҫӗр
380,Süden::N,кечывалве́л,кӑнтӑр
381,Westen::N,касве́л,анӑҫ
382,Westen::N,касве́л,хӗвел анӑҫ
383,Osten::N,эрве́л,хӗвел тухӑҫ
384,Holz::N,пу,йывӑҫ
385,Brett::N,оҥа́,хӑма
386,Platte::N,аста́р,плита
387,Stütze::N,чара́к,ура
388,Stange::N,лома́ш,шерте
389,Stock::N,тоя́,патак
390,Stab::N,вара́,шӑчӑ
391,Stab::N,кашта́,шӑчӑ
392,Rohr::N,пуч,пӑрӑх
393,Haus::N,пӧрт,ҫурт
394,Heim::N,мӧ́ҥгӧ,кил
395,Ofen::N,комака́,кӑмака
396,Fußboden::N,кӱва́р,урай
397,Tisch::N,ӱсте́л,сӗтел
398,Stuhl::N,пӱке́н,пукан
399,Wiege::N,шепка́,сӑпка
400,Bett::N,ва́кшыш,кравать
401,Regal::N,шӧ́рлык,ҫӳлӗк
402,Regal::N,шӧ́рлык,сентре
403,Kiste::N,шо́ндык,ещӗк
404,Kiste::N,шо́ндык,сунтӑх
405,Kiste::N,я́шлык,ещӗк
406,Kiste::N,я́шлык,сунтӑх
407,Fenster::N,окна́,чӳрече
408,Tür::N,омса́,алӑк
409,Tor::N,капка́,хапха
410,Zaun::N,сава́р,хӳме
411,Dach::N,леве́дыш,тӑрӑ
412,Leiter::N,тошка́лтыш,пусма
413,Besen::N,ӱштерво́штыр,шӑпӑр
414,Spaten::N,ко́льмо,кӗреҫе
415,Schaufel::N,сово́к,кӗреҫе
416,Schaufel::N,су́ско,кӗреҫе
417,Gabel::N,ви́лке,вилка
418,Löffel::N,па́не,кашӑк
419,Löffel::N,совла́,кашӑк
420,Messer::N,кӱ́зӧ,ҫӗҫӗ
421,Nagel::N,пуда́,пӑта
422,Netz::N,вапш,тетел
423,Haken::N,са́гыле,йӑрхах
424,Haken::N,са́гыле,ҫекӗл
425,Griff::N,кыл,хӑлӑп
426,Schloss::N,кӧгӧ́н,ҫӑра
427,Bild::N,сӱре́т,сӑн
428,Bild::N,сӱре́т,сӑнлӑх
429,Bild::N,сӱре́т,картина
430,Figur::N,фигу́р,кӗлетке
431,Puppe::N,курча́к,пукане
432,Beutel::N,меша́к,михӗ
433,Bündel::N,арша́ш,ҫыхӑ
434,Bündel::N,арша́ш,тӗрке
435,Tasche::N,сумка́,сумка
436,Eimer::N,ведра́,витре
437,Deckel::N,ко́мдыш,хупӑ
438,Geschirr::N,а́те,савӑт-сапа
439,Sack::N,куль,михӗ
440,Sack::N,меша́к,михӗ
441,Tasse::N,чу́кыр,курка
442,Tasse::N,чашка́,курка
443,Topf::N,ми́ске,кастрюль
444,Kessel::N,под,хуран
445,Essen::N,ко́чкыш,апат
446,Nahrung::N,ку́рго,апат-ҫимӗс
447,Speise::N,ко́чкыш,апат
448,Speise::N,ко́чкыш,ҫимӗҫ
449,Fleisch::N,шыл,аш
450,Fleisch::N,шыл,какай
451,Getreide::N,шу́рно,тырӑ
452,Brei::N,пу́чымыш,пӑтӑ
453,Brot::N,ки́нде,ҫӑкӑр
454,Scheibe::N,ка́тыш,чӗлӗ
455,Scheibe::N,ка́тыш,касӑк
456,Fett::N,коя́,ҫу
457,Butter::N,ӱй,ҫу
458,Öl::N,ӱй,ҫу
459,Salz::N,шинча́л,тӑвар
460,Suppe::N,шӱр,яшка
461,Honig::N,мӱй,пыл
462,Milch::N,шӧр,сӗт
463,Tee::N,чай,чей
464,Leder::N,сура́н,сӑран
465,Leder::N,шӱ́штӧ,сӑран
466,Wolle::N,пун,ҫӑм
467,Stoff::N,куэ́м,тӗртӗм
468,Stoff::N,посто́,тӗртӗм
469,Nadel::N,и́ме,йӗп
470,Faden::N,шӱ́ртӧ,ҫип
471,Knopf::N,по́лдыш,тӳме
472,Knoten::N,пышке́м,йӑлӑ
473,Farbe::N,чия́,сӑрӑ
474,Kleidung::N,чие́м,тум
475,Kleidung::N,чие́м,ҫипуҫ
476,Kleidung::N,чие́м,тум-тир
477,Kleidung::N,вурге́м,тум
478,Kleidung::N,вурге́м,ҫипуҫ
479,Kleidung::N,вурге́м,тум-тир
480,Hemd::N,ту́выр,кӗпе
481,Kragen::N,сога́,ҫуха
482,Ärmel::N,шокш,ҫанӑ
483,Hose::N,йола́ш,шӑлавар
484,Gürtel::N,ӱ́штӧ,пиҫиххи
485,Mütze::N,упш,ҫӗлӗк
486,Schuh::N,боти́нке,пушмак
487,Schuh::N,боти́нке,ботинок
488,Stiefel::N,кем,атӑ
489,Ring::N,шерга́ш,ҫӗрӗ
490,Band::N,тасма́,хаю
491,Band::N,тасма́,йӗсме
492,Band::N,ле́нте,хаю
493,Band::N,ле́нте,йӗсме
494,Kamm::N,шерге́,тура
495,Spiegel::N,вошто́нчыш,тӗкӗр
496,Spiegel::N,вошто́нчыш,куҫ кӗски
497,Riemen::N,кӱзанӱ́штӧ,чӗн
498,Schnur::N,кере́м,кантра
499,Schnur::N,кандыра́,кантра
500,Leine::N,вӱра́ҥ,касмӑк
501,Decke::N,леве́дыш,утиял
502,Decke::N,одея́л,утиял
503,Kissen::N,кӱ́пчык,ҫытар
504,Kissen::N,кӱ́пчык,минтер
505,Tuch::N,шо́выч,тутӑр
506,Handtuch::N,со́лык,ал шӑлли
507,Kraft::N,вий,вӑй
508,Kraft::N,вий,хӑват
509,Kraft::N,куа́т,вӑй
510,Kraft::N,куа́т,хӑват
511,Stärke::N,куа́т,хал
512,Stärke::N,куа́т,хӑват
513,Stärke::N,карма́н,хал
514,Stärke::N,карма́н,хӑват
515,Gesundheit::N,таза́лык,хал
516,Gesundheit::N,таза́лык,сывлӑх
517,Krankheit::N,чер,чир
518,Schmerz::N,ко́рштыш,ырату
519,Wunde::N,су́сыр,суран
520,Fieber::N,йӱштыму́ж,сив чир
521,Fieber::N,лихора́дке,сив чир
522,Arznei::N,эм,эмел
523,Brücke::N,кӱва́р,кӗпер
524,Brunnen::N,вӱдвыне́м,ҫӑл
525,Brunnen::N,вӱдвыне́м,пусӑ
526,Weide::N,нурше́р,ҫаран
527,Pfad::N,йолго́рно,йӗр
528,Pfad::N,йолго́рно,сукмак
529,Pfad::N,сокма́к,йӗр
530,Pfad::N,сокма́к,сукмак
531,Weg::N,ко́рно,ҫул
532,Weg::N,ко́рно,ҫул-йӗр
533,Straße::N,ко́рно,ҫӳрев
534,Straße::N,ко́рно,ҫул ҫӳрени
535,Dorf::N,ял,ял
536,Stadt::N,ола́,хула
537,Brief::N,се́рыш,ҫыру
538,Buch::N,книга́,кӗнеке
539,Buchstabe::N,буква́,сас палли
540,Zeitung::N,газе́т,хаҫат
541,Leben::N,и́лыш,пурнӑҫ
542,Tod::N,колыма́ш,вилӗм
543,Grab::N,шӱга́р,масар шӑтӑкӗ
544,Kirche::N,че́рке,чиркӳ
545,Sünde::N,су́лык,ҫылӑх
546,Gott::N,ю́мо,турӑ
547,Arbeiter::N,паша́зе,рабочи
548,Chef::N,тӧра́,пуҫлӑх
549,Meister::N,маста́р,ӑста
550,Meister::N,маста́р,мастер
551,Arzt::N,врач,врач
552,Arzt::N,врач,тухтӑр
553,Lehrer::N,ту́ныктышо,учитель
554,Lehrer::N,ту́ныктышо,вӗрентекен
555,Geld::N,окса́,укҫа
556,Geschäft::N,сатулыма́ш,бизнес
557,Laden::N,ке́выт,магазин
558,Preis::N,ак,хак
559,Ware::N,сату́,тавар
560,Nutzen::N,пайда́,пайта
561,Reichtum::N,поя́нлык,мул
562,Welt::N,тӱня́,тӗнче
563,Land::N,эл,ҫӗр-шыв
564,Staat::N,кугыжа́ныш,патшàлӑх
565,König::N,кугыжа́,король
566,Macht::N,власть,власть
567,Grenze::N,грани́ца,чикӗ
568,Krieg::N,сар,вӑрҫӑ
569,Feind::N,тушма́н,тӑшман
570,Gewalt::N,виешлыма́ш,ирӗксӗрлӳ
571,Kampf::N,кредалма́ш,кӗрешӳ
572,Bogen[Waffe]::N,юҥе́ж,ухӑ
573,Pfeil::N,пикш,ҫӗмрен
574,Pfeil::N,пикш,ухӑ йӗппи
575,Gewehr::N,пыча́л,пӑшал
576,Fehler::N,йо́ҥылыш,йӑнӑш
577,Lüge::N,шоя́к,суя
578,Lüge::N,шоя́к,ултав
579,Schaden::N,зия́н,сиен
580,Unglück::N,эҥге́к,шар
581,Unglück::N,эҥге́к,инкек
582,Schuld::N,тита́к,айӑп
583,Schuld::N,йола́,айӑп
584,Alter::N,ийго́т,ҫул шучӗ
585,Schluss::N,муча́ш,пӗтни
586,Schluss::N,муча́ш,пӗтмӗш
587,Zeit::N,жап,вӑхӑт
588,Zeit::N,па́гыт,вӑхӑт
589,Tag::N,ке́че,кун
590,Morgen::N,эр,ир
591,Mittag::N,кечыва́л,кӑнтӑрла
592,Abend::N,кас,каҫ
593,Nacht::N,йӱд,каҫ
594,Woche::N,арня́,эрне
595,Monat::N,ты́лзе,уйӑх
596,Jahr::N,ий,ҫулталӑк
597,Frühling::N,шо́шо,ҫур
598,Frühling::N,шо́шо,ҫуркунне
599,Sommer::N,кеҥе́ж,ҫу
600,Sommer::N,кеҥе́ж,ҫулла
601,Herbst::N,шы́же,кӗр
602,Herbst::N,шы́же,кӗркунне
603,Winter::N,те́ле,хӗл
604,Winter::N,те́ле,хӗлле
605,Januar::N,шоркыйол,январь
606,Januar::N,идалыкву́й,январь
607,Januar::N,янва́рь,январь
608,Februar::N,пургыж,февраль
609,Februar::N,пургыж,кӗҫӗн кӑрлач
610,Februar::N,февра́ль,февраль
611,Februar::N,февра́ль,кӗҫӗн кӑрлач
612,März::N,ӱярня,март
613,März::N,ӱярня,пуш уйӑхӗ
614,März::N,март,март
615,März::N,март,пуш уйӑхӗ
616,April::N,апре́ль,апрель
617,Mai::N,ага,май
618,Mai::N,май,май
619,Juni::N,пеледыш,июнь
620,Juni::N,ию́нь,июнь
621,Juli::N,сӱрем,июль
622,Juli::N,ию́ль,июль
623,August::N,сорла,август
624,August::N,агарма́н,август
625,August::N,а́вгуст,август
626,September::N,идым,сентябрь
627,September::N,идым,авӑн уйӑхӗ
628,September::N,сентя́брь,сентябрь
629,September::N,сентя́брь,авӑн уйӑхӗ
630,Oktober::N,шыжа,октябрь
631,Oktober::N,октя́брь,октябрь
632,November::N,кылме тылзе,ноябрь
633,November::N,ноя́брь,ноябрь
634,Dezember::N,дека́брь,раштав
635,Dezember::N,дека́брь,декабрь
636,Montag::N,шо́чмо,тунти кун
637,Dienstag::N,ку́шкыжмо,ытлари кун
638,Mittwoch::N,вӱрге́че,юн кун
639,Donnerstag::N,изарня́,кӗҫнерни кун
640,Freitag::N,кугарня́,эрне кун
641,Samstag::N,шуматке́че,шӑмат кун
642,Sonntag::N,рушарня́,вырсарни кун
643,groß::A,кугу́,пысӑк
644,klein::A,изи́,пӗчӗк
645,lang::A,кужу́,вӑрӑм
646,kurz::A,кӱ́чык,кӗске
647,breit::A,кумда́,сарлака
648,schmal::A,а́ҥысыр,ансӑр
649,dicht::A,ну́гыдо,йӑвӑ
650,dick[Gegenstand]::A,кӱ́жгӧ,хулӑн
651,dünn::A,ви́чкыж,ҫинҫе
652,dünn::A,ви́чкыж,ҫӳхе
653,fein::A,ты́гыде,тарай
654,fein::A,ты́гыде,вӗлтӗрти
655,fest::A,чо́ткыдо,тӗреклӗ
656,flach::A,лапка́,лаптак
657,glatt::A,яклака́,такӑр
658,hart::A,пе́ҥгыде,хытӑ
659,weich::A,пу́шкыдо,ҫемҫе
660,rund::A,йырге́шке,ҫавра
661,spitz::A,коша́р,шӗвӗр
662,scharf::A,пӱ́сӧ,ҫивӗч
663,stumpf::A,токма́к,мӑка
664,stumpf::A,токма́к,пуклак
665,stumpf::A,токма́к,тӗрӗнчӗк
