,Concept_ID,eu,he
810,geradeaus::ADV,artez,ישר
811,vorwärts::ADV,aurrera,קדימה
812,rückwärts::ADV,atzera,לאחור
813,rückwärts::ADV,atzerantz,לאחור
814,zurück::ADV,atzera,בחזרה
815,zurück::ADV,atzera,אחורנית
816,unten::ADV,behean,למטה
817,hinab::ADV,behera,למטה
818,hinab::ADV,beherantz,למטה
819,oben::ADV,goian,מעל
820,oben::ADV,goian,למעלה
821,hinauf::ADV,gora,למעלה
822,hinauf::ADV,gorantz,למעלה
823,überall::ADV,edonon,בכל מקום
824,nicht::ADV,ez,לא
825,ein wenig::ADV,apur bat,קצת
826,ein wenig::ADV,pixka bat,קצת
827,kaum::ADV,ozta,בקשי
828,kaum::ADV,nekez,בקשי
829,sehr::ADV,oso,מאוד
830,so::ADV,hala,כך
831,so::ADV,hala,ככה
832,so::ADV,honela,כך
833,so::ADV,honela,ככה
834,noch::ADV,oraindik,עוד
835,noch::ADV,oraindik,עדין
836,nur::ADV,bakarrik,רק
837,schon::ADV,ja,כבר
838,schon::ADV,jada,כבר
839,wieder::ADV,berriro,שוב
840,vergebens::ADV,alferrik,לריק
841,vergebens::ADV,alferrik,לשוא
842,vor::PRP,aurrean,מול
843,hinter::PRP,ostean,מאחורי
844,hinter::PRP,gibelean,מאחורי
845,unter::PRP,pean,מתחת
846,unter::PRP,azpian,מתחת
847,durch::PRP,zehar,דרך
848,neben::PRP,ondoan,ליד
849,neben::PRP,ondoan,על-יד
850,neben::PRP,aldamenean,ליד
851,neben::PRP,aldamenean,על-יד
852,zwischen::PRP,artean,בין
853,wegen::PRP,-gatik,בשל
854,wegen::PRP,-gatik,בגלל
855,dies::PRN,hau,זה
856,das::PRN,hura,זה
857,alles::PRN,dena,הכל
858,ich::PRN,ni,אני
859,du::PRN,zu,את
860,du::PRN,zu,אתה
861,er::PRN,bera,הוא
862,wir::PRN,gu,אנחנו
863,ihr::PRN,zuek,לה
864,sie::PRN,berak,הם
865,was::FPRN,zer,מה
866,wer::FPRN,nor,מי
867,wo::FADV,non,איפה
868,wohin::FADV,nora,לאן
869,wie::FADV,nola,איך
870,wie::FADV,zelan,איך
871,warum::FADV,zeren,למה
872,warum::FADV,zergatik,למה
873,wieviel::FNUM,zenbat,כמה
874,eins::NUM,bat,אחד
875,zwei::NUM,bi,שתים
876,zwei::NUM,biga,שתים
877,drei::NUM,hiru,שלושה
878,vier::NUM,lau,ארבעה
879,fünf::NUM,bost,חמשה
880,sechs::NUM,sei,ששה
881,sieben::NUM,zazpi,שבעה
882,acht::NUM,zortzi,שמונה
883,neun::NUM,bederatzi,תשעה
884,zehn::NUM,hamar,עשרה
885,elf::NUM,hamaika,אחת עשרה
886,zwölf::NUM,hamabi,שתים עשרה
887,zwanzig::NUM,hogei,עשרים
888,dreißig::NUM,hogeita hamar,שלושים
889,vierzig::NUM,berrogei,ארבעים
890,fünfzig::NUM,berrogeita hamar,חמשים
891,sechzig::NUM,hirurogei,ששים
892,siebzig::NUM,hirurogeita hamar,שבעים
893,achtzig::NUM,laurogei,שמונים
894,neunzig::NUM,laurogeita hamar,תשעים
895,hundert::NUM,ehun,מאה
896,tausend::NUM,mila,אלף
897,und::CNJ,eta,ו
898,oder::CNJ,edo,או
899,stehen::V,zutik egon,עמד
900,sitzen::V,eserita egon,ישב
901,liegen::V,etzan,שכב
902,hängen::V,eskegita egon,היה תלוי
903,hängen::V,zintzilik egon,היה תלוי
904,werden::V,bihurtu,הפך ל
905,werden::V,bilakatu,הפך ל
906,passieren::V,pasatu,קרה
907,passieren::V,gertatu,קרה
908,beginnen::V,hasi,התחיל
909,enden::V,bukatu,הסתים
910,wechseln::V,aldatu,השתנה
911,aufgehen[Sonne]::V,ilki,זרח
912,aufgehen[Sonne]::V,sortu,זרח
913,untergehen[Sonne]::V,sartu,שקע
914,scheinen[Sonne]::V,eguzkia egon,בהק
915,donnern::V,trumoia jo,רעם
916,wehen::V,haizea ibili,נשב
917,strömen::V,zorrotadaka isuri,זרם
918,fließen::V,isuri,זרם
919,sich drehen::V,biratu,הסתובב
920,schwanken::V,zabuka ibili,התנודד
921,schwingen::V,kulunkatu,התנענע
922,fallen::V,erori,נפל
923,brennen::V,sutan egon,בער
924,rauchen::V,kea bota,עשן
925,regnen::V,euria ari izan,ירד גשם
926,gefrieren::V,izoztu,קפא
927,gefrieren::V,hormatu,קפא
928,tauen::V,gesaldu,נמס
929,schmelzen::V,urtu,התיך
930,trocknen::V,idortu,התיבש
931,trocknen::V,lehortu,התיבש
932,sieden::V,irakin,רתח
933,faulen::V,hirotu,רקב
934,faulen::V,usteldu,רקב
935,verfaulen::V,hirotu,רקב
936,verfaulen::V,usteldu,רקב
937,reißen::V,eten,נקרע
938,reißen::V,tarrat egin,נקרע
939,versinken::V,urperatu,טבע
940,vergehen::V,iragan,עבר
941,erscheinen::V,agertu,נגלה
942,erscheinen::V,agertu,הופיע
943,verschwinden::V,desagertu,נעלם
944,sinken::V,beheititu,ירד
945,abnehmen::V,gutxitu,הפחית
946,abnehmen::V,beheratu,הפחית
947,zunehmen::V,gora egin,רבה
948,steigen::V,igo,עלה
949,wachsen::V,hazi,גדל
950,glänzen::V,distiratu,נצץ
951,glänzen::V,distiratu,בהק
952,funkeln::V,izarniatu,נצנץ
953,lärmen::V,zarata atera,רעש
954,läuten::V,jo,צלצל
955,läuten::V,hots egin,צלצל
956,klingeln::V,txirrina jo,צלצל
957,klirren::V,tintin egin,קרקש
958,brausen::V,marru egin,געש
959,rauschen::V,fir-fir egin,רשרש
960,klingen::V,soinu egin,נשמע
961,bellen::V,zaunkatu,נבח
962,heulen::V,ulu egin,ילל
963,heulen::V,uhuri egin,ילל
964,blasen::V,ufa egin,נשף
965,blasen::V,putz egin,נשף
966,pfeifen::V,txistu egin,שרק
967,schreien::V,oihu egin,צעק
968,schreien::V,garrasi egin,צעק
969,stöhnen::V,intziri egin,נאנק
970,zittern::V,ikara egin,רעד
971,zittern::V,dar-dar egin,רעד
972,leben::V,bizi izan,חי
973,geboren werden::V,jaio,נולד
974,atmen::V,hats egin,נשם
975,atmen::V,arnasa egin,נשם
976,trinken::V,edan,שתה
977,essen::V,jan,אכל
978,schlucken::V,irentsi,בלע
979,müde werden::V,unatu,התעיף
980,müde werden::V,nekatu,התעיף
981,einschlafen::V,lokartu,נרדם
982,schlafen::V,lo egin,ישן
983,aufwachen::V,esnatu,התעורר
984,aufwachen::V,atzarri,התעורר
985,aufstehen::V,jaiki,קם
986,sich erholen::V,atseden egin,נפש
987,krank werden::V,gaixotu,חלה
988,krank sein::V,eri izan,היה חולה
989,krank sein::V,gaixo izan,היה חולה
990,schmerzen::V,min egin,כאב
991,husten::V,eztul egin,השתעל
992,genesen::V,osatu,הבריא
993,sterben::V,hil,מת
994,sterben::V,zendu,מת
995,umkommen::V,istripuz hil,נספה
996,sich bewegen::V,higitu,נע
997,sich rühren::V,zirkin egin,זז
998,sich erheben::V,zutitu,קם
999,sich erheben::V,altxatu,קם
1000,sich setzen::V,eseri,התישב
1001,sich setzen::V,jesarri,התישב
1002,hinfallen::V,erori,נפל
1003,laufen::V,ibili,הלך ברגל
1004,schreiten::V,oinkatu,פסע
1005,spazierengehen::V,paseatu,טיל
1006,spazierengehen::V,ostera bat egin,טיל
1007,eilen::V,lasterkatu,אץ
1008,eilen::V,lasterkatu,מהר
1009,sich beeilen::V,lehiatu,מהר
1010,sausen::V,ziztu bizian joan,אץ
1011,rennen::V,lasterka egin,רץ
1012,springen::V,jauzi egin,קפץ
1013,klettern::V,igo,טפס
1014,schaukeln::V,zabu egin,התנדנד
1015,schaukeln::V,zanbulu egin,התנדנד
1016,kriechen::V,narras egin,זחל
1017,schwimmen::V,igerikatu,שחה
1018,schwimmen::V,igeri egin,שחה
1019,tauchen::V,murgildu,צלל
1020,tauchen::V,pulunpatu,צלל
1021,rudern::V,bogatu,חתר
1022,rudern::V,arraun egin,חתר
1023,fahren::V,joan,נסע
1024,fliegen::V,hegaldatu,עף
1025,fliegen::V,hegan egin,עף
1026,gehen::V,joan,הלך
1027,weggehen::V,alde egin,עזב
1028,abfahren::V,abiatu,יצא
1029,anhalten::V,geratu,עצר
1030,anhalten::V,gelditu,עצר
1031,hineingehen::V,sartu,נכנס
1032,eintreten::V,sartu,נכנס
1033,kommen::V,etorri,בא
1034,ankommen::V,heldu,הגיע
1035,ankommen::V,iritsi,הגיע
1036,zurückkommen::V,itzuli,שב
1037,zurückkommen::V,itzuli,חזר
1038,bleiben::V,gelditu,נשאר
1039,warten::V,itxaron,חכה
1040,warten::V,itxaron,המתין
1041,warten::V,zain egon,חכה
1042,warten::V,zain egon,המתין
1043,erwarten::V,iguriki,צפה
1044,suchen::V,bilatu,חפש
1045,finden::V,idoro,מצא
1046,finden::V,aurkitu,מצא
1047,versuchen::V,saiatu,נסה
1048,versuchen::V,ahalegindu,נסה
1049,vorbereiten::V,gertatu,הכין
1050,lieben::V,maitatu,אהב
1051,lieben::V,maite izan,אהב
1052,mögen::V,laket izan,אהב
1053,mögen::V,atsegin izan,אהב
1054,lachen::V,irri egin,צחק
1055,lachen::V,barre egin,צחק
1056,rühren::V,hunkitu,נגע ללב
1057,weinen::V,negar egin,בכה
1058,schimpfen::V,erneguka ari izan,גער
1059,sich ärgern::V,ernegatu,זעם
1060,sich ärgern::V,ernegatu,כעס
1061,sich ärgern::V,haserretu,זעם
1062,sich ärgern::V,haserretu,כעס
1063,sich fürchten::V,beldur izan,פחד
1064,sich fürchten::V,beldur izan,חשש
1065,fürchten::V,beldur izan,פחד מ
1066,fürchten::V,beldur izan,חשש מ
1067,fliehen::V,ihes egin,ברח
1068,flüchten::V,ihes egin,נמלט
1069,sehen::V,ikusi,ראה
1070,anschauen::V,begietsi,הביט
1071,ansehen::V,begiratu,התבונן
1072,hören::V,aditu,שמע
1073,zuhören::V,entzun,הקשיב
1074,probieren::V,dastatu,נסה
1075,riechen::V,usnatu,הריח
1076,riechen::V,usaindu,הריח
1077,fühlen::V,sentitu,חש
1078,scheinen::V,iruditu,נדמה
1079,scheinen::V,begitandu,נדמה
1080,zu sehen sein::V,azaldu,נראה
1081,vernehmen::V,aditu,נודע ל
1082,frieren::V,hotz izan,קר ל
1083,tun::V,egin,פעל
1084,können::V,ahal izan,יכל
1085,wollen::V,nahi izan,רצה
1086,anfangen::V,hasi,התחיל
1087,beenden::V,bukatu,גמר
1088,aufhören::V,utzi,סים
1089,gelingen::V,lortu,הצליח
1090,geraten::V,heldu,עלה
1091,öffnen::V,ireki,פתח
1092,öffnen::V,zabaldu,פתח
1093,schließen::V,itxi,סגר
1094,stellen::V,ipini,העמיד
1095,setzen::V,jesarri,הושיב
1096,legen::V,jarri,שם
1097,berühren::V,ukitu,נגע
1098,verbinden::V,uztartu,קשר
1099,bedecken::V,estali,כסה
1100,aufhängen::V,eseki,תלה
1101,aufhängen::V,eskegi,תלה
1102,anzünden::V,piztu,הצית
1103,aufheben::V,jaso,אסף
1104,zurücklassen::V,atzean utzi,השאיר
1105,verlieren::V,galdu,אבד
1106,fallen lassen::V,erortzen utzi,שמט
1107,fallen lassen::V,erortzen utzi,הפיל
1108,machen::V,egin,עשה
1109,herstellen::V,ekoiztu,יצר
1110,bauen::V,eraiki,בנה
1111,reparieren::V,konpondu,תקן
1112,verbessern::V,hobetu,שפר
1113,ändern::V,mudatu,שנה
1114,graben::V,aitzurtu,חפר
1115,beugen::V,makurtu,כפף
1116,biegen::V,malgutu,כופף
1117,biegen::V,makolatu,כופף
1118,drehen::V,jiratu,סובב
1119,wenden::V,bihurtu,הפך
1120,umdrehen::V,biratu,סובב
1121,umdrehen::V,alderantzikatu,סובב
1122,heben::V,jaso,הרים
1123,heben::V,goratu,הרים
1124,hochheben::V,goratu,הרים
1125,hochheben::V,altxatu,הרים
1126,ergreifen::V,oratu,אחז
1127,halten::V,eutsi,החזיק
1128,drücken::V,sakatu,לחץ
1129,schieben::V,bultzatu,הזיז
1130,kratzen::V,hatz egin,שרט
1131,kratzen::V,hatz egin,שפשף
1132,kratzen::V,hazka egin,שרט
1133,kratzen::V,hazka egin,שפשף
1134,lecken::V,miaztu,לקק
1135,lecken::V,lamikatu,לקק
1136,beißen::V,hozka egin,נשך
1137,beißen::V,ausiki egin,נשך
1138,abreißen::V,kendu,קרע
1139,abschneiden::V,moztu,חתך
1140,abschneiden::V,pikatu,חתך
1141,binden::V,lotu,קשר
1142,binden::V,estekatu,קשר
1143,stecken::V,sartu,תקע
1144,brechen::V,apurtu,שבר
1145,klopfen::V,jo,נקש
1146,hauen::V,jo,הכה
1147,kleben::V,itsatsi,הדביק
1148,reiben::V,igurtzi,שפשף
1149,streichen::V,igurtzi,מרח
1150,schleifen::V,zorroztu,השחיז
1151,schneiden::V,moztu,גזר
1152,rütteln::V,astindu,נענע
1153,rütteln::V,inarrosi,נענע
1154,schütteln::V,astindu,נער
1155,schütteln::V,inarrosi,נער
1156,schwenken::V,zabukatu,נופף
1157,schwenken::V,zabukatu,טלטל
1158,schütten::V,isuri,שפך
1159,füllen::V,bete,מלא
1160,einwickeln::V,bildu,עטף
1161,tragen::V,eroan,נשא
1162,tragen::V,eraman,נשא
1163,schleppen::V,narrastu,סחב
1164,schleppen::V,herrestatu,סחב
1165,ziehen::V,tira egin,משך
1166,aufbewahren::V,gorde,שמר
1167,werfen::V,jaurti,זרק
1168,werfen::V,aurtiki,זרק
1169,fangen::V,atzeman,תפס
1170,packen::V,heldu,אחז
1171,verstecken::V,ostendu,החביא
1172,verstecken::V,ezkutatu,החביא
1173,teilen::V,zatitu,חלק
1174,schicken::V,bidali,שלח
1175,bringen::V,ekarri,הביא
1176,hinzufügen::V,eratxiki,הוסיף
1177,hinzufügen::V,gaineratu,הוסיף
1178,bekommen::V,jaso,תפס
1179,erhalten::V,jaso,קבל
1180,nehmen::V,hartu,אחז
1181,wählen::V,hautatu,בחר
1182,wählen::V,aukeratu,בחר
1183,auswählen::V,hautatu,בחר ב
1184,auswählen::V,aukeratu,בחר ב
1185,bewahren::V,begiratu,קים
1186,behindern::V,oztopatu,מנע
1187,verderben::V,hondatu,מנע
1188,beschädigen::V,akastu,הזיק
1189,zerbrechen::V,apurtu,נשבר
1190,zerreißen::V,zarratatu,קרע
1191,zerstören::V,suntsitu,הרס
1192,zerstören::V,suntsitu,השמיד
1193,verbrennen::V,erre,שרף
1194,verbrennen::V,kiskali,שרף
1195,geben::V,eman,נתן
1196,reichen::V,luzatu,העביר
1197,reichen::V,helarazi,העביר
1198,schenken::V,oparitu,נתן במתנה
1199,versprechen::V,agindu,הבטיח
1200,wünschen::V,opatu,אחל
1201,wünschen::V,opetsi,אחל
1202,loben::V,laudatu,שבח
1203,loben::V,goraipatu,שבח
1204,küssen::V,musu eman,נשק
1205,wiegen::V,kulunkatu,נדנד
1206,zudecken::V,estali,כסה
1207,wecken::V,esnatu,עורר
1208,wecken::V,iratzartu,עורר
1209,zeigen::V,erakutsi,הראה
1210,führen::V,gidatu,הביא
1211,führen::V,gidatu,הוביל
1212,lehren::V,irakatsi,למד
1213,unterrichten::V,eskolak eman,למד
1214,aufziehen::V,hazi,רומם
1215,leiten::V,arteztu,נהל
1216,antreiben::V,bulkatu,המרץ
1217,lassen::V,-arazi,נתן
1218,einladen::V,gonbidatu,הזמין
1219,vereinigen::V,batu,אחד
1220,vereinigen::V,batu,לכד
1221,vereinigen::V,bateratu,אחד
1222,vereinigen::V,bateratu,לכד
1223,besuchen::V,ikustatu,בקר
1224,treffen::V,topatu,פגש
1225,sich versammeln::V,bildu,התאסף
1226,spielen::V,jolastu,שחק
1227,singen::V,abestu,שר
1228,singen::V,kantatu,שר
1229,tanzen::V,dantzatu,רקד
1230,tanzen::V,dantzan egin,רקד
1231,sich trennen::V,banandu,נפרד
1232,verlassen::V,utzietsi,עזב
1233,retten::V,salbatu,הציל
1234,retten::V,gaizkatu,הציל
1235,bewachen::V,jagon,שמר
1236,bewachen::V,zaindu,שמר
1237,schützen::V,babestu,אבטח
1238,schützen::V,gerizatu,אבטח
1239,verteidigen::V,aldeztu,הגן
1240,sich schlagen::V,elkar jo,התכתש
1241,sich schlagen::V,elkar borrokatu,התכתש
1242,schießen::V,tiro egin,ירה
1243,siegen::V,irabazi,גבר
1244,siegen::V,irabazi,נצח
1245,ärgern::V,ernegatu,עצבן
1246,ärgern::V,haserretu,עצבן
1247,schlagen::V,jo,הכה
1248,schlagen::V,jo,הלקה
1249,schlagen::V,erauntsi,הכה
1250,schlagen::V,erauntsi,הלקה
1251,treten::V,zapaldu,בעט
1252,treten::V,ostiaktu,בעט
1253,stechen::V,sastatu,דקר
1254,stoßen::V,bultzatu,דחק
1255,stehlen::V,ostu,גנב
1256,stehlen::V,lapurtu,גנב
1257,stören::V,galarazi,קטע
1258,stören::V,galarazi,הפריע
1259,belästigen::V,gohaindu,הציק
1260,belästigen::V,gohaindu,הטריד
1261,belästigen::V,alamena eman,הציק
1262,belästigen::V,alamena eman,הטריד
1263,verbergen::V,ezkutatu,הצניע
1264,täuschen::V,tronpatu,שגע
1265,täuschen::V,engainatu,שגע
1266,betrügen::V,iruzurtu,הונה
1267,töten::V,hil,הרג
1268,töten::V,heriotza eman,הרג
1269,wohnen::V,bizi izan,גר
1270,arbeiten::V,lan egin,עבד
1271,arbeiten::V,behar egin,עבד
1272,sammeln::V,bildu,אסף
1273,sammeln::V,bildumatu,אסף
1274,pflücken::V,batu,קטף
1275,pflücken::V,bildu,קטף
1276,jagen::V,ehizatu,צד
1277,fischen::V,arrantzatu,דג
1278,fischen::V,arrantza egin,דג
1279,fassen::V,harrapatu,תפס
1280,hüten::V,begiratu,רעה
1281,treiben::V,bultza egin,הוציא
1282,anbinden::V,estekatu,קשר
1283,füttern::V,bazkatu,הלעיט
1284,melken::V,jetzi,חלב
1285,hacken::V,xehatu,קצץ
1286,gießen::V,isuri,השקה
1287,reifen::V,heldu,בשל
1288,reifen::V,zoritu,בשל
1289,zubereiten::V,prestatu,הכין
1290,kochen::V,egosi,בשל
1291,backen::V,labean egin,אפה
1292,braten::V,erregosi,צלה
1293,braten::V,erregosi,טגן
1294,umrühren::V,eragin,ערבב
1295,stricken::V,trikotatu,סרג
1296,stricken::V,puntu egin,סרג
1297,nähen::V,josi,תפר
1298,färben::V,tindatu,צבע
1299,reinigen::V,ikuzi,נקה
1300,reinigen::V,garbitu,נקה
1301,waschen::V,xahutu,רחץ
1302,waschen::V,xahutu,כבס
1303,waschen::V,garbitu,רחץ
1304,waschen::V,garbitu,כבס
1305,abwischen::V,xukatu,נגב
1306,spülen::V,irakutzi,שטף
1307,fegen::V,erraztatu,טאטא
1308,kehren::V,isastu,טאטא
1309,baden::V,bainatu,טבל
1310,baden::V,bainatu,שחה
1311,baden::V,bainua hartu,טבל
1312,baden::V,bainua hartu,שחה
1313,sich waschen::V,burua garbitu,התרחץ
1314,ausziehen::V,erantzi,הוריד
1315,anziehen::V,jantzi,לבש
1316,sich anziehen::V,jantzi,התלבש
1317,kämmen::V,orraztu,סרק
1318,schmücken::V,apaindu,קשט
1319,sagen::V,esan,אמר
1320,sprechen::V,mintzatu,דבר
1321,sprechen::V,hitz egin,דבר
1322,reden::V,hitz egin,דבר
1323,sich unterhalten::V,solastu,שוחח
1324,sich unterhalten::V,solas egin,שוחח
1325,fragen::V,galdetu,שאל
1326,bitten::V,eskatu,בקש
1327,bitten::V,galdegin,בקש
1328,erzählen::V,edestu,ספר
1329,erzählen::V,kontatu,ספר
1330,mitteilen::V,jakinarazi,מסר
1331,mitteilen::V,jakinarazi,הודיע
1332,nennen::V,izena eman,קרא בשם
1333,rufen::V,dei egin,גיס
1334,rufen::V,dei egin,הזמין לבוא
1335,prahlen::V,harrokerian ibili,התרברב
1336,prahlen::V,ahoberokeriak esan,התרברב
1337,übersetzen::V,itzuli,תרגם
1338,denken::V,pentsatu,חשב
1339,denken::V,gogoeta egin,חשב
1340,glauben::V,sinetsi,האמין
1341,bemerken::V,ohartu,הבחין
1342,bemerken::V,konturatu,הבחין
1343,erkennen::V,ezagutu,זהה
1344,erkennen::V,antzeman,זהה
1345,begreifen::V,ulertu,קלט
1346,begreifen::V,ulertu,הבין
1347,verstehen::V,aditu,הבין
1348,lernen::V,ikasi,למד
1349,wissen::V,jakin,ידע
1350,sich erinnern an::V,gogoratu,זכר
1351,sich erinnern an::V,gogoan izan,זכר
1352,vergessen::V,ahaztu,שכח
1353,vergessen::V,ahantzi,שכח
1354,messen::V,neurtu,מדד
1355,zählen::V,zenbatu,ספר
1356,zählen::V,kopuratu,ספר
1357,rechnen::V,kalkulatu,חשב
1358,lesen::V,irakurri,קרא
1359,malen::V,margotu,ציר
1360,zeichnen::V,marraztu,שרטט
1361,schreiben::V,idatzi,כתב
1362,besitzen::V,ukan,היה בעל של
1363,besitzen::V,eduki,היה בעל של
1364,kaufen::V,erosi,קנה
1365,kaufen::V,erosi,רכש
1366,verkaufen::V,saldu,מכר
1367,bezahlen::V,ordaindu,שלם
1368,zahlen::V,ordaindu,שלם
1369,beherrschen::V,menpean izan,שלט
1370,ertragen::V,jasan,סבל
1371,ertragen::V,pairatu,סבל
