,Concept_ID,is,ab
731,bald::ADV,brátt,иласны
732,bald::ADV,bráðum,иласны
733,dann::ADV,svo,нас
734,dann::ADV,síðan,нас
735,gestern::ADV,í gær,иацы
736,einst::ADV,forðum,зны
737,damals::ADV,þá,усҟан
738,damals::ADV,á þeim tímum,усҟан
739,danach::ADV,á eftir því,нас
740,vorher::ADV,áður,уаанӡа
741,zuerst::ADV,fyrst,азнаказы
742,zuerst::ADV,fyrst,аҧхьа
743,einmal::ADV,einu sinni,зны
744,manchmal::ADV,stundum,зны-зынла
745,oft::ADV,oft,лассы-лассы
746,immer::ADV,alltaf,енагь
747,immer::ADV,alltaf,еснагь
748,immer::ADV,sífellt,енагь
749,immer::ADV,sífellt,еснагь
750,niemals::ADV,aldrei,ианакəызаалак
751,hier::ADV,hér,ара
752,hier::ADV,hér,абра
753,hier::ADV,hér,араҟа
754,hierhin::ADV,hingað,ара
755,hierhin::ADV,hingað,араҟа
756,von hier::ADV,héðan,арантә
757,dort::ADV,þar,уа
758,dort::ADV,þarna,уа
759,dorthin::ADV,þangað,уахь
760,dorthin::ADV,þangað,анахь
761,geradeaus::ADV,beint áfram,ишиашоу
762,vorwärts::ADV,áfram,ҕхьаҟа
763,rückwärts::ADV,aftur á bak,шьҭахьла
764,zurück::ADV,aftur,шьҭахьҟа
765,zurück::ADV,til baka,шьҭахьҟа
766,unten::ADV,niðri,лбаа
767,unten::ADV,fyrir neðan,лбаа
768,hinab::ADV,niður,алада
769,hinab::ADV,niður eftir,алада
770,oben::ADV,uppi,хыхь
771,hinauf::ADV,upp,аҩада
772,hinauf::ADV,upp eftir,аҩада
773,überall::ADV,alls staðar,зегьынцьара
774,nicht::ADV,ekki,-м
775,ein wenig::ADV,dálítið,ҕыҭк
776,kaum::ADV,varla,аарлаҳәа
777,kaum::ADV,varla,афергьҳәа
778,kaum::ADV,tæplega,аарлаҳәа
779,kaum::ADV,tæplega,афергьҳәа
780,sehr::ADV,mjög,даара
781,so::ADV,svo,ас
782,so::ADV,svo,абас
783,so::ADV,þannig,ас
784,so::ADV,þannig,абас
785,noch::ADV,enn,макьана
786,noch::ADV,ennþá,макьана
787,nur::ADV,bara,заҵәык
788,nur::ADV,aðeins,заҵәык
789,schon::ADV,nú þegar,уажәшьҭа
790,schon::ADV,nú þegar,аиҳа ипоу
791,wieder::ADV,aftur,ҿыц
792,wieder::ADV,aftur,дырҩегь
793,wieder::ADV,aftur,дырҩегьых
794,wieder::ADV,að nýju,ҿыц
795,wieder::ADV,að nýju,дырҩегь
796,wieder::ADV,að nýju,дырҩегьых
797,vergebens::ADV,árangurslaust,баша
798,vor::PRP,fyrir,аҕхьа
799,hinter::PRP,bak við,нхыҵ
800,hinter::PRP,aftur fyrir,нхыҵ
801,unter::PRP,undir,амҵа
802,unter::PRP,undir,амҵан
803,durch::PRP,gegnum,
804,neben::PRP,hjá,ааигуара
805,neben::PRP,við hliðina á,ааигуара
806,zwischen::PRP,milli,абжьара
807,zwischen::PRP,á milli,абжьара
808,wegen::PRP,vegna,-иззы
809,wegen::PRP,vegna,-ҟнытә
810,dies::PRN,þetta,ари
811,dies::PRN,þetta,абри
812,das::PRN,það,Абни
813,das::PRN,það,убри
814,alles::PRN,allt,зегьы
815,ich::PRN,ég,са
816,ich::PRN,ég,сара
817,du::PRN,þú,бара
818,er::PRN,hann,иара
819,wir::PRN,við,ҳара
820,ihr::PRN,þið,шәара
821,sie::PRN,þær,дара
822,sie::PRN,þeir,дара
823,was::FPRN,hvað,
824,wer::FPRN,hver,дарбан
825,wo::FADV,hvar,иабыкуу
826,wo::FADV,hvar,аба-
827,wo::FADV,hvar,ахь-
828,wohin::FADV,hvert,иабыкуу
829,wohin::FADV,hvert,аба-
830,wohin::FADV,hvert,ахь-
831,wie::FADV,hvernig,-шҕа
832,warum::FADV,hvers vegna,избан
833,wieviel::FNUM,hve mikill,заҟа
834,eins::NUM,einn,акы
835,eins::NUM,einn,аӡәы
836,zwei::NUM,tveir,ҩба
837,drei::NUM,þrír,хҕа
838,vier::NUM,fjórir,ҕшьба
839,fünf::NUM,fimm,хəба
840,sechs::NUM,sex,фба
841,sieben::NUM,sjö,Бжьба
842,acht::NUM,átta,ааба
843,neun::NUM,níu,жәба
844,zehn::NUM,tíu,жәаба
845,elf::NUM,ellefu,жәеизатәи
846,zwölf::NUM,tólf,жәаҩа
847,zwanzig::NUM,tuttugu,ҩажәа
848,dreißig::NUM,þrjátíu,ҩажәижәабатәи
849,vierzig::NUM,fjörutíu,ҩынҩажәа
850,fünfzig::NUM,fimmtíu,ҩынҩажәеижәаба
851,sechzig::NUM,sextíu,хынҩажәа
852,siebzig::NUM,sjötíu,хынҩажәижәаба
853,achtzig::NUM,áttatíu,ҕшьынҩажәа
854,neunzig::NUM,níutíu,ҕшьынҩажәижәаба
855,hundert::NUM,hundrað,шәкы
856,tausend::NUM,þúsund,зқьы
857,und::CNJ,og,-и
858,oder::CNJ,eða,ма
859,stehen::V,standa,агылазаара
860,sitzen::V,sitja,атəара
861,sitzen::V,sitja,атəа(заа)ра
862,liegen::V,liggja,аиара
863,hängen::V,hanga,акнаҳара
864,werden::V,verða,аҟалара
865,passieren::V,gerast,аҟалара
866,beginnen::V,byrja,алагара
867,enden::V,enda,алгара
868,enden::V,lykta,алгара
869,wechseln::V,skipta,аҽыҧсахра
870,aufgehen[Sonne]::V,koma upp,агылара
871,aufgehen[Sonne]::V,koma upp,ахашлара
872,aufgehen[Sonne]::V,koma upp,аҩаҵхахара
873,untergehen[Sonne]::V,ganga til viðar,аҭашəара
874,scheinen[Sonne]::V,skína,акаҧхара
875,donnern::V,þruma,адыдра
876,wehen::V,blása,асра
877,strömen::V,streyma,акаҭəара
878,fließen::V,fljóta,ацара
879,sich drehen::V,snúast,ахагьежьра
880,schwanken::V,riða,аҵысра
881,schwanken::V,rugga,аҵысра
882,schwingen::V,sveiflast,ахызазара
883,schwingen::V,sveiflast,акьаандара
884,fallen::V,falla,акаҳара
885,brennen::V,brenna,абылра
886,rauchen::V,reykja,ахылҵра
887,regnen::V,rigna,аура
888,gefrieren::V,frjósa,аҵаара
889,tauen::V,þiðna,аӡҭра
890,schmelzen::V,bráðna,ақəӡыҭра
891,schmelzen::V,bráðna,аҭəара
892,trocknen::V,þorna,абара
893,sieden::V,sjóða,ашра
894,faulen::V,rotna,абаара
895,verfaulen::V,rotna,абаара
896,verfaulen::V,rotna,аилашра
897,reißen::V,rifna,аҧжəара
898,versinken::V,sökkva,аӡааҟəрылара
899,vergehen::V,líða,ацара
900,erscheinen::V,birtast,ацəырҵра
901,verschwinden::V,hverfa,аҵашəкəара
902,sinken::V,síga,атəара
903,sinken::V,síga,алаҟəра
904,abnehmen::V,lækka,ацӡаара
905,abnehmen::V,lækka,аиҵалара
906,abnehmen::V,minnka,ацӡаара
907,abnehmen::V,minnka,аиҵалара
908,zunehmen::V,aukast,аҽырҭбаара
909,zunehmen::V,aukast,аиҵыҵра
910,zunehmen::V,aukast,арацəахара
911,steigen::V,stíga,азҳара
912,steigen::V,stíga,ашьҭыҵра
913,steigen::V,stíga,адухара
914,steigen::V,stíga,ацлара
915,wachsen::V,vaxa,азҳара
916,glänzen::V,glóa,ацыр-цырра
917,glänzen::V,glóa,ацыҩ-цыҩра
918,glänzen::V,glóa,аказказра
919,glänzen::V,glampa,ацыр-цырра
920,glänzen::V,glampa,ацыҩ-цыҩра
921,glänzen::V,glampa,аказказра
922,funkeln::V,leiftra,ашап-шапра
923,funkeln::V,leiftra,ацым-цымра
924,lärmen::V,hafa hátt,ашьҭыбжьгара
925,lärmen::V,hafa hátt,аҕьҕьаҳәа аилалара
926,läuten::V,hringja,аҵəҵəасра
927,klingeln::V,hringja,аҵəҵəасра
928,klirren::V,glamra,ахьархьарра
929,klirren::V,glamra,архьархьарра
930,klirren::V,skrölta,ахьархьарра
931,klirren::V,skrölta,архьархьарра
932,brausen::V,ólga,аилаҽҽара
933,brausen::V,ólga,еилашуера
934,rauschen::V,suða,
935,klingen::V,hljóma,агара
936,klingen::V,hljóma,ашьҭыбжь гара
937,bellen::V,gelta,ашра
938,heulen::V,væla,ауура
939,heulen::V,ýlfra,ауура
940,blasen::V,blása,аҭəҳəара
941,pfeifen::V,blístra,ашəшəра
942,schreien::V,æpa,аҳəҳəара
943,schreien::V,æpa,ахəаара
944,schreien::V,æpa,аҟаара
945,stöhnen::V,stynja,ақьра
946,zittern::V,titra,аҵыс-ҵысра
947,zittern::V,skjálfa,аҵыс-ҵысра
948,leben::V,lifa,аҟазаара
949,geboren werden::V,fæðast,Аира
950,atmen::V,anda,аҕсыҕ лагаҩагара
951,atmen::V,draga andann,аҕсыҕ лагаҩагара
952,trinken::V,drekka,ажəра
953,essen::V,borða,акрыфара
954,schlucken::V,kingja,албаадара
955,müde werden::V,þreytast,ааҕсара
956,einschlafen::V,sofna,ацəара
957,schlafen::V,sofa,ацəазаара
958,aufwachen::V,vakna,аҿыхара
959,aufstehen::V,fara á fætur,Агəылҵра
960,sich erholen::V,hvíla sig,аҧсшьара
961,krank werden::V,veikjast,ачмазаҩхара
962,krank werden::V,verða veikur,ачмазаҩхара
963,krank sein::V,vera veikur,аҳəарҧсарра
964,schmerzen::V,kenna til,ахьра
965,husten::V,hósta,аимҳәара
966,genesen::V,batna,абзиахара
967,genesen::V,batna,аӷəӷəахара
968,genesen::V,frískast,абзиахара
969,genesen::V,frískast,аӷəӷəахара
970,sterben::V,deyja,аҧсра
971,umkommen::V,farast,аҭахара
972,sich bewegen::V,bifast,аиҭаҵра
973,sich rühren::V,hreyfast,ақəацара
974,sich erheben::V,standa upp,аҩагылара
975,sich setzen::V,setjast,атəара
976,hinfallen::V,detta,акаҳара
977,laufen::V,labba,аныҟəара
978,schreiten::V,ganga,ашьаҿа еихгара
979,spazierengehen::V,ganga sér til skemmtunar,анеи-ааира
980,eilen::V,fara hratt,аццакра
981,sich beeilen::V,flýta sér,аццакра
982,sausen::V,þjóta,аҧырра
983,sausen::V,þjóta,иҭрысны
984,sausen::V,þjóta,ишьҭҟьаны ацара
985,rennen::V,hlaupa,аҩра
986,springen::V,stökkva,аҧара
987,klettern::V,klifra,ақəлара
988,schaukeln::V,róla,аҟəараҟəанҽара
989,schaukeln::V,rugga,аҟəараҟəанҽара
990,kriechen::V,skríða,аҳəазара
991,schwimmen::V,synda,аӡсара
992,tauchen::V,kafa,ахəӡааҵəира
993,rudern::V,róa,аҵшьра
994,fahren::V,aka,акала
995,fahren::V,fara,акала
996,fliegen::V,fljúga,аҧырра
997,gehen::V,fara,аиҭаҵра
998,gehen::V,ganga,аиҭаҵра
999,weggehen::V,fara burt,ацара
1000,weggehen::V,ganga burt,ацара
1001,abfahren::V,aka burt,адəықəлара
1002,abfahren::V,aka burt,ацара
1003,anhalten::V,stöðva,ааныргылара
1004,hineingehen::V,ganga inn,аҭалара
1005,eintreten::V,koma inn,аҩналара
1006,eintreten::V,ganga inn,аҩналара
1007,kommen::V,koma,аара
1008,kommen::V,koma,ааира
1009,ankommen::V,koma til,ааира
1010,ankommen::V,koma til,аара
1011,ankommen::V,koma til,анеира
1012,zurückkommen::V,koma til baka,азыхынҳəра
1013,bleiben::V,haldast,аанхара
1014,bleiben::V,haldast,анхара
1015,bleiben::V,haldast,аангылара
1016,bleiben::V,vera kyrr,аанхара
1017,bleiben::V,vera kyrr,анхара
1018,bleiben::V,vera kyrr,аангылара
1019,warten::V,bíða,азҧшзаара
1020,erwarten::V,búast við,азҧшра
1021,erwarten::V,eiga von á,азҧшра
1022,suchen::V,leita,ашьҭазаара
1023,finden::V,finna,аҧшаара
1024,versuchen::V,reyna,аҽазкра
1025,vorbereiten::V,undirbúa,армазеира
1026,lieben::V,elska,абзиабара
1027,mögen::V,þykja gott,агəаҧхара
1028,mögen::V,falla í geð,агəаҧхара
1029,lachen::V,hlæja,аччара
1030,rühren::V,snerta,арҵəуара
1031,weinen::V,gráta,аҵəуара
1032,schimpfen::V,skammast,ацəҳара
1033,sich ärgern::V,sárna,агəаара
1034,sich ärgern::V,gremjast,агəаара
1035,sich fürchten::V,óttast,аӡыӡара
1036,fürchten::V,óttast,ацəшəара
1037,fliehen::V,flýja,абналара
1038,fliehen::V,flýja,ацəцара
1039,flüchten::V,strjúka,абналара
1040,flüchten::V,strjúka,ацəцара
1041,sehen::V,sjá,абара
1042,anschauen::V,horfa á,ахəаҧшра
1043,ansehen::V,líta á,ахəаҧшра
1044,hören::V,heyra,аҳара
1045,zuhören::V,hlusta,азыӡырҩра
1046,probieren::V,smakka,аҧышəара
1047,riechen::V,þefa,афыҩра
1048,fühlen::V,finna til,анырра
1049,fühlen::V,finna til,ацәакырра
1050,scheinen::V,virðast,шәа
1051,scheinen::V,virðast,аацәырҵа
1052,zu sehen sein::V,vera að sjá,
1053,vernehmen::V,heyra,аҳара
1054,vernehmen::V,greina,аҳара
1055,frieren::V,frjósa,ашəра
1056,frieren::V,frjósa,аҵаара
1057,tun::V,gera,аҟаҵара
1058,können::V,geta,алшара
1059,wollen::V,ætla,аҭахра
1060,wollen::V,vilja,аҭахра
1061,anfangen::V,hefja,алагара
1062,beenden::V,enda,алгара
1063,beenden::V,ljúka,алгара
1064,aufhören::V,lykta,аҟəыҵра
1065,gelingen::V,heppnast,аура
1066,gelingen::V,heppnast,аманшəалахара
1067,gelingen::V,heppnast,алҵра
1068,geraten::V,lukkast,нзаарын
1069,öffnen::V,opna,аартра
1070,schließen::V,loka,аркра
1071,stellen::V,láta,аргылара
1072,stellen::V,setja,аргылара
1073,setzen::V,láta,артəара
1074,setzen::V,setja,артəара
1075,legen::V,láta,ақəҵара
1076,legen::V,leggja,ақəҵара
1077,berühren::V,koma við,акьысра
1078,berühren::V,koma við,алакьысра
1079,verbinden::V,sameina,аҿаҳəара
1080,bedecken::V,hylja,ақəршəра
1081,aufhängen::V,hengja,акнаҳара
1082,aufhängen::V,hengja upp,акнаҳара
1083,anzünden::V,kveikja í,аркра
1084,aufheben::V,taka upp,ашьҭыхра
1085,aufheben::V,lyfta upp,ашьҭыхра
1086,zurücklassen::V,skilja eftir,аныжьра
1087,verlieren::V,týna,ацəыӡра
1088,verlieren::V,glata,ацəыӡра
1089,fallen lassen::V,missa,ацəкаҳара
1090,machen::V,búa til,ачаҧара
1091,herstellen::V,framleiða,аиҵдара
1092,bauen::V,smíða,аргылара
1093,bauen::V,byggja,аргылара
1094,reparieren::V,gera við,арҽеира
1095,verbessern::V,bæta,аиҕьтəра
1096,ändern::V,breyta,аҧсахра
1097,graben::V,grafa,ажра
1098,beugen::V,beygja,арҟəра
1099,beugen::V,beygja,архəара
1100,biegen::V,sveigja,арҟəра
1101,biegen::V,sveigja,архəара
1102,drehen::V,snúa,аргьежьра
1103,wenden::V,snúa,
1104,wenden::V,venda,
1105,umdrehen::V,venda,аарҳәра
1106,umdrehen::V,snúa við,аарҳәра
1107,heben::V,hefja,аҩахара
1108,heben::V,hefja,араҳара
1109,hochheben::V,lyfta upp,ахагалара
1110,hochheben::V,lyfta upp,ашьҭҳəара
1111,ergreifen::V,grípa,
1112,halten::V,rúma,акра
1113,halten::V,halda,акра
1114,drücken::V,þjá,ақəрӷəӷəара
1115,drücken::V,þrýsta,ақəрӷəӷəара
1116,schieben::V,ýta,аҵгəара
1117,schieben::V,ýta,агəара
1118,kratzen::V,klóra,ацəҟьара
1119,lecken::V,sleikja,арбзара
1120,beißen::V,bíta,ацҳара
1121,abreißen::V,rífa af,амжəара
1122,abreißen::V,rífa frá,амжəара
1123,abschneiden::V,skera af,ахҵəара
1124,abschneiden::V,skera af,аҿахҵəара
1125,abschneiden::V,klippa af,ахҵəара
1126,abschneiden::V,klippa af,аҿахҵəара
1127,binden::V,binda,аҿаҳəара
1128,stecken::V,stinga,алаҵара
1129,brechen::V,brjóta,аҧҵəара
1130,klopfen::V,berja,асра
1131,klopfen::V,klappa,асра
1132,hauen::V,berja,ақəкшара
1133,hauen::V,höggva,ақəкшара
1134,kleben::V,líma,аҷабра
1135,reiben::V,núa,арҟəыҷра
1136,streichen::V,smyrja,ахьшьра
1137,schleifen::V,slípa,ахра
1138,schneiden::V,skera,аҧҟара
1139,schneiden::V,klippa,аҧҟара
1140,rütteln::V,skaka,арҵысра
1141,schütteln::V,hrista,аршəшəара
1142,schwenken::V,sveifla,аҟьара
1143,schütten::V,hella,аҭаҭəара
1144,füllen::V,fylla,арҭəра
1145,einwickeln::V,vefja inn í,алаҳəара
1146,tragen::V,bera,аҩагара
1147,schleppen::V,draga,арҳəазара
1148,ziehen::V,toga,ахара
1149,ziehen::V,draga,ахара
1150,aufbewahren::V,geyma,аҵəахра
1151,werfen::V,kasta,аршəра
1152,fangen::V,grípa,акра
1153,packen::V,þrífa í,анкра
1154,packen::V,þrífa í,аҵкаара
1155,verstecken::V,fela,аҵəахра
1156,teilen::V,deila,ашара
1157,schicken::V,senda,ашьҭра
1158,bringen::V,færa,аагара
1159,bringen::V,flytja,аагара
1160,hinzufügen::V,bæta við,ацҵара
1161,bekommen::V,hljóta,аҧшаара
1162,bekommen::V,hljóta,архиара
1163,bekommen::V,hljóta,аура
1164,bekommen::V,ná,аҧшаара
1165,bekommen::V,ná,архиара
1166,bekommen::V,ná,аура
1167,erhalten::V,fá,аиура
1168,nehmen::V,taka,агара
1169,wählen::V,velja,алҧшаара
1170,auswählen::V,velja úr,алхра
1171,bewahren::V,gæta,
1172,bewahren::V,vernda,
1173,behindern::V,varna,аҧырхагахара
1174,verderben::V,spilla,алгара
1175,verderben::V,spilla,абжьыхра
1176,verderben::V,spilla,аҧхасҭатəра
1177,beschädigen::V,skemma,аҧхасҭатəра
1178,zerbrechen::V,brjóta,аҧҽра
1179,zerreißen::V,rífa,аҧжəара
1180,zerreißen::V,rífa sundur,аҧжəара
1181,zerstören::V,rífa niður,аилаҧыххаара
1182,verbrennen::V,brenna,абылра
1183,geben::V,gefa,аҭара
1184,reichen::V,rétta,аҭара
1185,schenken::V,gefa,аҩгара
1186,versprechen::V,lofa,ақəргəыӷра
1187,versprechen::V,heita,ақəргəыӷра
1188,wünschen::V,óska,
1189,loben::V,lofa,арҽхəара
1190,loben::V,hrósa,арҽхəара
1191,küssen::V,kyssa,агəӡра
1192,wiegen::V,rugga,
1193,zudecken::V,þekja,аҵахҩара
1194,zudecken::V,þekja,ақəршəра
1195,zudecken::V,breiða yfir,аҵахҩара
1196,zudecken::V,breiða yfir,ақəршəра
1197,wecken::V,vekja,арҿыхара
1198,zeigen::V,sýna,арбара
1199,führen::V,leiða,аныҟəгара
1200,lehren::V,kenna,арҵара
1201,unterrichten::V,fræða,арҧхьара
1202,aufziehen::V,ala upp,ааӡара
1203,leiten::V,stjórna,ахагылазаара
1204,antreiben::V,hvetja,арццакра
1205,lassen::V,láta,арҟаҵара
1206,einladen::V,bjóða heim,ааҕхьара
1207,einladen::V,bjóða heim,анаҧхьара
1208,vereinigen::V,sameina,аилаҵара
1209,besuchen::V,heimsækja,абара
1210,treffen::V,hitta,аҧылара
1211,sich versammeln::V,safnast saman,аизара
1212,spielen::V,leika sér,ахəмарра
1213,singen::V,syngja,ашəаҳəара
1214,tanzen::V,dansa,акəашара
1215,sich trennen::V,skiljast,аилыҵра
1216,verlassen::V,yfirgefa,акажьра
1217,retten::V,bjarga,Аиқəрхара
1218,bewachen::V,gæta,ахьчара
1219,bewachen::V,hafa vörð á,ахьчара
1220,schützen::V,vernda,ацəыхьчара
1221,verteidigen::V,verja,ахьчара
1222,sich schlagen::V,slást,аисра
1223,sich schlagen::V,berjast,аисра
1224,schießen::V,skjóta,ахысра
1225,siegen::V,sigra,аиааира
1226,ärgern::V,ergja,аргəаара
1227,ärgern::V,skaprauna,аргəаара
1228,schlagen::V,slá,асра
1229,schlagen::V,slá,аҭасра
1230,schlagen::V,lemja,асра
1231,schlagen::V,lemja,аҭасра
1232,treten::V,sparka,
1233,stechen::V,stinga,алакшара
1234,stoßen::V,hrinda,агəҭасра
1235,stehlen::V,stela,аӡара
1236,stören::V,trufla,аҧырхагахара
1237,belästigen::V,ónáða,аргəамҵра
1238,verbergen::V,leyna,аӡара
1239,täuschen::V,gabba,ажьара
1240,täuschen::V,blekkja,ажьара
1241,betrügen::V,svíkja,ажьара
1242,betrügen::V,blekkja,ажьара
1243,töten::V,drepa,ашьра
1244,wohnen::V,búa,анхара
1245,arbeiten::V,vinna,аусура
1246,sammeln::V,safna,аҟəшəара
1247,pflücken::V,tína,аҿыршəара
1248,pflücken::V,tína,аҿыхра
1249,pflücken::V,reyta,аҿыршəара
1250,pflücken::V,reyta,аҿыхра
1251,jagen::V,veiða,ашəарыцара
1252,fischen::V,fiska,аҧсыӡ икуеит
1253,fassen::V,veiða,акра
1254,hüten::V,gæta,арҳəра
1255,hüten::V,gæta,ахьчара
1256,hüten::V,vakta,арҳəра
1257,hüten::V,vakta,ахьчара
1258,treiben::V,reka,акацара
1259,anbinden::V,binda við,адҳəалара
1260,anbinden::V,binda fast,адҳəалара
1261,füttern::V,fóðra,акырҿаҵара
1262,melken::V,mjólka,ахьара
1263,hacken::V,höggva,аҟəаҟəара
1264,gießen::V,hella,аҵаҭəара
1265,reifen::V,þroskast,ашəра
1266,reifen::V,þroskast,аҟалара
1267,zubereiten::V,elda,ацура
1268,zubereiten::V,tilbúa,ацура
1269,kochen::V,sjóða,ажəра
1270,backen::V,baka,аӡра
1271,braten::V,steikja,аӡра
1272,umrühren::V,hræra í,аилрыхра
1273,stricken::V,prjóna,аҧара
1274,nähen::V,sauma,аӡахра
1275,färben::V,lita,ашəра
1276,reinigen::V,hreinsa,арыцқьара
1277,waschen::V,þvo,аӡәӡәара
1278,abwischen::V,þerra,арбара
1279,spülen::V,skola,аҭыршара
1280,spülen::V,þvo upp,аҭыршара
1281,fegen::V,sópa,аҧссара
1282,fegen::V,hreinsa,аҧссара
1283,kehren::V,sópa,
1284,baden::V,baða sig,аҽыкəабара
1285,sich waschen::V,þvo sér,аҽыӡəӡəара
1286,ausziehen::V,fara úr,ашəыхра
1287,anziehen::V,fara í,ашəҵара
1288,sich anziehen::V,klæðast,аҽеилаҳəара
1289,kämmen::V,greiða,аҳəара
1290,schmücken::V,prýða,арҧшӡара
1291,schmücken::V,skreyta,арҧшӡара
1292,sagen::V,segja,аҳəара
1293,sprechen::V,tala,ацəажəара
1294,reden::V,ræða,ацəажəара
1295,reden::V,ræða,аицәажәара
1296,sich unterhalten::V,spjalla,аицәажәара
1297,sich unterhalten::V,ræðast við,аицәажәара
1298,fragen::V,spyrja,азҵаара
1299,bitten::V,biðja,аҳəара
1300,erzählen::V,segja frá,аҳəара
1301,mitteilen::V,tilkynna,азыцҳара
1302,nennen::V,nefna,ахьӡҵара
1303,rufen::V,kalla,азҿыҭра
1304,prahlen::V,gorta,аҽхəара
1305,übersetzen::V,þýða,аиҭагара
1306,denken::V,hugsa,азхəыцра
1307,glauben::V,trúa,ахаҵара
1308,bemerken::V,taka eftir,агəаҭара
1309,erkennen::V,þekkja,адырра
1310,begreifen::V,skilja,аилкаара
1311,verstehen::V,skilja,аҳара
1312,lernen::V,læra,аҵара
1313,wissen::V,vita,адырра
1314,sich erinnern an::V,minnast,агəаларшəара
1315,vergessen::V,gleyma,ахашҭра
1316,messen::V,mæla,ашəара
1317,zählen::V,telja,аҧхьаӡара
1318,rechnen::V,reikna,аҳасабра
1319,lesen::V,lesa,аҧхьара
1320,malen::V,mála,
1321,zeichnen::V,teikna,
1322,schreiben::V,skrifa,
1323,besitzen::V,hafa,амазаара
1324,kaufen::V,kaupa,Аахəара
1325,verkaufen::V,selja,аҭира
1326,bezahlen::V,borga,ахҭынҵара
1327,bezahlen::V,borga,ашəара
1328,zahlen::V,borga,ашəара
1329,beherrschen::V,hafa á valdi sínu,
1330,ertragen::V,þola,ачҳара
