,Concept_ID,tt,fr
835,hinab::ADV,аска,en bas
836,hinab::ADV,аска,vers le bas
837,oben::ADV,өстә,dessus
838,oben::ADV,өстә,en haut
839,oben::ADV,югарыда,dessus
840,oben::ADV,югарыда,en haut
841,hinauf::ADV,өскә,en haut
842,hinauf::ADV,өскә,vers le haut
843,überall::ADV,hәркайда,partout
844,nicht::ADV,түгел,ne ... pas
845,ein wenig::ADV,бераз,un peu
846,kaum::ADV,көчкә,à peine
847,sehr::ADV,бик,très
848,so::ADV,алай,si
849,so::ADV,алай,ainsi
850,noch::ADV,янә,encore
851,noch::ADV,тагын,encore
852,nur::ADV,фәкать,seulement
853,nur::ADV,фәкать,ne ... que
854,schon::ADV,инде,déjà
855,wieder::ADV,янә,de nouveau
856,wieder::ADV,тагын,de nouveau
857,vergebens::ADV,юкка,en vain
858,vor::PRP,алдыннан,devant
859,hinter::PRP,арттан,derrière
860,unter::PRP,астында,sous
861,unter::PRP,астында,au-dessous de
862,durch::PRP,аша,par
863,durch::PRP,аша,à travers
864,neben::PRP,тирәсендә,à côté de
865,zwischen::PRP,арасында,entre
866,wegen::PRP,сәбәпле,à cause de
867,dies::PRN,бу,ceci
868,das::PRN,ул,ce
869,das::PRN,ул,cela
870,alles::PRN,һәммә,tout
871,ich::PRN,мин,je
872,ich::PRN,мин,moi
873,du::PRN,син,tu
874,du::PRN,син,toi
875,er::PRN,ул,il
876,er::PRN,ул,lui
877,wir::PRN,без,nous
878,ihr::PRN,сез,vous
879,sie::PRN,ул,ils
880,sie::PRN,ул,elles
881,was::FPRN,ни,que
882,was::FPRN,ни,quoi
883,was::FPRN,нәрсә,que
884,was::FPRN,нәрсә,quoi
885,wer::FPRN,кем,qui
886,wo::FADV,кайда,où
887,wohin::FADV,кая,où
888,wie::FADV,ничек,comment
889,warum::FADV,нигә,pourquoi
890,wieviel::FNUM,ничә,combien
891,eins::NUM,бер,un
892,zwei::NUM,ике,deux
893,drei::NUM,өч,trois
894,vier::NUM,дүрт,quatre
895,fünf::NUM,биш,cinq
896,sechs::NUM,алты,six
897,sieben::NUM,җиде,sept
898,acht::NUM,сигез,huit
899,neun::NUM,тугыз,neuf
900,zehn::NUM,ун,dix
901,elf::NUM,унбер,onze
902,zwölf::NUM,унике,douze
903,zwanzig::NUM,егерме,vingt
904,dreißig::NUM,утыз,trente
905,vierzig::NUM,кырык,quarante
906,fünfzig::NUM,илле,cinquante
907,sechzig::NUM,алтмыш,soixante
908,siebzig::NUM,җитмеш,soixante-dix
909,achtzig::NUM,сиксән,quatre-vingt
910,neunzig::NUM,туксан,quatre-vingt-dix
911,hundert::NUM,йөз,cent
912,tausend::NUM,мең,mille
913,und::CNJ,вә,et
914,oder::CNJ,яки,ou
915,oder::CNJ,яисә,ou
916,stehen::V,тору,être debout
917,sitzen::V,утыру,être assis
918,liegen::V,яту,être couché
919,hängen::V,эленү,pendre
920,werden::V,булу,devenir
921,passieren::V,булу,se passer
922,beginnen::V,башлану,commencer
923,enden::V,бетү,finir
924,enden::V,бетү,se terminer
925,wechseln::V,үзгәртү,changer
926,wechseln::V,үзгәртү,alterner
927,aufgehen[Sonne]::V,чыгу,se lever
928,untergehen[Sonne]::V,бату,se coucher
929,scheinen[Sonne]::V,яктырту,briller
930,donnern::V,күкрәү,tonner
931,wehen::V,исү,souffler
932,strömen::V,агу,affluer
933,fließen::V,агу,couler
934,sich drehen::V,бөтерелү,tourner
935,schwanken::V,икеләнү,osciller
936,schwanken::V,икеләнү,chanceler
937,schwingen::V,тирбәлү,vibrer
938,schwingen::V,тирбәлү,osciller
939,fallen::V,егылу,tomber
940,brennen::V,яну,brûler
941,brennen::V,яну,flamber
942,rauchen::V,төтәү,fumer
943,rauchen::V,төтенләү,fumer
944,regnen::V,яву,pleuvoir
945,gefrieren::V,кату,geler
946,tauen::V,эрү,dégeler
947,tauen::V,эретү,dégeler
948,schmelzen::V,эрү,fondre
949,schmelzen::V,эретү,fondre
950,trocknen::V,кибү,sécher
951,sieden::V,ургылу,bouillir
952,faulen::V,черү,pourrir
953,faulen::V,черү,se putréfier
954,verfaulen::V,черү,pourrir
955,reißen::V,өзелү,rompre
956,reißen::V,өзелү,se déchirer
957,versinken::V,бату,s'enfoncer
958,vergehen::V,авышу,passer
959,erscheinen::V,пәйда булу,apparaître
960,verschwinden::V,югалу,disparaître
961,verschwinden::V,юк булу,disparaître
962,sinken::V,кимү,descendre
963,sinken::V,кимү,s'abaisser
964,sinken::V,кайту,descendre
965,sinken::V,кайту,s'abaisser
966,abnehmen::V,азаю,diminuer
967,zunehmen::V,арту,augmenter
968,zunehmen::V,күбәю,augmenter
969,zunehmen::V,ишәю,augmenter
970,steigen::V,үсү,monter
971,wachsen::V,үсү,croître
972,glänzen::V,ялкылдау,briller
973,funkeln::V,ялтырау,étinceler
974,lärmen::V,шаулау,faire du bruit
975,läuten::V,шалтырату,sonner
976,klingeln::V,шалтырату,sonner
977,klirren::V,чылтырау,cliqueter
978,brausen::V,давыллау,mugir
979,brausen::V,дулау,mugir
980,rauschen::V,кыштырдау,bruire
981,klingen::V,ишетелү,sonner
982,bellen::V,өрү,aboyer
983,heulen::V,улау,hurler
984,blasen::V,өрү,souffler
985,pfeifen::V,сызгырту,siffler
986,schreien::V,кычкыру,crier
987,stöhnen::V,ыңгырашу,gémir
988,zittern::V,калтырау,trembler
989,zittern::V,калтырану,trembler
990,leben::V,яшәү,vivre
991,leben::V,гомер итү,vivre
992,geboren werden::V,туу,naître
993,atmen::V,сулау,respirer
994,trinken::V,эчү,boire
995,essen::V,ашау,manger
996,schlucken::V,йоту,avaler
997,müde werden::V,ялыгу,se lasser
998,müde werden::V,ялыгу,se fatiguer
999,müde werden::V,йөгенү,se lasser
1000,müde werden::V,йөгенү,se fatiguer
1001,einschlafen::V,йокыга китү,s'endormir
1002,schlafen::V,йоклау,dormir
1003,aufwachen::V,уяну,se réveiller
1004,aufstehen::V,тору,se lever
1005,sich erholen::V,ял алу,se reposer
1006,sich erholen::V,ял алу,se détendre
1007,sich erholen::V,истирахәт итү,se reposer
1008,sich erholen::V,истирахәт итү,se détendre
1009,krank werden::V,чирләү,tomber malade
1010,krank sein::V,чирләү,être malade
1011,schmerzen::V,авырту,faire mal
1012,husten::V,ютәлләү,tousser
1013,genesen::V,савыгу,guérir
1014,genesen::V,савыгу,se remettre
1015,genesen::V,сәламәтләнү,guérir
1016,genesen::V,сәламәтләнү,se remettre
1017,sterben::V,үлү,mourir
1018,sterben::V,дөнья кую,mourir
1019,sterben::V,вафат булу,mourir
1020,umkommen::V,үлү,périr
1021,sich bewegen::V,йөрү,bouger
1022,sich rühren::V,кыймылдау,broncher
1023,sich erheben::V,басу,se lever
1024,sich setzen::V,утыру,s'asseoir
1025,hinfallen::V,егылу,tomber
1026,laufen::V,җәяүләү,marcher
1027,laufen::V,җәяүләү,aller à pied
1028,schreiten::V,атлау,marcher
1029,spazierengehen::V,йөрү,se promener
1030,spazierengehen::V,йөргенү,se promener
1031,eilen::V,ашыгу,courir
1032,sich beeilen::V,ашыгу,se hâter
1033,sich beeilen::V,ашыгу,se dépêcher
1034,sich beeilen::V,кызулау,se hâter
1035,sich beeilen::V,кызулау,se dépêcher
1036,sausen::V,җилдерү,filer
1037,rennen::V,йөгерү,courir
1038,springen::V,сикерү,sauter
1039,klettern::V,үрмәләү,grimper
1040,schaukeln::V,атыну,se balancer
1041,kriechen::V,шуышу,ramper
1042,kriechen::V,үрмәләү,ramper
1043,schwimmen::V,йөзү,nager
1044,tauchen::V,чуму,plonger
1045,rudern::V,ишү,ramer
1046,fahren::V,бару,aller
1047,fahren::V,бару,rouler
1048,fliegen::V,очу,voler
1049,gehen::V,йөрү,aller
1050,weggehen::V,китү,s'en aller
1051,abfahren::V,кузгалу,partir
1052,anhalten::V,тукталу,s'arrêter
1053,hineingehen::V,инү,entrer
1054,eintreten::V,инү,entrer
1055,kommen::V,килү,venir
1056,ankommen::V,бару,arriver
1057,zurückkommen::V,кире кайту,revenir
1058,bleiben::V,калу,rester
1059,bleiben::V,калу,demeurer
1060,warten::V,көтү,attendre
1061,erwarten::V,көтү,attendre
1062,suchen::V,эзләү,chercher
1063,finden::V,табу,trouver
1064,versuchen::V,маташу,essayer
1065,vorbereiten::V,хәзерләү,préparer
1066,lieben::V,сөю,aimer
1067,lieben::V,ярату,aimer
1068,mögen::V,өнәү,aimer
1069,mögen::V,өнәү,vouloir
1070,lachen::V,көлү,rire
1071,rühren::V,дулкынландыру,toucher
1072,rühren::V,дулкынландыру,attendrir
1073,weinen::V,елау,pleurer
1074,schimpfen::V,сүгү,gronder
1075,schimpfen::V,сүгенү,gronder
1076,sich ärgern::V,ачулану,se fâcher
1077,sich fürchten::V,курку,avoir peur
1078,fürchten::V,калтырау,craindre
1079,fürchten::V,калтырау,avoir peur de
1080,fürchten::V,калтырану,craindre
1081,fürchten::V,калтырану,avoir peur de
1082,fliehen::V,арка бирү,fuir
1083,flüchten::V,качу,s'enfuir
1084,sehen::V,күрү,voir
1085,anschauen::V,карау,regarder
1086,ansehen::V,карау,regarder
1087,ansehen::V,күзәтү,regarder
1088,hören::V,ишетү,entendre
1089,zuhören::V,тыңлау,écouter
1090,probieren::V,тату,goûter
1091,riechen::V,иснәү,sentir
1092,fühlen::V,тою,sentir
1093,fühlen::V,сизү,sentir
1094,scheinen::V,күренү,sembler
1095,scheinen::V,күренү,paraître
1096,zu sehen sein::V,күренү,se voir
1097,zu sehen sein::V,күренү,être visible
1098,vernehmen::V,ишетү,entendre
1099,vernehmen::V,ишетү,percevoir
1100,frieren::V,өшү,avoir froid
1101,frieren::V,күшегү,avoir froid
1102,tun::V,итү,faire
1103,können::V,алу,savoir
1104,können::V,алу,pouvoir
1105,wollen::V,теләү,vouloir
1106,anfangen::V,керешү,commencer
1107,beenden::V,бетерү,finir
1108,beenden::V,бетерү,terminer
1109,beenden::V,тәмамлау,finir
1110,beenden::V,тәмамлау,terminer
1111,aufhören::V,бетү,cesser
1112,aufhören::V,бетү,arrêter
1113,gelingen::V,уңу,réussir
1114,geraten::V,сабышу,réussir
1115,öffnen::V,ачу,ouvrir
1116,schließen::V,ябу,fermer
1117,stellen::V,кую,poser
1118,stellen::V,кую,mettre
1119,setzen::V,утырту,placer
1120,legen::V,яткыру,placer
1121,berühren::V,тию,toucher
1122,verbinden::V,ялгау,lier
1123,bedecken::V,өрту,couvrir
1124,bedecken::V,каплау,couvrir
1125,bedecken::V,томалау,couvrir
1126,aufhängen::V,асу,accrocher
1127,anzünden::V,кабызу,allumer
1128,aufheben::V,күтәрү,ramasser
1129,zurücklassen::V,калдыру,laisser
1130,verlieren::V,югалту,perdre
1131,fallen lassen::V,төшерү,lâcher
1132,fallen lassen::V,төшерү,laisser tomber
1133,machen::V,ясау,faire
1134,machen::V,эшләү,faire
1135,herstellen::V,ясау,produire
1136,herstellen::V,ясау,fabriquer
1137,bauen::V,кору,bâtir
1138,bauen::V,кору,construire
1139,reparieren::V,төзәтү,réparer
1140,verbessern::V,яхшырту,améliorer
1141,ändern::V,үзгәртү,changer
1142,ändern::V,үзгәртү,modifier
1143,graben::V,казу,creuser
1144,beugen::V,ию,plier
1145,beugen::V,ию,ployer
1146,biegen::V,бөгү,courber
1147,drehen::V,бору,tordre
1148,drehen::V,бору,tourner
1149,drehen::V,бөтерү,tordre
1150,drehen::V,бөтерү,tourner
1151,wenden::V,бору,retourner
1152,umdrehen::V,түнтәрү,tourner
1153,heben::V,күтәрү,soulever
1154,hochheben::V,күтәрү,lever
1155,ergreifen::V,эләктерү,saisir
1156,ergreifen::V,эләктерү,prendre
1157,halten::V,тоту,tenir
1158,drücken::V,кысу,presser
1159,schieben::V,кузгату,pousser
1160,kratzen::V,тырнау,gratter
1161,kratzen::V,тырнау,égratigner
1162,lecken::V,ялау,lécher
1163,beißen::V,тешләү,mordre
1164,abreißen::V,өзү,arracher
1165,abschneiden::V,кыю,couper
1166,abschneiden::V,кисү,couper
1167,binden::V,бәйләү,lier
1168,binden::V,бәйләү,attacher
1169,stecken::V,төртү,enfoncer
1170,stecken::V,тыгу,enfoncer
1171,brechen::V,сындыру,rompre
1172,klopfen::V,шаку,frapper
1173,klopfen::V,шакылдау,frapper
1174,hauen::V,кыйнау,frapper
1175,kleben::V,ябыштыру,coller
1176,reiben::V,ышку,frotter
1177,streichen::V,ягу,empâter
1178,schleifen::V,кайрау,affiler
1179,schleifen::V,кайрау,aiguiser
1180,schneiden::V,кисү,couper
1181,schneiden::V,кисү,trancher
1182,rütteln::V,селкетү,cahoter
1183,schütteln::V,селкетү,secouer
1184,schwenken::V,болгау,agiter
1185,schütten::V,кою,verser
1186,füllen::V,тутыру,remplir
1187,einwickeln::V,төрү,envelopper
1188,tragen::V,ташу,porter
1189,schleppen::V,сөйрәү,traîner
1190,schleppen::V,өстерәү,traîner
1191,ziehen::V,тарту,tirer
1192,aufbewahren::V,саклау,garder
1193,aufbewahren::V,саклау,conserver
1194,werfen::V,ыргыту,jeter
1195,werfen::V,ыргыту,lancer
1196,fangen::V,тоту,attraper
1197,packen::V,эләктерү,agripper
1198,verstecken::V,яшерү,cacher
1199,teilen::V,бүлү,diviser
1200,schicken::V,җибәрү,envoyer
1201,bringen::V,китерү,apporter
1202,hinzufügen::V,өстәү,ajouter
1203,bekommen::V,алу,obtenir
1204,erhalten::V,алу,recevoir
1205,nehmen::V,алу,prendre
1206,wählen::V,сайлау,choisir
1207,auswählen::V,сайлау,choisir
1208,auswählen::V,сайлау,sélectionner
1209,bewahren::V,саклау,préserver
1210,behindern::V,комачаулау,gêner
1211,verderben::V,бозу,gâter
1212,verderben::V,бозу,corrompre
1213,beschädigen::V,бозу,endommager
1214,zerbrechen::V,вату,casser
1215,zerreißen::V,өзү,déchirer
1216,zerreißen::V,ерту,déchirer
1217,zerstören::V,җимерү,détruire
1218,verbrennen::V,яндыру,brûler
1219,verbrennen::V,көйдерү,brûler
1220,geben::V,бирү,donner
1221,reichen::V,тапшыру,tendre
1222,schenken::V,бүләкләү,offrir
1223,versprechen::V,вәгъдә бирү,promettre
1224,wünschen::V,котлау,souhaiter
1225,loben::V,мактау,louer
1226,küssen::V,үбү,embrasser
1227,wiegen::V,тирбәтү,bercer
1228,zudecken::V,ябу,couvrir
1229,zudecken::V,бөркәү,couvrir
1230,wecken::V,уяту,éveiller
1231,wecken::V,уяту,réveiller
1232,zeigen::V,күрсәтү,montrer
1233,zeigen::V,күрсәтү,faire voir
1234,führen::V,йөртү,guider
1235,lehren::V,өйрәтү,apprendre
1236,unterrichten::V,укыту,instruire
1237,aufziehen::V,асрау,élever
1238,leiten::V,җитәкләү,diriger
1239,leiten::V,җитәкләү,conduire
1240,antreiben::V,куалау,pousser
1241,antreiben::V,әйдәләү,pousser
1242,antreiben::V,ашыктыру,pousser
1243,lassen::V,мәҗбүр итү,faire
1244,einladen::V,чакыру,inviter
1245,vereinigen::V,берләштерү,unir
1246,vereinigen::V,берләштерү,réunir
1247,besuchen::V,керешү,visiter
1248,besuchen::V,керешү,aller voir
1249,treffen::V,очрату,rencontrer
1250,sich versammeln::V,җыелышу,s'assembler
1251,spielen::V,уйнау,jouer
1252,singen::V,җырлау,chanter
1253,tanzen::V,бию,danser
1254,sich trennen::V,аерылу,se séparer
1255,sich trennen::V,ташлашу,se séparer
1256,verlassen::V,ташлау,quitter
1257,verlassen::V,калдыру,quitter
1258,retten::V,коткару,sauver
1259,bewachen::V,каравыллау,garder
1260,schützen::V,ышыклау,protéger
1261,verteidigen::V,яклау,défendre
1262,verteidigen::V,саклау,défendre
1263,sich schlagen::V,сугышу,se taper
1264,schießen::V,ату,tirer
1265,siegen::V,җиңү,vaincre
1266,ärgern::V,ачуландыру,agacer
1267,schlagen::V,ору,battre
1268,schlagen::V,ору,frapper
1269,schlagen::V,бәрү,battre
1270,schlagen::V,бәрү,frapper
1271,schlagen::V,тукмау,battre
1272,schlagen::V,тукмау,frapper
1273,treten::V,тибү,botter
1274,treten::V,тибү,donner un coup de pied à
1275,stechen::V,кадау,piquer
1276,stoßen::V,этү,heurter
1277,stehlen::V,урлау,voler
1278,stören::V,комачаулау,gêner
1279,stören::V,комачаулау,déranger
1280,belästigen::V,борчу,molester
1281,belästigen::V,борчу,importuner
1282,belästigen::V,билмазалау,molester
1283,belästigen::V,билмазалау,importuner
1284,verbergen::V,яшерү,cacher
1285,verbergen::V,яшерү,dissimuler
1286,täuschen::V,алдату,abuser
1287,täuschen::V,алдату,tromper
1288,betrügen::V,хәрәмләшү,duper
1289,betrügen::V,хәрәмләшү,frauder
1290,töten::V,үтерү,tuer
1291,wohnen::V,яшәү,habiter
1292,wohnen::V,яшәү,demeurer
1293,arbeiten::V,эшләү,travailler
1294,sammeln::V,туплау,collectionner
1295,pflücken::V,өзү,cueillir
1296,jagen::V,аулау,chasser
1297,fischen::V,балык тоту,pêcher
1298,fassen::V,тоту,capturer
1299,hüten::V,көтү,garder
1300,treiben::V,куалау,mener
1301,anbinden::V,бәйләү,attacher
1302,füttern::V,туйдыру,faire manger
1303,melken::V,саву,traire
1304,hacken::V,чабу,fendre
1305,gießen::V,сугару,arroser
1306,reifen::V,җитешү,mûrir
1307,zubereiten::V,пешеренү,préparer
1308,kochen::V,пешерү,cuire
1309,kochen::V,кайнату,cuire
1310,backen::V,пешерү,cuire
1311,braten::V,куыру,rôtir
1312,braten::V,кыздыру,rôtir
1313,umrühren::V,бутау,remuer
1314,umrühren::V,болгату,remuer
1315,stricken::V,бәйләү,tricoter
1316,nähen::V,тегү,coudre
1317,färben::V,ману,teindre
1318,reinigen::V,чистарту,nettoyer
1319,waschen::V,юу,laver
1320,abwischen::V,сөртү,essuyer
1321,spülen::V,чайкау,rincer
1322,fegen::V,себерү,balayer
1323,kehren::V,себерү,balayer
1324,baden::V,коену,se baigner
1325,sich waschen::V,юыну,se laver
1326,ausziehen::V,чишенү,ôter
1327,ausziehen::V,чишенү,enlever
1328,anziehen::V,кию,mettre
1329,sich anziehen::V,киенү,s'habiller
1330,kämmen::V,тарау,peigner
1331,schmücken::V,бизәү,orner
1332,schmücken::V,бизәү,décorer
1333,schmücken::V,бизәкләү,orner
1334,schmücken::V,бизәкләү,décorer
1335,sagen::V,дию,dire
1336,sagen::V,әйтү,dire
1337,sprechen::V,сөйләү,parler
1338,sprechen::V,сөйләшү,parler
1339,reden::V,сөйләү,parler
1340,sich unterhalten::V,сөйләшү,bavarder
1341,sich unterhalten::V,сөйләшү,s'entretenir
1342,fragen::V,сорау,demander
1343,fragen::V,сорашу,demander
1344,bitten::V,үтенү,prier
1345,erzählen::V,сөйләү,raconter
1346,mitteilen::V,белдерү,communiquer
1347,nennen::V,дию,nommer
1348,nennen::V,дию,appeler
1349,rufen::V,дәшү,appeler
1350,prahlen::V,мактану,se vanter
1351,prahlen::V,шапырыну,se vanter
1352,übersetzen::V,күчерү,traduire
1353,denken::V,уйлау,penser
1354,glauben::V,инану,croire
1355,bemerken::V,искәрү,remarquer
1356,bemerken::V,искәрү,apercevoir
1357,erkennen::V,тану,reconnaître
1358,begreifen::V,аңлау,concevoir
1359,begreifen::V,төшенү,concevoir
1360,verstehen::V,аңлау,entendre
1361,verstehen::V,аңлау,comprendre
1362,verstehen::V,төшенү,entendre
1363,verstehen::V,төшенү,comprendre
1364,lernen::V,уку,apprendre
1365,lernen::V,өйрәнү,apprendre
1366,wissen::V,белү,savoir
1367,sich erinnern an::V,хәтерләү,se souvenir de
1368,vergessen::V,оныту,oublier
1369,messen::V,үлчәү,mesurer
1370,zählen::V,санау,compter
1371,rechnen::V,исәпләү,calculer
1372,lesen::V,уку,lire
1373,malen::V,рәсем ясау,peindre
1374,malen::V,сурәт ясау,peindre
1375,malen::V,сурәтләү,peindre
1376,zeichnen::V,язу-сызу,dessiner
1377,zeichnen::V,сурәт ясау,dessiner
1378,schreiben::V,язу,écrire
1379,besitzen::V,биләү,posséder
1380,kaufen::V,алу,acheter
1381,verkaufen::V,сату,vendre
1382,bezahlen::V,түләү,payer
1383,zahlen::V,түләү,payer
1384,beherrschen::V,ия булу,dominer
1385,beherrschen::V,ия булу,maîtriser
1386,ertragen::V,чыдау,tolérer
1387,ertragen::V,чыдау,supporter
