,Concept_ID,tr,sl
819,morgen::ADV,yarın,jútri
820,bald::ADV,yakında,kmálu
821,dann::ADV,sonra,nató
822,gestern::ADV,dün,včéraj
823,einst::ADV,eskiden,nékdaj
824,damals::ADV,o zamanlar,tedàj
825,damals::ADV,o zamanlar,takràt
826,danach::ADV,sonradan,potèm
827,danach::ADV,ondan sonra,potèm
828,vorher::ADV,önce,poprèj
829,vorher::ADV,önceden,poprèj
830,zuerst::ADV,ilk önce,spŕva
831,einmal::ADV,bir defa,ênkrat
832,manchmal::ADV,bazan,včásih
833,oft::ADV,sık sık,pogósto
834,oft::ADV,çok defa,pogósto
835,immer::ADV,daima,védno
836,immer::ADV,daima,zméraj
837,immer::ADV,her zaman,védno
838,immer::ADV,her zaman,zméraj
839,niemals::ADV,asla değil,nikdàr
840,niemals::ADV,hiçbir zaman,nikdàr
841,hier::ADV,burada,tù
842,hier::ADV,burada,túkaj
843,hierhin::ADV,buraya,sèmkaj
844,von hier::ADV,buradan,od tú
845,dort::ADV,orada,tàm
846,dort::ADV,şurada,tàm
847,dorthin::ADV,oraya,tjà
848,dorthin::ADV,şuraya,tjà
849,geradeaus::ADV,doğru,rávno napréj
850,vorwärts::ADV,ileri,napréj
851,rückwärts::ADV,geri,zádaj
852,zurück::ADV,geriye,nazáj
853,unten::ADV,aşağıda,dôli
854,unten::ADV,aşağıda,spôdaj
855,hinab::ADV,aşağıya,dôl
856,oben::ADV,yukarıda,gôri
857,oben::ADV,yukarıda,zgôraj
858,hinauf::ADV,yukarı,gôr
859,hinauf::ADV,yukarıya,gôr
860,überall::ADV,her yerde,povsód
861,nicht::ADV,-mi-,ne
862,nicht::ADV,değil,ne
863,ein wenig::ADV,biraz,málo
864,kaum::ADV,dar,kómaj
865,kaum::ADV,hemen hemen değil,kómaj
866,sehr::ADV,pek,zeló
867,sehr::ADV,gayet,zeló
868,so::ADV,öyle,takó
869,so::ADV,böyle,takó
870,noch::ADV,hâlâ,še
871,noch::ADV,henüz,še
872,nur::ADV,ancak,samó
873,nur::ADV,yalnız,samó
874,schon::ADV,çoktan,žè
875,wieder::ADV,tekrar,spét
876,wieder::ADV,yeniden,spét
877,vergebens::ADV,boşuna,zamàn
878,vergebens::ADV,boşuna,zastónj
879,vor::PRP,önünde,pred
880,hinter::PRP,arkasında,za
881,unter::PRP,altında,pod
882,durch::PRP,sayesinde,skózi
883,durch::PRP,ortasından,skózi
884,neben::PRP,yanında,kràj
885,neben::PRP,yanında,póleg
886,zwischen::PRP,arasında,med
887,zwischen::PRP,arasında,izmed
888,wegen::PRP,dolayı,zarádi
889,dies::PRN,bu,tó
890,das::PRN,o,tó
891,das::PRN,şu,tó
892,alles::PRN,hepsi,vsè
893,alles::PRN,her şey,vsè
894,ich::PRN,ben,jàz
895,du::PRN,sen,tí
896,er::PRN,o,òn
897,wir::PRN,biz,mí
898,ihr::PRN,siz,ví
899,sie::PRN,onlar,ôni
900,was::FPRN,ne,káj
901,wer::FPRN,kim,kdó
902,wo::FADV,nerede,kjé
903,wohin::FADV,nereye,kám
904,wie::FADV,nasıl,kakó
905,warum::FADV,neden,zakáj
906,wieviel::FNUM,kaç,kóliko
907,wieviel::FNUM,ne kadar,kóliko
908,eins::NUM,bir,êden
909,zwei::NUM,iki,dvá
910,drei::NUM,üç,trí
911,vier::NUM,dört,štíri
912,fünf::NUM,beş,pét
913,sechs::NUM,altı,šést
914,sieben::NUM,yedi,sédem
915,acht::NUM,sekiz,ósem
916,neun::NUM,dokuz,devét
917,zehn::NUM,on,desét
918,elf::NUM,on bir,enájst
919,zwölf::NUM,on iki,dvánajst
920,zwanzig::NUM,yirmi,dvájset
921,dreißig::NUM,otuz,trídeset
922,vierzig::NUM,kırk,štírideset
923,fünfzig::NUM,elli,pétdeset
924,sechzig::NUM,altmış,šéstdeset
925,siebzig::NUM,yetmiş,sédemdeset
926,achtzig::NUM,seksen,ósemdeset
927,neunzig::NUM,doksan,devétdeset
928,hundert::NUM,yüz,stó
929,tausend::NUM,bin,tísoč
930,und::CNJ,ve,in
931,und::CNJ,ile,in
932,oder::CNJ,ya,áli
933,oder::CNJ,yahut,áli
934,stehen::V,durmak,státi
935,sitzen::V,oturmak,sedéti
936,liegen::V,yatmak,ležáti
937,hängen::V,asılı olmak,viséti
938,werden::V,olmak,postáti
939,werden::V,olunmak,postáti
940,passieren::V,olmak,zgodíti se
941,beginnen::V,başlamak,začéti se
942,enden::V,bitmek,končáti se
943,enden::V,sona ermek,končáti se
944,wechseln::V,değişmek,ménjati se
945,aufgehen[Sonne]::V,doğmak,vzíti
946,untergehen[Sonne]::V,batmak,zaíti
947,scheinen[Sonne]::V,parlamak,sijáti
948,donnern::V,gök gürlemek,grméti
949,wehen::V,esmek,píhati
950,strömen::V,akmak,líti
951,fließen::V,akmak,têči
952,sich drehen::V,dönmek,vrtéti se
953,schwanken::V,sallanmak,kolébati
954,schwingen::V,titremek,níhati
955,fallen::V,düşmek,pádati
956,brennen::V,yanmak,goréti
957,rauchen::V,tütmek,kadíti se
958,regnen::V,yağmak,deževáti
959,gefrieren::V,donmak,zmŕzniti
960,tauen::V,erimek,tájati
961,schmelzen::V,erimek,kopnéti
962,trocknen::V,kurumak,sušíti se
963,sieden::V,kaynamak,kipéti
964,faulen::V,çürümek,gníti
965,verfaulen::V,çürümek,zgníti
966,reißen::V,yırtılmak,tŕgati se
967,versinken::V,batmak,pogrézniti se
968,vergehen::V,geçmek,miníti
969,erscheinen::V,görünmek,pojáviti se
970,verschwinden::V,kaybolmak,izgíniti
971,sinken::V,inmek,péšati
972,abnehmen::V,azalmak,pojémati
973,zunehmen::V,artmak,véčati se
974,zunehmen::V,artmak,množíti se
975,zunehmen::V,çoğalmak,véčati se
976,zunehmen::V,çoğalmak,množíti se
977,steigen::V,artmak,dvígati se
978,steigen::V,yükselmek,dvígati se
979,wachsen::V,büyümek,rásti
980,wachsen::V,gelişmek,rásti
981,glänzen::V,parlamak,sijáti
982,funkeln::V,parıldamak,ískriti se
983,lärmen::V,gürültü yapmak,ropotáti
984,lärmen::V,gürültü yapmak,razgrájati
985,läuten::V,çalmak,zvoníti
986,klingeln::V,zil çalmak,zvončkljáti
987,klirren::V,şakırdamak,žvenketáti
988,klirren::V,zangırdamak,žvenketáti
989,brausen::V,köpürmek,šuméti
990,brausen::V,kükremek,šuméti
991,rauschen::V,fışırdamak,šuštéti
992,rauschen::V,fışırdamak,šelestéti
993,klingen::V,tınlamak,zvenéti
994,bellen::V,havlamak,lájati
995,heulen::V,ulumak,zavíjati
996,blasen::V,üflemek,píhniti
997,pfeifen::V,düdük çalmak,pískati
998,pfeifen::V,düdük çalmak,žvížgati
999,schreien::V,bağırmak,kričáti
1000,schreien::V,haykırmak,kričáti
1001,stöhnen::V,inlemek,stókati
1002,zittern::V,titremek,drgetáti
1003,leben::V,yaşamak,živéti
1004,leben::V,hayatta olmak,živéti
1005,geboren werden::V,doğmak,rodíti se
1006,atmen::V,solunmak,díhati
1007,atmen::V,nefes almak,díhati
1008,trinken::V,içmek,píti
1009,essen::V,yemek,jésti
1010,schlucken::V,yutmak,požírati
1011,müde werden::V,yorulmak,péšati
1012,müde werden::V,yorulmak,utrúditi se
1013,einschlafen::V,uykuya dalmak,zaspáti
1014,schlafen::V,uyumak,spáti
1015,aufwachen::V,uyanmak,zbudíti se
1016,aufstehen::V,kalkmak,vstáti
1017,aufstehen::V,yataktan kalkmak,vstáti
1018,sich erholen::V,dinlenmek,oddahníti se
1019,krank werden::V,hastalanmak,oboléti
1020,krank sein::V,hasta olmak,bíti bolán
1021,schmerzen::V,ağrımak,boléti
1022,husten::V,öksürmek,kášljati
1023,genesen::V,şifa bulmak,okrévati
1024,sterben::V,ölmek,umréti
1025,sterben::V,vefat etmek,umréti
1026,umkommen::V,ölmek,pogíniti
1027,sich bewegen::V,hareket etmek,zganíti se
1028,sich rühren::V,kımıldanmak,premakníti se
1029,sich erheben::V,kalkmak,vstájati
1030,sich erheben::V,kalkmak,vzdígniti se
1031,sich erheben::V,ayağa kalkmak,vstájati
1032,sich erheben::V,ayağa kalkmak,vzdígniti se
1033,sich setzen::V,oturmak,sésti
1034,hinfallen::V,yere düşmek,pásti dôl
1035,laufen::V,yürümek,hodíti
1036,schreiten::V,yürümek,stópati
1037,schreiten::V,adım atmak,stópati
1038,spazierengehen::V,gezmek,na sprehòd íti
1039,spazierengehen::V,dolaşmak,na sprehòd íti
1040,eilen::V,seğirtmek,drvéti
1041,sich beeilen::V,acele etmek,hitéti
1042,sausen::V,hızla gitmek,dírkati
1043,rennen::V,koşmak,dírjati
1044,springen::V,atlamak,skákati
1045,springen::V,sıçramak,skákati
1046,klettern::V,tırmanmak,plézati
1047,schaukeln::V,sallanmak,kolébati
1048,kriechen::V,sürünmek,pláziti se
1049,schwimmen::V,yüzmek,plávati
1050,tauchen::V,dalmak,potápljati se
1051,rudern::V,kürek çekmek,vesláti
1052,fahren::V,gitmek,vozíti se
1053,fahren::V,gitmek,peljáti se
1054,fliegen::V,uçmak,létati
1055,gehen::V,gitmek,íti
1056,weggehen::V,gitmek,odíti
1057,abfahren::V,kalkmak,odpeljáti se
1058,anhalten::V,durmak,ustáviti se
1059,hineingehen::V,içeri girmek,íti nóter
1060,eintreten::V,girmek,vstopíti
1061,kommen::V,gelmek,príti
1062,ankommen::V,varmak,prispéti
1063,ankommen::V,varmak,prihájati
1064,zurückkommen::V,dönmek,vrníti se
1065,bleiben::V,kalmak,ostáti
1066,warten::V,beklemek,čákati
1067,erwarten::V,beklemek,pričakováti
1068,suchen::V,aramak,iskáti
1069,finden::V,bulmak,nájti
1070,versuchen::V,denemek,poskúšati
1071,vorbereiten::V,hazırlamak,pripráviti
1072,lieben::V,sevmek,ljubíti
1073,mögen::V,beğenmek,márati
1074,lachen::V,gülmek,smejáti se
1075,rühren::V,dokunmak,ganíti
1076,rühren::V,duygulandırmak,ganíti
1077,weinen::V,ağlamak,jókati
1078,weinen::V,ağlamak,plákati
1079,schimpfen::V,küfretmek,psováti
1080,schimpfen::V,küfretmek,zmérjati
1081,sich ärgern::V,kızmak,jezíti se
1082,sich fürchten::V,korkmak,báti se
1083,fürchten::V,korkmak,báti se
1084,fliehen::V,kaçmak,bežáti
1085,flüchten::V,kaçmak,pobégniti
1086,sehen::V,görmek,vídeti
1087,anschauen::V,seyretmek,oglédati
1088,ansehen::V,bakmak,glédati
1089,hören::V,duymak,slíšati
1090,hören::V,işitmek,slíšati
1091,zuhören::V,dinlemek,poslúšati
1092,probieren::V,denemek,poskúšati
1093,probieren::V,tadına bakmak,poskúšati
1094,riechen::V,kokusunu almak,dúhati
1095,fühlen::V,duymak,čutíti
1096,fühlen::V,hissetmek,čutíti
1097,scheinen::V,görünmek,zdéti se
1098,zu sehen sein::V,görünmek,vídeti se
1099,vernehmen::V,haber almak,čúti
1100,frieren::V,üşümek,zébsti
1101,tun::V,etmek,délati
1102,tun::V,yapmak,délati
1103,können::V,bilmek,môči
1104,wollen::V,istemek,hotéti
1105,anfangen::V,başlamak,začéti
1106,beenden::V,bitirmek,dokončáti
1107,aufhören::V,bitmek,prenéhati
1108,gelingen::V,başarmak,uspéti
1109,gelingen::V,başarmak,posréčiti se
1110,geraten::V,düşmek,obnêsti se
1111,öffnen::V,açmak,odpréti
1112,schließen::V,kapamak,zapréti
1113,stellen::V,koymak,postáviti
1114,setzen::V,koymak,posadíti
1115,setzen::V,oturtmak,posadíti
1116,legen::V,koymak,položíti
1117,legen::V,yatırmak,položíti
1118,berühren::V,dokunmak,dotíkati se
1119,verbinden::V,bağlamak,obvézati
1120,verbinden::V,birleştirmek,obvézati
1121,bedecken::V,örtmek,pokríti
1122,bedecken::V,kaplamak,pokríti
1123,aufhängen::V,asmak,obésiti
1124,anzünden::V,yakmak,zažgáti
1125,anzünden::V,ateşlemek,zažgáti
1126,aufheben::V,kaldırmak,vzdígniti
1127,zurücklassen::V,geride bırakmak,zapustíti
1128,verlieren::V,yitirmek,izgubíti
1129,verlieren::V,kaybetmek,izgubíti
1130,fallen lassen::V,düşürmek,navréči
1131,machen::V,yapmak,naredíti
1132,machen::V,yapmak,napráviti
1133,herstellen::V,yapmak,izdélati
1134,herstellen::V,imal etmek,izdélati
1135,bauen::V,kurmak,gradíti
1136,bauen::V,inşa etmek,gradíti
1137,reparieren::V,onarmak,popráviti
1138,reparieren::V,tamir etmek,popráviti
1139,verbessern::V,düzeltmek,izbóljšati
1140,ändern::V,değiştirmek,spremeníti
1141,graben::V,kazmak,kopáti
1142,graben::V,kazmak,grêbsti
1143,beugen::V,eğmek,upogníti
1144,biegen::V,bükmek,zavíjati
1145,drehen::V,çevirmek,vrtéti
1146,drehen::V,döndürmek,vrtéti
1147,wenden::V,çevirmek,obrníti
1148,umdrehen::V,çevirmek,zasúkati
1149,heben::V,kaldırmak,dvígati
1150,hochheben::V,yukarı kaldırmak,privzdígniti
1151,ergreifen::V,tutmak,zgrábiti
1152,ergreifen::V,yakalamak,zgrábiti
1153,halten::V,tutmak,držáti
1154,drücken::V,sıkmak,tiščáti
1155,schieben::V,itmek,ríniti
1156,schieben::V,sürmek,ríniti
1157,kratzen::V,kaşımak,práskati
1158,lecken::V,yalamak,lízati
1159,beißen::V,ısırmak,grísti
1160,abreißen::V,koparmak,odtŕgati
1161,abschneiden::V,keserek ayırmak,odrézati
1162,binden::V,bağlamak,vézati
1163,stecken::V,sokmak,vtakníti
1164,brechen::V,kırmak,lomíti
1165,klopfen::V,çalmak,tólči
1166,hauen::V,vurmak,séči
1167,kleben::V,yapıştırmak,lépiti
1168,reiben::V,ovmak,tréti
1169,reiben::V,ovmak,dŕgniti
1170,reiben::V,sürtmek,tréti
1171,reiben::V,sürtmek,dŕgniti
1172,streichen::V,sürmek,namázati
1173,schleifen::V,bilemek,brúsiti
1174,schneiden::V,kesmek,rézati
1175,rütteln::V,sallamak,strésti
1176,schütteln::V,sarsmak,majáti
1177,schütteln::V,çalkamak,majáti
1178,schwenken::V,sallamak,obrníti
1179,schütten::V,dökmek,sípati
1180,schütten::V,akıtmak,sípati
1181,füllen::V,doldurmak,napolníti
1182,einwickeln::V,sarmak,zavíti
1183,tragen::V,taşımak,nêsti
1184,schleppen::V,sürüklemek,vláčiti
1185,ziehen::V,çekmek,vléči
1186,aufbewahren::V,saklamak,shranjeváti
1187,werfen::V,atmak,lúčati
1188,fangen::V,tutmak,ujéti
1189,fangen::V,yakalamak,ujéti
1190,packen::V,tutmak,prijéti
1191,packen::V,yakalamak,prijéti
1192,verstecken::V,saklamak,skríti
1193,teilen::V,bölmek,razdelíti
1194,teilen::V,ayırmak,razdelíti
1195,schicken::V,yollamak,pošíljati
1196,schicken::V,göndermek,pošíljati
1197,bringen::V,getirmek,prinêsti
1198,hinzufügen::V,katmak,pristáviti
1199,hinzufügen::V,eklemek,pristáviti
1200,bekommen::V,almak,dobíti
1201,bekommen::V,eline geçmek,dobíti
1202,erhalten::V,almak,prejéti
1203,nehmen::V,almak,vzéti
1204,wählen::V,seçmek,izbírati
1205,auswählen::V,seçmek,izbráti
1206,auswählen::V,ayırmak,izbráti
1207,bewahren::V,korumak,ohraníti
1208,behindern::V,engellemek,ovírati
1209,verderben::V,bozmak,pokváriti
1210,beschädigen::V,zedelemek,poškodováti
1211,beschädigen::V,ziyan vermek,poškodováti
1212,zerbrechen::V,kırmak,razlomíti
1213,zerreißen::V,yırtmak,raztŕgati
1214,zerstören::V,yıkmak,razrúšiti
1215,zerstören::V,tahrip etmek,razrúšiti
1216,verbrennen::V,yakmak,sežgáti
1217,geben::V,vermek,dáti
1218,reichen::V,uzatmak,séči
1219,reichen::V,uzatmak,molíti
1220,schenken::V,hediye etmek,podáriti
1221,versprechen::V,vaat etmek,obljubíti
1222,wünschen::V,kutlamak,vóščiti
1223,loben::V,övmek,hváliti
1224,küssen::V,öpmek,poljubováti
1225,wiegen::V,sallamak,zíbati
1226,zudecken::V,örtmek,pokríti
1227,wecken::V,uyandırmak,zbudíti
1228,zeigen::V,göstermek,pokázati
1229,führen::V,gezdirmek,vêsti
1230,führen::V,yol göstermek,vêsti
1231,lehren::V,okutmak,učíti
1232,lehren::V,öğretmek,učíti
1233,unterrichten::V,öğretmek,poučeváti
1234,aufziehen::V,yetiştirmek,vzgojíti
1235,leiten::V,yönetmek,uprávljati
1236,leiten::V,idare etmek,uprávljati
1237,antreiben::V,teşvik etmek,goníti
1238,lassen::V,-tırmak,povzročíti
1239,einladen::V,davet etmek,povábiti
1240,vereinigen::V,birleştirmek,zdrúžiti
1241,besuchen::V,uğramak,obiskáti
1242,besuchen::V,ziyaret etmek,obiskáti
1243,besuchen::V,görmeye gitmek,obiskáti
1244,treffen::V,rastlamak,pogodíti
1245,treffen::V,isabet etmek,pogodíti
1246,sich versammeln::V,toplanmak,zbráti se
1247,spielen::V,oynamak,igráti se
1248,singen::V,söylemek,péti
1249,singen::V,şarkı söylemek,péti
1250,tanzen::V,oynamak,plésati
1251,tanzen::V,dans etmek,plésati
1252,sich trennen::V,ayrılmak,ločíti se
1253,verlassen::V,bırakmak,zapustíti
1254,verlassen::V,terk etmek,zapustíti
1255,retten::V,kurtarmak,réšiti
1256,bewachen::V,gözetmek,strážiti
1257,schützen::V,korumak,sčítiti
1258,verteidigen::V,savunmak,braníti
1259,sich schlagen::V,dövüşmek,têpsti se
1260,schießen::V,ateş etmek,stréljati
1261,siegen::V,yenmek,zmágati
1262,ärgern::V,kızdırmak,jezíti
1263,ärgern::V,kızdırmak,razbúriti
1264,schlagen::V,dövmek,têpsti
1265,schlagen::V,dövmek,udáriti
1266,treten::V,tepmek,teptáti
1267,stechen::V,sokmak,ubôsti
1268,stechen::V,batırmak,ubôsti
1269,stoßen::V,itmek,peháti
1270,stoßen::V,itmek,drégniti
1271,stehlen::V,çalmak,ukrásti
1272,stehlen::V,çalmak,pokrásti
1273,stören::V,bozmak,motíti
1274,stören::V,etkilemek,motíti
1275,belästigen::V,rahatsız etmek,nadlegováti
1276,verbergen::V,saklamak,skríti
1277,täuschen::V,aldatmak,slepíti
1278,betrügen::V,aldatmak,várati
1279,betrügen::V,aldatmak,ogoljufáti
1280,betrügen::V,dolandırmak,várati
1281,betrügen::V,dolandırmak,ogoljufáti
1282,töten::V,öldürmek,ubíti
1283,wohnen::V,oturmak,prebívati
1284,arbeiten::V,çalışmak,délati
1285,sammeln::V,toplamak,zbráti
1286,pflücken::V,koparmak,obráti
1287,jagen::V,avlanmak,lovíti
1288,fischen::V,balık tutmak,ribáriti
1289,fassen::V,tutmak,zajéti
1290,fassen::V,yakalamak,zajéti
1291,hüten::V,otlatmak,pásti
1292,treiben::V,gütmek,pogánjati
1293,anbinden::V,bağlamak,privézati
1294,füttern::V,beslemek,kŕmiti
1295,melken::V,sağmak,mólsti
1296,hacken::V,yarmak,sékati
1297,gießen::V,sulamak,ulíti
1298,reifen::V,olgunlaşmak,zoréti
1299,zubereiten::V,hazırlamak,pripráviti
1300,kochen::V,pişirmek,kúhati
1301,kochen::V,kaynatmak,kúhati
1302,backen::V,pişirmek,cvréti
1303,backen::V,fırında pişirmek,cvréti
1304,braten::V,kızartmak,pêči
1305,umrühren::V,karıştırmak,preméšati
1306,stricken::V,örmek,plêsti
1307,nähen::V,dikmek,šívati
1308,färben::V,boyamak,bárvati
1309,reinigen::V,temizlemek,očístiti
1310,waschen::V,yıkamak,opráti
1311,abwischen::V,silmek,obrísati
1312,spülen::V,çalkamak,splakováti
1313,fegen::V,süpürmek,pométati
1314,kehren::V,süpürmek,mésti
1315,baden::V,yıkanmak,kópati se
1316,baden::V,banyo yapmak,kópati se
1317,sich waschen::V,yıkanmak,umíti se
1318,ausziehen::V,çıkarmak,izvléči
1319,anziehen::V,giymek,obléči
1320,sich anziehen::V,giyinmek,obléči se
1321,kämmen::V,taramak,česáti
1322,schmücken::V,süslemek,okrasíti
1323,sagen::V,demek,dejáti
1324,sagen::V,söylemek,dejáti
1325,sprechen::V,konuşmak,govoríti
1326,reden::V,konuşmak,rêči
1327,sich unterhalten::V,sohbet etmek,razgovárjati se
1328,fragen::V,sormak,vprášati
1329,bitten::V,dilemek,prosíti
1330,bitten::V,rica etmek,prosíti
1331,erzählen::V,bahsetmek,práviti
1332,erzählen::V,hikâye etmek,práviti
1333,mitteilen::V,bildirmek,naznániti
1334,nennen::V,adlandırmak,imenováti
1335,rufen::V,çağırmak,klícati
1336,prahlen::V,övünmek,baháti se
1337,übersetzen::V,çevirmek,prevêsti
1338,übersetzen::V,tercüme etmek,prevêsti
1339,denken::V,düşünmek,mísliti
1340,glauben::V,inanmak,verjéti
1341,glauben::V,zannetmek,verjéti
1342,bemerken::V,farkına varmak,opáziti
1343,erkennen::V,tanımak,spoznáti
1344,begreifen::V,anlamak,pôjmiti
1345,begreifen::V,kavramak,pôjmiti
1346,verstehen::V,duymak,razuméti
1347,verstehen::V,anlamak,razuméti
1348,lernen::V,öğrenmek,učíti se
1349,wissen::V,bilmek,znáti
1350,wissen::V,bilmek,védeti
1351,sich erinnern an::V,hatırlamak,spómniti se
1352,vergessen::V,unutmak,pozábiti
1353,messen::V,ölçmek,mériti
1354,zählen::V,saymak,štéti
1355,rechnen::V,hesap etmek,račúnati
1356,lesen::V,okumak,bráti
1357,lesen::V,okumak,čítati
1358,malen::V,resmini yapmak,slíkati
1359,zeichnen::V,çizmek,rísati
1360,schreiben::V,yazmak,písati
1361,besitzen::V,haiz olmak,iméti
1362,besitzen::V,sahip olmak,iméti
1363,kaufen::V,almak,kupíti
1364,verkaufen::V,satmak,prodáti
1365,bezahlen::V,ödemek,pláčati
1366,zahlen::V,ödemek,plačeváti
1367,beherrschen::V,hâkim olmak,obvládati
1368,ertragen::V,dayanmak,prenêsti
1369,ertragen::V,katlanmak,prenêsti
