,Concept_ID,sq,nl
825,vorwärts::ADV,mbroth,voorwaarts
826,vorwärts::ADV,përpara,vooruit
827,vorwärts::ADV,përpara,voorwaarts
828,rückwärts::ADV,mbrapsht,achteruit
829,rückwärts::ADV,mbrapsht,achterwaarts
830,zurück::ADV,prapa,terug
831,zurück::ADV,mbrapsht,terug
832,unten::ADV,poshtë,beneden
833,unten::ADV,poshtë,onderaan
834,hinab::ADV,përposh,omlaag
835,hinab::ADV,përposh,naar beneden
836,oben::ADV,lart,boven
837,oben::ADV,sipër,boven
838,hinauf::ADV,lart,omhoog
839,hinauf::ADV,lart,naar boven
840,hinauf::ADV,përpjetë,omhoog
841,hinauf::ADV,përpjetë,naar boven
842,überall::ADV,kudo,alom
843,überall::ADV,kudo,overal
844,nicht::ADV,s',niet
845,nicht::ADV,nuk,niet
846,ein wenig::ADV,një tis,wat
847,kaum::ADV,mezi,amper
848,kaum::ADV,mezi,nauwelijks
849,sehr::ADV,fort,erg
850,sehr::ADV,fort,zeer
851,sehr::ADV,shumë,erg
852,sehr::ADV,shumë,zeer
853,so::ADV,ashtu,zo
854,so::ADV,kështu,zo
855,noch::ADV,ende,nog
856,noch::ADV,akoma,nog
857,nur::ADV,vetëm,maar
858,nur::ADV,vetëm,alleen
859,schon::ADV,tashmë,al
860,schon::ADV,tashmë,reeds
861,wieder::ADV,përsëri,weer
862,wieder::ADV,përsëri,terug
863,vergebens::ADV,kot,vergeefs
864,vergebens::ADV,kot,tevergeefs
865,vor::PRP,para,voor
866,hinter::PRP,prapa,achter
867,hinter::PRP,mbrapa,achter
868,unter::PRP,nën,onder
869,unter::PRP,nën,beneden
870,durch::PRP,nëpër,door
871,neben::PRP,pranë,naast
872,neben::PRP,përbri,naast
873,zwischen::PRP,midis,tussen
874,zwischen::PRP,ndërmjet,tussen
875,wegen::PRP,për,wegens
876,wegen::PRP,për,vanwege
877,dies::PRN,ky,dit
878,das::PRN,ky,dat
879,alles::PRN,gjithçka,alles
880,ich::PRN,unë,ik
881,du::PRN,ti,je
882,du::PRN,ti,jij
883,er::PRN,ai,hij
884,wir::PRN,ne,we
885,wir::PRN,ne,wij
886,ihr::PRN,ju,jullie
887,sie::PRN,ata,ze
888,sie::PRN,ata,zij
889,was::FPRN,ç',wat
890,was::FPRN,çfarë,wat
891,wer::FPRN,kush,wie
892,wo::FADV,ku,waar
893,wohin::FADV,për ku,waarheen
894,wie::FADV,si,hoe
895,warum::FADV,pse,waarom
896,warum::FADV,përse,waarom
897,wieviel::FNUM,sa,hoeveel
898,eins::NUM,një,één
899,zwei::NUM,dy,twee
900,drei::NUM,tre,drie
901,vier::NUM,katër,vier
902,fünf::NUM,pesë,vijf
903,sechs::NUM,gjashtë,zes
904,sieben::NUM,shtatë,zeven
905,acht::NUM,tetë,acht
906,neun::NUM,nëntë,negen
907,zehn::NUM,dhjetë,tien
908,elf::NUM,njëmbëdhjetë,elf
909,zwölf::NUM,dymbëdhjetë,twaalf
910,zwanzig::NUM,njëzet,twintig
911,dreißig::NUM,tridhjetë,dertig
912,vierzig::NUM,dyzet,veertig
913,fünfzig::NUM,pesëdhjetë,vijftig
914,sechzig::NUM,gjashtëdhjetë,zestig
915,siebzig::NUM,shtatëdhjetë,zeventig
916,achtzig::NUM,tetëdhjetë,tachtig
917,neunzig::NUM,nëntëdhjetë,negentig
918,hundert::NUM,qind,honderd
919,tausend::NUM,mijë,duizend
920,und::CNJ,e,en
921,und::CNJ,dhe,en
922,oder::CNJ,a,of
923,oder::CNJ,apo,of
924,stehen::V,rri,staan
925,sitzen::V,rri,zitten
926,liegen::V,rri shtrirë,liggen
927,hängen::V,varem,hangen
928,werden::V,bëhem,worden
929,passieren::V,ndodh,gebeuren
930,beginnen::V,filloj,beginnen
931,enden::V,përfundoj,eindigen
932,wechseln::V,ndërroj,wijzigen
933,wechseln::V,ndërroj,veranderen
934,aufgehen[Sonne]::V,hapem,opgaan
935,untergehen[Sonne]::V,hyj,ondergaan
936,untergehen[Sonne]::V,perëndoj,ondergaan
937,scheinen[Sonne]::V,ndriçoj,schijnen
938,donnern::V,gjëmoj,donderen
939,donnern::V,bubulloj,donderen
940,wehen::V,fryj,waaien
941,strömen::V,derdh,stromen
942,fließen::V,rrjedh,vloeien
943,sich drehen::V,rrotullohem,draaien
944,sich drehen::V,rrotullohem,zich draaien
945,schwanken::V,dyzoj,wankelen
946,schwingen::V,dridhem,zwieren
947,fallen::V,bie,vallen
948,brennen::V,digjem,branden
949,rauchen::V,nxjerr tym,roken
950,regnen::V,bie shi,regenen
951,gefrieren::V,ngrij,bevriezen
952,tauen::V,shkrij,dooien
953,schmelzen::V,shkrij,smelten
954,trocknen::V,thaj,drogen
955,sieden::V,ziej,koken
956,sieden::V,ziej,zieden
957,faulen::V,kalbem,rotten
958,faulen::V,prishem,rotten
959,verfaulen::V,kalbem,verrotten
960,reißen::V,grisem,scheuren
961,reißen::V,shqyhem,scheuren
962,versinken::V,humboj,verzinken
963,vergehen::V,kaloj,vergaan
964,erscheinen::V,dukem,opdagen
965,erscheinen::V,dukem,verschijnen
966,verschwinden::V,zhdukem,verdwijnen
967,sinken::V,ulem,zinken
968,abnehmen::V,pakësohem,afnemen
969,abnehmen::V,pakësohem,verminderen
970,abnehmen::V,zvogëlohem,afnemen
971,abnehmen::V,zvogëlohem,verminderen
972,zunehmen::V,shtohem,toenemen
973,steigen::V,rritem,stijgen
974,steigen::V,rritem,omhooggaan
975,wachsen::V,rritem,groeien
976,glänzen::V,vezulloj,glanzen
977,glänzen::V,vezulloj,schitteren
978,funkeln::V,xixoj,fonkelen
979,funkeln::V,xixëlloj,fonkelen
980,lärmen::V,oshtij,lawaai maken
981,lärmen::V,zhurmoj,lawaai maken
982,läuten::V,bie,luiden
983,klingeln::V,i bie ziles,bellen
984,klirren::V,kërcëlloj,rinkelen
985,brausen::V,gjëmoj,bruisen
986,rauschen::V,fëshfërij,ruisen
987,klingen::V,tingëlloj,klinken
988,bellen::V,leh,blaffen
989,heulen::V,ulërij,huilen
990,blasen::V,fryj,blazen
991,pfeifen::V,fishkëllej,fluiten
992,schreien::V,bërtas,gillen
993,schreien::V,bërtas,schreeuwen
994,stöhnen::V,rënkoj,steunen
995,zittern::V,trembem,beven
996,zittern::V,trembem,sidderen
997,leben::V,rroj,leven
998,leben::V,jetoj,leven
999,geboren werden::V,lind,geboren worden
1000,atmen::V,marr frymë,ademen
1001,trinken::V,pi,drinken
1002,essen::V,ha,eten
1003,schlucken::V,gëlltis,slikken
1004,schlucken::V,kapërdij,slikken
1005,müde werden::V,lodhem,moe worden
1006,einschlafen::V,bie të fle,inslapen
1007,schlafen::V,fle,slapen
1008,aufwachen::V,zgjohem,ontwaken
1009,aufwachen::V,zgjohem,wakker worden
1010,aufstehen::V,çohem,opstaan
1011,aufstehen::V,ngrihem,opstaan
1012,sich erholen::V,qetësohem,zich ontspannen
1013,sich erholen::V,shtendosem,zich ontspannen
1014,krank werden::V,bie i sëmurë,ziek worden
1015,krank sein::V,jam i sëmurë,ziek zijn
1016,schmerzen::V,dhemb,pijn doen
1017,husten::V,kollitem,hoesten
1018,genesen::V,shërohem,genezen
1019,sterben::V,vdes,sterven
1020,sterben::V,vdes,overlijden
1021,umkommen::V,vdes,omkomen
1022,umkommen::V,mbaroj,omkomen
1023,sich bewegen::V,shkundem,zich bewegen
1024,sich rühren::V,lëviz,zich verroeren
1025,sich erheben::V,ngrihem,oprijzen
1026,sich erheben::V,ngrihem,verrijzen
1027,sich setzen::V,ulem,gaan zitten
1028,hinfallen::V,gremisem,vallen
1029,hinfallen::V,gremisem,neervallen
1030,laufen::V,eci,lopen
1031,schreiten::V,çapem,stappen
1032,schreiten::V,çapem,schrijden
1033,spazierengehen::V,shëtis,gaan wandelen
1034,eilen::V,ngas,ijlen
1035,eilen::V,ngas,haasten
1036,sich beeilen::V,nxitoj,zich haasten
1037,sausen::V,eci shpejt,stuiven
1038,rennen::V,vrapoj,rennen
1039,springen::V,kërcej,springen
1040,klettern::V,hipi,klimmen
1041,klettern::V,hipi,klauteren
1042,schaukeln::V,kolovitem,schommelen
1043,kriechen::V,zvarritem,kruipen
1044,schwimmen::V,notoj,zwemmen
1045,tauchen::V,zhytem,duiken
1046,rudern::V,vozis,roeien
1047,fahren::V,shkoj,rijden
1048,fliegen::V,fluturoj,vliegen
1049,gehen::V,eci,gaan
1050,gehen::V,shkoj,gaan
1051,weggehen::V,vete,weggaan
1052,abfahren::V,nisem,vertrekken
1053,anhalten::V,ndalem,stoppen
1054,anhalten::V,ndalem,stilhouden
1055,hineingehen::V,futem,ingaan
1056,hineingehen::V,futem,binnengaan
1057,eintreten::V,hyj,binnenkomen
1058,kommen::V,vij,komen
1059,ankommen::V,arrij,aankomen
1060,ankommen::V,mbërrij,aankomen
1061,zurückkommen::V,kthehem,terugkomen
1062,bleiben::V,mbetem,blijven
1063,bleiben::V,qëndroj,blijven
1064,warten::V,pres,wachten
1065,erwarten::V,pres,verwachten
1066,suchen::V,kërkoj,zoeken
1067,finden::V,gjej,vinden
1068,versuchen::V,mundohem,proberen
1069,versuchen::V,mundohem,beproeven
1070,vorbereiten::V,përgatis,voorbereiden
1071,lieben::V,dashuroj,houden van
1072,mögen::V,dua,lusten
1073,mögen::V,dua,houden van
1074,lachen::V,qesh,lachen
1075,rühren::V,mallëngjej,roeren
1076,weinen::V,qaj,huilen
1077,weinen::V,qaj,schreien
1078,schimpfen::V,shaj,kijven
1079,schimpfen::V,shaj,schelden
1080,sich ärgern::V,bëhem verem,zich ergeren
1081,sich fürchten::V,kam frikë,bang zijn
1082,sich fürchten::V,frikësohem,bang zijn
1083,fürchten::V,kam frikë nga,vrezen
1084,fliehen::V,arratisem,vluchten
1085,flüchten::V,iki,ontsnappen
1086,flüchten::V,iki,ontkomen
1087,sehen::V,shoh,zien
1088,anschauen::V,shikoj,aankijken
1089,ansehen::V,shikoj,aanzien
1090,ansehen::V,shikoj,bekijken
1091,hören::V,dëgjoj,horen
1092,zuhören::V,veshtoj,luisteren
1093,probieren::V,provoj,proeven
1094,riechen::V,nuhas,ruiken
1095,fühlen::V,ndiej,voelen
1096,scheinen::V,ndriçoj,lijken
1097,zu sehen sein::V,dukem,te zien zijn
1098,vernehmen::V,dëgjoj,vernemen
1099,frieren::V,mërdhij,het koud hebben
1100,tun::V,bëj,doen
1101,können::V,mund,kunnen
1102,wollen::V,dua,willen
1103,wollen::V,dëshiroj,willen
1104,anfangen::V,filloj,beginnen
1105,anfangen::V,filloj,aanvangen
1106,beenden::V,kryej,beëindigen
1107,beenden::V,mbaroj,beëindigen
1108,aufhören::V,pushoj,ophouden
1109,gelingen::V,më shkon mbarë,lukken
1110,gelingen::V,më shkon mbarë,gelukken
1111,geraten::V,del,uitvallen
1112,öffnen::V,hap,openen
1113,öffnen::V,hap,opendoen
1114,schließen::V,mbyll,sluiten
1115,schließen::V,mbyll,dichtdoen
1116,stellen::V,vë,stellen
1117,stellen::V,vë,plaatsen
1118,setzen::V,vë,zetten
1119,setzen::V,vë,plaatsen
1120,legen::V,vë,leggen
1121,berühren::V,rrok,aanraken
1122,verbinden::V,bashkoj,verbinden
1123,bedecken::V,mbuloj,bedekken
1124,aufhängen::V,var,ophangen
1125,anzünden::V,ndez,aansteken
1126,aufheben::V,ngre,oprapen
1127,zurücklassen::V,lë pas,achterlaten
1128,verlieren::V,humb,verliezen
1129,fallen lassen::V,lëshoj,laten vallen
1130,machen::V,bëj,maken
1131,herstellen::V,prodhoj,produceren
1132,herstellen::V,prodhoj,voortbrengen
1133,bauen::V,ndërtoj,bouwen
1134,reparieren::V,ndreq,repareren
1135,reparieren::V,ndreq,herstellen
1136,reparieren::V,meremetoj,repareren
1137,reparieren::V,meremetoj,herstellen
1138,verbessern::V,përmirësoj,verbeteren
1139,ändern::V,ndërroj,wijzigen
1140,ändern::V,ndërroj,veranderen
1141,graben::V,gërmoj,graven
1142,beugen::V,kërrus,buigen
1143,biegen::V,përkul,buigen
1144,drehen::V,dredh,draaien
1145,drehen::V,rrotulloj,draaien
1146,wenden::V,kthej,keren
1147,wenden::V,kthej,wenden
1148,umdrehen::V,kthej,omdraaien
1149,heben::V,ngre,heffen
1150,heben::V,ngre,optillen
1151,hochheben::V,ngre,tillen
1152,ergreifen::V,rrëmbej,pakken
1153,ergreifen::V,rrëmbej,grijpen
1154,halten::V,mbaj,houden
1155,drücken::V,shtyp,drukken
1156,schieben::V,shtyj,duwen
1157,schieben::V,shtyj,schuiven
1158,kratzen::V,kruaj,krassen
1159,kratzen::V,gërvisht,krassen
1160,lecken::V,lëpij,likken
1161,beißen::V,kafshoj,bijten
1162,abreißen::V,shkëpus,afrukken
1163,abreißen::V,shkëpus,afscheuren
1164,abschneiden::V,cungoj,afsnijden
1165,binden::V,lidh,binden
1166,stecken::V,fus,steken
1167,stecken::V,ngul,steken
1168,brechen::V,thyej,breken
1169,klopfen::V,trokas,kloppen
1170,hauen::V,godas,houwen
1171,kleben::V,ngjis,plakken
1172,reiben::V,fërkoj,wrijven
1173,streichen::V,lyej,smeren
1174,schleifen::V,mpreh,slijpen
1175,schneiden::V,pres,snijden
1176,rütteln::V,shkund,schudden
1177,schütteln::V,lëkund,schudden
1178,schwenken::V,valëvit,wuiven
1179,schwenken::V,valëvit,zwaaien
1180,schütten::V,mbush,gieten
1181,schütten::V,mbush,storten
1182,füllen::V,mbush,vullen
1183,einwickeln::V,mbështjell,inwikkelen
1184,tragen::V,mbaj,dragen
1185,tragen::V,mbart,dragen
1186,schleppen::V,heq,slepen
1187,schleppen::V,zhgërryej,slepen
1188,ziehen::V,tërheq,trekken
1189,aufbewahren::V,ruaj,bewaren
1190,werfen::V,hedh,gooien
1191,fangen::V,kap,vangen
1192,packen::V,rrëmbej,pakken
1193,packen::V,rrëmbej,vastpakken
1194,verstecken::V,fsheh,verstoppen
1195,teilen::V,ndaj,delen
1196,schicken::V,dërgoj,sturen
1197,bringen::V,sjell,brengen
1198,hinzufügen::V,shtoj,toevoegen
1199,bekommen::V,kap,verkrijgen
1200,erhalten::V,marr,krijgen
1201,nehmen::V,marr,nemen
1202,wählen::V,zgjedh,kiezen
1203,wählen::V,zgjedh,verkiezen
1204,auswählen::V,përzgjedh,uitkiezen
1205,bewahren::V,ruaj,bewaren
1206,behindern::V,pengoj,hinderen
1207,verderben::V,prish,bederven
1208,beschädigen::V,dëmtoj,beschadigen
1209,zerbrechen::V,thyej,breken
1210,zerbrechen::V,thyej,stukbreken
1211,zerreißen::V,çjerr,scheuren
1212,zerreißen::V,çjerr,verscheuren
1213,zerreißen::V,zheloj,scheuren
1214,zerreißen::V,zheloj,verscheuren
1215,zerstören::V,prish,vernielen
1216,zerstören::V,shkatërroj,vernielen
1217,verbrennen::V,djeg,branden
1218,verbrennen::V,djeg,verbranden
1219,geben::V,jap,geven
1220,reichen::V,jap,reiken
1221,reichen::V,jap,aanreiken
1222,schenken::V,fal,schenken
1223,schenken::V,dhuroj,schenken
1224,versprechen::V,premtoj,beloven
1225,wünschen::V,uroj,wensen
1226,loben::V,lëvdoj,loven
1227,loben::V,lëvdoj,prijzen
1228,loben::V,lavdëroj,loven
1229,loben::V,lavdëroj,prijzen
1230,küssen::V,puth,kussen
1231,wiegen::V,tund,wiegen
1232,zudecken::V,mbuloj,toedekken
1233,wecken::V,zgjoj,wekken
1234,zeigen::V,dëftej,tonen
1235,zeigen::V,dëftej,wijzen
1236,führen::V,çoj,voeren
1237,lehren::V,arsej,leren
1238,unterrichten::V,arsimoj,onderwijzen
1239,aufziehen::V,rris,grootbrengen
1240,leiten::V,udhëheq,leiden
1241,antreiben::V,nxis,aandrijven
1242,lassen::V,detyroj,laten
1243,einladen::V,ftoj,uitnodigen
1244,vereinigen::V,bashkoj,verenigen
1245,besuchen::V,vizitoj,bezoeken
1246,treffen::V,ndesh,treffen
1247,treffen::V,ndesh,ontmoeten
1248,sich versammeln::V,tubohem,zich verzamelen
1249,spielen::V,loz,spelen
1250,spielen::V,luaj,spelen
1251,singen::V,këndoj,zingen
1252,tanzen::V,kërcej,dansen
1253,tanzen::V,vallëzoj,dansen
1254,sich trennen::V,ndahem,van elkaar gaan
1255,verlassen::V,braktis,verlaten
1256,retten::V,shpëtoj,redden
1257,bewachen::V,ruaj,bewaken
1258,schützen::V,ruaj,beschermen
1259,schützen::V,mbroj,beschermen
1260,verteidigen::V,mbroj,verdedigen
1261,sich schlagen::V,zihem,knokken
1262,schießen::V,shtie,schieten
1263,siegen::V,fitoj,overwinnen
1264,siegen::V,ngadhënjej,overwinnen
1265,ärgern::V,zemëroj,ergeren
1266,schlagen::V,rrah,slaan
1267,schlagen::V,godas,slaan
1268,treten::V,shtyj,trappen
1269,treten::V,shtyj,schoppen
1270,treten::V,shtyj më këmbë,trappen
1271,treten::V,shtyj më këmbë,schoppen
1272,stechen::V,ther,steken
1273,stechen::V,ther,prikken
1274,stechen::V,shpoj,steken
1275,stechen::V,shpoj,prikken
1276,stoßen::V,shtyj,stoten
1277,stehlen::V,vjedh,stelen
1278,stören::V,pengoj,storen
1279,stören::V,pengoj,verstoren
1280,belästigen::V,bezdis,lastig vallen
1281,verbergen::V,fsheh,verbergen
1282,täuschen::V,mashtroj,misleiden
1283,betrügen::V,kobis,bedriegen
1284,töten::V,vras,doden
1285,wohnen::V,banoj,wonen
1286,arbeiten::V,punoj,werken
1287,arbeiten::V,vardoj,werken
1288,sammeln::V,mbledh,inzamelen
1289,sammeln::V,mbledh,verzamelen
1290,sammeln::V,grumbulloj,inzamelen
1291,sammeln::V,grumbulloj,verzamelen
1292,pflücken::V,vjel,plukken
1293,pflücken::V,mbledh,plukken
1294,jagen::V,gjuaj,jagen
1295,fischen::V,peshkoj,vissen
1296,fischen::V,gjuaj peshk,vissen
1297,fassen::V,zë,vangen
1298,hüten::V,kullos,hoeden
1299,treiben::V,vë përpara,drijven
1300,anbinden::V,lidh,vastbinden
1301,füttern::V,grazhdoj,voeren
1302,melken::V,mjel,melken
1303,hacken::V,grij,hakken
1304,gießen::V,ujis,gieten
1305,reifen::V,piqem,rijpen
1306,zubereiten::V,gatuaj,klaarmaken
1307,zubereiten::V,gatuaj,toebereiden
1308,kochen::V,ziej,koken
1309,backen::V,pjek,bakken
1310,backen::V,furroj,bakken
1311,braten::V,fërgoj,braden
1312,braten::V,tiganis,braden
1313,umrühren::V,trazoj,omroeren
1314,stricken::V,thur,breien
1315,nähen::V,qep,naaien
1316,färben::V,ngjyej,verven
1317,färben::V,ngjyej,kleuren
1318,färben::V,bojatis,verven
1319,färben::V,bojatis,kleuren
1320,reinigen::V,qëroj,reinigen
1321,reinigen::V,pastroj,reinigen
1322,waschen::V,laj,wassen
1323,waschen::V,finjos,wassen
1324,abwischen::V,fshij,afvegen
1325,spülen::V,kulloj,spoelen
1326,spülen::V,kulloj,afwassen
1327,fegen::V,fshij,vegen
1328,kehren::V,fshij,vegen
1329,baden::V,lahem,baden
1330,sich waschen::V,lahem,zich wassen
1331,ausziehen::V,heq,uittrekken
1332,ausziehen::V,zbath,uittrekken
1333,anziehen::V,vesh,aantrekken
1334,anziehen::V,mbath,aantrekken
1335,sich anziehen::V,vishem,zich aankleden
1336,kämmen::V,kreh,kammen
1337,schmücken::V,hijeshoj,tooien
1338,sagen::V,them,zeggen
1339,sprechen::V,flas,spreken
1340,reden::V,fjalos,praten
1341,reden::V,fjalëtoj,praten
1342,sich unterhalten::V,bisedoj,zich onderhouden
1343,fragen::V,pyes,vragen
1344,bitten::V,lus,vragen
1345,bitten::V,lus,verzoeken
1346,bitten::V,lutem,vragen
1347,bitten::V,lutem,verzoeken
1348,erzählen::V,rrëfej,vertellen
1349,mitteilen::V,kumtoj,meedelen
1350,nennen::V,quaj,noemen
1351,rufen::V,thërras,roepen
1352,prahlen::V,mburrem,pralen
1353,prahlen::V,kapardisem,pralen
1354,übersetzen::V,përkthej,vertalen
1355,denken::V,mendoj,denken
1356,glauben::V,besoj,geloven
1357,bemerken::V,vërej,bemerken
1358,erkennen::V,njoh,herkennen
1359,erkennen::V,shquaj,herkennen
1360,begreifen::V,marr vesh,begrijpen
1361,verstehen::V,marr vesh,verstaan
1362,lernen::V,mësoj,leren
1363,wissen::V,di,weten
1364,sich erinnern an::V,kujtoj,zich herinneren aan
1365,vergessen::V,harroj,vergeten
1366,messen::V,mas,meten
1367,zählen::V,njeh,tellen
1368,rechnen::V,llogaris,rekenen
1369,lesen::V,lexoj,lezen
1370,lesen::V,këndoj,lezen
1371,malen::V,lyej,schilderen
1372,zeichnen::V,vizatoj,tekenen
1373,schreiben::V,shkruaj,schrijven
1374,besitzen::V,kam,bezitten
1375,kaufen::V,blej,kopen
1376,verkaufen::V,shes,verkopen
1377,bezahlen::V,paguaj,betalen
1378,zahlen::V,paguaj,betalen
1379,beherrschen::V,zotëroj,beheersen
1380,ertragen::V,duroj,verdragen
