,Concept_ID,sl,lbe
746,morgen::ADV,jútri,гьуит
747,morgen::ADV,jútri,гьунттий
748,bald::ADV,kmálu,
749,dann::ADV,nató,яла
750,gestern::ADV,včéraj,лахьхьу
751,einst::ADV,nékdaj,
752,damals::ADV,tedàj,та чӏумал
753,damals::ADV,takràt,та чӏумал
754,danach::ADV,potèm,яла
755,vorher::ADV,poprèj,хьхьнчӏ
756,vorher::ADV,poprèj,хьхьичӏва
757,zuerst::ADV,spŕva,бакӏрай
758,zuerst::ADV,spŕva,цӏу бутӏуй
759,einmal::ADV,ênkrat,цал
760,manchmal::ADV,včásih,ваксса-таксса
761,oft::ADV,pogósto,чӏявуну
762,immer::ADV,védno,мудан
763,immer::ADV,védno,даиман
764,immer::ADV,zméraj,мудан
765,immer::ADV,zméraj,даиман
766,niemals::ADV,nikdàr,тачӏав
767,hier::ADV,tù,шикку
768,hier::ADV,túkaj,шикку
769,hierhin::ADV,sèmkaj,шиккун
770,von hier::ADV,od tú,шичча
771,dort::ADV,tàm,гикку
772,dorthin::ADV,tjà,тиккун
773,geradeaus::ADV,rávno napréj,тӏайланм
774,vorwärts::ADV,napréj,хьхьичӏунмай
775,rückwärts::ADV,zádaj,махъа-хьхьичӏунмай
776,zurück::ADV,nazáj,махъунмай
777,unten::ADV,dôli,лув
778,unten::ADV,spôdaj,лув
779,hinab::ADV,dôl,бакӏ-ялавай
780,hinab::ADV,dôl,бакӏъялавай
781,oben::ADV,gôri,ялув
782,oben::ADV,zgôraj,ялув
783,hinauf::ADV,gôr,лавай
784,überall::ADV,povsód,гьариий
785,überall::ADV,povsód,хьу-хьуний
786,überall::ADV,povsód,гьарца кӏанай
787,nicht::ADV,ne,къа-
788,ein wenig::ADV,málo,чанни
789,ein wenig::ADV,málo,ца чансса
790,kaum::ADV,kómaj,дахьа
791,sehr::ADV,zeló,оьну
792,sehr::ADV,zeló,гужну
793,sehr::ADV,zeló,хъинну
794,so::ADV,takó,укукн
795,noch::ADV,še,гьала
796,noch::ADV,še,уттигу
797,noch::ADV,še,цакьинва
798,noch::ADV,še,ттигу-шилагу
799,nur::ADV,samó,анжагь
800,schon::ADV,žè,
801,wieder::ADV,spét,цӏуницӏа
802,vergebens::ADV,zamàn,аьдада
803,vergebens::ADV,zamàn,нахӏакь
804,vergebens::ADV,zastónj,аьдада
805,vergebens::ADV,zastónj,нахӏакь
806,vor::PRP,pred,хьхьичӏ
807,hinter::PRP,za,махъ
808,unter::PRP,pod,лув
809,durch::PRP,skózi,-х
810,neben::PRP,kràj,чӏарав
811,neben::PRP,póleg,чӏарав
812,zwischen::PRP,med,дянив
813,zwischen::PRP,izmed,дянив
814,wegen::PRP,zarádi,цӏаний
815,dies::PRN,tó,ва
816,das::PRN,tó,та
817,das::PRN,tó,кӏа
818,das::PRN,tó,га
819,alles::PRN,vsè,щала
820,ich::PRN,jàz,на
821,du::PRN,tí,ина
822,er::PRN,òn,му
823,wir::PRN,mí,жу
824,ihr::PRN,ví,зу
825,sie::PRN,ôni,
826,was::FPRN,káj,ци
827,wer::FPRN,kdó,цу
828,wo::FADV,kjé,чув
829,wohin::FADV,kám,чун
830,wie::FADV,kakó,цукун
831,warum::FADV,zakáj,цан
832,wieviel::FNUM,kóliko,циксса
833,eins::NUM,êden,ца
834,zwei::NUM,dvá,кӏива
835,drei::NUM,trí,шамма
836,vier::NUM,štíri,мукьа
837,vier::NUM,štíri,мукьва
838,fünf::NUM,pét,ххюва
839,sechs::NUM,šést,ряхва
840,sieben::NUM,sédem,арула
841,acht::NUM,ósem,мяйва
842,neun::NUM,devét,урчӏва
843,zehn::NUM,desét,ацӏва
844,elf::NUM,enájst,ацӏния цава
845,zwölf::NUM,dvánajst,ацӏиия кӏива
846,zwanzig::NUM,dvájset,кьува
847,dreißig::NUM,trídeset,зувира
848,vierzig::NUM,štírideset,мукьцӏала
849,fünfzig::NUM,pétdeset,ххюцӏала
850,sechzig::NUM,šéstdeset,ряхцӏала
851,siebzig::NUM,sédemdeset,
852,achtzig::NUM,ósemdeset,мяйцӏала
853,neunzig::NUM,devétdeset,урчӏцӏала
854,hundert::NUM,stó,ттурш
855,hundert::NUM,stó,ттуршва
856,tausend::NUM,tísoč,азарва
857,und::CNJ,in,-гу
858,oder::CNJ,áli,я
859,oder::CNJ,áli,ягу
860,stehen::V,státi,ацӏан
861,sitzen::V,sedéti,щяивкӏун икӏан
862,liegen::V,ležáti,утту нвхьуну икӏан
863,hängen::V,viséti,зурчӏай тӏун
864,werden::V,postáti,хьун
865,passieren::V,zgodíti se,хьун
866,beginnen::V,začéti se,дайдишин
867,beginnen::V,začéti se,дайдирхьуну дикӏан
868,enden::V,končáti se,къуртал дан
869,wechseln::V,ménjati se,даххана хьун
870,wechseln::V,ménjati se,даххана дуллан
871,aufgehen[Sonne]::V,vzíti,буклай бур
872,untergehen[Sonne]::V,zaíti,лаглай бур
873,scheinen[Sonne]::V,sijáti,битан
874,scheinen[Sonne]::V,sijáti,чани буллан
875,donnern::V,grméti,тӏий бур
876,wehen::V,píhati,бишлай бур
877,strömen::V,líti,экьинан
878,fließen::V,têči,экьинан
879,sich drehen::V,vrtéti se,гьанан
880,schwanken::V,kolébati,хъюлчу тӏун
881,schwanken::V,kolébati,хӏуркку тӏун
882,schwingen::V,níhati,хъюлчай тӏун
883,schwingen::V,níhati,хъюлчу тӏун
884,fallen::V,pádati,багьлан
885,brennen::V,goréti,ччучлан
886,rauchen::V,kadíti se,пуркӏу тӏун
887,regnen::V,deževáti,лачӏун
888,regnen::V,deževáti,лачIлай дур
889,gefrieren::V,zmŕzniti,микӏ лачӏун
890,tauen::V,tájati,баслан
891,schmelzen::V,kopnéti,баслан
892,trocknen::V,sušíti se,кьакьан
893,sieden::V,kipéti,щаран
894,faulen::V,gníti,аьллан
895,verfaulen::V,zgníti,аьллан
896,verfaulen::V,zgníti,аьян
897,reißen::V,tŕgati se,ххя дукан
898,versinken::V,pogrézniti se,оькьлан
899,versinken::V,pogrézniti se,оькьан
900,vergehen::V,miníti,лялиян
901,erscheinen::V,pojáviti se,буккан
902,erscheinen::V,pojáviti se,загьир хьун
903,verschwinden::V,izgíniti,бат хьун
904,verschwinden::V,izgíniti,акъа хьун
905,sinken::V,péšati,чахь учин
906,abnehmen::V,pojémati,чан хьун
907,abnehmen::V,pojémati,ссуссукьу хьун
908,zunehmen::V,véčati se,гьарза хьун
909,zunehmen::V,množíti se,гьарза хьун
910,steigen::V,dvígati se,гьаз хьун
911,wachsen::V,rásti,ххяххан
912,glänzen::V,sijáti,цӏай буккан
913,funkeln::V,ískriti se,цӏай-цӏай тӏун
914,lärmen::V,ropotáti,чӏу буллан
915,lärmen::V,ropotáti,аьлагъужа буллан
916,lärmen::V,razgrájati,чӏу буллан
917,lärmen::V,razgrájati,аьлагъужа буллан
918,läuten::V,zvoníti,занг ришлан
919,läuten::V,zvoníti,занг дуллан
920,klingeln::V,zvončkljáti,занг ришлан
921,klingeln::V,zvončkljáti,занг дуллан
922,klirren::V,žvenketáti,
923,brausen::V,šuméti,никъащилан
924,rauschen::V,šuštéti,щурщур тӏун
925,rauschen::V,šelestéti,щурщур тӏун
926,klingen::V,zvenéti,чӏу буклан
927,bellen::V,lájati,хӏап тӏун
928,heulen::V,zavíjati,
929,blasen::V,píhniti,уф тӏун
930,pfeifen::V,pískati,щютӏа тӏун
931,pfeifen::V,žvížgati,щютӏа тӏун
932,schreien::V,kričáti,чӏу бан
933,stöhnen::V,stókati,угь-къак тӏун
934,zittern::V,drgetáti,зурзу чин
935,zittern::V,drgetáti,зурзу тӏун
936,leben::V,živéti,ялапар хъанан
937,geboren werden::V,rodíti se,ан
938,atmen::V,díhati,ссихӏ ласлан
939,atmen::V,díhati,ссихӏ бигьлан
940,trinken::V,píti,хӏачӏан
941,trinken::V,píti,хӏачӏлан
942,essen::V,jésti,канан
943,schlucken::V,požírati,кьюлтӏа тӏун
944,müde werden::V,péšati,аьхчӏин
945,müde werden::V,utrúditi se,аьхчӏин
946,einschlafen::V,zaspáti,шанан икӏан
947,schlafen::V,spáti,шанан
948,aufwachen::V,zbudíti se,чантӏ учин
949,aufstehen::V,vstáti,бизан
950,sich erholen::V,oddahníti se,бигьалаган
951,krank werden::V,oboléti,къашай хьун
952,krank sein::V,bíti bolán,къашай хъанан
953,krank sein::V,bíti bolán,къашавай икӏан
954,schmerzen::V,boléti,цӏун
955,husten::V,kášljati,хъугьу чин
956,husten::V,kášljati,хъугьу тӏун
957,genesen::V,okrévati,хъин хьун
958,genesen::V,okrévati,сагъ лаган
959,sterben::V,umréti,ивчӏан
960,umkommen::V,pogíniti,лиллан
961,umkommen::V,pogíniti,литӏлан
962,umkommen::V,pogíniti,ажал биян
963,umkommen::V,pogíniti,личӏи хьун
964,umkommen::V,pogíniti,иакьлу хьун
965,umkommen::V,pogíniti,ахир жан хъанан
966,umkommen::V,pogíniti,рухӏирачӏа икӏан
967,sich bewegen::V,zganíti se,сукку хьун
968,sich rühren::V,premakníti se,сукку хьун
969,sich erheben::V,vstájati,бизан
970,sich erheben::V,vzdígniti se,бизан
971,sich setzen::V,sésti,щяикӏан
972,sich setzen::V,sésti,щябикӏан
973,hinfallen::V,pásti dôl,багьан
974,laufen::V,hodíti,занан
975,schreiten::V,stópati,ша ласлан
976,spazierengehen::V,na sprehòd íti,сайр буллан
977,eilen::V,drvéti,анавар буккан
978,sich beeilen::V,hitéti,анавар буккан
979,sausen::V,dírkati,никъа щилан
980,sausen::V,dírkati,никъа щун
981,rennen::V,dírjati,лечлан
982,springen::V,skákati,тӏанкӏ дан
983,klettern::V,plézati,лахълан
984,schaukeln::V,kolébati,гьайжак бигьлан
985,kriechen::V,pláziti se,ххярк тӏун
986,schwimmen::V,plávati,гьузун
987,tauchen::V,potápljati se,лултту уккан
988,rudern::V,vesláti,бяхлан
989,rudern::V,vesláti,батӏлан
990,rudern::V,vesláti,ххялаххи дуклан
991,fahren::V,vozíti se,гьан
992,fahren::V,peljáti se,гьан
993,fliegen::V,létati,лехлан
994,gehen::V,íti,нан
995,weggehen::V,odíti,ялагьан
996,abfahren::V,odpeljáti se,гьан
997,anhalten::V,ustáviti se,бацӏан
998,hineingehen::V,íti nóter,буххан
999,eintreten::V,vstopíti,буххан
1000,kommen::V,príti,учӏан
1001,ankommen::V,prispéti,биян
1002,ankommen::V,prispéti,бучӏан
1003,ankommen::V,prihájati,биян
1004,ankommen::V,prihájati,бучӏан
1005,zurückkommen::V,vrníti se,зана хъун
1006,zurückkommen::V,vrníti se,зана бикӏан
1007,bleiben::V,ostáti,личӏан
1008,warten::V,čákati,ялугьлан
1009,erwarten::V,pričakováti,ялугьлан
1010,suchen::V,iskáti,луглан
1011,finden::V,nájti,лякъин
1012,versuchen::V,poskúšati,ххал буллан
1013,vorbereiten::V,pripráviti,хӏадур бан
1014,lieben::V,ljubíti,эшкьи хьуиу бикӏан
1015,mögen::V,márati,ххиран бикӏан
1016,lachen::V,smejáti se,хъян
1017,rühren::V,ganíti,
1018,weinen::V,jókati,аьтӏун
1019,weinen::V,plákati,аьтӏун
1020,schimpfen::V,psováti,дяъван
1021,schimpfen::V,psováti,ссугайи агьан
1022,schimpfen::V,zmérjati,дяъван
1023,schimpfen::V,zmérjati,ссугайи агьан
1024,sich ärgern::V,jezíti se,ссибизлан
1025,sich fürchten::V,báti se,ингъауслан
1026,fürchten::V,báti se,хӏучӏ тӏун
1027,fliehen::V,bežáti,ака бан
1028,flüchten::V,pobégniti,лихъан
1029,sehen::V,vídeti,чӏалан
1030,anschauen::V,oglédati,урган
1031,ansehen::V,glédati,буруглан
1032,hören::V,slíšati,баллан
1033,zuhören::V,poslúšati,вичӏи дихьлан
1034,probieren::V,poskúšati,тӏин ххал буллан
1035,riechen::V,dúhati,ссунтӏа тӏун
1036,fühlen::V,čutíti,дакӏнил буслан
1037,scheinen::V,zdéti se,ххан
1038,scheinen::V,zdéti se,бизан
1039,scheinen::V,zdéti se,ххан бикӏлай бикӏан
1040,zu sehen sein::V,vídeti se,
1041,vernehmen::V,čúti,баян
1042,frieren::V,zébsti,лигьулул хъанан
1043,tun::V,délati,бан
1044,können::V,môči,хьун
1045,wollen::V,hotéti,
1046,anfangen::V,začéti,дайдишин
1047,beenden::V,dokončáti,къуртал бан
1048,aufhören::V,prenéhati,кьабагьан
1049,gelingen::V,uspéti,бюхъан
1050,gelingen::V,posréčiti se,бюхъан
1051,geraten::V,obnêsti se,
1052,öffnen::V,odpréti,тӏитӏин
1053,schließen::V,zapréti,лакьин
1054,stellen::V,postáviti,дацӏан дан
1055,stellen::V,postáviti,бишин
1056,setzen::V,posadíti,щяитан
1057,legen::V,položíti,бишин
1058,berühren::V,dotíkati se,ка щун
1059,verbinden::V,obvézati,бахӏин
1060,verbinden::V,obvézati,дахӏин
1061,bedecken::V,pokríti,ялтту бущин
1062,bedecken::V,pokríti,ялтту бакьин
1063,aufhängen::V,obésiti,лахъан
1064,anzünden::V,zažgáti,лахъан
1065,aufheben::V,vzdígniti,гьаз бан
1066,zurücklassen::V,zapustíti,кьаитан
1067,zurücklassen::V,zapustíti,битан
1068,verlieren::V,izgubíti,дакъа дан
1069,fallen lassen::V,navréči,рутан
1070,machen::V,naredíti,дан
1071,machen::V,napráviti,дан
1072,herstellen::V,izdélati,яраг ишла бувиу бан
1073,bauen::V,gradíti,дан
1074,reparieren::V,popráviti,дакьин дан
1075,verbessern::V,izbóljšati,ххуй дан
1076,ändern::V,spremeníti,баххана бан
1077,graben::V,kopáti,дуклан
1078,graben::V,grêbsti,дуклан
1079,beugen::V,upogníti,лахӏан бан
1080,beugen::V,upogníti,кьус бикӏан
1081,biegen::V,zavíjati,баччин
1082,biegen::V,zavíjati,лахӏан бан
1083,drehen::V,vrtéti,гьанан
1084,wenden::V,obrníti,кӏура баен бан
1085,umdrehen::V,zasúkati,кӏура баен бан
1086,heben::V,dvígati,гьаз бан
1087,hochheben::V,privzdígniti,гьаз бан
1088,ergreifen::V,zgrábiti,хъап дан
1089,ergreifen::V,zgrábiti,хъап увиу угьан
1090,halten::V,držáti,бугьлан
1091,drücken::V,tiščáti,кьюч бигьлан
1092,schieben::V,ríniti,щун
1093,kratzen::V,práskati,
1094,lecken::V,lízati,ланцӏа тӏун
1095,beißen::V,grísti,хъапа тӏун
1096,beißen::V,grísti,кьацӏа тӏун
1097,abreißen::V,odtŕgati,буцан
1098,abschneiden::V,odrézati,бухъан
1099,abschneiden::V,odrézati,кьукьин
1100,binden::V,vézati,бахӏин
1101,binden::V,vézati,дахӏин
1102,stecken::V,vtakníti,
1103,brechen::V,lomíti,гъагъан
1104,klopfen::V,tólči,кьутӏа тӏун
1105,hauen::V,séči,рищун
1106,kleben::V,lépiti,лачӏун буллан
1107,reiben::V,tréti,ссуку буллан
1108,reiben::V,dŕgniti,ссуку буллан
1109,streichen::V,namázati,дугъан
1110,streichen::V,namázati,аьгъу дан
1111,schleifen::V,brúsiti,
1112,schneiden::V,rézati,духълан
1113,schneiden::V,rézati,кьукьлан
1114,rütteln::V,strésti,
1115,schütteln::V,majáti,хъюлчу буллан
1116,schwenken::V,obrníti,палцӏ дуллан
1117,schütten::V,sípati,рутӏин
1118,füllen::V,napolníti,буцӏин бан
1119,einwickeln::V,zavíti,кай-кай бан
1120,tragen::V,nêsti,ларсун занан
1121,tragen::V,nêsti,ларсун ачин
1122,schleppen::V,vláčiti,ххилан
1123,ziehen::V,vléči,
1124,aufbewahren::V,shranjeváti,ядан
1125,aufbewahren::V,shranjeváti,ядуллан
1126,werfen::V,lúčati,личин
1127,fangen::V,ujéti,бугьан
1128,fangen::V,ujéti,бугьлан
1129,packen::V,prijéti,
1130,verstecken::V,skríti,ладитан
1131,verstecken::V,skríti,кьюлтӏ дан
1132,verstecken::V,skríti,дахьлаган дан
1133,teilen::V,razdelíti,бачӏин
1134,teilen::V,razdelíti,бутӏа бан
1135,schicken::V,pošíljati,тӏайла буккан
1136,bringen::V,prinêsti,диян дан
1137,hinzufügen::V,pristáviti,ххи бан
1138,bekommen::V,dobíti,ласун
1139,erhalten::V,prejéti,ласун
1140,nehmen::V,vzéti,ласун
1141,wählen::V,izbírati,бувчӏин
1142,auswählen::V,izbráti,бувчӏин
1143,auswählen::V,izbráti,язи бугьан
1144,bewahren::V,ohraníti,ядан
1145,behindern::V,ovírati,дайщишруду дуллан
1146,verderben::V,pokváriti,зия дан
1147,beschädigen::V,poškodováti,зарал буллан
1148,zerbrechen::V,razlomíti,гьагъан
1149,zerbrechen::V,razlomíti,гьагъан бан
1150,zerreißen::V,raztŕgati,ххяхха дуккан
1151,zerstören::V,razrúšiti,лекьан дан
1152,verbrennen::V,sežgáti,ччуччин
1153,geben::V,dáti,дулун
1154,reichen::V,séči,дулун
1155,reichen::V,molíti,дулун
1156,schenken::V,podáriti,пишкаш дан
1157,schenken::V,podáriti,багъишла дан
1158,schenken::V,podáriti,ихӏсандалун дуллун
1159,versprechen::V,obljubíti,банна чин
1160,wünschen::V,vóščiti,
1161,loben::V,hváliti,цӏа дан
1162,küssen::V,poljubováti,ппай тӏун
1163,wiegen::V,zíbati,гьуркку тӏун
1164,wiegen::V,zíbati,гьуркку буллан
1165,wiegen::V,zíbati,гьуркку бан
1166,zudecken::V,pokríti,
1167,wecken::V,zbudíti,чантӏ учин ан
1168,zeigen::V,pokázati,ккаккан бан
1169,führen::V,vêsti,буцин
1170,lehren::V,učíti,лахьхьин бан
1171,lehren::V,učíti,лахьхьин буллан
1172,unterrichten::V,poučeváti,дарс дишаван
1173,aufziehen::V,vzgojíti,хъуна ан
1174,aufziehen::V,vzgojíti,тарбия ан
1175,leiten::V,uprávljati,каялувшиву дан
1176,antreiben::V,goníti,
1177,lassen::V,povzročíti,
1178,einladen::V,povábiti,хъамалу оьвчин
1179,vereinigen::V,zdrúžiti,ца бан
1180,besuchen::V,obiskáti,ялун уххан
1181,treffen::V,pogodíti,хьуна бакьин
1182,sich versammeln::V,zbráti se,батӏин
1183,spielen::V,igráti se,тӏуркӏу тӏун
1184,singen::V,péti,балай тӏун
1185,tanzen::V,plésati,къавтӏун
1186,sich trennen::V,ločíti se,ппив хьун
1187,verlassen::V,zapustíti,увккун гьан
1188,retten::V,réšiti,ххассал бан
1189,bewachen::V,strážiti,къарал бан
1190,schützen::V,sčítiti,ябан
1191,verteidigen::V,braníti,буруччин
1192,sich schlagen::V,têpsti se,биян
1193,schießen::V,stréljati,битлан
1194,siegen::V,zmágati,ххув хьун
1195,siegen::V,zmágati,ххувшаву ласун
1196,ärgern::V,jezíti,ссибизан уллан
1197,ärgern::V,razbúriti,ссибизан уллан
1198,schlagen::V,têpsti,рищун
1199,schlagen::V,udáriti,рищун
1200,treten::V,teptáti,
1201,stechen::V,ubôsti,кьутӏин
1202,stoßen::V,peháti,щун
1203,stoßen::V,drégniti,щун
1204,stehlen::V,ukrásti,дацин
1205,stehlen::V,pokrásti,дацин
1206,stören::V,motíti,кьючин
1207,belästigen::V,nadlegováti,бизар уллан
1208,verbergen::V,skríti,лабитан
1209,verbergen::V,skríti,кӏучӏ бан
1210,täuschen::V,slepíti,хъяврин ан
1211,betrügen::V,várati,аьикьин ан
1212,betrügen::V,ogoljufáti,аьикьин ан
1213,töten::V,ubíti,ивчӏан
1214,wohnen::V,prebívati,оьрму бутлан
1215,arbeiten::V,délati,зун
1216,sammeln::V,zbráti,ттихӏин
1217,sammeln::V,zbráti,вив дишин
1218,pflücken::V,obráti,риттун
1219,jagen::V,lovíti,авли занан
1220,fischen::V,ribáriti,чавахъру бугьлан
1221,fassen::V,zajéti,бугьан
1222,hüten::V,pásti,урттуйн бакьлан
1223,treiben::V,pogánjati,дачин дуллан
1224,treiben::V,pogánjati,лихъан буллан
1225,anbinden::V,privézati,бахӏин
1226,füttern::V,kŕmiti,канаки буллан
1227,melken::V,mólsti,ттизин
1228,hacken::V,sékati,мюрш буллан
1229,hacken::V,sékati,мюрш бан
1230,gießen::V,ulíti,щин дишин
1231,reifen::V,zoréti,диян
1232,zubereiten::V,pripráviti,хӏадур дан
1233,zubereiten::V,pripráviti,хӏадур бан
1234,kochen::V,kúhati,шашан
1235,kochen::V,kúhati,шашан дуллан
1236,backen::V,cvréti,бишлан
1237,backen::V,cvréti,шахьлан
1238,braten::V,pêči,цӏарайх дуллан
1239,umrühren::V,preméšati,хӏала бан
1240,stricken::V,plêsti,щащлан
1241,stricken::V,plêsti,щащан
1242,nähen::V,šívati,дуруххан
1243,färben::V,bárvati,ранг щун
1244,reinigen::V,očístiti,марцӏ бан
1245,waschen::V,opráti,шюшин
1246,abwischen::V,obrísati,лишин
1247,spülen::V,splakováti,вилаган
1248,fegen::V,pométati,башин
1249,kehren::V,mésti,бахьлан
1250,baden::V,kópati se,щинавун учӏлан
1251,sich waschen::V,umíti se,диссун
1252,sich waschen::V,umíti se,лажин диссун
1253,sich waschen::V,umíti se,лажин дислан
1254,sich waschen::V,umíti se,биссун
1255,sich waschen::V,umíti se,чурх бислан
1256,ausziehen::V,izvléči,ликкан
1257,anziehen::V,obléči,лаххан
1258,sich anziehen::V,obléči se,янна лаххан
1259,kämmen::V,česáti,ттарал дуккан
1260,schmücken::V,okrasíti,чӏюлу бан
1261,sagen::V,dejáti,учин
1262,sprechen::V,govoríti,гъалгъа тӏун
1263,reden::V,rêči,гъалгъа тӏун
1264,sich unterhalten::V,razgovárjati se,гъалгъа тӏун
1265,fragen::V,vprášati,цӏуххин
1266,bitten::V,prosíti,тавакъю буллан
1267,erzählen::V,práviti,хавар бусан
1268,mitteilen::V,naznániti,баян бан
1269,mitteilen::V,naznániti,хавар бан
1270,nennen::V,imenováti,цӏа дизан
1271,rufen::V,klícati,оьвтӏун
1272,prahlen::V,baháti se,цӏа дуллан
1273,übersetzen::V,prevêsti,таржума бан
1274,denken::V,mísliti,пикри буллан
1275,glauben::V,verjéti,вих хьун
1276,bemerken::V,opáziti,хӏисав хъун
1277,erkennen::V,spoznáti,увчӏин
1278,begreifen::V,pôjmiti,бувчӏин
1279,verstehen::V,razuméti,
1280,lernen::V,učíti se,лахьлан
1281,lernen::V,učíti se,лахьхьин
1282,wissen::V,znáti,кӏулну бикӏан
1283,wissen::V,znáti,хавар бикӏан
1284,wissen::V,védeti,кӏулну бикӏан
1285,wissen::V,védeti,хавар бикӏан
1286,sich erinnern an::V,spómniti se,дакӏнин бутан
1287,vergessen::V,pozábiti,хъама битан
1288,messen::V,mériti,дуцин дуллан
1289,messen::V,mériti,дуцин дан
1290,zählen::V,štéti,дуккин
1291,rechnen::V,račúnati,хӏисав дан
1292,lesen::V,bráti,ккалан
1293,lesen::V,čítati,ккалан
1294,malen::V,slíkati,сурат дуллан
1295,zeichnen::V,rísati,сурат дуллан
1296,schreiben::V,písati,чичин
1297,schreiben::V,písati,чичлан
1298,besitzen::V,iméti,дуну икӏан
1299,besitzen::V,iméti,дуну дикӏан
1300,besitzen::V,iméti,заллуну икӏан
1301,kaufen::V,kupíti,машан ласун
1302,verkaufen::V,prodáti,баххан
1303,bezahlen::V,pláčati,арцу дулун
1304,bezahlen::V,pláčati,багьа булун
1305,zahlen::V,plačeváti,арцу дулун
1306,zahlen::V,plačeváti,багьа булун
1307,beherrschen::V,obvládati,дуну икӏан
1308,beherrschen::V,obvládati,заллуну икӏан
1309,ertragen::V,prenêsti,бухӏан
1310,Verstand::N,,аькьлу
