,Concept_ID,kv,is
456,Riemen::N,ремень,reim
457,Schnur::N,гез,snúra
458,Leine::N,повод,band
459,Decke::N,одеяло,teppi
460,Kissen::N,подушка,koddi
461,Tuch::N,чышьян,klútur
462,Handtuch::N,чышкӧт,þurrka
463,Handtuch::N,чышкӧт,handklæði
464,Kraft::N,прак,afl
465,Kraft::N,прак,kraftur
466,Stärke::N,вын,styrkur
467,Gesundheit::N,здоровье,heilsa
468,Gesundheit::N,здоровье,heilbrigði
469,Krankheit::N,шог,sjúkdómur
470,Schmerz::N,зубыт,sársauki
471,Wunde::N,рана,sár
472,Fieber::N,лёк тресся,hitasótt
473,Fieber::N,кынтан шогӧт,hitasótt
474,Arznei::N,лекарство,lyf
475,Brücke::N,пос,brú
476,Brunnen::N,колодец ,brunnur
477,Weide::N,пода йирсян,hagi
478,Pfad::N,туй,stígur
479,Weg::N,туй,vegur
480,Straße::N,туй,gata
481,Straße::N,туй,stræti
482,Dorf::N,деревня,þorp
483,Stadt::N,город,borg
484,Brief::N,гижӧт,bréf
485,Buch::N,книга,bók
486,Buchstabe::N,буква,bókstafur
487,Zeitung::N,газета,dagblað
488,Leben::N,олан,líf
489,Tod::N,кулӧм,dauði
490,Grab::N,гу,gröf
491,Kirche::N,вичку,kirkja
492,Sünde::N,грек,synd
493,Gott::N,ен,guð
494,Arbeiter::N,уджалiсь,verkamaður
495,Chef::N,начальник,yfirmaður
496,Meister::N,мастер,meistari
497,Arzt::N,врач,læknir
498,Lehrer::N,велӧтісь,kennari
499,Geld::N,деньга,peningar
500,Geschäft::N,удж,viðskipti
501,Laden::N,магазин,búð
502,Laden::N,магазин,verslun
503,Preis::N,дон,verð
504,Ware::N,товар,vara
505,Nutzen::N,путь,gagn
506,Reichtum::N,богатство,auður
507,Welt::N,му,veröld
508,Land::N,страна,land
509,Staat::N,государство,ríki
510,König::N,кан,konungur
511,Macht::N,власть,vald
512,Grenze::N,граница,landamæri
513,Krieg::N,война,stríð
514,Feind::N,враг,fjandmaður
515,Kampf::N,нярасьӧм,bardagi
516,Kampf::N,вермасьӧм,bardagi
517,Bogen[Waffe]::N,лук,bogi
518,Pfeil::N,ньӧв,ör
519,Gewehr::N,ружьё,byssa
520,Fehler::N,ошибка,villa
521,Lüge::N,ылӧтӧм,lygi
522,Lüge::N,пӧрьялӧм,lygi
523,Schaden::N,лёк,skemmd
524,Unglück::N,пик,óhamingja
525,Unglück::N,оказзё,óhamingja
526,Schuld::N,вина,sök
527,Schluss::N,ком,lok
528,Schluss::N,ком,endir
529,Zeit::N,кад,tími
530,Tag::N,лун,dagur
531,Morgen::N,асыв,morgunn
532,Mittag::N,луншӧр кад,hádegi
533,Abend::N,рыт,kvöld
534,Nacht::N,ой,nótt
535,Woche::N,неделя,vika
536,Monat::N,тӧлicь,mánuður
537,Jahr::N,год,ár
538,Frühling::N,тулыс,vor
539,Sommer::N,гожум,sumar
540,Herbst::N,ар,haust
541,Winter::N,тӧв,vetur
542,Januar::N,январ,janúar
543,Februar::N,февраль,február
544,März::N,март,mars
545,April::N,апрель,apríl
546,Mai::N,май,maí
547,Juni::N,юнь,júní
548,Juli::N,юль,júlí
549,August::N,август,ágúst
550,September::N,сентяб,september
551,Oktober::N,октяб,október
552,November::N,нояб,nóvember
553,Dezember::N,декаб,desember
554,Montag::N,вильлун,mánudagur
555,Dienstag::N,мӧдӧдзлун,þriðjudagur
556,Mittwoch::N,шӧрлун,miðvikudagur
557,Donnerstag::N,нёльӧдзлун,fimmtudagur
558,Freitag::N,витӧдзлун,föstudagur
559,Samstag::N,пывсянлун,laugardagur
560,Sonntag::N,кресення,sunnudagur
561,groß::A,ыджыт,stór
562,klein::A,учӧтик,lítill
563,lang::A,кузь,langur
564,kurz::A,дженыт,stuttur
565,breit::A,ота,breiður
566,schmal::A,векнит,mjór
567,dicht::A,тшӧк,þéttur
568,dick[Gegenstand]::A,кыз,þykkur
569,dünn::A,вӧснит,þunnur
570,fein::A,вӧснит,fíngerður
571,fest::A,крепыт,fastur
572,flach::A,лапкӧса,flatur
573,glatt::A,волькыт,háll
574,glatt::A,волькыт,sléttur
575,hart::A,чӧрыт,harður
576,weich::A,небыт,mjúkur
577,rund::A,гӧгрӧса,kringlóttur
578,spitz::A,ёся,oddhvass
579,scharf::A,лэчыт,beittur
580,stumpf::A,ныж,bitlaus
581,schwer::A,сьӧкыт,þungur
582,schön::A,басӧк,fagur
583,schön::A,басӧк,fallegur
584,heiß::A,жар,heitur
585,warm::A,шоныт,hlýr
586,warm::A,шоныт,heitur
587,kalt::A,кӧдзыт,kaldur
588,kühl::A,сайкыт,svalur
589,frisch::A,виль,frískur
590,feucht::A,вакодь,rakur
591,feucht::A,вакодь,þvalur
592,nass::A,ва,votur
593,nass::A,ва,blautur
594,trocken::A,кӧс,þurr
595,voll::A,тыра,fullur
596,leer::A,тыртӧм,tómur
597,offen::A,оссьӧм,opinn
598,geschlossen::A,игана,lokaður
599,geschlossen::A,пӧдана,lokaður
600,sauber::A,сӧдз,þrifinn
601,sauber::A,сӧстӧм,þrifinn
602,schmutzig::A,нятьӧсь,óhreinn
603,schmutzig::A,нятьӧсь,sóðalegur
604,roh::A,путӧм,hrár
605,reif::A,кисьмалӧм,þroskaður
606,lecker::A,кӧра ,ljúffengur
607,süß::A,чӧскыт,sætur
608,bitter::A,курыт,beiskur
609,sauer::A,шӧма ,súr
610,hell::A,югыт,bjartur
611,dunkel::A,пемыт,dimmur
612,schwarz::A,сьӧд,svartur
613,weiß::A,чочком,hvítur
614,rot::A,гӧрд,rauður
615,gelb::A,веж,gulur
616,blau::A,лӧз,blár
617,grün::A,веж,grænn
618,grau::A,руд,grár
619,grau::A,бусӧй,grár
620,bunt::A,быдрӧма,marglitur
621,billig::A,донтӧм,ódýr
622,teuer::A,дона,dýr
623,wertvoll::A,дона,verðmætur
624,blind::A,синтӧм,blindur
625,taub::A,пельтӧм,heyrnarlaus
626,kräftig::A,вына,öflugur
627,stark::A,вына,sterkur
628,schwach::A,некодя,veill
629,fett::A,госа,feitur
630,schlank::A,статя,grannur
631,schlank::A,статя,spengilegur
632,hübsch::A,басӧк,snotur
633,hübsch::A,басӧк,laglegur
634,böse::A,лёк,illur
635,böse::A,лёк,vondur
636,dumm::A,бӧбӧв,heimskur
637,dumm::A,вежӧртӧм,heimskur
638,faul::A,дыш,latur
639,fleißig::A,уджалicь,iðinn
640,geizig::A,жикмӧра,nískur
641,geizig::A,горшаліcь,nískur
642,klug::A,авья,hygginn
643,klug::A,вежӧра,hygginn
644,geschickt::A,кипода,fimur
645,geschickt::A,кипода,laginn
646,lieb::A,муса,kær
647,lieb::A,муса,ljúfur
648,lieb::A,дзулиньӧй,kær
649,lieb::A,дзулиньӧй,ljúfur
650,lustig::A,гажа,kátur
651,sanft::A,лебезнӧй,blíður
652,hungrig::A,тшыг,soltinn
653,hungrig::A,тшыг,hungraður
654,krank::A,шогалiсь,sjúkur
655,nackt::A,куш,nakinn
656,traurig::A,жугыль,dapur
657,traurig::A,жугыль,hryggur
658,lebendig::A,ловья,lifandi
659,gut::A,бур,góður
660,schlecht::A,умӧль,slæmur
661,schlecht::A,умӧль,lélegur
662,schlimm::A,нештӧм,slæmur
663,alt::A,важ,gamall
664,neu::A,виль,nýr
665,ehemalig::A,вӧвлӧм,fyrrverandi
666,alt[Lebewesen]::A,года,gamall
667,alt[Lebewesen]::A,годдэза,gamall
668,jung::A,том,ungur
669,arm::A,гов,vesall
670,arm::A,гов,fátækur
671,arm::A,беднӧй,vesall
672,arm::A,беднӧй,fátækur
673,reich::A,эма,ríkur
674,reich::A,эма,auðugur
675,bekannt::A,тӧдса,kunnugur
676,fremd::A,чужӧй,framandi
677,fremd::A,чужӧй,ókunnugur
678,verschieden::A,быдкодь,ýmis
679,nah::A,матiсь,nálægur
680,fern::A,ылicь,fjarri
681,fern::A,ылicь,fjarlægur
682,linker::A,шульга,vinstri
683,rechter::A,веськытланись,hægri
684,anderer::A,мукӧд,annar
685,erster::A,медодзза,fyrsti
686,zweiter::A,кыкӧт,annar
687,dritter::A,куимӧт,þriðji
688,dritter::A,куимӧдз,þriðji
689,letzter::A,бӧрья,síðasti
690,letzter::A,мёдбӧрья,síðasti
691,auf einmal::ADV,тшӧтш,allt í einu
692,zusammen::ADV,ӧтлаын,saman
693,lange::ADV,дыр,lengi
694,plötzlich::ADV,друг,skyndilega
695,sofort::ADV,тшӧтш,strax
696,sofort::ADV,тшӧтш,þegar í stað
697,später::ADV,медбӧрын,seinna
698,jetzt::ADV,ӧні,nú
699,jetzt::ADV,ӧні,núna
700,heute::ADV,талун,í dag
701,morgen::ADV,ашын,á morgun
702,bald::ADV,чожа,brátt
703,bald::ADV,чожа,bráðum
704,dann::ADV,сыбӧрын,svo
705,dann::ADV,сыбӧрын,síðan
706,gestern::ADV,тӧн,í gær
707,einst::ADV,ӧтпыр,forðum
708,damals::ADV,сэк,þá
709,damals::ADV,сэк,á þeim tímum
710,damals::ADV,сэки,þá
711,damals::ADV,сэки,á þeim tímum
712,danach::ADV,сэсся,á eftir því
713,vorher::ADV,одзжык,áður
714,zuerst::ADV,наперво,fyrst
715,einmal::ADV,ӧтпыр,einu sinni
716,manchmal::ADV,мукӧдпыр,stundum
717,oft::ADV,-лы-,oft
718,immer::ADV,быдпыр,alltaf
719,immer::ADV,быдпыр,sífellt
720,immer::ADV,быдпырся,alltaf
721,immer::ADV,быдпырся,sífellt
722,niemals::ADV,некӧр,aldrei
723,hier::ADV,татӧн,hér
724,hierhin::ADV,татчӧ,hingað
725,von hier::ADV,тасянь,héðan
726,dort::ADV,сэтӧн,þar
727,dort::ADV,сэтӧн,þarna
728,dorthin::ADV,сэтчин,þangað
729,geradeaus::ADV,веськыта,beint áfram
730,vorwärts::ADV,одзӧ,áfram
731,rückwärts::ADV,бӧр,aftur á bak
732,zurück::ADV,бӧр,aftur
733,zurück::ADV,бӧр,til baka
734,unten::ADV,увтын,niðri
735,unten::ADV,увтын,fyrir neðan
736,hinab::ADV,увтас,niður
737,hinab::ADV,увтас,niður eftir
738,oben::ADV,вевдӧрас,uppi
739,hinauf::ADV,вывлань,upp
740,hinauf::ADV,вывлань,upp eftir
741,hinauf::ADV,вывланьӧ,upp
742,hinauf::ADV,вывланьӧ,upp eftir
743,überall::ADV,быдлан,alls staðar
744,nicht::ADV,ог,ekki
745,ein wenig::ADV,-ышт,dálítið
746,ein wenig::ADV,невна,dálítið
747,kaum::ADV,ӧдва,varla
748,kaum::ADV,ӧдва,tæplega
749,sehr::ADV,вывтi,mjög
750,so::ADV,сiдз,svo
751,so::ADV,сiдз,þannig
752,noch::ADV,эшӧ,enn
753,noch::ADV,эшӧ,ennþá
754,nur::ADV,только,bara
755,nur::ADV,только,aðeins
756,schon::ADV,ни,nú þegar
757,wieder::ADV,бӧра,aftur
758,wieder::ADV,бӧра,að nýju
759,vergebens::ADV,весись,árangurslaust
760,vor::PRP,одзас,fyrir
761,hinter::PRP,бӧрӧ,bak við
762,hinter::PRP,бӧрӧ,aftur fyrir
763,unter::PRP,увтын,undir
764,durch::PRP,пыр,gegnum
765,neben::PRP,бокам,hjá
766,neben::PRP,бокам,við hliðina á
767,neben::PRP,боксиным,hjá
768,neben::PRP,боксиным,við hliðina á
769,zwischen::PRP,коласас,milli
770,zwischen::PRP,коласас,á milli
771,wegen::PRP,понда,vegna
772,dies::PRN,эта,þetta
773,das::PRN,сiя,það
774,alles::PRN,быдӧс,allt
775,ich::PRN,ме,ég
776,du::PRN,тэ,þú
777,er::PRN,сiя,hann
778,wir::PRN,мийӧ,við
779,ihr::PRN,ті,þið
780,sie::PRN,нія,þær
781,sie::PRN,нія,þeir
782,was::FPRN,мый,hvað
783,wer::FPRN,кин,hver
784,wo::FADV,кытӧн,hvar
785,wohin::FADV,кытчӧ,hvert
786,wie::FADV,дзик,hvernig
787,warum::FADV,мыля,hvers vegna
788,warum::FADV,мыйсянь,hvers vegna
789,wieviel::FNUM,мымда,hve mikill
790,eins::NUM,ӧт,einn
791,zwei::NUM,кык,tveir
792,drei::NUM,куим,þrír
793,vier::NUM,нёль,fjórir
794,fünf::NUM,вит,fimm
795,sechs::NUM,квать,sex
796,sieben::NUM,сизим,sjö
797,acht::NUM,кыкьямыс,átta
798,neun::NUM,ӧкмыс,níu
799,zehn::NUM,дас,tíu
800,elf::NUM,дасотік,ellefu
801,zwölf::NUM,даскык,tólf
802,zwanzig::NUM,кыкдас,tuttugu
803,dreißig::NUM,куимдас,þrjátíu
804,vierzig::NUM,нёльдас,fjörutíu
805,fünfzig::NUM,витдас,fimmtíu
806,sechzig::NUM,кватьдас,sextíu
807,siebzig::NUM,сизимдас,sjötíu
808,achtzig::NUM,кыкьямысдас,áttatíu
809,neunzig::NUM,ӧкмысдас,níutíu
810,hundert::NUM,сто,hundrað
811,tausend::NUM,тысяча,þúsund
812,und::CNJ,и,og
813,und::CNJ,да,og
814,oder::CNJ,или,eða
815,stehen::V,сулавны,standa
816,sitzen::V,пукавны,sitja
817,liegen::V,куйлыны,liggja
818,hängen::V,ӧшавны,hanga
819,werden::V,лоны,verða
820,passieren::V,аркмыны,gerast
821,beginnen::V,петны,byrja
822,enden::V,-сь,enda
823,enden::V,-сь,lykta
824,enden::V,бырны,enda
825,enden::V,бырны,lykta
826,wechseln::V,вежсьыны,skipta
827,aufgehen[Sonne]::V,петавны,koma upp
828,untergehen[Sonne]::V,пуксьыны,ganga til viðar
829,scheinen[Sonne]::V,югьявны,skína
830,donnern::V,гымавны,þruma
831,wehen::V,пӧлявны,blása
832,strömen::V,киссьыны,streyma
833,fließen::V,визывтны,fljóta
834,sich drehen::V,бергавны,snúast
835,schwanken::V,кӧвьясьны,riða
836,schwanken::V,кӧвьясьны,rugga
837,schwingen::V,дюттясьны,sveiflast
838,fallen::V,усьны,falla
839,brennen::V,сотчыны,brenna
840,rauchen::V,тшынасьны,reykja
841,regnen::V,зэрны,rigna
842,gefrieren::V,гегдыны,frjósa
843,tauen::V,сывны,þiðna
844,schmelzen::V,сывны,bráðna
845,trocknen::V,косьмыны,þorna
846,sieden::V,пизьны,sjóða
847,faulen::V,нёльзьыны,rotna
848,verfaulen::V,тӧрмыны,rotna
849,verfaulen::V,сiсьмыны,rotna
850,reißen::V,косясьны,rifna
851,versinken::V,вӧйны,sökkva
852,vergehen::V,мунны,líða
853,erscheinen::V,мыччисьны,birtast
854,verschwinden::V,ӧшны,hverfa
855,sinken::V,ямны,síga
856,abnehmen::V,ямны,lækka
857,abnehmen::V,ямны,minnka
858,zunehmen::V,паськавны,aukast
859,steigen::V,лэбтiсьны,stíga
860,wachsen::V,быдмыны,vaxa
861,glänzen::V,свиттявны,glóa
862,glänzen::V,свиттявны,glampa
863,funkeln::V,югйовтлыны,leiftra
864,funkeln::V,югйӧв-керны,leiftra
865,lärmen::V,чавзыны,hafa hátt
866,läuten::V,диньгыны,hringja
867,klingeln::V,силькӧтны,hringja
868,klirren::V,жольӧтны,glamra
869,klirren::V,жольӧтны,skrölta
870,brausen::V,гуасьны,ólga
871,rauschen::V,кышӧтны,suða
872,klingen::V,горавны,hljóma
873,bellen::V,увтны,gelta
874,bellen::V,вувтны,gelta
875,heulen::V,уннявны,væla
876,heulen::V,уннявны,ýlfra
877,blasen::V,пӧлявны,blása
878,pfeifen::V,пиксыны,blístra
879,schreien::V,айзыны,æpa
880,stöhnen::V,ойзыны,stynja
881,stöhnen::V,ружтыны,stynja
882,zittern::V,легьявны,titra
883,zittern::V,легьявны,skjálfa
884,leben::V,овны,lifa
885,geboren werden::V,шогмыны,fæðast
886,atmen::V,лолавны,anda
887,atmen::V,лолавны,draga andann
888,trinken::V,юны,drekka
889,essen::V,сёйны,borða
890,schlucken::V,ньылавны,kingja
891,müde werden::V,мыдзны,þreytast
892,einschlafen::V,ланьтны,sofna
893,schlafen::V,узьны,sofa
894,aufwachen::V,саймыны,vakna
895,aufwachen::V,пальмыны,vakna
896,aufstehen::V,сувтны,fara á fætur
897,sich erholen::V,шоччисьлыны,hvíla sig
898,krank werden::V,моржитны,veikjast
899,krank werden::V,моржитны,verða veikur
900,krank sein::V,шогавны,vera veikur
901,krank sein::V,визьӧтны,vera veikur
902,schmerzen::V,висьны,kenna til
903,husten::V,кашляйтны,hósta
904,genesen::V,бурдны,batna
905,genesen::V,бурдны,frískast
906,sterben::V,кувны,deyja
907,umkommen::V,вийсьыны,farast
908,sich bewegen::V,локны,bifast
909,sich bewegen::V,ветлӧтны,bifast
910,sich rühren::V,вӧрзьӧтчыны,hreyfast
911,sich erheben::V,сувтны,standa upp
912,sich setzen::V,пуксьыны,setjast
913,hinfallen::V,пӧрласьны,detta
914,laufen::V,мунны,labba
915,schreiten::V,тальччавны,ganga
916,spazierengehen::V,котрасьны,ganga sér til skemmtunar
917,eilen::V,тэрмасьны,fara hratt
918,sich beeilen::V,тэрмасьны,flýta sér
919,sausen::V,вирдавны-котӧртны,þjóta
920,springen::V,чеччавны,stökkva
921,klettern::V,кышасьны,klifra
922,schaukeln::V,чурликасьны,róla
923,schaukeln::V,чурликасьны,rugga
924,kriechen::V,кыскасьны-мунны,skríða
925,schwimmen::V,вартчыны,synda
926,tauchen::V,сунгисьны ваӧ,kafa
927,rudern::V,сынны,róa
928,fahren::V,мунны,aka
929,fahren::V,мунны,fara
930,fliegen::V,лэбавны,fljúga
931,gehen::V,мунны,fara
932,gehen::V,мунны,ganga
933,weggehen::V,мунны,fara burt
934,weggehen::V,мунны,ganga burt
935,abfahren::V,иньдӧтчыны,aka burt
936,abfahren::V,мунны,aka burt
937,anhalten::V,сувтны,stöðva
938,hineingehen::V,пырны,ganga inn
939,eintreten::V,пырны,koma inn
940,eintreten::V,пырны,ganga inn
941,kommen::V,локны,koma
942,ankommen::V,локны,koma til
943,zurückkommen::V,бертны,koma til baka
944,zurückkommen::V,панӧвтсьыны,koma til baka
945,bleiben::V,кольччыны,haldast
946,bleiben::V,кольччыны,vera kyrr
947,warten::V,видзчисьны,bíða
948,erwarten::V,видзчисьны,búast við
949,erwarten::V,видзчисьны,eiga von á
950,suchen::V,кошшыны,leita
951,finden::V,адззыны,finna
952,versuchen::V,пондыны,reyna
953,versuchen::V,пондӧтны,reyna
954,vorbereiten::V,лӧсьӧтны,undirbúa
955,lieben::V,милуйтны,elska
956,mögen::V,радейтны,þykja gott
957,mögen::V,радейтны,falla í geð
958,lachen::V,серавны,hlæja
959,rühren::V,сьӧлӧм вӧрзьӧтны,snerta
960,weinen::V,горзыны,gráta
961,schimpfen::V,видчыны,skammast
962,sich ärgern::V,лёкавны,sárna
963,sich ärgern::V,лёкавны,gremjast
964,sich fürchten::V,повны,óttast
