,Concept_ID,mdf,mn
775,schwach::A,лафча,сул
776,fett::A,куя́,тарган
777,fett::A,куя́,голигор
778,schlank::A,виде ронга,голшиг
779,hübsch::A,мазы,сайхан
780,hübsch::A,мазы,хөөрхөн
781,böse::A,кяжи,муу
782,böse::A,кяжи,хортой
783,dumm::A,аф ёню,тэнэг
784,dumm::A,шава пря,тэнэг
785,faul::A,нола,залхуу
786,fleißig::A,ку́лхцонды,чармайлтгай
787,geizig::A,кирьжя,харамч
788,geizig::A,жаднай,харамч
789,klug::A,ёню,цэцэн
790,klug::A,пря́ви,цэцэн
791,geschickt::A,маштозь тиф,дүйтэй
792,lieb::A,цебярь,хайрт
793,lustig::A,ра́хси,цэнгэлтэй
794,sanft::A,сетьме,наалинхай
795,hungrig::A,вача,өлөн
796,hungrig::A,вача,өлссөн
797,hungrig::A,вачеда,өлөн
798,hungrig::A,вачеда,өлссөн
799,krank::A,сяряди,өвчтэй
800,nackt::A,штада,нүцгэн
801,nackt::A,кърхтапа,нүцгэн
802,traurig::A,ла́жнай,гунигт
803,lebendig::A,эряй,амьд
804,lebendig::A,эряй,амьтай
805,gut::A,пара,сайн
806,gut::A,цебярь,сайн
807,schlecht::A,кальдяв,муу
808,schlecht::A,кальдяв,өөдгүй
809,richtig::A,виде,зөв
810,richtig::A,виде,зүйтэй
811,schlimm::A,кальдяв,муухай
812,wahr::A,афкуксонь,үнэн
813,wahr::A,афкуксонь,жинхэнэ
814,alt::A,ташта,хуучин
815,neu::A,од,шинэ
816,ehemalig::A,и́нгольдень,агсан
817,ehemalig::A,и́нгольдень,байсан
818,alt[Lebewesen]::A,сире,өвгөн
819,alt[Lebewesen]::A,сире,хижээл
820,jung::A,од,залуу
821,arm::A,а́шу,ядуу
822,reich::A,козя,баян
823,reich::A,козя,баялаг
824,bekannt::A,содаф,танил
825,berühmt::A,содавикс,цуутай
826,berühmt::A,содавикс,алдартай
827,fremd::A,лия,харь
828,fremd::A,лия,гадаад
829,fremd::A,аф содаф,харь
830,fremd::A,аф содаф,гадаад
831,verschieden::A,аф фкя ла́цонь,ондоо
832,verschieden::A,аф фкя ла́цонь,янз янзын
833,nah::A,мала,ойрын
834,nah::A,мала,дөтийн
835,nah::A,аф ичкоздень,ойрын
836,nah::A,аф ичкоздень,дөтийн
837,fern::A,и́чкоздень,холын
838,fern::A,куна́рдонь,холын
839,linker::A,кержи,буруу
840,rechter::A,види,баруун
841,anderer::A,лия,өөр
842,anderer::A,лия,нөгөө
843,erster::A,васенце,нэгдэх
844,erster::A,васенце,нэгдүгээр
845,zweiter::A,омбоце,хоёрдугаар
846,dritter::A,колмоце,гуравдугаар
847,letzter::A,ме́кольце,сүүлийн
848,allein::ADV,ськамонза,ганцаараа
849,auf einmal::ADV,вихцок,нэгмөсөн
850,zusammen::ADV,марс,цуг
851,zusammen::ADV,марс,хамт
852,zusammen::ADV,ма́рса,цуг
853,zusammen::ADV,ма́рса,хамт
854,lange::ADV,кува́тьс,удаан
855,plötzlich::ADV,а́пак учт,гэнэт
856,sofort::ADV,тяникиге,дороо
857,später::ADV,ме́ле,дараа
858,jetzt::ADV,тяни,өнөө
859,heute::ADV,тячи,өнөө
860,heute::ADV,тячи,өнөөдөр
861,morgen::ADV,ва́нды,маргааш
862,morgen::ADV,ва́нды,маргаадар
863,bald::ADV,курок,түргэн
864,bald::ADV,курок,удахгүй
865,dann::ADV,меле,хожим
866,dann::ADV,меле,тэгээд
867,dann::ADV,сяда меле,хожим
868,dann::ADV,сяда меле,тэгээд
869,gestern::ADV,ися́к,өчигдөр
870,einst::ADV,весть,нэг
871,einst::ADV,мзя́рда-бди,нэг
872,damals::ADV,эста,тэгэхэд
873,danach::ADV,меле,тэгээд
874,danach::ADV,меле,дараа нь
875,vorher::ADV,инголи,урьд
876,zuerst::ADV,ва́сенда,анх
877,zuerst::ADV,ва́сенда,эхлээд
878,einmal::ADV,весть,нэг удаа
879,manchmal::ADV,лия́ста,хааяа
880,manchmal::ADV,лия́ста,заримдаа
881,manchmal::ADV,ко́ста-ко́ста,хааяа
882,manchmal::ADV,ко́ста-ко́ста,заримдаа
883,oft::ADV,си́деста,олонтоо
884,immer::ADV,фалу,байнга
885,immer::ADV,най,байнга
886,niemals::ADV,аф мзя́рдонга,хэзээ ч
887,niemals::ADV,аф мзя́рдонга,хэдийд ч
888,hier::ADV,тяса,энд
889,hierhin::ADV,сей,нааш
890,hierhin::ADV,тяза,нааш
891,von hier::ADV,тя́ста,эндээс
892,dort::ADV,тоса,тэнд
893,dorthin::ADV,тов,тийш
894,dorthin::ADV,тоза,тийш
895,geradeaus::ADV,ви́деста,шулуун
896,vorwärts::ADV,и́нголи,урагшаа
897,rückwärts::ADV,ме́ки,буцаан
898,rückwärts::ADV,ме́ки,сөөргөө
899,zurück::ADV,ме́ки,буцаж
900,zurück::ADV,ме́ки,гэдрэг
901,unten::ADV,ала,дор
902,hinab::ADV,алу,уруу
903,oben::ADV,вяре,дээр
904,hinauf::ADV,вяри,өөд
905,hinauf::ADV,вяри,дээш
906,überall::ADV,се́мбе ва́стова,хааяагүй
907,überall::ADV,се́мбе ва́стова,энд тэндгүй
908,nicht::ADV,аф,эс
909,nicht::ADV,аф,-гүй
910,ein wenig::ADV,аф лама,жаахан
911,kaum::ADV,а́ньцек,арай
912,kaum::ADV,а́ньцек,арай гэж
913,sehr::ADV,пяк,тун
914,so::ADV,ста́не,тэгж
915,so::ADV,ста́не,ингээд
916,noch::ADV,нинге,дахин
917,noch::ADV,нинге,дахиад
918,nur::ADV,аньцек,зөвхөн
919,nur::ADV,аньцек,гагцхүү
920,schon::ADV,ни,нэгэнт
921,wieder::ADV,та́га,дахин
922,wieder::ADV,та́га,дахиад
923,vergebens::ADV,стак,хий
924,vor::PRP,инголе,өмнө
925,hinter::PRP,фтала,ард
926,hinter::PRP,мельге,ард
927,unter::PRP,ала,доор
928,durch::PRP,пачк,дундуур
929,neben::PRP,ваксса,хажууд
930,zwischen::PRP,ёткса,завсар
931,zwischen::PRP,ёткса,хооронд
932,wegen::PRP,сюнеда,төлөө
933,wegen::PRP,сюнеда,дээрээс
934,dies::PRN,тя,энэ
935,das::PRN,ся,тэр
936,das::PRN,тона,тэр
937,alles::PRN,сембе,цөм
938,alles::PRN,сембе,бүгд
939,ich::PRN,мон,би
940,du::PRN,тон,чи
941,er::PRN,сон,тэр
942,er::PRN,сон,тэр хүн
943,wir::PRN,минь,бид
944,ihr::PRN,тинь,та нар
945,sie::PRN,синь,тэд
946,was::FPRN,мезе,юу
947,wer::FPRN,кие,хэн
948,wo::FADV,коса,хаа
949,wo::FADV,коса,хаана
950,wohin::FADV,ков,хааш
951,wohin::FADV,ков,хаана
952,wohin::FADV,коза,хааш
953,wohin::FADV,коза,хаана
954,wie::FADV,ко́да,яаж
955,wie::FADV,ко́да,хэрхэн
956,warum::FADV,мес,юунд
957,warum::FADV,мес,яагаад
958,wieviel::FNUM,мзя́ра,хэдий
959,wieviel::FNUM,мзя́ра,хэд
960,eins::NUM,фкя,нэг
961,zwei::NUM,кафта,хоёр
962,drei::NUM,колма,гурав
963,vier::NUM,ниле,дөрөв
964,fünf::NUM,вете,тав
965,sechs::NUM,кота,зургаа
966,sieben::NUM,сисем,долоо
967,acht::NUM,кафкса,найм
968,neun::NUM,ве́йхкса,ес
969,zehn::NUM,кемонь,арав
970,elf::NUM,кефкие,арван нэг
971,zwölf::NUM,кемгафтува,арван хоёр
972,zwanzig::NUM,комсь,хорь
973,dreißig::NUM,колмогемонь,гуч
974,vierzig::NUM,нильге́монь,дөч
975,fünfzig::NUM,ве́дьгемонь,тавь
976,sechzig::NUM,ко́дгемонь,жар
977,siebzig::NUM,сизьге́монь,дал
978,achtzig::NUM,ка́фксогемонь,ная
979,neunzig::NUM,ве́йхксогемонь,ер
980,hundert::NUM,сяда,зуу
981,tausend::NUM,тёжянь,мянга
982,und::CNJ,и,ч
983,und::CNJ,и,болон
984,und::CNJ,дъ,ч
985,und::CNJ,дъ,болон
986,oder::CNJ,или,буюу
987,oder::CNJ,али,буюу
988,stehen::V,а́щемс стя́да,зогсох
989,sitzen::V,ащемс озада,суух
990,liegen::V,ма́дозь а́щемс,хэвтэх
991,hängen::V,нюрьгомс,өлгөөтэй байх
992,hängen::V,нюрьгомс,дүүжлээтэй байх
993,werden::V,арамс,болох
994,werden::V,тиевомс,болох
995,passieren::V,лисэмс,тохиох
996,passieren::V,эвондамс,тохиох
997,beginnen::V,ушедомс,эхлэх
998,enden::V,лоткамс,дүүрэх
999,wechseln::V,по́лафнемс,хувирах
1000,aufgehen[Sonne]::V,стямс,мандах
1001,aufgehen[Sonne]::V,лисемс,мандах
1002,untergehen[Sonne]::V,валгомс,жаргах
1003,scheinen[Sonne]::V,ва́лдоптомс,гэрэлтэх
1004,donnern::V,торамс,дуугарах
1005,wehen::V,уфа́мс,салхилах
1006,wehen::V,уфа́мс,хөөрөгдөх
1007,strömen::V,шудемс,гүйх
1008,strömen::V,шудемс,урсах
1009,fließen::V,шудемс,урсах
1010,sich drehen::V,шаромс,эргэлдэх
1011,schwanken::V,якамс,хэлбэлзэх
1012,schwingen::V,люксемс,ганхах
1013,schwingen::V,люксемс,хэлбэлзэх
1014,schwingen::V,нюрьсемс,ганхах
1015,schwingen::V,нюрьсемс,хэлбэлзэх
1016,fallen::V,прамс,унах
1017,fallen::V,прашендомс,унах
1018,brennen::V,паломс,шатах
1019,rauchen::V,качадомс,баагих
1020,regnen::V,пиземс,бороо орно
1021,gefrieren::V,эйндамс,хөлдөх
1022,gefrieren::V,кельмомс,хөлдөх
1023,tauen::V,соламс,хайлах
1024,schmelzen::V,соламс,уярах
1025,trocknen::V,коськомс,хатах
1026,sieden::V,лакамс,буцлах
1027,sieden::V,лакамс,даргилах
1028,faulen::V,наксадомс,үжрэх
1029,faulen::V,наксадомс,өмхийрөх
1030,verfaulen::V,наксадомс,бээх
1031,verfaulen::V,наксадомс,өгрөх
1032,reißen::V,сязевомс,цуурах
1033,versinken::V,ваямс,живэх
1034,vergehen::V,ётамс,нөгчих
1035,vergehen::V,ётамс,өнгөрөх
1036,erscheinen::V,эвондамс,гарах
1037,erscheinen::V,эвондамс,бултайх
1038,verschwinden::V,юма́мс,далд орох
1039,verschwinden::V,юма́мс,алга болох
1040,sinken::V,валгомс,татрах
1041,sinken::V,валгомс,доошлох
1042,abnehmen::V,киремс,багасах
1043,abnehmen::V,киремс,хорогдох
1044,zunehmen::V,ламокстомс,ихсэх
1045,zunehmen::V,рашнемс,ихсэх
1046,steigen::V,кеподемс,нэмэгдэх
1047,wachsen::V,касомс,өсөх
1048,wachsen::V,касомс,ургах
1049,glänzen::V,цинзелдомс,гилгэнэх
1050,glänzen::V,цинзелдомс,гилбэгнэх
1051,glänzen::V,цифордомс,гилгэнэх
1052,glänzen::V,цифордомс,гилбэгнэх
1053,funkeln::V,ци́фтордомс,гялжах
1054,funkeln::V,ци́фтордомс,гялалзах
1055,lärmen::V,жалнамс,шуугих
1056,läuten::V,гайфтемс,цохих
1057,klingeln::V,гайфтемс,хонхдох
1058,klingeln::V,гайфтемс,дуугарах
1059,klirren::V,ка́нзеркшнемс,хангир жингэр хийх
1060,brausen::V,жоледемс,бургилах
1061,rauschen::V,вжнамс,сэржигнэх
1062,rauschen::V,гамнамс,сэржигнэх
1063,klingen::V,кайгомс,хангинах
1064,bellen::V,ува́мс,хуцах
1065,heulen::V,сувомс,улих
1066,heulen::V,урнамс,улих
1067,blasen::V,уфа́мс,үлзэх
1068,pfeifen::V,вяшкомс,исгэрэх
1069,schreien::V,пешкодомс,хашгирах
1070,stöhnen::V,куфцемс,ёолох
1071,stöhnen::V,куфцемс,гэнгэнэх
1072,zittern::V,таромс,дагжих
1073,leben::V,эрямс,амьдрах
1074,geboren werden::V,шачемс,төрөх
1075,atmen::V,ажнамс,амьсгалах
1076,trinken::V,симомс,уух
1077,essen::V,ярхцамс,идэх
1078,schlucken::V,нилемс,залгих
1079,müde werden::V,сиземс,ядрах
1080,einschlafen::V,матодовомс,унтчих
1081,schlafen::V,удомс,унтах
1082,aufwachen::V,съргоземс,сэрэх
1083,aufstehen::V,стямс,босох
1084,sich erholen::V,ваймосемс,амрах
1085,krank werden::V,сярядькстомс,өвдөж эхлэх
1086,krank sein::V,сярядемс,өвдөх
1087,schmerzen::V,сярядемс,өвдөх
1088,schmerzen::V,сярядемс,шархирах
1089,husten::V,козомс,ханиах
1090,genesen::V,пъ́чкамс,засрах
1091,sterben::V,куломс,үхэх
1092,sterben::V,куломс,нас барах
1093,umkommen::V,юма́мс,үхэх
1094,sich bewegen::V,шаштомс,хөдлөх
1095,sich rühren::V,сърхка́мс,хөдлөх
1096,sich erheben::V,стямс,босох
1097,sich setzen::V,озамс,суух
1098,hinfallen::V,прамс,ойчих
1099,hinfallen::V,сяворемс,ойчих
1100,laufen::V,якамс,явган явах
1101,schreiten::V,молемс,алхах
1102,schreiten::V,аськолямс,алхах
1103,spazierengehen::V,якамс,зугаалах
1104,eilen::V,эряскодомс,хурдлах
1105,sich beeilen::V,эряскодомс,яарах
1106,sich beeilen::V,эряскодомс,шамдах
1107,sausen::V,лиемс,давхих
1108,rennen::V,арнемс,гүйх
1109,springen::V,комотнемс,харайх
1110,springen::V,комотнемс,дэвхрэх
1111,klettern::V,ку́цемс,авирах
1112,schaukeln::V,нюрямс,ганхалзах
1113,kriechen::V,шаштомс комада,мөлхөх
1114,schwimmen::V,уемс,сэлэх
1115,tauchen::V,юпиемс,шунгах
1116,tauchen::V,чёпафнемс,шунгах
1117,rudern::V,па́немс ве́неж,сэлүүрдэх
1118,fahren::V,ардомс,явах
1119,fliegen::V,лиемс,нисэх
1120,gehen::V,молемс,явах
1121,weggehen::V,тумс,явах
1122,abfahren::V,тумс,одох
1123,abfahren::V,тумс,хөдлөх
1124,anhalten::V,лоткамс,зогсох
1125,hineingehen::V,сува́мс,орох
1126,eintreten::V,сува́мс,орох
1127,kommen::V,самс,ирэх
1128,ankommen::V,самс,хүрэх
1129,ankommen::V,пачкодемс,хүрэх
1130,zurückkommen::V,мърдамс,харих
1131,zurückkommen::V,мърдамс,буцаж ирэх
1132,bleiben::V,иля́домс,үлдэх
1133,warten::V,учемс,хүлээх
1134,erwarten::V,учемс,хүлээх
1135,suchen::V,вешемс,эрэх
1136,suchen::V,вешемс,бэдрэх
1137,finden::V,мумс,олох
1138,versuchen::V,варчсемс,оролдох
1139,vorbereiten::V,анокламс,бэлтгэх
1140,lieben::V,кельгомс,янаглах
1141,mögen::V,кельгомс,таалах
1142,lachen::V,рахамс,инээх
1143,lachen::V,рахсемс,инээх
1144,rühren::V,токамс седи,сэтгэл уяруулах
1145,weinen::V,авардемс,уйлах
1146,schimpfen::V,сюцемс,хараах
1147,sich ärgern::V,кяжиямс,уурлах
1148,sich fürchten::V,пелемс,айх
1149,fürchten::V,пелемс,айх
1150,fliehen::V,ворьгодемс,зугтах
1151,fliehen::V,ворьгодемс,гүйж очих
1152,flüchten::V,ша́домс,оргох
1153,flüchten::V,во́рьгодемс,оргох
1154,sehen::V,няемс,үзэх
1155,anschauen::V,ваномс,харах
1156,ansehen::V,ваномс,харах
1157,hören::V,марямс,дуулах
1158,zuhören::V,ку́лхдоньомс,чагнах
1159,probieren::V,варжамс,амсаж үзэх
1160,riechen::V,никса́мс,үнэрлэх
1161,fühlen::V,марямс,мэдрэх
1162,scheinen::V,ня́евомс,шиг үзэгдэх
1163,zu sehen sein::V,ня́евомс,үзэгдэх
1164,zu sehen sein::V,ня́евомс,харагдах
1165,vernehmen::V,марямс,дуулах
1166,frieren::V,паломс,даарах
1167,frieren::V,кельмомс,даарах
1168,tun::V,тиемс,хийх
1169,tun::V,тиемс,үйлдэх
1170,können::V,маштомс,болох
1171,wollen::V,-не-,хүсэх
1172,anfangen::V,ушедомс,эхлэх
1173,beenden::V,аде́ламс,дуусгах
1174,aufhören::V,лоткамс,болих
1175,aufhören::V,лоткамс,зогсох
1176,gelingen::V,удалакшнемс,бүтэх
1177,geraten::V,лисемс,илрэх
1178,öffnen::V,панжемс,нээх
1179,öffnen::V,панжемс,тайлах
1180,schließen::V,сёлгомс,хаах
1181,stellen::V,путомс,тавих
1182,stellen::V,путомс,босгох
1183,setzen::V,озафнемс,суулгах
1184,setzen::V,озавтнемс,суулгах
1185,legen::V,путомс,хийх
1186,legen::V,путомс,тавих
1187,berühren::V,токамс,шүргэх
1188,verbinden::V,сотомс,залгах
1189,bedecken::V,комачамс,бүрэх
1190,bedecken::V,вельхтямс,бүрэх
1191,aufhängen::V,повфтамс,өлгөх
1192,aufhängen::V,повфтамс,дүүжлэх
1193,anzünden::V,крьвя́стемс,асаах
1194,anzünden::V,крьвя́стемс,ноцоох
1195,aufheben::V,кеподемс,өргөх
1196,aufheben::V,касфтомс,өргөх
1197,zurücklassen::V,ка́домс,орхих
1198,zurücklassen::V,ка́домс,үлдээх
1199,verlieren::V,юма́фтомс,гээх
1200,fallen lassen::V,прафтомс,унагах
1201,machen::V,тиемс,хийх
1202,machen::V,тиемс,гаргах
1203,herstellen::V,анокламс,бүтээх
1204,bauen::V,путомс,барих
1205,reparieren::V,петемс,засах
1206,reparieren::V,петемс,сэлбэх
1207,verbessern::V,цебярьгофтомс,засах
1208,verbessern::V,цебярьгофтомс,сайжруулах
1209,ändern::V,полафтомс,өөрчлөх
1210,graben::V,шу́вомс,малтах
1211,graben::V,та́ргамс,малтах
1212,beugen::V,мяндемс,бөгтийлгөх
1213,biegen::V,комафтомс,матах
1214,biegen::V,комафтомс,муруйлгах
1215,drehen::V,шо́вамс,эргүүлэх
1216,drehen::V,ша́рфнемс,эргүүлэх
1217,wenden::V,ша́рфтомс,эргүүлэх
1218,umdrehen::V,шарфтомс,хөрвүүлэх
1219,heben::V,ке́подемс,өргөх
1220,hochheben::V,ке́подемс,өргөх
1221,hochheben::V,ка́сфтомс,өргөх
1222,ergreifen::V,фатямс,атгах
1223,halten::V,кирдемс,барих
1224,drücken::V,люпшта́мс,дарах
1225,schieben::V,шашфтомс,түлхэх
1226,kratzen::V,а́нгорямс,хусах
1227,kratzen::V,а́нгорямс,маажих
1228,kratzen::V,киськоря́мс,хусах
1229,kratzen::V,киськоря́мс,маажих
1230,lecken::V,нолсемс,долоох
1231,beißen::V,сускомс,зуух
1232,beißen::V,сускомс,хазах
1233,abreißen::V,сяземс,таслах
1234,abschneiden::V,керомс,тайрах
1235,binden::V,сотомс,боох
1236,binden::V,сотомс,хүлэх
1237,stecken::V,сялгомс,шаах
1238,stecken::V,сялгомс,шигтгэх
1239,brechen::V,си́ннемс,хугалах
1240,brechen::V,ка́лафтомс,хугалах
1241,klopfen::V,чакамс,цохих
1242,klopfen::V,чакамс,тогших
1243,klopfen::V,чакиемс,цохих
1244,klopfen::V,чакиемс,тогших
1245,hauen::V,шавомс,дэлдэх
1246,hauen::V,пиксомс,дэлдэх
1247,kleben::V,пе́тфнемс,наах
1248,reiben::V,шо́вамс,нухах
1249,reiben::V,шо́вамс,нидчих
1250,streichen::V,вадемс,нялах
1251,streichen::V,вадемс,түрхэх
1252,schleifen::V,шо́вамс,билүүдэх
1253,schleifen::V,шо́вамс,гуранздах
1254,schneiden::V,керомс,огтлох
1255,rütteln::V,та́рфтомс,холхнулах
1256,schütteln::V,шука́демс,сэгсрэх
1257,schwenken::V,яфодемс,дэвэх
1258,schwenken::V,яфодемс,даллах
1259,schütten::V,каямс,цутгах
1260,schütten::V,каямс,аягалах
1261,schütten::V,нюрьхтя́мс,цутгах
1262,schütten::V,нюрьхтя́мс,аягалах
1263,füllen::V,пяшкодемс,дүүргэх
1264,einwickeln::V,тапардамс,боох
1265,einwickeln::V,тапардамс,ороох
1266,tragen::V,кандомс,авчрах
1267,schleppen::V,ускомс,чирэх
1268,ziehen::V,ускомс,татах
1269,aufbewahren::V,ванфтомс,хадгалах
1270,werfen::V,ёрямс,хаях
1271,werfen::V,ёрямс,шидэх
1272,fangen::V,кунда́мс,барих
1273,packen::V,фатямс,шүүрэх
1274,verstecken::V,кяшемс,нуух
1275,teilen::V,явомс,хуваах
1276,schicken::V,кучемс,илгээх
1277,schicken::V,кучемс,явуулах
1278,bringen::V,кандомс,авчрах
1279,bringen::V,кандомс,аваачих
1280,bringen::V,пачфтемс,авчрах
1281,bringen::V,пачфтемс,аваачих
1282,hinzufügen::V,пу́томс та́га,нэмэх
1283,hinzufügen::V,ма́ксомс та́га,нэмэх
1284,bekommen::V,сявомс,хүлээн авах
1285,erhalten::V,сявомс,хүлээн авах
1286,nehmen::V,сявомс,авах
1287,wählen::V,ко́чкамс,сонгох
1288,auswählen::V,кочкамс,шилэх
1289,bewahren::V,ванфтомс,гамнах
1290,behindern::V,шорямс,саад хийх
1291,behindern::V,шорямс,тотгор болох
1292,verderben::V,коламс,эвдэх
1293,verderben::V,гастямс,эвдэх
1294,beschädigen::V,тиендемс зиян,гэмтээх
1295,zerbrechen::V,тапамс,хагалах
1296,zerbrechen::V,тапамс,хага цохих
1297,zerreißen::V,сяземс,урах
1298,zerstören::V,ка́лафтомс,эвдэх
1299,zerstören::V,ка́лафтомс,сүйтгэх
1300,verbrennen::V,пълхта́мс,шатаах
1301,geben::V,ма́ксомс,өгөх
1302,reichen::V,максомс,өгөх
1303,reichen::V,максомс,дамжуулах
1304,schenken::V,каземс,бэлэглэх
1305,versprechen::V,ма́ксомс вал,амлах
1306,wünschen::V,арьсемс,ерөөх
1307,loben::V,шна́мс,магтах
1308,loben::V,шна́мс,сайшаах
1309,küssen::V,палсемс,озох
1310,küssen::V,палсемс,үнсэх
1311,wiegen::V,нюря́фтомс,бүүвэйлэх
1312,zudecken::V,вельхтямс,хучих
1313,zudecken::V,вельхтямс,бүтээх
1314,wecken::V,стя́фтомс,сэрээх
1315,wecken::V,съ́ргозьфтемс,сэрээх
1316,zeigen::V,няфтемс,үзүүлэх
1317,führen::V,вятемс,хөтлөх
1318,lehren::V,тонафтомс,заах
1319,unterrichten::V,тонафтомс,сургах
1320,aufziehen::V,касфтомс,өсгөх
1321,aufziehen::V,касфтомс,хүмүүжүүлэх
1322,leiten::V,вятемс,удирдах
1323,antreiben::V,вятемс,шамдуулах
1324,lassen::V,кошардомс,-уулах
1325,einladen::V,тердемс,залах
1326,einladen::V,серьгядемс,залах
1327,vereinigen::V,пуроптомс,нэгтгэх
1328,vereinigen::V,пуроптомс,хамтруулах
1329,vereinigen::V,кочкамс марса,нэгтгэх
1330,vereinigen::V,кочкамс марса,хамтруулах
1331,besuchen::V,варжамс,зочлох
1332,treffen::V,васьфтомс,учрах
1333,treffen::V,васьфтомс,дайралдах
1334,sich versammeln::V,кочкавомс,хуралдах
1335,spielen::V,налхксемс,наадах
1336,singen::V,морамс,дуулах
1337,tanzen::V,кштимс,бүжиглэх
1338,sich trennen::V,явомс,салах
1339,verlassen::V,кадондомс,хаях
1340,retten::V,идемс,гэтэлгэх
1341,retten::V,араламс,гэтэлгэх
1342,bewachen::V,ваномс,сахих
1343,schützen::V,а́раламс,хамгаалах
1344,verteidigen::V,а́раламс,хамгаалах
1345,sich schlagen::V,тюремс,зодолдох
1346,schießen::V,ляцемс,харвах
1347,schießen::V,ляцемс,буу буудах
1348,siegen::V,сяськомс,ялах
1349,ärgern::V,кяжияфтомс,уурлуулах
1350,ärgern::V,кяжияфтомс,уур хүргэх
1351,schlagen::V,токамс,цохих
1352,treten::V,тапамс,өшиглөх
1353,stechen::V,пупамс,хатгах
1354,stechen::V,сялгомс,хатгах
1355,stoßen::V,тостядемс,ёврох
1356,stoßen::V,тостядемс,нудрах
1357,stehlen::V,саламс,хулгайлах
1358,stören::V,шорсемс,саад болох
1359,belästigen::V,токсамс,зовоох
1360,belästigen::V,токсамс,амраахгүй байх
1361,belästigen::V,аф кадомс ваймама,зовоох
1362,belästigen::V,аф кадомс ваймама,амраахгүй байх
1363,verbergen::V,кяшемс,нуух
1364,verbergen::V,кяшемс,далдлах
1365,täuschen::V,васькафтомс,мэхлэх
1366,täuschen::V,кяльготнемс,мэхлэх
1367,betrügen::V,васькафнемс,хуурах
1368,töten::V,шавомс,алах
1369,töten::V,аде́ламс,алах
1370,wohnen::V,эрямс,суух
1371,wohnen::V,эрямс,амьдрах
1372,arbeiten::V,покодемс,ажиллах
1373,arbeiten::V,покодемс,хөдөлмөрлөх
1374,sammeln::V,кочкамс,түүх
1375,sammeln::V,кочкамс,хураах
1376,sammeln::V,пу́роптомс,түүх
1377,sammeln::V,пу́роптомс,хураах
1378,pflücken::V,фатнемс,түүх
1379,pflücken::V,нотфнемс,түүх
1380,jagen::V,кунда́мс,агнах
1381,jagen::V,кунда́мс,гөрөөлөх
1382,fischen::V,калонь кунда́мс,загасчлах
1383,fischen::V,калонь кунда́мс,загас барих
1384,fassen::V,кунда́мс,барих
1385,hüten::V,ваномс,маллах
1386,hüten::V,ваномс,хариулах
1387,treiben::V,панемс,туух
1388,anbinden::V,сотомс,уях
1389,füttern::V,трямс,тэжээх
1390,füttern::V,а́ндомс,тэжээх
1391,melken::V,потямс,саах
1392,hacken::V,лазондомс,цавчих
1393,gießen::V,валомс,услах
1394,reifen::V,кенеремс,боловсрох
1395,zubereiten::V,анокламс,бэлдэх
1396,kochen::V,пидемс,чанах
1397,backen::V,пидемс,жигнэх
1398,braten::V,пуштомс,шарах
1399,braten::V,пуштомс,хайрах
1400,umrühren::V,шорямс,хутгах
1401,stricken::V,кодамс,нэхэх
1402,stricken::V,кодамс,сүлжих
1403,nähen::V,стамс,оёх
1404,färben::V,а́рхтомс,будах
1405,reinigen::V,ва́ткамс,арилгах
1406,reinigen::V,ва́ткамс,цэвэрлэх
1407,reinigen::V,а́роптомс,арилгах
1408,reinigen::V,а́роптомс,цэвэрлэх
1409,waschen::V,муськомс,угаах
1410,abwischen::V,нардамс,арчих
1411,spülen::V,оргалдомс,зайлах
1412,fegen::V,тяемс,хамах
1413,fegen::V,тяемс,шүүрдэх
1414,kehren::V,тяемс,шүүрдэх
1415,kehren::V,тяемс,туужуудах
1416,baden::V,э́шелямс,усанд орох
1417,sich waschen::V,штамс,биеэ угаах
1418,ausziehen::V,кайсефтемс,тайлах
1419,anziehen::V,ща́фтомс,өмсөх
1420,sich anziehen::V,щамс,хувцаслах
1421,kämmen::V,се́ендемс,самнах
1422,schmücken::V,на́ряжамс,гоёх
1423,schmücken::V,на́ряжамс,чимэх
1424,schmücken::V,ма́зоптомс,гоёх
1425,schmücken::V,ма́зоптомс,чимэх
1426,sagen::V,азомс,гэх
1427,sagen::V,азомс,хэлэх
1428,sagen::V,мярьгомс,гэх
1429,sagen::V,мярьгомс,хэлэх
1430,sprechen::V,корхтамс,ярих
1431,sprechen::V,корхтамс,өгүүлэх
1432,reden::V,корхнемс,хэлэх
1433,reden::V,корхнемс,хөөрөлдөх
1434,sich unterhalten::V,корхнемс,ярилцах
1435,fragen::V,ки́зефтемс,асуух
1436,bitten::V,а́намс,гуйх
1437,bitten::V,ве́шемс,гуйх
1438,erzählen::V,а́зондомс,өгүүлэх
1439,mitteilen::V,азомс,дуулгах
1440,mitteilen::V,азомс,мэдээлэх
1441,nennen::V,лемдемс,нэрлэх
1442,nennen::V,путомс лем,нэрлэх
1443,rufen::V,серьгядемс,дуудах
1444,prahlen::V,шна́фтомс пря́,бардах
1445,prahlen::V,шна́фтомс пря́,сайрхах
1446,übersetzen::V,ётафтомс,орчуулах
1447,denken::V,арьсемс,санах
1448,glauben::V,кемамс,итгэх
1449,bemerken::V,ня́емс,ажих
1450,bemerken::V,ня́емс,ажиглах
1451,erkennen::V,содамс,таних
1452,begreifen::V,сатомс,ойлгох
1453,verstehen::V,шарьхкодемс,мэдэж авах
1454,lernen::V,тонафнемс,сурах
