,Concept_ID,sl,lt
792,zuerst::ADV,spŕva,pirma
793,zuerst::ADV,spŕva,iš pradžių̃
794,einmal::ADV,ênkrat,kartą
795,einmal::ADV,ênkrat,vieną kartą
796,manchmal::ADV,včásih,kai kada
797,oft::ADV,pogósto,dažnai
798,immer::ADV,védno,visada
799,immer::ADV,védno,visuomet
800,immer::ADV,zméraj,visada
801,immer::ADV,zméraj,visuomet
802,niemals::ADV,nikdàr,niekada
803,niemals::ADV,nikdàr,niekuomet
804,hier::ADV,tù,čia
805,hier::ADV,túkaj,čia
806,hierhin::ADV,sèmkaj,šen
807,hierhin::ADV,sèmkaj,čionai
808,von hier::ADV,od tú,iš čia
809,dort::ADV,tàm,ten
810,dort::ADV,tàm,tenai
811,dorthin::ADV,tjà,ten
812,dorthin::ADV,tjà,ten link
813,geradeaus::ADV,rávno napréj,tiesiai
814,vorwärts::ADV,napréj,pirmyn
815,rückwärts::ADV,zádaj,atbulai
816,zurück::ADV,nazáj,atgal
817,unten::ADV,dôli,žemai
818,unten::ADV,dôli,apačioje
819,unten::ADV,spôdaj,žemai
820,unten::ADV,spôdaj,apačioje
821,hinab::ADV,dôl,žemyn
822,oben::ADV,gôri,viršuj
823,oben::ADV,zgôraj,viršuj
824,hinauf::ADV,gôr,aukštyn
825,hinauf::ADV,gôr,į viršų
826,überall::ADV,povsód,visur
827,nicht::ADV,ne,ne
828,ein wenig::ADV,málo,truputį
829,kaum::ADV,kómaj,vos
830,sehr::ADV,zeló,labai
831,sehr::ADV,zeló,baisiai
832,so::ADV,takó,taip
833,noch::ADV,še,dar
834,nur::ADV,samó,tik
835,nur::ADV,samó,vien
836,schon::ADV,žè,jau
837,wieder::ADV,spét,vėl
838,wieder::ADV,spét,iš naujo
839,vergebens::ADV,zamàn,veltui
840,vergebens::ADV,zamàn,bergždžiai
841,vergebens::ADV,zastónj,veltui
842,vergebens::ADV,zastónj,bergždžiai
843,vor::PRP,pred,prieš
844,hinter::PRP,za,už
845,unter::PRP,pod,po
846,durch::PRP,skózi,pro
847,durch::PRP,skózi,per
848,neben::PRP,kràj,prie
849,neben::PRP,kràj,šalia
850,neben::PRP,póleg,prie
851,neben::PRP,póleg,šalia
852,zwischen::PRP,med,tarp
853,zwischen::PRP,izmed,tarp
854,wegen::PRP,zarádi,dėl
855,wegen::PRP,zarádi,dėlei
856,dies::PRN,tó,šis
857,dies::PRN,tó,šitas
858,das::PRN,tó,tat
859,alles::PRN,vsè,visas
860,ich::PRN,jàz,aš
861,du::PRN,tí,tu
862,er::PRN,òn,jis
863,wir::PRN,mí,mes
864,ihr::PRN,ví,jūs
865,sie::PRN,ôni,ji
866,sie::PRN,ôni,jos
867,was::FPRN,káj,kas
868,wer::FPRN,kdó,kas
869,wo::FADV,kjé,kur
870,wohin::FADV,kám,kur
871,wohin::FADV,kám,kur link
872,wie::FADV,kakó,kaip
873,warum::FADV,zakáj,kod̃ėl
874,warum::FADV,zakáj,dėl ko
875,wieviel::FNUM,kóliko,kiek
876,eins::NUM,êden,vienas
877,zwei::NUM,dvá,du
878,drei::NUM,trí,trys
879,vier::NUM,štíri,keturi
880,fünf::NUM,pét,penki
881,sechs::NUM,šést,šeši
882,sieben::NUM,sédem,septyni
883,acht::NUM,ósem,aštuoni
884,neun::NUM,devét,devyni
885,zehn::NUM,desét,dešimt
886,elf::NUM,enájst,vienuolika
887,zwölf::NUM,dvánajst,dvylika
888,zwanzig::NUM,dvájset,dvidešimt
889,dreißig::NUM,trídeset,trisdešimt
890,vierzig::NUM,štírideset,keturiasdešimt
891,fünfzig::NUM,pétdeset,penkiasdešimt
892,sechzig::NUM,šéstdeset,šešiasdešimt
893,siebzig::NUM,sédemdeset,septyniasdešimt
894,achtzig::NUM,ósemdeset,aštuoniasdešimt
895,neunzig::NUM,devétdeset,devyniasdešimt
896,hundert::NUM,stó,šimtas
897,tausend::NUM,tísoč,tūkstantis
898,und::CNJ,in,ĩr
899,oder::CNJ,áli,ar
900,oder::CNJ,áli,arba
901,stehen::V,státi,stovėti
902,sitzen::V,sedéti,sėdėti
903,liegen::V,ležáti,gulėti
904,hängen::V,viséti,kyboti
905,hängen::V,viséti,kabėti
906,werden::V,postáti,taptis
907,werden::V,postáti,darytis
908,passieren::V,zgodíti se,atsitikti
909,passieren::V,zgodíti se,pasitaikyti
910,beginnen::V,začéti se,prasid́ėti
911,enden::V,končáti se,baigtis
912,wechseln::V,ménjati se,keistis
913,wechseln::V,ménjati se,pasikeisti
914,aufgehen[Sonne]::V,vzíti,tekėti
915,aufgehen[Sonne]::V,vzíti,patekėti
916,untergehen[Sonne]::V,zaíti,leistis
917,untergehen[Sonne]::V,zaíti,nusileisti
918,scheinen[Sonne]::V,sijáti,šviesti
919,donnern::V,grméti,griausti
920,donnern::V,grméti,griaudėti
921,wehen::V,píhati,pūsti
922,strömen::V,líti,lietis
923,strömen::V,líti,plūsti
924,fließen::V,têči,tekėti
925,sich drehen::V,vrtéti se,suktis
926,sich drehen::V,vrtéti se,pasisukti
927,schwanken::V,kolébati,svyruoti
928,schwingen::V,níhati,suptis
929,fallen::V,pádati,pulti
930,fallen::V,pádati,kristi
931,brennen::V,goréti,degti
932,rauchen::V,kadíti se,rūkyti
933,regnen::V,deževáti,lyti
934,gefrieren::V,zmŕzniti,užšalti
935,tauen::V,tájati,tirpti
936,schmelzen::V,kopnéti,lydytis
937,trocknen::V,sušíti se,džiūti
938,sieden::V,kipéti,virti
939,faulen::V,gníti,pūti
940,verfaulen::V,zgníti,švinkti
941,reißen::V,tŕgati se,plyšti
942,reißen::V,tŕgati se,trūkti
943,versinken::V,pogrézniti se,skę̃sti
944,versinken::V,pogrézniti se,grimzti
945,vergehen::V,miníti,praeiti
946,erscheinen::V,pojáviti se,pasirodyti
947,verschwinden::V,izgíniti,dingti
948,verschwinden::V,izgíniti,išnykti
949,verschwinden::V,izgíniti,pranykti
950,sinken::V,péšati,kristi
951,abnehmen::V,pojémati,mažėti
952,abnehmen::V,pojémati,silpnėti
953,zunehmen::V,véčati se,didėti
954,zunehmen::V,véčati se,padaugėti
955,zunehmen::V,množíti se,didėti
956,zunehmen::V,množíti se,padaugėti
957,steigen::V,dvígati se,kilti
958,wachsen::V,rásti,augti
959,glänzen::V,sijáti,blizgėti
960,funkeln::V,ískriti se,žibėti
961,lärmen::V,ropotáti,triukšmauti
962,lärmen::V,razgrájati,triukšmauti
963,läuten::V,zvoníti,skambinti
964,klingeln::V,zvončkljáti,skambinti
965,klirren::V,žvenketáti,žvangėti
966,brausen::V,šuméti,šniokšti
967,rauschen::V,šuštéti,ošti
968,rauschen::V,šuštéti,šlamėti
969,rauschen::V,šelestéti,ošti
970,rauschen::V,šelestéti,šlamėti
971,klingen::V,zvenéti,skardėti
972,bellen::V,lájati,loti
973,heulen::V,zavíjati,kaukti
974,heulen::V,zavíjati,staugti
975,blasen::V,píhniti,pūsti
976,pfeifen::V,pískati,švilpti
977,pfeifen::V,pískati,švilpauti
978,pfeifen::V,žvížgati,švilpti
979,pfeifen::V,žvížgati,švilpauti
980,schreien::V,kričáti,šaukti
981,stöhnen::V,stókati,dejuoti
982,stöhnen::V,stókati,aimanuoti
983,zittern::V,drgetáti,virpėti
984,leben::V,živéti,gyventi
985,geboren werden::V,rodíti se,gimti
986,atmen::V,díhati,alsuoti
987,atmen::V,díhati,kvėpuoti
988,trinken::V,píti,gerti
989,essen::V,jésti,valgyti
990,schlucken::V,požírati,praryti
991,müde werden::V,péšati,nuvargti
992,müde werden::V,péšati,privargti
993,müde werden::V,utrúditi se,nuvargti
994,müde werden::V,utrúditi se,privargti
995,einschlafen::V,zaspáti,užmigti
996,schlafen::V,spáti,miegoti
997,aufwachen::V,zbudíti se,pabusti
998,aufstehen::V,vstáti,keltis
999,aufstehen::V,vstáti,atsikelti
1000,sich erholen::V,oddahníti se,pailsėti
1001,sich erholen::V,oddahníti se,poilsiauti
1002,krank werden::V,oboléti,susirgti
1003,krank sein::V,bíti bolán,sirgti
1004,schmerzen::V,boléti,sopėti
1005,schmerzen::V,boléti,skaudėti
1006,husten::V,kášljati,kosėti
1007,genesen::V,okrévati,sveikti
1008,genesen::V,okrévati,taisytis
1009,sterben::V,umréti,mirti
1010,sterben::V,umréti,numirti
1011,umkommen::V,pogíniti,žūti
1012,sich bewegen::V,zganíti se,judėti
1013,sich bewegen::V,zganíti se,pasijudinti
1014,sich rühren::V,premakníti se,krutėti
1015,sich erheben::V,vstájati,pakilti
1016,sich erheben::V,vstájati,atsikelti
1017,sich erheben::V,vzdígniti se,pakilti
1018,sich erheben::V,vzdígniti se,atsikelti
1019,sich setzen::V,sésti,sėstis
1020,sich setzen::V,sésti,atsisėsti
1021,hinfallen::V,pásti dôl,parkristi
1022,hinfallen::V,pásti dôl,pargriūti
1023,laufen::V,hodíti,eiti
1024,schreiten::V,stópati,žengti
1025,schreiten::V,stópati,žingsniuoti
1026,spazierengehen::V,na sprehòd íti,pasivaikščioti
1027,eilen::V,drvéti,skubėti
1028,sich beeilen::V,hitéti,paskub́ėti
1029,sich beeilen::V,hitéti,pasiskubinti
1030,sausen::V,dírkati,dumti
1031,sausen::V,dírkati,lėkti
1032,rennen::V,dírjati,bėgti
1033,springen::V,skákati,šokti
1034,klettern::V,plézati,kopti
1035,schaukeln::V,kolébati,supti
1036,schaukeln::V,kolébati,linguoti
1037,kriechen::V,pláziti se,ropoti
1038,kriechen::V,pláziti se,šliaužti
1039,schwimmen::V,plávati,plaukti
1040,tauchen::V,potápljati se,nerti
1041,rudern::V,vesláti,irtis
1042,rudern::V,vesláti,irkluoti
1043,fahren::V,vozíti se,važiuoti
1044,fahren::V,vozíti se,važinėti
1045,fahren::V,peljáti se,važiuoti
1046,fahren::V,peljáti se,važinėti
1047,fliegen::V,létati,lėkti
1048,fliegen::V,létati,skristi
1049,gehen::V,íti,eiti
1050,weggehen::V,odíti,išeiti
1051,abfahren::V,odpeljáti se,išvykti
1052,abfahren::V,odpeljáti se,išvažiuoti
1053,anhalten::V,ustáviti se,sustoti
1054,hineingehen::V,íti nóter,įeiti
1055,eintreten::V,vstopíti,įžengti
1056,kommen::V,príti,ateiti
1057,ankommen::V,prispéti,ateiti
1058,ankommen::V,prihájati,ateiti
1059,zurückkommen::V,vrníti se,grį̃žti
1060,zurückkommen::V,vrníti se,sugrį̃žti
1061,bleiben::V,ostáti,likti
1062,bleiben::V,ostáti,pasilikti
1063,warten::V,čákati,laukti
1064,erwarten::V,pričakováti,laukti
1065,suchen::V,iskáti,ieškoti
1066,finden::V,nájti,rasti
1067,finden::V,nájti,surasti
1068,versuchen::V,poskúšati,mėginti
1069,vorbereiten::V,pripráviti,rengti
1070,lieben::V,ljubíti,myĺėti
1071,mögen::V,márati,ḿėgti
1072,mögen::V,márati,patikti
1073,lachen::V,smejáti se,juoktis
1074,rühren::V,ganíti,jaudinti
1075,rühren::V,ganíti,graudinti
1076,weinen::V,jókati,verkti
1077,weinen::V,plákati,verkti
1078,schimpfen::V,psováti,bartis
1079,schimpfen::V,zmérjati,bartis
1080,sich ärgern::V,jezíti se,pykti
1081,sich ärgern::V,jezíti se,apmaudauti
1082,sich fürchten::V,báti se,bijoti
1083,sich fürchten::V,báti se,baimintis
1084,fürchten::V,báti se,bijoti
1085,fürchten::V,báti se,baimintis
1086,fliehen::V,bežáti,bėgti
1087,fliehen::V,bežáti,sprukti
1088,flüchten::V,pobégniti,pabėgti
1089,sehen::V,vídeti,žiūŕėti
1090,anschauen::V,oglédati,žiūŕėti
1091,ansehen::V,glédati,žiūrėti į
1092,ansehen::V,glédati,pažiūrėti į
1093,hören::V,slíšati,girdėti
1094,zuhören::V,poslúšati,klausytis
1095,probieren::V,poskúšati,ragauti
1096,probieren::V,poskúšati,paragauti
1097,riechen::V,dúhati,uosti
1098,riechen::V,dúhati,užuosti
1099,fühlen::V,čutíti,justi
1100,fühlen::V,čutíti,jausti
1101,fühlen::V,čutíti,pajusti
1102,scheinen::V,zdéti se,rodytis
1103,scheinen::V,zdéti se,atrodyti
1104,zu sehen sein::V,vídeti se,pasirodyti
1105,vernehmen::V,čúti,išgirsti
1106,frieren::V,zébsti,šalti
1107,tun::V,délati,daryti
1108,können::V,môči,galėti
1109,können::V,môči,pajėgti
1110,wollen::V,hotéti,norėti
1111,anfangen::V,začéti,pradėti
1112,anfangen::V,začéti,prasid́ėti
1113,beenden::V,dokončáti,baigti
1114,beenden::V,dokončáti,užbaigti
1115,aufhören::V,prenéhati,liautis
1116,gelingen::V,uspéti,pavykti
1117,gelingen::V,uspéti,pasisekti
1118,gelingen::V,posréčiti se,pavykti
1119,gelingen::V,posréčiti se,pasisekti
1120,geraten::V,obnêsti se,nusisekti
1121,öffnen::V,odpréti,atverti
1122,öffnen::V,odpréti,atidaryti
1123,schließen::V,zapréti,uždaryti
1124,stellen::V,postáviti,statyti
1125,stellen::V,postáviti,pastatyti
1126,setzen::V,posadíti,sodinti
1127,setzen::V,posadíti,pasodinti
1128,legen::V,položíti,dėti
1129,legen::V,položíti,pad́ėti
1130,berühren::V,dotíkati se,liesti
1131,berühren::V,dotíkati se,paliesti
1132,verbinden::V,obvézati,jungti
1133,verbinden::V,obvézati,surišti
1134,bedecken::V,pokríti,uždengti
1135,aufhängen::V,obésiti,pakarti
1136,aufhängen::V,obésiti,pakabinti
1137,anzünden::V,zažgáti,padegti
1138,aufheben::V,vzdígniti,pakelti
1139,zurücklassen::V,zapustíti,palikti
1140,verlieren::V,izgubíti,pamesti
1141,fallen lassen::V,navréči,atsisakyti
1142,machen::V,naredíti,dirbti
1143,machen::V,napráviti,dirbti
1144,herstellen::V,izdélati,gaminti
1145,bauen::V,gradíti,statyti
1146,bauen::V,gradíti,pastatyti
1147,reparieren::V,popráviti,taisyti
1148,reparieren::V,popráviti,remontuoti
1149,verbessern::V,izbóljšati,gerinti
1150,verbessern::V,izbóljšati,ištaisyti
1151,ändern::V,spremeníti,keisti
1152,ändern::V,spremeníti,pakeisti
1153,graben::V,kopáti,kasti
1154,graben::V,grêbsti,kasti
1155,beugen::V,upogníti,lenkti
1156,beugen::V,upogníti,palenkti
1157,biegen::V,zavíjati,lenkti
1158,biegen::V,zavíjati,palenkti
1159,drehen::V,vrtéti,sukti
1160,wenden::V,obrníti,kreipti
1161,wenden::V,obrníti,pakreipti
1162,umdrehen::V,zasúkati,sukti
1163,umdrehen::V,zasúkati,apversti
1164,heben::V,dvígati,kelti
1165,heben::V,dvígati,pakelti
1166,hochheben::V,privzdígniti,pakelti
1167,ergreifen::V,zgrábiti,čiupti
1168,ergreifen::V,zgrábiti,griebti
1169,halten::V,držáti,laikyti
1170,halten::V,držáti,palaikyti
1171,drücken::V,tiščáti,spausti
1172,schieben::V,ríniti,stumti
1173,kratzen::V,práskati,kasyti
1174,kratzen::V,práskati,grandyti
1175,lecken::V,lízati,laižyti
1176,beißen::V,grísti,kandžioti
1177,abreißen::V,odtŕgati,nuplėšti
1178,abschneiden::V,odrézati,atpjauti
1179,abschneiden::V,odrézati,atkirpti
1180,binden::V,vézati,rišti
1181,binden::V,vézati,surišti
1182,stecken::V,vtakníti,kišti
1183,stecken::V,vtakníti,įkišti
1184,brechen::V,lomíti,lūžti
1185,brechen::V,lomíti,laužyti
1186,klopfen::V,tólči,belsti
1187,klopfen::V,tólči,barbenti
1188,hauen::V,séči,mušti
1189,kleben::V,lépiti,lipdyti
1190,kleben::V,lépiti,klijuoti
1191,reiben::V,tréti,trinti
1192,reiben::V,tréti,tarkuoti
1193,reiben::V,dŕgniti,trinti
1194,reiben::V,dŕgniti,tarkuoti
1195,streichen::V,namázati,tepti
1196,streichen::V,namázati,užtepti
1197,schleifen::V,brúsiti,galą́sti
1198,schneiden::V,rézati,pjauti
1199,schneiden::V,rézati,kirpti
1200,rütteln::V,strésti,purtyti
1201,schütteln::V,majáti,purtyti
1202,schwenken::V,obrníti,mojuoti
1203,schütten::V,sípati,pilti
1204,schütten::V,sípati,berti
1205,füllen::V,napolníti,pildyti
1206,füllen::V,napolníti,pripildyti
1207,einwickeln::V,zavíti,įvynioti
1208,einwickeln::V,zavíti,suvynioti
1209,tragen::V,nêsti,nešti
1210,tragen::V,nêsti,nešioti
1211,schleppen::V,vláčiti,vilkti
1212,ziehen::V,vléči,tempti
1213,aufbewahren::V,shranjeváti,laikyti
1214,werfen::V,lúčati,mesti
1215,werfen::V,lúčati,sviesti
1216,fangen::V,ujéti,sugauti
1217,packen::V,prijéti,čiupti
1218,packen::V,prijéti,griebti
1219,verstecken::V,skríti,slėpti
1220,verstecken::V,skríti,slapstyti
1221,teilen::V,razdelíti,dalyti
1222,teilen::V,razdelíti,padalyti
1223,schicken::V,pošíljati,sių̃sti
1224,schicken::V,pošíljati,pasių̃sti
1225,bringen::V,prinêsti,atnešti
1226,hinzufügen::V,pristáviti,pridėti
1227,bekommen::V,dobíti,gauti
1228,erhalten::V,prejéti,gauti
1229,nehmen::V,vzéti,paimti
1230,wählen::V,izbírati,rinkti
1231,wählen::V,izbírati,išsirinkti
1232,auswählen::V,izbráti,išrinkti
1233,bewahren::V,ohraníti,išsaugoti
1234,behindern::V,ovírati,trukdyti
1235,verderben::V,pokváriti,sugadinti
1236,beschädigen::V,poškodováti,žaloti
1237,beschädigen::V,poškodováti,gadinti
1238,zerbrechen::V,razlomíti,sukulti
1239,zerbrechen::V,razlomíti,sudaužyti
1240,zerreißen::V,raztŕgati,perplėšti
1241,zerreißen::V,raztŕgati,suplėšyti
1242,zerstören::V,razrúšiti,suardyti
1243,zerstören::V,razrúšiti,sugriauti
1244,verbrennen::V,sežgáti,deginti
1245,verbrennen::V,sežgáti,sudeginti
1246,geben::V,dáti,duoti
1247,geben::V,dáti,paduoti
1248,reichen::V,séči,paduoti
1249,reichen::V,molíti,paduoti
1250,schenken::V,podáriti,dovanoti
1251,versprechen::V,obljubíti,žadėti
1252,versprechen::V,obljubíti,pažadėti
1253,wünschen::V,vóščiti,norėti
1254,wünschen::V,vóščiti,linḱėti
1255,loben::V,hváliti,girti
1256,loben::V,hváliti,pagirti
1257,küssen::V,poljubováti,bučiuoti
1258,wiegen::V,zíbati,supti
1259,zudecken::V,pokríti,užkloti
1260,zudecken::V,pokríti,uždengti
1261,wecken::V,zbudíti,žadinti
1262,zeigen::V,pokázati,rodyti
1263,führen::V,vêsti,vesti
1264,führen::V,vêsti,vadovauti
1265,lehren::V,učíti,mokyti
1266,lehren::V,učíti,išmokyti
1267,unterrichten::V,poučeváti,dėstyti
1268,aufziehen::V,vzgojíti,išauginti
1269,leiten::V,uprávljati,valdyti
1270,leiten::V,uprávljati,vadovauti
1271,antreiben::V,goníti,uiti
1272,antreiben::V,goníti,raginti
1273,antreiben::V,goníti,skubinti
1274,lassen::V,povzročíti,paliepti
1275,einladen::V,povábiti,kviesti
1276,einladen::V,povábiti,pakviesti
1277,vereinigen::V,zdrúžiti,sujungti
1278,vereinigen::V,zdrúžiti,suvienyti
1279,besuchen::V,obiskáti,lankyti
1280,besuchen::V,obiskáti,aplankyti
1281,treffen::V,pogodíti,sutikti
1282,treffen::V,pogodíti,pasitikti
1283,sich versammeln::V,zbráti se,susirinkti
1284,spielen::V,igráti se,groti
1285,spielen::V,igráti se,žaisti
1286,singen::V,péti,dainuoti
1287,tanzen::V,plésati,šokti
1288,sich trennen::V,ločíti se,skirtis
1289,sich trennen::V,ločíti se,išsiskirti
1290,verlassen::V,zapustíti,palikti
1291,retten::V,réšiti,gelbėti
1292,bewachen::V,strážiti,sergėti
1293,schützen::V,sčítiti,ginti
1294,schützen::V,sčítiti,apginti
1295,verteidigen::V,braníti,ginti
1296,verteidigen::V,braníti,apginti
1297,sich schlagen::V,têpsti se,muštis
1298,schießen::V,stréljati,šauti
1299,schießen::V,stréljati,šaudyti
1300,siegen::V,zmágati,nugalėti
1301,ärgern::V,jezíti,pykinti
1302,ärgern::V,razbúriti,pykinti
1303,schlagen::V,têpsti,mušti
1304,schlagen::V,têpsti,smogti
1305,schlagen::V,têpsti,trenkti
1306,schlagen::V,udáriti,mušti
1307,schlagen::V,udáriti,smogti
1308,schlagen::V,udáriti,trenkti
1309,treten::V,teptáti,mygti
1310,stechen::V,ubôsti,gelti
1311,stechen::V,ubôsti,smeigti
1312,stoßen::V,peháti,stumti
1313,stoßen::V,peháti,pastumti
1314,stoßen::V,drégniti,stumti
1315,stoßen::V,drégniti,pastumti
1316,stehlen::V,ukrásti,vogti
1317,stehlen::V,pokrásti,vogti
1318,stören::V,motíti,trikdyti
1319,belästigen::V,nadlegováti,apsunkinti
1320,verbergen::V,skríti,slėpti
1321,verbergen::V,skríti,paslėpti
1322,täuschen::V,slepíti,klaidinti
1323,betrügen::V,várati,apgauti
1324,betrügen::V,ogoljufáti,apgauti
1325,töten::V,ubíti,žudyti
1326,töten::V,ubíti,nužudyti
1327,wohnen::V,prebívati,gyventi
1328,arbeiten::V,délati,dirbti
1329,arbeiten::V,délati,triūsti
1330,sammeln::V,zbráti,rinkti
1331,pflücken::V,obráti,skinti
1332,pflücken::V,obráti,raškyti
1333,jagen::V,lovíti,medžioti
1334,fischen::V,ribáriti,žvejoti
1335,fassen::V,zajéti,sučiupti
1336,hüten::V,pásti,ganyti
1337,treiben::V,pogánjati,ginti
1338,anbinden::V,privézati,pririšti
1339,füttern::V,kŕmiti,šerti
1340,melken::V,mólsti,melžti
1341,hacken::V,sékati,kapoti
1342,gießen::V,ulíti,lieti
1343,gießen::V,ulíti,laistyti
1344,reifen::V,zoréti,nokti
1345,reifen::V,zoréti,sirpti
1346,zubereiten::V,pripráviti,ruošti
1347,zubereiten::V,pripráviti,gaminti
1348,kochen::V,kúhati,virti
1349,kochen::V,kúhati,virinti
1350,backen::V,cvréti,kepti
1351,braten::V,pêči,kepti
1352,braten::V,pêči,kepinti
1353,umrühren::V,preméšati,maišyti
1354,umrühren::V,preméšati,pamaišyti
1355,stricken::V,plêsti,megzti
1356,nähen::V,šívati,siūti
1357,färben::V,bárvati,dažyti
1358,färben::V,bárvati,nudažyti
1359,reinigen::V,očístiti,valyti
1360,reinigen::V,očístiti,švarinti
1361,waschen::V,opráti,plauti
1362,waschen::V,opráti,mazgoti
1363,waschen::V,opráti,skalbti
1364,abwischen::V,obrísati,nušluostyti
1365,spülen::V,splakováti,plauti
1366,spülen::V,splakováti,skalauti
1367,fegen::V,pométati,šluoti
1368,kehren::V,mésti,šluoti
1369,baden::V,kópati se,maudytis
1370,sich waschen::V,umíti se,praustis
1371,ausziehen::V,izvléči,numauti
1372,ausziehen::V,izvléči,nuvilkti
1373,anziehen::V,obléči,mauti
1374,anziehen::V,obléči,apsivilkti
1375,sich anziehen::V,obléči se,rengtis
1376,sich anziehen::V,obléči se,apsirengti
1377,kämmen::V,česáti,šukuoti
1378,schmücken::V,okrasíti,puošti
1379,schmücken::V,okrasíti,dabinti
1380,schmücken::V,okrasíti,gražinti
1381,sagen::V,dejáti,tarti
1382,sprechen::V,govoríti,kalbėti
1383,reden::V,rêči,šnekėti
1384,sich unterhalten::V,razgovárjati se,kalbėtis
1385,sich unterhalten::V,razgovárjati se,šnekučiuotis
1386,fragen::V,vprášati,klausti
1387,bitten::V,prosíti,prašyti
1388,erzählen::V,práviti,pasakoti
1389,mitteilen::V,naznániti,skelbti
1390,mitteilen::V,naznániti,pranešti
1391,nennen::V,imenováti,vadinti
1392,nennen::V,imenováti,vardyti
1393,rufen::V,klícati,šaukti
1394,rufen::V,klícati,kviesti
1395,prahlen::V,baháti se,girtis
1396,übersetzen::V,prevêsti,versti
1397,übersetzen::V,prevêsti,išversti
1398,denken::V,mísliti,galvoti
1399,glauben::V,verjéti,manyti
1400,glauben::V,verjéti,tikėti
1401,bemerken::V,opáziti,pamatyti
1402,bemerken::V,opáziti,pastebėti
1403,erkennen::V,spoznáti,pažinti
1404,erkennen::V,spoznáti,atpažinti
1405,begreifen::V,pôjmiti,suvokti
1406,verstehen::V,razuméti,suprasti
1407,lernen::V,učíti se,mokytis
1408,wissen::V,znáti,žinoti
1409,wissen::V,védeti,žinoti
1410,sich erinnern an::V,spómniti se,prisiminti
1411,vergessen::V,pozábiti,užmiršti
1412,messen::V,mériti,matuoti
1413,zählen::V,štéti,skaičiuoti
1414,rechnen::V,račúnati,skaičiuoti
1415,lesen::V,bráti,skaityti
1416,lesen::V,čítati,skaityti
1417,malen::V,slíkati,tapyti
1418,zeichnen::V,rísati,piešti
1419,zeichnen::V,rísati,žymėti
1420,zeichnen::V,rísati,braižyti
1421,schreiben::V,písati,rašyti
1422,besitzen::V,iméti,turėti
1423,kaufen::V,kupíti,pirkti
1424,verkaufen::V,prodáti,parduoti
1425,bezahlen::V,pláčati,apmokėti
1426,zahlen::V,plačeváti,mokėti
1427,beherrschen::V,obvládati,valdyti
1428,ertragen::V,prenêsti,kę̃sti
1429,ertragen::V,prenêsti,pakelti
1430,ertragen::V,prenêsti,iškę̃sti
1431,Verstand::N,,protas
