,Concept_ID,pl,hr
835,sofort::ADV,natychmiast,odmah
836,später::ADV,później,kasnije
837,jetzt::ADV,teraz,sad
838,jetzt::ADV,teraz,sada
839,jetzt::ADV,obecnie,sad
840,jetzt::ADV,obecnie,sada
841,heute::ADV,dziś,danas
842,heute::ADV,dzisiaj,danas
843,morgen::ADV,jutro,sutra
844,bald::ADV,wkrótce,skoro
845,bald::ADV,wkrótce,doskora
846,dann::ADV,potem,zatim
847,gestern::ADV,wczoraj,juče
848,gestern::ADV,wczoraj,jučer
849,einst::ADV,kiedyś,negda
850,einst::ADV,kiedyś,nekada
851,einst::ADV,niegdyś,negda
852,einst::ADV,niegdyś,nekada
853,damals::ADV,wtedy,tada
854,damals::ADV,wtedy,onda
855,damals::ADV,wówczas,tada
856,damals::ADV,wówczas,onda
857,danach::ADV,następnie,poslije
858,danach::ADV,następnie,nakon toga
859,vorher::ADV,przedtem,prije
860,vorher::ADV,przedtem,prije toga
861,zuerst::ADV,naprzód,prvo
862,zuerst::ADV,naprzód,najprije
863,zuerst::ADV,najpierw,prvo
864,zuerst::ADV,najpierw,najprije
865,einmal::ADV,raz,jednom
866,einmal::ADV,raz,jedanput
867,manchmal::ADV,czasem,katkad
868,manchmal::ADV,czasem,katkada
869,oft::ADV,często,često
870,immer::ADV,zawsze,vazda
871,immer::ADV,zawsze,uvijek
872,niemals::ADV,nigdy,nikad
873,niemals::ADV,nigdy,nikada
874,hier::ADV,tu,tu
875,hier::ADV,tu,ovdje
876,hier::ADV,tutaj,tu
877,hier::ADV,tutaj,ovdje
878,hierhin::ADV,tu,amo
879,hierhin::ADV,tu,ovamo
880,von hier::ADV,stąd,odavde
881,dort::ADV,tam,ondje
882,dorthin::ADV,tam,onamo
883,geradeaus::ADV,prosto,ravno
884,vorwärts::ADV,naprzód,naprijed
885,rückwärts::ADV,wstecz,natrag
886,zurück::ADV,z powrotem,nazad
887,zurück::ADV,z powrotem,natrag
888,unten::ADV,u dołu,dolje
889,unten::ADV,na dole,dolje
890,hinab::ADV,na_dół,nizbrdo
891,hinab::ADV,w_dół,nizbrdo
892,oben::ADV,w górze,gore
893,oben::ADV,na górze,gore
894,hinauf::ADV,w górę,uzbrdo
895,hinauf::ADV,na górę,uzbrdo
896,überall::ADV,wszędzie,svuda
897,überall::ADV,wszędzie,svagdje
898,nicht::ADV,nie,ne
899,ein wenig::ADV,trochę,malo
900,kaum::ADV,ledwie,tek
901,kaum::ADV,ledwie,jedva
902,kaum::ADV,prawie nie,tek
903,kaum::ADV,prawie nie,jedva
904,sehr::ADV,bardzo,jako
905,sehr::ADV,bardzo,veoma
906,so::ADV,tak,tako
907,so::ADV,tak,ovako
908,noch::ADV,jeszcze,još
909,nur::ADV,tylko,samo
910,schon::ADV,już,već
911,wieder::ADV,znów,opet
912,wieder::ADV,znów,ponovo
913,wieder::ADV,znowu,opet
914,wieder::ADV,znowu,ponovo
915,vergebens::ADV,na próżno,uzalud
916,vergebens::ADV,na próżno,zabadava
917,vor::PRP,przed,pred
918,vor::PRP,przed,ispred
919,hinter::PRP,za,za
920,hinter::PRP,za,iza
921,unter::PRP,pod,pod
922,unter::PRP,pod,ispod
923,durch::PRP,przez,po
924,durch::PRP,przez,kroz
925,neben::PRP,obok,kraj
926,neben::PRP,obok,pored
927,neben::PRP,obok,pokraj
928,zwischen::PRP,między,među
929,zwischen::PRP,między,između
930,wegen::PRP,z powodu,radi
931,wegen::PRP,z powodu,zbog
932,dies::PRN,to,ovo
933,das::PRN,to,to
934,das::PRN,to,ono
935,alles::PRN,wszystko,sve
936,ich::PRN,ja,ja
937,du::PRN,ty,ti
938,er::PRN,on,on
939,wir::PRN,my,mi
940,ihr::PRN,wy,vi
941,sie::PRN,oni,oni
942,was::FPRN,co,što
943,wer::FPRN,kto,tko
944,wo::FADV,gdzie,gdje
945,wohin::FADV,dokąd,kuda
946,wohin::FADV,dokąd,kamo
947,wie::FADV,jak,kako
948,warum::FADV,dlaczego,zašto
949,wieviel::FNUM,ile,koliko
950,eins::NUM,jeden,jedan
951,zwei::NUM,dwa,dva
952,drei::NUM,trzy,tri
953,vier::NUM,cztery,četiri
954,fünf::NUM,pięć,pet
955,sechs::NUM,sześć,šest
956,sieben::NUM,siedem,sedam
957,acht::NUM,osiem,osam
958,neun::NUM,dziewięć,devet
959,zehn::NUM,dziesięć,deset
960,elf::NUM,jedenaście,jedanaest
961,zwölf::NUM,dwanaście,dvanaest
962,zwanzig::NUM,dwadzieścia,dvadeset
963,dreißig::NUM,trzydzieści,trideset
964,vierzig::NUM,czterdzieści,četrdeset
965,fünfzig::NUM,pięćdziesiąt,pedeset
966,sechzig::NUM,sześćdziesiąt,šezdeset
967,siebzig::NUM,siedemdziesiąt,sedamdeset
968,achtzig::NUM,osiemdziesiąt,osamdeset
969,neunzig::NUM,dziewięćdziesiąt,devetdeset
970,hundert::NUM,sto,sto
971,tausend::NUM,tysiąc,tisuća
972,und::CNJ,i,i
973,und::CNJ,i,te
974,oder::CNJ,lub,ili
975,oder::CNJ,albo,ili
976,stehen::V,stać,stajati
977,sitzen::V,siedzieć,sjediti
978,liegen::V,leżeć,ležati
979,hängen::V,wisieć,visiti
980,werden::V,zostać,postati
981,werden::V,zostać,činiti se
982,werden::V,stać się,postati
983,werden::V,stać się,činiti se
984,passieren::V,dziać się,desiti se
985,passieren::V,dziać się,dogoditi se
986,passieren::V,zdarzyć się,desiti se
987,passieren::V,zdarzyć się,dogoditi se
988,beginnen::V,zacząć się,početi
989,enden::V,kończyć się,prestati
990,enden::V,kończyć się,svršiti se
991,wechseln::V,zmienić się,mijenjati se
992,aufgehen[Sonne]::V,wzejść,izići
993,untergehen[Sonne]::V,zajść,zaći
994,scheinen[Sonne]::V,świecić,sijati
995,donnern::V,grzmieć,grmjeti
996,wehen::V,wiać,duhati
997,strömen::V,płynąć,strujati
998,strömen::V,lać się,strujati
999,fließen::V,ciec,teći
1000,fließen::V,płynąć,teći
1001,sich drehen::V,obracać się,obrtati se
1002,sich drehen::V,obracać się,vrtjeti se
1003,schwanken::V,chwiać się,teturati
1004,schwanken::V,chwiać się,kolebati se
1005,schwingen::V,wahać się,njihati
1006,schwingen::V,wahać się,titrati
1007,fallen::V,padać,padati
1008,brennen::V,palić się,gorjeti
1009,rauchen::V,dymić,dimiti se
1010,rauchen::V,dymić się,dimiti se
1011,regnen::V,padać,kišiti
1012,regnen::V,padać,daždjeti
1013,gefrieren::V,zamarznąć,smrznuti se
1014,tauen::V,tajać,kopnjeti
1015,tauen::V,tajać,kraviti se
1016,schmelzen::V,topnieć,topiti se
1017,trocknen::V,schnąć,sušiti se
1018,sieden::V,wrzeć,kipjeti
1019,sieden::V,wrzeć,ključati
1020,sieden::V,kipieć,kipjeti
1021,sieden::V,kipieć,ključati
1022,faulen::V,gnić,gnjiti
1023,verfaulen::V,zgnić,sagnjiti
1024,reißen::V,urywać się,otrgnuti se
1025,versinken::V,tonąć,tonuti
1026,versinken::V,tonąć,propasti
1027,vergehen::V,przechodzić,prolaziti
1028,erscheinen::V,zjawiać się,pojaviti se
1029,verschwinden::V,zniknąć,nestati
1030,verschwinden::V,zniknąć,izgubiti se
1031,sinken::V,spadać,trgnuti
1032,sinken::V,spadać,spustiti se
1033,abnehmen::V,spadać,opasti
1034,zunehmen::V,wzrosnąć,povećati se
1035,steigen::V,wzrastać,uzići
1036,steigen::V,wzrastać,nadoći
1037,wachsen::V,rosnąć,rasti
1038,glänzen::V,błyszczeć,blistati
1039,glänzen::V,błyszczeć,sjati se
1040,funkeln::V,zabłyszczeć,svjetlucati
1041,lärmen::V,hałasować,bučati
1042,lärmen::V,hałasować,galamiti
1043,läuten::V,dzwonić,zvoniti
1044,klingeln::V,dzwonić,zvoniti
1045,klirren::V,brzęczeć,zvečati
1046,brausen::V,huczeć,hujati
1047,rauschen::V,szumieć,šumiti
1048,rauschen::V,szumieć,šuškati
1049,rauschen::V,szeleścić,šumiti
1050,rauschen::V,szeleścić,šuškati
1051,klingen::V,brzmieć,zvučati
1052,klingen::V,dźwięczeć,zvučati
1053,bellen::V,szczekać,lajati
1054,heulen::V,wyć,zavijati
1055,blasen::V,dmuchnąć,puhati
1056,pfeifen::V,gwizdać,fućkati
1057,schreien::V,krzyczeć,vikati
1058,schreien::V,krzyczeć,kričati
1059,stöhnen::V,stękać,stenjati
1060,zittern::V,drżeć,drhtati
1061,zittern::V,drżeć,trepetati
1062,leben::V,żyć,živjeti
1063,geboren werden::V,urodzić się,roditi se
1064,atmen::V,oddychać,disati
1065,trinken::V,pić,piti
1066,essen::V,jeść,jesti
1067,schlucken::V,połknąć,gutati
1068,müde werden::V,zmęczyć się,umoriti se
1069,einschlafen::V,zasnąć,usnuti
1070,einschlafen::V,zasnąć,zaspati
1071,schlafen::V,spać,spati
1072,aufwachen::V,obudzić się,probuditi se
1073,aufstehen::V,wstać,ustati
1074,sich erholen::V,wypoczywać,odmoriti se
1075,krank werden::V,zachorować,oboljeti se
1076,krank werden::V,zachorować,razboljeti se
1077,krank sein::V,chorować,bolovati
1078,schmerzen::V,boleć,boljeti
1079,husten::V,kaszlać,kašljati
1080,genesen::V,wyzdrowieć,ozdraviti
1081,genesen::V,wyzdrowieć,oporaviti se
1082,sterben::V,umrzeć,umrijeti
1083,umkommen::V,zginąć,skapati
1084,sich bewegen::V,poruszać się,gibati se
1085,sich bewegen::V,poruszać się,kretati se
1086,sich rühren::V,ruszyć się,maknuti se
1087,sich erheben::V,podnieść się,dići se
1088,sich setzen::V,usiąść,sjesti
1089,hinfallen::V,upaść,pasti
1090,laufen::V,chodzić,hodati
1091,schreiten::V,kroczyć,stupati
1092,spazierengehen::V,iść na spacer,šetati se
1093,eilen::V,pospieszać,hitati
1094,sich beeilen::V,pospieszyć się,požuriti se
1095,sausen::V,pędzić,juriti
1096,rennen::V,biec,trčati
1097,rennen::V,biegać,trčati
1098,springen::V,skakać,skakati
1099,klettern::V,wspinać się,popeti se
1100,klettern::V,wspinać się,penjati se
1101,schaukeln::V,huśtać,ljuljati se
1102,schaukeln::V,kołysać,ljuljati se
1103,kriechen::V,pełzać,puzati
1104,kriechen::V,pełzać,gmizati
1105,kriechen::V,czołgać się,puzati
1106,kriechen::V,czołgać się,gmizati
1107,schwimmen::V,pływać,plivati
1108,tauchen::V,zanurzać się,roniti
1109,tauchen::V,zanurzać się,gnjuriti
1110,rudern::V,wiosłować,veslati
1111,fahren::V,jechać,voziti se
1112,fliegen::V,latać,letjeti
1113,fliegen::V,latać,lijetati
1114,fliegen::V,lecieć,letjeti
1115,fliegen::V,lecieć,lijetati
1116,gehen::V,iść,ići
1117,weggehen::V,odejść,otići
1118,abfahren::V,odjechać,krenuti
1119,abfahren::V,odjechać,otputovati
1120,anhalten::V,zatrzymać się,stati
1121,anhalten::V,zatrzymać się,zaustaviti
1122,hineingehen::V,wchodzić,ulaziti
1123,eintreten::V,wejść,ući
1124,eintreten::V,nastąpić,ući
1125,kommen::V,przyjść,doći
1126,ankommen::V,przybyć,stići
1127,zurückkommen::V,wrócić,vratiti se
1128,zurückkommen::V,wrócić,povratiti se
1129,bleiben::V,zostać,ostati
1130,warten::V,czekać,čekati
1131,erwarten::V,oczekiwać,očekivati
1132,suchen::V,szukać,tražiti
1133,finden::V,znaleźć,naći
1134,versuchen::V,próbować,pokušati
1135,vorbereiten::V,przygotować,spremiti
1136,vorbereiten::V,przygotować,pripremiti
1137,lieben::V,kochać,voljeti
1138,mögen::V,lubić,voljeti
1139,lachen::V,śmiać się,smijati se
1140,rühren::V,wzruszyć,taknuti
1141,weinen::V,płakać,plakati
1142,schimpfen::V,kląć,psovati
1143,sich ärgern::V,gniewać się,ljutiti se
1144,sich fürchten::V,bać się,bojati se
1145,fürchten::V,bać się,bojati se
1146,fliehen::V,uciekać,pobjeći
1147,flüchten::V,uciec,utjeći
1148,sehen::V,widzieć,vidjeti
1149,sehen::V,zobaczyć,vidjeti
1150,anschauen::V,oglądać,ogledati
1151,ansehen::V,popatrzeć na,gledati
1152,hören::V,słyszeć,čuti
1153,zuhören::V,słuchać,slušati
1154,probieren::V,kosztować,probati
1155,riechen::V,wąchać,osjećati miris
1156,fühlen::V,czuć,osjećati
1157,fühlen::V,odczuwać,osjećati
1158,scheinen::V,wydawać się,činiti se
1159,zu sehen sein::V,widnieć,biti vidljiv
1160,vernehmen::V,usłyszeć,saznati
1161,frieren::V,marznąć,zima je
1162,tun::V,czynić,raditi
1163,können::V,móc,moći
1164,können::V,umieć,moći
1165,wollen::V,chcieć,htjeti
1166,anfangen::V,zacząć,početi
1167,beenden::V,zakończyć,svršiti
1168,beenden::V,zakończyć,dovršiti
1169,aufhören::V,przestać,prestati
1170,gelingen::V,udać się,uspjeti
1171,geraten::V,udać się,desiti se
1172,öffnen::V,otworzyć,otvoriti
1173,schließen::V,zamknąć,zatvoriti
1174,stellen::V,postawić,metnuti
1175,stellen::V,postawić,postaviti
1176,setzen::V,posadzić,posaditi
1177,legen::V,kłaść,polagati
1178,berühren::V,dotykać,doticati
1179,berühren::V,dotykać,dodirivati
1180,verbinden::V,łączyć,spojiti
1181,verbinden::V,łączyć,zavezati
1182,bedecken::V,przykryć,pokriti
1183,aufhängen::V,powiesić,objesiti
1184,anzünden::V,zapalić,upaliti
1185,anzünden::V,zapalić,zapaliti
1186,aufheben::V,podnieść,podići
1187,aufheben::V,podnieść,podignuti
1188,zurücklassen::V,zostawić,ostaviti
1189,zurücklassen::V,zostawić,pustiti natrag
1190,verlieren::V,zgubić,izgubiti
1191,fallen lassen::V,upuścić,ispustiti
1192,machen::V,zrobić,uraditi
1193,machen::V,zrobić,načiniti
1194,machen::V,zrobić,napraviti
1195,herstellen::V,wytworzyć,proizvesti
1196,bauen::V,budować,graditi
1197,reparieren::V,naprawiać,popraviti
1198,verbessern::V,ulepszyć,poboljšati
1199,ändern::V,zmienić,promijeniti
1200,graben::V,kopać,kopati
1201,graben::V,kopać,kopkati
1202,beugen::V,zagiąć,saviti
1203,biegen::V,zgiąć,saviti
1204,biegen::V,zgiąć,sagnuti
1205,drehen::V,obracać,vrtjeti
1206,wenden::V,obrocić,obrnuti
1207,umdrehen::V,obrocić,okrenuti
1208,umdrehen::V,obrocić,prevŕnuti
1209,heben::V,podnosić,dizati
1210,hochheben::V,podnieść,dignuti
1211,ergreifen::V,chwycić,uhvatiti
1212,ergreifen::V,chwycić,prihvatiti
1213,halten::V,trzymać,držati
1214,drücken::V,naciskać,pritiskivati
1215,schieben::V,pchać,gurati
1216,schieben::V,posuwać,gurati
1217,kratzen::V,drapać,česati
1218,kratzen::V,drapać,grepsti
1219,lecken::V,lizać,lizati
1220,beißen::V,kąsać,ujesti
1221,beißen::V,kąsać,gristi
1222,abreißen::V,oderwać,otkinuti
1223,abschneiden::V,odciąć,odrezati
1224,binden::V,wiązać,vezati
1225,stecken::V,wetknąć,turiti
1226,brechen::V,złamać,slomiti
1227,klopfen::V,pukać,lupati
1228,klopfen::V,pukać,kucati
1229,klopfen::V,stukać,lupati
1230,klopfen::V,stukać,kucati
1231,hauen::V,bić,tući
1232,hauen::V,bić,udarati
1233,kleben::V,kleić,lijepiti
1234,reiben::V,trzeć,trti
1235,streichen::V,smarować,namazati
1236,schleifen::V,ostrzyć,brusiti
1237,schneiden::V,ciąć,rezati
1238,schneiden::V,krajać,rezati
1239,rütteln::V,trząść,drmati
1240,schütteln::V,trząść,tresti
1241,schwenken::V,machać,mahati
1242,schütten::V,nasypać,sipati
1243,schütten::V,nasypać,lijevati
1244,füllen::V,napełnić,napuniti
1245,einwickeln::V,zawinąć,umotati
1246,einwickeln::V,zawinąć,zamotati
1247,tragen::V,nieść,nositi
1248,schleppen::V,wlec,tegliti
1249,ziehen::V,ciągnąć,vući
1250,aufbewahren::V,przechowywać,čuvati
1251,werfen::V,rzucać,bacati
1252,fangen::V,łowić,loviti
1253,fangen::V,łowić,hvatati
1254,packen::V,chwycić,ščepati
1255,packen::V,chwycić,zgrabiti
1256,verstecken::V,ukryć,sakriti
1257,verstecken::V,schować,sakriti
1258,teilen::V,podzielić,podijeliti
1259,schicken::V,posyłać,slati
1260,bringen::V,przynieść,donijeti
1261,hinzufügen::V,dodać,dodati
1262,hinzufügen::V,dodać,pridati
1263,bekommen::V,dostać,dobiti
1264,erhalten::V,otrzymać,primiti
1265,nehmen::V,wziąć,uzeti
1266,wählen::V,wybrać,izabrati
1267,auswählen::V,wybrać,odabrati
1268,bewahren::V,zachować,sačuvati
1269,behindern::V,utrudnić,smetati
1270,behindern::V,przeszkadzać,smetati
1271,verderben::V,zepsuć,pokvariti
1272,beschädigen::V,uszkodzić,oštetiti
1273,zerbrechen::V,złamać,razbiti
1274,zerbrechen::V,złamać,prelomiti
1275,zerreißen::V,drzeć,poderati
1276,zerreißen::V,drzeć,rastrgnuti
1277,zerreißen::V,rozdzierać,poderati
1278,zerreißen::V,rozdzierać,rastrgnuti
1279,zerstören::V,zniszczyć,razoriti
1280,zerstören::V,zniszczyć,razrušiti
1281,verbrennen::V,spalić,spaliti
1282,verbrennen::V,spalić,sagorjeti
1283,geben::V,dać,dati
1284,reichen::V,podać,pružiti
1285,schenken::V,darować,darivati
1286,versprechen::V,obiecać,obećati
1287,wünschen::V,życzyć,željeti
1288,loben::V,chwalić,hvaliti
1289,küssen::V,całować,ljubiti
1290,wiegen::V,kołysać,njihati
1291,wiegen::V,kołysać,ljuljati
1292,zudecken::V,przykryć,pokriti
1293,wecken::V,zbudzić,probuditi
1294,zeigen::V,pokazać,pokazati
1295,führen::V,wieść,voditi
1296,führen::V,prowadzić,voditi
1297,lehren::V,uczyć,učiti
1298,unterrichten::V,nauczać,poučiti
1299,aufziehen::V,wychować,uzgajati
1300,leiten::V,kierować,upravljati
1301,antreiben::V,popędzić,natjeravati
1302,lassen::V,zostawić,dati
1303,einladen::V,zaprosić,pozvati
1304,vereinigen::V,zjednoczyć,ujediniti
1305,besuchen::V,odwiedzić,posjetiti
1306,treffen::V,trafić,sresti
1307,treffen::V,spotkać,sresti
1308,sich versammeln::V,zebrać się,okupiti se
1309,sich versammeln::V,zgromadzić się,okupiti se
1310,spielen::V,grać,igrati se
1311,spielen::V,bawić się,igrati se
1312,singen::V,śpiewać,pjevati
1313,tanzen::V,pląsać,plesati
1314,tanzen::V,tańczyć,plesati
1315,sich trennen::V,rozstać się,razići se
1316,verlassen::V,opuścić,ostaviti
1317,verlassen::V,opuścić,napustiti
1318,retten::V,ocalić,spasiti
1319,retten::V,uratować,spasiti
1320,bewachen::V,pilnować,čuvati
1321,bewachen::V,pilnować,stražariti
1322,schützen::V,ochronić,čuvati
1323,verteidigen::V,bronić,obraniti
1324,sich schlagen::V,pobić się,biti se
1325,sich schlagen::V,pobić się,udariti se
1326,schießen::V,strzelać,pucati
1327,schießen::V,strzelać,strijeljati
1328,siegen::V,zwycziężyć,pobijediti
1329,ärgern::V,gniewać,ljutiti
1330,schlagen::V,bić,biti
1331,schlagen::V,bić,udariti
1332,schlagen::V,uderzyć,biti
1333,schlagen::V,uderzyć,udariti
1334,treten::V,kopnąć,šutnuti
1335,stechen::V,ukłuć,ubosti
1336,stoßen::V,popchnąć,gurnuti
1337,stehlen::V,ukraść,ukrasti
1338,stören::V,zakłócić,smetati
1339,stören::V,przeszkodzić,smetati
1340,belästigen::V,dokuczać,smetati
1341,belästigen::V,dokuczać,dosaditi
1342,verbergen::V,ukryć,skriti
1343,täuschen::V,łudzić,obmanuti
1344,betrügen::V,oszukać,prevarati
1345,töten::V,zabić,ubiti
1346,wohnen::V,mieszkać,stanovati
1347,arbeiten::V,pracować,raditi
1348,sammeln::V,zebrać,sabrati
1349,pflücken::V,zerwać,ubrati
1350,jagen::V,polować,loviti
1351,fischen::V,łowić ryby,ribati
1352,fischen::V,łowić ryby,loviti ribu
1353,fassen::V,złapać,uloviti
1354,hüten::V,paść,pasti
1355,treiben::V,pędzić,goniti
1356,anbinden::V,przywiązać,privezati
1357,füttern::V,karmić,hraniti
1358,melken::V,doić,musti
1359,hacken::V,rąbać,sjeckati
1360,gießen::V,lać,politi
1361,gießen::V,podlać,politi
1362,reifen::V,dojrzeć,sazreti
1363,zubereiten::V,przyrządzić,prigotoviti
1364,kochen::V,gotować,kuhati
1365,backen::V,piec,peći
1366,braten::V,piec,peći
1367,braten::V,piec,pržiti
1368,braten::V,smażyć,peći
1369,braten::V,smażyć,pržiti
1370,umrühren::V,przemieszać,promiješati
1371,stricken::V,dziać,plesti
1372,nähen::V,szyć,šiti
1373,färben::V,pofarbować,obojiti
1374,reinigen::V,oczyścić,očistiti
1375,reinigen::V,oczyścić,počistiti
1376,waschen::V,prać,prati
1377,abwischen::V,obetrzeć,otrti
1378,spülen::V,płukać,isprati
1379,spülen::V,płukać,oplakati
1380,fegen::V,zamiatać,mesti
1381,fegen::V,zamiatać,pomesti
1382,kehren::V,zamieść,mesti
1383,baden::V,kąpać się,kupati se
1384,sich waschen::V,myć się,umiti se
1385,sich waschen::V,myć się,prati se
1386,ausziehen::V,zdjąć,svući
1387,anziehen::V,włożyć,obući
1388,sich anziehen::V,ubrać się,obući se
1389,kämmen::V,uczesać,češljati
1390,schmücken::V,ozdabiać,uresiti
1391,schmücken::V,ozdabiać,nakititi
1392,sagen::V,powiedzieć,reći
1393,sagen::V,powiedzieć,kazati
1394,sprechen::V,mówić,govoriti
1395,reden::V,mówić,govoriti
1396,reden::V,mówić,besjediti
1397,sich unterhalten::V,rozmawiać,razgovarati se
1398,fragen::V,zapytać,pitati
1399,bitten::V,prosić,moliti
1400,erzählen::V,opowiedzieć,ispričati
1401,erzählen::V,opowiedzieć,pripovjediti
1402,mitteilen::V,zawiadomić o,saopćiti
1403,nennen::V,nazwać,nazvati
1404,rufen::V,wołać,zvati
1405,rufen::V,wołać,dozvati
1406,prahlen::V,chełpić się,hvalisati se
1407,übersetzen::V,tłumaczyć,prevesti
1408,denken::V,myśleć,misliti
1409,glauben::V,sądzić,vjerovati
1410,glauben::V,wierzyć,vjerovati
1411,bemerken::V,zauważyć,zapaziti
1412,bemerken::V,zauważyć,primijetiti
1413,erkennen::V,poznać,prepoznati
1414,begreifen::V,zrozumieć,pojmiti
1415,begreifen::V,zrozumieć,shvatiti
1416,verstehen::V,rozumieć,razabrati
1417,verstehen::V,dosłyszeć,razabrati
1418,lernen::V,uczyć się,učiti se
1419,wissen::V,wiedzieć,znati
1420,sich erinnern an::V,przypomnieć sobie,sjetiti se
1421,vergessen::V,zapomnieć,zaboraviti
1422,messen::V,mierzyć,mjeriti
1423,zählen::V,liczyć,brojiti
1424,rechnen::V,rachować,računati
1425,lesen::V,czytać,čitati
1426,malen::V,malować,slikati
1427,zeichnen::V,rysować,crtati
1428,schreiben::V,pisać,pisati
1429,besitzen::V,posiadać,imati
1430,besitzen::V,posiadać,posjedovati
1431,kaufen::V,kupić,kupiti
1432,verkaufen::V,sprzedać,prodati
1433,verkaufen::V,sprzedać,raspačati
1434,bezahlen::V,zapłacić,platiti
1435,zahlen::V,płacić,plaćati
1436,beherrschen::V,opanować,vladati
1437,beherrschen::V,opanować,gospodariti
1438,ertragen::V,znieść,trpjeti
1439,ertragen::V,znieść,podnijeti
