,Concept_ID,sk,en
224,Großvater::N,dedo,grandfather
225,Großvater::N,starý otec,grandfather
226,Großmutter::N,babička,grandmother
227,Großmutter::N,stará mať,grandmother
228,Eltern::N,rodičia,parents
229,Vater::N,otec,father
230,Mutter::N,mať,mother
231,Mutter::N,matka,mother
232,Sohn::N,syn,son
233,Tochter::N,dcéra,daughter
234,Bruder::N,brat,brother
235,Schwester::N,sestra,sister
236,Onkel::N,ujo,uncle
237,Onkel::N,strýko,uncle
238,Tante::N,teta,aunt
239,Tante::N,tetka,aunt
240,Ehemann::N,muž,husband
241,Ehemann::N,manžel,husband
242,Ehefrau::N,žena,wife
243,Ehefrau::N,manželka,wife
244,Freude::N,radosť,joy
245,Gelächter::N,smiech,laughter
246,Glück::N,šťastie,happiness
247,Kummer::N,žiaľ,grief
248,Kummer::N,zármutok,grief
249,Wunsch::N,prianie,wish
250,Lust::N,chuť,desire
251,Geist::N,duch,spirit
252,Gedanke::N,myšlienka,thought
253,Gedächtnis::N,pamäť,memory
254,Verstand::N,rozum,mind
255,Sinn::N,zmysel,meaning
256,Grund::N,dôvod,reason
257,Grund::N,príčina,reason
258,Wahrheit::N,pravda,truth
259,Gespräch::N,reč,talk
260,Gespräch::N,rozhovor,talk
261,Märchen::N,rozprávka,fairy tale
262,Erzählung::N,poviedka,story
263,Nachricht::N,správa,message
264,Neuigkeit::N,novinka,news
265,Name::N,meno,name
266,Rätsel::N,záhada,puzzle
267,Rätsel::N,hádanka,puzzle
268,Rede::N,reč,speech
269,Sprache::N,reč,language
270,Sprache::N,jazyk,language
271,Stimme::N,hlas,voice
272,Wort::N,slovo,word
273,Zeichen::N,znak,sign
274,Ruf::N,volanie,call
275,Ruf::N,zavolanie,call
276,Lärm::N,hluk,noise
277,Lärm::N,hurhaj,noise
278,Laut::N,zvuk,sound
279,Ton::N,tón,tone
280,Ton::N,zvuk,tone
281,Lied::N,pieseň,song
282,Ruhe::N,pokoj,calm
283,Leute::N,ľudia,people
284,Volk::N,ľud,nation
285,Volk::N,národ,nation
286,Arbeit::N,práca,work
287,Arbeit::N,robota,work
288,Gast::N,hosť,guest
289,Geschenk::N,dar,gift
290,Spiel::N,hra,game
291,Gesellschaft::N,spoločnosť,company
292,Hilfe::N,pomoc,help
293,Freund::N,priateľ,friend
294,Kamerad::N,kamarát,companion
295,Angelegenheit::N,vec,matter
296,Angelegenheit::N,záležitosť,matter
297,Anzahl::N,počet,count
298,Anzahl::N,množstvo,count
299,Art::N,druh,sort
300,Stück::N,kus,piece
301,Stück::N,kúsok,piece
302,Teil::N,časť,part
303,Hälfte::N,polka,half
304,Hälfte::N,polovica,half
305,Kreis::N,kruh,circle
306,Kreuz::N,kríž,cross
307,Linie::N,línia,line
308,Strich::N,čiara,stroke
309,Abstand::N,vzdialenosť,gap
310,Entfernung::N,vzdialenosť,distance
311,Gegend::N,kraj,area
312,Gegend::N,krajina,area
313,Platz::N,miesto,space
314,Ort::N,miesto,place
315,Seite::N,bok,side
316,Seite::N,strana,side
317,Mitte::N,stred,middle
318,Gegenstand::N,predmet,item
319,Sache::N,vec,thing
320,Rand::N,kraj,fringe
321,Rand::N,okraj,fringe
322,Kante::N,hrana,edge
323,Ecke::N,roh,corner
324,Spitze::N,hrot,tip
325,Spitze::N,špička,tip
326,Ende::N,koniec,end
327,Loch::N,diera,hole
328,Winkel::N,kút,angle
329,Muster::N,vzor,pattern
330,Muster::N,vzorka,pattern
331,Größe::N,veľkosť,size
332,Länge::N,dĺžka,length
333,Höhe::N,výška,height
334,Gewicht::N,váha,weight
335,Menge::N,množstvo,amount
336,Haufen::N,hŕba,heap
337,Reihe::N,rad,row
338,Boot::N,čln,boat
339,Ruder::N,veslo,oar
340,Schlitten::N,sane,sleigh
341,Ski::N,lyža,ski
342,Lagerfeuer::N,táborák,campfire
343,Last::N,ťarcha,load
344,Last::N,bremeno,load
345,Gang::N,chôdza,walk
346,Schritt::N,krok,step
347,Norden::N,sever,north
348,Süden::N,juh,south
349,Westen::N,západ,west
350,Osten::N,východ,east
351,Holz::N,drevo,wood
352,Brett::N,doska,board
353,Platte::N,doska,slab
354,Platte::N,platňa,slab
355,Stütze::N,opora,bracket
356,Stange::N,tyč,pole
357,Stock::N,palica,stick
358,Stab::N,palica,staff
359,Rohr::N,rúra,pipe
360,Haus::N,dom,house
361,Heim::N,domov,home
362,Ofen::N,pec,stove
363,Ofen::N,kachle,stove
364,Fußboden::N,dlážka,floor
365,Fußboden::N,podlaha,floor
366,Tisch::N,stôl,table
367,Stuhl::N,stolička,chair
368,Wiege::N,kolíska,cradle
369,Bett::N,lôžko,bed
370,Bett::N,posteľ,bed
371,Regal::N,regál,shelf
372,Regal::N,polica,shelf
373,Kiste::N,debna,box
374,Fenster::N,okno,window
375,Fenster::N,oblok,window
376,Tür::N,dvere,door
377,Tor::N,vráta,gate
378,Zaun::N,plot,fence
379,Zaun::N,ohrada,fence
380,Dach::N,krov,roof
381,Dach::N,strecha,roof
382,Leiter::N,rebrík,ladder
383,Leiter::N,rebrina,ladder
384,Besen::N,metla,broom
385,Spaten::N,rýľ,spade
386,Schaufel::N,lopata,shovel
387,Gabel::N,vidlička,fork
388,Löffel::N,lyžica,spoon
389,Messer::N,nôž,knife
390,Nagel::N,klinec,nail
391,Netz::N,sieť,net
392,Haken::N,hák,hook
393,Haken::N,háčik,hook
394,Griff::N,rukoväť,handle
395,Schloss::N,zámka,lock
396,Bild::N,obraz,picture
397,Figur::N,figúra,figure
398,Puppe::N,bábka,doll
399,Puppe::N,bábika,doll
400,Beutel::N,vrece,pouch
401,Beutel::N,vrecko,pouch
402,Bündel::N,uzlík,bundle
403,Bündel::N,zväzok,bundle
404,Tasche::N,taška,bag
405,Tasche::N,kabelka,bag
406,Eimer::N,vedro,bucket
407,Deckel::N,vrchnák,cover
408,Deckel::N,pokrývka,cover
409,Geschirr::N,nádoba,dishes
410,Sack::N,mech,sack
411,Sack::N,vrece,sack
412,Tasse::N,šálka,cup
413,Topf::N,hrniec,pot
414,Kessel::N,kotol,kettle
415,Essen::N,jedlo,meal
416,Nahrung::N,strava,food
417,Nahrung::N,potrava,food
418,Speise::N,jedlo,dish
419,Fleisch::N,mäso,meat
420,Getreide::N,obilie,corn
421,Brei::N,kaša,mush
422,Brot::N,chlieb,bread
423,Scheibe::N,kotúč,slice
424,Scheibe::N,krajec,slice
425,Fett::N,tuk,fat
426,Fett::N,masť,fat
427,Butter::N,maslo,butter
428,Öl::N,olej,oil
429,Salz::N,soľ,salt
430,Suppe::N,polievka,soup
431,Honig::N,med,honey
432,Milch::N,mlieko,milk
433,Tee::N,čaj,tea
434,Leder::N,koža,leather
435,Wolle::N,vlna,wool
436,Stoff::N,súkno,cloth
437,Nadel::N,ihla,needle
438,Faden::N,niť,thread
439,Faden::N,vlákno,thread
440,Knopf::N,gombík,button
441,Knoten::N,uzol,knot
442,Farbe::N,farba,paint
443,Kleidung::N,šaty,clothes
444,Kleidung::N,šatstvo,clothes
445,Hemd::N,košeľa,shirt
446,Kragen::N,golier,collar
447,Ärmel::N,rukáv,sleeve
448,Hose::N,nohavice,trousers
449,Gürtel::N,pás,belt
450,Gürtel::N,opasok,belt
451,Mütze::N,čiapka,cap
452,Schuh::N,obuv,shoe
453,Schuh::N,topánka,shoe
454,Stiefel::N,čižma,boot
455,Ring::N,prsteň,ring
456,Band::N,stuha,ribbon
457,Kamm::N,hrebeň,comb
458,Spiegel::N,zrkadlo,mirror
459,Riemen::N,remeň,strap
460,Schnur::N,šnúra,string
461,Leine::N,vodidlo,leash
462,Decke::N,deka,blanket
463,Decke::N,prikrývka,blanket
464,Kissen::N,poduška,pillow
465,Tuch::N,šatka,scarf
466,Handtuch::N,uterák,towel
467,Kraft::N,moc,force
468,Stärke::N,sila,strength
469,Gesundheit::N,zdravie,health
470,Krankheit::N,nemoc,illness
471,Krankheit::N,choroba,illness
472,Schmerz::N,bolesť,pain
473,Wunde::N,rana,wound
474,Fieber::N,horúčka,fever
475,Arznei::N,liek,medicine
476,Brücke::N,most,bridge
477,Brunnen::N,studňa,well
478,Weide::N,pastva,pasture
479,Pfad::N,chodník,path
480,Weg::N,cesta,way
481,Straße::N,hradská,road
482,Dorf::N,dedina,village
483,Stadt::N,mesto,town
484,Brief::N,list,letter
485,Buch::N,kniha,book
486,Buchstabe::N,litera,character
487,Buchstabe::N,písmeno,character
488,Zeitung::N,noviny,newspaper
489,Leben::N,život,life
490,Tod::N,smrť,death
491,Grab::N,hrob,grave
492,Kirche::N,kostol,church
493,Sünde::N,hriech,sin
494,Gott::N,boh,god
495,Arbeiter::N,robotník,worker
496,Arbeiter::N,pracnovík,worker
497,Chef::N,šéf,boss
498,Chef::N,riaditeľ,boss
499,Meister::N,majster,master
500,Arzt::N,lekár,doctor
501,Lehrer::N,učiteľ,teacher
502,Geld::N,peniaze,money
503,Geschäft::N,obchod,business
504,Laden::N,obchod,shop
505,Preis::N,cena,price
506,Ware::N,tovar,ware
507,Nutzen::N,osoh,profit
508,Nutzen::N,úžitok,profit
509,Reichtum::N,bohatstvo,wealth
510,Welt::N,svet,world
511,Land::N,územie,country
512,Land::N,krajina,country
513,Staat::N,štát,state
514,König::N,kráľ,king
515,Macht::N,moc,power
516,Macht::N,mocnosť,power
517,Grenze::N,hranica,border
518,Krieg::N,vojna,war
519,Feind::N,nepriateľ,enemy
520,Gewalt::N,násilie,violence
521,Kampf::N,boj,fight
522,Bogen[Waffe]::N,luk,bow
523,Pfeil::N,šíp,arrow
524,Pfeil::N,strela,arrow
525,Gewehr::N,puška,gun
526,Fehler::N,omyl,mistake
527,Fehler::N,chyba,mistake
528,Lüge::N,lož,lie
529,Schaden::N,ujma,damage
530,Schaden::N,škoda,damage
531,Unglück::N,nešťastie,misfortune
532,Schuld::N,vina,fault
533,Schuld::N,previnenie,fault
534,Alter::N,vek,age
535,Schluss::N,záver,conclusion
536,Schluss::N,koniec,conclusion
537,Zeit::N,čas,time
538,Tag::N,deň,day
539,Morgen::N,ráno,morning
540,Mittag::N,poludnie,noon
541,Abend::N,večer,evening
542,Nacht::N,noc,night
543,Woche::N,týždeň,week
544,Monat::N,mesiac,month
545,Jahr::N,rok,year
546,Frühling::N,jar,spring
547,Sommer::N,leto,summer
548,Herbst::N,jeseň,autumn
549,Winter::N,zima,winter
550,Januar::N,január,January
551,Februar::N,február,February
552,März::N,marec,March
553,April::N,apríl,April
554,Mai::N,máj,May
555,Juni::N,jún,June
556,Juli::N,júl,July
557,August::N,august,August
558,September::N,september,September
559,Oktober::N,október,October
560,November::N,november,November
561,Dezember::N,december,December
562,Montag::N,pondelok,Monday
563,Dienstag::N,utorok,Tuesday
564,Mittwoch::N,streda,Wednesday
565,Donnerstag::N,štvrtok,Thursday
566,Freitag::N,piatok,Friday
567,Samstag::N,sobota,Saturday
568,Sonntag::N,nedeľa,Sunday
569,groß::A,veľký,big
570,klein::A,malý,little
571,lang::A,dlhý,long
572,kurz::A,krátky,short
573,breit::A,široký,wide
574,schmal::A,úzky,narrow
575,dicht::A,hustý,dense
576,dick[Gegenstand]::A,tlstý,thick
577,dünn::A,tenký,thin
578,fein::A,jemný,delicate
579,fest::A,pevný,firm
580,flach::A,rovný,flat
581,flach::A,plochý,flat
582,glatt::A,hladký,smooth
583,hart::A,tvrdý,hard
584,weich::A,mäkký,soft
585,rund::A,guľatý,round
586,rund::A,okrúhly,round
587,spitz::A,končitý,pointed
588,scharf::A,ostrý,sharp
589,stumpf::A,tupý,blunt
590,schwer::A,ťažký,heavy
591,schön::A,pekný,beautiful
592,schön::A,krásny,beautiful
593,heiß::A,horúci,hot
594,warm::A,teplý,warm
595,kalt::A,studený,cold
596,kühl::A,chladný,cool
597,frisch::A,svieži,fresh
598,feucht::A,vlhký,damp
599,feucht::A,zvlhnutý,damp
600,nass::A,mokrý,wet
601,trocken::A,suchý,dry
602,voll::A,plný,full
603,leer::A,prázdny,empty
604,offen::A,otvorený,open
605,geschlossen::A,zavretý,closed
606,sauber::A,čistý,clean
607,schmutzig::A,špinavý,dirty
608,roh::A,surový,raw
609,reif::A,zrelý,ripe
610,lecker::A,chutný,delicious
611,süß::A,sladký,sweet
612,bitter::A,horký,bitter
613,sauer::A,kyslý,sour
614,hell::A,jasný,bright
615,hell::A,svetlý,bright
616,dunkel::A,temný,dark
617,schwarz::A,čierny,black
618,weiß::A,biely,white
619,rot::A,červený,red
620,gelb::A,žltý,yellow
621,blau::A,modrý,blue
622,blau::A,belasý,blue
623,grün::A,zelený,green
624,grau::A,šedý,grey
625,bunt::A,pestrý,colourful
626,bunt::A,pestrý,colorful
627,billig::A,lacný,cheap
628,teuer::A,drahý,dear
629,wertvoll::A,cenný,precious
630,blind::A,slepý,blind
631,taub::A,hluchý,deaf
632,kräftig::A,silný,powerful
633,stark::A,silný,strong
634,schwach::A,slabý,weak
635,schwach::A,bezvládny,weak
636,fett::A,tučný,fat
637,schlank::A,štíhly,slim
638,hübsch::A,šumný,pretty
639,hübsch::A,švárny,pretty
640,böse::A,zlý,evil
641,dumm::A,hlúpy,stupid
642,faul::A,lenivý,lazy
643,fleißig::A,snaživý,diligent
644,fleißig::A,usilovný,diligent
645,geizig::A,skupý,stingy
646,geizig::A,lakomý,stingy
647,klug::A,múdry,clever
648,klug::A,bystrý,clever
649,geschickt::A,zručný,skilful
650,geschickt::A,zručný,skillful
651,geschickt::A,šikovný,skilful
652,geschickt::A,šikovný,skillful
653,lieb::A,milý,dear
654,lustig::A,veselý,merry
655,sanft::A,nežný,gentle
656,hungrig::A,lačný,hungry
657,hungrig::A,hladný,hungry
658,krank::A,chorý,sick
659,krank::A,nemocný,sick
660,nackt::A,nahý,naked
661,traurig::A,smutný,sad
662,lebendig::A,živý,living
663,gut::A,dobrý,good
664,schlecht::A,zlý,bad
665,richtig::A,správny,correct
666,schlimm::A,zlý,nasty
667,schlimm::A,nepríjemný,nasty
668,wahr::A,pravý,true
669,wahr::A,pravdivý,true
670,alt::A,starý,old
671,neu::A,nový,new
672,ehemalig::A,bývalý,former
673,alt[Lebewesen]::A,starý,aged
674,jung::A,mladý,young
675,arm::A,chudobný,poor
676,reich::A,bohatý,rich
677,bekannt::A,známy,familiar
678,berühmt::A,slávny,famous
679,berühmt::A,povestný,famous
680,fremd::A,cudzí,foreign
681,verschieden::A,rôzny,different
682,verschieden::A,rozličný,different
683,nah::A,blízky,near
684,fern::A,ďaleký,far
685,linker::A,ľavý,left
686,rechter::A,pravý,right
687,anderer::A,iný,other
688,anderer::A,druhý,other
689,erster::A,prvý,first
690,zweiter::A,druhý,second
691,dritter::A,tretí,third
692,letzter::A,ostatný,last
693,letzter::A,posledný,last
694,allein::ADV,sám,alone
695,auf einmal::ADV,zároveň,at once
696,zusammen::ADV,spolu,together
697,zusammen::ADV,spoločne,together
698,lange::ADV,dlho,long
699,plötzlich::ADV,náhle,suddenly
700,sofort::ADV,hneď,instantly
701,sofort::ADV,ihneď,instantly
702,später::ADV,neskoršie,later
703,jetzt::ADV,teraz,now
704,heute::ADV,dnes,today
705,morgen::ADV,zajtra,tomorrow
706,bald::ADV,skoro,soon
707,dann::ADV,nato,then
708,dann::ADV,potom,then
709,gestern::ADV,včera,yesterday
710,einst::ADV,kedysi,once
711,einst::ADV,niekedy,once
712,damals::ADV,vtedy,at that time
713,danach::ADV,potom,afterwards
714,danach::ADV,podľa toho,afterwards
715,vorher::ADV,napred,before
716,vorher::ADV,predtým,before
717,zuerst::ADV,najprv,at first
718,einmal::ADV,raz,once
719,einmal::ADV,jedenkrát,once
720,manchmal::ADV,občas,sometimes
721,manchmal::ADV,niekedy,sometimes
722,oft::ADV,často,often
723,immer::ADV,vždy,always
724,immer::ADV,ustavične,always
725,niemals::ADV,nikdy,never
726,hier::ADV,tu,here
727,hierhin::ADV,sem,hither
728,hierhin::ADV,sem,to here
729,hierhin::ADV,sem,here
730,hierhin::ADV,tade,hither
731,hierhin::ADV,tade,to here
732,hierhin::ADV,tade,here
733,von hier::ADV,odtiaľto,hence
734,dort::ADV,tam,there
735,dorthin::ADV,ta,thither
736,dorthin::ADV,ta,there
737,dorthin::ADV,ta,to there
738,dorthin::ADV,tam,thither
739,dorthin::ADV,tam,there
740,dorthin::ADV,tam,to there
741,geradeaus::ADV,rovno,ahead
742,geradeaus::ADV,priamo,ahead
743,vorwärts::ADV,napred,forward
744,rückwärts::ADV,nazad,backward
745,zurück::ADV,späť,back
746,zurück::ADV,naspäť,back
747,unten::ADV,dolu,below
748,unten::ADV,naspodku,below
749,hinab::ADV,dolu,down
750,oben::ADV,hore,above
751,oben::ADV,navrchu,above
752,hinauf::ADV,hore,up
753,hinauf::ADV,navrch,up
754,überall::ADV,všade,everywhere
755,nicht::ADV,nie,not
756,ein wenig::ADV,trocha,a little
757,kaum::ADV,ledva,hardly
758,sehr::ADV,veľmi,very
759,so::ADV,tak,so
760,so::ADV,takto,so
761,noch::ADV,ešte,still
762,nur::ADV,len,only
763,schon::ADV,už,already
764,wieder::ADV,zasa,again
765,vergebens::ADV,márne,in vain
766,vergebens::ADV,nadarmo,in vain
767,vor::PRP,pred,in front of
768,hinter::PRP,za,behind
769,unter::PRP,pod,under
770,durch::PRP,cez,through
771,neben::PRP,pri,next to
772,neben::PRP,vedľa,next to
773,zwischen::PRP,medzi,between
774,wegen::PRP,pre,because of
775,wegen::PRP,kvôli,because of
776,dies::PRN,to,this
777,dies::PRN,táto,this
778,das::PRN,to,that
779,alles::PRN,všetko,everything
780,ich::PRN,ja,I
781,du::PRN,ty,you
782,du::PRN,ty,thou
783,er::PRN,on,he
784,wir::PRN,my,we
785,ihr::PRN,vy,you
786,sie::PRN,oni,they
787,was::FPRN,čo,what
788,wer::FPRN,kto,who
789,wo::FADV,kde,where
790,wohin::FADV,kam,where ... to
791,wohin::FADV,kam,where to
792,wohin::FADV,kam,where
793,wie::FADV,ako,how
794,warum::FADV,prečo,why
795,wieviel::FNUM,koľko,how much
796,eins::NUM,jeden,one
797,zwei::NUM,dva,two
798,drei::NUM,tri,three
799,vier::NUM,štyri,four
800,fünf::NUM,päť,five
801,sechs::NUM,šesť,six
802,sieben::NUM,sedem,seven
803,acht::NUM,osem,eight
804,neun::NUM,deväť,nine
805,zehn::NUM,desať,ten
806,elf::NUM,jedenásť,eleven
807,zwölf::NUM,dvanásť,twelve
808,zwanzig::NUM,dvadsať,twenty
809,dreißig::NUM,tridsať,thirty
810,vierzig::NUM,štyridsať,forty
811,fünfzig::NUM,päťdesiat,fifty
812,sechzig::NUM,šesťdesiat,sixty
813,siebzig::NUM,sedemdesiat,seventy
814,achtzig::NUM,osemdesiat,eighty
815,neunzig::NUM,deväťdesiat,ninety
816,hundert::NUM,sto,a hundred
817,tausend::NUM,tisíc,a thousand
818,und::CNJ,i,and
819,oder::CNJ,alebo,or
820,stehen::V,stáť,stand
821,sitzen::V,sedieť,sit
822,liegen::V,ležať,lie
823,hängen::V,visieť,hang
824,werden::V,stať sa,become
825,passieren::V,stať sa,happen
826,beginnen::V,začať sa,begin
827,enden::V,končiť sa,end
828,wechseln::V,meniť sa,change
829,aufgehen[Sonne]::V,vychádzať,rise
830,untergehen[Sonne]::V,zapadnúť,set
831,scheinen[Sonne]::V,svietiť,shine
832,donnern::V,hrmieť,thunder
833,wehen::V,viať,blow
834,strömen::V,prúdiť,stream
835,fließen::V,tiecť,flow
836,sich drehen::V,točiť sa,revolve
837,sich drehen::V,krútiť sa,revolve
838,schwanken::V,kolísať,sway
839,schwanken::V,klátiť sa,sway
840,schwingen::V,kývať sa,swing
841,schwingen::V,chvieť sa,swing
842,fallen::V,padať,fall
843,brennen::V,páliť,burn
844,brennen::V,horieť,burn
845,rauchen::V,dymiť sa,smoke
846,regnen::V,pršať,rain
847,gefrieren::V,zamrznút,freeze
848,tauen::V,taviť sa,thaw
849,schmelzen::V,taviť sa,melt
850,trocknen::V,schnúť,dry
851,sieden::V,vrieť,boil
852,faulen::V,hniť,rot
853,verfaulen::V,zhniť,decay
854,reißen::V,pretrhnúť sa,snap
855,versinken::V,zapadnúť,sink
856,versinken::V,potopiť sa,sink
857,vergehen::V,plynúť,pass
858,erscheinen::V,objaviť sa,appear
859,verschwinden::V,zmiznúť,disappear
860,sinken::V,klesať,drop
861,abnehmen::V,ubúdať,decrease
862,zunehmen::V,pribúdať,increase
863,steigen::V,stúpať,rise
864,wachsen::V,rásť,grow
865,glänzen::V,jagať sa,shine
866,glänzen::V,lesknúť sa,shine
867,funkeln::V,iskriť sa,sparkle
868,lärmen::V,lomoziť,be noisy
869,läuten::V,cengať,chime
