,Concept_ID,eu,ga
814,weiß::A,zuri,bán
815,rot::A,gorri,dearg
816,gelb::A,hori,buí
817,blau::A,urdin,gorm
818,grün::A,berde,glas
819,grün::A,berde,uaine
820,grün::A,musker,glas
821,grün::A,musker,uaine
822,grau::A,urdin,liath
823,grau::A,urdinabar,liath
824,bunt::A,koloretsu,ildathach
825,bunt::A,koloretsu,dathannach
826,billig::A,merke,saor
827,teuer::A,garesti,daor
828,teuer::A,garesti,costasach
829,wertvoll::A,baliotsu,luachmhar
830,blind::A,itsu,dall
831,blind::A,itsu,caoch
832,taub::A,gor,bodhar
833,kräftig::A,kementsu,cumhachtach
834,stark::A,bizkor,tréan
835,stark::A,bizkor,láidir
836,stark::A,indartsu,tréan
837,stark::A,indartsu,láidir
838,schwach::A,ahul,lag
839,schwach::A,ahul,fann
840,schwach::A,indargabe,lag
841,schwach::A,indargabe,fann
842,fett::A,gizen,ramhar
843,schlank::A,lerden,caol
844,schlank::A,lerden,seang
845,hübsch::A,polit,álainn
846,hübsch::A,polit,dathúil
847,böse::A,tzar,olc
848,böse::A,gaizto,olc
849,dumm::A,lelo,dúr
850,dumm::A,lelo,amaideach
851,dumm::A,pello,dúr
852,dumm::A,pello,amaideach
853,faul::A,nagi,falsa
854,faul::A,nagi,leisciúil
855,faul::A,alfer,falsa
856,faul::A,alfer,leisciúil
857,fleißig::A,maratz,dícheallach
858,fleißig::A,lanzale,dícheallach
859,geizig::A,zeken,barainneach
860,geizig::A,zeken,sprionlaithe
861,geizig::A,zikoitz,barainneach
862,geizig::A,zikoitz,sprionlaithe
863,klug::A,zuhur,cliste
864,geschickt::A,trebe,oilte
865,geschickt::A,trebe,ealaíonta
866,geschickt::A,antzetsu,oilte
867,geschickt::A,antzetsu,ealaíonta
868,lieb::A,maite,dil
869,lieb::A,maite,dílis
870,lieb::A,laztan,dil
871,lieb::A,laztan,dílis
872,lustig::A,alaitsu,aerach
873,lustig::A,alaitsu,meidhreach
874,sanft::A,eme,bog
875,sanft::A,eme,séimh
876,sanft::A,ezti,bog
877,sanft::A,ezti,séimh
878,hungrig::A,gose,ocrach
879,krank::A,eri,tinn
880,krank::A,eri,breoite
881,krank::A,gaixo,tinn
882,krank::A,gaixo,breoite
883,nackt::A,biluzi,nocht
884,traurig::A,itun,brónach
885,traurig::A,betilun,brónach
886,lebendig::A,bizirik,beo
887,gut::A,on,maith
888,schlecht::A,txar,dona
889,schlecht::A,txar,droch-
890,richtig::A,zuzen,ceart
891,schlimm::A,larri,gránna
892,schlimm::A,larri,tubaisteach
893,wahr::A,egiazko,fíor
894,alt::A,zahar,sean
895,neu::A,berri,úr
896,neu::A,berri,nua
897,ehemalig::A,lehengo,iar-
898,ehemalig::A,lehengo,sean-
899,alt[Lebewesen]::A,adindun,sean
900,alt[Lebewesen]::A,adindun,aosta
901,jung::A,gazte,óg
902,arm::A,txiro,bocht
903,arm::A,behartsu,bocht
904,reich::A,dirudun,saibhir
905,reich::A,dirudun,rachmasach
906,bekannt::A,ezagun,atá eolas air
907,berühmt::A,entzun,cailiúil
908,berühmt::A,entzun,clúiteach
909,berühmt::A,ospetsu,cailiúil
910,berühmt::A,ospetsu,clúiteach
911,fremd::A,arrotz,coimhthíoch
912,verschieden::A,ezberdin,éagsúil
913,verschieden::A,ezberdin,difriúil
914,verschieden::A,desberdin,éagsúil
915,verschieden::A,desberdin,difriúil
916,nah::A,hurre,gar
917,nah::A,hurre,deas
918,nah::A,hurbil,gar
919,nah::A,hurbil,deas
920,fern::A,urrun,i bhfad uainn
921,fern::A,urrun,i bhfad i gcéin
922,linker::A,ezker,clé
923,rechter::A,eskuin,deas
924,anderer::A,beste,eile
925,erster::A,lehen,céad
926,erster::A,aurren,céad
927,zweiter::A,bigarren,dóú
928,zweiter::A,bigarren,dara
929,dritter::A,hirugarren,tríú
930,dritter::A,hirugarren,treas
931,letzter::A,azken,déanach
932,letzter::A,azken,deireanach
933,letzter::A,hondar,déanach
934,letzter::A,hondar,deireanach
935,allein::ADV,bakarrik,i d'aonar
936,auf einmal::ADV,batera,ag an am céanna
937,zusammen::ADV,elkarrekin,le chéile
938,zusammen::ADV,elkarrekin,in eineacht
939,lange::ADV,luzaro,fada
940,plötzlich::ADV,bat-batean,go tobann
941,plötzlich::ADV,bat-batean,i dtobainne
942,sofort::ADV,berehala,ar an toirt
943,sofort::ADV,berehala,ar an bpointe
944,später::ADV,gero,níos déanaí
945,jetzt::ADV,orain,anois
946,heute::ADV,gaur,inniu
947,morgen::ADV,bihar,amárach
948,bald::ADV,aurki,go luath
949,bald::ADV,aurki,gan mhoill
950,bald::ADV,laster,go luath
951,bald::ADV,laster,gan mhoill
952,dann::ADV,ondoren,ansin
953,gestern::ADV,atzo,inné
954,einst::ADV,antzina,tráth
955,einst::ADV,antzina,uair amháin
956,damals::ADV,orduan,ag an am
957,damals::ADV,orduan,an t-am sin
958,danach::ADV,gerora,ina dhiaidh sin
959,danach::ADV,ondoren,ina dhiaidh sin
960,vorher::ADV,lehenago,cheana
961,vorher::ADV,lehenago,roimhe sin
962,zuerst::ADV,aurrena,ar dtús
963,zuerst::ADV,lehenbizi,ar dtús
964,einmal::ADV,behin,uair amháin
965,einmal::ADV,aldi bat,uair amháin
966,manchmal::ADV,batzuetan,uaireanta
967,manchmal::ADV,zenbaitetan,uaireanta
968,oft::ADV,maiz,minic
969,oft::ADV,askotan,minic
970,immer::ADV,beti,i gcónaí
971,niemals::ADV,inoiz ez,riamh
972,niemals::ADV,sekula ez,riamh
973,hier::ADV,hemen,anseo
974,hierhin::ADV,hona,anseo
975,von hier::ADV,hemendik,an áit seo
976,von hier::ADV,honetatik,an áit seo
977,dort::ADV,han,ann
978,dort::ADV,han,ansin
979,dorthin::ADV,hara,ann
980,dorthin::ADV,hara,ansin
981,geradeaus::ADV,artez,ar aghaidh
982,vorwärts::ADV,aurrera,
983,rückwärts::ADV,atzera,siar
984,rückwärts::ADV,atzerantz,siar
985,zurück::ADV,atzera,ar ais
986,unten::ADV,behean,thíos
987,hinab::ADV,behera,síos
988,hinab::ADV,beherantz,síos
989,oben::ADV,goian,thuas
990,hinauf::ADV,gora,suas
991,hinauf::ADV,gorantz,suas
992,überall::ADV,edonon,i ngach áit
993,überall::ADV,edonon,ar fud na háite
994,nicht::ADV,ez,ní
995,nicht::ADV,ez,cha
996,ein wenig::ADV,apur bat,beagán
997,ein wenig::ADV,pixka bat,beagán
998,kaum::ADV,ozta,ar éigean
999,kaum::ADV,nekez,ar éigean
1000,sehr::ADV,oso,an-
1001,so::ADV,hala,chomh
1002,so::ADV,hala,mar sin
1003,so::ADV,honela,chomh
1004,so::ADV,honela,mar sin
1005,noch::ADV,oraindik,fós
1006,noch::ADV,oraindik,go fóill
1007,nur::ADV,bakarrik,amháin
1008,nur::ADV,bakarrik,níl ach
1009,schon::ADV,ja,cheana
1010,schon::ADV,ja,cheana féin
1011,schon::ADV,jada,cheana
1012,schon::ADV,jada,cheana féin
1013,wieder::ADV,berriro,arís
1014,wieder::ADV,berriro,athuair
1015,vergebens::ADV,alferrik,amú
1016,vergebens::ADV,alferrik,in aisce
1017,vor::PRP,aurrean,ar thosach
1018,hinter::PRP,ostean,laistiar de
1019,hinter::PRP,ostean,taobh thiar de
1020,hinter::PRP,gibelean,laistiar de
1021,hinter::PRP,gibelean,taobh thiar de
1022,unter::PRP,pean,faoi
1023,unter::PRP,azpian,faoi
1024,durch::PRP,zehar,trí
1025,neben::PRP,ondoan,taobh le
1026,neben::PRP,ondoan,in aice le
1027,neben::PRP,aldamenean,taobh le
1028,neben::PRP,aldamenean,in aice le
1029,zwischen::PRP,artean,idir
1030,wegen::PRP,-gatik,de bharr
1031,wegen::PRP,-gatik,mar gheall ar
1032,dies::PRN,hau,seo
1033,das::PRN,hura,sin
1034,alles::PRN,dena,gach rud
1035,ich::PRN,ni,mé
1036,ich::PRN,ni,mise
1037,du::PRN,zu,tú
1038,du::PRN,zu,tusa
1039,er::PRN,bera,sé
1040,er::PRN,bera,seisean
1041,wir::PRN,gu,sinn
1042,ihr::PRN,zuek,sibh
1043,ihr::PRN,zuek,sibhse
1044,sie::PRN,berak,siad
1045,sie::PRN,berak,siadsan
1046,was::FPRN,zer,cad
1047,was::FPRN,zer,céard
1048,wer::FPRN,nor,cé
1049,wo::FADV,non,cá
1050,wo::FADV,non,cén áit
1051,wohin::FADV,nora,cá
1052,wohin::FADV,nora,cén áit
1053,wie::FADV,nola,conas
1054,wie::FADV,nola,cén chaoi
1055,wie::FADV,zelan,conas
1056,wie::FADV,zelan,cén chaoi
1057,warum::FADV,zeren,cén fáth
1058,warum::FADV,zeren,cad chuige
1059,warum::FADV,zergatik,cén fáth
1060,warum::FADV,zergatik,cad chuige
1061,wieviel::FNUM,zenbat,cá mhéad
1062,eins::NUM,bat,aon
1063,zwei::NUM,bi,dhá
1064,zwei::NUM,biga,dhá
1065,drei::NUM,hiru,trí
1066,vier::NUM,lau,ceathair
1067,fünf::NUM,bost,cúig
1068,sechs::NUM,sei,sé
1069,sieben::NUM,zazpi,seacht
1070,acht::NUM,zortzi,ocht
1071,neun::NUM,bederatzi,naoi
1072,zehn::NUM,hamar,deich
1073,elf::NUM,hamaika,aon déag
1074,zwölf::NUM,hamabi,dó dhéag
1075,zwanzig::NUM,hogei,fiche
1076,dreißig::NUM,hogeita hamar,tríocha
1077,vierzig::NUM,berrogei,daichead
1078,vierzig::NUM,berrogei,ceathracha
1079,fünfzig::NUM,berrogeita hamar,caoga
1080,sechzig::NUM,hirurogei,seasca
1081,siebzig::NUM,hirurogeita hamar,seachtó
1082,achtzig::NUM,laurogei,ochtó
1083,neunzig::NUM,laurogeita hamar,nócha
1084,hundert::NUM,ehun,céad
1085,tausend::NUM,mila,míle
1086,und::CNJ,eta,agus
1087,oder::CNJ,edo,nó
1088,stehen::V,zutik egon,seas
1089,sitzen::V,eserita egon,suigh
1090,liegen::V,etzan,luigh
1091,hängen::V,eskegita egon,tá crochta
1092,hängen::V,zintzilik egon,tá crochta
1093,werden::V,bihurtu,éirigh
1094,werden::V,bilakatu,éirigh
1095,passieren::V,pasatu,tarlaigh
1096,passieren::V,gertatu,tarlaigh
1097,beginnen::V,hasi,tosaigh
1098,enden::V,bukatu,críochnaigh
1099,wechseln::V,aldatu,athraigh
1100,aufgehen[Sonne]::V,ilki,éirigh
1101,aufgehen[Sonne]::V,sortu,éirigh
1102,untergehen[Sonne]::V,sartu,fuin
1103,untergehen[Sonne]::V,sartu,téigh faoi
1104,scheinen[Sonne]::V,eguzkia egon,taitin
1105,scheinen[Sonne]::V,eguzkia egon,soilsigh
1106,donnern::V,trumoia jo,tá toirneach ann
1107,wehen::V,haizea ibili,séid
1108,strömen::V,zorrotadaka isuri,sil
1109,fließen::V,isuri,rith
1110,fließen::V,isuri,snigh
1111,sich drehen::V,biratu,cas
1112,sich drehen::V,biratu,imrothlaigh
1113,schwanken::V,zabuka ibili,luasc
1114,schwingen::V,kulunkatu,luasc
1115,fallen::V,erori,tit
1116,brennen::V,sutan egon,dóigh
1117,rauchen::V,kea bota,plúch toite
1118,regnen::V,euria ari izan,báistigh
1119,regnen::V,euria ari izan,tá ag cur báistí
1120,gefrieren::V,izoztu,sioc
1121,gefrieren::V,izoztu,reoigh
1122,gefrieren::V,hormatu,sioc
1123,gefrieren::V,hormatu,reoigh
1124,tauen::V,gesaldu,leáigh
1125,tauen::V,gesaldu,coscair
1126,schmelzen::V,urtu,leáigh
1127,trocknen::V,idortu,triomaigh
1128,trocknen::V,lehortu,triomaigh
1129,sieden::V,irakin,fiuch
1130,sieden::V,irakin,beirigh
1131,faulen::V,hirotu,lobh
1132,faulen::V,hirotu,dreoigh
1133,faulen::V,usteldu,lobh
1134,faulen::V,usteldu,dreoigh
1135,verfaulen::V,hirotu,lobh
1136,verfaulen::V,hirotu,feoigh
1137,verfaulen::V,usteldu,lobh
1138,verfaulen::V,usteldu,feoigh
1139,reißen::V,eten,bris
1140,reißen::V,tarrat egin,bris
1141,versinken::V,urperatu,téigh síos
1142,vergehen::V,iragan,téigh thart
1143,erscheinen::V,agertu,tar
1144,verschwinden::V,desagertu,imigh
1145,sinken::V,beheititu,tit
1146,sinken::V,beheititu,ísligh
1147,abnehmen::V,gutxitu,maolaigh
1148,abnehmen::V,gutxitu,laghdaigh
1149,abnehmen::V,beheratu,maolaigh
1150,abnehmen::V,beheratu,laghdaigh
1151,zunehmen::V,gora egin,méadaigh
1152,steigen::V,igo,éirigh
1153,wachsen::V,hazi,fás
1154,glänzen::V,distiratu,lonraigh
1155,funkeln::V,izarniatu,drithligh
1156,lärmen::V,zarata atera,tóg callán
1157,läuten::V,jo,buail
1158,läuten::V,hots egin,buail
1159,klingeln::V,txirrina jo,buail
1160,klirren::V,tintin egin,cling
1161,brausen::V,marru egin,búir
1162,rauschen::V,fir-fir egin,tá ag siosarnach
1163,klingen::V,soinu egin,tá glór ag
1164,bellen::V,zaunkatu,amhastraigh
1165,heulen::V,ulu egin,glam
1166,heulen::V,uhuri egin,glam
1167,blasen::V,ufa egin,séid
1168,blasen::V,putz egin,séid
1169,pfeifen::V,txistu egin,lig fead
1170,schreien::V,oihu egin,béic
1171,schreien::V,oihu egin,glaoigh
1172,schreien::V,garrasi egin,béic
1173,schreien::V,garrasi egin,glaoigh
1174,stöhnen::V,intziri egin,lig cnead
1175,zittern::V,ikara egin,crith
1176,zittern::V,ikara egin,creathnaigh
1177,zittern::V,dar-dar egin,crith
1178,zittern::V,dar-dar egin,creathnaigh
1179,leben::V,bizi izan,mair
1180,geboren werden::V,jaio,rugadh
1181,atmen::V,hats egin,análaigh
1182,atmen::V,arnasa egin,análaigh
1183,trinken::V,edan,ól
1184,essen::V,jan,ith
1185,schlucken::V,irentsi,slog
1186,müde werden::V,unatu,tuirsigh
1187,müde werden::V,nekatu,tuirsigh
1188,einschlafen::V,lokartu,tit ina chodladh
1189,schlafen::V,lo egin,codail
1190,aufwachen::V,esnatu,múscail
1191,aufwachen::V,atzarri,múscail
1192,aufstehen::V,jaiki,éirigh
1193,sich erholen::V,atseden egin,lig scíth
1194,krank werden::V,gaixotu,éirigh tinn
1195,krank sein::V,eri izan,tá tinn
1196,krank sein::V,gaixo izan,tá tinn
1197,schmerzen::V,min egin,tá pian i
1198,husten::V,eztul egin,déan casacht
1199,genesen::V,osatu,téarnaigh
1200,sterben::V,hil,éag
1201,sterben::V,hil,faigh bás
1202,sterben::V,zendu,éag
1203,sterben::V,zendu,faigh bás
1204,umkommen::V,istripuz hil,caill
1205,sich bewegen::V,higitu,bog
1206,sich bewegen::V,higitu,gluais
1207,sich rühren::V,zirkin egin,corraigh
1208,sich erheben::V,zutitu,seas suas
1209,sich erheben::V,altxatu,seas suas
1210,sich setzen::V,eseri,suigh
1211,sich setzen::V,jesarri,suigh
1212,hinfallen::V,erori,tit
1213,laufen::V,ibili,siúil
1214,schreiten::V,oinkatu,siúil
1215,spazierengehen::V,paseatu,téigh ag spaisteoireacht
1216,spazierengehen::V,ostera bat egin,téigh ag spaisteoireacht
1217,eilen::V,lasterkatu,deifrigh
1218,eilen::V,lasterkatu,brostaigh
1219,sich beeilen::V,lehiatu,deifrigh
1220,sich beeilen::V,lehiatu,déan deifir
1221,sausen::V,ziztu bizian joan,luathaigh
1222,rennen::V,lasterka egin,rith
1223,springen::V,jauzi egin,léim
1224,klettern::V,igo,dreap
1225,schaukeln::V,zabu egin,téigh ar an maide corrach
1226,schaukeln::V,zanbulu egin,téigh ar an maide corrach
1227,kriechen::V,narras egin,snámh
1228,schwimmen::V,igerikatu,snámh
1229,schwimmen::V,igeri egin,snámh
1230,tauchen::V,murgildu,tum
1231,tauchen::V,pulunpatu,tum
1232,rudern::V,bogatu,iomair
1233,rudern::V,bogatu,rámhaigh
1234,rudern::V,arraun egin,iomair
1235,rudern::V,arraun egin,rámhaigh
1236,fahren::V,joan,tiomáin
1237,fliegen::V,hegaldatu,eitil
1238,fliegen::V,hegan egin,eitil
1239,gehen::V,joan,téigh
1240,weggehen::V,alde egin,imigh
1241,abfahren::V,abiatu,imigh
1242,anhalten::V,geratu,stad
1243,anhalten::V,gelditu,stad
1244,hineingehen::V,sartu,téigh isteach
1245,eintreten::V,sartu,téigh isteach
1246,kommen::V,etorri,tar
1247,ankommen::V,heldu,tar
1248,ankommen::V,iritsi,tar
1249,zurückkommen::V,itzuli,fill
1250,bleiben::V,gelditu,fan
1251,warten::V,itxaron,fan
1252,warten::V,zain egon,fan
1253,erwarten::V,iguriki,tá ag súil le
1254,erwarten::V,iguriki,tá ag dréim le
1255,suchen::V,bilatu,lorg
1256,finden::V,idoro,faigh
1257,finden::V,idoro,aimsigh
1258,finden::V,aurkitu,faigh
1259,finden::V,aurkitu,aimsigh
1260,versuchen::V,saiatu,triail
1261,versuchen::V,ahalegindu,triail
1262,vorbereiten::V,gertatu,réitigh
1263,lieben::V,maitatu,gráigh
1264,lieben::V,maite izan,gráigh
1265,mögen::V,laket izan,taitin le
1266,mögen::V,laket izan,is maith le
1267,mögen::V,atsegin izan,taitin le
1268,mögen::V,atsegin izan,is maith le
1269,lachen::V,irri egin,gáir
1270,lachen::V,barre egin,gáir
1271,rühren::V,hunkitu,téigh i bhfeidhm ar
1272,weinen::V,negar egin,goil
1273,weinen::V,negar egin,caoin
1274,schimpfen::V,erneguka ari izan,tá ag clamhsán
1275,sich ärgern::V,ernegatu,tá corraithe
1276,sich ärgern::V,haserretu,tá corraithe
1277,sich fürchten::V,beldur izan,tá eagla ar
1278,fürchten::V,beldur izan,tá eagla ar
1279,fliehen::V,ihes egin,teith
1280,flüchten::V,ihes egin,éalaigh
1281,sehen::V,ikusi,feic
1282,anschauen::V,begietsi,dearc
1283,anschauen::V,begietsi,féach ar
1284,ansehen::V,begiratu,breathnaigh
1285,hören::V,aditu,cluin
1286,zuhören::V,entzun,éist
1287,probieren::V,dastatu,bliais
1288,riechen::V,usnatu,bolaigh
1289,riechen::V,usaindu,bolaigh
1290,fühlen::V,sentitu,braith
1291,fühlen::V,sentitu,mothaigh
1292,scheinen::V,iruditu,tá an chuma ar
1293,scheinen::V,begitandu,tá an chuma ar
1294,zu sehen sein::V,azaldu,tá le feiceáil
1295,vernehmen::V,aditu,clois
1296,frieren::V,hotz izan,tá fuar
1297,tun::V,egin,déan
1298,können::V,ahal izan,féad
1299,können::V,ahal izan,is féidir le
1300,wollen::V,nahi izan,tá ag iarraidh
1301,anfangen::V,hasi,tosaigh
1302,anfangen::V,hasi,cuir tús le
1303,beenden::V,bukatu,críochnaigh
1304,beenden::V,bukatu,cuir deireadh le
1305,aufhören::V,utzi,stad
1306,gelingen::V,lortu,éirigh le
1307,geraten::V,heldu,tá deireadh ar
1308,öffnen::V,ireki,oscail
1309,öffnen::V,zabaldu,oscail
1310,schließen::V,itxi,dún
1311,schließen::V,itxi,iaigh
1312,stellen::V,ipini,cuir
1313,setzen::V,jesarri,cuir
1314,setzen::V,jesarri,socraigh
1315,legen::V,jarri,cuir
1316,berühren::V,ukitu,teagmhaigh le
1317,verbinden::V,uztartu,ceangail
1318,bedecken::V,estali,clúdaigh
1319,bedecken::V,estali,cumhdaigh
1320,aufhängen::V,eseki,croch
1321,aufhängen::V,eskegi,croch
1322,anzünden::V,piztu,las
1323,anzünden::V,piztu,adhain
1324,aufheben::V,jaso,tóg
1325,aufheben::V,jaso,ardaigh
1326,zurücklassen::V,atzean utzi,fág
1327,verlieren::V,galdu,caill
1328,fallen lassen::V,erortzen utzi,lig uait
1329,fallen lassen::V,erortzen utzi,caith uait
1330,machen::V,egin,déan
1331,machen::V,egin,réitigh
1332,herstellen::V,ekoiztu,táirg
1333,bauen::V,eraiki,tóg
1334,reparieren::V,konpondu,deisigh
1335,verbessern::V,hobetu,feabhsaigh
1336,ändern::V,mudatu,athraigh
1337,graben::V,aitzurtu,tochail
1338,beugen::V,makurtu,crom
1339,biegen::V,malgutu,lúb
1340,biegen::V,makolatu,lúb
1341,drehen::V,jiratu,cas
1342,wenden::V,bihurtu,tiontaigh
1343,umdrehen::V,biratu,iompaigh
1344,umdrehen::V,biratu,tiontaigh
1345,umdrehen::V,alderantzikatu,iompaigh
1346,umdrehen::V,alderantzikatu,tiontaigh
1347,heben::V,jaso,ardaigh
1348,heben::V,goratu,ardaigh
1349,hochheben::V,goratu,tóg
1350,hochheben::V,altxatu,tóg
1351,ergreifen::V,oratu,beir ar
1352,halten::V,eutsi,coimeád
1353,halten::V,eutsi,coinnigh
1354,drücken::V,sakatu,brúigh
1355,schieben::V,bultzatu,brúigh
1356,kratzen::V,hatz egin,scríob
1357,kratzen::V,hazka egin,scríob
1358,lecken::V,miaztu,ligh
1359,lecken::V,miaztu,leadhb
1360,lecken::V,lamikatu,ligh
1361,lecken::V,lamikatu,leadhb
1362,beißen::V,hozka egin,bain greim as
1363,beißen::V,ausiki egin,bain greim as
1364,abreißen::V,kendu,stróic
1365,abreißen::V,kendu,tarraing
1366,abschneiden::V,moztu,scoith
1367,abschneiden::V,pikatu,scoith
1368,binden::V,lotu,ceangail
1369,binden::V,estekatu,ceangail
1370,stecken::V,sartu,sáigh
1371,brechen::V,apurtu,bris
1372,klopfen::V,jo,cnag
1373,hauen::V,jo,buail
1374,kleben::V,itsatsi,gliúáil
1375,reiben::V,igurtzi,cuimil
1376,streichen::V,igurtzi,leath
1377,schleifen::V,zorroztu,líomh
1378,schneiden::V,moztu,gearr
1379,rütteln::V,astindu,croith
1380,rütteln::V,inarrosi,croith
1381,schütteln::V,astindu,croith
1382,schütteln::V,inarrosi,croith
1383,schwenken::V,zabukatu,luasc
1384,schütten::V,isuri,doirt
1385,füllen::V,bete,líon
1386,einwickeln::V,bildu,cuach
1387,einwickeln::V,bildu,clúdaigh
1388,tragen::V,eroan,iompair
1389,tragen::V,eraman,iompair
1390,schleppen::V,narrastu,tarraing
1391,schleppen::V,herrestatu,tarraing
1392,ziehen::V,tira egin,tarraing
1393,aufbewahren::V,gorde,coinnigh
1394,werfen::V,jaurti,caith
1395,werfen::V,aurtiki,caith
1396,fangen::V,atzeman,ceap
1397,packen::V,heldu,beir ar
1398,verstecken::V,ostendu,folaigh
1399,verstecken::V,ostendu,cuir i bhfolach
1400,verstecken::V,ezkutatu,folaigh
1401,verstecken::V,ezkutatu,cuir i bhfolach
1402,teilen::V,zatitu,roinn
1403,schicken::V,bidali,seol
1404,bringen::V,ekarri,beir
1405,bringen::V,ekarri,tabhair
1406,hinzufügen::V,eratxiki,cuir le
1407,hinzufügen::V,gaineratu,cuir le
1408,bekommen::V,jaso,faigh
1409,erhalten::V,jaso,faigh
1410,nehmen::V,hartu,tóg
1411,nehmen::V,hartu,glac
1412,wählen::V,hautatu,pioc
1413,wählen::V,hautatu,roghnaigh
1414,wählen::V,aukeratu,pioc
1415,wählen::V,aukeratu,roghnaigh
1416,auswählen::V,hautatu,roghnaigh
1417,auswählen::V,aukeratu,roghnaigh
1418,bewahren::V,begiratu,caomhnaigh
1419,behindern::V,oztopatu,cuir bac ar
1420,verderben::V,hondatu,mill
1421,beschädigen::V,akastu,loit
1422,beschädigen::V,akastu,déan damáiste do
1423,zerbrechen::V,apurtu,bris
1424,zerreißen::V,zarratatu,stiall
1425,zerstören::V,suntsitu,mill
1426,zerstören::V,suntsitu,scrios
1427,verbrennen::V,erre,las
1428,verbrennen::V,erre,dóigh
1429,verbrennen::V,kiskali,las
1430,verbrennen::V,kiskali,dóigh
1431,geben::V,eman,tabhair
1432,reichen::V,luzatu,sín
1433,reichen::V,luzatu,cuir
1434,reichen::V,helarazi,sín
1435,reichen::V,helarazi,cuir
1436,schenken::V,oparitu,bronn
1437,schenken::V,oparitu,tabhair
1438,versprechen::V,agindu,geall
1439,wünschen::V,opatu,guigh
1440,wünschen::V,opetsi,guigh
1441,loben::V,laudatu,mol
1442,loben::V,goraipatu,mol
1443,küssen::V,musu eman,póg
1444,wiegen::V,kulunkatu,bog
1445,wiegen::V,kulunkatu,luasc
1446,zudecken::V,estali,clúdaigh
1447,wecken::V,esnatu,dúisigh
1448,wecken::V,iratzartu,dúisigh
1449,zeigen::V,erakutsi,taispeáin
1450,führen::V,gidatu,treoraigh
1451,lehren::V,irakatsi,múin
1452,lehren::V,irakatsi,teagasc
1453,unterrichten::V,eskolak eman,múin
1454,unterrichten::V,eskolak eman,teagasc
1455,aufziehen::V,hazi,tóg
1456,leiten::V,arteztu,tá i gceannas ar
1457,antreiben::V,bulkatu,gríosaigh
1458,lassen::V,-arazi,cuir ag
1459,einladen::V,gonbidatu,cuir cuireadh ar
1460,vereinigen::V,batu,aontaigh
1461,vereinigen::V,bateratu,aontaigh
1462,besuchen::V,ikustatu,tabhair cuairt ar
1463,treffen::V,topatu,cas ar
1464,treffen::V,topatu,buail le
1465,sich versammeln::V,bildu,bailigh
1466,sich versammeln::V,bildu,cruinnigh
1467,spielen::V,jolastu,imir
1468,spielen::V,jolastu,tá ag spraoi
1469,singen::V,abestu,can
1470,singen::V,kantatu,can
1471,tanzen::V,dantzatu,rinc
1472,tanzen::V,dantzatu,damhsaigh
1473,tanzen::V,dantzan egin,rinc
1474,tanzen::V,dantzan egin,damhsaigh
1475,sich trennen::V,banandu,scar
1476,verlassen::V,utzietsi,fág
1477,retten::V,salbatu,tarrtháil
1478,retten::V,gaizkatu,tarrtháil
1479,bewachen::V,jagon,cosain
1480,bewachen::V,jagon,gardáil
1481,bewachen::V,zaindu,cosain
1482,bewachen::V,zaindu,gardáil
1483,schützen::V,babestu,cosain
1484,schützen::V,gerizatu,cosain
1485,verteidigen::V,aldeztu,cosain
1486,sich schlagen::V,elkar jo,tá ag bruíon
1487,sich schlagen::V,elkar borrokatu,tá ag bruíon
1488,schießen::V,tiro egin,caith
1489,schießen::V,tiro egin,scaoil
1490,siegen::V,irabazi,bain
1491,siegen::V,irabazi,buaigh
1492,ärgern::V,ernegatu,cuir isteach ar
1493,ärgern::V,haserretu,cuir isteach ar
1494,schlagen::V,jo,buail
1495,schlagen::V,erauntsi,buail
1496,treten::V,zapaldu,ciceáil
1497,treten::V,ostiaktu,ciceáil
1498,stechen::V,sastatu,sáigh
1499,stoßen::V,bultzatu,brúigh
1500,stoßen::V,bultzatu,soncáil
1501,stehlen::V,ostu,goid
1502,stehlen::V,lapurtu,goid
1503,stören::V,galarazi,cuir isteach ar
1504,belästigen::V,gohaindu,cuir as do
1505,belästigen::V,alamena eman,cuir as do
1506,verbergen::V,ezkutatu,ceil
1507,täuschen::V,tronpatu,cuir dallamullóg ar
1508,täuschen::V,engainatu,cuir dallamullóg ar
1509,betrügen::V,iruzurtu,déan calaois ar
1510,töten::V,hil,maraigh
1511,töten::V,heriotza eman,maraigh
1512,wohnen::V,bizi izan,cuir faoi
1513,wohnen::V,bizi izan,tá ina chónaí
1514,arbeiten::V,lan egin,oibrigh
1515,arbeiten::V,behar egin,oibrigh
1516,sammeln::V,bildu,bailigh
1517,sammeln::V,bildu,cruinnigh
1518,sammeln::V,bildumatu,bailigh
1519,sammeln::V,bildumatu,cruinnigh
1520,pflücken::V,batu,pioc
1521,pflücken::V,bildu,pioc
1522,jagen::V,ehizatu,seilg
1523,fischen::V,arrantzatu,iasc
1524,fischen::V,arrantza egin,iasc
1525,fassen::V,harrapatu,beir ar
1526,hüten::V,begiratu,aoirigh
1527,treiben::V,bultza egin,seol
1528,treiben::V,bultza egin,tiomáin
1529,anbinden::V,estekatu,ceangail
1530,füttern::V,bazkatu,cothaigh
1531,füttern::V,bazkatu,beathaigh
1532,melken::V,jetzi,bligh
1533,melken::V,jetzi,crúigh
1534,hacken::V,xehatu,gearr
1535,gießen::V,isuri,uiscigh
1536,reifen::V,heldu,aibigh
1537,reifen::V,zoritu,aibigh
