,Concept_ID,ka,cv
656,dünn::A,წვრილი,ҫинҫе
657,dünn::A,წვრილი,ҫӳхе
658,fein::A,თხელი,тарай
659,fein::A,თხელი,вӗлтӗрти
660,fest::A,მყარი,тӗреклӗ
661,flach::A,ბრტყელი,лаптак
662,glatt::A,გლუ,такӑр
663,hart::A,მაგარი,хытӑ
664,weich::A,რბილი,ҫемҫе
665,rund::A,მრგვალი,ҫавра
666,spitz::A,წვეტიანი,шӗвӗр
667,scharf::A,მჭრელი,ҫивӗч
668,stumpf::A,ბლაგვი,мӑка
669,stumpf::A,ბლაგვი,пуклак
670,stumpf::A,ბლაგვი,тӗрӗнчӗк
671,stumpf::A,ბლაგვი,ӑнкарусӑр
672,schwer::A,მძიმე,йывӑр
673,schön::A,ლამაზი,илемлӗ
674,heiß::A,ცხელი,вӗри
675,warm::A,თბილი,ӑшӑ
676,kalt::A,ცივი,сивӗ
677,kühl::A,გრილი,уҫӑ
678,frisch::A,სუფთა,уҫӑ
679,feucht::A,ნოტიო,йӗпе
680,nass::A,სველი,нӳрӗ
681,trocken::A,მშრალი,типӗ
682,voll::A,სავსე,тулли
683,leer::A,ცარიელი,пушӑ
684,offen::A,ღია,уҫӑ
685,offen::A,გაშლილი,уҫӑ
686,geschlossen::A,დახურული,хупӑ
687,sauber::A,სუფთა,таса
688,sauber::A,წმინდა,таса
689,schmutzig::A,ტალახიანი,пылчӑклӑ
690,schmutzig::A,ტალახიანი,вараланчӑк
691,roh::A,უმი,чӗрӗ
692,reif::A,მწიფე,пулнӑ
693,reif::A,მწიფე,пиҫӗхнӗ
694,reif::A,მწიფე,аталаннӑ
695,reif::A,მწიფე,пиҫсе ҫитнӗ
696,lecker::A,გემრიელი,тутлӑ
697,lecker::A,გემრიელი,техӗмлӗ
698,süß::A,ტკბილი,пылак
699,bitter::A,მწარე,йӳҫӗ
700,sauer::A,მჟავე,йӳҫӗ
701,sauer::A,მჟავე,йӳҫек
702,sauer::A,მჟავე,кӑвасак
703,hell::A,ნათელი,ҫутӑ
704,dunkel::A,ბნელი,тӗттӗм
705,schwarz::A,შავი,хура
706,weiß::A,თეთრი,шурӑ
707,rot::A,წითელი,хӗрлӗ
708,gelb::A,ყვითელი,сарӑ
709,blau::A,ლურჯი,кӑвак
710,blau::A,ცისფერი,кӑвак
711,grün::A,მწვანე,симӗс
712,grün::A,მწვანე,пиҫмен
713,grün::A,მწვანე,ӑс пухман
714,grau::A,რუხი,кӑвак
715,grau::A,ნაცრისფერი,кӑвак
716,bunt::A,ჭრელი,чӑпар
717,bunt::A,ფერადი,чӑпар
718,billig::A,იაფი,йӳнӗ
719,teuer::A,ძვირი,хаклӑ
720,wertvoll::A,ღირსიანი,паха
721,blind::A,ბრმა,суккӑр
722,taub::A,ყრუ,хӑлхасӑр
723,kräftig::A,ძალავანი,хӑватлӑ
724,stark::A,ძლიერი,вирлӗ
725,stark::A,ღონიერი,вирлӗ
726,schwach::A,სუსტი,халсӑр
727,fett::A,სქელი,самӑр
728,fett::A,სქელი,мӑнтӑр
729,schlank::A,გამხდარი,йӑрӑс
730,schlank::A,გამხდარი,яштака
731,hübsch::A,ეშხიანი,хитре
732,hübsch::A,მშვენიერი,хитре
733,böse::A,ავი,усал
734,böse::A,ბოროტი,усал
735,dumm::A,ბოთე,ухмах
736,dumm::A,სულელი,ухмах
737,faul::A,ზანტი,наян
738,faul::A,ზანტი,юлхав
739,faul::A,ზანტი,ӳркенчӗк
740,faul::A,ზარმაცი,наян
741,faul::A,ზარმაცი,юлхав
742,faul::A,ზარმაცი,ӳркенчӗк
743,fleißig::A,ბეჯითი,хастар
744,fleißig::A,მუყაითი,хастар
745,geizig::A,ძუნწი,хытӑ
746,klug::A,ჭკვიანი,ӑслӑ
747,geschickt::A,მარჯვე,ӑста
748,geschickt::A,გაწაფული,ӑста
749,lieb::A,სატრფიალო,савнӑ
750,lustig::A,მხიარული,хаваслӑ
751,sanft::A,ალერსიანი,ачаш
752,sanft::A,გრძნობიერი,ачаш
753,hungrig::A,მშიერი,выҫӑ
754,krank::A,სნეული,чирлӗ
755,krank::A,ავადმყოფი,чирлӗ
756,nackt::A,ტიტველი,ҫара
757,traurig::A,მწუხარე,салхуллӑ
758,traurig::A,სევდიანი,салхуллӑ
759,lebendig::A,ცოცხალი,чӗрӗ
760,gut::A,კარგი,аван
761,gut::A,კარგი,лайӑх
762,schlecht::A,უხეირო,япӑх
763,schlecht::A,უხეირო,начар
764,richtig::A,ნამდვილი,тӗрӗс
765,schlimm::A,ცუდი,йӗрӗнчӗк
766,wahr::A,სწორი,чӑн
767,wahr::A,ჭეშმარიტი,чӑн
768,alt::A,ძველი,кивӗ
769,neu::A,ახალი,ҫӗнӗ
770,ehemalig::A,ყოფილი,пулнӑ
771,alt[Lebewesen]::A,ბებერი,ватӑ
772,jung::A,ნორჩი,яш
773,jung::A,ნორჩი,ҫамрӑк
774,jung::A,ახალგაზრდა,яш
775,jung::A,ახალგაზრდა,ҫамрӑк
776,arm::A,ღარიბი,чухӑн
777,reich::A,მდიდარი,пуян
778,bekannt::A,ცნობილი,пӗлӗш
779,berühmt::A,გამოჩენილი,чаплӑ
780,fremd::A,უცხო,ют
781,fremd::A,გარეშე,ют
782,verschieden::A,სხვაგვარი,расна
783,nah::A,ახლო,ҫывӑх
784,nah::A,ახლო,ҫывӑхри
785,fern::A,შორი,инҫе
786,fern::A,შორი,аякри
787,fern::A,შორეული,инҫе
788,fern::A,შორეული,аякри
789,linker::A,მარცხენა,сулахай
790,rechter::A,მარჯვენა,сылтӑм
791,anderer::A,სხვა,урӑх
792,erster::A,პირველი,пӗрремӗш
793,zweiter::A,მეორე,иккӗмӗш
794,dritter::A,მესამე,виҫҫӗмӗш
795,letzter::A,ბოლო,юлашки
796,letzter::A,უკანასკნელი,юлашки
797,allein::ADV,მარტო,пӗччен
798,auf einmal::ADV,ერთდროულად,кӗмӗрккен
799,zusammen::ADV,ერთად,пӗрле
800,lange::ADV,დიდხანს,вӑрах
801,plötzlich::ADV,მოულოდნელად,сасартӑк
802,sofort::ADV,ახლავე,тӳрех
803,später::ADV,მოგვიანებით,кайран
804,jetzt::ADV,ახლა,халь
805,jetzt::ADV,ახლა,халӗ
806,heute::ADV,დღეს,паян
807,morgen::ADV,ხვალ,ыран
808,bald::ADV,მალე,халех
809,bald::ADV,მალე,кӗҫех
810,dann::ADV,მერე,унтан
811,gestern::ADV,გუშინ,ӗнер
812,einst::ADV,ოდესღაც,пӗррехинче
813,damals::ADV,მაშინ,ун чухне
814,damals::ADV,მაშინ,апла пулсан
815,danach::ADV,მერმე,унтан
816,danach::ADV,შემდეგ,унтан
817,vorher::ADV,ადრე,малтан
818,vorher::ADV,წინათ,малтан
819,zuerst::ADV,ჯერ,пирвай
820,einmal::ADV,ერთხელ,пӗррехинче
821,manchmal::ADV,ხან,хӑш чухне
822,manchmal::ADV,ზოგჯერ,хӑш чухне
823,oft::ADV,ხშირად,тӑтӑш
824,immer::ADV,მუდამ,ялан
825,immer::ADV,ყოველთვის,ялан
826,niemals::ADV,არასდროს,нихӑҫан та
827,hier::ADV,აქ,кунта
828,hierhin::ADV,აქეთ,кунта
829,von hier::ADV,აქედან,кунтан
830,dort::ADV,იქ,унта
831,dort::ADV,იქ,ҫавӑнта
832,dorthin::ADV,იქით,унта
833,dorthin::ADV,იქით,ҫавӑнта
834,geradeaus::ADV,პირდაპირ,тикӗс
835,vorwärts::ADV,წინ,малалла
836,rückwärts::ADV,უკან,хыҫала
837,zurück::ADV,უკანვე,каялла
838,unten::ADV,დაბლა,аялта
839,unten::ADV,ქვევით,аялта
840,hinab::ADV,ძირს,аялта
841,oben::ADV,ზემოთ,ҫӳлте
842,hinauf::ADV,ზევით,ҫӳле
843,überall::ADV,ყველგან,таҫта та
844,überall::ADV,ყველგან,пур ҫӗрте те
845,überall::ADV,ყველგან,кирек ӑҫта та
846,nicht::ADV,არ,мар
847,ein wenig::ADV,ცოტა,пӑртак
848,kaum::ADV,ძლივს,аран
849,sehr::ADV,მეტად,питӗ
850,sehr::ADV,ძალიან,питӗ
851,so::ADV,ისე,апла
852,noch::ADV,ჯერ,татах
853,nur::ADV,მხოლოდ,ҫех
854,schon::ADV,უკვე,ӗнтӗ
855,wieder::ADV,ისევ,каллех
856,wieder::ADV,კიდევ,каллех
857,vergebens::ADV,ამაოდ,харам
858,vergebens::ADV,ტყუილად,харам
859,vor::PRP,წინ,умӗнче
860,hinter::PRP,უკან,кайра
861,hinter::PRP,მიღმა,кайра
862,unter::PRP,ქვეშ,айне
863,unter::PRP,ქვეშ,айӗпе
864,unter::PRP,ქვეშ,айӗнче
865,unter::PRP,ქვეშ,ҫитеспе
866,unter::PRP,ქვევით,айне
867,unter::PRP,ქვევით,айӗпе
868,unter::PRP,ქვევით,айӗнче
869,unter::PRP,ქვევით,ҫитеспе
870,durch::PRP,გავლით,витӗр
871,neben::PRP,გვერდით,патӗнче
872,zwischen::PRP,შუა,хушшинче
873,zwischen::PRP,შორის,хушшинче
874,wegen::PRP,გამო,пула
875,wegen::PRP,გამო,пирки
876,wegen::PRP,შედეგად,пула
877,wegen::PRP,შედეგად,пирки
878,dies::PRN,ეს,ку
879,dies::PRN,ეს,ҫак
880,das::PRN,ეგ,ҫав
881,alles::PRN,ყველაფერი,пурте
882,alles::PRN,ყველაფერი,йӑлт
883,ich::PRN,მე,эп
884,du::PRN,შენ,эс
885,er::PRN,ის,вӑл
886,er::PRN,იგი,вӑл
887,wir::PRN,ჩვენ,эпир
888,ihr::PRN,თქვენ,эсир
889,sie::PRN,ისინი,вӗсем
890,was::FPRN,რა,мӗн
891,was::FPRN,რა,мӗскер
892,was::FPRN,რა,мӗн те пулин
893,wer::FPRN,ვინ,кам
894,wo::FADV,სად,ӑҫта
895,wohin::FADV,საით,ӑҫта
896,wie::FADV,როგორ,епле
897,wie::FADV,როგორ,мӗнле
898,warum::FADV,რაზე,ма
899,warum::FADV,რაზე,мӗншӗн
900,warum::FADV,რატომ,ма
901,warum::FADV,რატომ,мӗншӗн
902,wieviel::FNUM,რამდენი,миҫе
903,eins::NUM,ერთი,пӗр
904,eins::NUM,ერთი,пӗрре
905,zwei::NUM,ორი,ик
906,zwei::NUM,ორი,икӗ
907,zwei::NUM,ორი,иккӗ
908,drei::NUM,სამი,виҫ
909,drei::NUM,სამი,виҫӗ
910,drei::NUM,სამი,виҫҫӗ
911,vier::NUM,ოთხი,тӑват
912,fünf::NUM,ხუთი,пилӗк
913,fünf::NUM,ხუთი,пиллӗк
914,sechs::NUM,ექვსი,улт
915,sechs::NUM,ექვსი,ултӑ
916,sechs::NUM,ექვსი,улттӑ
917,sieben::NUM,შვიდი,ҫич
918,sieben::NUM,შვიდი,ҫичӗ
919,sieben::NUM,შვიდი,ҫиччӗ
920,acht::NUM,რვა,сакӑр
921,acht::NUM,რვა,саккӑр
922,neun::NUM,ცხრა,тӑхӑр
923,neun::NUM,ცხრა,тӑххӑр
924,zehn::NUM,ათი,вунӑ
925,zehn::NUM,ათი,вуннӑ
926,elf::NUM,თერთმეტი,вун пӗр
927,zwölf::NUM,თორმეტი,вун ик
928,zwölf::NUM,თორმეტი,вун икӗ
929,zwölf::NUM,თორმეტი,вун иккӗ
930,zwanzig::NUM,ოცი,ҫирӗм
931,dreißig::NUM,ოცდაათი,вӑтӑр
932,vierzig::NUM,ორმოცი,хӗрӗх
933,fünfzig::NUM,ორმოცდაათი,аллӑ
934,sechzig::NUM,სამოცი,утмӑл
935,siebzig::NUM,სამოცდაათი,ҫитмӗл
936,achtzig::NUM,ოთხმოცი,сакӑр вунӑ
937,achtzig::NUM,ოთხმოცი,сакӑр вуннӑ
938,neunzig::NUM,ოთხმოცდაათი,тӑхӑр вун
939,neunzig::NUM,ოთხმოცდაათი,тӑхӑр вунӑ
940,neunzig::NUM,ოთხმოცდაათი,тӑхӑр вуннӑ
941,hundert::NUM,ასი,ҫӗр
942,tausend::NUM,ათასი,пин
943,und::CNJ,და,та
944,oder::CNJ,ან,е
945,stehen::V,დგას,тӑр
946,sitzen::V,ზის,лар
947,liegen::V,აწევს,вырт
948,hängen::V,კიდია,усӑнса тӑр
949,hängen::V,კიდია,ҫакӑнса тӑр
950,werden::V,გახდება,пул
951,passieren::V,მოხდება,пул
952,beginnen::V,იწყება,пуҫлан
953,enden::V,გათავდება,пӗт
954,enden::V,გათავდება,вӗҫлен
955,wechseln::V,იცვლება,улшӑн
956,aufgehen[Sonne]::V,ამოდის,тух
957,untergehen[Sonne]::V,ჩადის,анса лар
958,scheinen[Sonne]::V,ანათებს,пӑх
959,donnern::V,ქუხს,кӗмсӗртет
960,donnern::V,ქუხს,авӑт
961,wehen::V,ქრის,варкӑш
962,wehen::V,დაუბერავს,варкӑш
963,strömen::V,იღვრება,тӑкӑн
964,fließen::V,დის,юх
965,fließen::V,მიედინება,юх
966,sich drehen::V,ტრიალებს,ҫаврӑн
967,schwanken::V,ირხევა,чӳхен
968,schwingen::V,ირხევა,суллан
969,fallen::V,დავარდება,кип
970,fallen::V,დავარდება,тӳр кип
971,fallen::V,დავარდება,татӑлса ан
972,brennen::V,იწვის,ҫун
973,rauchen::V,ბოლავს,мӑкӑрлан
974,rauchen::V,ბოლავს,тӗтӗм кӑлар
975,rauchen::V,აბოლებს,мӑкӑрлан
976,rauchen::V,აბოლებს,тӗтӗм кӑлар
977,regnen::V,წვიმს,ҫумӑр ҫӑвать
978,gefrieren::V,იყინება,шӑн
979,tauen::V,დნება,ирӗл
980,schmelzen::V,დნება,ирӗл
981,trocknen::V,გაშრება,тип
982,sieden::V,დუღს,вӗре
983,faulen::V,ლპება,ҫӗр
984,verfaulen::V,ლპება,ҫӗр
985,reißen::V,დაიხევა,ҫурӑл
986,versinken::V,ეფლობა,пут
987,versinken::V,ჩაიძირება,пут
988,vergehen::V,გადის,ирт
989,erscheinen::V,გამოჩნდება,курӑн
990,erscheinen::V,გამოჩნდება,курӑнса кай
991,verschwinden::V,გააქრება,ҫухал
992,verschwinden::V,დაიკარგება,ҫухал
993,sinken::V,დაიწევს,чак
994,abnehmen::V,შემცირდება,чак
995,zunehmen::V,გასუქდება,пысӑклан
996,steigen::V,მოიმატებს,ҫӗклен
997,wachsen::V,იზრდება,ӳс
998,wachsen::V,მრავლდება,ӳс
999,glänzen::V,ბრწყინავს,ҫиҫ
1000,funkeln::V,კაშკაშებს,ялкӑш
1001,funkeln::V,კაშკაშებს,йӑлтӑртат
1002,lärmen::V,ხმაურობს,шавла
1003,läuten::V,დარეკავს,шӑнкӑравла
1004,klingeln::V,დარეკავს,шӑнкӑравла
1005,klirren::V,დააწკარუნებს,калтлат
1006,klirren::V,დააწკარუნებს,шӑнкӑлтат
1007,brausen::V,ბობოქრობს,ахӑр
1008,rauschen::V,შრიალებს,вашӑлтат
1009,rauschen::V,შრიალებს,чашӑлтат
1010,klingen::V,ხმას გამოსცემს,янӑра
1011,bellen::V,უყეფს,вӗр
1012,heulen::V,ღმუის,ула
1013,blasen::V,დაუბერავს,вӗр
1014,pfeifen::V,უსტვენს,шӑхӑр
1015,schreien::V,ყვირის,кӑшкӑр
1016,stöhnen::V,კვნესის,йынӑш
1017,zittern::V,აძაგძაგებს,чӗтре
1018,leben::V,ცოცხლობს,пурӑн
1019,geboren werden::V,იშვება,ҫурал
1020,geboren werden::V,იბადება,ҫурал
1021,atmen::V,სუნთქავს,сывла
1022,trinken::V,სვამს,ӗҫ
1023,trinken::V,დალევს,ӗҫ
1024,essen::V,შეჭამს,ҫи
1025,schlucken::V,ყლაპავს,ҫӑт
1026,müde werden::V,დაიქანცება,ӗшен
1027,einschlafen::V,დაიძინებს,ыйха пут
1028,einschlafen::V,დაიძინებს,ҫывӑрса кай
1029,schlafen::V,სძინავს,ҫывӑр
1030,aufwachen::V,გაიღვიძებს,вӑран
1031,aufstehen::V,ადგება,тӑр
1032,sich erholen::V,დაისვენებს,кан
1033,krank werden::V,ავად გახდება,чирле
1034,krank sein::V,ავადმყოფობს,чирле
1035,schmerzen::V,სტკივა,сур
1036,schmerzen::V,სტკივა,ырат
1037,husten::V,ახველებს,ӳсӗр
1038,genesen::V,მორჩება,сывал
1039,genesen::V,მორჩება,тӳрлен
1040,sterben::V,კვდება,вил
1041,umkommen::V,დაიღუპება,вил
1042,sich bewegen::V,იძვრის,куҫ
1043,sich bewegen::V,მოძრაობს,куҫ
1044,sich rühren::V,გაინძრევა,хускал
1045,sich erheben::V,ადგება,тӑр
1046,sich setzen::V,დაჯდება,лар
1047,hinfallen::V,დაეცემა,ӳк
1048,laufen::V,დადის,ут
1049,schreiten::V,აბიჯებს,ут
1050,spazierengehen::V,დასეირნობს,уҫӑлса ҫӳре
1051,spazierengehen::V,დასეირნობს,уткаласа ҫӳре
1052,eilen::V,მიიჩქარის,васка
1053,eilen::V,მიიჩქარის,хыпалан
1054,sich beeilen::V,აჩქარდება,васка
1055,sich beeilen::V,აჩქარდება,хыпалан
1056,sausen::V,მიქრის,ыткӑн
1057,sausen::V,მიქრის,вӗҫтер
1058,rennen::V,დარბის,чуп
1059,springen::V,ხტის,сик
1060,klettern::V,ძვრება,улӑх
1061,schaukeln::V,ქანაობს,йӳрӗн
1062,kriechen::V,დაბობღავს,шу
1063,kriechen::V,დაბობღავს,упален
1064,schwimmen::V,ცურავს,иш
1065,tauchen::V,ჩაიძირება,чӑм
1066,rudern::V,ნიჩაბს უსვამს,авӑс
1067,fahren::V,დადის,пыр
1068,fahren::V,მგზავრობს,пыр
1069,fliegen::V,იფრენს,вӗҫ
1070,fliegen::V,გაფრინდება,вӗҫ
1071,gehen::V,მიდის,кай
1072,weggehen::V,წამოდის,кай
1073,abfahren::V,მიემგზავრება,тапран
1074,anhalten::V,ჩერდება,чарӑн
1075,hineingehen::V,შედის,кӗр
1076,eintreten::V,შედის,кӗр
1077,kommen::V,მოდის,кил
1078,ankommen::V,ჩადის,ҫит
1079,zurückkommen::V,დაბრუნდება,таврӑн
1080,zurückkommen::V,დაბრუნდება,каялла кил
1081,bleiben::V,დარჩება,юл
1082,warten::V,ელოდება,кӗт
1083,erwarten::V,ელის,кӗт
1084,erwarten::V,დაიცდის,кӗт
1085,suchen::V,ეძებს,шыра
1086,suchen::V,მოძებნის,шыра
1087,finden::V,მიაგნებს,туп
1088,finden::V,გამოძებნის,туп
1089,versuchen::V,ცდის,пикен
1090,versuchen::V,ცდილობს,пикен
1091,vorbereiten::V,მოამზადებს,хатӗрле
1092,lieben::V,უყვარს,юрат
1093,mögen::V,ეტრფის,кӑмӑлла
1094,mögen::V,ეტრფის,килӗштер
1095,lachen::V,იცინის,кул
1096,lachen::V,იცინის,ахӑлтат
1097,rühren::V,გულს აუჩუყებს,ҫулӑх
1098,weinen::V,ტირის,йӗр
1099,weinen::V,ტირის,макӑр
1100,schimpfen::V,შეიგინება,вӑрҫ
1101,schimpfen::V,შეიგინება,ятлаҫ
1102,sich ärgern::V,გაბრაზობს,ҫиллен
1103,sich fürchten::V,შიშობს,шиклен
1104,fürchten::V,ფრთხილობს,хӑра
1105,fliehen::V,გაიქცევა,тар
1106,flüchten::V,გაიქცევა,чупса тар
1107,sehen::V,ხედავს,кур
1108,anschauen::V,ნახავს,пӑхса ил
1109,ansehen::V,უყურებს,пӑх
1110,hören::V,ისმენს,илт
1111,zuhören::V,მოისმენს,итле
1112,zuhören::V,მოისმენს,тӑнла
1113,probieren::V,გასინჯავს,астив
1114,riechen::V,ყნოსავს,шӑршла
1115,fühlen::V,გრძნობს,туй
1116,fühlen::V,გრძნობს,сис
1117,scheinen::V,ეჩვენება,туйӑн
1118,zu sehen sein::V,მოჩანს,курӑн
1119,vernehmen::V,გაიგებს,пӑл
1120,frieren::V,იყინება,йӳтен
1121,tun::V,აკეთებს,ту
1122,können::V,შეიძლება,пултар
1123,wollen::V,უნდა,те
1124,anfangen::V,დაიწყებს,пуҫла
1125,beenden::V,ამთავრებს,пӗтер
1126,aufhören::V,შეწყვეტს,пӑрах
1127,gelingen::V,მოახერხებს,ӑн
1128,geraten::V,გამოდის,пул
1129,öffnen::V,გახსნის,уҫ
1130,schließen::V,ხურავს,хуп
1131,schließen::V,დაკეტავს,хуп
1132,stellen::V,დადგამს,ларт
1133,stellen::V,დადგამს,тӑрат
1134,setzen::V,დასვამს,ларт
1135,legen::V,დადებს,хур
1136,berühren::V,შეახებს,перӗн
1137,berühren::V,მიაკარებს,перӗн
1138,verbinden::V,შეაერთებს,сып
1139,bedecken::V,გადააფარებს,вит
1140,aufhängen::V,დაკიდებს,ҫак
1141,anzünden::V,დაანთებს,ҫут
1142,anzünden::V,მოუკიდებს,ҫут
1143,aufheben::V,აიღებს,ҫӗкле
1144,aufheben::V,აიყვანს,ҫӗкле
1145,zurücklassen::V,დატოვებს,манса хӑвар
1146,verlieren::V,დაკარგავს,ҫӗтер
1147,fallen lassen::V,გაუვარდება,ӳкер
1148,machen::V,გააკეთებს,ту
1149,machen::V,გამოიწვევს,ту
1150,herstellen::V,დაამზადებს,ӑстала
1151,bauen::V,ააშენებს,ту
1152,reparieren::V,შეაკეთებს,юса
1153,reparieren::V,გაარემონტებს,юса
1154,verbessern::V,გამოაკეთებს,лайӑхлат
1155,verbessern::V,გააუმჯობესებს,лайӑхлат
1156,ändern::V,შეცვლის,улӑштар
1157,graben::V,თხრის,чав
1158,graben::V,თხრის,чакала
1159,beugen::V,ხრის,кукӑрт
1160,biegen::V,გაღუნავს,ав
1161,biegen::V,გაღუნავს,кукӑрт
1162,drehen::V,ატრიალებს,ҫавӑр
1163,wenden::V,მოაბრუნებს,ӳпӗнтер
1164,umdrehen::V,შეატრიალებს,ҫавӑр
1165,heben::V,ასწევს,хӑпарт
1166,hochheben::V,აიყვანს,йӑт
1167,ergreifen::V,სტაცებს,тыт
1168,halten::V,უჭირავს,тыт
1169,drücken::V,დააწვება,пус
1170,schieben::V,მისწევს,тӗк
1171,schieben::V,მისწევს,тӗрт
1172,kratzen::V,მოფხანს,хыр
1173,lecken::V,ლოკავს,ҫула
1174,beißen::V,უკბენს,ҫырт
1175,beißen::V,უკბენს,хып
1176,abreißen::V,გლეჯს,тат
1177,abreißen::V,მოწყვეტს,тат
1178,abschneiden::V,გაჭრის,кас
1179,binden::V,შეკრავს,ҫых
1180,binden::V,გადააბამს,ҫых
1181,stecken::V,ჩაასობს,чик
1182,brechen::V,მოიტეხს,хуҫ
1183,klopfen::V,აკაკუნებს,такка
1184,hauen::V,ლეწავს,шакка
1185,kleben::V,წებავს,ҫыпӑҫтар
1186,kleben::V,დააწებებს,ҫыпӑҫтар
1187,reiben::V,დაზელს,сӑтӑр
1188,streichen::V,უსვამს,сӗр
1189,schleifen::V,ლესავს,хӑйра
1190,schneiden::V,გაჭრის,кас
1191,rütteln::V,არხევს,лӑка
1192,rütteln::V,არხევს,силлентер
1193,schütteln::V,არყევს,лӑка
1194,schütteln::V,არყევს,силлентер
1195,schütteln::V,ანძრევს,лӑка
1196,schütteln::V,ანძრევს,силлентер
1197,schwenken::V,აქნევს,сулла
1198,schütten::V,ღვრის,тултар
1199,schütten::V,დააქცევს,тултар
1200,füllen::V,გაავსებს,тултар
1201,einwickeln::V,შეახვევს,чӗрке
1202,tragen::V,მიიტანს,ҫӗкле
1203,schleppen::V,მიათრევს,сӗтӗр
1204,ziehen::V,წევს,тӑс
1205,ziehen::V,ათრევს,тӑс
1206,aufbewahren::V,შეინახავს,усра
1207,werfen::V,ისვრის,пӑрах
1208,fangen::V,დაიჭერს,тыт
1209,packen::V,სტაცებს,тыт
1210,verstecken::V,მალავს,пытарса хур
1211,teilen::V,დაყოფს,уйӑр
1212,teilen::V,დაყოფს,пайла
1213,schicken::V,გაგზავნის,яр
1214,bringen::V,მოიტანს,кӳр
1215,hinzufügen::V,დაამატებს,хуш
1216,bekommen::V,ამოიღებს,ил
1217,bekommen::V,ამოიღებს,туян
1218,erhalten::V,იღებს,ил
1219,erhalten::V,იღებს,туян
1220,nehmen::V,აიღებს,ил
1221,wählen::V,გადაარჩევს,суйла
1222,auswählen::V,ამოარჩევს,суйла
1223,bewahren::V,ინარჩუნებს,упра
1224,behindern::V,აბრკოლებს,кансӗрле
1225,behindern::V,აბრკოლებს,чӑрмантар
1226,behindern::V,გააძნელებს,кансӗрле
1227,behindern::V,გააძნელებს,чӑрмантар
1228,verderben::V,გააფუჭებს,пӑс
1229,beschädigen::V,დააზიანებს,пӑс
1230,zerbrechen::V,დაამტვრევს,ват
1231,zerbrechen::V,დაამტვრევს,ҫӗмӗр
1232,zerreißen::V,გახევს,ҫур
1233,zerstören::V,მოსპობს,иш
1234,zerstören::V,დაანგრევს,иш
1235,verbrennen::V,დაწვავს,ҫунтар
1236,geben::V,აძლევს,пар
1237,reichen::V,მიაწოდებს,пар
1238,schenken::V,აჩუქებს,парнеле
1239,versprechen::V,აღუთქვამს,тума пул
1240,versprechen::V,აღუთქვამს,сӑмах пар
1241,wünschen::V,უსურვებს,сун
1242,loben::V,აქებს,ырла
1243,loben::V,ამკობს,ырла
1244,küssen::V,აკოცებს,чуп ту
1245,wiegen::V,არხევს,сиктер
1246,wiegen::V,არხევს,силле
1247,zudecken::V,გადახურავს,вит
1248,wecken::V,გააღვიძებს,вӑрат
1249,zeigen::V,დაანახვებს,кӑтарт
1250,führen::V,მიჰყავს,илсе пыр
1251,führen::V,მიჰყავს,ҫавӑтса пыр
1252,lehren::V,ასწავლის,вёрент
1253,unterrichten::V,ასწავლის,вёрент
1254,aufziehen::V,აღზრდის,вӗрент
1255,leiten::V,აწარმოებს,тытса пыр
1256,leiten::V,ხელმძღვანელობს,тытса пыр
1257,antreiben::V,დააჩქარებს,васкат
1258,lassen::V,ა--ინებს,пусахла
1259,lassen::V,ა--ინებს,хуш
1260,einladen::V,მოიპატიჟებს,чӗн
1261,vereinigen::V,შეაერთებს,пӗрлештер
1262,besuchen::V,სანახავად მიდის,ҫит
1263,besuchen::V,სანახავად მიდის,кӗрсе кур
1264,treffen::V,შეხვდება,тӗл пул
1265,sich versammeln::V,შეიკრიბება,пуҫтарӑн
1266,spielen::V,ეთამაშება,выля
1267,singen::V,მღერის,юрла
1268,tanzen::V,ცეკვავს,ташла
1269,sich trennen::V,მოშორდება,уйрӑл
1270,verlassen::V,მიატოვებს,хӑвар
1271,retten::V,იხსნის,ҫӑл
1272,retten::V,გადაარჩენს,ҫӑл
1273,bewachen::V,დარაჯობს,хуралла
1274,bewachen::V,უთვალთვალებს,хуралла
1275,schützen::V,დაიფარავს,сыхла
1276,verteidigen::V,დაიცავს,хӳтӗле
1277,sich schlagen::V,იჩხუბებს,ҫапӑҫ
1278,schießen::V,ისვრის,пер
1279,siegen::V,გაიმარჯვებს,ҫӗн
1280,siegen::V,გაიმარჯვებს,ҫӗнтер
1281,ärgern::V,აჯავრებს,тарӑхтар
1282,ärgern::V,აჯავრებს,ҫиллентер
1283,schlagen::V,ცემს,ҫап
1284,treten::V,პანღურს ამოჰკრავს,тап
1285,stechen::V,სჩხვლეტს,чик
1286,stoßen::V,დაეჯახება,чыш
1287,stehlen::V,ქურდობს,вӑрла
1288,stehlen::V,მოიპარავს,вӑрла
1289,stören::V,შეაწუხებს,кансӗрле
1290,belästigen::V,მობეზრდება,аптӑрат
1291,belästigen::V,მობეზრდება,хупла
1292,verbergen::V,დამალავს,пытар
1293,täuschen::V,შეცდებს,суй
1294,betrügen::V,მოატყუებს,ултала
1295,töten::V,მოკლავს,вӗлер
1296,wohnen::V,ცხოვრობს,чуна пар
1297,wohnen::V,ცხოვრობს,парӑнса тӑр
1298,wohnen::V,ბინადრობს,чуна пар
1299,wohnen::V,ბინადრობს,парӑнса тӑр
1300,arbeiten::V,მუშაობს,ӗҫле
1301,sammeln::V,შეკრებს,пух
