,Concept_ID,ady,ba
650,lange::ADV,бэрэ́,оҙаҡ
651,plötzlich::ADV,зэкӏэм,ҡапыл
652,sofort::ADV,ардэдэм,шунда уҡ
653,sofort::ADV,асыхьатым,шунда уҡ
654,später::ADV,нэужым,һуңыраҡ
655,jetzt::ADV,джы,хәҙер
656,heute::ADV,непэ́,бөгөн
657,morgen::ADV,неу́щы,иртәгә
658,bald::ADV,псынкӏэу,тиҙҙән
659,dann::ADV,нэужым,һуңынан
660,gestern::ADV,тыгъуа́с,кисә
661,einst::ADV,зэгорэ́м,ҡасандыр
662,einst::ADV,зэгорэ́м,бер баҡыт
663,damals::ADV,армэ,ул саҡта
664,damals::ADV,ащыгъум,ул саҡта
665,danach::ADV,нэужым,һуңынан
666,vorher::ADV,нахьыпэм,элек
667,einmal::ADV,зэ,бер
668,oft::ADV,бэрэ,йыш
669,immer::ADV,ренэ́у,һәр ҡасан
670,dort::ADV,модэ,шунда
671,dort::ADV,модэ,тегендә
672,dorthin::ADV,модэ́,шунда
673,dorthin::ADV,модэ́,тегеләй
674,geradeaus::ADV,занкӏэу,тура
675,vorwärts::ADV,ыпэкӏэ,алға
676,rückwärts::ADV,ыужыкӏэ́,кирегә
677,zurück::ADV,ыужыкӏэ́,кирегә
678,unten::ADV,ычӏэкӏэ́,түбәндә
679,hinab::ADV,ычӏэгъы́,түбәнгә
680,hinab::ADV,ычӏэкӏэ́,түбәнгә
681,oben::ADV,ышъхьагъы,юғарыла
682,hinauf::ADV,ышъхьагъыкӏэ,юғарыға
683,überall::ADV,тыди́,бөтә урында
684,überall::ADV,тыдэкӏи́,бөтә урында
685,nicht::ADV,-п,тугел
686,nicht::ADV,мы-,тугел
687,ein wenig::ADV,тӏэкӏу,аҙ
688,kaum::ADV,къоды́й,көскә
689,kaum::ADV,къоды́й,саҡ-саҡ
690,sehr::ADV,дэд,ифат
691,so::ADV,ащ фэд,шулай
692,so::ADV,мыщ фэд,шулай
693,so::ADV,джащ фэд,шулай
694,noch::ADV,джыри,йәнә
695,nur::ADV,ныӏэ́п,бары
696,wieder::ADV,джыри,тағы
697,vergebens::ADV,пкӏэнчъэ́у,бушҡа
698,vor::PRP,пашъхьэ́,алдында
699,hinter::PRP,кӏы́б,артында
700,unter::PRP,чӏэ-,аҫтында
701,durch::PRP,пхыры-,үтә
702,neben::PRP,дэжь,эргәһендә
703,zwischen::PRP,азыфа́гу,араһында
704,wegen::PRP,къы-,өсөн
705,wegen::PRP,къы-,сәбәпле
706,dies::PRN,ар,был
707,dies::PRN,ар,ошо
708,das::PRN,а,ул
709,das::PRN,мо,ул
710,alles::PRN,зэкӏэ́,бөтә
711,ich::PRN,сэ,мин
712,du::PRN,о,һин
713,er::PRN,ар,ул
714,wir::PRN,тэ,беҙ
715,ihr::PRN,шъо,һеҙ
716,sie::PRN,ахэр,улар
717,was::FPRN,сыд,ә
718,was::FPRN,сыд,ни
719,was::FPRN,сыд,нәмә
720,wer::FPRN,хэт,ҡем
721,wo::FADV,тыдэ́,ҡайҙа
722,wohin::FADV,тыдэ́,ҡайҙа
723,wie::FADV,сыдэущтэ́у,инидәй
724,warum::FADV,сыд пае́,ин өсөн
725,wieviel::FNUM,тхьапш,күпме
726,wieviel::FNUM,сыд фэди́з,күпме
727,eins::NUM,зы,бер
728,zwei::NUM,тӏу,ике
729,zwei::NUM,тӏу,икәү
730,drei::NUM,щы,өс
731,vier::NUM,плӏы,дүрт
732,fünf::NUM,тфы,биш
733,sechs::NUM,хы,алты
734,sieben::NUM,блы,ете
735,acht::NUM,и,һигеҙ
736,neun::NUM,бгъу,туғыҙ
737,zehn::NUM,пшӏы,ун
738,elf::NUM,пшӏыкӏузы́,ун бер
739,zwölf::NUM,пшӏыкӏутӏу,ун ике
740,zwanzig::NUM,тӏокӏы́,егерме
741,dreißig::NUM,щэкӏы,утыҙ
742,vierzig::NUM,тӏокӏи́тӏу,ҡырҡ
743,fünfzig::NUM,шъэны́ыкъу,илле
744,sechzig::NUM,тӏокӏи́щ,алтмыш
745,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,етмеш
746,achtzig::NUM,тӏокӏи́пӏ,һикһән
747,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,туҡһан
748,hundert::NUM,шъэ,йөҙ
749,tausend::NUM,мин,мең
750,und::CNJ,ыкӏи,да
751,oder::CNJ,е,йәки
752,stehen::V,ущытын,тороу
753,stehen::V,умыхъыен,тороу
754,sitzen::V,уисын,ултырыу
755,sitzen::V,утесын,ултырыу
756,liegen::V,телъы́н,ятыу
757,hängen::V,къыщылэлын,аҫылынып тороу
758,hängen::V,къыщылэлын щыгъын быхъур,аҫылынып тороу
759,werden::V,хъун,булыу
760,passieren::V,къэхъун,булыу
761,beginnen::V,къежьэн,башлау
762,beginnen::V,къыублэн,башлау
763,enden::V,ухы́н,бөтөү
764,enden::V,ухы́н,тамамланыү
765,wechseln::V,зэхъожьы́н,үҙгәреү
766,aufgehen[Sonne]::V,къыкъокӏы́н,ҡалҡыу
767,untergehen[Sonne]::V,къохьан,байыу
768,scheinen[Sonne]::V,къепсыи,яҡтыртып тороу
769,donnern::V,гъогъон,күкрәү
770,wehen::V,епщэ́н,иҫеү
771,strömen::V,чъэн,ташыу
772,fließen::V,чъэн,ағыу
773,sich drehen::V,зыгъэчэрэгъу́н,әйләнеү
774,schwanken::V,хъые́н,тирбәлеү
775,schwingen::V,зыгъэхъые́н,бәүетеү
776,fallen::V,къефэхы́н,йығылыу
777,brennen::V,стын,яныу
778,rauchen::V,ӏугъо къикӏын,төтәү
779,regnen::V,къещхы́н,ямғыр яуа
780,gefrieren::V,дыкъын,туңыү
781,tauen::V,жъун,иреү
782,schmelzen::V,ткӏун,иреү
783,trocknen::V,гъушъы́н,кибеү
784,trocknen::V,чъэпхъу́н,кибеү
785,sieden::V,жъон,ҡайнау
786,faulen::V,шъун,сереу
787,verfaulen::V,шъун,сереу
788,reißen::V,зэӏэтхъы́н,өҙөү
789,reißen::V,зэӏэтхъы́н,йыртылыу
790,versinken::V,чӏихьан,батыу
791,vergehen::V,блэкӏы́н,үтеү
792,erscheinen::V,къэлъэгъон,килеп сығыу
793,verschwinden::V,кӏодыжьы́н,юғалыу
794,abnehmen::V,къыкӏичын,кәметеү
795,zunehmen::V,хэхъо́н,артыу
796,steigen::V,къежьэн,күтәрелеү
797,wachsen::V,хэхъо́н,үҫеү
798,wachsen::V,къэкӏы́н,үҫеү
799,glänzen::V,цӏыу́н,ялтырау
800,funkeln::V,жъыу́н,баҙлау
801,lärmen::V,бырсыры́н,шаулау
802,läuten::V,теон,ҡағыу
803,klingeln::V,теон,ҡағыу
804,klingeln::V,теон,шылтыратыу
805,brausen::V,шъуин,ҡотороноу
806,rauschen::V,макъэ гъэӏун,шыптырлау
807,klingen::V,къыхэӏукӏын,яңғырау
808,bellen::V,хьакъу́н,өрөү
809,heulen::V,быун,олоу
810,blasen::V,епщэ́н,өрөү
811,pfeifen::V,шъуин,һызғырып ебәреү
812,schreien::V,куо́н,ҡысҡырыу
813,schreien::V,кӏыи́н,ҡысҡырыу
814,stöhnen::V,щэӏун,уңғырашыу
815,zittern::V,кӏэзэзын,ҡалтырау
816,leben::V,псэу́н,йәшәү
817,geboren werden::V,къэхъун,тыуыу
818,atmen::V,жьы къэщэ́н,тын алыү
819,trinken::V,ешъо́н,эсеү
820,essen::V,шхын,ашау
821,schlucken::V,бдырыин,йотоу
822,müde werden::V,пшъын,арыу
823,einschlafen::V,хэчъыен,йоҡлап китеү
824,schlafen::V,чъые́н,йоҡлау
825,aufwachen::V,къэущы́н,уяныу
826,aufstehen::V,уцу́н,тороу
827,sich erholen::V,зыгъэпсэфын,ял итеү
828,krank werden::V,сымаджэ́ хъун,сирләү
829,krank sein::V,сымэджэ́н,сирләү
830,schmerzen::V,сымэджэ́н,ауыртыу
831,husten::V,пскэ́н,йүтәлләү
832,genesen::V,хъужьын,һауығыу
833,sterben::V,лӏэн,үлеү
834,umkommen::V,хэкӏодэн,һәләк булыу
835,sich bewegen::V,хъые́н,хәрәкәт итеү
836,sich rühren::V,хъые́н,ҡуҙғалыу
837,sich erheben::V,къэтэджын,тороу
838,sich setzen::V,тӏысы́н,ултырыу
839,hinfallen::V,ебэджы́н,ҡолау
840,laufen::V,кӏон,йөрөү
841,schreiten::V,кӏон,атлау
842,spazierengehen::V,къэкӏухьэн,ял итеп йороү
843,eilen::V,гузэжъон,ашығыу
844,eilen::V,гузэжъон,ҡабаланыу
845,sich beeilen::V,гуӏэ́н,ашығыу
846,sich beeilen::V,гуӏэ́н,ҡабаланыу
847,sausen::V,псынкӏэ́у чъэн,елеү
848,rennen::V,чъэн,йүгеп йөрөү
849,springen::V,пкӏэн,һикереү
850,klettern::V,дэцохъоен,үрмәләү
851,klettern::V,дэцохъоен,үрмәләп менеү
852,schaukeln::V,уешӏэн,сайҡалыу
853,kriechen::V,цохъо́н,шыуышыу
854,schwimmen::V,есы́н,йоҙөү
855,tauchen::V,зычӏэгъэо́н,сумыу
856,rudern::V,къошъо бэщкӏэ фын,ишеү
857,fahren::V,кӏон,йөрөү
858,fliegen::V,быбы́н,осоу
859,gehen::V,кӏон,барыу
860,weggehen::V,ӏукӏын,китеү
861,abfahren::V,ежьэн,сығыу
862,anhalten::V,къэуцу́н,тукталыу
863,hineingehen::V,ихьан,инеү
864,eintreten::V,чӏэхьан,инеү
865,kommen::V,къэкӏо́н,килеү
866,ankommen::V,къэсы́н,килеү
867,zurückkommen::V,гъэзэжьын,ҡайтыу
868,bleiben::V,къэнэ́н,ҡалыу
869,warten::V,пэплъэ́н,көтөп тороу
870,erwarten::V,ежэн,көтөү
871,suchen::V,лъыхъу́н,эҙләү
872,finden::V,къэгъоты́н,табыу
873,finden::V,къыхэгъэщы́н,табыу
874,versuchen::V,пылъы́н,тырышып ҡарау
875,vorbereiten::V,гъэхьазыры́н,әҙерләү
876,lieben::V,шӏу плъэгъу́н,яратыу
877,mögen::V,шӏу плъэгъу́н,һөйөү
878,mögen::V,шӏу плъэгъу́н,яратыу
879,lachen::V,щхын,көлөү
880,rühren::V,гур гъэузын,ҡағылыу
881,weinen::V,гъын,илау
882,schimpfen::V,хъонэн,һүгенеү
883,schimpfen::V,хъонэн,тиргәнеү
884,schimpfen::V,хъонэн,һуҡраныу
885,sich ärgern::V,губжы́н,асыуланыу
886,sich fürchten::V,щынэ́н,ҡурҡыу
887,fürchten::V,щынэ́н,ҡурҡыу
888,sehen::V,льэгъу́н,күреү
889,anschauen::V,плъэн,ҡарау
890,anschauen::V,еплъы́н,ҡарау
891,ansehen::V,плъэн,ҡарау
892,ansehen::V,плъэн,тикшереү
893,hören::V,зэхэхын,ишетеү
894,zuhören::V,дэӏо́н,тыңлау
895,probieren::V,хэӏэн,татыу
896,riechen::V,пэмэ́н,еҫкәү
897,fühlen::V,зэхэпшӏэн,тойоу
898,scheinen::V,уащыхъу́н,кеүек күренеү
899,scheinen::V,уащыхъу́н,тойолоу
900,scheinen::V,уашӏошӏы́н,кеүек күренеү
901,scheinen::V,уашӏошӏы́н,тойолоу
902,zu sehen sein::V,зэрэлъэгъу́н,күренеү
903,vernehmen::V,зэхэхын,ишетеү
904,frieren::V,дыкъын,туңыү
905,frieren::V,пӏыкӏэн,туңыү
906,frieren::V,чъыӏэ́ лӏэн,туңыү
907,tun::V,шӏын,яһау
908,tun::V,шӏын,әшләү
909,können::V,лъэкӏы́н,алыу
910,können::V,лъэкӏы́н,мөмкин булыу
911,wollen::V,фэе́н,теләү
912,anfangen::V,ублэн,башлау
913,beenden::V,ухы́н,бөтөрөү
914,beenden::V,ухы́н,тамамлау
915,aufhören::V,щыгъэтын,туктау
916,gelingen::V,хъун,уңышлы булыу
917,öffnen::V,ӏухы́н,асыу
918,schließen::V,игъэсэн,йомоу
919,stellen::V,бгъэуцун,ҡуйыу
920,setzen::V,гъэтӏысы́н,урынлаштырыу
921,legen::V,хэлъхьа́н,һалыу
922,berühren::V,эӏэн,тейеү
923,berühren::V,эӏэн,ҡағылыу
924,berühren::V,нэсын,тейеү
925,berühren::V,нэсын,ҡағылыу
926,verbinden::V,зэхэпхэ́н,ҡушыу
927,verbinden::V,зэхэпхэ́н,бәйләү
928,verbinden::V,пхын,ҡушыу
929,verbinden::V,пхын,бәйләү
930,bedecken::V,техъо́н,ҡаплау
931,aufhängen::V,пылъэ́н,элеү
932,anzünden::V,хэгъэнэ́н,тоҡандырыу
933,zurücklassen::V,къэгъэнэ́н,ҡалдырыу
934,verlieren::V,чӏэ́нэн,юғалтыу
935,verlieren::V,шӏокӏоды́н,юғалтыу
936,fallen lassen::V,чӏэунэн,төшөрөп ебәреү
937,fallen lassen::V,пӏэпызын,төшөрөп ебәреү
938,machen::V,шӏын,яһау
939,machen::V,шӏын,эшләү
940,herstellen::V,шӏы́н,эшләп сығарыу
941,bauen::V,шӏы́н,төҙөү
942,reparieren::V,дыжьы́н,төҙәтеү
943,verbessern::V,нахьышӏу пшӏын,яҡшыртыу
944,verbessern::V,нахь дэгъу пшӏын,яҡшыртыу
945,ändern::V,зэблэхъу́н,үҙгәртеү
946,graben::V,тӏын,ҡаҙыу
947,biegen::V,уфэн,бөгөү
948,drehen::V,гъэчэрегъу́,өйрөлтөү
949,drehen::V,гъэчэрегъу́,әйләндереү
950,wenden::V,пӏонтӏэн,әйләндереү
951,wenden::V,бгъэзэн,әйләндереү
952,wenden::V,уӏубын,әйләндереү
953,heben::V,ӏэты́н,күтәреү
954,heben::V,ӏэты́н,мендереү
955,hochheben::V,ӏэты́н,күтәреү
956,ergreifen::V,къэубыты́н,тотоп алыу
957,halten::V,ӏыгъы́н,тотоу
958,drücken::V,тэӏункӏэн,ҡыҫыу
959,schieben::V,уеӏункӏын,этеү
960,schieben::V,уеӏункӏын,төртөү
961,schieben::V,уетӏыргун,этеү
962,schieben::V,уетӏыргун,төртөү
963,kratzen::V,цӏэнтхъун,ҡырыу
964,lecken::V,бзэи́н,ялау
965,beißen::V,ецэкъэ́н,тешләү
966,abreißen::V,къичын,өҙөү
967,abreißen::V,пытхъын,өҙөү
968,abschneiden::V,пыупкӏын,ҡырҡыу
969,abschneiden::V,гобзыкӏын,ҡырҡыу
970,binden::V,епхын,бәйләү
971,stecken::V,хэсэн,ҡаҙау
972,brechen::V,зэпыпкӏын,боҙоу
973,klopfen::V,теон,шаҡылдау
974,hauen::V,теон,туҡмау
975,kleben::V,щхэн,йәбештереү
976,reiben::V,пӏотын,ыуыу
977,reiben::V,пӏотын,ышҡыу
978,streichen::V,щыфэн,яғыу
979,schleifen::V,гъэчаны́н,үткерләү
980,schleifen::V,кӏэлыкӏы́н,үткерләү
981,schneiden::V,бзын,ҡырҡыу
982,rütteln::V,гъэсысын,һелкетеү
983,schütteln::V,гъэсысын,һелкетеү
984,schwenken::V,ӏэ шӏын,болғау
985,schütten::V,икӏэ́н,ҡойоу
986,füllen::V,из шӏын,тултырыу
987,einwickeln::V,кӏоцӏыщыхьа́н,төрөү
988,tragen::V,хьын,алып барыу
989,schleppen::V,пхьын,һөйрәү
990,schleppen::V,плъэшъун,һөйрәү
991,ziehen::V,пкъудыин,тартыу
992,ziehen::V,пщэн,тартыу
993,ziehen::V,плъэшъун,тартыу
994,aufbewahren::V,пӏыгъын,һаҡлау
995,aufbewahren::V,уухъумэн,һаҡлау
996,werfen::V,дзын,ырғытыу
997,fangen::V,къэубыты́н,тотоу
998,packen::V,къэубыты́н,етеү
999,packen::V,къэубыты́н,тотоп алыу
1000,verstecken::V,бгъэбылъын,йәшереү
1001,teilen::V,гощы́н,бүлеү
1002,schicken::V,гъахьы́н,ебәреү
1003,bringen::V,къэхьы́н,килтереү
1004,hinzufügen::V,хэгъэхъо́н,өтәү
1005,nehmen::V,къытехы́н,алыу
1006,wählen::V,къыхэхы́н,һайлаү
1007,auswählen::V,къыхэхы́н,һайлап алыу
1008,bewahren::V,къэухъумэн,һаҡлау
1009,behindern::V,пэрыохъу хъун,тотҡарлыҡ яһау
1010,verderben::V,къутэн,боҙоу
1011,beschädigen::V,къутэн,боҙоу
1012,zerbrechen::V,къутэн,ҡыйратыу
1013,zerreißen::V,зэӏэтхъы́н,йыртыу
1014,zerstören::V,къутэ́н,емереү
1015,verbrennen::V,гъэсты́н,үртәү
1016,geben::V,еты́н,биреү
1017,reichen::V,еты́н,биреү
1018,schenken::V,еты́н,бүләк итеү
1019,versprechen::V,гъэгугъэ́н,вәғәҙә биреү
1020,wünschen::V,шӏоигъо́н,теләу
1021,loben::V,щытхъун,маҡтау
1022,küssen::V,ебэу́н,үбеү
1023,wiegen::V,гъэхъыен,бәүетеү
1024,wiegen::V,гъэхъыен,тирбәтеү
1025,zudecken::V,техъо́н,ҡаплау
1026,wecken::V,къэгъэущы́н,уятыу
1027,zeigen::V,гъэлъэгъо́н,күрһәтеү
1028,führen::V,щэн,етәкләү
1029,lehren::V,егъэджэ́н,уҡытыу
1030,lehren::V,егъэджэ́н,өйрәтеү
1031,lehren::V,егъэшӏэн,уҡытыу
1032,lehren::V,егъэшӏэн,өйрәтеү
1033,unterrichten::V,егъэджэ́н,уҡытыу
1034,aufziehen::V,пӏун,тәрбиәле
1035,leiten::V,гъэзекӏон,етәкләү
1036,leiten::V,гъэзекӏон,етәкселек итеү
1037,antreiben::V,къепфылӏэн,ашыҡтырыу
1038,lassen::V,еты́н,мәжбүр итеү
1039,einladen::V,къегъэблэгъэн,саҡырыу
1040,vereinigen::V,зэгогъэхьан,берләштереү
1041,besuchen::V,щыӏэ́н,килеп сығыу
1042,treffen::V,ӏукӏэ́н,тойоү
1043,treffen::V,ӏукӏэ́н,осратыу
1044,treffen::V,ӏукӏэ́н,ҡаршылау
1045,treffen::V,пэгъокӏы́н,тойоү
1046,treffen::V,пэгъокӏы́н,осратыу
1047,treffen::V,пэгъокӏы́н,ҡаршылау
1048,sich versammeln::V,зэхэхьан,йыйылыу
1049,spielen::V,джэгу́н,тартыу
1050,singen::V,орэ́д къэӏо́н,йырлау
1051,tanzen::V,къэшъо́н,бейеү
1052,sich trennen::V,зэгокӏыжьы́ных,айырылышыу
1053,verlassen::V,бгынэн,ташлау
1054,verlassen::V,бгынэн,ташлап китеү
1055,verlassen::V,хэкӏыжьын,ташлау
1056,verlassen::V,хэкӏыжьын,ташлап китеү
1057,retten::V,къыхэпхыжьын,ҡотҡарыу
1058,retten::V,къэбгъэнэжьын,ҡотҡарыу
1059,bewachen::V,къэгъэгъунэн,һаҡлау
1060,schützen::V,ухъумэ́н,һаҡлау
1061,verteidigen::V,къэухъумэн,яҡлау
1062,sich schlagen::V,эзэон,һуғышыу
1063,schießen::V,он,атыу
1064,siegen::V,текӏо́н,еңеү
1065,ärgern::V,бгъэгубжын,асыуландырыу
1066,schlagen::V,ео́н,бәреү
1067,schlagen::V,ео́н,туҡмау
1068,stechen::V,хэӏун,сәнсеү
1069,stoßen::V,тӏыро́н,этеү
1070,stoßen::V,тӏыро́н,төртөү
1071,stoßen::V,уеӏункӏын,этеү
1072,stoßen::V,уеӏункӏын,төртөү
1073,stehlen::V,тыгъу́н,урлау
1074,stören::V,бгъэгумэкӏын,ҡамасаулау
1075,belästigen::V,бгъэгумэкӏын,бимазалау
1076,belästigen::V,бгъэгумэкӏын,ҡамасаулау
1077,verbergen::V,ушъэфын,йәшереү
1078,täuschen::V,гъэпцӏэ́н,ултыртыу
1079,betrügen::V,гъэпцӏэ́н,алдау
1080,töten::V,уикӏын,үлтереү
1081,wohnen::V,дэсын,йәшәү
1082,arbeiten::V,лэжьэ́н,эшләү
1083,sammeln::V,угъои́н,йыйыу
1084,pflücken::V,къыпычы́н,өҙөү
1085,jagen::V,шэкӏон,аулау
1086,jagen::V,ешэкӏон,аулау
1087,fischen::V,пцэжъые уешэн,аулау
1088,fassen::V,къэубыты́н,тотоу
1089,hüten::V,хэхъо́н,көтөү
1090,treiben::V,пфын,ҡыуыу
1091,anbinden::V,епхын,бәйләү
1092,füttern::V,гъэшхэ́н,ашатыу
1093,melken::V,щын,һауыү
1094,hacken::V,упкӏэтэн,турау
1095,hacken::V,упкӏэтэн,тапау
1096,gießen::V,тепкӏэн,ҡойоу
1097,reifen::V,игъо хъун,өлғөрөү
1098,zubereiten::V,бгъэхьазырын,бешереү
1099,kochen::V,шӏы́н,бешереү
1100,backen::V,гъэжъэ́н,бешереү
1101,braten::V,гъэжъэ́н,ҡурыу
1102,umrühren::V,зэхэгъэкӏухьан,ҡатнаштырыу
1103,stricken::V,хъын,бәйләү
1104,nähen::V,дэн,тегеү
1105,färben::V,бгъэлэн,буяу
1106,reinigen::V,укъэбзы́н,таҙартыу
1107,waschen::V,бгыкӏын,йыуыу
1108,abwischen::V,лъэкӏы́н,һөртөү
1109,spülen::V,дэгъэчъыхьан,сайҡау
1110,fegen::V,пхъэнкӏы́н,һепереү
1111,kehren::V,пхъэнкӏы́н,һепереү
1112,baden::V,зыгъэпскӏын,һыу инеү
1113,sich waschen::V,зытхьакӏы́н,йыуыныу
1114,ausziehen::V,къытехы́н,сисеү
1115,anziehen::V,щылъэ́н,кейеү
1116,sich anziehen::V,зыфэпэн,кейенеү
1117,kämmen::V,жьын,тарау
1118,schmücken::V,гъэдэхэ́н,биҙәү
1119,sagen::V,къэӏон,әйтеү
1120,sprechen::V,псэлъэ́н,әйтеү
1121,sprechen::V,псэлъэ́н,һөйләшеү
1122,reden::V,гущыӏэ́н,һөйләшеү
1123,sich unterhalten::V,зэдэгущыӏэн,әңгәмәләшеү
1124,fragen::V,упчӏэ́н,һорау
1125,bitten::V,лъэӏо́н,үтенеү
1126,erzählen::V,къэпӏотэ́н,һөйләү
1127,mitteilen::V,макъэ егъэӏун,әйтеү
1128,nennen::V,цӏэ фэусы́н,атау
1129,nennen::V,цӏэ фэусы́н,исемләү
1130,rufen::V,джэн,саҡырыу
1131,prahlen::V,узыщытхъужьы́н,маҡтаныу
1132,prahlen::V,узыщытхъужьы́н,шапырыныу
1133,übersetzen::V,бгъэкӏотэн,тәржемә итеү
1134,denken::V,егупшысэ́н,уйлау
1135,glauben::V,уивыхъэ́ телъы́н,ышаныу
1136,bemerken::V,гу лъыптэ́н,күреү
1137,erkennen::V,зэхэпхын,таныу
1138,erkennen::V,зэбгъэшӏэн,таныу
1139,begreifen::V,гурыӏо́н,аңлау
1140,verstehen::V,зэхэхын,аңлау
1141,lernen::V,еджэ́н,өйрәнеү
1142,wissen::V,шӏэн,белеү
1143,sich erinnern an::V,къэшӏэжьын,хәтергә алыу
1144,vergessen::V,пщыгъупшэжьы́н,онотоу
1145,messen::V,шын,үлсәү
1146,zählen::V,плъытэ́н,һанау
1147,rechnen::V,плъытэ́н,һанау
1148,rechnen::V,угугъэ́н,һанау
1149,lesen::V,еджэ́н,уҡыу
1150,malen::V,шӏын,һүрәт яһау
1151,malen::V,шӏын,рәсем төшөрөү
1152,zeichnen::V,шӏын,һүрәт яһау
1153,zeichnen::V,шӏын,рәсем төшөрөү
1154,schreiben::V,тхын,яҙыу
1155,besitzen::V,иӏэн,биләү
1156,kaufen::V,щэфы́н,һатып алыу
1157,verkaufen::V,щэн,һатыу
1158,bezahlen::V,птын,түләү
1159,bezahlen::V,лъыптын,түләү
1160,bezahlen::V,птыжьы́н,түләү
1161,zahlen::V,птын,түләү
1162,zahlen::V,лъыптын,түләү
1163,beherrschen::V,иунаеу иӏэн,биләү
1164,ertragen::V,щэчы́н,түҙеү
1165,Schnurrbart::N,,мылтыҡ
1166,Nabel::N,,кендек
1167,Wetter::N,,һауа торошо
1168,Frost::N,,һалҡын
1169,Raureif::N,,ҡырау
1170,Adler::N,,бөркөт
1171,Schwan::N,,аҡҡош
1172,Ton::N,,яңғырау
1173,Sache::N,,нәмә
1174,Sache::N,,әйбер
1175,Schlitten::N,,сана
1176,Last::N,,ауырлыҡ
1177,Figur::N,,һын
1178,Bündel::N,,төргәк
1179,Schuh::N,,туфли
1180,Arzt::N,,врач
1181,lebendig::A,,тере
1182,lebendig::A,,йәнле
1183,zuerst::ADV,,башта
1184,manchmal::ADV,,ҡайһы берҙә
1185,niemals::ADV,,бер ҡасан да
1186,niemals::ADV,,бер ваҡытта ла
1187,hier::ADV,,бында
1188,hierhin::ADV,,бында
1189,von hier::ADV,,бынан
1190,von hier::ADV,,ошонан
1191,schon::ADV,,инде
1192,sinken::V,,түбәнәйеү
1193,klirren::V,,шылтыратыу
1194,fliehen::V,,ҡасыу
1195,flüchten::V,,ҡасыу
1196,geraten::V,,булып сығыу
1197,aufheben::V,,мендереү
1198,beugen::V,,бөгөү
1199,umdrehen::V,,түңкәреү
1200,bekommen::V,,алыу
1201,erhalten::V,,алыу
1202,treten::V,,тибеү
1203,treten::V,,типкеләү
