,Concept_ID,sah,nl
783,hinauf::ADV,үөһэ,omhoog
784,hinauf::ADV,үөһэ,naar boven
785,überall::ADV,бэйдиэ,alom
786,überall::ADV,бэйдиэ,overal
787,nicht::ADV,буолбатах,niet
788,ein wenig::ADV,кыратык,wat
789,kaum::ADV,нэһиилэ,amper
790,kaum::ADV,нэһиилэ,nauwelijks
791,sehr::ADV,бэрт,erg
792,sehr::ADV,бэрт,zeer
793,sehr::ADV,наһаа,erg
794,sehr::ADV,наһаа,zeer
795,so::ADV,оччо,zo
796,so::ADV,оннук,zo
797,noch::ADV,өссө,nog
798,nur::ADV,эрэ,maar
799,nur::ADV,эрэ,alleen
800,nur::ADV,сыччах,maar
801,nur::ADV,сыччах,alleen
802,schon::ADV,бэлиэр,al
803,schon::ADV,бэлиэр,reeds
804,wieder::ADV,эмиэ,weer
805,wieder::ADV,эмиэ,terug
806,vergebens::ADV,таак,vergeefs
807,vergebens::ADV,таак,tevergeefs
808,vor::PRP,иннигэр,voor
809,hinter::PRP,кэлин,achter
810,unter::PRP,-ҕа,onder
811,unter::PRP,-ҕа,beneden
812,unter::PRP,оһох түгэҕэ,onder
813,unter::PRP,оһох түгэҕэ,beneden
814,durch::PRP,курдары,door
815,neben::PRP,аттыгар,naast
816,zwischen::PRP,ыккардынан,tussen
817,wegen::PRP,уҥуортан,wegens
818,wegen::PRP,уҥуортан,vanwege
819,dies::PRN,ити,dit
820,dies::PRN,бу,dit
821,das::PRN,били,dat
822,alles::PRN,барыта,alles
823,ich::PRN,мин,ik
824,du::PRN,эн,je
825,du::PRN,эн,jij
826,er::PRN,кнни,hij
827,wir::PRN,биһиги,we
828,wir::PRN,биһиги,wij
829,ihr::PRN,эһиги,jullie
830,sie::PRN,кинилэр,ze
831,sie::PRN,кинилэр,zij
832,was::FPRN,туох,wat
833,wer::FPRN,ким,wie
834,wo::FADV,ханна,waar
835,wohin::FADV,ханна,waarheen
836,wie::FADV,хайдах,hoe
837,warum::FADV,тоҕо,waarom
838,wieviel::FNUM,төһө,hoeveel
839,eins::NUM,биир,één
840,zwei::NUM,икки,twee
841,drei::NUM,үс,drie
842,vier::NUM,түөрт,vier
843,fünf::NUM,биэс,vijf
844,sechs::NUM,алта,zes
845,sieben::NUM,сэттэ,zeven
846,acht::NUM,аҕыс,acht
847,neun::NUM,тоҕус,negen
848,zehn::NUM,уон,tien
849,elf::NUM,уон биир,elf
850,zwölf::NUM,уон икки,twaalf
851,zwanzig::NUM,сүүрбэ,twintig
852,dreißig::NUM,отут,dertig
853,vierzig::NUM,түөрт уон,veertig
854,fünfzig::NUM,биэс уон,vijftig
855,sechzig::NUM,алта уон,zestig
856,siebzig::NUM,сэттэ уон,zeventig
857,achtzig::NUM,аҕыс уон,tachtig
858,neunzig::NUM,тоҕус уонус,negentig
859,hundert::NUM,сүүс,honderd
860,tausend::NUM,тыһыынча,duizend
861,und::CNJ,да,en
862,und::CNJ,уонна,en
863,und::CNJ,итиэннэ,en
864,oder::CNJ,эбэтэр,of
865,stehen::V,тур,staan
866,sitzen::V,олор,zitten
867,liegen::V,сыт,liggen
868,hängen::V,санньылый,hangen
869,werden::V,буол,worden
870,passieren::V,буол,gebeuren
871,beginnen::V,саҕалан,beginnen
872,enden::V,бүт,eindigen
873,wechseln::V,уларый,wijzigen
874,wechseln::V,уларый,veranderen
875,aufgehen[Sonne]::V,ой,opgaan
876,untergehen[Sonne]::V,киир,ondergaan
877,scheinen[Sonne]::V,сырдат,schijnen
878,donnern::V,эт,donderen
879,wehen::V,үр,waaien
880,strömen::V,кутулун,stromen
881,fließen::V,сүүр,vloeien
882,sich drehen::V,эргий,draaien
883,sich drehen::V,эргий,zich draaien
884,schwanken::V,биэтэҥнээ,wankelen
885,schwingen::V,эйэҥнээ,zwieren
886,fallen::V,оҕут,vallen
887,brennen::V,умай,branden
888,rauchen::V,буруолаа,roken
889,regnen::V,самыырдаа,regenen
890,gefrieren::V,тоҥ,bevriezen
891,tauen::V,ир,dooien
892,schmelzen::V,уулун,smelten
893,trocknen::V,куур,drogen
894,sieden::V,оргуй,koken
895,sieden::V,оргуй,zieden
896,faulen::V,сытый,rotten
897,verfaulen::V,сытыйан_хаал,verrotten
898,reißen::V,хайыт,scheuren
899,reißen::V,быһытталан,scheuren
900,versinken::V,тимир,verzinken
901,versinken::V,батылын,verzinken
902,vergehen::V,дьай,vergaan
903,erscheinen::V,көһүн,opdagen
904,erscheinen::V,көһүн,verschijnen
905,verschwinden::V,сүт,verdwijnen
906,sinken::V,намтаа,zinken
907,abnehmen::V,аччаа,afnemen
908,abnehmen::V,аччаа,verminderen
909,zunehmen::V,элбээ,toenemen
910,steigen::V,үрдээ,stijgen
911,steigen::V,үрдээ,omhooggaan
912,wachsen::V,үүн,groeien
913,glänzen::V,кылбай,glanzen
914,glänzen::V,кылбай,schitteren
915,funkeln::V,күлүмнээ,fonkelen
916,funkeln::V,күлүмүрдээ,fonkelen
917,lärmen::V,тыаһаа,lawaai maken
918,läuten::V,собуоннаа,luiden
919,klingeln::V,линкинээ,bellen
920,klirren::V,айгырат,rinkelen
921,brausen::V,сирилээ,bruisen
922,rauschen::V,суугунаа,ruisen
923,klingen::V,доргуй,klinken
924,bellen::V,үр,blaffen
925,heulen::V,улуй,huilen
926,blasen::V,үр,blazen
927,pfeifen::V,иһиир,fluiten
928,schreien::V,кылан,gillen
929,schreien::V,кылан,schreeuwen
930,schreien::V,хаһыытаа,gillen
931,schreien::V,хаһыытаа,schreeuwen
932,stöhnen::V,ынчыктаа,steunen
933,zittern::V,титирээ,beven
934,zittern::V,титирээ,sidderen
935,zittern::V,дьигиһий,beven
936,zittern::V,дьигиһий,sidderen
937,leben::V,олор,leven
938,geboren werden::V,төрөө,geboren worden
939,atmen::V,тыын,ademen
940,trinken::V,ис,drinken
941,essen::V,аһаа,eten
942,schlucken::V,ыйыһын,slikken
943,müde werden::V,сылай,moe worden
944,einschlafen::V,утуйан хаал,inslapen
945,schlafen::V,утуй,slapen
946,schlafen::V,утуйа сыт,slapen
947,aufwachen::V,уһугун,ontwaken
948,aufwachen::V,уһугун,wakker worden
949,aufstehen::V,тур,opstaan
950,sich erholen::V,сынньан,zich ontspannen
951,krank werden::V,ыарый,ziek worden
952,krank sein::V,ыарый,ziek zijn
953,krank sein::V,ыарыт,ziek zijn
954,schmerzen::V,ыарыт,pijn doen
955,husten::V,сөтөлүн,hoesten
956,genesen::V,көн,genezen
957,sterben::V,өл,sterven
958,sterben::V,өл,overlijden
959,umkommen::V,өл,omkomen
960,umkommen::V,оҕут,omkomen
961,sich bewegen::V,хамсаа,zich bewegen
962,sich rühren::V,хамсаа,zich verroeren
963,sich erheben::V,тур,oprijzen
964,sich erheben::V,тур,verrijzen
965,sich setzen::V,олор,gaan zitten
966,hinfallen::V,оҕут,vallen
967,hinfallen::V,оҕут,neervallen
968,laufen::V,хаам,lopen
969,schreiten::V,атыллаа,stappen
970,schreiten::V,атыллаа,schrijden
971,spazierengehen::V,дьаарбай,gaan wandelen
972,eilen::V,тиэтэй,ijlen
973,eilen::V,тиэтэй,haasten
974,sich beeilen::V,ыксаа,zich haasten
975,sausen::V,элээр,stuiven
976,rennen::V,сүүрэкэлээ,rennen
977,springen::V,ой,springen
978,springen::V,ыстан,springen
979,klettern::V,ытын,klimmen
980,klettern::V,ытын,klauteren
981,schaukeln::V,эйэҥнээ,schommelen
982,schaukeln::V,биэрэҥнээ,schommelen
983,kriechen::V,сыыл,kruipen
984,schwimmen::V,уһун,zwemmen
985,schwimmen::V,харбаа,zwemmen
986,tauchen::V,умус,duiken
987,rudern::V,эрт,roeien
988,fahren::V,айаннаа,rijden
989,fliegen::V,көт,vliegen
990,gehen::V,бар,gaan
991,weggehen::V,бар,weggaan
992,abfahren::V,бар,vertrekken
993,anhalten::V,тохтоо,stoppen
994,anhalten::V,тохтоо,stilhouden
995,hineingehen::V,киир,ingaan
996,hineingehen::V,киир,binnengaan
997,eintreten::V,киир,binnenkomen
998,kommen::V,кэл,komen
999,ankommen::V,кэл,aankomen
1000,ankommen::V,тиий,aankomen
1001,zurückkommen::V,төнүн,terugkomen
1002,bleiben::V,хаал,blijven
1003,warten::V,көһүт,wachten
1004,erwarten::V,күүт,verwachten
1005,erwarten::V,көһүт,verwachten
1006,suchen::V,ирдээ,zoeken
1007,suchen::V,көрдөө,zoeken
1008,finden::V,бул,vinden
1009,versuchen::V,сорун,proberen
1010,versuchen::V,сорун,beproeven
1011,vorbereiten::V,бэлэмнээ,voorbereiden
1012,lieben::V,таптаа,houden van
1013,mögen::V,сөбүл,lusten
1014,mögen::V,сөбүл,houden van
1015,lachen::V,күл,lachen
1016,rühren::V,долгут,roeren
1017,weinen::V,ытаа,huilen
1018,weinen::V,ытаа,schreien
1019,schimpfen::V,үөҕүс,kijven
1020,schimpfen::V,үөҕүс,schelden
1021,sich ärgern::V,кыыһыр,zich ergeren
1022,sich ärgern::V,кыйахан,zich ergeren
1023,sich fürchten::V,куттан,bang zijn
1024,sich fürchten::V,дьиксин,bang zijn
1025,fürchten::V,дьиксин,vrezen
1026,fürchten::V,куттан,vrezen
1027,fliehen::V,күрээ,vluchten
1028,flüchten::V,күрээ,ontsnappen
1029,flüchten::V,күрээ,ontkomen
1030,sehen::V,көр,zien
1031,anschauen::V,көр,aankijken
1032,ansehen::V,көр,aanzien
1033,ansehen::V,көр,bekijken
1034,hören::V,бил,horen
1035,hören::V,иһит,horen
1036,zuhören::V,иһит,luisteren
1037,probieren::V,боруобалаан көр,proeven
1038,probieren::V,амсайан көр,proeven
1039,riechen::V,сытырҕаа,ruiken
1040,fühlen::V,бил,voelen
1041,scheinen::V,көһүн,lijken
1042,zu sehen sein::V,көһүн,te zien zijn
1043,vernehmen::V,иһит,vernemen
1044,frieren::V,тоҥ,het koud hebben
1045,frieren::V,үлүй,het koud hebben
1046,tun::V,гын,doen
1047,können::V,кыай,kunnen
1048,wollen::V,баҕар,willen
1049,anfangen::V,саҕалаа,beginnen
1050,anfangen::V,саҕалаа,aanvangen
1051,beenden::V,бүтэр,beëindigen
1052,aufhören::V,уурай,ophouden
1053,gelingen::V,сатан,lukken
1054,gelingen::V,сатан,gelukken
1055,geraten::V,баар буолан биэр,uitvallen
1056,geraten::V,баар буола тус,uitvallen
1057,geraten::V,буолан таҕыс,uitvallen
1058,öffnen::V,ас,openen
1059,öffnen::V,ас,opendoen
1060,schließen::V,сап,sluiten
1061,schließen::V,сап,dichtdoen
1062,schließen::V,хатаа,sluiten
1063,schließen::V,хатаа,dichtdoen
1064,stellen::V,уур,stellen
1065,stellen::V,уур,plaatsen
1066,stellen::V,туруор,stellen
1067,stellen::V,туруор,plaatsen
1068,setzen::V,туруор,zetten
1069,setzen::V,туруор,plaatsen
1070,setzen::V,уур,zetten
1071,setzen::V,уур,plaatsen
1072,legen::V,уур,leggen
1073,berühren::V,тыыт,aanraken
1074,berühren::V,таарый,aanraken
1075,verbinden::V,кэлгий,verbinden
1076,bedecken::V,бүрүй,bedekken
1077,aufhängen::V,ыйаа,ophangen
1078,anzünden::V,умат,aansteken
1079,aufheben::V,өрө тарт,oprapen
1080,zurücklassen::V,бырах,achterlaten
1081,verlieren::V,сүтэр,verliezen
1082,fallen lassen::V,түһэр,laten vallen
1083,fallen lassen::V,мүлчү тут,laten vallen
1084,machen::V,оҥор,maken
1085,machen::V,оҥоһун,maken
1086,herstellen::V,оҥор,produceren
1087,herstellen::V,оҥор,voortbrengen
1088,bauen::V,тут,bouwen
1089,reparieren::V,абырахтаа,repareren
1090,reparieren::V,абырахтаа,herstellen
1091,verbessern::V,тупсар,verbeteren
1092,ändern::V,уларыт,wijzigen
1093,ändern::V,уларыт,veranderen
1094,graben::V,хас,graven
1095,beugen::V,бокут,buigen
1096,beugen::V,токурут,buigen
1097,beugen::V,бүк баттаа,buigen
1098,biegen::V,иэх,buigen
1099,biegen::V,өҕүлүннэр,buigen
1100,drehen::V,эргит,draaien
1101,drehen::V,эргичит,draaien
1102,wenden::V,эргилин,keren
1103,wenden::V,эргилин,wenden
1104,umdrehen::V,түҥнэр,omdraaien
1105,heben::V,көтөх,heffen
1106,heben::V,көтөх,optillen
1107,hochheben::V,таһаар,tillen
1108,ergreifen::V,тут,pakken
1109,ergreifen::V,тут,grijpen
1110,halten::V,тут,houden
1111,drücken::V,ык,drukken
1112,schieben::V,ас,duwen
1113,schieben::V,ас,schuiven
1114,kratzen::V,кыһыы,krassen
1115,lecken::V,салаа,likken
1116,beißen::V,ытыр,bijten
1117,abreißen::V,быһа тарт,afrukken
1118,abreißen::V,быһа тарт,afscheuren
1119,abreißen::V,туура тарт,afrukken
1120,abreißen::V,туура тарт,afscheuren
1121,abschneiden::V,быс,afsnijden
1122,abschneiden::V,быһан ыл,afsnijden
1123,abschneiden::V,быһа баттаа,afsnijden
1124,binden::V,кэлгий,binden
1125,stecken::V,батары ас,steken
1126,brechen::V,тоһут,breken
1127,klopfen::V,тоҥсуй,kloppen
1128,hauen::V,оҕус,houwen
1129,kleben::V,силимнээ,plakken
1130,reiben::V,аал,wrijven
1131,streichen::V,сыбаа,smeren
1132,schleifen::V,чочуй,slijpen
1133,schneiden::V,быс,snijden
1134,rütteln::V,иэҕэҥнэт,schudden
1135,schütteln::V,сахсый,schudden
1136,schwenken::V,дайбаа,wuiven
1137,schwenken::V,дайбаа,zwaaien
1138,schütten::V,кут,gieten
1139,schütten::V,кут,storten
1140,füllen::V,толор,vullen
1141,einwickeln::V,суулаа,inwikkelen
1142,tragen::V,ит,dragen
1143,schleppen::V,сос,slepen
1144,ziehen::V,тарт,trekken
1145,aufbewahren::V,уур,bewaren
1146,aufbewahren::V,харай,bewaren
1147,werfen::V,бырах,gooien
1148,fangen::V,хап,vangen
1149,packen::V,тут,pakken
1150,packen::V,тут,vastpakken
1151,verstecken::V,саһыар,verstoppen
1152,teilen::V,үллэр,delen
1153,schicken::V,ыыт,sturen
1154,bringen::V,аҕал,brengen
1155,hinzufügen::V,эп,toevoegen
1156,bekommen::V,ыл,verkrijgen
1157,bekommen::V,булун,verkrijgen
1158,erhalten::V,ыл,krijgen
1159,nehmen::V,ыл,nemen
1160,wählen::V,быыбардаа,kiezen
1161,wählen::V,быыбардаа,verkiezen
1162,auswählen::V,тал,uitkiezen
1163,bewahren::V,харай,bewaren
1164,behindern::V,мэһэйдээ,hinderen
1165,verderben::V,буорту гын,bederven
1166,beschädigen::V,алдьат,beschadigen
1167,zerbrechen::V,үлтүрүт,breken
1168,zerbrechen::V,үлтүрүт,stukbreken
1169,zerreißen::V,хайыта тарт,scheuren
1170,zerreißen::V,хайыта тарт,verscheuren
1171,zerstören::V,алдьат,vernielen
1172,verbrennen::V,уоттаа,branden
1173,verbrennen::V,уоттаа,verbranden
1174,geben::V,биэр,geven
1175,reichen::V,аҕал,reiken
1176,reichen::V,аҕал,aanreiken
1177,schenken::V,бэлэхтээ,schenken
1178,versprechen::V,эрэннэр,beloven
1179,wünschen::V,баҕар,wensen
1180,loben::V,хайҕаа,loven
1181,loben::V,хайҕаа,prijzen
1182,küssen::V,уураа,kussen
1183,wiegen::V,бигээ,wiegen
1184,zudecken::V,сап,toedekken
1185,zudecken::V,бүрүй,toedekken
1186,wecken::V,уһугуннар,wekken
1187,zeigen::V,көрдөр,tonen
1188,zeigen::V,көрдөр,wijzen
1189,führen::V,салай,voeren
1190,lehren::V,үөрэт,leren
1191,unterrichten::V,үөрэт,onderwijzen
1192,aufziehen::V,иит,grootbrengen
1193,leiten::V,салай,leiden
1194,antreiben::V,кыһай,aandrijven
1195,lassen::V,күһэй,laten
1196,einladen::V,ыҥыр,uitnodigen
1197,vereinigen::V,холбоо,verenigen
1198,vereinigen::V,түм,verenigen
1199,besuchen::V,сырыт,bezoeken
1200,besuchen::V,билсэ сырыт,bezoeken
1201,treffen::V,көрүс,treffen
1202,treffen::V,көрүс,ontmoeten
1203,sich versammeln::V,мүһүн,zich verzamelen
1204,sich versammeln::V,түмүс,zich verzamelen
1205,spielen::V,оонньоо,spelen
1206,singen::V,ыллаа,zingen
1207,tanzen::V,үҥкүүлээ,dansen
1208,sich trennen::V,араҕыс,van elkaar gaan
1209,verlassen::V,хааллар,verlaten
1210,retten::V,өрүһүй,redden
1211,bewachen::V,араҥаччылаа,bewaken
1212,schützen::V,көмүскээ,beschermen
1213,verteidigen::V,көмүскээ,verdedigen
1214,sich schlagen::V,охсус,knokken
1215,schießen::V,ытыалаа,schieten
1216,siegen::V,хот,overwinnen
1217,siegen::V,кыай,overwinnen
1218,ärgern::V,кыыһырт,ergeren
1219,schlagen::V,оҕус,slaan
1220,treten::V,тэп,trappen
1221,treten::V,тэп,schoppen
1222,stechen::V,кэй,steken
1223,stechen::V,кэй,prikken
1224,stoßen::V,кэп,stoten
1225,stoßen::V,үтүрүй,stoten
1226,stehlen::V,уор,stelen
1227,stören::V,мэһэйдээ,storen
1228,stören::V,мэһэйдээ,verstoren
1229,belästigen::V,батар,lastig vallen
1230,verbergen::V,кистээ,verbergen
1231,täuschen::V,албыннаа,misleiden
1232,betrügen::V,албыннаа,bedriegen
1233,töten::V,өлөр,doden
1234,wohnen::V,олор,wonen
1235,arbeiten::V,үлэлээ,werken
1236,sammeln::V,мус,inzamelen
1237,sammeln::V,мус,verzamelen
1238,sammeln::V,хомуй,inzamelen
1239,sammeln::V,хомуй,verzamelen
1240,pflücken::V,үргээ,plukken
1241,jagen::V,бултаа,jagen
1242,fischen::V,балыктаа,vissen
1243,fassen::V,тут,vangen
1244,hüten::V,манаа,hoeden
1245,treiben::V,үүр,drijven
1246,anbinden::V,баай,vastbinden
1247,füttern::V,аһат,voeren
1248,melken::V,ыа,melken
1249,hacken::V,кэрт,hakken
1250,gießen::V,сиигирт,gieten
1251,reifen::V,бус,rijpen
1252,zubereiten::V,бэлэмнээ,klaarmaken
1253,zubereiten::V,бэлэмнээ,toebereiden
1254,kochen::V,буһар,koken
1255,backen::V,буһар,bakken
1256,braten::V,хооруй,braden
1257,braten::V,ыһаарылаа,braden
1258,braten::V,соркуойдаа,braden
1259,umrühren::V,былаа,omroeren
1260,stricken::V,өр,breien
1261,nähen::V,иистэн,naaien
1262,färben::V,кырааскалаа,verven
1263,färben::V,кырааскалаа,kleuren
1264,reinigen::V,ыраастаа,reinigen
1265,waschen::V,сууй,wassen
1266,abwischen::V,сот,afvegen
1267,spülen::V,сайҕаа,spoelen
1268,spülen::V,сайҕаа,afwassen
1269,fegen::V,сиппий,vegen
1270,kehren::V,харбаа,vegen
1271,baden::V,сөтүөлээ,baden
1272,sich waschen::V,суун,zich wassen
1273,ausziehen::V,уһул,uittrekken
1274,anziehen::V,кэтэрт,aantrekken
1275,sich anziehen::V,таҥын,zich aankleden
1276,kämmen::V,тараа,kammen
1277,schmücken::V,симээ,tooien
1278,sagen::V,диэ,zeggen
1279,sprechen::V,эт,spreken
1280,sprechen::V,саҥар,spreken
1281,reden::V,кэпсэт,praten
1282,sich unterhalten::V,кэпсэт,zich onderhouden
1283,fragen::V,ыйыт,vragen
1284,bitten::V,көрдөс,vragen
1285,bitten::V,көрдөс,verzoeken
1286,erzählen::V,кэпсээ,vertellen
1287,erzählen::V,сэһэргээ,vertellen
1288,mitteilen::V,биллэр,meedelen
1289,nennen::V,ааттаа,noemen
1290,rufen::V,ыҥыр,roepen
1291,prahlen::V,чабылан,pralen
1292,prahlen::V,киһиргээ,pralen
1293,übersetzen::V,тылбаастаа,vertalen
1294,denken::V,санаа,denken
1295,denken::V,толкуйдаа,denken
1296,glauben::V,итэҕэй,geloven
1297,bemerken::V,бэлиэтээ,bemerken
1298,erkennen::V,бил,herkennen
1299,begreifen::V,өйдөө,begrijpen
1300,verstehen::V,өйдөө,verstaan
1301,lernen::V,үөрэн,leren
1302,wissen::V,бил,weten
1303,sich erinnern an::V,аҕын,zich herinneren aan
1304,vergessen::V,умун,vergeten
1305,messen::V,кэмнээ,meten
1306,messen::V,кээмэйдээ,meten
1307,zählen::V,аах,tellen
1308,rechnen::V,аах,rekenen
1309,lesen::V,аах,lezen
1310,malen::V,уруһуйдаа,schilderen
1311,zeichnen::V,уруһуйдаа,tekenen
1312,schreiben::V,суруй,schrijven
1313,besitzen::V,баһылаа,bezitten
1314,kaufen::V,атыылас,kopen
1315,verkaufen::V,атыылаа,verkopen
1316,bezahlen::V,төлөө,betalen
1317,zahlen::V,төлөө,betalen
1318,beherrschen::V,баһылаа,beheersen
1319,ertragen::V,тулуй,verdragen
