,Concept_ID,hy,te
651,nah::A,մերձ,దగ్గఱనున్న
652,fern::A,հեռավոր,దూరమందున్న
653,linker::A,ձախ,ఎడమప్రక్కగ
654,rechter::A,աջ,కుడి
655,anderer::A,այլ,వేఱ్తెన
656,anderer::A,ուրիշ,వేఱ్తెన
657,erster::A,առաջին,మొదటి
658,zweiter::A,երկրորդ,రెండన
659,dritter::A,երրորդ,మూడో
660,letzter::A,վերջին,కడపటి
661,allein::ADV,միայնակ,ఒంటిగా
662,auf einmal::ADV,միասնաբար,హరాత్తుగ
663,zusammen::ADV,միասին,కలిసి
664,zusammen::ADV,իրար հետ,కలిసి
665,lange::ADV,երկար ժամանակ,బహుకాలము
666,plötzlich::ADV,հանկարծ,హరాత్తుగ
667,sofort::ADV,իսկույն,తక్షణము
668,später::ADV,ավելի ուշ,ఇటీవలి
669,später::ADV,հետո,ఇటీవలి
670,jetzt::ADV,այժմ,ఇప్పుడు
671,heute::ADV,այսօր,నేడు
672,morgen::ADV,վաղը,ఱేపు
673,bald::ADV,շուտով,శీఘ్రముగ
674,dann::ADV,ապա,అప్పుడు
675,dann::ADV,հետո,అప్పుడు
676,gestern::ADV,երեկ,నిన్నటి దినము
677,einst::ADV,հին ատեն,పూర్వమొకప్పుడు
678,damals::ADV,ատէնին,అప్పుడు
679,danach::ADV,ապա,అప్పుడు
680,danach::ADV,այն ժամանակ,అప్పుడు
681,vorher::ADV,առաջ,ఎదుట
682,zuerst::ADV,նախ,మొదటిలో
683,einmal::ADV,մի անգամ,ఒకసారి
684,manchmal::ADV,երբեմն,అప్పటప్పటికి
685,oft::ADV,հաճախ,తఱచుగా
686,immer::ADV,միշտ,ఎల్లప్పుడు
687,niemals::ADV,երբեք,ఎప్పుడునులేదు
688,hier::ADV,այստեղ,ఇక్కడ
689,hierhin::ADV,այստեղ,ఇక్కడకు
690,von hier::ADV,այդտեղից,ఇక్కడనుండి
691,dort::ADV,այնտեղ,అక్కడ
692,dorthin::ADV,այնտեղ,అక్కడికి
693,geradeaus::ADV,ուղիղ,సూటిగా
694,vorwärts::ADV,առաջ,ముందుకు
695,rückwärts::ADV,դեպի ետ,వెనుకకు
696,zurück::ADV,ետ,వెనుకభాగము
697,unten::ADV,ներքեւում,క్రింద
698,hinab::ADV,ներքեւ,కిందికి
699,oben::ADV,վերեւում,మీద
700,hinauf::ADV,վերեւ,పైకి
701,überall::ADV,ամենուր,అంతటా
702,nicht::ADV,չէ,కాదు
703,ein wenig::ADV,մի քիչ,కొంచెము
704,kaum::ADV,հազիվ,చాలిచాలక
705,sehr::ADV,շատ,చాల
706,so::ADV,այդպես,ఆలాగున
707,noch::ADV,դեռ,ఇప్పటికిని
708,nur::ADV,միայն,మాత్రము
709,schon::ADV,արդեն,ఇదివఱకే
710,wieder::ADV,նորից,తిరిగి
711,wieder::ADV,դարձյալ,తిరిగి
712,vergebens::ADV,իզուր,నిష్ఫలముగా
713,vor::PRP,դիմացը,ముందు
714,hinter::PRP,ետեւը,వెనుక
715,unter::PRP,տակ,క్రింద
716,durch::PRP,միջով,ద్వారా
717,neben::PRP,քովը,దగ్గెర
718,zwischen::PRP,միջեւ,మధ్య
719,wegen::PRP,պատճառով,కారణంగా
720,wegen::PRP,շնորհից,కారణంగా
721,dies::PRN,սա,ఇది
722,dies::PRN,այս,ఇది
723,das::PRN,դա,అది
724,das::PRN,այդ,అది
725,alles::PRN,ամեն ինչ,సకలము
726,ich::PRN,ես,నేను
727,du::PRN,դու,నీవు
728,er::PRN,նա,అతడు
729,wir::PRN,մենք,మనము
730,ihr::PRN,դուք,మీరు
731,sie::PRN,նրանք,వారు
732,was::FPRN,ինչ,ఏమి
733,wer::FPRN,ով,ఎవడు
734,wo::FADV,ուր,ఎక్కడ
735,wo::FADV,որտեղ,ఎక్కడ
736,wohin::FADV,դեպի ուր,ఎందుకు
737,wie::FADV,ինչպես,ఎట్టు
738,warum::FADV,ինչու,ఏల
739,wieviel::FNUM,որչափ,ఎంత
740,eins::NUM,մեկ,ఒకటి
741,zwei::NUM,երկու,రెండు
742,drei::NUM,երեք,మూడు
743,vier::NUM,չորս,నాలుగు
744,fünf::NUM,հինգ,అయిదు
745,sechs::NUM,վեց,ఆఱు
746,sieben::NUM,յոթ,ఏరు
747,acht::NUM,ութ,ఎనిమదు
748,neun::NUM,ինը,తొమ్మిది
749,zehn::NUM,տասը,పది
750,elf::NUM,տասնմեկ,పదునొకొండు
751,zwölf::NUM,տասներկու,పండ్రండు
752,zwanzig::NUM,քսան,ఇరుపది
753,dreißig::NUM,երեսուն,ముప్పది
754,vierzig::NUM,քառասուն,నలువది
755,fünfzig::NUM,հիսուն,ఏబది
756,sechzig::NUM,վաթսուն,అరుపది
757,siebzig::NUM,յոթանասուն,డెబ్బది
758,achtzig::NUM,ութսուն,ఎనుబది
759,neunzig::NUM,իննսուն,తొంబది
760,hundert::NUM,հարյուր,నూఱు
761,tausend::NUM,հազար,వేయి
762,und::CNJ,ու,మఱియు
763,oder::CNJ,կամ,లేక
764,stehen::V,կանգնել,నిలుచు
765,sitzen::V,նստել,కూర్చుండు
766,liegen::V,ստել,పండుకొనుట
767,hängen::V,կախվել,వ్రేలాడదీయు
768,werden::V,դառնալ,అగు
769,passieren::V,պատահել,సంభవించు
770,beginnen::V,սկսվել,ఆరంభించు
771,enden::V,վերջանալ,తీరుట
772,wechseln::V,փոխվել,మార్చు
773,aufgehen[Sonne]::V,բարձրանալ,ఉదయించు
774,aufgehen[Sonne]::V,ելնել ,ఉదయించు
775,untergehen[Sonne]::V,մտնել,అస్తమించు
776,scheinen[Sonne]::V,շողալ,ప్రకాశించు
777,scheinen[Sonne]::V,փայլել,ప్రకాశించు
778,donnern::V,որոտալ,ఉరుముట
779,wehen::V,փչել,దురద్పప్టము
780,strömen::V,հոսել,పారుట
781,fließen::V,հոսել,ప్రవహించు
782,sich drehen::V,պտտվել,తిరుగు
783,schwanken::V,տատանվել,ఆడించుట
784,schwingen::V,ճոճվել,ఊగుట
785,fallen::V,ընկնել,పడు
786,brennen::V,այրվել,కాలుట
787,rauchen::V,ծխել,పొగసుట
788,regnen::V,անձրեւ գալ,కురిపించుట
789,gefrieren::V,սառչել,గడ్డకట్టు
790,tauen::V,լկիլ,కరగు
791,schmelzen::V,հալիլ,కరగు
792,trocknen::V,չորանալ,యెండుట
793,sieden::V,եռալ,ఉడుకు
794,faulen::V,փտել,క్రుళ్లు
795,verfaulen::V,նեխել,క్షిణించు
796,reißen::V,պատռվել,చించు
797,reißen::V,ճղվել,చించు
798,versinken::V,սուզվել,మునుగు
799,vergehen::V,անցնել ,సంభవించు
800,erscheinen::V,հայտնվել,కనబడు
801,erscheinen::V,երեւալ,కనబడు
802,verschwinden::V,անհետանալ,అదృశ్యమగు
803,sinken::V,ընկնել,ముణుగుట
804,abnehmen::V,փոքրանալ,తగ్గు
805,zunehmen::V,մեծանալ,పెరుగుట
806,steigen::V,բարձրանալ,లేచు
807,wachsen::V,աճել,పెరుగు
808,glänzen::V,նշուլել,ప్రకాశించు
809,glänzen::V,փայլիլ,ప్రకాశించు
810,funkeln::V,փայլատակել,ప్రకాశించు
811,lärmen::V,աղմուկ հանել,అరుచుట
812,läuten::V,զնգալ,మేళవించుట
813,klingeln::V,զնգալ,వాయించుట
814,klirren::V,զնգզնգալ,ఘంటానాదము
815,brausen::V,մոլեգնել,గర్జించు
816,rauschen::V,սոսափել,చటచటమనుట
817,klingen::V,հնչել,ధ్వనించుట
818,bellen::V,հաչել,అఱచు
819,heulen::V,ոռնալ ,కూయు
820,blasen::V,փչել ,దురద్పప్టము
821,pfeifen::V,սուլել,ఈలవేయు
822,schreien::V,գոռալ ,అఱచు
823,stöhnen::V,տնքալ,మూలుగు
824,zittern::V,դողալ,వణకు
825,leben::V,ապրել,జీవించుట
826,geboren werden::V,ծնվել,పుట్టుట
827,atmen::V,շնչել,ఉపిరి తీయు
828,trinken::V,խմել,త్రాగు
829,essen::V,ուտել,తిను
830,schlucken::V,կլանել,మ్రింగు
831,schlucken::V,կուլ տալ,మ్రింగు
832,müde werden::V,հոգնել,అలయు
833,einschlafen::V,քուն մտնել,నిద్రించు
834,schlafen::V,քնել,నిద్రురించు
835,aufwachen::V,արթննալ,మేలుకొను
836,aufstehen::V,ելլել,లేచు
837,sich erholen::V,հանգստանալ,నడ్డి వాల్చు
838,krank werden::V,հիւանդանալ,జబ్బుపడు
839,krank sein::V,հիվանդ լինել,జబ్బు చేయు
840,schmerzen::V,ցավել,నొచ్చుట
841,husten::V,հազալ,దగ్గుట
842,genesen::V,ապաքինվել,కుదురుట
843,sterben::V,մեռնել,మరణించు
844,sterben::V,վախճանվել,మరణించు
845,umkommen::V,կործանվել,నశించు
846,sich bewegen::V,ընթանալ,కదలు
847,sich rühren::V,շարժվել,కదలు
848,sich erheben::V,կանգնել,లేచు
849,sich erheben::V,վեր կենալ,లేచు
850,sich setzen::V,նստել,కూర్చుణ్డు
851,hinfallen::V,ընկնել,దొర్లు
852,laufen::V,քայլել,నడచు
853,schreiten::V,ճեմել,అడుగుపెట్టుట
854,spazierengehen::V,շրջագայել,పచారు చేయు
855,eilen::V,շտապել,తొందరపడు
856,sich beeilen::V,շտապել ,త్వరపెట్టు
857,sausen::V,սլանալ,విసరికొట్టు
858,rennen::V,վազել,పరుగెత్తు
859,springen::V,ցատկել,దుముకు
860,klettern::V,մագլցել,ఎక్కు
861,schaukeln::V,ճոճվել,ఉయ్యాల ఊగు 
862,schaukeln::V,օրորվել,ఉయ్యాల ఊగు 
863,kriechen::V,սողալ,ప్రాకు
864,schwimmen::V,լողալ,ఈదు
865,tauchen::V,սուզվել,మునుగు
866,rudern::V,թիավարել,తెడ్లతోఁగడపు
867,fahren::V,ընթանալ,నడపు
868,fliegen::V,թռչել,ఎగురు
869,gehen::V,գնալ,పోవు
870,weggehen::V,հեռանալ,బయలుదేరు
871,abfahren::V,ճանապարհվել,విడిచిపోవు
872,anhalten::V,կանգնել,నిలుపు
873,hineingehen::V,մտնել,ప్రవేశించు
874,eintreten::V,մտնել,ప్రవేశించు
875,kommen::V,գալ,వచ్చు
876,ankommen::V,ժամանել,వచ్చి చేరు
877,zurückkommen::V,վերադառնալ,తిరిగీవచ్చుట
878,bleiben::V,մնալ,ఉండు
879,warten::V,սպասել,కనిపెట్టు
880,erwarten::V,սպասել,నిరిక్షించు
881,suchen::V,որոնել,వెదకు
882,finden::V,գտնել,కనుగొను
883,versuchen::V,փորձել,ప్రయత్నించు
884,vorbereiten::V,պատրաստել,తయారుచేయు
885,lieben::V,սիրել,ప్రేమించు
886,mögen::V,հավանել,ఇష్టపడు
887,mögen::V,սիրել,ఇష్టపడు
888,lachen::V,ծիծաղել,నవ్వు
889,rühren::V,հուզել,గుండె తాకు
890,weinen::V,լալ,వీడ్చు
891,schimpfen::V,տրտնջալ,గొణుగు
892,schimpfen::V,քրթմնջել,గొణుగు
893,sich ärgern::V,զայրանալ,అలుగు
894,sich fürchten::V,վախնալ,భయపడు
895,fürchten::V,վախենալ,భయపడు
896,fliehen::V,փախչել,పాఱిపోపు
897,flüchten::V,փախչել,తప్పించుకొను
898,sehen::V,տեսնել,చూచు
899,anschauen::V,դիտել,చూచు
900,ansehen::V,նայել,కాచియుండు
901,hören::V,լսել,విను
902,zuhören::V,ունկնդրել,విను
903,probieren::V,համը տեսել,చవిచూచుట
904,riechen::V,հոտ առնել,వాసనచూచు
905,fühlen::V,զգալ,స్పర్శించుట
906,scheinen::V,երեւալ,కనబడు
907,zu sehen sein::V,երեւալ,చూవు
908,vernehmen::V,իմանալ ,విను
909,frieren::V,մրսել,చలికి వడకు
910,tun::V,անել,చేయు
911,können::V,կարողանալ,గల
912,wollen::V,ուզել,కోరు
913,wollen::V,ցանկանալ,కోరు
914,anfangen::V,սկսել,ఆరంభించు
915,beenden::V,վերջացնել,ముగించు
916,aufhören::V,դադարել,నిలుపు
917,gelingen::V,հաջողվել,గెలుపాందు
918,gelingen::V,գլուխ գալ,గెలుపాందు
919,geraten::V,ստացվել,వెలువడు
920,öffnen::V,բաց անել,తెఱచు
921,schließen::V,փակել ,మూయు
922,stellen::V,դնել,ఉంచు
923,setzen::V,նստեցնել,ఉంచు
924,legen::V,դնել,పెట్టు
925,berühren::V,դիպչել,తాకు
926,berühren::V,շոշափել,తాకు
927,verbinden::V,շաղկապել,చేర్చుట
928,bedecken::V,ծածկել,మూయు
929,aufhängen::V,կախել,వ్రేలాడదీయు
930,anzünden::V,վառել,వెలిగించు
931,aufheben::V,վերցնել,సేకరించు
932,zurücklassen::V,թողնել,విడుచు
933,verlieren::V,կորցնել,పోగొట్టుకొను
934,fallen lassen::V,գցել,జాఱవిడుచు
935,machen::V,անել,చేయు
936,herstellen::V,արտադրել,ఉత్పత్తిచేయు
937,bauen::V,կառուցել,నిర్మించు
938,reparieren::V,նորոգել,సరిచేయు
939,verbessern::V,բարելավել,వృద్ధి చేయు
940,ändern::V,փոխել,మార్చు
941,graben::V,փորել,త్రవ్వు
942,beugen::V,ծռել,వంచు
943,biegen::V,թեքել,వంచు
944,drehen::V,ոլորել,నూలువడుకు
945,wenden::V,պտտել,త్రిప్పు
946,umdrehen::V,շրջել,త్రిప్పు
947,heben::V,բարձրացնել,ఎత్తు
948,hochheben::V,բարձրացնել,ఎత్తు
949,ergreifen::V,վարակվել,వశపఱచుకొను
950,halten::V,բռնել,ఉంచు
951,drücken::V,ճնշել,అణచు
952,schieben::V,հրել,నొక్కు
953,kratzen::V,քերել,గోకు
954,lecken::V,լիզել,నాకు
955,beißen::V,կծել,కఱచు
956,abreißen::V,պոկել,తెగతెంచు
957,abschneiden::V,կտրել ,తెగకొట్టు
958,binden::V,կապել,కట్టు
959,stecken::V,խրել,తగులుకొనివుండుట
960,brechen::V,կոտրել ,పగులగొట్టు
961,klopfen::V,թակել,కొట్టు
962,hauen::V,ծեծել,కొట్టు
963,kleben::V,կպցնել,అంటుకొను
964,reiben::V,շփել,రాచు
965,streichen::V,վրան քսել,వ్యాపింపజేయు
966,schleifen::V,սրել ,రాచు
967,schneiden::V,կտրել,కోయు
968,rütteln::V,ցնցել,కుదిలించుట
969,schütteln::V,թափահարել,కదల్చు
970,schwenken::V,ճոճել,ఊచుట
971,schütten::V,լցնել,పోయు
972,füllen::V,լիքը լցնել,నింపు
973,einwickeln::V,փաթաթել,చుట్టు
974,tragen::V,կրել,మోయు
975,tragen::V,տանել,మోయు
976,schleppen::V,քաշել,ఈడ్చు
977,ziehen::V,ձգել,ఈడ్చు
978,ziehen::V,քաշել,ఈడ్చు
979,aufbewahren::V,պահել ,కాపాడు
980,werfen::V,նետել,విసరు
981,packen::V,հափշտակել,పట్టుకొను
982,verstecken::V,ծածկել,దాచు
983,teilen::V,բաժանել,భాగించు
984,schicken::V,ուղարկել,పంపు
985,bringen::V,բերել,తెచ్చు
986,hinzufügen::V,ավելացնել,చేర్చు
987,bekommen::V,հայթայթել,సంపాదించు
988,erhalten::V,ստանալ,పుచ్చుకొను
989,nehmen::V,վերցնել,తీసికొను
990,wählen::V,ընտրել,ఇష్టపడు
991,auswählen::V,գերադասել,ఏరుకొను
992,bewahren::V,պահպանել,భద్రపఱుచు
993,behindern::V,խոչընդոտել,అడ్డగించుట
994,verderben::V,փչացնել,చెఱచు
995,beschädigen::V,վնասել,చెరుపుట
996,zerbrechen::V,ջարդել,పగులగొట్టు
997,zerbrechen::V,կոտրել,పగులగొట్టు
998,zerreißen::V,պատռել,చించు
999,zerstören::V,քանդել,వాశనము చేయు
1000,verbrennen::V,այրել,కాల్చు
1001,geben::V,տալ,ఇచ్చు
1002,reichen::V,հանձնել,అందుకొనుట
1003,schenken::V,նվիրել,అర్పించు
1004,versprechen::V,խոստանալ,వాగ్దత్తము చేయు
1005,wünschen::V,մաղթել,కోరు
1006,loben::V,գովել,స్తుతించు
1007,küssen::V,համբուրել,ముద్దుపెట్టుకొను
1008,wiegen::V,օրորել,ఊచుట
1009,zudecken::V,վրան գցել,మూయు
1010,wecken::V,զարթնեցնել,నిద్రపలేపుట
1011,zeigen::V,ցույց տալ,చూవు
1012,führen::V,ուղեկցել,దారిచూపు
1013,lehren::V,սովորեցնել,బోధించు
1014,unterrichten::V,ավանդել,నేర్పు
1015,aufziehen::V,դաստիարակել,పెంచు
1016,leiten::V,ղեկավարել,తీసుకపోవుట
1017,leiten::V,կառավարել,తీసుకపోవుట
1018,antreiben::V,շտապեցնել,ప్రేరేపించు
1019,lassen::V,ստիպել,అనుమతించు
1020,einladen::V,հրավիրել,ఆహ్వానించు
1021,vereinigen::V,միացնել,కూడుట
1022,besuchen::V,այցելել,పోయి చూచు
1023,treffen::V,հանդիպել,కలియు
1024,sich versammeln::V,հավաքվել,కూర్చు
1025,spielen::V,խաղալ,ఆట లాడు
1026,singen::V,երգել,పాడు
1027,tanzen::V,պարել,నృత్యముచేయు
1028,sich trennen::V,ցրվել,ఎడబాయుట
1029,verlassen::V,լքել,విడుచు
1030,retten::V,փրկել,తప్పించుట
1031,bewachen::V,պահել,కాపాడు
1032,schützen::V,պաշտպանել,రక్షించు
1033,verteidigen::V,պաշտպանել,రక్షించు
1034,sich schlagen::V,կռվել,జగడమాడు
1035,schießen::V,կրակել,కాల్చు
1036,siegen::V,հաղթել,గెలుచు
1037,ärgern::V,ձանձրացնել,పీడించుట
1038,schlagen::V,խփել,కొట్టు
1039,treten::V,քացի տալ,తన్ను
1040,stechen::V,խայթել,కుట్టు
1041,stoßen::V,մղել,గెంటు
1042,stehlen::V,գողանալ,దొంగిలించు
1043,stören::V,խանգարել,కలతపఱచు
1044,belästigen::V,անհանգստացնել,పీడించు
1045,verbergen::V,թաքցնել,దాచు
1046,täuschen::V,խաբել,మోసము చేయు
1047,betrügen::V,խաբել,మోసపుచ్చు
1048,töten::V,սպանել ,చంపు
1049,wohnen::V,բնակվել,నివసించు
1050,arbeiten::V,աշխատել,పనిచేయు
1051,sammeln::V,հավաքել,ప్రోగుచేయు
1052,pflücken::V,քաղել,యేరుట
1053,jagen::V,որս անել,వేటాడు
1054,fischen::V,ձուկ բռնել,వెదకు
1055,fassen::V,բռնել,పట్టుకొమ
1056,hüten::V,արածեցնել,మందచేరుట
1057,treiben::V,հովուել,నడపు
1058,anbinden::V,չուանել,కట్టు
1059,füttern::V,կերակրել,భోజనము పెట్టు
1060,melken::V,կթել,పాలు పితుకు
1061,hacken::V,կոտորել,నఱకు
1062,gießen::V,ջրել,నీళ్ళుకట్టుట
1063,reifen::V,հասունանալ ,పండుట
1064,zubereiten::V,պատրաստել,వండు
1065,kochen::V,եփել,వండు
1066,backen::V,թխել,రొట్టెకాల్చు
1067,braten::V,տապակել,వేపు
1068,umrühren::V,խառնել,కదులుట
1069,stricken::V,գործել,అల్లు
1070,nähen::V,կարել,కుట్టు
1071,färben::V,ներկել,రంగు వేయు
1072,reinigen::V,մաքրել,శుభ్రము చేయు
1073,waschen::V,լվանալ,కడుగు
1074,abwischen::V,սրբել,తుడుచు
1075,spülen::V,ողողել,నీటిలో జడించు
1076,spülen::V,պարզաջրել,నీటిలో జడించు
1077,fegen::V,ավլել,ఊడ్చు
1078,kehren::V,ավլել,ఊడ్చు
1079,baden::V,լողանալ,స్నానము చేయు
1080,sich waschen::V,լվացվել,కడుగు
1081,ausziehen::V,հանել,విప్పు
1082,anziehen::V,հագնել,ధరించు
1083,sich anziehen::V,հագնվել,బట్టలు వేసుకొను
1084,sich anziehen::V,հագնվել,తొడుగుకొను
1085,kämmen::V,սանրել,దువ్వుట
1086,schmücken::V,զարդարել,అలంకరించు
1087,sagen::V,ասել,చెప్పు
1088,sprechen::V,խոսել,చెప్పు
1089,reden::V,զրուցել,మాటలాడు
1090,sich unterhalten::V,խոսակցել,ముచ్చటలాడు
1091,fragen::V,հարցնել,ప్రశ్నించు
1092,bitten::V,խնդրել,కోరు
1093,erzählen::V,պատմել,చెప్పు
1094,mitteilen::V,հաղորդել,తెలియజేయు
1095,nennen::V,անվանել,పేరు వెట్టు
1096,rufen::V,կանչել,పిలుచు
1097,prahlen::V,պարծենալ,జల్లి
1098,übersetzen::V,թարգմանել,తర్జుమాచేయు
1099,denken::V,մտածել,ఆలోచించు
1100,glauben::V,հավատալ,నమ్ము
1101,bemerken::V,նկատել,గుర్తించు
1102,erkennen::V,ճանաչել,గుర్తించు
1103,begreifen::V,հասկանալ,గ్రహించు
1104,verstehen::V,ըմբռնել,గ్రహించు
1105,lernen::V,սովորել,నేర్చు కొను
1106,wissen::V,իմանալ,తెలిసికొను
1107,sich erinnern an::V,հիշել,జ్ఞాపకముంచుకొను
1108,sich erinnern an::V,մտաբերել,జ్ఞాపకముంచుకొను
1109,vergessen::V,մոռանալ,మఱచిపోవు
1110,messen::V,չափել,కొలుచుట
1111,zählen::V,թվել,లెక్కపెట్టు
1112,zählen::V,հաշվել,లెక్కపెట్టు
1113,rechnen::V,հաշվել,లెక్కపెట్టు
1114,rechnen::V,հաշվարկել,లెక్కపెట్టు
1115,lesen::V,կարդալ,చదువు
1116,malen::V,նկարել,పూనుట
1117,zeichnen::V,գծել,వ్రాసుట
1118,schreiben::V,գրել,వ్రాయు
1119,besitzen::V,ունենալ,కలిగియుండు
1120,besitzen::V,տեր լինել,కలిగియుండు
1121,kaufen::V,գնել,కొను
1122,verkaufen::V,վաճառել,అమ్ము
1123,bezahlen::V,վճարել,చెల్లించు
1124,zahlen::V,վճարել,చెల్లించు
1125,beherrschen::V,ղեկավարել,ఏలు
1126,ertragen::V,դիմանալ,భరించు
1127,Horn::N,,కొమ్ము
1128,fangen::V,,పట్టుకొను
