,Concept_ID,hy,cv
676,schmutzig::A,կեղտոտ,пылчӑклӑ
677,schmutzig::A,կեղտոտ,вараланчӑк
678,roh::A,հում,чӗрӗ
679,reif::A,հասած,пулнӑ
680,reif::A,հասած,пиҫӗхнӗ
681,reif::A,հասած,аталаннӑ
682,reif::A,հասած,пиҫсе ҫитнӗ
683,reif::A,հասուն,пулнӑ
684,reif::A,հասուն,пиҫӗхнӗ
685,reif::A,հասուն,аталаннӑ
686,reif::A,հասուն,пиҫсе ҫитнӗ
687,lecker::A,համեղ,тутлӑ
688,lecker::A,համեղ,техӗмлӗ
689,süß::A,անուշ,пылак
690,bitter::A,կծու,йӳҫӗ
691,sauer::A,թթու,йӳҫӗ
692,sauer::A,թթու,йӳҫек
693,sauer::A,թթու,кӑвасак
694,sauer::A,թթված,йӳҫӗ
695,sauer::A,թթված,йӳҫек
696,sauer::A,թթված,кӑвасак
697,hell::A,պայծառ,ҫутӑ
698,hell::A,խելամիտ,ҫутӑ
699,dunkel::A,մութ,тӗттӗм
700,schwarz::A,սեւ,хура
701,weiß::A,սպիտակ,шурӑ
702,rot::A,կարմիր,хӗрлӗ
703,gelb::A,դեղին,сарӑ
704,blau::A,կապույտ,кӑвак
705,grün::A,կանաչ,симӗс
706,grün::A,կանաչ,пиҫмен
707,grün::A,կանաչ,ӑс пухман
708,grau::A,գորշ,кӑвак
709,bunt::A,գոյնզգոյն,чӑпар
710,billig::A,էժան,йӳнӗ
711,teuer::A,թանկ,хаклӑ
712,wertvoll::A,թանկարժեք,паха
713,blind::A,կույր,суккӑр
714,taub::A,խուլ,хӑлхасӑр
715,kräftig::A,հզոր,хӑватлӑ
716,stark::A,ուժեղ,вирлӗ
717,schwach::A,տկար,халсӑр
718,schwach::A,թույլ,халсӑр
719,fett::A,գեր,самӑр
720,fett::A,գեր,мӑнтӑр
721,schlank::A,նիհար,йӑрӑс
722,schlank::A,նիհար,яштака
723,hübsch::A,գրավիչ,хитре
724,hübsch::A,սիրունիկ,хитре
725,böse::A,չար,усал
726,dumm::A,հիմար,ухмах
727,faul::A,ծույլ,наян
728,faul::A,ծույլ,юлхав
729,faul::A,ծույլ,ӳркенчӗк
730,fleißig::A,ջանասեր,хастар
731,fleißig::A,փութաջան,хастар
732,geizig::A,ագահ,хытӑ
733,geizig::A,կծծի,хытӑ
734,klug::A,խելոք,ӑслӑ
735,klug::A,ընդունակ,ӑслӑ
736,geschickt::A,ճարտար,ӑста
737,lieb::A,սիրելի,савнӑ
738,lustig::A,զվարթ,хаваслӑ
739,sanft::A,հեզ,ачаш
740,hungrig::A,քաղցած,выҫӑ
741,krank::A,հիվանդ,чирлӗ
742,nackt::A,մերկ,ҫара
743,traurig::A,տխուր,салхуллӑ
744,lebendig::A,կենդանի,чӗрӗ
745,gut::A,լավ,аван
746,gut::A,լավ,лайӑх
747,schlecht::A,վատ,япӑх
748,schlecht::A,վատ,начар
749,richtig::A,ձիշտ,тӗрӗс
750,schlimm::A,լղրճուկ,йӗрӗнчӗк
751,wahr::A,ճիշտ,чӑн
752,wahr::A,իրական,чӑн
753,alt::A,հին,кивӗ
754,neu::A,նոր,ҫӗнӗ
755,ehemalig::A,նախկին,пулнӑ
756,alt[Lebewesen]::A,ծեր,ватӑ
757,alt[Lebewesen]::A,պառավ,ватӑ
758,jung::A,մատաղ,яш
759,jung::A,մատաղ,ҫамрӑк
760,arm::A,աղքատ,чухӑн
761,reich::A,հարուստ,пуян
762,bekannt::A,ծանոթ,пӗлӗш
763,berühmt::A,հայտնի,чаплӑ
764,berühmt::A,հռչակավոր,чаплӑ
765,fremd::A,օտար,ют
766,verschieden::A,տարբեր,расна
767,nah::A,մոտ,ҫывӑх
768,nah::A,մոտ,ҫывӑхри
769,nah::A,մերձ,ҫывӑх
770,nah::A,մերձ,ҫывӑхри
771,fern::A,հեռավոր,инҫе
772,fern::A,հեռավոր,аякри
773,linker::A,ձախ,сулахай
774,rechter::A,աջ,сылтӑм
775,anderer::A,այլ,урӑх
776,anderer::A,ուրիշ,урӑх
777,erster::A,առաջին,пӗрремӗш
778,zweiter::A,երկրորդ,иккӗмӗш
779,dritter::A,երրորդ,виҫҫӗмӗш
780,letzter::A,վերջին,юлашки
781,allein::ADV,միայնակ,пӗччен
782,auf einmal::ADV,միասնաբար,кӗмӗрккен
783,zusammen::ADV,միասին,пӗрле
784,zusammen::ADV,իրար հետ,пӗрле
785,lange::ADV,երկար ժամանակ,вӑрах
786,plötzlich::ADV,հանկարծ,сасартӑк
787,sofort::ADV,իսկույն,тӳрех
788,später::ADV,ավելի ուշ,кайран
789,später::ADV,հետո,кайран
790,jetzt::ADV,այժմ,халь
791,jetzt::ADV,այժմ,халӗ
792,heute::ADV,այսօր,паян
793,morgen::ADV,վաղը,ыран
794,bald::ADV,շուտով,халех
795,bald::ADV,շուտով,кӗҫех
796,dann::ADV,ապա,унтан
797,dann::ADV,հետո,унтан
798,gestern::ADV,երեկ,ӗнер
799,einst::ADV,հին ատեն,пӗррехинче
800,damals::ADV,ատէնին,ун чухне
801,damals::ADV,ատէնին,апла пулсан
802,danach::ADV,ապա,унтан
803,danach::ADV,այն ժամանակ,унтан
804,vorher::ADV,առաջ,малтан
805,zuerst::ADV,նախ,пирвай
806,einmal::ADV,մի անգամ,пӗррехинче
807,manchmal::ADV,երբեմն,хӑш чухне
808,oft::ADV,հաճախ,тӑтӑш
809,immer::ADV,միշտ,ялан
810,niemals::ADV,երբեք,нихӑҫан та
811,hier::ADV,այստեղ,кунта
812,hierhin::ADV,այստեղ,кунта
813,von hier::ADV,այդտեղից,кунтан
814,dort::ADV,այնտեղ,унта
815,dort::ADV,այնտեղ,ҫавӑнта
816,dorthin::ADV,այնտեղ,унта
817,dorthin::ADV,այնտեղ,ҫавӑнта
818,geradeaus::ADV,ուղիղ,тикӗс
819,vorwärts::ADV,առաջ,малалла
820,rückwärts::ADV,դեպի ետ,хыҫала
821,zurück::ADV,ետ,каялла
822,unten::ADV,ներքեւում,аялта
823,hinab::ADV,ներքեւ,аялта
824,oben::ADV,վերեւում,ҫӳлте
825,hinauf::ADV,վերեւ,ҫӳле
826,überall::ADV,ամենուր,таҫта та
827,überall::ADV,ամենուր,пур ҫӗрте те
828,überall::ADV,ամենուր,кирек ӑҫта та
829,nicht::ADV,չէ,мар
830,ein wenig::ADV,մի քիչ,пӑртак
831,kaum::ADV,հազիվ,аран
832,sehr::ADV,շատ,питӗ
833,so::ADV,այդպես,апла
834,noch::ADV,դեռ,татах
835,nur::ADV,միայն,ҫех
836,schon::ADV,արդեն,ӗнтӗ
837,wieder::ADV,նորից,каллех
838,wieder::ADV,դարձյալ,каллех
839,vergebens::ADV,իզուր,харам
840,vor::PRP,դիմացը,умӗнче
841,hinter::PRP,ետեւը,кайра
842,unter::PRP,տակ,айне
843,unter::PRP,տակ,айӗпе
844,unter::PRP,տակ,айӗнче
845,unter::PRP,տակ,ҫитеспе
846,durch::PRP,միջով,витӗр
847,neben::PRP,քովը,патӗнче
848,zwischen::PRP,միջեւ,хушшинче
849,wegen::PRP,պատճառով,пула
850,wegen::PRP,պատճառով,пирки
851,wegen::PRP,շնորհից,пула
852,wegen::PRP,շնորհից,пирки
853,dies::PRN,սա,ку
854,dies::PRN,սա,ҫак
855,dies::PRN,այս,ку
856,dies::PRN,այս,ҫак
857,das::PRN,դա,ҫав
858,das::PRN,այդ,ҫав
859,alles::PRN,ամեն ինչ,пурте
860,alles::PRN,ամեն ինչ,йӑлт
861,ich::PRN,ես,эп
862,du::PRN,դու,эс
863,er::PRN,նա,вӑл
864,wir::PRN,մենք,эпир
865,ihr::PRN,դուք,эсир
866,sie::PRN,նրանք,вӗсем
867,was::FPRN,ինչ,мӗн
868,was::FPRN,ինչ,мӗскер
869,was::FPRN,ինչ,мӗн те пулин
870,wer::FPRN,ով,кам
871,wo::FADV,ուր,ӑҫта
872,wo::FADV,որտեղ,ӑҫта
873,wohin::FADV,դեպի ուր,ӑҫта
874,wie::FADV,ինչպես,епле
875,wie::FADV,ինչպես,мӗнле
876,warum::FADV,ինչու,ма
877,warum::FADV,ինչու,мӗншӗн
878,wieviel::FNUM,որչափ,миҫе
879,eins::NUM,մեկ,пӗр
880,eins::NUM,մեկ,пӗрре
881,zwei::NUM,երկու,ик
882,zwei::NUM,երկու,икӗ
883,zwei::NUM,երկու,иккӗ
884,drei::NUM,երեք,виҫ
885,drei::NUM,երեք,виҫӗ
886,drei::NUM,երեք,виҫҫӗ
887,vier::NUM,չորս,тӑват
888,fünf::NUM,հինգ,пилӗк
889,fünf::NUM,հինգ,пиллӗк
890,sechs::NUM,վեց,улт
891,sechs::NUM,վեց,ултӑ
892,sechs::NUM,վեց,улттӑ
893,sieben::NUM,յոթ,ҫич
894,sieben::NUM,յոթ,ҫичӗ
895,sieben::NUM,յոթ,ҫиччӗ
896,acht::NUM,ութ,сакӑр
897,acht::NUM,ութ,саккӑр
898,neun::NUM,ինը,тӑхӑр
899,neun::NUM,ինը,тӑххӑр
900,zehn::NUM,տասը,вунӑ
901,zehn::NUM,տասը,вуннӑ
902,elf::NUM,տասնմեկ,вун пӗр
903,zwölf::NUM,տասներկու,вун ик
904,zwölf::NUM,տասներկու,вун икӗ
905,zwölf::NUM,տասներկու,вун иккӗ
906,zwanzig::NUM,քսան,ҫирӗм
907,dreißig::NUM,երեսուն,вӑтӑр
908,vierzig::NUM,քառասուն,хӗрӗх
909,fünfzig::NUM,հիսուն,аллӑ
910,sechzig::NUM,վաթսուն,утмӑл
911,siebzig::NUM,յոթանասուն,ҫитмӗл
912,achtzig::NUM,ութսուն,сакӑр вунӑ
913,achtzig::NUM,ութսուն,сакӑр вуннӑ
914,neunzig::NUM,իննսուն,тӑхӑр вун
915,neunzig::NUM,իննսուն,тӑхӑр вунӑ
916,neunzig::NUM,իննսուն,тӑхӑр вуннӑ
917,hundert::NUM,հարյուր,ҫӗр
918,tausend::NUM,հազար,пин
919,und::CNJ,ու,та
920,oder::CNJ,կամ,е
921,stehen::V,կանգնել,тӑр
922,sitzen::V,նստել,лар
923,liegen::V,ստել,вырт
924,hängen::V,կախվել,усӑнса тӑр
925,hängen::V,կախվել,ҫакӑнса тӑр
926,werden::V,դառնալ,пул
927,passieren::V,պատահել,пул
928,beginnen::V,սկսվել,пуҫлан
929,enden::V,վերջանալ,пӗт
930,enden::V,վերջանալ,вӗҫлен
931,wechseln::V,փոխվել,улшӑн
932,aufgehen[Sonne]::V,բարձրանալ,тух
933,aufgehen[Sonne]::V,ելնել ,тух
934,untergehen[Sonne]::V,մտնել,анса лар
935,scheinen[Sonne]::V,շողալ,пӑх
936,scheinen[Sonne]::V,փայլել,пӑх
937,donnern::V,որոտալ,кӗмсӗртет
938,donnern::V,որոտալ,авӑт
939,wehen::V,փչել,варкӑш
940,strömen::V,հոսել,тӑкӑн
941,fließen::V,հոսել,юх
942,sich drehen::V,պտտվել,ҫаврӑн
943,schwanken::V,տատանվել,чӳхен
944,schwingen::V,ճոճվել,суллан
945,fallen::V,ընկնել,кип
946,fallen::V,ընկնել,тӳр кип
947,fallen::V,ընկնել,татӑлса ан
948,brennen::V,այրվել,ҫун
949,rauchen::V,ծխել,мӑкӑрлан
950,rauchen::V,ծխել,тӗтӗм кӑлар
951,regnen::V,անձրեւ գալ,ҫумӑр ҫӑвать
952,gefrieren::V,սառչել,шӑн
953,tauen::V,լկիլ,ирӗл
954,schmelzen::V,հալիլ,ирӗл
955,trocknen::V,չորանալ,тип
956,sieden::V,եռալ,вӗре
957,faulen::V,փտել,ҫӗр
958,verfaulen::V,նեխել,ҫӗр
959,reißen::V,պատռվել,ҫурӑл
960,reißen::V,ճղվել,ҫурӑл
961,versinken::V,սուզվել,пут
962,vergehen::V,անցնել ,ирт
963,erscheinen::V,հայտնվել,курӑн
964,erscheinen::V,հայտնվել,курӑнса кай
965,erscheinen::V,երեւալ,курӑн
966,erscheinen::V,երեւալ,курӑнса кай
967,verschwinden::V,անհետանալ,ҫухал
968,sinken::V,ընկնել,чак
969,abnehmen::V,փոքրանալ,чак
970,zunehmen::V,մեծանալ,пысӑклан
971,steigen::V,բարձրանալ,ҫӗклен
972,wachsen::V,աճել,ӳс
973,glänzen::V,նշուլել,ҫиҫ
974,glänzen::V,փայլիլ,ҫиҫ
975,funkeln::V,փայլատակել,ялкӑш
976,funkeln::V,փայլատակել,йӑлтӑртат
977,lärmen::V,աղմուկ հանել,шавла
978,läuten::V,զնգալ,шӑнкӑравла
979,klingeln::V,զնգալ,шӑнкӑравла
980,klirren::V,զնգզնգալ,калтлат
981,klirren::V,զնգզնգալ,шӑнкӑлтат
982,brausen::V,մոլեգնել,ахӑр
983,rauschen::V,սոսափել,вашӑлтат
984,rauschen::V,սոսափել,чашӑлтат
985,klingen::V,հնչել,янӑра
986,bellen::V,հաչել,вӗр
987,heulen::V,ոռնալ ,ула
988,blasen::V,փչել ,вӗр
989,pfeifen::V,սուլել,шӑхӑр
990,schreien::V,գոռալ ,кӑшкӑр
991,stöhnen::V,տնքալ,йынӑш
992,zittern::V,դողալ,чӗтре
993,leben::V,ապրել,пурӑн
994,geboren werden::V,ծնվել,ҫурал
995,atmen::V,շնչել,сывла
996,trinken::V,խմել,ӗҫ
997,essen::V,ուտել,ҫи
998,schlucken::V,կլանել,ҫӑт
999,schlucken::V,կուլ տալ,ҫӑт
1000,müde werden::V,հոգնել,ӗшен
1001,einschlafen::V,քուն մտնել,ыйха пут
1002,einschlafen::V,քուն մտնել,ҫывӑрса кай
1003,schlafen::V,քնել,ҫывӑр
1004,aufwachen::V,արթննալ,вӑран
1005,aufstehen::V,ելլել,тӑр
1006,sich erholen::V,հանգստանալ,кан
1007,krank werden::V,հիւանդանալ,чирле
1008,krank sein::V,հիվանդ լինել,чирле
1009,schmerzen::V,ցավել,сур
1010,schmerzen::V,ցավել,ырат
1011,husten::V,հազալ,ӳсӗр
1012,genesen::V,ապաքինվել,сывал
1013,genesen::V,ապաքինվել,тӳрлен
1014,sterben::V,մեռնել,вил
1015,sterben::V,վախճանվել,вил
1016,umkommen::V,կործանվել,вил
1017,sich bewegen::V,ընթանալ,куҫ
1018,sich rühren::V,շարժվել,хускал
1019,sich erheben::V,կանգնել,тӑр
1020,sich erheben::V,վեր կենալ,тӑр
1021,sich setzen::V,նստել,лар
1022,hinfallen::V,ընկնել,ӳк
1023,laufen::V,քայլել,ут
1024,schreiten::V,ճեմել,ут
1025,spazierengehen::V,շրջագայել,уҫӑлса ҫӳре
1026,spazierengehen::V,շրջագայել,уткаласа ҫӳре
1027,eilen::V,շտապել,васка
1028,eilen::V,շտապել,хыпалан
1029,sich beeilen::V,շտապել ,васка
1030,sich beeilen::V,շտապել ,хыпалан
1031,sausen::V,սլանալ,ыткӑн
1032,sausen::V,սլանալ,вӗҫтер
1033,rennen::V,վազել,чуп
1034,springen::V,ցատկել,сик
1035,klettern::V,մագլցել,улӑх
1036,schaukeln::V,ճոճվել,йӳрӗн
1037,schaukeln::V,օրորվել,йӳрӗн
1038,kriechen::V,սողալ,шу
1039,kriechen::V,սողալ,упален
1040,schwimmen::V,լողալ,иш
1041,tauchen::V,սուզվել,чӑм
1042,rudern::V,թիավարել,авӑс
1043,fahren::V,ընթանալ,пыр
1044,fliegen::V,թռչել,вӗҫ
1045,gehen::V,գնալ,кай
1046,weggehen::V,հեռանալ,кай
1047,abfahren::V,ճանապարհվել,тапран
1048,anhalten::V,կանգնել,чарӑн
1049,hineingehen::V,մտնել,кӗр
1050,eintreten::V,մտնել,кӗр
1051,kommen::V,գալ,кил
1052,ankommen::V,ժամանել,ҫит
1053,zurückkommen::V,վերադառնալ,таврӑн
1054,zurückkommen::V,վերադառնալ,каялла кил
1055,bleiben::V,մնալ,юл
1056,warten::V,սպասել,кӗт
1057,erwarten::V,սպասել,кӗт
1058,suchen::V,որոնել,шыра
1059,finden::V,գտնել,туп
1060,versuchen::V,փորձել,пикен
1061,vorbereiten::V,պատրաստել,хатӗрле
1062,lieben::V,սիրել,юрат
1063,mögen::V,հավանել,кӑмӑлла
1064,mögen::V,հավանել,килӗштер
1065,mögen::V,սիրել,кӑмӑлла
1066,mögen::V,սիրել,килӗштер
1067,lachen::V,ծիծաղել,кул
1068,lachen::V,ծիծաղել,ахӑлтат
1069,rühren::V,հուզել,ҫулӑх
1070,weinen::V,լալ,йӗр
1071,weinen::V,լալ,макӑр
1072,schimpfen::V,տրտնջալ,вӑрҫ
1073,schimpfen::V,տրտնջալ,ятлаҫ
1074,schimpfen::V,քրթմնջել,вӑрҫ
1075,schimpfen::V,քրթմնջել,ятлаҫ
1076,sich ärgern::V,զայրանալ,ҫиллен
1077,sich fürchten::V,վախնալ,шиклен
1078,fürchten::V,վախենալ,хӑра
1079,fliehen::V,փախչել,тар
1080,flüchten::V,փախչել,чупса тар
1081,sehen::V,տեսնել,кур
1082,anschauen::V,դիտել,пӑхса ил
1083,ansehen::V,նայել,пӑх
1084,hören::V,լսել,илт
1085,zuhören::V,ունկնդրել,итле
1086,zuhören::V,ունկնդրել,тӑнла
1087,probieren::V,համը տեսել,астив
1088,riechen::V,հոտ առնել,шӑршла
1089,fühlen::V,զգալ,туй
1090,fühlen::V,զգալ,сис
1091,scheinen::V,երեւալ,туйӑн
1092,zu sehen sein::V,երեւալ,курӑн
1093,vernehmen::V,իմանալ ,пӑл
1094,frieren::V,մրսել,йӳтен
1095,tun::V,անել,ту
1096,können::V,կարողանալ,пултар
1097,wollen::V,ուզել,те
1098,wollen::V,ցանկանալ,те
1099,anfangen::V,սկսել,пуҫла
1100,beenden::V,վերջացնել,пӗтер
1101,aufhören::V,դադարել,пӑрах
1102,gelingen::V,հաջողվել,ӑн
1103,gelingen::V,գլուխ գալ,ӑн
1104,geraten::V,ստացվել,пул
1105,öffnen::V,բաց անել,уҫ
1106,schließen::V,փակել ,хуп
1107,stellen::V,դնել,ларт
1108,stellen::V,դնել,тӑрат
1109,setzen::V,նստեցնել,ларт
1110,legen::V,դնել,хур
1111,berühren::V,դիպչել,перӗн
1112,berühren::V,շոշափել,перӗн
1113,verbinden::V,շաղկապել,сып
1114,bedecken::V,ծածկել,вит
1115,aufhängen::V,կախել,ҫак
1116,anzünden::V,վառել,ҫут
1117,aufheben::V,վերցնել,ҫӗкле
1118,zurücklassen::V,թողնել,манса хӑвар
1119,verlieren::V,կորցնել,ҫӗтер
1120,fallen lassen::V,գցել,ӳкер
1121,machen::V,անել,ту
1122,herstellen::V,արտադրել,ӑстала
1123,bauen::V,կառուցել,ту
1124,reparieren::V,նորոգել,юса
1125,verbessern::V,բարելավել,лайӑхлат
1126,ändern::V,փոխել,улӑштар
1127,graben::V,փորել,чав
1128,graben::V,փորել,чакала
1129,beugen::V,ծռել,кукӑрт
1130,biegen::V,թեքել,ав
1131,biegen::V,թեքել,кукӑрт
1132,drehen::V,ոլորել,ҫавӑр
1133,wenden::V,պտտել,ӳпӗнтер
1134,umdrehen::V,շրջել,ҫавӑр
1135,heben::V,բարձրացնել,хӑпарт
1136,hochheben::V,բարձրացնել,йӑт
1137,ergreifen::V,վարակվել,тыт
1138,halten::V,բռնել,тыт
1139,drücken::V,ճնշել,пус
1140,schieben::V,հրել,тӗк
1141,schieben::V,հրել,тӗрт
1142,kratzen::V,քերել,хыр
1143,lecken::V,լիզել,ҫула
1144,beißen::V,կծել,ҫырт
1145,beißen::V,կծել,хып
1146,abreißen::V,պոկել,тат
1147,abschneiden::V,կտրել ,кас
1148,binden::V,կապել,ҫых
1149,stecken::V,խրել,чик
1150,brechen::V,կոտրել ,хуҫ
1151,klopfen::V,թակել,такка
1152,hauen::V,ծեծել,шакка
1153,kleben::V,կպցնել,ҫыпӑҫтар
1154,reiben::V,շփել,сӑтӑр
1155,streichen::V,վրան քսել,сӗр
1156,schleifen::V,սրել ,хӑйра
1157,schneiden::V,կտրել,кас
1158,rütteln::V,ցնցել,лӑка
1159,rütteln::V,ցնցել,силлентер
1160,schütteln::V,թափահարել,лӑка
1161,schütteln::V,թափահարել,силлентер
1162,schwenken::V,ճոճել,сулла
1163,schütten::V,լցնել,тултар
1164,füllen::V,լիքը լցնել,тултар
1165,einwickeln::V,փաթաթել,чӗрке
1166,tragen::V,կրել,ҫӗкле
1167,tragen::V,տանել,ҫӗкле
1168,schleppen::V,քաշել,сӗтӗр
1169,ziehen::V,ձգել,тӑс
1170,ziehen::V,քաշել,тӑс
1171,aufbewahren::V,պահել ,усра
1172,werfen::V,նետել,пӑрах
1173,packen::V,հափշտակել,тыт
1174,verstecken::V,ծածկել,пытарса хур
1175,teilen::V,բաժանել,уйӑр
1176,teilen::V,բաժանել,пайла
1177,schicken::V,ուղարկել,яр
1178,bringen::V,բերել,кӳр
1179,hinzufügen::V,ավելացնել,хуш
1180,bekommen::V,հայթայթել,ил
1181,bekommen::V,հայթայթել,туян
1182,erhalten::V,ստանալ,ил
1183,erhalten::V,ստանալ,туян
1184,nehmen::V,վերցնել,ил
1185,wählen::V,ընտրել,суйла
1186,auswählen::V,գերադասել,суйла
1187,bewahren::V,պահպանել,упра
1188,behindern::V,խոչընդոտել,кансӗрле
1189,behindern::V,խոչընդոտել,чӑрмантар
1190,verderben::V,փչացնել,пӑс
1191,beschädigen::V,վնասել,пӑс
1192,zerbrechen::V,ջարդել,ват
1193,zerbrechen::V,ջարդել,ҫӗмӗр
1194,zerbrechen::V,կոտրել,ват
1195,zerbrechen::V,կոտրել,ҫӗмӗр
1196,zerreißen::V,պատռել,ҫур
1197,zerstören::V,քանդել,иш
1198,verbrennen::V,այրել,ҫунтар
1199,geben::V,տալ,пар
1200,reichen::V,հանձնել,пар
1201,schenken::V,նվիրել,парнеле
1202,versprechen::V,խոստանալ,тума пул
1203,versprechen::V,խոստանալ,сӑмах пар
1204,wünschen::V,մաղթել,сун
1205,loben::V,գովել,ырла
1206,küssen::V,համբուրել,чуп ту
1207,wiegen::V,օրորել,сиктер
1208,wiegen::V,օրորել,силле
1209,zudecken::V,վրան գցել,вит
1210,wecken::V,զարթնեցնել,вӑрат
1211,zeigen::V,ցույց տալ,кӑтарт
1212,führen::V,ուղեկցել,илсе пыр
1213,führen::V,ուղեկցել,ҫавӑтса пыр
1214,lehren::V,սովորեցնել,вёрент
1215,unterrichten::V,ավանդել,вёрент
1216,aufziehen::V,դաստիարակել,вӗрент
1217,leiten::V,ղեկավարել,тытса пыр
1218,leiten::V,կառավարել,тытса пыр
1219,antreiben::V,շտապեցնել,васкат
1220,lassen::V,ստիպել,пусахла
1221,lassen::V,ստիպել,хуш
1222,einladen::V,հրավիրել,чӗн
1223,vereinigen::V,միացնել,пӗрлештер
1224,besuchen::V,այցելել,ҫит
1225,besuchen::V,այցելել,кӗрсе кур
1226,treffen::V,հանդիպել,тӗл пул
1227,sich versammeln::V,հավաքվել,пуҫтарӑн
1228,spielen::V,խաղալ,выля
1229,singen::V,երգել,юрла
1230,tanzen::V,պարել,ташла
1231,sich trennen::V,ցրվել,уйрӑл
1232,verlassen::V,լքել,хӑвар
1233,retten::V,փրկել,ҫӑл
1234,bewachen::V,պահել,хуралла
1235,schützen::V,պաշտպանել,сыхла
1236,verteidigen::V,պաշտպանել,хӳтӗле
1237,sich schlagen::V,կռվել,ҫапӑҫ
1238,schießen::V,կրակել,пер
1239,siegen::V,հաղթել,ҫӗн
1240,siegen::V,հաղթել,ҫӗнтер
1241,ärgern::V,ձանձրացնել,тарӑхтар
1242,ärgern::V,ձանձրացնել,ҫиллентер
1243,schlagen::V,խփել,ҫап
1244,treten::V,քացի տալ,тап
1245,stechen::V,խայթել,чик
1246,stoßen::V,մղել,чыш
1247,stehlen::V,գողանալ,вӑрла
1248,stören::V,խանգարել,кансӗрле
1249,belästigen::V,անհանգստացնել,аптӑрат
1250,belästigen::V,անհանգստացնել,хупла
1251,verbergen::V,թաքցնել,пытар
1252,täuschen::V,խաբել,суй
1253,betrügen::V,խաբել,ултала
1254,töten::V,սպանել ,вӗлер
1255,wohnen::V,բնակվել,чуна пар
1256,wohnen::V,բնակվել,парӑнса тӑр
1257,arbeiten::V,աշխատել,ӗҫле
1258,sammeln::V,հավաքել,пух
1259,pflücken::V,քաղել,тат
1260,jagen::V,որս անել,сунара ҫӳре
1261,fischen::V,ձուկ բռնել,пулӑ тыт
1262,fassen::V,բռնել,тыт
1263,hüten::V,արածեցնել,кӗт
1264,treiben::V,հովուել,хӑвала
1265,anbinden::V,չուանել,кӑкар
1266,füttern::V,կերակրել,ҫитер
1267,melken::V,կթել,су
1268,hacken::V,կոտորել,вакла
1269,gießen::V,ջրել,шӑвар
1270,reifen::V,հասունանալ ,пиҫ
1271,zubereiten::V,պատրաստել,пӗҫер
1272,kochen::V,եփել,пӗҫер
1273,backen::V,թխել,пӗҫер
1274,braten::V,տապակել,ӑшала
1275,umrühren::V,խառնել,хутӑштар
1276,stricken::V,գործել,ҫых
1277,nähen::V,կարել,ҫӗле
1278,färben::V,ներկել,пӗвет
1279,reinigen::V,մաքրել,тасат
1280,waschen::V,լվանալ,ҫу
1281,abwischen::V,սրբել,шӑл
1282,spülen::V,ողողել,чӳхе
1283,spülen::V,պարզաջրել,чӳхе
1284,fegen::V,ավլել,шӑл
1285,kehren::V,ավլել,шӑл
1286,baden::V,լողանալ,шыва кӗр
1287,sich waschen::V,լվացվել,ҫӑвӑн
1288,ausziehen::V,հանել,салан
1289,anziehen::V,հագնել,тӑхӑн
1290,sich anziehen::V,հագնվել,тӑхӑн
1291,kämmen::V,սանրել,тура
1292,schmücken::V,զարդարել,илемлет
1293,sagen::V,ասել,те
1294,sprechen::V,խոսել,кала
1295,reden::V,զրուցել,сӑмахла
1296,reden::V,զրուցել,калаҫ
1297,sich unterhalten::V,խոսակցել,пупле
1298,fragen::V,հարցնել,ыйт
1299,bitten::V,խնդրել,ыйт
1300,erzählen::V,պատմել,каласа пар
1301,mitteilen::V,հաղորդել,пӗлтер
1302,mitteilen::V,հաղորդել,хыпарла
1303,nennen::V,անվանել,те
1304,nennen::V,անվանել,чӗн
1305,rufen::V,կանչել,чӗн
1306,prahlen::V,պարծենալ,мухтан
1307,prahlen::V,պարծենալ,вӗҫкӗнлен
1308,übersetzen::V,թարգմանել,куҫар
1309,denken::V,մտածել,шухӑшла
1310,glauben::V,հավատալ,ӗнен
1311,bemerken::V,նկատել,асӑрха
1312,erkennen::V,ճանաչել,палла
1313,begreifen::V,հասկանալ,ӑнлан
1314,verstehen::V,ըմբռնել,пӗл
1315,lernen::V,սովորել,вӗрен
1316,wissen::V,իմանալ,пӗл
1317,wissen::V,իմանալ,ӑнкар
1318,sich erinnern an::V,հիշել,аса ил
1319,sich erinnern an::V,մտաբերել,аса ил
1320,vergessen::V,մոռանալ,ман
1321,vergessen::V,մոռանալ,манса кай
1322,messen::V,չափել,виҫ
1323,zählen::V,թվել,шутла
1324,zählen::V,հաշվել,шутла
1325,rechnen::V,հաշվել,шутла
1326,rechnen::V,հաշվարկել,шутла
1327,lesen::V,կարդալ,вула
1328,malen::V,նկարել,ӳкер
1329,zeichnen::V,գծել,ӳкер
1330,schreiben::V,գրել,ҫыр
1331,besitzen::V,ունենալ,тыт
1332,besitzen::V,տեր լինել,тыт
1333,kaufen::V,գնել,ил
1334,kaufen::V,գնել,туян
1335,verkaufen::V,վաճառել,сут
1336,bezahlen::V,վճարել,тӳле
1337,zahlen::V,վճարել,тӳле
1338,beherrschen::V,ղեկավարել,тыт
1339,ertragen::V,դիմանալ,тӳс
1340,Horn::N,,мӑйрака
1341,fangen::V,,тыт
