,Concept_ID,sah,hi
121,Wasser::N,уу,जल
122,Wasser::N,уу,पानी
123,Stein::N,таас,पत्थर
124,Boden::N,сир,मिट्टी
125,Erde::N,буор,भूमि
126,Erde::N,буор,ज़मीन
127,Staub::N,быыл,धूल
128,Rauch::N,буруо,धूआँ
129,Rauch::N,буруо,धुम्र
130,Funke::N,кыым,चिनगारी
131,Funke::N,кыым,स्फुलिंग
132,Feuer::N,уот,आग
133,Feuer::N,уот,आतिश
134,Feuer::N,уот,अग्नि
135,Licht::N,уот,रोशनी
136,Licht::N,уот,प्रकाश
137,Schatten::N,күлүк,छाया
138,Schatten::N,күлүк,परछाई
139,Wetter::N,күн-дьыл,ऋतु
140,Wetter::N,күн-дьыл,मौसम
141,Nebel::N,туман,धुँध
142,Nebel::N,туман,कुहरा
143,Wolke::N,былыт,मेघ
144,Wolke::N,былыт,अभ्र
145,Regen::N,самыыр,मेंह
146,Regen::N,самыыр,बारिश
147,Schnee::N,хаар,हिम
148,Schnee::N,хаар,बर्फ़
149,Eis::N,муус,हिम
150,Eis::N,муус,बर्फ़
151,Frost::N,тымныы,ठंड
152,Kälte::N,тымныы,सर्दी
153,Kälte::N,тымныы,शीतलता
154,Hitze::N,куйаас,ताप
155,Hitze::N,куйаас,गरमी
156,Raureif::N,кырыа,पाला
157,Regenbogen::N,кустук,इंद्र-धनुष
158,Donner::N,этиҥ,गरज
159,Donner::N,этиҥ,मेघ-गर्जन
160,Strömung::N,сүүрүк,बहाव
161,Strömung::N,сүүрүк,प्रवाह
162,Tropfen::N,таммах,बूँद
163,Tropfen::N,хааппыла,बूँद
164,Schaum::N,күүгэн,झाग
165,Schmutz::N,кир,गंद
166,Schmutz::N,кир,कीचड़
167,See::N,күөл,झील
168,See::N,күөл,सरोवर
169,Sumpf::N,бадараан,दलदल
170,Sumpf::N,бадараан,धँसान
171,Moor::N,дьэбэрэ,झाबर
172,Moor::N,дьэбэрэ,धँसान
173,Wiese::N,ходуһа,घास-स्थल
174,Wald::N,ойуур,जंगल
175,Hügel::N,булгунньах,टीला
176,Hügel::N,булгунньах,पहाड़
177,Anhöhe::N,үрдэл,टीला
178,Anhöhe::N,үрдэл,पहाड़ी
179,Berg::N,хайа,पहाड़
180,Gipfel::N,чыпчаал,शिखर
181,Höhle::N,хайа_хаспаҕа,गुहा
182,Höhle::N,хайа_хаспаҕа,गुफ़ा
183,Höhle::N,көҥүс,गुहा
184,Höhle::N,көҥүс,गुफ़ा
185,Abhang::N,эниэ,ढाल
186,Abhang::N,эниэ,ढलान
187,Quelle::N,дьүүктэ,चश्मा
188,Bach::N,үрүйэ,सोता
189,Bach::N,үрүйэ,नदिका
190,Fluss::N,өрүс,नदी
191,Fluss::N,өрүс,सरिता
192,Ufer::N,биэрэк,तट
193,Ufer::N,биэрэк,किनारा
194,Küste::N,кытыл,समुद्र-तट
195,Festland::N,кураанах сир,महाद्वीप
196,Meer::N,муора,सागर
197,Meer::N,муора,समुद्र
198,Bucht::N,хомо,खाड़ी
199,Bucht::N,бухта,खाड़ी
200,Insel::N,арыы,टापू
201,Insel::N,арыы,द्वीप
202,Blume::N,сибэкки,फूल
203,Blume::N,сибэкки,पुष्प
204,Gras::N,от,घास
205,Wurzel::N,силис,मूल
206,Baum::N,мас,पेड़
207,Baum::N,мас,वृक्ष
208,Stamm::N,умнас,धड़
209,Rinde::N,хатырык,छाल
210,Rinde::N,хатырык,वल्कल
211,Ast::N,мутук,डाल
212,Ast::N,мутук,शाखा
213,Zweig::N,лабаа,टहनी
214,Blatt::N,сэбирдэх,पत्र
215,Blatt::N,сэбирдэх,पत्ता
216,Birke::N,хатыҥ,भूर्ज
217,Kiefer[Baum]::N,бэс,पाइन-वृक्ष
218,Weide[Baum]::N,үөт,बेंत
219,Weide[Baum]::N,талах,बेंत
220,Tanne::N,харыйа,फ़र
221,Horn::N,муос,सींग
222,Horn::N,муос,विषाण
223,Feder::N,куорсун,पर
224,Feder::N,куорсун,पंख
225,Fell::N,тирии,खाल
226,Fell::N,тирии,पशु-चर्म
227,Flügel::N,кынат,पंख
228,Flügel::N,кынат,डैना
229,Klaue::N,тыҥырах,पंजा
230,Kralle::N,баппаҕай,पंजा
231,Kralle::N,баппаҕай,नाख़ून
232,Schwanz::N,кутурук,पूँछ
233,Ei::N,сымыыт,अंडा
234,Nest::N,уйа,नीड़
235,Nest::N,уйа,घोंसला
236,Bau::N,хороон,बिल
237,Bau::N,хороон,माँद
238,Tier::N,кыыл,पशु
239,Tier::N,кыыл,जानवर
240,Tier::N,харамай,पशु
241,Tier::N,харамай,जानवर
242,Herde::N,үөр,गल्ला
243,Kuh::N,ынах,गौ
244,Kuh::N,ынах,गाय
245,Bulle::N,оҕус,साँड़
246,Pferd::N,сылгы,अश्व
247,Pferd::N,сылгы,घोड़ा
248,Schaf::N,овца,भेड़
249,Schwein::N,сибиинньэ,शूकर
250,Hund::N,ыт,श्वान
251,Hund::N,ыт,कुत्ता
252,Katze::N,куоска,बिल्ली
253,Bär::N,эһэ,रीछ
254,Bär::N,эһэ,भालू
255,Eichhörnchen::N,тииҥ,गिलहरी
256,Elch::N,тайах,एल्क
257,Fuchs::N,саһыл,लोमड़ी
258,Hase::N,куобах,खरहा
259,Hase::N,куобах,ख़रगोश
260,Maus::N,кутуйах,मूष
261,Maus::N,кутуйах,चूहा
262,Wolf::N,бөрө,वृक
263,Wolf::N,бөрө,भेड़िया
264,Vogel::N,көтөр,पक्षी
265,Vogel::N,көтөр,चिड़िया
266,Schwarm::N,бөлөх,झुंड
267,Huhn::N,куурусса,मुर्ग़ी
268,Hahn::N,бөтүүк,मुर्ग़ा
269,Gans::N,хаас,हंस
270,Gans::N,хаас,हंसिनी
271,Adler::N,хотой,उक़ाब
272,Ente::N,кус,बतख़
273,Ente::N,кус,बत्तक
274,Eule::N,мэкчиргэ,उल्लू
275,Kranich::N,туруйа,सारस
276,Kranich::N,туруйа,क्रौंंच
277,Krähe::N,тураах,काक
278,Kuckuck::N,кэҕэ,कोयल
279,Kuckuck::N,кэҕэ,कोकिल
280,Schwan::N,куба,हंस
281,Schwan::N,куба,मराल
282,Fisch::N,балык,मछली
283,Fisch::N,балык,मत्स्य
284,Barsch::N,алыһар,पर्च
285,Hecht::N,сордон,पाइक
286,Schlange[Tier]::N,моҕой,सर्प
287,Schlange[Tier]::N,эриэн үөн,सर्प
288,Wurm::N,үөн,कृमि
289,Wurm::N,үөн,कीड़ा
290,Spinne::N,ооҕуй,लूता
291,Spinne::N,ооҕуй,मकड़ी
292,Ameise::N,кымырдаҕас,चींटी
293,Laus::N,быт,जूँ
294,Mücke::N,кумаар,डाँस
295,Fliege::N,сахсырҕа,मक्खी
296,Fliege::N,сахсырҕа,मक्षिका
297,Schmetterling::N,лыах,तितली
298,Schmetterling::N,үрүмэччи,तितली
299,Beere::N,отон,बेरी
300,Apfel::N,яблоко,सेब
301,Pilz::N,тэллэй,खुंबी
302,Zwiebel::N,луук,प्याज़
303,Saat::N,сиэмэ,बीज
304,Korn::N,сиэмэ,दाना
305,Heu::N,от,मूखी घास
306,Schale::N,хах,बकला
307,Schale::N,хах,छिलका
308,Grube::N,дьаама,गड्ढा
309,Falle::N,сохсо,जाल
310,Falle::N,сохсо,फँदा
311,Schlinge::N,уктаа,फँदा
312,Spur::N,суол,सुराग़
313,Spur::N,суол,पद-चिह्न
314,Asche::N,күл,राख
315,Dreck::N,бадараан,मैल
316,Dreck::N,бадараан,गंदगी
317,Eisen::N,тимир,लोहा
318,Gold::N,көмүс,सोना
319,Gold::N,көмүс,स्वर्ण
320,Gold::N,кыһыл көмүс,सोना
321,Gold::N,кыһыл көмүс,स्वर्ण
322,Silber::N,көмүс,रजत
323,Silber::N,көмүс,चाँदी
324,Silber::N,үрүҥ көмүс,रजत
325,Silber::N,үрүҥ көмүс,चाँदी
326,Kohle::N,чох,कोयला
327,Glas::N,өстүөкүлэ,काँच
328,Lehm::N,туой,चिकनी मिट्टी
329,Sand::N,кумах,रेत
330,Sand::N,кумах,बालू
331,Mensch::N,киһи,मानव
332,Mensch::N,киһи,इनसान
333,Mensch::N,киһи,मनुष्य
334,Mann::N,эр,आदमी
335,Mann::N,эр,पुरुष
336,Frau::N,дьахтар,औरत
337,Frau::N,дьахтар,महिला
338,Frau::N,дьахтар,स्त्री
339,Kind::N,оҕо,बाल
340,Kind::N,оҕо,बच्चा
341,Junge::N,уол,लड़का
342,Mädchen::N,кыыс оҕо,लड़की
343,Mädchen::N,кыыс оҕо,कुमारी
344,Familie::N,кэргэн,परिवार
345,Großvater::N,эһэ,दादा
346,Großmutter::N,эбэ,नानी
347,Eltern::N,аҕа-ийэ,माँ-बाप
348,Eltern::N,аҕа-ийэ,माता-पिता
349,Vater::N,аҕа,बाप
350,Vater::N,аҕа,पिता
351,Mutter::N,ийэ,माँ
352,Mutter::N,ийэ,माता
353,Sohn::N,уол,बेटा
354,Sohn::N,уол,पुत्र
355,Tochter::N,кыыс,बेटी
356,Tochter::N,кыыс,पुत्री
357,Bruder::N,убай,भाई
358,Bruder::N,убай,भ्राता
359,Bruder::N,быраат,भाई
360,Bruder::N,быраат,भ्राता
361,Schwester::N,аҕас,बहन
362,Schwester::N,аҕас,भगिनी
363,Schwester::N,балыс,बहन
364,Schwester::N,балыс,भगिनी
365,Onkel::N,таай,ताऊ
366,Onkel::N,таай,काका
367,Onkel::N,абаҕа,ताऊ
368,Onkel::N,абаҕа,काका
369,Tante::N,эдьиий,बूआ
370,Tante::N,эдьиий,फूफी
371,Tante::N,эдьиий,ख़ाला
372,Ehemann::N,эр,पति
373,Ehemann::N,эр,शौहर
374,Ehefrau::N,ойох,बीवी
375,Freude::N,үөрүү,आनंद
376,Freude::N,үөрүү,प्रसन्नता
377,Gelächter::N,күлүү,हँसी
378,Gelächter::N,күлүү,क़हक़हा
379,Glück::N,дьол,आनंद
380,Glück::N,дьол,ख़ुशी
381,Glück::N,соргу,आनंद
382,Glück::N,соргу,ख़ुशी
383,Kummer::N,кутурҕан,शोक
384,Kummer::N,кутурҕан,दुःख
385,Wunsch::N,баҕарыы,इच्छा
386,Wunsch::N,баҕарыы,अभिलाषा
387,Lust::N,баҕа,चाह
388,Lust::N,баҕа,कामना
389,Geist::N,тыын,जान
390,Geist::N,тыын,प्राण
391,Gedanke::N,санаа,विचार
392,Gedächtnis::N,өй,याददाश्त
393,Gedächtnis::N,өй,स्मरण-शक्ति
394,Verstand::N,өй,समझ
395,Verstand::N,өй,अक़्ल
396,Verstand::N,өй,बुद्धि
397,Sinn::N,суолта,अर्थ
398,Grund::N,төрүөт,वजह
399,Grund::N,төрүөт,कारण
400,Wahrheit::N,кырдьык,सत्य
401,Wahrheit::N,кырдьык,सच्चाई
402,Gespräch::N,бэсиэдэ,चर्चा
403,Gespräch::N,бэсиэдэ,वार्ता
404,Gespräch::N,бэсиэдэ,बात-चीत
405,Gespräch::N,кэпсэтии,चर्चा
406,Gespräch::N,кэпсэтии,वार्ता
407,Gespräch::N,кэпсэтии,बात-चीत
408,Märchen::N,остуоруйа,क़िस्सा
409,Erzählung::N,кэпсээн,कथा
410,Erzählung::N,кэпсээн,कहानी
411,Nachricht::N,биллэриллии,सूचना
412,Nachricht::N,биллэриллии,समाचार
413,Neuigkeit::N,сонун,ख़बर
414,Neuigkeit::N,сонун,समाचार
415,Name::N,аат,नाम
416,Rätsel::N,таабырын,पहेली
417,Rede::N,этии,वचन
418,Rede::N,этии,भाषण
419,Sprache::N,тыл,भाषा
420,Sprache::N,тыл,ज़बान
421,Stimme::N,куолас,स्वर
422,Stimme::N,куолас,आवाज़
423,Wort::N,тыл,शब्द
424,Wort::N,тыл,लफ़्ज़
425,Zeichen::N,бэлиэ,निशान
426,Ruf::N,ыҥырыы,पुकार
427,Ruf::N,ыҥырыы,आह्वान
428,Lärm::N,айдаан,शोर
429,Lärm::N,айдаан,हुल्लड़
430,Laut::N,тыас,स्वर
431,Laut::N,тыас,ध्वनि
432,Ton::N,дорҕоон,सुर
433,Ton::N,дорҕоон,स्वर
434,Lied::N,ырыа,गीत
435,Ruhe::N,уу чуумпу,आराम
436,Ruhe::N,уу чуумпу,ख़ामोशी
437,Leute::N,дьон,लोग
438,Volk::N,дьон,क़ौम
439,Volk::N,дьон,प्रजा
440,Volk::N,норуот,क़ौम
441,Volk::N,норуот,प्रजा
442,Arbeit::N,үлэ,काम
443,Gast::N,ыалдьыт,अतिथि
444,Gast::N,ыалдьыт,मेहमान
445,Geschenk::N,бэлэх,उपहार
446,Geschenk::N,бэлэх,तोहफ़ा
447,Spiel::N,оонньуу,खेल
448,Spiel::N,оонньуу,क्रीड़ा
449,Gesellschaft::N,общество,साथ
450,Hilfe::N,көмө,मदद
451,Hilfe::N,көмө,सहायता
452,Freund::N,доҕор,मित्र
453,Kamerad::N,атас,साथी
454,Kamerad::N,атас,कामरेड
455,Angelegenheit::N,дьыала,बात
456,Angelegenheit::N,дьыала,मामला
457,Anzahl::N,ахсаан,तादाद
458,Anzahl::N,ахсаан,संख्या
459,Art::N,биис,तरह
460,Art::N,биис,क़िस्म
461,Stück::N,кырбас,फाँक
462,Stück::N,кырбас,टुकड़ा
463,Teil::N,ирээт,भाग
464,Teil::N,ирээт,हिस्सा
465,Hälfte::N,аҥар,अर्धभाग
466,Kreis::N,төгүрүк,चक्कर
467,Kreis::N,төгүрүмтэ,चक्कर
468,Kreuz::N,кириэс,सलीब
469,Kreuz::N,кириэс,क्रूस
470,Linie::N,сурааһын,लाइन
471,Strich::N,сурааһын,लकीर
472,Abstand::N,арыт,अंतर
473,Abstand::N,арыт,फ़ासला
474,Entfernung::N,ыраах,दूरी
475,Entfernung::N,ыраах,फ़ासला
476,Gegend::N,сир,इलाक़ा
477,Platz::N,арыт,जगह
478,Platz::N,арыт,स्थान
479,Ort::N,сир,स्थल
480,Ort::N,сир,स्थान
481,Seite::N,өрүт,ओर
482,Seite::N,өрүт,तरफ़
483,Seite::N,сирэй,ओर
484,Seite::N,сирэй,तरफ़
485,Mitte::N,орто,बीच
486,Mitte::N,орто,मध्य
487,Gegenstand::N,предмет,चीज़
488,Gegenstand::N,предмет,पदार्थ
489,Sache::N,мал,चीज़
490,Sache::N,мал,वस्तु
491,Rand::N,кытыы,छोर
492,Rand::N,кытыы,उपांत
493,Rand::N,ойоҕос,छोर
494,Rand::N,ойоҕос,उपांत
495,Kante::N,кырыы,कोर
496,Kante::N,кырыы,किनारा
497,Ecke::N,муннук,कोना
498,Ecke::N,муннук,नुक्कड़
499,Spitze::N,чыпчаал,नोक
500,Ende::N,төбө,छोर
501,Ende::N,төбө,सिरा
502,Loch::N,тэһэҕэс,छेद
503,Loch::N,тэһэҕэс,सूराख़
504,Loch::N,дьөлөҕөс,छेद
505,Loch::N,дьөлөҕөс,सूराख़
506,Winkel::N,муннук,कोण
507,Winkel::N,муннук,कोना
508,Muster::N,оһуор,नमूना
509,Muster::N,оһуор,डिज़ाइन
510,Größe::N,кээмэй,परिमाण
511,Größe::N,кээмэй,विस्तार
512,Länge::N,уста,लंबाई
513,Höhe::N,үрдүк,ऊँचाई
514,Höhe::N,үрдүк,उच्चता
515,Gewicht::N,ыйааһын,भार
516,Gewicht::N,ыйааһын,वज़न
517,Menge::N,ахсаан,मात्रा
518,Haufen::N,чөмчөх,ढेर
519,Haufen::N,чөмчөх,अंबार
520,Reihe::N,кэккэ,क़तार
521,Reihe::N,кэккэ,पंक्ति
522,Boot::N,оҥочо,नाव
523,Boot::N,оҥочо,नौका
524,Ruder::N,эрдии,चप्पू
525,Schlitten::N,сыарҕа,बर्फ़-गाड़ी
526,Ski::N,хайыһар,स्की
527,Lagerfeuer::N,кутаа,अलाव
528,Lagerfeuer::N,кутаа,कैंप-फ़ायर
529,Last::N,ыарахан,भार
530,Gang::N,хаамыы,चाल
531,Schritt::N,хардыы,डग
532,Schritt::N,хардыы,क़दम
533,Norden::N,хоту,उत्तर
534,Süden::N,соҕуруу,दक्खिन
535,Westen::N,арҕаа,पश्चिम
536,Osten::N,илин,पूरब
537,Holz::N,мас,काठ
538,Holz::N,мас,काष्ठ
539,Brett::N,дуоска,पटरा
540,Brett::N,дуоска,तख़्ता
541,Brett::N,хаптаһын,पटरा
542,Brett::N,хаптаһын,तख़्ता
543,Platte::N,билиитэ,फलक
544,Platte::N,билиитэ,तख़्ता
545,Stütze::N,тулааһын,टेक
546,Stütze::N,тулааһын,थूनी
547,Stange::N,ураҕас,छड़
548,Stange::N,ураҕас,बाँस
549,Stock::N,мас,लाठी
550,Stock::N,баалкы,लाठी
551,Stab::N,ураҕас,लग्गा
552,Rohr::N,турба,नल
553,Haus::N,дьиэ,घर
554,Haus::N,дьиэ,मकान
555,Heim::N,дьиэ,घर
556,Heim::N,дьиэ,गृह
557,Ofen::N,оһох,चूल्हा
558,Fußboden::N,муоста,फ़र्श
559,Tisch::N,остуол,मेज़
560,Stuhl::N,устуул,कुरसी
561,Wiege::N,биһик,पालना
562,Wiege::N,биһик,हिंडोला
563,Bett::N,кырабаат,खाट
564,Bett::N,кырабаат,पलंग
565,Regal::N,долбуур,शेल्फ़
566,Kiste::N,дьааһык,पेटी
567,Kiste::N,дьааһык,डिब्बा
568,Fenster::N,түннүк,खिड़की
569,Tür::N,аан,द्वार
570,Tür::N,аан,दरवाज़ा
571,Tor::N,аан,फाटक
572,Zaun::N,соппулуот,बाड़ा
573,Dach::N,кырыыса,छत
574,Dach::N,кырыыса,छप्पर
575,Leiter::N,кирилиэс,सीढ़ी
576,Besen::N,миинньик,झाड़ू
577,Besen::N,миинньик,बुहारी
578,Spaten::N,күрдьэх,कुदाल
579,Schaufel::N,күрдьэх,बेलचा
580,Schaufel::N,күрдьэх,फावड़ा
581,Gabel::N,биилкэ,काँटा
582,Löffel::N,луоска,चम्मच
583,Messer::N,быһах,छुरा
584,Messer::N,быһах,चाक़ू
585,Nagel::N,тоһоҕо,कील
586,Nagel::N,тоһоҕо,मेख़
587,Netz::N,илим,जाल
588,Haken::N,көхө,अंकुश
589,Griff::N,ук,मूठ
590,Griff::N,ук,हत्था
591,Griff::N,тутаах,मूठ
592,Griff::N,тутаах,हत्था
593,Schloss::N,күлүүс,ताला
594,Bild::N,хартыына,चित्र
595,Figur::N,фигура,मूर्ति
596,Puppe::N,куукула,पुतली
597,Puppe::N,куукула,गुड़िया
598,Beutel::N,мөһөөччук,झोला
599,Bündel::N,баайыы,पुलिंदा
600,Tasche::N,суумка,बेग
601,Tasche::N,суумка,बस्ता
602,Eimer::N,биэдэрэ,बाल्टी
603,Deckel::N,хаппах,ढक्कन
604,Geschirr::N,иһит,बरतन-भाँड़े
605,Sack::N,куул,बोरा
606,Tasse::N,сэлиэнэй,प्याला
607,Topf::N,көстүрүүҥкэ,देग़चा
608,Kessel::N,хочуол,देग़
609,Kessel::N,хочуол,बटलोई
610,Essen::N,аһылык,खाना
611,Nahrung::N,ас,भोजन
612,Speise::N,аһылык,खाना
613,Speise::N,аһылык,व्यंजन
614,Fleisch::N,эт,मांस
615,Fleisch::N,эт,गोश्त
616,Getreide::N,злактар,अनाज
617,Brei::N,хааһы,भरता
618,Brei::N,хааһы,दलिया
619,Brot::N,килиэп,रोटी
620,Scheibe::N,куһуок,कतला
621,Fett::N,сыа,वसा
622,Fett::N,сыа,चरबी
623,Butter::N,арыы,मक्खन
624,Öl::N,арыы,तेल
625,Salz::N,туус,नमक
626,Suppe::N,мин,सूप
627,Suppe::N,мин,शोरबा
628,Honig::N,мүөт,शहद
629,Milch::N,үүт,दूध
630,Tee::N,чэй,चाय
631,Leder::N,тирии,चमड़ा
632,Wolle::N,түү,ऊन
633,Stoff::N,таҥас,कपड़ा
634,Nadel::N,иннэ,सूई
635,Faden::N,сап,डोरा
636,Knopf::N,тимэх,बटन
637,Knopf::N,тимэх,घुंडी
638,Knoten::N,түмүк,गाँठ
639,Knoten::N,түмүк,गुत्थी
640,Farbe::N,кырааска,रंग
641,Farbe::N,кырааска,वर्ण
642,Kleidung::N,таҥас,पहनावा
643,Hemd::N,ырбаахы,कुरता
644,Hemd::N,ырбаахы,क़मीज़
645,Kragen::N,саҕа,गरदनी
646,Kragen::N,саҕа,गरेबान
647,Ärmel::N,сиэх,आस्तीन
648,Hose::N,ыстаан,पैंट
649,Hose::N,ыстаан,पतलून
650,Hose::N,бүрүүкэ,पैंट
651,Hose::N,бүрүүкэ,पतलून
652,Gürtel::N,кур,पेटी
653,Gürtel::N,кур,मेखला
654,Mütze::N,бэргэһэ,टोपी
655,Schuh::N,бачыыҥка,जूता
656,Stiefel::N,саппыкы,बूट
657,Ring::N,биһилэх,अँगूठी
658,Band::N,лиэнтэ,पट्टी
659,Kamm::N,тараах,कंघी
660,Spiegel::N,сиэркилэ,आईना
661,Spiegel::N,сиэркилэ,दर्पण
662,Riemen::N,кур,तसमा
663,Riemen::N,кур,पट्टा
664,Schnur::N,быа,डोरी
665,Schnur::N,быа,सुतली
666,Leine::N,тэһиин,रस्सी
667,Decke::N,суорҕан,रज़ाई
668,Kissen::N,сыттык,तकिया
669,Kissen::N,сыттык,गाद्दा
670,Tuch::N,былаат,रूमाल
671,Tuch::N,былаат,वस्त्र
672,Handtuch::N,соттор,अँगोछा
673,Kraft::N,сыра,ज़ोर
674,Kraft::N,сыра,शक्ति
675,Stärke::N,күүс,बल
676,Stärke::N,күүс,ताक़त
677,Gesundheit::N,доруобуйа,स्वास्थ्य
678,Gesundheit::N,доруобуйа,तंदुरुस्ती
679,Krankheit::N,ыарыы,रोग
680,Krankheit::N,ыарыы,बीमारी
681,Schmerz::N,ыарыы,दर्द
682,Schmerz::N,ыарыы,पीड़ा
683,Wunde::N,баас,घाव
684,Wunde::N,баас,ज़ख़्म
685,Fieber::N,түрүлгэн,ज्वर
686,Fieber::N,түрүлгэн,बुख़ार
687,Fieber::N,лихорадка,ज्वर
688,Fieber::N,лихорадка,बुख़ार
689,Fieber::N,температура,ज्वर
690,Fieber::N,температура,बुख़ार
691,Arznei::N,эмп,दवा
692,Arznei::N,эмп,औषाधि
693,Brücke::N,күргэ,पुल
694,Brücke::N,күргэ,सेतु
695,Brunnen::N,холуодьас,कुआँ
696,Weide::N,мэччирэҥ,चरागाह
697,Pfad::N,ыллык,पथ
698,Pfad::N,ыллык,पगडंडी
699,Weg::N,суол,मार्ग
700,Straße::N,суол,राह
701,Straße::N,суол,रास्ता
702,Dorf::N,дэриэбинэ,गाँव
703,Dorf::N,дэриэбинэ,ग्राम
704,Stadt::N,куорат,शहर
705,Brief::N,сурук,ख़त
706,Brief::N,сурук,पत्र
707,Brief::N,сурук,चिट्ठी
708,Buch::N,кинигэ,किताब
709,Buch::N,кинигэ,पुस्तक
710,Buchstabe::N,буква,अक्षर
711,Zeitung::N,хаһыат,अख़बार
712,Zeitung::N,хаһыат,समाचार-पत्र
713,Leben::N,тыын,जीवन
714,Leben::N,тыын,ज़िंदगी
715,Tod::N,өлүү,मौत
716,Tod::N,өлүү,मृत्यु
717,Grab::N,иин,क़ब्र
718,Kirche::N,таҥара дьиэтэ,चर्च
719,Kirche::N,таҥара дьиэтэ,गिरजा
720,Sünde::N,айыы,पाप
721,Sünde::N,айыы,गुनाह
722,Gott::N,тангара,देव
