,Concept_ID,be,ady
695,hinab::ADV,уніз,ычӏэкӏэ́
696,oben::ADV,угары,ышъхьагъы
697,oben::ADV,наверсе,ышъхьагъы
698,hinauf::ADV,угару,ышъхьагъыкӏэ
699,überall::ADV,усюды,тыди́
700,überall::ADV,усюды,тыдэкӏи́
701,nicht::ADV,не,-п
702,nicht::ADV,не,мы-
703,ein wenig::ADV,трошкі,тӏэкӏу
704,kaum::ADV,ледзьве,къоды́й
705,sehr::ADV,вельмі,дэд
706,so::ADV,так,ащ фэд
707,so::ADV,так,мыщ фэд
708,so::ADV,так,джащ фэд
709,noch::ADV,яшчэ,джыри
710,nur::ADV,толькі,ныӏэ́п
711,schon::ADV,ужо,
712,wieder::ADV,зноў,джыри
713,vergebens::ADV,дарма,пкӏэнчъэ́у
714,vergebens::ADV,дарэмна,пкӏэнчъэ́у
715,vor::PRP,перад,пашъхьэ́
716,hinter::PRP,за,кӏы́б
717,hinter::PRP,ззаду,кӏы́б
718,unter::PRP,пад,чӏэ-
719,durch::PRP,праз,пхыры-
720,neben::PRP,каля,дэжь
721,zwischen::PRP,між,азыфа́гу
722,zwischen::PRP,паміж,азыфа́гу
723,wegen::PRP,з-за,къы-
724,dies::PRN,гэта,ар
725,das::PRN,тое,а
726,das::PRN,тое,мо
727,alles::PRN,усё,зэкӏэ́
728,ich::PRN,я,сэ
729,du::PRN,ты,о
730,er::PRN,ён,ар
731,wir::PRN,мы,тэ
732,ihr::PRN,вы,шъо
733,sie::PRN,яны,ахэр
734,was::FPRN,што,сыд
735,wer::FPRN,хто,хэт
736,wo::FADV,дзе,тыдэ́
737,wohin::FADV,куды,тыдэ́
738,wie::FADV,як,сыдэущтэ́у
739,warum::FADV,чаму,сыд пае́
740,wieviel::FNUM,колькі,тхьапш
741,wieviel::FNUM,колькі,сыд фэди́з
742,eins::NUM,адзін,зы
743,zwei::NUM,два,тӏу
744,drei::NUM,тры,щы
745,vier::NUM,чатыры,плӏы
746,fünf::NUM,пяць,тфы
747,sechs::NUM,шесць,хы
748,sieben::NUM,сем,блы
749,acht::NUM,восем,и
750,neun::NUM,дзевяць,бгъу
751,zehn::NUM,дзесяць,пшӏы
752,elf::NUM,адзінаццаць,пшӏыкӏузы́
753,zwölf::NUM,дванаццаць,пшӏыкӏутӏу
754,zwanzig::NUM,дваццаць,тӏокӏы́
755,dreißig::NUM,трыццаць,щэкӏы
756,vierzig::NUM,сорак,тӏокӏи́тӏу
757,fünfzig::NUM,пядзесят,шъэны́ыкъу
758,sechzig::NUM,шесдзесят,тӏокӏи́щ
759,siebzig::NUM,семдзесят,тӏокӏищырэ́ пшӏырэ́
760,achtzig::NUM,восемдзесят,тӏокӏи́пӏ
761,neunzig::NUM,дзевяноста,тӏокӏиилӏырэ́ пшӏырэ́
762,hundert::NUM,сто,шъэ
763,tausend::NUM,тысяча,мин
764,und::CNJ,і,ыкӏи
765,und::CNJ,ды,ыкӏи
766,oder::CNJ,або,е
767,stehen::V,стаяць,ущытын
768,stehen::V,стаяць,умыхъыен
769,sitzen::V,сядзець,уисын
770,sitzen::V,сядзець,утесын
771,liegen::V,ляжаць,телъы́н
772,hängen::V,вісець,къыщылэлын
773,hängen::V,вісець,къыщылэлын щыгъын быхъур
774,werden::V,стаць,хъун
775,werden::V,зрабіцца,хъун
776,passieren::V,трапіцца,къэхъун
777,beginnen::V,пачацца,къежьэн
778,beginnen::V,пачацца,къыублэн
779,enden::V,кончыцца,ухы́н
780,wechseln::V,мяняцца,зэхъожьы́н
781,aufgehen[Sonne]::V,узысці,къыкъокӏы́н
782,untergehen[Sonne]::V,зайсці,къохьан
783,scheinen[Sonne]::V,свяціць,къепсыи
784,donnern::V,грымець,гъогъон
785,wehen::V,дзьмуць,епщэ́н
786,strömen::V,ліцца,чъэн
787,fließen::V,цячы,чъэн
788,sich drehen::V,круціцца,зыгъэчэрэгъу́н
789,sich drehen::V,варочацца,зыгъэчэрэгъу́н
790,schwanken::V,хістацца,хъые́н
791,schwingen::V,гайдацца,зыгъэхъые́н
792,schwingen::V,калыхацца,зыгъэхъые́н
793,fallen::V,падаць,къефэхы́н
794,brennen::V,гарэць,стын
795,rauchen::V,дымець,ӏугъо къикӏын
796,regnen::V,дажджыць,къещхы́н
797,gefrieren::V,замерзнуць,дыкъын
798,tauen::V,раставаць,жъун
799,schmelzen::V,плавіцца,ткӏун
800,trocknen::V,сохнуць,гъушъы́н
801,trocknen::V,сохнуць,чъэпхъу́н
802,sieden::V,кіпець,жъон
803,faulen::V,гнісці,шъун
804,verfaulen::V,згнісці,шъун
805,reißen::V,ірвацца,зэӏэтхъы́н
806,versinken::V,тануць,чӏихьан
807,vergehen::V,праходзіць,блэкӏы́н
808,erscheinen::V,зʼявіцца,къэлъэгъон
809,verschwinden::V,знікнуць,кӏодыжьы́н
810,sinken::V,спадаць,
811,abnehmen::V,паменшыцца,къыкӏичын
812,zunehmen::V,павялічвацца,хэхъо́н
813,steigen::V,паднімацца,къежьэн
814,wachsen::V,расці,хэхъо́н
815,wachsen::V,расці,къэкӏы́н
816,glänzen::V,блішчаць,цӏыу́н
817,funkeln::V,бліскаць,жъыу́н
818,lärmen::V,шумець,бырсыры́н
819,läuten::V,званіць,теон
820,klingeln::V,званіць,теон
821,klirren::V,бразгаць,
822,brausen::V,бушаваць,шъуин
823,rauschen::V,шастаць,макъэ гъэӏун
824,klingen::V,гучаць,къыхэӏукӏын
825,bellen::V,брахаць,хьакъу́н
826,heulen::V,выць,быун
827,blasen::V,дзьмухнуць,епщэ́н
828,pfeifen::V,свістаць,шъуин
829,schreien::V,крычаць,куо́н
830,schreien::V,крычаць,кӏыи́н
831,stöhnen::V,стагнаць,щэӏун
832,zittern::V,дрыжаць,кӏэзэзын
833,leben::V,жыць,псэу́н
834,geboren werden::V,нарадзіцца,къэхъун
835,atmen::V,дыхаць,жьы къэщэ́н
836,trinken::V,піць,ешъо́н
837,essen::V,есці,шхын
838,schlucken::V,глытаць,бдырыин
839,müde werden::V,стаміцца,пшъын
840,einschlafen::V,заснуць,хэчъыен
841,schlafen::V,спаць,чъые́н
842,aufwachen::V,рассыпацца,къэущы́н
843,aufstehen::V,устаць,уцу́н
844,sich erholen::V,адпачываць,зыгъэпсэфын
845,krank werden::V,захварэць,сымаджэ́ хъун
846,krank sein::V,хварэць,сымэджэ́н
847,schmerzen::V,балець,сымэджэ́н
848,husten::V,кашляць,пскэ́н
849,genesen::V,паправіцца,хъужьын
850,genesen::V,паздаравець,хъужьын
851,sterben::V,памерці,лӏэн
852,umkommen::V,загінуць,хэкӏодэн
853,sich bewegen::V,рухацца,хъые́н
854,sich rühren::V,варушыцца,хъые́н
855,sich erheben::V,устаць,къэтэджын
856,sich setzen::V,сесці,тӏысы́н
857,hinfallen::V,упасці,ебэджы́н
858,laufen::V,хадзіць,кӏон
859,schreiten::V,шагаць,кӏон
860,schreiten::V,крочыць,кӏон
861,spazierengehen::V,гуляць,къэкӏухьэн
862,eilen::V,спяшацца,гузэжъон
863,sich beeilen::V,спяшацца,гуӏэ́н
864,sausen::V,імчацца,псынкӏэ́у чъэн
865,rennen::V,бегаць,чъэн
866,springen::V,скакаць,пкӏэн
867,klettern::V,лазіць,дэцохъоен
868,schaukeln::V,гайдацца,уешӏэн
869,kriechen::V,поўзаць,цохъо́н
870,schwimmen::V,плаваць,есы́н
871,tauchen::V,ныраць,зычӏэгъэо́н
872,rudern::V,веславаць,къошъо бэщкӏэ фын
873,fahren::V,ехаць,кӏон
874,fliegen::V,лятаць,быбы́н
875,gehen::V,ісці,кӏон
876,weggehen::V,пайсці,ӏукӏын
877,abfahren::V,адʼяжджаць,ежьэн
878,anhalten::V,спыніцца,къэуцу́н
879,anhalten::V,затрымацца,къэуцу́н
880,hineingehen::V,уваходзіць,ихьан
881,eintreten::V,увайсці,чӏэхьан
882,kommen::V,прыйсці,къэкӏо́н
883,ankommen::V,прыбыць,къэсы́н
884,zurückkommen::V,вярнуцца,гъэзэжьын
885,bleiben::V,застацца,къэнэ́н
886,warten::V,чакаць,пэплъэ́н
887,erwarten::V,чакаць,ежэн
888,suchen::V,шукаць,лъыхъу́н
889,finden::V,знайсці,къэгъоты́н
890,finden::V,знайсці,къыхэгъэщы́н
891,versuchen::V,прабаваць,пылъы́н
892,vorbereiten::V,падрыхтаваць,гъэхьазыры́н
893,lieben::V,кахаць,шӏу плъэгъу́н
894,mögen::V,любіць,шӏу плъэгъу́н
895,lachen::V,смяяцца,щхын
896,rühren::V,расчуліць,гур гъэузын
897,weinen::V,плакаць,гъын
898,schimpfen::V,лаяцца,хъонэн
899,sich ärgern::V,сердаваць,губжы́н
900,sich fürchten::V,баяцца,щынэ́н
901,fürchten::V,баяцца,щынэ́н
902,fliehen::V,уцякаць,
903,flüchten::V,уцячы,
904,sehen::V,бачыць,льэгъу́н
905,anschauen::V,паглядзець,плъэн
906,anschauen::V,паглядзець,еплъы́н
907,ansehen::V,глядзець,плъэн
908,hören::V,чуць,зэхэхын
909,zuhören::V,слухаць,дэӏо́н
910,probieren::V,каштаваць,хэӏэн
911,riechen::V,нюхаць,пэмэ́н
912,fühlen::V,адчуваць,зэхэпшӏэн
913,scheinen::V,здавацца,уащыхъу́н
914,scheinen::V,здавацца,уашӏошӏы́н
915,zu sehen sein::V,віднецца,зэрэлъэгъу́н
916,vernehmen::V,пачуць,зэхэхын
917,frieren::V,мёрзнуць,дыкъын
918,frieren::V,мёрзнуць,пӏыкӏэн
919,frieren::V,мёрзнуць,чъыӏэ́ лӏэн
920,tun::V,рабіць,шӏын
921,können::V,умець,лъэкӏы́н
922,wollen::V,хацець,фэе́н
923,anfangen::V,пачаць,ублэн
924,beenden::V,закончыць,ухы́н
925,aufhören::V,перастаць,щыгъэтын
926,gelingen::V,удацца,хъун
927,geraten::V,аказацца,
928,öffnen::V,адчыніць,ӏухы́н
929,schließen::V,зачыніць,игъэсэн
930,stellen::V,паставіць,бгъэуцун
931,setzen::V,пасадзіць,гъэтӏысы́н
932,legen::V,класці,хэлъхьа́н
933,berühren::V,чапаць,эӏэн
934,berühren::V,чапаць,нэсын
935,verbinden::V,звязаць,зэхэпхэ́н
936,verbinden::V,звязаць,пхын
937,bedecken::V,накрыць,техъо́н
938,aufhängen::V,павесіць,пылъэ́н
939,anzünden::V,запаліць,хэгъэнэ́н
940,aufheben::V,падняць,
941,zurücklassen::V,пакінуць,къэгъэнэ́н
942,verlieren::V,згубіць,чӏэ́нэн
943,verlieren::V,згубіць,шӏокӏоды́н
944,fallen lassen::V,упусціць,чӏэунэн
945,fallen lassen::V,упусціць,пӏэпызын
946,machen::V,зрабіць,шӏын
947,herstellen::V,вырабіць,шӏы́н
948,bauen::V,будаваць,шӏы́н
949,reparieren::V,правіць,дыжьы́н
950,verbessern::V,палепшыць,нахьышӏу пшӏын
951,verbessern::V,палепшыць,нахь дэгъу пшӏын
952,ändern::V,змяніць,зэблэхъу́н
953,graben::V,капаць,тӏын
954,beugen::V,сагнуць,
955,biegen::V,пагнуць,уфэн
956,drehen::V,вярцець,гъэчэрегъу́
957,wenden::V,павярнуць,пӏонтӏэн
958,wenden::V,павярнуць,бгъэзэн
959,wenden::V,павярнуць,уӏубын
960,umdrehen::V,перавярнуць,
961,heben::V,падымаць,ӏэты́н
962,hochheben::V,падняць,ӏэты́н
963,ergreifen::V,схапіць,къэубыты́н
964,ergreifen::V,схваціць,къэубыты́н
965,halten::V,трымаць,ӏыгъы́н
966,drücken::V,націскаць,тэӏункӏэн
967,schieben::V,пхаць,уеӏункӏын
968,schieben::V,пхаць,уетӏыргун
969,schieben::V,штурхаць,уеӏункӏын
970,schieben::V,штурхаць,уетӏыргун
971,kratzen::V,скрэбці,цӏэнтхъун
972,lecken::V,лізаць,бзэи́н
973,beißen::V,кусаць,ецэкъэ́н
974,abreißen::V,адарваць,къичын
975,abreißen::V,адарваць,пытхъын
976,abschneiden::V,адрэзаць,пыупкӏын
977,abschneiden::V,адрэзаць,гобзыкӏын
978,binden::V,вязаць,епхын
979,stecken::V,уваткнуць,хэсэн
980,brechen::V,зламаць,зэпыпкӏын
981,klopfen::V,стукаць,теон
982,hauen::V,біць,теон
983,kleben::V,клеіць,щхэн
984,reiben::V,церці,пӏотын
985,streichen::V,намазаць,щыфэн
986,schleifen::V,тачыць,гъэчаны́н
987,schleifen::V,тачыць,кӏэлыкӏы́н
988,schneiden::V,рэзаць,бзын
989,rütteln::V,хістаць,гъэсысын
990,schütteln::V,трэсці,гъэсысын
991,schwenken::V,махаць,ӏэ шӏын
992,schütten::V,наліць,икӏэ́н
993,füllen::V,напоўніць,из шӏын
994,einwickeln::V,загарнуць,кӏоцӏыщыхьа́н
995,tragen::V,несці,хьын
996,schleppen::V,цягнуць,пхьын
997,schleppen::V,цягнуць,плъэшъун
998,ziehen::V,цягнуць,пкъудыин
999,ziehen::V,цягнуць,пщэн
1000,ziehen::V,цягнуць,плъэшъун
1001,aufbewahren::V,захоўваць,пӏыгъын
1002,aufbewahren::V,захоўваць,уухъумэн
1003,werfen::V,кідаць,дзын
1004,fangen::V,лавіць,къэубыты́н
1005,packen::V,схапіць,къэубыты́н
1006,packen::V,схваціць,къэубыты́н
1007,verstecken::V,схаваць,бгъэбылъын
1008,teilen::V,раздзяліць,гощы́н
1009,schicken::V,пасылаць,гъахьы́н
1010,bringen::V,прынесці,къэхьы́н
1011,hinzufügen::V,дабавіць,хэгъэхъо́н
1012,bekommen::V,дастаць,
1013,erhalten::V,атрымаць,
1014,nehmen::V,ўзяць,къытехы́н
1015,wählen::V,выбраць,къыхэхы́н
1016,auswählen::V,адабраць,къыхэхы́н
1017,bewahren::V,захаваць,къэухъумэн
1018,behindern::V,перашкаджаць,пэрыохъу хъун
1019,verderben::V,сапсаваць,къутэн
1020,beschädigen::V,пашкодзіць,къутэн
1021,zerbrechen::V,разбіць,къутэн
1022,zerreißen::V,разадраць,зэӏэтхъы́н
1023,zerstören::V,разбурыць,къутэ́н
1024,verbrennen::V,спаліць,гъэсты́н
1025,geben::V,даць,еты́н
1026,reichen::V,перадаць,еты́н
1027,schenken::V,дарыць,еты́н
1028,versprechen::V,абяцаць,гъэгугъэ́н
1029,wünschen::V,жадаць,шӏоигъо́н
1030,loben::V,хваліць,щытхъун
1031,küssen::V,цалаваць,ебэу́н
1032,wiegen::V,гушкаць,гъэхъыен
1033,wiegen::V,калыхаць,гъэхъыен
1034,zudecken::V,накрыць,техъо́н
1035,wecken::V,пабудзіць,къэгъэущы́н
1036,zeigen::V,паказаць,гъэлъэгъо́н
1037,führen::V,весці,щэн
1038,lehren::V,вучыць,егъэджэ́н
1039,lehren::V,вучыць,егъэшӏэн
1040,unterrichten::V,выкладаць,егъэджэ́н
1041,aufziehen::V,выхаваць,пӏун
1042,leiten::V,кіраваць,гъэзекӏон
1043,antreiben::V,падганяць,къепфылӏэн
1044,lassen::V,прымусіць,еты́н
1045,einladen::V,запрасіць,къегъэблэгъэн
1046,vereinigen::V,абʼяднаць,зэгогъэхьан
1047,besuchen::V,наведаць,щыӏэ́н
1048,treffen::V,сустрэць,ӏукӏэ́н
1049,treffen::V,сустрэць,пэгъокӏы́н
1050,sich versammeln::V,сабрацца,зэхэхьан
1051,spielen::V,гуляць,джэгу́н
1052,singen::V,пець,орэ́д къэӏо́н
1053,singen::V,спяваць,орэ́д къэӏо́н
1054,tanzen::V,танцаваць,къэшъо́н
1055,sich trennen::V,расстацца,зэгокӏыжьы́ных
1056,verlassen::V,пакінуць,бгынэн
1057,verlassen::V,пакінуць,хэкӏыжьын
1058,retten::V,выратаваць,къыхэпхыжьын
1059,retten::V,выратаваць,къэбгъэнэжьын
1060,bewachen::V,ахоўваць,къэгъэгъунэн
1061,schützen::V,уберагаць,ухъумэ́н
1062,verteidigen::V,абараніць,къэухъумэн
1063,sich schlagen::V,біцца,эзэон
1064,sich schlagen::V,драцца,эзэон
1065,schießen::V,страляць,он
1066,siegen::V,перамагчы,текӏо́н
1067,ärgern::V,злаваць,бгъэгубжын
1068,schlagen::V,ударыць,ео́н
1069,treten::V,штурхаць,
1070,stechen::V,укалоць,хэӏун
1071,stoßen::V,папхнуць,тӏыро́н
1072,stoßen::V,папхнуць,уеӏункӏын
1073,stehlen::V,украсці,тыгъу́н
1074,stören::V,перашкодзіць,бгъэгумэкӏын
1075,belästigen::V,дакучаць,бгъэгумэкӏын
1076,verbergen::V,скрыць,ушъэфын
1077,verbergen::V,схаваць,ушъэфын
1078,täuschen::V,падмануць,гъэпцӏэ́н
1079,betrügen::V,змахляваць,гъэпцӏэ́н
1080,töten::V,забіць,уикӏын
1081,wohnen::V,жыць,дэсын
1082,arbeiten::V,працаваць,лэжьэ́н
1083,sammeln::V,сабраць,угъои́н
1084,pflücken::V,зрываць,къыпычы́н
1085,jagen::V,паляваць,шэкӏон
1086,jagen::V,паляваць,ешэкӏон
1087,fischen::V,рыбачыць,пцэжъые уешэн
1088,fassen::V,злавіць,къэубыты́н
1089,hüten::V,пасвіць,хэхъо́н
1090,treiben::V,гнаць,пфын
1091,anbinden::V,прывязаць,епхын
1092,füttern::V,карміць,гъэшхэ́н
1093,melken::V,даіць,щын
1094,hacken::V,сячы,упкӏэтэн
1095,gießen::V,паліць,тепкӏэн
1096,reifen::V,паспець,игъо хъун
1097,zubereiten::V,зварыць,бгъэхьазырын
1098,zubereiten::V,згатаваць,бгъэхьазырын
1099,kochen::V,варыць,шӏы́н
1100,backen::V,пячы,гъэжъэ́н
1101,braten::V,смажыць,гъэжъэ́н
1102,umrühren::V,перамяшаць,зэхэгъэкӏухьан
1103,stricken::V,вязаць,хъын
1104,nähen::V,шыць,дэн
1105,färben::V,пафарбаваць,бгъэлэн
1106,reinigen::V,ачысціць,укъэбзы́н
1107,waschen::V,мыць,бгыкӏын
1108,abwischen::V,выцерці,лъэкӏы́н
1109,spülen::V,паласкаць,дэгъэчъыхьан
1110,fegen::V,падмятаць,пхъэнкӏы́н
1111,kehren::V,месці,пхъэнкӏы́н
1112,baden::V,купацца,зыгъэпскӏын
1113,sich waschen::V,мыцца,зытхьакӏы́н
1114,ausziehen::V,зняць,къытехы́н
1115,anziehen::V,надзець,щылъэ́н
1116,sich anziehen::V,адзецца,зыфэпэн
1117,kämmen::V,прычасаць,жьын
1118,schmücken::V,аздобіць,гъэдэхэ́н
1119,sagen::V,сказаць,къэӏон
1120,sprechen::V,гаварыць,псэлъэ́н
1121,reden::V,размаўляць,гущыӏэ́н
1122,sich unterhalten::V,гутарыць,зэдэгущыӏэн
1123,fragen::V,спытаць,упчӏэ́н
1124,bitten::V,прасіць,лъэӏо́н
1125,erzählen::V,расказаць,къэпӏотэ́н
1126,mitteilen::V,паведаміць,макъэ егъэӏун
1127,nennen::V,назваць,цӏэ фэусы́н
1128,rufen::V,зваць,джэн
1129,prahlen::V,хваліцца,узыщытхъужьы́н
1130,übersetzen::V,перакласці,бгъэкӏотэн
1131,denken::V,думаць,егупшысэ́н
1132,glauben::V,верыць,уивыхъэ́ телъы́н
1133,bemerken::V,заўважыць,гу лъыптэ́н
1134,erkennen::V,пазнаць,зэхэпхын
1135,erkennen::V,пазнаць,зэбгъэшӏэн
1136,begreifen::V,спасцігнуць,гурыӏо́н
1137,verstehen::V,пачуць,зэхэхын
1138,lernen::V,вучыцца,еджэ́н
1139,wissen::V,знаць,шӏэн
1140,sich erinnern an::V,памятаць,къэшӏэжьын
1141,vergessen::V,забыць,пщыгъупшэжьы́н
1142,messen::V,мераць,шын
1143,zählen::V,лічыць,плъытэ́н
1144,rechnen::V,лічыць,плъытэ́н
1145,rechnen::V,лічыць,угугъэ́н
1146,lesen::V,чытаць,еджэ́н
1147,malen::V,маляваць,шӏын
1148,zeichnen::V,рысаваць,шӏын
1149,schreiben::V,пісаць,тхын
1150,besitzen::V,мець,иӏэн
1151,kaufen::V,купіць,щэфы́н
1152,verkaufen::V,прадаць,щэн
1153,bezahlen::V,заплаціць,птын
1154,bezahlen::V,заплаціць,лъыптын
1155,bezahlen::V,заплаціць,птыжьы́н
1156,zahlen::V,плаціць,птын
1157,zahlen::V,плаціць,лъыптын
1158,beherrschen::V,уладаць,иунаеу иӏэн
1159,beherrschen::V,валодаць,иунаеу иӏэн
1160,ertragen::V,выцерпець,щэчы́н
