,Concept_ID,sk,he
810,dies::PRN,to,זה
811,dies::PRN,táto,זה
812,das::PRN,to,זה
813,alles::PRN,všetko,הכל
814,ich::PRN,ja,אני
815,du::PRN,ty,את
816,du::PRN,ty,אתה
817,er::PRN,on,הוא
818,wir::PRN,my,אנחנו
819,ihr::PRN,vy,לה
820,sie::PRN,oni,הם
821,was::FPRN,čo,מה
822,wer::FPRN,kto,מי
823,wo::FADV,kde,איפה
824,wohin::FADV,kam,לאן
825,wie::FADV,ako,איך
826,warum::FADV,prečo,למה
827,wieviel::FNUM,koľko,כמה
828,eins::NUM,jeden,אחד
829,zwei::NUM,dva,שתים
830,drei::NUM,tri,שלושה
831,vier::NUM,štyri,ארבעה
832,fünf::NUM,päť,חמשה
833,sechs::NUM,šesť,ששה
834,sieben::NUM,sedem,שבעה
835,acht::NUM,osem,שמונה
836,neun::NUM,deväť,תשעה
837,zehn::NUM,desať,עשרה
838,elf::NUM,jedenásť,אחת עשרה
839,zwölf::NUM,dvanásť,שתים עשרה
840,zwanzig::NUM,dvadsať,עשרים
841,dreißig::NUM,tridsať,שלושים
842,vierzig::NUM,štyridsať,ארבעים
843,fünfzig::NUM,päťdesiat,חמשים
844,sechzig::NUM,šesťdesiat,ששים
845,siebzig::NUM,sedemdesiat,שבעים
846,achtzig::NUM,osemdesiat,שמונים
847,neunzig::NUM,deväťdesiat,תשעים
848,hundert::NUM,sto,מאה
849,tausend::NUM,tisíc,אלף
850,und::CNJ,i,ו
851,oder::CNJ,alebo,או
852,stehen::V,stáť,עמד
853,sitzen::V,sedieť,ישב
854,liegen::V,ležať,שכב
855,hängen::V,visieť,היה תלוי
856,werden::V,stať sa,הפך ל
857,passieren::V,stať sa,קרה
858,beginnen::V,začať sa,התחיל
859,enden::V,končiť sa,הסתים
860,wechseln::V,meniť sa,השתנה
861,aufgehen[Sonne]::V,vychádzať,זרח
862,untergehen[Sonne]::V,zapadnúť,שקע
863,scheinen[Sonne]::V,svietiť,בהק
864,donnern::V,hrmieť,רעם
865,wehen::V,viať,נשב
866,strömen::V,prúdiť,זרם
867,fließen::V,tiecť,זרם
868,sich drehen::V,točiť sa,הסתובב
869,sich drehen::V,krútiť sa,הסתובב
870,schwanken::V,kolísať,התנודד
871,schwanken::V,klátiť sa,התנודד
872,schwingen::V,kývať sa,התנענע
873,schwingen::V,chvieť sa,התנענע
874,fallen::V,padať,נפל
875,brennen::V,páliť,בער
876,brennen::V,horieť,בער
877,rauchen::V,dymiť sa,עשן
878,regnen::V,pršať,ירד גשם
879,gefrieren::V,zamrznút,קפא
880,tauen::V,taviť sa,נמס
881,schmelzen::V,taviť sa,התיך
882,trocknen::V,schnúť,התיבש
883,sieden::V,vrieť,רתח
884,faulen::V,hniť,רקב
885,verfaulen::V,zhniť,רקב
886,reißen::V,pretrhnúť sa,נקרע
887,versinken::V,zapadnúť,טבע
888,versinken::V,potopiť sa,טבע
889,vergehen::V,plynúť,עבר
890,erscheinen::V,objaviť sa,נגלה
891,erscheinen::V,objaviť sa,הופיע
892,verschwinden::V,zmiznúť,נעלם
893,sinken::V,klesať,ירד
894,abnehmen::V,ubúdať,הפחית
895,zunehmen::V,pribúdať,רבה
896,steigen::V,stúpať,עלה
897,wachsen::V,rásť,גדל
898,glänzen::V,jagať sa,נצץ
899,glänzen::V,jagať sa,בהק
900,glänzen::V,lesknúť sa,נצץ
901,glänzen::V,lesknúť sa,בהק
902,funkeln::V,iskriť sa,נצנץ
903,lärmen::V,lomoziť,רעש
904,läuten::V,cengať,צלצל
905,klingeln::V,zvoniť,צלצל
906,klirren::V,rinčať,קרקש
907,brausen::V,hučať,געש
908,rauschen::V,šumieť,רשרש
909,klingen::V,znieť,נשמע
910,klingen::V,zvoniť,נשמע
911,bellen::V,štekať,נבח
912,bellen::V,brechať,נבח
913,heulen::V,vyť,ילל
914,blasen::V,duť,נשף
915,blasen::V,fúkať,נשף
916,pfeifen::V,pískať,שרק
917,pfeifen::V,hvízdať,שרק
918,schreien::V,kričať,צעק
919,stöhnen::V,stenať,נאנק
920,zittern::V,triasť sa,רעד
921,leben::V,žiť,חי
922,geboren werden::V,narodiť sa,נולד
923,atmen::V,dýchať,נשם
924,trinken::V,piť,שתה
925,essen::V,jesť,אכל
926,schlucken::V,zhltnuť,בלע
927,müde werden::V,unaviť sa,התעיף
928,einschlafen::V,usnúť,נרדם
929,einschlafen::V,zaspať,נרדם
930,schlafen::V,spať,ישן
931,aufwachen::V,zobudiť sa,התעורר
932,aufstehen::V,vstať,קם
933,sich erholen::V,zotavovať sa,נפש
934,sich erholen::V,oddýchovať si,נפש
935,krank werden::V,ochorieť,חלה
936,krank sein::V,chorieť,היה חולה
937,krank sein::V,byť chorý,היה חולה
938,schmerzen::V,bolieť,כאב
939,husten::V,kašľať,השתעל
940,genesen::V,uzdraviť sa,הבריא
941,sterben::V,umrieť,מת
942,sterben::V,zomrieť,מת
943,umkommen::V,zahynúť,נספה
944,sich bewegen::V,pohybovať sa,נע
945,sich rühren::V,hnúť sa,זז
946,sich erheben::V,zdvihnúť sa,קם
947,sich setzen::V,sadnúť si,התישב
948,hinfallen::V,spadnúť,נפל
949,laufen::V,bežať,הלך ברגל
950,schreiten::V,kráčať,פסע
951,spazierengehen::V,prechádzať sa,טיל
952,eilen::V,súriť,אץ
953,eilen::V,súriť,מהר
954,sich beeilen::V,ponáhľať sa,מהר
955,sausen::V,hučať,אץ
956,rennen::V,bežať,רץ
957,springen::V,skákať,קפץ
958,klettern::V,liezť,טפס
959,schaukeln::V,húpať,התנדנד
960,schaukeln::V,hojdať,התנדנד
961,kriechen::V,liezť,זחל
962,kriechen::V,plaziť sa,זחל
963,schwimmen::V,plávať,שחה
964,tauchen::V,ponoriť sa,צלל
965,rudern::V,veslovať,חתר
966,fahren::V,ísť,נסע
967,fahren::V,jazdiť,נסע
968,fliegen::V,letieť,עף
969,gehen::V,ísť,הלך
970,weggehen::V,odísť,עזב
971,weggehen::V,odchádzať,עזב
972,abfahren::V,odcestovať,יצא
973,anhalten::V,zadržať sa,עצר
974,anhalten::V,zastaviť sa,עצר
975,hineingehen::V,vchádzať,נכנס
976,eintreten::V,vojsť,נכנס
977,eintreten::V,vstúpiť,נכנס
978,kommen::V,prísť,בא
979,ankommen::V,prísť,הגיע
980,ankommen::V,doraziť,הגיע
981,zurückkommen::V,vrátiť sa,שב
982,zurückkommen::V,vrátiť sa,חזר
983,bleiben::V,ostať,נשאר
984,bleiben::V,zostať,נשאר
985,warten::V,čakať,חכה
986,warten::V,čakať,המתין
987,erwarten::V,očakávať,צפה
988,suchen::V,hľadať,חפש
989,finden::V,nájsť,מצא
990,versuchen::V,skúsiť,נסה
991,versuchen::V,pokúsiť sa,נסה
992,vorbereiten::V,pripraviť,הכין
993,lieben::V,ľúbiť,אהב
994,lieben::V,milovať,אהב
995,mögen::V,mať rád,אהב
996,lachen::V,smiať sa,צחק
997,rühren::V,dojať,נגע ללב
998,weinen::V,plakať,בכה
999,schimpfen::V,nadávať,גער
1000,sich ärgern::V,hnevať sa,זעם
1001,sich ärgern::V,hnevať sa,כעס
1002,sich ärgern::V,zlostiť sa,זעם
1003,sich ärgern::V,zlostiť sa,כעס
1004,sich fürchten::V,báť sa,פחד
1005,sich fürchten::V,báť sa,חשש
1006,fürchten::V,báť sa,פחד מ
1007,fürchten::V,báť sa,חשש מ
1008,fliehen::V,utekať,ברח
1009,flüchten::V,utiecť,נמלט
1010,sehen::V,vidieť,ראה
1011,anschauen::V,pozrieť sa na,הביט
1012,ansehen::V,pozrieť,התבונן
1013,hören::V,počúvať,שמע
1014,zuhören::V,počúvať,הקשיב
1015,probieren::V,ochutnať,נסה
1016,riechen::V,ňuchať,הריח
1017,fühlen::V,cítiť,חש
1018,fühlen::V,pociťovať,חש
1019,scheinen::V,zdať sa,נדמה
1020,zu sehen sein::V,byť vidieť,נראה
1021,vernehmen::V,počuť,נודע ל
1022,frieren::V,mrznúť,קר ל
1023,frieren::V,oziabať,קר ל
1024,tun::V,robiť,פעל
1025,können::V,môcť,יכל
1026,wollen::V,chcieť,רצה
1027,anfangen::V,začať,התחיל
1028,beenden::V,skončiť,גמר
1029,aufhören::V,prestať,סים
1030,gelingen::V,podariť sa,הצליח
1031,geraten::V,dariť sa,עלה
1032,öffnen::V,otvoriť,פתח
1033,schließen::V,zavrieť,סגר
1034,stellen::V,postaviť,העמיד
1035,setzen::V,posadiť,הושיב
1036,legen::V,klásť,שם
1037,legen::V,položiť,שם
1038,berühren::V,dotykať sa,נגע
1039,verbinden::V,spojiť,קשר
1040,bedecken::V,pokryť,כסה
1041,aufhängen::V,zavesiť,תלה
1042,anzünden::V,zapáliť,הצית
1043,aufheben::V,zdvihnúť,אסף
1044,zurücklassen::V,zanechať,השאיר
1045,verlieren::V,stratiť,אבד
1046,fallen lassen::V,pustiť,שמט
1047,fallen lassen::V,pustiť,הפיל
1048,machen::V,robiť,עשה
1049,herstellen::V,vyrobiť,יצר
1050,bauen::V,stavať,בנה
1051,bauen::V,budovať,בנה
1052,reparieren::V,opraviť,תקן
1053,verbessern::V,zlepšiť,שפר
1054,ändern::V,zmeniť,שנה
1055,ändern::V,preinačiť,שנה
1056,graben::V,ryť,חפר
1057,graben::V,kopať,חפר
1058,beugen::V,ohnúť,כפף
1059,biegen::V,ohnúť,כופף
1060,drehen::V,točiť,סובב
1061,drehen::V,krútiť,סובב
1062,wenden::V,obrátiť,הפך
1063,wenden::V,prevrátiť,הפך
1064,umdrehen::V,otočiť,סובב
1065,umdrehen::V,obrátiť,סובב
1066,heben::V,dvíhať,הרים
1067,heben::V,povzniesť,הרים
1068,hochheben::V,zdvihnúť,הרים
1069,ergreifen::V,uchopiť sa,אחז
1070,halten::V,držať,החזיק
1071,drücken::V,tisnúť,לחץ
1072,schieben::V,posunovať,הזיז
1073,kratzen::V,škrabať,שרט
1074,kratzen::V,škrabať,שפשף
1075,lecken::V,lízať,לקק
1076,beißen::V,kúsať,נשך
1077,abreißen::V,odtrhnúť,קרע
1078,abschneiden::V,odrezať,חתך
1079,abschneiden::V,odkrojiť,חתך
1080,binden::V,zaviazať,קשר
1081,binden::V,priviazať,קשר
1082,stecken::V,strčiť,תקע
1083,brechen::V,zlomiť,שבר
1084,klopfen::V,tĺcť,נקש
1085,klopfen::V,klopať,נקש
1086,hauen::V,nabiť,הכה
1087,kleben::V,lepiť,הדביק
1088,kleben::V,nalepiť,הדביק
1089,reiben::V,trieť,שפשף
1090,streichen::V,namazať,מרח
1091,schleifen::V,ostríť,השחיז
1092,schneiden::V,rezať,גזר
1093,schneiden::V,strihať,גזר
1094,rütteln::V,triasť,נענע
1095,rütteln::V,lomcovať,נענע
1096,schütteln::V,triasť,נער
1097,schütteln::V,potriasť,נער
1098,schwenken::V,mávať,נופף
1099,schwenken::V,mávať,טלטל
1100,schütten::V,sypať,שפך
1101,füllen::V,plniť,מלא
1102,einwickeln::V,zabaliť,עטף
1103,tragen::V,niesť,נשא
1104,schleppen::V,vliecť,סחב
1105,ziehen::V,ťahať,משך
1106,aufbewahren::V,uložiť,שמר
1107,aufbewahren::V,uschovať,שמר
1108,werfen::V,hodiť,זרק
1109,werfen::V,vrhnúť,זרק
1110,fangen::V,chytať,תפס
1111,packen::V,baliť,אחז
1112,packen::V,chytiť,אחז
1113,verstecken::V,skryť,החביא
1114,verstecken::V,schovať,החביא
1115,teilen::V,podeliť,חלק
1116,teilen::V,rozdeliť,חלק
1117,schicken::V,posielať,שלח
1118,bringen::V,priniesť,הביא
1119,hinzufügen::V,pripojiť,הוסיף
1120,bekommen::V,dostať,תפס
1121,erhalten::V,prijať,קבל
1122,nehmen::V,vziať,אחז
1123,wählen::V,voliť,בחר
1124,auswählen::V,vybrať,בחר ב
1125,auswählen::V,vyvoliť,בחר ב
1126,bewahren::V,zachovať,קים
1127,behindern::V,zavadzať,מנע
1128,behindern::V,byť v ceste,מנע
1129,verderben::V,skaziť,מנע
1130,beschädigen::V,ublížiť,הזיק
1131,beschädigen::V,poškodiť,הזיק
1132,zerbrechen::V,rozbiť,נשבר
1133,zerbrechen::V,prelomiť,נשבר
1134,zerreißen::V,pretrhnúť,קרע
1135,zerstören::V,zničiť,הרס
1136,zerstören::V,zničiť,השמיד
1137,verbrennen::V,spáliť,שרף
1138,geben::V,dať,נתן
1139,reichen::V,podať,העביר
1140,schenken::V,darovať,נתן במתנה
1141,versprechen::V,sľúbiť,הבטיח
1142,wünschen::V,želať,אחל
1143,loben::V,chváliť,שבח
1144,küssen::V,bozkať,נשק
1145,wiegen::V,kolísať,נדנד
1146,zudecken::V,prikryť,כסה
1147,wecken::V,zobudiť,עורר
1148,zeigen::V,ukázať,הראה
1149,führen::V,viesť,הביא
1150,führen::V,viesť,הוביל
1151,lehren::V,učiť,למד
1152,unterrichten::V,vyučovať,למד
1153,aufziehen::V,vychovať,רומם
1154,leiten::V,viesť,נהל
1155,antreiben::V,popudiť,המרץ
1156,lassen::V,dať,נתן
1157,einladen::V,pozvať,הזמין
1158,einladen::V,povolať,הזמין
1159,vereinigen::V,spojiť,אחד
1160,vereinigen::V,spojiť,לכד
1161,vereinigen::V,zjednotiť,אחד
1162,vereinigen::V,zjednotiť,לכד
1163,besuchen::V,navštíviť,בקר
1164,treffen::V,stretnúť,פגש
1165,sich versammeln::V,zhromaždiť sa,התאסף
1166,spielen::V,hrať,שחק
1167,singen::V,spievať,שר
1168,tanzen::V,tancovať,רקד
1169,sich trennen::V,rozísť sa,נפרד
1170,verlassen::V,opustiť,עזב
1171,retten::V,zachrániť,הציל
1172,bewachen::V,strážiť,שמר
1173,schützen::V,chrániť,אבטח
1174,verteidigen::V,brániť,הגן
1175,sich schlagen::V,biť sa,התכתש
1176,schießen::V,streliť,ירה
1177,schießen::V,strieľať,ירה
1178,siegen::V,zvíťaziť,גבר
1179,siegen::V,zvíťaziť,נצח
1180,ärgern::V,hnevať,עצבן
1181,ärgern::V,zlostiť,עצבן
1182,schlagen::V,biť,הכה
1183,schlagen::V,biť,הלקה
1184,schlagen::V,udrieť,הכה
1185,schlagen::V,udrieť,הלקה
1186,treten::V,kopnúť,בעט
1187,stechen::V,bodnúť,דקר
1188,stechen::V,pichnúť,דקר
1189,stoßen::V,udrieť,דחק
1190,stehlen::V,kradnúť,גנב
1191,stören::V,vyrušiť,קטע
1192,stören::V,vyrušiť,הפריע
1193,belästigen::V,obťažovať,הציק
1194,belästigen::V,obťažovať,הטריד
1195,verbergen::V,skryť,הצניע
1196,täuschen::V,sklamať,שגע
1197,betrügen::V,klamať,הונה
1198,betrügen::V,podvádzať,הונה
1199,töten::V,zabiť,הרג
1200,töten::V,usmrtiť,הרג
1201,wohnen::V,bývať,גר
1202,arbeiten::V,pracovať,עבד
1203,sammeln::V,zbierať,אסף
1204,pflücken::V,trhať,קטף
1205,pflücken::V,oberať,קטף
1206,jagen::V,poľovať,צד
1207,fischen::V,loviť ryby,דג
1208,fischen::V,chytať ryby,דג
1209,fassen::V,uloviť,תפס
1210,hüten::V,pásť,רעה
1211,treiben::V,hnať,הוציא
1212,anbinden::V,priviazať,קשר
1213,füttern::V,kŕmiť,הלעיט
1214,melken::V,dojiť,חלב
1215,hacken::V,seknúť,קצץ
1216,gießen::V,polievať,השקה
1217,reifen::V,dozrieť,בשל
1218,zubereiten::V,pripraviť,הכין
1219,kochen::V,variť,בשל
1220,backen::V,piecť,אפה
1221,backen::V,smažiť,אפה
1222,braten::V,piecť,צלה
1223,braten::V,piecť,טגן
1224,braten::V,pražiť,צלה
1225,braten::V,pražiť,טגן
1226,umrühren::V,pomiešať,ערבב
1227,stricken::V,pliesť,סרג
1228,nähen::V,šiť,תפר
1229,färben::V,zafarbiť,צבע
1230,reinigen::V,čistiť,נקה
1231,waschen::V,myť,רחץ
1232,waschen::V,myť,כבס
1233,abwischen::V,utrieť,נגב
1234,spülen::V,vyplachovať,שטף
1235,fegen::V,zametať,טאטא
1236,kehren::V,zametať,טאטא
1237,baden::V,kúpať sa,טבל
1238,baden::V,kúpať sa,שחה
1239,sich waschen::V,umývať sa,התרחץ
1240,ausziehen::V,zobliecť,הוריד
1241,anziehen::V,obliecť,לבש
1242,sich anziehen::V,obliecť sa,התלבש
1243,kämmen::V,česať,סרק
1244,schmücken::V,ozdobiť,קשט
1245,sagen::V,povedať,אמר
1246,sprechen::V,hovoriť,דבר
1247,reden::V,rozprávať,דבר
1248,sich unterhalten::V,rozprávať sa,שוחח
1249,fragen::V,spýtať sa,שאל
1250,bitten::V,prosiť,בקש
1251,erzählen::V,rozprávať,ספר
1252,mitteilen::V,oznámiť,מסר
1253,mitteilen::V,oznámiť,הודיע
1254,nennen::V,nazvať,קרא בשם
1255,nennen::V,menovať,קרא בשם
1256,rufen::V,volať,גיס
1257,rufen::V,volať,הזמין לבוא
1258,rufen::V,zavolať,גיס
1259,rufen::V,zavolať,הזמין לבוא
1260,prahlen::V,vystatovať sa,התרברב
1261,übersetzen::V,preložiť,תרגם
1262,denken::V,myslieť,חשב
1263,glauben::V,veriť,האמין
1264,bemerken::V,podotknuť,הבחין
1265,bemerken::V,spozorovať,הבחין
1266,erkennen::V,poznať,זהה
1267,begreifen::V,pochopiť,קלט
1268,begreifen::V,pochopiť,הבין
1269,begreifen::V,porozumieť,קלט
1270,begreifen::V,porozumieť,הבין
1271,verstehen::V,rozumieť,הבין
1272,lernen::V,učiť sa,למד
1273,wissen::V,vedieť,ידע
1274,sich erinnern an::V,pamätať si na,זכר
1275,vergessen::V,zabudnuť,שכח
1276,messen::V,merať,מדד
1277,zählen::V,počítať,ספר
1278,rechnen::V,rátať,חשב
1279,rechnen::V,počítať,חשב
1280,lesen::V,čítať,קרא
1281,malen::V,maľovať,ציר
1282,zeichnen::V,kresliť,שרטט
1283,schreiben::V,písať,כתב
1284,besitzen::V,mať,היה בעל של
1285,besitzen::V,vlastniť,היה בעל של
1286,kaufen::V,kúpiť,קנה
1287,kaufen::V,kúpiť,רכש
1288,verkaufen::V,predať,מכר
1289,bezahlen::V,zaplatiť,שלם
1290,zahlen::V,platiť,שלם
1291,beherrschen::V,ovládať,שלט
1292,ertragen::V,znášať,סבל
1293,ertragen::V,vydržať,סבל
